ID;RegioS;Perioden;ConsumentenvertrouwenIndicator_1;EconomischeSituatieLaatste12Maanden_2;EconomischeSituatieKomende12Maanden_3;FinancieleSituatieLaatste12Maanden_4;FinancieleSituatieKomende12Maanden_5;GunstigeTijdVoorGroteAankopen_6;EconomischKlimaatIndicator_7;EconomischeSituatieLaatste12Maanden_8;EconomischeSituatieKomende12Maanden_9;KoopbereidheidIndicator_10;FinancieleSituatieLaatste12Maanden_11;FinancieleSituatieKomende12Maanden_12;GunstigeTijdVoorGroteAankopen_13;TotaalEconomischeSitLaatste12Mnd_14;DuidelijkVerbeteren_15;IetsVerbeteren_16;Ongewijzigd_17;IetsVerslechterd_18;DuidelijkVerslechterd_19;WeetNiet_20;TotaalEconomischeSitKomende12Mnd_21;DuidelijkVerbeteren_22;IetsVerbeteren_23;OngewijzigdBlijven_24;IetsVerslechteren_25;DuidelijkVerslechteren_26;WeetNiet_27;TotaalFinancieleSitLaatste12Mnd_28;DuidelijkVerbeterd_29;IetsVerbeterd_30;Ongewijzigd_31;IetsVerslechterd_32;DuidelijkVerslechterd_33;WeetNiet_34;TotaalFinancieleSitKomende12Mnd_35;DuidelijkVerbeteren_36;IetsVerbeteren_37;OngewijzigdBlijven_38;IetsVerslechteren_39;DuidelijkVerslechteren_40;WeetNiet_41;TotaalGunstigeTijdVoorAankoopArt_42;GunstigeTijd_43;NietGunstigOngunstig_44;OngunstigeTijd_45;WeetNiet_46;TotaalPrijzenLaatste12Mnd_47;SterkGestegen_48;MatigGestegen_49;ZwakGestegen_50;VrijwelGelijkGebleven_51;Gedaald_52;WeetNiet_53;TotaalPrijzenKomende12Mnd_54;SterkerStijgen_55;EvenveelStijgen_56;MinderStijgen_57;GelijkBlijven_58;Dalen_59;WeetNiet_60;TotaalWerkloosheidKomende12Mnd_61;DuidelijkStijgen_62;EnigszinsStijgen_63;GelijkBlijven_64;IetsDalen_65;DuidelijkDalen_66;WeetNiet_67;TotaalFinancieleSituatieEigenHuish_68;SchuldenMaken_69;SpaarmiddelenAanspreken_70;PreciesRondkomen_71;BeetjeGeldOverhouden_72;VeelGeldOverhouden_73;WeetNiet_74;TotaalGeldOpzijLeggenKomende12Mnd_75;Jazeker_76;JaMisschien_77;WaarschijnlijkNiet_78;ZekerNiet_79;WeetNiet_80;TotaalSparenZinvol_81;Jazeker_82;JaMisschien_83;WaarschijnlijkNiet_84;ZekerNiet_85;WeetNiet_86;TotaalAankoopDuurzameArtKomendJaar_87;VeelMeer_88;EenBeetjeMeer_89;Evenveel_90;IetsMinder_91;VeelMinder_92;WeetNiet_93;TotaalAutoKopenKomende2Jaren_94;Jazeker_95;JaMisschien_96;WaarschijnlijkNiet_97;ZekerNiet_98;WeetNiet_99;TotaalWoningKopenOfBouwenKom2Jr_100;Jazeker_101;JaMisschien_102;WaarschijnlijkNiet_103;ZekerNiet_104;WeetNiet_105;TotaalOnderhoudOfVerbeteringWoning_106;Jazeker_107;JaMisschien_108;WaarschijnlijkNiet_109;ZekerNiet_110;WeetNiet_111;TotaalWaaropBezuinBijDalingInkomen_112;VoedingDrankenTabak_113;KledingSchoeisel_114;Auto_115;VakantieUitgaan_116;DuurzameArtikelen_117;OverigeBezuinigingen_118;WeetNiet_119;TotaalWaaropBezuinBijDalingInkomen_120;VoedingDrankenTabak_121;KledingSchoeisel_122;AutoEnVervoer_123;Vakantie_124;RecreatieEnCultuur_125;Overig_126;OpAllesOpNiets_127;WeetNiet_128
20;Nederland;2006 1e kwartaal;-11.0;-19.0;13.0;-21.0;-3.0;-23.0;-3.0;-19.0;13.0;-16.0;-21.0;-3.0;-23.0;100.0;3.0;19.0;34.0;18.0;22.0;4.0;100.0;7.0;28.0;36.0;12.0;10.0;7.0;100.0;6.0;8.0;51.0;16.0;18.0;1.0;100.0;6.0;11.0;58.0;12.0;8.0;5.0;100.0;15.0;37.0;38.0;10.0;100.0;26.0;30.0;6.0;33.0;3.0;2.0;100.0;24.0;29.0;6.0;34.0;2.0;6.0;100.0;11.0;16.0;30.0;29.0;6.0;8.0;100.0;2.0;5.0;47.0;34.0;10.0;2.0;100.0;48.0;15.0;10.0;24.0;3.0;100.0;76.0;5.0;5.0;12.0;2.0;100.0;5.0;7.0;57.0;11.0;17.0;3.0;100.0;13.0;9.0;14.0;63.0;1.0;100.0;4.0;5.0;4.0;86.0;1.0;100.0;23.0;5.0;5.0;67.0;1.0;100.0;7.0;9.0;12.0;18.0;15.0;26.0;13.0;;;;;;;;;
21;Nederland;2006 2e kwartaal;-1.0;-1.0;25.0;-20.0;3.0;-14.0;12.0;-1.0;25.0;-10.0;-20.0;3.0;-14.0;100.0;6.0;23.0;36.0;13.0;17.0;5.0;100.0;9.0;30.0;38.0;9.0;6.0;8.0;100.0;7.0;9.0;47.0;16.0;19.0;1.0;100.0;5.0;12.0;64.0;9.0;5.0;4.0;100.0;18.0;41.0;31.0;10.0;100.0;24.0;33.0;7.0;32.0;2.0;3.0;100.0;20.0;30.0;7.0;35.0;2.0;6.0;100.0;13.0;15.0;25.0;28.0;11.0;7.0;100.0;2.0;6.0;47.0;32.0;11.0;2.0;100.0;48.0;14.0;10.0;25.0;3.0;100.0;75.0;5.0;5.0;13.0;3.0;100.0;5.0;7.0;58.0;11.0;17.0;2.0;100.0;12.0;9.0;13.0;65.0;1.0;100.0;4.0;5.0;5.0;86.0;1.0;100.0;22.0;5.0;4.0;68.0;1.0;100.0;7.0;9.0;12.0;19.0;14.0;25.0;14.0;;;;;;;;;
22;Nederland;2006 3e kwartaal;5.0;14.0;24.0;-15.0;3.0;0.0;19.0;14.0;24.0;-4.0;-15.0;3.0;0.0;100.0;10.0;27.0;35.0;10.0;12.0;6.0;100.0;9.0;29.0;37.0;8.0;5.0;13.0;100.0;6.0;10.0;52.0;15.0;16.0;1.0;100.0;6.0;11.0;64.0;9.0;5.0;5.0;100.0;22.0;42.0;23.0;12.0;100.0;24.0;33.0;7.0;31.0;2.0;3.0;100.0;24.0;33.0;5.0;29.0;2.0;7.0;100.0;6.0;10.0;28.0;32.0;15.0;9.0;100.0;2.0;5.0;46.0;34.0;11.0;2.0;100.0;50.0;13.0;9.0;25.0;3.0;100.0;76.0;5.0;4.0;12.0;3.0;100.0;4.0;8.0;60.0;10.0;15.0;3.0;100.0;14.0;10.0;13.0;62.0;1.0;100.0;4.0;5.0;4.0;86.0;1.0;100.0;22.0;5.0;4.0;68.0;0.0;100.0;8.0;8.0;12.0;18.0;17.0;22.0;15.0;;;;;;;;;
23;Nederland;2006 4e kwartaal;5.0;17.0;22.0;-14.0;0.0;-2.0;19.0;17.0;22.0;-5.0;-14.0;0.0;-2.0;100.0;12.0;27.0;36.0;9.0;12.0;5.0;100.0;7.0;29.0;36.0;8.0;6.0;14.0;100.0;6.0;8.0;57.0;14.0;14.0;1.0;100.0;6.0;12.0;59.0;12.0;6.0;5.0;100.0;24.0;38.0;26.0;12.0;100.0;22.0;33.0;7.0;32.0;2.0;3.0;100.0;27.0;34.0;5.0;26.0;1.0;6.0;100.0;5.0;9.0;31.0;34.0;12.0;9.0;100.0;2.0;5.0;46.0;33.0;11.0;2.0;100.0;47.0;15.0;10.0;24.0;3.0;100.0;74.0;5.0;4.0;13.0;3.0;100.0;6.0;7.0;58.0;10.0;16.0;3.0;100.0;13.0;10.0;14.0;62.0;2.0;100.0;3.0;5.0;5.0;85.0;1.0;100.0;21.0;5.0;6.0;67.0;1.0;100.0;7.0;9.0;11.0;17.0;18.0;23.0;15.0;;;;;;;;;
24;Nederland;2006;-1.0;3.0;21.0;-17.0;1.0;-10.0;12.0;3.0;21.0;-9.0;-17.0;1.0;-10.0;100.0;8.0;24.0;35.0;12.0;16.0;5.0;100.0;8.0;29.0;37.0;9.0;7.0;11.0;100.0;6.0;9.0;52.0;16.0;17.0;1.0;100.0;5.0;12.0;62.0;10.0;6.0;5.0;100.0;20.0;40.0;30.0;11.0;100.0;24.0;32.0;7.0;32.0;2.0;3.0;100.0;24.0;31.0;6.0;31.0;2.0;6.0;100.0;9.0;13.0;28.0;31.0;11.0;8.0;100.0;2.0;5.0;47.0;33.0;11.0;2.0;100.0;48.0;14.0;10.0;24.0;3.0;100.0;75.0;5.0;4.0;12.0;3.0;100.0;5.0;7.0;58.0;10.0;16.0;3.0;100.0;13.0;9.0;14.0;63.0;1.0;100.0;4.0;5.0;5.0;86.0;1.0;100.0;22.0;5.0;5.0;68.0;1.0;100.0;7.0;9.0;12.0;18.0;16.0;24.0;14.0;;;;;;;;;
25;Nederland;2007 1e kwartaal;13.0;26.0;28.0;-5.0;6.0;9.0;27.0;26.0;28.0;3.0;-5.0;6.0;9.0;100.0;14.0;28.0;38.0;8.0;8.0;5.0;100.0;8.0;30.0;41.0;6.0;4.0;11.0;100.0;7.0;11.0;56.0;13.0;10.0;1.0;100.0;5.0;14.0;63.0;9.0;4.0;5.0;100.0;28.0;41.0;19.0;13.0;100.0;18.0;32.0;7.0;38.0;2.0;3.0;100.0;27.0;31.0;4.0;31.0;2.0;6.0;100.0;5.0;8.0;27.0;36.0;15.0;9.0;100.0;1.0;4.0;47.0;34.0;12.0;2.0;100.0;50.0;14.0;10.0;22.0;4.0;100.0;75.0;5.0;5.0;12.0;3.0;100.0;5.0;6.0;60.0;10.0;15.0;3.0;100.0;14.0;9.0;14.0;61.0;1.0;100.0;5.0;5.0;5.0;85.0;1.0;100.0;23.0;5.0;6.0;65.0;1.0;100.0;7.0;8.0;12.0;18.0;16.0;24.0;15.0;;;;;;;;;
26;Nederland;2007 2e kwartaal;14.0;28.0;21.0;2.0;8.0;13.0;25.0;28.0;21.0;8.0;2.0;8.0;13.0;100.0;16.0;26.0;38.0;7.0;7.0;6.0;100.0;8.0;25.0;44.0;8.0;4.0;11.0;100.0;8.0;12.0;59.0;9.0;9.0;1.0;100.0;6.0;12.0;68.0;7.0;3.0;4.0;100.0;30.0;39.0;17.0;14.0;100.0;17.0;35.0;8.0;35.0;2.0;3.0;100.0;26.0;34.0;4.0;28.0;1.0;7.0;100.0;7.0;10.0;27.0;32.0;15.0;9.0;100.0;2.0;5.0;44.0;34.0;13.0;2.0;100.0;53.0;13.0;9.0;22.0;3.0;100.0;76.0;5.0;5.0;11.0;3.0;100.0;4.0;7.0;60.0;10.0;15.0;4.0;100.0;13.0;9.0;14.0;62.0;2.0;100.0;4.0;5.0;6.0;84.0;1.0;100.0;23.0;5.0;5.0;66.0;1.0;100.0;7.0;8.0;12.0;17.0;17.0;24.0;15.0;;;;;;;;;
27;Nederland;2007 3e kwartaal;10.0;22.0;6.0;2.0;7.0;14.0;14.0;22.0;6.0;7.0;2.0;7.0;14.0;100.0;13.0;26.0;39.0;8.0;8.0;6.0;100.0;5.0;22.0;43.0;13.0;7.0;10.0;100.0;8.0;13.0;57.0;11.0;9.0;1.0;100.0;6.0;13.0;63.0;8.0;5.0;4.0;100.0;31.0;38.0;17.0;14.0;100.0;18.0;34.0;8.0;35.0;2.0;3.0;100.0;32.0;32.0;4.0;24.0;1.0;6.0;100.0;4.0;8.0;34.0;33.0;13.0;8.0;100.0;2.0;3.0;44.0;36.0;12.0;2.0;100.0;55.0;14.0;9.0;20.0;3.0;100.0;77.0;6.0;4.0;10.0;3.0;100.0;5.0;8.0;58.0;11.0;15.0;3.0;100.0;12.0;9.0;16.0;62.0;1.0;100.0;5.0;6.0;5.0;84.0;1.0;100.0;22.0;5.0;5.0;66.0;1.0;100.0;6.0;9.0;12.0;16.0;18.0;22.0;16.0;;;;;;;;;
28;Nederland;2007 4e kwartaal;-5.0;0.0;-16.0;-7.0;-1.0;-1.0;-8.0;0.0;-16.0;-3.0;-7.0;-1.0;-1.0;100.0;7.0;20.0;41.0;13.0;14.0;5.0;100.0;3.0;14.0;42.0;20.0;13.0;8.0;100.0;8.0;10.0;56.0;14.0;11.0;1.0;100.0;6.0;12.0;58.0;13.0;7.0;4.0;100.0;24.0;40.0;25.0;12.0;100.0;24.0;40.0;8.0;24.0;1.0;3.0;100.0;36.0;39.0;4.0;15.0;1.0;4.0;100.0;5.0;10.0;37.0;27.0;10.0;10.0;100.0;2.0;5.0;45.0;34.0;12.0;2.0;100.0;50.0;14.0;10.0;23.0;3.0;100.0;75.0;6.0;5.0;12.0;3.0;100.0;6.0;8.0;57.0;11.0;15.0;3.0;100.0;13.0;11.0;14.0;61.0;1.0;100.0;4.0;5.0;5.0;84.0;1.0;100.0;22.0;5.0;6.0;66.0;1.0;100.0;8.0;9.0;12.0;17.0;17.0;23.0;14.0;;;;;;;;;
29;Nederland;2007;8.0;19.0;10.0;-2.0;5.0;9.0;14.0;19.0;10.0;4.0;-2.0;5.0;9.0;100.0;12.0;25.0;39.0;9.0;9.0;6.0;100.0;6.0;23.0;43.0;12.0;7.0;10.0;100.0;8.0;12.0;57.0;12.0;10.0;1.0;100.0;6.0;13.0;63.0;9.0;5.0;4.0;100.0;28.0;39.0;19.0;13.0;100.0;19.0;36.0;8.0;33.0;1.0;3.0;100.0;30.0;34.0;4.0;24.0;1.0;6.0;100.0;5.0;9.0;31.0;32.0;13.0;9.0;100.0;2.0;4.0;45.0;35.0;12.0;2.0;100.0;52.0;14.0;9.0;22.0;3.0;100.0;76.0;5.0;5.0;11.0;3.0;100.0;5.0;7.0;59.0;11.0;15.0;3.0;100.0;13.0;10.0;15.0;62.0;1.0;100.0;4.0;5.0;5.0;84.0;1.0;100.0;23.0;5.0;5.0;66.0;1.0;100.0;7.0;9.0;12.0;17.0;17.0;23.0;15.0;;;;;;;;;
30;Nederland;2008 1e kwartaal;-7.0;-10.0;-24.0;-4.0;0.0;3.0;-17.0;-10.0;-24.0;0.0;-4.0;0.0;3.0;100.0;6.0;15.0;42.0;17.0;14.0;6.0;100.0;2.0;11.0;41.0;25.0;12.0;9.0;100.0;8.0;12.0;55.0;13.0;11.0;1.0;100.0;6.0;11.0;63.0;12.0;5.0;4.0;100.0;24.0;42.0;21.0;13.0;100.0;28.0;41.0;8.0;19.0;1.0;3.0;100.0;32.0;42.0;4.0;16.0;1.0;5.0;100.0;6.0;11.0;43.0;23.0;7.0;10.0;100.0;2.0;4.0;43.0;36.0;12.0;2.0;100.0;53.0;13.0;9.0;22.0;3.0;100.0;77.0;6.0;4.0;11.0;2.0;100.0;5.0;7.0;58.0;11.0;16.0;3.0;100.0;13.0;10.0;15.0;60.0;1.0;100.0;4.0;5.0;5.0;85.0;1.0;100.0;23.0;5.0;6.0;66.0;1.0;100.0;7.0;7.0;12.0;18.0;18.0;22.0;15.0;;;;;;;;;
31;Nederland;2008 2e kwartaal;-15.0;-29.0;-36.0;-6.0;-4.0;-2.0;-32.0;-29.0;-36.0;-4.0;-6.0;-4.0;-2.0;100.0;2.0;10.0;40.0;21.0;20.0;6.0;100.0;1.0;8.0;39.0;29.0;16.0;8.0;100.0;7.0;11.0;55.0;15.0;10.0;1.0;100.0;5.0;9.0;64.0;13.0;5.0;4.0;100.0;21.0;43.0;24.0;12.0;100.0;34.0;41.0;8.0;14.0;0.0;3.0;100.0;27.0;46.0;6.0;15.0;1.0;4.0;100.0;6.0;13.0;44.0;21.0;5.0;11.0;100.0;2.0;5.0;44.0;37.0;11.0;2.0;100.0;52.0;14.0;9.0;22.0;3.0;100.0;75.0;6.0;4.0;11.0;4.0;100.0;5.0;7.0;57.0;13.0;15.0;4.0;100.0;12.0;10.0;14.0;62.0;2.0;100.0;4.0;6.0;5.0;84.0;1.0;100.0;21.0;5.0;6.0;68.0;1.0;100.0;8.0;9.0;12.0;19.0;18.0;20.0;14.0;;;;;;;;;
32;Nederland;2008 3e kwartaal;-26.0;-52.0;-47.0;-11.0;-6.0;-15.0;-49.0;-52.0;-47.0;-11.0;-11.0;-6.0;-15.0;100.0;1.0;4.0;33.0;28.0;29.0;6.0;100.0;1.0;5.0;34.0;32.0;21.0;8.0;100.0;7.0;9.0;55.0;16.0;12.0;1.0;100.0;5.0;9.0;62.0;14.0;6.0;4.0;100.0;15.0;43.0;30.0;11.0;100.0;41.0;39.0;7.0;11.0;0.0;2.0;100.0;23.0;47.0;9.0;15.0;1.0;5.0;100.0;8.0;18.0;45.0;15.0;4.0;11.0;100.0;2.0;3.0;42.0;40.0;11.0;2.0;100.0;55.0;13.0;8.0;20.0;3.0;100.0;77.0;5.0;4.0;10.0;3.0;100.0;4.0;5.0;60.0;12.0;16.0;3.0;100.0;12.0;10.0;15.0;62.0;1.0;100.0;4.0;5.0;5.0;86.0;1.0;100.0;21.0;5.0;4.0;69.0;1.0;100.0;8.0;8.0;14.0;19.0;17.0;21.0;14.0;;;;;;;;;
33;Nederland;2008 4e kwartaal;-31.0;-62.0;-52.0;-7.0;-12.0;-24.0;-57.0;-62.0;-52.0;-14.0;-7.0;-12.0;-24.0;100.0;1.0;2.0;30.0;29.0;35.0;4.0;100.0;2.0;6.0;25.0;31.0;29.0;8.0;100.0;7.0;9.0;59.0;14.0;10.0;1.0;100.0;5.0;8.0;59.0;17.0;7.0;4.0;100.0;15.0;37.0;39.0;9.0;100.0;24.0;35.0;7.0;28.0;2.0;3.0;100.0;28.0;29.0;4.0;25.0;9.0;6.0;100.0;41.0;27.0;18.0;5.0;2.0;7.0;100.0;2.0;5.0;43.0;36.0;12.0;2.0;100.0;51.0;14.0;10.0;22.0;3.0;100.0;78.0;5.0;4.0;10.0;3.0;100.0;4.0;5.0;60.0;12.0;15.0;4.0;100.0;11.0;9.0;15.0;63.0;2.0;100.0;3.0;5.0;4.0;86.0;1.0;100.0;22.0;5.0;6.0;67.0;1.0;100.0;7.0;8.0;11.0;18.0;19.0;22.0;15.0;;;;;;;;;
34;Nederland;2008;-20.0;-38.0;-40.0;-7.0;-5.0;-10.0;-39.0;-38.0;-40.0;-7.0;-7.0;-5.0;-10.0;100.0;3.0;8.0;36.0;24.0;24.0;5.0;100.0;1.0;7.0;35.0;29.0;19.0;8.0;100.0;8.0;10.0;56.0;14.0;11.0;1.0;100.0;5.0;9.0;62.0;14.0;6.0;4.0;100.0;19.0;41.0;29.0;11.0;100.0;32.0;39.0;7.0;18.0;1.0;3.0;100.0;28.0;41.0;6.0;18.0;3.0;5.0;100.0;15.0;17.0;38.0;16.0;4.0;10.0;100.0;2.0;4.0;43.0;37.0;12.0;2.0;100.0;53.0;13.0;9.0;22.0;3.0;100.0;77.0;6.0;4.0;10.0;3.0;100.0;4.0;6.0;59.0;12.0;16.0;3.0;100.0;12.0;10.0;15.0;62.0;1.0;100.0;4.0;5.0;5.0;85.0;1.0;100.0;22.0;5.0;5.0;67.0;1.0;100.0;8.0;8.0;12.0;19.0;18.0;21.0;15.0;;;;;;;;;
35;Nederland;2009 1e kwartaal;-30.0;-72.0;-51.0;-5.0;-9.0;-10.0;-62.0;-72.0;-51.0;-8.0;-5.0;-9.0;-10.0;100.0;0.0;0.0;23.0;27.0;46.0;4.0;100.0;2.0;7.0;24.0;26.0;34.0;6.0;100.0;7.0;9.0;63.0;12.0;9.0;1.0;100.0;3.0;7.0;64.0;14.0;6.0;5.0;100.0;24.0;35.0;34.0;7.0;100.0;14.0;27.0;6.0;43.0;5.0;4.0;100.0;20.0;17.0;3.0;38.0;16.0;7.0;100.0;70.0;18.0;5.0;2.0;2.0;3.0;100.0;2.0;3.0;44.0;36.0;13.0;3.0;100.0;53.0;13.0;9.0;22.0;3.0;100.0;78.0;5.0;4.0;11.0;3.0;100.0;4.0;6.0;63.0;11.0;14.0;4.0;100.0;11.0;9.0;14.0;64.0;1.0;100.0;3.0;5.0;4.0;87.0;1.0;100.0;20.0;6.0;5.0;69.0;1.0;100.0;7.0;8.0;9.0;21.0;17.0;22.0;17.0;;;;;;;;;
36;Nederland;2009 2e kwartaal;-24.0;-73.0;-20.0;-11.0;-7.0;-9.0;-46.0;-73.0;-20.0;-9.0;-11.0;-7.0;-9.0;100.0;0.0;1.0;21.0;29.0;45.0;4.0;100.0;4.0;16.0;32.0;22.0;18.0;7.0;100.0;5.0;7.0;62.0;13.0;11.0;1.0;100.0;4.0;7.0;65.0;13.0;6.0;5.0;100.0;25.0;34.0;33.0;8.0;100.0;13.0;26.0;6.0;45.0;6.0;5.0;100.0;17.0;16.0;4.0;43.0;12.0;7.0;100.0;60.0;23.0;7.0;4.0;2.0;3.0;100.0;2.0;3.0;43.0;38.0;12.0;2.0;100.0;52.0;13.0;9.0;22.0;3.0;100.0;77.0;5.0;4.0;11.0;3.0;100.0;3.0;4.0;61.0;12.0;16.0;4.0;100.0;12.0;9.0;14.0;64.0;1.0;100.0;4.0;4.0;5.0;87.0;1.0;100.0;21.0;5.0;5.0;68.0;1.0;100.0;7.0;7.0;9.0;21.0;18.0;22.0;16.0;;;;;;;;;
37;Nederland;2009 3e kwartaal;-18.0;-66.0;-4.0;-11.0;-4.0;-2.0;-35.0;-66.0;-4.0;-6.0;-11.0;-4.0;-2.0;100.0;1.0;2.0;24.0;29.0;41.0;4.0;100.0;6.0;23.0;32.0;18.0;14.0;7.0;100.0;4.0;7.0;65.0;12.0;11.0;1.0;100.0;3.0;8.0;69.0;10.0;5.0;5.0;100.0;27.0;35.0;29.0;9.0;100.0;10.0;22.0;5.0;49.0;9.0;5.0;100.0;20.0;13.0;4.0;48.0;8.0;6.0;100.0;56.0;24.0;9.0;5.0;2.0;3.0;100.0;2.0;3.0;44.0;37.0;11.0;2.0;100.0;51.0;13.0;9.0;22.0;4.0;100.0;75.0;5.0;4.0;13.0;3.0;100.0;3.0;4.0;60.0;12.0;15.0;4.0;100.0;11.0;10.0;13.0;64.0;2.0;100.0;3.0;5.0;4.0;87.0;1.0;100.0;20.0;5.0;5.0;69.0;1.0;100.0;7.0;7.0;11.0;20.0;20.0;21.0;15.0;;;;;;;;;
38;Nederland;2009 4e kwartaal;-18.0;-61.0;-3.0;-15.0;-4.0;-9.0;-32.0;-61.0;-3.0;-9.0;-15.0;-4.0;-9.0;100.0;1.0;5.0;24.0;28.0;39.0;5.0;100.0;5.0;24.0;31.0;18.0;14.0;8.0;100.0;4.0;6.0;65.0;14.0;11.0;1.0;100.0;4.0;8.0;66.0;11.0;5.0;6.0;100.0;24.0;33.0;33.0;9.0;100.0;11.0;22.0;6.0;49.0;8.0;4.0;100.0;26.0;16.0;4.0;40.0;7.0;7.0;100.0;47.0;27.0;12.0;8.0;2.0;4.0;100.0;2.0;4.0;44.0;36.0;10.0;3.0;100.0;52.0;12.0;9.0;23.0;4.0;100.0;75.0;4.0;3.0;14.0;4.0;100.0;3.0;5.0;63.0;10.0;13.0;5.0;100.0;10.0;8.0;14.0;65.0;2.0;100.0;3.0;4.0;4.0;87.0;1.0;100.0;19.0;6.0;5.0;70.0;1.0;100.0;7.0;8.0;10.0;19.0;16.0;23.0;17.0;;;;;;;;;
39;Nederland;2009;-22.0;-68.0;-20.0;-11.0;-6.0;-8.0;-44.0;-68.0;-20.0;-8.0;-11.0;-6.0;-8.0;100.0;0.0;2.0;23.0;28.0;42.0;4.0;100.0;4.0;18.0;30.0;21.0;20.0;7.0;100.0;5.0;7.0;64.0;13.0;10.0;1.0;100.0;4.0;8.0;66.0;12.0;5.0;5.0;100.0;25.0;34.0;33.0;8.0;100.0;12.0;24.0;6.0;46.0;7.0;5.0;100.0;21.0;15.0;4.0;42.0;11.0;7.0;100.0;58.0;23.0;8.0;5.0;2.0;3.0;100.0;2.0;4.0;44.0;37.0;12.0;3.0;100.0;52.0;13.0;9.0;22.0;4.0;100.0;76.0;5.0;4.0;12.0;3.0;100.0;3.0;5.0;62.0;11.0;15.0;4.0;100.0;11.0;9.0;14.0;64.0;2.0;100.0;3.0;4.0;4.0;87.0;1.0;100.0;20.0;5.0;5.0;69.0;1.0;100.0;7.0;7.0;10.0;20.0;18.0;22.0;16.0;;;;;;;;;
40;Nederland;2010 1e kwartaal;-11.0;-49.0;9.0;-10.0;3.0;-6.0;-20.0;-49.0;9.0;-5.0;-10.0;3.0;-6.0;100.0;1.0;8.0;29.0;27.0;31.0;5.0;100.0;5.0;27.0;37.0;14.0;9.0;7.0;100.0;5.0;8.0;62.0;13.0;11.0;1.0;100.0;4.0;11.0;69.0;8.0;4.0;4.0;100.0;27.0;32.0;33.0;9.0;100.0;10.0;25.0;7.0;47.0;6.0;5.0;100.0;25.0;19.0;4.0;41.0;5.0;6.0;100.0;36.0;30.0;18.0;10.0;2.0;5.0;100.0;1.0;4.0;44.0;37.0;11.0;2.0;100.0;53.0;14.0;8.0;21.0;3.0;100.0;78.0;5.0;4.0;11.0;3.0;100.0;4.0;6.0;62.0;11.0;14.0;4.0;100.0;12.0;9.0;15.0;62.0;1.0;100.0;4.0;4.0;5.0;86.0;1.0;100.0;23.0;5.0;5.0;66.0;1.0;100.0;7.0;7.0;11.0;23.0;17.0;21.0;15.0;;;;;;;;;
41;Nederland;2010 2e kwartaal;-16.0;-38.0;-9.0;-13.0;-5.0;-14.0;-23.0;-38.0;-9.0;-11.0;-13.0;-5.0;-14.0;100.0;1.0;11.0;32.0;24.0;27.0;4.0;100.0;4.0;21.0;33.0;17.0;17.0;8.0;100.0;5.0;7.0;61.0;14.0;11.0;1.0;100.0;4.0;8.0;66.0;11.0;7.0;4.0;100.0;22.0;34.0;36.0;9.0;100.0;12.0;29.0;8.0;43.0;4.0;4.0;100.0;29.0;22.0;3.0;36.0;4.0;6.0;100.0;27.0;29.0;24.0;13.0;2.0;6.0;100.0;2.0;3.0;44.0;38.0;11.0;2.0;100.0;52.0;13.0;9.0;22.0;3.0;100.0;73.0;7.0;4.0;13.0;3.0;100.0;3.0;5.0;61.0;11.0;16.0;4.0;100.0;12.0;10.0;12.0;65.0;1.0;100.0;3.0;4.0;4.0;89.0;1.0;100.0;22.0;5.0;5.0;67.0;1.0;100.0;6.0;7.0;11.0;21.0;19.0;21.0;15.0;;;;;;;;;
42;Nederland;2010 3e kwartaal;-11.0;-27.0;-2.0;-13.0;-6.0;-8.0;-14.0;-27.0;-2.0;-9.0;-13.0;-6.0;-8.0;100.0;1.0;14.0;38.0;20.0;22.0;5.0;100.0;4.0;24.0;34.0;17.0;13.0;9.0;100.0;5.0;7.0;62.0;14.0;11.0;1.0;100.0;4.0;10.0;61.0;13.0;7.0;5.0;100.0;23.0;35.0;31.0;11.0;100.0;12.0;29.0;8.0;43.0;4.0;4.0;100.0;32.0;23.0;4.0;32.0;3.0;6.0;100.0;23.0;24.0;25.0;19.0;3.0;6.0;100.0;2.0;5.0;43.0;37.0;11.0;2.0;100.0;51.0;15.0;10.0;22.0;3.0;100.0;74.0;6.0;5.0;12.0;3.0;100.0;4.0;6.0;59.0;11.0;16.0;4.0;100.0;11.0;10.0;13.0;64.0;2.0;100.0;2.0;4.0;4.0;88.0;1.0;100.0;21.0;5.0;5.0;68.0;1.0;100.0;8.0;7.0;11.0;21.0;19.0;21.0;14.0;;;;;;;;;
