ID;VerdachtenNaarSoortMisdrijf;Regio;Perioden;AantalVerdachten_1;VerdachtenPer1000Inwoners_2
380;Totaal verdachten van misdrijven;Amstelveen;1999;430.0;6.0
381;Totaal verdachten van misdrijven;Amstelveen;2000;390.0;6.0
382;Totaal verdachten van misdrijven;Amstelveen;2001;380.0;6.0
383;Totaal verdachten van misdrijven;Amstelveen;2002;410.0;6.0
384;Totaal verdachten van misdrijven;Amstelveen;2003;510.0;8.0
385;Totaal verdachten van misdrijven;Amstelveen;2004;530.0;8.0
386;Totaal verdachten van misdrijven;Amstelveen;2005;590.0;9.0
387;Totaal verdachten van misdrijven;Amstelveen;2006;690.0;10.0
388;Totaal verdachten van misdrijven;Amstelveen;2007;670.0;10.0
389;Totaal verdachten van misdrijven;Amstelveen;2008;620.0;9.0
390;Totaal verdachten van misdrijven;Amsterdam;1999;9620.0;15.0
391;Totaal verdachten van misdrijven;Amsterdam;2000;11130.0;17.0
392;Totaal verdachten van misdrijven;Amsterdam;2001;11080.0;17.0
393;Totaal verdachten van misdrijven;Amsterdam;2002;11260.0;18.0
394;Totaal verdachten van misdrijven;Amsterdam;2003;13080.0;20.0
395;Totaal verdachten van misdrijven;Amsterdam;2004;13750.0;21.0
396;Totaal verdachten van misdrijven;Amsterdam;2005;13480.0;21.0
397;Totaal verdachten van misdrijven;Amsterdam;2006;14460.0;22.0
398;Totaal verdachten van misdrijven;Amsterdam;2007;14530.0;22.0
399;Totaal verdachten van misdrijven;Amsterdam;2008;13570.0;21.0
400;Totaal verdachten van misdrijven;Andijk;1999;50.0;10.0
401;Totaal verdachten van misdrijven;Andijk;2000;40.0;8.0
402;Totaal verdachten van misdrijven;Andijk;2001;50.0;9.0
403;Totaal verdachten van misdrijven;Andijk;2002;50.0;9.0
404;Totaal verdachten van misdrijven;Andijk;2003;60.0;12.0
405;Totaal verdachten van misdrijven;Andijk;2004;60.0;11.0
406;Totaal verdachten van misdrijven;Andijk;2005;60.0;11.0
407;Totaal verdachten van misdrijven;Andijk;2006;80.0;14.0
408;Totaal verdachten van misdrijven;Andijk;2007;90.0;15.0
409;Totaal verdachten van misdrijven;Andijk;2008;60.0;12.0
410;Totaal verdachten van misdrijven;Angerlo;1999;20.0;4.0
411;Totaal verdachten van misdrijven;Angerlo;2000;20.0;4.0
412;Totaal verdachten van misdrijven;Angerlo;2001;30.0;6.0
413;Totaal verdachten van misdrijven;Angerlo;2002;20.0;6.0
414;Totaal verdachten van misdrijven;Angerlo;2003;40.0;9.0
415;Totaal verdachten van misdrijven;Angerlo;2004;30.0;8.0
416;Totaal verdachten van misdrijven;Angerlo;2005;;
417;Totaal verdachten van misdrijven;Angerlo;2006;;
418;Totaal verdachten van misdrijven;Angerlo;2007;;
419;Totaal verdachten van misdrijven;Angerlo;2008;;
420;Totaal verdachten van misdrijven;Anna Paulowna;1999;100.0;9.0
421;Totaal verdachten van misdrijven;Anna Paulowna;2000;60.0;5.0
422;Totaal verdachten van misdrijven;Anna Paulowna;2001;50.0;4.0
423;Totaal verdachten van misdrijven;Anna Paulowna;2002;70.0;6.0
424;Totaal verdachten van misdrijven;Anna Paulowna;2003;100.0;9.0
425;Totaal verdachten van misdrijven;Anna Paulowna;2004;80.0;7.0
426;Totaal verdachten van misdrijven;Anna Paulowna;2005;120.0;10.0
427;Totaal verdachten van misdrijven;Anna Paulowna;2006;130.0;11.0
428;Totaal verdachten van misdrijven;Anna Paulowna;2007;140.0;12.0
429;Totaal verdachten van misdrijven;Anna Paulowna;2008;150.0;12.0
430;Totaal verdachten van misdrijven;Apeldoorn;1999;1440.0;11.0
431;Totaal verdachten van misdrijven;Apeldoorn;2000;1470.0;11.0
432;Totaal verdachten van misdrijven;Apeldoorn;2001;1610.0;12.0
433;Totaal verdachten van misdrijven;Apeldoorn;2002;1760.0;13.0
434;Totaal verdachten van misdrijven;Apeldoorn;2003;1870.0;14.0
435;Totaal verdachten van misdrijven;Apeldoorn;2004;1920.0;14.0
436;Totaal verdachten van misdrijven;Apeldoorn;2005;2050.0;15.0
437;Totaal verdachten van misdrijven;Apeldoorn;2006;2050.0;15.0
438;Totaal verdachten van misdrijven;Apeldoorn;2007;2030.0;15.0
439;Totaal verdachten van misdrijven;Apeldoorn;2008;1930.0;14.0
440;Totaal verdachten van misdrijven;Appingedam;1999;110.0;10.0
441;Totaal verdachten van misdrijven;Appingedam;2000;110.0;10.0
442;Totaal verdachten van misdrijven;Appingedam;2001;90.0;8.0
443;Totaal verdachten van misdrijven;Appingedam;2002;100.0;9.0
444;Totaal verdachten van misdrijven;Appingedam;2003;130.0;12.0
445;Totaal verdachten van misdrijven;Appingedam;2004;120.0;11.0
446;Totaal verdachten van misdrijven;Appingedam;2005;180.0;16.0
447;Totaal verdachten van misdrijven;Appingedam;2006;140.0;13.0
448;Totaal verdachten van misdrijven;Appingedam;2007;110.0;10.0
449;Totaal verdachten van misdrijven;Appingedam;2008;110.0;11.0
450;Totaal verdachten van misdrijven;Arcen en Velden;1999;30.0;4.0
451;Totaal verdachten van misdrijven;Arcen en Velden;2000;40.0;6.0
452;Totaal verdachten van misdrijven;Arcen en Velden;2001;40.0;5.0
453;Totaal verdachten van misdrijven;Arcen en Velden;2002;40.0;6.0
454;Totaal verdachten van misdrijven;Arcen en Velden;2003;50.0;7.0
455;Totaal verdachten van misdrijven;Arcen en Velden;2004;40.0;6.0
456;Totaal verdachten van misdrijven;Arcen en Velden;2005;50.0;7.0
457;Totaal verdachten van misdrijven;Arcen en Velden;2006;40.0;5.0
458;Totaal verdachten van misdrijven;Arcen en Velden;2007;50.0;7.0
459;Totaal verdachten van misdrijven;Arcen en Velden;2008;70.0;9.0
460;Totaal verdachten van misdrijven;Arnhem;1999;2060.0;17.0
461;Totaal verdachten van misdrijven;Arnhem;2000;1030.0;9.0
462;Totaal verdachten van misdrijven;Arnhem;2001;2250.0;19.0
463;Totaal verdachten van misdrijven;Arnhem;2002;2310.0;19.0
464;Totaal verdachten van misdrijven;Arnhem;2003;2410.0;20.0
465;Totaal verdachten van misdrijven;Arnhem;2004;2600.0;21.0
466;Totaal verdachten van misdrijven;Arnhem;2005;2830.0;23.0
467;Totaal verdachten van misdrijven;Arnhem;2006;2710.0;22.0
468;Totaal verdachten van misdrijven;Arnhem;2007;2610.0;21.0
469;Totaal verdachten van misdrijven;Arnhem;2008;2500.0;20.0
470;Totaal verdachten van misdrijven;Assen;1999;560.0;11.0
471;Totaal verdachten van misdrijven;Assen;2000;500.0;10.0
472;Totaal verdachten van misdrijven;Assen;2001;650.0;13.0
473;Totaal verdachten van misdrijven;Assen;2002;670.0;13.0
474;Totaal verdachten van misdrijven;Assen;2003;660.0;13.0
475;Totaal verdachten van misdrijven;Assen;2004;790.0;15.0
476;Totaal verdachten van misdrijven;Assen;2005;880.0;16.0
477;Totaal verdachten van misdrijven;Assen;2006;910.0;17.0
478;Totaal verdachten van misdrijven;Assen;2007;910.0;16.0
479;Totaal verdachten van misdrijven;Assen;2008;820.0;15.0
480;Totaal verdachten van misdrijven;Asten;1999;60.0;5.0
481;Totaal verdachten van misdrijven;Asten;2000;70.0;5.0
482;Totaal verdachten van misdrijven;Asten;2001;60.0;5.0
483;Totaal verdachten van misdrijven;Asten;2002;90.0;6.0
484;Totaal verdachten van misdrijven;Asten;2003;100.0;8.0
485;Totaal verdachten van misdrijven;Asten;2004;110.0;8.0
486;Totaal verdachten van misdrijven;Asten;2005;130.0;10.0
487;Totaal verdachten van misdrijven;Asten;2006;130.0;9.0
488;Totaal verdachten van misdrijven;Asten;2007;130.0;10.0
489;Totaal verdachten van misdrijven;Asten;2008;130.0;9.0
490;Totaal verdachten van misdrijven;Avereest;1999;70.0;6.0
491;Totaal verdachten van misdrijven;Avereest;2000;100.0;8.0
492;Totaal verdachten van misdrijven;Avereest;2001;;
493;Totaal verdachten van misdrijven;Avereest;2002;;
494;Totaal verdachten van misdrijven;Avereest;2003;;
495;Totaal verdachten van misdrijven;Avereest;2004;;
496;Totaal verdachten van misdrijven;Avereest;2005;;
497;Totaal verdachten van misdrijven;Avereest;2006;;
498;Totaal verdachten van misdrijven;Avereest;2007;;
499;Totaal verdachten van misdrijven;Avereest;2008;;
500;Totaal verdachten van misdrijven;Axel;1999;80.0;8.0
501;Totaal verdachten van misdrijven;Axel;2000;90.0;9.0
502;Totaal verdachten van misdrijven;Axel;2001;130.0;12.0
503;Totaal verdachten van misdrijven;Axel;2002;120.0;11.0
504;Totaal verdachten van misdrijven;Axel;2003;;
505;Totaal verdachten van misdrijven;Axel;2004;;
506;Totaal verdachten van misdrijven;Axel;2005;;
507;Totaal verdachten van misdrijven;Axel;2006;;
508;Totaal verdachten van misdrijven;Axel;2007;;
509;Totaal verdachten van misdrijven;Axel;2008;;
510;Totaal verdachten van misdrijven;Baarle-Nassau;1999;30.0;5.0
511;Totaal verdachten van misdrijven;Baarle-Nassau;2000;20.0;3.0
512;Totaal verdachten van misdrijven;Baarle-Nassau;2001;10.0;2.0
513;Totaal verdachten van misdrijven;Baarle-Nassau;2002;30.0;5.0
514;Totaal verdachten van misdrijven;Baarle-Nassau;2003;40.0;7.0
515;Totaal verdachten van misdrijven;Baarle-Nassau;2004;20.0;4.0
516;Totaal verdachten van misdrijven;Baarle-Nassau;2005;30.0;6.0
517;Totaal verdachten van misdrijven;Baarle-Nassau;2006;50.0;8.0
518;Totaal verdachten van misdrijven;Baarle-Nassau;2007;50.0;8.0
519;Totaal verdachten van misdrijven;Baarle-Nassau;2008;60.0;9.0
520;Totaal verdachten van misdrijven;Baarn;1999;190.0;9.0
521;Totaal verdachten van misdrijven;Baarn;2000;170.0;8.0
522;Totaal verdachten van misdrijven;Baarn;2001;180.0;8.0
523;Totaal verdachten van misdrijven;Baarn;2002;240.0;11.0
524;Totaal verdachten van misdrijven;Baarn;2003;250.0;12.0
525;Totaal verdachten van misdrijven;Baarn;2004;290.0;14.0
526;Totaal verdachten van misdrijven;Baarn;2005;320.0;15.0
527;Totaal verdachten van misdrijven;Baarn;2006;330.0;16.0
528;Totaal verdachten van misdrijven;Baarn;2007;270.0;13.0
529;Totaal verdachten van misdrijven;Baarn;2008;290.0;14.0
530;Totaal verdachten van misdrijven;Barendrecht;1999;140.0;6.0
531;Totaal verdachten van misdrijven;Barendrecht;2000;120.0;5.0
532;Totaal verdachten van misdrijven;Barendrecht;2001;160.0;6.0
533;Totaal verdachten van misdrijven;Barendrecht;2002;190.0;7.0
534;Totaal verdachten van misdrijven;Barendrecht;2003;270.0;9.0
535;Totaal verdachten van misdrijven;Barendrecht;2004;300.0;9.0
536;Totaal verdachten van misdrijven;Barendrecht;2005;340.0;10.0
537;Totaal verdachten van misdrijven;Barendrecht;2006;410.0;12.0
538;Totaal verdachten van misdrijven;Barendrecht;2007;460.0;13.0
539;Totaal verdachten van misdrijven;Barendrecht;2008;440.0;12.0
540;Totaal verdachten van misdrijven;Barneveld;1999;320.0;8.0
541;Totaal verdachten van misdrijven;Barneveld;2000;260.0;7.0
542;Totaal verdachten van misdrijven;Barneveld;2001;360.0;9.0
543;Totaal verdachten van misdrijven;Barneveld;2002;350.0;9.0
544;Totaal verdachten van misdrijven;Barneveld;2003;390.0;10.0
545;Totaal verdachten van misdrijven;Barneveld;2004;420.0;10.0
546;Totaal verdachten van misdrijven;Barneveld;2005;470.0;12.0
547;Totaal verdachten van misdrijven;Barneveld;2006;460.0;11.0
548;Totaal verdachten van misdrijven;Barneveld;2007;530.0;13.0
549;Totaal verdachten van misdrijven;Barneveld;2008;440.0;10.0
550;Totaal verdachten van misdrijven;Bathmen;1999;30.0;6.0
551;Totaal verdachten van misdrijven;Bathmen;2000;20.0;3.0
552;Totaal verdachten van misdrijven;Bathmen;2001;10.0;3.0
553;Totaal verdachten van misdrijven;Bathmen;2002;30.0;6.0
554;Totaal verdachten van misdrijven;Bathmen;2003;40.0;8.0
555;Totaal verdachten van misdrijven;Bathmen;2004;30.0;6.0
556;Totaal verdachten van misdrijven;Bathmen;2005;;
557;Totaal verdachten van misdrijven;Bathmen;2006;;
558;Totaal verdachten van misdrijven;Bathmen;2007;;
559;Totaal verdachten van misdrijven;Bathmen;2008;;
560;Totaal verdachten van misdrijven;Bedum;1999;60.0;7.0
561;Totaal verdachten van misdrijven;Bedum;2000;50.0;5.0
562;Totaal verdachten van misdrijven;Bedum;2001;40.0;5.0
563;Totaal verdachten van misdrijven;Bedum;2002;40.0;4.0
564;Totaal verdachten van misdrijven;Bedum;2003;40.0;5.0
565;Totaal verdachten van misdrijven;Bedum;2004;70.0;7.0
566;Totaal verdachten van misdrijven;Bedum;2005;70.0;8.0
567;Totaal verdachten van misdrijven;Bedum;2006;80.0;9.0
568;Totaal verdachten van misdrijven;Bedum;2007;90.0;10.0
569;Totaal verdachten van misdrijven;Bedum;2008;110.0;12.0
570;Totaal verdachten van misdrijven;Beek (L.);1999;90.0;6.0
571;Totaal verdachten van misdrijven;Beek (L.);2000;80.0;5.0
572;Totaal verdachten van misdrijven;Beek (L.);2001;120.0;8.0
573;Totaal verdachten van misdrijven;Beek (L.);2002;100.0;7.0
574;Totaal verdachten van misdrijven;Beek (L.);2003;110.0;8.0
575;Totaal verdachten van misdrijven;Beek (L.);2004;130.0;9.0
576;Totaal verdachten van misdrijven;Beek (L.);2005;130.0;9.0
577;Totaal verdachten van misdrijven;Beek (L.);2006;130.0;9.0
578;Totaal verdachten van misdrijven;Beek (L.);2007;140.0;9.0
579;Totaal verdachten van misdrijven;Beek (L.);2008;130.0;9.0
580;Totaal verdachten van misdrijven;Beemster;1999;50.0;7.0
581;Totaal verdachten van misdrijven;Beemster;2000;50.0;7.0
582;Totaal verdachten van misdrijven;Beemster;2001;60.0;9.0
583;Totaal verdachten van misdrijven;Beemster;2002;40.0;6.0
584;Totaal verdachten van misdrijven;Beemster;2003;70.0;9.0
585;Totaal verdachten van misdrijven;Beemster;2004;60.0;8.0
586;Totaal verdachten van misdrijven;Beemster;2005;70.0;9.0
587;Totaal verdachten van misdrijven;Beemster;2006;70.0;10.0
588;Totaal verdachten van misdrijven;Beemster;2007;60.0;8.0
589;Totaal verdachten van misdrijven;Beemster;2008;70.0;9.0
590;Totaal verdachten van misdrijven;Beesel;1999;60.0;5.0
591;Totaal verdachten van misdrijven;Beesel;2000;50.0;4.0
592;Totaal verdachten van misdrijven;Beesel;2001;70.0;6.0
593;Totaal verdachten van misdrijven;Beesel;2002;50.0;4.0
594;Totaal verdachten van misdrijven;Beesel;2003;70.0;6.0
595;Totaal verdachten van misdrijven;Beesel;2004;80.0;7.0
596;Totaal verdachten van misdrijven;Beesel;2005;100.0;9.0
597;Totaal verdachten van misdrijven;Beesel;2006;100.0;9.0
598;Totaal verdachten van misdrijven;Beesel;2007;140.0;12.0
599;Totaal verdachten van misdrijven;Beesel;2008;100.0;8.0
600;Totaal verdachten van misdrijven;Belfeld;1999;30.0;7.0
601;Totaal verdachten van misdrijven;Belfeld;2000;30.0;6.0
602;Totaal verdachten van misdrijven;Belfeld;2001;;
603;Totaal verdachten van misdrijven;Belfeld;2002;;
604;Totaal verdachten van misdrijven;Belfeld;2003;;
605;Totaal verdachten van misdrijven;Belfeld;2004;;
606;Totaal verdachten van misdrijven;Belfeld;2005;;
607;Totaal verdachten van misdrijven;Belfeld;2006;;
608;Totaal verdachten van misdrijven;Belfeld;2007;;
609;Totaal verdachten van misdrijven;Belfeld;2008;;
610;Totaal verdachten van misdrijven;Bellingwedde;1999;60.0;7.0
611;Totaal verdachten van misdrijven;Bellingwedde;2000;70.0;8.0
612;Totaal verdachten van misdrijven;Bellingwedde;2001;70.0;8.0
613;Totaal verdachten van misdrijven;Bellingwedde;2002;70.0;8.0
614;Totaal verdachten van misdrijven;Bellingwedde;2003;70.0;8.0
615;Totaal verdachten van misdrijven;Bellingwedde;2004;90.0;10.0
616;Totaal verdachten van misdrijven;Bellingwedde;2005;110.0;13.0
617;Totaal verdachten van misdrijven;Bellingwedde;2006;110.0;13.0
618;Totaal verdachten van misdrijven;Bellingwedde;2007;80.0;9.0
619;Totaal verdachten van misdrijven;Bellingwedde;2008;80.0;10.0
620;Totaal verdachten van misdrijven;Bemmel;1999;80.0;6.0
621;Totaal verdachten van misdrijven;Bemmel;2000;80.0;5.0
622;Totaal verdachten van misdrijven;Bemmel;2001;270.0;8.0
623;Totaal verdachten van misdrijven;Bemmel;2002;280.0;8.0
624;Totaal verdachten van misdrijven;Bemmel;2003;;
625;Totaal verdachten van misdrijven;Bemmel;2004;;
626;Totaal verdachten van misdrijven;Bemmel;2005;;
627;Totaal verdachten van misdrijven;Bemmel;2006;;
628;Totaal verdachten van misdrijven;Bemmel;2007;;
629;Totaal verdachten van misdrijven;Bemmel;2008;;
630;Totaal verdachten van misdrijven;Bennebroek;1999;40.0;9.0
631;Totaal verdachten van misdrijven;Bennebroek;2000;40.0;9.0
632;Totaal verdachten van misdrijven;Bennebroek;2001;40.0;8.0
633;Totaal verdachten van misdrijven;Bennebroek;2002;40.0;8.0
634;Totaal verdachten van misdrijven;Bennebroek;2003;40.0;9.0
635;Totaal verdachten van misdrijven;Bennebroek;2004;40.0;9.0
636;Totaal verdachten van misdrijven;Bennebroek;2005;40.0;8.0
637;Totaal verdachten van misdrijven;Bennebroek;2006;40.0;9.0
638;Totaal verdachten van misdrijven;Bennebroek;2007;40.0;9.0
639;Totaal verdachten van misdrijven;Bennebroek;2008;30.0;8.0
640;Totaal verdachten van misdrijven;Bergambacht;1999;60.0;8.0
641;Totaal verdachten van misdrijven;Bergambacht;2000;50.0;7.0
642;Totaal verdachten van misdrijven;Bergambacht;2001;70.0;9.0
643;Totaal verdachten van misdrijven;Bergambacht;2002;60.0;7.0
644;Totaal verdachten van misdrijven;Bergambacht;2003;70.0;9.0
645;Totaal verdachten van misdrijven;Bergambacht;2004;50.0;7.0
646;Totaal verdachten van misdrijven;Bergambacht;2005;80.0;11.0
647;Totaal verdachten van misdrijven;Bergambacht;2006;90.0;11.0
648;Totaal verdachten van misdrijven;Bergambacht;2007;50.0;7.0
649;Totaal verdachten van misdrijven;Bergambacht;2008;80.0;9.0
650;Totaal verdachten van misdrijven;Bergeijk;1999;40.0;2.0
651;Totaal verdachten van misdrijven;Bergeijk;2000;70.0;5.0
652;Totaal verdachten van misdrijven;Bergeijk;2001;60.0;4.0
653;Totaal verdachten van misdrijven;Bergeijk;2002;60.0;4.0
654;Totaal verdachten van misdrijven;Bergeijk;2003;100.0;6.0
655;Totaal verdachten van misdrijven;Bergeijk;2004;120.0;8.0
656;Totaal verdachten van misdrijven;Bergeijk;2005;110.0;7.0
657;Totaal verdachten van misdrijven;Bergeijk;2006;110.0;7.0
658;Totaal verdachten van misdrijven;Bergeijk;2007;110.0;7.0
659;Totaal verdachten van misdrijven;Bergeijk;2008;90.0;6.0
660;Totaal verdachten van misdrijven;Bergen (L.);1999;80.0;7.0
661;Totaal verdachten van misdrijven;Bergen (L.);2000;70.0;6.0
662;Totaal verdachten van misdrijven;Bergen (L.);2001;70.0;6.0
663;Totaal verdachten van misdrijven;Bergen (L.);2002;90.0;8.0
664;Totaal verdachten van misdrijven;Bergen (L.);2003;70.0;6.0
665;Totaal verdachten van misdrijven;Bergen (L.);2004;70.0;6.0
666;Totaal verdachten van misdrijven;Bergen (L.);2005;90.0;8.0
667;Totaal verdachten van misdrijven;Bergen (L.);2006;80.0;6.0
668;Totaal verdachten van misdrijven;Bergen (L.);2007;120.0;10.0
669;Totaal verdachten van misdrijven;Bergen (L.);2008;110.0;9.0
670;Totaal verdachten van misdrijven;Bergen (NH.);1999;90.0;7.0
671;Totaal verdachten van misdrijven;Bergen (NH.);2000;80.0;7.0
672;Totaal verdachten van misdrijven;Bergen (NH.);2001;160.0;6.0
673;Totaal verdachten van misdrijven;Bergen (NH.);2002;210.0;7.0
674;Totaal verdachten van misdrijven;Bergen (NH.);2003;290.0;10.0
675;Totaal verdachten van misdrijven;Bergen (NH.);2004;300.0;11.0
676;Totaal verdachten van misdrijven;Bergen (NH.);2005;280.0;10.0
677;Totaal verdachten van misdrijven;Bergen (NH.);2006;280.0;10.0
678;Totaal verdachten van misdrijven;Bergen (NH.);2007;320.0;12.0
679;Totaal verdachten van misdrijven;Bergen (NH.);2008;230.0;8.0
680;Totaal verdachten van misdrijven;Bergen op Zoom;1999;630.0;11.0
681;Totaal verdachten van misdrijven;Bergen op Zoom;2000;630.0;11.0
682;Totaal verdachten van misdrijven;Bergen op Zoom;2001;670.0;12.0
683;Totaal verdachten van misdrijven;Bergen op Zoom;2002;800.0;14.0
684;Totaal verdachten van misdrijven;Bergen op Zoom;2003;830.0;15.0
685;Totaal verdachten van misdrijven;Bergen op Zoom;2004;910.0;16.0
686;Totaal verdachten van misdrijven;Bergen op Zoom;2005;1090.0;19.0
687;Totaal verdachten van misdrijven;Bergen op Zoom;2006;940.0;17.0
688;Totaal verdachten van misdrijven;Bergen op Zoom;2007;930.0;16.0
689;Totaal verdachten van misdrijven;Bergen op Zoom;2008;810.0;14.0
690;Totaal verdachten van misdrijven;Bergh;1999;110.0;7.0
691;Totaal verdachten van misdrijven;Bergh;2000;130.0;8.0
692;Totaal verdachten van misdrijven;Bergh;2001;100.0;7.0
693;Totaal verdachten van misdrijven;Bergh;2002;80.0;5.0
694;Totaal verdachten van misdrijven;Bergh;2003;150.0;10.0
695;Totaal verdachten van misdrijven;Bergh;2004;130.0;8.0
696;Totaal verdachten van misdrijven;Bergh;2005;;
697;Totaal verdachten van misdrijven;Bergh;2006;;
698;Totaal verdachten van misdrijven;Bergh;2007;;
699;Totaal verdachten van misdrijven;Bergh;2008;;
700;Totaal verdachten van misdrijven;Bergschenhoek;1999;60.0;6.0
701;Totaal verdachten van misdrijven;Bergschenhoek;2000;60.0;6.0
702;Totaal verdachten van misdrijven;Bergschenhoek;2001;70.0;6.0
703;Totaal verdachten van misdrijven;Bergschenhoek;2002;110.0;10.0
704;Totaal verdachten van misdrijven;Bergschenhoek;2003;150.0;12.0
705;Totaal verdachten van misdrijven;Bergschenhoek;2004;180.0;15.0
706;Totaal verdachten van misdrijven;Bergschenhoek;2005;180.0;14.0
707;Totaal verdachten van misdrijven;Bergschenhoek;2006;180.0;14.0
708;Totaal verdachten van misdrijven;Bergschenhoek;2007;;
