ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalOpnamen_1;Dagopnamen_2;KlinischeOpnamen_3;VerpleegdagenPer10000Inwoners_4;GemVerpleegduurPerKlinischeOpname_5;GemiddeldeBevolking_6
8930;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);1983;;;1689.7;24981.0;14.8;85120
8931;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);1984;;;1638.0;23804.5;14.5;89307
8932;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);1985;;;1658.2;23502.0;14.2;91634
8933;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);1986;;;1639.5;22739.0;13.9;92702
8934;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);1987;;;1617.3;21526.6;13.3;93606
8935;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);1988;;;1592.7;20482.6;12.9;94361
8936;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);1989;;;1637.1;20501.0;12.5;95610
8937;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);1990;;;1585.0;19202.2;12.1;97734
8938;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);1991;;;1634.0;18962.1;11.6;100112
8939;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);1992;;;1671.7;18530.6;11.1;102795
8940;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);1993;2012.7;373.1;1639.6;17690.6;10.8;105286
8941;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);1994;2167.0;470.4;1696.7;17642.3;10.4;106998
8942;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);1995;2163.7;507.0;1656.7;16906.4;10.2;108042
8943;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);1996;2240.0;590.3;1649.7;16729.3;10.1;108715
8944;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);1997;2225.2;627.2;1597.9;15450.4;9.7;109377
8945;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);1998;2214.3;704.9;1509.4;14601.7;9.7;110485
8946;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);1999;2229.9;772.7;1457.1;13160.8;9.0;112288
8947;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);2000;2099.2;771.6;1327.6;11855.3;8.9;114654
8948;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);2001;2184.4;876.0;1308.4;11232.7;8.6;117043
8949;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);2002;2414.5;1062.4;1352.1;11196.8;8.3;119250
8950;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);2003;2527.7;1114.5;1413.2;11367.4;8.0;122263
8951;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);2004;2704.3;1256.6;1447.7;10945.0;7.6;126059
8952;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);2005;2853.5;1361.3;1492.3;10661.0;7.1;130137
8953;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);2006;2971.8;1482.3;1489.5;10342.7;6.9;137108
8954;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);2007;3058.1;1573.8;1484.2;9827.8;6.6;146586
8955;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);2008;3210.3;1717.1;1493.2;9517.4;6.4;154467
8956;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);2009;3341.8;1831.2;1510.6;9263.8;6.1;160340
8957;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);2010;3388.7;1913.7;1475.1;8734.1;5.9;164455
8958;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);2011;3563.6;2034.6;1529.0;8521.8;5.6;164879
8959;Totaal mannen en vrouwen;60 tot 65 jaar;Noord Brabant (PV);2012;3690.7;2212.5;1478.2;8134.0;5.5;162703
8960;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);1981;;;1529.3;26745.5;17.5;46210
8961;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);1982;;;1550.1;25593.6;16.5;48450
8962;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);1983;;;1590.5;25190.6;15.8;50859
8963;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);1984;;;1664.2;24847.2;14.9;53199
8964;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);1985;;;1610.4;23631.8;14.7;54382
8965;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);1986;;;1564.1;22368.7;14.3;54587
8966;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);1987;;;1535.8;21102.9;13.7;54610
8967;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);1988;;;1565.6;20891.1;13.3;54631
8968;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);1989;;;1608.2;20486.7;12.7;54715
8969;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);1990;;;1574.4;18978.4;12.1;55358
8970;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);1991;;;1592.8;18885.8;11.9;56254
8971;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);1992;;;1613.4;18621.6;11.5;57080
8972;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);1993;1935.0;349.5;1585.5;17455.7;11.0;57717
8973;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);1994;2075.5;480.5;1595.0;17409.9;10.9;58005
8974;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);1995;2080.0;513.6;1566.5;16136.8;10.3;57927
8975;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);1996;2074.0;550.3;1523.6;15117.3;9.9;57927
8976;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);1997;2183.2;674.4;1508.8;15052.1;10.0;58184
8977;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);1998;2159.4;723.3;1436.1;13963.2;9.7;58707
8978;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);1999;2092.1;765.5;1326.7;12707.3;9.6;59767
8979;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);2000;2154.5;866.1;1288.3;11893.2;9.2;61055
8980;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);2001;2208.5;935.9;1272.6;10790.7;8.5;62123
8981;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);2002;2329.7;1021.9;1307.8;10918.7;8.3;63138
8982;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);2003;2410.5;1054.7;1355.9;10859.6;8.0;64343
8983;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);2004;2587.1;1155.2;1431.9;10703.0;7.5;65479
8984;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);2005;2682.9;1246.7;1436.2;10567.0;7.4;66927
8985;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);2006;2947.4;1519.0;1428.4;9688.1;6.8;69785
8986;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);2007;3066.9;1658.5;1408.4;9283.5;6.6;73716
8987;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);2008;3248.4;1791.4;1457.0;9465.0;6.5;77078
8988;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);2009;3431.3;1971.9;1459.3;9394.5;6.4;80003
8989;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);2010;3494.0;2022.6;1471.4;9189.7;6.2;82270
8990;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);2011;3706.5;2234.8;1471.7;8954.8;6.1;82905
8991;Totaal mannen en vrouwen;60 tot 65 jaar;Limburg (PV);2012;3621.3;2172.9;1448.4;8598.0;5.9;82608
8992;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);1981;;;1289.0;20190.2;15.7;70770
8993;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);1982;;;1343.4;20159.6;15.0;72520
8994;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);1983;;;1384.9;19840.8;14.3;74305
8995;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);1984;;;1381.6;19454.0;14.1;75889
8996;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);1985;;;1382.0;18653.7;13.5;75549
8997;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);1986;;;1417.6;18325.4;12.9;74062
8998;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);1987;;;1404.4;17522.7;12.5;73160
8999;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);1988;;;1425.1;17672.7;12.4;72583
9000;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);1989;;;1422.2;16883.7;11.9;72256
9001;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);1990;;;1451.5;16796.9;11.6;72471
9002;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);1991;;;1510.9;17622.0;11.7;73101
9003;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);1992;;;1531.1;17745.2;11.6;73927
9004;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);1993;1865.2;337.1;1528.1;16942.4;11.1;74556
9005;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);1994;1959.4;391.4;1568.1;16472.7;10.5;75047
9006;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);1995;2077.3;514.7;1562.6;15881.4;10.2;75637
9007;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);1996;2120.5;582.7;1537.8;15906.9;10.3;76269
9008;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);1997;2100.5;605.5;1495.0;14699.1;9.8;76930
9009;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);1998;2056.5;669.5;1387.0;13634.7;9.8;77837
9010;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);1999;2052.4;679.2;1373.1;12509.1;9.1;79002
9011;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);2000;2103.7;774.0;1329.6;11752.5;8.8;80189
9012;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);2001;2115.6;829.9;1285.8;10623.8;8.3;81376
9013;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);2002;2228.9;915.1;1313.8;11041.1;8.4;82966
9014;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);2003;2379.0;1013.3;1365.7;10849.7;7.9;85622
9015;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);2004;2612.2;1173.1;1439.1;10683.6;7.4;89041
9016;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);2005;2709.6;1235.1;1474.5;10411.2;7.1;92416
9017;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);2006;2829.4;1346.4;1483.0;10148.9;6.8;98644
9018;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);2007;2964.5;1478.1;1486.3;9515.5;6.4;107048
9019;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);2008;3149.7;1614.4;1535.3;9576.0;6.2;112954
9020;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);2009;3204.2;1623.3;1580.9;9345.7;5.9;116255
9021;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);2010;3264.5;1706.6;1558.0;8910.9;5.7;118431
9022;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);2011;3513.9;1911.1;1602.8;8963.3;5.6;117441
9023;Totaal mannen en vrouwen;60 tot 65 jaar;Noord-Nederland (LD);2012;3545.1;2003.5;1541.6;8670.6;5.6;114222
9024;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);1981;;;1372.7;22834.1;16.6;116314
9025;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);1982;;;1429.1;22743.2;15.9;120725
9026;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);1983;;;1466.7;22616.8;15.4;125858
9027;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);1984;;;1457.7;21362.9;14.7;130858
9028;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);1985;;;1460.5;20783.8;14.2;133137
9029;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);1986;;;1442.2;20039.6;13.9;133781
9030;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);1987;;;1432.5;19304.0;13.5;134445
9031;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);1988;;;1452.2;18634.7;12.8;134781
9032;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);1989;;;1489.3;18053.3;12.1;135400
9033;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);1990;;;1484.6;17749.8;12.0;136845
9034;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);1991;;;1496.8;17419.4;11.6;138549
9035;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);1992;;;1527.8;17435.6;11.4;140356
9036;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);1993;1917.5;391.6;1525.9;16799.5;11.0;141432
9037;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);1994;2030.6;465.0;1565.7;16659.9;10.6;141781
9038;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);1995;2054.1;504.9;1549.2;16172.1;10.4;142116
9039;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);1996;2129.7;595.2;1534.5;15078.6;9.8;142324
9040;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);1997;2149.8;657.8;1492.0;14427.2;9.7;142477
9041;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);1998;2154.1;723.9;1430.2;13757.1;9.6;143841
9042;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);1999;2180.7;788.4;1392.3;12639.5;9.1;146456
9043;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);2000;2179.7;856.4;1323.3;11652.3;8.8;149565
9044;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);2001;2270.7;971.3;1299.3;11402.3;8.8;152709
9045;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);2002;2439.2;1093.1;1346.1;11276.1;8.4;156101
9046;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);2003;2562.1;1166.4;1395.7;11076.5;7.9;160698
9047;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);2004;2792.1;1303.7;1488.4;10914.7;7.3;166325
9048;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);2005;2913.1;1375.5;1537.7;10891.1;7.1;171361
9049;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);2006;3046.3;1502.8;1543.6;10405.9;6.7;182146
9050;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);2007;3170.7;1634.5;1536.1;9930.4;6.5;198413
9051;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);2008;3340.3;1776.2;1564.1;9671.3;6.2;210673
9052;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);2009;3523.6;1936.3;1587.3;9574.8;6.0;218641
9053;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);2010;3591.5;2007.9;1583.6;9005.6;5.7;225136
9054;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);2011;3801.8;2176.8;1625.1;8927.9;5.5;225777
9055;Totaal mannen en vrouwen;60 tot 65 jaar;Oost-Nederland (LD);2012;3824.0;2268.2;1555.8;8288.2;5.3;221549
9056;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);1981;;;1419.5;24260.5;17.1;303509
9057;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);1982;;;1458.4;23950.5;16.4;309412
9058;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);1983;;;1496.2;23565.7;15.8;316509
9059;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);1984;;;1496.8;22524.6;15.0;324307
9060;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);1985;;;1488.7;21705.3;14.6;325055
9061;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);1986;;;1462.2;20538.1;14.0;320466
9062;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);1987;;;1470.0;19826.6;13.5;317051
9063;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);1988;;;1471.7;18944.7;12.9;314110
9064;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);1989;;;1489.9;18304.5;12.3;311533
9065;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);1990;;;1464.7;17366.7;11.9;311481
9066;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);1991;;;1463.7;17049.3;11.6;312654
9067;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);1992;;;1483.4;16603.7;11.2;313368
9068;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);1993;1857.4;357.2;1500.2;16503.3;11.0;312877
9069;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);1994;1946.5;420.6;1525.9;15970.3;10.5;311373
9070;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);1995;2021.3;501.7;1519.6;15773.6;10.4;309608
9071;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);1996;1978.9;523.9;1455.0;15033.1;10.3;308369
9072;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);1997;2030.5;593.1;1437.4;14246.5;9.9;308653
9073;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);1998;2048.9;676.9;1372.0;13296.1;9.7;312002
9074;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);1999;2069.0;752.0;1317.0;12266.2;9.3;318963
9075;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);2000;2083.9;836.5;1247.4;11319.5;9.1;327539
9076;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);2001;2164.0;949.9;1214.1;10610.1;8.7;335367
9077;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);2002;2370.0;1118.5;1251.5;10315.4;8.2;342292
9078;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);2003;2457.8;1177.5;1280.3;10043.3;7.8;351272
9079;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);2004;2777.5;1385.6;1391.9;10351.5;7.4;362937
9080;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);2005;2919.2;1500.5;1418.7;10175.3;7.2;370354
9081;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);2006;3003.0;1580.8;1422.2;9788.9;6.9;393735
9082;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);2007;3105.4;1673.1;1432.3;9389.5;6.6;434147
9083;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);2008;3235.0;1789.0;1446.0;9155.8;6.3;462767
9084;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);2009;3347.9;1860.4;1487.5;8947.7;6.0;480064
9085;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);2010;3449.2;1938.5;1510.7;8723.4;5.8;496539
9086;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);2011;3631.0;2066.2;1564.8;8625.4;5.5;496070
9087;Totaal mannen en vrouwen;60 tot 65 jaar;West-Nederland (LD);2012;3650.1;2150.2;1500.0;8205.8;5.5;480063
9088;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);1981;;;1554.9;26443.5;17.0;123937
9089;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);1982;;;1621.8;25933.6;16.0;129507
9090;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);1983;;;1652.6;25059.4;15.2;135978
9091;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);1984;;;1647.8;24193.7;14.7;142506
9092;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);1985;;;1640.4;23550.3;14.4;146016
9093;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);1986;;;1611.5;22601.8;14.0;147288
9094;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);1987;;;1587.3;21370.5;13.5;148216
9095;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);1988;;;1582.7;20632.4;13.0;148992
9096;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);1989;;;1626.6;20495.8;12.6;150324
9097;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);1990;;;1581.1;19121.2;12.1;153091
9098;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);1991;;;1619.2;18934.6;11.7;156366
9099;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);1992;;;1650.9;18563.1;11.2;159875
9100;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);1993;1985.2;364.7;1620.5;17607.4;10.9;163003
9101;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);1994;2134.9;473.9;1660.9;17560.6;10.6;165003
9102;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);1995;2134.5;509.3;1625.2;16637.8;10.2;165968
9103;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);1996;2182.3;576.4;1605.9;16169.0;10.1;166642
9104;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);1997;2210.6;643.6;1567.0;15312.1;9.8;167560
9105;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);1998;2195.3;711.3;1484.0;14380.2;9.7;169192
9106;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);1999;2182.0;770.2;1411.8;13003.3;9.2;172055
9107;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);2000;2118.4;804.5;1313.9;11868.5;9.0;175709
9108;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);2001;2192.8;896.8;1296.0;11079.4;8.5;179166
9109;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);2002;2385.1;1048.4;1336.8;11100.5;8.3;182388
9110;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);2003;2487.3;1093.9;1393.4;11192.3;8.0;186606
9111;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);2004;2664.2;1222.0;1442.3;10862.3;7.5;191538
9112;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);2005;2795.6;1322.4;1473.2;10629.0;7.2;197063
9113;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);2006;2963.5;1494.6;1468.9;10121.9;6.9;206892
9114;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);2007;3061.0;1602.2;1458.9;9645.7;6.6;220302
9115;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);2008;3223.0;1741.8;1481.1;9499.9;6.4;231545
9116;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);2009;3371.6;1878.1;1493.5;9307.3;6.2;240343
9117;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);2010;3423.8;1950.0;1473.8;8886.0;6.0;246724
9118;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);2011;3611.5;2101.6;1509.8;8666.7;5.7;247784
9119;Totaal mannen en vrouwen;60 tot 65 jaar;Zuid-Nederland (LD);2012;3667.3;2199.2;1468.1;8290.2;5.6;245311
9120;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;1981;;;1685.1;31707.2;18.8;544374
9121;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;1982;;;1759.6;31627.1;18.0;545499
9122;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;1983;;;1803.1;30894.3;17.1;541424
9123;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;1984;;;1826.1;29894.9;16.4;536181
9124;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;1985;;;1872.3;29602.5;15.8;544590
9125;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;1986;;;1839.0;28352.6;15.4;564029
9126;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;1987;;;1831.1;26759.1;14.6;581100
9127;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;1988;;;1857.9;26345.2;14.2;600923
9128;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;1989;;;1927.9;26165.6;13.6;620725
9129;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;1990;;;1908.6;24962.9;13.1;626926
9130;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;1991;;;1943.7;25006.5;12.9;623879
9131;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;1992;;;1976.6;24350.1;12.3;621980
9132;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;1993;2425.6;415.7;2009.8;23836.7;11.9;620208
9133;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;1994;2541.4;492.6;2048.8;23450.3;11.4;619975
9134;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;1995;2602.4;573.1;2029.3;22797.1;11.2;624222
9135;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;1996;2670.8;650.9;2019.9;22253.3;11.0;630166
9136;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;1997;2718.7;748.9;1969.7;21190.1;10.8;636497
9137;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;1998;2700.7;812.1;1888.6;20128.4;10.7;640863
9138;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;1999;2700.5;887.8;1812.8;18583.3;10.3;642814
9139;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;2000;2708.0;978.4;1729.6;17209.6;10.0;644158
9140;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;2001;2803.9;1123.4;1680.5;16310.3;9.7;645838
9141;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;2002;3000.4;1281.8;1718.6;15726.9;9.2;648853
9142;Totaal mannen en vrouwen;65 tot 70 jaar;Nederland;2003;3172.1;1392.2;1779.8;15344.5;8.6;656536
