ID;SBI93;Perioden;TotaalAantalBedrijven_1;ZonderWerknemers_2;Met1Tot5Werknemers_3;Met5Tot10Werknemers_4;Met10Tot20Werknemers_5;Met20Tot50Werknemers_6;Met50Tot100Werknemers_7;Met100EnMeerWerknemers_8;Met1WerkzamePersoon_9;Met2WerkzamePersonen_10;Met3Tot5WerkzamePersonen_11;Met5Tot10WerkzamePersonen_12;Met10Tot20WerkzamePersonen_13;Met20Tot50WerkzamePersonen_14;Met50Tot100WerkzamePersonen_15;Met100EnMeerWerkzamePersonen_16
7598;51384 GH bakkerijgrondstoffen;1 januari 2003;80.0;20.0;25.0;10.0;5.0;10.0;5.0;0.0;20.0;10.0;15.0;10.0;10.0;10.0;5.0;0.0
7599;51384 GH bakkerijgrondstoffen;1 januari 2004;80.0;20.0;25.0;10.0;10.0;10.0;5.0;0.0;20.0;10.0;10.0;10.0;10.0;10.0;5.0;0.0
7600;51384 GH bakkerijgrondstoffen;1 januari 2005;80.0;20.0;25.0;10.0;10.0;5.0;5.0;0.0;20.0;15.0;10.0;15.0;15.0;5.0;5.0;0.0
7601;51384 GH bakkerijgrondstoffen;1 januari 2006;75.0;25.0;20.0;10.0;10.0;10.0;5.0;0.0;25.0;10.0;5.0;10.0;15.0;10.0;5.0;0.0
7602;51385 GH grondstof, halffabr voedingsind;1 januari 1993;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
7603;51385 GH grondstof, halffabr voedingsind;1 januari 1994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
7604;51385 GH grondstof, halffabr voedingsind;1 januari 1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
7605;51385 GH grondstof, halffabr voedingsind;1 januari 1996;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
7606;51385 GH grondstof, halffabr voedingsind;1 januari 1997;10.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
7607;51385 GH grondstof, halffabr voedingsind;1 januari 1998;20.0;5.0;10.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
7608;51385 GH grondstof, halffabr voedingsind;1 januari 1999;20.0;5.0;10.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0
7609;51385 GH grondstof, halffabr voedingsind;1 januari 2000;20.0;5.0;10.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0
7610;51385 GH grondstof, halffabr voedingsind;1 januari 2001;20.0;5.0;10.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0
7611;51385 GH grondstof, halffabr voedingsind;1 januari 2002;20.0;5.0;10.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0
7612;51385 GH grondstof, halffabr voedingsind;1 januari 2003;20.0;5.0;10.0;0.0;5.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0
7613;51385 GH grondstof, halffabr voedingsind;1 januari 2004;20.0;5.0;10.0;0.0;5.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0
7614;51385 GH grondstof, halffabr voedingsind;1 januari 2005;25.0;5.0;10.0;0.0;5.0;0.0;0.0;0.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0
7615;51385 GH grondstof, halffabr voedingsind;1 januari 2006;25.0;5.0;15.0;5.0;5.0;0.0;0.0;0.0;5.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0
7616;5139  GH voedingsmiddelen algem assort;1 januari 1993;600.0;325.0;155.0;30.0;20.0;25.0;25.0;20.0;;;;;;;;
7617;5139  GH voedingsmiddelen algem assort;1 januari 1994;610.0;330.0;155.0;35.0;25.0;20.0;20.0;20.0;;;;;;;;
7618;5139  GH voedingsmiddelen algem assort;1 januari 1995;690.0;360.0;210.0;35.0;25.0;20.0;20.0;20.0;;;;;;;;
7619;5139  GH voedingsmiddelen algem assort;1 januari 1996;770.0;410.0;240.0;40.0;20.0;20.0;20.0;20.0;;;;;;;;
7620;5139  GH voedingsmiddelen algem assort;1 januari 1997;835.0;420.0;270.0;60.0;25.0;20.0;15.0;20.0;;;;;;;;
7621;5139  GH voedingsmiddelen algem assort;1 januari 1998;935.0;505.0;280.0;70.0;25.0;15.0;20.0;20.0;;;;;;;;
7622;5139  GH voedingsmiddelen algem assort;1 januari 1999;1005.0;550.0;305.0;60.0;25.0;20.0;20.0;15.0;495.0;220.0;120.0;85.0;30.0;20.0;20.0;15.0
7623;5139  GH voedingsmiddelen algem assort;1 januari 2000;1095.0;645.0;310.0;60.0;30.0;20.0;20.0;15.0;575.0;225.0;120.0;90.0;30.0;20.0;20.0;15.0
7624;5139  GH voedingsmiddelen algem assort;1 januari 2001;1080.0;605.0;325.0;60.0;30.0;20.0;20.0;20.0;535.0;245.0;130.0;75.0;35.0;20.0;20.0;20.0
7625;5139  GH voedingsmiddelen algem assort;1 januari 2002;1135.0;665.0;325.0;50.0;35.0;25.0;10.0;25.0;600.0;230.0;130.0;75.0;40.0;25.0;10.0;25.0
7626;5139  GH voedingsmiddelen algem assort;1 januari 2003;1130.0;660.0;315.0;60.0;35.0;20.0;15.0;25.0;595.0;230.0;120.0;80.0;40.0;20.0;15.0;25.0
7627;5139  GH voedingsmiddelen algem assort;1 januari 2004;1195.0;720.0;320.0;55.0;40.0;25.0;10.0;25.0;665.0;230.0;120.0;75.0;45.0;25.0;10.0;25.0
7628;5139  GH voedingsmiddelen algem assort;1 januari 2005;1215.0;730.0;330.0;65.0;30.0;25.0;10.0;25.0;675.0;235.0;120.0;85.0;35.0;25.0;10.0;25.0
7629;5139  GH voedingsmiddelen algem assort;1 januari 2006;1255.0;775.0;345.0;50.0;35.0;25.0;5.0;20.0;725.0;230.0;120.0;85.0;45.0;25.0;5.0;20.0
7630;514   GH overige consumentenartikelen;1 januari 1993;12875.0;6365.0;4130.0;1005.0;625.0;525.0;140.0;80.0;;;;;;;;
7631;514   GH overige consumentenartikelen;1 januari 1994;12755.0;6245.0;4065.0;1035.0;660.0;515.0;155.0;80.0;;;;;;;;
7632;514   GH overige consumentenartikelen;1 januari 1995;12630.0;5665.0;4455.0;1045.0;690.0;540.0;150.0;85.0;;;;;;;;
7633;514   GH overige consumentenartikelen;1 januari 1996;13230.0;5800.0;4835.0;1115.0;710.0;535.0;165.0;75.0;;;;;;;;
7634;514   GH overige consumentenartikelen;1 januari 1997;14010.0;5825.0;5325.0;1275.0;815.0;530.0;155.0;75.0;;;;;;;;
7635;514   GH overige consumentenartikelen;1 januari 1998;14755.0;6675.0;5115.0;1445.0;720.0;555.0;155.0;85.0;;;;;;;;
7636;514   GH overige consumentenartikelen;1 januari 1999;14680.0;6875.0;5030.0;1280.0;680.0;580.0;150.0;90.0;5940.0;3410.0;2080.0;1610.0;820.0;580.0;150.0;90.0
7637;514   GH overige consumentenartikelen;1 januari 2000;15165.0;7555.0;4885.0;1230.0;670.0;575.0;155.0;95.0;6470.0;3415.0;2045.0;1595.0;815.0;575.0;155.0;95.0
7638;514   GH overige consumentenartikelen;1 januari 2001;15020.0;6885.0;5210.0;1335.0;720.0;610.0;160.0;100.0;5895.0;3525.0;2195.0;1670.0;860.0;610.0;160.0;100.0
7639;514   GH overige consumentenartikelen;1 januari 2002;15285.0;7500.0;5030.0;1120.0;765.0;605.0;160.0;110.0;6610.0;3305.0;2165.0;1450.0;880.0;605.0;160.0;110.0
7640;514   GH overige consumentenartikelen;1 januari 2003;15175.0;7420.0;4960.0;1115.0;790.0;630.0;150.0;105.0;6500.0;3240.0;2140.0;1495.0;915.0;630.0;150.0;105.0
7641;514   GH overige consumentenartikelen;1 januari 2004;15455.0;7835.0;4925.0;1035.0;765.0;625.0;165.0;100.0;6870.0;3210.0;2155.0;1430.0;900.0;625.0;165.0;100.0
7642;514   GH overige consumentenartikelen;1 januari 2005;15480.0;7855.0;4885.0;1135.0;755.0;590.0;165.0;95.0;6905.0;3220.0;2115.0;1495.0;895.0;590.0;165.0;95.0
7643;514   GH overige consumentenartikelen;1 januari 2006;16060.0;8480.0;4965.0;1045.0;740.0;575.0;160.0;100.0;7510.0;3365.0;2060.0;1430.0;865.0;575.0;160.0;100.0
7644;51411 GH kledingstoffen en fournituren;1 januari 1993;230.0;100.0;60.0;35.0;15.0;10.0;0.0;0.0;;;;;;;;
7645;51411 GH kledingstoffen en fournituren;1 januari 1994;240.0;100.0;70.0;35.0;20.0;10.0;5.0;0.0;;;;;;;;
7646;51411 GH kledingstoffen en fournituren;1 januari 1995;235.0;95.0;75.0;25.0;20.0;15.0;0.0;0.0;;;;;;;;
7647;51411 GH kledingstoffen en fournituren;1 januari 1996;235.0;85.0;80.0;35.0;20.0;15.0;0.0;0.0;;;;;;;;
7648;51411 GH kledingstoffen en fournituren;1 januari 1997;255.0;85.0;100.0;35.0;25.0;10.0;0.0;0.0;;;;;;;;
7649;51411 GH kledingstoffen en fournituren;1 januari 1998;260.0;95.0;90.0;35.0;20.0;10.0;0.0;0.0;;;;;;;;
7650;51411 GH kledingstoffen en fournituren;1 januari 1999;260.0;110.0;85.0;35.0;15.0;15.0;0.0;0.0;90.0;65.0;30.0;40.0;20.0;15.0;0.0;0.0
7651;51411 GH kledingstoffen en fournituren;1 januari 2000;250.0;110.0;85.0;30.0;10.0;10.0;0.0;0.0;95.0;55.0;30.0;40.0;10.0;10.0;0.0;0.0
7652;51411 GH kledingstoffen en fournituren;1 januari 2001;240.0;95.0;90.0;30.0;10.0;5.0;0.0;0.0;85.0;50.0;40.0;40.0;15.0;5.0;0.0;0.0
7653;51411 GH kledingstoffen en fournituren;1 januari 2002;230.0;100.0;85.0;30.0;10.0;5.0;0.0;0.0;95.0;45.0;35.0;35.0;10.0;5.0;0.0;0.0
7654;51411 GH kledingstoffen en fournituren;1 januari 2003;235.0;100.0;90.0;25.0;10.0;10.0;0.0;0.0;95.0;50.0;40.0;30.0;10.0;10.0;0.0;0.0
7655;51411 GH kledingstoffen en fournituren;1 januari 2004;235.0;100.0;90.0;20.0;10.0;5.0;0.0;0.0;90.0;55.0;35.0;30.0;15.0;5.0;0.0;0.0
7656;51411 GH kledingstoffen en fournituren;1 januari 2005;240.0;105.0;90.0;20.0;15.0;5.0;0.0;0.0;95.0;55.0;40.0;30.0;20.0;5.0;0.0;0.0
7657;51411 GH kledingstoffen en fournituren;1 januari 2006;240.0;115.0;90.0;20.0;15.0;5.0;0.0;0.0;100.0;55.0;35.0;30.0;15.0;5.0;0.0;0.0
7658;51412 GH huishoudlinnen (incl beddegoed);1 januari 1993;255.0;130.0;90.0;20.0;10.0;5.0;0.0;0.0;;;;;;;;
7659;51412 GH huishoudlinnen (incl beddegoed);1 januari 1994;200.0;85.0;80.0;20.0;10.0;5.0;0.0;0.0;;;;;;;;
7660;51412 GH huishoudlinnen (incl beddegoed);1 januari 1995;175.0;70.0;75.0;15.0;10.0;5.0;0.0;0.0;;;;;;;;
7661;51412 GH huishoudlinnen (incl beddegoed);1 januari 1996;170.0;70.0;75.0;15.0;10.0;5.0;0.0;0.0;;;;;;;;
7662;51412 GH huishoudlinnen (incl beddegoed);1 januari 1997;165.0;65.0;70.0;15.0;10.0;5.0;0.0;0.0;;;;;;;;
7663;51412 GH huishoudlinnen (incl beddegoed);1 januari 1998;175.0;70.0;70.0;20.0;10.0;5.0;0.0;0.0;;;;;;;;
7664;51412 GH huishoudlinnen (incl beddegoed);1 januari 1999;170.0;70.0;65.0;15.0;10.0;5.0;0.0;0.0;60.0;40.0;25.0;25.0;15.0;5.0;0.0;0.0
7665;51412 GH huishoudlinnen (incl beddegoed);1 januari 2000;175.0;75.0;65.0;15.0;10.0;5.0;0.0;0.0;65.0;40.0;25.0;25.0;10.0;5.0;0.0;0.0
7666;51412 GH huishoudlinnen (incl beddegoed);1 januari 2001;160.0;65.0;65.0;15.0;10.0;5.0;0.0;0.0;55.0;40.0;25.0;25.0;15.0;5.0;0.0;0.0
7667;51412 GH huishoudlinnen (incl beddegoed);1 januari 2002;155.0;70.0;55.0;15.0;15.0;5.0;0.0;0.0;60.0;35.0;20.0;20.0;15.0;5.0;0.0;0.0
7668;51412 GH huishoudlinnen (incl beddegoed);1 januari 2003;160.0;65.0;60.0;20.0;15.0;5.0;0.0;0.0;60.0;40.0;20.0;25.0;15.0;5.0;0.0;0.0
7669;51412 GH huishoudlinnen (incl beddegoed);1 januari 2004;165.0;75.0;60.0;15.0;10.0;5.0;0.0;0.0;60.0;40.0;25.0;20.0;15.0;5.0;0.0;0.0
7670;51412 GH huishoudlinnen (incl beddegoed);1 januari 2005;165.0;80.0;55.0;10.0;10.0;5.0;0.0;0.0;70.0;35.0;25.0;15.0;10.0;5.0;0.0;0.0
7671;51412 GH huishoudlinnen (incl beddegoed);1 januari 2006;160.0;85.0;45.0;15.0;10.0;5.0;0.0;0.0;70.0;35.0;20.0;20.0;10.0;5.0;0.0;0.0
7672;51421 GH bovenkleding;1 januari 1993;1880.0;1010.0;615.0;115.0;65.0;55.0;15.0;5.0;;;;;;;;
7673;51421 GH bovenkleding;1 januari 1994;1815.0;975.0;580.0;125.0;65.0;55.0;15.0;5.0;;;;;;;;
7674;51421 GH bovenkleding;1 januari 1995;1775.0;855.0;645.0;115.0;70.0;65.0;15.0;5.0;;;;;;;;
7675;51421 GH bovenkleding;1 januari 1996;1820.0;855.0;685.0;105.0;90.0;60.0;20.0;5.0;;;;;;;;
7676;51421 GH bovenkleding;1 januari 1997;1870.0;805.0;760.0;125.0;90.0;65.0;15.0;5.0;;;;;;;;
7677;51421 GH bovenkleding;1 januari 1998;1935.0;905.0;715.0;155.0;75.0;65.0;15.0;10.0;;;;;;;;
7678;51421 GH bovenkleding;1 januari 1999;1930.0;925.0;705.0;145.0;65.0;65.0;15.0;10.0;815.0;485.0;285.0;180.0;80.0;65.0;15.0;10.0
7679;51421 GH bovenkleding;1 januari 2000;2020.0;1045.0;690.0;145.0;50.0;70.0;15.0;5.0;910.0;485.0;275.0;190.0;70.0;70.0;15.0;5.0
7680;51421 GH bovenkleding;1 januari 2001;2015.0;955.0;740.0;165.0;60.0;70.0;25.0;5.0;830.0;505.0;300.0;200.0;80.0;70.0;25.0;5.0
7681;51421 GH bovenkleding;1 januari 2002;2040.0;1050.0;695.0;130.0;70.0;65.0;20.0;10.0;930.0;480.0;280.0;175.0;80.0;65.0;20.0;10.0
7682;51421 GH bovenkleding;1 januari 2003;1995.0;1020.0;695.0;115.0;70.0;70.0;20.0;5.0;905.0;460.0;285.0;170.0;80.0;70.0;20.0;5.0
7683;51421 GH bovenkleding;1 januari 2004;2055.0;1095.0;685.0;110.0;75.0;60.0;25.0;5.0;970.0;460.0;300.0;140.0;85.0;60.0;25.0;5.0
7684;51421 GH bovenkleding;1 januari 2005;1990.0;1035.0;680.0;115.0;75.0;55.0;25.0;5.0;925.0;465.0;260.0;165.0;90.0;55.0;25.0;5.0
7685;51421 GH bovenkleding;1 januari 2006;2010.0;1085.0;680.0;100.0;70.0;45.0;20.0;5.0;975.0;465.0;270.0;145.0;80.0;45.0;20.0;5.0
7686;51422 GH werkkleding;1 januari 1993;125.0;50.0;45.0;15.0;10.0;0.0;0.0;0.0;;;;;;;;
7687;51422 GH werkkleding;1 januari 1994;130.0;60.0;45.0;15.0;10.0;0.0;0.0;0.0;;;;;;;;
7688;51422 GH werkkleding;1 januari 1995;145.0;65.0;50.0;20.0;10.0;5.0;0.0;0.0;;;;;;;;
7689;51422 GH werkkleding;1 januari 1996;165.0;70.0;65.0;15.0;10.0;0.0;0.0;0.0;;;;;;;;
7690;51422 GH werkkleding;1 januari 1997;190.0;80.0;75.0;15.0;15.0;0.0;0.0;0.0;;;;;;;;
7691;51422 GH werkkleding;1 januari 1998;190.0;90.0;70.0;15.0;15.0;5.0;0.0;0.0;;;;;;;;
7692;51422 GH werkkleding;1 januari 1999;200.0;85.0;80.0;15.0;15.0;5.0;0.0;0.0;70.0;50.0;40.0;20.0;15.0;5.0;0.0;0.0
7693;51422 GH werkkleding;1 januari 2000;210.0;105.0;70.0;15.0;10.0;5.0;0.0;0.0;85.0;50.0;35.0;25.0;10.0;5.0;0.0;0.0
7694;51422 GH werkkleding;1 januari 2001;215.0;90.0;85.0;20.0;10.0;5.0;0.0;0.0;70.0;50.0;45.0;25.0;10.0;5.0;0.0;0.0
7695;51422 GH werkkleding;1 januari 2002;225.0;95.0;90.0;20.0;10.0;10.0;0.0;0.0;75.0;55.0;50.0;20.0;10.0;10.0;0.0;0.0
7696;51422 GH werkkleding;1 januari 2003;230.0;100.0;90.0;20.0;10.0;15.0;0.0;0.0;75.0;60.0;50.0;25.0;10.0;15.0;0.0;0.0
7697;51422 GH werkkleding;1 januari 2004;240.0;105.0;95.0;15.0;10.0;10.0;0.0;0.0;80.0;50.0;55.0;30.0;10.0;10.0;0.0;0.0
7698;51422 GH werkkleding;1 januari 2005;245.0;110.0;100.0;15.0;10.0;10.0;0.0;0.0;85.0;55.0;55.0;30.0;10.0;10.0;0.0;0.0
7699;51422 GH werkkleding;1 januari 2006;270.0;135.0;95.0;20.0;10.0;10.0;0.0;0.0;105.0;55.0;55.0;30.0;10.0;10.0;0.0;0.0
7700;51423 GH onderkleding;1 januari 1993;115.0;55.0;30.0;10.0;10.0;5.0;0.0;0.0;;;;;;;;
7701;51423 GH onderkleding;1 januari 1994;120.0;55.0;40.0;10.0;10.0;5.0;0.0;0.0;;;;;;;;
7702;51423 GH onderkleding;1 januari 1995;115.0;50.0;35.0;15.0;10.0;5.0;0.0;0.0;;;;;;;;
7703;51423 GH onderkleding;1 januari 1996;125.0;60.0;45.0;5.0;10.0;5.0;0.0;0.0;;;;;;;;
7704;51423 GH onderkleding;1 januari 1997;150.0;65.0;55.0;10.0;10.0;5.0;0.0;0.0;;;;;;;;
7705;51423 GH onderkleding;1 januari 1998;160.0;75.0;50.0;15.0;10.0;10.0;0.0;0.0;;;;;;;;
7706;51423 GH onderkleding;1 januari 1999;150.0;70.0;50.0;10.0;10.0;5.0;5.0;0.0;60.0;30.0;20.0;15.0;10.0;5.0;5.0;0.0
7707;51423 GH onderkleding;1 januari 2000;145.0;75.0;45.0;10.0;5.0;10.0;5.0;0.0;65.0;30.0;20.0;10.0;10.0;10.0;5.0;0.0
7708;51423 GH onderkleding;1 januari 2001;140.0;65.0;50.0;5.0;10.0;10.0;0.0;0.0;50.0;40.0;20.0;10.0;10.0;10.0;0.0;0.0
7709;51423 GH onderkleding;1 januari 2002;140.0;65.0;50.0;10.0;10.0;5.0;0.0;0.0;55.0;35.0;20.0;15.0;10.0;5.0;0.0;0.0
7710;51423 GH onderkleding;1 januari 2003;135.0;65.0;45.0;10.0;5.0;5.0;5.0;0.0;50.0;35.0;20.0;15.0;5.0;5.0;5.0;0.0
7711;51423 GH onderkleding;1 januari 2004;135.0;65.0;40.0;10.0;15.0;5.0;5.0;0.0;55.0;25.0;20.0;15.0;15.0;5.0;5.0;0.0
7712;51423 GH onderkleding;1 januari 2005;130.0;65.0;40.0;10.0;10.0;5.0;0.0;0.0;60.0;25.0;20.0;10.0;10.0;5.0;0.0;0.0
7713;51423 GH onderkleding;1 januari 2006;140.0;75.0;40.0;10.0;10.0;5.0;0.0;0.0;70.0;25.0;20.0;15.0;10.0;5.0;0.0;0.0
7714;51424 GH schoeisel;1 januari 1993;230.0;95.0;95.0;20.0;10.0;10.0;0.0;0.0;;;;;;;;
7715;51424 GH schoeisel;1 januari 1994;225.0;90.0;90.0;25.0;15.0;10.0;0.0;0.0;;;;;;;;
7716;51424 GH schoeisel;1 januari 1995;230.0;80.0;105.0;20.0;15.0;10.0;0.0;0.0;;;;;;;;
7717;51424 GH schoeisel;1 januari 1996;235.0;85.0;105.0;15.0;20.0;10.0;0.0;0.0;;;;;;;;
7718;51424 GH schoeisel;1 januari 1997;225.0;75.0;100.0;20.0;20.0;10.0;0.0;0.0;;;;;;;;
7719;51424 GH schoeisel;1 januari 1998;255.0;90.0;95.0;30.0;25.0;10.0;0.0;0.0;;;;;;;;
7720;51424 GH schoeisel;1 januari 1999;245.0;90.0;100.0;25.0;20.0;10.0;0.0;0.0;80.0;50.0;45.0;35.0;20.0;10.0;0.0;0.0
7721;51424 GH schoeisel;1 januari 2000;245.0;90.0;95.0;25.0;20.0;10.0;0.0;0.0;85.0;50.0;45.0;35.0;25.0;10.0;0.0;0.0
7722;51424 GH schoeisel;1 januari 2001;250.0;90.0;100.0;20.0;20.0;15.0;0.0;0.0;80.0;60.0;40.0;25.0;25.0;15.0;0.0;0.0
7723;51424 GH schoeisel;1 januari 2002;250.0;90.0;105.0;20.0;15.0;15.0;5.0;0.0;80.0;60.0;45.0;25.0;20.0;15.0;5.0;0.0
7724;51424 GH schoeisel;1 januari 2003;300.0;135.0;110.0;20.0;20.0;15.0;5.0;0.0;120.0;60.0;55.0;25.0;20.0;15.0;5.0;0.0
7725;51424 GH schoeisel;1 januari 2004;270.0;100.0;105.0;30.0;20.0;15.0;5.0;0.0;90.0;60.0;45.0;35.0;20.0;15.0;5.0;0.0
7726;51424 GH schoeisel;1 januari 2005;270.0;105.0;100.0;30.0;20.0;15.0;5.0;0.0;90.0;65.0;35.0;40.0;20.0;15.0;5.0;0.0
7727;51424 GH schoeisel;1 januari 2006;285.0;105.0;110.0;25.0;20.0;15.0;5.0;0.0;90.0;70.0;40.0;40.0;20.0;15.0;5.0;0.0
7728;51425 GH mode-artikelen;1 januari 1993;105.0;55.0;35.0;5.0;5.0;5.0;0.0;0.0;;;;;;;;
7729;51425 GH mode-artikelen;1 januari 1994;100.0;50.0;40.0;5.0;5.0;5.0;0.0;0.0;;;;;;;;
7730;51425 GH mode-artikelen;1 januari 1995;95.0;40.0;40.0;5.0;5.0;5.0;0.0;0.0;;;;;;;;
7731;51425 GH mode-artikelen;1 januari 1996;105.0;45.0;45.0;5.0;5.0;5.0;0.0;0.0;;;;;;;;
7732;51425 GH mode-artikelen;1 januari 1997;110.0;50.0;45.0;5.0;5.0;0.0;0.0;0.0;;;;;;;;
7733;51425 GH mode-artikelen;1 januari 1998;130.0;60.0;50.0;10.0;5.0;0.0;0.0;0.0;;;;;;;;
7734;51425 GH mode-artikelen;1 januari 1999;130.0;65.0;50.0;10.0;0.0;5.0;0.0;0.0;55.0;30.0;25.0;15.0;5.0;5.0;0.0;0.0
7735;51425 GH mode-artikelen;1 januari 2000;140.0;70.0;60.0;5.0;5.0;5.0;0.0;0.0;55.0;35.0;25.0;15.0;5.0;5.0;0.0;0.0
7736;51425 GH mode-artikelen;1 januari 2001;130.0;55.0;55.0;15.0;0.0;5.0;0.0;0.0;45.0;35.0;20.0;15.0;5.0;5.0;0.0;0.0
7737;51425 GH mode-artikelen;1 januari 2002;125.0;55.0;50.0;10.0;5.0;5.0;0.0;0.0;50.0;30.0;25.0;10.0;5.0;5.0;0.0;0.0
7738;51425 GH mode-artikelen;1 januari 2003;125.0;55.0;50.0;5.0;5.0;5.0;0.0;0.0;45.0;35.0;20.0;15.0;5.0;5.0;0.0;0.0
7739;51425 GH mode-artikelen;1 januari 2004;130.0;65.0;50.0;10.0;0.0;5.0;0.0;0.0;55.0;30.0;25.0;15.0;0.0;5.0;0.0;0.0
7740;51425 GH mode-artikelen;1 januari 2005;145.0;75.0;55.0;10.0;5.0;0.0;0.0;0.0;65.0;35.0;25.0;15.0;5.0;0.0;0.0;0.0
7741;51425 GH mode-artikelen;1 januari 2006;175.0;100.0;60.0;10.0;5.0;0.0;0.0;0.0;85.0;40.0;25.0;15.0;5.0;0.0;0.0;0.0
7742;51426 GH textielwaren algem assortiment;1 januari 1993;225.0;120.0;90.0;5.0;0.0;5.0;5.0;0.0;;;;;;;;
7743;51426 GH textielwaren algem assortiment;1 januari 1994;265.0;155.0;90.0;10.0;5.0;5.0;5.0;0.0;;;;;;;;
7744;51426 GH textielwaren algem assortiment;1 januari 1995;270.0;135.0;110.0;10.0;5.0;0.0;5.0;0.0;;;;;;;;
7745;51426 GH textielwaren algem assortiment;1 januari 1996;290.0;145.0;120.0;10.0;10.0;0.0;5.0;0.0;;;;;;;;
7746;51426 GH textielwaren algem assortiment;1 januari 1997;300.0;150.0;125.0;10.0;10.0;0.0;0.0;0.0;;;;;;;;
7747;51426 GH textielwaren algem assortiment;1 januari 1998;310.0;165.0;115.0;20.0;5.0;0.0;0.0;0.0;;;;;;;;
7748;51426 GH textielwaren algem assortiment;1 januari 1999;315.0;165.0;120.0;15.0;10.0;5.0;0.0;0.0;145.0;80.0;55.0;20.0;10.0;5.0;0.0;0.0
7749;51426 GH textielwaren algem assortiment;1 januari 2000;350.0;195.0;125.0;20.0;10.0;0.0;0.0;0.0;170.0;90.0;45.0;30.0;15.0;0.0;0.0;0.0
7750;51426 GH textielwaren algem assortiment;1 januari 2001;325.0;160.0;120.0;30.0;15.0;5.0;0.0;0.0;145.0;80.0;45.0;35.0;20.0;5.0;0.0;0.0
7751;51426 GH textielwaren algem assortiment;1 januari 2002;310.0;160.0;110.0;20.0;20.0;5.0;0.0;0.0;150.0;65.0;45.0;25.0;20.0;5.0;0.0;0.0
7752;51426 GH textielwaren algem assortiment;1 januari 2003;295.0;150.0;105.0;20.0;15.0;5.0;0.0;0.0;135.0;70.0;40.0;25.0;20.0;5.0;0.0;0.0
7753;51426 GH textielwaren algem assortiment;1 januari 2004;280.0;150.0;90.0;15.0;15.0;5.0;0.0;0.0;135.0;60.0;35.0;25.0;15.0;5.0;0.0;0.0
7754;51426 GH textielwaren algem assortiment;1 januari 2005;260.0;140.0;90.0;15.0;15.0;5.0;0.0;0.0;125.0;60.0;35.0;20.0;15.0;5.0;0.0;0.0
7755;51426 GH textielwaren algem assortiment;1 januari 2006;270.0;155.0;90.0;10.0;10.0;5.0;0.0;0.0;135.0;65.0;35.0;15.0;10.0;5.0;0.0;0.0
7756;51431 GH elektrisch huish app (witgoed);1 januari 1993;80.0;30.0;25.0;5.0;10.0;5.0;0.0;5.0;;;;;;;;
7757;51431 GH elektrisch huish app (witgoed);1 januari 1994;80.0;35.0;25.0;10.0;5.0;5.0;0.0;0.0;;;;;;;;
7758;51431 GH elektrisch huish app (witgoed);1 januari 1995;95.0;40.0;30.0;10.0;10.0;5.0;5.0;5.0;;;;;;;;
7759;51431 GH elektrisch huish app (witgoed);1 januari 1996;105.0;40.0;35.0;5.0;10.0;10.0;0.0;5.0;;;;;;;;
7760;51431 GH elektrisch huish app (witgoed);1 januari 1997;125.0;45.0;45.0;10.0;5.0;10.0;0.0;5.0;;;;;;;;
7761;51431 GH elektrisch huish app (witgoed);1 januari 1998;135.0;65.0;40.0;10.0;5.0;5.0;0.0;5.0;;;;;;;;
7762;51431 GH elektrisch huish app (witgoed);1 januari 1999;140.0;70.0;40.0;10.0;5.0;10.0;0.0;5.0;60.0;30.0;20.0;15.0;5.0;10.0;0.0;5.0
7763;51431 GH elektrisch huish app (witgoed);1 januari 2000;145.0;75.0;45.0;5.0;5.0;5.0;0.0;5.0;65.0;30.0;15.0;15.0;10.0;5.0;0.0;5.0
7764;51431 GH elektrisch huish app (witgoed);1 januari 2001;135.0;65.0;50.0;5.0;10.0;5.0;5.0;5.0;55.0;25.0;20.0;15.0;10.0;5.0;5.0;5.0
7765;51431 GH elektrisch huish app (witgoed);1 januari 2002;150.0;75.0;45.0;15.0;5.0;5.0;5.0;5.0;70.0;25.0;20.0;15.0;5.0;5.0;5.0;5.0
7766;51431 GH elektrisch huish app (witgoed);1 januari 2003;155.0;75.0;50.0;10.0;5.0;5.0;0.0;5.0;70.0;30.0;20.0;15.0;5.0;5.0;0.0;5.0
