ID;WijkenEnBuurten;Woningkenmerken;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldeElektriciteitslevering_5;GemiddeldeNettoElektriciteitslevering_6;Stadsverwarming_7;IndelingswijzigingWijkenEnBuurten_8
4144;Evenaar-West;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840803;1240.0;3160.0;2630.0;;1.0
4145;Evenaar-West;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840803;730.0;1780.0;1770.0;;1.0
4146;Evenaar-West;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840803;1220.0;3260.0;2710.0;;1.0
4147;Evenaar-West;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840803;1430.0;3440.0;2790.0;;1.0
4148;Evenaar-West;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840803;1860.0;4720.0;4130.0;;1.0
4149;Evenaar-West;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840803;2240.0;4010.0;1340.0;;1.0
4150;Evenaar-West;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840803;1290.0;3360.0;2880.0;;1.0
4151;Evenaar-West;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840803;1000.0;2160.0;1420.0;;1.0
4152;De Oude Wereld-West;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840804;1050.0;3150.0;2840.0;;1.0
4153;De Oude Wereld-West;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840804;870.0;1980.0;1850.0;;1.0
4154;De Oude Wereld-West;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840804;1040.0;3410.0;3070.0;;1.0
4155;De Oude Wereld-West;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840804;1290.0;3400.0;3010.0;;1.0
4156;De Oude Wereld-West;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840804;;;;;1.0
4157;De Oude Wereld-West;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840804;;;;;1.0
4158;De Oude Wereld-West;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840804;1110.0;3520.0;3180.0;;1.0
4159;De Oude Wereld-West;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840804;900.0;2230.0;1990.0;;1.0
4160;De Oude Wereld-Oost;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840805;1170.0;3330.0;2810.0;;1.0
4161;De Oude Wereld-Oost;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840805;800.0;1760.0;1690.0;;1.0
4162;De Oude Wereld-Oost;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840805;1150.0;3500.0;3020.0;;1.0
4163;De Oude Wereld-Oost;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840805;1330.0;3420.0;2730.0;;1.0
4164;De Oude Wereld-Oost;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840805;1300.0;3410.0;2600.0;;1.0
4165;De Oude Wereld-Oost;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840805;;;;;1.0
4166;De Oude Wereld-Oost;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840805;1200.0;3440.0;2880.0;;1.0
4167;De Oude Wereld-Oost;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840805;780.0;1690.0;1690.0;;1.0
4168;Evenaar-Oost;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840806;980.0;2840.0;2470.0;;1.0
4169;Evenaar-Oost;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840806;620.0;2080.0;1920.0;;1.0
4170;Evenaar-Oost;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840806;1210.0;3320.0;2820.0;;1.0
4171;Evenaar-Oost;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840806;1410.0;3720.0;3160.0;;1.0
4172;Evenaar-Oost;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840806;1820.0;3630.0;2920.0;;1.0
4173;Evenaar-Oost;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840806;;;;;1.0
4174;Evenaar-Oost;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840806;1050.0;2940.0;2510.0;;1.0
4175;Evenaar-Oost;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840806;680.0;2350.0;2320.0;;1.0
4176;Zefierzijde;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840807;920.0;3170.0;2530.0;;1.0
4177;Zefierzijde;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840807;810.0;2600.0;2560.0;;1.0
4178;Zefierzijde;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840807;910.0;3220.0;2520.0;;1.0
4179;Zefierzijde;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840807;1100.0;3430.0;2480.0;;1.0
4180;Zefierzijde;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840807;1000.0;3280.0;3140.0;;1.0
4181;Zefierzijde;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840807;1050.0;5610.0;3210.0;;1.0
4182;Zefierzijde;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840807;940.0;3520.0;2880.0;;1.0
4183;Zefierzijde;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840807;890.0;2570.0;1940.0;;1.0
4184;Vroonhoevebuurt;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840808;1000.0;2950.0;2610.0;;1.0
4185;Vroonhoevebuurt;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840808;860.0;2540.0;2470.0;;1.0
4186;Vroonhoevebuurt;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840808;1080.0;3250.0;2770.0;;1.0
4187;Vroonhoevebuurt;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840808;1220.0;3300.0;2530.0;;1.0
4188;Vroonhoevebuurt;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840808;;;;;1.0
4189;Vroonhoevebuurt;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840808;;;;;1.0
4190;Vroonhoevebuurt;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840808;1010.0;3160.0;2810.0;;1.0
4191;Vroonhoevebuurt;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840808;970.0;2290.0;1950.0;;1.0
4192;Archeon;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840809;1540.0;4490.0;3640.0;;1.0
4193;Archeon;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840809;780.0;2680.0;1990.0;;1.0
4194;Archeon;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840809;1040.0;3170.0;2540.0;;1.0
4195;Archeon;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840809;1100.0;3530.0;2440.0;;1.0
4196;Archeon;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840809;1490.0;4360.0;3560.0;;1.0
4197;Archeon;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840809;1940.0;5470.0;4470.0;;1.0
4198;Archeon;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840809;1550.0;4510.0;3650.0;;1.0
4199;Archeon;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840809;1070.0;2830.0;2490.0;;1.0
4200;Polderpeil-West;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840810;1010.0;3110.0;2810.0;;1.0
4201;Polderpeil-West;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840810;700.0;2110.0;2110.0;;1.0
4202;Polderpeil-West;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840810;1070.0;3480.0;3100.0;;1.0
4203;Polderpeil-West;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840810;1350.0;3650.0;3060.0;;1.0
4204;Polderpeil-West;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840810;;;;;1.0
4205;Polderpeil-West;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840810;2060.0;4050.0;3640.0;;1.0
4206;Polderpeil-West;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840810;1060.0;3260.0;2920.0;;1.0
4207;Polderpeil-West;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840810;700.0;2000.0;2000.0;;1.0
4208;Polderpeil-Oost;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840811;980.0;3110.0;2760.0;;1.0
4209;Polderpeil-Oost;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840811;680.0;2260.0;2260.0;;1.0
4210;Polderpeil-Oost;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840811;1070.0;3400.0;2870.0;;1.0
4211;Polderpeil-Oost;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840811;1360.0;3940.0;3550.0;;1.0
4212;Polderpeil-Oost;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840811;;;;;1.0
4213;Polderpeil-Oost;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840811;;;;;1.0
4214;Polderpeil-Oost;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840811;1000.0;3220.0;2900.0;;1.0
4215;Polderpeil-Oost;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840811;730.0;1690.0;910.0;;1.0
4216;Bedrijventerrein De Schans II;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840812;;;;;1.0
4217;Bedrijventerrein De Schans II;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840812;;;;;1.0
4218;Bedrijventerrein De Schans II;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840812;;;;;1.0
4219;Bedrijventerrein De Schans II;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840812;;;;;1.0
4220;Bedrijventerrein De Schans II;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840812;;;;;1.0
4221;Bedrijventerrein De Schans II;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840812;;;;;1.0
4222;Bedrijventerrein De Schans II;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840812;;;;;1.0
4223;Bedrijventerrein De Schans II;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840812;;;;;1.0
4224;Wagenburg;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840813;;;;;1.0
4225;Wagenburg;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840813;;;;;1.0
4226;Wagenburg;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840813;;;;;1.0
4227;Wagenburg;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840813;;;;;1.0
4228;Wagenburg;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840813;;;;;1.0
4229;Wagenburg;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840813;;;;;1.0
4230;Wagenburg;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840813;;;;;1.0
4231;Wagenburg;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840813;;;;;1.0
4232;Rietveld;Totaal woningen;Alphen aan den Rijn                     ;Wijk      ;WK048409  ;2100.0;4710.0;4590.0;;1.0
4233;Rietveld;Appartement;Alphen aan den Rijn                     ;Wijk      ;WK048409  ;;;;;1.0
4234;Rietveld;Tussenwoning;Alphen aan den Rijn                     ;Wijk      ;WK048409  ;;;;;1.0
4235;Rietveld;Hoekwoning;Alphen aan den Rijn                     ;Wijk      ;WK048409  ;;;;;1.0
4236;Rietveld;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Wijk      ;WK048409  ;;;;;1.0
4237;Rietveld;Vrijstaande woning;Alphen aan den Rijn                     ;Wijk      ;WK048409  ;2180.0;4640.0;4480.0;;1.0
4238;Rietveld;Eigen woning;Alphen aan den Rijn                     ;Wijk      ;WK048409  ;2070.0;4580.0;4430.0;;1.0
4239;Rietveld;Huurwoning;Alphen aan den Rijn                     ;Wijk      ;WK048409  ;;;;;1.0
4240;Rietveldsepad;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840901;2100.0;4710.0;4590.0;;1.0
4241;Rietveldsepad;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840901;;;;;1.0
4242;Rietveldsepad;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840901;;;;;1.0
4243;Rietveldsepad;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840901;;;;;1.0
4244;Rietveldsepad;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840901;;;;;1.0
4245;Rietveldsepad;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840901;2180.0;4640.0;4480.0;;1.0
4246;Rietveldsepad;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840901;2070.0;4580.0;4430.0;;1.0
4247;Rietveldsepad;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840901;;;;;1.0
4248;Benthuizen;Totaal woningen;Alphen aan den Rijn                     ;Wijk      ;WK048431  ;1410.0;3150.0;2750.0;;1.0
4249;Benthuizen;Appartement;Alphen aan den Rijn                     ;Wijk      ;WK048431  ;780.0;2080.0;2030.0;;1.0
4250;Benthuizen;Tussenwoning;Alphen aan den Rijn                     ;Wijk      ;WK048431  ;1280.0;2990.0;2660.0;;1.0
4251;Benthuizen;Hoekwoning;Alphen aan den Rijn                     ;Wijk      ;WK048431  ;1460.0;3060.0;2630.0;;1.0
4252;Benthuizen;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Wijk      ;WK048431  ;1580.0;3350.0;2800.0;;1.0
4253;Benthuizen;Vrijstaande woning;Alphen aan den Rijn                     ;Wijk      ;WK048431  ;2140.0;4510.0;3790.0;;1.0
4254;Benthuizen;Eigen woning;Alphen aan den Rijn                     ;Wijk      ;WK048431  ;1570.0;3480.0;2960.0;;1.0
4255;Benthuizen;Huurwoning;Alphen aan den Rijn                     ;Wijk      ;WK048431  ;1060.0;2420.0;2290.0;;1.0
4256;Noordpolder;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04843101;1660.0;3550.0;3170.0;;1.0
4257;Noordpolder;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04843101;1020.0;2490.0;2490.0;;1.0
4258;Noordpolder;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04843101;1290.0;3070.0;2650.0;;1.0
4259;Noordpolder;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04843101;1500.0;3200.0;2840.0;;1.0
4260;Noordpolder;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04843101;1430.0;2800.0;2530.0;;1.0
4261;Noordpolder;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04843101;2210.0;4710.0;4150.0;;1.0
4262;Noordpolder;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04843101;1790.0;3780.0;3300.0;;1.0
4263;Noordpolder;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04843101;1270.0;2900.0;2790.0;;1.0
4264;Benthuizen Dorp-West;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04843102;1510.0;3110.0;2570.0;;1.0
4265;Benthuizen Dorp-West;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04843102;1090.0;2300.0;2070.0;;1.0
4266;Benthuizen Dorp-West;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04843102;1370.0;2810.0;2400.0;;1.0
4267;Benthuizen Dorp-West;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04843102;1500.0;2920.0;2340.0;;1.0
4268;Benthuizen Dorp-West;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04843102;1750.0;3770.0;3380.0;;1.0
4269;Benthuizen Dorp-West;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04843102;1940.0;4270.0;3160.0;;1.0
4270;Benthuizen Dorp-West;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04843102;1580.0;3330.0;2690.0;;1.0
4271;Benthuizen Dorp-West;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04843102;1210.0;2190.0;2060.0;;1.0
4272;Benthuizen Dorp-Oost;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04843103;1220.0;2920.0;2620.0;;1.0
4273;Benthuizen Dorp-Oost;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04843103;700.0;1970.0;1950.0;;1.0
4274;Benthuizen Dorp-Oost;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04843103;1240.0;3060.0;2760.0;;1.0
4275;Benthuizen Dorp-Oost;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04843103;1440.0;3120.0;2750.0;;1.0
4276;Benthuizen Dorp-Oost;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04843103;1430.0;3410.0;2310.0;;1.0
4277;Benthuizen Dorp-Oost;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04843103;1960.0;4010.0;3460.0;;1.0
4278;Benthuizen Dorp-Oost;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04843103;1390.0;3320.0;2910.0;;1.0
4279;Benthuizen Dorp-Oost;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04843103;970.0;2330.0;2180.0;;1.0
4280;Bentwoud;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04843104;2100.0;4450.0;3800.0;;1.0
4281;Bentwoud;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04843104;970.0;2780.0;2410.0;;1.0
4282;Bentwoud;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04843104;1170.0;3160.0;3160.0;;1.0
4283;Bentwoud;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04843104;;;;;1.0
4284;Bentwoud;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04843104;2020.0;4180.0;3330.0;;1.0
4285;Bentwoud;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04843104;2350.0;4840.0;4140.0;;1.0
4286;Bentwoud;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04843104;2290.0;4690.0;3870.0;;1.0
4287;Bentwoud;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04843104;1400.0;3560.0;3560.0;;1.0
4288;Aarlanderveen;Totaal woningen;Alphen aan den Rijn                     ;Wijk      ;WK048445  ;1720.0;3660.0;3110.0;;1.0
4289;Aarlanderveen;Appartement;Alphen aan den Rijn                     ;Wijk      ;WK048445  ;1150.0;2670.0;2360.0;;1.0
4290;Aarlanderveen;Tussenwoning;Alphen aan den Rijn                     ;Wijk      ;WK048445  ;1110.0;2720.0;2250.0;;1.0
4291;Aarlanderveen;Hoekwoning;Alphen aan den Rijn                     ;Wijk      ;WK048445  ;1320.0;2840.0;2320.0;;1.0
4292;Aarlanderveen;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Wijk      ;WK048445  ;1600.0;3560.0;3140.0;;1.0
4293;Aarlanderveen;Vrijstaande woning;Alphen aan den Rijn                     ;Wijk      ;WK048445  ;2220.0;4490.0;3810.0;;1.0
4294;Aarlanderveen;Eigen woning;Alphen aan den Rijn                     ;Wijk      ;WK048445  ;1880.0;4070.0;3500.0;;1.0
4295;Aarlanderveen;Huurwoning;Alphen aan den Rijn                     ;Wijk      ;WK048445  ;1290.0;2610.0;2120.0;;1.0
4296;Noordeinde;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04844501;1810.0;3940.0;3380.0;;1.0
4297;Noordeinde;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04844501;1120.0;3140.0;2480.0;;1.0
4298;Noordeinde;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04844501;1040.0;3120.0;3080.0;;1.0
4299;Noordeinde;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04844501;1580.0;3660.0;3380.0;;1.0
4300;Noordeinde;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04844501;1510.0;3360.0;2990.0;;1.0
4301;Noordeinde;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04844501;2090.0;4310.0;3650.0;;1.0
4302;Noordeinde;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04844501;1890.0;4130.0;3490.0;;1.0
4303;Noordeinde;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04844501;1400.0;2970.0;2870.0;;1.0
4304;Hoge Dijk;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04844502;2400.0;5070.0;4050.0;;1.0
4305;Hoge Dijk;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04844502;;;;;1.0
4306;Hoge Dijk;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04844502;;;;;1.0
4307;Hoge Dijk;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04844502;;;;;1.0
4308;Hoge Dijk;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04844502;;;;;1.0
4309;Hoge Dijk;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04844502;2380.0;5320.0;4340.0;;1.0
4310;Hoge Dijk;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04844502;2410.0;5210.0;4100.0;;1.0
4311;Hoge Dijk;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04844502;;;;;1.0
4312;Aarlanderveen Dorp;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04844503;1450.0;3100.0;2620.0;;1.0
4313;Aarlanderveen Dorp;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04844503;1180.0;2260.0;2260.0;;1.0
4314;Aarlanderveen Dorp;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04844503;1120.0;2650.0;2130.0;;1.0
4315;Aarlanderveen Dorp;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04844503;1240.0;2580.0;2060.0;;1.0
4316;Aarlanderveen Dorp;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04844503;1620.0;3880.0;3470.0;;1.0
4317;Aarlanderveen Dorp;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04844503;2280.0;4310.0;3700.0;;1.0
4318;Aarlanderveen Dorp;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04844503;1670.0;3740.0;3360.0;;1.0
4319;Aarlanderveen Dorp;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04844503;1160.0;2290.0;1670.0;;1.0
4320;Zuideinde;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04844504;2090.0;4290.0;3710.0;;1.0
4321;Zuideinde;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04844504;;;;;1.0
4322;Zuideinde;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04844504;;;;;1.0
4323;Zuideinde;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04844504;;;;;1.0
4324;Zuideinde;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04844504;1500.0;3230.0;2900.0;;1.0
4325;Zuideinde;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04844504;2310.0;4620.0;3990.0;;1.0
4326;Zuideinde;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04844504;2070.0;4180.0;3580.0;;1.0
4327;Zuideinde;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04844504;2270.0;5160.0;4880.0;;1.0
4328;Boskoop;Totaal woningen;Alphen aan den Rijn                     ;Wijk      ;WK048470  ;1310.0;2990.0;2630.0;;1.0
4329;Boskoop;Appartement;Alphen aan den Rijn                     ;Wijk      ;WK048470  ;770.0;2080.0;2060.0;;1.0
4330;Boskoop;Tussenwoning;Alphen aan den Rijn                     ;Wijk      ;WK048470  ;1170.0;2870.0;2380.0;;1.0
4331;Boskoop;Hoekwoning;Alphen aan den Rijn                     ;Wijk      ;WK048470  ;1400.0;3010.0;2510.0;;1.0
4332;Boskoop;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Wijk      ;WK048470  ;1640.0;3560.0;3130.0;;1.0
4333;Boskoop;Vrijstaande woning;Alphen aan den Rijn                     ;Wijk      ;WK048470  ;2160.0;4390.0;3840.0;;1.0
4334;Boskoop;Eigen woning;Alphen aan den Rijn                     ;Wijk      ;WK048470  ;1500.0;3470.0;3070.0;;1.0
4335;Boskoop;Huurwoning;Alphen aan den Rijn                     ;Wijk      ;WK048470  ;940.0;2120.0;1830.0;;1.0
4336;Nesse;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04847001;1910.0;4430.0;3880.0;;1.0
4337;Nesse;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04847001;;;;;1.0
4338;Nesse;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847001;;;;;1.0
4339;Nesse;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847001;;;;;1.0
4340;Nesse;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04847001;1350.0;4130.0;3740.0;;1.0
4341;Nesse;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04847001;2000.0;4590.0;4030.0;;1.0
4342;Nesse;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04847001;1920.0;4530.0;3970.0;;1.0
4343;Nesse;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847001;1730.0;3100.0;2640.0;;1.0
4344;Rijneveld-Noord;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04847002;2150.0;5060.0;4580.0;;1.0
4345;Rijneveld-Noord;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04847002;;;;;1.0
4346;Rijneveld-Noord;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847002;;;;;1.0
4347;Rijneveld-Noord;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847002;;;;;1.0
4348;Rijneveld-Noord;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04847002;;;;;1.0
4349;Rijneveld-Noord;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04847002;2170.0;5120.0;4630.0;;1.0
4350;Rijneveld-Noord;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04847002;2180.0;5190.0;4640.0;;1.0
4351;Rijneveld-Noord;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847002;1930.0;4100.0;4100.0;;1.0
4352;Rijneveld-Zuid;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04847003;2020.0;4420.0;3890.0;;1.0
4353;Rijneveld-Zuid;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04847003;;;;;1.0
4354;Rijneveld-Zuid;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847003;;;;;1.0
