ID;SBI93;Perioden;Waarde_1;VoortschrijdendeWaarde_2;Prijs_3;Volume_4;Waarde_5;CumulatieveWaarde_6;Prijs_7;CumulatievePrijs_8;Volume_9;CumulatieveVolume_10
2313;5522 Kampeerterreinen;2001 februari;;;;;;;;;;
2314;5522 Kampeerterreinen;2001 maart;;;;;;;;;;
2315;5522 Kampeerterreinen;2001 1e kwartaal;96.0;103.0;;;12.7;12.7;;;;
2316;5522 Kampeerterreinen;2001 april;;;;;;;;;;
2317;5522 Kampeerterreinen;2001 mei;;;;;;;;;;
2318;5522 Kampeerterreinen;2001 juni;;;;;;;;;;
2319;5522 Kampeerterreinen;2001 2e kwartaal;129.0;105.0;;;8.4;10.2;;;;
2320;5522 Kampeerterreinen;2001 juli;;;;;;;;;;
2321;5522 Kampeerterreinen;2001 augustus;;;;;;;;;;
2322;5522 Kampeerterreinen;2001 september;;;;;;;;;;
2323;5522 Kampeerterreinen;2001 3e kwartaal;141.0;106.0;;;3.4;7.4;;;;
2324;5522 Kampeerterreinen;2001 oktober;;;;;;;;;;
2325;5522 Kampeerterreinen;2001 november;;;;;;;;;;
2326;5522 Kampeerterreinen;2001 december;;;;;;;;;;
2327;5522 Kampeerterreinen;2001 4e kwartaal;67.0;108.0;;;13.1;8.3;;;;
2328;5522 Kampeerterreinen;2001;108.0;108.0;;;8.3;8.3;;;;
2329;5522 Kampeerterreinen;2002 januari;;;;;;;;;;
2330;5522 Kampeerterreinen;2002 februari;;;;;;;;;;
2331;5522 Kampeerterreinen;2002 maart;;;;;;;;;;
2332;5522 Kampeerterreinen;2002 1e kwartaal;108.0;111.0;;;12.2;12.2;;;;
2333;5522 Kampeerterreinen;2002 april;;;;;;;;;;
2334;5522 Kampeerterreinen;2002 mei;;;;;;;;;;
2335;5522 Kampeerterreinen;2002 juni;;;;;;;;;;
2336;5522 Kampeerterreinen;2002 2e kwartaal;129.0;111.0;;;-0.7;4.8;;;;
2337;5522 Kampeerterreinen;2002 juli;;;;;;;;;;
2338;5522 Kampeerterreinen;2002 augustus;;;;;;;;;;
2339;5522 Kampeerterreinen;2002 september;;;;;;;;;;
2340;5522 Kampeerterreinen;2002 3e kwartaal;;;;;;;;;;
2341;5522 Kampeerterreinen;2002 oktober;;;;;;;;;;
2342;5522 Kampeerterreinen;2002 november;;;;;;;;;;
2343;5522 Kampeerterreinen;2002 december;;;;;;;;;;
2344;5522 Kampeerterreinen;2002 4e kwartaal;;;;;;;;;;
2345;5522 Kampeerterreinen;2002;;;;;;;;;;
2346;5522 Kampeerterreinen;2003 januari;;;;;;;;;;
2347;5522 Kampeerterreinen;2003 februari;;;;;;;;;;
2348;5522 Kampeerterreinen;2003 maart;;;;;;;;;;
2349;5522 Kampeerterreinen;2003 1e kwartaal;;;;;;;;;;
2350;5522 Kampeerterreinen;2003 april;;;;;;;;;;
2351;5522 Kampeerterreinen;2003 mei;;;;;;;;;;
2352;5522 Kampeerterreinen;2003 juni;;;;;;;;;;
2353;5522 Kampeerterreinen;2003 2e kwartaal;;;;;;;;;;
2354;5522 Kampeerterreinen;2003 juli;;;;;;;;;;
2355;5522 Kampeerterreinen;2003 augustus;;;;;;;;;;
2356;5522 Kampeerterreinen;2003 september;;;;;;;;;;
2357;5522 Kampeerterreinen;2003 3e kwartaal;;;;;;;;;;
2358;5522 Kampeerterreinen;2003 oktober;;;;;;;;;;
2359;5522 Kampeerterreinen;2003 november;;;;;;;;;;
2360;5522 Kampeerterreinen;2003 december;;;;;;;;;;
2361;5522 Kampeerterreinen;2003 4e kwartaal;;;;;;;;;;
2362;5522 Kampeerterreinen;2003;;;;;;;;;;
2363;5522 Kampeerterreinen;2004 januari;;;;;;;;;;
2364;5522 Kampeerterreinen;2004 februari;;;;;;;;;;
2365;5522 Kampeerterreinen;2004 maart;;;;;;;;;;
2366;5522 Kampeerterreinen;2004 1e kwartaal;;;;;;;;;;
2367;5522 Kampeerterreinen;2004 april;;;;;;;;;;
2368;5522 Kampeerterreinen;2004 mei;;;;;;;;;;
2369;5522 Kampeerterreinen;2004 juni;;;;;;;;;;
2370;5522 Kampeerterreinen;2004 2e kwartaal;;;;;;;;;;
2371;5522 Kampeerterreinen;2004 juli;;;;;;;;;;
2372;5522 Kampeerterreinen;2004 augustus;;;;;;;;;;
2373;5522 Kampeerterreinen;2004 september;;;;;;;;;;
2374;5522 Kampeerterreinen;2004 3e kwartaal;;;;;;;;;;
2375;5522 Kampeerterreinen;2004 oktober;;;;;;;;;;
2376;5522 Kampeerterreinen;2004 november;;;;;;;;;;
2377;5522 Kampeerterreinen;2004 december;;;;;;;;;;
2378;5522 Kampeerterreinen;2004 4e kwartaal;;;;;;;;;;
2379;5522 Kampeerterreinen;2004;;;;;;;;;;
2380;5522 Kampeerterreinen;2005 januari;;;;;;;;;;
2381;5522 Kampeerterreinen;2005 februari;;;;;;;;;;
2382;5522 Kampeerterreinen;2005 maart;;;;;;;;;;
2383;5522 Kampeerterreinen;2005 1e kwartaal;;;;;;;;;;
2384;5522 Kampeerterreinen;2005 april;;;;;;;;;;
2385;5522 Kampeerterreinen;2005 mei;;;;;;;;;;
2386;5522 Kampeerterreinen;2005 juni;;;;;;;;;;
2387;5522 Kampeerterreinen;2005 2e kwartaal;;;;;;;;;;
2388;5522 Kampeerterreinen;2005 juli;;;;;;;;;;
2389;5522 Kampeerterreinen;2005 augustus;;;;;;;;;;
2390;5522 Kampeerterreinen;2005 september;;;;;;;;;;
2391;5522 Kampeerterreinen;2005 3e kwartaal;;;;;;;;;;
2392;5522 Kampeerterreinen;2005 oktober;;;;;;;;;;
2393;5522 Kampeerterreinen;2005 november;;;;;;;;;;
2394;5522 Kampeerterreinen;2005 december;;;;;;;;;;
2395;5522 Kampeerterreinen;2005 4e kwartaal;;;;;;;;;;
2396;5522 Kampeerterreinen;2005;;;;;;;;;;
2397;5522 Kampeerterreinen;2006 januari;;;;;;;;;;
2398;5522 Kampeerterreinen;2006 februari;;;;;;;;;;
2399;5522 Kampeerterreinen;2006 maart;;;;;;;;;;
2400;5522 Kampeerterreinen;2006 1e kwartaal;;;;;;;;;;
2401;5522 Kampeerterreinen;2006 april;;;;;;;;;;
2402;5522 Kampeerterreinen;2006 mei;;;;;;;;;;
2403;5522 Kampeerterreinen;2006 juni;;;;;;;;;;
2404;5522 Kampeerterreinen;2006 2e kwartaal;;;;;;;;;;
2405;5522 Kampeerterreinen;2006 juli;;;;;;;;;;
2406;5522 Kampeerterreinen;2006 augustus;;;;;;;;;;
2407;5522 Kampeerterreinen;2006 september;;;;;;;;;;
2408;5522 Kampeerterreinen;2006 3e kwartaal;;;;;;;;;;
2409;5522 Kampeerterreinen;2006 oktober;;;;;;;;;;
2410;5522 Kampeerterreinen;2006 november;;;;;;;;;;
2411;5522 Kampeerterreinen;2006 december;;;;;;;;;;
2412;5522 Kampeerterreinen;2006 4e kwartaal;;;;;;;;;;
2413;5522 Kampeerterreinen;2006;;;;;;;;;;
2414;5522 Kampeerterreinen;2007 januari;;;;;;;;;;
2415;5522 Kampeerterreinen;2007 februari;;;;;;;;;;
2416;5522 Kampeerterreinen;2007 maart;;;;;;;;;;
2417;5522 Kampeerterreinen;2007 1e kwartaal;;;;;;;;;;
2418;5522 Kampeerterreinen;2007 april;;;;;;;;;;
2419;5522 Kampeerterreinen;2007 mei;;;;;;;;;;
2420;5522 Kampeerterreinen;2007 juni;;;;;;;;;;
2421;5522 Kampeerterreinen;2007 2e kwartaal;;;;;;;;;;
2422;5522 Kampeerterreinen;2007 juli;;;;;;;;;;
2423;5522 Kampeerterreinen;2007 augustus;;;;;;;;;;
2424;5522 Kampeerterreinen;2007 september;;;;;;;;;;
2425;5522 Kampeerterreinen;2007 3e kwartaal;;;;;;;;;;
2426;5522 Kampeerterreinen;2007 oktober;;;;;;;;;;
2427;5522 Kampeerterreinen;2007 november;;;;;;;;;;
2428;5522 Kampeerterreinen;2007 december;;;;;;;;;;
2429;5522 Kampeerterreinen;2007 4e kwartaal;;;;;;;;;;
2430;5522 Kampeerterreinen;2007;;;;;;;;;;
2431;5522 Kampeerterreinen;2008 januari;;;;;;;;;;
2432;5522 Kampeerterreinen;2008 februari;;;;;;;;;;
2433;5522 Kampeerterreinen;2008 maart;;;;;;;;;;
2434;5522 Kampeerterreinen;2008 1e kwartaal;;;;;;;;;;
2435;5522 Kampeerterreinen;2008 april;;;;;;;;;;
2436;5522 Kampeerterreinen;2008 mei;;;;;;;;;;
2437;5522 Kampeerterreinen;2008 juni;;;;;;;;;;
2438;5522 Kampeerterreinen;2008 2e kwartaal;;;;;;;;;;
2439;5522 Kampeerterreinen;2008 juli;;;;;;;;;;
2440;5522 Kampeerterreinen;2008 augustus;;;;;;;;;;
2441;5522 Kampeerterreinen;2008 september;;;;;;;;;;
2442;5522 Kampeerterreinen;2008 3e kwartaal;;;;;;;;;;
2443;5522 Kampeerterreinen;2008 oktober;;;;;;;;;;
2444;5522 Kampeerterreinen;2008 november;;;;;;;;;;
2445;5522 Kampeerterreinen;2008 december;;;;;;;;;;
2446;5522 Kampeerterreinen;2008 4e kwartaal;;;;;;;;;;
2447;5522 Kampeerterreinen;2008;;;;;;;;;;
2448;5523 Vakantiehuisjes ..;1993 januari;;;;;;;;;;
2449;5523 Vakantiehuisjes ..;1993 februari;;;;;;;;;;
2450;5523 Vakantiehuisjes ..;1993 maart;;;;;;;;;;
2451;5523 Vakantiehuisjes ..;1993 1e kwartaal;;;;;;;;;;
2452;5523 Vakantiehuisjes ..;1993 april;;;;;;;;;;
2453;5523 Vakantiehuisjes ..;1993 mei;;;;;;;;;;
2454;5523 Vakantiehuisjes ..;1993 juni;;;;;;;;;;
2455;5523 Vakantiehuisjes ..;1993 2e kwartaal;;;;;;;;;;
2456;5523 Vakantiehuisjes ..;1993 juli;;;;;;;;;;
2457;5523 Vakantiehuisjes ..;1993 augustus;;;;;;;;;;
2458;5523 Vakantiehuisjes ..;1993 september;;;;;;;;;;
2459;5523 Vakantiehuisjes ..;1993 3e kwartaal;;;;;;;;;;
2460;5523 Vakantiehuisjes ..;1993 oktober;;;;;;;;;;
2461;5523 Vakantiehuisjes ..;1993 november;;;;;;;;;;
2462;5523 Vakantiehuisjes ..;1993 december;;;;;;;;;;
2463;5523 Vakantiehuisjes ..;1993 4e kwartaal;;;;;;;;;;
2464;5523 Vakantiehuisjes ..;1993;;;;;;;;;;
2465;5523 Vakantiehuisjes ..;1994 januari;;;;;;;;;;
2466;5523 Vakantiehuisjes ..;1994 februari;;;;;;;;;;
2467;5523 Vakantiehuisjes ..;1994 maart;;;;;;;;;;
2468;5523 Vakantiehuisjes ..;1994 1e kwartaal;71.0;;;;;;;;;
2469;5523 Vakantiehuisjes ..;1994 april;;;;;;;;;;
2470;5523 Vakantiehuisjes ..;1994 mei;;;;;;;;;;
2471;5523 Vakantiehuisjes ..;1994 juni;;;;;;;;;;
2472;5523 Vakantiehuisjes ..;1994 2e kwartaal;82.0;;;;;;;;;
2473;5523 Vakantiehuisjes ..;1994 juli;;;;;;;;;;
2474;5523 Vakantiehuisjes ..;1994 augustus;;;;;;;;;;
2475;5523 Vakantiehuisjes ..;1994 september;;;;;;;;;;
2476;5523 Vakantiehuisjes ..;1994 3e kwartaal;96.0;;;;;;;;;
2477;5523 Vakantiehuisjes ..;1994 oktober;;;;;;;;;;
2478;5523 Vakantiehuisjes ..;1994 november;;;;;;;;;;
2479;5523 Vakantiehuisjes ..;1994 december;;;;;;;;;;
2480;5523 Vakantiehuisjes ..;1994 4e kwartaal;63.0;78.0;;;;;;;;
2481;5523 Vakantiehuisjes ..;1994;78.0;78.0;;;;;;;;
2482;5523 Vakantiehuisjes ..;1995 januari;;;;;;;;;;
2483;5523 Vakantiehuisjes ..;1995 februari;;;;;;;;;;
2484;5523 Vakantiehuisjes ..;1995 maart;;;;;;;;;;
2485;5523 Vakantiehuisjes ..;1995 1e kwartaal;69.0;78.0;;;-2.0;-2.0;;;;
2486;5523 Vakantiehuisjes ..;1995 april;;;;;;;;;;
2487;5523 Vakantiehuisjes ..;1995 mei;;;;;;;;;;
2488;5523 Vakantiehuisjes ..;1995 juni;;;;;;;;;;
2489;5523 Vakantiehuisjes ..;1995 2e kwartaal;88.0;79.0;;;7.2;2.9;;;;
2490;5523 Vakantiehuisjes ..;1995 juli;;;;;;;;;;
2491;5523 Vakantiehuisjes ..;1995 augustus;;;;;;;;;;
2492;5523 Vakantiehuisjes ..;1995 september;;;;;;;;;;
2493;5523 Vakantiehuisjes ..;1995 3e kwartaal;100.0;80.0;;;4.2;3.4;;;;
2494;5523 Vakantiehuisjes ..;1995 oktober;;;;;;;;;;
2495;5523 Vakantiehuisjes ..;1995 november;;;;;;;;;;
2496;5523 Vakantiehuisjes ..;1995 december;;;;;;;;;;
2497;5523 Vakantiehuisjes ..;1995 4e kwartaal;65.0;81.0;;;3.7;3.5;;;;
2498;5523 Vakantiehuisjes ..;1995;81.0;81.0;;;3.5;3.5;;;;
2499;5523 Vakantiehuisjes ..;1996 januari;;;;;;;;;;
2500;5523 Vakantiehuisjes ..;1996 februari;;;;;;;;;;
2501;5523 Vakantiehuisjes ..;1996 maart;;;;;;;;;;
2502;5523 Vakantiehuisjes ..;1996 1e kwartaal;66.0;80.0;;;-4.9;-4.9;;;;
2503;5523 Vakantiehuisjes ..;1996 april;;;;;;;;;;
2504;5523 Vakantiehuisjes ..;1996 mei;;;;;;;;;;
2505;5523 Vakantiehuisjes ..;1996 juni;;;;;;;;;;
2506;5523 Vakantiehuisjes ..;1996 2e kwartaal;84.0;79.0;;;-4.9;-4.9;;;;
2507;5523 Vakantiehuisjes ..;1996 juli;;;;;;;;;;
2508;5523 Vakantiehuisjes ..;1996 augustus;;;;;;;;;;
2509;5523 Vakantiehuisjes ..;1996 september;;;;;;;;;;
2510;5523 Vakantiehuisjes ..;1996 3e kwartaal;102.0;79.0;;;2.2;-2.1;;;;
2511;5523 Vakantiehuisjes ..;1996 oktober;;;;;;;;;;
2512;5523 Vakantiehuisjes ..;1996 november;;;;;;;;;;
2513;5523 Vakantiehuisjes ..;1996 december;;;;;;;;;;
2514;5523 Vakantiehuisjes ..;1996 4e kwartaal;80.0;83.0;;;22.9;2.9;;;;
2515;5523 Vakantiehuisjes ..;1996;83.0;83.0;;;2.9;2.9;;;;
2516;5523 Vakantiehuisjes ..;1997 januari;;;;;;;;;;
2517;5523 Vakantiehuisjes ..;1997 februari;;;;;;;;;;
2518;5523 Vakantiehuisjes ..;1997 maart;;;;;;;;;;
2519;5523 Vakantiehuisjes ..;1997 1e kwartaal;73.0;85.0;;;10.5;10.5;;;;
2520;5523 Vakantiehuisjes ..;1997 april;;;;;;;;;;
2521;5523 Vakantiehuisjes ..;1997 mei;;;;;;;;;;
2522;5523 Vakantiehuisjes ..;1997 juni;;;;;;;;;;
2523;5523 Vakantiehuisjes ..;1997 2e kwartaal;94.0;87.0;;;12.5;11.6;;;;
2524;5523 Vakantiehuisjes ..;1997 juli;;;;;;;;;;
2525;5523 Vakantiehuisjes ..;1997 augustus;;;;;;;;;;
2526;5523 Vakantiehuisjes ..;1997 september;;;;;;;;;;
2527;5523 Vakantiehuisjes ..;1997 3e kwartaal;98.0;86.0;;;-4.6;5.0;;;;
2528;5523 Vakantiehuisjes ..;1997 oktober;;;;;;;;;;
2529;5523 Vakantiehuisjes ..;1997 november;;;;;;;;;;
2530;5523 Vakantiehuisjes ..;1997 december;;;;;;;;;;
2531;5523 Vakantiehuisjes ..;1997 4e kwartaal;76.0;85.0;;;-4.9;2.6;;;;
2532;5523 Vakantiehuisjes ..;1997;85.0;85.0;;;2.6;2.6;;;;
2533;5523 Vakantiehuisjes ..;1998 januari;;;;;;;;;;
2534;5523 Vakantiehuisjes ..;1998 februari;;;;;;;;;;
2535;5523 Vakantiehuisjes ..;1998 maart;;;;;;;;;;
2536;5523 Vakantiehuisjes ..;1998 1e kwartaal;68.0;84.0;;;-7.1;-7.1;;;;
2537;5523 Vakantiehuisjes ..;1998 april;;;;;;;;;;
2538;5523 Vakantiehuisjes ..;1998 mei;;;;;;;;;;
2539;5523 Vakantiehuisjes ..;1998 juni;;;;;;;;;;
2540;5523 Vakantiehuisjes ..;1998 2e kwartaal;93.0;84.0;;;-1.1;-3.7;;;;
2541;5523 Vakantiehuisjes ..;1998 juli;;;;;;;;;;
2542;5523 Vakantiehuisjes ..;1998 augustus;;;;;;;;;;
2543;5523 Vakantiehuisjes ..;1998 september;;;;;;;;;;
2544;5523 Vakantiehuisjes ..;1998 3e kwartaal;113.0;87.0;;;15.7;3.4;;;;
2545;5523 Vakantiehuisjes ..;1998 oktober;;;;;;;;;;
2546;5523 Vakantiehuisjes ..;1998 november;;;;;;;;;;
2547;5523 Vakantiehuisjes ..;1998 december;;;;;;;;;;
2548;5523 Vakantiehuisjes ..;1998 4e kwartaal;82.0;89.0;;;7.5;4.4;;;;
2549;5523 Vakantiehuisjes ..;1998;89.0;89.0;;;4.4;4.4;;;;
2550;5523 Vakantiehuisjes ..;1999 januari;;;;;;;;;;
2551;5523 Vakantiehuisjes ..;1999 februari;;;;;;;;;;
2552;5523 Vakantiehuisjes ..;1999 maart;;;;;;;;;;
2553;5523 Vakantiehuisjes ..;1999 1e kwartaal;77.0;91.0;;;14.3;14.3;;;;
2554;5523 Vakantiehuisjes ..;1999 april;;;;;;;;;;
2555;5523 Vakantiehuisjes ..;1999 mei;;;;;;;;;;
2556;5523 Vakantiehuisjes ..;1999 juni;;;;;;;;;;
2557;5523 Vakantiehuisjes ..;1999 2e kwartaal;104.0;94.0;;;12.2;13.1;;;;
2558;5523 Vakantiehuisjes ..;1999 juli;;;;;;;;;;
2559;5523 Vakantiehuisjes ..;1999 augustus;;;;;;;;;;
2560;5523 Vakantiehuisjes ..;1999 september;;;;;;;;;;
2561;5523 Vakantiehuisjes ..;1999 3e kwartaal;132.0;99.0;;;16.5;14.5;;;;
2562;5523 Vakantiehuisjes ..;1999 oktober;;;;;;;;;;
2563;5523 Vakantiehuisjes ..;1999 november;;;;;;;;;;
2564;5523 Vakantiehuisjes ..;1999 december;;;;;;;;;;
2565;5523 Vakantiehuisjes ..;1999 4e kwartaal;85.0;100.0;;;3.4;11.9;;;;
2566;5523 Vakantiehuisjes ..;1999;100.0;100.0;;;11.9;11.9;;;;
2567;5523 Vakantiehuisjes ..;2000 januari;;;;;;;;;;
2568;5523 Vakantiehuisjes ..;2000 februari;;;;;;;;;;
2569;5523 Vakantiehuisjes ..;2000 maart;;;;;;;;;;
2570;5523 Vakantiehuisjes ..;2000 1e kwartaal;81.0;101.0;;;5.3;5.3;;;;
2571;5523 Vakantiehuisjes ..;2000 april;;;;;;;;;;
2572;5523 Vakantiehuisjes ..;2000 mei;;;;;;;;;;
2573;5523 Vakantiehuisjes ..;2000 juni;;;;;;;;;;
2574;5523 Vakantiehuisjes ..;2000 2e kwartaal;107.0;101.0;;;2.9;3.9;;;;
2575;5523 Vakantiehuisjes ..;2000 juli;;;;;;;;;;
2576;5523 Vakantiehuisjes ..;2000 augustus;;;;;;;;;;
2577;5523 Vakantiehuisjes ..;2000 september;;;;;;;;;;
2578;5523 Vakantiehuisjes ..;2000 3e kwartaal;124.0;99.0;;;-5.9;-0.2;;;;
2579;5523 Vakantiehuisjes ..;2000 oktober;;;;;;;;;;
2580;5523 Vakantiehuisjes ..;2000 november;;;;;;;;;;
2581;5523 Vakantiehuisjes ..;2000 december;;;;;;;;;;
2582;5523 Vakantiehuisjes ..;2000 4e kwartaal;88.0;100.0;;;3.2;0.5;;;;
2583;5523 Vakantiehuisjes ..;2000;100.0;100.0;;;0.5;0.5;;;;
2584;5523 Vakantiehuisjes ..;2001 januari;;;;;;;;;;
2585;5523 Vakantiehuisjes ..;2001 februari;;;;;;;;;;
2586;5523 Vakantiehuisjes ..;2001 maart;;;;;;;;;;
2587;5523 Vakantiehuisjes ..;2001 1e kwartaal;82.0;100.0;;;1.3;1.3;;;;
2588;5523 Vakantiehuisjes ..;2001 april;;;;;;;;;;
2589;5523 Vakantiehuisjes ..;2001 mei;;;;;;;;;;
2590;5523 Vakantiehuisjes ..;2001 juni;;;;;;;;;;
2591;5523 Vakantiehuisjes ..;2001 2e kwartaal;108.0;100.0;;;0.3;0.7;;;;
2592;5523 Vakantiehuisjes ..;2001 juli;;;;;;;;;;
2593;5523 Vakantiehuisjes ..;2001 augustus;;;;;;;;;;
2594;5523 Vakantiehuisjes ..;2001 september;;;;;;;;;;
2595;5523 Vakantiehuisjes ..;2001 3e kwartaal;131.0;102.0;;;6.0;2.8;;;;
2596;5523 Vakantiehuisjes ..;2001 oktober;;;;;;;;;;
2597;5523 Vakantiehuisjes ..;2001 november;;;;;;;;;;
2598;5523 Vakantiehuisjes ..;2001 december;;;;;;;;;;
2599;5523 Vakantiehuisjes ..;2001 4e kwartaal;85.0;102.0;;;-2.5;1.7;;;;
2600;5523 Vakantiehuisjes ..;2001;102.0;102.0;;;1.7;1.7;;;;
2601;5523 Vakantiehuisjes ..;2002 januari;;;;;;;;;;
2602;5523 Vakantiehuisjes ..;2002 februari;;;;;;;;;;
2603;5523 Vakantiehuisjes ..;2002 maart;;;;;;;;;;
2604;5523 Vakantiehuisjes ..;2002 1e kwartaal;90.0;104.0;;;9.3;9.3;;;;
2605;5523 Vakantiehuisjes ..;2002 april;;;;;;;;;;
2606;5523 Vakantiehuisjes ..;2002 mei;;;;;;;;;;
2607;5523 Vakantiehuisjes ..;2002 juni;;;;;;;;;;
2608;5523 Vakantiehuisjes ..;2002 2e kwartaal;119.0;106.0;;;10.7;10.1;;;;
2609;5523 Vakantiehuisjes ..;2002 juli;;;;;;;;;;
2610;5523 Vakantiehuisjes ..;2002 augustus;;;;;;;;;;
2611;5523 Vakantiehuisjes ..;2002 september;;;;;;;;;;
2612;5523 Vakantiehuisjes ..;2002 3e kwartaal;;;;;;;;;;
2613;5523 Vakantiehuisjes ..;2002 oktober;;;;;;;;;;
2614;5523 Vakantiehuisjes ..;2002 november;;;;;;;;;;
2615;5523 Vakantiehuisjes ..;2002 december;;;;;;;;;;
2616;5523 Vakantiehuisjes ..;2002 4e kwartaal;;;;;;;;;;
2617;5523 Vakantiehuisjes ..;2002;;;;;;;;;;
2618;5523 Vakantiehuisjes ..;2003 januari;;;;;;;;;;
2619;5523 Vakantiehuisjes ..;2003 februari;;;;;;;;;;
2620;5523 Vakantiehuisjes ..;2003 maart;;;;;;;;;;
2621;5523 Vakantiehuisjes ..;2003 1e kwartaal;;;;;;;;;;
2622;5523 Vakantiehuisjes ..;2003 april;;;;;;;;;;
2623;5523 Vakantiehuisjes ..;2003 mei;;;;;;;;;;
2624;5523 Vakantiehuisjes ..;2003 juni;;;;;;;;;;
2625;5523 Vakantiehuisjes ..;2003 2e kwartaal;;;;;;;;;;
2626;5523 Vakantiehuisjes ..;2003 juli;;;;;;;;;;
2627;5523 Vakantiehuisjes ..;2003 augustus;;;;;;;;;;
2628;5523 Vakantiehuisjes ..;2003 september;;;;;;;;;;
2629;5523 Vakantiehuisjes ..;2003 3e kwartaal;;;;;;;;;;
2630;5523 Vakantiehuisjes ..;2003 oktober;;;;;;;;;;
2631;5523 Vakantiehuisjes ..;2003 november;;;;;;;;;;
2632;5523 Vakantiehuisjes ..;2003 december;;;;;;;;;;
2633;5523 Vakantiehuisjes ..;2003 4e kwartaal;;;;;;;;;;
2634;5523 Vakantiehuisjes ..;2003;;;;;;;;;;
2635;5523 Vakantiehuisjes ..;2004 januari;;;;;;;;;;
2636;5523 Vakantiehuisjes ..;2004 februari;;;;;;;;;;
2637;5523 Vakantiehuisjes ..;2004 maart;;;;;;;;;;
2638;5523 Vakantiehuisjes ..;2004 1e kwartaal;;;;;;;;;;
2639;5523 Vakantiehuisjes ..;2004 april;;;;;;;;;;
2640;5523 Vakantiehuisjes ..;2004 mei;;;;;;;;;;
2641;5523 Vakantiehuisjes ..;2004 juni;;;;;;;;;;
2642;5523 Vakantiehuisjes ..;2004 2e kwartaal;;;;;;;;;;
2643;5523 Vakantiehuisjes ..;2004 juli;;;;;;;;;;
2644;5523 Vakantiehuisjes ..;2004 augustus;;;;;;;;;;
2645;5523 Vakantiehuisjes ..;2004 september;;;;;;;;;;
2646;5523 Vakantiehuisjes ..;2004 3e kwartaal;;;;;;;;;;
2647;5523 Vakantiehuisjes ..;2004 oktober;;;;;;;;;;
2648;5523 Vakantiehuisjes ..;2004 november;;;;;;;;;;
2649;5523 Vakantiehuisjes ..;2004 december;;;;;;;;;;
2650;5523 Vakantiehuisjes ..;2004 4e kwartaal;;;;;;;;;;
2651;5523 Vakantiehuisjes ..;2004;;;;;;;;;;
2652;5523 Vakantiehuisjes ..;2005 januari;;;;;;;;;;
2653;5523 Vakantiehuisjes ..;2005 februari;;;;;;;;;;
2654;5523 Vakantiehuisjes ..;2005 maart;;;;;;;;;;
2655;5523 Vakantiehuisjes ..;2005 1e kwartaal;;;;;;;;;;
2656;5523 Vakantiehuisjes ..;2005 april;;;;;;;;;;
2657;5523 Vakantiehuisjes ..;2005 mei;;;;;;;;;;
2658;5523 Vakantiehuisjes ..;2005 juni;;;;;;;;;;
2659;5523 Vakantiehuisjes ..;2005 2e kwartaal;;;;;;;;;;
2660;5523 Vakantiehuisjes ..;2005 juli;;;;;;;;;;
2661;5523 Vakantiehuisjes ..;2005 augustus;;;;;;;;;;
2662;5523 Vakantiehuisjes ..;2005 september;;;;;;;;;;
2663;5523 Vakantiehuisjes ..;2005 3e kwartaal;;;;;;;;;;
2664;5523 Vakantiehuisjes ..;2005 oktober;;;;;;;;;;
2665;5523 Vakantiehuisjes ..;2005 november;;;;;;;;;;
2666;5523 Vakantiehuisjes ..;2005 december;;;;;;;;;;
2667;5523 Vakantiehuisjes ..;2005 4e kwartaal;;;;;;;;;;
2668;5523 Vakantiehuisjes ..;2005;;;;;;;;;;
2669;5523 Vakantiehuisjes ..;2006 januari;;;;;;;;;;
2670;5523 Vakantiehuisjes ..;2006 februari;;;;;;;;;;
2671;5523 Vakantiehuisjes ..;2006 maart;;;;;;;;;;
2672;5523 Vakantiehuisjes ..;2006 1e kwartaal;;;;;;;;;;
2673;5523 Vakantiehuisjes ..;2006 april;;;;;;;;;;
2674;5523 Vakantiehuisjes ..;2006 mei;;;;;;;;;;
2675;5523 Vakantiehuisjes ..;2006 juni;;;;;;;;;;
2676;5523 Vakantiehuisjes ..;2006 2e kwartaal;;;;;;;;;;
2677;5523 Vakantiehuisjes ..;2006 juli;;;;;;;;;;
2678;5523 Vakantiehuisjes ..;2006 augustus;;;;;;;;;;
2679;5523 Vakantiehuisjes ..;2006 september;;;;;;;;;;
2680;5523 Vakantiehuisjes ..;2006 3e kwartaal;;;;;;;;;;
2681;5523 Vakantiehuisjes ..;2006 oktober;;;;;;;;;;
2682;5523 Vakantiehuisjes ..;2006 november;;;;;;;;;;
2683;5523 Vakantiehuisjes ..;2006 december;;;;;;;;;;
2684;5523 Vakantiehuisjes ..;2006 4e kwartaal;;;;;;;;;;
2685;5523 Vakantiehuisjes ..;2006;;;;;;;;;;
2686;5523 Vakantiehuisjes ..;2007 januari;;;;;;;;;;
2687;5523 Vakantiehuisjes ..;2007 februari;;;;;;;;;;
2688;5523 Vakantiehuisjes ..;2007 maart;;;;;;;;;;
2689;5523 Vakantiehuisjes ..;2007 1e kwartaal;;;;;;;;;;
2690;5523 Vakantiehuisjes ..;2007 april;;;;;;;;;;
2691;5523 Vakantiehuisjes ..;2007 mei;;;;;;;;;;
2692;5523 Vakantiehuisjes ..;2007 juni;;;;;;;;;;
2693;5523 Vakantiehuisjes ..;2007 2e kwartaal;;;;;;;;;;
2694;5523 Vakantiehuisjes ..;2007 juli;;;;;;;;;;
