ID;BedrijfstakkenBranchesSBI2008;Perioden;TotaalBedrijven_1;k_1WerkzaamPersoon_2;k_2WerkzamePersonen_3;k_3Tot5WerkzamePersonen_4;k_5Tot10WerkzamePersonen_5;k_10Tot20WerkzamePersonen_6;k_20Tot50WerkzamePersonen_7;k_50Tot100WerkzamePersonen_8;k_100Tot150WerkzamePersonen_9;k_150Tot200WerkzamePersonen_10;k_200Tot250WerkzamePersonen_11;k_250Tot500WerkzamePersonen_12;k_500Tot1000WerkzamePersonen_13;k_1000Tot2000WerkzamePersonen_14;k_2000WerkzamePersonenOfMeer_15;k_0Tot50WerkzamePersonen_16;k_0Tot250WerkzamePersonen_17;k_2Tot10WerkzamePersonen_18;k_10Tot50WerkzamePersonen_19;k_50Tot250WerkzamePersonen_20;TotaalNatuurlijkePersonen_21;Eenmanszaak_22;MaatschapSamenwerking_23;VennootschapOnderFirmaVOF_24;CommanditaireVennootschapCV_25;TotaalRechtspersonen_26;BeslotenVennootschapBV_27;NaamlozeVennootschapNV_28;CooperatieveVereniging_29;VerenigingOfStichting_30;Overheid_31;OverigOfOnbekend_32
365;01 Landbouw;2024 2e kwartaal;77810.0;40425.0;20470.0;11655.0;3435.0;1090.0;580.0;95.0;25.0;10.0;10.0;10.0;5.0;0.0;0.0;77655.0;77795.0;35560.0;1670.0;140.0;68760.0;35165.0;17685.0;15140.0;765.0;9050.0;8830.0;10.0;80.0;105.0;0.0;25.0
366;01 Landbouw;2024 3e kwartaal;78100.0;40720.0;20365.0;11760.0;3430.0;1080.0;580.0;105.0;25.0;15.0;10.0;5.0;10.0;0.0;0.0;77935.0;78085.0;35555.0;1660.0;150.0;68895.0;35310.0;17635.0;15185.0;765.0;9205.0;8985.0;10.0;80.0;105.0;0.0;25.0
367;01 Landbouw;2024 4e kwartaal;78225.0;40805.0;20250.0;11720.0;3515.0;1135.0;615.0;125.0;20.0;20.0;5.0;5.0;10.0;0.0;0.0;78040.0;78210.0;35480.0;1750.0;170.0;69095.0;35490.0;17595.0;15235.0;780.0;9130.0;8910.0;10.0;80.0;100.0;0.0;30.0
368;01 Landbouw;2025 1e kwartaal;78015.0;40765.0;20125.0;11550.0;3475.0;1235.0;680.0;120.0;30.0;15.0;10.0;5.0;10.0;0.0;0.0;77830.0;78000.0;35145.0;1915.0;170.0;68980.0;35440.0;17545.0;15215.0;775.0;9035.0;8810.0;10.0;85.0;105.0;0.0;30.0
369;01 Landbouw;2025 2e kwartaal;76955.0;39940.0;20095.0;11685.0;3465.0;1030.0;570.0;115.0;25.0;10.0;10.0;5.0;10.0;0.0;0.0;76780.0;76940.0;35245.0;1600.0;160.0;67925.0;34545.0;17440.0;15175.0;765.0;9030.0;8800.0;10.0;90.0;105.0;0.0;30.0
370;011 Teelt van eenjarige gewassen;2007 1e kwartaal;16740.0;4210.0;6770.0;2775.0;1725.0;840.0;335.0;55.0;15.0;5.0;5.0;5.0;0.0;0.0;0.0;16655.0;16740.0;11270.0;1175.0;80.0;14655.0;4275.0;6740.0;3315.0;325.0;2085.0;2045.0;0.0;15.0;10.0;0.0;10.0
371;011 Teelt van eenjarige gewassen;2007 2e kwartaal;16685.0;4295.0;6765.0;2700.0;1690.0;815.0;335.0;60.0;15.0;5.0;5.0;5.0;0.0;0.0;0.0;16600.0;16680.0;11155.0;1150.0;80.0;14575.0;4335.0;6665.0;3260.0;320.0;2110.0;2070.0;0.0;15.0;10.0;0.0;5.0
372;011 Teelt van eenjarige gewassen;2007 3e kwartaal;16170.0;4395.0;6250.0;2665.0;1650.0;810.0;320.0;55.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;16090.0;16165.0;10565.0;1130.0;75.0;14040.0;4395.0;6140.0;3195.0;305.0;2130.0;2095.0;0.0;15.0;10.0;0.0;5.0
373;011 Teelt van eenjarige gewassen;2007 4e kwartaal;15950.0;4275.0;6225.0;2635.0;1635.0;790.0;315.0;55.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;15870.0;15945.0;10495.0;1100.0;75.0;13840.0;4265.0;6100.0;3185.0;295.0;2110.0;2080.0;0.0;15.0;10.0;0.0;5.0
374;011 Teelt van eenjarige gewassen;2008 1e kwartaal;16560.0;4525.0;6490.0;2700.0;1640.0;805.0;320.0;50.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;16485.0;16555.0;10830.0;1125.0;75.0;14390.0;4500.0;6380.0;3220.0;290.0;2170.0;2135.0;0.0;15.0;10.0;0.0;10.0
375;011 Teelt van eenjarige gewassen;2008 2e kwartaal;16215.0;4390.0;6405.0;2640.0;1595.0;795.0;310.0;55.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;16135.0;16210.0;10640.0;1105.0;75.0;14140.0;4410.0;6305.0;3145.0;275.0;2075.0;2040.0;5.0;15.0;10.0;0.0;10.0
376;011 Teelt van eenjarige gewassen;2008 3e kwartaal;15970.0;4380.0;6260.0;2605.0;1575.0;765.0;305.0;55.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;15890.0;15965.0;10435.0;1075.0;75.0;13900.0;4390.0;6250.0;3000.0;260.0;2065.0;2030.0;5.0;15.0;10.0;0.0;10.0
377;011 Teelt van eenjarige gewassen;2008 4e kwartaal;15710.0;4205.0;6180.0;2595.0;1570.0;770.0;310.0;55.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;15630.0;15705.0;10345.0;1080.0;75.0;13695.0;4270.0;6180.0;2985.0;260.0;2015.0;1990.0;5.0;10.0;5.0;0.0;5.0
378;011 Teelt van eenjarige gewassen;2009 1e kwartaal;15780.0;4265.0;6180.0;2615.0;1570.0;765.0;305.0;50.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;15700.0;15775.0;10365.0;1070.0;70.0;13760.0;4350.0;6145.0;3015.0;255.0;2015.0;1990.0;5.0;5.0;10.0;0.0;5.0
379;011 Teelt van eenjarige gewassen;2009 2e kwartaal;15685.0;4305.0;6240.0;2620.0;1450.0;705.0;285.0;55.0;15.0;0.0;5.0;5.0;0.0;0.0;0.0;15605.0;15680.0;10310.0;990.0;75.0;13640.0;4385.0;6045.0;2965.0;245.0;2045.0;2025.0;0.0;5.0;5.0;0.0;5.0
380;011 Teelt van eenjarige gewassen;2009 3e kwartaal;16100.0;4905.0;6270.0;2720.0;1400.0;555.0;195.0;35.0;15.0;0.0;5.0;5.0;0.0;0.0;0.0;16045.0;16095.0;10390.0;750.0;50.0;14045.0;4875.0;6005.0;2930.0;240.0;2055.0;2035.0;0.0;5.0;5.0;0.0;5.0
381;011 Teelt van eenjarige gewassen;2009 4e kwartaal;16590.0;5455.0;6190.0;2680.0;1365.0;610.0;225.0;35.0;15.0;0.0;5.0;5.0;0.0;0.0;0.0;16525.0;16585.0;10235.0;835.0;55.0;14575.0;5475.0;5945.0;2920.0;235.0;2015.0;1995.0;0.0;5.0;5.0;0.0;5.0
382;011 Teelt van eenjarige gewassen;2010 1e kwartaal;16050.0;6115.0;5725.0;2205.0;1200.0;510.0;230.0;35.0;15.0;0.0;5.0;5.0;0.0;0.0;0.0;15990.0;16045.0;9130.0;740.0;60.0;14305.0;5865.0;5640.0;2615.0;185.0;1745.0;1725.0;0.0;5.0;10.0;0.0;5.0
383;011 Teelt van eenjarige gewassen;2010 2e kwartaal;16085.0;6370.0;5680.0;2230.0;1110.0;455.0;190.0;25.0;15.0;5.0;5.0;5.0;0.0;0.0;0.0;16030.0;16080.0;9015.0;645.0;50.0;14345.0;6125.0;5360.0;2675.0;185.0;1735.0;1720.0;0.0;5.0;10.0;0.0;5.0
384;011 Teelt van eenjarige gewassen;2010 3e kwartaal;16550.0;7065.0;5575.0;2140.0;1060.0;460.0;195.0;30.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;16495.0;16545.0;8775.0;655.0;50.0;14785.0;6770.0;5140.0;2695.0;185.0;1765.0;1745.0;0.0;5.0;10.0;0.0;0.0
385;011 Teelt van eenjarige gewassen;2010 4e kwartaal;16555.0;6820.0;5270.0;2275.0;1310.0;565.0;245.0;45.0;15.0;0.0;5.0;5.0;0.0;0.0;0.0;16485.0;16555.0;8855.0;810.0;65.0;14860.0;6840.0;5100.0;2730.0;190.0;1700.0;1680.0;0.0;5.0;10.0;0.0;0.0
386;011 Teelt van eenjarige gewassen;2011 1e kwartaal;15670.0;6520.0;5025.0;2165.0;1205.0;510.0;195.0;35.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;15615.0;15665.0;8390.0;705.0;50.0;14075.0;6495.0;4825.0;2580.0;175.0;1595.0;1580.0;0.0;5.0;5.0;0.0;5.0
387;011 Teelt van eenjarige gewassen;2011 2e kwartaal;15580.0;6565.0;5080.0;2160.0;1100.0;460.0;165.0;30.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;15530.0;15575.0;8335.0;630.0;45.0;13990.0;6435.0;4775.0;2600.0;180.0;1590.0;1575.0;0.0;5.0;5.0;0.0;5.0
388;011 Teelt van eenjarige gewassen;2011 3e kwartaal;15485.0;6565.0;5020.0;2130.0;1075.0;465.0;185.0;35.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;15435.0;15480.0;8225.0;645.0;45.0;13885.0;6400.0;4705.0;2600.0;180.0;1600.0;1580.0;0.0;5.0;5.0;0.0;5.0
389;011 Teelt van eenjarige gewassen;2011 4e kwartaal;15415.0;6400.0;4845.0;2170.0;1165.0;545.0;225.0;40.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;15355.0;15410.0;8185.0;770.0;55.0;13810.0;6365.0;4640.0;2625.0;180.0;1605.0;1590.0;0.0;5.0;5.0;0.0;5.0
390;011 Teelt van eenjarige gewassen;2012 1e kwartaal;15435.0;6605.0;4885.0;2145.0;1085.0;475.0;185.0;30.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;15385.0;15430.0;8115.0;660.0;45.0;13835.0;6455.0;4575.0;2630.0;180.0;1600.0;1580.0;0.0;5.0;10.0;0.0;5.0
391;011 Teelt van eenjarige gewassen;2012 2e kwartaal;15235.0;6530.0;4800.0;2125.0;1070.0;465.0;190.0;30.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;15185.0;15230.0;8000.0;655.0;45.0;13650.0;6375.0;4485.0;2615.0;175.0;1585.0;1565.0;0.0;5.0;5.0;0.0;5.0
392;011 Teelt van eenjarige gewassen;2012 3e kwartaal;15235.0;6655.0;4820.0;2080.0;990.0;440.0;200.0;35.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;15185.0;15230.0;7890.0;640.0;45.0;13605.0;6325.0;4465.0;2645.0;170.0;1630.0;1610.0;0.0;5.0;5.0;0.0;5.0
393;011 Teelt van eenjarige gewassen;2012 4e kwartaal;15140.0;6525.0;4660.0;2110.0;1075.0;520.0;200.0;35.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;15090.0;15140.0;7845.0;720.0;50.0;13540.0;6290.0;4420.0;2655.0;170.0;1605.0;1585.0;0.0;5.0;5.0;0.0;5.0
394;011 Teelt van eenjarige gewassen;2013 1e kwartaal;15130.0;6505.0;4725.0;2160.0;1045.0;475.0;170.0;35.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;15080.0;15125.0;7930.0;645.0;45.0;13520.0;6205.0;4420.0;2730.0;165.0;1610.0;1595.0;0.0;5.0;5.0;0.0;5.0
395;011 Teelt van eenjarige gewassen;2013 2e kwartaal;15105.0;6560.0;4765.0;2170.0;1005.0;395.0;170.0;25.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;15065.0;15105.0;7940.0;565.0;35.0;13490.0;6195.0;4375.0;2750.0;165.0;1615.0;1595.0;0.0;5.0;5.0;0.0;5.0
396;011 Teelt van eenjarige gewassen;2013 3e kwartaal;15145.0;6630.0;4730.0;2160.0;990.0;420.0;170.0;30.0;10.0;0.0;5.0;0.0;0.0;0.0;0.0;15100.0;15145.0;7880.0;590.0;40.0;13515.0;6210.0;4365.0;2770.0;175.0;1630.0;1610.0;0.0;5.0;5.0;0.0;5.0
397;011 Teelt van eenjarige gewassen;2013 4e kwartaal;15050.0;6455.0;4615.0;2155.0;1090.0;490.0;195.0;40.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;14995.0;15045.0;7855.0;685.0;50.0;13445.0;6185.0;4325.0;2765.0;175.0;1600.0;1585.0;0.0;5.0;5.0;0.0;5.0
398;011 Teelt van eenjarige gewassen;2014 1e kwartaal;14960.0;6480.0;4605.0;2185.0;1035.0;435.0;170.0;30.0;10.0;0.0;5.0;5.0;0.0;0.0;0.0;14910.0;14955.0;7825.0;605.0;45.0;13355.0;6135.0;4285.0;2760.0;175.0;1600.0;1580.0;0.0;5.0;5.0;0.0;5.0
399;011 Teelt van eenjarige gewassen;2014 2e kwartaal;14750.0;6415.0;4590.0;2160.0;980.0;390.0;170.0;30.0;10.0;0.0;0.0;5.0;0.0;0.0;0.0;14705.0;14745.0;7735.0;555.0;40.0;13135.0;5980.0;4240.0;2735.0;175.0;1615.0;1595.0;0.0;10.0;5.0;0.0;5.0
400;011 Teelt van eenjarige gewassen;2014 3e kwartaal;14710.0;6450.0;4550.0;2100.0;975.0;410.0;175.0;30.0;10.0;0.0;0.0;5.0;0.0;0.0;0.0;14660.0;14705.0;7625.0;585.0;45.0;13090.0;6000.0;4185.0;2730.0;175.0;1615.0;1595.0;0.0;10.0;5.0;0.0;5.0
401;011 Teelt van eenjarige gewassen;2014 4e kwartaal;14925.0;6465.0;4545.0;2150.0;1065.0;455.0;180.0;40.0;15.0;5.0;0.0;5.0;0.0;0.0;0.0;14865.0;14920.0;7765.0;640.0;55.0;13310.0;6100.0;4265.0;2775.0;170.0;1615.0;1595.0;0.0;10.0;5.0;0.0;5.0
402;011 Teelt van eenjarige gewassen;2015 1e kwartaal;15035.0;6575.0;4585.0;2210.0;1015.0;430.0;170.0;35.0;15.0;0.0;0.0;5.0;0.0;0.0;0.0;14980.0;15030.0;7810.0;595.0;50.0;13420.0;6150.0;4280.0;2820.0;170.0;1620.0;1600.0;0.0;10.0;5.0;0.0;5.0
403;011 Teelt van eenjarige gewassen;2015 2e kwartaal;15195.0;6700.0;4710.0;2200.0;965.0;390.0;170.0;35.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;15140.0;15190.0;7880.0;560.0;50.0;13555.0;6255.0;4280.0;2860.0;165.0;1635.0;1615.0;0.0;10.0;5.0;0.0;5.0
404;011 Teelt van eenjarige gewassen;2015 3e kwartaal;15335.0;6860.0;4680.0;2245.0;935.0;390.0;170.0;35.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;15285.0;15330.0;7860.0;560.0;45.0;13685.0;6335.0;4295.0;2895.0;160.0;1650.0;1625.0;0.0;10.0;10.0;0.0;5.0
405;011 Teelt van eenjarige gewassen;2015 4e kwartaal;15655.0;7030.0;4605.0;2260.0;1045.0;450.0;200.0;40.0;15.0;0.0;5.0;0.0;0.0;0.0;0.0;15590.0;15650.0;7910.0;650.0;65.0;14035.0;6640.0;4335.0;2905.0;160.0;1620.0;1595.0;0.0;5.0;10.0;0.0;5.0
406;011 Teelt van eenjarige gewassen;2016 1e kwartaal;15655.0;7075.0;4655.0;2260.0;1025.0;400.0;180.0;40.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;15590.0;15650.0;7940.0;580.0;55.0;14020.0;6600.0;4330.0;2930.0;160.0;1635.0;1610.0;0.0;10.0;10.0;0.0;5.0
407;011 Teelt van eenjarige gewassen;2016 2e kwartaal;15755.0;7160.0;4750.0;2285.0;970.0;360.0;165.0;40.0;10.0;0.0;0.0;5.0;0.0;0.0;0.0;15695.0;15750.0;8010.0;525.0;50.0;14080.0;6590.0;4350.0;2975.0;165.0;1675.0;1645.0;0.0;10.0;15.0;0.0;5.0
408;011 Teelt van eenjarige gewassen;2016 3e kwartaal;15905.0;7235.0;4780.0;2325.0;980.0;365.0;165.0;35.0;10.0;0.0;0.0;5.0;0.0;0.0;0.0;15850.0;15900.0;8085.0;530.0;50.0;14205.0;6655.0;4365.0;3020.0;165.0;1700.0;1670.0;0.0;10.0;10.0;0.0;5.0
409;011 Teelt van eenjarige gewassen;2016 4e kwartaal;15860.0;7030.0;4640.0;2470.0;1040.0;420.0;195.0;45.0;15.0;5.0;0.0;5.0;0.0;0.0;0.0;15790.0;15855.0;8145.0;615.0;65.0;14170.0;6590.0;4375.0;3045.0;165.0;1690.0;1665.0;0.0;10.0;10.0;0.0;5.0
410;011 Teelt van eenjarige gewassen;2017 1e kwartaal;14985.0;6865.0;4415.0;2275.0;900.0;325.0;150.0;35.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;14935.0;14980.0;7595.0;475.0;50.0;13520.0;6405.0;4195.0;2770.0;145.0;1470.0;1440.0;0.0;10.0;15.0;0.0;5.0
411;011 Teelt van eenjarige gewassen;2017 2e kwartaal;15000.0;6930.0;4490.0;2260.0;855.0;275.0;145.0;30.0;10.0;0.0;0.0;5.0;0.0;0.0;0.0;14955.0;14995.0;7605.0;420.0;40.0;13500.0;6370.0;4190.0;2790.0;150.0;1500.0;1470.0;0.0;10.0;15.0;0.0;5.0
412;011 Teelt van eenjarige gewassen;2017 3e kwartaal;15050.0;6940.0;4505.0;2250.0;865.0;295.0;145.0;30.0;10.0;0.0;0.0;0.0;5.0;0.0;0.0;15000.0;15045.0;7620.0;440.0;45.0;13520.0;6380.0;4185.0;2810.0;150.0;1530.0;1500.0;0.0;10.0;15.0;0.0;5.0
413;011 Teelt van eenjarige gewassen;2017 4e kwartaal;15105.0;6860.0;4430.0;2330.0;885.0;360.0;175.0;45.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;15040.0;15100.0;7645.0;535.0;60.0;13560.0;6365.0;4215.0;2825.0;155.0;1550.0;1515.0;0.0;15.0;15.0;0.0;5.0
414;011 Teelt van eenjarige gewassen;2018 1e kwartaal;17330.0;8285.0;5320.0;2425.0;835.0;275.0;140.0;30.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;17280.0;17325.0;8575.0;415.0;50.0;15745.0;7395.0;5015.0;3155.0;180.0;1585.0;1550.0;0.0;10.0;20.0;0.0;5.0
415;011 Teelt van eenjarige gewassen;2018 2e kwartaal;17250.0;8255.0;5320.0;2450.0;810.0;245.0;130.0;25.0;10.0;5.0;0.0;0.0;5.0;0.0;0.0;17205.0;17245.0;8580.0;375.0;40.0;15635.0;7305.0;4980.0;3170.0;185.0;1615.0;1580.0;0.0;10.0;20.0;0.0;5.0
416;011 Teelt van eenjarige gewassen;2018 3e kwartaal;17170.0;8165.0;5325.0;2425.0;805.0;270.0;140.0;25.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;17125.0;17170.0;8555.0;410.0;45.0;15545.0;7220.0;4960.0;3180.0;185.0;1630.0;1590.0;0.0;10.0;20.0;0.0;5.0
417;011 Teelt van eenjarige gewassen;2018 4e kwartaal;17160.0;8045.0;5215.0;2515.0;855.0;315.0;155.0;35.0;15.0;5.0;0.0;5.0;0.0;0.0;0.0;17095.0;17155.0;8585.0;465.0;55.0;15530.0;7195.0;4960.0;3190.0;185.0;1630.0;1595.0;0.0;15.0;20.0;0.0;5.0
418;011 Teelt van eenjarige gewassen;2019 1e kwartaal;17550.0;8200.0;5425.0;2595.0;855.0;275.0;150.0;30.0;10.0;5.0;0.0;5.0;5.0;0.0;0.0;17500.0;17545.0;8875.0;425.0;45.0;15865.0;7240.0;5145.0;3295.0;190.0;1685.0;1640.0;0.0;10.0;20.0;0.0;15.0
419;011 Teelt van eenjarige gewassen;2019 2e kwartaal;17510.0;8240.0;5400.0;2600.0;835.0;245.0;140.0;20.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;17465.0;17505.0;8840.0;385.0;40.0;15785.0;7200.0;5090.0;3310.0;190.0;1725.0;1675.0;0.0;10.0;20.0;0.0;15.0
420;011 Teelt van eenjarige gewassen;2019 3e kwartaal;17435.0;8180.0;5370.0;2585.0;840.0;255.0;150.0;25.0;15.0;5.0;0.0;5.0;0.0;0.0;0.0;17380.0;17425.0;8800.0;405.0;45.0;15690.0;7120.0;5070.0;3310.0;190.0;1745.0;1700.0;0.0;10.0;20.0;0.0;10.0
421;011 Teelt van eenjarige gewassen;2019 4e kwartaal;17505.0;8165.0;5325.0;2625.0;885.0;280.0;165.0;35.0;15.0;5.0;0.0;5.0;5.0;0.0;0.0;17445.0;17500.0;8835.0;445.0;55.0;15770.0;7145.0;5095.0;3335.0;195.0;1740.0;1695.0;0.0;10.0;20.0;0.0;15.0
422;011 Teelt van eenjarige gewassen;2020 1e kwartaal;17605.0;7940.0;5525.0;2745.0;920.0;275.0;145.0;30.0;10.0;5.0;5.0;0.0;5.0;0.0;0.0;17550.0;17600.0;9190.0;415.0;50.0;15830.0;7075.0;5160.0;3400.0;195.0;1775.0;1725.0;0.0;15.0;20.0;0.0;15.0
423;011 Teelt van eenjarige gewassen;2020 2e kwartaal;17485.0;7870.0;5545.0;2725.0;895.0;260.0;135.0;25.0;15.0;5.0;5.0;0.0;5.0;0.0;0.0;17435.0;17480.0;9170.0;395.0;45.0;15690.0;6990.0;5105.0;3400.0;195.0;1795.0;1740.0;0.0;15.0;20.0;0.0;15.0
424;011 Teelt van eenjarige gewassen;2020 3e kwartaal;17420.0;7840.0;5510.0;2700.0;895.0;270.0;155.0;20.0;10.0;5.0;5.0;0.0;5.0;0.0;0.0;17370.0;17415.0;9105.0;430.0;40.0;15625.0;6950.0;5080.0;3405.0;190.0;1795.0;1745.0;0.0;15.0;20.0;0.0;15.0
425;011 Teelt van eenjarige gewassen;2020 4e kwartaal;17430.0;7780.0;5410.0;2720.0;960.0;320.0;170.0;45.0;15.0;5.0;5.0;0.0;5.0;0.0;0.0;17360.0;17425.0;9090.0;485.0;65.0;15630.0;6945.0;5085.0;3410.0;195.0;1800.0;1755.0;0.0;10.0;15.0;0.0;10.0
426;011 Teelt van eenjarige gewassen;2021 1e kwartaal;17705.0;7930.0;5600.0;2725.0;960.0;280.0;150.0;40.0;15.0;5.0;5.0;0.0;5.0;0.0;0.0;17635.0;17695.0;9280.0;425.0;60.0;15825.0;7000.0;5165.0;3465.0;200.0;1875.0;1830.0;0.0;15.0;20.0;0.0;10.0
427;011 Teelt van eenjarige gewassen;2021 2e kwartaal;17745.0;8025.0;5585.0;2745.0;930.0;260.0;145.0;35.0;15.0;5.0;5.0;5.0;5.0;0.0;0.0;17685.0;17740.0;9260.0;405.0;55.0;15810.0;6995.0;5170.0;3445.0;200.0;1935.0;1890.0;0.0;15.0;20.0;0.0;10.0
428;011 Teelt van eenjarige gewassen;2021 3e kwartaal;17775.0;8055.0;5565.0;2760.0;905.0;270.0;155.0;40.0;15.0;5.0;5.0;5.0;5.0;0.0;0.0;17710.0;17770.0;9230.0;420.0;60.0;15800.0;6995.0;5150.0;3455.0;205.0;1975.0;1920.0;0.0;15.0;25.0;0.0;10.0
429;011 Teelt van eenjarige gewassen;2021 4e kwartaal;17830.0;8025.0;5495.0;2795.0;955.0;305.0;170.0;45.0;15.0;5.0;5.0;0.0;5.0;0.0;0.0;17755.0;17820.0;9250.0;480.0;70.0;15810.0;6995.0;5160.0;3450.0;205.0;2015.0;1965.0;0.0;15.0;25.0;0.0;10.0
430;011 Teelt van eenjarige gewassen;2022 1e kwartaal;18975.0;8570.0;5945.0;2965.0;965.0;305.0;160.0;40.0;15.0;5.0;5.0;0.0;5.0;0.0;0.0;18905.0;18970.0;9875.0;465.0;65.0;16855.0;7440.0;5435.0;3775.0;205.0;2125.0;2065.0;0.0;15.0;25.0;0.0;15.0
431;011 Teelt van eenjarige gewassen;2022 2e kwartaal;18840.0;8500.0;5925.0;2955.0;980.0;265.0;150.0;35.0;15.0;5.0;5.0;5.0;5.0;0.0;0.0;18775.0;18835.0;9860.0;415.0;60.0;16745.0;7360.0;5425.0;3760.0;205.0;2095.0;2035.0;0.0;15.0;25.0;0.0;15.0
432;011 Teelt van eenjarige gewassen;2022 3e kwartaal;18785.0;8455.0;5870.0;3005.0;975.0;260.0;150.0;40.0;15.0;5.0;5.0;5.0;5.0;0.0;0.0;18715.0;18775.0;9850.0;415.0;60.0;16680.0;7315.0;5380.0;3780.0;205.0;2105.0;2050.0;0.0;20.0;25.0;0.0;10.0
433;011 Teelt van eenjarige gewassen;2022 4e kwartaal;18755.0;8340.0;5790.0;3050.0;1030.0;300.0;165.0;45.0;15.0;5.0;5.0;5.0;5.0;0.0;0.0;18680.0;18745.0;9875.0;465.0;65.0;16660.0;7270.0;5390.0;3800.0;205.0;2090.0;2035.0;0.0;20.0;25.0;0.0;10.0
434;011 Teelt van eenjarige gewassen;2023 1e kwartaal;17660.0;7800.0;5475.0;2910.0;990.0;270.0;150.0;30.0;15.0;5.0;5.0;5.0;5.0;0.0;0.0;17600.0;17650.0;9375.0;425.0;55.0;15655.0;6660.0;5280.0;3510.0;205.0;2005.0;1945.0;0.0;20.0;25.0;0.0;15.0
435;011 Teelt van eenjarige gewassen;2023 2e kwartaal;17635.0;7820.0;5530.0;2905.0;945.0;245.0;135.0;30.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;17580.0;17630.0;9380.0;380.0;50.0;15595.0;6605.0;5255.0;3530.0;205.0;2040.0;1980.0;0.0;20.0;25.0;0.0;15.0
436;011 Teelt van eenjarige gewassen;2023 3e kwartaal;17920.0;8110.0;5525.0;2890.0;955.0;240.0;145.0;30.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;17860.0;17915.0;9370.0;385.0;50.0;15535.0;6565.0;5225.0;3540.0;210.0;2385.0;2325.0;0.0;20.0;30.0;0.0;10.0
437;011 Teelt van eenjarige gewassen;2023 4e kwartaal;17920.0;8075.0;5430.0;2905.0;1010.0;265.0;165.0;40.0;10.0;5.0;5.0;5.0;5.0;0.0;0.0;17855.0;17915.0;9345.0;430.0;60.0;15545.0;6540.0;5225.0;3570.0;210.0;2375.0;2315.0;0.0;20.0;30.0;0.0;10.0
438;011 Teelt van eenjarige gewassen;2024 1e kwartaal;18160.0;8190.0;5585.0;2945.0;975.0;265.0;150.0;25.0;10.0;5.0;5.0;5.0;5.0;0.0;0.0;18110.0;18155.0;9505.0;415.0;45.0;15765.0;6585.0;5355.0;3610.0;210.0;2395.0;2335.0;0.0;25.0;30.0;0.0;10.0
439;011 Teelt van eenjarige gewassen;2024 2e kwartaal;18055.0;8215.0;5525.0;2945.0;955.0;220.0;145.0;20.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;18010.0;18050.0;9425.0;370.0;40.0;15645.0;6500.0;5330.0;3605.0;210.0;2410.0;2345.0;0.0;25.0;30.0;0.0;10.0
440;011 Teelt van eenjarige gewassen;2024 3e kwartaal;18065.0;8210.0;5500.0;2960.0;960.0;245.0;135.0;30.0;10.0;5.0;5.0;5.0;5.0;0.0;0.0;18015.0;18060.0;9425.0;380.0;45.0;15620.0;6445.0;5325.0;3640.0;215.0;2445.0;2380.0;0.0;25.0;30.0;0.0;10.0
441;011 Teelt van eenjarige gewassen;2024 4e kwartaal;18015.0;8160.0;5445.0;2940.0;1000.0;255.0;150.0;40.0;10.0;5.0;5.0;0.0;5.0;0.0;0.0;17950.0;18010.0;9385.0;405.0;60.0;15605.0;6435.0;5305.0;3650.0;215.0;2405.0;2340.0;0.0;25.0;30.0;0.0;10.0
442;011 Teelt van eenjarige gewassen;2025 1e kwartaal;17890.0;8125.0;5410.0;2955.0;955.0;240.0;150.0;35.0;10.0;5.0;5.0;0.0;5.0;0.0;0.0;17830.0;17885.0;9315.0;390.0;50.0;15520.0;6390.0;5280.0;3640.0;215.0;2370.0;2295.0;0.0;30.0;30.0;0.0;15.0
