ID;RegioS;Perioden;PaardenEnPonySTotaal_1;k_1Tot20Stuks_2;k_20Tot50Stuks_3;k_50Tot100Stuks_4;k_100Tot200Stuks_5;k_200StuksOfMeer_6;RundveeTotaal_7;k_1Tot20Stuks_8;k_20Tot50Stuks_9;k_50Tot100Stuks_10;k_100Tot200Stuks_11;k_200StuksOfMeer_12;MelkEnFokveeTotaal_13;k_1Tot20Stuks_14;k_20Tot50Stuks_15;k_50Tot100Stuks_16;k_100Tot200Stuks_17;k_200StuksOfMeer_18;VleesEnWeideveeTotaal_19;k_1Tot20Stuks_20;k_20Tot50Stuks_21;k_50Tot100Stuks_22;k_100Tot200Stuks_23;k_200StuksOfMeer_24;SchapenTotaal_25;k_1Tot20Stuks_26;k_20Tot50Stuks_27;k_50Tot100Stuks_28;k_100Tot200Stuks_29;k_200StuksOfMeer_30;GeitenTotaal_31;k_1Tot20Stuks_32;k_20Tot50Stuks_33;k_50Tot100Stuks_34;k_100Tot200Stuks_35;k_200StuksOfMeer_36;VarkensTotaal_37;k_1Tot200Stuks_38;k_200Tot500Stuks_39;k_500Tot1000Stuks_40;k_1000Tot2000Stuks_41;k_2000StuksOfMeer_42;BiggenTotaal_43;k_1Tot200Stuks_44;k_200Tot500Stuks_45;k_500Tot1000Stuks_46;k_1000Tot2000Stuks_47;k_2000StuksOfMeer_48;VleesvarkensTotaal_49;k_1Tot200Stuks_50;k_200Tot500Stuks_51;k_500Tot1000Stuks_52;k_1000Tot2000Stuks_53;k_2000StuksOfMeer_54;FokvarkensTotaal_55;k_1Tot200Stuks_56;k_200Tot500Stuks_57;k_500Tot1000Stuks_58;k_1000Tot2000Stuks_59;k_2000StuksOfMeer_60;KippenTotaal_61;k_1Tot5000Stuks_62;k_5000Tot10000Stuks_63;k_10000Tot25000Stuks_64;k_25000Tot50000Stuks_65;k_50000StuksOfMeer_66;VleeskuikensTotaal_67;k_1Tot5000Stuks_68;k_5000Tot10000Stuks_69;k_10000Tot25000Stuks_70;k_25000Tot50000Stuks_71;k_50000StuksOfMeer_72;OuderdierenVanVleesrassenTotaal_73;k_1Tot5000Stuks_74;k_5000Tot10000Stuks_75;k_10000Tot25000Stuks_76;k_25000Tot50000Stuks_77;k_50000StuksOfMeer_78;LeghennenTotaal_79;k_1Tot5000Stuks_80;k_5000Tot10000Stuks_81;k_10000Tot25000Stuks_82;k_25000Tot50000Stuks_83;k_50000StuksOfMeer_84;OuderdierenVanLeghennenTotaal_85;k_1Tot5000Stuks_86;k_5000Tot10000Stuks_87;k_10000Tot25000Stuks_88;k_25000Tot50000Stuks_89;k_50000StuksOfMeer_90;PaardenEnPonySTotaal_91;k_1Tot20Stuks_92;k_20Tot50Stuks_93;k_50Tot100Stuks_94;k_100Tot200Stuks_95;k_200StuksOfMeer_96;RundveeTotaal_97;k_1Tot20Stuks_98;k_20Tot50Stuks_99;k_50Tot100Stuks_100;k_100Tot200Stuks_101;k_200StuksOfMeer_102;MelkEnFokveeTotaal_103;k_1Tot20Stuks_104;k_20Tot50Stuks_105;k_50Tot100Stuks_106;k_100Tot200Stuks_107;k_200StuksOfMeer_108;VleesEnWeideveeTotaal_109;k_1Tot20Stuks_110;k_20Tot50Stuks_111;k_50Tot100Stuks_112;k_100Tot200Stuks_113;k_200StuksOfMeer_114;SchapenTotaal_115;k_1Tot20Stuks_116;k_20Tot50Stuks_117;k_50Tot100Stuks_118;k_100Tot200Stuks_119;k_200StuksOfMeer_120;GeitenTotaal_121;k_1Tot20Stuks_122;k_20Tot50Stuks_123;k_50Tot100Stuks_124;k_100Tot200Stuks_125;k_200StuksOfMeer_126;VarkensTotaal_127;k_1Tot200Stuks_128;k_200Tot500Stuks_129;k_500Tot1000Stuks_130;k_1000Tot2000Stuks_131;k_2000StuksOfMeer_132;BiggenTotaal_133;k_1Tot200Stuks_134;k_200Tot500Stuks_135;k_500Tot1000Stuks_136;k_1000Tot2000Stuks_137;k_2000StuksOfMeer_138;VleesvarkensTotaal_139;k_1Tot200Stuks_140;k_200Tot500Stuks_141;k_500Tot1000Stuks_142;k_1000Tot2000Stuks_143;k_2000StuksOfMeer_144;FokvarkensTotaal_145;k_1Tot200Stuks_146;k_200Tot500Stuks_147;k_500Tot1000Stuks_148;k_1000Tot2000Stuks_149;k_2000StuksOfMeer_150;KippenTotaal_151;k_1Tot5000Stuks_152;k_5000Tot10000Stuks_153;k_10000Tot25000Stuks_154;k_25000Tot50000Stuks_155;k_50000StuksOfMeer_156;VleeskuikensTotaal_157;k_1Tot5000Stuks_158;k_5000Tot10000Stuks_159;k_10000Tot25000Stuks_160;k_25000Tot50000Stuks_161;k_50000StuksOfMeer_162;OuderdierenVanVleesrassenTotaal_163;k_1Tot5000Stuks_164;k_5000Tot10000Stuks_165;k_10000Tot25000Stuks_166;k_25000Tot50000Stuks_167;k_50000StuksOfMeer_168;LeghennenTotaal_169;k_1Tot5000Stuks_170;k_5000Tot10000Stuks_171;k_10000Tot25000Stuks_172;k_25000Tot50000Stuks_173;k_50000StuksOfMeer_174;OuderdierenVanLeghennenTotaal_175;k_1Tot5000Stuks_176;k_5000Tot10000Stuks_177;k_10000Tot25000Stuks_178;k_25000Tot50000Stuks_179;k_50000StuksOfMeer_180
221;IJsselmeerpolders (LG);2001;252;234;10;5;3;0;490;46;51;93;225;75;441;30;45;83;214;69;139;95;15;14;8;7;184;78;38;22;16;30;78;72;0;0;1;5;63;13;21;20;3;6;21;6;6;4;3;2;59;16;26;13;3;1;23;18;3;1;1;0;93;11;8;35;34;5;41;1;2;8;28;2;12;2;3;7;0;0;44;11;4;20;6;3;;;;;;;1704;672;312;317;403;0;66231;404;1997;7147;31323;25360;57758;230;1820;6437;29869;19402;8473;514;515;945;960;5539;18858;526;1203;1520;2219;13390;2783;254;0;0;160;2369;52389;1007;7015;13323;4146;26898;21444;418;1892;2617;3886;12631;27140;1051;9068;8303;3918;4800;3805;1167;769;552;1317;0;2440646;16460;64100;535969;1186117;638000;1389936;1350;12370;141799;988417;246000;124730;2680;21500;100550;0;0;925980;15930;32700;287650;197700;392000;;;;;;
222;IJsselmeerpolders (LG);2002;219;201;9;5;4;0;480;42;39;106;215;78;424;24;29;97;208;66;132;87;13;16;8;8;163;74;22;23;16;28;70;64;0;1;0;5;65;12;20;24;3;6;23;9;5;5;3;1;58;13;23;18;3;1;25;19;4;1;1;0;89;4;12;29;39;5;44;1;0;7;34;2;13;1;6;6;0;0;34;4;6;16;5;3;;;;;;;1811;664;296;311;540;0;66608;369;1411;8323;29970;26535;55943;145;1110;7647;29305;17736;10665;504;406;1135;963;7657;16512;582;688;1554;2069;11619;2624;210;0;75;0;2339;50194;549;6917;16196;3850;22682;16635;667;1608;3313;4188;6859;29422;520;8054;12325;3763;4760;4137;1109;1201;520;1307;0;2644191;1420;93950;464081;1396740;688000;1673561;40;0;125981;1223540;324000;135500;2700;45300;87500;0;0;835130;3930;48650;250600;167950;364000;;;;;;
223;IJsselmeerpolders (LG);2003;227;208;12;4;3;0;454;39;32;99;213;71;411;27;27;89;203;65;105;69;12;9;8;7;161;81;23;16;15;26;61;57;0;0;0;4;59;8;20;21;4;6;17;3;5;4;4;1;54;10;24;14;5;1;21;14;6;0;1;0;81;5;9;27;35;5;36;0;0;5;29;2;13;0;5;8;0;0;33;6;4;14;6;3;;;;;;;1762;673;401;283;405;0;62997;341;1106;7634;29818;24098;54342;177;1024;6896;28434;17811;8655;395;416;586;1016;6242;16615;570;815;1119;2188;11923;2374;187;0;0;0;2187;49946;311;6920;13560;5513;23642;16590;273;1551;2572;5843;6351;29153;393;8215;9302;6433;4810;4203;669;2001;0;1533;0;2400654;1300;64900;400167;1207687;726600;1329804;0;0;82717;1002087;245000;148200;0;33900;114300;0;0;922650;4450;31000;203150;202450;481600;;;;;;
224;IJsselmeerpolders (LG);2004;213;193;13;5;2;0;462;43;39;104;201;75;419;32;26;99;195;67;111;74;16;7;7;7;160;81;23;13;18;25;58;56;0;0;0;2;58;12;21;15;4;6;15;3;5;2;4;1;51;11;22;12;5;1;20;13;6;0;1;0;77;5;11;25;28;8;33;0;2;4;23;4;9;0;4;5;0;0;37;7;5;16;5;4;;;;;;;1686;599;443;374;270;0;64997;293;1397;8156;28504;26647;55322;106;967;7779;27817;18653;9675;372;496;489;910;7408;17994;574;797;855;2471;13297;1450;201;0;0;0;1249;46164;620;7403;10594;5435;22112;14715;343;1930;1362;5577;5503;26969;519;7370;8185;6035;4860;4480;753;2056;0;1671;0;2324465;3220;84800;404850;950545;881050;1153545;0;13350;62900;797295;280000;106450;0;27150;79300;0;0;1064470;7820;42350;262650;150600;601050;;;;;;
225;IJsselmeerpolders (LG);2005;210;191;11;5;3;0;444;35;33;93;204;79;404;27;22;92;192;71;100;66;13;3;11;7;158;66;30;20;11;31;61;58;1;0;0;2;47;5;19;13;4;6;14;3;4;3;3;1;43;5;22;10;5;1;16;10;4;1;1;0;76;6;6;27;31;6;31;0;2;4;23;2;9;0;4;5;0;0;32;6;2;14;6;4;5.0;0.0;0.0;3.0;2.0;0.0;1649;636;322;336;355;0;67929;287;1207;7029;28666;30740;54502;168;841;7027;27115;19351;13427;313;444;201;1522;10947;20650;473;861;1403;1442;16471;1507;188;25;0;0;1294;44545;291;6696;9424;5150;22984;13484;179;1179;2298;3709;6119;26970;182;7676;7391;6841;4880;4091;630;1171;597;1693;0;2249177;6230;46819;430450;1081578;684100;1043197;0;15469;70000;811728;146000;107050;0;27550;79500;0;0;989230;6230;16250;225800;202850;538100;109700.0;0.0;0.0;42700.0;67000.0;0.0
226;IJsselmeerpolders (LG);2006;213;195;8;8;2;0;446;32;35;102;198;79;405;25;25;99;184;72;110;72;13;6;12;7;155;61;25;20;17;32;56;54;0;0;0;2;50;13;13;14;4;6;13;4;2;2;4;1;46;12;16;12;4;2;17;11;4;1;0;1;70;6;6;25;25;8;23;0;0;4;16;3;8;1;3;4;0;0;34;6;1;14;8;5;7.0;1.0;2.0;3.0;1.0;0.0;1739;711;221;549;258;0;67074;271;1225;7961;28088;29529;54914;182;896;7811;26282;19743;12160;343;412;413;1593;9399;23839;367;682;1427;2256;19107;1482;201;0;0;0;1281;50284;1129;4681;9214;5504;29756;15609;438;744;1550;5312;7565;29601;978;5707;8283;5562;9071;5074;695;1202;757;0;2420;2302057;7050;48950;402400;881557;962100;835307;0;0;63000;580307;192000;87950;2500;22000;63450;0;0;1291100;7050;7900;238300;267750;770100;87700.0;500.0;19050.0;37150.0;31000.0;0.0
227;IJsselmeerpolders (LG);2007;199;177;14;6;2;0;443;32;40;85;202;84;399;24;26;81;193;75;119;80;16;5;11;7;144;55;18;19;17;35;44;41;0;0;0;3;45;4;16;14;5;6;13;3;2;1;6;1;43;5;19;13;4;2;15;8;5;0;1;1;74;6;4;26;30;8;28;0;0;5;20;3;9;2;2;5;0;0;33;5;2;12;9;5;6.0;0.0;1.0;4.0;1.0;0.0;1753;691;393;376;293;0;69240;246;1391;6644;28631;32328;55619;157;912;6358;27449;20743;13621;344;500;338;1492;10947;23193;364;544;1300;2368;18617;2472;176;0;0;0;2296;62826;226;5851;9705;7650;39394;23121;234;811;537;8171;13368;32567;122;6921;9250;5624;10650;7138;549;1573;0;1726;3290;2489971;5295;27570;417752;1055812;983542;1002500;0;0;82450;726050;194000;86824;2978;12500;71346;0;0;1313897;3517;11770;210006;299062;789542;86750.0;0.0;9000.0;52750.0;25000.0;0.0
228;IJsselmeerpolders (LG);2008;203;178;16;6;3;0;421;30;29;60;206;96;384;24;18;57;196;89;87;56;10;4;10;7;143;66;20;17;12;28;47;44;1;0;0;2;46;6;17;12;3;8;13;3;2;2;4;2;44;7;18;10;5;4;15;10;4;0;0;1;68;6;4;18;31;9;25;0;0;4;18;3;7;1;2;4;0;0;31;7;1;6;11;6;8.0;0.0;2.0;4.0;2.0;0.0;2044;751;471;370;452;0;71178;265;986;4575;29670;35682;58437;161;627;4405;28072;25172;12741;351;355;258;1457;10320;18238;530;677;1119;1627;14285;2110;169;22;0;0;1919;65991;354;6260;9287;3888;46202;22859;355;764;1546;5781;14413;37365;333;6293;7451;7357;15931;5767;641;1562;0;0;3564;2443679;3418;34330;281651;1118440;1005840;918973;0;0;67890;644083;207000;70080;1580;15000;53500;0;0;1304588;7778;7037;101071;389862;798840;150038.0;0.0;19330.0;53250.0;77458.0;0.0
229;IJsselmeerpolders (LG);2009;207;181;16;7;3;0;414;27;31;60;187;109;374;21;17;57;179;100;84;47;15;4;10;8;139;68;20;12;13;26;50;45;1;0;0;4;49;7;19;10;5;8;10;1;2;2;3;2;47;7;20;9;8;3;13;8;3;1;0;1;68;6;4;21;27;10;26;0;0;5;18;3;9;2;2;5;0;0;30;6;1;8;8;7;6.0;0.0;2.0;4.0;0.0;0.0;2061;750;443;434;434;0;71376;195;1034;4668;27051;38428;59386;113;624;4404;25893;28352;11990;243;424;337;1390;9596;17215;529;703;871;1798;13314;3206;152;22;0;0;3032;73124;144;6832;7277;6401;52470;31856;188;720;1411;4817;24720;35302;201;6994;6537;11142;10428;5966;544;1101;527;0;3794;2248297;3875;35700;350346;959550;898826;916790;0;0;90957;625833;200000;100455;4032;16155;80268;0;0;1155007;3875;5596;142058;304652;698826;76045.0;0.0;19545.0;56500.0;0.0;0.0
230;Westelijk Holland (LG);2000;1004;919;63;18;3;1;2219;498;458;774;430;59;1952;405;365;734;402;46;709;514;123;47;17;8;2040;391;556;535;355;203;369;349;9;5;1;5;153;69;31;24;23;6;64;23;18;14;7;2;117;65;25;14;11;2;74;60;11;2;1;0;86;52;8;8;10;8;21;3;2;3;5;8;3;1;0;0;2;0;65;51;6;5;3;0;;;;;;;6985;3378;1904;1101;401;201;150783;4469;15553;56650;56627;17484;134952;3081;12708;53700;52760;12703;15831;3370;3589;3347;2245;3280;187637;3541;18847;38039;48772;78438;3905;1027;319;360;135;2064;85755;5403;10303;17273;33484;19292;29669;1317;6003;9852;7824;4673;46043;4829;7932;9907;15229;8146;10043;3706;3215;1337;1785;0;1194365;24430;59800;153400;344710;612025;870825;2150;16400;61000;179250;612025;68710;410;0;0;68300;0;254830;22480;43400;92400;96550;0;;;;;;
231;Westelijk Holland (LG);2001;957;880;57;16;4;0;2098;448;396;716;468;70;1856;384;299;671;446;56;722;523;127;54;12;6;1925;381;499;517;331;197;412;392;7;5;5;3;137;59;31;16;23;8;56;19;15;9;11;2;108;60;24;11;12;1;67;52;11;2;2;0;78;45;8;4;12;9;21;2;2;3;6;8;2;0;0;0;2;0;57;45;6;1;4;1;;;;;;;6772;3400;1771;1017;584;0;151305;3926;13158;52977;61499;19745;136576;2782;10216;49708;58632;15238;14729;3461;3821;3665;1358;2424;181485;3424;16434;36678;45384;79565;3873;1273;250;332;776;1242;84533;4309;10517;10905;32553;26249;31384;1076;4910;6596;13750;5052;41982;4671;7587;7869;16022;5833;11167;3069;3286;1499;3313;0;1237940;25469;57800;73970;410051;670650;908680;2409;16000;56970;224201;609100;65700;0;0;0;65700;0;263560;23060;41800;17000;120150;61550;;;;;;
232;Westelijk Holland (LG);2002;900;820;57;18;5;0;1989;406;393;670;446;74;1756;347;303;617;435;54;694;508;113;54;12;7;1799;349;474;472;322;182;410;391;8;3;5;3;132;58;29;16;24;5;51;17;16;9;7;2;102;55;24;10;11;2;65;52;10;2;1;0;75;45;5;4;12;9;19;1;1;3;7;7;2;0;0;0;2;0;55;45;4;1;3;2;;;;;;;6871;3297;1751;1112;711;0;145067;3446;13077;49143;58688;20713;130405;2535;10203;45435;57366;14866;14662;3284;3514;3775;1553;2536;166220;3260;15713;33561;43742;69944;3711;1326;251;227;659;1248;74257;3711;8823;10821;34082;16820;25857;1078;5361;6756;8327;4335;39641;3451;7270;6623;14684;7613;8759;2897;2731;1356;1775;0;1312354;20854;30900;76900;451550;732150;943444;2044;8000;55800;293200;584400;65450;0;0;0;65450;0;303460;18810;22900;21100;92900;147750;;;;;;
233;Westelijk Holland (LG);2003;924;831;71;19;2;1;1898;394;353;640;439;72;1637;299;266;590;423;59;649;470;105;53;13;8;1738;340;427;458;319;194;399;380;7;3;4;5;126;57;29;18;15;7;53;22;14;8;7;2;93;52;21;10;8;2;62;50;8;3;1;0;67;44;3;3;11;6;11;1;0;1;5;4;3;0;0;0;3;0;53;43;3;2;3;2;;;;;;;7309;3379;2201;1266;254;209;139847;3377;11683;47104;58391;19292;125397;2087;9081;43472;56078;14679;14450;3064;3090;3544;1743;3009;169033;3252;14291;32888;43722;74880;4583;1278;248;211;617;2229;72840;3134;8727;12751;21989;26239;28808;1040;4613;5404;8618;9133;35538;3548;6216;6794;11467;7513;8494;2660;2117;1902;1815;0;1085020;14170;20700;63100;419050;568000;660500;3000;0;23000;213500;421000;105800;0;0;0;105800;0;318720;11170;20700;40100;99750;147000;;;;;;
234;Westelijk Holland (LG);2004;885;795;68;18;3;1;1824;362;349;603;435;75;1580;289;256;551;422;62;591;400;127;46;11;7;1662;296;417;422;323;204;382;364;7;3;4;4;109;48;21;16;14;10;44;13;13;6;9;3;85;47;19;7;9;3;58;45;8;4;1;0;65;39;3;4;13;6;14;1;1;2;5;5;2;0;0;0;2;0;50;39;2;2;6;1;;;;;;;7098;3336;2077;1133;352;200;138223;3056;11827;44611;57985;20744;123736;1987;8969;40972;56115;15693;14487;2453;3912;3363;1569;3190;172204;2810;14200;30087;44357;80750;4370;1226;232;239;610;2063;76227;3272;6037;11048;20084;35786;32912;640;4189;3427;10908;13748;34235;2895;5554;4635;11806;9345;9080;2416;2158;2712;1794;0;1118580;9430;19200;82000;474750;533200;736100;600;6000;47000;212000;470500;67450;0;0;0;67450;0;315030;9430;13200;35000;194700;62700;;;;;;
235;Westelijk Holland (LG);2005;892;796;67;24;5;0;1776;336;347;576;438;79;1530;265;254;526;416;69;602;406;121;53;14;8;1638;282;379;422;333;222;368;351;5;3;4;5;110;50;19;17;16;8;44;16;11;7;7;3;86;47;19;8;9;3;52;39;8;4;1;0;65;39;2;4;13;7;16;2;1;2;5;6;2;0;0;0;2;0;46;36;1;2;6;1;3.0;3.0;0.0;0.0;0.0;0.0;7434;3302;2000;1480;652;0;137752;3066;11813;42590;58504;21779;122728;1973;8957;39032;55343;17423;15024;2584;3567;3711;1992;3170;184911;2716;12911;30112;46562;92610;6016;1174;161;230;631;3820;76618;3030;5650;11938;23273;32727;30923;696;3744;4902;8249;13332;36897;3057;5656;5452;12178;10554;8798;2206;2171;2632;1789;0;1163769;9506;14500;78600;451363;609800;794149;849;6000;46000;193000;548300;68250;0;0;0;68250;0;301260;9110;8500;32600;189550;61500;110.0;110.0;0.0;0.0;0.0;0.0
236;Westelijk Holland (LG);2006;883;763;90;26;3;1;1734;304;359;553;427;91;1479;248;245;503;404;79;636;422;135;49;22;8;1594;265;353;429;310;237;350;327;7;5;4;7;111;56;14;16;17;8;41;15;9;6;9;2;85;49;15;10;8;3;48;36;8;4;0;0;63;37;4;1;14;7;14;2;1;1;4;6;3;0;0;0;3;0;47;36;3;0;7;1;3.0;3.0;0.0;0.0;0.0;0.0;8463;3429;2735;1666;418;215;137817;2695;12030;40953;57079;25060;121490;1873;8516;37479;53812;19810;16327;2490;4120;3401;2841;3475;182859;2421;11966;30912;42926;94634;7117;1227;225;309;625;4731;69014;3426;4464;11496;24386;25242;24935;527;3251;4153;11193;5811;37069;3553;4730;7214;11151;10421;7010;1900;2364;2746;0;0;1150970;10120;28350;23000;481300;608200;757540;2040;8000;23000;176000;548500;92100;0;0;0;92100;0;301250;8600;20350;0;212600;59700;80.0;80.0;0.0;0.0;0.0;0.0
237;Westelijk Holland (LG);2007;926;763;119;36;5;3;1711;325;322;528;441;95;1489;278;230;480;416;85;649;456;117;51;17;8;1608;282;374;406;318;228;358;332;12;2;5;7;113;49;22;17;15;10;34;8;7;7;10;2;90;44;23;11;8;4;50;36;10;4;0;0;61;35;3;4;11;8;16;2;1;1;6;6;2;0;0;0;2;0;44;34;2;3;3;2;1.0;1.0;0.0;0.0;0.0;0.0;11127;3831;3658;2378;545;715;139196;3040;10782;39033;59703;26638;123646;2197;7948;35906;55898;21697;15550;2668;3406;3375;2342;3759;181172;2644;12630;29240;44045;92613;8930;1275;375;143;733;6404;75481;2604;6994;13461;22317;30105;26115;288;2357;4557;12698;6215;42218;2859;7269;9004;10844;12242;7148;1652;2758;2738;0;0;1188988;8611;22980;82200;413297;661900;835645;1845;8000;23000;261000;541800;55500;0;0;0;55500;0;297815;7143;14980;59200;96392;120100;28.0;28.0;0.0;0.0;0.0;0.0
238;Westelijk Holland (LG);2008;982;785;135;49;10;3;1665;311;305;471;471;107;1416;235;210;432;444;95;533;356;99;49;20;9;1617;345;403;400;288;181;370;342;10;4;6;8;101;47;14;18;12;10;35;11;7;6;9;2;82;43;17;12;7;3;42;28;9;4;1;0;64;37;3;3;13;8;16;1;1;1;7;6;4;0;0;0;4;0;42;34;2;2;2;2;3.0;3.0;0.0;0.0;0.0;0.0;13280;3961;4258;3140;1217;704;142035;2961;10229;34863;64007;29975;126358;1745;7288;32336;60441;24548;15677;2538;3081;3297;2602;4159;166512;3354;13444;28411;40545;80758;8951;1367;320;250;825;6189;69821;2562;4136;13266;18452;31405;24998;237;2793;3746;12929;5293;37014;2779;5152;9148;9312;10623;7809;1466;2662;2653;1028;0;1202667;9628;23885;60000;479350;629804;839668;1968;8000;23000;297200;509500;119450;0;0;0;119450;0;243389;7500;15885;37000;62700;120304;160.0;160.0;0.0;0.0;0.0;0.0
239;Westelijk Holland (LG);2009;979;764;147;56;9;3;1623;311;292;438;463;119;1375;233;199;395;439;109;535;353;107;48;19;8;1538;346;386;388;245;173;345;315;16;1;4;9;94;45;15;12;12;10;34;14;2;6;8;4;70;36;16;7;8;3;44;29;10;4;1;0;63;39;3;6;9;6;15;3;1;1;5;5;3;0;0;1;2;0;42;34;2;3;2;1;4.0;3.0;0.0;1.0;0.0;0.0;13996;3841;4511;3813;1111;720;142197;3005;9860;32903;63407;33022;126936;1640;6903;30024;59888;28481;15261;2583;3281;3305;2635;3457;151214;3254;12667;27563;34007;73723;9790;1197;562;81;603;7347;69395;2126;4433;7851;19430;35555;26495;524;703;4084;11707;9477;34889;2567;4952;4456;10903;12011;8011;963;3072;2667;1309;0;945540;8354;22040;112144;321139;481863;659151;1951;8000;23000;203900;422300;82897;0;0;24000;58897;0;179792;6833;14040;41014;58342;59563;23700.0;150.0;0.0;23550.0;0.0;0.0
240;Waterland en Droogmakerijen (LG);2000;278;260;12;5;1;0;784;153;187;261;157;26;693;142;133;245;149;24;260;179;60;17;2;2;797;84;169;226;235;83;116;108;1;2;1;4;22;15;2;4;0;1;7;4;0;3;0;0;16;11;2;3;0;0;13;12;1;0;0;0;19;14;0;2;2;1;3;0;0;0;2;1;1;0;0;1;0;0;15;14;0;1;0;0;;;;;;;1639;891;351;279;118;0;54807;1463;6355;19471;20291;7227;49531;1190;4615;18162;19172;6392;5276;1225;1839;1186;241;785;81597;883;5876;16447;32986;25405;1989;361;46;145;169;1268;6270;601;739;2897;0;2033;2345;122;0;2223;0;0;3333;434;739;2160;0;0;592;369;223;0;0;0;178393;4200;0;24200;77993;72000;149993;0;0;0;77993;72000;11000;0;0;11000;0;0;17400;4200;0;13200;0;0;;;;;;
241;Waterland en Droogmakerijen (LG);2001;265;246;12;6;1;0;748;136;167;237;174;34;674;143;115;223;161;32;266;190;56;14;4;2;755;76;179;198;216;86;113;102;2;1;4;4;17;11;2;2;1;1;6;3;0;2;1;0;11;7;2;2;0;0;11;10;1;0;0;0;18;14;1;0;2;1;3;0;0;0;2;1;0;0;0;0;0;0;15;14;1;0;0;0;;;;;;;1700;895;351;336;118;0;56245;1281;5608;17841;22299;9216;50881;1144;4001;16762;20610;8364;5364;1316;1809;960;470;809;78850;708;6252;14453;29989;27448;2326;354;50;50;522;1350;5906;422;836;1364;1010;2274;2791;86;0;1544;1161;0;2547;300;836;1411;0;0;568;346;222;0;0;0;165620;4120;8600;0;80900;72000;152900;0;0;0;80900;72000;0;0;0;0;0;0;12720;4120;8600;0;0;0;;;;;;
242;Waterland en Droogmakerijen (LG);2002;255;234;14;6;1;0;716;137;153;231;162;33;636;138;108;210;150;30;281;196;59;18;6;2;701;68;152;206;192;83;134;124;3;1;2;4;18;12;3;2;1;0;6;3;1;2;0;0;12;8;3;1;0;0;9;8;1;0;0;0;17;13;1;0;2;1;3;0;0;0;2;1;0;0;0;0;0;0;14;13;1;0;0;0;;;;;;;1751;865;404;359;123;0;53970;1377;5270;17277;20888;9158;47932;1052;3766;15730;19344;8040;6038;1325;1859;1304;714;836;74605;720;5271;15077;26640;26897;2331;405;80;76;223;1547;4939;697;820;1454;1968;0;2087;101;436;1550;0;0;2283;573;820;890;0;0;569;341;228;0;0;0;160800;2910;8600;0;77290;72000;149290;0;0;0;77290;72000;0;0;0;0;0;0;11510;2910;8600;0;0;0;;;;;;
243;Waterland en Droogmakerijen (LG);2003;263;240;15;7;1;0;682;121;156;222;149;34;580;104;103;205;136;32;261;173;63;18;5;2;677;71;144;196;172;94;139;128;5;0;2;4;17;11;3;2;0;1;7;4;0;3;0;0;12;8;3;1;0;0;6;5;1;0;0;0;16;12;0;1;2;1;3;0;0;0;2;1;0;0;0;0;0;0;13;12;0;1;0;0;;;;;;;1855;899;396;433;127;0;52271;1154;5283;17034;19390;9410;46409;838;3595;15762;17707;8507;5862;1155;2007;1283;571;846;74259;747;5020;14117;24086;30289;2580;460;155;0;270;1695;5112;691;920;1448;0;2053;2212;75;0;2137;0;0;2383;608;920;855;0;0;517;299;218;0;0;0;163802;2990;0;10300;78512;72000;150512;0;0;0;78512;72000;0;0;0;0;0;0;13290;2990;0;10300;0;0;;;;;;
244;Waterland en Droogmakerijen (LG);2004;260;233;18;8;1;0;656;117;128;217;162;32;553;103;77;194;151;28;246;152;63;24;5;2;659;61;129;178;188;103;121;112;2;1;2;4;10;5;3;1;1;0;5;3;0;2;0;0;7;4;2;1;0;0;6;5;1;0;0;0;13;10;0;1;1;1;2;0;0;0;1;1;0;0;0;0;0;0;11;10;0;1;0;0;;;;;;;1951;890;467;471;123;0;52002;1050;4294;16246;21320;9092;45910;717;2651;14692;20042;7808;6092;1001;1945;1677;623;846;76858;598;4380;12975;25906;32999;2585;424;60;81;292;1728;3585;205;1011;619;1750;0;1451;208;0;1243;0;0;1692;236;670;786;0;0;442;216;226;0;0;0;118000;2500;0;10500;33000;72000;105000;0;0;0;33000;72000;0;0;0;0;0;0;13000;2500;0;10500;0;0;;;;;;
245;Waterland en Droogmakerijen (LG);2005;254;229;17;7;1;0;638;109;129;209;154;37;533;88;85;184;145;31;254;160;60;24;7;3;646;58;104;183;193;108;124;116;2;0;2;4;9;3;5;0;1;0;3;0;2;1;0;0;8;4;3;1;0;0;4;3;1;0;0;0;16;12;0;1;2;1;3;0;0;0;2;1;0;0;0;0;0;0;13;12;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;1974;931;450;468;125;0;52387;1019;4487;15866;20429;10586;45630;646;2954;13961;19267;8802;6757;1024;2019;1678;905;1131;79552;539;3619;13436;26979;34979;2654;448;45;0;256;1905;4136;319;1967;0;1850;0;1494;0;727;767;0;0;2210;332;1020;858;0;0;432;207;225;0;0;0;163520;2390;0;11000;78130;72000;150130;0;0;0;78130;72000;0;0;0;0;0;0;13390;2390;0;11000;0;0;0.0;0.0;0.0;0.0;0.0;0.0
