ID;BedrijfstakkenBranchesSBI2008;Perioden;TotaalBedrijven_1;k_1WerkzaamPersoon_2;k_2WerkzamePersonen_3;k_3Tot5WerkzamePersonen_4;k_5Tot10WerkzamePersonen_5;k_10Tot20WerkzamePersonen_6;k_20Tot50WerkzamePersonen_7;k_50Tot100WerkzamePersonen_8;k_100WerkzamePersonenOfMeer_9;k_0Tot50WerkzamePersonen_10;k_0Tot250WerkzamePersonen_11;NatuurlijkePersonen_12;Rechtspersonen_13
2615;01303 Teelt van perkplanten onder glas;2013 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2616;01303 Teelt van perkplanten onder glas;2013 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2617;01303 Teelt van perkplanten onder glas;2013 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2618;01303 Teelt van perkplanten onder glas;2014 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2619;01303 Teelt van perkplanten onder glas;2014 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2620;01303 Teelt van perkplanten onder glas;2014 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2621;01303 Teelt van perkplanten onder glas;2014 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2622;01303 Teelt van perkplanten onder glas;2015 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2623;01303 Teelt van perkplanten onder glas;2015 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2624;01303 Teelt van perkplanten onder glas;2015 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2625;01303 Teelt van perkplanten onder glas;2015 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2626;01303 Teelt van perkplanten onder glas;2016 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2627;01303 Teelt van perkplanten onder glas;2016 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2628;01303 Teelt van perkplanten onder glas;2016 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2629;01303 Teelt van perkplanten onder glas;2016 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2630;01303 Teelt van perkplanten onder glas;2017 1e kwartaal;390;115;110;60;60;30;10;0;0;390.0;390.0;295;95
2631;01303 Teelt van perkplanten onder glas;2017 2e kwartaal;390;120;110;60;55;30;10;0;0;390.0;390.0;295;95
2632;01303 Teelt van perkplanten onder glas;2017 3e kwartaal;395;120;110;55;60;35;10;0;0;390.0;395.0;295;100
2633;01303 Teelt van perkplanten onder glas;2017 4e kwartaal;395;120;110;55;60;30;15;0;0;390.0;395.0;295;100
2634;01303 Teelt van perkplanten onder glas;2018 1e kwartaal;460;140;135;70;65;30;15;5;0;455.0;460.0;350;110
2635;01303 Teelt van perkplanten onder glas;2018 2e kwartaal;450;130;140;65;70;30;10;0;0;450.0;450.0;345;110
2636;01303 Teelt van perkplanten onder glas;2018 3e kwartaal;445;130;130;70;65;35;15;0;0;445.0;445.0;335;110
2637;01303 Teelt van perkplanten onder glas;2018 4e kwartaal;445;130;130;65;70;35;15;0;0;445.0;445.0;335;115
2638;01303 Teelt van perkplanten onder glas;2019 1e kwartaal;485;140;130;80;75;35;15;5;0;480.0;485.0;360;125
2639;01303 Teelt van perkplanten onder glas;2019 2e kwartaal;475;135;130;80;75;35;15;5;0;470.0;475.0;350;125
2640;01303 Teelt van perkplanten onder glas;2019 3e kwartaal;475;140;125;80;75;35;15;5;0;470.0;475.0;350;125
2641;01303 Teelt van perkplanten onder glas;2019 4e kwartaal;475;140;125;75;80;35;15;5;0;470.0;475.0;350;125
2642;01303 Teelt van perkplanten onder glas;2020 1e kwartaal;480;145;125;90;65;40;15;0;0;475.0;480.0;365;115
2643;01303 Teelt van perkplanten onder glas;2020 2e kwartaal;465;135;125;85;75;35;10;5;0;465.0;465.0;350;120
2644;01303 Teelt van perkplanten onder glas;2020 3e kwartaal;455;125;120;80;75;35;10;5;0;450.0;455.0;335;120
2645;01303 Teelt van perkplanten onder glas;2020 4e kwartaal;450;120;115;75;75;40;15;5;0;445.0;450.0;335;115
2646;01303 Teelt van perkplanten onder glas;2021 1e kwartaal;485;135;125;90;70;50;15;5;0;480.0;485.0;350;130
2647;01303 Teelt van perkplanten onder glas;2021 2e kwartaal;480;130;125;85;75;50;15;5;0;480.0;480.0;350;135
2648;01303 Teelt van perkplanten onder glas;2021 3e kwartaal;480;130;130;75;80;55;15;5;0;480.0;480.0;345;140
2649;01303 Teelt van perkplanten onder glas;2021 4e kwartaal;485;130;115;85;90;45;15;5;0;480.0;485.0;345;140
2650;01303 Teelt van perkplanten onder glas;2022 1e kwartaal;405;110;105;65;60;45;15;5;0;400.0;405.0;280;125
2651;01303 Teelt van perkplanten onder glas;2022 2e kwartaal;400;110;105;60;65;40;15;5;0;395.0;400.0;270;130
2652;01303 Teelt van perkplanten onder glas;2022 3e kwartaal;400;110;105;55;65;45;15;5;0;395.0;400.0;270;130
2653;01303 Teelt van perkplanten onder glas;2022 4e kwartaal;395;105;105;60;65;45;15;5;0;390.0;395.0;265;130
2654;01303 Teelt van perkplanten onder glas;2023 1e kwartaal;270;75;80;45;35;25;5;5;0;270.0;270.0;185;90
2655;01303 Teelt van perkplanten onder glas;2023 2e kwartaal;270;75;80;55;30;20;5;5;0;265.0;270.0;180;90
2656;01303 Teelt van perkplanten onder glas;2023 3e kwartaal;290;95;75;50;35;25;5;5;0;285.0;290.0;175;115
2657;01303 Teelt van perkplanten onder glas;2023 4e kwartaal;285;90;75;50;35;25;10;5;0;285.0;285.0;175;115
2658;01303 Teelt van perkplanten onder glas;2024 1e kwartaal;410;110;100;65;75;35;15;5;0;400.0;410.0;240;170
2659;01303 Teelt van perkplanten onder glas;2024 2e kwartaal;410;115;105;60;70;30;15;5;0;400.0;410.0;240;170
2660;01303 Teelt van perkplanten onder glas;2024 3e kwartaal;400;110;95;70;70;35;15;5;0;395.0;400.0;230;170
2661;01303 Teelt van perkplanten onder glas;2024 4e kwartaal;400;110;95;65;65;40;15;5;0;390.0;400.0;225;170
2662;01303 Teelt van perkplanten onder glas;2025 1e kwartaal;385;105;95;65;65;35;15;5;0;380.0;385.0;225;160
2663;01303 Teelt van perkplanten onder glas;2025 2e kwartaal;375;100;95;65;70;30;15;5;0;370.0;375.0;220;155
2664;01304 Teelt van potplanten onder glas;2007 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2665;01304 Teelt van potplanten onder glas;2007 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2666;01304 Teelt van potplanten onder glas;2007 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2667;01304 Teelt van potplanten onder glas;2007 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2668;01304 Teelt van potplanten onder glas;2008 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2669;01304 Teelt van potplanten onder glas;2008 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2670;01304 Teelt van potplanten onder glas;2008 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2671;01304 Teelt van potplanten onder glas;2008 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2672;01304 Teelt van potplanten onder glas;2009 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2673;01304 Teelt van potplanten onder glas;2009 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2674;01304 Teelt van potplanten onder glas;2009 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2675;01304 Teelt van potplanten onder glas;2009 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2676;01304 Teelt van potplanten onder glas;2010 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2677;01304 Teelt van potplanten onder glas;2010 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2678;01304 Teelt van potplanten onder glas;2010 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2679;01304 Teelt van potplanten onder glas;2010 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2680;01304 Teelt van potplanten onder glas;2011 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2681;01304 Teelt van potplanten onder glas;2011 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2682;01304 Teelt van potplanten onder glas;2011 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2683;01304 Teelt van potplanten onder glas;2011 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2684;01304 Teelt van potplanten onder glas;2012 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2685;01304 Teelt van potplanten onder glas;2012 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2686;01304 Teelt van potplanten onder glas;2012 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2687;01304 Teelt van potplanten onder glas;2012 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2688;01304 Teelt van potplanten onder glas;2013 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2689;01304 Teelt van potplanten onder glas;2013 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2690;01304 Teelt van potplanten onder glas;2013 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2691;01304 Teelt van potplanten onder glas;2013 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2692;01304 Teelt van potplanten onder glas;2014 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2693;01304 Teelt van potplanten onder glas;2014 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2694;01304 Teelt van potplanten onder glas;2014 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2695;01304 Teelt van potplanten onder glas;2014 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2696;01304 Teelt van potplanten onder glas;2015 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2697;01304 Teelt van potplanten onder glas;2015 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2698;01304 Teelt van potplanten onder glas;2015 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2699;01304 Teelt van potplanten onder glas;2015 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2700;01304 Teelt van potplanten onder glas;2016 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2701;01304 Teelt van potplanten onder glas;2016 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2702;01304 Teelt van potplanten onder glas;2016 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2703;01304 Teelt van potplanten onder glas;2016 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2704;01304 Teelt van potplanten onder glas;2017 1e kwartaal;530;105;80;100;105;90;45;5;0;525.0;530.0;305;225
2705;01304 Teelt van potplanten onder glas;2017 2e kwartaal;535;110;85;85;115;90;45;10;0;530.0;535.0;305;230
2706;01304 Teelt van potplanten onder glas;2017 3e kwartaal;540;115;85;80;115;90;45;10;0;530.0;540.0;310;230
2707;01304 Teelt van potplanten onder glas;2017 4e kwartaal;540;115;80;90;110;100;45;10;0;535.0;540.0;305;235
2708;01304 Teelt van potplanten onder glas;2018 1e kwartaal;610;135;95;95;130;95;50;10;0;595.0;610.0;330;280
2709;01304 Teelt van potplanten onder glas;2018 2e kwartaal;610;130;95;105;120;90;55;10;0;595.0;610.0;330;280
2710;01304 Teelt van potplanten onder glas;2018 3e kwartaal;610;130;100;105;110;100;55;10;5;595.0;610.0;335;280
2711;01304 Teelt van potplanten onder glas;2018 4e kwartaal;615;135;100;95;110;105;55;10;5;600.0;615.0;330;280
2712;01304 Teelt van potplanten onder glas;2019 1e kwartaal;630;140;100;105;125;90;55;10;0;620.0;630.0;350;280
2713;01304 Teelt van potplanten onder glas;2019 2e kwartaal;635;140;100;110;120;95;55;15;0;620.0;635.0;350;285
2714;01304 Teelt van potplanten onder glas;2019 3e kwartaal;625;135;105;110;110;95;55;15;5;610.0;625.0;340;285
2715;01304 Teelt van potplanten onder glas;2019 4e kwartaal;630;140;105;105;110;95;60;10;5;615.0;630.0;340;290
2716;01304 Teelt van potplanten onder glas;2020 1e kwartaal;615;135;100;95;110;100;60;15;0;600.0;615.0;320;295
2717;01304 Teelt van potplanten onder glas;2020 2e kwartaal;610;135;100;95;110;95;60;15;0;595.0;610.0;315;295
2718;01304 Teelt van potplanten onder glas;2020 3e kwartaal;615;130;105;90;115;90;60;15;0;595.0;610.0;315;295
2719;01304 Teelt van potplanten onder glas;2020 4e kwartaal;600;130;90;90;110;95;65;15;0;585.0;600.0;310;295
2720;01304 Teelt van potplanten onder glas;2021 1e kwartaal;600;130;105;75;115;90;65;15;5;585.0;600.0;305;300
2721;01304 Teelt van potplanten onder glas;2021 2e kwartaal;595;120;100;80;115;90;65;15;5;575.0;595.0;290;305
2722;01304 Teelt van potplanten onder glas;2021 3e kwartaal;595;125;100;80;115;95;65;15;5;575.0;595.0;285;315
2723;01304 Teelt van potplanten onder glas;2021 4e kwartaal;595;125;105;75;115;95;65;15;5;580.0;595.0;280;315
2724;01304 Teelt van potplanten onder glas;2022 1e kwartaal;670;135;120;100;135;95;70;15;5;655.0;670.0;325;345
2725;01304 Teelt van potplanten onder glas;2022 2e kwartaal;660;135;115;95;140;90;70;15;5;640.0;660.0;320;340
2726;01304 Teelt van potplanten onder glas;2022 3e kwartaal;660;135;120;85;130;105;65;15;5;645.0;660.0;320;340
2727;01304 Teelt van potplanten onder glas;2022 4e kwartaal;660;140;120;95;115;110;65;15;5;645.0;660.0;320;345
2728;01304 Teelt van potplanten onder glas;2023 1e kwartaal;685;155;130;90;125;95;65;15;5;665.0;680.0;330;350
2729;01304 Teelt van potplanten onder glas;2023 2e kwartaal;685;155;130;90;130;85;70;15;5;665.0;680.0;330;355
2730;01304 Teelt van potplanten onder glas;2023 3e kwartaal;760;240;125;90;125;90;70;15;5;740.0;760.0;325;435
2731;01304 Teelt van potplanten onder glas;2023 4e kwartaal;765;250;120;105;115;90;65;15;5;745.0;765.0;330;435
2732;01304 Teelt van potplanten onder glas;2024 1e kwartaal;750;250;120;85;115;95;60;20;5;725.0;745.0;305;445
2733;01304 Teelt van potplanten onder glas;2024 2e kwartaal;745;250;120;90;110;90;65;15;5;725.0;745.0;300;445
2734;01304 Teelt van potplanten onder glas;2024 3e kwartaal;740;245;120;85;110;90;70;15;5;720.0;740.0;295;445
2735;01304 Teelt van potplanten onder glas;2024 4e kwartaal;740;245;120;85;110;85;75;15;5;720.0;740.0;295;445
2736;01304 Teelt van potplanten onder glas;2025 1e kwartaal;695;220;120;90;100;90;65;20;5;675.0;695.0;290;405
2737;01304 Teelt van potplanten onder glas;2025 2e kwartaal;680;205;115;85;105;85;65;20;5;660.0;680.0;285;395
2738;01305 Teelt van bomen in de volle grond;2007 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2739;01305 Teelt van bomen in de volle grond;2007 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2740;01305 Teelt van bomen in de volle grond;2007 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2741;01305 Teelt van bomen in de volle grond;2007 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2742;01305 Teelt van bomen in de volle grond;2008 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2743;01305 Teelt van bomen in de volle grond;2008 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2744;01305 Teelt van bomen in de volle grond;2008 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2745;01305 Teelt van bomen in de volle grond;2008 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2746;01305 Teelt van bomen in de volle grond;2009 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2747;01305 Teelt van bomen in de volle grond;2009 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2748;01305 Teelt van bomen in de volle grond;2009 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2749;01305 Teelt van bomen in de volle grond;2009 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2750;01305 Teelt van bomen in de volle grond;2010 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2751;01305 Teelt van bomen in de volle grond;2010 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2752;01305 Teelt van bomen in de volle grond;2010 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2753;01305 Teelt van bomen in de volle grond;2010 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2754;01305 Teelt van bomen in de volle grond;2011 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2755;01305 Teelt van bomen in de volle grond;2011 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2756;01305 Teelt van bomen in de volle grond;2011 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2757;01305 Teelt van bomen in de volle grond;2011 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2758;01305 Teelt van bomen in de volle grond;2012 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2759;01305 Teelt van bomen in de volle grond;2012 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2760;01305 Teelt van bomen in de volle grond;2012 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2761;01305 Teelt van bomen in de volle grond;2012 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2762;01305 Teelt van bomen in de volle grond;2013 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2763;01305 Teelt van bomen in de volle grond;2013 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2764;01305 Teelt van bomen in de volle grond;2013 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2765;01305 Teelt van bomen in de volle grond;2013 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2766;01305 Teelt van bomen in de volle grond;2014 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2767;01305 Teelt van bomen in de volle grond;2014 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2768;01305 Teelt van bomen in de volle grond;2014 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2769;01305 Teelt van bomen in de volle grond;2014 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2770;01305 Teelt van bomen in de volle grond;2015 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2771;01305 Teelt van bomen in de volle grond;2015 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2772;01305 Teelt van bomen in de volle grond;2015 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2773;01305 Teelt van bomen in de volle grond;2015 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2774;01305 Teelt van bomen in de volle grond;2016 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2775;01305 Teelt van bomen in de volle grond;2016 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2776;01305 Teelt van bomen in de volle grond;2016 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2777;01305 Teelt van bomen in de volle grond;2016 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2778;01305 Teelt van bomen in de volle grond;2017 1e kwartaal;2745;1200;765;410;245;85;35;5;0;2740.0;2745.0;2315;430
2779;01305 Teelt van bomen in de volle grond;2017 2e kwartaal;2770;1225;760;410;245;90;30;5;0;2765.0;2770.0;2325;445
2780;01305 Teelt van bomen in de volle grond;2017 3e kwartaal;2775;1215;765;415;245;90;35;5;0;2765.0;2775.0;2320;450
2781;01305 Teelt van bomen in de volle grond;2017 4e kwartaal;2770;1205;770;400;250;95;40;5;0;2760.0;2770.0;2320;450
2782;01305 Teelt van bomen in de volle grond;2018 1e kwartaal;2780;1230;810;390;235;80;35;5;0;2775.0;2780.0;2390;395
2783;01305 Teelt van bomen in de volle grond;2018 2e kwartaal;2770;1220;795;395;235;75;35;10;0;2760.0;2770.0;2370;400
2784;01305 Teelt van bomen in de volle grond;2018 3e kwartaal;2725;1185;800;375;245;70;40;5;0;2715.0;2725.0;2325;395
2785;01305 Teelt van bomen in de volle grond;2018 4e kwartaal;2695;1165;785;370;235;85;45;5;0;2685.0;2695.0;2300;390
2786;01305 Teelt van bomen in de volle grond;2019 1e kwartaal;2635;1170;750;365;220;85;35;5;0;2630.0;2635.0;2235;395
2787;01305 Teelt van bomen in de volle grond;2019 2e kwartaal;2615;1165;740;370;220;80;40;5;0;2610.0;2615.0;2220;400
2788;01305 Teelt van bomen in de volle grond;2019 3e kwartaal;2600;1155;740;355;215;90;40;5;0;2590.0;2600.0;2200;400
2789;01305 Teelt van bomen in de volle grond;2019 4e kwartaal;2585;1135;730;365;220;90;40;5;0;2580.0;2585.0;2185;400
2790;01305 Teelt van bomen in de volle grond;2020 1e kwartaal;2620;1145;725;380;235;95;40;10;0;2610.0;2620.0;2220;400
2791;01305 Teelt van bomen in de volle grond;2020 2e kwartaal;2605;1130;735;370;235;90;45;5;0;2600.0;2605.0;2200;400
2792;01305 Teelt van bomen in de volle grond;2020 3e kwartaal;2595;1130;720;365;230;95;45;5;0;2585.0;2595.0;2190;400
2793;01305 Teelt van bomen in de volle grond;2020 4e kwartaal;2590;1120;705;365;235;100;50;10;0;2580.0;2590.0;2185;400
2794;01305 Teelt van bomen in de volle grond;2021 1e kwartaal;2625;1115;745;375;240;90;45;5;0;2615.0;2625.0;2220;405
2795;01305 Teelt van bomen in de volle grond;2021 2e kwartaal;2615;1110;735;380;240;95;50;5;0;2605.0;2615.0;2195;420
2796;01305 Teelt van bomen in de volle grond;2021 3e kwartaal;2610;1110;735;355;250;100;45;10;0;2600.0;2610.0;2180;430
2797;01305 Teelt van bomen in de volle grond;2021 4e kwartaal;2615;1115;720;360;265;105;45;5;0;2610.0;2615.0;2180;440
2798;01305 Teelt van bomen in de volle grond;2022 1e kwartaal;2630;1120;735;365;255;95;50;5;5;2620.0;2630.0;2170;455
2799;01305 Teelt van bomen in de volle grond;2022 2e kwartaal;2605;1105;725;365;260;95;50;5;0;2595.0;2605.0;2145;455
2800;01305 Teelt van bomen in de volle grond;2022 3e kwartaal;2605;1105;720;355;260;105;50;10;0;2595.0;2605.0;2145;460
2801;01305 Teelt van bomen in de volle grond;2022 4e kwartaal;2600;1095;720;360;270;100;50;10;0;2590.0;2600.0;2140;460
2802;01305 Teelt van bomen in de volle grond;2023 1e kwartaal;2650;1100;755;365;275;95;50;10;0;2640.0;2650.0;2175;475
2803;01305 Teelt van bomen in de volle grond;2023 2e kwartaal;2625;1095;745;365;255;105;50;10;0;2615.0;2625.0;2145;480
2804;01305 Teelt van bomen in de volle grond;2023 3e kwartaal;2695;1155;750;370;260;105;50;10;0;2685.0;2695.0;2140;555
2805;01305 Teelt van bomen in de volle grond;2023 4e kwartaal;2695;1150;745;370;250;115;55;10;0;2685.0;2695.0;2140;555
2806;01305 Teelt van bomen in de volle grond;2024 1e kwartaal;2560;1130;725;335;230;95;40;5;0;2555.0;2560.0;2050;510
2807;01305 Teelt van bomen in de volle grond;2024 2e kwartaal;2545;1130;715;340;215;100;40;5;0;2540.0;2545.0;2040;505
2808;01305 Teelt van bomen in de volle grond;2024 3e kwartaal;2530;1120;705;345;220;90;40;5;0;2525.0;2530.0;2030;505
2809;01305 Teelt van bomen in de volle grond;2024 4e kwartaal;2525;1110;700;355;215;95;40;5;0;2520.0;2525.0;2030;495
2810;01305 Teelt van bomen in de volle grond;2025 1e kwartaal;2495;1100;695;350;215;85;40;5;0;2490.0;2495.0;2010;480
2811;01305 Teelt van bomen in de volle grond;2025 2e kwartaal;2475;1085;695;345;215;90;40;5;0;2470.0;2475.0;1995;480
2812;01309 Teelt sierplanten volle grond rest;2007 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2813;01309 Teelt sierplanten volle grond rest;2007 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2814;01309 Teelt sierplanten volle grond rest;2007 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2815;01309 Teelt sierplanten volle grond rest;2007 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2816;01309 Teelt sierplanten volle grond rest;2008 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2817;01309 Teelt sierplanten volle grond rest;2008 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2818;01309 Teelt sierplanten volle grond rest;2008 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2819;01309 Teelt sierplanten volle grond rest;2008 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2820;01309 Teelt sierplanten volle grond rest;2009 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2821;01309 Teelt sierplanten volle grond rest;2009 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2822;01309 Teelt sierplanten volle grond rest;2009 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2823;01309 Teelt sierplanten volle grond rest;2009 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2824;01309 Teelt sierplanten volle grond rest;2010 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2825;01309 Teelt sierplanten volle grond rest;2010 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2826;01309 Teelt sierplanten volle grond rest;2010 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2827;01309 Teelt sierplanten volle grond rest;2010 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2828;01309 Teelt sierplanten volle grond rest;2011 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2829;01309 Teelt sierplanten volle grond rest;2011 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2830;01309 Teelt sierplanten volle grond rest;2011 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2831;01309 Teelt sierplanten volle grond rest;2011 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2832;01309 Teelt sierplanten volle grond rest;2012 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2833;01309 Teelt sierplanten volle grond rest;2012 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2834;01309 Teelt sierplanten volle grond rest;2012 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2835;01309 Teelt sierplanten volle grond rest;2012 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2836;01309 Teelt sierplanten volle grond rest;2013 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2837;01309 Teelt sierplanten volle grond rest;2013 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2838;01309 Teelt sierplanten volle grond rest;2013 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2839;01309 Teelt sierplanten volle grond rest;2013 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2840;01309 Teelt sierplanten volle grond rest;2014 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2841;01309 Teelt sierplanten volle grond rest;2014 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2842;01309 Teelt sierplanten volle grond rest;2014 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2843;01309 Teelt sierplanten volle grond rest;2014 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2844;01309 Teelt sierplanten volle grond rest;2015 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2845;01309 Teelt sierplanten volle grond rest;2015 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2846;01309 Teelt sierplanten volle grond rest;2015 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
