ID;Geslacht;Leeftijd;Recidive;Perioden;TotaalVerdachtenVanMisdrijven_1;VerdachtenPer10000Inwoners_2;TotaalVerdachtenVanMisdrijven_3;VerdachtenPer10000Inwoners_4
5770;Mannen;14700;Meer- of veelpleger;2015;;;;
5771;Mannen;14700;Meer- of veelpleger;2016;;;;
5772;Mannen;14700;Meer- of veelpleger;2017;;;;
5773;Mannen;14700;Meer- of veelpleger;2018;;;;
5774;Mannen;14700;Meer- of veelpleger;2019;;;;
5775;Mannen;14700;Meer- of veelpleger;2020;;;;
5776;Mannen;14700;Meer- of veelpleger;2021;;;;
5777;Mannen;14700;Meer- of veelpleger;2022;;;;
5778;Mannen;14800;Totaal verdachten;2005;2950.0;215.0;2440.0;182.0
5779;Mannen;14800;Totaal verdachten;2006;3090.0;225.0;2590.0;191.0
5780;Mannen;14800;Totaal verdachten;2007;3080.0;218.0;2550.0;182.0
5781;Mannen;14800;Totaal verdachten;2008;3140.0;216.0;2610.0;183.0
5782;Mannen;14800;Totaal verdachten;2009;3080.0;213.0;2430.0;169.0
5783;Mannen;14800;Totaal verdachten;2010;3070.0;212.0;2360.0;161.0
5784;Mannen;14800;Totaal verdachten;2011;3020.0;207.0;2340.0;157.0
5785;Mannen;14800;Totaal verdachten;2012;2890.0;193.0;2290.0;151.0
5786;Mannen;14800;Totaal verdachten;2013;2890.0;194.0;2350.0;152.0
5787;Mannen;14800;Totaal verdachten;2014;2620.0;181.0;2100.0;141.0
5788;Mannen;14800;Totaal verdachten;2015;2350.0;164.0;;
5789;Mannen;14800;Totaal verdachten;2016;2190.0;150.0;;
5790;Mannen;14800;Totaal verdachten;2017;2150.0;140.0;;
5791;Mannen;14800;Totaal verdachten;2018;2170.0;143.0;;
5792;Mannen;14800;Totaal verdachten;2019;1970.0;135.0;;
5793;Mannen;14800;Totaal verdachten;2020;1640.0;116.0;;
5794;Mannen;14800;Totaal verdachten;2021;1460.0;111.0;;
5795;Mannen;14800;Totaal verdachten;2022;1540.0;119.0;;
5796;Mannen;14800;First offender;2005;1050.0;76.0;1000.0;74.0
5797;Mannen;14800;First offender;2006;1060.0;75.0;1020.0;73.0
5798;Mannen;14800;First offender;2007;1060.0;74.0;960.0;67.0
5799;Mannen;14800;First offender;2008;1050.0;70.0;970.0;66.0
5800;Mannen;14800;First offender;2009;1050.0;69.0;860.0;57.0
5801;Mannen;14800;First offender;2010;;;810.0;53.0
5802;Mannen;14800;First offender;2011;;;750.0;47.0
5803;Mannen;14800;First offender;2012;;;700.0;44.0
5804;Mannen;14800;First offender;2013;;;730.0;45.0
5805;Mannen;14800;First offender;2014;;;620.0;39.0
5806;Mannen;14800;First offender;2015;;;;
5807;Mannen;14800;First offender;2016;;;;
5808;Mannen;14800;First offender;2017;;;;
5809;Mannen;14800;First offender;2018;;;;
5810;Mannen;14800;First offender;2019;;;;
5811;Mannen;14800;First offender;2020;;;;
5812;Mannen;14800;First offender;2021;;;;
5813;Mannen;14800;First offender;2022;;;;
5814;Mannen;14800;Meer- of veelpleger;2005;1900.0;139.0;1440.0;108.0
5815;Mannen;14800;Meer- of veelpleger;2006;2030.0;150.0;1570.0;118.0
5816;Mannen;14800;Meer- of veelpleger;2007;2010.0;144.0;1580.0;115.0
5817;Mannen;14800;Meer- of veelpleger;2008;2090.0;146.0;1640.0;117.0
5818;Mannen;14800;Meer- of veelpleger;2009;2030.0;143.0;1570.0;112.0
5819;Mannen;14800;Meer- of veelpleger;2010;;;1550.0;109.0
5820;Mannen;14800;Meer- of veelpleger;2011;;;1580.0;110.0
5821;Mannen;14800;Meer- of veelpleger;2012;;;1590.0;107.0
5822;Mannen;14800;Meer- of veelpleger;2013;;;1620.0;107.0
5823;Mannen;14800;Meer- of veelpleger;2014;;;1470.0;101.0
5824;Mannen;14800;Meer- of veelpleger;2015;;;;
5825;Mannen;14800;Meer- of veelpleger;2016;;;;
5826;Mannen;14800;Meer- of veelpleger;2017;;;;
5827;Mannen;14800;Meer- of veelpleger;2018;;;;
5828;Mannen;14800;Meer- of veelpleger;2019;;;;
5829;Mannen;14800;Meer- of veelpleger;2020;;;;
5830;Mannen;14800;Meer- of veelpleger;2021;;;;
5831;Mannen;14800;Meer- of veelpleger;2022;;;;
5832;Mannen;14900;Totaal verdachten;2005;2730.0;206.0;2340.0;179.0
5833;Mannen;14900;Totaal verdachten;2006;2750.0;203.0;2290.0;173.0
5834;Mannen;14900;Totaal verdachten;2007;2850.0;210.0;2430.0;181.0
5835;Mannen;14900;Totaal verdachten;2008;2850.0;202.0;2390.0;172.0
5836;Mannen;14900;Totaal verdachten;2009;2850.0;202.0;2270.0;160.0
5837;Mannen;14900;Totaal verdachten;2010;2790.0;197.0;2220.0;156.0
5838;Mannen;14900;Totaal verdachten;2011;2900.0;203.0;2290.0;158.0
5839;Mannen;14900;Totaal verdachten;2012;2750.0;190.0;2220.0;149.0
5840;Mannen;14900;Totaal verdachten;2013;2690.0;184.0;2150.0;143.0
5841;Mannen;14900;Totaal verdachten;2014;2510.0;170.0;1940.0;127.0
5842;Mannen;14900;Totaal verdachten;2015;2300.0;161.0;;
5843;Mannen;14900;Totaal verdachten;2016;2130.0;148.0;;
5844;Mannen;14900;Totaal verdachten;2017;1960.0;134.0;;
5845;Mannen;14900;Totaal verdachten;2018;1980.0;130.0;;
5846;Mannen;14900;Totaal verdachten;2019;1990.0;130.0;;
5847;Mannen;14900;Totaal verdachten;2020;1690.0;115.0;;
5848;Mannen;14900;Totaal verdachten;2021;1520.0;109.0;;
5849;Mannen;14900;Totaal verdachten;2022;1520.0;113.0;;
5850;Mannen;14900;First offender;2005;980.0;72.0;1030.0;78.0
5851;Mannen;14900;First offender;2006;990.0;72.0;920.0;67.0
5852;Mannen;14900;First offender;2007;1000.0;71.0;970.0;70.0
5853;Mannen;14900;First offender;2008;1000.0;68.0;940.0;67.0
5854;Mannen;14900;First offender;2009;920.0;63.0;780.0;52.0
5855;Mannen;14900;First offender;2010;;;740.0;51.0
5856;Mannen;14900;First offender;2011;;;770.0;52.0
5857;Mannen;14900;First offender;2012;;;700.0;46.0
5858;Mannen;14900;First offender;2013;;;640.0;41.0
5859;Mannen;14900;First offender;2014;;;560.0;34.0
5860;Mannen;14900;First offender;2015;;;;
5861;Mannen;14900;First offender;2016;;;;
5862;Mannen;14900;First offender;2017;;;;
5863;Mannen;14900;First offender;2018;;;;
5864;Mannen;14900;First offender;2019;;;;
5865;Mannen;14900;First offender;2020;;;;
5866;Mannen;14900;First offender;2021;;;;
5867;Mannen;14900;First offender;2022;;;;
5868;Mannen;14900;Meer- of veelpleger;2005;1760.0;134.0;1310.0;102.0
5869;Mannen;14900;Meer- of veelpleger;2006;1760.0;131.0;1370.0;105.0
5870;Mannen;14900;Meer- of veelpleger;2007;1850.0;139.0;1460.0;111.0
5871;Mannen;14900;Meer- of veelpleger;2008;1850.0;133.0;1450.0;105.0
5872;Mannen;14900;Meer- of veelpleger;2009;1930.0;139.0;1490.0;108.0
5873;Mannen;14900;Meer- of veelpleger;2010;;;1480.0;105.0
5874;Mannen;14900;Meer- of veelpleger;2011;;;1510.0;106.0
5875;Mannen;14900;Meer- of veelpleger;2012;;;1510.0;103.0
5876;Mannen;14900;Meer- of veelpleger;2013;;;1510.0;102.0
5877;Mannen;14900;Meer- of veelpleger;2014;;;1370.0;93.0
5878;Mannen;14900;Meer- of veelpleger;2015;;;;
5879;Mannen;14900;Meer- of veelpleger;2016;;;;
5880;Mannen;14900;Meer- of veelpleger;2017;;;;
5881;Mannen;14900;Meer- of veelpleger;2018;;;;
5882;Mannen;14900;Meer- of veelpleger;2019;;;;
5883;Mannen;14900;Meer- of veelpleger;2020;;;;
5884;Mannen;14900;Meer- of veelpleger;2021;;;;
5885;Mannen;14900;Meer- of veelpleger;2022;;;;
5886;Mannen;15000;Totaal verdachten;2005;2460.0;192.0;2040.0;161.0
5887;Mannen;15000;Totaal verdachten;2006;2570.0;190.0;2150.0;162.0
5888;Mannen;15000;Totaal verdachten;2007;2690.0;203.0;2230.0;170.0
5889;Mannen;15000;Totaal verdachten;2008;2610.0;188.0;2140.0;158.0
5890;Mannen;15000;Totaal verdachten;2009;2560.0;180.0;2060.0;146.0
5891;Mannen;15000;Totaal verdachten;2010;2670.0;190.0;2030.0;143.0
5892;Mannen;15000;Totaal verdachten;2011;2700.0;193.0;2110.0;148.0
5893;Mannen;15000;Totaal verdachten;2012;2550.0;179.0;2070.0;144.0
5894;Mannen;15000;Totaal verdachten;2013;2500.0;172.0;2060.0;139.0
5895;Mannen;15000;Totaal verdachten;2014;2380.0;164.0;1830.0;123.0
5896;Mannen;15000;Totaal verdachten;2015;2210.0;150.0;;
5897;Mannen;15000;Totaal verdachten;2016;2010.0;141.0;;
5898;Mannen;15000;Totaal verdachten;2017;1850.0;131.0;;
5899;Mannen;15000;Totaal verdachten;2018;1840.0;126.0;;
5900;Mannen;15000;Totaal verdachten;2019;1800.0;118.0;;
5901;Mannen;15000;Totaal verdachten;2020;1670.0;110.0;;
5902;Mannen;15000;Totaal verdachten;2021;1570.0;108.0;;
5903;Mannen;15000;Totaal verdachten;2022;1470.0;104.0;;
5904;Mannen;15000;First offender;2005;930.0;72.0;880.0;68.0
5905;Mannen;15000;First offender;2006;970.0;70.0;930.0;67.0
5906;Mannen;15000;First offender;2007;950.0;70.0;940.0;70.0
5907;Mannen;15000;First offender;2008;940.0;66.0;820.0;59.0
5908;Mannen;15000;First offender;2009;890.0;62.0;770.0;53.0
5909;Mannen;15000;First offender;2010;;;750.0;51.0
5910;Mannen;15000;First offender;2011;;;740.0;50.0
5911;Mannen;15000;First offender;2012;;;700.0;47.0
5912;Mannen;15000;First offender;2013;;;680.0;43.0
5913;Mannen;15000;First offender;2014;;;540.0;35.0
5914;Mannen;15000;First offender;2015;;;;
5915;Mannen;15000;First offender;2016;;;;
5916;Mannen;15000;First offender;2017;;;;
5917;Mannen;15000;First offender;2018;;;;
5918;Mannen;15000;First offender;2019;;;;
5919;Mannen;15000;First offender;2020;;;;
5920;Mannen;15000;First offender;2021;;;;
5921;Mannen;15000;First offender;2022;;;;
5922;Mannen;15000;Meer- of veelpleger;2005;1530.0;120.0;1160.0;93.0
5923;Mannen;15000;Meer- of veelpleger;2006;1600.0;120.0;1220.0;94.0
5924;Mannen;15000;Meer- of veelpleger;2007;1740.0;133.0;1290.0;100.0
5925;Mannen;15000;Meer- of veelpleger;2008;1670.0;122.0;1320.0;99.0
5926;Mannen;15000;Meer- of veelpleger;2009;1670.0;118.0;1290.0;93.0
5927;Mannen;15000;Meer- of veelpleger;2010;;;1280.0;92.0
5928;Mannen;15000;Meer- of veelpleger;2011;;;1370.0;99.0
5929;Mannen;15000;Meer- of veelpleger;2012;;;1370.0;97.0
5930;Mannen;15000;Meer- of veelpleger;2013;;;1390.0;96.0
5931;Mannen;15000;Meer- of veelpleger;2014;;;1290.0;88.0
5932;Mannen;15000;Meer- of veelpleger;2015;;;;
5933;Mannen;15000;Meer- of veelpleger;2016;;;;
5934;Mannen;15000;Meer- of veelpleger;2017;;;;
5935;Mannen;15000;Meer- of veelpleger;2018;;;;
5936;Mannen;15000;Meer- of veelpleger;2019;;;;
5937;Mannen;15000;Meer- of veelpleger;2020;;;;
5938;Mannen;15000;Meer- of veelpleger;2021;;;;
5939;Mannen;15000;Meer- of veelpleger;2022;;;;
5940;Mannen;15100;Totaal verdachten;2005;2380.0;187.0;2030.0;163.0
5941;Mannen;15100;Totaal verdachten;2006;2410.0;188.0;1960.0;157.0
5942;Mannen;15100;Totaal verdachten;2007;2530.0;192.0;2180.0;170.0
5943;Mannen;15100;Totaal verdachten;2008;2350.0;176.0;1960.0;149.0
5944;Mannen;15100;Totaal verdachten;2009;2320.0;171.0;1870.0;139.0
5945;Mannen;15100;Totaal verdachten;2010;2410.0;174.0;1860.0;133.0
5946;Mannen;15100;Totaal verdachten;2011;2520.0;182.0;1950.0;140.0
5947;Mannen;15100;Totaal verdachten;2012;2390.0;173.0;1930.0;138.0
5948;Mannen;15100;Totaal verdachten;2013;2420.0;170.0;1950.0;133.0
5949;Mannen;15100;Totaal verdachten;2014;2280.0;158.0;1800.0;122.0
5950;Mannen;15100;Totaal verdachten;2015;2130.0;148.0;;
5951;Mannen;15100;Totaal verdachten;2016;1960.0;135.0;;
5952;Mannen;15100;Totaal verdachten;2017;1740.0;119.0;;
5953;Mannen;15100;Totaal verdachten;2018;1670.0;118.0;;
5954;Mannen;15100;Totaal verdachten;2019;1740.0;120.0;;
5955;Mannen;15100;Totaal verdachten;2020;1640.0;108.0;;
5956;Mannen;15100;Totaal verdachten;2021;1420.0;95.0;;
5957;Mannen;15100;Totaal verdachten;2022;1570.0;105.0;;
5958;Mannen;15100;First offender;2005;900.0;70.0;880.0;71.0
5959;Mannen;15100;First offender;2006;940.0;70.0;870.0;68.0
5960;Mannen;15100;First offender;2007;970.0;73.0;950.0;74.0
5961;Mannen;15100;First offender;2008;880.0;66.0;810.0;60.0
5962;Mannen;15100;First offender;2009;830.0;58.0;730.0;52.0
5963;Mannen;15100;First offender;2010;;;700.0;47.0
5964;Mannen;15100;First offender;2011;;;680.0;47.0
5965;Mannen;15100;First offender;2012;;;640.0;45.0
5966;Mannen;15100;First offender;2013;;;610.0;40.0
5967;Mannen;15100;First offender;2014;;;550.0;35.0
5968;Mannen;15100;First offender;2015;;;;
5969;Mannen;15100;First offender;2016;;;;
5970;Mannen;15100;First offender;2017;;;;
5971;Mannen;15100;First offender;2018;;;;
5972;Mannen;15100;First offender;2019;;;;
5973;Mannen;15100;First offender;2020;;;;
5974;Mannen;15100;First offender;2021;;;;
5975;Mannen;15100;First offender;2022;;;;
5976;Mannen;15100;Meer- of veelpleger;2005;1480.0;117.0;1140.0;92.0
5977;Mannen;15100;Meer- of veelpleger;2006;1480.0;117.0;1100.0;89.0
5978;Mannen;15100;Meer- of veelpleger;2007;1560.0;120.0;1230.0;96.0
5979;Mannen;15100;Meer- of veelpleger;2008;1470.0;110.0;1150.0;89.0
5980;Mannen;15100;Meer- of veelpleger;2009;1490.0;113.0;1140.0;87.0
5981;Mannen;15100;Meer- of veelpleger;2010;;;1170.0;86.0
5982;Mannen;15100;Meer- of veelpleger;2011;;;1270.0;93.0
5983;Mannen;15100;Meer- of veelpleger;2012;;;1280.0;94.0
5984;Mannen;15100;Meer- of veelpleger;2013;;;1340.0;94.0
5985;Mannen;15100;Meer- of veelpleger;2014;;;1250.0;87.0
5986;Mannen;15100;Meer- of veelpleger;2015;;;;
5987;Mannen;15100;Meer- of veelpleger;2016;;;;
5988;Mannen;15100;Meer- of veelpleger;2017;;;;
5989;Mannen;15100;Meer- of veelpleger;2018;;;;
5990;Mannen;15100;Meer- of veelpleger;2019;;;;
5991;Mannen;15100;Meer- of veelpleger;2020;;;;
5992;Mannen;15100;Meer- of veelpleger;2021;;;;
5993;Mannen;15100;Meer- of veelpleger;2022;;;;
5994;Mannen;15200;Totaal verdachten;2005;2260.0;181.0;1840.0;149.0
5995;Mannen;15200;Totaal verdachten;2006;2330.0;184.0;1920.0;155.0
5996;Mannen;15200;Totaal verdachten;2007;2160.0;169.0;1830.0;145.0
5997;Mannen;15200;Totaal verdachten;2008;2170.0;165.0;1750.0;136.0
5998;Mannen;15200;Totaal verdachten;2009;2170.0;165.0;1650.0;128.0
5999;Mannen;15200;Totaal verdachten;2010;2130.0;164.0;1640.0;125.0
6000;Mannen;15200;Totaal verdachten;2011;2270.0;165.0;1730.0;125.0
6001;Mannen;15200;Totaal verdachten;2012;2160.0;159.0;1750.0;126.0
6002;Mannen;15200;Totaal verdachten;2013;2170.0;156.0;1700.0;120.0
6003;Mannen;15200;Totaal verdachten;2014;2180.0;156.0;1670.0;116.0
6004;Mannen;15200;Totaal verdachten;2015;1950.0;137.0;;
6005;Mannen;15200;Totaal verdachten;2016;1910.0;133.0;;
6006;Mannen;15200;Totaal verdachten;2017;1690.0;116.0;;
6007;Mannen;15200;Totaal verdachten;2018;1570.0;111.0;;
6008;Mannen;15200;Totaal verdachten;2019;1600.0;111.0;;
6009;Mannen;15200;Totaal verdachten;2020;1500.0;104.0;;
6010;Mannen;15200;Totaal verdachten;2021;1380.0;91.0;;
6011;Mannen;15200;Totaal verdachten;2022;1410.0;94.0;;
6012;Mannen;15200;First offender;2005;860.0;67.0;870.0;70.0
6013;Mannen;15200;First offender;2006;910.0;70.0;850.0;68.0
6014;Mannen;15200;First offender;2007;820.0;64.0;790.0;62.0
6015;Mannen;15200;First offender;2008;800.0;60.0;710.0;54.0
6016;Mannen;15200;First offender;2009;810.0;60.0;640.0;48.0
6017;Mannen;15200;First offender;2010;;;580.0;43.0
6018;Mannen;15200;First offender;2011;;;650.0;45.0
6019;Mannen;15200;First offender;2012;;;590.0;41.0
6020;Mannen;15200;First offender;2013;;;570.0;37.0
6021;Mannen;15200;First offender;2014;;;520.0;34.0
6022;Mannen;15200;First offender;2015;;;;
6023;Mannen;15200;First offender;2016;;;;
6024;Mannen;15200;First offender;2017;;;;
6025;Mannen;15200;First offender;2018;;;;
6026;Mannen;15200;First offender;2019;;;;
6027;Mannen;15200;First offender;2020;;;;
6028;Mannen;15200;First offender;2021;;;;
6029;Mannen;15200;First offender;2022;;;;
6030;Mannen;15200;Meer- of veelpleger;2005;1400.0;114.0;970.0;79.0
6031;Mannen;15200;Meer- of veelpleger;2006;1420.0;114.0;1070.0;87.0
6032;Mannen;15200;Meer- of veelpleger;2007;1340.0;106.0;1040.0;84.0
6033;Mannen;15200;Meer- of veelpleger;2008;1370.0;105.0;1040.0;82.0
6034;Mannen;15200;Meer- of veelpleger;2009;1370.0;105.0;1010.0;80.0
6035;Mannen;15200;Meer- of veelpleger;2010;;;1060.0;82.0
6036;Mannen;15200;Meer- of veelpleger;2011;;;1080.0;80.0
6037;Mannen;15200;Meer- of veelpleger;2012;;;1160.0;85.0
6038;Mannen;15200;Meer- of veelpleger;2013;;;1140.0;83.0
6039;Mannen;15200;Meer- of veelpleger;2014;;;1150.0;82.0
6040;Mannen;15200;Meer- of veelpleger;2015;;;;
6041;Mannen;15200;Meer- of veelpleger;2016;;;;
6042;Mannen;15200;Meer- of veelpleger;2017;;;;
6043;Mannen;15200;Meer- of veelpleger;2018;;;;
6044;Mannen;15200;Meer- of veelpleger;2019;;;;
6045;Mannen;15200;Meer- of veelpleger;2020;;;;
6046;Mannen;15200;Meer- of veelpleger;2021;;;;
6047;Mannen;15200;Meer- of veelpleger;2022;;;;
6048;Mannen;15300;Totaal verdachten;2005;2020.0;162.0;1680.0;138.0
6049;Mannen;15300;Totaal verdachten;2006;2180.0;179.0;1800.0;150.0
6050;Mannen;15300;Totaal verdachten;2007;2120.0;170.0;1790.0;145.0
6051;Mannen;15300;Totaal verdachten;2008;2000.0;159.0;1630.0;129.0
6052;Mannen;15300;Totaal verdachten;2009;1990.0;154.0;1560.0;121.0
6053;Mannen;15300;Totaal verdachten;2010;1950.0;151.0;1460.0;111.0
6054;Mannen;15300;Totaal verdachten;2011;1940.0;149.0;1530.0;117.0
6055;Mannen;15300;Totaal verdachten;2012;2030.0;151.0;1590.0;118.0
6056;Mannen;15300;Totaal verdachten;2013;1940.0;140.0;1570.0;111.0
6057;Mannen;15300;Totaal verdachten;2014;1930.0;141.0;1470.0;106.0
6058;Mannen;15300;Totaal verdachten;2015;1830.0;132.0;;
6059;Mannen;15300;Totaal verdachten;2016;1680.0;117.0;;
6060;Mannen;15300;Totaal verdachten;2017;1700.0;117.0;;
6061;Mannen;15300;Totaal verdachten;2018;1540.0;106.0;;
6062;Mannen;15300;Totaal verdachten;2019;1480.0;103.0;;
6063;Mannen;15300;Totaal verdachten;2020;1340.0;95.0;;
6064;Mannen;15300;Totaal verdachten;2021;1230.0;86.0;;
6065;Mannen;15300;Totaal verdachten;2022;1360.0;90.0;;
6066;Mannen;15300;First offender;2005;810.0;63.0;810.0;67.0
6067;Mannen;15300;First offender;2006;860.0;69.0;780.0;64.0
6068;Mannen;15300;First offender;2007;770.0;60.0;770.0;61.0
6069;Mannen;15300;First offender;2008;790.0;62.0;670.0;53.0
6070;Mannen;15300;First offender;2009;720.0;53.0;630.0;47.0
6071;Mannen;15300;First offender;2010;;;580.0;43.0
6072;Mannen;15300;First offender;2011;;;540.0;39.0
6073;Mannen;15300;First offender;2012;;;590.0;44.0
6074;Mannen;15300;First offender;2013;;;570.0;39.0
6075;Mannen;15300;First offender;2014;;;460.0;32.0
6076;Mannen;15300;First offender;2015;;;;
6077;Mannen;15300;First offender;2016;;;;
6078;Mannen;15300;First offender;2017;;;;
6079;Mannen;15300;First offender;2018;;;;
6080;Mannen;15300;First offender;2019;;;;
6081;Mannen;15300;First offender;2020;;;;
6082;Mannen;15300;First offender;2021;;;;
6083;Mannen;15300;First offender;2022;;;;
6084;Mannen;15300;Meer- of veelpleger;2005;1210.0;100.0;870.0;71.0
6085;Mannen;15300;Meer- of veelpleger;2006;1330.0;110.0;1020.0;86.0
6086;Mannen;15300;Meer- of veelpleger;2007;1350.0;111.0;1020.0;85.0
6087;Mannen;15300;Meer- of veelpleger;2008;1210.0;96.0;960.0;76.0
6088;Mannen;15300;Meer- of veelpleger;2009;1270.0;101.0;930.0;74.0
6089;Mannen;15300;Meer- of veelpleger;2010;;;880.0;69.0
6090;Mannen;15300;Meer- of veelpleger;2011;;;990.0;78.0
6091;Mannen;15300;Meer- of veelpleger;2012;;;1000.0;74.0
6092;Mannen;15300;Meer- of veelpleger;2013;;;1000.0;72.0
6093;Mannen;15300;Meer- of veelpleger;2014;;;1010.0;74.0
6094;Mannen;15300;Meer- of veelpleger;2015;;;;
6095;Mannen;15300;Meer- of veelpleger;2016;;;;
6096;Mannen;15300;Meer- of veelpleger;2017;;;;
6097;Mannen;15300;Meer- of veelpleger;2018;;;;
6098;Mannen;15300;Meer- of veelpleger;2019;;;;
6099;Mannen;15300;Meer- of veelpleger;2020;;;;
6100;Mannen;15300;Meer- of veelpleger;2021;;;;
6101;Mannen;15300;Meer- of veelpleger;2022;;;;
6102;Mannen;15400;Totaal verdachten;2005;1950.0;161.0;1620.0;136.0
6103;Mannen;15400;Totaal verdachten;2006;1920.0;156.0;1610.0;132.0
6104;Mannen;15400;Totaal verdachten;2007;1910.0;153.0;1600.0;132.0
6105;Mannen;15400;Totaal verdachten;2008;1870.0;151.0;1530.0;125.0
6106;Mannen;15400;Totaal verdachten;2009;1840.0;145.0;1430.0;115.0
6107;Mannen;15400;Totaal verdachten;2010;1830.0;146.0;1420.0;111.0
6108;Mannen;15400;Totaal verdachten;2011;1830.0;144.0;1430.0;111.0
6109;Mannen;15400;Totaal verdachten;2012;1750.0;135.0;1410.0;107.0
6110;Mannen;15400;Totaal verdachten;2013;1780.0;133.0;1410.0;104.0
6111;Mannen;15400;Totaal verdachten;2014;1800.0;134.0;1380.0;99.0
6112;Mannen;15400;Totaal verdachten;2015;1620.0;116.0;;
6113;Mannen;15400;Totaal verdachten;2016;1570.0;113.0;;
6114;Mannen;15400;Totaal verdachten;2017;1420.0;99.0;;
6115;Mannen;15400;Totaal verdachten;2018;1520.0;106.0;;
6116;Mannen;15400;Totaal verdachten;2019;1520.0;107.0;;
6117;Mannen;15400;Totaal verdachten;2020;1280.0;91.0;;
6118;Mannen;15400;Totaal verdachten;2021;1210.0;87.0;;
6119;Mannen;15400;Totaal verdachten;2022;1170.0;83.0;;
6120;Mannen;15400;First offender;2005;800.0;64.0;790.0;66.0
6121;Mannen;15400;First offender;2006;790.0;61.0;730.0;59.0
6122;Mannen;15400;First offender;2007;750.0;59.0;720.0;58.0
6123;Mannen;15400;First offender;2008;720.0;59.0;630.0;52.0
6124;Mannen;15400;First offender;2009;710.0;54.0;580.0;46.0
6125;Mannen;15400;First offender;2010;;;580.0;44.0
6126;Mannen;15400;First offender;2011;;;570.0;43.0
6127;Mannen;15400;First offender;2012;;;520.0;38.0
6128;Mannen;15400;First offender;2013;;;500.0;35.0
6129;Mannen;15400;First offender;2014;;;450.0;30.0
6130;Mannen;15400;First offender;2015;;;;
6131;Mannen;15400;First offender;2016;;;;
6132;Mannen;15400;First offender;2017;;;;
6133;Mannen;15400;First offender;2018;;;;
6134;Mannen;15400;First offender;2019;;;;
6135;Mannen;15400;First offender;2020;;;;
6136;Mannen;15400;First offender;2021;;;;
6137;Mannen;15400;First offender;2022;;;;
6138;Mannen;15400;Meer- of veelpleger;2005;1150.0;96.0;840.0;70.0
6139;Mannen;15400;Meer- of veelpleger;2006;1130.0;94.0;870.0;73.0
6140;Mannen;15400;Meer- of veelpleger;2007;1160.0;95.0;880.0;73.0
6141;Mannen;15400;Meer- of veelpleger;2008;1150.0;91.0;890.0;72.0
6142;Mannen;15400;Meer- of veelpleger;2009;1130.0;91.0;850.0;69.0
6143;Mannen;15400;Meer- of veelpleger;2010;;;840.0;68.0
6144;Mannen;15400;Meer- of veelpleger;2011;;;860.0;67.0
6145;Mannen;15400;Meer- of veelpleger;2012;;;900.0;70.0
6146;Mannen;15400;Meer- of veelpleger;2013;;;910.0;68.0
6147;Mannen;15400;Meer- of veelpleger;2014;;;930.0;69.0
6148;Mannen;15400;Meer- of veelpleger;2015;;;;
6149;Mannen;15400;Meer- of veelpleger;2016;;;;
6150;Mannen;15400;Meer- of veelpleger;2017;;;;
6151;Mannen;15400;Meer- of veelpleger;2018;;;;
6152;Mannen;15400;Meer- of veelpleger;2019;;;;
6153;Mannen;15400;Meer- of veelpleger;2020;;;;
6154;Mannen;15400;Meer- of veelpleger;2021;;;;
6155;Mannen;15400;Meer- of veelpleger;2022;;;;
6156;Mannen;15500;Totaal verdachten;2005;1810.0;148.0;1470.0;123.0
6157;Mannen;15500;Totaal verdachten;2006;1760.0;148.0;1440.0;123.0
6158;Mannen;15500;Totaal verdachten;2007;1750.0;144.0;1480.0;123.0
6159;Mannen;15500;Totaal verdachten;2008;1770.0;145.0;1450.0;119.0
