ID;BedrijfstakkenBranchesSBI2008;Perioden;PrijsindexArbeid_1;JaarmutatiePrijsVanArbeid_2;LoonkostenPerGewerktUur_3;JaarmutatieLoonkostenPerGewerktUur_4;Structuureffect_5
1811;O-U Niet-commerciële dienstverlening;2016 april - 2017 maart;88.9;0.9;89.1;0.9;0.0
1812;O-U Niet-commerciële dienstverlening;2016 juli - 2017 juni;89.6;2.3;89.8;2.2;0.0
1813;O-U Niet-commerciële dienstverlening;2016 oktober - 2017 september;89.8;1.8;89.9;1.7;-0.1
1814;O-U Niet-commerciële dienstverlening;2017 januari - 2017 december;90.9;1.8;91.0;1.7;-0.1
1815;O-U Niet-commerciële dienstverlening;2017 april - 2018 maart;91.8;3.3;91.9;3.2;-0.1
1816;O-U Niet-commerciële dienstverlening;2017 juli - 2018 juni;92.1;2.8;92.1;2.7;-0.2
1817;O-U Niet-commerciële dienstverlening;2017 oktober - 2018 september;92.8;3.4;92.8;3.2;-0.1
1818;O-U Niet-commerciële dienstverlening;2018 januari - 2018 december;93.2;2.6;93.2;2.4;-0.1
1819;O-U Niet-commerciële dienstverlening;2018 april - 2019 maart;94.1;2.5;94.1;2.4;-0.1
1820;O-U Niet-commerciële dienstverlening;2018 juli - 2019 juni;94.8;2.9;94.7;2.8;-0.1
1821;O-U Niet-commerciële dienstverlening;2018 oktober - 2019 september;94.8;2.1;94.6;1.9;-0.2
1822;O-U Niet-commerciële dienstverlening;2019 januari - 2019 december;95.8;2.8;95.6;2.6;-0.2
1823;O-U Niet-commerciële dienstverlening;2019 april - 2020 maart;97.4;3.5;97.2;3.4;-0.1
1824;O-U Niet-commerciële dienstverlening;2019 juli - 2020 juni;97.1;2.4;97.1;2.5;0.1
1825;O-U Niet-commerciële dienstverlening;2019 oktober - 2020 september;98.8;4.2;98.8;4.4;0.2
1826;O-U Niet-commerciële dienstverlening;2020 januari - 2020 december;99.4;3.8;99.5;4.1;0.3
1827;O-U Niet-commerciële dienstverlening;2020 april - 2021 maart;97.7;0.3;97.9;0.7;0.4
1828;O-U Niet-commerciële dienstverlening;2020 juli - 2021 juni;98.6;1.5;98.7;1.6;0.1
1829;O-U Niet-commerciële dienstverlening;2020 oktober - 2021 september;99.6;0.9;99.7;0.9;0.0
1830;O-U Niet-commerciële dienstverlening;2021 januari - 2021 december;100.0;0.6;100.0;0.5;-0.1
1831;O-U Niet-commerciële dienstverlening;2021 april - 2022 maart;101.6;4.0;101.5;3.7;-0.4
1832;O-U Niet-commerciële dienstverlening;2021 juli - 2022 juni;103.6;5.1;103.4;4.8;-0.3
1833;O-U Niet-commerciële dienstverlening;2021 oktober - 2022 september;104.0;4.4;103.8;4.1;-0.3
1834;O-U Niet-commerciële dienstverlening;2022 januari - 2022 december;106.5;6.5;106.2;6.2;-0.3
1835;O-U Niet-commerciële dienstverlening;2022 april - 2023 maart;107.0;5.3;106.7;5.2;-0.2
1836;O-U Niet-commerciële dienstverlening;2022 juli - 2023 juni;108.9;5.1;108.6;5.0;-0.1
1837;O-U Niet-commerciële dienstverlening;2022 oktober - 2023 september;110.6;6.3;110.2;6.2;-0.1
1838;O-U Niet-commerciële dienstverlening;2023 januari - 2023 december;113.0;6.2;112.6;6.1;-0.1
1839;O-U Niet-commerciële dienstverlening;2023 april - 2024 maart;115.3;7.7;114.8;7.6;-0.1
1840;O-U Niet-commerciële dienstverlening;2023 juli - 2024 juni;116.9;7.3;116.4;7.2;-0.1
1841;O-U Niet-commerciële dienstverlening;2023 oktober - 2024 september;118.1;6.8;117.7;6.7;-0.1
1842;O-U Niet-commerciële dienstverlening;2024 januari - 2024 december;119.9;6.1;119.5;6.1;-0.1
1843;O-Q Overheid en zorg;2001;62.0;;60.0;;
1844;O-Q Overheid en zorg;2002;64.7;4.4;62.4;4.1;-0.3
1845;O-Q Overheid en zorg;2003;66.7;3.1;64.5;3.4;0.2
1846;O-Q Overheid en zorg;2004;68.1;2.1;66.2;2.5;0.4
1847;O-Q Overheid en zorg;2005;70.4;3.4;68.8;3.9;0.5
1848;O-Q Overheid en zorg;2006;72.3;2.6;70.8;3.0;0.4
1849;O-Q Overheid en zorg;2007;74.6;3.2;73.1;3.3;0.0
1850;O-Q Overheid en zorg;2008;77.7;4.2;76.0;4.0;-0.2
1851;O-Q Overheid en zorg;2009;80.0;2.9;78.2;2.9;0.0
1852;O-Q Overheid en zorg;2010;81.7;2.1;79.8;2.0;-0.1
1853;O-Q Overheid en zorg;2011;83.1;1.8;81.4;2.0;0.2
1854;O-Q Overheid en zorg;2012;85.0;2.2;83.5;2.6;0.4
1855;O-Q Overheid en zorg;2013;86.4;1.6;85.5;2.4;0.7
1856;O-Q Overheid en zorg;2014;86.8;0.6;86.6;1.3;0.7
1857;O-Q Overheid en zorg;2015;87.3;0.5;87.5;1.1;0.6
1858;O-Q Overheid en zorg;2016;89.0;2.0;89.4;2.2;0.2
1859;O-Q Overheid en zorg;2017;90.6;1.8;91.0;1.8;0.0
1860;O-Q Overheid en zorg;2018;93.0;2.6;93.3;2.5;-0.1
1861;O-Q Overheid en zorg;2019;95.5;2.7;95.6;2.5;-0.2
1862;O-Q Overheid en zorg;2020;99.3;4.0;99.5;4.1;0.0
1863;O-Q Overheid en zorg;2021;100.0;0.7;100.0;0.5;-0.2
1864;O-Q Overheid en zorg;2022;106.4;6.4;106.3;6.3;-0.1
1865;O-Q Overheid en zorg;2023;112.9;6.2;112.9;6.1;0.0
1866;O-Q Overheid en zorg;2024;119.9;6.2;119.8;6.1;0.0
1867;O-Q Overheid en zorg;2006 januari - 2006 december;72.3;2.6;70.8;3.0;0.4
1868;O-Q Overheid en zorg;2006 april - 2007 maart;73.0;;71.5;;
1869;O-Q Overheid en zorg;2006 juli - 2007 juni;73.5;;72.0;;
1870;O-Q Overheid en zorg;2006 oktober - 2007 september;73.9;;72.4;;
1871;O-Q Overheid en zorg;2007 januari - 2007 december;74.6;3.2;73.1;3.3;0.0
1872;O-Q Overheid en zorg;2007 april - 2008 maart;75.4;3.4;73.9;3.4;0.0
1873;O-Q Overheid en zorg;2007 juli - 2008 juni;76.1;3.6;74.5;3.4;-0.1
1874;O-Q Overheid en zorg;2007 oktober - 2008 september;76.5;3.5;74.8;3.3;-0.2
1875;O-Q Overheid en zorg;2008 januari - 2008 december;77.7;4.2;76.0;4.0;-0.2
1876;O-Q Overheid en zorg;2008 april - 2009 maart;78.2;3.7;76.5;3.5;-0.2
1877;O-Q Overheid en zorg;2008 juli - 2009 juni;79.2;4.1;77.5;4.0;-0.1
1878;O-Q Overheid en zorg;2008 oktober - 2009 september;79.5;4.0;77.8;4.0;0.0
1879;O-Q Overheid en zorg;2009 januari - 2009 december;80.0;2.9;78.2;2.9;0.0
1880;O-Q Overheid en zorg;2009 april - 2010 maart;80.2;2.5;78.4;2.4;0.0
1881;O-Q Overheid en zorg;2009 juli - 2010 juni;81.1;2.4;79.3;2.3;-0.1
1882;O-Q Overheid en zorg;2009 oktober - 2010 september;81.5;2.5;79.6;2.4;-0.1
1883;O-Q Overheid en zorg;2010 januari - 2010 december;81.7;2.1;79.8;2.0;-0.1
1884;O-Q Overheid en zorg;2010 april - 2011 maart;81.7;1.9;79.8;1.8;-0.1
1885;O-Q Overheid en zorg;2010 juli - 2011 juni;81.6;0.6;79.8;0.7;0.1
1886;O-Q Overheid en zorg;2010 oktober - 2011 september;81.9;0.5;80.1;0.7;0.1
1887;O-Q Overheid en zorg;2011 januari - 2011 december;83.1;1.8;81.4;2.0;0.2
1888;O-Q Overheid en zorg;2011 april - 2012 maart;83.0;1.7;81.3;2.0;0.3
1889;O-Q Overheid en zorg;2011 juli - 2012 juni;83.4;2.1;81.7;2.4;0.3
1890;O-Q Overheid en zorg;2011 oktober - 2012 september;84.2;2.8;82.6;3.1;0.3
1891;O-Q Overheid en zorg;2012 januari - 2012 december;85.0;2.2;83.5;2.6;0.4
1892;O-Q Overheid en zorg;2012 april - 2013 maart;86.1;3.7;84.7;4.2;0.5
1893;O-Q Overheid en zorg;2012 juli - 2013 juni;86.2;3.5;85.0;4.0;0.5
1894;O-Q Overheid en zorg;2012 oktober - 2013 september;86.4;2.7;85.4;3.4;0.6
1895;O-Q Overheid en zorg;2013 januari - 2013 december;86.4;1.6;85.5;2.4;0.7
1896;O-Q Overheid en zorg;2013 april - 2014 maart;86.2;0.2;85.5;1.0;0.8
1897;O-Q Overheid en zorg;2013 juli - 2014 juni;86.5;0.3;86.0;1.1;0.8
1898;O-Q Overheid en zorg;2013 oktober - 2014 september;86.3;-0.1;85.9;0.6;0.8
1899;O-Q Overheid en zorg;2014 januari - 2014 december;86.8;0.6;86.6;1.3;0.7
1900;O-Q Overheid en zorg;2014 april - 2015 maart;87.0;0.9;86.9;1.5;0.6
1901;O-Q Overheid en zorg;2014 juli - 2015 juni;87.1;0.7;87.1;1.4;0.6
1902;O-Q Overheid en zorg;2014 oktober - 2015 september;87.7;1.5;87.8;2.1;0.6
1903;O-Q Overheid en zorg;2015 januari - 2015 december;87.3;0.5;87.5;1.1;0.6
1904;O-Q Overheid en zorg;2015 april - 2016 maart;87.8;0.9;88.1;1.5;0.5
1905;O-Q Overheid en zorg;2015 juli - 2016 juni;87.3;0.2;87.7;0.6;0.4
1906;O-Q Overheid en zorg;2015 oktober - 2016 september;87.9;0.3;88.3;0.7;0.3
1907;O-Q Overheid en zorg;2016 januari - 2016 december ;89.0;2.0;89.4;2.2;0.2
1908;O-Q Overheid en zorg;2016 april - 2017 maart;88.6;0.9;89.0;1.0;0.1
1909;O-Q Overheid en zorg;2016 juli - 2017 juni;89.3;2.3;89.7;2.3;0.0
1910;O-Q Overheid en zorg;2016 oktober - 2017 september;89.5;1.8;89.9;1.8;0.0
1911;O-Q Overheid en zorg;2017 januari - 2017 december;90.6;1.8;91.0;1.8;0.0
1912;O-Q Overheid en zorg;2017 april - 2018 maart;91.6;3.4;91.9;3.3;-0.1
1913;O-Q Overheid en zorg;2017 juli - 2018 juni;91.9;2.8;92.2;2.8;-0.1
1914;O-Q Overheid en zorg;2017 oktober - 2018 september;92.6;3.4;92.9;3.3;-0.1
1915;O-Q Overheid en zorg;2018 januari - 2018 december;93.0;2.6;93.3;2.5;-0.1
1916;O-Q Overheid en zorg;2018 april - 2019 maart;93.9;2.5;94.1;2.4;-0.1
1917;O-Q Overheid en zorg;2018 juli - 2019 juni;94.5;2.9;94.8;2.8;-0.1
1918;O-Q Overheid en zorg;2018 oktober - 2019 september;94.5;2.0;94.7;1.9;-0.2
1919;O-Q Overheid en zorg;2019 januari - 2019 december;95.5;2.7;95.6;2.5;-0.2
1920;O-Q Overheid en zorg;2019 april - 2020 maart;97.1;3.4;97.3;3.3;-0.1
1921;O-Q Overheid en zorg;2019 juli - 2020 juni;96.8;2.4;97.0;2.4;0.0
1922;O-Q Overheid en zorg;2019 oktober - 2020 september;98.6;4.3;98.8;4.4;0.0
1923;O-Q Overheid en zorg;2020 januari - 2020 december;99.3;4.0;99.5;4.1;0.0
1924;O-Q Overheid en zorg;2020 april - 2021 maart;97.7;0.6;97.8;0.6;0.0
1925;O-Q Overheid en zorg;2020 juli - 2021 juni;98.7;1.9;98.7;1.8;-0.2
1926;O-Q Overheid en zorg;2020 oktober - 2021 september;99.7;1.2;99.8;1.0;-0.2
1927;O-Q Overheid en zorg;2021 januari - 2021 december;100.0;0.7;100.0;0.5;-0.2
1928;O-Q Overheid en zorg;2021 april - 2022 maart;101.6;4.0;101.6;3.8;-0.2
1929;O-Q Overheid en zorg;2021 juli - 2022 juni;103.5;4.8;103.4;4.7;-0.1
1930;O-Q Overheid en zorg;2021 oktober - 2022 september;103.9;4.2;103.8;4.1;-0.1
1931;O-Q Overheid en zorg;2022 januari - 2022 december;106.4;6.4;106.3;6.3;-0.1
1932;O-Q Overheid en zorg;2022 april - 2023 maart;106.9;5.2;106.8;5.2;0.0
1933;O-Q Overheid en zorg;2022 juli - 2023 juni;108.8;5.1;108.7;5.1;0.0
1934;O-Q Overheid en zorg;2022 oktober - 2023 september;110.4;6.3;110.4;6.3;0.0
1935;O-Q Overheid en zorg;2023 januari - 2023 december;112.9;6.2;112.9;6.1;0.0
1936;O-Q Overheid en zorg;2023 april - 2024 maart;115.2;7.8;115.1;7.8;0.0
1937;O-Q Overheid en zorg;2023 juli - 2024 juni;116.8;7.4;116.7;7.3;-0.1
1938;O-Q Overheid en zorg;2023 oktober - 2024 september;118.1;6.9;118.0;6.9;0.0
1939;O-Q Overheid en zorg;2024 januari - 2024 december;119.9;6.2;119.8;6.1;0.0
1940;O Openbaar bestuur en overheidsdiensten;2001;64.6;;58.4;;
1941;O Openbaar bestuur en overheidsdiensten;2002;67.5;4.5;61.1;4.6;0.1
1942;O Openbaar bestuur en overheidsdiensten;2003;69.2;2.7;63.2;3.5;0.8
1943;O Openbaar bestuur en overheidsdiensten;2004;70.9;2.4;65.2;3.2;0.8
1944;O Openbaar bestuur en overheidsdiensten;2005;73.1;3.0;67.8;3.9;0.8
1945;O Openbaar bestuur en overheidsdiensten;2006;75.3;3.1;69.9;3.2;0.1
1946;O Openbaar bestuur en overheidsdiensten;2007;77.9;3.5;72.6;3.9;0.4
1947;O Openbaar bestuur en overheidsdiensten;2008;81.3;4.4;75.9;4.5;0.1
1948;O Openbaar bestuur en overheidsdiensten;2009;83.4;2.5;78.0;2.7;0.2
1949;O Openbaar bestuur en overheidsdiensten;2010;83.6;0.3;78.4;0.5;0.2
1950;O Openbaar bestuur en overheidsdiensten;2011;85.2;1.9;80.5;2.8;0.9
1951;O Openbaar bestuur en overheidsdiensten;2012;87.3;2.5;83.1;3.2;0.7
1952;O Openbaar bestuur en overheidsdiensten;2013;87.8;0.5;84.1;1.2;0.7
1953;O Openbaar bestuur en overheidsdiensten;2014;87.4;-0.4;84.2;0.1;0.5
1954;O Openbaar bestuur en overheidsdiensten;2015;88.2;0.9;85.5;1.6;0.7
1955;O Openbaar bestuur en overheidsdiensten;2016;90.7;2.8;88.5;3.4;0.6
1956;O Openbaar bestuur en overheidsdiensten;2017;93.0;2.5;91.4;3.3;0.8
1957;O Openbaar bestuur en overheidsdiensten;2018;95.1;2.2;94.0;2.9;0.6
1958;O Openbaar bestuur en overheidsdiensten;2019;97.4;2.4;96.8;2.9;0.5
1959;O Openbaar bestuur en overheidsdiensten;2020;99.4;2.0;99.1;2.4;0.4
1960;O Openbaar bestuur en overheidsdiensten;2021;100.0;0.6;100.0;0.9;0.2
1961;O Openbaar bestuur en overheidsdiensten;2022;107.5;7.5;107.7;7.7;0.2
1962;O Openbaar bestuur en overheidsdiensten;2023;113.1;5.2;113.3;5.2;0.0
1963;O Openbaar bestuur en overheidsdiensten;2024;120.9;6.9;121.1;6.9;0.0
1964;O Openbaar bestuur en overheidsdiensten;2006 januari - 2006 december;75.3;3.1;69.9;3.2;0.1
1965;O Openbaar bestuur en overheidsdiensten;2006 april - 2007 maart;76.2;;70.8;;
1966;O Openbaar bestuur en overheidsdiensten;2006 juli - 2007 juni;76.7;;71.4;;
1967;O Openbaar bestuur en overheidsdiensten;2006 oktober - 2007 september;77.2;;71.9;;
1968;O Openbaar bestuur en overheidsdiensten;2007 januari - 2007 december;77.9;3.5;72.6;3.9;0.4
1969;O Openbaar bestuur en overheidsdiensten;2007 april - 2008 maart;78.7;3.3;73.4;3.7;0.3
1970;O Openbaar bestuur en overheidsdiensten;2007 juli - 2008 juni;79.3;3.3;74.0;3.6;0.3
1971;O Openbaar bestuur en overheidsdiensten;2007 oktober - 2008 september;79.6;3.1;74.3;3.3;0.2
1972;O Openbaar bestuur en overheidsdiensten;2008 januari - 2008 december;81.3;4.4;75.9;4.5;0.1
1973;O Openbaar bestuur en overheidsdiensten;2008 april - 2009 maart;81.7;3.8;76.3;3.9;0.1
1974;O Openbaar bestuur en overheidsdiensten;2008 juli - 2009 juni;82.9;4.5;77.4;4.6;0.1
1975;O Openbaar bestuur en overheidsdiensten;2008 oktober - 2009 september;83.1;4.4;77.7;4.5;0.2
1976;O Openbaar bestuur en overheidsdiensten;2009 januari - 2009 december;83.4;2.5;78.0;2.7;0.2
1977;O Openbaar bestuur en overheidsdiensten;2009 april - 2010 maart;83.5;2.1;78.0;2.2;0.1
1978;O Openbaar bestuur en overheidsdiensten;2009 juli - 2010 juni;84.0;1.4;78.6;1.5;0.1
1979;O Openbaar bestuur en overheidsdiensten;2009 oktober - 2010 september;83.2;0.1;77.9;0.3;0.2
1980;O Openbaar bestuur en overheidsdiensten;2010 januari - 2010 december;83.6;0.3;78.4;0.5;0.2
1981;O Openbaar bestuur en overheidsdiensten;2010 april - 2011 maart;83.8;0.4;78.6;0.8;0.4
1982;O Openbaar bestuur en overheidsdiensten;2010 juli - 2011 juni;83.6;-0.5;78.6;0.1;0.6
1983;O Openbaar bestuur en overheidsdiensten;2010 oktober - 2011 september;83.8;0.7;79.0;1.5;0.7
1984;O Openbaar bestuur en overheidsdiensten;2011 januari - 2011 december;85.2;1.9;80.5;2.8;0.9
1985;O Openbaar bestuur en overheidsdiensten;2011 april - 2012 maart;85.1;1.6;80.6;2.5;0.9
1986;O Openbaar bestuur en overheidsdiensten;2011 juli - 2012 juni;85.6;2.4;81.2;3.3;0.9
1987;O Openbaar bestuur en overheidsdiensten;2011 oktober - 2012 september;86.6;3.3;82.3;4.1;0.8
1988;O Openbaar bestuur en overheidsdiensten;2012 januari - 2012 december;87.3;2.5;83.1;3.2;0.7
1989;O Openbaar bestuur en overheidsdiensten;2012 april - 2013 maart;88.1;3.5;84.0;4.2;0.7
1990;O Openbaar bestuur en overheidsdiensten;2012 juli - 2013 juni;88.1;3.0;84.2;3.6;0.6
1991;O Openbaar bestuur en overheidsdiensten;2012 oktober - 2013 september;88.2;1.9;84.3;2.5;0.6
1992;O Openbaar bestuur en overheidsdiensten;2013 januari - 2013 december;87.8;0.5;84.1;1.2;0.7
1993;O Openbaar bestuur en overheidsdiensten;2013 april - 2014 maart;87.4;-0.8;83.8;-0.2;0.6
1994;O Openbaar bestuur en overheidsdiensten;2013 juli - 2014 juni;87.4;-0.9;83.9;-0.3;0.5
1995;O Openbaar bestuur en overheidsdiensten;2013 oktober - 2014 september;87.0;-1.4;83.6;-0.8;0.5
1996;O Openbaar bestuur en overheidsdiensten;2014 januari - 2014 december;87.4;-0.4;84.2;0.1;0.5
1997;O Openbaar bestuur en overheidsdiensten;2014 april - 2015 maart;87.7;0.3;84.6;0.9;0.5
1998;O Openbaar bestuur en overheidsdiensten;2014 juli - 2015 juni;87.9;0.6;84.9;1.2;0.6
1999;O Openbaar bestuur en overheidsdiensten;2014 oktober - 2015 september;88.5;1.7;85.6;2.3;0.6
2000;O Openbaar bestuur en overheidsdiensten;2015 januari - 2015 december;88.2;0.9;85.5;1.6;0.7
2001;O Openbaar bestuur en overheidsdiensten;2015 april - 2016 maart;89.2;1.7;86.6;2.4;0.7
2002;O Openbaar bestuur en overheidsdiensten;2015 juli - 2016 juni;88.9;1.2;86.4;1.9;0.7
2003;O Openbaar bestuur en overheidsdiensten;2015 oktober - 2016 september;89.7;1.4;87.3;2.0;0.6
2004;O Openbaar bestuur en overheidsdiensten;2016 januari - 2016 december ;90.7;2.8;88.5;3.4;0.6
2005;O Openbaar bestuur en overheidsdiensten;2016 april - 2017 maart;90.4;1.3;88.3;2.0;0.7
2006;O Openbaar bestuur en overheidsdiensten;2016 juli - 2017 juni;90.8;2.1;88.9;2.8;0.7
2007;O Openbaar bestuur en overheidsdiensten;2016 oktober - 2017 september;91.3;1.8;89.5;2.5;0.7
2008;O Openbaar bestuur en overheidsdiensten;2017 januari - 2017 december;93.0;2.5;91.4;3.3;0.8
2009;O Openbaar bestuur en overheidsdiensten;2017 april - 2018 maart;94.5;4.5;93.0;5.3;0.7
2010;O Openbaar bestuur en overheidsdiensten;2017 juli - 2018 juni;94.3;3.8;92.9;4.6;0.7
2011;O Openbaar bestuur en overheidsdiensten;2017 oktober - 2018 september;95.0;4.1;93.8;4.8;0.6
2012;O Openbaar bestuur en overheidsdiensten;2018 januari - 2018 december;95.1;2.2;94.0;2.9;0.6
2013;O Openbaar bestuur en overheidsdiensten;2018 april - 2019 maart;95.5;1.1;94.6;1.8;0.6
2014;O Openbaar bestuur en overheidsdiensten;2018 juli - 2019 juni;96.0;1.8;95.2;2.4;0.6
2015;O Openbaar bestuur en overheidsdiensten;2018 oktober - 2019 september;96.0;1.1;95.3;1.7;0.6
2016;O Openbaar bestuur en overheidsdiensten;2019 januari - 2019 december;97.4;2.4;96.8;2.9;0.5
2017;O Openbaar bestuur en overheidsdiensten;2019 april - 2020 maart;98.2;2.8;97.7;3.3;0.5
2018;O Openbaar bestuur en overheidsdiensten;2019 juli - 2020 juni;97.9;2.0;97.5;2.4;0.4
2019;O Openbaar bestuur en overheidsdiensten;2019 oktober - 2020 september;99.3;3.4;99.0;3.8;0.4
2020;O Openbaar bestuur en overheidsdiensten;2020 januari - 2020 december;99.4;2.0;99.1;2.4;0.4
2021;O Openbaar bestuur en overheidsdiensten;2020 april - 2021 maart;98.2;-0.1;98.0;0.3;0.4
2022;O Openbaar bestuur en overheidsdiensten;2020 juli - 2021 juni;98.1;0.3;98.1;0.6;0.3
2023;O Openbaar bestuur en overheidsdiensten;2020 oktober - 2021 september;99.1;-0.2;99.0;0.1;0.3
2024;O Openbaar bestuur en overheidsdiensten;2021 januari - 2021 december;100.0;0.6;100.0;0.9;0.2
2025;O Openbaar bestuur en overheidsdiensten;2021 april - 2022 maart;102.0;3.9;102.0;4.1;0.2
2026;O Openbaar bestuur en overheidsdiensten;2021 juli - 2022 juni;103.5;5.5;103.7;5.7;0.2
2027;O Openbaar bestuur en overheidsdiensten;2021 oktober - 2022 september;104.2;5.1;104.3;5.3;0.2
2028;O Openbaar bestuur en overheidsdiensten;2022 januari - 2022 december;107.5;7.5;107.7;7.7;0.2
2029;O Openbaar bestuur en overheidsdiensten;2022 april - 2023 maart;107.9;5.8;108.2;6.0;0.2
2030;O Openbaar bestuur en overheidsdiensten;2022 juli - 2023 juni;110.3;6.6;110.6;6.7;0.1
2031;O Openbaar bestuur en overheidsdiensten;2022 oktober - 2023 september;111.5;7.0;111.7;7.0;0.1
2032;O Openbaar bestuur en overheidsdiensten;2023 januari - 2023 december;113.1;5.2;113.3;5.2;0.0
2033;O Openbaar bestuur en overheidsdiensten;2023 april - 2024 maart;115.2;6.7;115.4;6.7;0.0
2034;O Openbaar bestuur en overheidsdiensten;2023 juli - 2024 juni;116.1;5.2;116.3;5.2;0.0
2035;O Openbaar bestuur en overheidsdiensten;2023 oktober - 2024 september;117.9;5.7;118.1;5.7;0.0
2036;O Openbaar bestuur en overheidsdiensten;2024 januari - 2024 december;120.9;6.9;121.1;6.9;0.0
2037;P Onderwijs;2001;59.4;;60.9;;
2038;P Onderwijs;2002;61.6;3.6;62.9;3.2;-0.4
2039;P Onderwijs;2003;62.5;1.4;63.7;1.3;-0.2
2040;P Onderwijs;2004;64.7;3.5;65.9;3.5;-0.1
2041;P Onderwijs;2005;67.5;4.3;69.0;4.7;0.4
2042;P Onderwijs;2006;70.0;3.7;71.5;3.7;0.0
2043;P Onderwijs;2007;72.1;3.1;73.4;2.7;-0.4
2044;P Onderwijs;2008;74.7;3.6;75.8;3.2;-0.4
2045;P Onderwijs;2009;78.1;4.5;79.3;4.6;0.1
2046;P Onderwijs;2010;81.0;3.8;82.0;3.5;-0.3
2047;P Onderwijs;2011;82.9;2.3;84.0;2.4;0.1
2048;P Onderwijs;2012;84.8;2.3;86.2;2.6;0.3
2049;P Onderwijs;2013;86.8;2.4;88.6;2.9;0.5
2050;P Onderwijs;2014;86.7;-0.1;88.9;0.3;0.3
2051;P Onderwijs;2015;87.6;1.0;89.6;0.9;-0.2
2052;P Onderwijs;2016;88.7;1.2;90.4;0.9;-0.4
2053;P Onderwijs;2017;90.3;1.8;91.7;1.4;-0.4
2054;P Onderwijs;2018;93.6;3.6;94.6;3.2;-0.5
2055;P Onderwijs;2019;95.6;2.2;96.4;1.9;-0.2
2056;P Onderwijs;2020;101.2;5.8;101.8;5.6;-0.2
2057;P Onderwijs;2021;100.0;-1.2;100.0;-1.8;-0.6
2058;P Onderwijs;2022;107.4;7.4;106.7;6.7;-0.6
2059;P Onderwijs;2023;115.2;7.3;114.5;7.3;0.0
2060;P Onderwijs;2024;119.3;3.6;118.4;3.4;-0.2
2061;P Onderwijs;2006 januari - 2006 december;70.0;3.7;71.5;3.7;0.0
2062;P Onderwijs;2006 april - 2007 maart;70.4;;71.9;;
2063;P Onderwijs;2006 juli - 2007 juni;70.9;;72.3;;
2064;P Onderwijs;2006 oktober - 2007 september;71.3;;72.7;;
2065;P Onderwijs;2007 januari - 2007 december;72.1;3.1;73.4;2.7;-0.4
2066;P Onderwijs;2007 april - 2008 maart;73.0;3.6;74.2;3.2;-0.4
2067;P Onderwijs;2007 juli - 2008 juni;73.5;3.8;74.7;3.4;-0.4
2068;P Onderwijs;2007 oktober - 2008 september;73.7;3.4;74.8;2.9;-0.4
2069;P Onderwijs;2008 januari - 2008 december;74.7;3.6;75.8;3.2;-0.4
2070;P Onderwijs;2008 april - 2009 maart;75.6;3.6;76.7;3.3;-0.3
2071;P Onderwijs;2008 juli - 2009 juni;76.7;4.2;77.8;4.1;-0.2
2072;P Onderwijs;2008 oktober - 2009 september;77.3;4.8;78.4;4.8;0.0
2073;P Onderwijs;2009 januari - 2009 december;78.1;4.5;79.3;4.6;0.1
2074;P Onderwijs;2009 april - 2010 maart;78.2;3.5;79.3;3.5;0.0
2075;P Onderwijs;2009 juli - 2010 juni;79.4;3.6;80.5;3.5;-0.1
2076;P Onderwijs;2009 oktober - 2010 september;80.8;4.5;81.8;4.3;-0.2
2077;P Onderwijs;2010 januari - 2010 december;81.0;3.8;82.0;3.5;-0.3
2078;P Onderwijs;2010 april - 2011 maart;81.1;3.8;82.2;3.5;-0.2
2079;P Onderwijs;2010 juli - 2011 juni;81.3;2.4;82.3;2.3;-0.1
2080;P Onderwijs;2010 oktober - 2011 september;81.7;1.2;82.8;1.2;0.0
2081;P Onderwijs;2011 januari - 2011 december;82.9;2.3;84.0;2.4;0.1
2082;P Onderwijs;2011 april - 2012 maart;82.9;2.1;84.0;2.3;0.1
2083;P Onderwijs;2011 juli - 2012 juni;83.2;2.4;84.4;2.5;0.1
2084;P Onderwijs;2011 oktober - 2012 september;84.1;2.8;85.4;3.1;0.2
2085;P Onderwijs;2012 januari - 2012 december;84.8;2.3;86.2;2.6;0.3
2086;P Onderwijs;2012 april - 2013 maart;86.1;3.9;87.6;4.3;0.3
2087;P Onderwijs;2012 juli - 2013 juni;86.4;3.8;88.0;4.3;0.5
2088;P Onderwijs;2012 oktober - 2013 september;86.7;3.1;88.4;3.6;0.5
2089;P Onderwijs;2013 januari - 2013 december;86.8;2.4;88.6;2.9;0.5
2090;P Onderwijs;2013 april - 2014 maart;86.6;0.6;88.6;1.1;0.5
2091;P Onderwijs;2013 juli - 2014 juni;86.6;0.3;88.7;0.8;0.5
2092;P Onderwijs;2013 oktober - 2014 september;86.3;-0.4;88.5;0.0;0.4
2093;P Onderwijs;2014 januari - 2014 december;86.7;-0.1;88.9;0.3;0.3
2094;P Onderwijs;2014 april - 2015 maart;86.9;0.4;89.0;0.5;0.2
2095;P Onderwijs;2014 juli - 2015 juni;87.1;0.6;89.2;0.6;0.1
2096;P Onderwijs;2014 oktober - 2015 september;87.9;1.9;90.0;1.8;-0.1
2097;P Onderwijs;2015 januari - 2015 december;87.6;1.0;89.6;0.9;-0.2
2098;P Onderwijs;2015 april - 2016 maart;87.6;0.8;89.6;0.6;-0.2
2099;P Onderwijs;2015 juli - 2016 juni;86.9;-0.3;88.8;-0.5;-0.3
