ID;Leeftijd;PrognoseInterval;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3
475;0 tot 5 jaar;5;2036;1062871;544420;518451
476;0 tot 5 jaar;5;2037;1058737;542346;516391
477;0 tot 5 jaar;5;2038;1056195;541090;515105
478;0 tot 5 jaar;5;2039;1054849;540441;514423
479;0 tot 5 jaar;5;2040;1050982;538451;512531
480;0 tot 5 jaar;5;2041;1050147;537938;512209
481;0 tot 5 jaar;5;2042;1047520;536637;510883
482;0 tot 5 jaar;5;2043;1043497;534586;508910
483;0 tot 5 jaar;5;2044;1044584;535191;509393
484;0 tot 5 jaar;5;2045;1043228;534475;508753
485;0 tot 5 jaar;5;2046;1048192;537038;511154
486;0 tot 5 jaar;5;2047;1048674;537263;511410
487;0 tot 5 jaar;5;2048;1055863;540978;514885
488;0 tot 5 jaar;5;2049;1065000;545667;519333
489;0 tot 5 jaar;5;2050;1072391;549474;522917
490;0 tot 5 jaar;5;2051;1076898;551729;525169
491;0 tot 5 jaar;5;2052;1082668;554713;527955
492;0 tot 5 jaar;5;2053;1092243;559582;532643
493;0 tot 5 jaar;5;2054;1098159;562702;535458
494;0 tot 5 jaar;5;2055;1104739;566046;538659
495;0 tot 5 jaar;5;2056;1110614;569094;541520
496;0 tot 5 jaar;5;2057;1120990;574419;546548
497;0 tot 5 jaar;5;2058;1124133;575996;548143
498;0 tot 5 jaar;5;2059;1130084;579042;551037
499;0 tot 5 jaar;5;2060;1135365;581695;553651
500;5 tot 10 jaar;1;2011;984951;503833;481119
501;5 tot 10 jaar;1;2012;968433;495666;472766
502;5 tot 10 jaar;1;2013;950312;486027;464285
503;5 tot 10 jaar;1;2014;936022;478870;457152
504;5 tot 10 jaar;1;2015;928158;474939;453219
505;5 tot 10 jaar;1;2016;923645;472567;451078
506;5 tot 10 jaar;1;2017;919782;470394;449389
507;5 tot 10 jaar;1;2018;918518;470005;448512
508;5 tot 10 jaar;1;2019;914192;467561;446630
509;5 tot 10 jaar;1;2020;909968;465524;444444
510;5 tot 10 jaar;1;2021;908830;464968;443862
511;5 tot 10 jaar;1;2022;910027;465627;444400
512;5 tot 10 jaar;1;2023;913110;467258;445852
513;5 tot 10 jaar;1;2024;917445;469536;447909
514;5 tot 10 jaar;1;2025;922654;472269;450385
515;5 tot 10 jaar;1;2026;928443;475300;453143
516;5 tot 10 jaar;1;2027;934345;478378;455967
517;5 tot 10 jaar;1;2028;940095;481378;458718
518;5 tot 10 jaar;1;2029;945334;484106;461228
519;5 tot 10 jaar;1;2030;949935;486505;463430
520;5 tot 10 jaar;1;2031;953818;488528;465290
521;5 tot 10 jaar;1;2032;957074;490224;466849
522;5 tot 10 jaar;1;2033;959627;491557;468070
523;5 tot 10 jaar;1;2034;961515;492547;468968
524;5 tot 10 jaar;1;2035;962868;493260;469608
525;5 tot 10 jaar;1;2036;963617;493663;469955
526;5 tot 10 jaar;1;2037;963790;493772;470017
527;5 tot 10 jaar;1;2038;963192;493487;469705
528;5 tot 10 jaar;1;2039;961774;492783;468991
529;5 tot 10 jaar;1;2040;959475;491628;467846
530;5 tot 10 jaar;1;2041;956347;490050;466297
531;5 tot 10 jaar;1;2042;952540;488122;464418
532;5 tot 10 jaar;1;2043;948280;485955;462325
533;5 tot 10 jaar;1;2044;943808;483687;460121
534;5 tot 10 jaar;1;2045;939408;481442;457966
535;5 tot 10 jaar;1;2046;935298;479351;455947
536;5 tot 10 jaar;1;2047;931655;477497;454157
537;5 tot 10 jaar;1;2048;928615;475956;452660
538;5 tot 10 jaar;1;2049;926308;474785;451524
539;5 tot 10 jaar;1;2050;924783;474015;450768
540;5 tot 10 jaar;1;2051;924062;473656;450406
541;5 tot 10 jaar;1;2052;924149;473714;450435
542;5 tot 10 jaar;1;2053;924998;474164;450834
543;5 tot 10 jaar;1;2054;926519;474955;451563
544;5 tot 10 jaar;1;2055;928601;476029;452572
545;5 tot 10 jaar;1;2056;931129;477331;453797
546;5 tot 10 jaar;1;2057;933965;478792;455172
547;5 tot 10 jaar;1;2058;936970;480336;456634
548;5 tot 10 jaar;1;2059;940024;481908;458115
549;5 tot 10 jaar;1;2060;943008;483449;459559
550;5 tot 10 jaar;2;2011;983322;502997;480326
551;5 tot 10 jaar;2;2012;964818;493817;471006
552;5 tot 10 jaar;2;2013;944478;483034;461446
553;5 tot 10 jaar;2;2014;927512;474489;453023
554;5 tot 10 jaar;2;2015;917229;469296;447932
555;5 tot 10 jaar;2;2016;906736;463838;442898
556;5 tot 10 jaar;2;2017;893715;457000;436825
557;5 tot 10 jaar;2;2018;880859;450696;430192
558;5 tot 10 jaar;2;2019;862769;441256;421513
559;5 tot 10 jaar;2;2020;843595;431481;412060
560;5 tot 10 jaar;2;2021;830218;424750;405468
561;5 tot 10 jaar;2;2022;821306;420176;401439
562;5 tot 10 jaar;2;2023;815671;417168;398502
563;5 tot 10 jaar;2;2024;811418;414954;396464
564;5 tot 10 jaar;2;2025;804419;411707;392712
565;5 tot 10 jaar;2;2026;801333;410032;391194
566;5 tot 10 jaar;2;2027;794875;406781;388094
567;5 tot 10 jaar;2;2028;785546;402096;383453
568;5 tot 10 jaar;2;2029;784478;401566;382922
569;5 tot 10 jaar;2;2030;782505;400710;381795
570;5 tot 10 jaar;2;2031;778459;398624;379725
571;5 tot 10 jaar;2;2032;770103;394371;375731
572;5 tot 10 jaar;2;2033;766956;392852;374163
573;5 tot 10 jaar;2;2034;764837;391826;373011
574;5 tot 10 jaar;2;2035;762019;390306;371704
575;5 tot 10 jaar;2;2036;757272;387816;369460
576;5 tot 10 jaar;2;2037;756081;387211;368875
577;5 tot 10 jaar;2;2038;756262;387310;368938
578;5 tot 10 jaar;2;2039;751496;384870;366626
579;5 tot 10 jaar;2;2040;744715;381413;363302
580;5 tot 10 jaar;2;2041;737878;378067;359814
581;5 tot 10 jaar;2;2042;738343;378271;360072
582;5 tot 10 jaar;2;2043;727005;372684;354320
583;5 tot 10 jaar;2;2044;717599;367708;349892
584;5 tot 10 jaar;2;2045;707127;362334;344793
585;5 tot 10 jaar;2;2046;691887;354587;337300
586;5 tot 10 jaar;2;2047;681060;349065;331994
587;5 tot 10 jaar;2;2048;676243;346596;329647
588;5 tot 10 jaar;2;2049;668870;342736;326133
589;5 tot 10 jaar;2;2050;662311;339531;322780
590;5 tot 10 jaar;2;2051;655506;335907;319599
591;5 tot 10 jaar;2;2052;654183;335250;318933
592;5 tot 10 jaar;2;2053;644555;330745;314091
593;5 tot 10 jaar;2;2054;636881;326409;310472
594;5 tot 10 jaar;2;2055;625205;320582;304623
595;5 tot 10 jaar;2;2056;626675;321200;305475
596;5 tot 10 jaar;2;2057;626664;321181;305482
597;5 tot 10 jaar;2;2058;626002;320924;305078
598;5 tot 10 jaar;2;2059;618596;317145;301453
599;5 tot 10 jaar;2;2060;619715;317742;301972
600;5 tot 10 jaar;3;2011;986471;504611;481860
601;5 tot 10 jaar;3;2012;971891;497444;474447
602;5 tot 10 jaar;3;2013;955981;488946;467034
603;5 tot 10 jaar;3;2014;944214;483096;461118
604;5 tot 10 jaar;3;2015;938772;480420;458352
605;5 tot 10 jaar;3;2016;938176;480074;458102
606;5 tot 10 jaar;3;2017;942960;482304;460656
607;5 tot 10 jaar;3;2018;953148;487727;465422
608;5 tot 10 jaar;3;2019;961550;491820;469730
609;5 tot 10 jaar;3;2020;971541;497012;474576
610;5 tot 10 jaar;3;2021;985144;504010;481064
611;5 tot 10 jaar;3;2022;997921;510714;487207
612;5 tot 10 jaar;3;2023;1011364;517447;493713
613;5 tot 10 jaar;3;2024;1025500;524802;500697
614;5 tot 10 jaar;3;2025;1041071;533046;508025
615;5 tot 10 jaar;3;2026;1060264;542810;517454
616;5 tot 10 jaar;3;2027;1074783;550115;524668
617;5 tot 10 jaar;3;2028;1083691;555058;528633
618;5 tot 10 jaar;3;2029;1096392;561591;534801
619;5 tot 10 jaar;3;2030;1111792;569592;542238
620;5 tot 10 jaar;3;2031;1122654;575100;547547
621;5 tot 10 jaar;3;2032;1125701;576706;549009
622;5 tot 10 jaar;3;2033;1137089;582725;554403
623;5 tot 10 jaar;3;2034;1146055;587086;558970
624;5 tot 10 jaar;3;2035;1150851;589609;561242
625;5 tot 10 jaar;3;2036;1159446;593642;565871
626;5 tot 10 jaar;3;2037;1162853;595656;567196
627;5 tot 10 jaar;3;2038;1169892;599567;570325
628;5 tot 10 jaar;3;2039;1172537;601011;571526
629;5 tot 10 jaar;3;2040;1174366;601968;572398
630;5 tot 10 jaar;3;2041;1177273;603118;573914
631;5 tot 10 jaar;3;2042;1184760;606943;577817
632;5 tot 10 jaar;3;2043;1184557;607224;577615
633;5 tot 10 jaar;3;2044;1188212;609076;579136
634;5 tot 10 jaar;3;2045;1183854;606718;577136
635;5 tot 10 jaar;3;2046;1183962;606959;577003
636;5 tot 10 jaar;3;2047;1187175;608596;578579
637;5 tot 10 jaar;3;2048;1192725;611446;581279
638;5 tot 10 jaar;3;2049;1199423;614921;584502
639;5 tot 10 jaar;3;2050;1196462;613389;583074
640;5 tot 10 jaar;3;2051;1208429;619670;588758
641;5 tot 10 jaar;3;2052;1225361;628000;597361
642;5 tot 10 jaar;3;2053;1237711;634477;603234
643;5 tot 10 jaar;3;2054;1246224;638841;607383
644;5 tot 10 jaar;3;2055;1251910;642002;609908
645;5 tot 10 jaar;3;2056;1265719;649053;616634
646;5 tot 10 jaar;3;2057;1275568;653862;621707
647;5 tot 10 jaar;3;2058;1288326;660681;627645
648;5 tot 10 jaar;3;2059;1303314;668109;635205
649;5 tot 10 jaar;3;2060;1317012;675101;641864
650;5 tot 10 jaar;4;2011;984128;503411;480716
651;5 tot 10 jaar;4;2012;966573;494710;471860
652;5 tot 10 jaar;4;2013;947239;484446;462793
653;5 tot 10 jaar;4;2014;931467;476528;454936
654;5 tot 10 jaar;4;2015;922304;471912;450381
655;5 tot 10 jaar;4;2016;915120;468179;446947
656;5 tot 10 jaar;4;2017;906314;463454;442869
657;5 tot 10 jaar;4;2018;899251;460059;439164
658;5 tot 10 jaar;4;2019;887868;454068;433881
659;5 tot 10 jaar;4;2020;876140;448160;427980
660;5 tot 10 jaar;4;2021;868853;444483;424341
661;5 tot 10 jaar;4;2022;863257;441670;421585
662;5 tot 10 jaar;4;2023;861026;440519;420507
663;5 tot 10 jaar;4;2024;859738;439953;419797
664;5 tot 10 jaar;4;2025;859026;439617;419363
665;5 tot 10 jaar;4;2026;859694;440067;419627
666;5 tot 10 jaar;4;2027;861169;440865;420177
667;5 tot 10 jaar;4;2028;862336;441560;420785
668;5 tot 10 jaar;4;2029;861079;440779;420221
669;5 tot 10 jaar;4;2030;863478;442113;421463
670;5 tot 10 jaar;4;2031;865863;443236;422646
671;5 tot 10 jaar;4;2032;865463;443342;422159
672;5 tot 10 jaar;4;2033;865392;443288;422196
673;5 tot 10 jaar;4;2034;864802;442835;421875
674;5 tot 10 jaar;4;2035;861905;441615;420289
675;5 tot 10 jaar;4;2036;858590;439842;418820
676;5 tot 10 jaar;4;2037;858655;439786;418855
677;5 tot 10 jaar;4;2038;855180;438004;417192
678;5 tot 10 jaar;4;2039;848635;434897;413828
679;5 tot 10 jaar;4;2040;843735;432357;411356
680;5 tot 10 jaar;4;2041;838410;429665;408746
681;5 tot 10 jaar;4;2042;831770;426210;405560
682;5 tot 10 jaar;4;2043;826354;423361;403071
683;5 tot 10 jaar;4;2044;818790;419581;399210
684;5 tot 10 jaar;4;2045;808142;414087;394054
685;5 tot 10 jaar;4;2046;801010;410522;390487
686;5 tot 10 jaar;4;2047;796883;408445;388437
687;5 tot 10 jaar;4;2048;790379;405235;385411
688;5 tot 10 jaar;4;2049;785487;402757;382877
689;5 tot 10 jaar;4;2050;781545;400644;381049
690;5 tot 10 jaar;4;2051;777839;398718;379121
691;5 tot 10 jaar;4;2052;775105;397198;377907
692;5 tot 10 jaar;4;2053;773800;396609;377191
693;5 tot 10 jaar;4;2054;773985;396752;377196
694;5 tot 10 jaar;4;2055;770196;394963;375236
695;5 tot 10 jaar;4;2056;767249;393374;373875
696;5 tot 10 jaar;4;2057;766268;392767;373501
697;5 tot 10 jaar;4;2058;763164;391201;371928
698;5 tot 10 jaar;4;2059;760502;389849;370654
699;5 tot 10 jaar;4;2060;760716;389943;370773
700;5 tot 10 jaar;5;2011;985594;504163;481434
701;5 tot 10 jaar;5;2012;969852;496391;473459
702;5 tot 10 jaar;5;2013;952612;487207;465404
703;5 tot 10 jaar;5;2014;939363;480585;458771
704;5 tot 10 jaar;5;2015;932601;477240;455368
705;5 tot 10 jaar;5;2016;929866;475789;454091
706;5 tot 10 jaar;5;2017;930362;475841;454504
707;5 tot 10 jaar;5;2018;934507;478218;456294
708;5 tot 10 jaar;5;2019;936157;478837;457308
709;5 tot 10 jaar;5;2020;938498;480193;458368
710;5 tot 10 jaar;5;2021;943166;482603;460663
711;5 tot 10 jaar;5;2022;947933;485099;462974
712;5 tot 10 jaar;5;2023;955718;489057;466642
713;5 tot 10 jaar;5;2024;964895;493888;471008
714;5 tot 10 jaar;5;2025;974012;498503;475344
715;5 tot 10 jaar;5;2026;985288;504393;480895
716;5 tot 10 jaar;5;2027;996196;510036;486132
717;5 tot 10 jaar;5;2028;1008457;516389;491895
718;5 tot 10 jaar;5;2029;1018244;521429;496699
719;5 tot 10 jaar;5;2030;1024908;524971;499891
720;5 tot 10 jaar;5;2031;1031086;528139;502904
721;5 tot 10 jaar;5;2032;1038886;532146;506743
722;5 tot 10 jaar;5;2033;1046101;535836;510198
723;5 tot 10 jaar;5;2034;1052864;539498;513392
724;5 tot 10 jaar;5;2035;1057149;541663;515455
725;5 tot 10 jaar;5;2036;1060994;543715;517355
726;5 tot 10 jaar;5;2037;1066645;546383;520216
727;5 tot 10 jaar;5;2038;1066180;546340;519864
728;5 tot 10 jaar;5;2039;1067819;547127;520749
729;5 tot 10 jaar;5;2040;1067903;547012;520925
730;5 tot 10 jaar;5;2041;1067935;547234;520708
731;5 tot 10 jaar;5;2042;1063335;544752;518441
732;5 tot 10 jaar;5;2043;1059747;543152;516662
733;5 tot 10 jaar;5;2044;1056782;541551;515234
734;5 tot 10 jaar;5;2045;1054830;540468;514362
735;5 tot 10 jaar;5;2046;1054519;540661;513858
736;5 tot 10 jaar;5;2047;1052913;539651;513262
737;5 tot 10 jaar;5;2048;1050160;538252;511908
738;5 tot 10 jaar;5;2049;1049099;537741;511358
739;5 tot 10 jaar;5;2050;1049328;537853;511466
740;5 tot 10 jaar;5;2051;1052350;539531;512847
741;5 tot 10 jaar;5;2052;1053258;540016;513241
742;5 tot 10 jaar;5;2053;1062166;544518;517648
743;5 tot 10 jaar;5;2054;1069465;548156;521361
744;5 tot 10 jaar;5;2055;1074545;550901;523684
745;5 tot 10 jaar;5;2056;1082141;554679;527346
746;5 tot 10 jaar;5;2057;1085219;556398;528821
747;5 tot 10 jaar;5;2058;1092287;559992;532300
748;5 tot 10 jaar;5;2059;1100588;564174;536414
749;5 tot 10 jaar;5;2060;1106934;567335;539599
750;10 tot 15 jaar;1;2011;998953;511049;487904
751;10 tot 15 jaar;1;2012;1009894;515962;493932
752;10 tot 15 jaar;1;2013;1017429;520247;497181
753;10 tot 15 jaar;1;2014;1017812;520446;497367
754;10 tot 15 jaar;1;2015;1009876;515946;493930
755;10 tot 15 jaar;1;2016;991143;506677;484466
756;10 tot 15 jaar;1;2017;973716;498006;475710
757;10 tot 15 jaar;1;2018;954734;487928;466806
758;10 tot 15 jaar;1;2019;939912;480510;459402
759;10 tot 15 jaar;1;2020;932003;476581;455422
760;10 tot 15 jaar;1;2021;927587;474300;453287
761;10 tot 15 jaar;1;2022;923914;472267;451647
762;10 tot 15 jaar;1;2023;922873;472034;450839
763;10 tot 15 jaar;1;2024;918805;469762;449042
764;10 tot 15 jaar;1;2025;914759;467847;446912
765;10 tot 15 jaar;1;2026;913723;467356;446367
766;10 tot 15 jaar;1;2027;914971;468055;446916
767;10 tot 15 jaar;1;2028;918077;469716;448361
768;10 tot 15 jaar;1;2029;922430;472017;450413
769;10 tot 15 jaar;1;2030;927646;474766;452880
770;10 tot 15 jaar;1;2031;933435;477804;455631
771;10 tot 15 jaar;1;2032;939323;480879;458444
772;10 tot 15 jaar;1;2033;945062;483876;461186
773;10 tot 15 jaar;1;2034;950296;486610;463686
774;10 tot 15 jaar;1;2035;954890;489010;465880
775;10 tot 15 jaar;1;2036;958780;491045;467735
776;10 tot 15 jaar;1;2037;962031;492743;469288
777;10 tot 15 jaar;1;2038;964577;494073;470504
778;10 tot 15 jaar;1;2039;966459;495060;471398
779;10 tot 15 jaar;1;2040;967800;495771;472029
780;10 tot 15 jaar;1;2041;968537;496170;472368
781;10 tot 15 jaar;1;2042;968709;496285;472423
782;10 tot 15 jaar;1;2043;968107;496003;472104
783;10 tot 15 jaar;1;2044;966684;495300;471383
784;10 tot 15 jaar;1;2045;964377;494149;470228
785;10 tot 15 jaar;1;2046;961255;492581;468674
786;10 tot 15 jaar;1;2047;957439;490653;466786
787;10 tot 15 jaar;1;2048;953185;488496;464689
788;10 tot 15 jaar;1;2049;948729;486234;462495
789;10 tot 15 jaar;1;2050;944335;483996;460339
790;10 tot 15 jaar;1;2051;940237;481914;458324
791;10 tot 15 jaar;1;2052;936607;480074;456533
792;10 tot 15 jaar;1;2053;933577;478538;455040
793;10 tot 15 jaar;1;2054;931271;477372;453899
794;10 tot 15 jaar;1;2055;929744;476607;453137
795;10 tot 15 jaar;1;2056;929016;476253;452763
796;10 tot 15 jaar;1;2057;929088;476308;452781
797;10 tot 15 jaar;1;2058;929912;476751;453162
798;10 tot 15 jaar;1;2059;931411;477537;453874
799;10 tot 15 jaar;1;2060;933474;478610;454864
800;10 tot 15 jaar;2;2011;997784;510444;487339
801;10 tot 15 jaar;2;2012;1007163;514557;492609
802;10 tot 15 jaar;2;2013;1012955;517962;494993
803;10 tot 15 jaar;2;2014;1011379;517169;494201
804;10 tot 15 jaar;2;2015;1001082;511464;489613
805;10 tot 15 jaar;2;2016;980411;501224;479187
806;10 tot 15 jaar;2;2017;960602;491335;469250
807;10 tot 15 jaar;2;2018;939283;480034;459250
808;10 tot 15 jaar;2;2019;921481;471064;450444
809;10 tot 15 jaar;2;2020;910857;465687;445170
810;10 tot 15 jaar;2;2021;901998;461102;440896
811;10 tot 15 jaar;2;2022;889847;454728;435058
812;10 tot 15 jaar;2;2023;878908;449496;429412
813;10 tot 15 jaar;2;2024;863017;441167;421850
814;10 tot 15 jaar;2;2025;843737;431406;412330
815;10 tot 15 jaar;2;2026;830708;424831;405876
816;10 tot 15 jaar;2;2027;824364;421655;402669
817;10 tot 15 jaar;2;2028;815291;417054;398237
818;10 tot 15 jaar;2;2029;810474;414811;395697
819;10 tot 15 jaar;2;2030;807691;413217;394360
820;10 tot 15 jaar;2;2031;805042;412096;392950
821;10 tot 15 jaar;2;2032;797018;407915;388994
822;10 tot 15 jaar;2;2033;790320;404756;385564
823;10 tot 15 jaar;2;2034;785643;402154;383488
824;10 tot 15 jaar;2;2035;781639;400227;381419
825;10 tot 15 jaar;2;2036;780975;399976;380983
826;10 tot 15 jaar;2;2037;773107;396078;377029
827;10 tot 15 jaar;2;2038;770506;394784;376011
828;10 tot 15 jaar;2;2039;766256;392591;373665
829;10 tot 15 jaar;2;2040;763737;391190;372467
830;10 tot 15 jaar;2;2041;759466;389039;370456
831;10 tot 15 jaar;2;2042;759010;388911;370099
832;10 tot 15 jaar;2;2043;758773;388793;369980
833;10 tot 15 jaar;2;2044;754538;386453;368084
834;10 tot 15 jaar;2;2045;748820;383688;365133
835;10 tot 15 jaar;2;2046;745015;381927;363088
836;10 tot 15 jaar;2;2047;741706;380107;361599
837;10 tot 15 jaar;2;2048;730303;374309;355997
838;10 tot 15 jaar;2;2049;721780;369800;351924
839;10 tot 15 jaar;2;2050;711278;364506;346772
840;10 tot 15 jaar;2;2051;696334;356886;339447
841;10 tot 15 jaar;2;2052;683479;350264;333215
842;10 tot 15 jaar;2;2053;682893;350161;332732
843;10 tot 15 jaar;2;2054;670294;343520;326774
844;10 tot 15 jaar;2;2055;663403;339983;323420
845;10 tot 15 jaar;2;2056;656193;336406;319787
846;10 tot 15 jaar;2;2057;656327;336402;319925
847;10 tot 15 jaar;2;2058;657878;337207;320346
848;10 tot 15 jaar;2;2059;640255;328197;312058
849;10 tot 15 jaar;2;2060;633319;325044;308277
850;10 tot 15 jaar;3;2011;1000169;511672;488499
851;10 tot 15 jaar;3;2012;1012768;517416;495347
852;10 tot 15 jaar;3;2013;1022042;522589;499471
853;10 tot 15 jaar;3;2014;1024559;523877;500720
854;10 tot 15 jaar;3;2015;1018847;520505;498342
855;10 tot 15 jaar;3;2016;1002361;512321;490040
856;10 tot 15 jaar;3;2017;987316;504861;482433
857;10 tot 15 jaar;3;2018;970816;496031;474755
858;10 tot 15 jaar;3;2019;958488;489952;468489
859;10 tot 15 jaar;3;2020;953009;487283;465705
860;10 tot 15 jaar;3;2021;952726;487222;465523
861;10 tot 15 jaar;3;2022;956132;488717;467415
862;10 tot 15 jaar;3;2023;962992;492660;470385
863;10 tot 15 jaar;3;2024;972869;497469;475346
864;10 tot 15 jaar;3;2025;980728;501606;479121
865;10 tot 15 jaar;3;2026;993910;508466;485444
866;10 tot 15 jaar;3;2027;1008799;516097;492644
867;10 tot 15 jaar;3;2028;1018845;521469;497520
868;10 tot 15 jaar;3;2029;1031364;527704;503660
869;10 tot 15 jaar;3;2030;1048029;536487;511543
870;10 tot 15 jaar;3;2031;1065997;545754;520243
871;10 tot 15 jaar;3;2032;1078249;551951;526298
872;10 tot 15 jaar;3;2033;1090134;558245;531890
873;10 tot 15 jaar;3;2034;1105121;566032;539089
874;10 tot 15 jaar;3;2035;1120868;574105;546763
875;10 tot 15 jaar;3;2036;1132749;580420;552329
876;10 tot 15 jaar;3;2037;1138970;583234;555736
877;10 tot 15 jaar;3;2038;1144757;586444;558301
878;10 tot 15 jaar;3;2039;1153580;590851;562729
879;10 tot 15 jaar;3;2040;1160218;594344;565874
880;10 tot 15 jaar;3;2041;1164243;596466;567777
881;10 tot 15 jaar;3;2042;1169733;599337;570396
882;10 tot 15 jaar;3;2043;1177023;602951;574072
883;10 tot 15 jaar;3;2044;1181817;605431;576386
884;10 tot 15 jaar;3;2045;1181131;605280;575851
885;10 tot 15 jaar;3;2046;1185607;607607;578021
886;10 tot 15 jaar;3;2047;1188743;609085;579495
887;10 tot 15 jaar;3;2048;1187307;608611;578694
888;10 tot 15 jaar;3;2049;1187195;608351;578844
889;10 tot 15 jaar;3;2050;1190118;610071;580176
890;10 tot 15 jaar;3;2051;1193407;611747;581656
891;10 tot 15 jaar;3;2052;1194725;612494;582231
892;10 tot 15 jaar;3;2053;1199386;614861;584525
893;10 tot 15 jaar;3;2054;1203635;617046;586589
894;10 tot 15 jaar;3;2055;1207138;618672;588313
895;10 tot 15 jaar;3;2056;1219629;625119;594542
896;10 tot 15 jaar;3;2057;1233893;632489;601404
897;10 tot 15 jaar;3;2058;1242585;637147;605438
898;10 tot 15 jaar;3;2059;1254360;643207;611183
899;10 tot 15 jaar;3;2060;1262675;647353;615323
900;10 tot 15 jaar;4;2011;998326;510725;487599
901;10 tot 15 jaar;4;2012;1008506;515247;493255
902;10 tot 15 jaar;4;2013;1015066;519047;496015
903;10 tot 15 jaar;4;2014;1014323;518667;495663
904;10 tot 15 jaar;4;2015;1005269;513594;491682
905;10 tot 15 jaar;4;2016;985332;503680;481625
