ID;Geslacht;Herkomstgroepering;Generatie;Onderwijssoort;Woongemeente;Perioden;PercentageGeslaagdeExamenkandidaten_1
9401;Totaal mannen en vrouwen;1;0;Vwo;Terneuzen;2003/'04;99.0
9402;Totaal mannen en vrouwen;1;0;Vwo;Terneuzen;2004/'05;
9403;Totaal mannen en vrouwen;1;0;Vwo;Terneuzen;2005/'06;98.0
9404;Totaal mannen en vrouwen;1;0;Vwo;Terneuzen;2006/'07*;100.0
9405;Totaal mannen en vrouwen;1;0;Vwo;Tilburg;1998/'99;93.0
9406;Totaal mannen en vrouwen;1;0;Vwo;Tilburg;1999/'00;90.0
9407;Totaal mannen en vrouwen;1;0;Vwo;Tilburg;2000/'01;94.0
9408;Totaal mannen en vrouwen;1;0;Vwo;Tilburg;2001/'02;94.0
9409;Totaal mannen en vrouwen;1;0;Vwo;Tilburg;2002/'03;96.0
9410;Totaal mannen en vrouwen;1;0;Vwo;Tilburg;2003/'04;96.0
9411;Totaal mannen en vrouwen;1;0;Vwo;Tilburg;2004/'05;96.0
9412;Totaal mannen en vrouwen;1;0;Vwo;Tilburg;2005/'06;93.0
9413;Totaal mannen en vrouwen;1;0;Vwo;Tilburg;2006/'07*;93.0
9414;Totaal mannen en vrouwen;1;0;Vwo;Utrecht (gemeente);1998/'99;88.0
9415;Totaal mannen en vrouwen;1;0;Vwo;Utrecht (gemeente);1999/'00;88.0
9416;Totaal mannen en vrouwen;1;0;Vwo;Utrecht (gemeente);2000/'01;96.0
9417;Totaal mannen en vrouwen;1;0;Vwo;Utrecht (gemeente);2001/'02;94.0
9418;Totaal mannen en vrouwen;1;0;Vwo;Utrecht (gemeente);2002/'03;96.0
9419;Totaal mannen en vrouwen;1;0;Vwo;Utrecht (gemeente);2003/'04;94.0
9420;Totaal mannen en vrouwen;1;0;Vwo;Utrecht (gemeente);2004/'05;95.0
9421;Totaal mannen en vrouwen;1;0;Vwo;Utrecht (gemeente);2005/'06;93.0
9422;Totaal mannen en vrouwen;1;0;Vwo;Utrecht (gemeente);2006/'07*;94.0
9423;Totaal mannen en vrouwen;1;0;Vwo;Veenendaal;1998/'99;88.0
9424;Totaal mannen en vrouwen;1;0;Vwo;Veenendaal;1999/'00;88.0
9425;Totaal mannen en vrouwen;1;0;Vwo;Veenendaal;2000/'01;93.0
9426;Totaal mannen en vrouwen;1;0;Vwo;Veenendaal;2001/'02;96.0
9427;Totaal mannen en vrouwen;1;0;Vwo;Veenendaal;2002/'03;97.0
9428;Totaal mannen en vrouwen;1;0;Vwo;Veenendaal;2003/'04;97.0
9429;Totaal mannen en vrouwen;1;0;Vwo;Veenendaal;2004/'05;94.0
9430;Totaal mannen en vrouwen;1;0;Vwo;Veenendaal;2005/'06;88.0
9431;Totaal mannen en vrouwen;1;0;Vwo;Veenendaal;2006/'07*;92.0
9432;Totaal mannen en vrouwen;1;0;Vwo;Velsen;1998/'99;86.0
9433;Totaal mannen en vrouwen;1;0;Vwo;Velsen;1999/'00;89.0
9434;Totaal mannen en vrouwen;1;0;Vwo;Velsen;2000/'01;88.0
9435;Totaal mannen en vrouwen;1;0;Vwo;Velsen;2001/'02;99.0
9436;Totaal mannen en vrouwen;1;0;Vwo;Velsen;2002/'03;85.0
9437;Totaal mannen en vrouwen;1;0;Vwo;Velsen;2003/'04;97.0
9438;Totaal mannen en vrouwen;1;0;Vwo;Velsen;2004/'05;91.0
9439;Totaal mannen en vrouwen;1;0;Vwo;Velsen;2005/'06;91.0
9440;Totaal mannen en vrouwen;1;0;Vwo;Velsen;2006/'07*;96.0
9441;Totaal mannen en vrouwen;1;0;Vwo;Venlo;1998/'99;93.0
9442;Totaal mannen en vrouwen;1;0;Vwo;Venlo;1999/'00;82.0
9443;Totaal mannen en vrouwen;1;0;Vwo;Venlo;2000/'01;92.0
9444;Totaal mannen en vrouwen;1;0;Vwo;Venlo;2001/'02;95.0
9445;Totaal mannen en vrouwen;1;0;Vwo;Venlo;2002/'03;98.0
9446;Totaal mannen en vrouwen;1;0;Vwo;Venlo;2003/'04;96.0
9447;Totaal mannen en vrouwen;1;0;Vwo;Venlo;2004/'05;98.0
9448;Totaal mannen en vrouwen;1;0;Vwo;Venlo;2005/'06;92.0
9449;Totaal mannen en vrouwen;1;0;Vwo;Venlo;2006/'07*;95.0
9450;Totaal mannen en vrouwen;1;0;Vwo;Vlaardingen;1998/'99;89.0
9451;Totaal mannen en vrouwen;1;0;Vwo;Vlaardingen;1999/'00;83.0
9452;Totaal mannen en vrouwen;1;0;Vwo;Vlaardingen;2000/'01;91.0
9453;Totaal mannen en vrouwen;1;0;Vwo;Vlaardingen;2001/'02;90.0
9454;Totaal mannen en vrouwen;1;0;Vwo;Vlaardingen;2002/'03;96.0
9455;Totaal mannen en vrouwen;1;0;Vwo;Vlaardingen;2003/'04;78.0
9456;Totaal mannen en vrouwen;1;0;Vwo;Vlaardingen;2004/'05;92.0
9457;Totaal mannen en vrouwen;1;0;Vwo;Vlaardingen;2005/'06;89.0
9458;Totaal mannen en vrouwen;1;0;Vwo;Vlaardingen;2006/'07*;94.0
9459;Totaal mannen en vrouwen;1;0;Vwo;Westland;1998/'99;
9460;Totaal mannen en vrouwen;1;0;Vwo;Westland;1999/'00;
9461;Totaal mannen en vrouwen;1;0;Vwo;Westland;2000/'01;
9462;Totaal mannen en vrouwen;1;0;Vwo;Westland;2001/'02;
9463;Totaal mannen en vrouwen;1;0;Vwo;Westland;2002/'03;
9464;Totaal mannen en vrouwen;1;0;Vwo;Westland;2003/'04;
9465;Totaal mannen en vrouwen;1;0;Vwo;Westland;2004/'05;96.0
9466;Totaal mannen en vrouwen;1;0;Vwo;Westland;2005/'06;95.0
9467;Totaal mannen en vrouwen;1;0;Vwo;Westland;2006/'07*;95.0
9468;Totaal mannen en vrouwen;1;0;Vwo;Zaanstad;1998/'99;93.0
9469;Totaal mannen en vrouwen;1;0;Vwo;Zaanstad;1999/'00;90.0
9470;Totaal mannen en vrouwen;1;0;Vwo;Zaanstad;2000/'01;93.0
9471;Totaal mannen en vrouwen;1;0;Vwo;Zaanstad;2001/'02;94.0
9472;Totaal mannen en vrouwen;1;0;Vwo;Zaanstad;2002/'03;93.0
9473;Totaal mannen en vrouwen;1;0;Vwo;Zaanstad;2003/'04;96.0
9474;Totaal mannen en vrouwen;1;0;Vwo;Zaanstad;2004/'05;95.0
9475;Totaal mannen en vrouwen;1;0;Vwo;Zaanstad;2005/'06;92.0
9476;Totaal mannen en vrouwen;1;0;Vwo;Zaanstad;2006/'07*;94.0
9477;Totaal mannen en vrouwen;1;0;Vwo;Zeist;1998/'99;91.0
9478;Totaal mannen en vrouwen;1;0;Vwo;Zeist;1999/'00;85.0
9479;Totaal mannen en vrouwen;1;0;Vwo;Zeist;2000/'01;92.0
9480;Totaal mannen en vrouwen;1;0;Vwo;Zeist;2001/'02;91.0
9481;Totaal mannen en vrouwen;1;0;Vwo;Zeist;2002/'03;95.0
9482;Totaal mannen en vrouwen;1;0;Vwo;Zeist;2003/'04;93.0
9483;Totaal mannen en vrouwen;1;0;Vwo;Zeist;2004/'05;97.0
9484;Totaal mannen en vrouwen;1;0;Vwo;Zeist;2005/'06;95.0
9485;Totaal mannen en vrouwen;1;0;Vwo;Zeist;2006/'07*;98.0
9486;Totaal mannen en vrouwen;1;0;Vwo;Zoetermeer;1998/'99;90.0
9487;Totaal mannen en vrouwen;1;0;Vwo;Zoetermeer;1999/'00;91.0
9488;Totaal mannen en vrouwen;1;0;Vwo;Zoetermeer;2000/'01;96.0
9489;Totaal mannen en vrouwen;1;0;Vwo;Zoetermeer;2001/'02;95.0
9490;Totaal mannen en vrouwen;1;0;Vwo;Zoetermeer;2002/'03;94.0
9491;Totaal mannen en vrouwen;1;0;Vwo;Zoetermeer;2003/'04;96.0
9492;Totaal mannen en vrouwen;1;0;Vwo;Zoetermeer;2004/'05;86.0
9493;Totaal mannen en vrouwen;1;0;Vwo;Zoetermeer;2005/'06;89.0
9494;Totaal mannen en vrouwen;1;0;Vwo;Zoetermeer;2006/'07*;91.0
9495;Totaal mannen en vrouwen;1;0;Vwo;Zwolle;1998/'99;86.0
9496;Totaal mannen en vrouwen;1;0;Vwo;Zwolle;1999/'00;88.0
9497;Totaal mannen en vrouwen;1;0;Vwo;Zwolle;2000/'01;95.0
9498;Totaal mannen en vrouwen;1;0;Vwo;Zwolle;2001/'02;93.0
9499;Totaal mannen en vrouwen;1;0;Vwo;Zwolle;2002/'03;90.0
9500;Totaal mannen en vrouwen;1;0;Vwo;Zwolle;2003/'04;91.0
9501;Totaal mannen en vrouwen;1;0;Vwo;Zwolle;2004/'05;94.0
9502;Totaal mannen en vrouwen;1;0;Vwo;Zwolle;2005/'06;94.0
9503;Totaal mannen en vrouwen;1;0;Vwo;Zwolle;2006/'07*;91.0
9504;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Nederland;1998/'99;
9505;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Nederland;1999/'00;
9506;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Nederland;2000/'01;
9507;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Nederland;2001/'02;
9508;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Nederland;2002/'03;
9509;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Nederland;2003/'04;
9510;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Nederland;2004/'05;
9511;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Nederland;2005/'06;
9512;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Nederland;2006/'07*;
9513;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Alkmaar;1998/'99;
9514;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Alkmaar;1999/'00;
9515;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Alkmaar;2000/'01;
9516;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Alkmaar;2001/'02;
9517;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Alkmaar;2002/'03;
9518;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Alkmaar;2003/'04;
9519;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Alkmaar;2004/'05;
9520;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Alkmaar;2005/'06;
9521;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Alkmaar;2006/'07*;
9522;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Almelo;1998/'99;
9523;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Almelo;1999/'00;
9524;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Almelo;2000/'01;
9525;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Almelo;2001/'02;
9526;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Almelo;2002/'03;
9527;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Almelo;2003/'04;
9528;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Almelo;2004/'05;
9529;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Almelo;2005/'06;
9530;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Almelo;2006/'07*;
9531;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Almere;1998/'99;
9532;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Almere;1999/'00;
9533;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Almere;2000/'01;
9534;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Almere;2001/'02;
9535;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Almere;2002/'03;
9536;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Almere;2003/'04;
9537;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Almere;2004/'05;
9538;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Almere;2005/'06;
9539;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Almere;2006/'07*;
9540;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Alphen aan den Rijn;1998/'99;
9541;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Alphen aan den Rijn;1999/'00;
9542;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Alphen aan den Rijn;2000/'01;
9543;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Alphen aan den Rijn;2001/'02;
9544;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Alphen aan den Rijn;2002/'03;
9545;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Alphen aan den Rijn;2003/'04;
9546;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Alphen aan den Rijn;2004/'05;
9547;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Alphen aan den Rijn;2005/'06;
9548;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Alphen aan den Rijn;2006/'07*;
9549;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amersfoort;1998/'99;
9550;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amersfoort;1999/'00;
9551;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amersfoort;2000/'01;
9552;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amersfoort;2001/'02;
9553;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amersfoort;2002/'03;
9554;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amersfoort;2003/'04;
9555;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amersfoort;2004/'05;
9556;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amersfoort;2005/'06;
9557;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amersfoort;2006/'07*;
9558;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amstelveen;1998/'99;
9559;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amstelveen;1999/'00;
9560;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amstelveen;2000/'01;
9561;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amstelveen;2001/'02;
9562;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amstelveen;2002/'03;
9563;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amstelveen;2003/'04;
9564;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amstelveen;2004/'05;
9565;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amstelveen;2005/'06;
9566;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amstelveen;2006/'07*;
9567;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amsterdam;1998/'99;
9568;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amsterdam;1999/'00;
9569;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amsterdam;2000/'01;
9570;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amsterdam;2001/'02;
9571;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amsterdam;2002/'03;
9572;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amsterdam;2003/'04;
9573;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amsterdam;2004/'05;
9574;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amsterdam;2005/'06;
9575;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amsterdam;2006/'07*;
9576;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Apeldoorn;1998/'99;
9577;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Apeldoorn;1999/'00;
9578;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Apeldoorn;2000/'01;
9579;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Apeldoorn;2001/'02;
9580;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Apeldoorn;2002/'03;
9581;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Apeldoorn;2003/'04;
9582;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Apeldoorn;2004/'05;
9583;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Apeldoorn;2005/'06;
9584;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Apeldoorn;2006/'07*;
9585;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Arnhem;1998/'99;
9586;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Arnhem;1999/'00;
9587;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Arnhem;2000/'01;
9588;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Arnhem;2001/'02;
9589;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Arnhem;2002/'03;
9590;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Arnhem;2003/'04;
9591;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Arnhem;2004/'05;
9592;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Arnhem;2005/'06;
9593;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Arnhem;2006/'07*;
9594;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Assen;1998/'99;
9595;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Assen;1999/'00;
9596;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Assen;2000/'01;
9597;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Assen;2001/'02;
9598;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Assen;2002/'03;
9599;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Assen;2003/'04;
9600;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Assen;2004/'05;
9601;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Assen;2005/'06;
9602;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Assen;2006/'07*;
9603;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Barneveld;1998/'99;
9604;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Barneveld;1999/'00;
9605;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Barneveld;2000/'01;
9606;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Barneveld;2001/'02;
9607;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Barneveld;2002/'03;
9608;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Barneveld;2003/'04;
9609;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Barneveld;2004/'05;
9610;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Barneveld;2005/'06;
9611;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Barneveld;2006/'07*;
9612;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Bergen op Zoom;1998/'99;
9613;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Bergen op Zoom;1999/'00;
9614;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Bergen op Zoom;2000/'01;
9615;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Bergen op Zoom;2001/'02;
9616;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Bergen op Zoom;2002/'03;
9617;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Bergen op Zoom;2003/'04;
9618;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Bergen op Zoom;2004/'05;
9619;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Bergen op Zoom;2005/'06;
9620;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Bergen op Zoom;2006/'07*;
9621;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Breda;1998/'99;
9622;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Breda;1999/'00;
9623;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Breda;2000/'01;
9624;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Breda;2001/'02;
9625;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Breda;2002/'03;
9626;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Breda;2003/'04;
9627;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Breda;2004/'05;
9628;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Breda;2005/'06;
9629;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Breda;2006/'07*;
9630;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Capelle aan den IJssel;1998/'99;
9631;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Capelle aan den IJssel;1999/'00;
9632;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Capelle aan den IJssel;2000/'01;
9633;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Capelle aan den IJssel;2001/'02;
9634;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Capelle aan den IJssel;2002/'03;
9635;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Capelle aan den IJssel;2003/'04;
9636;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Capelle aan den IJssel;2004/'05;
9637;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Capelle aan den IJssel;2005/'06;
9638;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Capelle aan den IJssel;2006/'07*;
9639;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Delft;1998/'99;
9640;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Delft;1999/'00;
9641;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Delft;2000/'01;
9642;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Delft;2001/'02;
9643;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Delft;2002/'03;
9644;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Delft;2003/'04;
9645;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Delft;2004/'05;
9646;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Delft;2005/'06;
9647;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Delft;2006/'07*;
9648;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Deventer;1998/'99;
9649;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Deventer;1999/'00;
9650;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Deventer;2000/'01;
9651;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Deventer;2001/'02;
9652;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Deventer;2002/'03;
9653;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Deventer;2003/'04;
9654;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Deventer;2004/'05;
9655;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Deventer;2005/'06;
9656;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Deventer;2006/'07*;
9657;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Doetinchem;1998/'99;
9658;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Doetinchem;1999/'00;
9659;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Doetinchem;2000/'01;
9660;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Doetinchem;2001/'02;
