ID;Diensten;Landen;Perioden;InvoerVanDiensten_1;UitvoerVanDiensten_2;SaldoDiensten_3
4491;SA Industriële diensten;Filippijnen;2016 2e kwartaal;0.0;0.0;0.0
4492;SA Industriële diensten;Filippijnen;2016 3e kwartaal;0.0;0.0;0.0
4493;SA Industriële diensten;Filippijnen;2016 4e kwartaal;0.0;0.0;0.0
4494;SA Industriële diensten;Filippijnen;2016;0.0;0.0;0.0
4495;SA Industriële diensten;Filippijnen;2017 1e kwartaal;0.0;0.0;0.0
4496;SA Industriële diensten;Filippijnen;2017 2e kwartaal;0.0;0.0;0.0
4497;SA Industriële diensten;Filippijnen;2017 3e kwartaal;0.0;0.0;0.0
4498;SA Industriële diensten;Filippijnen;2017 4e kwartaal;0.0;0.0;0.0
4499;SA Industriële diensten;Filippijnen;2017;0.0;0.0;0.0
4500;SA Industriële diensten;Filippijnen;2018 1e kwartaal;0.0;0.0;0.0
4501;SA Industriële diensten;Filippijnen;2018 2e kwartaal;0.0;0.0;0.0
4502;SA Industriële diensten;Filippijnen;2018 3e kwartaal;0.0;0.0;0.0
4503;SA Industriële diensten;Filippijnen;2018 4e kwartaal;0.0;0.0;0.0
4504;SA Industriële diensten;Filippijnen;2018;0.0;0.0;0.0
4505;SA Industriële diensten;Filippijnen;2019 1e kwartaal;0.0;0.0;0.0
4506;SA Industriële diensten;Filippijnen;2019 2e kwartaal;0.0;0.0;0.0
4507;SA Industriële diensten;Filippijnen;2019 3e kwartaal;0.0;0.0;0.0
4508;SA Industriële diensten;Filippijnen;2019 4e kwartaal;0.0;0.0;0.0
4509;SA Industriële diensten;Filippijnen;2019;0.0;0.0;0.0
4510;SA Industriële diensten;Filippijnen;2020 1e kwartaal;0.0;0.0;0.0
4511;SA Industriële diensten;Filippijnen;2020 2e kwartaal;0.0;0.0;0.0
4512;SA Industriële diensten;Filippijnen;2020 3e kwartaal;0.0;0.0;0.0
4513;SA Industriële diensten;Filippijnen;2020 4e kwartaal;0.0;0.0;0.0
4514;SA Industriële diensten;Filippijnen;2020;0.0;0.0;0.0
4515;SA Industriële diensten;Finland;2014 1e kwartaal;9.0;33.0;23.0
4516;SA Industriële diensten;Finland;2014 2e kwartaal;10.0;34.0;24.0
4517;SA Industriële diensten;Finland;2014 3e kwartaal;12.0;35.0;23.0
4518;SA Industriële diensten;Finland;2014 4e kwartaal;9.0;33.0;24.0
4519;SA Industriële diensten;Finland;2014;41.0;135.0;94.0
4520;SA Industriële diensten;Finland;2015 1e kwartaal;9.0;68.0;59.0
4521;SA Industriële diensten;Finland;2015 2e kwartaal;12.0;66.0;54.0
4522;SA Industriële diensten;Finland;2015 3e kwartaal;11.0;63.0;52.0
4523;SA Industriële diensten;Finland;2015 4e kwartaal;9.0;72.0;63.0
4524;SA Industriële diensten;Finland;2015;42.0;269.0;228.0
4525;SA Industriële diensten;Finland;2016 1e kwartaal;9.0;61.0;51.0
4526;SA Industriële diensten;Finland;2016 2e kwartaal;9.0;59.0;51.0
4527;SA Industriële diensten;Finland;2016 3e kwartaal;12.0;63.0;51.0
4528;SA Industriële diensten;Finland;2016 4e kwartaal;12.0;75.0;63.0
4529;SA Industriële diensten;Finland;2016;43.0;258.0;216.0
4530;SA Industriële diensten;Finland;2017 1e kwartaal;9.0;31.0;21.0
4531;SA Industriële diensten;Finland;2017 2e kwartaal;15.0;29.0;13.0
4532;SA Industriële diensten;Finland;2017 3e kwartaal;10.0;30.0;20.0
4533;SA Industriële diensten;Finland;2017 4e kwartaal;12.0;33.0;21.0
4534;SA Industriële diensten;Finland;2017;47.0;123.0;76.0
4535;SA Industriële diensten;Finland;2018 1e kwartaal;9.0;99.0;90.0
4536;SA Industriële diensten;Finland;2018 2e kwartaal;12.0;88.0;76.0
4537;SA Industriële diensten;Finland;2018 3e kwartaal;11.0;124.0;112.0
4538;SA Industriële diensten;Finland;2018 4e kwartaal;13.0;125.0;112.0
4539;SA Industriële diensten;Finland;2018;45.0;435.0;390.0
4540;SA Industriële diensten;Finland;2019 1e kwartaal;12.0;175.0;163.0
4541;SA Industriële diensten;Finland;2019 2e kwartaal;11.0;175.0;164.0
4542;SA Industriële diensten;Finland;2019 3e kwartaal;11.0;163.0;152.0
4543;SA Industriële diensten;Finland;2019 4e kwartaal;;;182.0
4544;SA Industriële diensten;Finland;2019;;;661.0
4545;SA Industriële diensten;Finland;2020 1e kwartaal;13.0;165.0;151.0
4546;SA Industriële diensten;Finland;2020 2e kwartaal;9.0;160.0;151.0
4547;SA Industriële diensten;Finland;2020 3e kwartaal;13.0;154.0;141.0
4548;SA Industriële diensten;Finland;2020 4e kwartaal;;;171.0
4549;SA Industriële diensten;Finland;2020;;;615.0
4550;SA Industriële diensten;Frankrijk;2014 1e kwartaal;87.0;122.0;34.0
4551;SA Industriële diensten;Frankrijk;2014 2e kwartaal;94.0;100.0;6.0
4552;SA Industriële diensten;Frankrijk;2014 3e kwartaal;85.0;111.0;26.0
4553;SA Industriële diensten;Frankrijk;2014 4e kwartaal;91.0;164.0;73.0
4554;SA Industriële diensten;Frankrijk;2014;358.0;497.0;139.0
4555;SA Industriële diensten;Frankrijk;2015 1e kwartaal;91.0;123.0;32.0
4556;SA Industriële diensten;Frankrijk;2015 2e kwartaal;91.0;103.0;12.0
4557;SA Industriële diensten;Frankrijk;2015 3e kwartaal;85.0;112.0;27.0
4558;SA Industriële diensten;Frankrijk;2015 4e kwartaal;108.0;146.0;38.0
4559;SA Industriële diensten;Frankrijk;2015;374.0;484.0;110.0
4560;SA Industriële diensten;Frankrijk;2016 1e kwartaal;101.0;106.0;5.0
4561;SA Industriële diensten;Frankrijk;2016 2e kwartaal;108.0;114.0;6.0
4562;SA Industriële diensten;Frankrijk;2016 3e kwartaal;102.0;114.0;12.0
4563;SA Industriële diensten;Frankrijk;2016 4e kwartaal;113.0;139.0;26.0
4564;SA Industriële diensten;Frankrijk;2016;424.0;473.0;49.0
4565;SA Industriële diensten;Frankrijk;2017 1e kwartaal;272.0;121.0;-150.0
4566;SA Industriële diensten;Frankrijk;2017 2e kwartaal;331.0;112.0;-220.0
4567;SA Industriële diensten;Frankrijk;2017 3e kwartaal;260.0;108.0;-152.0
4568;SA Industriële diensten;Frankrijk;2017 4e kwartaal;315.0;126.0;-189.0
4569;SA Industriële diensten;Frankrijk;2017;1178.0;466.0;-712.0
4570;SA Industriële diensten;Frankrijk;2018 1e kwartaal;223.0;136.0;-87.0
4571;SA Industriële diensten;Frankrijk;2018 2e kwartaal;231.0;132.0;-98.0
4572;SA Industriële diensten;Frankrijk;2018 3e kwartaal;227.0;125.0;-102.0
4573;SA Industriële diensten;Frankrijk;2018 4e kwartaal;225.0;141.0;-84.0
4574;SA Industriële diensten;Frankrijk;2018;906.0;534.0;-372.0
4575;SA Industriële diensten;Frankrijk;2019 1e kwartaal;232.0;145.0;-87.0
4576;SA Industriële diensten;Frankrijk;2019 2e kwartaal;280.0;136.0;-144.0
4577;SA Industriële diensten;Frankrijk;2019 3e kwartaal;246.0;132.0;-114.0
4578;SA Industriële diensten;Frankrijk;2019 4e kwartaal;261.0;134.0;-127.0
4579;SA Industriële diensten;Frankrijk;2019;1019.0;547.0;-472.0
4580;SA Industriële diensten;Frankrijk;2020 1e kwartaal;298.0;121.0;-177.0
4581;SA Industriële diensten;Frankrijk;2020 2e kwartaal;277.0;150.0;-127.0
4582;SA Industriële diensten;Frankrijk;2020 3e kwartaal;278.0;112.0;-167.0
4583;SA Industriële diensten;Frankrijk;2020 4e kwartaal;267.0;152.0;-115.0
4584;SA Industriële diensten;Frankrijk;2020;1120.0;535.0;-585.0
4585;SA Industriële diensten;Griekenland;2014 1e kwartaal;3.0;1.0;-2.0
4586;SA Industriële diensten;Griekenland;2014 2e kwartaal;3.0;1.0;-2.0
4587;SA Industriële diensten;Griekenland;2014 3e kwartaal;3.0;1.0;-3.0
4588;SA Industriële diensten;Griekenland;2014 4e kwartaal;5.0;1.0;-5.0
4589;SA Industriële diensten;Griekenland;2014;15.0;3.0;-12.0
4590;SA Industriële diensten;Griekenland;2015 1e kwartaal;4.0;1.0;-3.0
4591;SA Industriële diensten;Griekenland;2015 2e kwartaal;5.0;1.0;-4.0
4592;SA Industriële diensten;Griekenland;2015 3e kwartaal;5.0;1.0;-4.0
4593;SA Industriële diensten;Griekenland;2015 4e kwartaal;7.0;1.0;-6.0
4594;SA Industriële diensten;Griekenland;2015;21.0;4.0;-17.0
4595;SA Industriële diensten;Griekenland;2016 1e kwartaal;6.0;1.0;-5.0
4596;SA Industriële diensten;Griekenland;2016 2e kwartaal;6.0;1.0;-5.0
4597;SA Industriële diensten;Griekenland;2016 3e kwartaal;7.0;1.0;-7.0
4598;SA Industriële diensten;Griekenland;2016 4e kwartaal;8.0;4.0;-4.0
4599;SA Industriële diensten;Griekenland;2016;27.0;6.0;-21.0
4600;SA Industriële diensten;Griekenland;2017 1e kwartaal;4.0;0.0;-4.0
4601;SA Industriële diensten;Griekenland;2017 2e kwartaal;4.0;0.0;-4.0
4602;SA Industriële diensten;Griekenland;2017 3e kwartaal;7.0;0.0;-7.0
4603;SA Industriële diensten;Griekenland;2017 4e kwartaal;5.0;0.0;-5.0
4604;SA Industriële diensten;Griekenland;2017;20.0;1.0;-19.0
4605;SA Industriële diensten;Griekenland;2018 1e kwartaal;4.0;0.0;-4.0
4606;SA Industriële diensten;Griekenland;2018 2e kwartaal;3.0;0.0;-3.0
4607;SA Industriële diensten;Griekenland;2018 3e kwartaal;5.0;0.0;-5.0
4608;SA Industriële diensten;Griekenland;2018 4e kwartaal;;;-7.0
4609;SA Industriële diensten;Griekenland;2018;;;-19.0
4610;SA Industriële diensten;Griekenland;2019 1e kwartaal;6.0;0.0;-6.0
4611;SA Industriële diensten;Griekenland;2019 2e kwartaal;4.0;0.0;-4.0
4612;SA Industriële diensten;Griekenland;2019 3e kwartaal;7.0;0.0;-7.0
4613;SA Industriële diensten;Griekenland;2019 4e kwartaal;8.0;0.0;-7.0
4614;SA Industriële diensten;Griekenland;2019;24.0;1.0;-24.0
4615;SA Industriële diensten;Griekenland;2020 1e kwartaal;5.0;0.0;-5.0
4616;SA Industriële diensten;Griekenland;2020 2e kwartaal;3.0;0.0;-3.0
4617;SA Industriële diensten;Griekenland;2020 3e kwartaal;5.0;0.0;-5.0
4618;SA Industriële diensten;Griekenland;2020 4e kwartaal;5.0;0.0;-5.0
4619;SA Industriële diensten;Griekenland;2020;19.0;0.0;-18.0
4620;SA Industriële diensten;Hongarije;2014 1e kwartaal;9.0;2.0;-7.0
4621;SA Industriële diensten;Hongarije;2014 2e kwartaal;6.0;2.0;-4.0
4622;SA Industriële diensten;Hongarije;2014 3e kwartaal;11.0;3.0;-9.0
4623;SA Industriële diensten;Hongarije;2014 4e kwartaal;8.0;3.0;-5.0
4624;SA Industriële diensten;Hongarije;2014;34.0;9.0;-25.0
4625;SA Industriële diensten;Hongarije;2015 1e kwartaal;11.0;2.0;-9.0
4626;SA Industriële diensten;Hongarije;2015 2e kwartaal;9.0;2.0;-7.0
4627;SA Industriële diensten;Hongarije;2015 3e kwartaal;9.0;2.0;-7.0
4628;SA Industriële diensten;Hongarije;2015 4e kwartaal;8.0;2.0;-6.0
4629;SA Industriële diensten;Hongarije;2015;36.0;7.0;-29.0
4630;SA Industriële diensten;Hongarije;2016 1e kwartaal;11.0;3.0;-8.0
4631;SA Industriële diensten;Hongarije;2016 2e kwartaal;9.0;3.0;-7.0
4632;SA Industriële diensten;Hongarije;2016 3e kwartaal;10.0;3.0;-8.0
4633;SA Industriële diensten;Hongarije;2016 4e kwartaal;9.0;4.0;-6.0
4634;SA Industriële diensten;Hongarije;2016;40.0;11.0;-29.0
4635;SA Industriële diensten;Hongarije;2017 1e kwartaal;17.0;2.0;-15.0
4636;SA Industriële diensten;Hongarije;2017 2e kwartaal;15.0;3.0;-12.0
4637;SA Industriële diensten;Hongarije;2017 3e kwartaal;15.0;3.0;-12.0
4638;SA Industriële diensten;Hongarije;2017 4e kwartaal;19.0;4.0;-15.0
4639;SA Industriële diensten;Hongarije;2017;65.0;12.0;-53.0
4640;SA Industriële diensten;Hongarije;2018 1e kwartaal;15.0;3.0;-12.0
4641;SA Industriële diensten;Hongarije;2018 2e kwartaal;12.0;3.0;-9.0
4642;SA Industriële diensten;Hongarije;2018 3e kwartaal;16.0;4.0;-12.0
4643;SA Industriële diensten;Hongarije;2018 4e kwartaal;17.0;4.0;-13.0
4644;SA Industriële diensten;Hongarije;2018;60.0;14.0;-46.0
4645;SA Industriële diensten;Hongarije;2019 1e kwartaal;23.0;2.0;-22.0
4646;SA Industriële diensten;Hongarije;2019 2e kwartaal;;;-19.0
4647;SA Industriële diensten;Hongarije;2019 3e kwartaal;20.0;2.0;-19.0
4648;SA Industriële diensten;Hongarije;2019 4e kwartaal;;;-19.0
4649;SA Industriële diensten;Hongarije;2019;85.0;7.0;-78.0
4650;SA Industriële diensten;Hongarije;2020 1e kwartaal;26.0;2.0;-25.0
4651;SA Industriële diensten;Hongarije;2020 2e kwartaal;;;-25.0
4652;SA Industriële diensten;Hongarije;2020 3e kwartaal;28.0;1.0;-27.0
4653;SA Industriële diensten;Hongarije;2020 4e kwartaal;;;-29.0
4654;SA Industriële diensten;Hongarije;2020;112.0;7.0;-105.0
4655;SA Industriële diensten;Hongkong;2014 1e kwartaal;0.0;0.0;0.0
4656;SA Industriële diensten;Hongkong;2014 2e kwartaal;;;0.0
4657;SA Industriële diensten;Hongkong;2014 3e kwartaal;0.0;0.0;0.0
4658;SA Industriële diensten;Hongkong;2014 4e kwartaal;0.0;0.0;0.0
4659;SA Industriële diensten;Hongkong;2014;;;0.0
4660;SA Industriële diensten;Hongkong;2015 1e kwartaal;0.0;0.0;0.0
4661;SA Industriële diensten;Hongkong;2015 2e kwartaal;0.0;0.0;0.0
4662;SA Industriële diensten;Hongkong;2015 3e kwartaal;0.0;0.0;0.0
4663;SA Industriële diensten;Hongkong;2015 4e kwartaal;0.0;0.0;0.0
4664;SA Industriële diensten;Hongkong;2015;0.0;0.0;0.0
4665;SA Industriële diensten;Hongkong;2016 1e kwartaal;0.0;0.0;0.0
4666;SA Industriële diensten;Hongkong;2016 2e kwartaal;0.0;0.0;0.0
4667;SA Industriële diensten;Hongkong;2016 3e kwartaal;;0.0;
4668;SA Industriële diensten;Hongkong;2016 4e kwartaal;0.0;0.0;0.0
4669;SA Industriële diensten;Hongkong;2016;;0.0;
4670;SA Industriële diensten;Hongkong;2017 1e kwartaal;0.0;0.0;0.0
4671;SA Industriële diensten;Hongkong;2017 2e kwartaal;0.0;0.0;0.0
4672;SA Industriële diensten;Hongkong;2017 3e kwartaal;0.0;0.0;0.0
4673;SA Industriële diensten;Hongkong;2017 4e kwartaal;0.0;0.0;0.0
4674;SA Industriële diensten;Hongkong;2017;1.0;0.0;-1.0
4675;SA Industriële diensten;Hongkong;2018 1e kwartaal;0.0;0.0;0.0
4676;SA Industriële diensten;Hongkong;2018 2e kwartaal;0.0;0.0;0.0
4677;SA Industriële diensten;Hongkong;2018 3e kwartaal;0.0;0.0;0.0
4678;SA Industriële diensten;Hongkong;2018 4e kwartaal;0.0;0.0;0.0
4679;SA Industriële diensten;Hongkong;2018;2.0;0.0;-2.0
4680;SA Industriële diensten;Hongkong;2019 1e kwartaal;1.0;0.0;-1.0
4681;SA Industriële diensten;Hongkong;2019 2e kwartaal;1.0;0.0;-1.0
4682;SA Industriële diensten;Hongkong;2019 3e kwartaal;1.0;0.0;-1.0
4683;SA Industriële diensten;Hongkong;2019 4e kwartaal;1.0;0.0;-1.0
4684;SA Industriële diensten;Hongkong;2019;4.0;0.0;-4.0
4685;SA Industriële diensten;Hongkong;2020 1e kwartaal;1.0;0.0;-1.0
4686;SA Industriële diensten;Hongkong;2020 2e kwartaal;1.0;0.0;-1.0
4687;SA Industriële diensten;Hongkong;2020 3e kwartaal;1.0;0.0;-1.0
4688;SA Industriële diensten;Hongkong;2020 4e kwartaal;1.0;0.0;-1.0
4689;SA Industriële diensten;Hongkong;2020;3.0;0.0;-3.0
4690;SA Industriële diensten;Ierland;2014 1e kwartaal;9.0;6.0;-3.0
4691;SA Industriële diensten;Ierland;2014 2e kwartaal;10.0;6.0;-4.0
4692;SA Industriële diensten;Ierland;2014 3e kwartaal;12.0;6.0;-6.0
4693;SA Industriële diensten;Ierland;2014 4e kwartaal;14.0;7.0;-7.0
4694;SA Industriële diensten;Ierland;2014;45.0;26.0;-19.0
4695;SA Industriële diensten;Ierland;2015 1e kwartaal;16.0;11.0;-5.0
4696;SA Industriële diensten;Ierland;2015 2e kwartaal;20.0;12.0;-8.0
4697;SA Industriële diensten;Ierland;2015 3e kwartaal;18.0;10.0;-8.0
4698;SA Industriële diensten;Ierland;2015 4e kwartaal;14.0;15.0;1.0
4699;SA Industriële diensten;Ierland;2015;67.0;48.0;-19.0
4700;SA Industriële diensten;Ierland;2016 1e kwartaal;;;-3.0
4701;SA Industriële diensten;Ierland;2016 2e kwartaal;23.0;23.0;-1.0
4702;SA Industriële diensten;Ierland;2016 3e kwartaal;17.0;16.0;-1.0
4703;SA Industriële diensten;Ierland;2016 4e kwartaal;;;3.0
4704;SA Industriële diensten;Ierland;2016;74.0;74.0;-1.0
4705;SA Industriële diensten;Ierland;2017 1e kwartaal;12.0;23.0;11.0
4706;SA Industriële diensten;Ierland;2017 2e kwartaal;9.0;24.0;15.0
4707;SA Industriële diensten;Ierland;2017 3e kwartaal;10.0;26.0;16.0
4708;SA Industriële diensten;Ierland;2017 4e kwartaal;9.0;26.0;17.0
4709;SA Industriële diensten;Ierland;2017;40.0;99.0;59.0
4710;SA Industriële diensten;Ierland;2018 1e kwartaal;15.0;68.0;53.0
4711;SA Industriële diensten;Ierland;2018 2e kwartaal;19.0;87.0;68.0
4712;SA Industriële diensten;Ierland;2018 3e kwartaal;17.0;76.0;58.0
4713;SA Industriële diensten;Ierland;2018 4e kwartaal;20.0;121.0;101.0
4714;SA Industriële diensten;Ierland;2018;72.0;352.0;280.0
4715;SA Industriële diensten;Ierland;2019 1e kwartaal;15.0;70.0;54.0
4716;SA Industriële diensten;Ierland;2019 2e kwartaal;17.0;57.0;40.0
4717;SA Industriële diensten;Ierland;2019 3e kwartaal;18.0;62.0;44.0
4718;SA Industriële diensten;Ierland;2019 4e kwartaal;20.0;85.0;64.0
4719;SA Industriële diensten;Ierland;2019;71.0;273.0;202.0
4720;SA Industriële diensten;Ierland;2020 1e kwartaal;16.0;62.0;46.0
4721;SA Industriële diensten;Ierland;2020 2e kwartaal;15.0;54.0;39.0
4722;SA Industriële diensten;Ierland;2020 3e kwartaal;13.0;57.0;44.0
4723;SA Industriële diensten;Ierland;2020 4e kwartaal;18.0;80.0;62.0
4724;SA Industriële diensten;Ierland;2020;62.0;254.0;191.0
4725;SA Industriële diensten;IJsland;2014 1e kwartaal;0.0;0.0;0.0
4726;SA Industriële diensten;IJsland;2014 2e kwartaal;0.0;0.0;0.0
4727;SA Industriële diensten;IJsland;2014 3e kwartaal;0.0;0.0;0.0
4728;SA Industriële diensten;IJsland;2014 4e kwartaal;0.0;0.0;0.0
4729;SA Industriële diensten;IJsland;2014;0.0;0.0;0.0
4730;SA Industriële diensten;IJsland;2015 1e kwartaal;0.0;0.0;0.0
4731;SA Industriële diensten;IJsland;2015 2e kwartaal;0.0;0.0;0.0
4732;SA Industriële diensten;IJsland;2015 3e kwartaal;0.0;0.0;0.0
4733;SA Industriële diensten;IJsland;2015 4e kwartaal;0.0;0.0;0.0
4734;SA Industriële diensten;IJsland;2015;0.0;0.0;0.0
4735;SA Industriële diensten;IJsland;2016 1e kwartaal;0.0;0.0;0.0
4736;SA Industriële diensten;IJsland;2016 2e kwartaal;0.0;0.0;0.0
4737;SA Industriële diensten;IJsland;2016 3e kwartaal;0.0;0.0;0.0
4738;SA Industriële diensten;IJsland;2016 4e kwartaal;0.0;0.0;0.0
4739;SA Industriële diensten;IJsland;2016;0.0;0.0;0.0
4740;SA Industriële diensten;IJsland;2017 1e kwartaal;0.0;0.0;0.0
4741;SA Industriële diensten;IJsland;2017 2e kwartaal;0.0;0.0;0.0
4742;SA Industriële diensten;IJsland;2017 3e kwartaal;0.0;0.0;0.0
4743;SA Industriële diensten;IJsland;2017 4e kwartaal;0.0;0.0;0.0
4744;SA Industriële diensten;IJsland;2017;0.0;0.0;0.0
4745;SA Industriële diensten;IJsland;2018 1e kwartaal;0.0;0.0;0.0
4746;SA Industriële diensten;IJsland;2018 2e kwartaal;0.0;0.0;0.0
4747;SA Industriële diensten;IJsland;2018 3e kwartaal;0.0;0.0;0.0
4748;SA Industriële diensten;IJsland;2018 4e kwartaal;0.0;0.0;0.0
4749;SA Industriële diensten;IJsland;2018;0.0;0.0;0.0
4750;SA Industriële diensten;IJsland;2019 1e kwartaal;0.0;0.0;0.0
4751;SA Industriële diensten;IJsland;2019 2e kwartaal;0.0;0.0;0.0
4752;SA Industriële diensten;IJsland;2019 3e kwartaal;0.0;0.0;0.0
4753;SA Industriële diensten;IJsland;2019 4e kwartaal;0.0;0.0;0.0
4754;SA Industriële diensten;IJsland;2019;0.0;0.0;0.0
4755;SA Industriële diensten;IJsland;2020 1e kwartaal;0.0;0.0;0.0
4756;SA Industriële diensten;IJsland;2020 2e kwartaal;0.0;0.0;0.0
4757;SA Industriële diensten;IJsland;2020 3e kwartaal;0.0;0.0;0.0
4758;SA Industriële diensten;IJsland;2020 4e kwartaal;0.0;0.0;0.0
4759;SA Industriële diensten;IJsland;2020;0.0;0.0;0.0
4760;SA Industriële diensten;India;2014 1e kwartaal;0.0;0.0;0.0
4761;SA Industriële diensten;India;2014 2e kwartaal;0.0;0.0;0.0
4762;SA Industriële diensten;India;2014 3e kwartaal;0.0;0.0;0.0
4763;SA Industriële diensten;India;2014 4e kwartaal;0.0;0.0;0.0
4764;SA Industriële diensten;India;2014;1.0;0.0;-1.0
4765;SA Industriële diensten;India;2015 1e kwartaal;0.0;0.0;0.0
4766;SA Industriële diensten;India;2015 2e kwartaal;;;0.0
4767;SA Industriële diensten;India;2015 3e kwartaal;0.0;0.0;0.0
4768;SA Industriële diensten;India;2015 4e kwartaal;0.0;0.0;0.0
4769;SA Industriële diensten;India;2015;;;-1.0
4770;SA Industriële diensten;India;2016 1e kwartaal;0.0;0.0;0.0
4771;SA Industriële diensten;India;2016 2e kwartaal;;;0.0
4772;SA Industriële diensten;India;2016 3e kwartaal;0.0;0.0;0.0
4773;SA Industriële diensten;India;2016 4e kwartaal;;;0.0
4774;SA Industriële diensten;India;2016;1.0;0.0;-1.0
4775;SA Industriële diensten;India;2017 1e kwartaal;0.0;0.0;0.0
4776;SA Industriële diensten;India;2017 2e kwartaal;0.0;0.0;0.0
4777;SA Industriële diensten;India;2017 3e kwartaal;0.0;0.0;0.0
4778;SA Industriële diensten;India;2017 4e kwartaal;1.0;0.0;-1.0
4779;SA Industriële diensten;India;2017;1.0;0.0;-1.0
4780;SA Industriële diensten;India;2018 1e kwartaal;1.0;0.0;-1.0
4781;SA Industriële diensten;India;2018 2e kwartaal;1.0;0.0;-1.0
4782;SA Industriële diensten;India;2018 3e kwartaal;0.0;0.0;0.0
4783;SA Industriële diensten;India;2018 4e kwartaal;1.0;0.0;-1.0
4784;SA Industriële diensten;India;2018;2.0;0.0;-2.0
4785;SA Industriële diensten;India;2019 1e kwartaal;0.0;0.0;0.0
4786;SA Industriële diensten;India;2019 2e kwartaal;1.0;0.0;-1.0
4787;SA Industriële diensten;India;2019 3e kwartaal;1.0;0.0;-1.0
4788;SA Industriële diensten;India;2019 4e kwartaal;1.0;0.0;-1.0
4789;SA Industriële diensten;India;2019;3.0;0.0;-3.0
4790;SA Industriële diensten;India;2020 1e kwartaal;1.0;0.0;-1.0
4791;SA Industriële diensten;India;2020 2e kwartaal;2.0;0.0;-2.0
4792;SA Industriële diensten;India;2020 3e kwartaal;2.0;0.0;-2.0
4793;SA Industriële diensten;India;2020 4e kwartaal;2.0;0.0;-2.0
4794;SA Industriële diensten;India;2020;6.0;0.0;-6.0
4795;SA Industriële diensten;Indonesië;2014 1e kwartaal;0.0;0.0;0.0
4796;SA Industriële diensten;Indonesië;2014 2e kwartaal;0.0;0.0;0.0
4797;SA Industriële diensten;Indonesië;2014 3e kwartaal;0.0;0.0;0.0
4798;SA Industriële diensten;Indonesië;2014 4e kwartaal;0.0;0.0;0.0
4799;SA Industriële diensten;Indonesië;2014;0.0;0.0;0.0
4800;SA Industriële diensten;Indonesië;2015 1e kwartaal;0.0;0.0;0.0
4801;SA Industriële diensten;Indonesië;2015 2e kwartaal;0.0;0.0;0.0
4802;SA Industriële diensten;Indonesië;2015 3e kwartaal;0.0;0.0;0.0
4803;SA Industriële diensten;Indonesië;2015 4e kwartaal;0.0;0.0;0.0
4804;SA Industriële diensten;Indonesië;2015;0.0;0.0;0.0
4805;SA Industriële diensten;Indonesië;2016 1e kwartaal;0.0;0.0;0.0
4806;SA Industriële diensten;Indonesië;2016 2e kwartaal;0.0;0.0;0.0
4807;SA Industriële diensten;Indonesië;2016 3e kwartaal;0.0;0.0;0.0
4808;SA Industriële diensten;Indonesië;2016 4e kwartaal;0.0;0.0;0.0
4809;SA Industriële diensten;Indonesië;2016;0.0;0.0;0.0
4810;SA Industriële diensten;Indonesië;2017 1e kwartaal;0.0;0.0;0.0
4811;SA Industriële diensten;Indonesië;2017 2e kwartaal;0.0;0.0;0.0
4812;SA Industriële diensten;Indonesië;2017 3e kwartaal;0.0;0.0;0.0
4813;SA Industriële diensten;Indonesië;2017 4e kwartaal;0.0;0.0;0.0
4814;SA Industriële diensten;Indonesië;2017;0.0;0.0;0.0
4815;SA Industriële diensten;Indonesië;2018 1e kwartaal;0.0;0.0;0.0
4816;SA Industriële diensten;Indonesië;2018 2e kwartaal;0.0;0.0;0.0
4817;SA Industriële diensten;Indonesië;2018 3e kwartaal;0.0;0.0;0.0
4818;SA Industriële diensten;Indonesië;2018 4e kwartaal;0.0;0.0;0.0
4819;SA Industriële diensten;Indonesië;2018;0.0;0.0;0.0
4820;SA Industriële diensten;Indonesië;2019 1e kwartaal;0.0;0.0;0.0
4821;SA Industriële diensten;Indonesië;2019 2e kwartaal;0.0;0.0;0.0
4822;SA Industriële diensten;Indonesië;2019 3e kwartaal;0.0;0.0;0.0
4823;SA Industriële diensten;Indonesië;2019 4e kwartaal;0.0;0.0;0.0
4824;SA Industriële diensten;Indonesië;2019;0.0;0.0;0.0
4825;SA Industriële diensten;Indonesië;2020 1e kwartaal;0.0;0.0;0.0
4826;SA Industriële diensten;Indonesië;2020 2e kwartaal;0.0;0.0;0.0
4827;SA Industriële diensten;Indonesië;2020 3e kwartaal;0.0;0.0;0.0
4828;SA Industriële diensten;Indonesië;2020 4e kwartaal;0.0;0.0;0.0
4829;SA Industriële diensten;Indonesië;2020;0.0;0.0;0.0
4830;SA Industriële diensten;Israël;2014 1e kwartaal;0.0;0.0;0.0
4831;SA Industriële diensten;Israël;2014 2e kwartaal;0.0;0.0;0.0
4832;SA Industriële diensten;Israël;2014 3e kwartaal;0.0;0.0;0.0
4833;SA Industriële diensten;Israël;2014 4e kwartaal;0.0;0.0;0.0
4834;SA Industriële diensten;Israël;2014;0.0;0.0;0.0
4835;SA Industriële diensten;Israël;2015 1e kwartaal;0.0;0.0;0.0
4836;SA Industriële diensten;Israël;2015 2e kwartaal;0.0;0.0;0.0
4837;SA Industriële diensten;Israël;2015 3e kwartaal;0.0;0.0;0.0
4838;SA Industriële diensten;Israël;2015 4e kwartaal;0.0;0.0;0.0
4839;SA Industriële diensten;Israël;2015;0.0;0.0;0.0
4840;SA Industriële diensten;Israël;2016 1e kwartaal;0.0;0.0;0.0
