ID;Geslacht;Geboorteland;Leeftijd;Perioden;TotaalNietNederlandseImmigranten_1;MotiefArbeid_2;MotiefAsiel_3;MotiefGezinsmigratie_4;MotiefStudie_5;MotiefAuPairStage_6;OverigeMotieven_7
1814;Mannen en vrouwen;China;Jonger dan 13 jaar;2007;422.0;;0.0;94.0;;;328.0
1815;Mannen en vrouwen;China;Jonger dan 13 jaar;2008;330.0;;0.0;113.0;;;217.0
1816;Mannen en vrouwen;China;Jonger dan 13 jaar;2009;261.0;;4.0;97.0;;;160.0
1817;Mannen en vrouwen;China;Jonger dan 13 jaar;2010;244.0;;7.0;123.0;;;115.0
1818;Mannen en vrouwen;China;Jonger dan 13 jaar;2011;224.0;;4.0;151.0;;;69.0
1819;Mannen en vrouwen;China;13 tot 18 jaar;1995;192.0;;156.0;36.0;0.0;0.0;0.0
1820;Mannen en vrouwen;China;13 tot 18 jaar;1996;211.0;;156.0;55.0;0.0;0.0;0.0
1821;Mannen en vrouwen;China;13 tot 18 jaar;1997;596.0;;537.0;59.0;0.0;0.0;0.0
1822;Mannen en vrouwen;China;13 tot 18 jaar;1998;576.0;;528.0;46.0;3.0;0.0;0.0
1823;Mannen en vrouwen;China;13 tot 18 jaar;1999;540.0;;470.0;65.0;2.0;0.0;2.0
1824;Mannen en vrouwen;China;13 tot 18 jaar;2000;618.0;;540.0;71.0;7.0;0.0;0.0
1825;Mannen en vrouwen;China;13 tot 18 jaar;2001;645.0;;556.0;84.0;5.0;0.0;0.0
1826;Mannen en vrouwen;China;13 tot 18 jaar;2002;287.0;;198.0;79.0;10.0;0.0;0.0
1827;Mannen en vrouwen;China;13 tot 18 jaar;2003;125.0;;26.0;84.0;13.0;0.0;2.0
1828;Mannen en vrouwen;China;13 tot 18 jaar;2004;98.0;;4.0;83.0;3.0;0.0;8.0
1829;Mannen en vrouwen;China;13 tot 18 jaar;2005;98.0;;5.0;85.0;3.0;0.0;5.0
1830;Mannen en vrouwen;China;13 tot 18 jaar;2006;108.0;;0.0;105.0;2.0;0.0;1.0
1831;Mannen en vrouwen;China;13 tot 18 jaar;2007;84.0;;0.0;75.0;1.0;0.0;8.0
1832;Mannen en vrouwen;China;13 tot 18 jaar;2008;97.0;;0.0;86.0;3.0;0.0;8.0
1833;Mannen en vrouwen;China;13 tot 18 jaar;2009;90.0;;7.0;70.0;3.0;0.0;10.0
1834;Mannen en vrouwen;China;13 tot 18 jaar;2010;99.0;;13.0;77.0;4.0;0.0;5.0
1835;Mannen en vrouwen;China;13 tot 18 jaar;2011;110.0;;6.0;91.0;7.0;0.0;6.0
1836;Mannen en vrouwen;China;18 tot 21 jaar;1995;120.0;0.0;94.0;25.0;1.0;0.0;0.0
1837;Mannen en vrouwen;China;18 tot 21 jaar;1996;77.0;1.0;46.0;23.0;7.0;0.0;0.0
1838;Mannen en vrouwen;China;18 tot 21 jaar;1997;81.0;0.0;40.0;27.0;11.0;3.0;0.0
1839;Mannen en vrouwen;China;18 tot 21 jaar;1998;99.0;0.0;57.0;29.0;13.0;0.0;1.0
1840;Mannen en vrouwen;China;18 tot 21 jaar;1999;68.0;1.0;24.0;13.0;26.0;4.0;0.0
1841;Mannen en vrouwen;China;18 tot 21 jaar;2000;235.0;0.0;59.0;22.0;153.0;1.0;0.0
1842;Mannen en vrouwen;China;18 tot 21 jaar;2001;507.0;11.0;65.0;24.0;407.0;0.0;0.0
1843;Mannen en vrouwen;China;18 tot 21 jaar;2002;593.0;10.0;49.0;30.0;499.0;1.0;5.0
1844;Mannen en vrouwen;China;18 tot 21 jaar;2003;580.0;1.0;44.0;27.0;503.0;1.0;5.0
1845;Mannen en vrouwen;China;18 tot 21 jaar;2004;322.0;4.0;12.0;25.0;267.0;1.0;13.0
1846;Mannen en vrouwen;China;18 tot 21 jaar;2005;280.0;4.0;10.0;15.0;238.0;1.0;11.0
1847;Mannen en vrouwen;China;18 tot 21 jaar;2006;321.0;8.0;0.0;37.0;274.0;0.0;2.0
1848;Mannen en vrouwen;China;18 tot 21 jaar;2007;505.0;54.0;9.0;23.0;417.0;2.0;0.0
1849;Mannen en vrouwen;China;18 tot 21 jaar;2008;735.0;70.0;7.0;33.0;619.0;2.0;3.0
1850;Mannen en vrouwen;China;18 tot 21 jaar;2009;722.0;63.0;9.0;34.0;606.0;2.0;7.0
1851;Mannen en vrouwen;China;18 tot 21 jaar;2010;593.0;47.0;13.0;33.0;492.0;4.0;3.0
1852;Mannen en vrouwen;China;18 tot 21 jaar;2011;616.0;93.0;9.0;32.0;476.0;1.0;4.0
1853;Mannen en vrouwen;China;21 tot 30 jaar;1995;363.0;48.0;55.0;232.0;26.0;0.0;2.0
1854;Mannen en vrouwen;China;21 tot 30 jaar;1996;405.0;44.0;25.0;276.0;57.0;3.0;0.0
1855;Mannen en vrouwen;China;21 tot 30 jaar;1997;402.0;41.0;10.0;267.0;80.0;2.0;2.0
1856;Mannen en vrouwen;China;21 tot 30 jaar;1998;413.0;49.0;13.0;234.0;116.0;1.0;0.0
1857;Mannen en vrouwen;China;21 tot 30 jaar;1999;350.0;55.0;10.0;131.0;148.0;2.0;3.0
1858;Mannen en vrouwen;China;21 tot 30 jaar;2000;632.0;54.0;42.0;167.0;358.0;10.0;2.0
1859;Mannen en vrouwen;China;21 tot 30 jaar;2001;1210.0;68.0;39.0;180.0;906.0;6.0;11.0
1860;Mannen en vrouwen;China;21 tot 30 jaar;2002;1568.0;74.0;35.0;172.0;1274.0;8.0;4.0
1861;Mannen en vrouwen;China;21 tot 30 jaar;2003;1890.0;81.0;44.0;205.0;1540.0;3.0;18.0
1862;Mannen en vrouwen;China;21 tot 30 jaar;2004;1471.0;93.0;8.0;145.0;1149.0;14.0;63.0
1863;Mannen en vrouwen;China;21 tot 30 jaar;2005;1314.0;115.0;22.0;177.0;935.0;13.0;52.0
1864;Mannen en vrouwen;China;21 tot 30 jaar;2006;1352.0;200.0;29.0;213.0;894.0;6.0;10.0
1865;Mannen en vrouwen;China;21 tot 30 jaar;2007;1609.0;360.0;125.0;155.0;935.0;22.0;11.0
1866;Mannen en vrouwen;China;21 tot 30 jaar;2008;2099.0;485.0;297.0;202.0;1083.0;21.0;11.0
1867;Mannen en vrouwen;China;21 tot 30 jaar;2009;2334.0;453.0;134.0;182.0;1480.0;42.0;43.0
1868;Mannen en vrouwen;China;21 tot 30 jaar;2010;2534.0;427.0;121.0;243.0;1678.0;40.0;25.0
1869;Mannen en vrouwen;China;21 tot 30 jaar;2011;3299.0;750.0;68.0;264.0;2121.0;69.0;28.0
1870;Mannen en vrouwen;China;30 tot 40 jaar;1995;375.0;86.0;125.0;140.0;22.0;0.0;2.0
1871;Mannen en vrouwen;China;30 tot 40 jaar;1996;399.0;92.0;39.0;194.0;63.0;2.0;8.0
1872;Mannen en vrouwen;China;30 tot 40 jaar;1997;330.0;60.0;10.0;158.0;94.0;3.0;3.0
1873;Mannen en vrouwen;China;30 tot 40 jaar;1998;369.0;82.0;8.0;169.0;96.0;7.0;7.0
1874;Mannen en vrouwen;China;30 tot 40 jaar;1999;345.0;97.0;12.0;134.0;96.0;3.0;2.0
1875;Mannen en vrouwen;China;30 tot 40 jaar;2000;393.0;88.0;29.0;133.0;137.0;3.0;2.0
1876;Mannen en vrouwen;China;30 tot 40 jaar;2001;505.0;129.0;26.0;165.0;178.0;3.0;3.0
1877;Mannen en vrouwen;China;30 tot 40 jaar;2002;590.0;95.0;34.0;200.0;256.0;2.0;2.0
1878;Mannen en vrouwen;China;30 tot 40 jaar;2003;505.0;80.0;32.0;215.0;166.0;3.0;9.0
1879;Mannen en vrouwen;China;30 tot 40 jaar;2004;458.0;84.0;15.0;173.0;142.0;3.0;41.0
1880;Mannen en vrouwen;China;30 tot 40 jaar;2005;483.0;115.0;12.0;197.0;134.0;1.0;25.0
1881;Mannen en vrouwen;China;30 tot 40 jaar;2006;521.0;191.0;15.0;230.0;79.0;0.0;6.0
1882;Mannen en vrouwen;China;30 tot 40 jaar;2007;597.0;328.0;18.0;158.0;78.0;4.0;11.0
1883;Mannen en vrouwen;China;30 tot 40 jaar;2008;803.0;477.0;53.0;188.0;76.0;1.0;8.0
1884;Mannen en vrouwen;China;30 tot 40 jaar;2009;725.0;309.0;75.0;180.0;118.0;1.0;42.0
1885;Mannen en vrouwen;China;30 tot 40 jaar;2010;756.0;308.0;70.0;208.0;132.0;1.0;38.0
1886;Mannen en vrouwen;China;30 tot 40 jaar;2011;919.0;465.0;33.0;247.0;138.0;1.0;35.0
1887;Mannen en vrouwen;China;40 jaar en ouder;1995;124.0;30.0;21.0;63.0;6.0;0.0;3.0
1888;Mannen en vrouwen;China;40 jaar en ouder;1996;151.0;33.0;15.0;88.0;10.0;1.0;3.0
1889;Mannen en vrouwen;China;40 jaar en ouder;1997;142.0;34.0;8.0;82.0;9.0;0.0;10.0
1890;Mannen en vrouwen;China;40 jaar en ouder;1998;152.0;26.0;8.0;87.0;23.0;4.0;4.0
1891;Mannen en vrouwen;China;40 jaar en ouder;1999;117.0;32.0;7.0;57.0;10.0;1.0;9.0
1892;Mannen en vrouwen;China;40 jaar en ouder;2000;135.0;25.0;19.0;59.0;9.0;0.0;23.0
1893;Mannen en vrouwen;China;40 jaar en ouder;2001;157.0;53.0;10.0;64.0;9.0;2.0;18.0
1894;Mannen en vrouwen;China;40 jaar en ouder;2002;176.0;36.0;17.0;95.0;14.0;0.0;14.0
1895;Mannen en vrouwen;China;40 jaar en ouder;2003;173.0;38.0;8.0;97.0;13.0;0.0;18.0
1896;Mannen en vrouwen;China;40 jaar en ouder;2004;198.0;34.0;9.0;96.0;19.0;4.0;35.0
1897;Mannen en vrouwen;China;40 jaar en ouder;2005;217.0;54.0;4.0;111.0;8.0;0.0;40.0
1898;Mannen en vrouwen;China;40 jaar en ouder;2006;234.0;64.0;12.0;128.0;2.0;0.0;29.0
1899;Mannen en vrouwen;China;40 jaar en ouder;2007;308.0;145.0;32.0;92.0;12.0;0.0;27.0
1900;Mannen en vrouwen;China;40 jaar en ouder;2008;490.0;223.0;84.0;121.0;30.0;0.0;32.0
1901;Mannen en vrouwen;China;40 jaar en ouder;2009;422.0;127.0;66.0;131.0;15.0;0.0;83.0
1902;Mannen en vrouwen;China;40 jaar en ouder;2010;413.0;124.0;47.0;149.0;13.0;1.0;80.0
1903;Mannen en vrouwen;China;40 jaar en ouder;2011;474.0;180.0;32.0;157.0;19.0;0.0;86.0
1904;Mannen en vrouwen;Colombia;Totaal alle leeftijden;1995;351.0;8.0;6.0;234.0;4.0;1.0;97.0
1905;Mannen en vrouwen;Colombia;Totaal alle leeftijden;1996;566.0;19.0;18.0;372.0;18.0;3.0;136.0
1906;Mannen en vrouwen;Colombia;Totaal alle leeftijden;1997;590.0;20.0;10.0;365.0;36.0;8.0;151.0
1907;Mannen en vrouwen;Colombia;Totaal alle leeftijden;1998;629.0;20.0;11.0;383.0;49.0;6.0;159.0
1908;Mannen en vrouwen;Colombia;Totaal alle leeftijden;1999;451.0;18.0;6.0;201.0;56.0;2.0;167.0
1909;Mannen en vrouwen;Colombia;Totaal alle leeftijden;2000;406.0;23.0;28.0;271.0;61.0;5.0;18.0
1910;Mannen en vrouwen;Colombia;Totaal alle leeftijden;2001;462.0;42.0;25.0;314.0;68.0;2.0;11.0
1911;Mannen en vrouwen;Colombia;Totaal alle leeftijden;2002;523.0;43.0;11.0;358.0;77.0;2.0;32.0
1912;Mannen en vrouwen;Colombia;Totaal alle leeftijden;2003;496.0;53.0;10.0;336.0;72.0;7.0;19.0
1913;Mannen en vrouwen;Colombia;Totaal alle leeftijden;2004;466.0;35.0;24.0;244.0;93.0;8.0;62.0
1914;Mannen en vrouwen;Colombia;Totaal alle leeftijden;2005;485.0;23.0;2.0;299.0;92.0;13.0;55.0
1915;Mannen en vrouwen;Colombia;Totaal alle leeftijden;2006;405.0;61.0;0.0;205.0;124.0;4.0;12.0
1916;Mannen en vrouwen;Colombia;Totaal alle leeftijden;2007;343.0;43.0;1.0;166.0;95.0;24.0;15.0
1917;Mannen en vrouwen;Colombia;Totaal alle leeftijden;2008;487.0;72.0;11.0;241.0;110.0;33.0;20.0
1918;Mannen en vrouwen;Colombia;Totaal alle leeftijden;2009;574.0;46.0;15.0;257.0;153.0;66.0;37.0
1919;Mannen en vrouwen;Colombia;Totaal alle leeftijden;2010;633.0;60.0;25.0;239.0;189.0;78.0;43.0
1920;Mannen en vrouwen;Colombia;Totaal alle leeftijden;2011;631.0;73.0;13.0;250.0;178.0;86.0;31.0
1921;Mannen en vrouwen;Colombia;Jonger dan 13 jaar;1995;176.0;;0.0;79.0;;;97.0
1922;Mannen en vrouwen;Colombia;Jonger dan 13 jaar;1996;206.0;;0.0;72.0;;;134.0
1923;Mannen en vrouwen;Colombia;Jonger dan 13 jaar;1997;188.0;;2.0;41.0;;;145.0
1924;Mannen en vrouwen;Colombia;Jonger dan 13 jaar;1998;204.0;;0.0;50.0;;;154.0
1925;Mannen en vrouwen;Colombia;Jonger dan 13 jaar;1999;203.0;;2.0;38.0;;;163.0
1926;Mannen en vrouwen;Colombia;Jonger dan 13 jaar;2000;75.0;;3.0;59.0;;;13.0
1927;Mannen en vrouwen;Colombia;Jonger dan 13 jaar;2001;81.0;;8.0;71.0;;;3.0
1928;Mannen en vrouwen;Colombia;Jonger dan 13 jaar;2002;102.0;;0.0;97.0;;;5.0
1929;Mannen en vrouwen;Colombia;Jonger dan 13 jaar;2003;86.0;;2.0;83.0;;;1.0
1930;Mannen en vrouwen;Colombia;Jonger dan 13 jaar;2004;71.0;;9.0;55.0;;;7.0
1931;Mannen en vrouwen;Colombia;Jonger dan 13 jaar;2005;94.0;;0.0;90.0;;;4.0
1932;Mannen en vrouwen;Colombia;Jonger dan 13 jaar;2006;46.0;;0.0;44.0;;;2.0
1933;Mannen en vrouwen;Colombia;Jonger dan 13 jaar;2007;40.0;;0.0;38.0;;;2.0
1934;Mannen en vrouwen;Colombia;Jonger dan 13 jaar;2008;39.0;;0.0;34.0;;;5.0
1935;Mannen en vrouwen;Colombia;Jonger dan 13 jaar;2009;41.0;;2.0;37.0;;;2.0
1936;Mannen en vrouwen;Colombia;Jonger dan 13 jaar;2010;27.0;;2.0;23.0;;;2.0
1937;Mannen en vrouwen;Colombia;Jonger dan 13 jaar;2011;17.0;;0.0;14.0;;;3.0
1938;Mannen en vrouwen;Colombia;13 tot 18 jaar;1995;21.0;;0.0;21.0;0.0;0.0;0.0
1939;Mannen en vrouwen;Colombia;13 tot 18 jaar;1996;32.0;;2.0;30.0;0.0;0.0;0.0
1940;Mannen en vrouwen;Colombia;13 tot 18 jaar;1997;43.0;;0.0;40.0;3.0;0.0;0.0
1941;Mannen en vrouwen;Colombia;13 tot 18 jaar;1998;36.0;;2.0;35.0;0.0;0.0;0.0
1942;Mannen en vrouwen;Colombia;13 tot 18 jaar;1999;23.0;;0.0;22.0;0.0;0.0;2.0
1943;Mannen en vrouwen;Colombia;13 tot 18 jaar;2000;39.0;;3.0;34.0;0.0;0.0;1.0
1944;Mannen en vrouwen;Colombia;13 tot 18 jaar;2001;29.0;;0.0;27.0;1.0;0.0;1.0
1945;Mannen en vrouwen;Colombia;13 tot 18 jaar;2002;39.0;;0.0;39.0;0.0;0.0;0.0
1946;Mannen en vrouwen;Colombia;13 tot 18 jaar;2003;34.0;;0.0;32.0;1.0;0.0;1.0
1947;Mannen en vrouwen;Colombia;13 tot 18 jaar;2004;30.0;;4.0;24.0;0.0;0.0;2.0
1948;Mannen en vrouwen;Colombia;13 tot 18 jaar;2005;39.0;;0.0;37.0;0.0;0.0;2.0
1949;Mannen en vrouwen;Colombia;13 tot 18 jaar;2006;18.0;;0.0;18.0;0.0;0.0;0.0
1950;Mannen en vrouwen;Colombia;13 tot 18 jaar;2007;21.0;;0.0;18.0;0.0;0.0;3.0
1951;Mannen en vrouwen;Colombia;13 tot 18 jaar;2008;28.0;;1.0;25.0;0.0;0.0;3.0
1952;Mannen en vrouwen;Colombia;13 tot 18 jaar;2009;27.0;;0.0;18.0;0.0;0.0;9.0
1953;Mannen en vrouwen;Colombia;13 tot 18 jaar;2010;30.0;;3.0;23.0;0.0;0.0;4.0
1954;Mannen en vrouwen;Colombia;13 tot 18 jaar;2011;28.0;;0.0;23.0;1.0;0.0;4.0
1955;Mannen en vrouwen;Colombia;18 tot 21 jaar;1995;15.0;0.0;0.0;14.0;0.0;1.0;0.0
1956;Mannen en vrouwen;Colombia;18 tot 21 jaar;1996;15.0;0.0;4.0;12.0;0.0;0.0;0.0
1957;Mannen en vrouwen;Colombia;18 tot 21 jaar;1997;30.0;2.0;0.0;19.0;2.0;7.0;1.0
1958;Mannen en vrouwen;Colombia;18 tot 21 jaar;1998;27.0;1.0;0.0;19.0;6.0;1.0;0.0
1959;Mannen en vrouwen;Colombia;18 tot 21 jaar;1999;12.0;1.0;0.0;7.0;2.0;0.0;2.0
1960;Mannen en vrouwen;Colombia;18 tot 21 jaar;2000;23.0;0.0;1.0;13.0;7.0;1.0;0.0
1961;Mannen en vrouwen;Colombia;18 tot 21 jaar;2001;28.0;0.0;3.0;18.0;7.0;0.0;0.0
1962;Mannen en vrouwen;Colombia;18 tot 21 jaar;2002;25.0;0.0;0.0;19.0;3.0;1.0;2.0
1963;Mannen en vrouwen;Colombia;18 tot 21 jaar;2003;18.0;1.0;0.0;11.0;3.0;2.0;0.0
1964;Mannen en vrouwen;Colombia;18 tot 21 jaar;2004;28.0;0.0;1.0;11.0;4.0;2.0;10.0
1965;Mannen en vrouwen;Colombia;18 tot 21 jaar;2005;16.0;0.0;0.0;10.0;2.0;2.0;2.0
1966;Mannen en vrouwen;Colombia;18 tot 21 jaar;2006;14.0;0.0;0.0;8.0;5.0;1.0;0.0
1967;Mannen en vrouwen;Colombia;18 tot 21 jaar;2007;8.0;1.0;0.0;4.0;1.0;2.0;1.0
1968;Mannen en vrouwen;Colombia;18 tot 21 jaar;2008;15.0;2.0;0.0;6.0;4.0;3.0;0.0
1969;Mannen en vrouwen;Colombia;18 tot 21 jaar;2009;25.0;0.0;0.0;8.0;9.0;7.0;1.0
1970;Mannen en vrouwen;Colombia;18 tot 21 jaar;2010;33.0;1.0;0.0;10.0;2.0;9.0;11.0
1971;Mannen en vrouwen;Colombia;18 tot 21 jaar;2011;24.0;0.0;0.0;12.0;3.0;5.0;4.0
1972;Mannen en vrouwen;Colombia;21 tot 30 jaar;1995;56.0;4.0;2.0;47.0;3.0;0.0;0.0
1973;Mannen en vrouwen;Colombia;21 tot 30 jaar;1996;115.0;7.0;0.0;99.0;9.0;0.0;0.0
1974;Mannen en vrouwen;Colombia;21 tot 30 jaar;1997;120.0;5.0;0.0;95.0;18.0;0.0;2.0
1975;Mannen en vrouwen;Colombia;21 tot 30 jaar;1998;143.0;7.0;4.0;103.0;25.0;4.0;0.0
1976;Mannen en vrouwen;Colombia;21 tot 30 jaar;1999;101.0;7.0;1.0;55.0;36.0;2.0;0.0
1977;Mannen en vrouwen;Colombia;21 tot 30 jaar;2000;108.0;12.0;3.0;48.0;39.0;3.0;2.0
1978;Mannen en vrouwen;Colombia;21 tot 30 jaar;2001;145.0;17.0;1.0;75.0;46.0;2.0;4.0
1979;Mannen en vrouwen;Colombia;21 tot 30 jaar;2002;163.0;18.0;2.0;81.0;55.0;1.0;6.0
1980;Mannen en vrouwen;Colombia;21 tot 30 jaar;2003;163.0;17.0;3.0;80.0;51.0;5.0;6.0
1981;Mannen en vrouwen;Colombia;21 tot 30 jaar;2004;156.0;13.0;3.0;50.0;66.0;6.0;18.0
1982;Mannen en vrouwen;Colombia;21 tot 30 jaar;2005;155.0;6.0;2.0;61.0;58.0;12.0;15.0
1983;Mannen en vrouwen;Colombia;21 tot 30 jaar;2006;177.0;17.0;0.0;63.0;92.0;3.0;3.0
1984;Mannen en vrouwen;Colombia;21 tot 30 jaar;2007;155.0;18.0;1.0;38.0;72.0;22.0;4.0
1985;Mannen en vrouwen;Colombia;21 tot 30 jaar;2008;196.0;23.0;2.0;65.0;76.0;28.0;3.0
1986;Mannen en vrouwen;Colombia;21 tot 30 jaar;2009;251.0;21.0;3.0;59.0;105.0;58.0;5.0
1987;Mannen en vrouwen;Colombia;21 tot 30 jaar;2010;285.0;21.0;2.0;56.0;134.0;68.0;4.0
1988;Mannen en vrouwen;Colombia;21 tot 30 jaar;2011;303.0;20.0;3.0;72.0;123.0;80.0;5.0
1989;Mannen en vrouwen;Colombia;30 tot 40 jaar;1995;61.0;0.0;4.0;55.0;1.0;0.0;0.0
1990;Mannen en vrouwen;Colombia;30 tot 40 jaar;1996;154.0;12.0;7.0;123.0;7.0;3.0;1.0
1991;Mannen en vrouwen;Colombia;30 tot 40 jaar;1997;148.0;7.0;1.0;126.0;11.0;1.0;1.0
1992;Mannen en vrouwen;Colombia;30 tot 40 jaar;1998;145.0;9.0;1.0;118.0;15.0;1.0;1.0
1993;Mannen en vrouwen;Colombia;30 tot 40 jaar;1999;87.0;5.0;2.0;63.0;17.0;0.0;0.0
1994;Mannen en vrouwen;Colombia;30 tot 40 jaar;2000;101.0;7.0;11.0;74.0;9.0;0.0;0.0
1995;Mannen en vrouwen;Colombia;30 tot 40 jaar;2001;114.0;14.0;3.0;81.0;12.0;0.0;3.0
1996;Mannen en vrouwen;Colombia;30 tot 40 jaar;2002;128.0;18.0;5.0;76.0;19.0;0.0;9.0
1997;Mannen en vrouwen;Colombia;30 tot 40 jaar;2003;119.0;24.0;2.0;74.0;15.0;0.0;4.0
1998;Mannen en vrouwen;Colombia;30 tot 40 jaar;2004;118.0;17.0;3.0;61.0;18.0;0.0;19.0
1999;Mannen en vrouwen;Colombia;30 tot 40 jaar;2005;124.0;6.0;0.0;62.0;33.0;0.0;24.0
2000;Mannen en vrouwen;Colombia;30 tot 40 jaar;2006;101.0;26.0;0.0;46.0;25.0;0.0;3.0
2001;Mannen en vrouwen;Colombia;30 tot 40 jaar;2007;91.0;17.0;0.0;50.0;21.0;0.0;3.0
2002;Mannen en vrouwen;Colombia;30 tot 40 jaar;2008;121.0;27.0;6.0;54.0;30.0;1.0;3.0
2003;Mannen en vrouwen;Colombia;30 tot 40 jaar;2009;151.0;18.0;4.0;83.0;32.0;1.0;13.0
2004;Mannen en vrouwen;Colombia;30 tot 40 jaar;2010;157.0;18.0;4.0;79.0;50.0;1.0;5.0
2005;Mannen en vrouwen;Colombia;30 tot 40 jaar;2011;167.0;29.0;2.0;81.0;48.0;1.0;6.0
2006;Mannen en vrouwen;Colombia;40 jaar en ouder;1995;22.0;4.0;0.0;18.0;0.0;0.0;0.0
2007;Mannen en vrouwen;Colombia;40 jaar en ouder;1996;44.0;0.0;6.0;37.0;1.0;0.0;0.0
2008;Mannen en vrouwen;Colombia;40 jaar en ouder;1997;61.0;6.0;7.0;45.0;2.0;0.0;1.0
2009;Mannen en vrouwen;Colombia;40 jaar en ouder;1998;74.0;4.0;5.0;59.0;3.0;0.0;4.0
2010;Mannen en vrouwen;Colombia;40 jaar en ouder;1999;25.0;6.0;0.0;17.0;1.0;0.0;1.0
2011;Mannen en vrouwen;Colombia;40 jaar en ouder;2000;60.0;3.0;6.0;43.0;6.0;0.0;2.0
2012;Mannen en vrouwen;Colombia;40 jaar en ouder;2001;65.0;11.0;10.0;43.0;1.0;0.0;0.0
2013;Mannen en vrouwen;Colombia;40 jaar en ouder;2002;66.0;7.0;3.0;46.0;0.0;0.0;10.0
2014;Mannen en vrouwen;Colombia;40 jaar en ouder;2003;76.0;10.0;2.0;56.0;1.0;0.0;6.0
2015;Mannen en vrouwen;Colombia;40 jaar en ouder;2004;63.0;5.0;4.0;43.0;4.0;0.0;6.0
2016;Mannen en vrouwen;Colombia;40 jaar en ouder;2005;57.0;11.0;0.0;39.0;0.0;0.0;8.0
2017;Mannen en vrouwen;Colombia;40 jaar en ouder;2006;49.0;18.0;0.0;26.0;1.0;0.0;4.0
2018;Mannen en vrouwen;Colombia;40 jaar en ouder;2007;28.0;7.0;0.0;18.0;1.0;0.0;2.0
2019;Mannen en vrouwen;Colombia;40 jaar en ouder;2008;88.0;21.0;2.0;57.0;0.0;2.0;6.0
2020;Mannen en vrouwen;Colombia;40 jaar en ouder;2009;79.0;7.0;6.0;53.0;7.0;0.0;7.0
2021;Mannen en vrouwen;Colombia;40 jaar en ouder;2010;101.0;20.0;14.0;48.0;3.0;0.0;16.0
2022;Mannen en vrouwen;Colombia;40 jaar en ouder;2011;92.0;23.0;8.0;47.0;4.0;0.0;9.0
2023;Mannen en vrouwen;Congo (Democratische Republiek);Totaal alle leeftijden;1995;1027.0;13.0;860.0;129.0;2.0;0.0;23.0
2024;Mannen en vrouwen;Congo (Democratische Republiek);Totaal alle leeftijden;1996;526.0;7.0;373.0;95.0;4.0;0.0;47.0
2025;Mannen en vrouwen;Congo (Democratische Republiek);Totaal alle leeftijden;1997;393.0;5.0;271.0;106.0;0.0;0.0;11.0
2026;Mannen en vrouwen;Congo (Democratische Republiek);Totaal alle leeftijden;1998;364.0;1.0;242.0;107.0;0.0;0.0;13.0
2027;Mannen en vrouwen;Congo (Democratische Republiek);Totaal alle leeftijden;1999;407.0;6.0;309.0;85.0;1.0;0.0;5.0
2028;Mannen en vrouwen;Congo (Democratische Republiek);Totaal alle leeftijden;2000;564.0;7.0;422.0;121.0;0.0;0.0;14.0
2029;Mannen en vrouwen;Congo (Democratische Republiek);Totaal alle leeftijden;2001;658.0;15.0;529.0;100.0;0.0;0.0;14.0
2030;Mannen en vrouwen;Congo (Democratische Republiek);Totaal alle leeftijden;2002;598.0;12.0;473.0;103.0;2.0;0.0;7.0
2031;Mannen en vrouwen;Congo (Democratische Republiek);Totaal alle leeftijden;2003;374.0;7.0;273.0;78.0;0.0;0.0;15.0
2032;Mannen en vrouwen;Congo (Democratische Republiek);Totaal alle leeftijden;2004;197.0;7.0;76.0;81.0;10.0;0.0;23.0
2033;Mannen en vrouwen;Congo (Democratische Republiek);Totaal alle leeftijden;2005;221.0;18.0;63.0;109.0;1.0;0.0;31.0
2034;Mannen en vrouwen;Congo (Democratische Republiek);Totaal alle leeftijden;2006;160.0;11.0;59.0;82.0;5.0;0.0;3.0
2035;Mannen en vrouwen;Congo (Democratische Republiek);Totaal alle leeftijden;2007;120.0;4.0;50.0;58.0;3.0;0.0;4.0
2036;Mannen en vrouwen;Congo (Democratische Republiek);Totaal alle leeftijden;2008;137.0;1.0;73.0;50.0;2.0;0.0;11.0
2037;Mannen en vrouwen;Congo (Democratische Republiek);Totaal alle leeftijden;2009;154.0;5.0;76.0;66.0;3.0;0.0;4.0
2038;Mannen en vrouwen;Congo (Democratische Republiek);Totaal alle leeftijden;2010;136.0;1.0;62.0;66.0;3.0;0.0;3.0
2039;Mannen en vrouwen;Congo (Democratische Republiek);Totaal alle leeftijden;2011;130.0;3.0;59.0;59.0;3.0;0.0;6.0
2040;Mannen en vrouwen;Congo (Democratische Republiek);Jonger dan 13 jaar;1995;198.0;;148.0;48.0;;;2.0
2041;Mannen en vrouwen;Congo (Democratische Republiek);Jonger dan 13 jaar;1996;123.0;;60.0;40.0;;;23.0
2042;Mannen en vrouwen;Congo (Democratische Republiek);Jonger dan 13 jaar;1997;85.0;;44.0;37.0;;;3.0
2043;Mannen en vrouwen;Congo (Democratische Republiek);Jonger dan 13 jaar;1998;71.0;;40.0;31.0;;;0.0
2044;Mannen en vrouwen;Congo (Democratische Republiek);Jonger dan 13 jaar;1999;76.0;;55.0;21.0;;;0.0
2045;Mannen en vrouwen;Congo (Democratische Republiek);Jonger dan 13 jaar;2000;104.0;;78.0;26.0;;;0.0
2046;Mannen en vrouwen;Congo (Democratische Republiek);Jonger dan 13 jaar;2001;90.0;;57.0;28.0;;;5.0
