ID;SoortBromfiets;RegioS;Perioden;VoertuigenMetBromfietskenteken_1;VoertuigenPer1000Inwoners_2
7079;Voertuigen met bromfietskenteken;Waalre;2014;991.0;59.0
7080;Voertuigen met bromfietskenteken;Waalre;2015;1008.0;60.0
7081;Voertuigen met bromfietskenteken;Waalre;2016;1009.0;59.0
7082;Voertuigen met bromfietskenteken;Waalre;2017;1013.0;60.0
7083;Voertuigen met bromfietskenteken;Waalre;2018;1024.0;60.0
7084;Voertuigen met bromfietskenteken;Waalre;2019;1016.0;59.0
7085;Voertuigen met bromfietskenteken;Waalre;2020;1042.0;60.0
7086;Voertuigen met bromfietskenteken;Waalre;2021;1054.0;60.0
7087;Voertuigen met bromfietskenteken;Waalre;2022;1027.0;58.0
7088;Voertuigen met bromfietskenteken;Waalwijk;2007;1820.0;40.0
7089;Voertuigen met bromfietskenteken;Waalwijk;2008;1996.0;44.0
7090;Voertuigen met bromfietskenteken;Waalwijk;2009;2211.0;48.0
7091;Voertuigen met bromfietskenteken;Waalwijk;2010;2504.0;55.0
7092;Voertuigen met bromfietskenteken;Waalwijk;2011;2740.0;59.0
7093;Voertuigen met bromfietskenteken;Waalwijk;2012;2783.0;60.0
7094;Voertuigen met bromfietskenteken;Waalwijk;2013;2843.0;61.0
7095;Voertuigen met bromfietskenteken;Waalwijk;2014;2923.0;63.0
7096;Voertuigen met bromfietskenteken;Waalwijk;2015;2944.0;63.0
7097;Voertuigen met bromfietskenteken;Waalwijk;2016;3020.0;64.0
7098;Voertuigen met bromfietskenteken;Waalwijk;2017;3107.0;66.0
7099;Voertuigen met bromfietskenteken;Waalwijk;2018;3259.0;68.0
7100;Voertuigen met bromfietskenteken;Waalwijk;2019;3257.0;68.0
7101;Voertuigen met bromfietskenteken;Waalwijk;2020;3367.0;69.0
7102;Voertuigen met bromfietskenteken;Waalwijk;2021;3431.0;70.0
7103;Voertuigen met bromfietskenteken;Waalwijk;2022;3664.0;74.0
7104;Voertuigen met bromfietskenteken;Waddinxveen;2007;1126.0;43.0
7105;Voertuigen met bromfietskenteken;Waddinxveen;2008;1215.0;47.0
7106;Voertuigen met bromfietskenteken;Waddinxveen;2009;1351.0;53.0
7107;Voertuigen met bromfietskenteken;Waddinxveen;2010;1516.0;60.0
7108;Voertuigen met bromfietskenteken;Waddinxveen;2011;1603.0;63.0
7109;Voertuigen met bromfietskenteken;Waddinxveen;2012;1694.0;67.0
7110;Voertuigen met bromfietskenteken;Waddinxveen;2013;1815.0;72.0
7111;Voertuigen met bromfietskenteken;Waddinxveen;2014;1872.0;73.0
7112;Voertuigen met bromfietskenteken;Waddinxveen;2015;1933.0;75.0
7113;Voertuigen met bromfietskenteken;Waddinxveen;2016;2011.0;77.0
7114;Voertuigen met bromfietskenteken;Waddinxveen;2017;2054.0;77.0
7115;Voertuigen met bromfietskenteken;Waddinxveen;2018;2134.0;77.0
7116;Voertuigen met bromfietskenteken;Waddinxveen;2019;2196.0;78.0
7117;Voertuigen met bromfietskenteken;Waddinxveen;2020;2265.0;77.0
7118;Voertuigen met bromfietskenteken;Waddinxveen;2021;2420.0;79.0
7119;Voertuigen met bromfietskenteken;Waddinxveen;2022;2476.0;79.0
7120;Voertuigen met bromfietskenteken;Wageningen;2007;1335.0;37.0
7121;Voertuigen met bromfietskenteken;Wageningen;2008;1463.0;40.0
7122;Voertuigen met bromfietskenteken;Wageningen;2009;1525.0;42.0
7123;Voertuigen met bromfietskenteken;Wageningen;2010;1636.0;44.0
7124;Voertuigen met bromfietskenteken;Wageningen;2011;1786.0;49.0
7125;Voertuigen met bromfietskenteken;Wageningen;2012;1781.0;49.0
7126;Voertuigen met bromfietskenteken;Wageningen;2013;1796.0;48.0
7127;Voertuigen met bromfietskenteken;Wageningen;2014;1839.0;49.0
7128;Voertuigen met bromfietskenteken;Wageningen;2015;1779.0;47.0
7129;Voertuigen met bromfietskenteken;Wageningen;2016;1696.0;45.0
7130;Voertuigen met bromfietskenteken;Wageningen;2017;1671.0;43.0
7131;Voertuigen met bromfietskenteken;Wageningen;2018;1696.0;44.0
7132;Voertuigen met bromfietskenteken;Wageningen;2019;1700.0;44.0
7133;Voertuigen met bromfietskenteken;Wageningen;2020;1663.0;42.0
7134;Voertuigen met bromfietskenteken;Wageningen;2021;1721.0;43.0
7135;Voertuigen met bromfietskenteken;Wageningen;2022;1697.0;42.0
7136;Voertuigen met bromfietskenteken;Wassenaar;2007;1163.0;45.0
7137;Voertuigen met bromfietskenteken;Wassenaar;2008;1416.0;55.0
7138;Voertuigen met bromfietskenteken;Wassenaar;2009;1744.0;67.0
7139;Voertuigen met bromfietskenteken;Wassenaar;2010;2005.0;78.0
7140;Voertuigen met bromfietskenteken;Wassenaar;2011;2140.0;83.0
7141;Voertuigen met bromfietskenteken;Wassenaar;2012;2186.0;85.0
7142;Voertuigen met bromfietskenteken;Wassenaar;2013;2209.0;86.0
7143;Voertuigen met bromfietskenteken;Wassenaar;2014;2227.0;87.0
7144;Voertuigen met bromfietskenteken;Wassenaar;2015;2258.0;88.0
7145;Voertuigen met bromfietskenteken;Wassenaar;2016;2316.0;89.0
7146;Voertuigen met bromfietskenteken;Wassenaar;2017;2312.0;89.0
7147;Voertuigen met bromfietskenteken;Wassenaar;2018;2312.0;89.0
7148;Voertuigen met bromfietskenteken;Wassenaar;2019;2360.0;90.0
7149;Voertuigen met bromfietskenteken;Wassenaar;2020;2377.0;90.0
7150;Voertuigen met bromfietskenteken;Wassenaar;2021;2332.0;87.0
7151;Voertuigen met bromfietskenteken;Wassenaar;2022;2318.0;85.0
7152;Voertuigen met bromfietskenteken;Waterland;2007;772.0;45.0
7153;Voertuigen met bromfietskenteken;Waterland;2008;888.0;52.0
7154;Voertuigen met bromfietskenteken;Waterland;2009;995.0;59.0
7155;Voertuigen met bromfietskenteken;Waterland;2010;1059.0;62.0
7156;Voertuigen met bromfietskenteken;Waterland;2011;1147.0;67.0
7157;Voertuigen met bromfietskenteken;Waterland;2012;1171.0;69.0
7158;Voertuigen met bromfietskenteken;Waterland;2013;1210.0;71.0
7159;Voertuigen met bromfietskenteken;Waterland;2014;1207.0;70.0
7160;Voertuigen met bromfietskenteken;Waterland;2015;1261.0;74.0
7161;Voertuigen met bromfietskenteken;Waterland;2016;1288.0;74.0
7162;Voertuigen met bromfietskenteken;Waterland;2017;1325.0;77.0
7163;Voertuigen met bromfietskenteken;Waterland;2018;1309.0;76.0
7164;Voertuigen met bromfietskenteken;Waterland;2019;1313.0;76.0
7165;Voertuigen met bromfietskenteken;Waterland;2020;1306.0;75.0
7166;Voertuigen met bromfietskenteken;Waterland;2021;1342.0;78.0
7167;Voertuigen met bromfietskenteken;Waterland;2022;1365.0;79.0
7168;Voertuigen met bromfietskenteken;Weert;2007;1928.0;40.0
7169;Voertuigen met bromfietskenteken;Weert;2008;2033.0;42.0
7170;Voertuigen met bromfietskenteken;Weert;2009;2101.0;43.0
7171;Voertuigen met bromfietskenteken;Weert;2010;2235.0;46.0
7172;Voertuigen met bromfietskenteken;Weert;2011;2395.0;49.0
7173;Voertuigen met bromfietskenteken;Weert;2012;2539.0;52.0
7174;Voertuigen met bromfietskenteken;Weert;2013;2559.0;53.0
7175;Voertuigen met bromfietskenteken;Weert;2014;2614.0;54.0
7176;Voertuigen met bromfietskenteken;Weert;2015;2686.0;55.0
7177;Voertuigen met bromfietskenteken;Weert;2016;2744.0;56.0
7178;Voertuigen met bromfietskenteken;Weert;2017;2849.0;57.0
7179;Voertuigen met bromfietskenteken;Weert;2018;2883.0;58.0
7180;Voertuigen met bromfietskenteken;Weert;2019;2958.0;59.0
7181;Voertuigen met bromfietskenteken;Weert;2020;3067.0;61.0
7182;Voertuigen met bromfietskenteken;Weert;2021;3233.0;65.0
7183;Voertuigen met bromfietskenteken;Weert;2022;3320.0;66.0
7184;Voertuigen met bromfietskenteken;Weesp;2007;625.0;36.0
7185;Voertuigen met bromfietskenteken;Weesp;2008;667.0;38.0
7186;Voertuigen met bromfietskenteken;Weesp;2009;778.0;44.0
7187;Voertuigen met bromfietskenteken;Weesp;2010;853.0;48.0
7188;Voertuigen met bromfietskenteken;Weesp;2011;943.0;52.0
7189;Voertuigen met bromfietskenteken;Weesp;2012;980.0;54.0
7190;Voertuigen met bromfietskenteken;Weesp;2013;1007.0;55.0
7191;Voertuigen met bromfietskenteken;Weesp;2014;1053.0;58.0
7192;Voertuigen met bromfietskenteken;Weesp;2015;1060.0;58.0
7193;Voertuigen met bromfietskenteken;Weesp;2016;1100.0;59.0
7194;Voertuigen met bromfietskenteken;Weesp;2017;1187.0;63.0
7195;Voertuigen met bromfietskenteken;Weesp;2018;1250.0;65.0
7196;Voertuigen met bromfietskenteken;Weesp;2019;1271.0;66.0
7197;Voertuigen met bromfietskenteken;Weesp;2020;1230.0;62.0
7198;Voertuigen met bromfietskenteken;Weesp;2021;1222.0;60.0
7199;Voertuigen met bromfietskenteken;Weesp;2022;1345.0;65.0
7200;Voertuigen met bromfietskenteken;Werkendam;2007;1439.0;54.0
7201;Voertuigen met bromfietskenteken;Werkendam;2008;1531.0;58.0
7202;Voertuigen met bromfietskenteken;Werkendam;2009;1646.0;62.0
7203;Voertuigen met bromfietskenteken;Werkendam;2010;1721.0;65.0
7204;Voertuigen met bromfietskenteken;Werkendam;2011;1785.0;68.0
7205;Voertuigen met bromfietskenteken;Werkendam;2012;1820.0;69.0
7206;Voertuigen met bromfietskenteken;Werkendam;2013;1828.0;69.0
7207;Voertuigen met bromfietskenteken;Werkendam;2014;1844.0;70.0
7208;Voertuigen met bromfietskenteken;Werkendam;2015;1863.0;70.0
7209;Voertuigen met bromfietskenteken;Werkendam;2016;1842.0;69.0
7210;Voertuigen met bromfietskenteken;Werkendam;2017;1927.0;72.0
7211;Voertuigen met bromfietskenteken;Werkendam;2018;1969.0;73.0
7212;Voertuigen met bromfietskenteken;Werkendam;2019;;
7213;Voertuigen met bromfietskenteken;Werkendam;2020;;
7214;Voertuigen met bromfietskenteken;Werkendam;2021;;
7215;Voertuigen met bromfietskenteken;Werkendam;2022;;
7216;Voertuigen met bromfietskenteken;Wervershoof;2007;614.0;72.0
7217;Voertuigen met bromfietskenteken;Wervershoof;2008;609.0;71.0
7218;Voertuigen met bromfietskenteken;Wervershoof;2009;647.0;74.0
7219;Voertuigen met bromfietskenteken;Wervershoof;2010;698.0;79.0
7220;Voertuigen met bromfietskenteken;Wervershoof;2011;;
7221;Voertuigen met bromfietskenteken;Wervershoof;2012;;
7222;Voertuigen met bromfietskenteken;Wervershoof;2013;;
7223;Voertuigen met bromfietskenteken;Wervershoof;2014;;
7224;Voertuigen met bromfietskenteken;Wervershoof;2015;;
7225;Voertuigen met bromfietskenteken;Wervershoof;2016;;
7226;Voertuigen met bromfietskenteken;Wervershoof;2017;;
7227;Voertuigen met bromfietskenteken;Wervershoof;2018;;
7228;Voertuigen met bromfietskenteken;Wervershoof;2019;;
7229;Voertuigen met bromfietskenteken;Wervershoof;2020;;
7230;Voertuigen met bromfietskenteken;Wervershoof;2021;;
7231;Voertuigen met bromfietskenteken;Wervershoof;2022;;
7232;Voertuigen met bromfietskenteken;West Betuwe;2007;;
7233;Voertuigen met bromfietskenteken;West Betuwe;2008;;
7234;Voertuigen met bromfietskenteken;West Betuwe;2009;;
7235;Voertuigen met bromfietskenteken;West Betuwe;2010;;
7236;Voertuigen met bromfietskenteken;West Betuwe;2011;;
7237;Voertuigen met bromfietskenteken;West Betuwe;2012;;
7238;Voertuigen met bromfietskenteken;West Betuwe;2013;;
7239;Voertuigen met bromfietskenteken;West Betuwe;2014;;
7240;Voertuigen met bromfietskenteken;West Betuwe;2015;;
7241;Voertuigen met bromfietskenteken;West Betuwe;2016;;
7242;Voertuigen met bromfietskenteken;West Betuwe;2017;;
7243;Voertuigen met bromfietskenteken;West Betuwe;2018;;
7244;Voertuigen met bromfietskenteken;West Betuwe;2019;5009.0;99.0
7245;Voertuigen met bromfietskenteken;West Betuwe;2020;5754.0;113.0
7246;Voertuigen met bromfietskenteken;West Betuwe;2021;8929.0;173.0
7247;Voertuigen met bromfietskenteken;West Betuwe;2022;12486.0;240.0
7248;Voertuigen met bromfietskenteken;West Maas en Waal;2007;1178.0;65.0
7249;Voertuigen met bromfietskenteken;West Maas en Waal;2008;1279.0;70.0
7250;Voertuigen met bromfietskenteken;West Maas en Waal;2009;1431.0;78.0
7251;Voertuigen met bromfietskenteken;West Maas en Waal;2010;1503.0;82.0
7252;Voertuigen met bromfietskenteken;West Maas en Waal;2011;1559.0;85.0
7253;Voertuigen met bromfietskenteken;West Maas en Waal;2012;1688.0;92.0
7254;Voertuigen met bromfietskenteken;West Maas en Waal;2013;1716.0;93.0
7255;Voertuigen met bromfietskenteken;West Maas en Waal;2014;1751.0;95.0
7256;Voertuigen met bromfietskenteken;West Maas en Waal;2015;1727.0;93.0
7257;Voertuigen met bromfietskenteken;West Maas en Waal;2016;1763.0;94.0
7258;Voertuigen met bromfietskenteken;West Maas en Waal;2017;1806.0;96.0
7259;Voertuigen met bromfietskenteken;West Maas en Waal;2018;1891.0;100.0
7260;Voertuigen met bromfietskenteken;West Maas en Waal;2019;1901.0;100.0
7261;Voertuigen met bromfietskenteken;West Maas en Waal;2020;1965.0;102.0
7262;Voertuigen met bromfietskenteken;West Maas en Waal;2021;2001.0;102.0
7263;Voertuigen met bromfietskenteken;West Maas en Waal;2022;2048.0;104.0
7264;Voertuigen met bromfietskenteken;Westerkwartier;2007;;
7265;Voertuigen met bromfietskenteken;Westerkwartier;2008;;
7266;Voertuigen met bromfietskenteken;Westerkwartier;2009;;
7267;Voertuigen met bromfietskenteken;Westerkwartier;2010;;
7268;Voertuigen met bromfietskenteken;Westerkwartier;2011;;
7269;Voertuigen met bromfietskenteken;Westerkwartier;2012;;
7270;Voertuigen met bromfietskenteken;Westerkwartier;2013;;
7271;Voertuigen met bromfietskenteken;Westerkwartier;2014;;
7272;Voertuigen met bromfietskenteken;Westerkwartier;2015;;
7273;Voertuigen met bromfietskenteken;Westerkwartier;2016;;
7274;Voertuigen met bromfietskenteken;Westerkwartier;2017;;
7275;Voertuigen met bromfietskenteken;Westerkwartier;2018;;
7276;Voertuigen met bromfietskenteken;Westerkwartier;2019;4200.0;67.0
7277;Voertuigen met bromfietskenteken;Westerkwartier;2020;4310.0;68.0
7278;Voertuigen met bromfietskenteken;Westerkwartier;2021;4542.0;71.0
7279;Voertuigen met bromfietskenteken;Westerkwartier;2022;4881.0;76.0
7280;Voertuigen met bromfietskenteken;Westerveld;2007;729.0;38.0
7281;Voertuigen met bromfietskenteken;Westerveld;2008;818.0;42.0
7282;Voertuigen met bromfietskenteken;Westerveld;2009;879.0;46.0
7283;Voertuigen met bromfietskenteken;Westerveld;2010;913.0;47.0
7284;Voertuigen met bromfietskenteken;Westerveld;2011;943.0;49.0
7285;Voertuigen met bromfietskenteken;Westerveld;2012;956.0;50.0
7286;Voertuigen met bromfietskenteken;Westerveld;2013;955.0;50.0
7287;Voertuigen met bromfietskenteken;Westerveld;2014;891.0;47.0
7288;Voertuigen met bromfietskenteken;Westerveld;2015;902.0;47.0
7289;Voertuigen met bromfietskenteken;Westerveld;2016;921.0;49.0
7290;Voertuigen met bromfietskenteken;Westerveld;2017;948.0;50.0
7291;Voertuigen met bromfietskenteken;Westerveld;2018;961.0;50.0
7292;Voertuigen met bromfietskenteken;Westerveld;2019;1039.0;54.0
7293;Voertuigen met bromfietskenteken;Westerveld;2020;1097.0;56.0
7294;Voertuigen met bromfietskenteken;Westerveld;2021;1170.0;60.0
7295;Voertuigen met bromfietskenteken;Westerveld;2022;1268.0;64.0
7296;Voertuigen met bromfietskenteken;Westervoort;2007;1086.0;70.0
7297;Voertuigen met bromfietskenteken;Westervoort;2008;1102.0;71.0
7298;Voertuigen met bromfietskenteken;Westervoort;2009;1186.0;78.0
7299;Voertuigen met bromfietskenteken;Westervoort;2010;1249.0;82.0
7300;Voertuigen met bromfietskenteken;Westervoort;2011;1360.0;89.0
7301;Voertuigen met bromfietskenteken;Westervoort;2012;1389.0;91.0
7302;Voertuigen met bromfietskenteken;Westervoort;2013;1350.0;89.0
7303;Voertuigen met bromfietskenteken;Westervoort;2014;1337.0;88.0
7304;Voertuigen met bromfietskenteken;Westervoort;2015;1280.0;85.0
7305;Voertuigen met bromfietskenteken;Westervoort;2016;1283.0;86.0
7306;Voertuigen met bromfietskenteken;Westervoort;2017;1321.0;88.0
7307;Voertuigen met bromfietskenteken;Westervoort;2018;1340.0;89.0
7308;Voertuigen met bromfietskenteken;Westervoort;2019;1326.0;89.0
7309;Voertuigen met bromfietskenteken;Westervoort;2020;1327.0;89.0
7310;Voertuigen met bromfietskenteken;Westervoort;2021;1334.0;89.0
7311;Voertuigen met bromfietskenteken;Westervoort;2022;1320.0;88.0
7312;Voertuigen met bromfietskenteken;Westerwolde;2007;;
7313;Voertuigen met bromfietskenteken;Westerwolde;2008;;
7314;Voertuigen met bromfietskenteken;Westerwolde;2009;;
7315;Voertuigen met bromfietskenteken;Westerwolde;2010;;
7316;Voertuigen met bromfietskenteken;Westerwolde;2011;;
7317;Voertuigen met bromfietskenteken;Westerwolde;2012;;
7318;Voertuigen met bromfietskenteken;Westerwolde;2013;;
7319;Voertuigen met bromfietskenteken;Westerwolde;2014;;
7320;Voertuigen met bromfietskenteken;Westerwolde;2015;;
7321;Voertuigen met bromfietskenteken;Westerwolde;2016;;
7322;Voertuigen met bromfietskenteken;Westerwolde;2017;;
7323;Voertuigen met bromfietskenteken;Westerwolde;2018;1619.0;66.0
7324;Voertuigen met bromfietskenteken;Westerwolde;2019;1646.0;65.0
7325;Voertuigen met bromfietskenteken;Westerwolde;2020;1756.0;68.0
7326;Voertuigen met bromfietskenteken;Westerwolde;2021;1943.0;74.0
7327;Voertuigen met bromfietskenteken;Westerwolde;2022;2051.0;77.0
7328;Voertuigen met bromfietskenteken;Westland;2007;7236.0;73.0
7329;Voertuigen met bromfietskenteken;Westland;2008;8099.0;82.0
7330;Voertuigen met bromfietskenteken;Westland;2009;9074.0;91.0
7331;Voertuigen met bromfietskenteken;Westland;2010;10046.0;101.0
7332;Voertuigen met bromfietskenteken;Westland;2011;10772.0;108.0
7333;Voertuigen met bromfietskenteken;Westland;2012;11196.0;110.0
7334;Voertuigen met bromfietskenteken;Westland;2013;11373.0;111.0
7335;Voertuigen met bromfietskenteken;Westland;2014;11550.0;112.0
7336;Voertuigen met bromfietskenteken;Westland;2015;11751.0;113.0
7337;Voertuigen met bromfietskenteken;Westland;2016;11872.0;113.0
7338;Voertuigen met bromfietskenteken;Westland;2017;11804.0;112.0
7339;Voertuigen met bromfietskenteken;Westland;2018;11976.0;111.0
7340;Voertuigen met bromfietskenteken;Westland;2019;12014.0;111.0
7341;Voertuigen met bromfietskenteken;Westland;2020;12047.0;109.0
7342;Voertuigen met bromfietskenteken;Westland;2021;12020.0;108.0
7343;Voertuigen met bromfietskenteken;Westland;2022;11966.0;106.0
7344;Voertuigen met bromfietskenteken;Weststellingwerf;2007;1017.0;40.0
7345;Voertuigen met bromfietskenteken;Weststellingwerf;2008;1093.0;43.0
7346;Voertuigen met bromfietskenteken;Weststellingwerf;2009;1180.0;46.0
7347;Voertuigen met bromfietskenteken;Weststellingwerf;2010;1247.0;48.0
7348;Voertuigen met bromfietskenteken;Weststellingwerf;2011;1306.0;51.0
7349;Voertuigen met bromfietskenteken;Weststellingwerf;2012;1370.0;53.0
7350;Voertuigen met bromfietskenteken;Weststellingwerf;2013;1374.0;54.0
7351;Voertuigen met bromfietskenteken;Weststellingwerf;2014;1394.0;55.0
7352;Voertuigen met bromfietskenteken;Weststellingwerf;2015;1384.0;54.0
7353;Voertuigen met bromfietskenteken;Weststellingwerf;2016;1363.0;53.0
7354;Voertuigen met bromfietskenteken;Weststellingwerf;2017;1382.0;54.0
7355;Voertuigen met bromfietskenteken;Weststellingwerf;2018;1431.0;56.0
7356;Voertuigen met bromfietskenteken;Weststellingwerf;2019;1551.0;60.0
7357;Voertuigen met bromfietskenteken;Weststellingwerf;2020;1596.0;62.0
7358;Voertuigen met bromfietskenteken;Weststellingwerf;2021;1866.0;71.0
7359;Voertuigen met bromfietskenteken;Weststellingwerf;2022;2038.0;78.0
7360;Voertuigen met bromfietskenteken;Westvoorne;2007;996.0;70.0
7361;Voertuigen met bromfietskenteken;Westvoorne;2008;1077.0;76.0
7362;Voertuigen met bromfietskenteken;Westvoorne;2009;1224.0;87.0
7363;Voertuigen met bromfietskenteken;Westvoorne;2010;1367.0;97.0
7364;Voertuigen met bromfietskenteken;Westvoorne;2011;1450.0;104.0
7365;Voertuigen met bromfietskenteken;Westvoorne;2012;1486.0;107.0
7366;Voertuigen met bromfietskenteken;Westvoorne;2013;1505.0;108.0
7367;Voertuigen met bromfietskenteken;Westvoorne;2014;1578.0;113.0
7368;Voertuigen met bromfietskenteken;Westvoorne;2015;1615.0;115.0
7369;Voertuigen met bromfietskenteken;Westvoorne;2016;1581.0;111.0
7370;Voertuigen met bromfietskenteken;Westvoorne;2017;1606.0;113.0
7371;Voertuigen met bromfietskenteken;Westvoorne;2018;1613.0;111.0
7372;Voertuigen met bromfietskenteken;Westvoorne;2019;1643.0;112.0
7373;Voertuigen met bromfietskenteken;Westvoorne;2020;1665.0;113.0
7374;Voertuigen met bromfietskenteken;Westvoorne;2021;1751.0;118.0
7375;Voertuigen met bromfietskenteken;Westvoorne;2022;1826.0;122.0
7376;Voertuigen met bromfietskenteken;Wierden;2007;1014.0;43.0
7377;Voertuigen met bromfietskenteken;Wierden;2008;1025.0;44.0
7378;Voertuigen met bromfietskenteken;Wierden;2009;1126.0;48.0
7379;Voertuigen met bromfietskenteken;Wierden;2010;1157.0;49.0
7380;Voertuigen met bromfietskenteken;Wierden;2011;1244.0;53.0
7381;Voertuigen met bromfietskenteken;Wierden;2012;1327.0;56.0
7382;Voertuigen met bromfietskenteken;Wierden;2013;1283.0;54.0
7383;Voertuigen met bromfietskenteken;Wierden;2014;1292.0;54.0
7384;Voertuigen met bromfietskenteken;Wierden;2015;1302.0;55.0
7385;Voertuigen met bromfietskenteken;Wierden;2016;1336.0;56.0
7386;Voertuigen met bromfietskenteken;Wierden;2017;1362.0;56.0
7387;Voertuigen met bromfietskenteken;Wierden;2018;1419.0;58.0
7388;Voertuigen met bromfietskenteken;Wierden;2019;1431.0;59.0
7389;Voertuigen met bromfietskenteken;Wierden;2020;1501.0;61.0
7390;Voertuigen met bromfietskenteken;Wierden;2021;1572.0;64.0
7391;Voertuigen met bromfietskenteken;Wierden;2022;1620.0;66.0
7392;Voertuigen met bromfietskenteken;Wieringen;2007;477.0;55.0
7393;Voertuigen met bromfietskenteken;Wieringen;2008;505.0;58.0
7394;Voertuigen met bromfietskenteken;Wieringen;2009;526.0;61.0
7395;Voertuigen met bromfietskenteken;Wieringen;2010;574.0;66.0
7396;Voertuigen met bromfietskenteken;Wieringen;2011;593.0;69.0
7397;Voertuigen met bromfietskenteken;Wieringen;2012;;
7398;Voertuigen met bromfietskenteken;Wieringen;2013;;
7399;Voertuigen met bromfietskenteken;Wieringen;2014;;
7400;Voertuigen met bromfietskenteken;Wieringen;2015;;
7401;Voertuigen met bromfietskenteken;Wieringen;2016;;
7402;Voertuigen met bromfietskenteken;Wieringen;2017;;
7403;Voertuigen met bromfietskenteken;Wieringen;2018;;
7404;Voertuigen met bromfietskenteken;Wieringen;2019;;
7405;Voertuigen met bromfietskenteken;Wieringen;2020;;
7406;Voertuigen met bromfietskenteken;Wieringen;2021;;
7407;Voertuigen met bromfietskenteken;Wieringen;2022;;
7408;Voertuigen met bromfietskenteken;Wieringermeer;2007;505.0;40.0
7409;Voertuigen met bromfietskenteken;Wieringermeer;2008;549.0;44.0
7410;Voertuigen met bromfietskenteken;Wieringermeer;2009;592.0;47.0
7411;Voertuigen met bromfietskenteken;Wieringermeer;2010;621.0;49.0
7412;Voertuigen met bromfietskenteken;Wieringermeer;2011;665.0;53.0
7413;Voertuigen met bromfietskenteken;Wieringermeer;2012;;
7414;Voertuigen met bromfietskenteken;Wieringermeer;2013;;
7415;Voertuigen met bromfietskenteken;Wieringermeer;2014;;
7416;Voertuigen met bromfietskenteken;Wieringermeer;2015;;
7417;Voertuigen met bromfietskenteken;Wieringermeer;2016;;
7418;Voertuigen met bromfietskenteken;Wieringermeer;2017;;
7419;Voertuigen met bromfietskenteken;Wieringermeer;2018;;
7420;Voertuigen met bromfietskenteken;Wieringermeer;2019;;
7421;Voertuigen met bromfietskenteken;Wieringermeer;2020;;
7422;Voertuigen met bromfietskenteken;Wieringermeer;2021;;
7423;Voertuigen met bromfietskenteken;Wieringermeer;2022;;
7424;Voertuigen met bromfietskenteken;Wijchen;2007;1483.0;38.0
7425;Voertuigen met bromfietskenteken;Wijchen;2008;1580.0;40.0
7426;Voertuigen met bromfietskenteken;Wijchen;2009;1695.0;42.0
7427;Voertuigen met bromfietskenteken;Wijchen;2010;1886.0;47.0
7428;Voertuigen met bromfietskenteken;Wijchen;2011;2110.0;52.0
7429;Voertuigen met bromfietskenteken;Wijchen;2012;2205.0;54.0
7430;Voertuigen met bromfietskenteken;Wijchen;2013;2302.0;56.0
7431;Voertuigen met bromfietskenteken;Wijchen;2014;2339.0;57.0
7432;Voertuigen met bromfietskenteken;Wijchen;2015;2439.0;60.0
7433;Voertuigen met bromfietskenteken;Wijchen;2016;2516.0;62.0
7434;Voertuigen met bromfietskenteken;Wijchen;2017;2582.0;63.0
7435;Voertuigen met bromfietskenteken;Wijchen;2018;2639.0;65.0
7436;Voertuigen met bromfietskenteken;Wijchen;2019;2675.0;65.0
7437;Voertuigen met bromfietskenteken;Wijchen;2020;2623.0;64.0
7438;Voertuigen met bromfietskenteken;Wijchen;2021;2756.0;67.0
7439;Voertuigen met bromfietskenteken;Wijchen;2022;2797.0;68.0
7440;Voertuigen met bromfietskenteken;Wijdemeren;2007;1105.0;47.0
7441;Voertuigen met bromfietskenteken;Wijdemeren;2008;1246.0;53.0
7442;Voertuigen met bromfietskenteken;Wijdemeren;2009;1329.0;57.0
7443;Voertuigen met bromfietskenteken;Wijdemeren;2010;1499.0;64.0
7444;Voertuigen met bromfietskenteken;Wijdemeren;2011;1635.0;70.0
7445;Voertuigen met bromfietskenteken;Wijdemeren;2012;1764.0;76.0
7446;Voertuigen met bromfietskenteken;Wijdemeren;2013;1802.0;78.0
7447;Voertuigen met bromfietskenteken;Wijdemeren;2014;1821.0;79.0
7448;Voertuigen met bromfietskenteken;Wijdemeren;2015;1856.0;80.0
7449;Voertuigen met bromfietskenteken;Wijdemeren;2016;1931.0;83.0
7450;Voertuigen met bromfietskenteken;Wijdemeren;2017;2000.0;85.0
7451;Voertuigen met bromfietskenteken;Wijdemeren;2018;2100.0;89.0
7452;Voertuigen met bromfietskenteken;Wijdemeren;2019;2189.0;91.0
7453;Voertuigen met bromfietskenteken;Wijdemeren;2020;2236.0;92.0
7454;Voertuigen met bromfietskenteken;Wijdemeren;2021;2301.0;94.0
7455;Voertuigen met bromfietskenteken;Wijdemeren;2022;2371.0;97.0
7456;Voertuigen met bromfietskenteken;Wijk bij Duurstede;2007;843.0;36.0
7457;Voertuigen met bromfietskenteken;Wijk bij Duurstede;2008;896.0;38.0
7458;Voertuigen met bromfietskenteken;Wijk bij Duurstede;2009;984.0;42.0
7459;Voertuigen met bromfietskenteken;Wijk bij Duurstede;2010;1034.0;45.0
7460;Voertuigen met bromfietskenteken;Wijk bij Duurstede;2011;1141.0;49.0
7461;Voertuigen met bromfietskenteken;Wijk bij Duurstede;2012;1233.0;53.0
7462;Voertuigen met bromfietskenteken;Wijk bij Duurstede;2013;1267.0;55.0
7463;Voertuigen met bromfietskenteken;Wijk bij Duurstede;2014;1254.0;54.0
