ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldeElektriciteitslevering_5;GemiddeldeNettoElektriciteitslevering_6;Stadsverwarming_7;IndelingswijzigingWijkenEnBuurten_8
4061;Totaal woningen;Okkenbroek;Deventer                                ;Wijk      ;WK015013  ;1080.0;3230.0;2250.0;;1.0
4062;Totaal woningen;Okkenbroek;Deventer                                ;Buurt     ;BU01501301;1080.0;3230.0;2250.0;;1.0
4063;Totaal woningen;Lettele;Deventer                                ;Wijk      ;WK015014  ;1120.0;3400.0;2070.0;;1.0
4064;Totaal woningen;Dorp Lettele;Deventer                                ;Buurt     ;BU01501401;990.0;2910.0;1660.0;;1.0
4065;Totaal woningen;Oude Molen;Deventer                                ;Buurt     ;BU01501402;1440.0;3930.0;2350.0;;1.0
4066;Totaal woningen;Buitengebied Lettele en Okkenbroek;Deventer                                ;Buurt     ;BU01501403;1190.0;3760.0;2380.0;4.3;1.0
4067;Totaal woningen;Bathmen;Deventer                                ;Wijk      ;WK015015  ;1150.0;3120.0;2120.0;;1.0
4068;Totaal woningen;Dorp Bathmen;Deventer                                ;Buurt     ;BU01501501;1090.0;2910.0;2000.0;;1.0
4069;Totaal woningen;Loo;Deventer                                ;Buurt     ;BU01501502;1350.0;3770.0;2620.0;;1.0
4070;Totaal woningen;Dortherhoek;Deventer                                ;Buurt     ;BU01501503;1380.0;4000.0;2650.0;;1.0
4071;Totaal woningen;Zuidloo;Deventer                                ;Buurt     ;BU01501504;1440.0;3860.0;2460.0;;1.0
4072;Totaal woningen;Oxerhof;Deventer                                ;Buurt     ;BU01501505;1310.0;4140.0;2230.0;;1.0
4073;Totaal woningen;Diemen;Diemen                                  ;Gemeente  ;GM0384    ;580.0;2260.0;1990.0;27.7;1.0
4074;Totaal woningen;Diemen Noord;Diemen                                  ;Wijk      ;WK038401  ;780.0;2620.0;2150.0;;1.0
4075;Totaal woningen;Buytenstee;Diemen                                  ;Buurt     ;BU03840101;810.0;2800.0;2220.0;;1.0
4076;Totaal woningen;Oud Diemen;Diemen                                  ;Buurt     ;BU03840102;1400.0;3900.0;2970.0;;1.0
4077;Totaal woningen;Vogelweide;Diemen                                  ;Buurt     ;BU03840103;690.0;2280.0;1910.0;;1.0
4078;Totaal woningen;Scheepskwartier;Diemen                                  ;Buurt     ;BU03840104;730.0;2590.0;2160.0;;1.0
4079;Totaal woningen;Vlindertuin;Diemen                                  ;Buurt     ;BU03840105;900.0;2850.0;2350.0;;1.0
4080;Totaal woningen;Diemerpolder;Diemen                                  ;Buurt     ;BU03840106;;;;;1.0
4081;Totaal woningen;Diemen Centrum;Diemen                                  ;Wijk      ;WK038402  ;780.0;2180.0;2000.0;16.0;1.0
4082;Totaal woningen;Centrum West;Diemen                                  ;Buurt     ;BU03840201;840.0;2040.0;1770.0;;1.0
4083;Totaal woningen;Ruimzicht West;Diemen                                  ;Buurt     ;BU03840202;510.0;2720.0;2600.0;44.6;1.0
4084;Totaal woningen;Spoorzicht;Diemen                                  ;Buurt     ;BU03840203;730.0;1680.0;1350.0;;1.0
4085;Totaal woningen;Buitenlust;Diemen                                  ;Buurt     ;BU03840204;1000.0;2400.0;2050.0;;1.0
4086;Totaal woningen;Spoordriehoek;Diemen                                  ;Buurt     ;BU03840205;;;;;1.0
4087;Totaal woningen;Ruimzicht Oost;Diemen                                  ;Buurt     ;BU03840206;1180.0;1970.0;1900.0;;1.0
4088;Totaal woningen;Centrum Oost;Diemen                                  ;Buurt     ;BU03840207;740.0;1950.0;1660.0;;1.0
4089;Totaal woningen;Studentenflats Rode Kruislaan;Diemen                                  ;Buurt     ;BU03840208;;2410.0;2410.0;98.1;1.0
4090;Totaal woningen;Diemen Zuid;Diemen                                  ;Wijk      ;WK038403  ;840.0;2370.0;2070.0;;1.0
4091;Totaal woningen;Akkerland;Diemen                                  ;Buurt     ;BU03840301;950.0;2330.0;1990.0;;1.0
4092;Totaal woningen;Bomenrijk;Diemen                                  ;Buurt     ;BU03840302;910.0;2470.0;2250.0;;1.0
4093;Totaal woningen;Beukenhorst;Diemen                                  ;Buurt     ;BU03840303;660.0;2410.0;2410.0;;1.0
4094;Totaal woningen;Anne Frank;Diemen                                  ;Buurt     ;BU03840304;830.0;2650.0;1960.0;;1.0
4095;Totaal woningen;Schelpenhoek;Diemen                                  ;Buurt     ;BU03840305;840.0;2330.0;1960.0;;1.0
4096;Totaal woningen;Kruidenhof;Diemen                                  ;Buurt     ;BU03840306;760.0;2100.0;1930.0;;1.0
4097;Totaal woningen;Polderland;Diemen                                  ;Buurt     ;BU03840307;870.0;2050.0;1210.0;;1.0
4098;Totaal woningen;Biesbosch;Diemen                                  ;Buurt     ;BU03840308;920.0;2780.0;2510.0;;1.0
4099;Totaal woningen;Bergwijkpark;Diemen                                  ;Wijk      ;WK038404  ;;;;;1.0
4100;Totaal woningen;Bergwijkpark;Diemen                                  ;Buurt     ;BU03840401;;;;;1.0
4101;Totaal woningen;Holland Park;Diemen                                  ;Wijk      ;WK038405  ;0.0;1530.0;1530.0;94.7;1.0
4102;Totaal woningen;Campus Diemen Zuid;Diemen                                  ;Buurt     ;BU03840501;0.0;1280.0;1280.0;100.0;1.0
4103;Totaal woningen;Holland Park;Diemen                                  ;Buurt     ;BU03840502;0.0;1780.0;1770.0;99.9;1.0
4104;Totaal woningen;Holland Park Zuid;Diemen                                  ;Buurt     ;BU03840503;0.0;1350.0;1350.0;29.3;1.0
4105;Totaal woningen;Holland Park West;Diemen                                  ;Buurt     ;BU03840504;;;;;1.0
4106;Totaal woningen;Bedrijventerreinen;Diemen                                  ;Wijk      ;WK038406  ;930.0;2590.0;2140.0;;1.0
4107;Totaal woningen;Verrijn Stuart;Diemen                                  ;Buurt     ;BU03840601;1320.0;2760.0;1910.0;;1.0
4108;Totaal woningen;De Sniep;Diemen                                  ;Buurt     ;BU03840602;;;;;1.0
4109;Totaal woningen;Stammerdijk;Diemen                                  ;Buurt     ;BU03840603;750.0;2510.0;2240.0;;1.0
4110;Totaal woningen;Plantage de Sniep;Diemen                                  ;Wijk      ;WK038407  ;180.0;3970.0;2910.0;;1.0
4111;Totaal woningen;Plantage de Sniep Zuid;Diemen                                  ;Buurt     ;BU03840701;0.0;4820.0;3270.0;;1.0
4112;Totaal woningen;Plantage de Sniep Noord;Diemen                                  ;Buurt     ;BU03840702;270.0;3540.0;2720.0;;1.0
4113;Totaal woningen;Sportpark De Diemen;Diemen                                  ;Buurt     ;BU03840703;;;;;1.0
4114;Totaal woningen;Buitengebied;Diemen                                  ;Wijk      ;WK038408  ;990.0;3420.0;2900.0;;1.0
4115;Totaal woningen;Gemeenschapspolder;Diemen                                  ;Buurt     ;BU03840801;930.0;3480.0;2860.0;;1.0
4116;Totaal woningen;Overdiemerpolder;Diemen                                  ;Buurt     ;BU03840802;1120.0;3080.0;2810.0;;1.0
4117;Totaal woningen;Overdiemen;Diemen                                  ;Buurt     ;BU03840803;890.0;4130.0;3320.0;;1.0
4118;Totaal woningen;Diemer Vijfhoek;Diemen                                  ;Buurt     ;BU03840804;;;;;1.0
4119;Totaal woningen;Dijk en Waard;Dijk en Waard                           ;Gemeente  ;GM1980    ;720.0;2620.0;1810.0;11.8;1.0
4120;Totaal woningen;Oudkarspel;Dijk en Waard                           ;Wijk      ;WK198001  ;960.0;2810.0;1980.0;;1.0
4121;Totaal woningen;Oudkarspel Noord;Dijk en Waard                           ;Buurt     ;BU19800101;1020.0;2760.0;1940.0;;1.0
4122;Totaal woningen;Oudkarspel Zuid;Dijk en Waard                           ;Buurt     ;BU19800102;870.0;2770.0;1930.0;;1.0
4123;Totaal woningen;Laanweg en Waarddijk;Dijk en Waard                           ;Buurt     ;BU19800103;1300.0;3150.0;2540.0;;1.0
4124;Totaal woningen;Bedrijventerrein Breekland;Dijk en Waard                           ;Buurt     ;BU19800104;;;;;1.0
4125;Totaal woningen;Buitengebied Oudkarspel;Dijk en Waard                           ;Buurt     ;BU19800105;1370.0;3460.0;2440.0;;1.0
4126;Totaal woningen;Noord-Scharwoude;Dijk en Waard                           ;Wijk      ;WK198002  ;830.0;2490.0;1820.0;;1.0
4127;Totaal woningen;Noord-Scharwoude Oost;Dijk en Waard                           ;Buurt     ;BU19800201;830.0;2460.0;1840.0;;1.0
4128;Totaal woningen;Noord-Scharwoude West;Dijk en Waard                           ;Buurt     ;BU19800202;820.0;2470.0;1760.0;;1.0
4129;Totaal woningen;Bedrijventerrein De Mossel;Dijk en Waard                           ;Buurt     ;BU19800203;1260.0;4130.0;3790.0;;1.0
4130;Totaal woningen;Bedrijventerrein De Wuyver;Dijk en Waard                           ;Buurt     ;BU19800204;1460.0;3840.0;2290.0;;1.0
4131;Totaal woningen;Buitengebied Noord-Scharwoude;Dijk en Waard                           ;Buurt     ;BU19800205;1430.0;4690.0;2350.0;;1.0
4132;Totaal woningen;Zuid-Scharwoude;Dijk en Waard                           ;Wijk      ;WK198003  ;750.0;2710.0;1790.0;20.3;1.0
4133;Totaal woningen;Zuid-Scharwoude Oost;Dijk en Waard                           ;Buurt     ;BU19800301;870.0;2330.0;1680.0;;1.0
4134;Totaal woningen;Zuid-Scharwoude West;Dijk en Waard                           ;Buurt     ;BU19800302;1020.0;2730.0;1710.0;;1.0
4135;Totaal woningen;Mayersloot Noord;Dijk en Waard                           ;Buurt     ;BU19800303;90.0;2540.0;1840.0;76.1;1.0
4136;Totaal woningen;Westerdel Noord;Dijk en Waard                           ;Buurt     ;BU19800304;;2850.0;1440.0;82.3;1.0
4137;Totaal woningen;Duizend Eilandenrijk Noord;Dijk en Waard                           ;Buurt     ;BU19800305;1310.0;3820.0;2360.0;;1.0
4138;Totaal woningen;Buitengebied Zuid-Scharwoude;Dijk en Waard                           ;Buurt     ;BU19800306;860.0;3940.0;2570.0;;1.0
4139;Totaal woningen;Broek op Langedijk;Dijk en Waard                           ;Wijk      ;WK198004  ;680.0;2760.0;1910.0;28.1;1.0
4140;Totaal woningen;Broek op Langedijk kern;Dijk en Waard                           ;Buurt     ;BU19800401;920.0;2600.0;1840.0;;1.0
4141;Totaal woningen;Westerdel Zuid;Dijk en Waard                           ;Buurt     ;BU19800402;0.0;2560.0;1700.0;82.4;1.0
4142;Totaal woningen;Mayersloot Zuid;Dijk en Waard                           ;Buurt     ;BU19800403;350.0;2700.0;1930.0;53.5;1.0
4143;Totaal woningen;Duizend Eilandenrijk Zuid;Dijk en Waard                           ;Buurt     ;BU19800404;1380.0;3540.0;2190.0;;1.0
4144;Totaal woningen;Oosterdel;Dijk en Waard                           ;Buurt     ;BU19800405;;;;;1.0
4145;Totaal woningen;Bedrijventerrein Zuiderdel;Dijk en Waard                           ;Buurt     ;BU19800406;1210.0;3380.0;2940.0;;1.0
4146;Totaal woningen;Buitengebied Broek op Langedijk;Dijk en Waard                           ;Buurt     ;BU19800407;;;;;1.0
4147;Totaal woningen;Sint-Pancras;Dijk en Waard                           ;Wijk      ;WK198005  ;970.0;2630.0;1800.0;;1.0
4148;Totaal woningen;Sint-Pancras kern;Dijk en Waard                           ;Buurt     ;BU19800501;1040.0;2620.0;1820.0;;1.0
4149;Totaal woningen;Twuyverhoek en Oostwal;Dijk en Waard                           ;Buurt     ;BU19800502;790.0;2570.0;1720.0;;1.0
4150;Totaal woningen;Buitengebied Sint-Pancras;Dijk en Waard                           ;Buurt     ;BU19800503;930.0;5300.0;3300.0;;1.0
4151;Totaal woningen;Koedijk;Dijk en Waard                           ;Wijk      ;WK198006  ;1360.0;3490.0;2670.0;;1.0
4152;Totaal woningen;Koedijk;Dijk en Waard                           ;Buurt     ;BU19800601;1360.0;3510.0;2680.0;;1.0
4153;Totaal woningen;Geestmerambacht;Dijk en Waard                           ;Buurt     ;BU19800602;;;;;1.0
4154;Totaal woningen;Schrijverswijk;Dijk en Waard                           ;Wijk      ;WK198010  ;680.0;2640.0;1440.0;;1.0
4155;Totaal woningen;Schrijverswijk;Dijk en Waard                           ;Buurt     ;BU19801001;680.0;2640.0;1440.0;;1.0
4156;Totaal woningen;Schilderswijk;Dijk en Waard                           ;Wijk      ;WK198011  ;950.0;2560.0;1880.0;;1.0
4157;Totaal woningen;Schildersbuurt Zuid;Dijk en Waard                           ;Buurt     ;BU19801101;900.0;2470.0;1730.0;;1.0
4158;Totaal woningen;Schildersbuurt Noord;Dijk en Waard                           ;Buurt     ;BU19801102;1040.0;2750.0;2180.0;;1.0
4159;Totaal woningen;Planetenwijk;Dijk en Waard                           ;Wijk      ;WK198012  ;1000.0;2600.0;2010.0;;1.0
4160;Totaal woningen;Planetenwijk;Dijk en Waard                           ;Buurt     ;BU19801201;1000.0;2600.0;2010.0;;1.0
4161;Totaal woningen;Bomen- Recreatiewijk;Dijk en Waard                           ;Wijk      ;WK198013  ;880.0;2490.0;1730.0;;1.0
4162;Totaal woningen;Bomenbuurt;Dijk en Waard                           ;Buurt     ;BU19801301;920.0;2590.0;1620.0;;1.0
4163;Totaal woningen;Recreatiebuurt;Dijk en Waard                           ;Buurt     ;BU19801302;810.0;2290.0;1790.0;;1.0
4164;Totaal woningen;Waarderhout;Dijk en Waard                           ;Buurt     ;BU19801303;1320.0;3910.0;2390.0;;1.0
4165;Totaal woningen;Heemradenwijk;Dijk en Waard                           ;Wijk      ;WK198014  ;840.0;2380.0;1730.0;6.3;1.0
4166;Totaal woningen;Centrumwaard;Dijk en Waard                           ;Buurt     ;BU19801401;710.0;2310.0;1800.0;12.0;1.0
4167;Totaal woningen;Heemradenbuurt;Dijk en Waard                           ;Buurt     ;BU19801402;980.0;2450.0;1660.0;;1.0
4168;Totaal woningen;Edelstenenwijk;Dijk en Waard                           ;Wijk      ;WK198015  ;960.0;2590.0;1870.0;;1.0
4169;Totaal woningen;Edelstenenwijk;Dijk en Waard                           ;Buurt     ;BU19801501;960.0;2590.0;1870.0;;1.0
4170;Totaal woningen;Molenwijk;Dijk en Waard                           ;Wijk      ;WK198016  ;720.0;2330.0;1730.0;5.8;1.0
4171;Totaal woningen;Molenwijk;Dijk en Waard                           ;Buurt     ;BU19801601;720.0;2330.0;1730.0;5.8;1.0
4172;Totaal woningen;Rivierenwijk;Dijk en Waard                           ;Wijk      ;WK198017  ;500.0;2200.0;1720.0;32.3;1.0
4173;Totaal woningen;Rivierenwijk;Dijk en Waard                           ;Buurt     ;BU19801701;500.0;2200.0;1720.0;32.3;1.0
4174;Totaal woningen;Stadshart;Dijk en Waard                           ;Wijk      ;WK198018  ;410.0;1710.0;1640.0;11.2;1.0
4175;Totaal woningen;Middenwaard;Dijk en Waard                           ;Buurt     ;BU19801801;430.0;1730.0;1640.0;8.2;1.0
4176;Totaal woningen;Stationsgebied;Dijk en Waard                           ;Buurt     ;BU19801802;380.0;1670.0;1630.0;16.3;1.0
4177;Totaal woningen;Beveland;Dijk en Waard                           ;Buurt     ;BU19801803;;;;;1.0
4178;Totaal woningen;Broekhorn;Dijk en Waard                           ;Wijk      ;WK198019  ;440.0;3050.0;1720.0;33.0;1.0
4179;Totaal woningen;Broekhorn;Dijk en Waard                           ;Buurt     ;BU19801901;490.0;3210.0;1710.0;24.6;1.0
4180;Totaal woningen;De Scheg;Dijk en Waard                           ;Buurt     ;BU19801902;;;;;1.0
4181;Totaal woningen;Westpoort;Dijk en Waard                           ;Buurt     ;BU19801903;0.0;1770.0;1770.0;98.7;1.0
4182;Totaal woningen;Bedrijventerrein Heerhugowaard;Dijk en Waard                           ;Wijk      ;WK198020  ;1150.0;3130.0;2380.0;;1.0
4183;Totaal woningen;Zandhorst I;Dijk en Waard                           ;Buurt     ;BU19802001;1070.0;2620.0;2100.0;;1.0
4184;Totaal woningen;Zandhorst II;Dijk en Waard                           ;Buurt     ;BU19802002;;;;;1.0
4185;Totaal woningen;Zandhorst III;Dijk en Waard                           ;Buurt     ;BU19802003;1210.0;3800.0;2240.0;;1.0
4186;Totaal woningen;De Frans;Dijk en Waard                           ;Buurt     ;BU19802004;1100.0;3870.0;3870.0;;1.0
4187;Totaal woningen;De Vaandel Noord;Dijk en Waard                           ;Buurt     ;BU19802005;1170.0;3100.0;2340.0;;1.0
4188;Totaal woningen;Butterhuizen;Dijk en Waard                           ;Wijk      ;WK198021  ;750.0;2590.0;1670.0;;1.0
4189;Totaal woningen;Butterhuizen Noord;Dijk en Waard                           ;Buurt     ;BU19802101;810.0;2630.0;1720.0;;1.0
4190;Totaal woningen;Butterhuizen Zuid;Dijk en Waard                           ;Buurt     ;BU19802102;520.0;2390.0;1450.0;;1.0
4191;Totaal woningen;Oostertocht;Dijk en Waard                           ;Wijk      ;WK198022  ;740.0;2410.0;1780.0;;1.0
4192;Totaal woningen;Oostertocht Noord;Dijk en Waard                           ;Buurt     ;BU19802201;730.0;2190.0;1560.0;;1.0
4193;Totaal woningen;Oostertocht Zuid;Dijk en Waard                           ;Buurt     ;BU19802202;760.0;2600.0;1960.0;;1.0
4194;Totaal woningen;Zuidwijk;Dijk en Waard                           ;Wijk      ;WK198023  ;170.0;2670.0;1960.0;62.5;1.0
4195;Totaal woningen;Zuidwijk;Dijk en Waard                           ;Buurt     ;BU19802301;170.0;2670.0;1960.0;62.5;1.0
4196;Totaal woningen;Huygenhoek;Dijk en Waard                           ;Wijk      ;WK198024  ;300.0;3080.0;1970.0;46.0;1.0
4197;Totaal woningen;Huygenhoek Noord;Dijk en Waard                           ;Buurt     ;BU19802401;0.0;2660.0;2150.0;84.6;1.0
4198;Totaal woningen;Huygenhoek Midden;Dijk en Waard                           ;Buurt     ;BU19802402;870.0;3590.0;2140.0;;1.0
4199;Totaal woningen;Huygenhoek Zuid;Dijk en Waard                           ;Buurt     ;BU19802403;390.0;3540.0;1330.0;;1.0
