ID;Geslacht;PrognoseInterval;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;Samenwonend_5;OuderInEenouderhuishouden_6;OverigLidHuishouden_7;PersonenInInstitutioneleHuishoudens_8;TotaalParticuliereHuishoudens_9;GemiddeldeHuishoudensgrootte_10
423;Mannen;Bovengrens 67%-prognose-interval;2034;9513265;9337448;2612523;2042149;4659682;126541;153571;217144;;
424;Mannen;Bovengrens 67%-prognose-interval;2035;9568972;9397438;2627771;2070183;4682176;127494;154972;223437;;
425;Mannen;Bovengrens 67%-prognose-interval;2036;9610067;9444731;2647353;2093323;4700240;128480;156294;229029;;
426;Mannen;Bovengrens 67%-prognose-interval;2037;9673370;9495896;2664972;2118114;4717853;129441;157741;234516;;
427;Mannen;Bovengrens 67%-prognose-interval;2038;9726835;9547272;2683070;2138275;4736137;130919;159108;239986;;
428;Mannen;Bovengrens 67%-prognose-interval;2039;9780738;9598014;2704371;2159530;4753122;132242;160437;245551;;
429;Mannen;Bovengrens 67%-prognose-interval;2040;9826411;9649279;2729884;2178521;4768995;133601;161694;250982;;
430;Mannen;Bovengrens 67%-prognose-interval;2041;9878466;9696938;2753479;2197320;4781383;135112;162778;256054;;
431;Mannen;Bovengrens 67%-prognose-interval;2042;9932998;9737266;2775274;2217712;4795162;136823;163973;261644;;
432;Mannen;Bovengrens 67%-prognose-interval;2043;9987167;9779198;2798192;2231174;4813198;138504;164866;266926;;
433;Mannen;Bovengrens 67%-prognose-interval;2044;10028854;9823756;2822277;2243777;4829521;140409;165893;271157;;
434;Mannen;Bovengrens 67%-prognose-interval;2045;10070113;9861043;2845268;2260178;4837658;142561;166820;275632;;
435;Mannen;Bovengrens 67%-prognose-interval;2046;10108525;9902270;2868428;2278734;4848069;144687;168109;280359;;
436;Mannen;Bovengrens 67%-prognose-interval;2047;10143915;9942336;2893127;2292834;4858466;146857;169214;284208;;
437;Mannen;Bovengrens 67%-prognose-interval;2048;10186086;9986896;2917389;2310062;4869978;149262;170420;289134;;
438;Mannen;Bovengrens 67%-prognose-interval;2049;10227519;10018894;2938201;2325661;4885125;151652;171408;293106;;
439;Mannen;Bovengrens 67%-prognose-interval;2050;10274411;10047380;2952521;2337764;4906230;153974;172614;298206;;
440;Mannen;Bovengrens 67%-prognose-interval;2051;10305387;10085504;2973036;2355096;4919188;156249;173888;302593;;
441;Mannen;Bovengrens 67%-prognose-interval;2052;10330201;10116716;2991626;2370598;4932178;158283;175474;306403;;
442;Mannen;Bovengrens 67%-prognose-interval;2053;10370466;10146486;3010664;2383206;4942294;160336;176704;310495;;
443;Mannen;Bovengrens 67%-prognose-interval;2054;10409972;10180748;3025821;2400933;4959617;162048;178146;314391;;
444;Mannen;Bovengrens 67%-prognose-interval;2055;10449872;10215546;3039281;2418357;4972930;163659;179617;318228;;
445;Mannen;Bovengrens 67%-prognose-interval;2056;10491887;10258066;3045040;2438496;4990475;164840;181346;321026;;
446;Mannen;Bovengrens 67%-prognose-interval;2057;10512979;10305506;3058759;2450344;5005187;165847;182915;324401;;
447;Mannen;Bovengrens 67%-prognose-interval;2058;10556392;10346981;3073700;2462412;5027333;166746;184421;327467;;
448;Mannen;Bovengrens 67%-prognose-interval;2059;10596031;10397554;3076283;2480837;5049717;167352;185874;329699;;
449;Mannen;Bovengrens 67%-prognose-interval;2060;10640169;10423432;3080445;2497712;5068002;167975;187533;332357;;
450;Mannen;Bovengrens 67%-prognose-interval;2061;10679786;10460249;3090363;2510948;5094908;168104;189010;335142;;
451;Mannen;Bovengrens 67%-prognose-interval;2062;10720422;10494154;3102093;2527744;5118166;168338;190033;336900;;
452;Mannen;Bovengrens 67%-prognose-interval;2063;10769322;10543372;3117016;2541884;5146436;168527;191547;339015;;
453;Mannen;Bovengrens 67%-prognose-interval;2064;10817192;10583426;3135877;2559762;5165772;168782;193067;341197;;
454;Mannen;Bovengrens 67%-prognose-interval;2065;10877980;10635416;3142626;2577375;5192476;168885;194645;343066;;
455;Mannen;Bovengrens 67%-prognose-interval;2066;10916462;10683592;3160649;2592189;5225278;168761;196223;346280;;
456;Mannen;Bovengrens 67%-prognose-interval;2067;10955093;10734316;3182709;2605712;5244925;169025;197219;349547;;
457;Mannen;Bovengrens 67%-prognose-interval;2068;11010538;10783294;3206543;2625183;5276361;169475;198197;352939;;
458;Mannen;Bovengrens 67%-prognose-interval;2069;11069383;10834522;3228110;2641277;5312265;169803;199942;356848;;
459;Mannen;Bovengrens 67%-prognose-interval;2070;11136647;10890084;3248071;2654437;5352119;170004;200942;358486;;
460;Vrouwen;Prognose;2025;9069934;8916394;2163648;1738102;4367271;504480;142893;153540;;
461;Vrouwen;Prognose;2026;9113907;8955348;2159389;1764078;4379125;510106;142650;158559;;
462;Vrouwen;Prognose;2027;9153403;8990391;2155969;1784715;4391638;515737;142332;163012;;
463;Vrouwen;Prognose;2028;9190963;9024025;2154016;1802811;4404379;520724;142095;166938;;
464;Vrouwen;Prognose;2029;9226082;9055561;2153567;1818348;4416343;525522;141781;170521;;
465;Vrouwen;Prognose;2030;9262705;9088502;2154493;1834050;4428079;530155;141725;174203;;
466;Vrouwen;Prognose;2031;9300582;9122623;2156932;1849886;4439317;534594;141894;177959;;
467;Vrouwen;Prognose;2032;9339171;9157436;2160976;1865563;4449689;539005;142203;181735;;
468;Vrouwen;Prognose;2033;9378125;9192634;2166351;1880941;4459290;543446;142606;185491;;
469;Vrouwen;Prognose;2034;9416995;9227777;2172956;1895757;4468114;547873;143077;189218;;
470;Vrouwen;Prognose;2035;9455290;9262448;2180667;1909886;4476074;552203;143618;192842;;
471;Vrouwen;Prognose;2036;9493113;9296733;2189435;1922903;4483347;556930;144118;196380;;
472;Vrouwen;Prognose;2037;9530042;9330290;2199095;1935297;4489898;561328;144672;199752;;
473;Vrouwen;Prognose;2038;9565833;9362857;2209420;1946889;4495767;565554;145227;202976;;
474;Vrouwen;Prognose;2039;9600267;9394223;2220123;1957358;4501007;570025;145710;206044;;
475;Vrouwen;Prognose;2040;9633265;9424313;2230810;1967079;4505719;574506;146199;208952;;
476;Vrouwen;Prognose;2041;9664848;9453147;2241481;1976085;4509959;578921;146701;211701;;
477;Vrouwen;Prognose;2042;9695035;9480737;2252236;1983903;4513760;583707;147131;214298;;
478;Vrouwen;Prognose;2043;9723942;9507185;2263047;1991007;4517154;588404;147573;216757;;
479;Vrouwen;Prognose;2044;9751605;9532470;2273857;1997385;4520191;593024;148013;219135;;
480;Vrouwen;Prognose;2045;9778119;9556650;2284610;2003077;4522898;597627;148438;221469;;
481;Vrouwen;Prognose;2046;9803465;9579697;2295160;2007970;4525301;602424;148842;223768;;
482;Vrouwen;Prognose;2047;9827748;9601699;2305409;2012578;4527426;606977;149309;226049;;
483;Vrouwen;Prognose;2048;9851009;9622697;2315193;2017012;4529334;611322;149836;228312;;
484;Vrouwen;Prognose;2049;9873289;9642746;2324344;2021284;4531147;615578;150393;230543;;
485;Vrouwen;Prognose;2050;9894589;9661883;2332662;2025506;4533038;619689;150988;232706;;
486;Vrouwen;Prognose;2051;9914954;9680184;2339965;2029736;4535252;623604;151627;234770;;
487;Vrouwen;Prognose;2052;9934424;9697739;2346131;2034073;4538015;627195;152325;236685;;
488;Vrouwen;Prognose;2053;9953116;9714700;2351092;2038467;4541571;630531;153039;238416;;
489;Vrouwen;Prognose;2054;9971146;9731215;2354858;2043134;4546072;633359;153792;239931;;
490;Vrouwen;Prognose;2055;9988725;9747518;2357510;2047873;4551704;635881;154550;241207;;
491;Vrouwen;Prognose;2056;10006009;9763783;2359161;2052706;4558557;638048;155311;242226;;
492;Vrouwen;Prognose;2057;10023216;9780251;2360001;2057637;4566690;639847;156076;242965;;
493;Vrouwen;Prognose;2058;10040599;9797191;2360279;2062648;4576128;641298;156838;243408;;
494;Vrouwen;Prognose;2059;10058411;9814859;2360251;2067736;4586854;642437;157581;243552;;
495;Vrouwen;Prognose;2060;10076956;9833550;2360196;2072907;4598823;643322;158302;243406;;
496;Vrouwen;Prognose;2061;10096486;9853489;2360387;2078144;4611961;644007;158990;242997;;
497;Vrouwen;Prognose;2062;10117266;9874895;2361055;2083477;4626148;644571;159644;242371;;
498;Vrouwen;Prognose;2063;10139506;9897938;2362400;2088963;4641271;645036;160268;241568;;
499;Vrouwen;Prognose;2064;10163367;9922718;2364587;2094636;4657178;645458;160859;240649;;
500;Vrouwen;Prognose;2065;10188971;9949308;2367703;2100566;4673743;645877;161419;239663;;
501;Vrouwen;Prognose;2066;10216315;9977635;2371794;2106777;4690784;646324;161956;238680;;
502;Vrouwen;Prognose;2067;10245367;10007598;2376858;2113292;4708139;646835;162474;237769;;
503;Vrouwen;Prognose;2068;10276034;10039032;2382836;2120107;4725658;647448;162983;237002;;
504;Vrouwen;Prognose;2069;10308130;10071692;2389642;2127205;4743186;648169;163490;236438;;
505;Vrouwen;Prognose;2070;10341489;10105354;2397173;2134552;4760595;649036;163998;236135;;
506;Vrouwen;Ondergrens 95%-prognose-interval;2025;9046959;8890789;2137634;1682820;4301170;492115;138369;142641;;
507;Vrouwen;Ondergrens 95%-prognose-interval;2026;9064915;8900290;2115705;1672868;4269461;489927;135323;140771;;
508;Vrouwen;Ondergrens 95%-prognose-interval;2027;9076032;8906175;2097375;1663283;4244835;488903;132567;138936;;
509;Vrouwen;Ondergrens 95%-prognose-interval;2028;9075889;8906807;2079284;1654737;4222074;487472;130529;137229;;
510;Vrouwen;Ondergrens 95%-prognose-interval;2029;9075486;8899523;2063433;1645907;4206877;486688;128602;135270;;
511;Vrouwen;Ondergrens 95%-prognose-interval;2030;9070369;8900816;2051317;1639519;4191930;485762;127020;133113;;
512;Vrouwen;Ondergrens 95%-prognose-interval;2031;9069353;8892372;2038853;1633232;4176416;484740;125657;130471;;
513;Vrouwen;Ondergrens 95%-prognose-interval;2032;9073393;8891040;2026810;1629722;4150253;483588;124461;128722;;
514;Vrouwen;Ondergrens 95%-prognose-interval;2033;9080037;8897451;2017054;1629109;4127290;483357;123116;126570;;
515;Vrouwen;Ondergrens 95%-prognose-interval;2034;9076126;8903044;2008677;1623104;4108373;482443;122203;124715;;
516;Vrouwen;Ondergrens 95%-prognose-interval;2035;9071693;8902049;2000577;1612967;4090435;482104;121327;123054;;
517;Vrouwen;Ondergrens 95%-prognose-interval;2036;9083498;8898839;1989162;1606493;4071963;481919;120205;120572;;
518;Vrouwen;Ondergrens 95%-prognose-interval;2037;9090663;8897594;1983442;1600490;4050257;482214;119320;118520;;
519;Vrouwen;Ondergrens 95%-prognose-interval;2038;9089928;8887537;1977502;1590571;4025012;483389;118348;116770;;
520;Vrouwen;Ondergrens 95%-prognose-interval;2039;9101634;8881385;1966819;1578332;4002952;482424;117606;113936;;
521;Vrouwen;Ondergrens 95%-prognose-interval;2040;9097000;8887913;1958569;1566885;3976953;482464;116460;111446;;
522;Vrouwen;Ondergrens 95%-prognose-interval;2041;9092013;8895865;1949064;1566528;3958422;481985;115483;108647;;
523;Vrouwen;Ondergrens 95%-prognose-interval;2042;9079324;8885951;1942601;1555783;3931876;481315;114642;106264;;
524;Vrouwen;Ondergrens 95%-prognose-interval;2043;9061547;8881796;1930737;1541620;3903157;481560;113725;102194;;
525;Vrouwen;Ondergrens 95%-prognose-interval;2044;9069239;8878567;1918334;1529679;3875527;482200;112923;99180;;
526;Vrouwen;Ondergrens 95%-prognose-interval;2045;9052543;8872566;1912115;1518898;3854705;483144;112620;97335;;
527;Vrouwen;Ondergrens 95%-prognose-interval;2046;9051542;8848194;1906763;1509290;3843136;484267;111411;95503;;
528;Vrouwen;Ondergrens 95%-prognose-interval;2047;9043018;8825627;1892651;1502828;3822366;485064;110482;91322;;
529;Vrouwen;Ondergrens 95%-prognose-interval;2048;9030347;8814307;1885621;1494306;3789920;487080;109688;89584;;
530;Vrouwen;Ondergrens 95%-prognose-interval;2049;9019824;8809307;1879494;1483920;3764784;487209;109368;86164;;
531;Vrouwen;Ondergrens 95%-prognose-interval;2050;9000587;8800216;1873115;1469941;3751645;485209;108999;83401;;
532;Vrouwen;Ondergrens 95%-prognose-interval;2051;8996466;8786523;1850430;1460820;3736358;483107;107984;80526;;
533;Vrouwen;Ondergrens 95%-prognose-interval;2052;8987580;8777651;1840428;1447951;3708389;483227;107282;76124;;
534;Vrouwen;Ondergrens 95%-prognose-interval;2053;8977518;8758532;1817746;1438690;3680962;484236;106510;73265;;
535;Vrouwen;Ondergrens 95%-prognose-interval;2054;8965872;8746004;1806006;1427102;3655844;482027;105525;71648;;
536;Vrouwen;Ondergrens 95%-prognose-interval;2055;8938707;8735350;1800087;1414771;3631620;480344;105099;69619;;
537;Vrouwen;Ondergrens 95%-prognose-interval;2056;8930158;8722563;1792936;1401780;3609397;478848;104584;67094;;
538;Vrouwen;Ondergrens 95%-prognose-interval;2057;8927269;8715851;1779200;1392362;3599429;477265;104155;63392;;
539;Vrouwen;Ondergrens 95%-prognose-interval;2058;8920830;8706276;1758446;1381155;3589035;475221;103749;59850;;
540;Vrouwen;Ondergrens 95%-prognose-interval;2059;8907685;8690301;1733203;1371587;3575155;473309;103158;57673;;
541;Vrouwen;Ondergrens 95%-prognose-interval;2060;8878377;8666336;1718101;1360715;3562420;471553;103054;55626;;
542;Vrouwen;Ondergrens 95%-prognose-interval;2061;8872239;8650634;1709212;1345249;3548260;467620;102898;51881;;
543;Vrouwen;Ondergrens 95%-prognose-interval;2062;8877393;8641694;1680479;1334722;3534397;465951;102869;50156;;
544;Vrouwen;Ondergrens 95%-prognose-interval;2063;8868073;8632308;1674134;1322799;3525701;463459;102774;47670;;
545;Vrouwen;Ondergrens 95%-prognose-interval;2064;8836111;8626838;1669733;1315052;3517032;459019;102784;42915;;
546;Vrouwen;Ondergrens 95%-prognose-interval;2065;8811615;8621982;1656828;1305054;3509242;456130;102643;39204;;
547;Vrouwen;Ondergrens 95%-prognose-interval;2066;8814990;8620361;1641940;1294604;3507992;453721;102798;36383;;
548;Vrouwen;Ondergrens 95%-prognose-interval;2067;8809726;8612094;1634332;1287667;3504769;451216;102843;33520;;
549;Vrouwen;Ondergrens 95%-prognose-interval;2068;8810511;8616077;1629103;1281311;3490723;448424;102184;30949;;
550;Vrouwen;Ondergrens 95%-prognose-interval;2069;8831279;8602870;1617133;1273284;3482965;446204;101604;29468;;
551;Vrouwen;Ondergrens 95%-prognose-interval;2070;8823744;8598134;1603406;1267702;3477283;446088;101179;27425;;
552;Vrouwen;Bovengrens 95%-prognose-interval;2025;9090948;8940536;2192499;1792115;4425358;517017;148032;165679;;
553;Vrouwen;Bovengrens 95%-prognose-interval;2026;9158811;9003223;2207155;1855801;4478186;530995;151287;178121;;
554;Vrouwen;Bovengrens 95%-prognose-interval;2027;9230955;9070602;2222197;1910231;4526843;543793;153818;189189;;
555;Vrouwen;Bovengrens 95%-prognose-interval;2028;9302660;9136785;2237932;1957917;4572694;555257;156245;199531;;
556;Vrouwen;Bovengrens 95%-prognose-interval;2029;9369320;9201335;2254187;2002645;4617930;566065;158121;210184;;
557;Vrouwen;Bovengrens 95%-prognose-interval;2030;9433449;9263755;2275868;2042457;4663385;576707;159986;219307;;
558;Vrouwen;Bovengrens 95%-prognose-interval;2031;9512555;9335371;2297008;2082768;4702823;587279;162240;228975;;
559;Vrouwen;Bovengrens 95%-prognose-interval;2032;9602197;9418528;2323184;2119474;4744372;596807;164906;237688;;
560;Vrouwen;Bovengrens 95%-prognose-interval;2033;9684902;9497882;2343687;2160405;4780212;606332;167402;248442;;
561;Vrouwen;Bovengrens 95%-prognose-interval;2034;9761928;9575358;2368386;2199062;4818249;615008;170111;258467;;
562;Vrouwen;Bovengrens 95%-prognose-interval;2035;9842467;9653105;2394689;2236697;4859565;624603;172871;268874;;
563;Vrouwen;Bovengrens 95%-prognose-interval;2036;9914513;9736449;2422111;2269287;4895741;633856;175453;278676;;
564;Vrouwen;Bovengrens 95%-prognose-interval;2037;9995448;9786567;2447440;2305722;4925440;642592;178276;287644;;
565;Vrouwen;Bovengrens 95%-prognose-interval;2038;10060495;9863616;2485420;2332310;4959626;652046;181273;296070;;
566;Vrouwen;Bovengrens 95%-prognose-interval;2039;10115880;9930112;2521997;2358585;4994547;662685;184034;304266;;
567;Vrouwen;Bovengrens 95%-prognose-interval;2040;10183270;10004097;2549998;2388739;5025403;671915;186495;311693;;
568;Vrouwen;Bovengrens 95%-prognose-interval;2041;10251245;10059489;2590834;2420002;5054673;680264;188739;318913;;
569;Vrouwen;Bovengrens 95%-prognose-interval;2042;10347808;10116998;2622777;2449357;5085919;689135;191195;328044;;
570;Vrouwen;Bovengrens 95%-prognose-interval;2043;10391779;10173371;2662194;2471217;5112519;698737;194245;336459;;
571;Vrouwen;Bovengrens 95%-prognose-interval;2044;10464937;10237694;2702805;2499376;5138957;705344;196685;344262;;
572;Vrouwen;Bovengrens 95%-prognose-interval;2045;10543797;10315304;2730153;2530979;5161953;714310;199769;355243;;
573;Vrouwen;Bovengrens 95%-prognose-interval;2046;10624157;10365345;2767519;2549285;5191620;726065;203031;364399;;
574;Vrouwen;Bovengrens 95%-prognose-interval;2047;10679044;10435200;2793813;2563427;5225870;733617;206051;374053;;
575;Vrouwen;Bovengrens 95%-prognose-interval;2048;10762492;10493835;2835801;2587144;5246753;741714;208921;381737;;
576;Vrouwen;Bovengrens 95%-prognose-interval;2049;10823144;10571755;2881431;2612800;5264043;750837;212608;390608;;
577;Vrouwen;Bovengrens 95%-prognose-interval;2050;10881874;10635261;2920547;2631834;5294277;762224;217139;404615;;
578;Vrouwen;Bovengrens 95%-prognose-interval;2051;10928608;10685513;2961439;2652955;5322587;770083;221808;411631;;
579;Vrouwen;Bovengrens 95%-prognose-interval;2052;10948136;10689703;2985926;2670973;5348395;780292;225400;422974;;
580;Vrouwen;Bovengrens 95%-prognose-interval;2053;10983490;10763730;3008479;2689641;5372313;787861;228055;432832;;
581;Vrouwen;Bovengrens 95%-prognose-interval;2054;11063529;10832237;3032842;2720086;5395693;799572;231218;440223;;
582;Vrouwen;Bovengrens 95%-prognose-interval;2055;11112508;10901458;3048638;2735758;5431575;806203;233709;449370;;
583;Vrouwen;Bovengrens 95%-prognose-interval;2056;11179688;10984517;3059112;2756204;5457823;814476;237498;459282;;
584;Vrouwen;Bovengrens 95%-prognose-interval;2057;11211656;11027161;3071812;2777157;5481735;821997;241541;467226;;
585;Vrouwen;Bovengrens 95%-prognose-interval;2058;11270063;11055843;3096407;2802495;5505186;827283;244597;475402;;
586;Vrouwen;Bovengrens 95%-prognose-interval;2059;11330202;11083221;3113562;2829961;5535590;832404;247491;481366;;
587;Vrouwen;Bovengrens 95%-prognose-interval;2060;11357515;11146750;3142288;2854445;5579887;837328;249979;489162;;
588;Vrouwen;Bovengrens 95%-prognose-interval;2061;11400630;11201219;3142540;2875781;5621364;844706;253832;495945;;
589;Vrouwen;Bovengrens 95%-prognose-interval;2062;11454531;11252039;3170026;2906832;5663505;849870;257595;503691;;
590;Vrouwen;Bovengrens 95%-prognose-interval;2063;11526684;11296942;3196018;2923656;5714679;854517;261269;507706;;
591;Vrouwen;Bovengrens 95%-prognose-interval;2064;11589884;11383127;3218640;2944942;5773649;859146;263771;517529;;
592;Vrouwen;Bovengrens 95%-prognose-interval;2065;11650881;11461739;3223794;2964417;5816136;863235;267095;525847;;
593;Vrouwen;Bovengrens 95%-prognose-interval;2066;11739269;11542455;3240123;2980551;5850837;869110;270915;528412;;
594;Vrouwen;Bovengrens 95%-prognose-interval;2067;11816461;11603877;3262308;3005426;5898032;874144;275189;532508;;
595;Vrouwen;Bovengrens 95%-prognose-interval;2068;11888013;11668678;3275157;3026920;5961725;879026;279040;536971;;
596;Vrouwen;Bovengrens 95%-prognose-interval;2069;11975266;11735998;3292233;3049909;5997748;883539;281921;542689;;
597;Vrouwen;Bovengrens 95%-prognose-interval;2070;12047750;11812516;3321235;3072101;6046215;888245;286034;550905;;
598;Vrouwen;Ondergrens 67%-prognose-interval;2025;9059132;8904427;2149042;1710126;4336053;498208;140606;147897;;
599;Vrouwen;Ondergrens 67%-prognose-interval;2026;9088719;8929986;2136149;1718961;4327835;499621;138923;149413;;
600;Vrouwen;Ondergrens 67%-prognose-interval;2027;9114360;8949897;2123750;1724464;4322970;501654;137412;150526;;
601;Vrouwen;Ondergrens 67%-prognose-interval;2028;9135933;8966762;2115077;1728719;4316711;503668;136072;151326;;
602;Vrouwen;Ondergrens 67%-prognose-interval;2029;9151030;8979778;2105898;1732682;4311879;505713;134820;151704;;
603;Vrouwen;Ondergrens 67%-prognose-interval;2030;9170341;8998972;2098971;1736178;4305929;507872;133882;152174;;
604;Vrouwen;Ondergrens 67%-prognose-interval;2031;9194567;9014000;2091981;1739716;4302120;509875;133202;153103;;
605;Vrouwen;Ondergrens 67%-prognose-interval;2032;9211575;9028212;2085679;1743582;4296489;511564;132719;153670;;
606;Vrouwen;Ondergrens 67%-prognose-interval;2033;9233461;9050848;2081917;1747985;4293213;513310;132401;154245;;
607;Vrouwen;Ondergrens 67%-prognose-interval;2034;9259122;9070452;2082335;1751238;4287022;515215;132091;155444;;
608;Vrouwen;Ondergrens 67%-prognose-interval;2035;9283299;9090936;2081405;1756419;4282027;517007;131996;156184;;
609;Vrouwen;Ondergrens 67%-prognose-interval;2036;9297320;9097634;2081656;1760250;4271574;519341;131868;157075;;
610;Vrouwen;Ondergrens 67%-prognose-interval;2037;9318231;9116004;2082101;1761035;4268370;521260;131804;157422;;
611;Vrouwen;Ondergrens 67%-prognose-interval;2038;9336302;9128804;2085999;1765694;4258832;522745;131669;157015;;
612;Vrouwen;Ondergrens 67%-prognose-interval;2039;9345142;9141775;2085108;1765038;4252806;524161;131479;157008;;
613;Vrouwen;Ondergrens 67%-prognose-interval;2040;9361576;9154225;2084124;1767163;4242193;526614;131356;156773;;
614;Vrouwen;Ondergrens 67%-prognose-interval;2041;9371360;9162858;2085988;1767116;4235815;529035;130953;156494;;
615;Vrouwen;Ondergrens 67%-prognose-interval;2042;9387436;9170647;2089050;1764886;4221479;530610;130766;156885;;
616;Vrouwen;Ondergrens 67%-prognose-interval;2043;9401621;9173475;2088451;1764266;4215879;532933;130628;156164;;
617;Vrouwen;Ondergrens 67%-prognose-interval;2044;9405674;9181859;2087055;1765302;4205179;534907;130400;155688;;
618;Vrouwen;Ondergrens 67%-prognose-interval;2045;9411883;9184674;2089267;1763417;4194723;537809;130400;155286;;
619;Vrouwen;Ondergrens 67%-prognose-interval;2046;9414941;9189270;2091836;1761289;4187698;540188;130377;155493;;
620;Vrouwen;Ondergrens 67%-prognose-interval;2047;9407809;9194342;2092131;1755484;4175247;542727;130245;153451;;
621;Vrouwen;Ondergrens 67%-prognose-interval;2048;9411042;9193499;2093767;1755381;4167258;543722;130069;152969;;
622;Vrouwen;Ondergrens 67%-prognose-interval;2049;9410441;9191774;2090777;1752858;4154587;545273;129962;152791;;
623;Vrouwen;Ondergrens 67%-prognose-interval;2050;9415130;9187040;2086361;1748783;4142850;546762;129641;151371;;
624;Vrouwen;Ondergrens 67%-prognose-interval;2051;9421400;9186960;2081470;1748251;4132263;548567;129454;151018;;
625;Vrouwen;Ondergrens 67%-prognose-interval;2052;9415332;9198154;2080223;1745348;4122673;549357;129446;149290;;
626;Vrouwen;Ondergrens 67%-prognose-interval;2053;9414431;9192782;2073357;1738146;4111899;550716;129549;148360;;
627;Vrouwen;Ondergrens 67%-prognose-interval;2054;9409096;9187304;2064074;1733441;4106374;550978;129548;146768;;
628;Vrouwen;Ondergrens 67%-prognose-interval;2055;9409770;9187790;2053808;1721895;4098279;550292;129513;145371;;
629;Vrouwen;Ondergrens 67%-prognose-interval;2056;9406878;9186935;2050771;1714030;4093908;549617;129364;143039;;
630;Vrouwen;Ondergrens 67%-prognose-interval;2057;9410482;9182681;2040101;1709570;4091727;549088;129287;141022;;
631;Vrouwen;Ondergrens 67%-prognose-interval;2058;9405153;9171106;2031257;1705419;4086898;549463;129225;138829;;
632;Vrouwen;Ondergrens 67%-prognose-interval;2059;9405300;9164480;2018515;1701039;4081052;548274;129073;137072;;
633;Vrouwen;Ondergrens 67%-prognose-interval;2060;9407712;9180110;2009610;1697276;4082041;546923;128874;134380;;
634;Vrouwen;Ondergrens 67%-prognose-interval;2061;9406474;9182782;2002091;1694977;4083637;545215;128459;131846;;
635;Vrouwen;Ondergrens 67%-prognose-interval;2062;9411714;9180902;1991812;1688581;4084800;543852;128270;130048;;
636;Vrouwen;Ondergrens 67%-prognose-interval;2063;9413681;9164695;1981839;1682985;4084353;542366;128249;126802;;
637;Vrouwen;Ondergrens 67%-prognose-interval;2064;9420592;9162994;1974506;1680972;4092039;540784;128393;123369;;
638;Vrouwen;Ondergrens 67%-prognose-interval;2065;9424035;9169810;1970735;1681710;4097443;538664;128393;120046;;
639;Vrouwen;Ondergrens 67%-prognose-interval;2066;9428317;9177939;1969271;1678169;4100790;536940;128375;117170;;
640;Vrouwen;Ondergrens 67%-prognose-interval;2067;9428370;9202196;1968282;1676344;4103600;536221;128374;114223;;
641;Vrouwen;Ondergrens 67%-prognose-interval;2068;9447295;9208181;1958951;1676715;4107879;534558;128320;111212;;
642;Vrouwen;Ondergrens 67%-prognose-interval;2069;9452182;9226802;1957000;1674967;4116462;533384;128298;108470;;
643;Vrouwen;Ondergrens 67%-prognose-interval;2070;9461848;9243486;1957835;1674816;4115000;531991;128496;107025;;
644;Vrouwen;Bovengrens 67%-prognose-interval;2025;9080682;8928870;2178278;1763539;4398817;510590;145679;159118;;
645;Vrouwen;Bovengrens 67%-prognose-interval;2026;9138172;8981525;2183472;1807195;4430952;519979;147210;167767;;
646;Vrouwen;Bovengrens 67%-prognose-interval;2027;9194958;9031540;2189674;1843128;4462117;528858;148237;175302;;
647;Vrouwen;Bovengrens 67%-prognose-interval;2028;9246182;9081699;2197563;1875614;4491283;536647;149327;182403;;
648;Vrouwen;Bovengrens 67%-prognose-interval;2029;9297821;9130464;2207479;1903727;4517990;544351;150102;188967;;
649;Vrouwen;Bovengrens 67%-prognose-interval;2030;9353139;9179172;2214350;1931945;4547508;551803;151051;195676;;
650;Vrouwen;Bovengrens 67%-prognose-interval;2031;9405279;9228309;2226102;1959104;4573992;558862;152053;202524;;
651;Vrouwen;Bovengrens 67%-prognose-interval;2032;9462803;9277814;2236843;1986007;4597889;565449;153250;209273;;
652;Vrouwen;Bovengrens 67%-prognose-interval;2033;9521256;9334250;2251589;2011452;4624005;572382;154374;215824;;
653;Vrouwen;Bovengrens 67%-prognose-interval;2034;9572088;9388026;2267063;2036401;4647267;579352;155698;222501;;
654;Vrouwen;Bovengrens 67%-prognose-interval;2035;9630608;9444338;2281881;2060784;4669202;586151;157191;229441;;
655;Vrouwen;Bovengrens 67%-prognose-interval;2036;9675613;9491815;2297348;2082311;4688252;592996;158479;236253;;
656;Vrouwen;Bovengrens 67%-prognose-interval;2037;9739585;9552272;2316047;2103532;4707280;599739;160053;243208;;
657;Vrouwen;Bovengrens 67%-prognose-interval;2038;9793351;9603070;2333343;2124328;4726543;606050;161811;249134;;
658;Vrouwen;Bovengrens 67%-prognose-interval;2039;9849170;9648997;2357540;2142647;4742801;612558;163301;255296;;
659;Vrouwen;Bovengrens 67%-prognose-interval;2040;9899132;9709100;2375745;2158705;4757611;619548;164650;261124;;
660;Vrouwen;Bovengrens 67%-prognose-interval;2041;9953156;9753662;2397207;2176724;4776287;626205;165879;267488;;
661;Vrouwen;Bovengrens 67%-prognose-interval;2042;10009853;9797750;2416877;2192806;4795868;632957;166913;274012;;
662;Vrouwen;Bovengrens 67%-prognose-interval;2043;10059309;9838317;2439327;2209773;4807926;639769;167955;279503;;
