ID;LeeftijdVanDeVaderOp31December;Perioden;LevendgeborenenTotaal_1;Levendgeborenen1eKindUitDeMoeder_2;LevendgeborenenTotaal_3;Levendgeborenen1eKindUitDeMoeder_4
1303;16400;2011;22;13;0.19;0.11
1304;16400;2012;17;7;0.16;0.06
1305;16400;2013;26;15;0.25;0.14
1306;16400;2014;13;5;0.13;0.05
1307;16400;2015;9;7;0.09;0.07
1308;16400;2016;7;3;0.07;0.03
1309;16400;2017;12;8;0.12;0.08
1310;16400;2018;18;7;0.17;0.07
1311;16400;2019;19;6;0.18;0.06
1312;16400;2020;18;11;0.17;0.1
1313;16400;2021;20;7;0.18;0.06
1314;16400;2022;19;7;0.17;0.06
1315;16400;2023;23;11;0.2;0.1
1316;70500;1996;6342;4862;12.22;9.37
1317;70500;1997;6129;4826;12.32;9.7
1318;70500;1998;5941;4755;12.18;9.75
1319;70500;1999;6197;4914;12.86;10.2
1320;70500;2000;6543;5293;13.5;10.92
1321;70500;2001;6700;5402;13.74;11.08
1322;70500;2002;6844;5501;13.97;11.23
1323;70500;2003;6847;5443;14.01;11.13
1324;70500;2004;6748;5327;13.78;10.88
1325;70500;2005;6455;5037;13.24;10.33
1326;70500;2006;6598;5136;13.51;10.52
1327;70500;2007;6592;5190;13.36;10.52
1328;70500;2008;6932;5459;13.82;10.88
1329;70500;2009;6965;5504;13.69;10.82
1330;70500;2010;7016;5618;13.5;10.81
1331;70500;2011;6700;5265;12.7;9.98
1332;70500;2012;6428;5061;12.08;9.51
1333;70500;2013;6293;4988;11.75;9.31
1334;70500;2014;5984;4690;11.09;8.69
1335;70500;2015;5454;4167;10.15;7.75
1336;70500;2016;5085;3925;9.45;7.3
1337;70500;2017;4535;3461;8.37;6.39
1338;70500;2018;4362;3329;8.01;6.11
1339;70500;2019;4251;3278;7.71;5.95
1340;70500;2020;4092;3179;7.29;5.66
1341;70500;2021;3950;3014;6.93;5.29
1342;70500;2022;4218;3303;7.23;5.66
1343;70500;2023;4068;3255;6.86;5.49
1344;70600;1996;39007;24767;59.4;37.71
1345;70600;1997;38670;24987;59.92;38.72
1346;70600;1998;38572;25194;61.77;40.35
1347;70600;1999;36624;24262;61.72;40.89
1348;70600;2000;35623;23564;63.37;41.92
1349;70600;2001;33269;22169;61.86;41.22
1350;70600;2002;31825;21051;61.46;40.66
1351;70600;2003;30789;20474;60.74;40.39
1352;70600;2004;29763;19805;59.74;39.75
1353;70600;2005;29460;19418;59.21;39.02
1354;70600;2006;29573;19158;59.67;38.66
1355;70600;2007;29948;19643;60.52;39.7
1356;70600;2008;31029;20148;62.62;40.66
1357;70600;2009;32167;21111;64.22;42.15
1358;70600;2010;32171;20981;64.01;41.75
1359;70600;2011;31531;20535;62.09;40.44
1360;70600;2012;31551;20565;61.22;39.9
1361;70600;2013;31171;20281;59.72;38.86
1362;70600;2014;31732;20696;60.12;39.21
1363;70600;2015;30465;19722;56.56;36.62
1364;70600;2016;30139;19360;54.93;35.28
1365;70600;2017;28815;18584;51.33;33.1
1366;70600;2018;28102;17899;49.67;31.64
1367;70600;2019;27560;18028;47.99;31.39
1368;70600;2020;26151;16987;45.61;29.63
1369;70600;2021;27024;17642;47.18;30.8
1370;70600;2022;25297;16910;43.73;29.23
1371;70600;2023;24216;15982;41.02;27.07
1372;70700;1996;78028;35402;115.35;52.33
1373;70700;1997;78681;37320;116.76;55.38
1374;70700;1998;81395;39768;121.43;59.33
1375;70700;1999;81658;39928;121.68;59.5
1376;70700;2000;83846;41138;125.05;61.35
1377;70700;2001;81099;39584;121.55;59.33
1378;70700;2002;80915;39091;123.22;59.53
1379;70700;2003;77714;37615;122.63;59.36
1380;70700;2004;71965;34937;119.94;58.23
1381;70700;2005;67632;32662;119.77;57.84
1382;70700;2006;64475;30968;120.41;57.84
1383;70700;2007;61494;29761;119.93;58.04
1384;70700;2008;62631;30372;124.39;60.32
1385;70700;2009;62423;30676;124.95;61.4
1386;70700;2010;63025;31131;125.29;61.89
1387;70700;2011;62231;30568;123.26;60.55
1388;70700;2012;62069;30213;122.73;59.74
1389;70700;2013;60311;29209;119.5;57.88
1390;70700;2014;62105;30183;122.31;59.44
1391;70700;2015;60991;29306;119.58;57.46
1392;70700;2016;61765;29889;119.3;57.73
1393;70700;2017;61769;30024;115.61;56.19
1394;70700;2018;62428;30379;115.45;56.18
1395;70700;2019;62471;30993;112.99;56.05
1396;70700;2020;62831;31357;110.58;55.19
1397;70700;2021;68011;34460;117.29;59.43
1398;70700;2022;62839;32423;105.85;54.61
1399;70700;2023;61603;31218;101.38;51.37
1400;70800;1996;47302;14809;73.97;23.16
1401;70800;1997;49164;15732;75.81;24.26
1402;70800;1998;52462;17241;79.58;26.15
1403;70800;1999;54013;17527;80.66;26.17
1404;70800;2000;57134;18596;84.42;27.48
1405;70800;2001;56875;18712;83.83;27.58
1406;70800;2002;57461;18489;84.92;27.32
1407;70800;2003;58527;19025;87.18;28.34
1408;70800;2004;58200;19418;86.98;29.02
1409;70800;2005;56929;19061;85.68;28.69
1410;70800;2006;56819;18889;86.64;28.8
1411;70800;2007;55379;18323;86.24;28.53
1412;70800;2008;55003;18208;88.62;29.34
1413;70800;2009;53460;18039;90.43;30.51
1414;70800;2010;51504;17721;91.88;31.61
1415;70800;2011;49364;17144;92.25;32.04
1416;70800;2012;46543;15930;90.4;30.94
1417;70800;2013;45124;15436;89.36;30.57
1418;70800;2014;46585;15771;93.18;31.54
1419;70800;2015;45816;15433;90.95;30.64
1420;70800;2016;47370;15841;93.36;31.22
1421;70800;2017;47258;15866;92.09;30.92
1422;70800;2018;46675;15573;90.62;30.24
1423;70800;2019;47828;16238;91.47;31.05
1424;70800;2020;47999;16534;90.77;31.27
1425;70800;2021;51908;17809;96.42;33.08
1426;70800;2022;48632;17069;87.86;30.84
1427;70800;2023;48797;17003;85.44;29.77
1428;70900;1996;13623;3994;22.99;6.74
1429;70900;1997;14278;4300;23.93;7.21
1430;70900;1998;15327;4683;25.35;7.74
1431;70900;1999;16161;4890;26.29;7.95
1432;70900;2000;17138;4965;27.38;7.93
1433;70900;2001;18153;5314;28.5;8.34
1434;70900;2002;18388;5453;28.43;8.43
1435;70900;2003;19568;5835;29.8;8.89
1436;70900;2004;20223;6152;30.44;9.26
1437;70900;2005;20121;5941;30.12;8.89
1438;70900;2006;20056;6006;30.14;9.02
1439;70900;2007;20214;6130;30.56;9.27
1440;70900;2008;21047;6192;32.07;9.44
1441;70900;2009;21414;6777;32.64;10.33
1442;70900;2010;22063;6801;33.72;10.39
1443;70900;2011;21460;6757;33.06;10.41
1444;70900;2012;20727;6570;32.5;10.3
1445;70900;2013;19981;6307;32.4;10.23
1446;70900;2014;19733;6079;33.62;10.36
1447;70900;2015;18759;5766;33.66;10.34
1448;70900;2016;18907;5811;35.41;10.88
1449;70900;2017;18435;5439;35.96;10.61
1450;70900;2018;18156;5400;35.63;10.6
1451;70900;2019;18572;5557;36.56;10.94
1452;70900;2020;18769;5591;36.45;10.86
1453;70900;2021;19783;5733;38.03;11.02
1454;70900;2022;18295;5608;34.67;10.63
1455;70900;2023;17820;5417;33.35;10.14
1456;71000;1996;3487;1178;5.87;1.98
1457;71000;1997;3625;1271;6.23;2.18
1458;71000;1998;3778;1288;6.56;2.24
1459;71000;1999;3793;1289;6.58;2.24
1460;71000;2000;4125;1338;7.12;2.31
1461;71000;2001;4197;1364;7.16;2.33
1462;71000;2002;4364;1448;7.38;2.45
1463;71000;2003;4621;1585;7.72;2.65
1464;71000;2004;4822;1667;7.94;2.75
1465;71000;2005;5009;1666;8.13;2.71
1466;71000;2006;5266;1642;8.44;2.63
1467;71000;2007;5360;1674;8.48;2.65
1468;71000;2008;5619;1840;8.75;2.87
1469;71000;2009;5947;1955;9.14;3.0
1470;71000;2010;6057;1957;9.23;2.98
1471;71000;2011;6119;2005;9.33;3.06
1472;71000;2012;5976;1961;9.15;3.0
1473;71000;2013;5898;2040;9.09;3.14
1474;71000;2014;6285;2070;9.7;3.19
1475;71000;2015;6221;2058;9.62;3.18
1476;71000;2016;6519;2109;10.13;3.28
1477;71000;2017;6196;1970;9.91;3.15
1478;71000;2018;5935;1796;9.63;2.91
1479;71000;2019;6166;1988;10.46;3.37
1480;71000;2020;5756;1836;10.23;3.26
1481;71000;2021;5811;1744;10.75;3.23
1482;71000;2022;5337;1653;10.16;3.15
1483;71000;2023;5216;1631;10.01;3.13
1484;71100;1996;932;335;1.84;0.66
1485;71100;1997;1118;421;2.05;0.77
1486;71100;1998;1116;454;1.96;0.8
1487;71100;1999;1072;418;1.83;0.72
1488;71100;2000;1237;431;2.06;0.72
1489;71100;2001;1258;478;2.16;0.82
1490;71100;2002;1178;468;2.06;0.82
1491;71100;2003;1160;467;2.05;0.83
1492;71100;2004;1256;474;2.23;0.84
1493;71100;2005;1274;493;2.25;0.87
1494;71100;2006;1306;471;2.28;0.82
1495;71100;2007;1287;497;2.24;0.86
1496;71100;2008;1356;469;2.33;0.8
1497;71100;2009;1472;504;2.49;0.85
1498;71100;2010;1541;594;2.56;0.99
1499;71100;2011;1549;559;2.53;0.91
1500;71100;2012;1589;604;2.56;0.97
1501;71100;2013;1594;604;2.53;0.96
1502;71100;2014;1787;688;2.8;1.08
1503;71100;2015;1828;651;2.83;1.01
1504;71100;2016;1801;641;2.79;0.99
1505;71100;2017;1823;630;2.83;0.98
1506;71100;2018;1863;673;2.9;1.05
1507;71100;2019;1777;586;2.76;0.91
1508;71100;2020;1988;694;3.08;1.08
1509;71100;2021;1834;599;2.85;0.93
1510;71100;2022;1811;627;2.85;0.99
1511;71100;2023;1708;580;2.76;0.94
1512;71200;1996;349;115;0.88;0.29
1513;71200;1997;298;110;0.73;0.27
1514;71200;1998;345;138;0.82;0.33
1515;71200;1999;338;131;0.77;0.3
1516;71200;2000;304;122;0.68;0.27
1517;71200;2001;358;132;0.73;0.27
1518;71200;2002;369;145;0.7;0.27
1519;71200;2003;400;159;0.73;0.29
1520;71200;2004;385;168;0.68;0.3
1521;71200;2005;387;152;0.66;0.26
1522;71200;2006;383;149;0.68;0.26
1523;71200;2007;366;146;0.66;0.26
1524;71200;2008;384;154;0.7;0.28
1525;71200;2009;393;172;0.72;0.31
1526;71200;2010;393;160;0.72;0.29
1527;71200;2011;431;173;0.78;0.31
1528;71200;2012;428;175;0.76;0.31
1529;71200;2013;424;184;0.75;0.32
1530;71200;2014;454;184;0.79;0.32
1531;71200;2015;479;196;0.82;0.33
1532;71200;2016;487;199;0.82;0.33
1533;71200;2017;542;197;0.88;0.32
1534;71200;2018;560;205;0.91;0.33
1535;71200;2019;618;245;0.98;0.39
1536;71200;2020;605;201;0.95;0.32
1537;71200;2021;610;205;0.96;0.32
1538;71200;2022;593;237;0.93;0.37
1539;71200;2023;558;197;0.88;0.31
1540;71300;1996;121;46;0.35;0.13
1541;71300;1997;123;52;0.36;0.15
1542;71300;1998;95;29;0.27;0.08
1543;71300;1999;113;41;0.31;0.11
1544;71300;2000;126;50;0.34;0.13
1545;71300;2001;115;44;0.3;0.12
1546;71300;2002;134;38;0.34;0.1
1547;71300;2003;128;51;0.32;0.13
1548;71300;2004;134;50;0.32;0.12
1549;71300;2005;151;75;0.36;0.18
1550;71300;2006;123;59;0.26;0.13
1551;71300;2007;146;53;0.29;0.11
1552;71300;2008;139;53;0.26;0.1
1553;71300;2009;129;52;0.24;0.1
1554;71300;2010;120;54;0.22;0.1
1555;71300;2011;120;42;0.22;0.08
1556;71300;2012;110;60;0.21;0.11
1557;71300;2013;137;61;0.26;0.12
1558;71300;2014;130;59;0.25;0.11
1559;71300;2015;134;60;0.25;0.11
1560;71300;2016;129;49;0.24;0.09
1561;71300;2017;136;57;0.25;0.1
1562;71300;2018;155;62;0.28;0.11
1563;71300;2019;143;63;0.26;0.11
1564;71300;2020;153;62;0.27;0.11
1565;71300;2021;182;49;0.31;0.08
1566;71300;2022;168;57;0.28;0.1
1567;71300;2023;190;76;0.32;0.13
1568;80200;1996;32;14;0.5;0.22
1569;80200;1997;67;27;1.03;0.41
1570;80200;1998;30;8;0.47;0.13
1571;80200;1999;36;9;0.55;0.14
1572;80200;2000;51;16;0.78;0.24
1573;80200;2001;42;18;0.62;0.27
1574;80200;2002;49;12;0.73;0.18
1575;80200;2003;62;23;0.86;0.32
1576;80200;2004;61;22;0.84;0.3
1577;80200;2005;54;23;0.71;0.3
1578;80200;2006;55;26;0.74;0.35
1579;80200;2007;51;24;0.66;0.31
1580;80200;2008;51;15;0.61;0.18
1581;80200;2009;63;16;0.72;0.18
1582;80200;2010;37;15;0.44;0.18
1583;80200;2011;50;16;0.43;0.14
1584;80200;2012;58;21;0.52;0.19
1585;80200;2013;63;28;0.59;0.26
1586;80200;2014;61;25;0.59;0.24
1587;80200;2015;65;27;0.64;0.27
1588;80200;2016;49;22;0.49;0.22
1589;80200;2017;54;24;0.53;0.23
1590;80200;2018;50;19;0.49;0.19
1591;80200;2019;58;30;0.56;0.29
1592;80200;2020;68;37;0.65;0.36
1593;80200;2021;65;28;0.61;0.26
1594;80200;2022;60;33;0.55;0.3
1595;80200;2023;85;30;0.77;0.27
