ID;KenmerkenVanHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;TotaalVermogen_2;GemiddeldVermogen_3;MediaanVermogen_4
308;Particuliere huishoudens;Noordoost-Noord-Brabant (CR);2013;270.9;50.1;184.8;50.7
309;Particuliere huishoudens;Noordoost-Noord-Brabant (CR);2014;271.9;50.8;186.7;49.2
310;Particuliere huishoudens;Noordoost-Noord-Brabant (CR);2015;274.6;51.0;185.6;52.2
311;Particuliere huishoudens;Noordoost-Noord-Brabant (CR);2016;276.9;53.4;193.0;55.5
312;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2011;322.4;63.6;197.3;63.2
313;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2012;326.0;59.6;182.8;48.9
314;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2013;328.6;54.2;164.9;34.7
315;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2014;331.0;54.5;164.7;33.3
316;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2015;334.9;57.0;170.2;36.6
317;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2016;338.0;59.8;176.8;39.4
318;Particuliere huishoudens;Noord-Limburg (CR);2011;117.2;20.9;178.0;69.7
319;Particuliere huishoudens;Noord-Limburg (CR);2012;118.4;19.9;168.4;55.6
320;Particuliere huishoudens;Noord-Limburg (CR);2013;119.3;18.3;153.0;40.0
321;Particuliere huishoudens;Noord-Limburg (CR);2014;119.3;18.7;156.8;40.6
322;Particuliere huishoudens;Noord-Limburg (CR);2015;120.3;19.2;159.7;43.2
323;Particuliere huishoudens;Noord-Limburg (CR);2016;121.0;20.5;169.0;48.4
324;Particuliere huishoudens;Midden-Limburg (CR);2011;101.4;17.9;176.9;85.6
325;Particuliere huishoudens;Midden-Limburg (CR);2012;102.1;17.0;166.0;71.2
326;Particuliere huishoudens;Midden-Limburg (CR);2013;103.1;15.6;151.8;55.0
327;Particuliere huishoudens;Midden-Limburg (CR);2014;103.3;16.1;155.7;54.3
328;Particuliere huishoudens;Midden-Limburg (CR);2015;104.0;16.4;157.9;55.5
329;Particuliere huishoudens;Midden-Limburg (CR);2016;104.6;17.4;166.5;60.7
330;Particuliere huishoudens;Zuid-Limburg (CR);2011;282.5;33.1;117.4;24.1
331;Particuliere huishoudens;Zuid-Limburg (CR);2012;283.9;30.9;108.8;19.3
332;Particuliere huishoudens;Zuid-Limburg (CR);2013;284.5;27.8;97.6;12.2
333;Particuliere huishoudens;Zuid-Limburg (CR);2014;284.4;27.8;97.8;11.7
334;Particuliere huishoudens;Zuid-Limburg (CR);2015;285.0;28.8;101.0;14.1
335;Particuliere huishoudens;Zuid-Limburg (CR);2016;285.4;31.0;108.5;16.6
336;Particuliere huishoudens;Flevoland (CR);2011;157.4;15.3;97.3;13.8
337;Particuliere huishoudens;Flevoland (CR);2012;159.9;14.2;88.6;7.9
338;Particuliere huishoudens;Flevoland (CR);2013;161.4;12.3;76.0;2.8
339;Particuliere huishoudens;Flevoland (CR);2014;162.2;12.9;79.6;3.0
340;Particuliere huishoudens;Flevoland (CR);2015;163.9;14.3;87.3;5.8
341;Particuliere huishoudens;Flevoland (CR);2016;165.4;15.6;94.0;7.9
342;Particuliere huishoudens;Aa en Hunze;2011;11.1;2.4;218.5;130.7
343;Particuliere huishoudens;Aa en Hunze;2012;11.1;2.3;204.1;112.2
344;Particuliere huishoudens;Aa en Hunze;2013;11.1;2.1;185.9;85.3
345;Particuliere huishoudens;Aa en Hunze;2014;10.9;2.0;187.3;87.3
346;Particuliere huishoudens;Aa en Hunze;2015;10.8;2.1;190.0;92.3
347;Particuliere huishoudens;Aa en Hunze;2016;10.9;2.2;199.4;98.3
348;Particuliere huishoudens;Aalburg;2011;4.5;1.2;267.4;160.7
349;Particuliere huishoudens;Aalburg;2012;4.6;1.2;254.2;142.0
350;Particuliere huishoudens;Aalburg;2013;4.6;1.1;236.2;116.3
351;Particuliere huishoudens;Aalburg;2014;4.7;1.2;247.2;109.9
352;Particuliere huishoudens;Aalburg;2015;4.8;1.2;253.8;109.5
353;Particuliere huishoudens;Aalburg;2016;4.9;1.3;262.2;107.6
354;Particuliere huishoudens;Aalsmeer;2011;12.2;3.0;248.9;73.9
355;Particuliere huishoudens;Aalsmeer;2012;12.3;2.8;232.2;62.6
356;Particuliere huishoudens;Aalsmeer;2013;12.3;2.6;210.8;42.9
357;Particuliere huishoudens;Aalsmeer;2014;12.4;2.7;214.8;45.8
358;Particuliere huishoudens;Aalsmeer;2015;12.6;3.0;235.5;56.4
359;Particuliere huishoudens;Aalsmeer;2016;12.7;3.2;251.5;67.3
360;Particuliere huishoudens;Aalten;2011;11.0;2.1;190.6;94.9
361;Particuliere huishoudens;Aalten;2012;11.1;2.0;179.1;78.7
362;Particuliere huishoudens;Aalten;2013;11.2;1.9;165.7;62.0
363;Particuliere huishoudens;Aalten;2014;11.2;1.8;162.1;58.6
364;Particuliere huishoudens;Aalten;2015;11.1;1.9;173.1;60.7
365;Particuliere huishoudens;Aalten;2016;11.2;2.0;179.9;62.4
366;Particuliere huishoudens;Achtkarspelen;2011;11.4;1.7;153.0;77.9
367;Particuliere huishoudens;Achtkarspelen;2012;11.4;1.6;142.8;62.6
368;Particuliere huishoudens;Achtkarspelen;2013;11.5;1.5;126.5;46.1
369;Particuliere huishoudens;Achtkarspelen;2014;11.5;1.4;121.7;41.7
370;Particuliere huishoudens;Achtkarspelen;2015;11.6;1.4;123.6;42.8
371;Particuliere huishoudens;Achtkarspelen;2016;11.6;1.5;125.3;43.7
372;Particuliere huishoudens;Alblasserdam;2011;7.7;1.0;129.0;39.7
373;Particuliere huishoudens;Alblasserdam;2012;7.8;0.9;120.8;32.8
374;Particuliere huishoudens;Alblasserdam;2013;7.9;0.8;103.9;23.1
375;Particuliere huishoudens;Alblasserdam;2014;8.0;0.9;109.5;24.2
376;Particuliere huishoudens;Alblasserdam;2015;8.0;1.0;121.0;26.5
377;Particuliere huishoudens;Alblasserdam;2016;8.0;1.2;147.9;30.1
378;Particuliere huishoudens;Albrandswaard;2011;9.7;1.8;185.0;59.7
379;Particuliere huishoudens;Albrandswaard;2012;9.8;1.7;172.3;47.8
380;Particuliere huishoudens;Albrandswaard;2013;9.9;1.5;153.8;28.3
381;Particuliere huishoudens;Albrandswaard;2014;9.9;1.6;159.0;30.3
382;Particuliere huishoudens;Albrandswaard;2015;10.0;1.7;166.9;38.1
383;Particuliere huishoudens;Albrandswaard;2016;10.0;1.7;173.8;44.1
384;Particuliere huishoudens;Alkmaar;2011;43.8;4.6;104.1;21.2
385;Particuliere huishoudens;Alkmaar;2012;44.2;4.2;94.7;15.8
386;Particuliere huishoudens;Alkmaar;2013;44.5;3.6;80.7;7.9
387;Particuliere huishoudens;Alkmaar;2014;44.7;3.5;78.8;7.8
388;Particuliere huishoudens;Alkmaar;2015;49.7;4.9;98.9;14.2
389;Particuliere huishoudens;Alkmaar;2016;50.1;5.3;104.8;16.9
390;Particuliere huishoudens;Almelo;2011;31.3;3.0;96.8;13.5
391;Particuliere huishoudens;Almelo;2012;31.4;2.8;88.4;8.9
392;Particuliere huishoudens;Almelo;2013;31.6;2.4;76.3;4.1
393;Particuliere huishoudens;Almelo;2014;31.3;2.4;76.5;4.1
394;Particuliere huishoudens;Almelo;2015;31.3;2.5;80.1;5.5
395;Particuliere huishoudens;Almelo;2016;31.6;2.7;85.7;7.2
396;Particuliere huishoudens;Almere;2011;77.2;4.9;63.1;6.7
397;Particuliere huishoudens;Almere;2012;78.9;4.3;54.3;3.5
398;Particuliere huishoudens;Almere;2013;79.8;3.3;41.7;1.1
399;Particuliere huishoudens;Almere;2014;80.2;3.6;45.3;1.3
400;Particuliere huishoudens;Almere;2015;81.0;4.4;53.8;2.8
401;Particuliere huishoudens;Almere;2016;81.8;4.9;59.7;4.1
402;Particuliere huishoudens;Alphen aan den Rijn;2011;30.8;4.1;134.0;33.3
403;Particuliere huishoudens;Alphen aan den Rijn;2012;31.1;4.0;128.0;26.5
404;Particuliere huishoudens;Alphen aan den Rijn;2013;31.2;3.4;108.9;17.3
405;Particuliere huishoudens;Alphen aan den Rijn;2014;45.1;6.4;142.3;25.9
406;Particuliere huishoudens;Alphen aan den Rijn;2015;45.6;6.8;149.3;30.5
407;Particuliere huishoudens;Alphen aan den Rijn;2016;45.9;7.1;154.1;32.9
408;Particuliere huishoudens;Alphen-Chaam;2011;3.7;1.5;391.8;270.8
409;Particuliere huishoudens;Alphen-Chaam;2012;3.8;1.4;377.9;243.2
410;Particuliere huishoudens;Alphen-Chaam;2013;3.8;1.3;336.0;189.9
411;Particuliere huishoudens;Alphen-Chaam;2014;3.9;1.3;337.4;181.7
412;Particuliere huishoudens;Alphen-Chaam;2015;3.9;1.4;344.0;194.3
413;Particuliere huishoudens;Alphen-Chaam;2016;4.0;1.5;362.6;197.1
414;Particuliere huishoudens;Ameland;2011;1.5;0.4;243.5;182.7
415;Particuliere huishoudens;Ameland;2012;1.5;0.4;231.5;169.2
416;Particuliere huishoudens;Ameland;2013;1.6;0.3;208.4;133.0
417;Particuliere huishoudens;Ameland;2014;1.6;0.3;208.1;133.6
418;Particuliere huishoudens;Ameland;2015;1.6;0.3;212.0;134.3
419;Particuliere huishoudens;Ameland;2016;1.6;0.4;223.0;135.0
420;Particuliere huishoudens;Amersfoort;2011;62.8;8.2;131.2;23.7
421;Particuliere huishoudens;Amersfoort;2012;63.8;7.8;122.9;17.7
422;Particuliere huishoudens;Amersfoort;2013;64.4;6.8;104.9;9.0
423;Particuliere huishoudens;Amersfoort;2014;64.9;6.9;107.1;9.2
424;Particuliere huishoudens;Amersfoort;2015;65.7;7.5;113.9;13.9
425;Particuliere huishoudens;Amersfoort;2016;66.3;8.3;124.9;18.2
426;Particuliere huishoudens;Amstelveen;2011;38.6;9.1;236.5;33.1
427;Particuliere huishoudens;Amstelveen;2012;39.2;9.5;241.9;27.2
428;Particuliere huishoudens;Amstelveen;2013;39.8;8.6;215.6;20.3
429;Particuliere huishoudens;Amstelveen;2014;39.9;8.5;212.1;20.7
430;Particuliere huishoudens;Amstelveen;2015;41.0;9.0;218.6;24.1
431;Particuliere huishoudens;Amstelveen;2016;41.5;10.8;260.3;28.1
432;Particuliere huishoudens;Amsterdam;2011;415.3;45.7;109.9;3.8
433;Particuliere huishoudens;Amsterdam;2012;420.4;44.1;104.8;3.1
434;Particuliere huishoudens;Amsterdam;2013;424.6;42.9;101.0;1.8
435;Particuliere huishoudens;Amsterdam;2014;429.6;45.1;104.9;1.8
436;Particuliere huishoudens;Amsterdam;2015;437.5;48.3;110.4;3.2
437;Particuliere huishoudens;Amsterdam;2016;444.0;56.1;126.4;4.2
438;Particuliere huishoudens;Anna Paulowna;2011;5.8;1.2;204.0;72.2
439;Particuliere huishoudens;Anna Paulowna;2012;;;;
440;Particuliere huishoudens;Anna Paulowna;2013;;;;
441;Particuliere huishoudens;Anna Paulowna;2014;;;;
442;Particuliere huishoudens;Anna Paulowna;2015;;;;
443;Particuliere huishoudens;Anna Paulowna;2016;;;;
444;Particuliere huishoudens;Apeldoorn;2011;66.9;10.7;159.8;40.5
445;Particuliere huishoudens;Apeldoorn;2012;67.4;9.8;145.6;30.6
446;Particuliere huishoudens;Apeldoorn;2013;68.0;8.6;125.9;19.1
447;Particuliere huishoudens;Apeldoorn;2014;68.6;8.5;124.0;16.9
448;Particuliere huishoudens;Apeldoorn;2015;69.3;9.1;131.7;19.6
449;Particuliere huishoudens;Apeldoorn;2016;69.8;9.5;136.7;21.1
450;Particuliere huishoudens;Appingedam;2011;5.5;0.5;97.1;23.4
451;Particuliere huishoudens;Appingedam;2012;5.5;0.5;91.4;18.9
452;Particuliere huishoudens;Appingedam;2013;5.5;0.5;82.1;13.7
453;Particuliere huishoudens;Appingedam;2014;5.5;0.5;83.4;11.9
454;Particuliere huishoudens;Appingedam;2015;5.5;0.5;83.8;12.7
455;Particuliere huishoudens;Appingedam;2016;5.6;0.5;83.7;11.8
456;Particuliere huishoudens;Arnhem;2011;72.7;5.8;80.0;4.0
457;Particuliere huishoudens;Arnhem;2012;73.6;5.3;72.0;2.8
458;Particuliere huishoudens;Arnhem;2013;74.0;4.5;60.2;1.3
459;Particuliere huishoudens;Arnhem;2014;73.6;4.6;62.0;1.3
460;Particuliere huishoudens;Arnhem;2015;74.5;4.9;65.6;2.1
461;Particuliere huishoudens;Arnhem;2016;75.1;5.2;69.8;2.4
462;Particuliere huishoudens;Assen;2011;29.2;3.1;105.5;23.1
463;Particuliere huishoudens;Assen;2012;29.5;2.8;96.0;17.5
464;Particuliere huishoudens;Assen;2013;29.6;2.5;85.0;9.0
465;Particuliere huishoudens;Assen;2014;29.6;2.6;87.3;9.4
466;Particuliere huishoudens;Assen;2015;29.8;2.7;91.9;13.2
467;Particuliere huishoudens;Assen;2016;30.0;2.7;91.4;15.4
468;Particuliere huishoudens;Asten;2011;6.6;1.8;278.8;180.9
469;Particuliere huishoudens;Asten;2012;6.7;1.8;265.4;152.0
470;Particuliere huishoudens;Asten;2013;6.8;1.6;244.3;124.4
471;Particuliere huishoudens;Asten;2014;6.8;1.7;251.0;121.0
472;Particuliere huishoudens;Asten;2015;6.9;1.7;252.8;117.4
473;Particuliere huishoudens;Asten;2016;6.9;1.8;260.9;119.8
474;Particuliere huishoudens;Baarle-Nassau;2011;2.9;0.9;295.6;184.4
475;Particuliere huishoudens;Baarle-Nassau;2012;2.9;0.8;292.0;169.6
476;Particuliere huishoudens;Baarle-Nassau;2013;2.9;0.8;276.1;143.6
477;Particuliere huishoudens;Baarle-Nassau;2014;2.8;0.8;283.1;141.6
478;Particuliere huishoudens;Baarle-Nassau;2015;2.8;0.8;290.7;148.4
479;Particuliere huishoudens;Baarle-Nassau;2016;2.9;0.8;293.7;150.6
480;Particuliere huishoudens;Baarn;2011;11.0;3.2;290.2;83.2
481;Particuliere huishoudens;Baarn;2012;11.0;2.8;255.5;65.3
482;Particuliere huishoudens;Baarn;2013;11.0;2.9;262.7;51.9
483;Particuliere huishoudens;Baarn;2014;10.7;2.9;265.9;50.6
484;Particuliere huishoudens;Baarn;2015;10.9;2.6;241.4;53.4
485;Particuliere huishoudens;Baarn;2016;10.9;2.7;250.1;61.4
486;Particuliere huishoudens;Barendrecht;2011;18.4;3.2;174.5;59.0
487;Particuliere huishoudens;Barendrecht;2012;18.5;3.0;160.8;45.5
488;Particuliere huishoudens;Barendrecht;2013;18.7;2.7;142.0;27.8
489;Particuliere huishoudens;Barendrecht;2014;18.4;2.8;149.3;30.5
490;Particuliere huishoudens;Barendrecht;2015;18.5;2.9;156.0;36.0
491;Particuliere huishoudens;Barendrecht;2016;18.7;3.1;167.7;43.5
492;Particuliere huishoudens;Barneveld;2011;19.0;5.3;278.0;136.9
493;Particuliere huishoudens;Barneveld;2012;19.4;5.1;263.2;115.6
494;Particuliere huishoudens;Barneveld;2013;19.5;4.7;242.4;87.7
495;Particuliere huishoudens;Barneveld;2014;19.8;4.7;235.6;83.8
496;Particuliere huishoudens;Barneveld;2015;20.2;4.8;237.9;87.6
497;Particuliere huishoudens;Barneveld;2016;20.6;5.1;248.6;91.6
498;Particuliere huishoudens;Bedum;2011;4.3;0.6;144.9;70.8
499;Particuliere huishoudens;Bedum;2012;4.3;0.6;139.0;61.8
500;Particuliere huishoudens;Bedum;2013;4.4;0.6;126.9;46.8
501;Particuliere huishoudens;Bedum;2014;4.3;0.6;132.4;47.4
502;Particuliere huishoudens;Bedum;2015;4.3;0.6;136.3;51.4
503;Particuliere huishoudens;Bedum;2016;4.3;0.6;143.5;54.2
504;Particuliere huishoudens;Beek (L.);2011;7.3;1.2;163.4;92.0
505;Particuliere huishoudens;Beek (L.);2012;7.3;1.1;151.4;77.3
506;Particuliere huishoudens;Beek (L.);2013;7.3;1.0;134.6;56.5
507;Particuliere huishoudens;Beek (L.);2014;7.3;1.0;137.9;56.4
508;Particuliere huishoudens;Beek (L.);2015;7.3;1.0;140.5;55.7
509;Particuliere huishoudens;Beek (L.);2016;7.3;1.1;149.4;61.6
510;Particuliere huishoudens;Beemster;2011;3.5;1.2;336.7;209.4
511;Particuliere huishoudens;Beemster;2012;3.6;1.1;319.4;187.7
512;Particuliere huishoudens;Beemster;2013;3.6;1.1;312.4;158.5
513;Particuliere huishoudens;Beemster;2014;3.6;1.1;313.7;158.6
514;Particuliere huishoudens;Beemster;2015;3.6;1.1;305.9;138.5
515;Particuliere huishoudens;Beemster;2016;3.6;1.2;340.7;148.8
516;Particuliere huishoudens;Beesel;2011;5.8;0.9;154.8;60.7
517;Particuliere huishoudens;Beesel;2012;5.8;0.9;146.7;48.2
518;Particuliere huishoudens;Beesel;2013;5.8;0.8;132.8;38.3
519;Particuliere huishoudens;Beesel;2014;5.8;0.8;136.2;38.1
520;Particuliere huishoudens;Beesel;2015;5.8;0.8;134.4;39.9
521;Particuliere huishoudens;Beesel;2016;5.8;0.8;144.6;47.1
522;Particuliere huishoudens;Bellingwedde;2011;4.0;0.7;168.1;91.9
523;Particuliere huishoudens;Bellingwedde;2012;4.0;0.6;158.0;74.9
524;Particuliere huishoudens;Bellingwedde;2013;4.0;0.6;141.7;53.9
525;Particuliere huishoudens;Bellingwedde;2014;4.0;0.6;140.7;48.3
526;Particuliere huishoudens;Bellingwedde;2015;4.1;0.6;141.2;45.5
527;Particuliere huishoudens;Bellingwedde;2016;3.9;0.6;155.5;55.9
528;Particuliere huishoudens;Berg en Dal;2011;;;;
529;Particuliere huishoudens;Berg en Dal;2012;;;;
530;Particuliere huishoudens;Berg en Dal;2013;;;;
531;Particuliere huishoudens;Berg en Dal;2014;;;;
532;Particuliere huishoudens;Berg en Dal;2015;;;;
533;Particuliere huishoudens;Berg en Dal;2016;15.3;2.6;171.3;42.7
534;Particuliere huishoudens;Bergambacht;2011;3.9;1.3;332.6;147.4
535;Particuliere huishoudens;Bergambacht;2012;4.0;1.3;317.9;129.2
536;Particuliere huishoudens;Bergambacht;2013;4.0;1.1;288.2;105.4
537;Particuliere huishoudens;Bergambacht;2014;4.0;1.1;273.1;98.2
538;Particuliere huishoudens;Bergambacht;2015;;;;
539;Particuliere huishoudens;Bergambacht;2016;;;;
540;Particuliere huishoudens;Bergeijk;2011;7.2;2.3;324.5;236.0
541;Particuliere huishoudens;Bergeijk;2012;7.2;2.3;310.9;216.7
542;Particuliere huishoudens;Bergeijk;2013;7.3;2.1;289.0;183.0
543;Particuliere huishoudens;Bergeijk;2014;7.4;2.1;289.2;179.4
544;Particuliere huishoudens;Bergeijk;2015;7.4;2.1;287.7;175.0
545;Particuliere huishoudens;Bergeijk;2016;7.5;2.2;296.8;180.2
546;Particuliere huishoudens;Bergen (L.);2011;5.4;1.0;191.8;101.6
547;Particuliere huishoudens;Bergen (L.);2012;5.5;1.0;178.7;85.4
548;Particuliere huishoudens;Bergen (L.);2013;5.5;0.9;159.9;66.0
549;Particuliere huishoudens;Bergen (L.);2014;5.5;0.9;168.7;70.7
550;Particuliere huishoudens;Bergen (L.);2015;5.5;0.9;169.6;72.1
551;Particuliere huishoudens;Bergen (L.);2016;5.5;1.0;176.6;73.0
552;Particuliere huishoudens;Bergen (NH.);2011;13.6;5.5;404.4;198.4
553;Particuliere huishoudens;Bergen (NH.);2012;13.6;5.2;383.2;180.0
554;Particuliere huishoudens;Bergen (NH.);2013;13.6;4.8;351.1;145.5
555;Particuliere huishoudens;Bergen (NH.);2014;13.6;4.8;351.2;145.2
556;Particuliere huishoudens;Bergen (NH.);2015;13.6;5.0;366.8;153.9
557;Particuliere huishoudens;Bergen (NH.);2016;13.6;5.2;385.0;162.2
558;Particuliere huishoudens;Bergen op Zoom;2011;29.0;3.8;132.6;37.9
559;Particuliere huishoudens;Bergen op Zoom;2012;29.1;3.7;127.5;31.1
560;Particuliere huishoudens;Bergen op Zoom;2013;29.2;3.2;109.0;18.0
561;Particuliere huishoudens;Bergen op Zoom;2014;29.4;3.2;109.5;17.9
562;Particuliere huishoudens;Bergen op Zoom;2015;29.4;3.4;117.2;22.6
563;Particuliere huishoudens;Bergen op Zoom;2016;29.3;3.6;124.1;26.9
564;Particuliere huishoudens;Berkelland;2011;18.1;3.8;208.1;110.4
565;Particuliere huishoudens;Berkelland;2012;18.2;3.6;196.3;91.8
566;Particuliere huishoudens;Berkelland;2013;18.4;3.3;181.5;73.6
567;Particuliere huishoudens;Berkelland;2014;18.4;3.4;183.8;72.3
568;Particuliere huishoudens;Berkelland;2015;18.5;3.4;185.5;74.0
569;Particuliere huishoudens;Berkelland;2016;18.6;3.6;191.2;74.7
570;Particuliere huishoudens;Bernheze;2011;11.3;3.3;293.5;202.5
571;Particuliere huishoudens;Bernheze;2012;11.4;3.1;271.4;175.8
572;Particuliere huishoudens;Bernheze;2013;11.5;2.8;246.9;146.1
573;Particuliere huishoudens;Bernheze;2014;11.5;2.9;248.7;147.1
574;Particuliere huishoudens;Bernheze;2015;11.6;2.9;254.7;148.2
575;Particuliere huishoudens;Bernheze;2016;11.7;3.1;266.6;152.5
576;Particuliere huishoudens;Bernisse;2011;5.2;1.1;204.4;107.2
577;Particuliere huishoudens;Bernisse;2012;5.2;1.0;190.2;90.0
578;Particuliere huishoudens;Bernisse;2013;5.3;0.9;176.3;70.6
579;Particuliere huishoudens;Bernisse;2014;5.3;0.9;176.7;66.7
580;Particuliere huishoudens;Bernisse;2015;;;;
581;Particuliere huishoudens;Bernisse;2016;;;;
582;Particuliere huishoudens;Best;2011;11.6;2.6;226.2;128.3
583;Particuliere huishoudens;Best;2012;11.6;2.4;207.4;109.6
584;Particuliere huishoudens;Best;2013;11.6;2.2;186.7;82.3
585;Particuliere huishoudens;Best;2014;11.8;2.2;184.8;79.8
586;Particuliere huishoudens;Best;2015;11.9;2.2;189.8;84.5
587;Particuliere huishoudens;Best;2016;12.0;2.4;197.6;86.6
588;Particuliere huishoudens;Beuningen;2011;10.3;2.0;191.0;94.0
589;Particuliere huishoudens;Beuningen;2012;10.4;1.8;173.8;74.0
590;Particuliere huishoudens;Beuningen;2013;10.4;1.6;154.6;52.4
591;Particuliere huishoudens;Beuningen;2014;10.5;1.6;151.0;44.7
592;Particuliere huishoudens;Beuningen;2015;10.6;1.6;156.2;48.1
593;Particuliere huishoudens;Beuningen;2016;10.7;1.7;163.6;51.0
594;Particuliere huishoudens;Beverwijk;2011;17.9;1.9;108.8;19.4
595;Particuliere huishoudens;Beverwijk;2012;18.1;1.8;99.6;13.8
596;Particuliere huishoudens;Beverwijk;2013;18.2;1.5;80.2;7.6
597;Particuliere huishoudens;Beverwijk;2014;18.1;1.4;79.7;6.8
598;Particuliere huishoudens;Beverwijk;2015;18.2;1.5;83.3;9.3
599;Particuliere huishoudens;Beverwijk;2016;18.4;1.6;87.5;10.8
600;Particuliere huishoudens;het Bildt;2011;4.5;0.6;137.3;45.5
601;Particuliere huishoudens;het Bildt;2012;4.5;0.6;137.0;41.1
602;Particuliere huishoudens;het Bildt;2013;4.6;0.6;126.4;32.4
603;Particuliere huishoudens;het Bildt;2014;4.5;0.6;125.2;30.5
604;Particuliere huishoudens;het Bildt;2015;4.5;0.6;124.0;33.4
605;Particuliere huishoudens;het Bildt;2016;4.5;0.6;127.6;35.7
606;Particuliere huishoudens;De Bilt;2011;18.7;7.0;374.5;124.2
607;Particuliere huishoudens;De Bilt;2012;18.6;6.8;365.9;112.7
608;Particuliere huishoudens;De Bilt;2013;18.7;6.2;328.8;85.2
609;Particuliere huishoudens;De Bilt;2014;18.6;6.3;338.1;81.4
610;Particuliere huishoudens;De Bilt;2015;18.8;6.5;346.2;86.1
611;Particuliere huishoudens;De Bilt;2016;18.9;6.9;364.7;93.4
612;Particuliere huishoudens;Binnenmaas;2011;12.1;2.8;231.1;90.9
613;Particuliere huishoudens;Binnenmaas;2012;12.2;2.6;214.7;76.2
614;Particuliere huishoudens;Binnenmaas;2013;12.2;2.5;203.0;58.4
615;Particuliere huishoudens;Binnenmaas;2014;12.2;2.5;205.5;56.8
616;Particuliere huishoudens;Binnenmaas;2015;12.2;2.6;212.9;61.9
617;Particuliere huishoudens;Binnenmaas;2016;12.3;2.7;220.4;67.7
618;Particuliere huishoudens;Bladel;2011;7.7;2.2;280.9;208.1
619;Particuliere huishoudens;Bladel;2012;7.9;2.1;268.4;187.2
620;Particuliere huishoudens;Bladel;2013;7.9;2.0;248.6;163.9
621;Particuliere huishoudens;Bladel;2014;8.1;2.0;248.5;159.0
622;Particuliere huishoudens;Bladel;2015;8.2;2.1;256.8;161.4
623;Particuliere huishoudens;Bladel;2016;8.3;2.2;266.5;164.5
624;Particuliere huishoudens;Blaricum;2011;3.9;4.8;1232.4;224.5
625;Particuliere huishoudens;Blaricum;2012;4.0;;;196.6
626;Particuliere huishoudens;Blaricum;2013;4.0;;;148.8
627;Particuliere huishoudens;Blaricum;2014;4.1;;;141.2
628;Particuliere huishoudens;Blaricum;2015;4.2;3.8;918.7;148.9
629;Particuliere huishoudens;Blaricum;2016;4.3;4.1;956.5;155.3
630;Particuliere huishoudens;Bloemendaal;2011;9.2;8.7;948.5;308.3
631;Particuliere huishoudens;Bloemendaal;2012;9.1;7.7;844.2;274.3
632;Particuliere huishoudens;Bloemendaal;2013;9.3;6.9;746.5;220.7
633;Particuliere huishoudens;Bloemendaal;2014;9.3;6.8;727.2;217.6
634;Particuliere huishoudens;Bloemendaal;2015;9.3;7.3;785.2;228.8
635;Particuliere huishoudens;Bloemendaal;2016;9.3;8.2;885.5;255.1
636;Particuliere huishoudens;Boarnsterhim;2011;8.2;1.4;174.4;71.6
637;Particuliere huishoudens;Boarnsterhim;2012;8.3;1.4;162.2;56.7
638;Particuliere huishoudens;Boarnsterhim;2013;8.4;1.2;144.5;38.5
639;Particuliere huishoudens;Boarnsterhim;2014;;;;
640;Particuliere huishoudens;Boarnsterhim;2015;;;;
641;Particuliere huishoudens;Boarnsterhim;2016;;;;
642;Particuliere huishoudens;Bodegraven-Reeuwijk;2011;12.9;4.3;333.1;145.2
