ID;OrganisatieVanOverdracht;BestaandeOfNieuweHulp;RegioS;Perioden;AfgerondeCasussenMetOverdracht_1;AfgerondeCasussenMetOverdrachtRel_2
8715;Totaal;Bestaande hulp;Heemskerk;2022;55.0;138.0
8716;Totaal;Bestaande hulp;Heemskerk;1e halfjaar 2023;35.0;84.0
8717;Totaal;Bestaande hulp;Heemskerk;2e halfjaar 2023;25.0;66.0
8718;Totaal;Bestaande hulp;Heemskerk;2023;60.0;150.0
8719;Totaal;Bestaande hulp;Heemskerk;1e halfjaar 2024;15.0;35.0
8720;Totaal;Bestaande hulp;Heemstede;1e halfjaar 2019;;
8721;Totaal;Bestaande hulp;Heemstede;2e halfjaar 2019;10.0;37.0
8722;Totaal;Bestaande hulp;Heemstede;2019;10.0;37.0
8723;Totaal;Bestaande hulp;Heemstede;1e halfjaar 2020;10.0;37.0
8724;Totaal;Bestaande hulp;Heemstede;2e halfjaar 2020;;
8725;Totaal;Bestaande hulp;Heemstede;2020;15.0;55.0
8726;Totaal;Bestaande hulp;Heemstede;1e halfjaar 2021;;
8727;Totaal;Bestaande hulp;Heemstede;2e halfjaar 2021;15.0;54.0
8728;Totaal;Bestaande hulp;Heemstede;2021;25.0;91.0
8729;Totaal;Bestaande hulp;Heemstede;1e halfjaar 2022;10.0;29.0
8730;Totaal;Bestaande hulp;Heemstede;2e halfjaar 2022;10.0;29.0
8731;Totaal;Bestaande hulp;Heemstede;2022;15.0;58.0
8732;Totaal;Bestaande hulp;Heemstede;1e halfjaar 2023;;
8733;Totaal;Bestaande hulp;Heemstede;2e halfjaar 2023;15.0;50.0
8734;Totaal;Bestaande hulp;Heemstede;2023;20.0;72.0
8735;Totaal;Bestaande hulp;Heemstede;1e halfjaar 2024;;
8736;Totaal;Bestaande hulp;Heerde;1e halfjaar 2019;;
8737;Totaal;Bestaande hulp;Heerde;2e halfjaar 2019;10.0;54.0
8738;Totaal;Bestaande hulp;Heerde;2019;15.0;81.0
8739;Totaal;Bestaande hulp;Heerde;1e halfjaar 2020;15.0;81.0
8740;Totaal;Bestaande hulp;Heerde;2e halfjaar 2020;15.0;81.0
8741;Totaal;Bestaande hulp;Heerde;2020;25.0;134.0
8742;Totaal;Bestaande hulp;Heerde;1e halfjaar 2021;;
8743;Totaal;Bestaande hulp;Heerde;2e halfjaar 2021;15.0;80.0
8744;Totaal;Bestaande hulp;Heerde;2021;20.0;107.0
8745;Totaal;Bestaande hulp;Heerde;1e halfjaar 2022;;
8746;Totaal;Bestaande hulp;Heerde;2e halfjaar 2022;15.0;84.0
8747;Totaal;Bestaande hulp;Heerde;2022;25.0;121.0
8748;Totaal;Bestaande hulp;Heerde;1e halfjaar 2023;15.0;73.0
8749;Totaal;Bestaande hulp;Heerde;2e halfjaar 2023;15.0;88.0
8750;Totaal;Bestaande hulp;Heerde;2023;30.0;161.0
8751;Totaal;Bestaande hulp;Heerde;1e halfjaar 2024;10.0;47.0
8752;Totaal;Bestaande hulp;Heerenveen;1e halfjaar 2019;30.0;60.0
8753;Totaal;Bestaande hulp;Heerenveen;2e halfjaar 2019;30.0;60.0
8754;Totaal;Bestaande hulp;Heerenveen;2019;60.0;119.0
8755;Totaal;Bestaande hulp;Heerenveen;1e halfjaar 2020;35.0;69.0
8756;Totaal;Bestaande hulp;Heerenveen;2e halfjaar 2020;35.0;69.0
8757;Totaal;Bestaande hulp;Heerenveen;2020;70.0;139.0
8758;Totaal;Bestaande hulp;Heerenveen;1e halfjaar 2021;50.0;99.0
8759;Totaal;Bestaande hulp;Heerenveen;2e halfjaar 2021;30.0;59.0
8760;Totaal;Bestaande hulp;Heerenveen;2021;85.0;168.0
8761;Totaal;Bestaande hulp;Heerenveen;1e halfjaar 2022;40.0;80.0
8762;Totaal;Bestaande hulp;Heerenveen;2e halfjaar 2022;40.0;78.0
8763;Totaal;Bestaande hulp;Heerenveen;2022;80.0;158.0
8764;Totaal;Bestaande hulp;Heerenveen;1e halfjaar 2023;55.0;103.0
8765;Totaal;Bestaande hulp;Heerenveen;2e halfjaar 2023;55.0;110.0
8766;Totaal;Bestaande hulp;Heerenveen;2023;110.0;213.0
8767;Totaal;Bestaande hulp;Heerenveen;1e halfjaar 2024;45.0;85.0
8768;Totaal;Bestaande hulp;Heerhugowaard;1e halfjaar 2019;30.0;53.0
8769;Totaal;Bestaande hulp;Heerhugowaard;2e halfjaar 2019;90.0;159.0
8770;Totaal;Bestaande hulp;Heerhugowaard;2019;120.0;211.0
8771;Totaal;Bestaande hulp;Heerhugowaard;1e halfjaar 2020;85.0;148.0
8772;Totaal;Bestaande hulp;Heerhugowaard;2e halfjaar 2020;100.0;174.0
8773;Totaal;Bestaande hulp;Heerhugowaard;2020;185.0;321.0
8774;Totaal;Bestaande hulp;Heerhugowaard;1e halfjaar 2021;115.0;197.0
8775;Totaal;Bestaande hulp;Heerhugowaard;2e halfjaar 2021;110.0;188.0
8776;Totaal;Bestaande hulp;Heerhugowaard;2021;225.0;385.0
8777;Totaal;Bestaande hulp;Heerhugowaard;1e halfjaar 2022;;
8778;Totaal;Bestaande hulp;Heerhugowaard;2e halfjaar 2022;;
8779;Totaal;Bestaande hulp;Heerhugowaard;2022;;
8780;Totaal;Bestaande hulp;Heerhugowaard;1e halfjaar 2023;;
8781;Totaal;Bestaande hulp;Heerhugowaard;2e halfjaar 2023;;
8782;Totaal;Bestaande hulp;Heerhugowaard;2023;;
8783;Totaal;Bestaande hulp;Heerhugowaard;1e halfjaar 2024;;
8784;Totaal;Bestaande hulp;Heerlen;1e halfjaar 2019;50.0;58.0
8785;Totaal;Bestaande hulp;Heerlen;2e halfjaar 2019;165.0;190.0
8786;Totaal;Bestaande hulp;Heerlen;2019;210.0;242.0
8787;Totaal;Bestaande hulp;Heerlen;1e halfjaar 2020;245.0;281.0
8788;Totaal;Bestaande hulp;Heerlen;2e halfjaar 2020;260.0;299.0
8789;Totaal;Bestaande hulp;Heerlen;2020;505.0;580.0
8790;Totaal;Bestaande hulp;Heerlen;1e halfjaar 2021;210.0;242.0
8791;Totaal;Bestaande hulp;Heerlen;2e halfjaar 2021;270.0;311.0
8792;Totaal;Bestaande hulp;Heerlen;2021;480.0;552.0
8793;Totaal;Bestaande hulp;Heerlen;1e halfjaar 2022;220.0;252.0
8794;Totaal;Bestaande hulp;Heerlen;2e halfjaar 2022;270.0;309.0
8795;Totaal;Bestaande hulp;Heerlen;2022;485.0;561.0
8796;Totaal;Bestaande hulp;Heerlen;1e halfjaar 2023;220.0;250.0
8797;Totaal;Bestaande hulp;Heerlen;2e halfjaar 2023;250.0;287.0
8798;Totaal;Bestaande hulp;Heerlen;2023;470.0;537.0
8799;Totaal;Bestaande hulp;Heerlen;1e halfjaar 2024;260.0;296.0
8800;Totaal;Bestaande hulp;Heeze-Leende;1e halfjaar 2019;;
8801;Totaal;Bestaande hulp;Heeze-Leende;2e halfjaar 2019;15.0;94.0
8802;Totaal;Bestaande hulp;Heeze-Leende;2019;20.0;125.0
8803;Totaal;Bestaande hulp;Heeze-Leende;1e halfjaar 2020;10.0;62.0
8804;Totaal;Bestaande hulp;Heeze-Leende;2e halfjaar 2020;20.0;124.0
8805;Totaal;Bestaande hulp;Heeze-Leende;2020;25.0;155.0
8806;Totaal;Bestaande hulp;Heeze-Leende;1e halfjaar 2021;15.0;92.0
8807;Totaal;Bestaande hulp;Heeze-Leende;2e halfjaar 2021;15.0;92.0
8808;Totaal;Bestaande hulp;Heeze-Leende;2021;30.0;185.0
8809;Totaal;Bestaande hulp;Heeze-Leende;1e halfjaar 2022;15.0;103.0
8810;Totaal;Bestaande hulp;Heeze-Leende;2e halfjaar 2022;15.0;79.0
8811;Totaal;Bestaande hulp;Heeze-Leende;2022;30.0;182.0
8812;Totaal;Bestaande hulp;Heeze-Leende;1e halfjaar 2023;10.0;72.0
8813;Totaal;Bestaande hulp;Heeze-Leende;2e halfjaar 2023;15.0;96.0
8814;Totaal;Bestaande hulp;Heeze-Leende;2023;30.0;168.0
8815;Totaal;Bestaande hulp;Heeze-Leende;1e halfjaar 2024;10.0;59.0
8816;Totaal;Bestaande hulp;Heiloo;1e halfjaar 2019;;
8817;Totaal;Bestaande hulp;Heiloo;2e halfjaar 2019;20.0;85.0
8818;Totaal;Bestaande hulp;Heiloo;2019;20.0;85.0
8819;Totaal;Bestaande hulp;Heiloo;1e halfjaar 2020;10.0;42.0
8820;Totaal;Bestaande hulp;Heiloo;2e halfjaar 2020;10.0;42.0
8821;Totaal;Bestaande hulp;Heiloo;2020;20.0;83.0
8822;Totaal;Bestaande hulp;Heiloo;1e halfjaar 2021;20.0;83.0
8823;Totaal;Bestaande hulp;Heiloo;2e halfjaar 2021;25.0;104.0
8824;Totaal;Bestaande hulp;Heiloo;2021;45.0;186.0
8825;Totaal;Bestaande hulp;Heiloo;1e halfjaar 2022;15.0;66.0
8826;Totaal;Bestaande hulp;Heiloo;2e halfjaar 2022;15.0;70.0
8827;Totaal;Bestaande hulp;Heiloo;2022;35.0;135.0
8828;Totaal;Bestaande hulp;Heiloo;1e halfjaar 2023;15.0;66.0
8829;Totaal;Bestaande hulp;Heiloo;2e halfjaar 2023;25.0;107.0
8830;Totaal;Bestaande hulp;Heiloo;2023;40.0;173.0
8831;Totaal;Bestaande hulp;Heiloo;1e halfjaar 2024;25.0;103.0
8832;Totaal;Bestaande hulp;Den Helder;1e halfjaar 2019;35.0;63.0
8833;Totaal;Bestaande hulp;Den Helder;2e halfjaar 2019;120.0;216.0
8834;Totaal;Bestaande hulp;Den Helder;2019;155.0;279.0
8835;Totaal;Bestaande hulp;Den Helder;1e halfjaar 2020;100.0;178.0
8836;Totaal;Bestaande hulp;Den Helder;2e halfjaar 2020;120.0;213.0
8837;Totaal;Bestaande hulp;Den Helder;2020;220.0;391.0
8838;Totaal;Bestaande hulp;Den Helder;1e halfjaar 2021;105.0;186.0
8839;Totaal;Bestaande hulp;Den Helder;2e halfjaar 2021;130.0;230.0
8840;Totaal;Bestaande hulp;Den Helder;2021;235.0;415.0
8841;Totaal;Bestaande hulp;Den Helder;1e halfjaar 2022;110.0;199.0
8842;Totaal;Bestaande hulp;Den Helder;2e halfjaar 2022;135.0;236.0
8843;Totaal;Bestaande hulp;Den Helder;2022;245.0;435.0
8844;Totaal;Bestaande hulp;Den Helder;1e halfjaar 2023;130.0;228.0
8845;Totaal;Bestaande hulp;Den Helder;2e halfjaar 2023;130.0;233.0
8846;Totaal;Bestaande hulp;Den Helder;2023;260.0;462.0
8847;Totaal;Bestaande hulp;Den Helder;1e halfjaar 2024;170.0;305.0
8848;Totaal;Bestaande hulp;Hellendoorn;1e halfjaar 2019;;
8849;Totaal;Bestaande hulp;Hellendoorn;2e halfjaar 2019;10.0;28.0
8850;Totaal;Bestaande hulp;Hellendoorn;2019;15.0;42.0
8851;Totaal;Bestaande hulp;Hellendoorn;1e halfjaar 2020;20.0;56.0
8852;Totaal;Bestaande hulp;Hellendoorn;2e halfjaar 2020;20.0;56.0
8853;Totaal;Bestaande hulp;Hellendoorn;2020;40.0;111.0
8854;Totaal;Bestaande hulp;Hellendoorn;1e halfjaar 2021;15.0;42.0
8855;Totaal;Bestaande hulp;Hellendoorn;2e halfjaar 2021;20.0;56.0
8856;Totaal;Bestaande hulp;Hellendoorn;2021;35.0;97.0
8857;Totaal;Bestaande hulp;Hellendoorn;1e halfjaar 2022;20.0;53.0
8858;Totaal;Bestaande hulp;Hellendoorn;2e halfjaar 2022;20.0;53.0
8859;Totaal;Bestaande hulp;Hellendoorn;2022;40.0;106.0
8860;Totaal;Bestaande hulp;Hellendoorn;1e halfjaar 2023;25.0;74.0
8861;Totaal;Bestaande hulp;Hellendoorn;2e halfjaar 2023;30.0;80.0
8862;Totaal;Bestaande hulp;Hellendoorn;2023;55.0;154.0
8863;Totaal;Bestaande hulp;Hellendoorn;1e halfjaar 2024;25.0;72.0
8864;Totaal;Bestaande hulp;Hellevoetsluis;1e halfjaar 2019;20.0;50.0
8865;Totaal;Bestaande hulp;Hellevoetsluis;2e halfjaar 2019;30.0;75.0
8866;Totaal;Bestaande hulp;Hellevoetsluis;2019;50.0;125.0
8867;Totaal;Bestaande hulp;Hellevoetsluis;1e halfjaar 2020;45.0;112.0
8868;Totaal;Bestaande hulp;Hellevoetsluis;2e halfjaar 2020;45.0;112.0
8869;Totaal;Bestaande hulp;Hellevoetsluis;2020;95.0;237.0
8870;Totaal;Bestaande hulp;Hellevoetsluis;1e halfjaar 2021;55.0;136.0
8871;Totaal;Bestaande hulp;Hellevoetsluis;2e halfjaar 2021;75.0;186.0
8872;Totaal;Bestaande hulp;Hellevoetsluis;2021;130.0;322.0
8873;Totaal;Bestaande hulp;Hellevoetsluis;1e halfjaar 2022;50.0;126.0
8874;Totaal;Bestaande hulp;Hellevoetsluis;2e halfjaar 2022;65.0;165.0
8875;Totaal;Bestaande hulp;Hellevoetsluis;2022;120.0;291.0
8876;Totaal;Bestaande hulp;Hellevoetsluis;1e halfjaar 2023;;
8877;Totaal;Bestaande hulp;Hellevoetsluis;2e halfjaar 2023;;
8878;Totaal;Bestaande hulp;Hellevoetsluis;2023;;
8879;Totaal;Bestaande hulp;Hellevoetsluis;1e halfjaar 2024;;
8880;Totaal;Bestaande hulp;Helmond;1e halfjaar 2019;115.0;126.0
8881;Totaal;Bestaande hulp;Helmond;2e halfjaar 2019;200.0;219.0
8882;Totaal;Bestaande hulp;Helmond;2019;320.0;350.0
8883;Totaal;Bestaande hulp;Helmond;1e halfjaar 2020;240.0;260.0
8884;Totaal;Bestaande hulp;Helmond;2e halfjaar 2020;240.0;260.0
8885;Totaal;Bestaande hulp;Helmond;2020;480.0;519.0
8886;Totaal;Bestaande hulp;Helmond;1e halfjaar 2021;230.0;248.0
8887;Totaal;Bestaande hulp;Helmond;2e halfjaar 2021;230.0;248.0
8888;Totaal;Bestaande hulp;Helmond;2021;460.0;497.0
8889;Totaal;Bestaande hulp;Helmond;1e halfjaar 2022;255.0;273.0
8890;Totaal;Bestaande hulp;Helmond;2e halfjaar 2022;335.0;361.0
8891;Totaal;Bestaande hulp;Helmond;2022;590.0;633.0
8892;Totaal;Bestaande hulp;Helmond;1e halfjaar 2023;280.0;295.0
8893;Totaal;Bestaande hulp;Helmond;2e halfjaar 2023;255.0;268.0
8894;Totaal;Bestaande hulp;Helmond;2023;535.0;563.0
8895;Totaal;Bestaande hulp;Helmond;1e halfjaar 2024;240.0;248.0
8896;Totaal;Bestaande hulp;Hendrik-Ido-Ambacht;1e halfjaar 2019;25.0;81.0
8897;Totaal;Bestaande hulp;Hendrik-Ido-Ambacht;2e halfjaar 2019;25.0;81.0
8898;Totaal;Bestaande hulp;Hendrik-Ido-Ambacht;2019;55.0;178.0
8899;Totaal;Bestaande hulp;Hendrik-Ido-Ambacht;1e halfjaar 2020;35.0;112.0
8900;Totaal;Bestaande hulp;Hendrik-Ido-Ambacht;2e halfjaar 2020;25.0;80.0
8901;Totaal;Bestaande hulp;Hendrik-Ido-Ambacht;2020;60.0;192.0
8902;Totaal;Bestaande hulp;Hendrik-Ido-Ambacht;1e halfjaar 2021;35.0;112.0
8903;Totaal;Bestaande hulp;Hendrik-Ido-Ambacht;2e halfjaar 2021;45.0;144.0
8904;Totaal;Bestaande hulp;Hendrik-Ido-Ambacht;2021;75.0;240.0
8905;Totaal;Bestaande hulp;Hendrik-Ido-Ambacht;1e halfjaar 2022;35.0;117.0
8906;Totaal;Bestaande hulp;Hendrik-Ido-Ambacht;2e halfjaar 2022;55.0;167.0
8907;Totaal;Bestaande hulp;Hendrik-Ido-Ambacht;2022;90.0;284.0
8908;Totaal;Bestaande hulp;Hendrik-Ido-Ambacht;1e halfjaar 2023;35.0;109.0
8909;Totaal;Bestaande hulp;Hendrik-Ido-Ambacht;2e halfjaar 2023;50.0;149.0
8910;Totaal;Bestaande hulp;Hendrik-Ido-Ambacht;2023;85.0;258.0
8911;Totaal;Bestaande hulp;Hendrik-Ido-Ambacht;1e halfjaar 2024;45.0;135.0
8912;Totaal;Bestaande hulp;Hengelo (O.);1e halfjaar 2019;25.0;31.0
8913;Totaal;Bestaande hulp;Hengelo (O.);2e halfjaar 2019;35.0;43.0
8914;Totaal;Bestaande hulp;Hengelo (O.);2019;60.0;74.0
8915;Totaal;Bestaande hulp;Hengelo (O.);1e halfjaar 2020;105.0;129.0
8916;Totaal;Bestaande hulp;Hengelo (O.);2e halfjaar 2020;140.0;173.0
8917;Totaal;Bestaande hulp;Hengelo (O.);2020;245.0;302.0
8918;Totaal;Bestaande hulp;Hengelo (O.);1e halfjaar 2021;105.0;130.0
8919;Totaal;Bestaande hulp;Hengelo (O.);2e halfjaar 2021;120.0;148.0
8920;Totaal;Bestaande hulp;Hengelo (O.);2021;225.0;278.0
8921;Totaal;Bestaande hulp;Hengelo (O.);1e halfjaar 2022;120.0;150.0
8922;Totaal;Bestaande hulp;Hengelo (O.);2e halfjaar 2022;120.0;147.0
8923;Totaal;Bestaande hulp;Hengelo (O.);2022;240.0;297.0
8924;Totaal;Bestaande hulp;Hengelo (O.);1e halfjaar 2023;135.0;164.0
8925;Totaal;Bestaande hulp;Hengelo (O.);2e halfjaar 2023;140.0;171.0
8926;Totaal;Bestaande hulp;Hengelo (O.);2023;275.0;335.0
8927;Totaal;Bestaande hulp;Hengelo (O.);1e halfjaar 2024;125.0;153.0
8928;Totaal;Bestaande hulp;'s-Hertogenbosch;1e halfjaar 2019;135.0;88.0
8929;Totaal;Bestaande hulp;'s-Hertogenbosch;2e halfjaar 2019;185.0;120.0
8930;Totaal;Bestaande hulp;'s-Hertogenbosch;2019;320.0;208.0
8931;Totaal;Bestaande hulp;'s-Hertogenbosch;1e halfjaar 2020;235.0;152.0
8932;Totaal;Bestaande hulp;'s-Hertogenbosch;2e halfjaar 2020;270.0;174.0
8933;Totaal;Bestaande hulp;'s-Hertogenbosch;2020;505.0;326.0
8934;Totaal;Bestaande hulp;'s-Hertogenbosch;1e halfjaar 2021;230.0;148.0
8935;Totaal;Bestaande hulp;'s-Hertogenbosch;2e halfjaar 2021;260.0;167.0
8936;Totaal;Bestaande hulp;'s-Hertogenbosch;2021;490.0;315.0
8937;Totaal;Bestaande hulp;'s-Hertogenbosch;1e halfjaar 2022;245.0;157.0
8938;Totaal;Bestaande hulp;'s-Hertogenbosch;2e halfjaar 2022;315.0;202.0
8939;Totaal;Bestaande hulp;'s-Hertogenbosch;2022;560.0;358.0
8940;Totaal;Bestaande hulp;'s-Hertogenbosch;1e halfjaar 2023;285.0;181.0
8941;Totaal;Bestaande hulp;'s-Hertogenbosch;2e halfjaar 2023;250.0;156.0
8942;Totaal;Bestaande hulp;'s-Hertogenbosch;2023;535.0;337.0
8943;Totaal;Bestaande hulp;'s-Hertogenbosch;1e halfjaar 2024;225.0;139.0
8944;Totaal;Bestaande hulp;Heumen;1e halfjaar 2019;;
8945;Totaal;Bestaande hulp;Heumen;2e halfjaar 2019;10.0;61.0
8946;Totaal;Bestaande hulp;Heumen;2019;10.0;61.0
8947;Totaal;Bestaande hulp;Heumen;1e halfjaar 2020;10.0;61.0
8948;Totaal;Bestaande hulp;Heumen;2e halfjaar 2020;10.0;61.0
8949;Totaal;Bestaande hulp;Heumen;2020;15.0;91.0
8950;Totaal;Bestaande hulp;Heumen;1e halfjaar 2021;15.0;91.0
8951;Totaal;Bestaande hulp;Heumen;2e halfjaar 2021;20.0;121.0
8952;Totaal;Bestaande hulp;Heumen;2021;35.0;211.0
8953;Totaal;Bestaande hulp;Heumen;1e halfjaar 2022;20.0;105.0
8954;Totaal;Bestaande hulp;Heumen;2e halfjaar 2022;20.0;111.0
8955;Totaal;Bestaande hulp;Heumen;2022;35.0;215.0
8956;Totaal;Bestaande hulp;Heumen;1e halfjaar 2023;20.0;113.0
8957;Totaal;Bestaande hulp;Heumen;2e halfjaar 2023;15.0;101.0
8958;Totaal;Bestaande hulp;Heumen;2023;35.0;214.0
8959;Totaal;Bestaande hulp;Heumen;1e halfjaar 2024;10.0;59.0
8960;Totaal;Bestaande hulp;Heusden;1e halfjaar 2019;15.0;34.0
8961;Totaal;Bestaande hulp;Heusden;2e halfjaar 2019;35.0;79.0
8962;Totaal;Bestaande hulp;Heusden;2019;50.0;113.0
8963;Totaal;Bestaande hulp;Heusden;1e halfjaar 2020;45.0;101.0
8964;Totaal;Bestaande hulp;Heusden;2e halfjaar 2020;50.0;112.0
8965;Totaal;Bestaande hulp;Heusden;2020;100.0;224.0
8966;Totaal;Bestaande hulp;Heusden;1e halfjaar 2021;35.0;78.0
8967;Totaal;Bestaande hulp;Heusden;2e halfjaar 2021;45.0;100.0
8968;Totaal;Bestaande hulp;Heusden;2021;80.0;178.0
8969;Totaal;Bestaande hulp;Heusden;1e halfjaar 2022;40.0;90.0
8970;Totaal;Bestaande hulp;Heusden;2e halfjaar 2022;45.0;103.0
8971;Totaal;Bestaande hulp;Heusden;2022;90.0;193.0
8972;Totaal;Bestaande hulp;Heusden;1e halfjaar 2023;50.0;107.0
8973;Totaal;Bestaande hulp;Heusden;2e halfjaar 2023;45.0;98.0
8974;Totaal;Bestaande hulp;Heusden;2023;95.0;205.0
8975;Totaal;Bestaande hulp;Heusden;1e halfjaar 2024;45.0;100.0
8976;Totaal;Bestaande hulp;Hillegom;1e halfjaar 2019;20.0;91.0
8977;Totaal;Bestaande hulp;Hillegom;2e halfjaar 2019;25.0;114.0
8978;Totaal;Bestaande hulp;Hillegom;2019;45.0;205.0
8979;Totaal;Bestaande hulp;Hillegom;1e halfjaar 2020;25.0;113.0
8980;Totaal;Bestaande hulp;Hillegom;2e halfjaar 2020;15.0;68.0
8981;Totaal;Bestaande hulp;Hillegom;2020;40.0;180.0
8982;Totaal;Bestaande hulp;Hillegom;1e halfjaar 2021;25.0;113.0
8983;Totaal;Bestaande hulp;Hillegom;2e halfjaar 2021;25.0;113.0
8984;Totaal;Bestaande hulp;Hillegom;2021;50.0;225.0
8985;Totaal;Bestaande hulp;Hillegom;1e halfjaar 2022;20.0;81.0
8986;Totaal;Bestaande hulp;Hillegom;2e halfjaar 2022;15.0;58.0
8987;Totaal;Bestaande hulp;Hillegom;2022;30.0;139.0
8988;Totaal;Bestaande hulp;Hillegom;1e halfjaar 2023;35.0;151.0
8989;Totaal;Bestaande hulp;Hillegom;2e halfjaar 2023;25.0;102.0
8990;Totaal;Bestaande hulp;Hillegom;2023;55.0;254.0
8991;Totaal;Bestaande hulp;Hillegom;1e halfjaar 2024;10.0;39.0
8992;Totaal;Bestaande hulp;Hilvarenbeek;1e halfjaar 2019;;
8993;Totaal;Bestaande hulp;Hilvarenbeek;2e halfjaar 2019;;
8994;Totaal;Bestaande hulp;Hilvarenbeek;2019;10.0;65.0
8995;Totaal;Bestaande hulp;Hilvarenbeek;1e halfjaar 2020;10.0;64.0
8996;Totaal;Bestaande hulp;Hilvarenbeek;2e halfjaar 2020;10.0;64.0
8997;Totaal;Bestaande hulp;Hilvarenbeek;2020;15.0;97.0
8998;Totaal;Bestaande hulp;Hilvarenbeek;1e halfjaar 2021;15.0;96.0
8999;Totaal;Bestaande hulp;Hilvarenbeek;2e halfjaar 2021;15.0;96.0
9000;Totaal;Bestaande hulp;Hilvarenbeek;2021;30.0;191.0
9001;Totaal;Bestaande hulp;Hilvarenbeek;1e halfjaar 2022;15.0;82.0
9002;Totaal;Bestaande hulp;Hilvarenbeek;2e halfjaar 2022;10.0;63.0
9003;Totaal;Bestaande hulp;Hilvarenbeek;2022;25.0;145.0
9004;Totaal;Bestaande hulp;Hilvarenbeek;1e halfjaar 2023;10.0;63.0
9005;Totaal;Bestaande hulp;Hilvarenbeek;2e halfjaar 2023;10.0;63.0
9006;Totaal;Bestaande hulp;Hilvarenbeek;2023;20.0;125.0
9007;Totaal;Bestaande hulp;Hilvarenbeek;1e halfjaar 2024;20.0;113.0
9008;Totaal;Bestaande hulp;Hilversum;1e halfjaar 2019;15.0;17.0
9009;Totaal;Bestaande hulp;Hilversum;2e halfjaar 2019;55.0;61.0
9010;Totaal;Bestaande hulp;Hilversum;2019;75.0;83.0
9011;Totaal;Bestaande hulp;Hilversum;1e halfjaar 2020;80.0;88.0
9012;Totaal;Bestaande hulp;Hilversum;2e halfjaar 2020;85.0;94.0
9013;Totaal;Bestaande hulp;Hilversum;2020;165.0;182.0
9014;Totaal;Bestaande hulp;Hilversum;1e halfjaar 2021;85.0;93.0
9015;Totaal;Bestaande hulp;Hilversum;2e halfjaar 2021;90.0;99.0
9016;Totaal;Bestaande hulp;Hilversum;2021;175.0;192.0
9017;Totaal;Bestaande hulp;Hilversum;1e halfjaar 2022;10.0;10.0
9018;Totaal;Bestaande hulp;Hilversum;2e halfjaar 2022;80.0;88.0
9019;Totaal;Bestaande hulp;Hilversum;2022;90.0;98.0
9020;Totaal;Bestaande hulp;Hilversum;1e halfjaar 2023;70.0;77.0
9021;Totaal;Bestaande hulp;Hilversum;2e halfjaar 2023;105.0;112.0
9022;Totaal;Bestaande hulp;Hilversum;2023;175.0;190.0
9023;Totaal;Bestaande hulp;Hilversum;1e halfjaar 2024;125.0;132.0
9024;Totaal;Bestaande hulp;Hoeksche Waard;1e halfjaar 2019;40.0;46.0
9025;Totaal;Bestaande hulp;Hoeksche Waard;2e halfjaar 2019;45.0;52.0
9026;Totaal;Bestaande hulp;Hoeksche Waard;2019;85.0;98.0
9027;Totaal;Bestaande hulp;Hoeksche Waard;1e halfjaar 2020;55.0;63.0
9028;Totaal;Bestaande hulp;Hoeksche Waard;2e halfjaar 2020;70.0;80.0
9029;Totaal;Bestaande hulp;Hoeksche Waard;2020;125.0;143.0
9030;Totaal;Bestaande hulp;Hoeksche Waard;1e halfjaar 2021;75.0;85.0
9031;Totaal;Bestaande hulp;Hoeksche Waard;2e halfjaar 2021;75.0;85.0
9032;Totaal;Bestaande hulp;Hoeksche Waard;2021;155.0;176.0
9033;Totaal;Bestaande hulp;Hoeksche Waard;1e halfjaar 2022;75.0;83.0
9034;Totaal;Bestaande hulp;Hoeksche Waard;2e halfjaar 2022;80.0;91.0
9035;Totaal;Bestaande hulp;Hoeksche Waard;2022;155.0;175.0
9036;Totaal;Bestaande hulp;Hoeksche Waard;1e halfjaar 2023;50.0;57.0
9037;Totaal;Bestaande hulp;Hoeksche Waard;2e halfjaar 2023;75.0;82.0
9038;Totaal;Bestaande hulp;Hoeksche Waard;2023;125.0;139.0
9039;Totaal;Bestaande hulp;Hoeksche Waard;1e halfjaar 2024;75.0;84.0
9040;Totaal;Bestaande hulp;Hof van Twente;1e halfjaar 2019;;
9041;Totaal;Bestaande hulp;Hof van Twente;2e halfjaar 2019;;
9042;Totaal;Bestaande hulp;Hof van Twente;2019;10.0;29.0
9043;Totaal;Bestaande hulp;Hof van Twente;1e halfjaar 2020;20.0;57.0
9044;Totaal;Bestaande hulp;Hof van Twente;2e halfjaar 2020;30.0;86.0
9045;Totaal;Bestaande hulp;Hof van Twente;2020;50.0;143.0
9046;Totaal;Bestaande hulp;Hof van Twente;1e halfjaar 2021;25.0;71.0
9047;Totaal;Bestaande hulp;Hof van Twente;2e halfjaar 2021;40.0;114.0
9048;Totaal;Bestaande hulp;Hof van Twente;2021;65.0;186.0
9049;Totaal;Bestaande hulp;Hof van Twente;1e halfjaar 2022;25.0;71.0
9050;Totaal;Bestaande hulp;Hof van Twente;2e halfjaar 2022;25.0;77.0
9051;Totaal;Bestaande hulp;Hof van Twente;2022;50.0;148.0
9052;Totaal;Bestaande hulp;Hof van Twente;1e halfjaar 2023;30.0;79.0
9053;Totaal;Bestaande hulp;Hof van Twente;2e halfjaar 2023;40.0;118.0
9054;Totaal;Bestaande hulp;Hof van Twente;2023;70.0;197.0
