ID;Geslacht;Leeftijd;Provincie;Perioden;FormeelOnverzekerdenOpPeildatum_1;NogOnverzekerd6MaandenNaPeildatum_2;FormeelOnverzekerdenOpPeildatum_3;NogOnverzekerd6MaandenNaPeildatum_4
761;1;5;Zuid-Holland (PV);1 mei 2007;980;890;0.5;0.4
762;1;5;Zuid-Holland (PV);1 mei 2008;1330;1220;0.6;0.5
763;1;5;Zuid-Holland (PV);1 mei 2009;1120;1020;0.5;0.4
764;1;5;Zuid-Holland (PV);1 mei 2010;1040;970;0.4;0.4
765;1;5;Zeeland (PV);1 mei 2006;150;130;0.4;0.4
766;1;5;Zeeland (PV);1 mei 2007;100;100;0.4;0.3
767;1;5;Zeeland (PV);1 mei 2008;120;110;0.4;0.3
768;1;5;Zeeland (PV);1 mei 2009;120;110;0.4;0.3
769;1;5;Zeeland (PV);1 mei 2010;110;100;0.3;0.3
770;1;5;Noord-Brabant (PV);1 mei 2006;340;290;0.2;0.2
771;1;5;Noord-Brabant (PV);1 mei 2007;230;200;0.1;0.1
772;1;5;Noord-Brabant (PV);1 mei 2008;270;240;0.2;0.1
773;1;5;Noord-Brabant (PV);1 mei 2009;280;260;0.2;0.1
774;1;5;Noord-Brabant (PV);1 mei 2010;220;190;0.1;0.1
775;1;5;Limburg (PV);1 mei 2006;560;510;0.6;0.5
776;1;5;Limburg (PV);1 mei 2007;330;290;0.4;0.4
777;1;5;Limburg (PV);1 mei 2008;480;450;0.5;0.5
778;1;5;Limburg (PV);1 mei 2009;500;470;0.5;0.5
779;1;5;Limburg (PV);1 mei 2010;460;440;0.5;0.5
780;2;9;Nederland;1 mei 2006;93470;69970;1.1;0.8
781;2;9;Nederland;1 mei 2007;82920;61690;1.0;0.7
782;2;9;Nederland;1 mei 2008;81740;63600;1.0;0.8
783;2;9;Nederland;1 mei 2009;80640;63090;1.0;0.8
784;2;9;Nederland;1 mei 2010;71940;55770;0.9;0.7
785;2;9;Groningen (PV);1 mei 2006;2820;2160;1.0;0.7
786;2;9;Groningen (PV);1 mei 2007;2560;1880;0.9;0.7
787;2;9;Groningen (PV);1 mei 2008;2410;1830;0.8;0.6
788;2;9;Groningen (PV);1 mei 2009;2550;1960;0.9;0.7
789;2;9;Groningen (PV);1 mei 2010;2350;1780;0.8;0.6
790;2;9;Friesland (PV);1 mei 2006;2510;1950;0.8;0.6
791;2;9;Friesland (PV);1 mei 2007;2310;1890;0.7;0.6
792;2;9;Friesland (PV);1 mei 2008;2300;1900;0.7;0.6
793;2;9;Friesland (PV);1 mei 2009;1590;1310;0.5;0.4
794;2;9;Friesland (PV);1 mei 2010;1360;1070;0.4;0.3
795;2;9;Drenthe (PV);1 mei 2006;1200;900;0.5;0.4
796;2;9;Drenthe (PV);1 mei 2007;1020;770;0.4;0.3
797;2;9;Drenthe (PV);1 mei 2008;1100;860;0.4;0.3
798;2;9;Drenthe (PV);1 mei 2009;1200;920;0.5;0.4
799;2;9;Drenthe (PV);1 mei 2010;810;610;0.3;0.2
800;2;9;Overijssel (PV);1 mei 2006;4140;3030;0.7;0.5
801;2;9;Overijssel (PV);1 mei 2007;3500;2440;0.6;0.4
802;2;9;Overijssel (PV);1 mei 2008;3410;2640;0.6;0.5
803;2;9;Overijssel (PV);1 mei 2009;3430;2750;0.6;0.5
804;2;9;Overijssel (PV);1 mei 2010;3150;2500;0.6;0.4
805;2;9;Flevoland (PV);1 mei 2006;1940;1410;1.0;0.8
806;2;9;Flevoland (PV);1 mei 2007;1720;1270;0.9;0.7
807;2;9;Flevoland (PV);1 mei 2008;1640;1270;0.9;0.7
808;2;9;Flevoland (PV);1 mei 2009;1730;1360;0.9;0.7
809;2;9;Flevoland (PV);1 mei 2010;1320;1000;0.7;0.5
810;2;9;Gelderland (PV);1 mei 2006;8860;7040;0.9;0.7
811;2;9;Gelderland (PV);1 mei 2007;8040;6410;0.8;0.6
812;2;9;Gelderland (PV);1 mei 2008;7870;6350;0.8;0.6
813;2;9;Gelderland (PV);1 mei 2009;7690;6340;0.8;0.6
814;2;9;Gelderland (PV);1 mei 2010;6680;5380;0.7;0.5
815;2;9;Utrecht (PV);1 mei 2006;5940;4400;1.0;0.7
816;2;9;Utrecht (PV);1 mei 2007;5410;3760;0.9;0.6
817;2;9;Utrecht (PV);1 mei 2008;5230;3890;0.8;0.6
818;2;9;Utrecht (PV);1 mei 2009;4900;3610;0.8;0.6
819;2;9;Utrecht (PV);1 mei 2010;4510;3180;0.7;0.5
820;2;9;Noord-Holland (PV);1 mei 2006;21400;15500;1.6;1.2
821;2;9;Noord-Holland (PV);1 mei 2007;18830;13290;1.4;1.0
822;2;9;Noord-Holland (PV);1 mei 2008;18350;13600;1.4;1.0
823;2;9;Noord-Holland (PV);1 mei 2009;19340;14690;1.4;1.1
824;2;9;Noord-Holland (PV);1 mei 2010;16970;12710;1.2;0.9
825;2;9;Zuid-Holland (PV);1 mei 2006;27580;20600;1.6;1.2
826;2;9;Zuid-Holland (PV);1 mei 2007;24700;18780;1.4;1.1
827;2;9;Zuid-Holland (PV);1 mei 2008;25060;20060;1.4;1.1
828;2;9;Zuid-Holland (PV);1 mei 2009;24190;19070;1.4;1.1
829;2;9;Zuid-Holland (PV);1 mei 2010;22280;17630;1.3;1.0
830;2;9;Zeeland (PV);1 mei 2006;1730;1390;0.9;0.7
831;2;9;Zeeland (PV);1 mei 2007;1560;1180;0.8;0.6
832;2;9;Zeeland (PV);1 mei 2008;1410;1100;0.7;0.6
833;2;9;Zeeland (PV);1 mei 2009;1350;1080;0.7;0.6
834;2;9;Zeeland (PV);1 mei 2010;1180;920;0.6;0.5
835;2;9;Noord-Brabant (PV);1 mei 2006;8440;6030;0.7;0.5
836;2;9;Noord-Brabant (PV);1 mei 2007;7460;5400;0.6;0.4
837;2;9;Noord-Brabant (PV);1 mei 2008;7410;5560;0.6;0.5
838;2;9;Noord-Brabant (PV);1 mei 2009;7350;5520;0.6;0.5
839;2;9;Noord-Brabant (PV);1 mei 2010;6240;4710;0.5;0.4
840;2;9;Limburg (PV);1 mei 2006;6910;5550;1.2;1.0
841;2;9;Limburg (PV);1 mei 2007;5830;4620;1.0;0.8
842;2;9;Limburg (PV);1 mei 2008;5570;4570;1.0;0.8
843;2;9;Limburg (PV);1 mei 2009;5330;4490;0.9;0.8
844;2;9;Limburg (PV);1 mei 2010;5090;4270;0.9;0.8
845;2;1;Nederland;1 mei 2006;12980;9640;0.9;0.7
846;2;1;Nederland;1 mei 2007;13190;9490;0.8;0.5
847;2;1;Nederland;1 mei 2008;11250;8380;0.7;0.5
848;2;1;Nederland;1 mei 2009;10620;8070;0.7;0.5
849;2;1;Nederland;1 mei 2010;8160;6150;0.5;0.4
850;2;1;Groningen (PV);1 mei 2006;370;290;0.8;0.6
851;2;1;Groningen (PV);1 mei 2007;400;300;0.7;0.5
852;2;1;Groningen (PV);1 mei 2008;300;210;0.6;0.4
853;2;1;Groningen (PV);1 mei 2009;260;180;0.5;0.4
854;2;1;Groningen (PV);1 mei 2010;190;150;0.4;0.3
855;2;1;Friesland (PV);1 mei 2006;580;490;1.0;0.8
856;2;1;Friesland (PV);1 mei 2007;670;580;1.0;0.8
857;2;1;Friesland (PV);1 mei 2008;630;560;1.0;0.8
858;2;1;Friesland (PV);1 mei 2009;260;210;0.4;0.3
859;2;1;Friesland (PV);1 mei 2010;160;110;0.2;0.2
860;2;1;Drenthe (PV);1 mei 2006;220;180;0.5;0.4
861;2;1;Drenthe (PV);1 mei 2007;230;160;0.4;0.3
862;2;1;Drenthe (PV);1 mei 2008;200;150;0.4;0.3
863;2;1;Drenthe (PV);1 mei 2009;230;190;0.5;0.4
864;2;1;Drenthe (PV);1 mei 2010;110;90;0.2;0.2
865;2;1;Overijssel (PV);1 mei 2006;610;450;0.6;0.4
866;2;1;Overijssel (PV);1 mei 2007;620;430;0.5;0.3
867;2;1;Overijssel (PV);1 mei 2008;560;410;0.5;0.3
868;2;1;Overijssel (PV);1 mei 2009;490;390;0.4;0.3
869;2;1;Overijssel (PV);1 mei 2010;350;280;0.3;0.2
870;2;1;Flevoland (PV);1 mei 2006;380;280;0.9;0.7
871;2;1;Flevoland (PV);1 mei 2007;410;290;0.8;0.6
872;2;1;Flevoland (PV);1 mei 2008;330;250;0.7;0.5
873;2;1;Flevoland (PV);1 mei 2009;360;280;0.8;0.6
874;2;1;Flevoland (PV);1 mei 2010;230;170;0.5;0.4
875;2;1;Gelderland (PV);1 mei 2006;1300;1030;0.7;0.6
876;2;1;Gelderland (PV);1 mei 2007;1360;1000;0.6;0.5
877;2;1;Gelderland (PV);1 mei 2008;970;740;0.5;0.4
878;2;1;Gelderland (PV);1 mei 2009;940;750;0.5;0.4
879;2;1;Gelderland (PV);1 mei 2010;700;550;0.3;0.3
880;2;1;Utrecht (PV);1 mei 2006;730;510;0.7;0.5
881;2;1;Utrecht (PV);1 mei 2007;700;470;0.5;0.4
882;2;1;Utrecht (PV);1 mei 2008;670;490;0.5;0.4
883;2;1;Utrecht (PV);1 mei 2009;540;420;0.4;0.3
884;2;1;Utrecht (PV);1 mei 2010;410;290;0.3;0.2
885;2;1;Noord-Holland (PV);1 mei 2006;2580;1790;1.1;0.8
886;2;1;Noord-Holland (PV);1 mei 2007;2470;1630;0.9;0.6
887;2;1;Noord-Holland (PV);1 mei 2008;2210;1520;0.9;0.6
888;2;1;Noord-Holland (PV);1 mei 2009;2460;1820;1.0;0.7
889;2;1;Noord-Holland (PV);1 mei 2010;1900;1370;0.7;0.5
890;2;1;Zuid-Holland (PV);1 mei 2006;3830;2810;1.3;0.9
891;2;1;Zuid-Holland (PV);1 mei 2007;3820;2780;1.0;0.8
892;2;1;Zuid-Holland (PV);1 mei 2008;3290;2460;1.0;0.7
893;2;1;Zuid-Holland (PV);1 mei 2009;3100;2330;0.9;0.7
894;2;1;Zuid-Holland (PV);1 mei 2010;2610;1960;0.8;0.6
895;2;1;Zeeland (PV);1 mei 2006;300;230;0.9;0.7
896;2;1;Zeeland (PV);1 mei 2007;310;220;0.8;0.6
897;2;1;Zeeland (PV);1 mei 2008;220;170;0.6;0.4
898;2;1;Zeeland (PV);1 mei 2009;200;170;0.6;0.5
899;2;1;Zeeland (PV);1 mei 2010;170;130;0.5;0.3
900;2;1;Noord-Brabant (PV);1 mei 2006;1110;800;0.5;0.4
901;2;1;Noord-Brabant (PV);1 mei 2007;1230;870;0.5;0.3
902;2;1;Noord-Brabant (PV);1 mei 2008;1080;790;0.5;0.3
903;2;1;Noord-Brabant (PV);1 mei 2009;1050;730;0.4;0.3
904;2;1;Noord-Brabant (PV);1 mei 2010;750;570;0.3;0.2
905;2;1;Limburg (PV);1 mei 2006;980;780;1.1;0.9
906;2;1;Limburg (PV);1 mei 2007;970;760;0.9;0.7
907;2;1;Limburg (PV);1 mei 2008;790;640;0.8;0.6
908;2;1;Limburg (PV);1 mei 2009;720;590;0.7;0.6
909;2;1;Limburg (PV);1 mei 2010;600;490;0.6;0.5
910;2;2;Nederland;1 mei 2006;42640;30160;2.6;1.8
911;2;2;Nederland;1 mei 2007;41260;29420;2.4;1.7
912;2;2;Nederland;1 mei 2008;40580;30420;2.4;1.8
913;2;2;Nederland;1 mei 2009;41710;31420;2.5;1.9
914;2;2;Nederland;1 mei 2010;39390;29550;2.3;1.7
915;2;2;Groningen (PV);1 mei 2006;1610;1200;2.5;1.9
916;2;2;Groningen (PV);1 mei 2007;1540;1090;2.3;1.7
917;2;2;Groningen (PV);1 mei 2008;1510;1140;2.3;1.7
918;2;2;Groningen (PV);1 mei 2009;1750;1330;2.7;2.0
919;2;2;Groningen (PV);1 mei 2010;1710;1280;2.6;1.9
920;2;2;Friesland (PV);1 mei 2006;1090;790;1.8;1.3
921;2;2;Friesland (PV);1 mei 2007;1000;760;1.6;1.3
922;2;2;Friesland (PV);1 mei 2008;990;760;1.7;1.3
923;2;2;Friesland (PV);1 mei 2009;870;710;1.5;1.2
924;2;2;Friesland (PV);1 mei 2010;820;650;1.4;1.1
925;2;2;Drenthe (PV);1 mei 2006;500;350;1.2;0.9
926;2;2;Drenthe (PV);1 mei 2007;420;310;1.0;0.8
927;2;2;Drenthe (PV);1 mei 2008;510;380;1.3;1.0
928;2;2;Drenthe (PV);1 mei 2009;560;370;1.4;0.9
929;2;2;Drenthe (PV);1 mei 2010;380;270;1.0;0.7
930;2;2;Overijssel (PV);1 mei 2006;2130;1500;1.9;1.3
931;2;2;Overijssel (PV);1 mei 2007;1920;1260;1.7;1.1
932;2;2;Overijssel (PV);1 mei 2008;1820;1390;1.6;1.2
933;2;2;Overijssel (PV);1 mei 2009;1920;1520;1.7;1.3
934;2;2;Overijssel (PV);1 mei 2010;2000;1580;1.8;1.4
935;2;2;Flevoland (PV);1 mei 2006;830;560;2.0;1.3
936;2;2;Flevoland (PV);1 mei 2007;770;560;1.8;1.3
937;2;2;Flevoland (PV);1 mei 2008;730;550;1.7;1.3
938;2;2;Flevoland (PV);1 mei 2009;800;600;1.9;1.4
939;2;2;Flevoland (PV);1 mei 2010;610;440;1.4;1.0
940;2;2;Gelderland (PV);1 mei 2006;4450;3430;2.3;1.8
941;2;2;Gelderland (PV);1 mei 2007;4350;3480;2.2;1.8
942;2;2;Gelderland (PV);1 mei 2008;4400;3510;2.3;1.8
943;2;2;Gelderland (PV);1 mei 2009;4370;3550;2.3;1.8
944;2;2;Gelderland (PV);1 mei 2010;3890;3070;2.0;1.6
945;2;2;Utrecht (PV);1 mei 2006;3140;2230;2.4;1.7
946;2;2;Utrecht (PV);1 mei 2007;3180;2080;2.3;1.5
947;2;2;Utrecht (PV);1 mei 2008;2930;2060;2.1;1.5
948;2;2;Utrecht (PV);1 mei 2009;2910;1970;2.1;1.4
949;2;2;Utrecht (PV);1 mei 2010;2850;1880;2.0;1.3
950;2;2;Noord-Holland (PV);1 mei 2006;9240;6320;3.4;2.3
951;2;2;Noord-Holland (PV);1 mei 2007;9330;6320;3.3;2.2
952;2;2;Noord-Holland (PV);1 mei 2008;9200;6600;3.3;2.3
953;2;2;Noord-Holland (PV);1 mei 2009;9550;6950;3.3;2.4
954;2;2;Noord-Holland (PV);1 mei 2010;9020;6480;3.1;2.2
955;2;2;Zuid-Holland (PV);1 mei 2006;12330;8720;3.3;2.4
956;2;2;Zuid-Holland (PV);1 mei 2007;12170;8940;3.2;2.4
957;2;2;Zuid-Holland (PV);1 mei 2008;12180;9440;3.3;2.5
958;2;2;Zuid-Holland (PV);1 mei 2009;12480;9600;3.3;2.5
959;2;2;Zuid-Holland (PV);1 mei 2010;11810;9190;3.1;2.4
960;2;2;Zeeland (PV);1 mei 2006;650;510;2.0;1.5
961;2;2;Zeeland (PV);1 mei 2007;640;450;2.0;1.4
962;2;2;Zeeland (PV);1 mei 2008;570;410;1.8;1.3
963;2;2;Zeeland (PV);1 mei 2009;560;400;1.7;1.3
964;2;2;Zeeland (PV);1 mei 2010;490;350;1.5;1.1
965;2;2;Noord-Brabant (PV);1 mei 2006;4190;2790;1.8;1.2
966;2;2;Noord-Brabant (PV);1 mei 2007;3810;2640;1.6;1.1
967;2;2;Noord-Brabant (PV);1 mei 2008;3710;2670;1.6;1.1
968;2;2;Noord-Brabant (PV);1 mei 2009;3860;2800;1.6;1.2
969;2;2;Noord-Brabant (PV);1 mei 2010;3520;2580;1.5;1.1
970;2;2;Limburg (PV);1 mei 2006;2480;1760;2.4;1.7
971;2;2;Limburg (PV);1 mei 2007;2140;1540;2.1;1.5
972;2;2;Limburg (PV);1 mei 2008;2040;1500;2.0;1.5
973;2;2;Limburg (PV);1 mei 2009;2090;1620;2.1;1.6
974;2;2;Limburg (PV);1 mei 2010;2280;1800;2.3;1.8
975;2;3;Nederland;1 mei 2006;23430;17880;1.2;0.9
976;2;3;Nederland;1 mei 2007;17770;13570;0.9;0.7
977;2;3;Nederland;1 mei 2008;17960;14270;1.0;0.8
978;2;3;Nederland;1 mei 2009;17510;14070;0.9;0.8
979;2;3;Nederland;1 mei 2010;15110;12040;0.8;0.7
980;2;3;Groningen (PV);1 mei 2006;560;450;0.9;0.7
981;2;3;Groningen (PV);1 mei 2007;430;330;0.7;0.5
982;2;3;Groningen (PV);1 mei 2008;380;290;0.6;0.5
983;2;3;Groningen (PV);1 mei 2009;340;270;0.6;0.5
984;2;3;Groningen (PV);1 mei 2010;290;220;0.5;0.4
985;2;3;Friesland (PV);1 mei 2006;480;350;0.7;0.5
986;2;3;Friesland (PV);1 mei 2007;340;280;0.5;0.4
987;2;3;Friesland (PV);1 mei 2008;360;290;0.5;0.4
988;2;3;Friesland (PV);1 mei 2009;250;200;0.4;0.3
989;2;3;Friesland (PV);1 mei 2010;200;160;0.3;0.2
990;2;3;Drenthe (PV);1 mei 2006;280;210;0.5;0.4
991;2;3;Drenthe (PV);1 mei 2007;230;180;0.4;0.3
992;2;3;Drenthe (PV);1 mei 2008;210;170;0.4;0.3
993;2;3;Drenthe (PV);1 mei 2009;240;200;0.4;0.4
994;2;3;Drenthe (PV);1 mei 2010;180;140;0.3;0.3
995;2;3;Overijssel (PV);1 mei 2006;890;670;0.7;0.5
996;2;3;Overijssel (PV);1 mei 2007;650;470;0.5;0.4
997;2;3;Overijssel (PV);1 mei 2008;650;530;0.5;0.4
998;2;3;Overijssel (PV);1 mei 2009;660;540;0.5;0.4
999;2;3;Overijssel (PV);1 mei 2010;530;420;0.4;0.3
1000;2;3;Flevoland (PV);1 mei 2006;440;320;0.9;0.7
1001;2;3;Flevoland (PV);1 mei 2007;310;220;0.6;0.5
1002;2;3;Flevoland (PV);1 mei 2008;330;260;0.7;0.5
1003;2;3;Flevoland (PV);1 mei 2009;340;280;0.7;0.6
1004;2;3;Flevoland (PV);1 mei 2010;270;200;0.6;0.4
1005;2;3;Gelderland (PV);1 mei 2006;2010;1640;0.9;0.7
1006;2;3;Gelderland (PV);1 mei 2007;1540;1250;0.7;0.5
1007;2;3;Gelderland (PV);1 mei 2008;1620;1310;0.7;0.6
1008;2;3;Gelderland (PV);1 mei 2009;1530;1290;0.7;0.6
1009;2;3;Gelderland (PV);1 mei 2010;1390;1160;0.6;0.5
1010;2;3;Utrecht (PV);1 mei 2006;1290;1000;0.9;0.7
1011;2;3;Utrecht (PV);1 mei 2007;970;740;0.7;0.5
1012;2;3;Utrecht (PV);1 mei 2008;1020;800;0.7;0.6
1013;2;3;Utrecht (PV);1 mei 2009;900;730;0.6;0.5
1014;2;3;Utrecht (PV);1 mei 2010;780;610;0.6;0.4
1015;2;3;Noord-Holland (PV);1 mei 2006;6490;4810;2.0;1.5
1016;2;3;Noord-Holland (PV);1 mei 2007;4750;3470;1.5;1.1
1017;2;3;Noord-Holland (PV);1 mei 2008;4530;3450;1.4;1.1
1018;2;3;Noord-Holland (PV);1 mei 2009;4880;3840;1.6;1.2
1019;2;3;Noord-Holland (PV);1 mei 2010;4050;3190;1.3;1.0
1020;2;3;Zuid-Holland (PV);1 mei 2006;6870;5190;1.7;1.3
1021;2;3;Zuid-Holland (PV);1 mei 2007;5250;4040;1.3;1.0
1022;2;3;Zuid-Holland (PV);1 mei 2008;5610;4580;1.4;1.2
1023;2;3;Zuid-Holland (PV);1 mei 2009;5370;4280;1.4;1.1
1024;2;3;Zuid-Holland (PV);1 mei 2010;4960;3940;1.3;1.0
1025;2;3;Zeeland (PV);1 mei 2006;380;300;0.9;0.7
1026;2;3;Zeeland (PV);1 mei 2007;310;240;0.7;0.6
1027;2;3;Zeeland (PV);1 mei 2008;300;240;0.7;0.6
1028;2;3;Zeeland (PV);1 mei 2009;260;210;0.6;0.5
1029;2;3;Zeeland (PV);1 mei 2010;230;200;0.6;0.5
1030;2;3;Noord-Brabant (PV);1 mei 2006;1940;1420;0.7;0.5
1031;2;3;Noord-Brabant (PV);1 mei 2007;1530;1140;0.5;0.4
1032;2;3;Noord-Brabant (PV);1 mei 2008;1610;1240;0.6;0.4
1033;2;3;Noord-Brabant (PV);1 mei 2009;1510;1180;0.5;0.4
1034;2;3;Noord-Brabant (PV);1 mei 2010;1270;970;0.5;0.4
1035;2;3;Limburg (PV);1 mei 2006;1810;1510;1.4;1.2
1036;2;3;Limburg (PV);1 mei 2007;1470;1210;1.1;0.9
1037;2;3;Limburg (PV);1 mei 2008;1330;1110;1.1;0.9
1038;2;3;Limburg (PV);1 mei 2009;1230;1050;1.0;0.8
1039;2;3;Limburg (PV);1 mei 2010;980;830;0.8;0.7
1040;2;4;Nederland;1 mei 2006;9890;8230;0.6;0.5
1041;2;4;Nederland;1 mei 2007;7510;6270;0.5;0.4
1042;2;4;Nederland;1 mei 2008;8150;7040;0.5;0.4
1043;2;4;Nederland;1 mei 2009;7520;6500;0.4;0.4
1044;2;4;Nederland;1 mei 2010;6560;5530;0.4;0.3
1045;2;4;Groningen (PV);1 mei 2006;200;160;0.3;0.3
1046;2;4;Groningen (PV);1 mei 2007;140;120;0.3;0.2
1047;2;4;Groningen (PV);1 mei 2008;160;130;0.3;0.2
1048;2;4;Groningen (PV);1 mei 2009;140;120;0.2;0.2
1049;2;4;Groningen (PV);1 mei 2010;120;90;0.2;0.2
1050;2;4;Friesland (PV);1 mei 2006;210;180;0.3;0.3
1051;2;4;Friesland (PV);1 mei 2007;190;170;0.3;0.3
1052;2;4;Friesland (PV);1 mei 2008;180;170;0.3;0.3
1053;2;4;Friesland (PV);1 mei 2009;130;110;0.2;0.2
1054;2;4;Friesland (PV);1 mei 2010;110;90;0.2;0.1
1055;2;4;Drenthe (PV);1 mei 2006;140;110;0.3;0.2
1056;2;4;Drenthe (PV);1 mei 2007;100;80;0.2;0.2
1057;2;4;Drenthe (PV);1 mei 2008;120;110;0.2;0.2
1058;2;4;Drenthe (PV);1 mei 2009;120;110;0.2;0.2
1059;2;4;Drenthe (PV);1 mei 2010;100;90;0.2;0.2
1060;2;4;Overijssel (PV);1 mei 2006;360;270;0.3;0.2
1061;2;4;Overijssel (PV);1 mei 2007;220;170;0.2;0.2
1062;2;4;Overijssel (PV);1 mei 2008;250;210;0.2;0.2
1063;2;4;Overijssel (PV);1 mei 2009;260;220;0.2;0.2
1064;2;4;Overijssel (PV);1 mei 2010;200;170;0.2;0.1
1065;2;4;Flevoland (PV);1 mei 2006;200;170;0.6;0.5
1066;2;4;Flevoland (PV);1 mei 2007;160;140;0.5;0.4
1067;2;4;Flevoland (PV);1 mei 2008;170;140;0.5;0.4
1068;2;4;Flevoland (PV);1 mei 2009;160;140;0.5;0.4
1069;2;4;Flevoland (PV);1 mei 2010;150;130;0.4;0.4
1070;2;4;Gelderland (PV);1 mei 2006;750;620;0.4;0.3
1071;2;4;Gelderland (PV);1 mei 2007;550;450;0.3;0.2
1072;2;4;Gelderland (PV);1 mei 2008;590;510;0.3;0.3
1073;2;4;Gelderland (PV);1 mei 2009;580;500;0.3;0.2
1074;2;4;Gelderland (PV);1 mei 2010;490;420;0.2;0.2
1075;2;4;Utrecht (PV);1 mei 2006;500;410;0.4;0.4
1076;2;4;Utrecht (PV);1 mei 2007;380;310;0.3;0.3
1077;2;4;Utrecht (PV);1 mei 2008;390;330;0.3;0.3
1078;2;4;Utrecht (PV);1 mei 2009;360;320;0.3;0.3
1079;2;4;Utrecht (PV);1 mei 2010;320;260;0.3;0.2
1080;2;4;Noord-Holland (PV);1 mei 2006;2260;1850;0.9;0.7
1081;2;4;Noord-Holland (PV);1 mei 2007;1670;1340;0.7;0.5
1082;2;4;Noord-Holland (PV);1 mei 2008;1730;1430;0.7;0.5
1083;2;4;Noord-Holland (PV);1 mei 2009;1810;1520;0.7;0.6
1084;2;4;Noord-Holland (PV);1 mei 2010;1520;1250;0.6;0.5
1085;2;4;Zuid-Holland (PV);1 mei 2006;3010;2480;0.9;0.7
1086;2;4;Zuid-Holland (PV);1 mei 2007;2350;2000;0.7;0.6
1087;2;4;Zuid-Holland (PV);1 mei 2008;2660;2330;0.8;0.7
1088;2;4;Zuid-Holland (PV);1 mei 2009;2190;1860;0.6;0.5
1089;2;4;Zuid-Holland (PV);1 mei 2010;1970;1630;0.6;0.5
1090;2;4;Zeeland (PV);1 mei 2006;220;190;0.5;0.4
1091;2;4;Zeeland (PV);1 mei 2007;190;160;0.5;0.4
1092;2;4;Zeeland (PV);1 mei 2008;190;160;0.5;0.4
1093;2;4;Zeeland (PV);1 mei 2009;190;170;0.5;0.4
1094;2;4;Zeeland (PV);1 mei 2010;170;140;0.4;0.3
1095;2;4;Noord-Brabant (PV);1 mei 2006;780;650;0.3;0.3
1096;2;4;Noord-Brabant (PV);1 mei 2007;600;470;0.3;0.2
1097;2;4;Noord-Brabant (PV);1 mei 2008;650;540;0.3;0.2
1098;2;4;Noord-Brabant (PV);1 mei 2009;620;520;0.2;0.2
1099;2;4;Noord-Brabant (PV);1 mei 2010;510;420;0.2;0.2
1100;2;4;Limburg (PV);1 mei 2006;1250;1130;1.0;0.9
1101;2;4;Limburg (PV);1 mei 2007;980;870;0.8;0.7
1102;2;4;Limburg (PV);1 mei 2008;1050;980;0.8;0.8
1103;2;4;Limburg (PV);1 mei 2009;960;910;0.8;0.7
1104;2;4;Limburg (PV);1 mei 2010;920;850;0.7;0.7
1105;2;5;Nederland;1 mei 2006;4530;4070;0.3;0.3
1106;2;5;Nederland;1 mei 2007;3200;2930;0.2;0.2
1107;2;5;Nederland;1 mei 2008;3800;3510;0.3;0.2
1108;2;5;Nederland;1 mei 2009;3290;3050;0.2;0.2
1109;2;5;Nederland;1 mei 2010;2710;2500;0.2;0.2
1110;2;5;Groningen (PV);1 mei 2006;70;60;0.1;0.1
1111;2;5;Groningen (PV);1 mei 2007;50;40;0.1;0.1
1112;2;5;Groningen (PV);1 mei 2008;60;50;0.1;0.1
1113;2;5;Groningen (PV);1 mei 2009;60;60;0.1;0.1
1114;2;5;Groningen (PV);1 mei 2010;50;40;0.1;0.1
1115;2;5;Friesland (PV);1 mei 2006;150;130;0.2;0.2
1116;2;5;Friesland (PV);1 mei 2007;120;110;0.2;0.2
1117;2;5;Friesland (PV);1 mei 2008;140;130;0.2;0.2
1118;2;5;Friesland (PV);1 mei 2009;80;70;0.1;0.1
1119;2;5;Friesland (PV);1 mei 2010;70;60;0.1;0.1
1120;2;5;Drenthe (PV);1 mei 2006;50;50;0.1;0.1
1121;2;5;Drenthe (PV);1 mei 2007;30;30;0.1;0.1
1122;2;5;Drenthe (PV);1 mei 2008;50;50;0.1;0.1
1123;2;5;Drenthe (PV);1 mei 2009;50;50;0.1;0.1
1124;2;5;Drenthe (PV);1 mei 2010;40;30;0.1;0.1
1125;2;5;Overijssel (PV);1 mei 2006;160;140;0.1;0.1
1126;2;5;Overijssel (PV);1 mei 2007;110;100;0.1;0.1
1127;2;5;Overijssel (PV);1 mei 2008;120;110;0.1;0.1
1128;2;5;Overijssel (PV);1 mei 2009;100;90;0.1;0.1
1129;2;5;Overijssel (PV);1 mei 2010;70;70;0.1;0.1
1130;2;5;Flevoland (PV);1 mei 2006;90;80;0.4;0.4
1131;2;5;Flevoland (PV);1 mei 2007;70;60;0.4;0.3
1132;2;5;Flevoland (PV);1 mei 2008;80;70;0.4;0.3
1133;2;5;Flevoland (PV);1 mei 2009;80;70;0.4;0.3
1134;2;5;Flevoland (PV);1 mei 2010;70;60;0.3;0.3
1135;2;5;Gelderland (PV);1 mei 2006;360;320;0.2;0.2
1136;2;5;Gelderland (PV);1 mei 2007;240;220;0.1;0.1
1137;2;5;Gelderland (PV);1 mei 2008;290;270;0.2;0.2
1138;2;5;Gelderland (PV);1 mei 2009;260;250;0.1;0.1
1139;2;5;Gelderland (PV);1 mei 2010;210;190;0.1;0.1
1140;2;5;Utrecht (PV);1 mei 2006;270;250;0.3;0.2
1141;2;5;Utrecht (PV);1 mei 2007;180;170;0.2;0.2
