ID;RegioS;Perioden;TotaalWegvoertuigen_1;Personenauto_2;TotaalBedrijfsvoertuigen_3;TotaalBedrijfsmotorvoertuigen_4;Bestelauto_5;VrachtautoExclTrekkerVoorOplegger_6;TrekkerVoorOplegger_7;SpeciaalVoertuig_8;Bus_9;TotaalAanhangwagensEnOpleggers_10;Aanhangwagen_11;Oplegger_12;Motorfiets_13;AlleVoertuigenMetBromfietskenteken_14;Snorfiets_15;Bromfiets_16;Brommobiel_17;OverigeVoertuigenMetBromfietskenteken_18;LandsdeelCode_19;ProvincieCode_20;CoropgebiedCode_21;Gemeentecode_22;Naam_23;GemeenteGrootteklasseCode_24;StedelijkheidVanGemeentenCode_25
6035;Haren;2009;11830;8776;1896;732;622;21;8;81;0;1164;1160;4;546;612;279;314;12;7;  01  ;  20  ;  03  ;0017  ;Haren                                   ;3.0;4.0
6036;Haren;2010;12003;8886;1873;696;584;19;9;84;0;1177;1172;5;552;692;315;351;15;11;  01  ;  20  ;  03  ;0017  ;Haren                                   ;3.0;4.0
6037;Haren;2011;12194;9003;1860;683;567;17;8;90;1;1177;1171;6;570;761;356;383;11;11;  01  ;  20  ;  03  ;0017  ;Haren                                   ;3.0;4.0
6038;Haren;2012;12283;9044;1853;680;550;17;9;103;1;1173;1165;8;586;800;397;382;11;10;  01  ;  20  ;  03  ;0017  ;Haren                                   ;3.0;4.0
6039;Haren;2013;12301;9107;1777;638;526;15;9;87;1;1139;1127;12;589;828;421;385;11;11;  01  ;  20  ;  03  ;0017  ;Haren                                   ;3.0;4.0
6040;Haren;2014;12302;9145;1765;634;522;17;16;78;1;1131;1111;20;578;814;411;374;13;16;  01  ;  20  ;  03  ;0017  ;Haren                                   ;3.0;4.0
6041;Haren;2015;12420;9227;1794;645;534;14;17;79;1;1149;1120;29;569;830;437;363;13;17;  01  ;  20  ;  03  ;0017  ;Haren                                   ;3.0;4.0
6042;Haren;2016;12501;9283;1833;674;560;15;21;77;1;1159;1126;33;576;809;440;341;12;16;  01  ;  20  ;  03  ;0017  ;Haren                                   ;3.0;4.0
6043;Haren;2017;12712;9478;1840;692;576;17;23;75;1;1148;1113;35;578;816;443;340;11;22;  01  ;  20  ;  03  ;0017  ;Haren                                   ;3.0;4.0
6044;Haren;2018;12986;9686;1848;690;570;15;23;80;2;1158;1121;37;602;850;484;328;12;26;  01  ;  20  ;  03  ;0017  ;Haren                                   ;3.0;4.0
6045;Haren;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6046;Haren;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6047;Haren;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6048;Haren;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6049;Harenkarspel;2000;8157;6110;1377;1377;1126;119;42;87;3;0;0;0;670;0;0;0;0;0;  03  ;  27  ;  18  ;0395  ;Harenkarspel                            ;3.0;5.0
6050;Harenkarspel;2001;8501;6228;1543;1543;1288;113;47;92;3;0;0;0;730;0;0;0;0;0;  03  ;  27  ;  18  ;0395  ;Harenkarspel                            ;3.0;5.0
6051;Harenkarspel;2002;8764;6403;1609;1609;1344;110;51;100;4;0;0;0;752;0;0;0;0;0;  03  ;  27  ;  18  ;0395  ;Harenkarspel                            ;3.0;5.0
6052;Harenkarspel;2003;9264;6784;1644;1644;1399;103;37;101;4;0;0;0;836;0;0;0;0;0;  03  ;  27  ;  18  ;0395  ;Harenkarspel                            ;3.0;5.0
6053;Harenkarspel;2004;10386;6811;2710;1656;1406;98;39;109;4;1054;1011;43;865;0;0;0;0;0;  03  ;  27  ;  18  ;0395  ;Harenkarspel                            ;3.0;5.0
6054;Harenkarspel;2005;10616;6828;2874;1729;1476;93;41;115;4;1145;1097;48;914;0;0;0;0;0;  03  ;  27  ;  18  ;0395  ;Harenkarspel                            ;3.0;5.0
6055;Harenkarspel;2006;10808;6946;2934;1703;1436;85;42;137;3;1231;1182;49;928;0;0;0;0;0;  03  ;  27  ;  18  ;0395  ;Harenkarspel                            ;3.0;5.0
6056;Harenkarspel;2007;11800;7088;3031;1707;1413;84;53;153;4;1324;1264;60;984;697;205;473;15;4;  03  ;  27  ;  18  ;0395  ;Harenkarspel                            ;3.0;5.0
6057;Harenkarspel;2008;12185;7240;3146;1742;1457;78;58;149;0;1404;1329;75;1027;772;217;530;19;6;  03  ;  27  ;  18  ;0395  ;Harenkarspel                            ;3.0;5.0
6058;Harenkarspel;2009;12504;7333;3227;1771;1476;75;60;160;0;1456;1375;81;1065;879;243;604;30;2;  03  ;  27  ;  18  ;0395  ;Harenkarspel                            ;3.0;5.0
6059;Harenkarspel;2010;12842;7543;3214;1745;1458;69;43;174;1;1469;1408;61;1125;960;287;648;24;1;  03  ;  27  ;  18  ;0395  ;Harenkarspel                            ;3.0;5.0
6060;Harenkarspel;2011;13027;7675;3185;1694;1415;67;44;168;0;1491;1427;64;1152;1015;309;669;33;4;  03  ;  27  ;  18  ;0395  ;Harenkarspel                            ;3.0;5.0
6061;Harenkarspel;2012;13362;7860;3253;1692;1412;70;46;164;0;1561;1490;71;1189;1060;345;683;28;4;  03  ;  27  ;  18  ;0395  ;Harenkarspel                            ;3.0;5.0
6062;Harenkarspel;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6063;Harenkarspel;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6064;Harenkarspel;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6065;Harenkarspel;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6066;Harenkarspel;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6067;Harenkarspel;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6068;Harenkarspel;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6069;Harenkarspel;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6070;Harenkarspel;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6071;Harenkarspel;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6072;Harlingen;2000;6207;5113;725;725;544;63;73;43;2;0;0;0;369;0;0;0;0;0;  01  ;  21  ;  04  ;0072  ;Harlingen                               ;3.0;4.0
6073;Harlingen;2001;6368;5182;812;812;616;65;73;54;4;0;0;0;374;0;0;0;0;0;  01  ;  21  ;  04  ;0072  ;Harlingen                               ;3.0;4.0
6074;Harlingen;2002;6652;5346;903;903;688;66;86;60;3;0;0;0;403;0;0;0;0;0;  01  ;  21  ;  04  ;0072  ;Harlingen                               ;3.0;4.0
6075;Harlingen;2003;6972;5500;1011;1011;772;73;90;72;4;0;0;0;461;0;0;0;0;0;  01  ;  21  ;  04  ;0072  ;Harlingen                               ;3.0;4.0
6076;Harlingen;2004;7840;5622;1744;1068;813;79;98;74;4;676;612;64;474;0;0;0;0;0;  01  ;  21  ;  04  ;0072  ;Harlingen                               ;3.0;4.0
6077;Harlingen;2005;8088;5707;1871;1100;833;77;107;79;4;771;677;94;510;0;0;0;0;0;  01  ;  21  ;  04  ;0072  ;Harlingen                               ;3.0;4.0
6078;Harlingen;2006;8273;5816;1916;1094;807;72;134;77;4;822;714;108;541;0;0;0;0;0;  01  ;  21  ;  04  ;0072  ;Harlingen                               ;3.0;4.0
6079;Harlingen;2007;9070;5958;1861;1018;746;63;104;101;4;843;742;101;566;685;298;340;40;7;  01  ;  21  ;  04  ;0072  ;Harlingen                               ;3.0;4.0
6080;Harlingen;2008;9389;6132;1909;1022;772;65;93;87;5;887;790;97;582;766;322;394;44;6;  01  ;  21  ;  04  ;0072  ;Harlingen                               ;3.0;4.0
6081;Harlingen;2009;9682;6332;1917;1002;758;63;84;92;5;915;823;92;611;822;353;414;47;8;  01  ;  21  ;  04  ;0072  ;Harlingen                               ;3.0;3.0
6082;Harlingen;2010;9995;6458;1958;1024;778;62;84;96;4;934;854;80;656;923;404;452;59;8;  01  ;  21  ;  04  ;0072  ;Harlingen                               ;3.0;3.0
6083;Harlingen;2011;10160;6563;1951;1013;778;61;80;89;5;938;876;62;673;973;435;471;58;9;  01  ;  21  ;  04  ;0072  ;Harlingen                               ;3.0;4.0
6084;Harlingen;2012;10320;6688;1945;998;766;58;78;92;4;947;882;65;679;1008;460;484;52;12;  01  ;  21  ;  04  ;0072  ;Harlingen                               ;3.0;3.0
6085;Harlingen;2013;10352;6722;1934;979;747;56;82;91;3;955;885;70;679;1017;496;461;48;12;  01  ;  21  ;  04  ;0072  ;Harlingen                               ;3.0;4.0
6086;Harlingen;2014;10336;6730;1893;946;719;53;81;90;3;947;885;62;681;1032;524;452;44;12;  01  ;  21  ;  04  ;0072  ;Harlingen                               ;3.0;4.0
6087;Harlingen;2015;10374;6701;1923;960;737;54;76;89;4;963;890;73;667;1083;563;465;46;9;  01  ;  21  ;  04  ;0072  ;Harlingen                               ;3.0;3.0
6088;Harlingen;2016;10496;6763;1956;954;740;53;67;90;4;1002;918;84;676;1101;579;465;45;12;  01  ;  21  ;  04  ;0072  ;Harlingen                               ;3.0;3.0
6089;Harlingen;2017;10749;6946;2028;993;786;48;59;96;4;1035;945;90;654;1121;594;475;41;11;  01  ;  21  ;  04  ;0072  ;Harlingen                               ;3.0;3.0
6090;Harlingen;2018;11017;7109;2096;1034;813;58;62;97;4;1062;978;84;650;1162;622;488;41;11;  01  ;  21  ;  04  ;0072  ;Harlingen                               ;3.0;3.0
6091;Harlingen;2019;11300;7192;2252;1127;882;64;69;108;4;1125;1027;98;678;1178;640;488;40;10;  01  ;  21  ;  04  ;0072  ;Harlingen                               ;3.0;3.0
6092;Harlingen;2020;11460;7309;2305;1148;914;68;68;95;3;1157;1059;98;680;1166;654;461;39;12;  01  ;  21  ;  04  ;0072  ;Harlingen                               ;3.0;3.0
6093;Harlingen;2021;11739;7455;2365;1176;946;66;71;90;3;1189;1083;106;718;1201;679;467;40;15;    01;    21;    04;  0072;Harlingen                               ;3.0;3.0
6094;Harlingen;2022;12023;7605;2427;1191;962;67;74;85;3;1236;1121;115;751;1240;719;467;39;15;      ;  21  ;01    ;      ;72    Harlingen                         ;;
6095;Harmelen;2000;4138;3246;550;550;477;36;13;19;5;0;0;0;342;0;0;0;0;0;  03  ;  26  ;  17  ;0318  ;Harmelen                                ;2.0;4.0
6096;Harmelen;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6097;Harmelen;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6098;Harmelen;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6099;Harmelen;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6100;Harmelen;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6101;Harmelen;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6102;Harmelen;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6103;Harmelen;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6104;Harmelen;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6105;Harmelen;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6106;Harmelen;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6107;Harmelen;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6108;Harmelen;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6109;Harmelen;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6110;Harmelen;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6111;Harmelen;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6112;Harmelen;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6113;Harmelen;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6114;Harmelen;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6115;Harmelen;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6116;Harmelen;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6117;Harmelen;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6118;Hasselt;2000;3482;2776;435;435;318;59;43;15;0;0;0;0;271;0;0;0;0;0;  02  ;  23  ;  10  ;0161  ;Hasselt                                 ;2.0;4.0
6119;Hasselt;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6120;Hasselt;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6121;Hasselt;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6122;Hasselt;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6123;Hasselt;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6124;Hasselt;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6125;Hasselt;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6126;Hasselt;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6127;Hasselt;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6128;Hasselt;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6129;Hasselt;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6130;Hasselt;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6131;Hasselt;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6132;Hasselt;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6133;Hasselt;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6134;Hasselt;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6135;Hasselt;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6136;Hasselt;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6137;Hasselt;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6138;Hasselt;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6139;Hasselt;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6140;Hasselt;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6141;Hattem;2000;5394;4516;493;493;376;45;20;50;2;0;0;0;385;0;0;0;0;0;  02  ;  25  ;  13  ;0244  ;Hattem                                  ;3.0;4.0
6142;Hattem;2001;5593;4640;549;549;423;49;23;52;2;0;0;0;404;0;0;0;0;0;  02  ;  25  ;  13  ;0244  ;Hattem                                  ;3.0;4.0
6143;Hattem;2002;5800;4789;588;588;461;45;27;54;1;0;0;0;423;0;0;0;0;0;  02  ;  25  ;  13  ;0244  ;Hattem                                  ;3.0;4.0
6144;Hattem;2003;5938;4894;584;584;450;49;29;56;0;0;0;0;460;0;0;0;0;0;  02  ;  25  ;  13  ;0244  ;Hattem                                  ;3.0;4.0
6145;Hattem;2004;7052;4982;1584;608;479;47;28;54;0;976;951;25;486;0;0;0;0;0;  02  ;  25  ;  13  ;0244  ;Hattem                                  ;3.0;4.0
6146;Hattem;2005;7181;5041;1645;647;513;50;30;54;0;998;971;27;495;0;0;0;0;0;  02  ;  25  ;  13  ;0244  ;Hattem                                  ;3.0;4.0
6147;Hattem;2006;7308;5053;1734;654;517;52;29;56;0;1080;1054;26;521;0;0;0;0;0;  02  ;  25  ;  13  ;0244  ;Hattem                                  ;3.0;4.0
6148;Hattem;2007;8151;5084;1774;660;528;52;17;63;0;1114;1096;18;515;778;369;392;14;3;  02  ;  25  ;  13  ;0244  ;Hattem                                  ;3.0;4.0
6149;Hattem;2008;8383;5188;1821;647;518;46;16;67;0;1174;1152;22;534;840;379;438;18;5;  02  ;  25  ;  13  ;0244  ;Hattem                                  ;3.0;4.0
6150;Hattem;2009;8562;5275;1870;656;514;51;18;73;0;1214;1189;25;532;885;426;439;16;4;  02  ;  25  ;  13  ;0244  ;Hattem                                  ;3.0;4.0
6151;Hattem;2010;8738;5395;1877;666;521;46;16;82;1;1211;1186;25;560;906;457;429;17;3;  02  ;  25  ;  13  ;0244  ;Hattem                                  ;3.0;4.0
6152;Hattem;2011;8925;5526;1882;630;490;45;17;78;0;1252;1226;26;568;949;488;442;16;3;  02  ;  25  ;  13  ;0244  ;Hattem                                  ;3.0;4.0
6153;Hattem;2012;9004;5562;1888;630;496;43;20;71;0;1258;1223;35;596;958;503;435;18;2;  02  ;  25  ;  13  ;0244  ;Hattem                                  ;3.0;4.0
6154;Hattem;2013;8976;5602;1846;610;492;36;13;69;0;1236;1217;19;594;934;502;411;19;2;  02  ;  25  ;  13  ;0244  ;Hattem                                  ;3.0;4.0
6155;Hattem;2014;8931;5604;1817;596;486;33;13;64;0;1221;1203;18;577;933;521;394;15;3;  02  ;  25  ;  13  ;0244  ;Hattem                                  ;3.0;4.0
6156;Hattem;2015;8993;5639;1819;588;475;34;14;65;0;1231;1214;17;565;970;548;402;16;4;  02  ;  25  ;  13  ;0244  ;Hattem                                  ;3.0;4.0
6157;Hattem;2016;9009;5699;1810;589;477;33;16;63;0;1221;1201;20;551;949;532;400;13;4;  02  ;  25  ;  13  ;0244  ;Hattem                                  ;3.0;4.0
6158;Hattem;2017;9231;5903;1840;600;490;33;15;62;0;1240;1221;19;547;941;524;399;13;5;  02  ;  25  ;  13  ;0244  ;Hattem                                  ;3.0;4.0
6159;Hattem;2018;9341;6032;1774;609;503;32;17;57;0;1165;1144;21;570;965;543;401;15;6;  02  ;  25  ;  13  ;0244  ;Hattem                                  ;3.0;4.0
6160;Hattem;2019;9447;6098;1787;634;532;30;19;53;0;1153;1132;21;583;979;558;405;11;5;  02  ;  25  ;  13  ;0244  ;Hattem                                  ;3.0;4.0
6161;Hattem;2020;9592;6199;1794;638;538;29;20;51;0;1156;1130;26;596;1003;592;393;13;5;  02  ;  25  ;  13  ;0244  ;Hattem                                  ;3.0;4.0
6162;Hattem;2021;9717;6310;1795;648;549;29;19;51;0;1147;1123;24;607;1005;593;394;14;4;    02;    25;    13;  0244;Hattem                                  ;3.0;4.0
6163;Hattem;2022;9850;6399;1809;664;564;30;17;53;0;1145;1124;21;631;1011;592;396;17;6;      ;  25  ;02    ;      ;44    Hattem                            ;;
6164;Heel;2000;4278;3512;468;468;400;35;10;23;0;0;0;0;298;0;0;0;0;0;  01  ;  31  ;  38  ;1937  ;Heel                                    ;2.0;5.0
6165;Heel;2001;4385;3585;495;495;421;35;12;27;0;0;0;0;305;0;0;0;0;0;  04  ;  31  ;  38  ;1937  ;Heel                                    ;2.0;5.0
6166;Heel;2002;4531;3689;516;516;439;37;13;25;2;0;0;0;326;0;0;0;0;0;  04  ;  31  ;  38  ;1937  ;Heel                                    ;2.0;5.0
6167;Heel;2003;4665;3784;522;522;440;38;15;25;4;0;0;0;359;0;0;0;0;0;  04  ;  31  ;  38  ;1937  ;Heel                                    ;2.0;5.0
6168;Heel;2004;5234;3829;1019;564;482;34;15;28;5;455;421;34;386;0;0;0;0;0;  04  ;  31  ;  38  ;1937  ;Heel                                    ;2.0;5.0
6169;Heel;2005;5357;3876;1073;567;483;37;15;27;5;506;469;37;408;0;0;0;0;0;  04  ;  31  ;  38  ;1937  ;Heel                                    ;2.0;5.0
6170;Heel;2006;5446;3946;1093;564;479;34;18;27;6;529;485;44;407;0;0;0;0;0;  04  ;  31  ;  38  ;1937  ;Heel                                    ;2.0;5.0
6171;Heel;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6172;Heel;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6173;Heel;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6174;Heel;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6175;Heel;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6176;Heel;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6177;Heel;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6178;Heel;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6179;Heel;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6180;Heel;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6181;Heel;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6182;Heel;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6183;Heel;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6184;Heel;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6185;Heel;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6186;Heel;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6187;Heemskerk;2000;15757;13232;1599;1599;1340;76;30;50;103;0;0;0;926;0;0;0;0;0;  03  ;  27  ;  20  ;0396  ;Heemskerk                               ;4.0;2.0
6188;Heemskerk;2001;16285;13587;1743;1743;1461;80;42;62;98;0;0;0;955;0;0;0;0;0;  03  ;  27  ;  20  ;0396  ;Heemskerk                               ;4.0;2.0
6189;Heemskerk;2002;16517;13822;1656;1656;1359;77;55;65;100;0;0;0;1039;0;0;0;0;0;  03  ;  27  ;  20  ;0396  ;Heemskerk                               ;4.0;2.0
6190;Heemskerk;2003;16684;13914;1692;1692;1436;76;62;74;44;0;0;0;1078;0;0;0;0;0;  03  ;  27  ;  20  ;0396  ;Heemskerk                               ;4.0;2.0
6191;Heemskerk;2004;18419;14003;3270;1710;1445;70;61;83;51;1560;1499;61;1146;0;0;0;0;0;  03  ;  27  ;  20  ;0396  ;Heemskerk                               ;4.0;2.0
6192;Heemskerk;2005;18887;14332;3365;1726;1468;69;61;84;44;1639;1575;64;1190;0;0;0;0;0;  03  ;  27  ;  20  ;0396  ;Heemskerk                               ;4.0;2.0
6193;Heemskerk;2006;19708;15005;3420;1670;1407;67;62;97;37;1750;1680;70;1283;0;0;0;0;0;  03  ;  27  ;  20  ;0396  ;Heemskerk                               ;4.0;2.0
6194;Heemskerk;2007;22400;15491;3526;1702;1425;61;74;106;36;1824;1742;82;1370;2013;763;1214;29;7;  03  ;  27  ;  20  ;0396  ;Heemskerk                               ;4.0;2.0
6195;Heemskerk;2008;23183;15983;3562;1708;1455;59;61;108;25;1854;1776;78;1465;2173;816;1316;33;8;  03  ;  27  ;  20  ;0396  ;Heemskerk                               ;4.0;2.0
6196;Heemskerk;2009;23775;16236;3585;1714;1459;61;62;112;20;1871;1791;80;1525;2429;918;1467;37;7;  03  ;  27  ;  20  ;0396  ;Heemskerk                               ;4.0;2.0
6197;Heemskerk;2010;24455;16629;3603;1710;1456;55;63;113;23;1893;1828;65;1584;2639;1012;1584;37;6;  03  ;  27  ;  20  ;0396  ;Heemskerk                               ;4.0;2.0
6198;Heemskerk;2011;25115;17073;3567;1687;1436;55;57;118;21;1880;1813;67;1607;2868;1182;1641;38;7;  03  ;  27  ;  20  ;0396  ;Heemskerk                               ;4.0;2.0
6199;Heemskerk;2012;25566;17441;3579;1681;1427;63;45;128;18;1898;1843;55;1607;2939;1304;1590;36;9;  03  ;  27  ;  20  ;0396  ;Heemskerk                               ;4.0;2.0
6200;Heemskerk;2013;25612;17475;3553;1651;1404;58;46;128;15;1902;1845;57;1659;2925;1379;1500;39;7;  03  ;  27  ;  20  ;0396  ;Heemskerk                               ;4.0;2.0
6201;Heemskerk;2014;25719;17584;3541;1617;1379;58;48;122;10;1924;1870;54;1652;2942;1486;1414;36;6;  03  ;  27  ;  20  ;0396  ;Heemskerk                               ;4.0;2.0
6202;Heemskerk;2015;25953;17763;3545;1600;1365;64;49;121;1;1945;1883;62;1674;2971;1561;1369;34;7;  03  ;  27  ;  20  ;0396  ;Heemskerk                               ;4.0;2.0
6203;Heemskerk;2016;26308;18019;3553;1605;1382;67;48;107;1;1948;1888;60;1700;3036;1626;1371;30;9;  03  ;  27  ;  20  ;0396  ;Heemskerk                               ;4.0;2.0
6204;Heemskerk;2017;26595;18161;3665;1654;1424;68;52;110;0;2011;1950;61;1696;3073;1720;1307;38;8;  03  ;  27  ;  20  ;0396  ;Heemskerk                               ;4.0;2.0
