ID;Persoonskenmerken;OnderwijspositieInStartjaar;Peilmoment;NiveauOpPeilmoment;OnderwijspositieOpPeilmoment;BehaaldeDiplomaSOpPeilmoment;Regiokenmerken;TotaalEerstejaarsMbo_1;InstroomOpNiveau1_2;InstroomOpNiveau2_3;InstroomOpNiveau3_4;InstroomOpNiveau4_5;TotaalEerstejaarsMbo_6;InstroomOpNiveau1_7;InstroomOpNiveau2_8;InstroomOpNiveau3_9;InstroomOpNiveau4_10;TotaalEerstejaarsMbo_11;InstroomOpNiveau1_12;InstroomOpNiveau2_13;InstroomOpNiveau3_14;InstroomOpNiveau4_15;TotaalEerstejaarsMbo_16;InstroomOpNiveau1_17;InstroomOpNiveau2_18;InstroomOpNiveau3_19;InstroomOpNiveau4_20
1045;Totaal deelnemers;0;2;0;5;8;Friesland (PV);190.0;0.0;;;190.0;220.0;0.0;0.0;;220.0;170.0;0.0;;10.0;160.0;180.0;0.0;;;170.0
1046;Totaal deelnemers;0;2;0;5;8;Drenthe (PV);40.0;0.0;0.0;;40.0;50.0;0.0;0.0;;50.0;70.0;0.0;0.0;10.0;60.0;100.0;0.0;0.0;20.0;90.0
1047;Totaal deelnemers;0;2;0;5;8;Overijssel (PV);290.0;0.0;;;270.0;290.0;0.0;;;290.0;290.0;0.0;;10.0;280.0;250.0;0.0;;;250.0
1048;Totaal deelnemers;0;2;0;5;8;Flevoland (PV);100.0;0.0;;;100.0;90.0;0.0;;;80.0;80.0;0.0;0.0;;80.0;110.0;0.0;;;100.0
1049;Totaal deelnemers;0;2;0;5;8;Gelderland (PV);300.0;0.0;;20.0;280.0;300.0;0.0;;20.0;280.0;400.0;0.0;;10.0;380.0;350.0;0.0;;10.0;340.0
1050;Totaal deelnemers;0;2;0;5;8;Utrecht (PV);210.0;;;;200.0;210.0;;;;200.0;170.0;0.0;0.0;;170.0;170.0;0.0;;;170.0
1051;Totaal deelnemers;0;2;0;5;8;Noord-Holland (PV);200.0;0.0;;60.0;140.0;410.0;;;120.0;280.0;370.0;0.0;;60.0;310.0;310.0;0.0;;60.0;250.0
1052;Totaal deelnemers;0;2;0;5;8;Zuid-Holland (PV);250.0;0.0;10.0;10.0;230.0;380.0;;20.0;;340.0;500.0;;10.0;20.0;470.0;530.0;0.0;;30.0;490.0
1053;Totaal deelnemers;0;2;0;5;8;Zeeland (PV);90.0;0.0;;;90.0;100.0;0.0;0.0;;100.0;80.0;0.0;0.0;;70.0;90.0;0.0;;;80.0
1054;Totaal deelnemers;0;2;0;5;8;Noord-Brabant (PV);510.0;0.0;;120.0;390.0;530.0;0.0;;40.0;490.0;540.0;;;20.0;510.0;490.0;;;10.0;480.0
1055;Totaal deelnemers;0;2;0;5;8;Limburg (PV);60.0;0.0;;;60.0;60.0;0.0;0.0;;60.0;120.0;0.0;;;110.0;230.0;0.0;;10.0;210.0
1056;Totaal deelnemers;0;2;0;6;0;Nederland;3540.0;20.0;350.0;440.0;2730.0;4360.0;20.0;410.0;460.0;3470.0;4810.0;20.0;450.0;480.0;3850.0;5270.0;40.0;480.0;580.0;4180.0
1057;Totaal deelnemers;0;2;0;6;0;Vier grootste gemeenten (G4);300.0;0.0;50.0;30.0;220.0;360.0;;40.0;40.0;270.0;400.0;;40.0;40.0;310.0;440.0;;50.0;50.0;340.0
1058;Totaal deelnemers;0;2;0;6;0;Amsterdam;110.0;0.0;20.0;;90.0;130.0;;20.0;30.0;80.0;130.0;;10.0;20.0;100.0;170.0;0.0;10.0;30.0;120.0
1059;Totaal deelnemers;0;2;0;6;0;Rotterdam;90.0;0.0;10.0;20.0;60.0;100.0;;10.0;;90.0;160.0;;20.0;10.0;130.0;140.0;;20.0;;110.0
1060;Totaal deelnemers;0;2;0;6;0;'s-Gravenhage;50.0;0.0;;;40.0;80.0;;;;70.0;50.0;0.0;;;40.0;70.0;0.0;;;60.0
1061;Totaal deelnemers;0;2;0;6;0;Utrecht (gemeente);50.0;0.0;10.0;;30.0;50.0;0.0;;;40.0;60.0;0.0;10.0;;40.0;60.0;;;;50.0
1062;Totaal deelnemers;0;2;0;6;0;Rest van Nederland;3240.0;20.0;300.0;410.0;2510.0;4000.0;20.0;370.0;420.0;3200.0;4410.0;20.0;410.0;440.0;3540.0;4830.0;30.0;430.0;530.0;3840.0
1063;Totaal deelnemers;0;2;0;6;0;Gemeenten >= 100 000 inwoners (excl. G4);680.0;;80.0;70.0;520.0;870.0;;100.0;80.0;690.0;890.0;;90.0;80.0;710.0;1010.0;;90.0;120.0;800.0
1064;Totaal deelnemers;0;2;0;6;0;Gemeenten < 100 000 inwoners;2560.0;10.0;230.0;340.0;1980.0;3130.0;20.0;270.0;340.0;2500.0;3500.0;10.0;320.0;360.0;2810.0;3820.0;30.0;340.0;420.0;3040.0
1065;Totaal deelnemers;0;2;0;6;0;Woonregio onbekend;;0.0;;0.0;;;0.0;0.0;;;20.0;0.0;;;10.0;;0.0;0.0;;
1066;Totaal deelnemers;0;2;0;6;0;Groningen (PV);60.0;0.0;;10.0;40.0;100.0;0.0;10.0;;80.0;140.0;;;10.0;120.0;150.0;0.0;;;130.0
1067;Totaal deelnemers;0;2;0;6;0;Friesland (PV);180.0;;30.0;50.0;110.0;210.0;0.0;20.0;30.0;160.0;270.0;0.0;40.0;30.0;210.0;270.0;;30.0;30.0;210.0
1068;Totaal deelnemers;0;2;0;6;0;Drenthe (PV);100.0;0.0;;20.0;70.0;130.0;0.0;10.0;10.0;110.0;150.0;0.0;;10.0;130.0;140.0;0.0;;;130.0
1069;Totaal deelnemers;0;2;0;6;0;Overijssel (PV);270.0;;40.0;30.0;190.0;340.0;0.0;50.0;30.0;260.0;340.0;;40.0;30.0;270.0;440.0;;60.0;50.0;330.0
1070;Totaal deelnemers;0;2;0;6;0;Flevoland (PV);110.0;;;20.0;80.0;150.0;;10.0;20.0;110.0;170.0;0.0;;30.0;140.0;180.0;;;30.0;140.0
1071;Totaal deelnemers;0;2;0;6;0;Gelderland (PV);450.0;;40.0;60.0;350.0;510.0;;50.0;90.0;370.0;630.0;;70.0;90.0;460.0;680.0;;60.0;130.0;490.0
1072;Totaal deelnemers;0;2;0;6;0;Utrecht (PV);330.0;0.0;30.0;30.0;270.0;370.0;;30.0;30.0;320.0;400.0;0.0;40.0;50.0;310.0;440.0;;40.0;60.0;340.0
1073;Totaal deelnemers;0;2;0;6;0;Noord-Holland (PV);520.0;;60.0;60.0;400.0;670.0;;50.0;110.0;500.0;720.0;;50.0;100.0;560.0;760.0;;60.0;120.0;580.0
1074;Totaal deelnemers;0;2;0;6;0;Zuid-Holland (PV);670.0;;70.0;90.0;510.0;820.0;;60.0;80.0;680.0;940.0;;80.0;70.0;780.0;1010.0;10.0;90.0;60.0;850.0
1075;Totaal deelnemers;0;2;0;6;0;Zeeland (PV);50.0;0.0;10.0;;40.0;80.0;0.0;20.0;;60.0;70.0;;;;60.0;100.0;0.0;10.0;10.0;80.0
1076;Totaal deelnemers;0;2;0;6;0;Noord-Brabant (PV);670.0;;40.0;60.0;560.0;810.0;;80.0;40.0;680.0;800.0;;80.0;50.0;670.0;910.0;;80.0;60.0;770.0
1077;Totaal deelnemers;0;2;0;6;0;Limburg (PV);120.0;0.0;;20.0;100.0;170.0;;20.0;20.0;140.0;180.0;0.0;30.0;10.0;140.0;200.0;;30.0;20.0;150.0
1078;Totaal deelnemers;0;2;0;6;6;Nederland;30.0;10.0;10.0;;;30.0;10.0;20.0;0.0;;40.0;20.0;20.0;0.0;;60.0;20.0;30.0;;
1079;Totaal deelnemers;0;2;0;6;6;Vier grootste gemeenten (G4);0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;;;;0.0;0.0;;;;0.0;0.0
1080;Totaal deelnemers;0;2;0;6;6;Amsterdam;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;;;;0.0;0.0;;0.0;;0.0;0.0
1081;Totaal deelnemers;0;2;0;6;6;Rotterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;0.0;0.0
1082;Totaal deelnemers;0;2;0;6;6;'s-Gravenhage;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1083;Totaal deelnemers;0;2;0;6;6;Utrecht (gemeente);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0
1084;Totaal deelnemers;0;2;0;6;6;Rest van Nederland;30.0;10.0;10.0;;;30.0;;10.0;0.0;;30.0;10.0;10.0;0.0;;50.0;20.0;30.0;;
1085;Totaal deelnemers;0;2;0;6;6;Gemeenten >= 100 000 inwoners (excl. G4);;;;0.0;0.0;;;;0.0;0.0;;;;0.0;0.0;10.0;;;0.0;
1086;Totaal deelnemers;0;2;0;6;6;Gemeenten < 100 000 inwoners;20.0;;;;;20.0;;;0.0;;20.0;;;0.0;;40.0;20.0;20.0;;
1087;Totaal deelnemers;0;2;0;6;6;Woonregio onbekend;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1088;Totaal deelnemers;0;2;0;6;6;Groningen (PV);;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1089;Totaal deelnemers;0;2;0;6;6;Friesland (PV);;;;0.0;0.0;;0.0;;0.0;0.0;;0.0;;0.0;0.0;;;;0.0;0.0
1090;Totaal deelnemers;0;2;0;6;6;Drenthe (PV);;0.0;;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1091;Totaal deelnemers;0;2;0;6;6;Overijssel (PV);;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;0.0;0.0
1092;Totaal deelnemers;0;2;0;6;6;Flevoland (PV);;0.0;;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0
1093;Totaal deelnemers;0;2;0;6;6;Gelderland (PV);;;;;0.0;;;;0.0;0.0;;;;0.0;0.0;;;;0.0;
1094;Totaal deelnemers;0;2;0;6;6;Utrecht (PV);;0.0;;0.0;0.0;;;;0.0;0.0;;0.0;;0.0;0.0;;;;0.0;0.0
1095;Totaal deelnemers;0;2;0;6;6;Noord-Holland (PV);;;;0.0;;;;;0.0;;10.0;;;0.0;;10.0;;;0.0;0.0
1096;Totaal deelnemers;0;2;0;6;6;Zuid-Holland (PV);;;;0.0;0.0;;;;0.0;0.0;;;0.0;0.0;0.0;;;;0.0;0.0
1097;Totaal deelnemers;0;2;0;6;6;Zeeland (PV);;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1098;Totaal deelnemers;0;2;0;6;6;Noord-Brabant (PV);;;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0;;;0.0;;0.0
1099;Totaal deelnemers;0;2;0;6;6;Limburg (PV);;0.0;;;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.0;;0.0;0.0
1100;Totaal deelnemers;0;2;0;6;1;Nederland;10.0;10.0;;0.0;;10.0;10.0;;0.0;;20.0;20.0;0.0;0.0;0.0;20.0;20.0;;;0.0
1101;Totaal deelnemers;0;2;0;6;1;Vier grootste gemeenten (G4);0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;0.0;0.0;0.0;;;0.0;0.0;0.0
1102;Totaal deelnemers;0;2;0;6;1;Amsterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1103;Totaal deelnemers;0;2;0;6;1;Rotterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;0.0;0.0;0.0
1104;Totaal deelnemers;0;2;0;6;1;'s-Gravenhage;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1105;Totaal deelnemers;0;2;0;6;1;Utrecht (gemeente);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0
1106;Totaal deelnemers;0;2;0;6;1;Rest van Nederland;10.0;10.0;;0.0;;10.0;;;0.0;;10.0;10.0;0.0;0.0;0.0;20.0;20.0;;;0.0
1107;Totaal deelnemers;0;2;0;6;1;Gemeenten >= 100 000 inwoners (excl. G4);;;0.0;0.0;0.0;;;;0.0;0.0;;;0.0;0.0;0.0;;;0.0;0.0;0.0
1108;Totaal deelnemers;0;2;0;6;1;Gemeenten < 100 000 inwoners;;;;0.0;;10.0;;;0.0;;;;0.0;0.0;0.0;20.0;20.0;;;0.0
1109;Totaal deelnemers;0;2;0;6;1;Woonregio onbekend;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1110;Totaal deelnemers;0;2;0;6;1;Groningen (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1111;Totaal deelnemers;0;2;0;6;1;Friesland (PV);;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0
1112;Totaal deelnemers;0;2;0;6;1;Drenthe (PV);;0.0;;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1113;Totaal deelnemers;0;2;0;6;1;Overijssel (PV);;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;0.0;0.0
1114;Totaal deelnemers;0;2;0;6;1;Flevoland (PV);0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1115;Totaal deelnemers;0;2;0;6;1;Gelderland (PV);;;0.0;0.0;0.0;;;;0.0;0.0;;;0.0;0.0;0.0;;;0.0;0.0;0.0
1116;Totaal deelnemers;0;2;0;6;1;Utrecht (PV);0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0
1117;Totaal deelnemers;0;2;0;6;1;Noord-Holland (PV);;;0.0;0.0;;;;0.0;0.0;;;;0.0;0.0;0.0;;;0.0;0.0;0.0
1118;Totaal deelnemers;0;2;0;6;1;Zuid-Holland (PV);;;0.0;0.0;0.0;;;0.0;0.0;0.0;;;0.0;0.0;0.0;;;0.0;0.0;0.0
1119;Totaal deelnemers;0;2;0;6;1;Zeeland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1120;Totaal deelnemers;0;2;0;6;1;Noord-Brabant (PV);;;0.0;0.0;0.0;;;0.0;0.0;0.0;;;0.0;0.0;0.0;;;0.0;;0.0
1121;Totaal deelnemers;0;2;0;6;1;Limburg (PV);0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1122;Totaal deelnemers;0;2;0;6;2;Nederland;20.0;0.0;10.0;;0.0;20.0;0.0;10.0;0.0;;20.0;0.0;20.0;0.0;;30.0;0.0;30.0;;
1123;Totaal deelnemers;0;2;0;6;2;Vier grootste gemeenten (G4);0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;;0.0;;0.0;0.0;;0.0;;0.0;0.0
1124;Totaal deelnemers;0;2;0;6;2;Amsterdam;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;;0.0;;0.0;0.0;;0.0;;0.0;0.0
1125;Totaal deelnemers;0;2;0;6;2;Rotterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0
1126;Totaal deelnemers;0;2;0;6;2;'s-Gravenhage;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1127;Totaal deelnemers;0;2;0;6;2;Utrecht (gemeente);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1128;Totaal deelnemers;0;2;0;6;2;Rest van Nederland;20.0;0.0;10.0;;0.0;10.0;0.0;10.0;0.0;;20.0;0.0;10.0;0.0;;30.0;0.0;30.0;;
1129;Totaal deelnemers;0;2;0;6;2;Gemeenten >= 100 000 inwoners (excl. G4);;0.0;;0.0;0.0;;0.0;;0.0;0.0;;0.0;;0.0;0.0;;0.0;;0.0;
1130;Totaal deelnemers;0;2;0;6;2;Gemeenten < 100 000 inwoners;10.0;0.0;;;0.0;;0.0;;0.0;;10.0;0.0;;0.0;;20.0;0.0;20.0;;
1131;Totaal deelnemers;0;2;0;6;2;Woonregio onbekend;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1132;Totaal deelnemers;0;2;0;6;2;Groningen (PV);;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1133;Totaal deelnemers;0;2;0;6;2;Friesland (PV);;0.0;;0.0;0.0;;0.0;;0.0;0.0;;0.0;;0.0;0.0;;0.0;;0.0;0.0
1134;Totaal deelnemers;0;2;0;6;2;Drenthe (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1135;Totaal deelnemers;0;2;0;6;2;Overijssel (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0
1136;Totaal deelnemers;0;2;0;6;2;Flevoland (PV);;0.0;;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0
1137;Totaal deelnemers;0;2;0;6;2;Gelderland (PV);;0.0;;;0.0;;0.0;;0.0;0.0;;0.0;;0.0;0.0;;0.0;;0.0;
1138;Totaal deelnemers;0;2;0;6;2;Utrecht (PV);;0.0;;0.0;0.0;;0.0;;0.0;0.0;;0.0;;0.0;0.0;;0.0;;0.0;0.0
1139;Totaal deelnemers;0;2;0;6;2;Noord-Holland (PV);;0.0;;0.0;0.0;;0.0;;0.0;0.0;;0.0;;0.0;;;0.0;;0.0;0.0
1140;Totaal deelnemers;0;2;0;6;2;Zuid-Holland (PV);;0.0;;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0
1141;Totaal deelnemers;0;2;0;6;2;Zeeland (PV);;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1142;Totaal deelnemers;0;2;0;6;2;Noord-Brabant (PV);0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;;0.0;;0.0;0.0;;0.0;0.0;;0.0
1143;Totaal deelnemers;0;2;0;6;2;Limburg (PV);;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.0;;0.0;0.0
1144;Totaal deelnemers;0;2;0;6;3;Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1145;Totaal deelnemers;0;2;0;6;3;Vier grootste gemeenten (G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1146;Totaal deelnemers;0;2;0;6;3;Amsterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1147;Totaal deelnemers;0;2;0;6;3;Rotterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1148;Totaal deelnemers;0;2;0;6;3;'s-Gravenhage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1149;Totaal deelnemers;0;2;0;6;3;Utrecht (gemeente);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1150;Totaal deelnemers;0;2;0;6;3;Rest van Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1151;Totaal deelnemers;0;2;0;6;3;Gemeenten >= 100 000 inwoners (excl. G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1152;Totaal deelnemers;0;2;0;6;3;Gemeenten < 100 000 inwoners;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1153;Totaal deelnemers;0;2;0;6;3;Woonregio onbekend;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1154;Totaal deelnemers;0;2;0;6;3;Groningen (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1155;Totaal deelnemers;0;2;0;6;3;Friesland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1156;Totaal deelnemers;0;2;0;6;3;Drenthe (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1157;Totaal deelnemers;0;2;0;6;3;Overijssel (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1158;Totaal deelnemers;0;2;0;6;3;Flevoland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1159;Totaal deelnemers;0;2;0;6;3;Gelderland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1160;Totaal deelnemers;0;2;0;6;3;Utrecht (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1161;Totaal deelnemers;0;2;0;6;3;Noord-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1162;Totaal deelnemers;0;2;0;6;3;Zuid-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1163;Totaal deelnemers;0;2;0;6;3;Zeeland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1164;Totaal deelnemers;0;2;0;6;3;Noord-Brabant (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1165;Totaal deelnemers;0;2;0;6;3;Limburg (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1166;Totaal deelnemers;0;2;0;6;4;Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1167;Totaal deelnemers;0;2;0;6;4;Vier grootste gemeenten (G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1168;Totaal deelnemers;0;2;0;6;4;Amsterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1169;Totaal deelnemers;0;2;0;6;4;Rotterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1170;Totaal deelnemers;0;2;0;6;4;'s-Gravenhage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1171;Totaal deelnemers;0;2;0;6;4;Utrecht (gemeente);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1172;Totaal deelnemers;0;2;0;6;4;Rest van Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1173;Totaal deelnemers;0;2;0;6;4;Gemeenten >= 100 000 inwoners (excl. G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1174;Totaal deelnemers;0;2;0;6;4;Gemeenten < 100 000 inwoners;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1175;Totaal deelnemers;0;2;0;6;4;Woonregio onbekend;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1176;Totaal deelnemers;0;2;0;6;4;Groningen (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1177;Totaal deelnemers;0;2;0;6;4;Friesland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1178;Totaal deelnemers;0;2;0;6;4;Drenthe (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
