ID;InkomensgrensHuishouden;DuurInkomenspositie;KenmerkenVanHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;Personen_2;Kinderen_3;ParticuliereHuishoudensRelatief_4;PersonenRelatief_5;KinderenRelatief_6
4690;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Drenthe (CR);2011;15.9;15.9;;100;100;
4691;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Drenthe (CR);2012;16.3;16.3;;100;100;
4692;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Drenthe (CR);2013;16.5;16.5;;100;100;
4693;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Drenthe (CR);2014;16.5;16.5;;100;100;
4694;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Drenthe (CR);2015;16.8;16.8;;100;100;
4695;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Drenthe (CR);2016;17.1;17.1;;100;100;
4696;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Drenthe (CR);2017;17.6;17.6;;100;100;
4697;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Drenthe (CR);2018;18.0;18.0;;100;100;
4698;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Drenthe (CR);2019;18.4;18.4;;100;100;
4699;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Drenthe (CR);2020;18.6;18.6;;100;100;
4700;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Noord-Overijssel (CR);2011;41.9;41.9;;100;100;
4701;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Noord-Overijssel (CR);2012;42.6;42.6;;100;100;
4702;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Noord-Overijssel (CR);2013;43.4;43.4;;100;100;
4703;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Noord-Overijssel (CR);2014;43.0;43.0;;100;100;
4704;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Noord-Overijssel (CR);2015;43.7;43.7;;100;100;
4705;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Noord-Overijssel (CR);2016;45.0;45.0;;100;100;
4706;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Noord-Overijssel (CR);2017;46.2;46.2;;100;100;
4707;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Noord-Overijssel (CR);2018;47.3;47.3;;100;100;
4708;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Noord-Overijssel (CR);2019;48.5;48.5;;100;100;
4709;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Noord-Overijssel (CR);2020;49.6;49.6;;100;100;
4710;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Overijssel (CR);2011;19.4;19.4;;100;100;
4711;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Overijssel (CR);2012;19.7;19.7;;100;100;
4712;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Overijssel (CR);2013;19.8;19.8;;100;100;
4713;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Overijssel (CR);2014;19.7;19.7;;100;100;
4714;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Overijssel (CR);2015;20.2;20.2;;100;100;
4715;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Overijssel (CR);2016;20.6;20.6;;100;100;
4716;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Overijssel (CR);2017;21.1;21.1;;100;100;
4717;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Overijssel (CR);2018;21.8;21.8;;100;100;
4718;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Overijssel (CR);2019;22.2;22.2;;100;100;
4719;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Overijssel (CR);2020;22.6;22.6;;100;100;
4720;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Twente (CR);2011;75.4;75.4;;100;100;
4721;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Twente (CR);2012;76.9;76.9;;100;100;
4722;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Twente (CR);2013;78.0;78.0;;100;100;
4723;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Twente (CR);2014;77.0;77.0;;100;100;
4724;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Twente (CR);2015;78.2;78.2;;100;100;
4725;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Twente (CR);2016;79.6;79.6;;100;100;
4726;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Twente (CR);2017;82.0;82.0;;100;100;
4727;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Twente (CR);2018;83.2;83.2;;100;100;
4728;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Twente (CR);2019;85.0;85.0;;100;100;
4729;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Twente (CR);2020;86.3;86.3;;100;100;
4730;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Veluwe (CR);2011;74.0;74.0;;100;100;
4731;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Veluwe (CR);2012;75.9;75.9;;100;100;
4732;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Veluwe (CR);2013;77.5;77.5;;100;100;
4733;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Veluwe (CR);2014;77.9;77.9;;100;100;
4734;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Veluwe (CR);2015;79.3;79.3;;100;100;
4735;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Veluwe (CR);2016;80.9;80.9;;100;100;
4736;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Veluwe (CR);2017;83.4;83.4;;100;100;
4737;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Veluwe (CR);2018;84.9;84.9;;100;100;
4738;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Veluwe (CR);2019;86.3;86.3;;100;100;
4739;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Veluwe (CR);2020;87.9;87.9;;100;100;
4740;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Achterhoek (CR);2011;45.9;45.9;;100;100;
4741;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Achterhoek (CR);2012;47.2;47.2;;100;100;
4742;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Achterhoek (CR);2013;48.5;48.5;;100;100;
4743;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Achterhoek (CR);2014;48.4;48.4;;100;100;
4744;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Achterhoek (CR);2015;49.2;49.2;;100;100;
4745;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Achterhoek (CR);2016;50.1;50.1;;100;100;
4746;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Achterhoek (CR);2017;51.3;51.3;;100;100;
4747;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Achterhoek (CR);2018;51.9;51.9;;100;100;
4748;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Achterhoek (CR);2019;53.1;53.1;;100;100;
4749;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Achterhoek (CR);2020;53.8;53.8;;100;100;
4750;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Arnhem/Nijmegen (CR);2011;105.7;105.7;;100;100;
4751;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Arnhem/Nijmegen (CR);2012;107.5;107.5;;100;100;
4752;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Arnhem/Nijmegen (CR);2013;109.3;109.3;;100;100;
4753;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Arnhem/Nijmegen (CR);2014;109.3;109.3;;100;100;
4754;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Arnhem/Nijmegen (CR);2015;111.0;111.0;;100;100;
4755;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Arnhem/Nijmegen (CR);2016;114.0;114.0;;100;100;
4756;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Arnhem/Nijmegen (CR);2017;117.3;117.3;;100;100;
4757;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Arnhem/Nijmegen (CR);2018;119.6;119.6;;100;100;
4758;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Arnhem/Nijmegen (CR);2019;121.9;121.9;;100;100;
4759;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Arnhem/Nijmegen (CR);2020;124.6;124.6;;100;100;
4760;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Gelderland (CR);2011;22.6;22.6;;100;100;
4761;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Gelderland (CR);2012;23.4;23.4;;100;100;
4762;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Gelderland (CR);2013;23.9;23.9;;100;100;
4763;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Gelderland (CR);2014;24.1;24.1;;100;100;
4764;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Gelderland (CR);2015;24.5;24.5;;100;100;
4765;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Gelderland (CR);2016;25.2;25.2;;100;100;
4766;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Gelderland (CR);2017;26.0;26.0;;100;100;
4767;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Gelderland (CR);2018;26.6;26.6;;100;100;
4768;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Gelderland (CR);2019;27.7;27.7;;100;100;
4769;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zuidwest-Gelderland (CR);2020;28.7;28.7;;100;100;
4770;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Utrecht (CR);2011;176.9;176.9;;100;100;
4771;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Utrecht (CR);2012;179.8;179.8;;100;100;
4772;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Utrecht (CR);2013;181.8;181.8;;100;100;
4773;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Utrecht (CR);2014;181.7;181.7;;100;100;
4774;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Utrecht (CR);2015;184.6;184.6;;100;100;
4775;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Utrecht (CR);2016;187.8;187.8;;100;100;
4776;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Utrecht (CR);2017;192.8;192.8;;100;100;
4777;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Utrecht (CR);2018;195.6;195.6;;100;100;
4778;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Utrecht (CR);2019;199.8;199.8;;100;100;
4779;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Utrecht (CR);2020;202.7;202.7;;100;100;
4780;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Kop van Noord-Holland (CR);2011;46.8;46.8;;100;100;
4781;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Kop van Noord-Holland (CR);2012;48.0;48.0;;100;100;
4782;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Kop van Noord-Holland (CR);2013;48.6;48.6;;100;100;
4783;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Kop van Noord-Holland (CR);2014;48.6;48.6;;100;100;
4784;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Kop van Noord-Holland (CR);2015;49.4;49.4;;100;100;
4785;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Kop van Noord-Holland (CR);2016;50.3;50.3;;100;100;
4786;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Kop van Noord-Holland (CR);2017;51.4;51.4;;100;100;
4787;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Kop van Noord-Holland (CR);2018;51.9;51.9;;100;100;
4788;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Kop van Noord-Holland (CR);2019;53.0;53.0;;100;100;
4789;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Kop van Noord-Holland (CR);2020;54.1;54.1;;100;100;
4790;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Alkmaar en omgeving (CR);2011;33.2;33.2;;100;100;
4791;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Alkmaar en omgeving (CR);2012;33.6;33.6;;100;100;
4792;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Alkmaar en omgeving (CR);2013;33.9;33.9;;100;100;
4793;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Alkmaar en omgeving (CR);2014;34.6;34.6;;100;100;
4794;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Alkmaar en omgeving (CR);2015;34.9;34.9;;100;100;
4795;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Alkmaar en omgeving (CR);2016;35.7;35.7;;100;100;
4796;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Alkmaar en omgeving (CR);2017;36.6;36.6;;100;100;
4797;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Alkmaar en omgeving (CR);2018;37.1;37.1;;100;100;
4798;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Alkmaar en omgeving (CR);2019;38.0;38.0;;100;100;
4799;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Alkmaar en omgeving (CR);2020;38.5;38.5;;100;100;
4800;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;IJmond (CR);2011;26.9;26.9;;100;100;
4801;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;IJmond (CR);2012;27.0;27.0;;100;100;
4802;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;IJmond (CR);2013;27.6;27.6;;100;100;
4803;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;IJmond (CR);2014;27.6;27.6;;100;100;
4804;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;IJmond (CR);2015;28.1;28.1;;100;100;
4805;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;IJmond (CR);2016;28.6;28.6;;100;100;
4806;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;IJmond (CR);2017;28.9;28.9;;100;100;
4807;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;IJmond (CR);2018;29.0;29.0;;100;100;
4808;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;IJmond (CR);2019;29.3;29.3;;100;100;
4809;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;IJmond (CR);2020;29.5;29.5;;100;100;
4810;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie Haarlem (CR);2011;38.8;38.8;;100;100;
4811;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie Haarlem (CR);2012;39.1;39.1;;100;100;
4812;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie Haarlem (CR);2013;39.5;39.5;;100;100;
4813;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie Haarlem (CR);2014;39.8;39.8;;100;100;
4814;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie Haarlem (CR);2015;40.1;40.1;;100;100;
4815;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie Haarlem (CR);2016;40.5;40.5;;100;100;
4816;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie Haarlem (CR);2017;40.8;40.8;;100;100;
4817;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie Haarlem (CR);2018;41.0;41.0;;100;100;
4818;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie Haarlem (CR);2019;41.5;41.5;;100;100;
4819;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie Haarlem (CR);2020;41.7;41.7;;100;100;
4820;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zaanstreek (CR);2011;22.4;22.4;;100;100;
4821;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zaanstreek (CR);2012;22.9;22.9;;100;100;
4822;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zaanstreek (CR);2013;23.6;23.6;;100;100;
4823;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zaanstreek (CR);2014;23.9;23.9;;100;100;
4824;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zaanstreek (CR);2015;24.0;24.0;;100;100;
4825;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zaanstreek (CR);2016;24.5;24.5;;100;100;
4826;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zaanstreek (CR);2017;25.1;25.1;;100;100;
4827;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zaanstreek (CR);2018;25.4;25.4;;100;100;
4828;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zaanstreek (CR);2019;25.6;25.6;;100;100;
4829;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Zaanstreek (CR);2020;25.8;25.8;;100;100;
4830;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Groot-Amsterdam (CR);2011;253.8;253.8;;100;100;
4831;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Groot-Amsterdam (CR);2012;257.0;257.0;;100;100;
4832;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Groot-Amsterdam (CR);2013;258.4;258.4;;100;100;
4833;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Groot-Amsterdam (CR);2014;259.2;259.2;;100;100;
4834;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Groot-Amsterdam (CR);2015;264.4;264.4;;100;100;
4835;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Groot-Amsterdam (CR);2016;269.3;269.3;;100;100;
4836;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Groot-Amsterdam (CR);2017;274.5;274.5;;100;100;
4837;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Groot-Amsterdam (CR);2018;278.5;278.5;;100;100;
4838;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Groot-Amsterdam (CR);2019;281.3;281.3;;100;100;
4839;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Groot-Amsterdam (CR);2020;283.9;283.9;;100;100;
4840;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Het Gooi en Vechtstreek (CR);2011;38.2;38.2;;100;100;
4841;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Het Gooi en Vechtstreek (CR);2012;38.7;38.7;;100;100;
4842;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Het Gooi en Vechtstreek (CR);2013;38.9;38.9;;100;100;
4843;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Het Gooi en Vechtstreek (CR);2014;38.9;38.9;;100;100;
4844;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Het Gooi en Vechtstreek (CR);2015;39.2;39.2;;100;100;
4845;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Het Gooi en Vechtstreek (CR);2016;39.8;39.8;;100;100;
4846;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Het Gooi en Vechtstreek (CR);2017;40.6;40.6;;100;100;
4847;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Het Gooi en Vechtstreek (CR);2018;40.8;40.8;;100;100;
4848;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Het Gooi en Vechtstreek (CR);2019;41.3;41.3;;100;100;
4849;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Het Gooi en Vechtstreek (CR);2020;41.6;41.6;;100;100;
4850;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie Leiden en Bollenstreek (CR);2011;56.2;56.2;;100;100;
4851;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie Leiden en Bollenstreek (CR);2012;57.5;57.5;;100;100;
4852;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie Leiden en Bollenstreek (CR);2013;58.4;58.4;;100;100;
4853;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie Leiden en Bollenstreek (CR);2014;58.4;58.4;;100;100;
4854;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie Leiden en Bollenstreek (CR);2015;59.1;59.1;;100;100;
4855;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie Leiden en Bollenstreek (CR);2016;60.5;60.5;;100;100;
4856;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie Leiden en Bollenstreek (CR);2017;62.4;62.4;;100;100;
4857;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie Leiden en Bollenstreek (CR);2018;63.5;63.5;;100;100;
4858;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie Leiden en Bollenstreek (CR);2019;64.7;64.7;;100;100;
4859;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie Leiden en Bollenstreek (CR);2020;65.5;65.5;;100;100;
4860;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie 's-Gravenhage (CR);2011;143.3;143.3;;100;100;
4861;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie 's-Gravenhage (CR);2012;145.3;145.3;;100;100;
4862;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie 's-Gravenhage (CR);2013;146.0;146.0;;100;100;
4863;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie 's-Gravenhage (CR);2014;145.1;145.1;;100;100;
4864;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie 's-Gravenhage (CR);2015;147.4;147.4;;100;100;
4865;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie 's-Gravenhage (CR);2016;149.9;149.9;;100;100;
4866;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie 's-Gravenhage (CR);2017;151.9;151.9;;100;100;
4867;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie 's-Gravenhage (CR);2018;153.8;153.8;;100;100;
4868;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie 's-Gravenhage (CR);2019;155.4;155.4;;100;100;
4869;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Agglomeratie 's-Gravenhage (CR);2020;157.7;157.7;;100;100;
4870;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Delft en Westland (CR);2011;29.0;29.0;;100;100;
4871;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Delft en Westland (CR);2012;30.8;30.8;;100;100;
4872;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Delft en Westland (CR);2013;31.3;31.3;;100;100;
4873;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Delft en Westland (CR);2014;31.4;31.4;;100;100;
4874;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Delft en Westland (CR);2015;31.6;31.6;;100;100;
4875;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Delft en Westland (CR);2016;32.1;32.1;;100;100;
4876;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Delft en Westland (CR);2017;32.6;32.6;;100;100;
4877;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Delft en Westland (CR);2018;33.5;33.5;;100;100;
4878;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Delft en Westland (CR);2019;34.3;34.3;;100;100;
4879;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Delft en Westland (CR);2020;34.6;34.6;;100;100;
4880;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Oost-Zuid-Holland (CR);2011;37.3;37.3;;100;100;
4881;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Oost-Zuid-Holland (CR);2012;38.3;38.3;;100;100;
4882;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Oost-Zuid-Holland (CR);2013;38.9;38.9;;100;100;
4883;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Oost-Zuid-Holland (CR);2014;38.8;38.8;;100;100;
4884;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Oost-Zuid-Holland (CR);2015;39.5;39.5;;100;100;
4885;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Oost-Zuid-Holland (CR);2016;40.4;40.4;;100;100;
4886;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Oost-Zuid-Holland (CR);2017;41.8;41.8;;100;100;
4887;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Oost-Zuid-Holland (CR);2018;42.9;42.9;;100;100;
4888;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Oost-Zuid-Holland (CR);2019;43.9;43.9;;100;100;
4889;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Oost-Zuid-Holland (CR);2020;44.7;44.7;;100;100;
4890;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Groot-Rijnmond (CR);2011;219.6;219.6;;100;100;
4891;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Groot-Rijnmond (CR);2012;222.4;222.4;;100;100;
4892;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Groot-Rijnmond (CR);2013;224.0;224.0;;100;100;
4893;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Groot-Rijnmond (CR);2014;222.0;222.0;;100;100;
4894;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Groot-Rijnmond (CR);2015;225.1;225.1;;100;100;
4895;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Groot-Rijnmond (CR);2016;228.8;228.8;;100;100;
4896;Totaal;Ten minste 1 jaar;Type: Eenpersoonshuishouden;Groot-Rijnmond (CR);2017;233.3;233.3;;100;100;
