ID;Geslacht;Leeftijd;Perioden;BevolkingOp1Januari_1
5050;Totaal mannen en vrouwen;20 tot 30 jaar;2025;2336819
5051;Totaal mannen en vrouwen;20 tot 30 jaar;2026;2339984
5052;Totaal mannen en vrouwen;20 tot 30 jaar;2027;2338738
5053;Totaal mannen en vrouwen;20 tot 30 jaar;2028;2330253
5054;Totaal mannen en vrouwen;20 tot 30 jaar;2029;2317844
5055;Totaal mannen en vrouwen;20 tot 30 jaar;2030;2302533
5056;Totaal mannen en vrouwen;20 tot 30 jaar;2031;2282244
5057;Totaal mannen en vrouwen;20 tot 30 jaar;2032;2261398
5058;Totaal mannen en vrouwen;20 tot 30 jaar;2033;2240239
5059;Totaal mannen en vrouwen;20 tot 30 jaar;2034;2217065
5060;Totaal mannen en vrouwen;20 tot 30 jaar;2035;2204113
5061;Totaal mannen en vrouwen;20 tot 30 jaar;2036;2192610
5062;Totaal mannen en vrouwen;20 tot 30 jaar;2037;2184013
5063;Totaal mannen en vrouwen;20 tot 30 jaar;2038;2175646
5064;Totaal mannen en vrouwen;20 tot 30 jaar;2039;2162187
5065;Totaal mannen en vrouwen;20 tot 30 jaar;2040;2149890
5066;Totaal mannen en vrouwen;20 tot 30 jaar;2041;2137120
5067;Totaal mannen en vrouwen;20 tot 30 jaar;2042;2136758
5068;Totaal mannen en vrouwen;20 tot 30 jaar;2043;2138516
5069;Totaal mannen en vrouwen;20 tot 30 jaar;2044;2148622
5070;Totaal mannen en vrouwen;20 tot 30 jaar;2045;2159163
5071;Totaal mannen en vrouwen;20 tot 30 jaar;2046;2176718
5072;Totaal mannen en vrouwen;20 tot 30 jaar;2047;2196285
5073;Totaal mannen en vrouwen;20 tot 30 jaar;2048;2220508
5074;Totaal mannen en vrouwen;20 tot 30 jaar;2049;2248458
5075;Totaal mannen en vrouwen;20 tot 30 jaar;2050;2277235
5076;Totaal mannen en vrouwen;20 tot 30 jaar;2051;2308189
5077;Totaal mannen en vrouwen;20 tot 30 jaar;2052;2337579
5078;Totaal mannen en vrouwen;20 tot 30 jaar;2053;2366839
5079;Totaal mannen en vrouwen;20 tot 30 jaar;2054;2391362
5080;Totaal mannen en vrouwen;20 tot 30 jaar;2055;2410616
5081;Totaal mannen en vrouwen;20 tot 30 jaar;2056;2425850
5082;Totaal mannen en vrouwen;20 tot 30 jaar;2057;2436782
5083;Totaal mannen en vrouwen;20 tot 30 jaar;2058;2443544
5084;Totaal mannen en vrouwen;20 tot 30 jaar;2059;2446156
5085;Totaal mannen en vrouwen;20 tot 30 jaar;2060;2445296
5086;Totaal mannen en vrouwen;20 tot 30 jaar;2061;2441656
5087;Totaal mannen en vrouwen;20 tot 30 jaar;2062;2435574
5088;Totaal mannen en vrouwen;20 tot 30 jaar;2063;2428079
5089;Totaal mannen en vrouwen;20 tot 30 jaar;2064;2419438
5090;Totaal mannen en vrouwen;20 tot 30 jaar;2065;2410132
5091;Totaal mannen en vrouwen;20 tot 30 jaar;2066;2400628
5092;Totaal mannen en vrouwen;20 tot 30 jaar;2067;2391442
5093;Totaal mannen en vrouwen;20 tot 30 jaar;2068;2383105
5094;Totaal mannen en vrouwen;20 tot 30 jaar;2069;2375818
5095;Totaal mannen en vrouwen;20 tot 30 jaar;2070;2369730
5096;Totaal mannen en vrouwen;30 tot 40 jaar;2022;2223514
5097;Totaal mannen en vrouwen;30 tot 40 jaar;2023;2271010
5098;Totaal mannen en vrouwen;30 tot 40 jaar;2024;2315888
5099;Totaal mannen en vrouwen;30 tot 40 jaar;2025;2352794
5100;Totaal mannen en vrouwen;30 tot 40 jaar;2026;2379911
5101;Totaal mannen en vrouwen;30 tot 40 jaar;2027;2400751
5102;Totaal mannen en vrouwen;30 tot 40 jaar;2028;2421760
5103;Totaal mannen en vrouwen;30 tot 40 jaar;2029;2448045
5104;Totaal mannen en vrouwen;30 tot 40 jaar;2030;2471905
5105;Totaal mannen en vrouwen;30 tot 40 jaar;2031;2490455
5106;Totaal mannen en vrouwen;30 tot 40 jaar;2032;2503756
5107;Totaal mannen en vrouwen;30 tot 40 jaar;2033;2514355
5108;Totaal mannen en vrouwen;30 tot 40 jaar;2034;2522728
5109;Totaal mannen en vrouwen;30 tot 40 jaar;2035;2522323
5110;Totaal mannen en vrouwen;30 tot 40 jaar;2036;2520407
5111;Totaal mannen en vrouwen;30 tot 40 jaar;2037;2515779
5112;Totaal mannen en vrouwen;30 tot 40 jaar;2038;2504984
5113;Totaal mannen en vrouwen;30 tot 40 jaar;2039;2490843
5114;Totaal mannen en vrouwen;30 tot 40 jaar;2040;2474863
5115;Totaal mannen en vrouwen;30 tot 40 jaar;2041;2454562
5116;Totaal mannen en vrouwen;30 tot 40 jaar;2042;2434305
5117;Totaal mannen en vrouwen;30 tot 40 jaar;2043;2414051
5118;Totaal mannen en vrouwen;30 tot 40 jaar;2044;2392164
5119;Totaal mannen en vrouwen;30 tot 40 jaar;2045;2380510
5120;Totaal mannen en vrouwen;30 tot 40 jaar;2046;2370316
5121;Totaal mannen en vrouwen;30 tot 40 jaar;2047;2363171
5122;Totaal mannen en vrouwen;30 tot 40 jaar;2048;2356428
5123;Totaal mannen en vrouwen;30 tot 40 jaar;2049;2344778
5124;Totaal mannen en vrouwen;30 tot 40 jaar;2050;2334264
5125;Totaal mannen en vrouwen;30 tot 40 jaar;2051;2323453
5126;Totaal mannen en vrouwen;30 tot 40 jaar;2052;2319331
5127;Totaal mannen en vrouwen;30 tot 40 jaar;2053;2319016
5128;Totaal mannen en vrouwen;30 tot 40 jaar;2054;2327675
5129;Totaal mannen en vrouwen;30 tot 40 jaar;2055;2337900
5130;Totaal mannen en vrouwen;30 tot 40 jaar;2056;2355478
5131;Totaal mannen en vrouwen;30 tot 40 jaar;2057;2374745
5132;Totaal mannen en vrouwen;30 tot 40 jaar;2058;2399158
5133;Totaal mannen en vrouwen;30 tot 40 jaar;2059;2427486
5134;Totaal mannen en vrouwen;30 tot 40 jaar;2060;2456824
5135;Totaal mannen en vrouwen;30 tot 40 jaar;2061;2488230
5136;Totaal mannen en vrouwen;30 tot 40 jaar;2062;2520055
5137;Totaal mannen en vrouwen;30 tot 40 jaar;2063;2550921
5138;Totaal mannen en vrouwen;30 tot 40 jaar;2064;2576691
5139;Totaal mannen en vrouwen;30 tot 40 jaar;2065;2596845
5140;Totaal mannen en vrouwen;30 tot 40 jaar;2066;2612903
5141;Totaal mannen en vrouwen;30 tot 40 jaar;2067;2624919
5142;Totaal mannen en vrouwen;30 tot 40 jaar;2068;2632715
5143;Totaal mannen en vrouwen;30 tot 40 jaar;2069;2636383
5144;Totaal mannen en vrouwen;30 tot 40 jaar;2070;2636558
5145;Totaal mannen en vrouwen;40 tot 50 jaar;2022;2134403
5146;Totaal mannen en vrouwen;40 tot 50 jaar;2023;2111616
5147;Totaal mannen en vrouwen;40 tot 50 jaar;2024;2105597
5148;Totaal mannen en vrouwen;40 tot 50 jaar;2025;2112027
5149;Totaal mannen en vrouwen;40 tot 50 jaar;2026;2131045
5150;Totaal mannen en vrouwen;40 tot 50 jaar;2027;2156669
5151;Totaal mannen en vrouwen;40 tot 50 jaar;2028;2184985
5152;Totaal mannen en vrouwen;40 tot 50 jaar;2029;2211081
5153;Totaal mannen en vrouwen;40 tot 50 jaar;2030;2240138
5154;Totaal mannen en vrouwen;40 tot 50 jaar;2031;2270413
5155;Totaal mannen en vrouwen;40 tot 50 jaar;2032;2303415
5156;Totaal mannen en vrouwen;40 tot 50 jaar;2033;2338693
5157;Totaal mannen en vrouwen;40 tot 50 jaar;2034;2373443
5158;Totaal mannen en vrouwen;40 tot 50 jaar;2035;2403529
5159;Totaal mannen en vrouwen;40 tot 50 jaar;2036;2425288
5160;Totaal mannen en vrouwen;40 tot 50 jaar;2037;2441767
5161;Totaal mannen en vrouwen;40 tot 50 jaar;2038;2459283
5162;Totaal mannen en vrouwen;40 tot 50 jaar;2039;2482866
5163;Totaal mannen en vrouwen;40 tot 50 jaar;2040;2504790
5164;Totaal mannen en vrouwen;40 tot 50 jaar;2041;2521820
5165;Totaal mannen en vrouwen;40 tot 50 jaar;2042;2533789
5166;Totaal mannen en vrouwen;40 tot 50 jaar;2043;2543593
5167;Totaal mannen en vrouwen;40 tot 50 jaar;2044;2551572
5168;Totaal mannen en vrouwen;40 tot 50 jaar;2045;2551118
5169;Totaal mannen en vrouwen;40 tot 50 jaar;2046;2549106
5170;Totaal mannen en vrouwen;40 tot 50 jaar;2047;2544511
5171;Totaal mannen en vrouwen;40 tot 50 jaar;2048;2533823
5172;Totaal mannen en vrouwen;40 tot 50 jaar;2049;2519818
5173;Totaal mannen en vrouwen;40 tot 50 jaar;2050;2504031
5174;Totaal mannen en vrouwen;40 tot 50 jaar;2051;2484055
5175;Totaal mannen en vrouwen;40 tot 50 jaar;2052;2464240
5176;Totaal mannen en vrouwen;40 tot 50 jaar;2053;2444300
5177;Totaal mannen en vrouwen;40 tot 50 jaar;2054;2422675
5178;Totaal mannen en vrouwen;40 tot 50 jaar;2055;2411105
5179;Totaal mannen en vrouwen;40 tot 50 jaar;2056;2401000
5180;Totaal mannen en vrouwen;40 tot 50 jaar;2057;2393994
5181;Totaal mannen en vrouwen;40 tot 50 jaar;2058;2387442
5182;Totaal mannen en vrouwen;40 tot 50 jaar;2059;2376055
5183;Totaal mannen en vrouwen;40 tot 50 jaar;2060;2365752
5184;Totaal mannen en vrouwen;40 tot 50 jaar;2061;2355274
5185;Totaal mannen en vrouwen;40 tot 50 jaar;2062;2349527
5186;Totaal mannen en vrouwen;40 tot 50 jaar;2063;2348252
5187;Totaal mannen en vrouwen;40 tot 50 jaar;2064;2356099
5188;Totaal mannen en vrouwen;40 tot 50 jaar;2065;2365885
5189;Totaal mannen en vrouwen;40 tot 50 jaar;2066;2383099
5190;Totaal mannen en vrouwen;40 tot 50 jaar;2067;2401850
5191;Totaal mannen en vrouwen;40 tot 50 jaar;2068;2425898
5192;Totaal mannen en vrouwen;40 tot 50 jaar;2069;2453939
5193;Totaal mannen en vrouwen;40 tot 50 jaar;2070;2483064
5194;Totaal mannen en vrouwen;50 tot 60 jaar;2022;2549658
5195;Totaal mannen en vrouwen;50 tot 60 jaar;2023;2536386
5196;Totaal mannen en vrouwen;50 tot 60 jaar;2024;2500972
5197;Totaal mannen en vrouwen;50 tot 60 jaar;2025;2454707
5198;Totaal mannen en vrouwen;50 tot 60 jaar;2026;2404307
5199;Totaal mannen en vrouwen;50 tot 60 jaar;2027;2356746
5200;Totaal mannen en vrouwen;50 tot 60 jaar;2028;2309504
5201;Totaal mannen en vrouwen;50 tot 60 jaar;2029;2263246
5202;Totaal mannen en vrouwen;50 tot 60 jaar;2030;2206854
5203;Totaal mannen en vrouwen;50 tot 60 jaar;2031;2163409
5204;Totaal mannen en vrouwen;50 tot 60 jaar;2032;2128052
5205;Totaal mannen en vrouwen;50 tot 60 jaar;2033;2100246
5206;Totaal mannen en vrouwen;50 tot 60 jaar;2034;2089094
5207;Totaal mannen en vrouwen;50 tot 60 jaar;2035;2090946
5208;Totaal mannen en vrouwen;50 tot 60 jaar;2036;2105284
5209;Totaal mannen en vrouwen;50 tot 60 jaar;2037;2126599
5210;Totaal mannen en vrouwen;50 tot 60 jaar;2038;2151097
5211;Totaal mannen en vrouwen;50 tot 60 jaar;2039;2173409
5212;Totaal mannen en vrouwen;50 tot 60 jaar;2040;2198874
5213;Totaal mannen en vrouwen;50 tot 60 jaar;2041;2226020
5214;Totaal mannen en vrouwen;50 tot 60 jaar;2042;2256031
5215;Totaal mannen en vrouwen;50 tot 60 jaar;2043;2288690
5216;Totaal mannen en vrouwen;50 tot 60 jaar;2044;2321239
5217;Totaal mannen en vrouwen;50 tot 60 jaar;2045;2349640
5218;Totaal mannen en vrouwen;50 tot 60 jaar;2046;2370143
5219;Totaal mannen en vrouwen;50 tot 60 jaar;2047;2385604
5220;Totaal mannen en vrouwen;50 tot 60 jaar;2048;2402265
5221;Totaal mannen en vrouwen;50 tot 60 jaar;2049;2425256
5222;Totaal mannen en vrouwen;50 tot 60 jaar;2050;2446752
5223;Totaal mannen en vrouwen;50 tot 60 jaar;2051;2463528
5224;Totaal mannen en vrouwen;50 tot 60 jaar;2052;2475241
5225;Totaal mannen en vrouwen;50 tot 60 jaar;2053;2484831
5226;Totaal mannen en vrouwen;50 tot 60 jaar;2054;2492602
5227;Totaal mannen en vrouwen;50 tot 60 jaar;2055;2492056
5228;Totaal mannen en vrouwen;50 tot 60 jaar;2056;2489844
5229;Totaal mannen en vrouwen;50 tot 60 jaar;2057;2485121
5230;Totaal mannen en vrouwen;50 tot 60 jaar;2058;2474389
5231;Totaal mannen en vrouwen;50 tot 60 jaar;2059;2460409
5232;Totaal mannen en vrouwen;50 tot 60 jaar;2060;2444697
5233;Totaal mannen en vrouwen;50 tot 60 jaar;2061;2424956
5234;Totaal mannen en vrouwen;50 tot 60 jaar;2062;2405474
5235;Totaal mannen en vrouwen;50 tot 60 jaar;2063;2385841
5236;Totaal mannen en vrouwen;50 tot 60 jaar;2064;2364512
5237;Totaal mannen en vrouwen;50 tot 60 jaar;2065;2353093
5238;Totaal mannen en vrouwen;50 tot 60 jaar;2066;2343109
5239;Totaal mannen en vrouwen;50 tot 60 jaar;2067;2336210
5240;Totaal mannen en vrouwen;50 tot 60 jaar;2068;2329749
5241;Totaal mannen en vrouwen;50 tot 60 jaar;2069;2318530
5242;Totaal mannen en vrouwen;50 tot 60 jaar;2070;2308395
5243;Totaal mannen en vrouwen;60 tot 70 jaar;2022;2177408
5244;Totaal mannen en vrouwen;60 tot 70 jaar;2023;2209945
5245;Totaal mannen en vrouwen;60 tot 70 jaar;2024;2248008
5246;Totaal mannen en vrouwen;60 tot 70 jaar;2025;2286907
5247;Totaal mannen en vrouwen;60 tot 70 jaar;2026;2318470
5248;Totaal mannen en vrouwen;60 tot 70 jaar;2027;2341699
5249;Totaal mannen en vrouwen;60 tot 70 jaar;2028;2359996
5250;Totaal mannen en vrouwen;60 tot 70 jaar;2029;2376530
5251;Totaal mannen en vrouwen;60 tot 70 jaar;2030;2398331
5252;Totaal mannen en vrouwen;60 tot 70 jaar;2031;2413314
5253;Totaal mannen en vrouwen;60 tot 70 jaar;2032;2412243
5254;Totaal mannen en vrouwen;60 tot 70 jaar;2033;2398527
5255;Totaal mannen en vrouwen;60 tot 70 jaar;2034;2364030
5256;Totaal mannen en vrouwen;60 tot 70 jaar;2035;2319761
5257;Totaal mannen en vrouwen;60 tot 70 jaar;2036;2271679
5258;Totaal mannen en vrouwen;60 tot 70 jaar;2037;2226425
5259;Totaal mannen en vrouwen;60 tot 70 jaar;2038;2181384
5260;Totaal mannen en vrouwen;60 tot 70 jaar;2039;2137663
5261;Totaal mannen en vrouwen;60 tot 70 jaar;2040;2084686
5262;Totaal mannen en vrouwen;60 tot 70 jaar;2041;2044202
5263;Totaal mannen en vrouwen;60 tot 70 jaar;2042;2011294
5264;Totaal mannen en vrouwen;60 tot 70 jaar;2043;1985191
5265;Totaal mannen en vrouwen;60 tot 70 jaar;2044;1974643
5266;Totaal mannen en vrouwen;60 tot 70 jaar;2045;1976499
5267;Totaal mannen en vrouwen;60 tot 70 jaar;2046;1990051
5268;Totaal mannen en vrouwen;60 tot 70 jaar;2047;2010346
5269;Totaal mannen en vrouwen;60 tot 70 jaar;2048;2033824
5270;Totaal mannen en vrouwen;60 tot 70 jaar;2049;2055139
5271;Totaal mannen en vrouwen;60 tot 70 jaar;2050;2079514
5272;Totaal mannen en vrouwen;60 tot 70 jaar;2051;2105805
5273;Totaal mannen en vrouwen;60 tot 70 jaar;2052;2134830
5274;Totaal mannen en vrouwen;60 tot 70 jaar;2053;2166357
5275;Totaal mannen en vrouwen;60 tot 70 jaar;2054;2197819
5276;Totaal mannen en vrouwen;60 tot 70 jaar;2055;2225478
5277;Totaal mannen en vrouwen;60 tot 70 jaar;2056;2245587
5278;Totaal mannen en vrouwen;60 tot 70 jaar;2057;2260882
5279;Totaal mannen en vrouwen;60 tot 70 jaar;2058;2277440
5280;Totaal mannen en vrouwen;60 tot 70 jaar;2059;2300332
5281;Totaal mannen en vrouwen;60 tot 70 jaar;2060;2321868
5282;Totaal mannen en vrouwen;60 tot 70 jaar;2061;2338932
5283;Totaal mannen en vrouwen;60 tot 70 jaar;2062;2350940
5284;Totaal mannen en vrouwen;60 tot 70 jaar;2063;2360866
5285;Totaal mannen en vrouwen;60 tot 70 jaar;2064;2369010
5286;Totaal mannen en vrouwen;60 tot 70 jaar;2065;2369026
5287;Totaal mannen en vrouwen;60 tot 70 jaar;2066;2367296
5288;Totaal mannen en vrouwen;60 tot 70 jaar;2067;2363119
5289;Totaal mannen en vrouwen;60 tot 70 jaar;2068;2353071
5290;Totaal mannen en vrouwen;60 tot 70 jaar;2069;2339953
5291;Totaal mannen en vrouwen;60 tot 70 jaar;2070;2325170
5292;Totaal mannen en vrouwen;70 tot 80 jaar;2022;1656893
5293;Totaal mannen en vrouwen;70 tot 80 jaar;2023;1701416
5294;Totaal mannen en vrouwen;70 tot 80 jaar;2024;1735686
5295;Totaal mannen en vrouwen;70 tot 80 jaar;2025;1765799
5296;Totaal mannen en vrouwen;70 tot 80 jaar;2026;1803368
5297;Totaal mannen en vrouwen;70 tot 80 jaar;2027;1796229
5298;Totaal mannen en vrouwen;70 tot 80 jaar;2028;1798836
5299;Totaal mannen en vrouwen;70 tot 80 jaar;2029;1814547
5300;Totaal mannen en vrouwen;70 tot 80 jaar;2030;1840572
5301;Totaal mannen en vrouwen;70 tot 80 jaar;2031;1870020
5302;Totaal mannen en vrouwen;70 tot 80 jaar;2032;1906449
5303;Totaal mannen en vrouwen;70 tot 80 jaar;2033;1939174
5304;Totaal mannen en vrouwen;70 tot 80 jaar;2034;1976357
5305;Totaal mannen en vrouwen;70 tot 80 jaar;2035;2014242
5306;Totaal mannen en vrouwen;70 tot 80 jaar;2036;2045375
5307;Totaal mannen en vrouwen;70 tot 80 jaar;2037;2069232
5308;Totaal mannen en vrouwen;70 tot 80 jaar;2038;2088760
5309;Totaal mannen en vrouwen;70 tot 80 jaar;2039;2106688
5310;Totaal mannen en vrouwen;70 tot 80 jaar;2040;2129921
5311;Totaal mannen en vrouwen;70 tot 80 jaar;2041;2146897
5312;Totaal mannen en vrouwen;70 tot 80 jaar;2042;2149207
5313;Totaal mannen en vrouwen;70 tot 80 jaar;2043;2139951
5314;Totaal mannen en vrouwen;70 tot 80 jaar;2044;2111633
5315;Totaal mannen en vrouwen;70 tot 80 jaar;2045;2074567
5316;Totaal mannen en vrouwen;70 tot 80 jaar;2046;2033788
5317;Totaal mannen en vrouwen;70 tot 80 jaar;2047;1995433
5318;Totaal mannen en vrouwen;70 tot 80 jaar;2048;1957048
5319;Totaal mannen en vrouwen;70 tot 80 jaar;2049;1920283
5320;Totaal mannen en vrouwen;70 tot 80 jaar;2050;1875775
5321;Totaal mannen en vrouwen;70 tot 80 jaar;2051;1842901
5322;Totaal mannen en vrouwen;70 tot 80 jaar;2052;1816615
5323;Totaal mannen en vrouwen;70 tot 80 jaar;2053;1796026
5324;Totaal mannen en vrouwen;70 tot 80 jaar;2054;1789022
5325;Totaal mannen en vrouwen;70 tot 80 jaar;2055;1793269
5326;Totaal mannen en vrouwen;70 tot 80 jaar;2056;1807906
5327;Totaal mannen en vrouwen;70 tot 80 jaar;2057;1828816
5328;Totaal mannen en vrouwen;70 tot 80 jaar;2058;1852650
5329;Totaal mannen en vrouwen;70 tot 80 jaar;2059;1874427
5330;Totaal mannen en vrouwen;70 tot 80 jaar;2060;1899030
5331;Totaal mannen en vrouwen;70 tot 80 jaar;2061;1925830
5332;Totaal mannen en vrouwen;70 tot 80 jaar;2062;1955025
5333;Totaal mannen en vrouwen;70 tot 80 jaar;2063;1986391
5334;Totaal mannen en vrouwen;70 tot 80 jaar;2064;2017578
5335;Totaal mannen en vrouwen;70 tot 80 jaar;2065;2045396
5336;Totaal mannen en vrouwen;70 tot 80 jaar;2066;2066108
5337;Totaal mannen en vrouwen;70 tot 80 jaar;2067;2082392
5338;Totaal mannen en vrouwen;70 tot 80 jaar;2068;2099944
5339;Totaal mannen en vrouwen;70 tot 80 jaar;2069;2123571
5340;Totaal mannen en vrouwen;70 tot 80 jaar;2070;2145983
5341;Totaal mannen en vrouwen;80 tot 90 jaar;2022;720110
5342;Totaal mannen en vrouwen;80 tot 90 jaar;2023;740524
5343;Totaal mannen en vrouwen;80 tot 90 jaar;2024;770246
5344;Totaal mannen en vrouwen;80 tot 90 jaar;2025;803263
5345;Totaal mannen en vrouwen;80 tot 90 jaar;2026;828280
5346;Totaal mannen en vrouwen;80 tot 90 jaar;2027;899173
5347;Totaal mannen en vrouwen;80 tot 90 jaar;2028;960845
5348;Totaal mannen en vrouwen;80 tot 90 jaar;2029;1008294
5349;Totaal mannen en vrouwen;80 tot 90 jaar;2030;1047526
5350;Totaal mannen en vrouwen;80 tot 90 jaar;2031;1080804
5351;Totaal mannen en vrouwen;80 tot 90 jaar;2032;1112024
5352;Totaal mannen en vrouwen;80 tot 90 jaar;2033;1144010
5353;Totaal mannen en vrouwen;80 tot 90 jaar;2034;1169380
5354;Totaal mannen en vrouwen;80 tot 90 jaar;2035;1192735
5355;Totaal mannen en vrouwen;80 tot 90 jaar;2036;1219397
5356;Totaal mannen en vrouwen;80 tot 90 jaar;2037;1226332
5357;Totaal mannen en vrouwen;80 tot 90 jaar;2038;1239648
5358;Totaal mannen en vrouwen;80 tot 90 jaar;2039;1260766
5359;Totaal mannen en vrouwen;80 tot 90 jaar;2040;1288310
5360;Totaal mannen en vrouwen;80 tot 90 jaar;2041;1317238
5361;Totaal mannen en vrouwen;80 tot 90 jaar;2042;1351040
5362;Totaal mannen en vrouwen;80 tot 90 jaar;2043;1382587
5363;Totaal mannen en vrouwen;80 tot 90 jaar;2044;1416858
5364;Totaal mannen en vrouwen;80 tot 90 jaar;2045;1451556
5365;Totaal mannen en vrouwen;80 tot 90 jaar;2046;1480361
5366;Totaal mannen en vrouwen;80 tot 90 jaar;2047;1503567
5367;Totaal mannen en vrouwen;80 tot 90 jaar;2048;1523497
5368;Totaal mannen en vrouwen;80 tot 90 jaar;2049;1542517
5369;Totaal mannen en vrouwen;80 tot 90 jaar;2050;1567048
5370;Totaal mannen en vrouwen;80 tot 90 jaar;2051;1586059
5371;Totaal mannen en vrouwen;80 tot 90 jaar;2052;1593781
5372;Totaal mannen en vrouwen;80 tot 90 jaar;2053;1591913
5373;Totaal mannen en vrouwen;80 tot 90 jaar;2054;1574752
5374;Totaal mannen en vrouwen;80 tot 90 jaar;2055;1551251
5375;Totaal mannen en vrouwen;80 tot 90 jaar;2056;1524075
5376;Totaal mannen en vrouwen;80 tot 90 jaar;2057;1498779
5377;Totaal mannen en vrouwen;80 tot 90 jaar;2058;1473736
5378;Totaal mannen en vrouwen;80 tot 90 jaar;2059;1451427
5379;Totaal mannen en vrouwen;80 tot 90 jaar;2060;1425924
5380;Totaal mannen en vrouwen;80 tot 90 jaar;2061;1410675
5381;Totaal mannen en vrouwen;80 tot 90 jaar;2062;1400058
5382;Totaal mannen en vrouwen;80 tot 90 jaar;2063;1392639
5383;Totaal mannen en vrouwen;80 tot 90 jaar;2064;1393892
5384;Totaal mannen en vrouwen;80 tot 90 jaar;2065;1403761
5385;Totaal mannen en vrouwen;80 tot 90 jaar;2066;1420953
5386;Totaal mannen en vrouwen;80 tot 90 jaar;2067;1443441
5387;Totaal mannen en vrouwen;80 tot 90 jaar;2068;1467883
5388;Totaal mannen en vrouwen;80 tot 90 jaar;2069;1490788
5389;Totaal mannen en vrouwen;80 tot 90 jaar;2070;1515957
5390;Totaal mannen en vrouwen;90 jaar of ouder;2022;133037
5391;Totaal mannen en vrouwen;90 jaar of ouder;2023;137347
5392;Totaal mannen en vrouwen;90 jaar of ouder;2024;141332
5393;Totaal mannen en vrouwen;90 jaar of ouder;2025;146046
5394;Totaal mannen en vrouwen;90 jaar of ouder;2026;150983
5395;Totaal mannen en vrouwen;90 jaar of ouder;2027;156387
5396;Totaal mannen en vrouwen;90 jaar of ouder;2028;161682
5397;Totaal mannen en vrouwen;90 jaar of ouder;2029;169205
5398;Totaal mannen en vrouwen;90 jaar of ouder;2030;176860
5399;Totaal mannen en vrouwen;90 jaar of ouder;2031;185295
5400;Totaal mannen en vrouwen;90 jaar of ouder;2032;191725
5401;Totaal mannen en vrouwen;90 jaar of ouder;2033;199676
5402;Totaal mannen en vrouwen;90 jaar of ouder;2034;210712
5403;Totaal mannen en vrouwen;90 jaar of ouder;2035;223238
5404;Totaal mannen en vrouwen;90 jaar of ouder;2036;231913
5405;Totaal mannen en vrouwen;90 jaar of ouder;2037;261373
5406;Totaal mannen en vrouwen;90 jaar of ouder;2038;284837
5407;Totaal mannen en vrouwen;90 jaar of ouder;2039;301474
5408;Totaal mannen en vrouwen;90 jaar of ouder;2040;313821
5409;Totaal mannen en vrouwen;90 jaar of ouder;2041;323656
5410;Totaal mannen en vrouwen;90 jaar of ouder;2042;331911
5411;Totaal mannen en vrouwen;90 jaar of ouder;2043;341876
5412;Totaal mannen en vrouwen;90 jaar of ouder;2044;350763
5413;Totaal mannen en vrouwen;90 jaar of ouder;2045;360216
5414;Totaal mannen en vrouwen;90 jaar of ouder;2046;370297
5415;Totaal mannen en vrouwen;90 jaar of ouder;2047;381747
5416;Totaal mannen en vrouwen;90 jaar of ouder;2048;394211
5417;Totaal mannen en vrouwen;90 jaar of ouder;2049;407739
5418;Totaal mannen en vrouwen;90 jaar of ouder;2050;422779
5419;Totaal mannen en vrouwen;90 jaar of ouder;2051;437318
5420;Totaal mannen en vrouwen;90 jaar of ouder;2052;453754
5421;Totaal mannen en vrouwen;90 jaar of ouder;2053;469711
