ID;KenmerkenHuishouden;Perioden;ParticuliereHuishoudens_1;PersonenPerHuishouden_2;BrutoInkomen_3;BesteedbaarInkomen_4;TotaalBestedingen_5;Totaal_6;HoogBTWTarief_7;LaagBTWTarief_8;NietBTWPlichtigeGoederen_9;Frisdrank_10;AlcoholhoudendeDranken_11;Tabaksproducten_12;Brandstoffen_13;Energie_14;Water_15;Verzekeringen_16;IndirecteBelastingen_17;Totaal_18;HoogBTWTarief_19;LaagBTWTarief_20;VerbruiksbelastingFrisdrank_21;TotaalAccijns_22;AccijnsOpAlcoholhoudendeDranken_23;AccijnsOpTabaksproducten_24;AccijnsOpBrandstoffen_25;TotaalMilieubelasting_26;MilieubelastingOpEnergie_27;MilieubelastingOpWater_28;Assurantiebelasting_29;Motorrijtuigenbelasting_30;DrukOpBrutoInkomen_31;DrukOpBesteedbaarInkomen_32;DrukOpBestedingen_33
186;13500;2010;468;2.5;81.2;40.8;37.2;24090.0;15670.0;8420.0;13070.0;460.0;1165.0;885.0;1380.0;1980.0;135.0;820.0;5100.0;2980.0;2500.0;475.0;25.0;1210.0;165.0;405.0;640.0;360.0;345.0;15.0;55.0;470.0;6.3;12.5;13.7
187;13500;2012;503;2.5;82.6;40.4;37.9;25560.0;15435.0;10125.0;12365.0;465.0;935.0;630.0;1595.0;1765.0;175.0;1125.0;5270.0;3090.0;2570.0;520.0;25.0;1130.0;140.0;370.0;620.0;410.0;390.0;20.0;100.0;520.0;6.4;13.0;13.9
188;13500;2013;510;2.5;84.2;41.1;37.3;24725.0;14750.0;9970.0;12610.0;450.0;1030.0;460.0;1635.0;1855.0;175.0;1165.0;5420.0;3070.0;2560.0;510.0;20.0;1120.0;170.0;300.0;655.0;435.0;415.0;20.0;200.0;565.0;6.4;13.2;14.5
189;13550;2006;120;3.0;88.9;51.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;13550;2007;120;3.0;91.8;54.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;13550;2008;143;2.9;89.2;52.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;13550;2009;145;2.9;89.6;54.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;13550;2010;146;3.0;90.9;54.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;13550;2012;149;3.0;91.7;53.6;50.7;36460.0;23885.0;12575.0;14280.0;670.0;1235.0;280.0;1265.0;2435.0;190.0;1310.0;6795.0;4590.0;3950.0;640.0;35.0;795.0;175.0;145.0;475.0;680.0;665.0;20.0;115.0;575.0;7.4;12.7;13.4
195;13550;2013;155;2.9;91.4;51.6;45.3;29775.0;17990.0;11780.0;15530.0;570.0;1380.0;600.0;1335.0;2510.0;175.0;1525.0;6430.0;3720.0;3125.0;600.0;30.0;1115.0;220.0;390.0;505.0;705.0;685.0;20.0;265.0;595.0;7.0;12.5;14.2
196;13600;2006;757;2.9;71.3;44.7;37.6;24285.0;16430.0;7855.0;13295.0;445.0;1080.0;805.0;1185.0;1830.0;190.0;935.0;4990.0;3070.0;2625.0;445.0;25.0;1070.0;115.0;415.0;540.0;375.0;355.0;20.0;60.0;390.0;7.0;11.2;13.3
197;13600;2007;806;2.8;82.2;52.7;40.1;25675.0;17505.0;8170.0;14455.0;430.0;1190.0;720.0;1215.0;1890.0;175.0;1005.0;5215.0;3260.0;2795.0;460.0;30.0;1035.0;150.0;345.0;540.0;360.0;340.0;20.0;65.0;465.0;6.3;9.9;13.0
198;13600;2008;853;2.8;76.5;48.8;39.9;25735.0;17505.0;8230.0;14130.0;385.0;1090.0;525.0;1280.0;2115.0;180.0;1000.0;5330.0;3260.0;2795.0;465.0;25.0;940.0;120.0;265.0;555.0;420.0;405.0;20.0;70.0;610.0;7.0;10.9;13.4
199;13600;2009;832;2.8;72.6;46.9;38.3;23785.0;15820.0;7965.0;14480.0;425.0;1025.0;555.0;1125.0;2305.0;155.0;1045.0;4970.0;2975.0;2525.0;450.0;25.0;940.0;130.0;275.0;540.0;470.0;455.0;20.0;75.0;480.0;6.8;10.6;13.0
200;13600;2010;867;2.8;73.9;47.1;42.0;26280.0;17415.0;8865.0;15730.0;430.0;1145.0;705.0;1330.0;2400.0;165.0;940.0;5480.0;3280.0;2780.0;500.0;30.0;1080.0;145.0;315.0;615.0;550.0;530.0;20.0;65.0;475.0;7.4;11.6;13.0
201;13600;2012;906;2.8;73.0;46.1;42.2;28370.0;17275.0;11100.0;13815.0;440.0;1100.0;595.0;1505.0;2165.0;180.0;1355.0;5910.0;3435.0;2875.0;560.0;25.0;1075.0;160.0;355.0;560.0;575.0;555.0;20.0;120.0;680.0;8.1;12.8;14.0
202;13600;2013;914;2.8;72.4;45.4;40.7;26805.0;15315.0;11490.0;13850.0;580.0;1395.0;645.0;1485.0;2160.0;185.0;1340.0;5900.0;3260.0;2660.0;605.0;30.0;1240.0;230.0;420.0;595.0;565.0;545.0;20.0;230.0;570.0;8.1;13.0;14.5
203;13650;2006;2508;1.6;27.7;20.9;23.6;14585.0;9670.0;4915.0;9025.0;215.0;690.0;505.0;640.0;1395.0;120.0;550.0;2940.0;1820.0;1545.0;280.0;15.0;670.0;120.0;240.0;310.0;195.0;185.0;10.0;35.0;205.0;10.6;14.0;12.5
204;13650;2007;2468;1.6;28.6;21.8;24.2;14910.0;9845.0;5070.0;9250.0;200.0;685.0;555.0;665.0;1420.0;120.0;590.0;2980.0;1860.0;1570.0;285.0;15.0;680.0;115.0;245.0;320.0;185.0;175.0;10.0;40.0;210.0;10.4;13.7;12.3
205;13650;2008;2439;1.6;30.0;22.8;25.7;16130.0;10525.0;5605.0;9540.0;225.0;825.0;565.0;715.0;1545.0;130.0;575.0;3255.0;2000.0;1680.0;315.0;15.0;735.0;135.0;270.0;330.0;225.0;215.0;15.0;40.0;240.0;10.8;14.3;12.7
206;13650;2009;2529;1.6;30.6;23.0;25.4;15675.0;10435.0;5240.0;9745.0;170.0;820.0;375.0;670.0;1730.0;100.0;660.0;3155.0;1965.0;1665.0;295.0;10.0;660.0;145.0;170.0;340.0;205.0;195.0;10.0;45.0;275.0;10.3;13.7;12.4
207;13650;2010;2606;1.6;30.8;22.9;25.5;15640.0;10350.0;5290.0;9825.0;210.0;665.0;575.0;715.0;1800.0;110.0;640.0;3270.0;1950.0;1650.0;300.0;10.0;740.0;120.0;280.0;340.0;240.0;230.0;10.0;45.0;285.0;10.6;14.3;12.8
208;13650;2012;2689;1.6;31.5;23.3;26.2;16390.0;9820.0;6570.0;9820.0;250.0;690.0;680.0;785.0;1570.0;130.0;740.0;3455.0;1975.0;1630.0;345.0;15.0;810.0;105.0;385.0;315.0;305.0;295.0;10.0;65.0;290.0;11.0;14.8;13.2
209;13650;2013;2750;1.6;32.0;23.3;26.6;16730.0;9900.0;6830.0;9840.0;235.0;775.0;625.0;750.0;1650.0;130.0;780.0;3725.0;2070.0;1720.0;355.0;10.0;835.0;130.0;390.0;315.0;335.0;325.0;10.0;135.0;330.0;11.6;16.0;14.0
210;13700;2006;2047;1.6;30.5;22.9;24.5;15110.0;10115.0;4995.0;9370.0;185.0;690.0;520.0;680.0;1435.0;125.0;610.0;3090.0;1900.0;1615.0;285.0;10.0;700.0;135.0;240.0;330.0;205.0;195.0;10.0;40.0;235.0;10.1;13.5;12.6
211;13700;2007;2029;1.6;31.5;23.8;24.8;15275.0;10160.0;5115.0;9475.0;180.0;655.0;565.0;715.0;1440.0;120.0;645.0;3105.0;1910.0;1620.0;290.0;15.0;720.0;130.0;245.0;345.0;190.0;180.0;10.0;40.0;230.0;9.9;13.1;12.5
212;13700;2008;2028;1.6;32.9;24.8;26.3;16510.0;10870.0;5635.0;9810.0;205.0;745.0;545.0;760.0;1575.0;125.0;635.0;3360.0;2055.0;1735.0;320.0;15.0;750.0;140.0;255.0;355.0;235.0;225.0;15.0;45.0;265.0;10.2;13.5;12.8
213;13700;2009;2090;1.6;33.7;25.1;26.2;16140.0;10795.0;5340.0;10045.0;170.0;800.0;320.0;720.0;1775.0;105.0;730.0;3290.0;2025.0;1725.0;300.0;10.0;670.0;155.0;155.0;365.0;225.0;210.0;10.0;50.0;305.0;9.8;13.1;12.6
214;13700;2010;2133;1.6;34.0;25.2;26.0;15885.0;10575.0;5310.0;10090.0;185.0;650.0;505.0;760.0;1860.0;105.0;680.0;3350.0;1990.0;1690.0;300.0;10.0;730.0;125.0;245.0;360.0;270.0;255.0;10.0;45.0;300.0;9.8;13.3;12.9
215;13700;2012;2211;1.6;34.7;25.6;27.7;17395.0;10400.0;6995.0;10265.0;245.0;750.0;675.0;830.0;1635.0;130.0;825.0;3675.0;2090.0;1725.0;365.0;15.0;835.0;115.0;385.0;335.0;330.0;320.0;10.0;75.0;330.0;10.6;14.3;13.3
216;13700;2013;2250;1.6;35.3;25.6;28.7;18355.0;10820.0;7535.0;10390.0;235.0;860.0;610.0;860.0;1750.0;130.0;895.0;4075.0;2265.0;1880.0;385.0;10.0;890.0;145.0;385.0;360.0;375.0;360.0;10.0;155.0;380.0;11.5;15.9;14.2
217;13750;2006;92;2.0;31.9;20.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;13750;2007;70;1.9;32.2;20.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
219;13750;2008;55;1.8;33.2;21.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
220;13750;2009;70;1.9;32.9;20.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221;13750;2010;77;1.9;33.6;21.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222;13750;2012;87;1.9;34.4;21.0;23.4;14615.0;8785.0;5830.0;8760.0;330.0;515.0;1275.0;985.0;1460.0;130.0;685.0;3610.0;1745.0;1440.0;305.0;15.0;1255.0;75.0;780.0;405.0;270.0;260.0;10.0;60.0;260.0;10.5;17.1;15.4
223;13750;2013;116;1.9;34.6;21.1;26.9;16840.0;11295.0;5540.0;10060.0;325.0;540.0;975.0;1160.0;1670.0;140.0;870.0;4410.0;2255.0;1960.0;295.0;15.0;1205.0;90.0;650.0;465.0;350.0;335.0;15.0;150.0;440.0;12.7;20.9;16.4
224;13800;2006;239;1.9;28.8;19.5;23.2;14740.0;10400.0;4340.0;8480.0;210.0;565.0;1105.0;755.0;1360.0;145.0;475.0;3440.0;1905.0;1660.0;245.0;25.0;1100.0;165.0;575.0;360.0;190.0;175.0;15.0;30.0;190.0;11.9;17.6;14.8
225;13800;2007;232;1.9;30.0;20.4;24.6;15870.0;10745.0;5125.0;8680.0;265.0;725.0;1150.0;875.0;1680.0;135.0;600.0;3550.0;2005.0;1715.0;290.0;25.0;995.0;95.0;480.0;415.0;235.0;220.0;15.0;40.0;255.0;11.8;17.4;14.5
226;13800;2008;230;1.9;31.6;21.2;24.8;15720.0;10380.0;5340.0;9105.0;285.0;720.0;925.0;780.0;1535.0;130.0;585.0;3505.0;1960.0;1655.0;300.0;25.0;965.0;185.0;435.0;345.0;230.0;215.0;15.0;40.0;285.0;11.1;16.6;14.1
227;13800;2009;240;1.9;32.0;21.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
228;13800;2010;240;1.9;32.3;21.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
229;13800;2012;251;1.8;32.7;21.0;20.8;12475.0;7785.0;4695.0;8325.0;225.0;425.0;1230.0;560.0;1380.0;150.0;500.0;2975.0;1525.0;1285.0;240.0;10.0;985.0;65.0;705.0;215.0;240.0;225.0;15.0;45.0;170.0;9.1;14.1;14.3
230;13800;2013;253;1.9;33.5;21.2;22.8;13610.0;8695.0;4910.0;9150.0;215.0;465.0;1475.0;740.0;1430.0;130.0;690.0;3855.0;1770.0;1510.0;260.0;10.0;1350.0;85.0;960.0;305.0;255.0;245.0;10.0;120.0;350.0;11.5;18.2;16.9
231;13850;2006;1717;1.5;30.6;23.4;24.6;15110.0;9985.0;5125.0;9530.0;185.0;690.0;410.0;660.0;1445.0;120.0;630.0;3005.0;1885.0;1595.0;290.0;10.0;625.0;125.0;180.0;320.0;205.0;195.0;10.0;40.0;240.0;9.8;12.8;12.2
232;13850;2007;1726;1.5;31.6;24.3;24.9;15280.0;10115.0;5160.0;9630.0;165.0;650.0;480.0;690.0;1425.0;120.0;660.0;3050.0;1905.0;1615.0;290.0;10.0;675.0;130.0;210.0;335.0;185.0;175.0;10.0;45.0;230.0;9.6;12.5;12.2
233;13850;2008;1744;1.5;33.0;25.4;26.7;16715.0;11005.0;5710.0;9980.0;190.0;750.0;500.0;755.0;1580.0;125.0;655.0;3350.0;2080.0;1755.0;325.0;10.0;710.0;130.0;230.0;350.0;235.0;225.0;15.0;45.0;265.0;10.1;13.2;12.5
234;13850;2009;1780;1.5;33.9;25.8;26.8;16455.0;10920.0;5535.0;10310.0;160.0;815.0;240.0;710.0;1765.0;100.0;745.0;3290.0;2055.0;1745.0;315.0;10.0;645.0;165.0;115.0;360.0;220.0;210.0;10.0;50.0;305.0;9.7;12.7;12.3
235;13850;2010;1815;1.6;34.3;25.9;26.0;15775.0;10430.0;5345.0;10195.0;170.0;675.0;350.0;740.0;1870.0;105.0;660.0;3245.0;1970.0;1665.0;305.0;10.0;655.0;130.0;170.0;355.0;270.0;255.0;10.0;45.0;295.0;9.5;12.5;12.5
236;13850;2012;1873;1.5;35.0;26.5;28.8;18185.0;10830.0;7355.0;10595.0;245.0;800.0;570.0;860.0;1680.0;130.0;880.0;3770.0;2185.0;1800.0;385.0;15.0;795.0;125.0;325.0;350.0;345.0;335.0;10.0;80.0;355.0;10.8;14.3;13.1
237;13850;2013;1881;1.6;35.5;26.4;29.7;19085.0;11075.0;8010.0;10575.0;230.0;935.0;470.0;860.0;1795.0;130.0;925.0;4080.0;2330.0;1920.0;410.0;10.0;810.0;155.0;295.0;360.0;390.0;380.0;10.0;160.0;380.0;11.5;15.4;13.8
238;13900;2006;320;1.9;17.7;14.3;16.7;10110.0;6770.0;3345.0;6555.0;220.0;405.0;530.0;315.0;1385.0;120.0;240.0;2065.0;1270.0;1080.0;190.0;20.0;495.0;70.0;275.0;155.0;200.0;190.0;15.0;15.0;60.0;11.7;14.4;12.4
239;13900;2007;299;1.9;18.4;14.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240;13900;2008;288;1.9;18.9;14.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
241;13900;2009;296;1.8;19.3;15.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
242;13900;2010;318;1.8;19.5;15.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
243;13900;2012;352;1.8;19.5;15.1;18.1;10920.0;6515.0;4405.0;7215.0;215.0;315.0;580.0;435.0;1365.0;130.0;385.0;2220.0;1310.0;1080.0;230.0;10.0;505.0;50.0;290.0;160.0;220.0;210.0;10.0;35.0;140.0;11.3;14.7;12.2
244;13900;2013;368;1.8;20.4;15.4;16.8;9435.0;6085.0;3350.0;7335.0;195.0;295.0;860.0;275.0;1250.0;120.0;295.0;2320.0;1240.0;1055.0;185.0;10.0;690.0;50.0;520.0;120.0;170.0;160.0;10.0;50.0;155.0;11.4;15.1;13.8
245;14050;2006;141;1.2;9.7;7.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246;14050;2007;141;1.2;9.6;7.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247;14050;2008;122;1.2;9.5;7.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248;14050;2009;143;1.2;9.4;7.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
249;14050;2010;155;1.2;8.9;7.4;25.8;16145.0;10235.0;5910.0;9665.0;320.0;745.0;710.0;505.0;1440.0;135.0;530.0;3065.0;1970.0;1635.0;335.0;15.0;670.0;75.0;365.0;235.0;125.0;115.0;15.0;35.0;250.0;34.3;41.5;11.9
250;14050;2012;125;1.2;8.1;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
251;14050;2013;133;1.2;8.4;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
252;14100;2006;1777;1.4;15.2;12.4;18.1;11095.0;7255.0;3845.0;7030.0;230.0;525.0;465.0;455.0;1255.0;115.0;385.0;2195.0;1375.0;1160.0;220.0;15.0;530.0;75.0;240.0;215.0;140.0;130.0;10.0;25.0;110.0;14.4;17.7;12.1
253;14100;2007;1791;1.4;15.7;12.8;19.1;11675.0;7640.0;4035.0;7435.0;175.0;660.0;550.0;470.0;1275.0;115.0;380.0;2300.0;1450.0;1220.0;230.0;10.0;570.0;85.0;260.0;220.0;135.0;125.0;10.0;25.0;110.0;14.6;18.0;12.0
254;14100;2008;1811;1.4;16.2;13.0;20.1;12350.0;7760.0;4590.0;7750.0;205.0;720.0;555.0;470.0;1335.0;125.0;385.0;2410.0;1500.0;1240.0;260.0;15.0;575.0;85.0;280.0;215.0;155.0;145.0;10.0;25.0;145.0;14.9;18.5;12.0
255;14100;2009;1825;1.4;16.4;13.1;21.2;12785.0;8540.0;4245.0;8380.0;165.0;700.0;470.0;535.0;1590.0;95.0;450.0;2580.0;1605.0;1365.0;240.0;10.0;580.0;90.0;215.0;275.0;150.0;140.0;10.0;30.0;205.0;15.7;19.7;12.2
256;14100;2010;1843;1.3;15.9;12.5;20.0;12300.0;7930.0;4375.0;7740.0;215.0;625.0;600.0;520.0;1605.0;100.0;410.0;2485.0;1515.0;1265.0;250.0;10.0;625.0;90.0;290.0;245.0;150.0;140.0;10.0;30.0;155.0;15.6;19.9;12.4
257;14100;2012;1868;1.3;16.4;13.0;20.5;12370.0;7575.0;4795.0;8110.0;235.0;480.0;695.0;490.0;1325.0;115.0;455.0;2600.0;1510.0;1255.0;255.0;10.0;675.0;75.0;405.0;200.0;205.0;195.0;10.0;40.0;150.0;15.8;20.1;12.7
258;14100;2013;1872;1.3;16.5;13.0;20.0;11570.0;6900.0;4665.0;8435.0;210.0;500.0;550.0;455.0;1390.0;120.0;465.0;2600.0;1445.0;1200.0;250.0;10.0;630.0;85.0;355.0;190.0;230.0;220.0;10.0;80.0;200.0;15.8;20.1;13.0
259;14150;2006;1777;1.9;31.9;22.1;23.8;15145.0;10050.0;5095.0;8660.0;270.0;860.0;605.0;830.0;1340.0;135.0;625.0;3195.0;1895.0;1605.0;290.0;15.0;785.0;105.0;285.0;395.0;195.0;180.0;15.0;40.0;260.0;10.0;14.5;13.4
260;14150;2007;1791;1.9;32.9;23.0;24.2;15025.0;9915.0;5105.0;9170.0;270.0;780.0;740.0;880.0;1385.0;115.0;680.0;3240.0;1870.0;1585.0;290.0;15.0;880.0;110.0;350.0;420.0;180.0;170.0;10.0;45.0;245.0;9.8;14.1;13.4
261;14150;2008;1811;1.9;34.3;23.7;26.2;16830.0;11105.0;5725.0;9335.0;295.0;875.0;710.0;950.0;1485.0;125.0;620.0;3560.0;2095.0;1775.0;325.0;20.0;900.0;110.0;355.0;435.0;215.0;200.0;15.0;45.0;285.0;10.4;15.0;13.6
262;14150;2009;1825;1.9;34.5;23.9;26.4;16615.0;11150.0;5460.0;9765.0;285.0;835.0;600.0;845.0;1710.0;110.0;670.0;3495.0;2090.0;1780.0;310.0;20.0;845.0;130.0;285.0;430.0;220.0;205.0;10.0;45.0;275.0;10.1;14.6;13.2
263;14150;2010;1843;1.9;34.1;23.6;26.3;16255.0;10715.0;5540.0;10010.0;260.0;700.0;580.0;875.0;1785.0;120.0;685.0;3465.0;2025.0;1710.0;315.0;15.0;810.0;110.0;285.0;415.0;255.0;240.0;10.0;50.0;315.0;10.2;14.7;13.2
264;14150;2012;1868;1.9;34.5;24.0;26.8;16955.0;10250.0;6705.0;9870.0;310.0;685.0;675.0;935.0;1565.0;145.0;780.0;3655.0;2055.0;1700.0;355.0;15.0;860.0;105.0;385.0;370.0;310.0;300.0;15.0;70.0;345.0;10.6;15.3;13.6
265;14150;2013;1872;1.9;34.8;24.0;27.9;17990.0;10890.0;7100.0;9940.0;310.0;825.0;685.0;1035.0;1650.0;145.0;875.0;4140.0;2265.0;1890.0;375.0;15.0;1010.0;140.0;440.0;430.0;335.0;325.0;15.0;150.0;365.0;11.9;17.3;14.8
266;14200;2006;1777;2.6;53.8;31.9;32.2;21095.0;14265.0;6830.0;11150.0;435.0;1025.0;770.0;1160.0;1600.0;155.0;855.0;4505.0;2665.0;2280.0;385.0;25.0;1090.0;145.0;400.0;545.0;290.0;275.0;15.0;55.0;380.0;8.4;14.1;14.0
267;14200;2007;1792;2.6;55.5;33.4;32.7;21035.0;13950.0;7090.0;11630.0;400.0;1075.0;650.0;1240.0;1590.0;150.0;910.0;4405.0;2630.0;2225.0;400.0;30.0;1005.0;115.0;310.0;580.0;265.0;250.0;15.0;60.0;415.0;7.9;13.2;13.5
268;14200;2008;1811;2.6;57.7;34.5;34.2;22010.0;14855.0;7155.0;12200.0;410.0;1015.0;660.0;1295.0;1770.0;150.0;895.0;4695.0;2775.0;2370.0;405.0;25.0;1045.0;140.0;320.0;585.0;315.0;300.0;15.0;60.0;470.0;8.1;13.6;13.7
269;14200;2009;1825;2.6;58.3;35.0;33.9;21885.0;14935.0;6950.0;11970.0;385.0;1045.0;975.0;1145.0;2020.0;140.0;930.0;4820.0;2780.0;2385.0;395.0;25.0;1175.0;145.0;460.0;565.0;350.0;335.0;15.0;65.0;430.0;8.3;13.8;14.2
270;14200;2010;1843;2.5;58.0;34.6;34.6;22035.0;14605.0;7430.0;12590.0;385.0;1035.0;810.0;1250.0;2000.0;135.0;915.0;4800.0;2750.0;2330.0;420.0;25.0;1120.0;145.0;380.0;590.0;375.0;360.0;15.0;65.0;465.0;8.3;13.9;13.9
271;14200;2012;1867;2.5;59.5;34.8;34.8;23235.0;14235.0;9000.0;11600.0;420.0;900.0;725.0;1510.0;1835.0;170.0;1085.0;5060.0;2835.0;2360.0;470.0;20.0;1145.0;135.0;420.0;590.0;440.0;420.0;15.0;95.0;525.0;8.5;14.5;14.5
272;14200;2013;1872;2.5;60.0;35.0;34.7;22800.0;13900.0;8900.0;11880.0;440.0;950.0;655.0;1410.0;1910.0;175.0;1140.0;5220.0;2880.0;2410.0;465.0;20.0;1150.0;160.0;415.0;575.0;460.0;440.0;20.0;200.0;515.0;8.7;14.9;15.1
273;14250;2006;1777;3.1;105.7;55.9;45.5;29650.0;20030.0;9620.0;15895.0;500.0;1455.0;590.0;1420.0;1905.0;185.0;1135.0;5795.0;3745.0;3200.0;545.0;30.0;1100.0;160.0;280.0;660.0;400.0;380.0;20.0;75.0;450.0;5.5;10.4;12.7
274;14250;2007;1791;3.1;112.6;61.3;46.9;30805.0;20910.0;9895.0;16115.0;540.0;1470.0;615.0;1460.0;1945.0;175.0;1105.0;6000.0;3900.0;3340.0;560.0;30.0;1115.0;170.0;275.0;670.0;375.0;355.0;20.0;70.0;505.0;5.3;9.8;12.8
275;14250;2008;1811;3.1;113.2;61.2;49.0;31745.0;21345.0;10395.0;17215.0;525.0;1475.0;695.0;1585.0;2065.0;180.0;1200.0;6315.0;3995.0;3410.0;590.0;30.0;1220.0;160.0;355.0;705.0;415.0;395.0;20.0;85.0;570.0;5.6;10.3;12.9
276;14250;2009;1825;3.1;113.8;61.6;47.9;31060.0;20505.0;10555.0;16820.0;620.0;1445.0;655.0;1365.0;2330.0;165.0;1125.0;6150.0;3870.0;3275.0;595.0;30.0;1130.0;155.0;310.0;670.0;475.0;455.0;20.0;80.0;565.0;5.4;10.0;12.8
277;14250;2010;1843;3.1;114.9;62.0;49.3;31665.0;21115.0;10550.0;17630.0;535.0;1530.0;815.0;1550.0;2415.0;165.0;1130.0;6555.0;3970.0;3370.0;595.0;30.0;1285.0;195.0;375.0;720.0;555.0;535.0;20.0;80.0;640.0;5.7;10.6;13.3
278;14250;2012;1868;3.1;118.5;61.6;49.7;34710.0;20800.0;13910.0;15000.0;560.0;1370.0;575.0;1795.0;2205.0;195.0;1455.0;6785.0;4150.0;3460.0;690.0;30.0;1230.0;195.0;335.0;700.0;600.0;580.0;20.0;130.0;650.0;5.7;11.0;13.7
279;14250;2013;1872;3.1;120.6;62.4;49.1;33880.0;19475.0;14405.0;15225.0;685.0;1655.0;565.0;1695.0;2270.0;200.0;1515.0;7005.0;4115.0;3380.0;735.0;35.0;1315.0;265.0;370.0;680.0;630.0;605.0;20.0;265.0;650.0;5.8;11.2;14.3
280;14300;2006;711;1.2;9.6;7.7;18.9;11755.0;7525.0;4230.0;7190.0;265.0;665.0;485.0;465.0;1120.0;105.0;380.0;2235.0;1440.0;1200.0;240.0;10.0;550.0;85.0;255.0;210.0;105.0;95.0;10.0;25.0;105.0;23.3;28.9;11.8
281;14300;2007;717;1.2;9.9;7.9;19.8;12400.0;8060.0;4340.0;7350.0;185.0;915.0;620.0;475.0;1200.0;115.0;335.0;2410.0;1535.0;1285.0;245.0;10.0;625.0;95.0;310.0;220.0;120.0;110.0;10.0;20.0;100.0;24.4;30.6;12.2
282;14300;2008;724;1.2;9.9;7.8;20.5;12850.0;7600.0;5255.0;7605.0;255.0;1155.0;420.0;465.0;1330.0;130.0;310.0;2320.0;1510.0;1215.0;295.0;15.0;490.0;85.0;205.0;195.0;150.0;140.0;10.0;20.0;130.0;23.5;29.9;11.3
283;14300;2009;730;1.2;9.8;7.7;21.0;12685.0;8090.0;4595.0;8340.0;170.0;910.0;185.0;510.0;1535.0;95.0;415.0;2350.0;1550.0;1290.0;260.0;10.0;435.0;90.0;85.0;260.0;135.0;125.0;10.0;30.0;195.0;23.9;30.6;11.2
284;14300;2010;737;1.3;9.0;6.8;22.5;14120.0;8870.0;5245.0;8410.0;250.0;970.0;775.0;560.0;1530.0;120.0;450.0;2835.0;1715.0;1415.0;295.0;10.0;750.0;100.0;390.0;260.0;140.0;130.0;10.0;30.0;195.0;31.6;42.0;12.6
285;14300;2012;747;1.3;9.7;7.5;20.3;12275.0;7375.0;4900.0;8000.0;315.0;590.0;720.0;550.0;1195.0;105.0;390.0;2615.0;1490.0;1220.0;270.0;15.0;760.0;95.0;445.0;220.0;165.0;160.0;10.0;35.0;145.0;26.9;34.9;12.9
286;14300;2013;749;1.2;9.7;7.5;20.1;11630.0;6830.0;4795.0;8450.0;250.0;620.0;455.0;505.0;1280.0;110.0;420.0;2530.0;1445.0;1185.0;260.0;15.0;610.0;110.0;300.0;205.0;195.0;190.0;10.0;75.0;190.0;26.2;33.8;12.6
287;14350;2006;711;1.4;17.6;14.5;16.8;10145.0;6645.0;3505.0;6635.0;230.0;390.0;335.0;395.0;1345.0;120.0;355.0;1955.0;1260.0;1060.0;200.0;10.0;405.0;55.0;160.0;190.0;160.0;150.0;10.0;25.0;95.0;11.1;13.4;11.7
288;14350;2007;717;1.4;18.2;15.0;18.1;10985.0;7350.0;3640.0;7100.0;175.0;510.0;545.0;405.0;1330.0;115.0;355.0;2165.0;1380.0;1175.0;205.0;10.0;520.0;80.0;250.0;190.0;145.0;135.0;10.0;25.0;85.0;11.9;14.4;12.0
289;14350;2008;724;1.3;18.9;15.5;19.3;11605.0;7615.0;3990.0;7740.0;150.0;465.0;645.0;420.0;1365.0;115.0;415.0;2365.0;1440.0;1215.0;225.0;10.0;570.0;65.0;305.0;195.0;160.0;150.0;10.0;30.0;155.0;12.5;15.3;12.2
290;14350;2009;730;1.3;19.2;15.6;20.9;12640.0;8650.0;3990.0;8220.0;180.0;380.0;650.0;505.0;1660.0;90.0;425.0;2590.0;1605.0;1380.0;225.0;15.0;630.0;70.0;305.0;255.0;155.0;145.0;10.0;30.0;155.0;13.5;16.6;12.4
291;14350;2010;737;1.3;19.0;15.3;17.9;10840.0;7045.0;3800.0;7100.0;225.0;370.0;520.0;345.0;1670.0;90.0;330.0;2080.0;1340.0;1125.0;215.0;10.0;485.0;85.0;230.0;165.0;140.0;130.0;10.0;25.0;85.0;10.9;13.6;11.6
