ID;Sectoren;Perioden;TotaalInkomsten_1;TotaalBelastingen_2;TotaalBelastingenOpProdEnInvoer_3;ProductgebondenBelastingen_4;NietProductgebondenBelastingen_5;TotaalBelastOpInkomenEnVermogen_6;BelastingenOpInkomen_7;BelastingenOpVermogen_8;Vermogensheffingen_9;WettelijkeSocialeVerzekeringspremies_10;VerkopenVanGoederenEnDiensten_11;TotaalInkomenUitVermogen_12;Rente_13;Winstuitkeringen_14;OverigInkomenUitInvesteringen_15;InkomenUitGrondEnMineraleReserves_16;TotaalInkomensoverdrachten_17;InkomensoverdrachtenBinnenDeOverheid_18;InkomensoverdrIvmInternationSamenw_19;OverigeInkomensoverdrachten_20;TotaalKapitaaloverdrExclVermogen_21;Investeringsbijdragen_22;OverigeKapitaaloverdrachten_23;TotaalOverigeInkomsten_24;InvesteringenInEigenBeheer_25;Subsidies_26;ToegerekendeSocialePremies_27;TotaalUitgaven_28;TotaalBeloningVanWerknemers_29;Lonen_30;SocialePremiesTLVWerkgevers_31;AankopenGoederenEnDiensten_32;TotaalNettoInvesteringen_33;TotaalNettoInvestInVasteActiva_34;BrutoInvesteringenInVasteActiva_35;Afschrijvingen_36;VeranderingenInVoorradenInclKos_37;Afschrijvingen_38;SaldoAanEnVerkopenVanNietGepro_39;TotaalInkomenUitVermogen_40;Rente_41;InkomenUitGrondEnMineraleReserves_42;TotaalUitkeringen_43;TotaalSocialeUitkeringenInGeld_44;UitkeringenWettSocVerzInGeld_45;UitkeringenSocialeVoorzieningInGeld_46;TotaalSocialeUitkeringenInNatura_47;UitkeringenWettSocVerzInNatura_48;UitkeringenSocVoorzieningInNatura_49;TotaalSubsidies_50;ProductgebondenSubsidies_51;NietProductgebondenSubsidies_52;TotaalInkomensoverdrachten_53;InkomensoverdrachtenBinnenDeOverheid_54;InkomensoverdrIvmInternationSamenw_55;TotaalEigenMiddelenVanDeEU_56;BTWAfdrachten_57;BNIAfdrachten_58;OverigeInkomensoverdrachten_59;TotaalKapitaaloverdrachten_60;Investeringsbijdragen_61;OverigeKapitaaloverdrachten_62;TotaalOverigeUitgaven_63;BelastingenOpProductieEnInvoer_64;BelastingenOpInkomenEnVermogen_65;UitkSocVerzRechtstrDoorWerkgevers_66;TotaalOverheidssaldo_67;OverheidssaldoInkomsten_68;OverheidssaldoUitgaven_69;TotaalExploitatiesaldo_70;ExploitatiesaldoOverheidssaldo_71;NettoInvesteringen_72;SaldoAanEnVerkopenVanNiet_73;TotaalAardgasbaten_74;Dividenden_75;InkomenUitGrondEnMineraleReserves_76;Vennootschapsbelasting_77;WerkelijkeRenteInkomsten_78;WerkelijkeRenteUitgaven_79
677;Overige lokale overheid;2014;52627.0;4028.0;1403.0;0.0;1403.0;2625.0;0.0;2625.0;0.0;0.0;5060.0;833.0;597.0;215.0;3.0;18.0;39503.0;38805.0;9.0;689.0;1709.0;1245.0;464.0;1494.0;380.0;27.0;1087.0;53271.0;27898.0;20788.0;7110.0;12212.0;525.0;500.0;5024.0;-4524.0;25.0;4524.0;615.0;228.0;228.0;0.0;1201.0;590.0;0.0;590.0;611.0;0.0;611.0;1510.0;1406.0;104.0;1301.0;877.0;12.0;0.0;0.0;0.0;412.0;1876.0;1824.0;52.0;1381.0;294.0;0.0;1087.0;-644.0;52627.0;-53271.0;496.0;-644.0;525.0;615.0;;;;;589.0;511.0
678;Overige lokale overheid;2015 1e kwartaal;13598.0;1032.0;365.0;0.0;365.0;667.0;0.0;667.0;0.0;0.0;1315.0;140.0;127.0;5.0;1.0;7.0;10173.0;10016.0;2.0;155.0;579.0;307.0;272.0;359.0;94.0;6.0;259.0;12250.0;5957.0;4360.0;1597.0;2951.0;169.0;161.0;1274.0;-1113.0;8.0;1113.0;272.0;40.0;40.0;0.0;426.0;138.0;0.0;138.0;288.0;0.0;288.0;415.0;400.0;15.0;210.0;137.0;4.0;0.0;0.0;0.0;69.0;364.0;356.0;8.0;333.0;74.0;0.0;259.0;1348.0;13598.0;-12250.0;1789.0;1348.0;169.0;272.0;;;;;132.0;118.0
679;Overige lokale overheid;2015 2e kwartaal;14441.0;1033.0;365.0;0.0;365.0;668.0;0.0;668.0;0.0;0.0;1223.0;355.0;129.0;216.0;2.0;8.0;10882.0;10722.0;3.0;157.0;610.0;336.0;274.0;338.0;94.0;5.0;239.0;14058.0;7441.0;5706.0;1735.0;2965.0;226.0;220.0;1347.0;-1127.0;6.0;1127.0;264.0;42.0;42.0;0.0;453.0;169.0;0.0;169.0;284.0;0.0;284.0;371.0;352.0;19.0;207.0;135.0;4.0;0.0;0.0;0.0;68.0;655.0;641.0;14.0;307.0;68.0;0.0;239.0;383.0;14441.0;-14058.0;873.0;383.0;226.0;264.0;;;;;133.0;118.0
680;Overige lokale overheid;2015 3e kwartaal;11765.0;1031.0;364.0;0.0;364.0;667.0;0.0;667.0;0.0;0.0;1208.0;142.0;128.0;7.0;0.0;7.0;8399.0;8234.0;1.0;164.0;622.0;350.0;272.0;363.0;101.0;4.0;258.0;12611.0;6257.0;4658.0;1599.0;3018.0;208.0;205.0;1339.0;-1134.0;3.0;1134.0;265.0;45.0;45.0;0.0;451.0;144.0;0.0;144.0;307.0;0.0;307.0;268.0;250.0;18.0;182.0;109.0;3.0;0.0;0.0;0.0;70.0;455.0;413.0;42.0;328.0;70.0;0.0;258.0;-846.0;11765.0;-12611.0;-373.0;-846.0;208.0;265.0;;;;;130.0;118.0
681;Overige lokale overheid;2015 4e kwartaal;12904.0;1026.0;366.0;0.0;366.0;660.0;0.0;660.0;0.0;0.0;1230.0;136.0;121.0;9.0;0.0;6.0;9308.0;9152.0;1.0;155.0;823.0;549.0;274.0;381.0;97.0;5.0;279.0;14582.0;7288.0;5583.0;1705.0;3155.0;382.0;374.0;1520.0;-1146.0;8.0;1146.0;259.0;37.0;37.0;0.0;477.0;190.0;0.0;190.0;287.0;0.0;287.0;337.0;318.0;19.0;361.0;172.0;2.0;0.0;0.0;0.0;187.0;780.0;742.0;38.0;360.0;81.0;0.0;279.0;-1678.0;12904.0;-14582.0;-1037.0;-1678.0;382.0;259.0;;;;;122.0;117.0
682;Overige lokale overheid;2015;52708.0;4122.0;1460.0;0.0;1460.0;2662.0;0.0;2662.0;0.0;0.0;4976.0;773.0;505.0;237.0;3.0;28.0;38762.0;38124.0;7.0;631.0;2634.0;1542.0;1092.0;1441.0;386.0;20.0;1035.0;53501.0;26943.0;20307.0;6636.0;12089.0;985.0;960.0;5480.0;-4520.0;25.0;4520.0;1060.0;164.0;164.0;0.0;1807.0;641.0;0.0;641.0;1166.0;0.0;1166.0;1391.0;1320.0;71.0;960.0;553.0;13.0;0.0;0.0;0.0;394.0;2254.0;2152.0;102.0;1328.0;293.0;0.0;1035.0;-793.0;52708.0;-53501.0;1252.0;-793.0;985.0;1060.0;;;;;517.0;471.0
683;Overige lokale overheid;2016 1e kwartaal;13994.0;1036.0;360.0;0.0;360.0;676.0;0.0;676.0;0.0;0.0;1354.0;126.0;119.0;1.0;1.0;5.0;10820.0;10661.0;2.0;157.0;309.0;309.0;0.0;349.0;95.0;6.0;248.0;12424.0;6108.0;4539.0;1569.0;3083.0;238.0;227.0;1356.0;-1129.0;11.0;1129.0;8.0;42.0;41.0;1.0;508.0;206.0;0.0;206.0;302.0;0.0;302.0;452.0;435.0;17.0;199.0;117.0;3.0;0.0;0.0;0.0;79.0;335.0;317.0;18.0;322.0;74.0;0.0;248.0;1570.0;13994.0;-12424.0;1816.0;1570.0;238.0;8.0;;;;;124.0;121.0
684;Overige lokale overheid;2016 2e kwartaal;14473.0;1036.0;360.0;0.0;360.0;676.0;0.0;676.0;0.0;0.0;1224.0;273.0;117.0;148.0;2.0;6.0;11373.0;11211.0;1.0;161.0;248.0;246.0;2.0;319.0;94.0;6.0;219.0;13873.0;7605.0;5869.0;1736.0;3145.0;179.0;176.0;1321.0;-1145.0;3.0;1145.0;2.0;39.0;39.0;0.0;529.0;249.0;0.0;249.0;280.0;0.0;280.0;358.0;338.0;20.0;199.0;124.0;2.0;0.0;0.0;0.0;73.0;384.0;384.0;0.0;288.0;69.0;0.0;219.0;600.0;14473.0;-13873.0;781.0;600.0;179.0;2.0;;;;;122.0;119.0
685;Overige lokale overheid;2016 3e kwartaal;11844.0;1033.0;358.0;0.0;358.0;675.0;0.0;675.0;0.0;0.0;1197.0;145.0;117.0;21.0;0.0;7.0;8818.0;8655.0;2.0;161.0;292.0;291.0;1.0;359.0;103.0;5.0;251.0;12621.0;6557.0;4925.0;1632.0;3168.0;191.0;186.0;1337.0;-1151.0;5.0;1151.0;-51.0;33.0;33.0;0.0;499.0;217.0;0.0;217.0;282.0;0.0;282.0;279.0;260.0;19.0;192.0;116.0;1.0;0.0;0.0;0.0;75.0;279.0;258.0;21.0;323.0;72.0;0.0;251.0;-777.0;11844.0;-12621.0;-637.0;-777.0;191.0;-51.0;;;;;124.0;115.0
686;Overige lokale overheid;2016 4e kwartaal;13059.0;1029.0;363.0;0.0;363.0;666.0;0.0;666.0;0.0;0.0;1221.0;139.0;115.0;14.0;0.0;10.0;10061.0;9903.0;1.0;157.0;237.0;234.0;3.0;372.0;104.0;6.0;262.0;14145.0;7486.0;5743.0;1743.0;3251.0;356.0;350.0;1507.0;-1157.0;6.0;1157.0;-56.0;37.0;37.0;0.0;554.0;281.0;0.0;281.0;273.0;0.0;273.0;304.0;286.0;18.0;372.0;318.0;4.0;0.0;0.0;0.0;50.0;346.0;225.0;121.0;338.0;76.0;0.0;262.0;-1086.0;13059.0;-14145.0;-786.0;-1086.0;356.0;-56.0;;;;;121.0;117.0
687;Overige lokale overheid;2016;53370.0;4134.0;1441.0;0.0;1441.0;2693.0;0.0;2693.0;0.0;0.0;4996.0;683.0;468.0;184.0;3.0;28.0;41072.0;40430.0;6.0;636.0;1086.0;1080.0;6.0;1399.0;396.0;23.0;980.0;53063.0;27756.0;21076.0;6680.0;12647.0;964.0;939.0;5521.0;-4582.0;25.0;4582.0;-97.0;151.0;150.0;1.0;2090.0;953.0;0.0;953.0;1137.0;0.0;1137.0;1393.0;1319.0;74.0;962.0;675.0;10.0;0.0;0.0;0.0;277.0;1344.0;1184.0;160.0;1271.0;291.0;0.0;980.0;307.0;53370.0;-53063.0;1174.0;307.0;964.0;-97.0;;;;;491.0;472.0
688;Overige lokale overheid;2017 1e kwartaal;13889.0;1055.0;365.0;0.0;365.0;690.0;0.0;690.0;0.0;0.0;1340.0;110.0;101.0;2.0;0.0;7.0;10895.0;10712.0;1.0;182.0;148.0;148.0;0.0;341.0;99.0;4.0;238.0;12665.0;6292.0;4600.0;1692.0;3202.0;175.0;166.0;1308.0;-1142.0;9.0;1142.0;2.0;37.0;37.0;0.0;442.0;206.0;0.0;206.0;236.0;0.0;236.0;492.0;463.0;29.0;265.0;187.0;1.0;0.0;0.0;0.0;77.0;305.0;305.0;0.0;311.0;73.0;0.0;238.0;1224.0;13889.0;-12665.0;1401.0;1224.0;175.0;2.0;;;;;105.0;116.0
689;Overige lokale overheid;2017 2e kwartaal;14347.0;1056.0;366.0;0.0;366.0;690.0;0.0;690.0;0.0;0.0;1200.0;283.0;115.0;161.0;1.0;6.0;11282.0;11112.0;0.0;170.0;201.0;201.0;0.0;325.0;97.0;4.0;224.0;14183.0;7938.0;6073.0;1865.0;3237.0;111.0;111.0;1269.0;-1158.0;0.0;1158.0;11.0;33.0;33.0;0.0;469.0;252.0;0.0;252.0;217.0;0.0;217.0;334.0;320.0;14.0;206.0;99.0;0.0;0.0;0.0;0.0;107.0;395.0;395.0;0.0;291.0;67.0;0.0;224.0;164.0;14347.0;-14183.0;286.0;164.0;111.0;11.0;;;;;118.0;113.0
690;Overige lokale overheid;2017 3e kwartaal;11796.0;1056.0;365.0;0.0;365.0;691.0;0.0;691.0;0.0;0.0;1180.0;124.0;101.0;13.0;0.0;10.0;8905.0;8680.0;0.0;225.0;174.0;174.0;0.0;357.0;112.0;3.0;242.0;12593.0;6358.0;4692.0;1666.0;3279.0;157.0;154.0;1327.0;-1173.0;3.0;1173.0;32.0;58.0;58.0;0.0;432.0;210.0;0.0;210.0;222.0;0.0;222.0;271.0;255.0;16.0;252.0;105.0;0.0;0.0;0.0;0.0;147.0;267.0;267.0;0.0;314.0;72.0;0.0;242.0;-797.0;11796.0;-12593.0;-608.0;-797.0;157.0;32.0;;;;;105.0;134.0
691;Overige lokale overheid;2017 4e kwartaal;13129.0;1073.0;381.0;0.0;381.0;692.0;0.0;692.0;0.0;0.0;1212.0;166.0;148.0;11.0;0.0;7.0;9821.0;9597.0;28.0;196.0;481.0;481.0;0.0;376.0;111.0;5.0;260.0;14225.0;7547.0;5745.0;1802.0;3284.0;144.0;140.0;1315.0;-1175.0;4.0;1175.0;-82.0;39.0;38.0;1.0;498.0;276.0;0.0;276.0;222.0;0.0;222.0;328.0;295.0;33.0;449.0;236.0;3.0;0.0;0.0;0.0;210.0;507.0;507.0;0.0;336.0;76.0;0.0;260.0;-1096.0;13129.0;-14225.0;-1034.0;-1096.0;144.0;-82.0;;;;;152.0;117.0
692;Overige lokale overheid;2017;53161.0;4240.0;1477.0;0.0;1477.0;2763.0;0.0;2763.0;0.0;0.0;4932.0;683.0;465.0;187.0;1.0;30.0;40903.0;40101.0;29.0;773.0;1004.0;1004.0;0.0;1399.0;419.0;16.0;964.0;53666.0;28135.0;21110.0;7025.0;13002.0;587.0;571.0;5219.0;-4648.0;16.0;4648.0;-37.0;167.0;166.0;1.0;1841.0;944.0;0.0;944.0;897.0;0.0;897.0;1425.0;1333.0;92.0;1172.0;627.0;4.0;0.0;0.0;0.0;541.0;1474.0;1474.0;0.0;1252.0;288.0;0.0;964.0;-505.0;53161.0;-53666.0;45.0;-505.0;587.0;-37.0;;;;;480.0;480.0
693;Socialezekerheidsfondsen;1995;51643.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48532.0;187.0;376.0;374.0;0.0;2.0;0.0;2490.0;2461.0;15.0;14.0;0.0;0.0;0.0;58.0;0.0;0.0;58.0;53914.0;1108.0;894.0;214.0;938.0;-31.0;-31.0;69.0;-100.0;0.0;100.0;0.0;146.0;146.0;0.0;50732.0;32414.0;32414.0;0.0;18318.0;18318.0;0.0;113.0;0.0;113.0;729.0;696.0;0.0;0.0;0.0;0.0;33.0;18.0;0.0;18.0;61.0;3.0;0.0;58.0;-2271.0;51643.0;-53914.0;-2302.0;-2271.0;-31.0;0.0;;;;;334.0;144.0
694;Socialezekerheidsfondsen;1996;52224.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48822.0;209.0;305.0;305.0;0.0;0.0;0.0;2829.0;2798.0;18.0;13.0;0.0;0.0;0.0;59.0;9.0;0.0;50.0;53771.0;1123.0;916.0;207.0;866.0;-5.0;-5.0;103.0;-108.0;0.0;108.0;0.0;196.0;196.0;0.0;50570.0;32694.0;32694.0;0.0;17876.0;17876.0;0.0;238.0;0.0;238.0;602.0;562.0;0.0;0.0;0.0;0.0;40.0;18.0;0.0;18.0;55.0;5.0;0.0;50.0;-1547.0;52224.0;-53771.0;-1552.0;-1547.0;-5.0;0.0;;;;;284.0;186.0
695;Socialezekerheidsfondsen;1997;56948.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51750.0;155.0;189.0;188.0;0.0;1.0;0.0;3807.0;3775.0;18.0;14.0;953.0;0.0;953.0;94.0;12.0;0.0;82.0;56819.0;1121.0;888.0;233.0;722.0;-10.0;-10.0;112.0;-122.0;0.0;122.0;0.0;197.0;197.0;0.0;53495.0;32749.0;32749.0;0.0;20746.0;20746.0;0.0;392.0;0.0;392.0;677.0;634.0;0.0;0.0;0.0;0.0;43.0;17.0;0.0;17.0;86.0;4.0;0.0;82.0;129.0;56948.0;-56819.0;119.0;129.0;-10.0;0.0;;;;;168.0;199.0
696;Socialezekerheidsfondsen;1998;58018.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54363.0;92.0;146.0;145.0;0.0;1.0;0.0;3340.0;3312.0;14.0;14.0;0.0;0.0;0.0;77.0;8.0;0.0;69.0;56920.0;1167.0;920.0;247.0;909.0;9.0;9.0;145.0;-136.0;0.0;136.0;0.0;145.0;145.0;0.0;53628.0;31787.0;31787.0;0.0;21841.0;21841.0;0.0;452.0;0.0;452.0;383.0;369.0;0.0;0.0;0.0;0.0;14.0;18.0;0.0;18.0;73.0;4.0;0.0;69.0;1098.0;58018.0;-56920.0;1107.0;1098.0;9.0;0.0;;;;;131.0;151.0
697;Socialezekerheidsfondsen;1999 1e kwartaal;15697.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14736.0;37.0;31.0;31.0;0.0;0.0;0.0;875.0;868.0;4.0;3.0;0.0;0.0;0.0;18.0;0.0;0.0;18.0;14586.0;282.0;216.0;66.0;213.0;20.0;20.0;58.0;-38.0;0.0;38.0;0.0;23.0;23.0;0.0;13692.0;7673.0;7673.0;0.0;6019.0;6019.0;0.0;145.0;0.0;145.0;150.0;150.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;19.0;1.0;0.0;18.0;1111.0;15697.0;-14586.0;1131.0;1111.0;20.0;0.0;;;;;28.0;23.0
698;Socialezekerheidsfondsen;1999 2e kwartaal;17100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16164.0;0.0;33.0;33.0;0.0;0.0;0.0;885.0;877.0;4.0;4.0;0.0;0.0;0.0;18.0;0.0;0.0;18.0;15973.0;349.0;281.0;68.0;222.0;20.0;20.0;58.0;-38.0;0.0;38.0;0.0;26.0;26.0;0.0;14994.0;9436.0;9436.0;0.0;5558.0;5558.0;0.0;134.0;0.0;134.0;166.0;166.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;19.0;1.0;0.0;18.0;1127.0;17100.0;-15973.0;1147.0;1127.0;20.0;0.0;;;;;31.0;27.0
699;Socialezekerheidsfondsen;1999 3e kwartaal;14910.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13911.0;47.0;42.0;41.0;0.0;1.0;0.0;879.0;871.0;4.0;4.0;0.0;0.0;0.0;31.0;13.0;0.0;18.0;14079.0;281.0;216.0;65.0;222.0;24.0;24.0;62.0;-38.0;0.0;38.0;0.0;33.0;33.0;0.0;13201.0;7665.0;7665.0;0.0;5536.0;5536.0;0.0;130.0;0.0;130.0;127.0;127.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;19.0;1.0;0.0;18.0;831.0;14910.0;-14079.0;855.0;831.0;24.0;0.0;;;;;38.0;33.0
700;Socialezekerheidsfondsen;1999 4e kwartaal;16171.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15234.0;0.0;64.0;64.0;0.0;0.0;0.0;854.0;847.0;4.0;3.0;0.0;0.0;0.0;19.0;0.0;0.0;19.0;14500.0;345.0;277.0;68.0;228.0;17.0;17.0;56.0;-39.0;0.0;39.0;0.0;20.0;20.0;0.0;13595.0;7696.0;7696.0;0.0;5899.0;5899.0;0.0;83.0;0.0;83.0;149.0;149.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;20.0;1.0;0.0;19.0;1671.0;16171.0;-14500.0;1688.0;1671.0;17.0;0.0;;;;;62.0;20.0
701;Socialezekerheidsfondsen;1999;63878.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60045.0;84.0;170.0;169.0;0.0;1.0;0.0;3493.0;3463.0;16.0;14.0;0.0;0.0;0.0;86.0;13.0;0.0;73.0;59138.0;1257.0;990.0;267.0;885.0;81.0;81.0;234.0;-153.0;0.0;153.0;0.0;102.0;102.0;0.0;55482.0;32470.0;32470.0;0.0;23012.0;23012.0;0.0;492.0;0.0;492.0;592.0;592.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;17.0;77.0;4.0;0.0;73.0;4740.0;63878.0;-59138.0;4821.0;4740.0;81.0;0.0;;;;;159.0;103.0
702;Socialezekerheidsfondsen;2000 1e kwartaal;16392.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15310.0;60.0;144.0;138.0;0.0;6.0;0.0;859.0;853.0;4.0;2.0;0.0;0.0;0.0;19.0;0.0;0.0;19.0;15227.0;304.0;233.0;71.0;238.0;5.0;5.0;48.0;-43.0;0.0;43.0;0.0;35.0;35.0;0.0;14381.0;7831.0;7831.0;0.0;6550.0;6550.0;0.0;45.0;0.0;45.0;152.0;152.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;20.0;1.0;0.0;19.0;1165.0;16392.0;-15227.0;1170.0;1165.0;5.0;0.0;;;;;134.0;36.0
703;Socialezekerheidsfondsen;2000 2e kwartaal;18755.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17718.0;0.0;160.0;159.0;0.0;1.0;0.0;858.0;853.0;3.0;2.0;0.0;0.0;0.0;19.0;0.0;0.0;19.0;16725.0;376.0;303.0;73.0;248.0;10.0;10.0;53.0;-43.0;0.0;43.0;0.0;41.0;41.0;0.0;15742.0;9630.0;9630.0;0.0;6112.0;6112.0;0.0;49.0;0.0;49.0;191.0;191.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;20.0;1.0;0.0;19.0;2030.0;18755.0;-16725.0;2040.0;2030.0;10.0;0.0;;;;;154.0;41.0
704;Socialezekerheidsfondsen;2000 3e kwartaal;15805.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14777.0;56.0;74.0;68.0;0.0;6.0;0.0;861.0;852.0;4.0;5.0;0.0;0.0;0.0;37.0;19.0;0.0;18.0;14830.0;303.0;233.0;70.0;248.0;7.0;7.0;50.0;-43.0;0.0;43.0;0.0;18.0;18.0;0.0;13945.0;7822.0;7822.0;0.0;6123.0;6123.0;0.0;76.0;0.0;76.0;167.0;167.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;19.0;1.0;0.0;18.0;975.0;15805.0;-14830.0;982.0;975.0;7.0;0.0;;;;;64.0;19.0
705;Socialezekerheidsfondsen;2000 4e kwartaal;17712.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16717.0;0.0;113.0;102.0;0.0;11.0;0.0;862.0;853.0;4.0;5.0;0.0;0.0;0.0;20.0;0.0;0.0;20.0;15247.0;371.0;299.0;72.0;259.0;9.0;9.0;52.0;-43.0;0.0;43.0;0.0;16.0;16.0;0.0;14231.0;7855.0;7855.0;0.0;6376.0;6376.0;0.0;98.0;0.0;98.0;195.0;195.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;21.0;1.0;0.0;20.0;2465.0;17712.0;-15247.0;2474.0;2465.0;9.0;0.0;;;;;98.0;17.0
706;Socialezekerheidsfondsen;2000;68664.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;64522.0;116.0;491.0;467.0;0.0;24.0;0.0;3440.0;3411.0;15.0;14.0;0.0;0.0;0.0;95.0;19.0;0.0;76.0;62029.0;1354.0;1068.0;286.0;993.0;31.0;31.0;203.0;-172.0;0.0;172.0;0.0;110.0;110.0;0.0;58299.0;33138.0;33138.0;0.0;25161.0;25161.0;0.0;268.0;0.0;268.0;705.0;705.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;17.0;80.0;4.0;0.0;76.0;6635.0;68664.0;-62029.0;6666.0;6635.0;31.0;0.0;;;;;450.0;113.0
707;Socialezekerheidsfondsen;2001 1e kwartaal;17587.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16032.0;25.0;160.0;160.0;0.0;0.0;0.0;1348.0;1340.0;5.0;3.0;0.0;0.0;0.0;22.0;6.0;0.0;16.0;16411.0;321.0;256.0;65.0;290.0;4.0;4.0;51.0;-47.0;0.0;47.0;0.0;26.0;26.0;0.0;15410.0;8310.0;8310.0;0.0;7100.0;7100.0;0.0;100.0;0.0;100.0;192.0;192.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;17.0;1.0;0.0;16.0;1176.0;17587.0;-16411.0;1180.0;1176.0;4.0;0.0;;;;;154.0;27.0
708;Socialezekerheidsfondsen;2001 2e kwartaal;18235.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16685.0;25.0;156.0;154.0;0.0;2.0;0.0;1347.0;1340.0;4.0;3.0;0.0;0.0;0.0;22.0;6.0;0.0;16.0;18127.0;400.0;333.0;67.0;303.0;-7.0;-7.0;40.0;-47.0;0.0;47.0;0.0;25.0;25.0;0.0;17026.0;10219.0;10219.0;0.0;6807.0;6807.0;0.0;98.0;0.0;98.0;214.0;214.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;17.0;1.0;0.0;16.0;108.0;18235.0;-18127.0;101.0;108.0;-7.0;0.0;;;;;148.0;26.0
709;Socialezekerheidsfondsen;2001 3e kwartaal;15796.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14252.0;25.0;146.0;146.0;0.0;0.0;0.0;1352.0;1344.0;4.0;4.0;0.0;0.0;0.0;21.0;6.0;0.0;15.0;16016.0;319.0;255.0;64.0;303.0;13.0;13.0;60.0;-47.0;0.0;47.0;0.0;24.0;24.0;0.0;14982.0;8301.0;8301.0;0.0;6681.0;6681.0;0.0;94.0;0.0;94.0;214.0;214.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;16.0;1.0;0.0;15.0;-220.0;15796.0;-16016.0;-207.0;-220.0;13.0;0.0;;;;;139.0;24.0
710;Socialezekerheidsfondsen;2001 4e kwartaal;15894.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14354.0;25.0;141.0;141.0;0.0;0.0;0.0;1352.0;1344.0;4.0;4.0;0.0;0.0;0.0;22.0;6.0;0.0;16.0;16647.0;395.0;329.0;66.0;315.0;11.0;11.0;56.0;-45.0;0.0;45.0;0.0;22.0;22.0;0.0;15435.0;8334.0;8334.0;0.0;7101.0;7101.0;0.0;102.0;0.0;102.0;299.0;299.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;18.0;2.0;0.0;16.0;-753.0;15894.0;-16647.0;-742.0;-753.0;11.0;0.0;;;;;134.0;23.0
711;Socialezekerheidsfondsen;2001;67512.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61323.0;100.0;603.0;601.0;0.0;2.0;0.0;5399.0;5368.0;17.0;14.0;0.0;0.0;0.0;87.0;24.0;0.0;63.0;67201.0;1435.0;1173.0;262.0;1211.0;21.0;21.0;207.0;-186.0;0.0;186.0;0.0;97.0;97.0;0.0;62853.0;35164.0;35164.0;0.0;27689.0;27689.0;0.0;394.0;0.0;394.0;919.0;919.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;17.0;68.0;5.0;0.0;63.0;311.0;67512.0;-67201.0;332.0;311.0;21.0;0.0;;;;;575.0;100.0
712;Socialezekerheidsfondsen;2002 1e kwartaal;19042.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16647.0;24.0;116.0;109.0;0.0;7.0;0.0;2229.0;2221.0;4.0;4.0;0.0;0.0;0.0;26.0;6.0;0.0;20.0;17763.0;336.0;261.0;75.0;354.0;7.0;7.0;56.0;-49.0;0.0;49.0;0.0;20.0;20.0;0.0;16663.0;8773.0;8773.0;0.0;7890.0;7890.0;0.0;108.0;0.0;108.0;201.0;201.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;21.0;1.0;0.0;20.0;1279.0;19042.0;-17763.0;1286.0;1279.0;7.0;0.0;;;;;104.0;21.0
