ID;SBI93;GrondEnHulpstoffen;Jaren;Inkoopwaarde_1;CodeBedrijfsactiviteit_2
9494;DA Voedings- en genotmiddelenindustrie;24.11.11 Waterstof, stikstof,....;1998;0;DA    
9495;DA Voedings- en genotmiddelenindustrie;24.11.11 Waterstof, stikstof,....;1999;1;DA    
9496;DA Voedings- en genotmiddelenindustrie;24.11.12 Koolstofdioxide....;1996;4;DA    
9497;DA Voedings- en genotmiddelenindustrie;24.11.12 Koolstofdioxide....;1997;4;DA    
9498;DA Voedings- en genotmiddelenindustrie;24.11.12 Koolstofdioxide....;1998;5;DA    
9499;DA Voedings- en genotmiddelenindustrie;24.11.12 Koolstofdioxide....;1999;5;DA    
9500;DA Voedings- en genotmiddelenindustrie;24.11.13 Vloeibare lucht, ook indien....;1996;0;  Zero
9501;DA Voedings- en genotmiddelenindustrie;24.11.13 Vloeibare lucht, ook indien....;1997;0;  Zero
9502;DA Voedings- en genotmiddelenindustrie;24.11.13 Vloeibare lucht, ook indien....;1998;0;  Zero
9503;DA Voedings- en genotmiddelenindustrie;24.11.13 Vloeibare lucht, ook indien....;1999;0;  Zero
9504;DA Voedings- en genotmiddelenindustrie;24.12 Kleurstoffen en pigmenten;1996;1;DA    
9505;DA Voedings- en genotmiddelenindustrie;24.12 Kleurstoffen en pigmenten;1997;1;DA    
9506;DA Voedings- en genotmiddelenindustrie;24.12 Kleurstoffen en pigmenten;1998;1;DA    
9507;DA Voedings- en genotmiddelenindustrie;24.12 Kleurstoffen en pigmenten;1999;1;DA    
9508;DA Voedings- en genotmiddelenindustrie;24.12.11.B Zinkoxide en -peroxide;1996;0;  Zero
9509;DA Voedings- en genotmiddelenindustrie;24.12.11.B Zinkoxide en -peroxide;1997;0;  Zero
9510;DA Voedings- en genotmiddelenindustrie;24.12.11.B Zinkoxide en -peroxide;1998;0;  Zero
9511;DA Voedings- en genotmiddelenindustrie;24.12.11.B Zinkoxide en -peroxide;1999;0;  Zero
9512;DA Voedings- en genotmiddelenindustrie;24.12.11.C Titaanoxiden;1996;0;  Zero
9513;DA Voedings- en genotmiddelenindustrie;24.12.11.C Titaanoxiden;1997;0;  Zero
9514;DA Voedings- en genotmiddelenindustrie;24.12.11.C Titaanoxiden;1998;0;  Zero
9515;DA Voedings- en genotmiddelenindustrie;24.12.11.C Titaanoxiden;1999;0;  Zero
9516;DA Voedings- en genotmiddelenindustrie;24.12.12.B Loodoxiden, loodmonoxide....;1996;0;  Zero
9517;DA Voedings- en genotmiddelenindustrie;24.12.12.B Loodoxiden, loodmonoxide....;1997;0;  Zero
9518;DA Voedings- en genotmiddelenindustrie;24.12.12.B Loodoxiden, loodmonoxide....;1998;0;  Zero
9519;DA Voedings- en genotmiddelenindustrie;24.12.12.B Loodoxiden, loodmonoxide....;1999;0;  Zero
9520;DA Voedings- en genotmiddelenindustrie;24.12.12.C Chroomoxiden en....;1996;0;  Zero
9521;DA Voedings- en genotmiddelenindustrie;24.12.12.C Chroomoxiden en....;1997;0;  Zero
9522;DA Voedings- en genotmiddelenindustrie;24.12.12.C Chroomoxiden en....;1998;0;  Zero
9523;DA Voedings- en genotmiddelenindustrie;24.12.12.C Chroomoxiden en....;1999;0;  Zero
9524;DA Voedings- en genotmiddelenindustrie;"24.12.13 Verfaarden; oxiden,....";1996;0;  Zero
9525;DA Voedings- en genotmiddelenindustrie;"24.12.13 Verfaarden; oxiden,....";1997;0;  Zero
9526;DA Voedings- en genotmiddelenindustrie;"24.12.13 Verfaarden; oxiden,....";1998;0;  Zero
9527;DA Voedings- en genotmiddelenindustrie;"24.12.13 Verfaarden; oxiden,....";1999;0;  Zero
9528;DA Voedings- en genotmiddelenindustrie;24.12.21 Synthetische organische....;1996;0;DA    
9529;DA Voedings- en genotmiddelenindustrie;24.12.21 Synthetische organische....;1997;0;DA    
9530;DA Voedings- en genotmiddelenindustrie;24.12.21 Synthetische organische....;1998;0;  Zero
9531;DA Voedings- en genotmiddelenindustrie;24.12.21 Synthetische organische....;1999;0;  Zero
9532;DA Voedings- en genotmiddelenindustrie;24.12.22.B Looiextracten van....;1996;0;  Zero
9533;DA Voedings- en genotmiddelenindustrie;24.12.22.B Looiextracten van....;1997;0;  Zero
9534;DA Voedings- en genotmiddelenindustrie;24.12.22.B Looiextracten van....;1998;0;  Zero
9535;DA Voedings- en genotmiddelenindustrie;24.12.22.B Looiextracten van....;1999;0;  Zero
9536;DA Voedings- en genotmiddelenindustrie;24.12.22.C Kleurstoffen van....;1996;0;DA    
9537;DA Voedings- en genotmiddelenindustrie;24.12.22.C Kleurstoffen van....;1997;1;DA    
9538;DA Voedings- en genotmiddelenindustrie;24.12.22.C Kleurstoffen van....;1998;1;DA    
9539;DA Voedings- en genotmiddelenindustrie;24.12.22.C Kleurstoffen van....;1999;1;DA    
9540;DA Voedings- en genotmiddelenindustrie;24.12.23 Synthetische organische....;1996;0;  Zero
9541;DA Voedings- en genotmiddelenindustrie;24.12.23 Synthetische organische....;1997;0;  Zero
9542;DA Voedings- en genotmiddelenindustrie;24.12.23 Synthetische organische....;1998;0;  Zero
9543;DA Voedings- en genotmiddelenindustrie;24.12.23 Synthetische organische....;1999;0;  Zero
9544;DA Voedings- en genotmiddelenindustrie;24.12.24 Kleur- en verfstoffen,....;1996;0;  Zero
9545;DA Voedings- en genotmiddelenindustrie;24.12.24 Kleur- en verfstoffen,....;1997;0;  Zero
9546;DA Voedings- en genotmiddelenindustrie;24.12.24 Kleur- en verfstoffen,....;1998;0;  Zero
9547;DA Voedings- en genotmiddelenindustrie;24.12.24 Kleur- en verfstoffen,....;1999;0;  Zero
9548;DA Voedings- en genotmiddelenindustrie;24.13 Overige anorganische chemische....;1996;37;DA    
9549;DA Voedings- en genotmiddelenindustrie;24.13 Overige anorganische chemische....;1997;33;DA    
9550;DA Voedings- en genotmiddelenindustrie;24.13 Overige anorganische chemische....;1998;33;DA    
9551;DA Voedings- en genotmiddelenindustrie;24.13 Overige anorganische chemische....;1999;32;DA    
9552;DA Voedings- en genotmiddelenindustrie;24.13.11.B Chloor;1996;0;  Zero
9553;DA Voedings- en genotmiddelenindustrie;24.13.11.B Chloor;1997;0;  Zero
9554;DA Voedings- en genotmiddelenindustrie;24.13.11.B Chloor;1998;0;  Zero
9555;DA Voedings- en genotmiddelenindustrie;24.13.11.B Chloor;1999;0;  Zero
9556;DA Voedings- en genotmiddelenindustrie;24.13.11.C Koolstof (carbon-black);1996;0;  Zero
9557;DA Voedings- en genotmiddelenindustrie;24.13.11.C Koolstof (carbon-black);1997;0;  Zero
9558;DA Voedings- en genotmiddelenindustrie;24.13.11.C Koolstof (carbon-black);1998;0;  Zero
9559;DA Voedings- en genotmiddelenindustrie;24.13.11.C Koolstof (carbon-black);1999;0;  Zero
9560;DA Voedings- en genotmiddelenindustrie;24.13.11.D Jood, fluor, broom,....;1996;0;  Zero
9561;DA Voedings- en genotmiddelenindustrie;24.13.11.D Jood, fluor, broom,....;1997;0;  Zero
9562;DA Voedings- en genotmiddelenindustrie;24.13.11.D Jood, fluor, broom,....;1998;0;  Zero
9563;DA Voedings- en genotmiddelenindustrie;24.13.11.D Jood, fluor, broom,....;1999;0;  Zero
9564;DA Voedings- en genotmiddelenindustrie;24.13.12 Verbindingen van boor,....;1996;0;  Zero
9565;DA Voedings- en genotmiddelenindustrie;24.13.12 Verbindingen van boor,....;1997;0;  Zero
9566;DA Voedings- en genotmiddelenindustrie;24.13.12 Verbindingen van boor,....;1998;0;  Zero
9567;DA Voedings- en genotmiddelenindustrie;24.13.12 Verbindingen van boor,....;1999;0;  Zero
9568;DA Voedings- en genotmiddelenindustrie;24.13.13 Alkalimetalen (natrium....;1996;0;DA    
9569;DA Voedings- en genotmiddelenindustrie;24.13.13 Alkalimetalen (natrium....;1997;0;DA    
9570;DA Voedings- en genotmiddelenindustrie;24.13.13 Alkalimetalen (natrium....;1998;0;  Zero
9571;DA Voedings- en genotmiddelenindustrie;24.13.13 Alkalimetalen (natrium....;1999;0;  Zero
9572;DA Voedings- en genotmiddelenindustrie;24.13.14.B Fosforzuur,....;1996;0;  Zero
9573;DA Voedings- en genotmiddelenindustrie;24.13.14.B Fosforzuur,....;1997;0;  Zero
9574;DA Voedings- en genotmiddelenindustrie;24.13.14.B Fosforzuur,....;1998;0;  Zero
9575;DA Voedings- en genotmiddelenindustrie;24.13.14.B Fosforzuur,....;1999;0;DA    
9576;DA Voedings- en genotmiddelenindustrie;24.13.14.C Zwavelzuur en oleum....;1996;0;  Zero
9577;DA Voedings- en genotmiddelenindustrie;24.13.14.C Zwavelzuur en oleum....;1997;0;  Zero
9578;DA Voedings- en genotmiddelenindustrie;24.13.14.C Zwavelzuur en oleum....;1998;0;  Zero
9579;DA Voedings- en genotmiddelenindustrie;24.13.14.C Zwavelzuur en oleum....;1999;0;  Zero
9580;DA Voedings- en genotmiddelenindustrie;24.13.14.D Zoutzuur....;1996;22;DA    
9581;DA Voedings- en genotmiddelenindustrie;24.13.14.D Zoutzuur....;1997;20;DA    
9582;DA Voedings- en genotmiddelenindustrie;24.13.14.D Zoutzuur....;1998;19;DA    
9583;DA Voedings- en genotmiddelenindustrie;24.13.14.D Zoutzuur....;1999;21;DA    
9584;DA Voedings- en genotmiddelenindustrie;24.13.15.B Natriumhydroxiden....;1996;2;DA    
9585;DA Voedings- en genotmiddelenindustrie;24.13.15.B Natriumhydroxiden....;1997;2;DA    
9586;DA Voedings- en genotmiddelenindustrie;24.13.15.B Natriumhydroxiden....;1998;2;DA    
9587;DA Voedings- en genotmiddelenindustrie;24.13.15.B Natriumhydroxiden....;1999;5;DA    
9588;DA Voedings- en genotmiddelenindustrie;24.13.15.C Peroxiden van natrium,....;1996;0;  Zero
9589;DA Voedings- en genotmiddelenindustrie;24.13.15.C Peroxiden van natrium,....;1997;0;  Zero
9590;DA Voedings- en genotmiddelenindustrie;24.13.15.C Peroxiden van natrium,....;1998;0;  Zero
9591;DA Voedings- en genotmiddelenindustrie;24.13.15.C Peroxiden van natrium,....;1999;0;  Zero
9592;DA Voedings- en genotmiddelenindustrie;24.13.21.B Chloriden,....;1996;0;  Zero
9593;DA Voedings- en genotmiddelenindustrie;24.13.21.B Chloriden,....;1997;0;  Zero
9594;DA Voedings- en genotmiddelenindustrie;24.13.21.B Chloriden,....;1998;0;DA    
9595;DA Voedings- en genotmiddelenindustrie;24.13.21.B Chloriden,....;1999;0;DA    
9596;DA Voedings- en genotmiddelenindustrie;24.13.21.C Halogeen bevattende....;1996;0;  Zero
9597;DA Voedings- en genotmiddelenindustrie;24.13.21.C Halogeen bevattende....;1997;0;  Zero
9598;DA Voedings- en genotmiddelenindustrie;24.13.21.C Halogeen bevattende....;1998;0;  Zero
9599;DA Voedings- en genotmiddelenindustrie;24.13.21.C Halogeen bevattende....;1999;0;  Zero
9600;DA Voedings- en genotmiddelenindustrie;"24.13.22 Hypochlorieten;....";1996;0;  Zero
9601;DA Voedings- en genotmiddelenindustrie;"24.13.22 Hypochlorieten;....";1997;0;  Zero
9602;DA Voedings- en genotmiddelenindustrie;"24.13.22 Hypochlorieten;....";1998;0;  Zero
9603;DA Voedings- en genotmiddelenindustrie;"24.13.22 Hypochlorieten;....";1999;0;  Zero
9604;DA Voedings- en genotmiddelenindustrie;"24.13.31 Sulfiden en polysulfiden;....";1996;0;  Zero
9605;DA Voedings- en genotmiddelenindustrie;"24.13.31 Sulfiden en polysulfiden;....";1997;0;DA    
9606;DA Voedings- en genotmiddelenindustrie;"24.13.31 Sulfiden en polysulfiden;....";1998;0;DA    
9607;DA Voedings- en genotmiddelenindustrie;"24.13.31 Sulfiden en polysulfiden;....";1999;0;DA    
9608;DA Voedings- en genotmiddelenindustrie;24.13.32.B Nitraten, excl. kaliumnitraat;1996;0;  Zero
9609;DA Voedings- en genotmiddelenindustrie;24.13.32.B Nitraten, excl. kaliumnitraat;1997;0;  Zero
9610;DA Voedings- en genotmiddelenindustrie;24.13.32.B Nitraten, excl. kaliumnitraat;1998;0;  Zero
9611;DA Voedings- en genotmiddelenindustrie;24.13.32.B Nitraten, excl. kaliumnitraat;1999;0;  Zero
9612;DA Voedings- en genotmiddelenindustrie;24.13.32.C Fosfinaten, fosfonaten,....;1996;0;DA    
9613;DA Voedings- en genotmiddelenindustrie;24.13.32.C Fosfinaten, fosfonaten,....;1997;0;DA    
9614;DA Voedings- en genotmiddelenindustrie;24.13.32.C Fosfinaten, fosfonaten,....;1998;0;DA    
9615;DA Voedings- en genotmiddelenindustrie;24.13.32.C Fosfinaten, fosfonaten,....;1999;0;DA    
9616;DA Voedings- en genotmiddelenindustrie;24.13.33.B Natriumcarbonaat;1996;13;DA    
9617;DA Voedings- en genotmiddelenindustrie;24.13.33.B Natriumcarbonaat;1997;11;DA    
9618;DA Voedings- en genotmiddelenindustrie;24.13.33.B Natriumcarbonaat;1998;11;DA    
9619;DA Voedings- en genotmiddelenindustrie;24.13.33.B Natriumcarbonaat;1999;5;DA    
9620;DA Voedings- en genotmiddelenindustrie;24.13.33.C Carbonaten, excl.....;1996;0;  Zero
9621;DA Voedings- en genotmiddelenindustrie;24.13.33.C Carbonaten, excl.....;1997;0;  Zero
9622;DA Voedings- en genotmiddelenindustrie;24.13.33.C Carbonaten, excl.....;1998;0;  Zero
9623;DA Voedings- en genotmiddelenindustrie;24.13.33.C Carbonaten, excl.....;1999;0;  Zero
9624;DA Voedings- en genotmiddelenindustrie;24.13.41.B Zouten van oxometaalzuren....;1996;0;  Zero
9625;DA Voedings- en genotmiddelenindustrie;24.13.41.B Zouten van oxometaalzuren....;1997;0;  Zero
9626;DA Voedings- en genotmiddelenindustrie;24.13.41.B Zouten van oxometaalzuren....;1998;0;  Zero
9627;DA Voedings- en genotmiddelenindustrie;24.13.41.B Zouten van oxometaalzuren....;1999;0;  Zero
9628;DA Voedings- en genotmiddelenindustrie;24.13.41.C Edele metalen in....;1996;0;  Zero
9629;DA Voedings- en genotmiddelenindustrie;24.13.41.C Edele metalen in....;1997;0;  Zero
9630;DA Voedings- en genotmiddelenindustrie;24.13.41.C Edele metalen in....;1998;0;  Zero
9631;DA Voedings- en genotmiddelenindustrie;24.13.41.C Edele metalen in....;1999;0;  Zero
9632;DA Voedings- en genotmiddelenindustrie;24.13.42 Gedistilleerd water,....;1996;0;  Zero
9633;DA Voedings- en genotmiddelenindustrie;24.13.42 Gedistilleerd water,....;1997;0;  Zero
9634;DA Voedings- en genotmiddelenindustrie;24.13.42 Gedistilleerd water,....;1998;0;  Zero
9635;DA Voedings- en genotmiddelenindustrie;24.13.42 Gedistilleerd water,....;1999;0;  Zero
9636;DA Voedings- en genotmiddelenindustrie;24.13.51 Isotopen, excl.....;1996;0;  Zero
9637;DA Voedings- en genotmiddelenindustrie;24.13.51 Isotopen, excl.....;1997;0;  Zero
9638;DA Voedings- en genotmiddelenindustrie;24.13.51 Isotopen, excl.....;1998;0;  Zero
9639;DA Voedings- en genotmiddelenindustrie;24.13.51 Isotopen, excl.....;1999;0;  Zero
9640;DA Voedings- en genotmiddelenindustrie;24.13.52.B Silicaten;1996;0;  Zero
9641;DA Voedings- en genotmiddelenindustrie;24.13.52.B Silicaten;1997;0;  Zero
9642;DA Voedings- en genotmiddelenindustrie;24.13.52.B Silicaten;1998;0;  Zero
9643;DA Voedings- en genotmiddelenindustrie;24.13.52.B Silicaten;1999;0;  Zero
9644;DA Voedings- en genotmiddelenindustrie;24.13.52.C Cyaniden, cyanideoxiden....;1996;0;  Zero
9645;DA Voedings- en genotmiddelenindustrie;24.13.52.C Cyaniden, cyanideoxiden....;1997;0;  Zero
9646;DA Voedings- en genotmiddelenindustrie;24.13.52.C Cyaniden, cyanideoxiden....;1998;0;  Zero
9647;DA Voedings- en genotmiddelenindustrie;24.13.52.C Cyaniden, cyanideoxiden....;1999;0;  Zero
9648;DA Voedings- en genotmiddelenindustrie;24.13.53 Waterstofperoxide;1996;0;  Zero
9649;DA Voedings- en genotmiddelenindustrie;24.13.53 Waterstofperoxide;1997;0;  Zero
9650;DA Voedings- en genotmiddelenindustrie;24.13.53 Waterstofperoxide;1998;0;  Zero
9651;DA Voedings- en genotmiddelenindustrie;24.13.53 Waterstofperoxide;1999;0;  Zero
9652;DA Voedings- en genotmiddelenindustrie;24.13.54 Fosfiden, excl.....;1996;0;  Zero
9653;DA Voedings- en genotmiddelenindustrie;24.13.54 Fosfiden, excl.....;1997;0;  Zero
9654;DA Voedings- en genotmiddelenindustrie;24.13.54 Fosfiden, excl.....;1998;0;  Zero
9655;DA Voedings- en genotmiddelenindustrie;24.13.54 Fosfiden, excl.....;1999;0;  Zero
9656;DA Voedings- en genotmiddelenindustrie;24.13.55 Verbindingen van zeldzame....;1996;0;  Zero
9657;DA Voedings- en genotmiddelenindustrie;24.13.55 Verbindingen van zeldzame....;1997;0;  Zero
9658;DA Voedings- en genotmiddelenindustrie;24.13.55 Verbindingen van zeldzame....;1998;0;  Zero
9659;DA Voedings- en genotmiddelenindustrie;24.13.55 Verbindingen van zeldzame....;1999;0;  Zero
9660;DA Voedings- en genotmiddelenindustrie;24.13.56 Geraffineerde zwavel, excl.....;1996;0;  Zero
9661;DA Voedings- en genotmiddelenindustrie;24.13.56 Geraffineerde zwavel, excl.....;1997;0;  Zero
9662;DA Voedings- en genotmiddelenindustrie;24.13.56 Geraffineerde zwavel, excl.....;1998;0;  Zero
9663;DA Voedings- en genotmiddelenindustrie;24.13.56 Geraffineerde zwavel, excl.....;1999;0;  Zero
9664;DA Voedings- en genotmiddelenindustrie;24.13.57 Geroost ijzerkies (pyriet);1996;0;  Zero
9665;DA Voedings- en genotmiddelenindustrie;24.13.57 Geroost ijzerkies (pyriet);1997;0;  Zero
9666;DA Voedings- en genotmiddelenindustrie;24.13.57 Geroost ijzerkies (pyriet);1998;0;  Zero
9667;DA Voedings- en genotmiddelenindustrie;24.13.57 Geroost ijzerkies (pyriet);1999;0;  Zero
9668;DA Voedings- en genotmiddelenindustrie;"24.13.58 PiÙzo-elektrisch kwarts;....";1996;0;  Zero
9669;DA Voedings- en genotmiddelenindustrie;"24.13.58 PiÙzo-elektrisch kwarts;....";1997;0;  Zero
9670;DA Voedings- en genotmiddelenindustrie;"24.13.58 PiÙzo-elektrisch kwarts;....";1998;0;  Zero
9671;DA Voedings- en genotmiddelenindustrie;"24.13.58 PiÙzo-elektrisch kwarts;....";1999;0;  Zero
9672;DA Voedings- en genotmiddelenindustrie;24.14 Overige organische chemische....;1996;39;DA    
9673;DA Voedings- en genotmiddelenindustrie;24.14 Overige organische chemische....;1997;54;DA    
9674;DA Voedings- en genotmiddelenindustrie;24.14 Overige organische chemische....;1998;53;DA    
9675;DA Voedings- en genotmiddelenindustrie;24.14 Overige organische chemische....;1999;49;DA    
9676;DA Voedings- en genotmiddelenindustrie;24.14.11.B Etheen (ethyleen) en....;1996;0;  Zero
9677;DA Voedings- en genotmiddelenindustrie;24.14.11.B Etheen (ethyleen) en....;1997;0;  Zero
9678;DA Voedings- en genotmiddelenindustrie;24.14.11.B Etheen (ethyleen) en....;1998;0;  Zero
9679;DA Voedings- en genotmiddelenindustrie;24.14.11.B Etheen (ethyleen) en....;1999;0;  Zero
9680;DA Voedings- en genotmiddelenindustrie;24.14.11.C Propeen (propyleen) en....;1996;0;  Zero
9681;DA Voedings- en genotmiddelenindustrie;24.14.11.C Propeen (propyleen) en....;1997;0;  Zero
9682;DA Voedings- en genotmiddelenindustrie;24.14.11.C Propeen (propyleen) en....;1998;0;  Zero
9683;DA Voedings- en genotmiddelenindustrie;24.14.11.C Propeen (propyleen) en....;1999;0;  Zero
9684;DA Voedings- en genotmiddelenindustrie;24.14.11.D Buteen (butyleen) en....;1996;0;  Zero
9685;DA Voedings- en genotmiddelenindustrie;24.14.11.D Buteen (butyleen) en....;1997;0;  Zero
9686;DA Voedings- en genotmiddelenindustrie;24.14.11.D Buteen (butyleen) en....;1998;0;  Zero
9687;DA Voedings- en genotmiddelenindustrie;24.14.11.D Buteen (butyleen) en....;1999;0;  Zero
9688;DA Voedings- en genotmiddelenindustrie;24.14.11.E Acyclische verzadigde....;1996;0;  Zero
9689;DA Voedings- en genotmiddelenindustrie;24.14.11.E Acyclische verzadigde....;1997;0;  Zero
9690;DA Voedings- en genotmiddelenindustrie;24.14.11.E Acyclische verzadigde....;1998;0;  Zero
9691;DA Voedings- en genotmiddelenindustrie;24.14.11.E Acyclische verzadigde....;1999;0;  Zero
9692;DA Voedings- en genotmiddelenindustrie;24.14.12.B Benzeen;1996;0;  Zero
9693;DA Voedings- en genotmiddelenindustrie;24.14.12.B Benzeen;1997;0;  Zero
9694;DA Voedings- en genotmiddelenindustrie;24.14.12.B Benzeen;1998;0;  Zero
9695;DA Voedings- en genotmiddelenindustrie;24.14.12.B Benzeen;1999;0;  Zero
9696;DA Voedings- en genotmiddelenindustrie;24.14.12.C Tolueen;1996;0;  Zero
9697;DA Voedings- en genotmiddelenindustrie;24.14.12.C Tolueen;1997;0;  Zero
9698;DA Voedings- en genotmiddelenindustrie;24.14.12.C Tolueen;1998;0;  Zero
9699;DA Voedings- en genotmiddelenindustrie;24.14.12.C Tolueen;1999;0;  Zero
9700;DA Voedings- en genotmiddelenindustrie;24.14.12.D Xylenen;1996;0;  Zero
9701;DA Voedings- en genotmiddelenindustrie;24.14.12.D Xylenen;1997;0;  Zero
9702;DA Voedings- en genotmiddelenindustrie;24.14.12.D Xylenen;1998;0;  Zero
9703;DA Voedings- en genotmiddelenindustrie;24.14.12.D Xylenen;1999;0;  Zero
9704;DA Voedings- en genotmiddelenindustrie;24.14.12.E Styreen;1996;0;  Zero
9705;DA Voedings- en genotmiddelenindustrie;24.14.12.E Styreen;1997;0;  Zero
9706;DA Voedings- en genotmiddelenindustrie;24.14.12.E Styreen;1998;0;  Zero
9707;DA Voedings- en genotmiddelenindustrie;24.14.12.E Styreen;1999;0;  Zero
9708;DA Voedings- en genotmiddelenindustrie;24.14.12.F Cyclo-alkanen, -alkenen....;1996;0;  Zero
9709;DA Voedings- en genotmiddelenindustrie;24.14.12.F Cyclo-alkanen, -alkenen....;1997;0;  Zero
9710;DA Voedings- en genotmiddelenindustrie;24.14.12.F Cyclo-alkanen, -alkenen....;1998;0;  Zero
9711;DA Voedings- en genotmiddelenindustrie;24.14.12.F Cyclo-alkanen, -alkenen....;1999;0;  Zero
9712;DA Voedings- en genotmiddelenindustrie;"24.14.13 Chloormethaan, -ethaan;....";1996;0;DA    
9713;DA Voedings- en genotmiddelenindustrie;"24.14.13 Chloormethaan, -ethaan;....";1997;0;DA    
9714;DA Voedings- en genotmiddelenindustrie;"24.14.13 Chloormethaan, -ethaan;....";1998;0;DA    
9715;DA Voedings- en genotmiddelenindustrie;"24.14.13 Chloormethaan, -ethaan;....";1999;0;DA    
9716;DA Voedings- en genotmiddelenindustrie;24.14.14 Sulfo-, nitro- en....;1996;0;  Zero
9717;DA Voedings- en genotmiddelenindustrie;24.14.14 Sulfo-, nitro- en....;1997;0;  Zero
9718;DA Voedings- en genotmiddelenindustrie;24.14.14 Sulfo-, nitro- en....;1998;0;  Zero
9719;DA Voedings- en genotmiddelenindustrie;24.14.14 Sulfo-, nitro- en....;1999;0;  Zero
9720;DA Voedings- en genotmiddelenindustrie;24.14.15 Halogeenderivaten van....;1996;0;  Zero
9721;DA Voedings- en genotmiddelenindustrie;24.14.15 Halogeenderivaten van....;1997;0;  Zero
9722;DA Voedings- en genotmiddelenindustrie;24.14.15 Halogeenderivaten van....;1998;0;  Zero
9723;DA Voedings- en genotmiddelenindustrie;24.14.15 Halogeenderivaten van....;1999;0;  Zero
9724;DA Voedings- en genotmiddelenindustrie;24.14.21 IndustriÙle vetalcoholen;1996;0;  Zero
9725;DA Voedings- en genotmiddelenindustrie;24.14.21 IndustriÙle vetalcoholen;1997;0;  Zero
9726;DA Voedings- en genotmiddelenindustrie;24.14.21 IndustriÙle vetalcoholen;1998;0;  Zero
9727;DA Voedings- en genotmiddelenindustrie;24.14.21 IndustriÙle vetalcoholen;1999;0;  Zero
9728;DA Voedings- en genotmiddelenindustrie;24.14.22.B Methanol (methylalcohol);1996;0;  Zero
9729;DA Voedings- en genotmiddelenindustrie;24.14.22.B Methanol (methylalcohol);1997;0;  Zero
9730;DA Voedings- en genotmiddelenindustrie;24.14.22.B Methanol (methylalcohol);1998;0;  Zero
9731;DA Voedings- en genotmiddelenindustrie;24.14.22.B Methanol (methylalcohol);1999;0;  Zero
9732;DA Voedings- en genotmiddelenindustrie;24.14.22.C Propanol (propylalcohol);1996;0;  Zero
9733;DA Voedings- en genotmiddelenindustrie;24.14.22.C Propanol (propylalcohol);1997;0;  Zero
9734;DA Voedings- en genotmiddelenindustrie;24.14.22.C Propanol (propylalcohol);1998;0;  Zero
9735;DA Voedings- en genotmiddelenindustrie;24.14.22.C Propanol (propylalcohol);1999;0;  Zero
9736;DA Voedings- en genotmiddelenindustrie;24.14.22.D Butanol (butylalcohol);1996;0;  Zero
9737;DA Voedings- en genotmiddelenindustrie;24.14.22.D Butanol (butylalcohol);1997;0;  Zero
9738;DA Voedings- en genotmiddelenindustrie;24.14.22.D Butanol (butylalcohol);1998;0;  Zero
9739;DA Voedings- en genotmiddelenindustrie;24.14.22.D Butanol (butylalcohol);1999;0;  Zero
9740;DA Voedings- en genotmiddelenindustrie;24.14.22.E Isopropyl-, amyl-,....;1996;0;  Zero
9741;DA Voedings- en genotmiddelenindustrie;24.14.22.E Isopropyl-, amyl-,....;1997;0;  Zero
9742;DA Voedings- en genotmiddelenindustrie;24.14.22.E Isopropyl-, amyl-,....;1998;0;  Zero
9743;DA Voedings- en genotmiddelenindustrie;24.14.22.E Isopropyl-, amyl-,....;1999;0;  Zero
9744;DA Voedings- en genotmiddelenindustrie;24.14.23.B Reuk- en smaakstoffen....;1996;3;DA    
9745;DA Voedings- en genotmiddelenindustrie;24.14.23.B Reuk- en smaakstoffen....;1997;15;DA    
9746;DA Voedings- en genotmiddelenindustrie;24.14.23.B Reuk- en smaakstoffen....;1998;20;DA    
9747;DA Voedings- en genotmiddelenindustrie;24.14.23.B Reuk- en smaakstoffen....;1999;15;DA    
9748;DA Voedings- en genotmiddelenindustrie;24.14.23.C Twee- en meerwaardige en....;1996;0;  Zero
9749;DA Voedings- en genotmiddelenindustrie;24.14.23.C Twee- en meerwaardige en....;1997;0;  Zero
9750;DA Voedings- en genotmiddelenindustrie;24.14.23.C Twee- en meerwaardige en....;1998;0;  Zero
9751;DA Voedings- en genotmiddelenindustrie;24.14.23.C Twee- en meerwaardige en....;1999;0;  Zero
9752;DA Voedings- en genotmiddelenindustrie;24.14.24.B Fenol (hydroxybenzeen) en....;1996;0;  Zero
9753;DA Voedings- en genotmiddelenindustrie;24.14.24.B Fenol (hydroxybenzeen) en....;1997;0;  Zero
9754;DA Voedings- en genotmiddelenindustrie;24.14.24.B Fenol (hydroxybenzeen) en....;1998;0;  Zero
9755;DA Voedings- en genotmiddelenindustrie;24.14.24.B Fenol (hydroxybenzeen) en....;1999;0;  Zero
9756;DA Voedings- en genotmiddelenindustrie;"24.14.24.C Fenolen, excl. fenol;....";1996;0;  Zero
9757;DA Voedings- en genotmiddelenindustrie;"24.14.24.C Fenolen, excl. fenol;....";1997;0;  Zero
9758;DA Voedings- en genotmiddelenindustrie;"24.14.24.C Fenolen, excl. fenol;....";1998;0;  Zero
9759;DA Voedings- en genotmiddelenindustrie;"24.14.24.C Fenolen, excl. fenol;....";1999;0;  Zero
9760;DA Voedings- en genotmiddelenindustrie;24.14.31 Stearine-, olie-,....;1996;0;  Zero
9761;DA Voedings- en genotmiddelenindustrie;24.14.31 Stearine-, olie-,....;1997;0;  Zero
9762;DA Voedings- en genotmiddelenindustrie;24.14.31 Stearine-, olie-,....;1998;0;  Zero
