ID;RegioS;Inkomensverdeling;AantalHuishoudensAbsoluut_1;AantalHuishoudensIn_2
7596;Meijel;"6e 10%-groep; 24 500 tot 28 600 euro";0.2;10.0
7597;Meijel;"7e 10%-groep; 28 600 tot 33 200 euro";0.3;15.0
7598;Meijel;"8e 10%-groep; 33 200 tot 39 000 euro";0.3;12.0
7599;Meijel;"9e 10%-groep; 39 000 tot 48 500 euro";0.3;13.0
7600;Meijel;"10e 10%-groep; meer dan 48 500  euro";0.2;11.0
7601;Meijel;"1e 10%-groep; minder dan 11 100 euro";;
7602;Meijel;"2e-4e 10%-groep; 11 100 tot 20 900 euro";0.6;25.0
7603;Meijel;"5e-8e 10%-groep; 20 900 tot 39 000 euro";1.1;48.0
7604;Meijel;"9e-10e 10%-groep; meer dan 39 000 euro";0.5;24.0
7605;Mook en Middelaar;Totaal huishouden;3.2;100.0
7606;Mook en Middelaar;"1e 10%-groep; minder dan 11 100 euro";0.2;6.0
7607;Mook en Middelaar;"2e 10%-groep; 11 100 tot 14 600 euro";0.2;6.0
7608;Mook en Middelaar;"3e 10%-groep; 14 600 tot 17 700 euro";0.2;7.0
7609;Mook en Middelaar;"4e 10%-groep; 17 700 tot 20 900 euro";0.3;9.0
7610;Mook en Middelaar;"5e 10%-groep; 20 900 tot 24 500 euro";0.3;8.0
7611;Mook en Middelaar;"6e 10%-groep; 24 500 tot 28 600 euro";0.3;10.0
7612;Mook en Middelaar;"7e 10%-groep; 28 600 tot 33 200 euro";0.4;12.0
7613;Mook en Middelaar;"8e 10%-groep; 33 200 tot 39 000 euro";0.4;12.0
7614;Mook en Middelaar;"9e 10%-groep; 39 000 tot 48 500 euro";0.4;12.0
7615;Mook en Middelaar;"10e 10%-groep; meer dan 48 500  euro";0.6;18.0
7616;Mook en Middelaar;"1e 10%-groep; minder dan 11 100 euro";0.2;6.0
7617;Mook en Middelaar;"2e-4e 10%-groep; 11 100 tot 20 900 euro";0.7;22.0
7618;Mook en Middelaar;"5e-8e 10%-groep; 20 900 tot 39 000 euro";1.3;41.0
7619;Mook en Middelaar;"9e-10e 10%-groep; meer dan 39 000 euro";1.0;30.0
7620;Nederweert;Totaal huishouden;6.1;100.0
7621;Nederweert;"1e 10%-groep; minder dan 11 100 euro";0.3;5.0
7622;Nederweert;"2e 10%-groep; 11 100 tot 14 600 euro";0.5;8.0
7623;Nederweert;"3e 10%-groep; 14 600 tot 17 700 euro";0.4;7.0
7624;Nederweert;"4e 10%-groep; 17 700 tot 20 900 euro";0.6;10.0
7625;Nederweert;"5e 10%-groep; 20 900 tot 24 500 euro";0.6;10.0
7626;Nederweert;"6e 10%-groep; 24 500 tot 28 600 euro";0.7;11.0
7627;Nederweert;"7e 10%-groep; 28 600 tot 33 200 euro";0.8;13.0
7628;Nederweert;"8e 10%-groep; 33 200 tot 39 000 euro";0.7;12.0
7629;Nederweert;"9e 10%-groep; 39 000 tot 48 500 euro";0.8;13.0
7630;Nederweert;"10e 10%-groep; meer dan 48 500  euro";0.7;12.0
7631;Nederweert;"1e 10%-groep; minder dan 11 100 euro";0.3;5.0
7632;Nederweert;"2e-4e 10%-groep; 11 100 tot 20 900 euro";1.5;25.0
7633;Nederweert;"5e-8e 10%-groep; 20 900 tot 39 000 euro";2.8;45.0
7634;Nederweert;"9e-10e 10%-groep; meer dan 39 000 euro";1.5;25.0
7635;Nuth;Totaal huishouden;6.9;100.0
7636;Nuth;"1e 10%-groep; minder dan 11 100 euro";0.4;6.0
7637;Nuth;"2e 10%-groep; 11 100 tot 14 600 euro";0.6;8.0
7638;Nuth;"3e 10%-groep; 14 600 tot 17 700 euro";0.9;13.0
7639;Nuth;"4e 10%-groep; 17 700 tot 20 900 euro";0.7;10.0
7640;Nuth;"5e 10%-groep; 20 900 tot 24 500 euro";0.8;11.0
7641;Nuth;"6e 10%-groep; 24 500 tot 28 600 euro";0.7;10.0
7642;Nuth;"7e 10%-groep; 28 600 tot 33 200 euro";0.6;9.0
7643;Nuth;"8e 10%-groep; 33 200 tot 39 000 euro";0.7;10.0
7644;Nuth;"9e 10%-groep; 39 000 tot 48 500 euro";0.8;11.0
7645;Nuth;"10e 10%-groep; meer dan 48 500  euro";0.9;13.0
7646;Nuth;"1e 10%-groep; minder dan 11 100 euro";0.4;6.0
7647;Nuth;"2e-4e 10%-groep; 11 100 tot 20 900 euro";2.1;31.0
7648;Nuth;"5e-8e 10%-groep; 20 900 tot 39 000 euro";2.7;40.0
7649;Nuth;"9e-10e 10%-groep; meer dan 39 000 euro";1.6;24.0
7650;Roermond;Totaal huishouden;20.7;100.0
7651;Roermond;"1e 10%-groep; minder dan 11 100 euro";1.9;9.0
7652;Roermond;"2e 10%-groep; 11 100 tot 14 600 euro";2.6;12.0
7653;Roermond;"3e 10%-groep; 14 600 tot 17 700 euro";2.5;12.0
7654;Roermond;"4e 10%-groep; 17 700 tot 20 900 euro";2.1;10.0
7655;Roermond;"5e 10%-groep; 20 900 tot 24 500 euro";2.2;11.0
7656;Roermond;"6e 10%-groep; 24 500 tot 28 600 euro";2.1;10.0
7657;Roermond;"7e 10%-groep; 28 600 tot 33 200 euro";2.1;10.0
7658;Roermond;"8e 10%-groep; 33 200 tot 39 000 euro";1.8;9.0
7659;Roermond;"9e 10%-groep; 39 000 tot 48 500 euro";1.9;9.0
7660;Roermond;"10e 10%-groep; meer dan 48 500  euro";1.6;8.0
7661;Roermond;"1e 10%-groep; minder dan 11 100 euro";1.9;9.0
7662;Roermond;"2e-4e 10%-groep; 11 100 tot 20 900 euro";7.2;35.0
7663;Roermond;"5e-8e 10%-groep; 20 900 tot 39 000 euro";8.1;39.0
7664;Roermond;"9e-10e 10%-groep; meer dan 39 000 euro";3.4;17.0
7665;Schinnen;Totaal huishouden;5.6;100.0
7666;Schinnen;"1e 10%-groep; minder dan 11 100 euro";0.3;6.0
7667;Schinnen;"2e 10%-groep; 11 100 tot 14 600 euro";0.4;7.0
7668;Schinnen;"3e 10%-groep; 14 600 tot 17 700 euro";0.4;8.0
7669;Schinnen;"4e 10%-groep; 17 700 tot 20 900 euro";0.6;10.0
7670;Schinnen;"5e 10%-groep; 20 900 tot 24 500 euro";0.6;11.0
7671;Schinnen;"6e 10%-groep; 24 500 tot 28 600 euro";0.6;11.0
7672;Schinnen;"7e 10%-groep; 28 600 tot 33 200 euro";0.7;12.0
7673;Schinnen;"8e 10%-groep; 33 200 tot 39 000 euro";0.7;13.0
7674;Schinnen;"9e 10%-groep; 39 000 tot 48 500 euro";0.6;11.0
7675;Schinnen;"10e 10%-groep; meer dan 48 500  euro";0.7;12.0
7676;Schinnen;"1e 10%-groep; minder dan 11 100 euro";0.3;6.0
7677;Schinnen;"2e-4e 10%-groep; 11 100 tot 20 900 euro";1.4;25.0
7678;Schinnen;"5e-8e 10%-groep; 20 900 tot 39 000 euro";2.6;46.0
7679;Schinnen;"9e-10e 10%-groep; meer dan 39 000 euro";1.3;23.0
7680;Sevenum;Totaal huishouden;2.8;100.0
7681;Sevenum;"1e 10%-groep; minder dan 11 100 euro";0.1;4.0
7682;Sevenum;"2e 10%-groep; 11 100 tot 14 600 euro";0.2;7.0
7683;Sevenum;"3e 10%-groep; 14 600 tot 17 700 euro";0.3;10.0
7684;Sevenum;"4e 10%-groep; 17 700 tot 20 900 euro";0.3;9.0
7685;Sevenum;"5e 10%-groep; 20 900 tot 24 500 euro";0.3;9.0
7686;Sevenum;"6e 10%-groep; 24 500 tot 28 600 euro";0.3;11.0
7687;Sevenum;"7e 10%-groep; 28 600 tot 33 200 euro";0.4;14.0
7688;Sevenum;"8e 10%-groep; 33 200 tot 39 000 euro";0.3;12.0
7689;Sevenum;"9e 10%-groep; 39 000 tot 48 500 euro";0.4;13.0
7690;Sevenum;"10e 10%-groep; meer dan 48 500  euro";0.3;11.0
7691;Sevenum;"1e 10%-groep; minder dan 11 100 euro";0.1;4.0
7692;Sevenum;"2e-4e 10%-groep; 11 100 tot 20 900 euro";0.7;26.0
7693;Sevenum;"5e-8e 10%-groep; 20 900 tot 39 000 euro";1.3;46.0
7694;Sevenum;"9e-10e 10%-groep; meer dan 39 000 euro";0.7;25.0
7695;Simpelveld;Totaal huishouden;4.9;100.0
7696;Simpelveld;"1e 10%-groep; minder dan 11 100 euro";0.3;6.0
7697;Simpelveld;"2e 10%-groep; 11 100 tot 14 600 euro";0.5;9.0
7698;Simpelveld;"3e 10%-groep; 14 600 tot 17 700 euro";0.5;11.0
7699;Simpelveld;"4e 10%-groep; 17 700 tot 20 900 euro";0.5;9.0
7700;Simpelveld;"5e 10%-groep; 20 900 tot 24 500 euro";0.5;11.0
7701;Simpelveld;"6e 10%-groep; 24 500 tot 28 600 euro";0.6;11.0
7702;Simpelveld;"7e 10%-groep; 28 600 tot 33 200 euro";0.6;12.0
7703;Simpelveld;"8e 10%-groep; 33 200 tot 39 000 euro";0.6;12.0
7704;Simpelveld;"9e 10%-groep; 39 000 tot 48 500 euro";0.5;10.0
7705;Simpelveld;"10e 10%-groep; meer dan 48 500  euro";0.4;8.0
7706;Simpelveld;"1e 10%-groep; minder dan 11 100 euro";0.3;6.0
7707;Simpelveld;"2e-4e 10%-groep; 11 100 tot 20 900 euro";1.5;30.0
7708;Simpelveld;"5e-8e 10%-groep; 20 900 tot 39 000 euro";2.3;47.0
7709;Simpelveld;"9e-10e 10%-groep; meer dan 39 000 euro";0.9;18.0
7710;Stein (L.);Totaal huishouden;11.1;100.0
7711;Stein (L.);"1e 10%-groep; minder dan 11 100 euro";0.5;4.0
7712;Stein (L.);"2e 10%-groep; 11 100 tot 14 600 euro";0.9;8.0
7713;Stein (L.);"3e 10%-groep; 14 600 tot 17 700 euro";1.1;10.0
7714;Stein (L.);"4e 10%-groep; 17 700 tot 20 900 euro";1.2;10.0
7715;Stein (L.);"5e 10%-groep; 20 900 tot 24 500 euro";1.3;12.0
7716;Stein (L.);"6e 10%-groep; 24 500 tot 28 600 euro";1.3;12.0
7717;Stein (L.);"7e 10%-groep; 28 600 tot 33 200 euro";1.3;11.0
7718;Stein (L.);"8e 10%-groep; 33 200 tot 39 000 euro";1.4;13.0
7719;Stein (L.);"9e 10%-groep; 39 000 tot 48 500 euro";1.2;11.0
7720;Stein (L.);"10e 10%-groep; meer dan 48 500  euro";0.9;8.0
7721;Stein (L.);"1e 10%-groep; minder dan 11 100 euro";0.5;4.0
7722;Stein (L.);"2e-4e 10%-groep; 11 100 tot 20 900 euro";3.1;28.0
7723;Stein (L.);"5e-8e 10%-groep; 20 900 tot 39 000 euro";5.3;48.0
7724;Stein (L.);"9e-10e 10%-groep; meer dan 39 000 euro";2.2;20.0
7725;Swalmen;Totaal huishouden;3.7;100.0
7726;Swalmen;"1e 10%-groep; minder dan 11 100 euro";0.2;6.0
7727;Swalmen;"2e 10%-groep; 11 100 tot 14 600 euro";0.4;11.0
7728;Swalmen;"3e 10%-groep; 14 600 tot 17 700 euro";0.4;10.0
7729;Swalmen;"4e 10%-groep; 17 700 tot 20 900 euro";0.4;12.0
7730;Swalmen;"5e 10%-groep; 20 900 tot 24 500 euro";0.4;10.0
7731;Swalmen;"6e 10%-groep; 24 500 tot 28 600 euro";0.4;10.0
7732;Swalmen;"7e 10%-groep; 28 600 tot 33 200 euro";0.4;11.0
7733;Swalmen;"8e 10%-groep; 33 200 tot 39 000 euro";0.4;12.0
7734;Swalmen;"9e 10%-groep; 39 000 tot 48 500 euro";0.4;11.0
7735;Swalmen;"10e 10%-groep; meer dan 48 500  euro";0.3;8.0
7736;Swalmen;"1e 10%-groep; minder dan 11 100 euro";0.2;6.0
7737;Swalmen;"2e-4e 10%-groep; 11 100 tot 20 900 euro";1.2;32.0
7738;Swalmen;"5e-8e 10%-groep; 20 900 tot 39 000 euro";1.6;43.0
7739;Swalmen;"9e-10e 10%-groep; meer dan 39 000 euro";0.7;19.0
7740;Thorn;Totaal huishouden;1.1;100.0
7741;Thorn;"1e 10%-groep; minder dan 11 100 euro";;
7742;Thorn;"2e 10%-groep; 11 100 tot 14 600 euro";0.1;9.0
7743;Thorn;"3e 10%-groep; 14 600 tot 17 700 euro";0.1;13.0
7744;Thorn;"4e 10%-groep; 17 700 tot 20 900 euro";0.1;9.0
7745;Thorn;"5e 10%-groep; 20 900 tot 24 500 euro";0.1;12.0
7746;Thorn;"6e 10%-groep; 24 500 tot 28 600 euro";0.1;9.0
7747;Thorn;"7e 10%-groep; 28 600 tot 33 200 euro";0.1;11.0
7748;Thorn;"8e 10%-groep; 33 200 tot 39 000 euro";0.1;12.0
7749;Thorn;"9e 10%-groep; 39 000 tot 48 500 euro";0.1;11.0
7750;Thorn;"10e 10%-groep; meer dan 48 500  euro";0.1;10.0
7751;Thorn;"1e 10%-groep; minder dan 11 100 euro";;
7752;Thorn;"2e-4e 10%-groep; 11 100 tot 20 900 euro";0.3;31.0
7753;Thorn;"5e-8e 10%-groep; 20 900 tot 39 000 euro";0.5;44.0
7754;Thorn;"9e-10e 10%-groep; meer dan 39 000 euro";0.2;21.0
7755;Vaals;Totaal huishouden;4.7;100.0
7756;Vaals;"1e 10%-groep; minder dan 11 100 euro";0.5;11.0
7757;Vaals;"2e 10%-groep; 11 100 tot 14 600 euro";0.6;12.0
7758;Vaals;"3e 10%-groep; 14 600 tot 17 700 euro";0.6;13.0
7759;Vaals;"4e 10%-groep; 17 700 tot 20 900 euro";0.4;10.0
7760;Vaals;"5e 10%-groep; 20 900 tot 24 500 euro";0.5;11.0
7761;Vaals;"6e 10%-groep; 24 500 tot 28 600 euro";0.4;9.0
7762;Vaals;"7e 10%-groep; 28 600 tot 33 200 euro";0.4;9.0
7763;Vaals;"8e 10%-groep; 33 200 tot 39 000 euro";0.3;7.0
7764;Vaals;"9e 10%-groep; 39 000 tot 48 500 euro";0.4;8.0
7765;Vaals;"10e 10%-groep; meer dan 48 500  euro";0.5;11.0
7766;Vaals;"1e 10%-groep; minder dan 11 100 euro";0.5;11.0
7767;Vaals;"2e-4e 10%-groep; 11 100 tot 20 900 euro";1.6;35.0
7768;Vaals;"5e-8e 10%-groep; 20 900 tot 39 000 euro";1.6;35.0
7769;Vaals;"9e-10e 10%-groep; meer dan 39 000 euro";0.9;19.0
7770;Venlo;Totaal huishouden;40.9;100.0
7771;Venlo;"1e 10%-groep; minder dan 11 100 euro";3.5;9.0
7772;Venlo;"2e 10%-groep; 11 100 tot 14 600 euro";4.7;11.0
7773;Venlo;"3e 10%-groep; 14 600 tot 17 700 euro";4.9;12.0
7774;Venlo;"4e 10%-groep; 17 700 tot 20 900 euro";4.6;11.0
7775;Venlo;"5e 10%-groep; 20 900 tot 24 500 euro";4.4;11.0
7776;Venlo;"6e 10%-groep; 24 500 tot 28 600 euro";4.6;11.0
7777;Venlo;"7e 10%-groep; 28 600 tot 33 200 euro";4.1;10.0
7778;Venlo;"8e 10%-groep; 33 200 tot 39 000 euro";3.8;9.0
7779;Venlo;"9e 10%-groep; 39 000 tot 48 500 euro";3.5;8.0
7780;Venlo;"10e 10%-groep; meer dan 48 500  euro";2.9;7.0
7781;Venlo;"1e 10%-groep; minder dan 11 100 euro";3.5;9.0
7782;Venlo;"2e-4e 10%-groep; 11 100 tot 20 900 euro";14.1;34.0
7783;Venlo;"5e-8e 10%-groep; 20 900 tot 39 000 euro";17.0;42.0
7784;Venlo;"9e-10e 10%-groep; meer dan 39 000 euro";6.3;15.0
7785;Venray;Totaal huishouden;16.1;100.0
7786;Venray;"1e 10%-groep; minder dan 11 100 euro";1.3;8.0
7787;Venray;"2e 10%-groep; 11 100 tot 14 600 euro";1.6;10.0
7788;Venray;"3e 10%-groep; 14 600 tot 17 700 euro";1.4;9.0
7789;Venray;"4e 10%-groep; 17 700 tot 20 900 euro";1.6;10.0
7790;Venray;"5e 10%-groep; 20 900 tot 24 500 euro";1.7;11.0
7791;Venray;"6e 10%-groep; 24 500 tot 28 600 euro";1.6;10.0
7792;Venray;"7e 10%-groep; 28 600 tot 33 200 euro";1.9;12.0
7793;Venray;"8e 10%-groep; 33 200 tot 39 000 euro";1.8;11.0
7794;Venray;"9e 10%-groep; 39 000 tot 48 500 euro";1.7;11.0
7795;Venray;"10e 10%-groep; meer dan 48 500  euro";1.5;10.0
7796;Venray;"1e 10%-groep; minder dan 11 100 euro";1.3;8.0
7797;Venray;"2e-4e 10%-groep; 11 100 tot 20 900 euro";4.6;29.0
7798;Venray;"5e-8e 10%-groep; 20 900 tot 39 000 euro";7.0;43.0
7799;Venray;"9e-10e 10%-groep; meer dan 39 000 euro";3.2;20.0
7800;Voerendaal;Totaal huishouden;5.3;100.0
7801;Voerendaal;"1e 10%-groep; minder dan 11 100 euro";0.2;3.0
7802;Voerendaal;"2e 10%-groep; 11 100 tot 14 600 euro";0.4;7.0
7803;Voerendaal;"3e 10%-groep; 14 600 tot 17 700 euro";0.5;10.0
7804;Voerendaal;"4e 10%-groep; 17 700 tot 20 900 euro";0.4;8.0
7805;Voerendaal;"5e 10%-groep; 20 900 tot 24 500 euro";0.6;10.0
7806;Voerendaal;"6e 10%-groep; 24 500 tot 28 600 euro";0.5;10.0
7807;Voerendaal;"7e 10%-groep; 28 600 tot 33 200 euro";0.7;13.0
7808;Voerendaal;"8e 10%-groep; 33 200 tot 39 000 euro";0.7;13.0
7809;Voerendaal;"9e 10%-groep; 39 000 tot 48 500 euro";0.7;14.0
7810;Voerendaal;"10e 10%-groep; meer dan 48 500  euro";0.6;12.0
7811;Voerendaal;"1e 10%-groep; minder dan 11 100 euro";0.2;3.0
7812;Voerendaal;"2e-4e 10%-groep; 11 100 tot 20 900 euro";1.3;25.0
7813;Voerendaal;"5e-8e 10%-groep; 20 900 tot 39 000 euro";2.5;46.0
7814;Voerendaal;"9e-10e 10%-groep; meer dan 39 000 euro";1.4;26.0
7815;Weert;Totaal huishouden;20.7;100.0
7816;Weert;"1e 10%-groep; minder dan 11 100 euro";1.3;6.0
7817;Weert;"2e 10%-groep; 11 100 tot 14 600 euro";1.9;9.0
7818;Weert;"3e 10%-groep; 14 600 tot 17 700 euro";2.1;10.0
7819;Weert;"4e 10%-groep; 17 700 tot 20 900 euro";2.2;11.0
7820;Weert;"5e 10%-groep; 20 900 tot 24 500 euro";2.0;10.0
7821;Weert;"6e 10%-groep; 24 500 tot 28 600 euro";2.3;11.0
7822;Weert;"7e 10%-groep; 28 600 tot 33 200 euro";2.2;11.0
7823;Weert;"8e 10%-groep; 33 200 tot 39 000 euro";2.3;11.0
7824;Weert;"9e 10%-groep; 39 000 tot 48 500 euro";2.2;11.0
7825;Weert;"10e 10%-groep; meer dan 48 500  euro";2.0;10.0
7826;Weert;"1e 10%-groep; minder dan 11 100 euro";1.3;6.0
7827;Weert;"2e-4e 10%-groep; 11 100 tot 20 900 euro";6.2;30.0
7828;Weert;"5e-8e 10%-groep; 20 900 tot 39 000 euro";8.9;43.0
7829;Weert;"9e-10e 10%-groep; meer dan 39 000 euro";4.2;20.0
7830;Meerlo-Wanssum;Totaal huishouden;2.9;100.0
7831;Meerlo-Wanssum;"1e 10%-groep; minder dan 11 100 euro";0.1;5.0
7832;Meerlo-Wanssum;"2e 10%-groep; 11 100 tot 14 600 euro";0.2;8.0
7833;Meerlo-Wanssum;"3e 10%-groep; 14 600 tot 17 700 euro";0.1;5.0
7834;Meerlo-Wanssum;"4e 10%-groep; 17 700 tot 20 900 euro";0.3;10.0
7835;Meerlo-Wanssum;"5e 10%-groep; 20 900 tot 24 500 euro";0.3;11.0
7836;Meerlo-Wanssum;"6e 10%-groep; 24 500 tot 28 600 euro";0.3;12.0
7837;Meerlo-Wanssum;"7e 10%-groep; 28 600 tot 33 200 euro";0.3;11.0
7838;Meerlo-Wanssum;"8e 10%-groep; 33 200 tot 39 000 euro";0.4;14.0
7839;Meerlo-Wanssum;"9e 10%-groep; 39 000 tot 48 500 euro";0.4;15.0
7840;Meerlo-Wanssum;"10e 10%-groep; meer dan 48 500  euro";0.3;9.0
7841;Meerlo-Wanssum;"1e 10%-groep; minder dan 11 100 euro";0.1;5.0
7842;Meerlo-Wanssum;"2e-4e 10%-groep; 11 100 tot 20 900 euro";0.7;23.0
7843;Meerlo-Wanssum;"5e-8e 10%-groep; 20 900 tot 39 000 euro";1.4;49.0
7844;Meerlo-Wanssum;"9e-10e 10%-groep; meer dan 39 000 euro";0.7;24.0
7845;Valkenburg a/d Geul;Totaal huishouden;8.0;100.0
7846;Valkenburg a/d Geul;"1e 10%-groep; minder dan 11 100 euro";0.7;9.0
7847;Valkenburg a/d Geul;"2e 10%-groep; 11 100 tot 14 600 euro";0.8;10.0
7848;Valkenburg a/d Geul;"3e 10%-groep; 14 600 tot 17 700 euro";1.0;13.0
7849;Valkenburg a/d Geul;"4e 10%-groep; 17 700 tot 20 900 euro";0.8;10.0
7850;Valkenburg a/d Geul;"5e 10%-groep; 20 900 tot 24 500 euro";0.8;10.0
7851;Valkenburg a/d Geul;"6e 10%-groep; 24 500 tot 28 600 euro";0.8;9.0
7852;Valkenburg a/d Geul;"7e 10%-groep; 28 600 tot 33 200 euro";0.8;10.0
7853;Valkenburg a/d Geul;"8e 10%-groep; 33 200 tot 39 000 euro";0.8;10.0
7854;Valkenburg a/d Geul;"9e 10%-groep; 39 000 tot 48 500 euro";0.8;10.0
7855;Valkenburg a/d Geul;"10e 10%-groep; meer dan 48 500  euro";0.7;9.0
7856;Valkenburg a/d Geul;"1e 10%-groep; minder dan 11 100 euro";0.7;9.0
7857;Valkenburg a/d Geul;"2e-4e 10%-groep; 11 100 tot 20 900 euro";2.6;32.0
7858;Valkenburg a/d Geul;"5e-8e 10%-groep; 20 900 tot 39 000 euro";3.1;39.0
7859;Valkenburg a/d Geul;"9e-10e 10%-groep; meer dan 39 000 euro";1.5;19.0
7860;Lelystad;Totaal huishouden;29.5;100.0
7861;Lelystad;"1e 10%-groep; minder dan 11 100 euro";2.6;9.0
7862;Lelystad;"2e 10%-groep; 11 100 tot 14 600 euro";3.0;10.0
7863;Lelystad;"3e 10%-groep; 14 600 tot 17 700 euro";3.1;10.0
7864;Lelystad;"4e 10%-groep; 17 700 tot 20 900 euro";3.0;10.0
7865;Lelystad;"5e 10%-groep; 20 900 tot 24 500 euro";3.1;11.0
7866;Lelystad;"6e 10%-groep; 24 500 tot 28 600 euro";3.3;11.0
7867;Lelystad;"7e 10%-groep; 28 600 tot 33 200 euro";3.1;10.0
7868;Lelystad;"8e 10%-groep; 33 200 tot 39 000 euro";2.9;10.0
7869;Lelystad;"9e 10%-groep; 39 000 tot 48 500 euro";2.9;10.0
7870;Lelystad;"10e 10%-groep; meer dan 48 500  euro";2.4;8.0
7871;Lelystad;"1e 10%-groep; minder dan 11 100 euro";2.6;9.0
7872;Lelystad;"2e-4e 10%-groep; 11 100 tot 20 900 euro";9.1;31.0
7873;Lelystad;"5e-8e 10%-groep; 20 900 tot 39 000 euro";12.4;42.0
7874;Lelystad;"9e-10e 10%-groep; meer dan 39 000 euro";5.3;18.0
7875;Horst aan de Maas;Totaal huishouden;11.3;100.0
7876;Horst aan de Maas;"1e 10%-groep; minder dan 11 100 euro";0.7;6.0
7877;Horst aan de Maas;"2e 10%-groep; 11 100 tot 14 600 euro";0.9;8.0
7878;Horst aan de Maas;"3e 10%-groep; 14 600 tot 17 700 euro";0.9;8.0
7879;Horst aan de Maas;"4e 10%-groep; 17 700 tot 20 900 euro";1.1;10.0
7880;Horst aan de Maas;"5e 10%-groep; 20 900 tot 24 500 euro";1.2;11.0
7881;Horst aan de Maas;"6e 10%-groep; 24 500 tot 28 600 euro";1.3;11.0
7882;Horst aan de Maas;"7e 10%-groep; 28 600 tot 33 200 euro";1.3;12.0
7883;Horst aan de Maas;"8e 10%-groep; 33 200 tot 39 000 euro";1.4;12.0
7884;Horst aan de Maas;"9e 10%-groep; 39 000 tot 48 500 euro";1.3;12.0
7885;Horst aan de Maas;"10e 10%-groep; meer dan 48 500  euro";1.3;11.0
7886;Horst aan de Maas;"1e 10%-groep; minder dan 11 100 euro";0.7;6.0
7887;Horst aan de Maas;"2e-4e 10%-groep; 11 100 tot 20 900 euro";2.9;25.0
7888;Horst aan de Maas;"5e-8e 10%-groep; 20 900 tot 39 000 euro";5.2;46.0
7889;Horst aan de Maas;"9e-10e 10%-groep; meer dan 39 000 euro";2.6;23.0
7890;Eemsmond;Totaal huishouden;7.2;100.0
7891;Eemsmond;"1e 10%-groep; minder dan 11 100 euro";0.7;9.0
7892;Eemsmond;"2e 10%-groep; 11 100 tot 14 600 euro";0.8;12.0
7893;Eemsmond;"3e 10%-groep; 14 600 tot 17 700 euro";0.9;13.0
7894;Eemsmond;"4e 10%-groep; 17 700 tot 20 900 euro";1.0;13.0
7895;Eemsmond;"5e 10%-groep; 20 900 tot 24 500 euro";0.8;11.0
7896;Eemsmond;"6e 10%-groep; 24 500 tot 28 600 euro";0.8;11.0
7897;Eemsmond;"7e 10%-groep; 28 600 tot 33 200 euro";0.7;10.0
7898;Eemsmond;"8e 10%-groep; 33 200 tot 39 000 euro";0.7;9.0
7899;Eemsmond;"9e 10%-groep; 39 000 tot 48 500 euro";0.5;6.0
7900;Eemsmond;"10e 10%-groep; meer dan 48 500  euro";0.4;6.0
7901;Eemsmond;"1e 10%-groep; minder dan 11 100 euro";0.7;9.0
7902;Eemsmond;"2e-4e 10%-groep; 11 100 tot 20 900 euro";2.7;38.0
7903;Eemsmond;"5e-8e 10%-groep; 20 900 tot 39 000 euro";2.9;41.0
7904;Eemsmond;"9e-10e 10%-groep; meer dan 39 000 euro";0.9;12.0
7905;Gemert-Bakel;Totaal huishouden;10.8;100.0
7906;Gemert-Bakel;"1e 10%-groep; minder dan 11 100 euro";0.7;6.0
7907;Gemert-Bakel;"2e 10%-groep; 11 100 tot 14 600 euro";1.1;10.0
7908;Gemert-Bakel;"3e 10%-groep; 14 600 tot 17 700 euro";0.9;8.0
7909;Gemert-Bakel;"4e 10%-groep; 17 700 tot 20 900 euro";1.1;11.0
7910;Gemert-Bakel;"5e 10%-groep; 20 900 tot 24 500 euro";0.9;9.0
7911;Gemert-Bakel;"6e 10%-groep; 24 500 tot 28 600 euro";1.3;12.0
7912;Gemert-Bakel;"7e 10%-groep; 28 600 tot 33 200 euro";1.2;11.0
7913;Gemert-Bakel;"8e 10%-groep; 33 200 tot 39 000 euro";1.3;12.0
7914;Gemert-Bakel;"9e 10%-groep; 39 000 tot 48 500 euro";1.3;12.0
7915;Gemert-Bakel;"10e 10%-groep; meer dan 48 500  euro";1.1;10.0
7916;Gemert-Bakel;"1e 10%-groep; minder dan 11 100 euro";0.7;6.0
7917;Gemert-Bakel;"2e-4e 10%-groep; 11 100 tot 20 900 euro";3.1;28.0
7918;Gemert-Bakel;"5e-8e 10%-groep; 20 900 tot 39 000 euro";4.6;43.0
7919;Gemert-Bakel;"9e-10e 10%-groep; meer dan 39 000 euro";2.4;22.0
7920;Halderberge;Totaal huishouden;12.1;100.0
7921;Halderberge;"1e 10%-groep; minder dan 11 100 euro";0.7;6.0
7922;Halderberge;"2e 10%-groep; 11 100 tot 14 600 euro";1.1;9.0
7923;Halderberge;"3e 10%-groep; 14 600 tot 17 700 euro";1.0;8.0
7924;Halderberge;"4e 10%-groep; 17 700 tot 20 900 euro";1.3;10.0
7925;Halderberge;"5e 10%-groep; 20 900 tot 24 500 euro";1.2;10.0
7926;Halderberge;"6e 10%-groep; 24 500 tot 28 600 euro";1.3;10.0
7927;Halderberge;"7e 10%-groep; 28 600 tot 33 200 euro";1.4;11.0
7928;Halderberge;"8e 10%-groep; 33 200 tot 39 000 euro";1.5;12.0
7929;Halderberge;"9e 10%-groep; 39 000 tot 48 500 euro";1.4;11.0
7930;Halderberge;"10e 10%-groep; meer dan 48 500  euro";1.4;11.0
