ID;Populatie;Onderwijssoorten;Geslacht;Herkomstgroepering;Generatie;Regiokenmerken;Perioden;AantalLeerlingenInHetExamenjaar_1;PercentageGeslaagdeExamenleerlingen_2;PercentageGeslaagdeExamenkandidaten_3
6014;Woongemeente;Vmbo;Vrouwen;5;Autochtoon of herkomst onbekend;Amsterdam;2005/'06;;;
6015;Woongemeente;Vmbo;Vrouwen;5;Autochtoon of herkomst onbekend;Amsterdam;2006/'07*;;;
6016;Woongemeente;Vmbo;Vrouwen;5;Autochtoon of herkomst onbekend;Rotterdam;2003/'04;;;
6017;Woongemeente;Vmbo;Vrouwen;5;Autochtoon of herkomst onbekend;Rotterdam;2004/'05;;;
6018;Woongemeente;Vmbo;Vrouwen;5;Autochtoon of herkomst onbekend;Rotterdam;2005/'06;;;
6019;Woongemeente;Vmbo;Vrouwen;5;Autochtoon of herkomst onbekend;Rotterdam;2006/'07*;;;
6020;Woongemeente;Vmbo;Vrouwen;5;Autochtoon of herkomst onbekend;'s-Gravenhage;2003/'04;;;
6021;Woongemeente;Vmbo;Vrouwen;5;Autochtoon of herkomst onbekend;'s-Gravenhage;2004/'05;;;
6022;Woongemeente;Vmbo;Vrouwen;5;Autochtoon of herkomst onbekend;'s-Gravenhage;2005/'06;;;
6023;Woongemeente;Vmbo;Vrouwen;5;Autochtoon of herkomst onbekend;'s-Gravenhage;2006/'07*;;;
6024;Woongemeente;Vmbo;Vrouwen;5;Autochtoon of herkomst onbekend;Utrecht;2003/'04;;;
6025;Woongemeente;Vmbo;Vrouwen;5;Autochtoon of herkomst onbekend;Utrecht;2004/'05;;;
6026;Woongemeente;Vmbo;Vrouwen;5;Autochtoon of herkomst onbekend;Utrecht;2005/'06;;;
6027;Woongemeente;Vmbo;Vrouwen;5;Autochtoon of herkomst onbekend;Utrecht;2006/'07*;;;
6028;Woongemeente;Vmbo;Vrouwen;5;Autochtoon of herkomst onbekend;Regiokenmerken onbekend;2003/'04;;;
6029;Woongemeente;Vmbo;Vrouwen;5;Autochtoon of herkomst onbekend;Regiokenmerken onbekend;2004/'05;;;
6030;Woongemeente;Vmbo;Vrouwen;5;Autochtoon of herkomst onbekend;Regiokenmerken onbekend;2005/'06;;;
6031;Woongemeente;Vmbo;Vrouwen;5;Autochtoon of herkomst onbekend;Regiokenmerken onbekend;2006/'07*;;;
6032;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Nederland;2003/'04;2010.0;83.0;91.0
6033;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Nederland;2004/'05;1770.0;81.0;91.0
6034;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Nederland;2005/'06;1910.0;86.0;93.0
6035;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Nederland;2006/'07*;1890.0;86.0;92.0
6036;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Vier grote gemeenten (G4);2003/'04;1020.0;83.0;90.0
6037;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Vier grote gemeenten (G4);2004/'05;910.0;77.0;89.0
6038;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Vier grote gemeenten (G4);2005/'06;1020.0;88.0;92.0
6039;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Vier grote gemeenten (G4);2006/'07*;1000.0;87.0;91.0
6040;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Gemeenten >= 100.000 inwoners (excl. G4);2003/'04;430.0;82.0;90.0
6041;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Gemeenten >= 100.000 inwoners (excl. G4);2004/'05;330.0;83.0;90.0
6042;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Gemeenten >= 100.000 inwoners (excl. G4);2005/'06;370.0;79.0;95.0
6043;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Gemeenten >= 100.000 inwoners (excl. G4);2006/'07*;380.0;75.0;93.0
6044;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Gemeenten < 100.000 inwoners;2003/'04;540.0;85.0;92.0
6045;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Gemeenten < 100.000 inwoners;2004/'05;520.0;87.0;94.0
6046;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Gemeenten < 100.000 inwoners;2005/'06;520.0;89.0;93.0
6047;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Gemeenten < 100.000 inwoners;2006/'07*;500.0;92.0;94.0
6048;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Noord-Nederland;2003/'04;80.0;70.0;88.0
6049;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Noord-Nederland;2004/'05;70.0;74.0;87.0
6050;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Noord-Nederland;2005/'06;80.0;91.0;96.0
6051;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Noord-Nederland;2006/'07*;70.0;88.0;95.0
6052;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Oost-Nederland;2003/'04;280.0;81.0;88.0
6053;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Oost-Nederland;2004/'05;240.0;85.0;90.0
6054;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Oost-Nederland;2005/'06;220.0;72.0;95.0
6055;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Oost-Nederland;2006/'07*;230.0;66.0;93.0
6056;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;West-Nederland;2003/'04;1470.0;84.0;91.0
6057;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;West-Nederland;2004/'05;1320.0;81.0;91.0
6058;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;West-Nederland;2005/'06;1480.0;88.0;92.0
6059;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;West-Nederland;2006/'07*;1480.0;89.0;92.0
6060;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Zuid-Nederland;2003/'04;160.0;87.0;95.0
6061;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Zuid-Nederland;2004/'05;130.0;86.0;95.0
6062;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Zuid-Nederland;2005/'06;120.0;93.0;97.0
6063;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Zuid-Nederland;2006/'07*;110.0;90.0;94.0
6064;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Amsterdam;2003/'04;450.0;82.0;91.0
6065;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Amsterdam;2004/'05;370.0;78.0;93.0
6066;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Amsterdam;2005/'06;420.0;87.0;94.0
6067;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Amsterdam;2006/'07*;420.0;87.0;93.0
6068;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Rotterdam;2003/'04;300.0;84.0;90.0
6069;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Rotterdam;2004/'05;280.0;81.0;88.0
6070;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Rotterdam;2005/'06;300.0;86.0;90.0
6071;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Rotterdam;2006/'07*;320.0;88.0;91.0
6072;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;'s-Gravenhage;2003/'04;240.0;84.0;89.0
6073;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;'s-Gravenhage;2004/'05;240.0;72.0;85.0
6074;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;'s-Gravenhage;2005/'06;260.0;91.0;92.0
6075;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;'s-Gravenhage;2006/'07*;240.0;87.0;89.0
6076;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Utrecht;2003/'04;40.0;83.0;88.0
6077;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Utrecht;2004/'05;30.0;76.0;81.0
6078;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Utrecht;2005/'06;40.0;87.0;94.0
6079;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Utrecht;2006/'07*;30.0;83.0;89.0
6080;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Regiokenmerken onbekend;2003/'04;10.0;;
6081;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Regiokenmerken onbekend;2004/'05;10.0;;
6082;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Regiokenmerken onbekend;2005/'06;;;
6083;Woongemeente;Vmbo;Vrouwen;6;Totaal generatie;Regiokenmerken onbekend;2006/'07*;;;
6084;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Nederland;2003/'04;440.0;82.0;90.0
6085;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Nederland;2004/'05;370.0;81.0;90.0
6086;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Nederland;2005/'06;340.0;84.0;93.0
6087;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Nederland;2006/'07*;310.0;80.0;89.0
6088;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Vier grote gemeenten (G4);2003/'04;260.0;82.0;90.0
6089;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Vier grote gemeenten (G4);2004/'05;210.0;77.0;89.0
6090;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Vier grote gemeenten (G4);2005/'06;200.0;89.0;93.0
6091;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Vier grote gemeenten (G4);2006/'07*;180.0;85.0;90.0
6092;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2003/'04;90.0;78.0;86.0
6093;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2004/'05;70.0;80.0;85.0
6094;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2005/'06;60.0;64.0;93.0
6095;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2006/'07*;60.0;52.0;82.0
6096;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Gemeenten < 100.000 inwoners;2003/'04;90.0;88.0;93.0
6097;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Gemeenten < 100.000 inwoners;2004/'05;90.0;93.0;96.0
6098;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Gemeenten < 100.000 inwoners;2005/'06;80.0;86.0;93.0
6099;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Gemeenten < 100.000 inwoners;2006/'07*;70.0;91.0;91.0
6100;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Noord-Nederland;2003/'04;;;
6101;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Noord-Nederland;2004/'05;;;
6102;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Noord-Nederland;2005/'06;;;
6103;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Noord-Nederland;2006/'07*;;;
6104;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Oost-Nederland;2003/'04;70.0;79.0;85.0
6105;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Oost-Nederland;2004/'05;50.0;87.0;90.0
6106;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Oost-Nederland;2005/'06;40.0;50.0;87.0
6107;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Oost-Nederland;2006/'07*;60.0;59.0;94.0
6108;Woongemeente;Vmbo;Vrouwen;6;1e generatie;West-Nederland;2003/'04;340.0;84.0;91.0
6109;Woongemeente;Vmbo;Vrouwen;6;1e generatie;West-Nederland;2004/'05;280.0;80.0;90.0
6110;Woongemeente;Vmbo;Vrouwen;6;1e generatie;West-Nederland;2005/'06;270.0;89.0;93.0
6111;Woongemeente;Vmbo;Vrouwen;6;1e generatie;West-Nederland;2006/'07*;230.0;85.0;89.0
6112;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Zuid-Nederland;2003/'04;20.0;75.0;90.0
6113;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Zuid-Nederland;2004/'05;20.0;90.0;100.0
6114;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Zuid-Nederland;2005/'06;20.0;90.0;100.0
6115;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Zuid-Nederland;2006/'07*;10.0;77.0;77.0
6116;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Amsterdam;2003/'04;130.0;79.0;88.0
6117;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Amsterdam;2004/'05;110.0;77.0;90.0
6118;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Amsterdam;2005/'06;90.0;91.0;98.0
6119;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Amsterdam;2006/'07*;80.0;87.0;94.0
6120;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Rotterdam;2003/'04;70.0;86.0;93.0
6121;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Rotterdam;2004/'05;50.0;76.0;85.0
6122;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Rotterdam;2005/'06;60.0;84.0;86.0
6123;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Rotterdam;2006/'07*;50.0;88.0;88.0
6124;Woongemeente;Vmbo;Vrouwen;6;1e generatie;'s-Gravenhage;2003/'04;50.0;83.0;89.0
6125;Woongemeente;Vmbo;Vrouwen;6;1e generatie;'s-Gravenhage;2004/'05;40.0;79.0;92.0
6126;Woongemeente;Vmbo;Vrouwen;6;1e generatie;'s-Gravenhage;2005/'06;50.0;94.0;94.0
6127;Woongemeente;Vmbo;Vrouwen;6;1e generatie;'s-Gravenhage;2006/'07*;50.0;78.0;84.0
6128;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Utrecht;2003/'04;;;
6129;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Utrecht;2004/'05;;;
6130;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Utrecht;2005/'06;;;
6131;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Utrecht;2006/'07*;;;
6132;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Regiokenmerken onbekend;2003/'04;;;
6133;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Regiokenmerken onbekend;2004/'05;;;
6134;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Regiokenmerken onbekend;2005/'06;;;
6135;Woongemeente;Vmbo;Vrouwen;6;1e generatie;Regiokenmerken onbekend;2006/'07*;;;
6136;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Nederland;2003/'04;1570.0;83.0;91.0
6137;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Nederland;2004/'05;1400.0;81.0;91.0
6138;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Nederland;2005/'06;1570.0;87.0;93.0
6139;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Nederland;2006/'07*;1580.0;87.0;93.0
6140;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Vier grote gemeenten (G4);2003/'04;770.0;83.0;90.0
6141;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Vier grote gemeenten (G4);2004/'05;700.0;77.0;89.0
6142;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Vier grote gemeenten (G4);2005/'06;820.0;87.0;92.0
6143;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Vier grote gemeenten (G4);2006/'07*;830.0;88.0;92.0
6144;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2003/'04;340.0;82.0;91.0
6145;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2004/'05;260.0;84.0;92.0
6146;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2005/'06;310.0;82.0;95.0
6147;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2006/'07*;320.0;80.0;94.0
6148;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Gemeenten < 100.000 inwoners;2003/'04;450.0;85.0;92.0
6149;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Gemeenten < 100.000 inwoners;2004/'05;440.0;86.0;93.0
6150;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Gemeenten < 100.000 inwoners;2005/'06;440.0;89.0;93.0
6151;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Gemeenten < 100.000 inwoners;2006/'07*;430.0;92.0;95.0
6152;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Noord-Nederland;2003/'04;80.0;68.0;87.0
6153;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Noord-Nederland;2004/'05;60.0;73.0;87.0
6154;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Noord-Nederland;2005/'06;70.0;93.0;96.0
6155;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Noord-Nederland;2006/'07*;60.0;88.0;96.0
6156;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Oost-Nederland;2003/'04;210.0;81.0;89.0
6157;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Oost-Nederland;2004/'05;190.0;85.0;90.0
6158;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Oost-Nederland;2005/'06;180.0;77.0;97.0
6159;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Oost-Nederland;2006/'07*;170.0;69.0;92.0
6160;Woongemeente;Vmbo;Vrouwen;6;2e generatie;West-Nederland;2003/'04;1140.0;85.0;91.0
6161;Woongemeente;Vmbo;Vrouwen;6;2e generatie;West-Nederland;2004/'05;1040.0;81.0;91.0
6162;Woongemeente;Vmbo;Vrouwen;6;2e generatie;West-Nederland;2005/'06;1220.0;88.0;92.0
6163;Woongemeente;Vmbo;Vrouwen;6;2e generatie;West-Nederland;2006/'07*;1250.0;89.0;93.0
6164;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Zuid-Nederland;2003/'04;140.0;89.0;95.0
6165;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Zuid-Nederland;2004/'05;110.0;85.0;94.0
6166;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Zuid-Nederland;2005/'06;100.0;93.0;96.0
6167;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Zuid-Nederland;2006/'07*;100.0;92.0;96.0
6168;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Amsterdam;2003/'04;310.0;83.0;92.0
6169;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Amsterdam;2004/'05;260.0;78.0;95.0
6170;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Amsterdam;2005/'06;330.0;87.0;93.0
6171;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Amsterdam;2006/'07*;350.0;86.0;92.0
6172;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Rotterdam;2003/'04;220.0;83.0;89.0
6173;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Rotterdam;2004/'05;220.0;82.0;89.0
6174;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Rotterdam;2005/'06;240.0;86.0;91.0
6175;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Rotterdam;2006/'07*;270.0;88.0;92.0
6176;Woongemeente;Vmbo;Vrouwen;6;2e generatie;'s-Gravenhage;2003/'04;190.0;84.0;89.0
6177;Woongemeente;Vmbo;Vrouwen;6;2e generatie;'s-Gravenhage;2004/'05;190.0;70.0;84.0
6178;Woongemeente;Vmbo;Vrouwen;6;2e generatie;'s-Gravenhage;2005/'06;210.0;90.0;91.0
6179;Woongemeente;Vmbo;Vrouwen;6;2e generatie;'s-Gravenhage;2006/'07*;190.0;89.0;91.0
6180;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Utrecht;2003/'04;40.0;83.0;85.0
6181;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Utrecht;2004/'05;30.0;73.0;79.0
6182;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Utrecht;2005/'06;30.0;88.0;97.0
6183;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Utrecht;2006/'07*;30.0;85.0;88.0
6184;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Regiokenmerken onbekend;2003/'04;10.0;;
6185;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Regiokenmerken onbekend;2004/'05;;;
6186;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Regiokenmerken onbekend;2005/'06;;;
6187;Woongemeente;Vmbo;Vrouwen;6;2e generatie;Regiokenmerken onbekend;2006/'07*;;;
6188;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Nederland;2003/'04;;;
6189;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Nederland;2004/'05;;;
6190;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Nederland;2005/'06;;;
6191;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Nederland;2006/'07*;;;
6192;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Vier grote gemeenten (G4);2003/'04;;;
6193;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Vier grote gemeenten (G4);2004/'05;;;
6194;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Vier grote gemeenten (G4);2005/'06;;;
6195;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Vier grote gemeenten (G4);2006/'07*;;;
6196;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Gemeenten >= 100.000 inwoners (excl. G4);2003/'04;;;
6197;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Gemeenten >= 100.000 inwoners (excl. G4);2004/'05;;;
6198;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Gemeenten >= 100.000 inwoners (excl. G4);2005/'06;;;
6199;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Gemeenten >= 100.000 inwoners (excl. G4);2006/'07*;;;
6200;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Gemeenten < 100.000 inwoners;2003/'04;;;
6201;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Gemeenten < 100.000 inwoners;2004/'05;;;
6202;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Gemeenten < 100.000 inwoners;2005/'06;;;
6203;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Gemeenten < 100.000 inwoners;2006/'07*;;;
6204;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Noord-Nederland;2003/'04;;;
6205;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Noord-Nederland;2004/'05;;;
6206;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Noord-Nederland;2005/'06;;;
6207;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Noord-Nederland;2006/'07*;;;
6208;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Oost-Nederland;2003/'04;;;
6209;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Oost-Nederland;2004/'05;;;
6210;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Oost-Nederland;2005/'06;;;
6211;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Oost-Nederland;2006/'07*;;;
6212;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;West-Nederland;2003/'04;;;
6213;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;West-Nederland;2004/'05;;;
6214;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;West-Nederland;2005/'06;;;
6215;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;West-Nederland;2006/'07*;;;
6216;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Zuid-Nederland;2003/'04;;;
6217;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Zuid-Nederland;2004/'05;;;
6218;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Zuid-Nederland;2005/'06;;;
6219;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Zuid-Nederland;2006/'07*;;;
6220;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Amsterdam;2003/'04;;;
6221;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Amsterdam;2004/'05;;;
6222;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Amsterdam;2005/'06;;;
6223;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Amsterdam;2006/'07*;;;
6224;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Rotterdam;2003/'04;;;
6225;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Rotterdam;2004/'05;;;
6226;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Rotterdam;2005/'06;;;
6227;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Rotterdam;2006/'07*;;;
6228;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;'s-Gravenhage;2003/'04;;;
6229;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;'s-Gravenhage;2004/'05;;;
6230;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;'s-Gravenhage;2005/'06;;;
6231;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;'s-Gravenhage;2006/'07*;;;
6232;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Utrecht;2003/'04;;;
6233;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Utrecht;2004/'05;;;
6234;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Utrecht;2005/'06;;;
6235;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Utrecht;2006/'07*;;;
6236;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Regiokenmerken onbekend;2003/'04;;;
6237;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Regiokenmerken onbekend;2004/'05;;;
6238;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Regiokenmerken onbekend;2005/'06;;;
6239;Woongemeente;Vmbo;Vrouwen;6;Autochtoon of herkomst onbekend;Regiokenmerken onbekend;2006/'07*;;;
6240;Woongemeente;Vmbo;Vrouwen;7;Totaal generatie;Nederland;2003/'04;690.0;82.0;92.0
6241;Woongemeente;Vmbo;Vrouwen;7;Totaal generatie;Nederland;2004/'05;690.0;80.0;92.0
6242;Woongemeente;Vmbo;Vrouwen;7;Totaal generatie;Nederland;2005/'06;680.0;87.0;92.0
6243;Woongemeente;Vmbo;Vrouwen;7;Totaal generatie;Nederland;2006/'07*;750.0;89.0;95.0
6244;Woongemeente;Vmbo;Vrouwen;7;Totaal generatie;Vier grote gemeenten (G4);2003/'04;210.0;83.0;90.0
6245;Woongemeente;Vmbo;Vrouwen;7;Totaal generatie;Vier grote gemeenten (G4);2004/'05;210.0;76.0;89.0
