ID;Populatie;Gemeenten;Schoolsoorten;Herkomst;Perioden;LeerlingenInHetExamenjaar_1;GeslaagdenInVanExamenjaar_2;GeslaagdenInVanGeslAfgewezenen_3
1598;Woongemeente;Alphen-Chaam;Vmbo kader - en basisberoepsger. leerweg;Marokkanen;2003/'04;;;
1599;Woongemeente;Alphen-Chaam;Vmbo kader - en basisberoepsger. leerweg;Surinamers;2003/'04;;;
1600;Woongemeente;Alphen-Chaam;Vmbo kader - en basisberoepsger. leerweg;Antillianen en Arubanen;2003/'04;;;
1601;Woongemeente;Alphen-Chaam;Vmbo kader - en basisberoepsger. leerweg;Overig niet-westerse allochtonen;2003/'04;;;
1602;Woongemeente;Alphen-Chaam;Vmbo kaderberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;;;
1603;Woongemeente;Alphen-Chaam;Vmbo kaderberoepsgerichte leerweg;Autochtonen;2003/'04;;;
1604;Woongemeente;Alphen-Chaam;Vmbo kaderberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;;
1605;Woongemeente;Alphen-Chaam;Vmbo kaderberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;;
1606;Woongemeente;Alphen-Chaam;Vmbo kaderberoepsgerichte leerweg;Turken;2003/'04;;;
1607;Woongemeente;Alphen-Chaam;Vmbo kaderberoepsgerichte leerweg;Marokkanen;2003/'04;;;
1608;Woongemeente;Alphen-Chaam;Vmbo kaderberoepsgerichte leerweg;Surinamers;2003/'04;;;
1609;Woongemeente;Alphen-Chaam;Vmbo kaderberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;;
1610;Woongemeente;Alphen-Chaam;Vmbo kaderberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;;
1611;Woongemeente;Alphen-Chaam;Vmbo basisberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;10.0;100.0;100.0
1612;Woongemeente;Alphen-Chaam;Vmbo basisberoepsgerichte leerweg;Autochtonen;2003/'04;10.0;100.0;100.0
1613;Woongemeente;Alphen-Chaam;Vmbo basisberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;;
1614;Woongemeente;Alphen-Chaam;Vmbo basisberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;;
1615;Woongemeente;Alphen-Chaam;Vmbo basisberoepsgerichte leerweg;Turken;2003/'04;;;
1616;Woongemeente;Alphen-Chaam;Vmbo basisberoepsgerichte leerweg;Marokkanen;2003/'04;;;
1617;Woongemeente;Alphen-Chaam;Vmbo basisberoepsgerichte leerweg;Surinamers;2003/'04;;;
1618;Woongemeente;Alphen-Chaam;Vmbo basisberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;;
1619;Woongemeente;Alphen-Chaam;Vmbo basisberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;;
1620;Woongemeente;Ambt Montfort;Vwo;Totaal herkomstgroeperingen;2003/'04;20.0;100.0;100.0
1621;Woongemeente;Ambt Montfort;Vwo;Autochtonen;2003/'04;20.0;100.0;100.0
1622;Woongemeente;Ambt Montfort;Vwo;Niet-westerse allochtonen;2003/'04;;;
1623;Woongemeente;Ambt Montfort;Vwo;Westerse allochtonen;2003/'04;;;
1624;Woongemeente;Ambt Montfort;Vwo;Turken;2003/'04;;;
1625;Woongemeente;Ambt Montfort;Vwo;Marokkanen;2003/'04;;;
1626;Woongemeente;Ambt Montfort;Vwo;Surinamers;2003/'04;;;
1627;Woongemeente;Ambt Montfort;Vwo;Antillianen en Arubanen;2003/'04;;;
1628;Woongemeente;Ambt Montfort;Vwo;Overig niet-westerse allochtonen;2003/'04;;;
1629;Woongemeente;Ambt Montfort;Havo;Totaal herkomstgroeperingen;2003/'04;40.0;98.0;98.0
1630;Woongemeente;Ambt Montfort;Havo;Autochtonen;2003/'04;40.0;97.0;97.0
1631;Woongemeente;Ambt Montfort;Havo;Niet-westerse allochtonen;2003/'04;;;
1632;Woongemeente;Ambt Montfort;Havo;Westerse allochtonen;2003/'04;;;
1633;Woongemeente;Ambt Montfort;Havo;Turken;2003/'04;;;
1634;Woongemeente;Ambt Montfort;Havo;Marokkanen;2003/'04;;;
1635;Woongemeente;Ambt Montfort;Havo;Surinamers;2003/'04;;;
1636;Woongemeente;Ambt Montfort;Havo;Antillianen en Arubanen;2003/'04;;;
1637;Woongemeente;Ambt Montfort;Havo;Overig niet-westerse allochtonen;2003/'04;;;
1638;Woongemeente;Ambt Montfort;Vmbo totaal (inclusief lwoo);Totaal herkomstgroeperingen;2003/'04;50.0;96.0;98.0
1639;Woongemeente;Ambt Montfort;Vmbo totaal (inclusief lwoo);Autochtonen;2003/'04;40.0;95.0;98.0
1640;Woongemeente;Ambt Montfort;Vmbo totaal (inclusief lwoo);Niet-westerse allochtonen;2003/'04;;;
1641;Woongemeente;Ambt Montfort;Vmbo totaal (inclusief lwoo);Westerse allochtonen;2003/'04;;;
1642;Woongemeente;Ambt Montfort;Vmbo totaal (inclusief lwoo);Turken;2003/'04;;;
1643;Woongemeente;Ambt Montfort;Vmbo totaal (inclusief lwoo);Marokkanen;2003/'04;;;
1644;Woongemeente;Ambt Montfort;Vmbo totaal (inclusief lwoo);Surinamers;2003/'04;;;
1645;Woongemeente;Ambt Montfort;Vmbo totaal (inclusief lwoo);Antillianen en Arubanen;2003/'04;;;
1646;Woongemeente;Ambt Montfort;Vmbo totaal (inclusief lwoo);Overig niet-westerse allochtonen;2003/'04;;;
1647;Woongemeente;Ambt Montfort;Vmbo theoretische en gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;40.0;95.0;97.0
1648;Woongemeente;Ambt Montfort;Vmbo theoretische en gemengde leerweg;Autochtonen;2003/'04;30.0;94.0;97.0
1649;Woongemeente;Ambt Montfort;Vmbo theoretische en gemengde leerweg;Niet-westerse allochtonen;2003/'04;;;
1650;Woongemeente;Ambt Montfort;Vmbo theoretische en gemengde leerweg;Westerse allochtonen;2003/'04;;;
1651;Woongemeente;Ambt Montfort;Vmbo theoretische en gemengde leerweg;Turken;2003/'04;;;
1652;Woongemeente;Ambt Montfort;Vmbo theoretische en gemengde leerweg;Marokkanen;2003/'04;;;
1653;Woongemeente;Ambt Montfort;Vmbo theoretische en gemengde leerweg;Surinamers;2003/'04;;;
1654;Woongemeente;Ambt Montfort;Vmbo theoretische en gemengde leerweg;Antillianen en Arubanen;2003/'04;;;
1655;Woongemeente;Ambt Montfort;Vmbo theoretische en gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;;
1656;Woongemeente;Ambt Montfort;Vmbo theoretische leerweg;Totaal herkomstgroeperingen;2003/'04;40.0;95.0;97.0
1657;Woongemeente;Ambt Montfort;Vmbo theoretische leerweg;Autochtonen;2003/'04;30.0;94.0;97.0
1658;Woongemeente;Ambt Montfort;Vmbo theoretische leerweg;Niet-westerse allochtonen;2003/'04;;;
1659;Woongemeente;Ambt Montfort;Vmbo theoretische leerweg;Westerse allochtonen;2003/'04;;;
1660;Woongemeente;Ambt Montfort;Vmbo theoretische leerweg;Turken;2003/'04;;;
1661;Woongemeente;Ambt Montfort;Vmbo theoretische leerweg;Marokkanen;2003/'04;;;
1662;Woongemeente;Ambt Montfort;Vmbo theoretische leerweg;Surinamers;2003/'04;;;
1663;Woongemeente;Ambt Montfort;Vmbo theoretische leerweg;Antillianen en Arubanen;2003/'04;;;
1664;Woongemeente;Ambt Montfort;Vmbo theoretische leerweg;Overig niet-westerse allochtonen;2003/'04;;;
1665;Woongemeente;Ambt Montfort;Vmbo gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;;;
1666;Woongemeente;Ambt Montfort;Vmbo gemengde leerweg;Autochtonen;2003/'04;;;
1667;Woongemeente;Ambt Montfort;Vmbo gemengde leerweg;Niet-westerse allochtonen;2003/'04;;;
1668;Woongemeente;Ambt Montfort;Vmbo gemengde leerweg;Westerse allochtonen;2003/'04;;;
1669;Woongemeente;Ambt Montfort;Vmbo gemengde leerweg;Turken;2003/'04;;;
1670;Woongemeente;Ambt Montfort;Vmbo gemengde leerweg;Marokkanen;2003/'04;;;
1671;Woongemeente;Ambt Montfort;Vmbo gemengde leerweg;Surinamers;2003/'04;;;
1672;Woongemeente;Ambt Montfort;Vmbo gemengde leerweg;Antillianen en Arubanen;2003/'04;;;
1673;Woongemeente;Ambt Montfort;Vmbo gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;;
1674;Woongemeente;Ambt Montfort;Vmbo kader - en basisberoepsger. leerweg;Totaal herkomstgroeperingen;2003/'04;10.0;100.0;100.0
1675;Woongemeente;Ambt Montfort;Vmbo kader - en basisberoepsger. leerweg;Autochtonen;2003/'04;10.0;100.0;100.0
1676;Woongemeente;Ambt Montfort;Vmbo kader - en basisberoepsger. leerweg;Niet-westerse allochtonen;2003/'04;;;
1677;Woongemeente;Ambt Montfort;Vmbo kader - en basisberoepsger. leerweg;Westerse allochtonen;2003/'04;;;
1678;Woongemeente;Ambt Montfort;Vmbo kader - en basisberoepsger. leerweg;Turken;2003/'04;;;
1679;Woongemeente;Ambt Montfort;Vmbo kader - en basisberoepsger. leerweg;Marokkanen;2003/'04;;;
1680;Woongemeente;Ambt Montfort;Vmbo kader - en basisberoepsger. leerweg;Surinamers;2003/'04;;;
1681;Woongemeente;Ambt Montfort;Vmbo kader - en basisberoepsger. leerweg;Antillianen en Arubanen;2003/'04;;;
1682;Woongemeente;Ambt Montfort;Vmbo kader - en basisberoepsger. leerweg;Overig niet-westerse allochtonen;2003/'04;;;
1683;Woongemeente;Ambt Montfort;Vmbo kaderberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;;;
1684;Woongemeente;Ambt Montfort;Vmbo kaderberoepsgerichte leerweg;Autochtonen;2003/'04;;;
1685;Woongemeente;Ambt Montfort;Vmbo kaderberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;;
1686;Woongemeente;Ambt Montfort;Vmbo kaderberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;;
1687;Woongemeente;Ambt Montfort;Vmbo kaderberoepsgerichte leerweg;Turken;2003/'04;;;
1688;Woongemeente;Ambt Montfort;Vmbo kaderberoepsgerichte leerweg;Marokkanen;2003/'04;;;
1689;Woongemeente;Ambt Montfort;Vmbo kaderberoepsgerichte leerweg;Surinamers;2003/'04;;;
1690;Woongemeente;Ambt Montfort;Vmbo kaderberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;;
1691;Woongemeente;Ambt Montfort;Vmbo kaderberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;;
1692;Woongemeente;Ambt Montfort;Vmbo basisberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;;;
1693;Woongemeente;Ambt Montfort;Vmbo basisberoepsgerichte leerweg;Autochtonen;2003/'04;;;
1694;Woongemeente;Ambt Montfort;Vmbo basisberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;;
1695;Woongemeente;Ambt Montfort;Vmbo basisberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;;
1696;Woongemeente;Ambt Montfort;Vmbo basisberoepsgerichte leerweg;Turken;2003/'04;;;
1697;Woongemeente;Ambt Montfort;Vmbo basisberoepsgerichte leerweg;Marokkanen;2003/'04;;;
1698;Woongemeente;Ambt Montfort;Vmbo basisberoepsgerichte leerweg;Surinamers;2003/'04;;;
1699;Woongemeente;Ambt Montfort;Vmbo basisberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;;
1700;Woongemeente;Ambt Montfort;Vmbo basisberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;;
1701;Woongemeente;Ameland;Vwo;Totaal herkomstgroeperingen;2003/'04;;;
1702;Woongemeente;Ameland;Vwo;Autochtonen;2003/'04;;;
1703;Woongemeente;Ameland;Vwo;Niet-westerse allochtonen;2003/'04;;;
1704;Woongemeente;Ameland;Vwo;Westerse allochtonen;2003/'04;;;
1705;Woongemeente;Ameland;Vwo;Turken;2003/'04;;;
1706;Woongemeente;Ameland;Vwo;Marokkanen;2003/'04;;;
1707;Woongemeente;Ameland;Vwo;Surinamers;2003/'04;;;
1708;Woongemeente;Ameland;Vwo;Antillianen en Arubanen;2003/'04;;;
1709;Woongemeente;Ameland;Vwo;Overig niet-westerse allochtonen;2003/'04;;;
1710;Woongemeente;Ameland;Havo;Totaal herkomstgroeperingen;2003/'04;;;
1711;Woongemeente;Ameland;Havo;Autochtonen;2003/'04;;;
1712;Woongemeente;Ameland;Havo;Niet-westerse allochtonen;2003/'04;;;
1713;Woongemeente;Ameland;Havo;Westerse allochtonen;2003/'04;;;
1714;Woongemeente;Ameland;Havo;Turken;2003/'04;;;
1715;Woongemeente;Ameland;Havo;Marokkanen;2003/'04;;;
1716;Woongemeente;Ameland;Havo;Surinamers;2003/'04;;;
1717;Woongemeente;Ameland;Havo;Antillianen en Arubanen;2003/'04;;;
1718;Woongemeente;Ameland;Havo;Overig niet-westerse allochtonen;2003/'04;;;
1719;Woongemeente;Ameland;Vmbo totaal (inclusief lwoo);Totaal herkomstgroeperingen;2003/'04;30.0;100.0;100.0
1720;Woongemeente;Ameland;Vmbo totaal (inclusief lwoo);Autochtonen;2003/'04;30.0;100.0;100.0
1721;Woongemeente;Ameland;Vmbo totaal (inclusief lwoo);Niet-westerse allochtonen;2003/'04;;;
1722;Woongemeente;Ameland;Vmbo totaal (inclusief lwoo);Westerse allochtonen;2003/'04;;;
1723;Woongemeente;Ameland;Vmbo totaal (inclusief lwoo);Turken;2003/'04;;;
1724;Woongemeente;Ameland;Vmbo totaal (inclusief lwoo);Marokkanen;2003/'04;;;
1725;Woongemeente;Ameland;Vmbo totaal (inclusief lwoo);Surinamers;2003/'04;;;
1726;Woongemeente;Ameland;Vmbo totaal (inclusief lwoo);Antillianen en Arubanen;2003/'04;;;
1727;Woongemeente;Ameland;Vmbo totaal (inclusief lwoo);Overig niet-westerse allochtonen;2003/'04;;;
1728;Woongemeente;Ameland;Vmbo theoretische en gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;20.0;100.0;100.0
1729;Woongemeente;Ameland;Vmbo theoretische en gemengde leerweg;Autochtonen;2003/'04;20.0;100.0;100.0
1730;Woongemeente;Ameland;Vmbo theoretische en gemengde leerweg;Niet-westerse allochtonen;2003/'04;;;
1731;Woongemeente;Ameland;Vmbo theoretische en gemengde leerweg;Westerse allochtonen;2003/'04;;;
1732;Woongemeente;Ameland;Vmbo theoretische en gemengde leerweg;Turken;2003/'04;;;
1733;Woongemeente;Ameland;Vmbo theoretische en gemengde leerweg;Marokkanen;2003/'04;;;
1734;Woongemeente;Ameland;Vmbo theoretische en gemengde leerweg;Surinamers;2003/'04;;;
1735;Woongemeente;Ameland;Vmbo theoretische en gemengde leerweg;Antillianen en Arubanen;2003/'04;;;
1736;Woongemeente;Ameland;Vmbo theoretische en gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;;
1737;Woongemeente;Ameland;Vmbo theoretische leerweg;Totaal herkomstgroeperingen;2003/'04;20.0;100.0;100.0
1738;Woongemeente;Ameland;Vmbo theoretische leerweg;Autochtonen;2003/'04;20.0;100.0;100.0
1739;Woongemeente;Ameland;Vmbo theoretische leerweg;Niet-westerse allochtonen;2003/'04;;;
1740;Woongemeente;Ameland;Vmbo theoretische leerweg;Westerse allochtonen;2003/'04;;;
1741;Woongemeente;Ameland;Vmbo theoretische leerweg;Turken;2003/'04;;;
1742;Woongemeente;Ameland;Vmbo theoretische leerweg;Marokkanen;2003/'04;;;
1743;Woongemeente;Ameland;Vmbo theoretische leerweg;Surinamers;2003/'04;;;
1744;Woongemeente;Ameland;Vmbo theoretische leerweg;Antillianen en Arubanen;2003/'04;;;
1745;Woongemeente;Ameland;Vmbo theoretische leerweg;Overig niet-westerse allochtonen;2003/'04;;;
1746;Woongemeente;Ameland;Vmbo gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;;;
1747;Woongemeente;Ameland;Vmbo gemengde leerweg;Autochtonen;2003/'04;;;
1748;Woongemeente;Ameland;Vmbo gemengde leerweg;Niet-westerse allochtonen;2003/'04;;;
1749;Woongemeente;Ameland;Vmbo gemengde leerweg;Westerse allochtonen;2003/'04;;;
1750;Woongemeente;Ameland;Vmbo gemengde leerweg;Turken;2003/'04;;;
1751;Woongemeente;Ameland;Vmbo gemengde leerweg;Marokkanen;2003/'04;;;
1752;Woongemeente;Ameland;Vmbo gemengde leerweg;Surinamers;2003/'04;;;
1753;Woongemeente;Ameland;Vmbo gemengde leerweg;Antillianen en Arubanen;2003/'04;;;
1754;Woongemeente;Ameland;Vmbo gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;;
1755;Woongemeente;Ameland;Vmbo kader - en basisberoepsger. leerweg;Totaal herkomstgroeperingen;2003/'04;10.0;100.0;100.0
1756;Woongemeente;Ameland;Vmbo kader - en basisberoepsger. leerweg;Autochtonen;2003/'04;10.0;100.0;100.0
1757;Woongemeente;Ameland;Vmbo kader - en basisberoepsger. leerweg;Niet-westerse allochtonen;2003/'04;;;
1758;Woongemeente;Ameland;Vmbo kader - en basisberoepsger. leerweg;Westerse allochtonen;2003/'04;;;
1759;Woongemeente;Ameland;Vmbo kader - en basisberoepsger. leerweg;Turken;2003/'04;;;
1760;Woongemeente;Ameland;Vmbo kader - en basisberoepsger. leerweg;Marokkanen;2003/'04;;;
1761;Woongemeente;Ameland;Vmbo kader - en basisberoepsger. leerweg;Surinamers;2003/'04;;;
1762;Woongemeente;Ameland;Vmbo kader - en basisberoepsger. leerweg;Antillianen en Arubanen;2003/'04;;;
1763;Woongemeente;Ameland;Vmbo kader - en basisberoepsger. leerweg;Overig niet-westerse allochtonen;2003/'04;;;
1764;Woongemeente;Ameland;Vmbo kaderberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;;;
1765;Woongemeente;Ameland;Vmbo kaderberoepsgerichte leerweg;Autochtonen;2003/'04;;;
1766;Woongemeente;Ameland;Vmbo kaderberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;;
1767;Woongemeente;Ameland;Vmbo kaderberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;;
1768;Woongemeente;Ameland;Vmbo kaderberoepsgerichte leerweg;Turken;2003/'04;;;
1769;Woongemeente;Ameland;Vmbo kaderberoepsgerichte leerweg;Marokkanen;2003/'04;;;
1770;Woongemeente;Ameland;Vmbo kaderberoepsgerichte leerweg;Surinamers;2003/'04;;;
1771;Woongemeente;Ameland;Vmbo kaderberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;;
1772;Woongemeente;Ameland;Vmbo kaderberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;;
1773;Woongemeente;Ameland;Vmbo basisberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;;;
1774;Woongemeente;Ameland;Vmbo basisberoepsgerichte leerweg;Autochtonen;2003/'04;;;
1775;Woongemeente;Ameland;Vmbo basisberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;;
1776;Woongemeente;Ameland;Vmbo basisberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;;
1777;Woongemeente;Ameland;Vmbo basisberoepsgerichte leerweg;Turken;2003/'04;;;
1778;Woongemeente;Ameland;Vmbo basisberoepsgerichte leerweg;Marokkanen;2003/'04;;;
1779;Woongemeente;Ameland;Vmbo basisberoepsgerichte leerweg;Surinamers;2003/'04;;;
1780;Woongemeente;Ameland;Vmbo basisberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;;
1781;Woongemeente;Ameland;Vmbo basisberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;;
1782;Woongemeente;Amerongen;Vwo;Totaal herkomstgroeperingen;2003/'04;20.0;100.0;100.0
1783;Woongemeente;Amerongen;Vwo;Autochtonen;2003/'04;10.0;100.0;100.0
1784;Woongemeente;Amerongen;Vwo;Niet-westerse allochtonen;2003/'04;;;
1785;Woongemeente;Amerongen;Vwo;Westerse allochtonen;2003/'04;;;
1786;Woongemeente;Amerongen;Vwo;Turken;2003/'04;;;
1787;Woongemeente;Amerongen;Vwo;Marokkanen;2003/'04;;;
1788;Woongemeente;Amerongen;Vwo;Surinamers;2003/'04;;;
1789;Woongemeente;Amerongen;Vwo;Antillianen en Arubanen;2003/'04;;;
1790;Woongemeente;Amerongen;Vwo;Overig niet-westerse allochtonen;2003/'04;;;
1791;Woongemeente;Amerongen;Havo;Totaal herkomstgroeperingen;2003/'04;20.0;67.0;78.0
1792;Woongemeente;Amerongen;Havo;Autochtonen;2003/'04;20.0;68.0;81.0
1793;Woongemeente;Amerongen;Havo;Niet-westerse allochtonen;2003/'04;;;
1794;Woongemeente;Amerongen;Havo;Westerse allochtonen;2003/'04;;;
1795;Woongemeente;Amerongen;Havo;Turken;2003/'04;;;
1796;Woongemeente;Amerongen;Havo;Marokkanen;2003/'04;;;
1797;Woongemeente;Amerongen;Havo;Surinamers;2003/'04;;;
1798;Woongemeente;Amerongen;Havo;Antillianen en Arubanen;2003/'04;;;
1799;Woongemeente;Amerongen;Havo;Overig niet-westerse allochtonen;2003/'04;;;
1800;Woongemeente;Amerongen;Vmbo totaal (inclusief lwoo);Totaal herkomstgroeperingen;2003/'04;50.0;90.0;96.0
1801;Woongemeente;Amerongen;Vmbo totaal (inclusief lwoo);Autochtonen;2003/'04;50.0;90.0;96.0
1802;Woongemeente;Amerongen;Vmbo totaal (inclusief lwoo);Niet-westerse allochtonen;2003/'04;;;
1803;Woongemeente;Amerongen;Vmbo totaal (inclusief lwoo);Westerse allochtonen;2003/'04;;;
1804;Woongemeente;Amerongen;Vmbo totaal (inclusief lwoo);Turken;2003/'04;;;
1805;Woongemeente;Amerongen;Vmbo totaal (inclusief lwoo);Marokkanen;2003/'04;;;
1806;Woongemeente;Amerongen;Vmbo totaal (inclusief lwoo);Surinamers;2003/'04;;;
1807;Woongemeente;Amerongen;Vmbo totaal (inclusief lwoo);Antillianen en Arubanen;2003/'04;;;
1808;Woongemeente;Amerongen;Vmbo totaal (inclusief lwoo);Overig niet-westerse allochtonen;2003/'04;;;
1809;Woongemeente;Amerongen;Vmbo theoretische en gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;20.0;80.0;92.0
1810;Woongemeente;Amerongen;Vmbo theoretische en gemengde leerweg;Autochtonen;2003/'04;20.0;80.0;92.0
1811;Woongemeente;Amerongen;Vmbo theoretische en gemengde leerweg;Niet-westerse allochtonen;2003/'04;;;
1812;Woongemeente;Amerongen;Vmbo theoretische en gemengde leerweg;Westerse allochtonen;2003/'04;;;
1813;Woongemeente;Amerongen;Vmbo theoretische en gemengde leerweg;Turken;2003/'04;;;
1814;Woongemeente;Amerongen;Vmbo theoretische en gemengde leerweg;Marokkanen;2003/'04;;;
1815;Woongemeente;Amerongen;Vmbo theoretische en gemengde leerweg;Surinamers;2003/'04;;;
1816;Woongemeente;Amerongen;Vmbo theoretische en gemengde leerweg;Antillianen en Arubanen;2003/'04;;;
1817;Woongemeente;Amerongen;Vmbo theoretische en gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;;
1818;Woongemeente;Amerongen;Vmbo theoretische leerweg;Totaal herkomstgroeperingen;2003/'04;10.0;75.0;90.0
1819;Woongemeente;Amerongen;Vmbo theoretische leerweg;Autochtonen;2003/'04;10.0;75.0;90.0
1820;Woongemeente;Amerongen;Vmbo theoretische leerweg;Niet-westerse allochtonen;2003/'04;;;
1821;Woongemeente;Amerongen;Vmbo theoretische leerweg;Westerse allochtonen;2003/'04;;;
1822;Woongemeente;Amerongen;Vmbo theoretische leerweg;Turken;2003/'04;;;
1823;Woongemeente;Amerongen;Vmbo theoretische leerweg;Marokkanen;2003/'04;;;
1824;Woongemeente;Amerongen;Vmbo theoretische leerweg;Surinamers;2003/'04;;;
1825;Woongemeente;Amerongen;Vmbo theoretische leerweg;Antillianen en Arubanen;2003/'04;;;
1826;Woongemeente;Amerongen;Vmbo theoretische leerweg;Overig niet-westerse allochtonen;2003/'04;;;
1827;Woongemeente;Amerongen;Vmbo gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;;;
1828;Woongemeente;Amerongen;Vmbo gemengde leerweg;Autochtonen;2003/'04;;;
1829;Woongemeente;Amerongen;Vmbo gemengde leerweg;Niet-westerse allochtonen;2003/'04;;;
1830;Woongemeente;Amerongen;Vmbo gemengde leerweg;Westerse allochtonen;2003/'04;;;
1831;Woongemeente;Amerongen;Vmbo gemengde leerweg;Turken;2003/'04;;;
1832;Woongemeente;Amerongen;Vmbo gemengde leerweg;Marokkanen;2003/'04;;;
1833;Woongemeente;Amerongen;Vmbo gemengde leerweg;Surinamers;2003/'04;;;
1834;Woongemeente;Amerongen;Vmbo gemengde leerweg;Antillianen en Arubanen;2003/'04;;;
1835;Woongemeente;Amerongen;Vmbo gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;;
1836;Woongemeente;Amerongen;Vmbo kader - en basisberoepsger. leerweg;Totaal herkomstgroeperingen;2003/'04;30.0;94.0;97.0
1837;Woongemeente;Amerongen;Vmbo kader - en basisberoepsger. leerweg;Autochtonen;2003/'04;30.0;94.0;97.0
1838;Woongemeente;Amerongen;Vmbo kader - en basisberoepsger. leerweg;Niet-westerse allochtonen;2003/'04;;;
1839;Woongemeente;Amerongen;Vmbo kader - en basisberoepsger. leerweg;Westerse allochtonen;2003/'04;;;
1840;Woongemeente;Amerongen;Vmbo kader - en basisberoepsger. leerweg;Turken;2003/'04;;;
1841;Woongemeente;Amerongen;Vmbo kader - en basisberoepsger. leerweg;Marokkanen;2003/'04;;;
1842;Woongemeente;Amerongen;Vmbo kader - en basisberoepsger. leerweg;Surinamers;2003/'04;;;
1843;Woongemeente;Amerongen;Vmbo kader - en basisberoepsger. leerweg;Antillianen en Arubanen;2003/'04;;;
1844;Woongemeente;Amerongen;Vmbo kader - en basisberoepsger. leerweg;Overig niet-westerse allochtonen;2003/'04;;;
1845;Woongemeente;Amerongen;Vmbo kaderberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;10.0;91.0;91.0
1846;Woongemeente;Amerongen;Vmbo kaderberoepsgerichte leerweg;Autochtonen;2003/'04;10.0;91.0;91.0
1847;Woongemeente;Amerongen;Vmbo kaderberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;;
