ID;BedrijfstakkenWoningen;RegioS;Perioden;AantalInstallaties_1;OpgesteldVermogenVanZonnepanelen_2
4288;Woningen;Schinnen;2016;502.0;1807.0
4289;Woningen;Schinnen;2017;867.0;3273.0
4290;Woningen;Schouwen-Duiveland;2012;195.0;626.0
4291;Woningen;Schouwen-Duiveland;2013;395.0;1360.0
4292;Woningen;Schouwen-Duiveland;2014;710.0;2582.0
4293;Woningen;Schouwen-Duiveland;2015;1100.0;3681.0
4294;Woningen;Schouwen-Duiveland;2016;1433.0;4737.0
4295;Woningen;Schouwen-Duiveland;2017;2035.0;6410.0
4296;Woningen;Simpelveld;2012;102.0;273.0
4297;Woningen;Simpelveld;2013;166.0;493.0
4298;Woningen;Simpelveld;2014;210.0;649.0
4299;Woningen;Simpelveld;2015;262.0;889.0
4300;Woningen;Simpelveld;2016;320.0;1110.0
4301;Woningen;Simpelveld;2017;604.0;2191.0
4302;Woningen;Sint Anthonis;2012;51.0;204.0
4303;Woningen;Sint Anthonis;2013;130.0;733.0
4304;Woningen;Sint Anthonis;2014;200.0;1057.0
4305;Woningen;Sint Anthonis;2015;268.0;1401.0
4306;Woningen;Sint Anthonis;2016;320.0;1645.0
4307;Woningen;Sint Anthonis;2017;409.0;2105.0
4308;Woningen;Sint-Michielsgestel;2012;141.0;592.0
4309;Woningen;Sint-Michielsgestel;2013;287.0;1168.0
4310;Woningen;Sint-Michielsgestel;2014;492.0;1931.0
4311;Woningen;Sint-Michielsgestel;2015;666.0;2518.0
4312;Woningen;Sint-Michielsgestel;2016;842.0;3166.0
4313;Woningen;Sint-Michielsgestel;2017;1098.0;4105.0
4314;Woningen;Sittard-Geleen;2012;733.0;1881.0
4315;Woningen;Sittard-Geleen;2013;1159.0;3365.0
4316;Woningen;Sittard-Geleen;2014;1435.0;4433.0
4317;Woningen;Sittard-Geleen;2015;2013.0;6644.0
4318;Woningen;Sittard-Geleen;2016;2602.0;8898.0
4319;Woningen;Sittard-Geleen;2017;3781.0;12890.0
4320;Woningen;Sliedrecht;2012;71.0;135.0
4321;Woningen;Sliedrecht;2013;193.0;432.0
4322;Woningen;Sliedrecht;2014;245.0;578.0
4323;Woningen;Sliedrecht;2015;321.0;894.0
4324;Woningen;Sliedrecht;2016;488.0;1307.0
4325;Woningen;Sliedrecht;2017;630.0;1789.0
4326;Woningen;Slochteren;2012;103.0;336.0
4327;Woningen;Slochteren;2013;212.0;926.0
4328;Woningen;Slochteren;2014;345.0;1410.0
4329;Woningen;Slochteren;2015;1288.0;4430.0
4330;Woningen;Slochteren;2016;1625.0;5486.0
4331;Woningen;Slochteren;2017;1820.0;6256.0
4332;Woningen;Sluis;2012;133.0;549.0
4333;Woningen;Sluis;2013;292.0;1125.0
4334;Woningen;Sluis;2014;469.0;1711.0
4335;Woningen;Sluis;2015;610.0;2294.0
4336;Woningen;Sluis;2016;976.0;3275.0
4337;Woningen;Sluis;2017;1194.0;4083.0
4338;Woningen;Smallingerland;2012;265.0;727.0
4339;Woningen;Smallingerland;2013;623.0;1949.0
4340;Woningen;Smallingerland;2014;926.0;3118.0
4341;Woningen;Smallingerland;2015;1219.0;4128.0
4342;Woningen;Smallingerland;2016;1518.0;5217.0
4343;Woningen;Smallingerland;2017;2075.0;7134.0
4344;Woningen;Soest;2012;228.0;530.0
4345;Woningen;Soest;2013;405.0;1076.0
4346;Woningen;Soest;2014;569.0;1771.0
4347;Woningen;Soest;2015;738.0;2483.0
4348;Woningen;Soest;2016;967.0;3199.0
4349;Woningen;Soest;2017;1154.0;3848.0
4350;Woningen;Someren;2012;59.0;228.0
4351;Woningen;Someren;2013;192.0;961.0
4352;Woningen;Someren;2014;275.0;1358.0
4353;Woningen;Someren;2015;359.0;1716.0
4354;Woningen;Someren;2016;493.0;2350.0
4355;Woningen;Someren;2017;754.0;3388.0
4356;Woningen;Son en Breugel;2012;52.0;148.0
4357;Woningen;Son en Breugel;2013;123.0;411.0
4358;Woningen;Son en Breugel;2014;180.0;611.0
4359;Woningen;Son en Breugel;2015;245.0;871.0
4360;Woningen;Son en Breugel;2016;310.0;1159.0
4361;Woningen;Son en Breugel;2017;462.0;1689.0
4362;Woningen;Stadskanaal;2012;113.0;497.0
4363;Woningen;Stadskanaal;2013;282.0;1225.0
4364;Woningen;Stadskanaal;2014;398.0;1726.0
4365;Woningen;Stadskanaal;2015;587.0;2516.0
4366;Woningen;Stadskanaal;2016;730.0;3070.0
4367;Woningen;Stadskanaal;2017;1046.0;4316.0
4368;Woningen;Staphorst;2012;58.0;234.0
4369;Woningen;Staphorst;2013;152.0;616.0
4370;Woningen;Staphorst;2014;220.0;914.0
4371;Woningen;Staphorst;2015;311.0;1306.0
4372;Woningen;Staphorst;2016;442.0;1621.0
4373;Woningen;Staphorst;2017;583.0;2061.0
4374;Woningen;Stede Broec;2012;139.0;339.0
4375;Woningen;Stede Broec;2013;;
4376;Woningen;Stede Broec;2014;;
4377;Woningen;Stede Broec;2015;;
4378;Woningen;Stede Broec;2016;974.0;2366.0
4379;Woningen;Stede Broec;2017;1214.0;2952.0
4380;Woningen;Steenbergen;2012;193.0;472.0
4381;Woningen;Steenbergen;2013;404.0;1145.0
4382;Woningen;Steenbergen;2014;549.0;1504.0
4383;Woningen;Steenbergen;2015;722.0;2018.0
4384;Woningen;Steenbergen;2016;821.0;2317.0
4385;Woningen;Steenbergen;2017;1017.0;3025.0
4386;Woningen;Steenwijkerland;2012;550.0;1531.0
4387;Woningen;Steenwijkerland;2013;821.0;2524.0
4388;Woningen;Steenwijkerland;2014;1008.0;3203.0
4389;Woningen;Steenwijkerland;2015;1341.0;4374.0
4390;Woningen;Steenwijkerland;2016;1595.0;5180.0
4391;Woningen;Steenwijkerland;2017;1918.0;6375.0
4392;Woningen;Stein (L.);2012;204.0;599.0
4393;Woningen;Stein (L.);2013;350.0;1124.0
4394;Woningen;Stein (L.);2014;496.0;1667.0
4395;Woningen;Stein (L.);2015;850.0;2960.0
4396;Woningen;Stein (L.);2016;1144.0;3988.0
4397;Woningen;Stein (L.);2017;1511.0;5150.0
4398;Woningen;Stichtse Vecht;2012;186.0;481.0
4399;Woningen;Stichtse Vecht;2013;443.0;1257.0
4400;Woningen;Stichtse Vecht;2014;667.0;1976.0
4401;Woningen;Stichtse Vecht;2015;1010.0;2997.0
4402;Woningen;Stichtse Vecht;2016;1213.0;3688.0
4403;Woningen;Stichtse Vecht;2017;1585.0;4909.0
4404;Woningen;Strijen;2012;44.0;93.0
4405;Woningen;Strijen;2013;84.0;209.0
4406;Woningen;Strijen;2014;152.0;458.0
4407;Woningen;Strijen;2015;205.0;599.0
4408;Woningen;Strijen;2016;231.0;676.0
4409;Woningen;Strijen;2017;272.0;810.0
4410;Woningen;Súdwest-Fryslân;2012;;
4411;Woningen;Súdwest-Fryslân;2013;1206.0;3946.0
4412;Woningen;Súdwest-Fryslân;2014;1752.0;5893.0
4413;Woningen;Súdwest-Fryslân;2015;2303.0;7634.0
4414;Woningen;Súdwest-Fryslân;2016;2718.0;9107.0
4415;Woningen;Súdwest-Fryslân;2017;3330.0;11096.0
4416;Woningen;Terneuzen;2012;227.0;666.0
4417;Woningen;Terneuzen;2013;572.0;1781.0
4418;Woningen;Terneuzen;2014;930.0;2972.0
4419;Woningen;Terneuzen;2015;1235.0;4116.0
4420;Woningen;Terneuzen;2016;1801.0;5601.0
4421;Woningen;Terneuzen;2017;2447.0;7843.0
4422;Woningen;Terschelling;2012;33.0;87.0
4423;Woningen;Terschelling;2013;70.0;195.0
4424;Woningen;Terschelling;2014;91.0;288.0
4425;Woningen;Terschelling;2015;124.0;402.0
4426;Woningen;Terschelling;2016;164.0;604.0
4427;Woningen;Terschelling;2017;208.0;929.0
4428;Woningen;Texel;2012;263.0;670.0
4429;Woningen;Texel;2013;356.0;1010.0
4430;Woningen;Texel;2014;419.0;1226.0
4431;Woningen;Texel;2015;510.0;1504.0
4432;Woningen;Texel;2016;659.0;1931.0
4433;Woningen;Texel;2017;734.0;2150.0
4434;Woningen;Teylingen;2012;106.0;231.0
4435;Woningen;Teylingen;2013;264.0;685.0
4436;Woningen;Teylingen;2014;436.0;1170.0
4437;Woningen;Teylingen;2015;775.0;2117.0
4438;Woningen;Teylingen;2016;981.0;2681.0
4439;Woningen;Teylingen;2017;1235.0;3352.0
4440;Woningen;Tholen;2012;117.0;363.0
4441;Woningen;Tholen;2013;285.0;837.0
4442;Woningen;Tholen;2014;789.0;1865.0
4443;Woningen;Tholen;2015;1019.0;2536.0
4444;Woningen;Tholen;2016;1215.0;3206.0
4445;Woningen;Tholen;2017;1506.0;4118.0
4446;Woningen;Tiel;2012;91.0;234.0
4447;Woningen;Tiel;2013;206.0;643.0
4448;Woningen;Tiel;2014;344.0;1115.0
4449;Woningen;Tiel;2015;554.0;1693.0
4450;Woningen;Tiel;2016;932.0;2757.0
4451;Woningen;Tiel;2017;1109.0;3332.0
4452;Woningen;Tilburg;2012;575.0;1701.0
4453;Woningen;Tilburg;2013;1362.0;4284.0
4454;Woningen;Tilburg;2014;2005.0;6507.0
4455;Woningen;Tilburg;2015;2661.0;8910.0
4456;Woningen;Tilburg;2016;3478.0;11092.0
4457;Woningen;Tilburg;2017;4901.0;15213.0
4458;Woningen;Tubbergen;2012;75.0;379.0
4459;Woningen;Tubbergen;2013;145.0;727.0
4460;Woningen;Tubbergen;2014;238.0;1193.0
4461;Woningen;Tubbergen;2015;324.0;1597.0
4462;Woningen;Tubbergen;2016;390.0;1898.0
4463;Woningen;Tubbergen;2017;517.0;2404.0
4464;Woningen;Twenterand;2012;121.0;433.0
4465;Woningen;Twenterand;2013;303.0;1191.0
4466;Woningen;Twenterand;2014;498.0;2147.0
4467;Woningen;Twenterand;2015;898.0;3457.0
4468;Woningen;Twenterand;2016;1134.0;4180.0
4469;Woningen;Twenterand;2017;1280.0;4716.0
4470;Woningen;Tynaarlo;2012;284.0;921.0
4471;Woningen;Tynaarlo;2013;603.0;2055.0
4472;Woningen;Tynaarlo;2014;836.0;2942.0
4473;Woningen;Tynaarlo;2015;1120.0;3982.0
4474;Woningen;Tynaarlo;2016;1443.0;5088.0
4475;Woningen;Tynaarlo;2017;2093.0;7190.0
4476;Woningen;Tytsjerksteradiel;2012;273.0;762.0
4477;Woningen;Tytsjerksteradiel;2013;499.0;1459.0
4478;Woningen;Tytsjerksteradiel;2014;697.0;2205.0
4479;Woningen;Tytsjerksteradiel;2015;908.0;3000.0
4480;Woningen;Tytsjerksteradiel;2016;1073.0;3599.0
4481;Woningen;Tytsjerksteradiel;2017;1344.0;4516.0
4482;Woningen;Uden;2012;150.0;519.0
4483;Woningen;Uden;2013;282.0;1104.0
4484;Woningen;Uden;2014;405.0;1624.0
4485;Woningen;Uden;2015;598.0;2656.0
4486;Woningen;Uden;2016;854.0;3417.0
4487;Woningen;Uden;2017;1280.0;4869.0
4488;Woningen;Uitgeest;2012;60.0;129.0
4489;Woningen;Uitgeest;2013;150.0;375.0
4490;Woningen;Uitgeest;2014;223.0;620.0
4491;Woningen;Uitgeest;2015;309.0;867.0
4492;Woningen;Uitgeest;2016;417.0;1209.0
4493;Woningen;Uitgeest;2017;494.0;1457.0
4494;Woningen;Uithoorn;2012;85.0;187.0
4495;Woningen;Uithoorn;2013;235.0;587.0
4496;Woningen;Uithoorn;2014;333.0;889.0
4497;Woningen;Uithoorn;2015;452.0;1292.0
4498;Woningen;Uithoorn;2016;625.0;1741.0
4499;Woningen;Uithoorn;2017;818.0;2389.0
4500;Woningen;Urk;2012;33.0;80.0
4501;Woningen;Urk;2013;68.0;243.0
4502;Woningen;Urk;2014;140.0;507.0
4503;Woningen;Urk;2015;247.0;868.0
4504;Woningen;Urk;2016;303.0;1101.0
4505;Woningen;Urk;2017;365.0;1282.0
4506;Woningen;Utrecht (gemeente);2012;1097.0;1985.0
4507;Woningen;Utrecht (gemeente);2013;2732.0;5508.0
4508;Woningen;Utrecht (gemeente);2014;3581.0;7675.0
4509;Woningen;Utrecht (gemeente);2015;4653.0;11018.0
4510;Woningen;Utrecht (gemeente);2016;5777.0;14110.0
4511;Woningen;Utrecht (gemeente);2017;7654.0;19651.0
4512;Woningen;Utrechtse Heuvelrug;2012;379.0;957.0
4513;Woningen;Utrechtse Heuvelrug;2013;633.0;1729.0
4514;Woningen;Utrechtse Heuvelrug;2014;940.0;2616.0
4515;Woningen;Utrechtse Heuvelrug;2015;1196.0;3442.0
4516;Woningen;Utrechtse Heuvelrug;2016;1423.0;4165.0
4517;Woningen;Utrechtse Heuvelrug;2017;1837.0;5550.0
4518;Woningen;Vaals;2012;;
4519;Woningen;Vaals;2013;108.0;329.0
4520;Woningen;Vaals;2014;173.0;521.0
4521;Woningen;Vaals;2015;217.0;688.0
4522;Woningen;Vaals;2016;255.0;828.0
4523;Woningen;Vaals;2017;435.0;1383.0
4524;Woningen;Valkenburg aan de Geul;2012;108.0;334.0
4525;Woningen;Valkenburg aan de Geul;2013;226.0;780.0
4526;Woningen;Valkenburg aan de Geul;2014;300.0;1066.0
4527;Woningen;Valkenburg aan de Geul;2015;436.0;1667.0
4528;Woningen;Valkenburg aan de Geul;2016;528.0;2103.0
4529;Woningen;Valkenburg aan de Geul;2017;683.0;2742.0
4530;Woningen;Valkenswaard;2012;75.0;247.0
4531;Woningen;Valkenswaard;2013;207.0;699.0
4532;Woningen;Valkenswaard;2014;346.0;1269.0
4533;Woningen;Valkenswaard;2015;452.0;1667.0
4534;Woningen;Valkenswaard;2016;577.0;2052.0
4535;Woningen;Valkenswaard;2017;807.0;2840.0
4536;Woningen;Veendam;2012;106.0;336.0
4537;Woningen;Veendam;2013;230.0;861.0
4538;Woningen;Veendam;2014;344.0;1330.0
4539;Woningen;Veendam;2015;433.0;1690.0
4540;Woningen;Veendam;2016;538.0;2084.0
4541;Woningen;Veendam;2017;656.0;2549.0
4542;Woningen;Veenendaal;2012;255.0;1659.0
4543;Woningen;Veenendaal;2013;485.0;2367.0
4544;Woningen;Veenendaal;2014;966.0;3128.0
4545;Woningen;Veenendaal;2015;1204.0;3926.0
4546;Woningen;Veenendaal;2016;1452.0;4613.0
4547;Woningen;Veenendaal;2017;1856.0;5675.0
4548;Woningen;Veere;2012;246.0;691.0
4549;Woningen;Veere;2013;468.0;1406.0
4550;Woningen;Veere;2014;808.0;2559.0
4551;Woningen;Veere;2015;1070.0;3391.0
4552;Woningen;Veere;2016;1386.0;4399.0
4553;Woningen;Veere;2017;1796.0;5702.0
4554;Woningen;Veldhoven;2012;182.0;563.0
4555;Woningen;Veldhoven;2013;344.0;1098.0
4556;Woningen;Veldhoven;2014;490.0;1648.0
4557;Woningen;Veldhoven;2015;647.0;2269.0
4558;Woningen;Veldhoven;2016;786.0;2808.0
4559;Woningen;Veldhoven;2017;1142.0;4101.0
4560;Woningen;Velsen;2012;179.0;263.0
4561;Woningen;Velsen;2013;346.0;645.0
4562;Woningen;Velsen;2014;498.0;1051.0
4563;Woningen;Velsen;2015;693.0;1540.0
4564;Woningen;Velsen;2016;979.0;2254.0
4565;Woningen;Velsen;2017;1149.0;2767.0
4566;Woningen;Venlo;2012;517.0;1045.0
4567;Woningen;Venlo;2013;831.0;2050.0
4568;Woningen;Venlo;2014;1136.0;3173.0
4569;Woningen;Venlo;2015;1869.0;5770.0
4570;Woningen;Venlo;2016;2734.0;8450.0
4571;Woningen;Venlo;2017;3871.0;12508.0
4572;Woningen;Venray;2012;263.0;847.0
4573;Woningen;Venray;2013;680.0;2088.0
4574;Woningen;Venray;2014;899.0;2955.0
4575;Woningen;Venray;2015;1248.0;4295.0
4576;Woningen;Venray;2016;1704.0;6117.0
4577;Woningen;Venray;2017;2153.0;7711.0
4578;Woningen;Vianen;2012;102.0;147.0
4579;Woningen;Vianen;2013;172.0;326.0
4580;Woningen;Vianen;2014;239.0;518.0
4581;Woningen;Vianen;2015;315.0;757.0
4582;Woningen;Vianen;2016;366.0;935.0
4583;Woningen;Vianen;2017;523.0;1495.0
4584;Woningen;Vlaardingen;2012;149.0;395.0
4585;Woningen;Vlaardingen;2013;298.0;610.0
4586;Woningen;Vlaardingen;2014;552.0;1086.0
4587;Woningen;Vlaardingen;2015;718.0;1429.0
4588;Woningen;Vlaardingen;2016;919.0;1920.0
4589;Woningen;Vlaardingen;2017;1086.0;2338.0
4590;Woningen;Vlagtwedde;2012;93.0;342.0
4591;Woningen;Vlagtwedde;2013;188.0;909.0
4592;Woningen;Vlagtwedde;2014;285.0;1309.0
4593;Woningen;Vlagtwedde;2015;368.0;1657.0
4594;Woningen;Vlagtwedde;2016;478.0;2039.0
4595;Woningen;Vlagtwedde;2017;597.0;2481.0
4596;Woningen;Vlieland;2012;4.0;11.0
4597;Woningen;Vlieland;2013;5.0;14.0
4598;Woningen;Vlieland;2014;19.0;60.0
4599;Woningen;Vlieland;2015;29.0;92.0
4600;Woningen;Vlieland;2016;33.0;98.0
4601;Woningen;Vlieland;2017;36.0;106.0
4602;Woningen;Vlissingen;2012;135.0;398.0
4603;Woningen;Vlissingen;2013;357.0;1068.0
4604;Woningen;Vlissingen;2014;887.0;2348.0
4605;Woningen;Vlissingen;2015;1577.0;3681.0
4606;Woningen;Vlissingen;2016;2476.0;5529.0
4607;Woningen;Vlissingen;2017;3515.0;7780.0
4608;Woningen;Voerendaal;2012;101.0;294.0
4609;Woningen;Voerendaal;2013;189.0;612.0
4610;Woningen;Voerendaal;2014;244.0;830.0
4611;Woningen;Voerendaal;2015;315.0;1094.0
4612;Woningen;Voerendaal;2016;397.0;1513.0
4613;Woningen;Voerendaal;2017;700.0;2729.0
4614;Woningen;Voorschoten;2012;105.0;210.0
4615;Woningen;Voorschoten;2013;205.0;451.0
4616;Woningen;Voorschoten;2014;289.0;694.0
4617;Woningen;Voorschoten;2015;384.0;983.0
4618;Woningen;Voorschoten;2016;463.0;1261.0
4619;Woningen;Voorschoten;2017;550.0;1531.0
4620;Woningen;Voorst;2012;121.0;321.0
4621;Woningen;Voorst;2013;272.0;850.0
4622;Woningen;Voorst;2014;392.0;1335.0
4623;Woningen;Voorst;2015;501.0;1868.0
4624;Woningen;Voorst;2016;599.0;2232.0
4625;Woningen;Voorst;2017;842.0;3142.0
4626;Woningen;Vught;2012;89.0;203.0
4627;Woningen;Vught;2013;168.0;419.0
4628;Woningen;Vught;2014;313.0;682.0
4629;Woningen;Vught;2015;408.0;993.0
4630;Woningen;Vught;2016;500.0;1448.0
4631;Woningen;Vught;2017;630.0;1997.0
4632;Woningen;Waalre;2012;74.0;226.0
4633;Woningen;Waalre;2013;140.0;429.0
4634;Woningen;Waalre;2014;219.0;745.0
4635;Woningen;Waalre;2015;281.0;961.0
4636;Woningen;Waalre;2016;355.0;1236.0
4637;Woningen;Waalre;2017;508.0;1776.0
4638;Woningen;Waalwijk;2012;97.0;326.0
4639;Woningen;Waalwijk;2013;235.0;945.0
4640;Woningen;Waalwijk;2014;385.0;1427.0
4641;Woningen;Waalwijk;2015;520.0;1918.0
4642;Woningen;Waalwijk;2016;768.0;2696.0
4643;Woningen;Waalwijk;2017;986.0;3474.0
4644;Woningen;Waddinxveen;2012;159.0;316.0
4645;Woningen;Waddinxveen;2013;244.0;575.0
4646;Woningen;Waddinxveen;2014;305.0;769.0
4647;Woningen;Waddinxveen;2015;386.0;1098.0
4648;Woningen;Waddinxveen;2016;478.0;1386.0
4649;Woningen;Waddinxveen;2017;719.0;2483.0
4650;Woningen;Wageningen;2012;226.0;501.0
4651;Woningen;Wageningen;2013;537.0;1226.0
4652;Woningen;Wageningen;2014;874.0;2103.0
4653;Woningen;Wageningen;2015;1214.0;2935.0
4654;Woningen;Wageningen;2016;1522.0;3665.0
4655;Woningen;Wageningen;2017;1768.0;4371.0
4656;Woningen;Wassenaar;2012;39.0;90.0
4657;Woningen;Wassenaar;2013;93.0;244.0
4658;Woningen;Wassenaar;2014;168.0;422.0
4659;Woningen;Wassenaar;2015;224.0;595.0
4660;Woningen;Wassenaar;2016;338.0;851.0
4661;Woningen;Wassenaar;2017;415.0;1052.0
4662;Woningen;Waterland;2012;92.0;211.0
4663;Woningen;Waterland;2013;;
4664;Woningen;Waterland;2014;;
4665;Woningen;Waterland;2015;;
4666;Woningen;Waterland;2016;533.0;1396.0
4667;Woningen;Waterland;2017;607.0;1629.0
4668;Woningen;Weert;2012;268.0;811.0
4669;Woningen;Weert;2013;556.0;1973.0
4670;Woningen;Weert;2014;787.0;3021.0
4671;Woningen;Weert;2015;1260.0;4833.0
4672;Woningen;Weert;2016;1680.0;6441.0
4673;Woningen;Weert;2017;2152.0;8181.0
4674;Woningen;Weesp;2012;57.0;87.0
4675;Woningen;Weesp;2013;154.0;260.0
4676;Woningen;Weesp;2014;211.0;415.0
4677;Woningen;Weesp;2015;297.0;697.0
4678;Woningen;Weesp;2016;343.0;918.0
4679;Woningen;Weesp;2017;655.0;1728.0
4680;Woningen;Werkendam;2012;40.0;128.0
4681;Woningen;Werkendam;2013;161.0;550.0
4682;Woningen;Werkendam;2014;267.0;925.0
4683;Woningen;Werkendam;2015;366.0;1263.0
4684;Woningen;Werkendam;2016;536.0;1773.0
4685;Woningen;Werkendam;2017;784.0;2498.0
4686;Woningen;West Maas en Waal;2012;104.0;274.0
4687;Woningen;West Maas en Waal;2013;208.0;720.0
4688;Woningen;West Maas en Waal;2014;360.0;1287.0
4689;Woningen;West Maas en Waal;2015;495.0;1774.0
4690;Woningen;West Maas en Waal;2016;614.0;2174.0
4691;Woningen;West Maas en Waal;2017;1325.0;4027.0
4692;Woningen;Westerveld;2012;141.0;473.0
4693;Woningen;Westerveld;2013;296.0;1066.0
4694;Woningen;Westerveld;2014;427.0;1596.0
4695;Woningen;Westerveld;2015;920.0;2854.0
4696;Woningen;Westerveld;2016;1138.0;3741.0
4697;Woningen;Westerveld;2017;1687.0;5320.0
4698;Woningen;Westervoort;2012;37.0;87.0
4699;Woningen;Westervoort;2013;119.0;365.0
4700;Woningen;Westervoort;2014;159.0;537.0
4701;Woningen;Westervoort;2015;208.0;715.0
4702;Woningen;Westervoort;2016;233.0;789.0
4703;Woningen;Westervoort;2017;314.0;1006.0
4704;Woningen;Westland;2012;452.0;1115.0
4705;Woningen;Westland;2013;967.0;3023.0
4706;Woningen;Westland;2014;1310.0;4352.0
4707;Woningen;Westland;2015;1770.0;6175.0
4708;Woningen;Westland;2016;2181.0;9114.0
4709;Woningen;Westland;2017;2728.0;11094.0
4710;Woningen;Weststellingwerf;2012;178.0;542.0
4711;Woningen;Weststellingwerf;2013;395.0;1401.0
4712;Woningen;Weststellingwerf;2014;549.0;2081.0
4713;Woningen;Weststellingwerf;2015;684.0;2606.0
4714;Woningen;Weststellingwerf;2016;789.0;3851.0
4715;Woningen;Weststellingwerf;2017;950.0;4476.0
4716;Woningen;Westvoorne;2012;65.0;157.0
4717;Woningen;Westvoorne;2013;130.0;371.0
4718;Woningen;Westvoorne;2014;265.0;835.0
4719;Woningen;Westvoorne;2015;341.0;1085.0
4720;Woningen;Westvoorne;2016;483.0;1488.0
4721;Woningen;Westvoorne;2017;639.0;2023.0
4722;Woningen;Wierden;2012;76.0;325.0
4723;Woningen;Wierden;2013;192.0;899.0
4724;Woningen;Wierden;2014;294.0;1295.0
4725;Woningen;Wierden;2015;535.0;2294.0
4726;Woningen;Wierden;2016;719.0;2871.0
4727;Woningen;Wierden;2017;863.0;3513.0
4728;Woningen;Wijchen;2012;248.0;484.0
4729;Woningen;Wijchen;2013;453.0;1186.0
4730;Woningen;Wijchen;2014;666.0;2029.0
4731;Woningen;Wijchen;2015;889.0;2732.0
4732;Woningen;Wijchen;2016;1159.0;3701.0
4733;Woningen;Wijchen;2017;1583.0;5216.0
4734;Woningen;Wijdemeren;2012;78.0;218.0
4735;Woningen;Wijdemeren;2013;186.0;559.0
4736;Woningen;Wijdemeren;2014;284.0;887.0
4737;Woningen;Wijdemeren;2015;391.0;1237.0
4738;Woningen;Wijdemeren;2016;492.0;1545.0
4739;Woningen;Wijdemeren;2017;629.0;1991.0
4740;Woningen;Wijk bij Duurstede;2012;122.0;268.0
4741;Woningen;Wijk bij Duurstede;2013;252.0;710.0
4742;Woningen;Wijk bij Duurstede;2014;363.0;1048.0
4743;Woningen;Wijk bij Duurstede;2015;486.0;1470.0
4744;Woningen;Wijk bij Duurstede;2016;573.0;1751.0
4745;Woningen;Wijk bij Duurstede;2017;765.0;2346.0
4746;Woningen;Winsum;2012;88.0;294.0
4747;Woningen;Winsum;2013;248.0;797.0
4748;Woningen;Winsum;2014;353.0;1163.0
4749;Woningen;Winsum;2015;1095.0;3392.0
4750;Woningen;Winsum;2016;1365.0;4173.0
4751;Woningen;Winsum;2017;1507.0;4616.0
4752;Woningen;Winterswijk;2012;156.0;480.0
4753;Woningen;Winterswijk;2013;411.0;1570.0
4754;Woningen;Winterswijk;2014;600.0;2324.0
4755;Woningen;Winterswijk;2015;731.0;2874.0
4756;Woningen;Winterswijk;2016;1023.0;3883.0
4757;Woningen;Winterswijk;2017;1357.0;5144.0
4758;Woningen;Woensdrecht;2012;112.0;292.0
4759;Woningen;Woensdrecht;2013;279.0;855.0
4760;Woningen;Woensdrecht;2014;363.0;1102.0
4761;Woningen;Woensdrecht;2015;469.0;1471.0
4762;Woningen;Woensdrecht;2016;564.0;1812.0
4763;Woningen;Woensdrecht;2017;677.0;2267.0
4764;Woningen;Woerden;2012;213.0;499.0
4765;Woningen;Woerden;2013;485.0;1269.0
4766;Woningen;Woerden;2014;665.0;1806.0
4767;Woningen;Woerden;2015;926.0;2631.0
4768;Woningen;Woerden;2016;1172.0;3482.0
4769;Woningen;Woerden;2017;1753.0;5115.0
4770;Woningen;De Wolden;2012;193.0;665.0
4771;Woningen;De Wolden;2013;365.0;1354.0
4772;Woningen;De Wolden;2014;495.0;1844.0
4773;Woningen;De Wolden;2015;677.0;2626.0
4774;Woningen;De Wolden;2016;1294.0;4249.0
4775;Woningen;De Wolden;2017;1670.0;5690.0
4776;Woningen;Wormerland;2012;82.0;171.0
4777;Woningen;Wormerland;2013;171.0;419.0
4778;Woningen;Wormerland;2014;243.0;668.0
4779;Woningen;Wormerland;2015;312.0;864.0
4780;Woningen;Wormerland;2016;397.0;1091.0
4781;Woningen;Wormerland;2017;499.0;1443.0
4782;Woningen;Woudenberg;2012;70.0;196.0
4783;Woningen;Woudenberg;2013;192.0;561.0
4784;Woningen;Woudenberg;2014;332.0;888.0
4785;Woningen;Woudenberg;2015;389.0;1085.0
4786;Woningen;Woudenberg;2016;477.0;1318.0
4787;Woningen;Woudenberg;2017;646.0;1667.0
4788;Woningen;Woudrichem;2012;47.0;139.0
4789;Woningen;Woudrichem;2013;132.0;460.0
4790;Woningen;Woudrichem;2014;181.0;627.0
4791;Woningen;Woudrichem;2015;241.0;825.0
4792;Woningen;Woudrichem;2016;354.0;1225.0
4793;Woningen;Woudrichem;2017;488.0;1579.0
4794;Woningen;Zaanstad;2012;380.0;775.0
4795;Woningen;Zaanstad;2013;1151.0;2647.0
4796;Woningen;Zaanstad;2014;1645.0;4009.0
4797;Woningen;Zaanstad;2015;2181.0;5417.0
4798;Woningen;Zaanstad;2016;2722.0;6886.0
4799;Woningen;Zaanstad;2017;3349.0;8661.0
4800;Woningen;Zaltbommel;2012;84.0;231.0
4801;Woningen;Zaltbommel;2013;214.0;679.0
4802;Woningen;Zaltbommel;2014;334.0;1021.0
4803;Woningen;Zaltbommel;2015;492.0;1594.0
4804;Woningen;Zaltbommel;2016;682.0;2209.0
4805;Woningen;Zaltbommel;2017;1352.0;4181.0
4806;Woningen;Zandvoort;2012;31.0;85.0
4807;Woningen;Zandvoort;2013;54.0;189.0
4808;Woningen;Zandvoort;2014;99.0;324.0
4809;Woningen;Zandvoort;2015;127.0;418.0
