ID;TypeWoningen;Regio;Perioden;TotaleAantal_1;Voor1945_2;k_19451969_3;k_19701974_4;k_19751979_5;k_19801984_6;k_19851989_7;k_19901994_8;k_19951999_9;k_20002004_10;TotaleWaarde_11;Voor1945_12;k_19451969_13;k_19701974_14;k_19751979_15;k_19801984_16;k_19851989_17;k_19901994_18;k_19951999_19;k_20002004_20
367;Alle woningen;Zeeland;1981;133;41;51;21;18.0;2.0;;;;;8923;3048;3234;1303;1188.0;150.0;;;;
368;Alle woningen;Zeeland;1982;135;41;51;21;18.0;5.0;;;;;9120;3057;3262;1316;1198.0;287.0;;;;
369;Alle woningen;Zeeland;1983;137;40;51;21;18.0;7.0;;;;;9143;2998;3226;1303;1187.0;430.0;;;;
370;Alle woningen;Zeeland;1984;138;40;51;21;18.0;9.0;;;;;9136;2955;3192;1290;1175.0;523.0;;;;
371;Alle woningen;Zeeland;1985;140;40;51;21;18.0;10.0;;;;;9115;2908;3160;1277;1163.0;607.0;;;;
372;Alle woningen;Zeeland;1986;141;40;51;21;18.0;10.0;2.0;;;;9241;2892;3151;1276;1163.0;607.0;151.0;;;
373;Alle woningen;Zeeland;1987;144;39;51;21;18.0;10.0;5.0;;;;9465;2911;3181;1284;1174.0;613.0;302.0;;;
374;Alle woningen;Zeeland;1988;146;39;51;21;18.0;10.0;7.0;;;;10182;3063;3364;1360;1244.0;649.0;501.0;;;
375;Alle woningen;Zeeland;1989;148;39;51;21;18.0;10.0;10.0;;;;10496;3100;3421;1386;1267.0;661.0;661.0;;;
376;Alle woningen;Zeeland;1990;148;39;51;21;18.0;10.0;10.0;;;;10654;2828;3584;1453;1296.0;746.0;746.0;;;
377;Alle woningen;Zeeland;1991;149;38;50;21;18.0;10.0;10.0;2.0;;;11128;2910;3699;1502;1340.0;772.0;771.0;133.0;;
378;Alle woningen;Zeeland;1992;151;38;50;21;18.0;10.0;10.0;3.0;;;11431;2951;3760;1529;1364.0;786.0;785.0;255.0;;
379;Alle woningen;Zeeland;1993;152;38;50;21;18.0;10.0;10.0;5.0;;;12110;3102;3932;1606;1434.0;827.0;826.0;382.0;;
380;Alle woningen;Zeeland;1994;153;38;50;21;18.0;10.0;10.0;7.0;;;12437;3144;3981;1633;1458.0;839.0;840.0;541.0;;
381;Alle woningen;Zeeland;1995;155;38;50;21;18.0;10.0;10.0;9.0;;;13097;3259;4123;1700;1517.0;874.0;874.0;751.0;;
382;Alle woningen;Zeeland;1996;157;38;49;21;18.0;10.0;10.0;9.0;2.0;;13558;3306;4211;1740;1554.0;895.0;895.0;769.0;189.0;
383;Alle woningen;Zeeland;1997;159;38;49;20;18.0;10.0;10.0;9.0;4.0;;14199;3415;4371;1794;1613.0;929.0;930.0;799.0;349.0;
384;Alle woningen;Zeeland;1998;160;37;49;20;18.0;10.0;10.0;9.0;6.0;;14997;3549;4546;1874;1684.0;970.0;971.0;834.0;569.0;
385;Alle woningen;Zeeland;1999;162;37;49;20;18.0;10.0;10.0;9.0;8.0;;15970;3722;4787;1981;1780.0;1026.0;1027.0;882.0;765.0;
386;Alle woningen;Zeeland;2000;163;37;49;20;18.0;10.0;10.0;9.0;9.0;;16734;3859;4952;2060;1851.0;1067.0;1068.0;917.0;961.0;
387;Alle woningen;Zeeland;2001;164;37;49;20;18.0;10.0;10.0;9.0;9.0;2.0;18141;4138;5296;2194;1989.0;1148.0;1149.0;987.0;1031.0;207.0
388;Alle woningen;Zeeland;2002;165;37;48;20;18.0;10.0;10.0;9.0;9.0;3.0;19230;4343;5566;2310;2094.0;1209.0;1211.0;1040.0;1086.0;372.0
389;Alle woningen;Zeeland;2003;166;37;48;20;18.0;10.0;10.0;9.0;9.0;4.0;21490;4818;6143;2569;2326.0;1345.0;1346.0;1156.0;1208.0;580.0
390;Alle woningen;Noord-Brabant;1971;463;156;285;23;;;;;;;12687;4840;7250;597;;;;;;
391;Alle woningen;Noord-Brabant;1975;559;150;285;123;;;;;;;22690;6924;10824;4943;;;;;;
392;Alle woningen;Noord-Brabant;1980;640;144;285;123;89.0;;;;;;39853;10177;16574;7587;5516.0;;;;;
393;Alle woningen;Noord-Brabant;1981;656;142;284;123;89.0;17.0;;;;;43469;10733;17633;8076;5872.0;1154.0;;;;
394;Alle woningen;Noord-Brabant;1982;672;142;284;123;89.0;34.0;;;;;44899;10776;17797;8155;5930.0;2241.0;;;;
395;Alle woningen;Noord-Brabant;1983;689;141;284;123;89.0;52.0;;;;;45478;10608;17617;8075;5871.0;3306.0;;;;
396;Alle woningen;Noord-Brabant;1984;704;140;284;123;89.0;68.0;;;;;45952;10457;17438;7996;5813.0;4247.0;;;;
397;Alle woningen;Noord-Brabant;1985;721;139;284;123;89.0;86.0;;;;;46534;10312;17259;7915;5755.0;5293.0;;;;
398;Alle woningen;Noord-Brabant;1986;736;139;284;123;89.0;86.0;16.0;;;;47517;10272;17252;7915;5754.0;5293.0;1030.0;;;
399;Alle woningen;Noord-Brabant;1987;753;138;284;123;89.0;86.0;33.0;;;;49073;10331;17417;7994;5812.0;5346.0;2173.0;;;
400;Alle woningen;Noord-Brabant;1988;771;138;283;123;89.0;86.0;52.0;;;;53284;10886;18441;8467;6156.0;5662.0;3672.0;;;
401;Alle woningen;Noord-Brabant;1989;791;137;283;123;89.0;86.0;73.0;;;;55753;11029;18777;8624;6271.0;5767.0;5286.0;;;
402;Alle woningen;Noord-Brabant;1990;810;136;283;123;89.0;86.0;93.0;;;;57774;10063;20026;8652;6377.0;6008.0;6648.0;;;
403;Alle woningen;Noord-Brabant;1991;824;135;282;123;89.0;86.0;93.0;15.0;;;60901;10368;20731;8956;6607.0;6226.0;6890.0;1123.0;;
404;Alle woningen;Noord-Brabant;1992;836;135;282;123;89.0;86.0;93.0;28.0;;;62921;10511;21086;9113;6725.0;6333.0;7012.0;2143.0;;
405;Alle woningen;Noord-Brabant;1993;848;135;282;123;89.0;86.0;93.0;41.0;;;67125;11041;22140;9576;7069.0;6656.0;7371.0;3272.0;;
406;Alle woningen;Noord-Brabant;1994;860;134;282;123;89.0;86.0;93.0;53.0;;;69183;11187;22488;9733;7187.0;6766.0;7493.0;4330.0;;
407;Alle woningen;Noord-Brabant;1995;873;134;282;123;89.0;86.0;93.0;66.0;;;72968;11574;23375;10124;7476.0;7040.0;7796.0;5582.0;;
408;Alle woningen;Noord-Brabant;1996;887;133;281;123;89.0;86.0;93.0;66.0;15.0;;75808;11777;23887;10355;7651.0;7206.0;7977.0;5712.0;1244.0;
409;Alle woningen;Noord-Brabant;1997;900;132;281;123;89.0;86.0;93.0;66.0;29.0;;79790;12168;24755;10752;7941.0;7482.0;8282.0;5930.0;2479.0;
410;Alle woningen;Noord-Brabant;1998;913;132;281;123;89.0;86.0;93.0;66.0;43.0;;84418;12634;25799;11217;8289.0;7810.0;8645.0;6190.0;3835.0;
411;Alle woningen;Noord-Brabant;1999;927;131;280;123;89.0;86.0;93.0;66.0;57.0;;90430;13291;27205;11843;8752.0;8247.0;9129.0;6537.0;5426.0;
412;Alle woningen;Noord-Brabant;2000;938;131;280;123;89.0;86.0;93.0;66.0;69.0;;95052;13759;28241;12312;9096.0;8575.0;9491.0;6797.0;6779.0;
413;Alle woningen;Noord-Brabant;2001;949;131;279;123;89.0;86.0;93.0;66.0;70.0;11.0;103443;14771;30344;13242;9786.0;9229.0;10214.0;7314.0;7345.0;1199.0
414;Alle woningen;Noord-Brabant;2002;958;130;279;123;89.0;86.0;93.0;67.0;70.0;21.0;109862;15506;31889;13943;10304.0;9719.0;10756.0;7702.0;7735.0;2307.0
415;Alle woningen;Noord-Brabant;2003;964;129;278;123;89.0;86.0;93.0;67.0;70.0;29.0;122925;17142;35359;15503;11455.0;10807.0;11962.0;8565.0;8602.0;3530.0
416;Alle woningen;Limburg;1971;262;89;162;11;;;;;;;7152;2703;4155;294;;;;;;
417;Alle woningen;Limburg;1975;305;86;162;57;;;;;;;12411;3863;6194;2354;;;;;;
418;Alle woningen;Limburg;1980;342;81;161;57;42.0;;;;;;21430;5620;9467;3613;2731.0;;;;;
419;Alle woningen;Limburg;1981;350;81;161;57;42.0;9.0;;;;;23332;5936;10073;3845;2908.0;570.0;;;;
420;Alle woningen;Limburg;1982;359;80;161;57;42.0;18.0;;;;;24082;5960;10167;3883;2936.0;1135.0;;;;
421;Alle woningen;Limburg;1983;367;80;161;57;42.0;28.0;;;;;24350;5853;10057;3844;2907.0;1689.0;;;;
422;Alle woningen;Limburg;1984;375;79;161;57;42.0;36.0;;;;;24593;5774;9953;3806;2879.0;2180.0;;;;
423;Alle woningen;Limburg;1985;382;79;161;57;42.0;44.0;;;;;24819;5702;9852;3769;2851.0;2646.0;;;;
424;Alle woningen;Limburg;1986;389;79;161;57;42.0;44.0;7.0;;;;25266;5691;9849;3769;2851.0;2646.0;460.0;;;
425;Alle woningen;Limburg;1987;398;79;161;57;42.0;44.0;16.0;;;;26116;5734;9945;3806;2879.0;2672.0;1080.0;;;
426;Alle woningen;Limburg;1988;406;79;161;57;42.0;44.0;24.0;;;;28214;6061;10533;4032;3050.0;2831.0;1707.0;;;
427;Alle woningen;Limburg;1989;415;78;161;57;42.0;44.0;34.0;;;;29373;6162;10724;4107;3107.0;2884.0;2390.0;;;
428;Alle woningen;Limburg;1990;422;78;161;57;42.0;44.0;40.0;;;;30182;5850;11305;4063;3071.0;3034.0;2858.0;;;
429;Alle woningen;Limburg;1991;428;78;161;57;42.0;44.0;40.0;6.0;;;31741;6056;11714;4214;3185.0;3147.0;2965.0;460.0;;
430;Alle woningen;Limburg;1992;433;78;160;57;42.0;44.0;41.0;11.0;;;32676;6146;11905;4290;3245.0;3211.0;3024.0;855.0;;
431;Alle woningen;Limburg;1993;438;78;160;57;42.0;44.0;41.0;16.0;;;34723;6452;12520;4514;3415.0;3380.0;3182.0;1260.0;;
432;Alle woningen;Limburg;1994;443;78;160;57;42.0;44.0;41.0;21.0;;;35693;6539;12713;4589;3473.0;3441.0;3239.0;1699.0;;
433;Alle woningen;Limburg;1995;447;78;160;57;42.0;44.0;41.0;26.0;;;37480;6783;13175;4770;3617.0;3588.0;3376.0;2172.0;;
434;Alle woningen;Limburg;1996;453;77;160;57;42.0;44.0;41.0;26.0;6.0;;38861;6927;13488;4887;3702.0;3676.0;3459.0;2225.0;499.0;
435;Alle woningen;Limburg;1997;458;77;160;57;42.0;44.0;41.0;26.0;11.0;;40763;7176;13989;5075;3844.0;3818.0;3592.0;2310.0;960.0;
436;Alle woningen;Limburg;1998;464;77;160;57;42.0;44.0;41.0;26.0;17.0;;43053;7467;14590;5300;4014.0;3987.0;3752.0;2412.0;1532.0;
437;Alle woningen;Limburg;1999;469;77;160;57;42.0;44.0;41.0;26.0;22.0;;45938;7863;15399;5597;4240.0;4212.0;3963.0;2548.0;2118.0;
438;Alle woningen;Limburg;2000;472;77;159;57;42.0;44.0;41.0;26.0;26.0;;48077;8155;15990;5784;4408.0;4375.0;4121.0;2649.0;2595.0;
439;Alle woningen;Limburg;2001;476;77;159;57;42.0;44.0;41.0;26.0;26.0;4.0;52087;8760;17200;6223;4744.0;4709.0;4435.0;2852.0;2771.0;393.0
440;Alle woningen;Limburg;2002;479;76;159;57;42.0;44.0;41.0;26.0;26.0;8.0;55253;9195;18094;6544;4998.0;4962.0;4673.0;3003.0;2920.0;864.0
441;Alle woningen;Limburg;2003;482;76;159;57;43.0;44.0;41.0;26.0;26.0;11.0;61823;10202;20074;7278;5559.0;5519.0;5198.0;3340.0;3247.0;1405.0
442;Eengezinswoningen;Nederland;1971;2492;1204;1198;90;;;;;;;68492;35197;30858;2437;;;;;;
443;Eengezinswoningen;Nederland;1975;2874;1160;1195;519;;;;;;;117350;50572;45962;20816;;;;;;
444;Eengezinswoningen;Nederland;1980;3252;1114;1192;519;427.0;;;;;;203110;74536;70366;31945;26263.0;;;;;
445;Eengezinswoningen;Nederland;1981;3334;1105;1191;519;427.0;93.0;;;;;221462;78700;74866;34005;27961.0;5930.0;;;;
446;Eengezinswoningen;Nederland;1982;3415;1096;1190;519;427.0;183.0;;;;;228591;78879;75559;34334;28230.0;11590.0;;;;
447;Eengezinswoningen;Nederland;1983;3495;1089;1189;519;427.0;270.0;;;;;231013;77581;74782;33996;27954.0;16700.0;;;;
448;Eengezinswoningen;Nederland;1984;3562;1082;1189;519;427.0;345.0;;;;;232982;76359;74020;33661;27678.0;21263.0;;;;
449;Eengezinswoningen;Nederland;1985;3633;1076;1189;519;427.0;423.0;;;;;235190;75166;73257;33323;27399.0;26045.0;;;;
450;Eengezinswoningen;Nederland;1986;3700;1070;1188;519;427.0;423.0;73.0;;;;239550;74775;73215;33320;27397.0;26040.0;4803.0;;;
451;Eengezinswoningen;Nederland;1987;3773;1064;1187;518;427.0;423.0;153.0;;;;246709;75092;73851;33636;27656.0;26291.0;10185.0;;;
452;Eengezinswoningen;Nederland;1988;3853;1058;1186;518;427.0;423.0;241.0;;;;266977;79062;78182;35627;29295.0;27851.0;16960.0;;;
453;Eengezinswoningen;Nederland;1989;3936;1052;1185;518;427.0;423.0;332.0;;;;277971;80062;79568;36289;29841.0;28366.0;23844.0;;;
454;Eengezinswoningen;Nederland;1990;4016;1047;1184;518;427.0;423.0;416.0;;;;287062;74442;85105;37142;30520.0;30123.0;29729.0;;;
455;Eengezinswoningen;Nederland;1991;4085;1044;1184;518;427.0;423.0;416.0;73.0;;;302478;76864;88117;38480;31626.0;31218.0;30794.0;5376.0;;
456;Eengezinswoningen;Nederland;1992;4146;1040;1183;518;427.0;423.0;416.0;137.0;;;312306;77946;89600;39156;32188.0;31770.0;31343.0;10303.0;;
457;Eengezinswoningen;Nederland;1993;4205;1038;1182;519;427.0;424.0;416.0;199.0;;;332969;81739;94149;41167;33843.0;33404.0;32952.0;15717.0;;
458;Eengezinswoningen;Nederland;1994;4262;1034;1181;519;427.0;424.0;416.0;261.0;;;342958;82762;95606;41839;34403.0;33957.0;33499.0;20892.0;;
459;Eengezinswoningen;Nederland;1995;4321;1030;1179;519;428.0;424.0;417.0;325.0;;;361618;85761;99259;43517;35791.0;35331.0;34852.0;27108.0;;
460;Eengezinswoningen;Nederland;1996;4386;1027;1178;519;428.0;424.0;417.0;325.0;69.0;;375435;87433;101417;44530;36630.0;36162.0;35671.0;27745.0;5849.0;
461;Eengezinswoningen;Nederland;1997;4442;1023;1177;519;428.0;424.0;417.0;326.0;129.0;;394499;90426;105121;46217;38018.0;37534.0;37026.0;28799.0;11359.0;
462;Eengezinswoningen;Nederland;1998;4502;1020;1175;519;428.0;424.0;417.0;326.0;193.0;;417183;94046;109553;48229;39673.0;39171.0;38647.0;30059.0;17805.0;
463;Eengezinswoningen;Nederland;1999;4563;1017;1173;519;428.0;424.0;417.0;326.0;259.0;;446311;98949;115459;50916;41890.0;41358.0;40808.0;31740.0;25193.0;
464;Eengezinswoningen;Nederland;2000;4613;1013;1170;519;428.0;424.0;417.0;326.0;315.0;;468979;102517;119748;52921;43549.0;42993.0;42428.0;33000.0;31822.0;
465;Eengezinswoningen;Nederland;2001;4661;1011;1168;519;428.0;424.0;417.0;326.0;315.0;53.0;509823;110004;128620;56922;46858.0;46267.0;45660.0;35512.0;34215.0;5764.0
466;Eengezinswoningen;Nederland;2002;4709;1007;1166;519;428.0;424.0;417.0;326.0;315.0;106.0;542216;115473;135198;59913;49308.0;48715.0;48087.0;37400.0;36037.0;12085.0
467;Eengezinswoningen;Nederland;2003;4751;1004;1163;518;427.0;424.0;418.0;326.0;315.0;155.0;608147;127914;149895;66601;54778.0;54162.0;53470.0;41580.0;40073.0;19676.0
468;Eengezinswoningen;Noord-Nederland;1971;341;179;151;10;;;;;;;8851;5097;3487;267;;;;;;
469;Eengezinswoningen;Noord-Nederland;1975;392;170;150;72;;;;;;;15047;7251;5196;2601;;;;;;
470;Eengezinswoningen;Noord-Nederland;1980;436;163;149;71;52.0;;;;;;25544;10577;7948;3991;3028.0;;;;;
471;Eengezinswoningen;Noord-Nederland;1981;443;160;149;71;52.0;10.0;;;;;27633;11132;8456;4250;3224.0;573.0;;;;
472;Eengezinswoningen;Noord-Nederland;1982;452;158;149;71;52.0;20.0;;;;;28415;11139;8534;4290;3255.0;1197.0;;;;
473;Eengezinswoningen;Noord-Nederland;1983;460;158;149;71;52.0;30.0;;;;;28567;10947;8444;4249;3223.0;1701.0;;;;
474;Eengezinswoningen;Noord-Nederland;1984;465;157;149;71;52.0;37.0;;;;;28602;10753;8358;4208;3191.0;2094.0;;;;
475;Eengezinswoningen;Noord-Nederland;1985;471;156;149;71;52.0;43.0;;;;;28649;10601;8271;4165;3159.0;2453.0;;;;
476;Eengezinswoningen;Noord-Nederland;1986;478;154;149;71;52.0;43.0;9.0;;;;29057;10529;8264;4164;3158.0;2453.0;488.0;;;
477;Eengezinswoningen;Noord-Nederland;1987;486;153;149;71;52.0;43.0;15.0;;;;29767;10581;8338;4206;3191.0;2476.0;976.0;;;
478;Eengezinswoningen;Noord-Nederland;1988;493;153;149;71;52.0;43.0;24.0;;;;32042;11145;8821;4455;3379.0;2623.0;1619.0;;;
479;Eengezinswoningen;Noord-Nederland;1989;501;152;149;71;52.0;43.0;33.0;;;;33143;11308;8969;4538;3442.0;2672.0;2213.0;;;
480;Eengezinswoningen;Noord-Nederland;1990;506;152;149;72;52.0;43.0;40.0;;;;34062;10216;9974;4810;3491.0;2867.0;2702.0;;;
481;Eengezinswoningen;Noord-Nederland;1991;513;151;148;71;52.0;43.0;40.0;7.0;;;35741;10541;10318;4981;3614.0;2969.0;2798.0;517.0;;
482;Eengezinswoningen;Noord-Nederland;1992;518;151;148;71;52.0;43.0;40.0;14.0;;;36747;10699;10486;5068;3679.0;3022.0;2848.0;947.0;;
483;Eengezinswoningen;Noord-Nederland;1993;524;151;148;71;52.0;43.0;40.0;19.0;;;39018;11217;11014;5329;3868.0;3177.0;2994.0;1419.0;;
484;Eengezinswoningen;Noord-Nederland;1994;529;150;148;71;52.0;43.0;40.0;25.0;;;40101;11363;11173;5410;3932.0;3230.0;3045.0;1945.0;;
485;Eengezinswoningen;Noord-Nederland;1995;537;149;148;71;52.0;43.0;40.0;35.0;;;42346;11777;11597;5627;4092.0;3361.0;3167.0;2723.0;;
486;Eengezinswoningen;Noord-Nederland;1996;545;149;147;71;52.0;43.0;40.0;35.0;8.0;;43930;12012;11827;5757;4189.0;3440.0;3243.0;2787.0;675.0;
487;Eengezinswoningen;Noord-Nederland;1997;552;149;146;71;52.0;43.0;40.0;35.0;16.0;;46144;12420;12249;5973;4347.0;3571.0;3364.0;2894.0;1327.0;
488;Eengezinswoningen;Noord-Nederland;1998;559;147;146;71;52.0;43.0;40.0;35.0;24.0;;48802;12925;12753;6230;4530.0;3724.0;3512.0;3020.0;2105.0;
489;Eengezinswoningen;Noord-Nederland;1999;565;147;146;72;52.0;43.0;40.0;35.0;31.0;;52060;13604;13401;6577;4784.0;3934.0;3709.0;3188.0;2863.0;
490;Eengezinswoningen;Noord-Nederland;2000;570;147;145;72;52.0;43.0;40.0;35.0;39.0;;54657;14098;13864;6826;4976.0;4090.0;3856.0;3315.0;3629.0;
491;Eengezinswoningen;Noord-Nederland;2001;575;147;143;72;52.0;43.0;40.0;35.0;38.0;5.0;59237;15131;14866;7328;5353.0;4401.0;4151.0;3569.0;3897.0;542.0
492;Eengezinswoningen;Noord-Nederland;2002;579;147;143;72;52.0;43.0;40.0;35.0;38.0;11.0;62873;15884;15571;7709;5634.0;4635.0;4371.0;3758.0;4105.0;1207.0
493;Eengezinswoningen;Noord-Nederland;2003;584;147;142;71;52.0;43.0;40.0;35.0;38.0;17.0;70430;17607;17181;8564;6265.0;5153.0;4859.0;4173.0;4565.0;2063.0
494;Eengezinswoningen;Oost-Nederland;1971;539;246;272;21;;;;;;;14641;7210;6896;535;;;;;;
495;Eengezinswoningen;Oost-Nederland;1975;630;237;271;121;;;;;;;25353;10353;10273;4728;;;;;;
496;Eengezinswoningen;Oost-Nederland;1980;718;227;271;121;99.0;;;;;;44136;15240;15727;7255;5916.0;;;;;
497;Eengezinswoningen;Oost-Nederland;1981;739;225;271;121;99.0;23.0;;;;;48278;16100;16730;7722;6298.0;1427.0;;;;
498;Eengezinswoningen;Oost-Nederland;1982;760;224;269;121;99.0;45.0;;;;;50024;16169;16883;7796;6357.0;2820.0;;;;
499;Eengezinswoningen;Oost-Nederland;1983;781;223;269;121;99.0;67.0;;;;;50747;15934;16710;7717;6296.0;4092.0;;;;
500;Eengezinswoningen;Oost-Nederland;1984;796;222;269;121;99.0;84.0;;;;;51248;15722;16539;7641;6234.0;5113.0;;;;
501;Eengezinswoningen;Oost-Nederland;1985;817;222;269;121;99.0;106.0;;;;;52049;15507;16367;7561;6172.0;6443.0;;;;
502;Eengezinswoningen;Oost-Nederland;1986;834;220;269;121;99.0;106.0;19.0;;;;53132;15441;16357;7561;6172.0;6443.0;1158.0;;;
503;Eengezinswoningen;Oost-Nederland;1987;855;220;269;122;99.0;106.0;39.0;;;;54910;15555;16470;7632;6223.0;6505.0;2523.0;;;
504;Eengezinswoningen;Oost-Nederland;1988;874;219;269;122;99.0;106.0;59.0;;;;59511;16399;17433;8085;6593.0;6890.0;4112.0;;;
505;Eengezinswoningen;Oost-Nederland;1989;895;218;269;122;99.0;106.0;80.0;;;;62030;16629;17748;8236;6715.0;7017.0;5685.0;;;
506;Eengezinswoningen;Oost-Nederland;1990;914;217;269;122;99.0;106.0;102.0;;;;64155;15332;18998;8523;6906.0;7342.0;7055.0;;;
507;Eengezinswoningen;Oost-Nederland;1991;931;217;269;122;99.0;106.0;102.0;17.0;;;67675;15841;19681;8835;7158.0;7613.0;7313.0;1237.0;;
508;Eengezinswoningen;Oost-Nederland;1992;946;216;269;122;99.0;106.0;102.0;33.0;;;69956;16071;20012;8990;7285.0;7745.0;7442.0;2412.0;;
509;Eengezinswoningen;Oost-Nederland;1993;961;215;269;122;99.0;106.0;102.0;49.0;;;74724;16841;21028;9451;7658.0;8144.0;7823.0;3778.0;;
510;Eengezinswoningen;Oost-Nederland;1994;976;215;269;122;99.0;106.0;102.0;65.0;;;77081;17043;21344;9607;7783.0;8278.0;7951.0;5074.0;;
511;Eengezinswoningen;Oost-Nederland;1995;1061;219;307;129;102.0;111.0;108.0;86.0;;;81435;17659;22161;9992;8095.0;8611.0;8271.0;6646.0;;
512;Eengezinswoningen;Oost-Nederland;1996;1009;213;267;122;99.0;106.0;102.0;82.0;17.0;;84701;18003;22637;10223;8283.0;8811.0;8465.0;6801.0;1477.0;
513;Eengezinswoningen;Oost-Nederland;1997;1024;212;267;122;99.0;106.0;102.0;82.0;35.0;;89178;18592;23446;10609;8597.0;9145.0;8787.0;7059.0;2945.0;
514;Eengezinswoningen;Oost-Nederland;1998;1040;211;267;122;99.0;106.0;102.0;82.0;53.0;;94553;19329;24410;11073;8972.0;9541.0;9171.0;7367.0;4691.0;
515;Eengezinswoningen;Oost-Nederland;1999;1056;210;267;122;99.0;106.0;102.0;82.0;70.0;;101250;20303;25731;11690;9473.0;10073.0;9684.0;7778.0;6520.0;
516;Eengezinswoningen;Oost-Nederland;2000;1069;209;266;122;99.0;106.0;102.0;82.0;85.0;;106534;21008;26695;12153;9846.0;10470.0;10068.0;8086.0;8206.0;
517;Eengezinswoningen;Oost-Nederland;2001;1082;209;265;122;99.0;106.0;102.0;82.0;84.0;14.0;115895;22516;28672;13079;10597.0;11267.0;10834.0;8703.0;8809.0;1420.0
518;Eengezinswoningen;Oost-Nederland;2002;1093;208;265;122;99.0;106.0;102.0;82.0;84.0;27.0;123308;23608;30124;13774;11130.0;11853.0;11410.0;9165.0;9278.0;2964.0
519;Eengezinswoningen;Oost-Nederland;2003;1102;207;265;122;99.0;106.0;102.0;82.0;84.0;39.0;138239;26104;33400;15307;12331.0;13174.0;12683.0;10192.0;10317.0;4732.0
520;Eengezinswoningen;West-Nederland;1971;998;550;415;33;;;;;;;27147;15658;10604;883;;;;;;
521;Eengezinswoningen;West-Nederland;1975;1130;534;414;182;;;;;;;45633;22711;15800;7124;;;;;;
522;Eengezinswoningen;West-Nederland;1980;1275;516;414;182;163.0;;;;;;78663;33691;24208;10933;9832.0;;;;;
523;Eengezinswoningen;West-Nederland;1981;1309;513;414;182;163.0;38.0;;;;;85857;35607;25760;11639;10467.0;2387.0;;;;
524;Eengezinswoningen;West-Nederland;1982;1341;508;414;182;163.0;74.0;;;;;88587;35647;25998;11752;10568.0;4622.0;;;;
525;Eengezinswoningen;West-Nederland;1983;1372;504;414;182;163.0;109.0;;;;;89505;35036;25735;11637;10465.0;6634.0;;;;
526;Eengezinswoningen;West-Nederland;1984;1402;501;414;182;163.0;143.0;;;;;90432;34440;25474;11522;10362.0;8633.0;;;;
527;Eengezinswoningen;West-Nederland;1985;1427;497;413;182;163.0;174.0;;;;;91160;33820;25213;11408;10255.0;10464.0;;;;
528;Eengezinswoningen;West-Nederland;1986;1453;494;413;182;163.0;174.0;29.0;;;;92807;33612;25196;11407;10254.0;10459.0;1879.0;;;
529;Eengezinswoningen;West-Nederland;1987;1479;490;412;182;163.0;174.0;59.0;;;;95375;33668;25421;11507;10351.0;10557.0;3871.0;;;
530;Eengezinswoningen;West-Nederland;1988;1509;485;412;182;163.0;174.0;94.0;;;;103147;35391;26915;12186;10966.0;11184.0;6506.0;;;
531;Eengezinswoningen;West-Nederland;1989;1541;482;411;182;163.0;174.0;129.0;;;;107269;35765;27382;12413;11169.0;11391.0;9148.0;;;
532;Eengezinswoningen;West-Nederland;1990;1573;480;409;182;163.0;174.0;164.0;;;;110740;33734;28921;12756;11515.0;12253.0;11562.0;;;
533;Eengezinswoningen;West-Nederland;1991;1601;478;409;181;163.0;174.0;164.0;31.0;;;116808;34837;29943;13217;11932.0;12699.0;11968.0;2212.0;;
534;Eengezinswoningen;West-Nederland;1992;1628;476;409;181;163.0;174.0;164.0;57.0;;;120707;35313;30451;13451;12142.0;12923.0;12178.0;4249.0;;
535;Eengezinswoningen;West-Nederland;1993;1652;476;409;181;163.0;174.0;164.0;81.0;;;128740;37029;32000;14140;12766.0;13586.0;12803.0;6421.0;;
536;Eengezinswoningen;West-Nederland;1994;1673;473;409;182;163.0;174.0;164.0;106.0;;;132578;37480;32504;14373;12976.0;13807.0;13013.0;8420.0;;
537;Eengezinswoningen;West-Nederland;1995;1695;472;409;182;163.0;174.0;164.0;131.0;;;139716;38849;33749;14952;13500.0;14364.0;13539.0;10763.0;;
538;Eengezinswoningen;West-Nederland;1996;1719;471;409;182;163.0;174.0;164.0;131.0;26.0;;144981;39616;34485;15302;13818.0;14703.0;13857.0;11017.0;2185.0;
539;Eengezinswoningen;West-Nederland;1997;1741;469;408;182;163.0;174.0;164.0;131.0;47.0;;152233;41008;35758;15882;14343.0;15260.0;14384.0;11435.0;4164.0;
540;Eengezinswoningen;West-Nederland;1998;1762;468;408;182;163.0;174.0;164.0;131.0;70.0;;160853;42667;37289;16576;14968.0;15928.0;15014.0;11936.0;6475.0;
541;Eengezinswoningen;West-Nederland;1999;1787;467;407;182;163.0;175.0;164.0;131.0;97.0;;172214;44916;39302;17499;15804.0;16818.0;15852.0;12602.0;9420.0;
542;Eengezinswoningen;West-Nederland;2000;1808;465;407;182;163.0;175.0;164.0;131.0;121.0;;181049;46560;40732;18191;16431.0;17485.0;16483.0;13103.0;12062.0;
543;Eengezinswoningen;West-Nederland;2001;1829;464;405;182;163.0;175.0;164.0;131.0;121.0;23.0;197060;49969;43752;19568;17679.0;18817.0;17738.0;14100.0;12959.0;2474.0
544;Eengezinswoningen;West-Nederland;2002;1851;463;405;182;163.0;175.0;165.0;131.0;121.0;47.0;209964;52475;46030;20596;18614.0;19819.0;18683.0;14852.0;13649.0;5247.0
