ID;RegioS;Inkomensverdeling;AantalHuishoudensAbsoluut_1;AantalHuishoudensIn_2
6234;Renkum;"9e 10%-groep; 39 000 tot 48 600 euro";1.6;11.0
6235;Renkum;"10e 10%-groep; meer dan 48 600  euro";2.1;14.0
6236;Renkum;"1e 10%-groep; minder dan 11 000 euro";1.1;8.0
6237;Renkum;"2e-4e 10%-groep; 11 000 tot 20 800 euro";3.9;27.0
6238;Renkum;"5e-8e 10%-groep; 20 800 tot 39 000 euro";5.9;40.0
6239;Renkum;"9e-10e 10%-groep; meer dan 39 000 euro";3.7;26.0
6240;Renswoude;Totaal huishouden;1.5;100.0
6241;Renswoude;"1e 10%-groep; minder dan 11 000 euro";;
6242;Renswoude;"2e 10%-groep; 11 000 tot 14 500 euro";0.1;7.0
6243;Renswoude;"3e 10%-groep; 14 500 tot 17 600 euro";0.1;7.0
6244;Renswoude;"4e 10%-groep; 17 600 tot 20 800 euro";0.1;9.0
6245;Renswoude;"5e 10%-groep; 20 800 tot 24 400 euro";0.2;12.0
6246;Renswoude;"6e 10%-groep; 24 400 tot 28 600 euro";0.1;10.0
6247;Renswoude;"7e 10%-groep; 28 600 tot 33 200 euro";0.2;12.0
6248;Renswoude;"8e 10%-groep; 33 200 tot 39 000 euro";0.2;11.0
6249;Renswoude;"9e 10%-groep; 39 000 tot 48 600 euro";0.2;14.0
6250;Renswoude;"10e 10%-groep; meer dan 48 600  euro";0.2;14.0
6251;Renswoude;"1e 10%-groep; minder dan 11 000 euro";;
6252;Renswoude;"2e-4e 10%-groep; 11 000 tot 20 800 euro";0.4;23.0
6253;Renswoude;"5e-8e 10%-groep; 20 800 tot 39 000 euro";0.7;45.0
6254;Renswoude;"9e-10e 10%-groep; meer dan 39 000 euro";0.4;27.0
6255;Reusel-De Mierden;Totaal huishouden;4.6;100.0
6256;Reusel-De Mierden;"1e 10%-groep; minder dan 11 000 euro";0.2;5.0
6257;Reusel-De Mierden;"2e 10%-groep; 11 000 tot 14 500 euro";0.3;7.0
6258;Reusel-De Mierden;"3e 10%-groep; 14 500 tot 17 600 euro";0.4;8.0
6259;Reusel-De Mierden;"4e 10%-groep; 17 600 tot 20 800 euro";0.4;9.0
6260;Reusel-De Mierden;"5e 10%-groep; 20 800 tot 24 400 euro";0.5;10.0
6261;Reusel-De Mierden;"6e 10%-groep; 24 400 tot 28 600 euro";0.4;9.0
6262;Reusel-De Mierden;"7e 10%-groep; 28 600 tot 33 200 euro";0.5;11.0
6263;Reusel-De Mierden;"8e 10%-groep; 33 200 tot 39 000 euro";0.6;13.0
6264;Reusel-De Mierden;"9e 10%-groep; 39 000 tot 48 600 euro";0.6;13.0
6265;Reusel-De Mierden;"10e 10%-groep; meer dan 48 600  euro";0.7;14.0
6266;Reusel-De Mierden;"1e 10%-groep; minder dan 11 000 euro";0.2;5.0
6267;Reusel-De Mierden;"2e-4e 10%-groep; 11 000 tot 20 800 euro";1.1;25.0
6268;Reusel-De Mierden;"5e-8e 10%-groep; 20 800 tot 39 000 euro";2.0;43.0
6269;Reusel-De Mierden;"9e-10e 10%-groep; meer dan 39 000 euro";1.3;28.0
6270;Rheden;Totaal huishouden;21.3;100.0
6271;Rheden;"1e 10%-groep; minder dan 11 000 euro";2.0;9.0
6272;Rheden;"2e 10%-groep; 11 000 tot 14 500 euro";2.4;11.0
6273;Rheden;"3e 10%-groep; 14 500 tot 17 600 euro";2.1;10.0
6274;Rheden;"4e 10%-groep; 17 600 tot 20 800 euro";2.1;10.0
6275;Rheden;"5e 10%-groep; 20 800 tot 24 400 euro";2.1;10.0
6276;Rheden;"6e 10%-groep; 24 400 tot 28 600 euro";2.1;10.0
6277;Rheden;"7e 10%-groep; 28 600 tot 33 200 euro";2.1;10.0
6278;Rheden;"8e 10%-groep; 33 200 tot 39 000 euro";2.1;10.0
6279;Rheden;"9e 10%-groep; 39 000 tot 48 600 euro";2.1;10.0
6280;Rheden;"10e 10%-groep; meer dan 48 600  euro";2.1;10.0
6281;Rheden;"1e 10%-groep; minder dan 11 000 euro";2.0;9.0
6282;Rheden;"2e-4e 10%-groep; 11 000 tot 20 800 euro";6.7;31.0
6283;Rheden;"5e-8e 10%-groep; 20 800 tot 39 000 euro";8.4;39.0
6284;Rheden;"9e-10e 10%-groep; meer dan 39 000 euro";4.2;20.0
6285;Rhenen;Totaal huishouden;7.3;100.0
6286;Rhenen;"1e 10%-groep; minder dan 11 000 euro";0.5;7.0
6287;Rhenen;"2e 10%-groep; 11 000 tot 14 500 euro";0.6;8.0
6288;Rhenen;"3e 10%-groep; 14 500 tot 17 600 euro";0.7;10.0
6289;Rhenen;"4e 10%-groep; 17 600 tot 20 800 euro";0.7;9.0
6290;Rhenen;"5e 10%-groep; 20 800 tot 24 400 euro";0.7;10.0
6291;Rhenen;"6e 10%-groep; 24 400 tot 28 600 euro";0.9;12.0
6292;Rhenen;"7e 10%-groep; 28 600 tot 33 200 euro";0.8;11.0
6293;Rhenen;"8e 10%-groep; 33 200 tot 39 000 euro";0.9;12.0
6294;Rhenen;"9e 10%-groep; 39 000 tot 48 600 euro";0.8;11.0
6295;Rhenen;"10e 10%-groep; meer dan 48 600  euro";0.8;11.0
6296;Rhenen;"1e 10%-groep; minder dan 11 000 euro";0.5;7.0
6297;Rhenen;"2e-4e 10%-groep; 11 000 tot 20 800 euro";2.0;27.0
6298;Rhenen;"5e-8e 10%-groep; 20 800 tot 39 000 euro";3.2;44.0
6299;Rhenen;"9e-10e 10%-groep; meer dan 39 000 euro";1.6;22.0
6300;Ridderkerk;Totaal huishouden;19.5;100.0
6301;Ridderkerk;"1e 10%-groep; minder dan 11 000 euro";0.9;5.0
6302;Ridderkerk;"2e 10%-groep; 11 000 tot 14 500 euro";1.6;8.0
6303;Ridderkerk;"3e 10%-groep; 14 500 tot 17 600 euro";2.1;11.0
6304;Ridderkerk;"4e 10%-groep; 17 600 tot 20 800 euro";2.1;11.0
6305;Ridderkerk;"5e 10%-groep; 20 800 tot 24 400 euro";2.2;11.0
6306;Ridderkerk;"6e 10%-groep; 24 400 tot 28 600 euro";2.1;11.0
6307;Ridderkerk;"7e 10%-groep; 28 600 tot 33 200 euro";2.0;10.0
6308;Ridderkerk;"8e 10%-groep; 33 200 tot 39 000 euro";2.2;11.0
6309;Ridderkerk;"9e 10%-groep; 39 000 tot 48 600 euro";2.2;11.0
6310;Ridderkerk;"10e 10%-groep; meer dan 48 600  euro";2.1;11.0
6311;Ridderkerk;"1e 10%-groep; minder dan 11 000 euro";0.9;5.0
6312;Ridderkerk;"2e-4e 10%-groep; 11 000 tot 20 800 euro";5.8;30.0
6313;Ridderkerk;"5e-8e 10%-groep; 20 800 tot 39 000 euro";8.6;44.0
6314;Ridderkerk;"9e-10e 10%-groep; meer dan 39 000 euro";4.3;22.0
6315;Rijnsburg;Totaal huishouden;5.4;100.0
6316;Rijnsburg;"1e 10%-groep; minder dan 11 000 euro";0.2;4.0
6317;Rijnsburg;"2e 10%-groep; 11 000 tot 14 500 euro";0.4;8.0
6318;Rijnsburg;"3e 10%-groep; 14 500 tot 17 600 euro";0.5;9.0
6319;Rijnsburg;"4e 10%-groep; 17 600 tot 20 800 euro";0.5;9.0
6320;Rijnsburg;"5e 10%-groep; 20 800 tot 24 400 euro";0.5;10.0
6321;Rijnsburg;"6e 10%-groep; 24 400 tot 28 600 euro";0.5;9.0
6322;Rijnsburg;"7e 10%-groep; 28 600 tot 33 200 euro";0.6;11.0
6323;Rijnsburg;"8e 10%-groep; 33 200 tot 39 000 euro";0.6;12.0
6324;Rijnsburg;"9e 10%-groep; 39 000 tot 48 600 euro";0.7;13.0
6325;Rijnsburg;"10e 10%-groep; meer dan 48 600  euro";0.8;16.0
6326;Rijnsburg;"1e 10%-groep; minder dan 11 000 euro";0.2;4.0
6327;Rijnsburg;"2e-4e 10%-groep; 11 000 tot 20 800 euro";1.4;26.0
6328;Rijnsburg;"5e-8e 10%-groep; 20 800 tot 39 000 euro";2.2;42.0
6329;Rijnsburg;"9e-10e 10%-groep; meer dan 39 000 euro";1.5;28.0
6330;Rijnwaarden;Totaal huishouden;4.4;100.0
6331;Rijnwaarden;"1e 10%-groep; minder dan 11 000 euro";0.2;5.0
6332;Rijnwaarden;"2e 10%-groep; 11 000 tot 14 500 euro";0.4;9.0
6333;Rijnwaarden;"3e 10%-groep; 14 500 tot 17 600 euro";0.5;11.0
6334;Rijnwaarden;"4e 10%-groep; 17 600 tot 20 800 euro";0.5;11.0
6335;Rijnwaarden;"5e 10%-groep; 20 800 tot 24 400 euro";0.5;11.0
6336;Rijnwaarden;"6e 10%-groep; 24 400 tot 28 600 euro";0.5;12.0
6337;Rijnwaarden;"7e 10%-groep; 28 600 tot 33 200 euro";0.6;14.0
6338;Rijnwaarden;"8e 10%-groep; 33 200 tot 39 000 euro";0.5;11.0
6339;Rijnwaarden;"9e 10%-groep; 39 000 tot 48 600 euro";0.4;9.0
6340;Rijnwaarden;"10e 10%-groep; meer dan 48 600  euro";0.3;8.0
6341;Rijnwaarden;"1e 10%-groep; minder dan 11 000 euro";0.2;5.0
6342;Rijnwaarden;"2e-4e 10%-groep; 11 000 tot 20 800 euro";1.4;31.0
6343;Rijnwaarden;"5e-8e 10%-groep; 20 800 tot 39 000 euro";2.1;48.0
6344;Rijnwaarden;"9e-10e 10%-groep; meer dan 39 000 euro";0.7;17.0
6345;Rijnwoude;Totaal huishouden;7.2;100.0
6346;Rijnwoude;"1e 10%-groep; minder dan 11 000 euro";0.3;4.0
6347;Rijnwoude;"2e 10%-groep; 11 000 tot 14 500 euro";0.5;7.0
6348;Rijnwoude;"3e 10%-groep; 14 500 tot 17 600 euro";0.5;7.0
6349;Rijnwoude;"4e 10%-groep; 17 600 tot 20 800 euro";0.7;9.0
6350;Rijnwoude;"5e 10%-groep; 20 800 tot 24 400 euro";0.7;9.0
6351;Rijnwoude;"6e 10%-groep; 24 400 tot 28 600 euro";0.7;9.0
6352;Rijnwoude;"7e 10%-groep; 28 600 tot 33 200 euro";0.8;11.0
6353;Rijnwoude;"8e 10%-groep; 33 200 tot 39 000 euro";0.9;13.0
6354;Rijnwoude;"9e 10%-groep; 39 000 tot 48 600 euro";1.0;14.0
6355;Rijnwoude;"10e 10%-groep; meer dan 48 600  euro";1.2;16.0
6356;Rijnwoude;"1e 10%-groep; minder dan 11 000 euro";0.3;4.0
6357;Rijnwoude;"2e-4e 10%-groep; 11 000 tot 20 800 euro";1.7;23.0
6358;Rijnwoude;"5e-8e 10%-groep; 20 800 tot 39 000 euro";3.0;42.0
6359;Rijnwoude;"9e-10e 10%-groep; meer dan 39 000 euro";2.2;30.0
6360;Rijssen-Holten;Totaal huishouden;13.0;100.0
6361;Rijssen-Holten;"1e 10%-groep; minder dan 11 000 euro";0.5;4.0
6362;Rijssen-Holten;"2e 10%-groep; 11 000 tot 14 500 euro";1.2;9.0
6363;Rijssen-Holten;"3e 10%-groep; 14 500 tot 17 600 euro";1.0;8.0
6364;Rijssen-Holten;"4e 10%-groep; 17 600 tot 20 800 euro";1.2;9.0
6365;Rijssen-Holten;"5e 10%-groep; 20 800 tot 24 400 euro";1.6;12.0
6366;Rijssen-Holten;"6e 10%-groep; 24 400 tot 28 600 euro";1.5;12.0
6367;Rijssen-Holten;"7e 10%-groep; 28 600 tot 33 200 euro";1.4;11.0
6368;Rijssen-Holten;"8e 10%-groep; 33 200 tot 39 000 euro";1.4;11.0
6369;Rijssen-Holten;"9e 10%-groep; 39 000 tot 48 600 euro";1.4;11.0
6370;Rijssen-Holten;"10e 10%-groep; meer dan 48 600  euro";1.6;12.0
6371;Rijssen-Holten;"1e 10%-groep; minder dan 11 000 euro";0.5;4.0
6372;Rijssen-Holten;"2e-4e 10%-groep; 11 000 tot 20 800 euro";3.5;27.0
6373;Rijssen-Holten;"5e-8e 10%-groep; 20 800 tot 39 000 euro";6.0;46.0
6374;Rijssen-Holten;"9e-10e 10%-groep; meer dan 39 000 euro";3.0;23.0
6375;Rijswijk (ZH.);Totaal huishouden;23.7;100.0
6376;Rijswijk (ZH.);"1e 10%-groep; minder dan 11 000 euro";1.6;7.0
6377;Rijswijk (ZH.);"2e 10%-groep; 11 000 tot 14 500 euro";2.0;8.0
6378;Rijswijk (ZH.);"3e 10%-groep; 14 500 tot 17 600 euro";2.6;11.0
6379;Rijswijk (ZH.);"4e 10%-groep; 17 600 tot 20 800 euro";2.6;11.0
6380;Rijswijk (ZH.);"5e 10%-groep; 20 800 tot 24 400 euro";2.8;12.0
6381;Rijswijk (ZH.);"6e 10%-groep; 24 400 tot 28 600 euro";2.5;11.0
6382;Rijswijk (ZH.);"7e 10%-groep; 28 600 tot 33 200 euro";2.2;9.0
6383;Rijswijk (ZH.);"8e 10%-groep; 33 200 tot 39 000 euro";2.3;10.0
6384;Rijswijk (ZH.);"9e 10%-groep; 39 000 tot 48 600 euro";2.4;10.0
6385;Rijswijk (ZH.);"10e 10%-groep; meer dan 48 600  euro";2.6;11.0
6386;Rijswijk (ZH.);"1e 10%-groep; minder dan 11 000 euro";1.6;7.0
6387;Rijswijk (ZH.);"2e-4e 10%-groep; 11 000 tot 20 800 euro";7.2;30.0
6388;Rijswijk (ZH.);"5e-8e 10%-groep; 20 800 tot 39 000 euro";9.8;41.0
6389;Rijswijk (ZH.);"9e-10e 10%-groep; meer dan 39 000 euro";5.1;21.0
6390;Roerdalen;Totaal huishouden;4.3;100.0
6391;Roerdalen;"1e 10%-groep; minder dan 11 000 euro";0.2;5.0
6392;Roerdalen;"2e 10%-groep; 11 000 tot 14 500 euro";0.4;10.0
6393;Roerdalen;"3e 10%-groep; 14 500 tot 17 600 euro";0.4;9.0
6394;Roerdalen;"4e 10%-groep; 17 600 tot 20 800 euro";0.4;10.0
6395;Roerdalen;"5e 10%-groep; 20 800 tot 24 400 euro";0.4;9.0
6396;Roerdalen;"6e 10%-groep; 24 400 tot 28 600 euro";0.5;12.0
6397;Roerdalen;"7e 10%-groep; 28 600 tot 33 200 euro";0.4;10.0
6398;Roerdalen;"8e 10%-groep; 33 200 tot 39 000 euro";0.5;12.0
6399;Roerdalen;"9e 10%-groep; 39 000 tot 48 600 euro";0.5;13.0
6400;Roerdalen;"10e 10%-groep; meer dan 48 600  euro";0.5;11.0
6401;Roerdalen;"1e 10%-groep; minder dan 11 000 euro";0.2;5.0
6402;Roerdalen;"2e-4e 10%-groep; 11 000 tot 20 800 euro";1.2;28.0
6403;Roerdalen;"5e-8e 10%-groep; 20 800 tot 39 000 euro";1.9;44.0
6404;Roerdalen;"9e-10e 10%-groep; meer dan 39 000 euro";1.0;24.0
6405;Roermond;Totaal huishouden;20.9;100.0
6406;Roermond;"1e 10%-groep; minder dan 11 000 euro";1.8;9.0
6407;Roermond;"2e 10%-groep; 11 000 tot 14 500 euro";2.7;13.0
6408;Roermond;"3e 10%-groep; 14 500 tot 17 600 euro";2.6;12.0
6409;Roermond;"4e 10%-groep; 17 600 tot 20 800 euro";2.2;10.0
6410;Roermond;"5e 10%-groep; 20 800 tot 24 400 euro";2.3;11.0
6411;Roermond;"6e 10%-groep; 24 400 tot 28 600 euro";2.0;10.0
6412;Roermond;"7e 10%-groep; 28 600 tot 33 200 euro";2.0;10.0
6413;Roermond;"8e 10%-groep; 33 200 tot 39 000 euro";1.9;9.0
6414;Roermond;"9e 10%-groep; 39 000 tot 48 600 euro";1.9;9.0
6415;Roermond;"10e 10%-groep; meer dan 48 600  euro";1.5;7.0
6416;Roermond;"1e 10%-groep; minder dan 11 000 euro";1.8;9.0
6417;Roermond;"2e-4e 10%-groep; 11 000 tot 20 800 euro";7.4;36.0
6418;Roermond;"5e-8e 10%-groep; 20 800 tot 39 000 euro";8.3;40.0
6419;Roermond;"9e-10e 10%-groep; meer dan 39 000 euro";3.4;16.0
6420;Roggel en Neer;Totaal huishouden;3.3;100.0
6421;Roggel en Neer;"1e 10%-groep; minder dan 11 000 euro";0.2;6.0
6422;Roggel en Neer;"2e 10%-groep; 11 000 tot 14 500 euro";0.3;9.0
6423;Roggel en Neer;"3e 10%-groep; 14 500 tot 17 600 euro";0.3;8.0
6424;Roggel en Neer;"4e 10%-groep; 17 600 tot 20 800 euro";0.3;8.0
6425;Roggel en Neer;"5e 10%-groep; 20 800 tot 24 400 euro";0.4;11.0
6426;Roggel en Neer;"6e 10%-groep; 24 400 tot 28 600 euro";0.4;11.0
6427;Roggel en Neer;"7e 10%-groep; 28 600 tot 33 200 euro";0.5;14.0
6428;Roggel en Neer;"8e 10%-groep; 33 200 tot 39 000 euro";0.4;12.0
6429;Roggel en Neer;"9e 10%-groep; 39 000 tot 48 600 euro";0.3;10.0
6430;Roggel en Neer;"10e 10%-groep; meer dan 48 600  euro";0.4;11.0
6431;Roggel en Neer;"1e 10%-groep; minder dan 11 000 euro";0.2;6.0
6432;Roggel en Neer;"2e-4e 10%-groep; 11 000 tot 20 800 euro";0.8;25.0
6433;Roggel en Neer;"5e-8e 10%-groep; 20 800 tot 39 000 euro";1.6;48.0
6434;Roggel en Neer;"9e-10e 10%-groep; meer dan 39 000 euro";0.7;21.0
6435;Roosendaal;Totaal huishouden;33.3;100.0
6436;Roosendaal;"1e 10%-groep; minder dan 11 000 euro";2.2;7.0
6437;Roosendaal;"2e 10%-groep; 11 000 tot 14 500 euro";3.4;10.0
6438;Roosendaal;"3e 10%-groep; 14 500 tot 17 600 euro";3.4;10.0
6439;Roosendaal;"4e 10%-groep; 17 600 tot 20 800 euro";3.3;10.0
6440;Roosendaal;"5e 10%-groep; 20 800 tot 24 400 euro";3.6;11.0
6441;Roosendaal;"6e 10%-groep; 24 400 tot 28 600 euro";3.6;11.0
6442;Roosendaal;"7e 10%-groep; 28 600 tot 33 200 euro";3.7;11.0
6443;Roosendaal;"8e 10%-groep; 33 200 tot 39 000 euro";3.6;11.0
6444;Roosendaal;"9e 10%-groep; 39 000 tot 48 600 euro";3.5;11.0
6445;Roosendaal;"10e 10%-groep; meer dan 48 600  euro";3.1;9.0
6446;Roosendaal;"1e 10%-groep; minder dan 11 000 euro";2.2;7.0
6447;Roosendaal;"2e-4e 10%-groep; 11 000 tot 20 800 euro";10.1;30.0
6448;Roosendaal;"5e-8e 10%-groep; 20 800 tot 39 000 euro";14.4;43.0
6449;Roosendaal;"9e-10e 10%-groep; meer dan 39 000 euro";6.6;20.0
6450;Rotterdam;Totaal huishouden;296.0;100.0
6451;Rotterdam;"1e 10%-groep; minder dan 11 000 euro";44.3;15.0
6452;Rotterdam;"2e 10%-groep; 11 000 tot 14 500 euro";41.8;14.0
6453;Rotterdam;"3e 10%-groep; 14 500 tot 17 600 euro";40.1;14.0
6454;Rotterdam;"4e 10%-groep; 17 600 tot 20 800 euro";33.9;11.0
6455;Rotterdam;"5e 10%-groep; 20 800 tot 24 400 euro";30.4;10.0
6456;Rotterdam;"6e 10%-groep; 24 400 tot 28 600 euro";25.8;9.0
6457;Rotterdam;"7e 10%-groep; 28 600 tot 33 200 euro";22.7;8.0
6458;Rotterdam;"8e 10%-groep; 33 200 tot 39 000 euro";20.5;7.0
6459;Rotterdam;"9e 10%-groep; 39 000 tot 48 600 euro";18.7;6.0
6460;Rotterdam;"10e 10%-groep; meer dan 48 600  euro";17.8;6.0
6461;Rotterdam;"1e 10%-groep; minder dan 11 000 euro";44.3;15.0
6462;Rotterdam;"2e-4e 10%-groep; 11 000 tot 20 800 euro";115.8;39.0
6463;Rotterdam;"5e-8e 10%-groep; 20 800 tot 39 000 euro";99.4;34.0
6464;Rotterdam;"9e-10e 10%-groep; meer dan 39 000 euro";36.5;12.0
6465;Rozenburg;Totaal huishouden;5.7;100.0
6466;Rozenburg;"1e 10%-groep; minder dan 11 000 euro";0.3;4.0
6467;Rozenburg;"2e 10%-groep; 11 000 tot 14 500 euro";0.5;9.0
6468;Rozenburg;"3e 10%-groep; 14 500 tot 17 600 euro";0.5;9.0
6469;Rozenburg;"4e 10%-groep; 17 600 tot 20 800 euro";0.5;9.0
6470;Rozenburg;"5e 10%-groep; 20 800 tot 24 400 euro";0.7;12.0
6471;Rozenburg;"6e 10%-groep; 24 400 tot 28 600 euro";0.7;12.0
6472;Rozenburg;"7e 10%-groep; 28 600 tot 33 200 euro";0.6;11.0
6473;Rozenburg;"8e 10%-groep; 33 200 tot 39 000 euro";0.6;11.0
6474;Rozenburg;"9e 10%-groep; 39 000 tot 48 600 euro";0.8;13.0
6475;Rozenburg;"10e 10%-groep; meer dan 48 600  euro";0.5;9.0
6476;Rozenburg;"1e 10%-groep; minder dan 11 000 euro";0.3;4.0
6477;Rozenburg;"2e-4e 10%-groep; 11 000 tot 20 800 euro";1.5;27.0
6478;Rozenburg;"5e-8e 10%-groep; 20 800 tot 39 000 euro";2.6;46.0
6479;Rozenburg;"9e-10e 10%-groep; meer dan 39 000 euro";1.3;22.0
6480;Rozendaal;Totaal huishouden;0.6;100.0
6481;Rozendaal;"1e 10%-groep; minder dan 11 000 euro";;
6482;Rozendaal;"2e 10%-groep; 11 000 tot 14 500 euro";;
6483;Rozendaal;"3e 10%-groep; 14 500 tot 17 600 euro";;
6484;Rozendaal;"4e 10%-groep; 17 600 tot 20 800 euro";;
6485;Rozendaal;"5e 10%-groep; 20 800 tot 24 400 euro";;
6486;Rozendaal;"6e 10%-groep; 24 400 tot 28 600 euro";0.1;11.0
6487;Rozendaal;"7e 10%-groep; 28 600 tot 33 200 euro";;
6488;Rozendaal;"8e 10%-groep; 33 200 tot 39 000 euro";;
6489;Rozendaal;"9e 10%-groep; 39 000 tot 48 600 euro";0.1;17.0
6490;Rozendaal;"10e 10%-groep; meer dan 48 600  euro";0.2;34.0
6491;Rozendaal;"1e 10%-groep; minder dan 11 000 euro";;
6492;Rozendaal;"2e-4e 10%-groep; 11 000 tot 20 800 euro";;
6493;Rozendaal;"5e-8e 10%-groep; 20 800 tot 39 000 euro";0.2;35.0
6494;Rozendaal;"9e-10e 10%-groep; meer dan 39 000 euro";0.3;51.0
6495;Rucphen;Totaal huishouden;9.0;100.0
6496;Rucphen;"1e 10%-groep; minder dan 11 000 euro";0.4;5.0
6497;Rucphen;"2e 10%-groep; 11 000 tot 14 500 euro";0.9;10.0
6498;Rucphen;"3e 10%-groep; 14 500 tot 17 600 euro";0.7;8.0
6499;Rucphen;"4e 10%-groep; 17 600 tot 20 800 euro";1.0;11.0
6500;Rucphen;"5e 10%-groep; 20 800 tot 24 400 euro";0.8;9.0
6501;Rucphen;"6e 10%-groep; 24 400 tot 28 600 euro";1.0;11.0
6502;Rucphen;"7e 10%-groep; 28 600 tot 33 200 euro";1.0;12.0
6503;Rucphen;"8e 10%-groep; 33 200 tot 39 000 euro";1.1;12.0
6504;Rucphen;"9e 10%-groep; 39 000 tot 48 600 euro";1.0;11.0
6505;Rucphen;"10e 10%-groep; meer dan 48 600  euro";1.0;11.0
6506;Rucphen;"1e 10%-groep; minder dan 11 000 euro";0.4;5.0
6507;Rucphen;"2e-4e 10%-groep; 11 000 tot 20 800 euro";2.6;29.0
6508;Rucphen;"5e-8e 10%-groep; 20 800 tot 39 000 euro";4.0;44.0
6509;Rucphen;"9e-10e 10%-groep; meer dan 39 000 euro";2.0;23.0
6510;Sassenheim;Totaal huishouden;6.2;100.0
6511;Sassenheim;"1e 10%-groep; minder dan 11 000 euro";0.3;5.0
6512;Sassenheim;"2e 10%-groep; 11 000 tot 14 500 euro";0.6;9.0
6513;Sassenheim;"3e 10%-groep; 14 500 tot 17 600 euro";0.5;8.0
6514;Sassenheim;"4e 10%-groep; 17 600 tot 20 800 euro";0.6;10.0
6515;Sassenheim;"5e 10%-groep; 20 800 tot 24 400 euro";0.5;8.0
6516;Sassenheim;"6e 10%-groep; 24 400 tot 28 600 euro";0.6;10.0
6517;Sassenheim;"7e 10%-groep; 28 600 tot 33 200 euro";0.6;9.0
6518;Sassenheim;"8e 10%-groep; 33 200 tot 39 000 euro";0.8;13.0
6519;Sassenheim;"9e 10%-groep; 39 000 tot 48 600 euro";0.8;13.0
6520;Sassenheim;"10e 10%-groep; meer dan 48 600  euro";0.9;14.0
6521;Sassenheim;"1e 10%-groep; minder dan 11 000 euro";0.3;5.0
6522;Sassenheim;"2e-4e 10%-groep; 11 000 tot 20 800 euro";1.7;27.0
6523;Sassenheim;"5e-8e 10%-groep; 20 800 tot 39 000 euro";2.5;41.0
6524;Sassenheim;"9e-10e 10%-groep; meer dan 39 000 euro";1.7;27.0
6525;Schagen;Totaal huishouden;8.4;100.0
6526;Schagen;"1e 10%-groep; minder dan 11 000 euro";0.6;8.0
6527;Schagen;"2e 10%-groep; 11 000 tot 14 500 euro";0.8;10.0
6528;Schagen;"3e 10%-groep; 14 500 tot 17 600 euro";0.8;10.0
6529;Schagen;"4e 10%-groep; 17 600 tot 20 800 euro";0.9;10.0
6530;Schagen;"5e 10%-groep; 20 800 tot 24 400 euro";0.8;10.0
6531;Schagen;"6e 10%-groep; 24 400 tot 28 600 euro";0.9;11.0
6532;Schagen;"7e 10%-groep; 28 600 tot 33 200 euro";1.0;12.0
6533;Schagen;"8e 10%-groep; 33 200 tot 39 000 euro";0.8;10.0
6534;Schagen;"9e 10%-groep; 39 000 tot 48 600 euro";0.9;11.0
6535;Schagen;"10e 10%-groep; meer dan 48 600  euro";0.8;9.0
6536;Schagen;"1e 10%-groep; minder dan 11 000 euro";0.6;8.0
6537;Schagen;"2e-4e 10%-groep; 11 000 tot 20 800 euro";2.5;30.0
6538;Schagen;"5e-8e 10%-groep; 20 800 tot 39 000 euro";3.5;42.0
6539;Schagen;"9e-10e 10%-groep; meer dan 39 000 euro";1.7;20.0
6540;Scheemda;Totaal huishouden;5.8;100.0
6541;Scheemda;"1e 10%-groep; minder dan 11 000 euro";0.3;5.0
6542;Scheemda;"2e 10%-groep; 11 000 tot 14 500 euro";0.6;10.0
6543;Scheemda;"3e 10%-groep; 14 500 tot 17 600 euro";0.7;13.0
6544;Scheemda;"4e 10%-groep; 17 600 tot 20 800 euro";0.7;12.0
6545;Scheemda;"5e 10%-groep; 20 800 tot 24 400 euro";0.6;11.0
6546;Scheemda;"6e 10%-groep; 24 400 tot 28 600 euro";0.7;12.0
6547;Scheemda;"7e 10%-groep; 28 600 tot 33 200 euro";0.7;12.0
6548;Scheemda;"8e 10%-groep; 33 200 tot 39 000 euro";0.5;9.0
6549;Scheemda;"9e 10%-groep; 39 000 tot 48 600 euro";0.6;10.0
6550;Scheemda;"10e 10%-groep; meer dan 48 600  euro";0.3;6.0
6551;Scheemda;"1e 10%-groep; minder dan 11 000 euro";0.3;5.0
6552;Scheemda;"2e-4e 10%-groep; 11 000 tot 20 800 euro";2.0;35.0
6553;Scheemda;"5e-8e 10%-groep; 20 800 tot 39 000 euro";2.6;44.0
6554;Scheemda;"9e-10e 10%-groep; meer dan 39 000 euro";0.9;16.0
6555;Schermer;Totaal huishouden;1.9;100.0
6556;Schermer;"1e 10%-groep; minder dan 11 000 euro";0.1;6.0
6557;Schermer;"2e 10%-groep; 11 000 tot 14 500 euro";0.1;6.0
6558;Schermer;"3e 10%-groep; 14 500 tot 17 600 euro";0.1;7.0
6559;Schermer;"4e 10%-groep; 17 600 tot 20 800 euro";0.2;8.0
6560;Schermer;"5e 10%-groep; 20 800 tot 24 400 euro";0.2;10.0
6561;Schermer;"6e 10%-groep; 24 400 tot 28 600 euro";0.2;10.0
6562;Schermer;"7e 10%-groep; 28 600 tot 33 200 euro";0.2;13.0
6563;Schermer;"8e 10%-groep; 33 200 tot 39 000 euro";0.2;12.0
6564;Schermer;"9e 10%-groep; 39 000 tot 48 600 euro";0.2;13.0
6565;Schermer;"10e 10%-groep; meer dan 48 600  euro";0.3;15.0
6566;Schermer;"1e 10%-groep; minder dan 11 000 euro";0.1;6.0
