ID;Bestaansduur;SBI93;Perioden;Opheffingen_1;WerkzamePersonen_2
711;Eenjarige bedrijven;15 VV voedingsmiddelen en dranken;1999;25.0;90.0
712;Eenjarige bedrijven;15 VV voedingsmiddelen en dranken;2000;25.0;150.0
713;Eenjarige bedrijven;15 VV voedingsmiddelen en dranken;2001;25.0;115.0
714;Eenjarige bedrijven;15 VV voedingsmiddelen en dranken;2002;20.0;50.0
715;Eenjarige bedrijven;15 VV voedingsmiddelen en dranken;2003;25.0;85.0
716;Eenjarige bedrijven;15 VV voedingsmiddelen en dranken;2004;35.0;80.0
717;Eenjarige bedrijven;15 VV voedingsmiddelen en dranken;2005;20.0;40.0
718;Eenjarige bedrijven;15 VV voedingsmiddelen en dranken;2006;30.0;70.0
719;Eenjarige bedrijven;15 VV voedingsmiddelen en dranken;2007;40.0;85.0
720;Eenjarige bedrijven;16 Verwerking van tabak;1998;;
721;Eenjarige bedrijven;16 Verwerking van tabak;1999;0.0;0.0
722;Eenjarige bedrijven;16 Verwerking van tabak;2000;0.0;0.0
723;Eenjarige bedrijven;16 Verwerking van tabak;2001;0.0;0.0
724;Eenjarige bedrijven;16 Verwerking van tabak;2002;0.0;0.0
725;Eenjarige bedrijven;16 Verwerking van tabak;2003;0.0;0.0
726;Eenjarige bedrijven;16 Verwerking van tabak;2004;0.0;0.0
727;Eenjarige bedrijven;16 Verwerking van tabak;2005;0.0;0.0
728;Eenjarige bedrijven;16 Verwerking van tabak;2006;0.0;0.0
729;Eenjarige bedrijven;16 Verwerking van tabak;2007;0.0;0.0
730;Eenjarige bedrijven;17 Vervaardiging van textiel;1998;;
731;Eenjarige bedrijven;17 Vervaardiging van textiel;1999;5.0;10.0
732;Eenjarige bedrijven;17 Vervaardiging van textiel;2000;5.0;15.0
733;Eenjarige bedrijven;17 Vervaardiging van textiel;2001;5.0;30.0
734;Eenjarige bedrijven;17 Vervaardiging van textiel;2002;10.0;30.0
735;Eenjarige bedrijven;17 Vervaardiging van textiel;2003;5.0;5.0
736;Eenjarige bedrijven;17 Vervaardiging van textiel;2004;5.0;10.0
737;Eenjarige bedrijven;17 Vervaardiging van textiel;2005;10.0;15.0
738;Eenjarige bedrijven;17 Vervaardiging van textiel;2006;10.0;25.0
739;Eenjarige bedrijven;17 Vervaardiging van textiel;2007;20.0;20.0
740;Eenjarige bedrijven;"18 VV kleding; bereiden en verven van ..";1998;;
741;Eenjarige bedrijven;"18 VV kleding; bereiden en verven van ..";1999;25.0;35.0
742;Eenjarige bedrijven;"18 VV kleding; bereiden en verven van ..";2000;15.0;35.0
743;Eenjarige bedrijven;"18 VV kleding; bereiden en verven van ..";2001;10.0;25.0
744;Eenjarige bedrijven;"18 VV kleding; bereiden en verven van ..";2002;20.0;25.0
745;Eenjarige bedrijven;"18 VV kleding; bereiden en verven van ..";2003;10.0;15.0
746;Eenjarige bedrijven;"18 VV kleding; bereiden en verven van ..";2004;15.0;25.0
747;Eenjarige bedrijven;"18 VV kleding; bereiden en verven van ..";2005;20.0;30.0
748;Eenjarige bedrijven;"18 VV kleding; bereiden en verven van ..";2006;15.0;25.0
749;Eenjarige bedrijven;"18 VV kleding; bereiden en verven van ..";2007;25.0;35.0
750;Eenjarige bedrijven;19 VV leer en lederwaren (geen kleding);1998;;
751;Eenjarige bedrijven;19 VV leer en lederwaren (geen kleding);1999;0.0;0.0
752;Eenjarige bedrijven;19 VV leer en lederwaren (geen kleding);2000;5.0;10.0
753;Eenjarige bedrijven;19 VV leer en lederwaren (geen kleding);2001;0.0;10.0
754;Eenjarige bedrijven;19 VV leer en lederwaren (geen kleding);2002;0.0;0.0
755;Eenjarige bedrijven;19 VV leer en lederwaren (geen kleding);2003;0.0;0.0
756;Eenjarige bedrijven;19 VV leer en lederwaren (geen kleding);2004;0.0;0.0
757;Eenjarige bedrijven;19 VV leer en lederwaren (geen kleding);2005;0.0;0.0
758;Eenjarige bedrijven;19 VV leer en lederwaren (geen kleding);2006;0.0;0.0
759;Eenjarige bedrijven;19 VV leer en lederwaren (geen kleding);2007;0.0;0.0
760;Eenjarige bedrijven;20 Houtindustrie en vervaardiging van ..;1998;;
761;Eenjarige bedrijven;20 Houtindustrie en vervaardiging van ..;1999;10.0;15.0
762;Eenjarige bedrijven;20 Houtindustrie en vervaardiging van ..;2000;10.0;25.0
763;Eenjarige bedrijven;20 Houtindustrie en vervaardiging van ..;2001;10.0;15.0
764;Eenjarige bedrijven;20 Houtindustrie en vervaardiging van ..;2002;15.0;20.0
765;Eenjarige bedrijven;20 Houtindustrie en vervaardiging van ..;2003;5.0;20.0
766;Eenjarige bedrijven;20 Houtindustrie en vervaardiging van ..;2004;5.0;5.0
767;Eenjarige bedrijven;20 Houtindustrie en vervaardiging van ..;2005;10.0;10.0
768;Eenjarige bedrijven;20 Houtindustrie en vervaardiging van ..;2006;15.0;20.0
769;Eenjarige bedrijven;20 Houtindustrie en vervaardiging van ..;2007;15.0;35.0
770;Eenjarige bedrijven;21 VV papier, karton en papier- en ..;1998;;
771;Eenjarige bedrijven;21 VV papier, karton en papier- en ..;1999;5.0;10.0
772;Eenjarige bedrijven;21 VV papier, karton en papier- en ..;2000;5.0;15.0
773;Eenjarige bedrijven;21 VV papier, karton en papier- en ..;2001;5.0;15.0
774;Eenjarige bedrijven;21 VV papier, karton en papier- en ..;2002;5.0;0.0
775;Eenjarige bedrijven;21 VV papier, karton en papier- en ..;2003;0.0;0.0
776;Eenjarige bedrijven;21 VV papier, karton en papier- en ..;2004;0.0;0.0
777;Eenjarige bedrijven;21 VV papier, karton en papier- en ..;2005;0.0;5.0
778;Eenjarige bedrijven;21 VV papier, karton en papier- en ..;2006;0.0;5.0
779;Eenjarige bedrijven;21 VV papier, karton en papier- en ..;2007;5.0;5.0
780;Eenjarige bedrijven;22 Uitgeverijen, drukkerijen en repro;1998;;
781;Eenjarige bedrijven;22 Uitgeverijen, drukkerijen en repro;1999;65.0;160.0
782;Eenjarige bedrijven;22 Uitgeverijen, drukkerijen en repro;2000;55.0;115.0
783;Eenjarige bedrijven;22 Uitgeverijen, drukkerijen en repro;2001;60.0;150.0
784;Eenjarige bedrijven;22 Uitgeverijen, drukkerijen en repro;2002;45.0;70.0
785;Eenjarige bedrijven;22 Uitgeverijen, drukkerijen en repro;2003;45.0;70.0
786;Eenjarige bedrijven;22 Uitgeverijen, drukkerijen en repro;2004;55.0;85.0
787;Eenjarige bedrijven;22 Uitgeverijen, drukkerijen en repro;2005;65.0;90.0
788;Eenjarige bedrijven;22 Uitgeverijen, drukkerijen en repro;2006;85.0;100.0
789;Eenjarige bedrijven;22 Uitgeverijen, drukkerijen en repro;2007;120.0;165.0
790;Eenjarige bedrijven;23 Aardolie- en steenkoolverwerkende ..;1998;;
791;Eenjarige bedrijven;23 Aardolie- en steenkoolverwerkende ..;1999;0.0;0.0
792;Eenjarige bedrijven;23 Aardolie- en steenkoolverwerkende ..;2000;0.0;0.0
793;Eenjarige bedrijven;23 Aardolie- en steenkoolverwerkende ..;2001;0.0;0.0
794;Eenjarige bedrijven;23 Aardolie- en steenkoolverwerkende ..;2002;0.0;0.0
795;Eenjarige bedrijven;23 Aardolie- en steenkoolverwerkende ..;2003;0.0;0.0
796;Eenjarige bedrijven;23 Aardolie- en steenkoolverwerkende ..;2004;0.0;0.0
797;Eenjarige bedrijven;23 Aardolie- en steenkoolverwerkende ..;2005;0.0;0.0
798;Eenjarige bedrijven;23 Aardolie- en steenkoolverwerkende ..;2006;0.0;0.0
799;Eenjarige bedrijven;23 Aardolie- en steenkoolverwerkende ..;2007;0.0;0.0
800;Eenjarige bedrijven;24 Vervaardiging van chemische producten;1998;;
801;Eenjarige bedrijven;24 Vervaardiging van chemische producten;1999;10.0;20.0
802;Eenjarige bedrijven;24 Vervaardiging van chemische producten;2000;5.0;5.0
803;Eenjarige bedrijven;24 Vervaardiging van chemische producten;2001;5.0;20.0
804;Eenjarige bedrijven;24 Vervaardiging van chemische producten;2002;5.0;15.0
805;Eenjarige bedrijven;24 Vervaardiging van chemische producten;2003;5.0;10.0
806;Eenjarige bedrijven;24 Vervaardiging van chemische producten;2004;5.0;5.0
807;Eenjarige bedrijven;24 Vervaardiging van chemische producten;2005;0.0;0.0
808;Eenjarige bedrijven;24 Vervaardiging van chemische producten;2006;10.0;20.0
809;Eenjarige bedrijven;24 Vervaardiging van chemische producten;2007;10.0;10.0
810;Eenjarige bedrijven;25 VV producten van rubber en kunststof;1998;;
811;Eenjarige bedrijven;25 VV producten van rubber en kunststof;1999;5.0;5.0
812;Eenjarige bedrijven;25 VV producten van rubber en kunststof;2000;5.0;25.0
813;Eenjarige bedrijven;25 VV producten van rubber en kunststof;2001;10.0;65.0
814;Eenjarige bedrijven;25 VV producten van rubber en kunststof;2002;10.0;15.0
815;Eenjarige bedrijven;25 VV producten van rubber en kunststof;2003;5.0;5.0
816;Eenjarige bedrijven;25 VV producten van rubber en kunststof;2004;5.0;10.0
817;Eenjarige bedrijven;25 VV producten van rubber en kunststof;2005;5.0;5.0
818;Eenjarige bedrijven;25 VV producten van rubber en kunststof;2006;5.0;35.0
819;Eenjarige bedrijven;25 VV producten van rubber en kunststof;2007;10.0;15.0
820;Eenjarige bedrijven;26 VV glas, aardewerk, cement-, kalk- ..;1998;;
821;Eenjarige bedrijven;26 VV glas, aardewerk, cement-, kalk- ..;1999;25.0;30.0
822;Eenjarige bedrijven;26 VV glas, aardewerk, cement-, kalk- ..;2000;20.0;35.0
823;Eenjarige bedrijven;26 VV glas, aardewerk, cement-, kalk- ..;2001;5.0;10.0
824;Eenjarige bedrijven;26 VV glas, aardewerk, cement-, kalk- ..;2002;10.0;25.0
825;Eenjarige bedrijven;26 VV glas, aardewerk, cement-, kalk- ..;2003;10.0;15.0
826;Eenjarige bedrijven;26 VV glas, aardewerk, cement-, kalk- ..;2004;10.0;15.0
827;Eenjarige bedrijven;26 VV glas, aardewerk, cement-, kalk- ..;2005;20.0;40.0
828;Eenjarige bedrijven;26 VV glas, aardewerk, cement-, kalk- ..;2006;15.0;30.0
829;Eenjarige bedrijven;26 VV glas, aardewerk, cement-, kalk- ..;2007;20.0;25.0
830;Eenjarige bedrijven;27 VV metalen in primaire vorm;1998;;
831;Eenjarige bedrijven;27 VV metalen in primaire vorm;1999;5.0;10.0
832;Eenjarige bedrijven;27 VV metalen in primaire vorm;2000;5.0;10.0
833;Eenjarige bedrijven;27 VV metalen in primaire vorm;2001;5.0;80.0
834;Eenjarige bedrijven;27 VV metalen in primaire vorm;2002;0.0;0.0
835;Eenjarige bedrijven;27 VV metalen in primaire vorm;2003;0.0;0.0
836;Eenjarige bedrijven;27 VV metalen in primaire vorm;2004;0.0;0.0
837;Eenjarige bedrijven;27 VV metalen in primaire vorm;2005;0.0;0.0
838;Eenjarige bedrijven;27 VV metalen in primaire vorm;2006;5.0;10.0
839;Eenjarige bedrijven;27 VV metalen in primaire vorm;2007;5.0;5.0
840;Eenjarige bedrijven;28 VV producten van metaal (geen ..;1998;;
841;Eenjarige bedrijven;28 VV producten van metaal (geen ..;1999;50.0;115.0
842;Eenjarige bedrijven;28 VV producten van metaal (geen ..;2000;35.0;75.0
843;Eenjarige bedrijven;28 VV producten van metaal (geen ..;2001;50.0;160.0
844;Eenjarige bedrijven;28 VV producten van metaal (geen ..;2002;55.0;120.0
845;Eenjarige bedrijven;28 VV producten van metaal (geen ..;2003;35.0;50.0
846;Eenjarige bedrijven;28 VV producten van metaal (geen ..;2004;35.0;40.0
847;Eenjarige bedrijven;28 VV producten van metaal (geen ..;2005;40.0;50.0
848;Eenjarige bedrijven;28 VV producten van metaal (geen ..;2006;40.0;80.0
849;Eenjarige bedrijven;28 VV producten van metaal (geen ..;2007;65.0;115.0
850;Eenjarige bedrijven;29 VV machines en apparaten;1998;;
851;Eenjarige bedrijven;29 VV machines en apparaten;1999;20.0;55.0
852;Eenjarige bedrijven;29 VV machines en apparaten;2000;20.0;35.0
853;Eenjarige bedrijven;29 VV machines en apparaten;2001;20.0;55.0
854;Eenjarige bedrijven;29 VV machines en apparaten;2002;15.0;35.0
855;Eenjarige bedrijven;29 VV machines en apparaten;2003;20.0;30.0
856;Eenjarige bedrijven;29 VV machines en apparaten;2004;20.0;40.0
857;Eenjarige bedrijven;29 VV machines en apparaten;2005;25.0;40.0
858;Eenjarige bedrijven;29 VV machines en apparaten;2006;30.0;130.0
859;Eenjarige bedrijven;29 VV machines en apparaten;2007;35.0;35.0
860;Eenjarige bedrijven;30 VV kantoormachines en computers;1998;;
861;Eenjarige bedrijven;30 VV kantoormachines en computers;1999;10.0;10.0
862;Eenjarige bedrijven;30 VV kantoormachines en computers;2000;15.0;30.0
863;Eenjarige bedrijven;30 VV kantoormachines en computers;2001;0.0;0.0
864;Eenjarige bedrijven;30 VV kantoormachines en computers;2002;5.0;5.0
865;Eenjarige bedrijven;30 VV kantoormachines en computers;2003;0.0;10.0
866;Eenjarige bedrijven;30 VV kantoormachines en computers;2004;0.0;5.0
867;Eenjarige bedrijven;30 VV kantoormachines en computers;2005;0.0;20.0
868;Eenjarige bedrijven;30 VV kantoormachines en computers;2006;0.0;0.0
869;Eenjarige bedrijven;30 VV kantoormachines en computers;2007;5.0;5.0
870;Eenjarige bedrijven;31 VV overige elektrische machines, ..;1998;;
871;Eenjarige bedrijven;31 VV overige elektrische machines, ..;1999;5.0;20.0
872;Eenjarige bedrijven;31 VV overige elektrische machines, ..;2000;5.0;15.0
873;Eenjarige bedrijven;31 VV overige elektrische machines, ..;2001;15.0;90.0
874;Eenjarige bedrijven;31 VV overige elektrische machines, ..;2002;15.0;40.0
875;Eenjarige bedrijven;31 VV overige elektrische machines, ..;2003;0.0;0.0
876;Eenjarige bedrijven;31 VV overige elektrische machines, ..;2004;10.0;10.0
877;Eenjarige bedrijven;31 VV overige elektrische machines, ..;2005;5.0;20.0
878;Eenjarige bedrijven;31 VV overige elektrische machines, ..;2006;10.0;10.0
879;Eenjarige bedrijven;31 VV overige elektrische machines, ..;2007;20.0;60.0
880;Eenjarige bedrijven;32 VV audio-, video- en ..;1998;;
881;Eenjarige bedrijven;32 VV audio-, video- en ..;1999;5.0;5.0
882;Eenjarige bedrijven;32 VV audio-, video- en ..;2000;10.0;15.0
883;Eenjarige bedrijven;32 VV audio-, video- en ..;2001;5.0;5.0
884;Eenjarige bedrijven;32 VV audio-, video- en ..;2002;5.0;20.0
885;Eenjarige bedrijven;32 VV audio-, video- en ..;2003;0.0;0.0
886;Eenjarige bedrijven;32 VV audio-, video- en ..;2004;5.0;5.0
887;Eenjarige bedrijven;32 VV audio-, video- en ..;2005;10.0;10.0
888;Eenjarige bedrijven;32 VV audio-, video- en ..;2006;0.0;0.0
889;Eenjarige bedrijven;32 VV audio-, video- en ..;2007;10.0;15.0
890;Eenjarige bedrijven;33 VV medische apparaten en ..;1998;;
891;Eenjarige bedrijven;33 VV medische apparaten en ..;1999;15.0;25.0
892;Eenjarige bedrijven;33 VV medische apparaten en ..;2000;5.0;15.0
893;Eenjarige bedrijven;33 VV medische apparaten en ..;2001;5.0;35.0
894;Eenjarige bedrijven;33 VV medische apparaten en ..;2002;10.0;30.0
895;Eenjarige bedrijven;33 VV medische apparaten en ..;2003;5.0;5.0
896;Eenjarige bedrijven;33 VV medische apparaten en ..;2004;10.0;10.0
897;Eenjarige bedrijven;33 VV medische apparaten en ..;2005;20.0;25.0
898;Eenjarige bedrijven;33 VV medische apparaten en ..;2006;20.0;30.0
899;Eenjarige bedrijven;33 VV medische apparaten en ..;2007;15.0;10.0
900;Eenjarige bedrijven;34 VV auto's, aanhangwagens en opleggers;1998;;
901;Eenjarige bedrijven;34 VV auto's, aanhangwagens en opleggers;1999;10.0;10.0
902;Eenjarige bedrijven;34 VV auto's, aanhangwagens en opleggers;2000;0.0;5.0
903;Eenjarige bedrijven;34 VV auto's, aanhangwagens en opleggers;2001;0.0;0.0
904;Eenjarige bedrijven;34 VV auto's, aanhangwagens en opleggers;2002;0.0;25.0
905;Eenjarige bedrijven;34 VV auto's, aanhangwagens en opleggers;2003;5.0;5.0
906;Eenjarige bedrijven;34 VV auto's, aanhangwagens en opleggers;2004;5.0;5.0
907;Eenjarige bedrijven;34 VV auto's, aanhangwagens en opleggers;2005;5.0;5.0
908;Eenjarige bedrijven;34 VV auto's, aanhangwagens en opleggers;2006;5.0;25.0
909;Eenjarige bedrijven;34 VV auto's, aanhangwagens en opleggers;2007;5.0;5.0
910;Eenjarige bedrijven;35 VV transportmiddelen (geen auto's ..;1998;;
911;Eenjarige bedrijven;35 VV transportmiddelen (geen auto's ..;1999;15.0;30.0
912;Eenjarige bedrijven;35 VV transportmiddelen (geen auto's ..;2000;5.0;10.0
913;Eenjarige bedrijven;35 VV transportmiddelen (geen auto's ..;2001;15.0;20.0
914;Eenjarige bedrijven;35 VV transportmiddelen (geen auto's ..;2002;15.0;25.0
915;Eenjarige bedrijven;35 VV transportmiddelen (geen auto's ..;2003;10.0;10.0
916;Eenjarige bedrijven;35 VV transportmiddelen (geen auto's ..;2004;15.0;10.0
917;Eenjarige bedrijven;35 VV transportmiddelen (geen auto's ..;2005;20.0;25.0
918;Eenjarige bedrijven;35 VV transportmiddelen (geen auto's ..;2006;15.0;20.0
919;Eenjarige bedrijven;35 VV transportmiddelen (geen auto's ..;2007;25.0;25.0
920;Eenjarige bedrijven;"36 VV meubels; vervaardiging van ..";1998;;
921;Eenjarige bedrijven;"36 VV meubels; vervaardiging van ..";1999;70.0;110.0
922;Eenjarige bedrijven;"36 VV meubels; vervaardiging van ..";2000;60.0;125.0
923;Eenjarige bedrijven;"36 VV meubels; vervaardiging van ..";2001;60.0;120.0
924;Eenjarige bedrijven;"36 VV meubels; vervaardiging van ..";2002;65.0;80.0
925;Eenjarige bedrijven;"36 VV meubels; vervaardiging van ..";2003;65.0;85.0
926;Eenjarige bedrijven;"36 VV meubels; vervaardiging van ..";2004;65.0;100.0
927;Eenjarige bedrijven;"36 VV meubels; vervaardiging van ..";2005;75.0;105.0
928;Eenjarige bedrijven;"36 VV meubels; vervaardiging van ..";2006;65.0;80.0
929;Eenjarige bedrijven;"36 VV meubels; vervaardiging van ..";2007;115.0;145.0
930;Eenjarige bedrijven;37 Voorbereiding tot recycling;1998;;
931;Eenjarige bedrijven;37 Voorbereiding tot recycling;1999;5.0;20.0
932;Eenjarige bedrijven;37 Voorbereiding tot recycling;2000;5.0;10.0
933;Eenjarige bedrijven;37 Voorbereiding tot recycling;2001;5.0;30.0
934;Eenjarige bedrijven;37 Voorbereiding tot recycling;2002;5.0;5.0
935;Eenjarige bedrijven;37 Voorbereiding tot recycling;2003;5.0;15.0
936;Eenjarige bedrijven;37 Voorbereiding tot recycling;2004;0.0;5.0
937;Eenjarige bedrijven;37 Voorbereiding tot recycling;2005;0.0;5.0
938;Eenjarige bedrijven;37 Voorbereiding tot recycling;2006;0.0;5.0
939;Eenjarige bedrijven;37 Voorbereiding tot recycling;2007;5.0;0.0
940;Eenjarige bedrijven;E Productie en distributie van en ..;1998;;
941;Eenjarige bedrijven;E Productie en distributie van en ..;1999;5.0;0.0
942;Eenjarige bedrijven;E Productie en distributie van en ..;2000;0.0;0.0
943;Eenjarige bedrijven;E Productie en distributie van en ..;2001;5.0;15.0
944;Eenjarige bedrijven;E Productie en distributie van en ..;2002;5.0;5.0
945;Eenjarige bedrijven;E Productie en distributie van en ..;2003;5.0;0.0
946;Eenjarige bedrijven;E Productie en distributie van en ..;2004;5.0;5.0
947;Eenjarige bedrijven;E Productie en distributie van en ..;2005;5.0;0.0
948;Eenjarige bedrijven;E Productie en distributie van en ..;2006;10.0;5.0
949;Eenjarige bedrijven;E Productie en distributie van en ..;2007;15.0;5.0
950;Eenjarige bedrijven;40 Productie en distributie van ..;1998;;
951;Eenjarige bedrijven;40 Productie en distributie van ..;1999;5.0;0.0
952;Eenjarige bedrijven;40 Productie en distributie van ..;2000;0.0;0.0
953;Eenjarige bedrijven;40 Productie en distributie van ..;2001;5.0;15.0
954;Eenjarige bedrijven;40 Productie en distributie van ..;2002;5.0;5.0
955;Eenjarige bedrijven;40 Productie en distributie van ..;2003;5.0;0.0
956;Eenjarige bedrijven;40 Productie en distributie van ..;2004;5.0;5.0
957;Eenjarige bedrijven;40 Productie en distributie van ..;2005;5.0;0.0
958;Eenjarige bedrijven;40 Productie en distributie van ..;2006;10.0;5.0
959;Eenjarige bedrijven;40 Productie en distributie van ..;2007;15.0;5.0
960;Eenjarige bedrijven;41 Winning en distributie van water;1998;;
961;Eenjarige bedrijven;41 Winning en distributie van water;1999;0.0;0.0
962;Eenjarige bedrijven;41 Winning en distributie van water;2000;0.0;0.0
963;Eenjarige bedrijven;41 Winning en distributie van water;2001;0.0;0.0
964;Eenjarige bedrijven;41 Winning en distributie van water;2002;0.0;0.0
965;Eenjarige bedrijven;41 Winning en distributie van water;2003;0.0;0.0
966;Eenjarige bedrijven;41 Winning en distributie van water;2004;0.0;0.0
967;Eenjarige bedrijven;41 Winning en distributie van water;2005;0.0;0.0
968;Eenjarige bedrijven;41 Winning en distributie van water;2006;0.0;0.0
969;Eenjarige bedrijven;41 Winning en distributie van water;2007;0.0;0.0
970;Eenjarige bedrijven;F Bouwnijverheid;1998;;
971;Eenjarige bedrijven;F Bouwnijverheid;1999;550.0;995.0
972;Eenjarige bedrijven;F Bouwnijverheid;2000;725.0;1225.0
973;Eenjarige bedrijven;F Bouwnijverheid;2001;810.0;1320.0
974;Eenjarige bedrijven;F Bouwnijverheid;2002;920.0;1275.0
975;Eenjarige bedrijven;F Bouwnijverheid;2003;710.0;1015.0
976;Eenjarige bedrijven;F Bouwnijverheid;2004;675.0;905.0
977;Eenjarige bedrijven;F Bouwnijverheid;2005;845.0;1040.0
978;Eenjarige bedrijven;F Bouwnijverheid;2006;660.0;1125.0
979;Eenjarige bedrijven;F Bouwnijverheid;2007;1230.0;1635.0
980;Eenjarige bedrijven;45 Bouwnijverheid;1998;;
981;Eenjarige bedrijven;45 Bouwnijverheid;1999;550.0;995.0
982;Eenjarige bedrijven;45 Bouwnijverheid;2000;725.0;1225.0
983;Eenjarige bedrijven;45 Bouwnijverheid;2001;810.0;1320.0
984;Eenjarige bedrijven;45 Bouwnijverheid;2002;920.0;1275.0
985;Eenjarige bedrijven;45 Bouwnijverheid;2003;710.0;1015.0
986;Eenjarige bedrijven;45 Bouwnijverheid;2004;675.0;905.0
987;Eenjarige bedrijven;45 Bouwnijverheid;2005;845.0;1040.0
988;Eenjarige bedrijven;45 Bouwnijverheid;2006;660.0;1125.0
989;Eenjarige bedrijven;45 Bouwnijverheid;2007;1230.0;1635.0
990;Eenjarige bedrijven;G Reparatie van consumentenartikelen ..;1998;;
991;Eenjarige bedrijven;G Reparatie van consumentenartikelen ..;1999;1880.0;3550.0
992;Eenjarige bedrijven;G Reparatie van consumentenartikelen ..;2000;1735.0;3450.0
993;Eenjarige bedrijven;G Reparatie van consumentenartikelen ..;2001;1420.0;2705.0
994;Eenjarige bedrijven;G Reparatie van consumentenartikelen ..;2002;1845.0;3350.0
995;Eenjarige bedrijven;G Reparatie van consumentenartikelen ..;2003;1920.0;2995.0
996;Eenjarige bedrijven;G Reparatie van consumentenartikelen ..;2004;2245.0;3365.0
997;Eenjarige bedrijven;G Reparatie van consumentenartikelen ..;2005;2730.0;3600.0
998;Eenjarige bedrijven;G Reparatie van consumentenartikelen ..;2006;2215.0;3875.0
999;Eenjarige bedrijven;G Reparatie van consumentenartikelen ..;2007;2970.0;4515.0
1000;Eenjarige bedrijven;50 Handel in en reparatie van auto's ..;1998;;
1001;Eenjarige bedrijven;50 Handel in en reparatie van auto's ..;1999;165.0;325.0
1002;Eenjarige bedrijven;50 Handel in en reparatie van auto's ..;2000;175.0;360.0
1003;Eenjarige bedrijven;50 Handel in en reparatie van auto's ..;2001;150.0;345.0
1004;Eenjarige bedrijven;50 Handel in en reparatie van auto's ..;2002;180.0;295.0
1005;Eenjarige bedrijven;50 Handel in en reparatie van auto's ..;2003;175.0;285.0
1006;Eenjarige bedrijven;50 Handel in en reparatie van auto's ..;2004;195.0;325.0
1007;Eenjarige bedrijven;50 Handel in en reparatie van auto's ..;2005;190.0;250.0
1008;Eenjarige bedrijven;50 Handel in en reparatie van auto's ..;2006;185.0;320.0
1009;Eenjarige bedrijven;50 Handel in en reparatie van auto's ..;2007;260.0;415.0
1010;Eenjarige bedrijven;51 Groothandel en handelsbemiddeling ..;1998;;
1011;Eenjarige bedrijven;51 Groothandel en handelsbemiddeling ..;1999;1015.0;1855.0
1012;Eenjarige bedrijven;51 Groothandel en handelsbemiddeling ..;2000;840.0;1575.0
1013;Eenjarige bedrijven;51 Groothandel en handelsbemiddeling ..;2001;640.0;1135.0
1014;Eenjarige bedrijven;51 Groothandel en handelsbemiddeling ..;2002;805.0;1535.0
1015;Eenjarige bedrijven;51 Groothandel en handelsbemiddeling ..;2003;800.0;1275.0
1016;Eenjarige bedrijven;51 Groothandel en handelsbemiddeling ..;2004;935.0;1395.0
1017;Eenjarige bedrijven;51 Groothandel en handelsbemiddeling ..;2005;995.0;1325.0
1018;Eenjarige bedrijven;51 Groothandel en handelsbemiddeling ..;2006;890.0;1450.0
1019;Eenjarige bedrijven;51 Groothandel en handelsbemiddeling ..;2007;1145.0;1590.0
1020;Eenjarige bedrijven;52 Detailhandel en reparatie voor ..;1998;;
1021;Eenjarige bedrijven;52 Detailhandel en reparatie voor ..;1999;700.0;1370.0
1022;Eenjarige bedrijven;52 Detailhandel en reparatie voor ..;2000;720.0;1515.0
1023;Eenjarige bedrijven;52 Detailhandel en reparatie voor ..;2001;630.0;1225.0
1024;Eenjarige bedrijven;52 Detailhandel en reparatie voor ..;2002;855.0;1525.0
1025;Eenjarige bedrijven;52 Detailhandel en reparatie voor ..;2003;945.0;1435.0
1026;Eenjarige bedrijven;52 Detailhandel en reparatie voor ..;2004;1115.0;1645.0
1027;Eenjarige bedrijven;52 Detailhandel en reparatie voor ..;2005;1545.0;2030.0
1028;Eenjarige bedrijven;52 Detailhandel en reparatie voor ..;2006;1140.0;2100.0
1029;Eenjarige bedrijven;52 Detailhandel en reparatie voor ..;2007;1560.0;2510.0
1030;Eenjarige bedrijven;H Horeca;1998;;
1031;Eenjarige bedrijven;H Horeca;1999;370.0;1085.0
1032;Eenjarige bedrijven;H Horeca;2000;375.0;1090.0
1033;Eenjarige bedrijven;H Horeca;2001;355.0;1260.0
1034;Eenjarige bedrijven;H Horeca;2002;465.0;1415.0
1035;Eenjarige bedrijven;H Horeca;2003;375.0;1140.0
1036;Eenjarige bedrijven;H Horeca;2004;375.0;1020.0
1037;Eenjarige bedrijven;H Horeca;2005;400.0;830.0
1038;Eenjarige bedrijven;H Horeca;2006;445.0;1165.0
1039;Eenjarige bedrijven;H Horeca;2007;515.0;1570.0
1040;Eenjarige bedrijven;55 Logies-, maaltijden- en ..;1998;;
1041;Eenjarige bedrijven;55 Logies-, maaltijden- en ..;1999;370.0;1085.0
1042;Eenjarige bedrijven;55 Logies-, maaltijden- en ..;2000;375.0;1090.0
1043;Eenjarige bedrijven;55 Logies-, maaltijden- en ..;2001;355.0;1260.0
1044;Eenjarige bedrijven;55 Logies-, maaltijden- en ..;2002;465.0;1415.0
1045;Eenjarige bedrijven;55 Logies-, maaltijden- en ..;2003;375.0;1140.0
1046;Eenjarige bedrijven;55 Logies-, maaltijden- en ..;2004;375.0;1020.0
1047;Eenjarige bedrijven;55 Logies-, maaltijden- en ..;2005;400.0;830.0
1048;Eenjarige bedrijven;55 Logies-, maaltijden- en ..;2006;445.0;1165.0
1049;Eenjarige bedrijven;55 Logies-, maaltijden- en ..;2007;515.0;1570.0
1050;Eenjarige bedrijven;I Vervoer, opslag en communicatie;1998;;
