ID;Geslacht;Leeftijd;RegioSSituatie2013;Perioden;TotaleBevolking_1
1871;Totaal mannen en vrouwen;Totaal leeftijd;Emmen;2022;105.5
1872;Totaal mannen en vrouwen;Totaal leeftijd;Emmen;2023;105.3
1873;Totaal mannen en vrouwen;Totaal leeftijd;Emmen;2024;105.1
1874;Totaal mannen en vrouwen;Totaal leeftijd;Emmen;2025;105.1
1875;Totaal mannen en vrouwen;Totaal leeftijd;Emmen;2026;105.0
1876;Totaal mannen en vrouwen;Totaal leeftijd;Emmen;2027;104.9
1877;Totaal mannen en vrouwen;Totaal leeftijd;Emmen;2028;104.8
1878;Totaal mannen en vrouwen;Totaal leeftijd;Emmen;2029;104.7
1879;Totaal mannen en vrouwen;Totaal leeftijd;Emmen;2030;104.5
1880;Totaal mannen en vrouwen;Totaal leeftijd;Emmen;2031;104.3
1881;Totaal mannen en vrouwen;Totaal leeftijd;Emmen;2032;104.1
1882;Totaal mannen en vrouwen;Totaal leeftijd;Emmen;2033;103.9
1883;Totaal mannen en vrouwen;Totaal leeftijd;Emmen;2034;103.5
1884;Totaal mannen en vrouwen;Totaal leeftijd;Emmen;2035;103.3
1885;Totaal mannen en vrouwen;Totaal leeftijd;Emmen;2036;102.9
1886;Totaal mannen en vrouwen;Totaal leeftijd;Emmen;2037;102.6
1887;Totaal mannen en vrouwen;Totaal leeftijd;Emmen;2038;102.2
1888;Totaal mannen en vrouwen;Totaal leeftijd;Emmen;2039;101.9
1889;Totaal mannen en vrouwen;Totaal leeftijd;Emmen;2040;101.4
1890;Totaal mannen en vrouwen;Totaal leeftijd;Enschede;2014;158.4
1891;Totaal mannen en vrouwen;Totaal leeftijd;Enschede;2015;158.4
1892;Totaal mannen en vrouwen;Totaal leeftijd;Enschede;2016;158.4
1893;Totaal mannen en vrouwen;Totaal leeftijd;Enschede;2017;158.5
1894;Totaal mannen en vrouwen;Totaal leeftijd;Enschede;2018;158.7
1895;Totaal mannen en vrouwen;Totaal leeftijd;Enschede;2019;158.9
1896;Totaal mannen en vrouwen;Totaal leeftijd;Enschede;2020;159.2
1897;Totaal mannen en vrouwen;Totaal leeftijd;Enschede;2021;159.1
1898;Totaal mannen en vrouwen;Totaal leeftijd;Enschede;2022;159.4
1899;Totaal mannen en vrouwen;Totaal leeftijd;Enschede;2023;159.5
1900;Totaal mannen en vrouwen;Totaal leeftijd;Enschede;2024;159.4
1901;Totaal mannen en vrouwen;Totaal leeftijd;Enschede;2025;159.4
1902;Totaal mannen en vrouwen;Totaal leeftijd;Enschede;2026;159.2
1903;Totaal mannen en vrouwen;Totaal leeftijd;Enschede;2027;159.0
1904;Totaal mannen en vrouwen;Totaal leeftijd;Enschede;2028;158.9
1905;Totaal mannen en vrouwen;Totaal leeftijd;Enschede;2029;159.0
1906;Totaal mannen en vrouwen;Totaal leeftijd;Enschede;2030;159.0
1907;Totaal mannen en vrouwen;Totaal leeftijd;Enschede;2031;158.9
1908;Totaal mannen en vrouwen;Totaal leeftijd;Enschede;2032;159.0
1909;Totaal mannen en vrouwen;Totaal leeftijd;Enschede;2033;158.9
1910;Totaal mannen en vrouwen;Totaal leeftijd;Enschede;2034;159.1
1911;Totaal mannen en vrouwen;Totaal leeftijd;Enschede;2035;159.2
1912;Totaal mannen en vrouwen;Totaal leeftijd;Enschede;2036;159.1
1913;Totaal mannen en vrouwen;Totaal leeftijd;Enschede;2037;159.0
1914;Totaal mannen en vrouwen;Totaal leeftijd;Enschede;2038;158.9
1915;Totaal mannen en vrouwen;Totaal leeftijd;Enschede;2039;158.9
1916;Totaal mannen en vrouwen;Totaal leeftijd;Enschede;2040;158.8
1917;Totaal mannen en vrouwen;Totaal leeftijd;'s-Gravenhage (gemeente);2014;507.5
1918;Totaal mannen en vrouwen;Totaal leeftijd;'s-Gravenhage (gemeente);2015;508.3
1919;Totaal mannen en vrouwen;Totaal leeftijd;'s-Gravenhage (gemeente);2016;510.4
1920;Totaal mannen en vrouwen;Totaal leeftijd;'s-Gravenhage (gemeente);2017;512.9
1921;Totaal mannen en vrouwen;Totaal leeftijd;'s-Gravenhage (gemeente);2018;515.7
1922;Totaal mannen en vrouwen;Totaal leeftijd;'s-Gravenhage (gemeente);2019;518.8
1923;Totaal mannen en vrouwen;Totaal leeftijd;'s-Gravenhage (gemeente);2020;521.5
1924;Totaal mannen en vrouwen;Totaal leeftijd;'s-Gravenhage (gemeente);2021;524.3
1925;Totaal mannen en vrouwen;Totaal leeftijd;'s-Gravenhage (gemeente);2022;527.0
1926;Totaal mannen en vrouwen;Totaal leeftijd;'s-Gravenhage (gemeente);2023;529.6
1927;Totaal mannen en vrouwen;Totaal leeftijd;'s-Gravenhage (gemeente);2024;532.3
1928;Totaal mannen en vrouwen;Totaal leeftijd;'s-Gravenhage (gemeente);2025;535.2
1929;Totaal mannen en vrouwen;Totaal leeftijd;'s-Gravenhage (gemeente);2026;538.3
1930;Totaal mannen en vrouwen;Totaal leeftijd;'s-Gravenhage (gemeente);2027;541.4
1931;Totaal mannen en vrouwen;Totaal leeftijd;'s-Gravenhage (gemeente);2028;544.2
1932;Totaal mannen en vrouwen;Totaal leeftijd;'s-Gravenhage (gemeente);2029;547.5
1933;Totaal mannen en vrouwen;Totaal leeftijd;'s-Gravenhage (gemeente);2030;550.4
1934;Totaal mannen en vrouwen;Totaal leeftijd;'s-Gravenhage (gemeente);2031;553.9
1935;Totaal mannen en vrouwen;Totaal leeftijd;'s-Gravenhage (gemeente);2032;557.1
1936;Totaal mannen en vrouwen;Totaal leeftijd;'s-Gravenhage (gemeente);2033;560.7
1937;Totaal mannen en vrouwen;Totaal leeftijd;'s-Gravenhage (gemeente);2034;564.2
1938;Totaal mannen en vrouwen;Totaal leeftijd;'s-Gravenhage (gemeente);2035;567.7
1939;Totaal mannen en vrouwen;Totaal leeftijd;'s-Gravenhage (gemeente);2036;571.1
1940;Totaal mannen en vrouwen;Totaal leeftijd;'s-Gravenhage (gemeente);2037;574.7
1941;Totaal mannen en vrouwen;Totaal leeftijd;'s-Gravenhage (gemeente);2038;578.2
1942;Totaal mannen en vrouwen;Totaal leeftijd;'s-Gravenhage (gemeente);2039;581.8
1943;Totaal mannen en vrouwen;Totaal leeftijd;'s-Gravenhage (gemeente);2040;585.8
1944;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (gemeente);2014;197.8
1945;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (gemeente);2015;200.9
1946;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (gemeente);2016;203.8
1947;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (gemeente);2017;206.8
1948;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (gemeente);2018;209.9
1949;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (gemeente);2019;213.0
1950;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (gemeente);2020;216.0
1951;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (gemeente);2021;219.0
1952;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (gemeente);2022;221.8
1953;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (gemeente);2023;224.3
1954;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (gemeente);2024;226.6
1955;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (gemeente);2025;228.4
1956;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (gemeente);2026;229.8
1957;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (gemeente);2027;230.7
1958;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (gemeente);2028;231.3
1959;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (gemeente);2029;231.8
1960;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (gemeente);2030;232.5
1961;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (gemeente);2031;232.8
1962;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (gemeente);2032;232.7
1963;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (gemeente);2033;232.4
1964;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (gemeente);2034;232.0
1965;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (gemeente);2035;231.5
1966;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (gemeente);2036;230.8
1967;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (gemeente);2037;230.2
1968;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (gemeente);2038;229.5
1969;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (gemeente);2039;228.9
1970;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (gemeente);2040;228.5
1971;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem;2014;154.5
1972;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem;2015;156.3
1973;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem;2016;157.7
1974;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem;2017;159.1
1975;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem;2018;160.8
1976;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem;2019;162.4
1977;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem;2020;164.0
1978;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem;2021;165.5
1979;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem;2022;167.1
1980;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem;2023;168.3
1981;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem;2024;169.7
1982;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem;2025;170.9
1983;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem;2026;171.9
1984;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem;2027;172.9
1985;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem;2028;173.9
1986;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem;2029;174.6
1987;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem;2030;175.2
1988;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem;2031;176.1
1989;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem;2032;176.5
1990;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem;2033;176.8
1991;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem;2034;177.2
1992;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem;2035;177.5
1993;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem;2036;177.6
1994;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem;2037;177.8
1995;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem;2038;177.9
1996;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem;2039;177.9
1997;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem;2040;177.8
1998;Totaal mannen en vrouwen;Totaal leeftijd;Haarlemmermeer;2014;144.9
1999;Totaal mannen en vrouwen;Totaal leeftijd;Haarlemmermeer;2015;145.5
2000;Totaal mannen en vrouwen;Totaal leeftijd;Haarlemmermeer;2016;146.7
2001;Totaal mannen en vrouwen;Totaal leeftijd;Haarlemmermeer;2017;148.3
2002;Totaal mannen en vrouwen;Totaal leeftijd;Haarlemmermeer;2018;150.5
2003;Totaal mannen en vrouwen;Totaal leeftijd;Haarlemmermeer;2019;152.4
2004;Totaal mannen en vrouwen;Totaal leeftijd;Haarlemmermeer;2020;154.1
2005;Totaal mannen en vrouwen;Totaal leeftijd;Haarlemmermeer;2021;155.6
2006;Totaal mannen en vrouwen;Totaal leeftijd;Haarlemmermeer;2022;156.9
2007;Totaal mannen en vrouwen;Totaal leeftijd;Haarlemmermeer;2023;158.4
2008;Totaal mannen en vrouwen;Totaal leeftijd;Haarlemmermeer;2024;160.1
2009;Totaal mannen en vrouwen;Totaal leeftijd;Haarlemmermeer;2025;161.7
2010;Totaal mannen en vrouwen;Totaal leeftijd;Haarlemmermeer;2026;163.3
2011;Totaal mannen en vrouwen;Totaal leeftijd;Haarlemmermeer;2027;164.9
2012;Totaal mannen en vrouwen;Totaal leeftijd;Haarlemmermeer;2028;166.5
2013;Totaal mannen en vrouwen;Totaal leeftijd;Haarlemmermeer;2029;168.1
2014;Totaal mannen en vrouwen;Totaal leeftijd;Haarlemmermeer;2030;169.9
2015;Totaal mannen en vrouwen;Totaal leeftijd;Haarlemmermeer;2031;171.4
2016;Totaal mannen en vrouwen;Totaal leeftijd;Haarlemmermeer;2032;172.8
2017;Totaal mannen en vrouwen;Totaal leeftijd;Haarlemmermeer;2033;174.4
2018;Totaal mannen en vrouwen;Totaal leeftijd;Haarlemmermeer;2034;175.7
2019;Totaal mannen en vrouwen;Totaal leeftijd;Haarlemmermeer;2035;176.8
2020;Totaal mannen en vrouwen;Totaal leeftijd;Haarlemmermeer;2036;177.5
2021;Totaal mannen en vrouwen;Totaal leeftijd;Haarlemmermeer;2037;178.2
2022;Totaal mannen en vrouwen;Totaal leeftijd;Haarlemmermeer;2038;178.4
2023;Totaal mannen en vrouwen;Totaal leeftijd;Haarlemmermeer;2039;178.6
2024;Totaal mannen en vrouwen;Totaal leeftijd;Haarlemmermeer;2040;178.5
2025;Totaal mannen en vrouwen;Totaal leeftijd;'s-Hertogenbosch;2014;143.4
2026;Totaal mannen en vrouwen;Totaal leeftijd;'s-Hertogenbosch;2015;144.4
2027;Totaal mannen en vrouwen;Totaal leeftijd;'s-Hertogenbosch;2016;145.5
2028;Totaal mannen en vrouwen;Totaal leeftijd;'s-Hertogenbosch;2017;146.5
2029;Totaal mannen en vrouwen;Totaal leeftijd;'s-Hertogenbosch;2018;147.6
2030;Totaal mannen en vrouwen;Totaal leeftijd;'s-Hertogenbosch;2019;148.3
2031;Totaal mannen en vrouwen;Totaal leeftijd;'s-Hertogenbosch;2020;149.2
2032;Totaal mannen en vrouwen;Totaal leeftijd;'s-Hertogenbosch;2021;149.8
2033;Totaal mannen en vrouwen;Totaal leeftijd;'s-Hertogenbosch;2022;150.7
2034;Totaal mannen en vrouwen;Totaal leeftijd;'s-Hertogenbosch;2023;151.3
2035;Totaal mannen en vrouwen;Totaal leeftijd;'s-Hertogenbosch;2024;151.9
2036;Totaal mannen en vrouwen;Totaal leeftijd;'s-Hertogenbosch;2025;152.2
2037;Totaal mannen en vrouwen;Totaal leeftijd;'s-Hertogenbosch;2026;152.8
2038;Totaal mannen en vrouwen;Totaal leeftijd;'s-Hertogenbosch;2027;153.4
2039;Totaal mannen en vrouwen;Totaal leeftijd;'s-Hertogenbosch;2028;154.1
2040;Totaal mannen en vrouwen;Totaal leeftijd;'s-Hertogenbosch;2029;154.9
2041;Totaal mannen en vrouwen;Totaal leeftijd;'s-Hertogenbosch;2030;155.5
2042;Totaal mannen en vrouwen;Totaal leeftijd;'s-Hertogenbosch;2031;156.2
2043;Totaal mannen en vrouwen;Totaal leeftijd;'s-Hertogenbosch;2032;156.6
2044;Totaal mannen en vrouwen;Totaal leeftijd;'s-Hertogenbosch;2033;157.0
2045;Totaal mannen en vrouwen;Totaal leeftijd;'s-Hertogenbosch;2034;157.6
2046;Totaal mannen en vrouwen;Totaal leeftijd;'s-Hertogenbosch;2035;157.9
2047;Totaal mannen en vrouwen;Totaal leeftijd;'s-Hertogenbosch;2036;158.0
2048;Totaal mannen en vrouwen;Totaal leeftijd;'s-Hertogenbosch;2037;158.3
2049;Totaal mannen en vrouwen;Totaal leeftijd;'s-Hertogenbosch;2038;158.3
2050;Totaal mannen en vrouwen;Totaal leeftijd;'s-Hertogenbosch;2039;158.2
2051;Totaal mannen en vrouwen;Totaal leeftijd;'s-Hertogenbosch;2040;158.2
2052;Totaal mannen en vrouwen;Totaal leeftijd;Leeuwarden;2014;95.4
2053;Totaal mannen en vrouwen;Totaal leeftijd;Leeuwarden;2015;95.8
2054;Totaal mannen en vrouwen;Totaal leeftijd;Leeuwarden;2016;96.0
2055;Totaal mannen en vrouwen;Totaal leeftijd;Leeuwarden;2017;96.4
2056;Totaal mannen en vrouwen;Totaal leeftijd;Leeuwarden;2018;96.8
2057;Totaal mannen en vrouwen;Totaal leeftijd;Leeuwarden;2019;97.3
2058;Totaal mannen en vrouwen;Totaal leeftijd;Leeuwarden;2020;97.9
2059;Totaal mannen en vrouwen;Totaal leeftijd;Leeuwarden;2021;98.4
2060;Totaal mannen en vrouwen;Totaal leeftijd;Leeuwarden;2022;99.1
2061;Totaal mannen en vrouwen;Totaal leeftijd;Leeuwarden;2023;99.4
2062;Totaal mannen en vrouwen;Totaal leeftijd;Leeuwarden;2024;99.8
2063;Totaal mannen en vrouwen;Totaal leeftijd;Leeuwarden;2025;100.4
2064;Totaal mannen en vrouwen;Totaal leeftijd;Leeuwarden;2026;100.6
2065;Totaal mannen en vrouwen;Totaal leeftijd;Leeuwarden;2027;100.8
2066;Totaal mannen en vrouwen;Totaal leeftijd;Leeuwarden;2028;101.0
2067;Totaal mannen en vrouwen;Totaal leeftijd;Leeuwarden;2029;101.3
2068;Totaal mannen en vrouwen;Totaal leeftijd;Leeuwarden;2030;101.6
2069;Totaal mannen en vrouwen;Totaal leeftijd;Leeuwarden;2031;102.0
2070;Totaal mannen en vrouwen;Totaal leeftijd;Leeuwarden;2032;102.0
2071;Totaal mannen en vrouwen;Totaal leeftijd;Leeuwarden;2033;102.3
2072;Totaal mannen en vrouwen;Totaal leeftijd;Leeuwarden;2034;102.6
2073;Totaal mannen en vrouwen;Totaal leeftijd;Leeuwarden;2035;102.8
2074;Totaal mannen en vrouwen;Totaal leeftijd;Leeuwarden;2036;103.0
2075;Totaal mannen en vrouwen;Totaal leeftijd;Leeuwarden;2037;103.0
2076;Totaal mannen en vrouwen;Totaal leeftijd;Leeuwarden;2038;103.0
2077;Totaal mannen en vrouwen;Totaal leeftijd;Leeuwarden;2039;103.0
2078;Totaal mannen en vrouwen;Totaal leeftijd;Leeuwarden;2040;103.1
2079;Totaal mannen en vrouwen;Totaal leeftijd;Leiden;2014;121.0
2080;Totaal mannen en vrouwen;Totaal leeftijd;Leiden;2015;122.2
2081;Totaal mannen en vrouwen;Totaal leeftijd;Leiden;2016;123.1
2082;Totaal mannen en vrouwen;Totaal leeftijd;Leiden;2017;124.0
2083;Totaal mannen en vrouwen;Totaal leeftijd;Leiden;2018;125.0
2084;Totaal mannen en vrouwen;Totaal leeftijd;Leiden;2019;125.6
2085;Totaal mannen en vrouwen;Totaal leeftijd;Leiden;2020;126.3
2086;Totaal mannen en vrouwen;Totaal leeftijd;Leiden;2021;127.0
2087;Totaal mannen en vrouwen;Totaal leeftijd;Leiden;2022;127.7
2088;Totaal mannen en vrouwen;Totaal leeftijd;Leiden;2023;128.3
2089;Totaal mannen en vrouwen;Totaal leeftijd;Leiden;2024;129.0
2090;Totaal mannen en vrouwen;Totaal leeftijd;Leiden;2025;129.5
2091;Totaal mannen en vrouwen;Totaal leeftijd;Leiden;2026;130.1
2092;Totaal mannen en vrouwen;Totaal leeftijd;Leiden;2027;130.7
2093;Totaal mannen en vrouwen;Totaal leeftijd;Leiden;2028;131.3
2094;Totaal mannen en vrouwen;Totaal leeftijd;Leiden;2029;131.8
2095;Totaal mannen en vrouwen;Totaal leeftijd;Leiden;2030;132.5
2096;Totaal mannen en vrouwen;Totaal leeftijd;Leiden;2031;133.0
2097;Totaal mannen en vrouwen;Totaal leeftijd;Leiden;2032;133.7
2098;Totaal mannen en vrouwen;Totaal leeftijd;Leiden;2033;134.2
2099;Totaal mannen en vrouwen;Totaal leeftijd;Leiden;2034;134.7
2100;Totaal mannen en vrouwen;Totaal leeftijd;Leiden;2035;135.2
2101;Totaal mannen en vrouwen;Totaal leeftijd;Leiden;2036;135.7
2102;Totaal mannen en vrouwen;Totaal leeftijd;Leiden;2037;136.1
2103;Totaal mannen en vrouwen;Totaal leeftijd;Leiden;2038;136.8
2104;Totaal mannen en vrouwen;Totaal leeftijd;Leiden;2039;137.4
2105;Totaal mannen en vrouwen;Totaal leeftijd;Leiden;2040;138.1
2106;Totaal mannen en vrouwen;Totaal leeftijd;Maastricht;2014;121.9
2107;Totaal mannen en vrouwen;Totaal leeftijd;Maastricht;2015;121.9
2108;Totaal mannen en vrouwen;Totaal leeftijd;Maastricht;2016;122.0
2109;Totaal mannen en vrouwen;Totaal leeftijd;Maastricht;2017;122.0
2110;Totaal mannen en vrouwen;Totaal leeftijd;Maastricht;2018;121.9
2111;Totaal mannen en vrouwen;Totaal leeftijd;Maastricht;2019;121.9
2112;Totaal mannen en vrouwen;Totaal leeftijd;Maastricht;2020;121.8
2113;Totaal mannen en vrouwen;Totaal leeftijd;Maastricht;2021;121.8
2114;Totaal mannen en vrouwen;Totaal leeftijd;Maastricht;2022;121.9
2115;Totaal mannen en vrouwen;Totaal leeftijd;Maastricht;2023;121.9
2116;Totaal mannen en vrouwen;Totaal leeftijd;Maastricht;2024;121.9
2117;Totaal mannen en vrouwen;Totaal leeftijd;Maastricht;2025;122.1
2118;Totaal mannen en vrouwen;Totaal leeftijd;Maastricht;2026;122.4
2119;Totaal mannen en vrouwen;Totaal leeftijd;Maastricht;2027;122.6
2120;Totaal mannen en vrouwen;Totaal leeftijd;Maastricht;2028;122.7
2121;Totaal mannen en vrouwen;Totaal leeftijd;Maastricht;2029;122.8
2122;Totaal mannen en vrouwen;Totaal leeftijd;Maastricht;2030;123.0
2123;Totaal mannen en vrouwen;Totaal leeftijd;Maastricht;2031;123.0
2124;Totaal mannen en vrouwen;Totaal leeftijd;Maastricht;2032;123.2
2125;Totaal mannen en vrouwen;Totaal leeftijd;Maastricht;2033;123.2
2126;Totaal mannen en vrouwen;Totaal leeftijd;Maastricht;2034;123.2
2127;Totaal mannen en vrouwen;Totaal leeftijd;Maastricht;2035;123.1
2128;Totaal mannen en vrouwen;Totaal leeftijd;Maastricht;2036;122.9
2129;Totaal mannen en vrouwen;Totaal leeftijd;Maastricht;2037;122.8
2130;Totaal mannen en vrouwen;Totaal leeftijd;Maastricht;2038;122.8
2131;Totaal mannen en vrouwen;Totaal leeftijd;Maastricht;2039;122.6
2132;Totaal mannen en vrouwen;Totaal leeftijd;Maastricht;2040;122.3
2133;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen;2014;167.1
2134;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen;2015;167.9
2135;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen;2016;168.5
2136;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen;2017;169.2
2137;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen;2018;170.2
2138;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen;2019;171.1
2139;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen;2020;172.0
2140;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen;2021;172.8
2141;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen;2022;173.6
2142;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen;2023;174.3
2143;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen;2024;174.8
2144;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen;2025;175.1
2145;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen;2026;175.8
2146;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen;2027;176.1
2147;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen;2028;176.4
2148;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen;2029;177.1
2149;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen;2030;177.8
2150;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen;2031;178.5
2151;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen;2032;178.9
2152;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen;2033;179.7
2153;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen;2034;180.1
2154;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen;2035;180.6
2155;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen;2036;180.9
2156;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen;2037;181.1
2157;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen;2038;181.5
2158;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen;2039;181.5
2159;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen;2040;181.5
2160;Totaal mannen en vrouwen;Totaal leeftijd;Rotterdam;2014;618.1
2161;Totaal mannen en vrouwen;Totaal leeftijd;Rotterdam;2015;620.5
2162;Totaal mannen en vrouwen;Totaal leeftijd;Rotterdam;2016;623.0
2163;Totaal mannen en vrouwen;Totaal leeftijd;Rotterdam;2017;625.3
2164;Totaal mannen en vrouwen;Totaal leeftijd;Rotterdam;2018;627.9
2165;Totaal mannen en vrouwen;Totaal leeftijd;Rotterdam;2019;630.7
2166;Totaal mannen en vrouwen;Totaal leeftijd;Rotterdam;2020;633.5
2167;Totaal mannen en vrouwen;Totaal leeftijd;Rotterdam;2021;636.5
2168;Totaal mannen en vrouwen;Totaal leeftijd;Rotterdam;2022;639.5
2169;Totaal mannen en vrouwen;Totaal leeftijd;Rotterdam;2023;642.3
2170;Totaal mannen en vrouwen;Totaal leeftijd;Rotterdam;2024;645.1
2171;Totaal mannen en vrouwen;Totaal leeftijd;Rotterdam;2025;647.9
2172;Totaal mannen en vrouwen;Totaal leeftijd;Rotterdam;2026;650.1
2173;Totaal mannen en vrouwen;Totaal leeftijd;Rotterdam;2027;652.4
2174;Totaal mannen en vrouwen;Totaal leeftijd;Rotterdam;2028;654.9
2175;Totaal mannen en vrouwen;Totaal leeftijd;Rotterdam;2029;656.3
2176;Totaal mannen en vrouwen;Totaal leeftijd;Rotterdam;2030;657.9
2177;Totaal mannen en vrouwen;Totaal leeftijd;Rotterdam;2031;659.7
2178;Totaal mannen en vrouwen;Totaal leeftijd;Rotterdam;2032;661.0
2179;Totaal mannen en vrouwen;Totaal leeftijd;Rotterdam;2033;662.2
2180;Totaal mannen en vrouwen;Totaal leeftijd;Rotterdam;2034;663.1
2181;Totaal mannen en vrouwen;Totaal leeftijd;Rotterdam;2035;663.9
2182;Totaal mannen en vrouwen;Totaal leeftijd;Rotterdam;2036;664.6
2183;Totaal mannen en vrouwen;Totaal leeftijd;Rotterdam;2037;665.2
2184;Totaal mannen en vrouwen;Totaal leeftijd;Rotterdam;2038;666.0
2185;Totaal mannen en vrouwen;Totaal leeftijd;Rotterdam;2039;667.2
2186;Totaal mannen en vrouwen;Totaal leeftijd;Rotterdam;2040;668.0
2187;Totaal mannen en vrouwen;Totaal leeftijd;Tilburg;2014;208.6
2188;Totaal mannen en vrouwen;Totaal leeftijd;Tilburg;2015;209.1
2189;Totaal mannen en vrouwen;Totaal leeftijd;Tilburg;2016;209.9
2190;Totaal mannen en vrouwen;Totaal leeftijd;Tilburg;2017;210.6
