ID;LeeftijdReferentiepersoon;KinderenInHuishouden;Perioden;Paren_1;Eenouderhuishoudens_2
3109;75 tot 80 jaar;Één kind;2052;17011;12580.0
3110;75 tot 80 jaar;Één kind;2053;17088;12262.0
3111;75 tot 80 jaar;Één kind;2054;17145;12138.0
3112;75 tot 80 jaar;Één kind;2055;17275;12088.0
3113;75 tot 80 jaar;Één kind;2056;17465;12177.0
3114;75 tot 80 jaar;Één kind;2057;17693;12253.0
3115;75 tot 80 jaar;Één kind;2058;17900;12263.0
3116;75 tot 80 jaar;Één kind;2059;18115;12233.0
3117;75 tot 80 jaar;Één kind;2060;18361;12257.0
3118;75 tot 80 jaar;Één kind;2061;18620;12250.0
3119;75 tot 80 jaar;Één kind;2062;18871;12366.0
3120;75 tot 80 jaar;Één kind;2063;19126;12563.0
3121;75 tot 80 jaar;Één kind;2064;19379;12779.0
3122;75 tot 80 jaar;Één kind;2065;19618;12993.0
3123;75 tot 80 jaar;Één kind;2066;19840;13280.0
3124;75 tot 80 jaar;Één kind;2067;20013;13489.0
3125;75 tot 80 jaar;Één kind;2068;20196;13646.0
3126;75 tot 80 jaar;Één kind;2069;20399;13782.0
3127;75 tot 80 jaar;Één kind;2070;20577;13897.0
3128;75 tot 80 jaar;Twee kinderen;2025;1357;690.0
3129;75 tot 80 jaar;Twee kinderen;2026;1425;717.0
3130;75 tot 80 jaar;Twee kinderen;2027;1484;705.0
3131;75 tot 80 jaar;Twee kinderen;2028;1536;708.0
3132;75 tot 80 jaar;Twee kinderen;2029;1584;718.0
3133;75 tot 80 jaar;Twee kinderen;2030;1628;732.0
3134;75 tot 80 jaar;Twee kinderen;2031;1670;748.0
3135;75 tot 80 jaar;Twee kinderen;2032;1710;774.0
3136;75 tot 80 jaar;Twee kinderen;2033;1743;796.0
3137;75 tot 80 jaar;Twee kinderen;2034;1774;821.0
3138;75 tot 80 jaar;Twee kinderen;2035;1806;844.0
3139;75 tot 80 jaar;Twee kinderen;2036;1838;870.0
3140;75 tot 80 jaar;Twee kinderen;2037;1852;891.0
3141;75 tot 80 jaar;Twee kinderen;2038;1860;910.0
3142;75 tot 80 jaar;Twee kinderen;2039;1860;927.0
3143;75 tot 80 jaar;Twee kinderen;2040;1871;945.0
3144;75 tot 80 jaar;Twee kinderen;2041;1886;954.0
3145;75 tot 80 jaar;Twee kinderen;2042;1913;960.0
3146;75 tot 80 jaar;Twee kinderen;2043;1937;960.0
3147;75 tot 80 jaar;Twee kinderen;2044;1948;959.0
3148;75 tot 80 jaar;Twee kinderen;2045;1958;964.0
3149;75 tot 80 jaar;Twee kinderen;2046;1978;970.0
3150;75 tot 80 jaar;Twee kinderen;2047;1994;968.0
3151;75 tot 80 jaar;Twee kinderen;2048;2013;961.0
3152;75 tot 80 jaar;Twee kinderen;2049;2046;938.0
3153;75 tot 80 jaar;Twee kinderen;2050;2073;904.0
3154;75 tot 80 jaar;Twee kinderen;2051;2107;869.0
3155;75 tot 80 jaar;Twee kinderen;2052;2138;841.0
3156;75 tot 80 jaar;Twee kinderen;2053;2169;820.0
3157;75 tot 80 jaar;Twee kinderen;2054;2195;812.0
3158;75 tot 80 jaar;Twee kinderen;2055;2221;808.0
3159;75 tot 80 jaar;Twee kinderen;2056;2252;814.0
3160;75 tot 80 jaar;Twee kinderen;2057;2281;819.0
3161;75 tot 80 jaar;Twee kinderen;2058;2311;820.0
3162;75 tot 80 jaar;Twee kinderen;2059;2338;818.0
3163;75 tot 80 jaar;Twee kinderen;2060;2361;819.0
3164;75 tot 80 jaar;Twee kinderen;2061;2388;819.0
3165;75 tot 80 jaar;Twee kinderen;2062;2415;826.0
3166;75 tot 80 jaar;Twee kinderen;2063;2439;839.0
3167;75 tot 80 jaar;Twee kinderen;2064;2463;853.0
3168;75 tot 80 jaar;Twee kinderen;2065;2491;868.0
3169;75 tot 80 jaar;Twee kinderen;2066;2511;887.0
3170;75 tot 80 jaar;Twee kinderen;2067;2524;901.0
3171;75 tot 80 jaar;Twee kinderen;2068;2532;911.0
3172;75 tot 80 jaar;Twee kinderen;2069;2545;920.0
3173;75 tot 80 jaar;Twee kinderen;2070;2559;928.0
3174;75 tot 80 jaar;Drie kinderen of meer;2025;316;65.0
3175;75 tot 80 jaar;Drie kinderen of meer;2026;320;68.0
3176;75 tot 80 jaar;Drie kinderen of meer;2027;331;66.0
3177;75 tot 80 jaar;Drie kinderen of meer;2028;337;67.0
3178;75 tot 80 jaar;Drie kinderen of meer;2029;350;67.0
3179;75 tot 80 jaar;Drie kinderen of meer;2030;359;68.0
3180;75 tot 80 jaar;Drie kinderen of meer;2031;364;70.0
3181;75 tot 80 jaar;Drie kinderen of meer;2032;372;72.0
3182;75 tot 80 jaar;Drie kinderen of meer;2033;374;74.0
3183;75 tot 80 jaar;Drie kinderen of meer;2034;377;76.0
3184;75 tot 80 jaar;Drie kinderen of meer;2035;377;78.0
3185;75 tot 80 jaar;Drie kinderen of meer;2036;374;80.0
3186;75 tot 80 jaar;Drie kinderen of meer;2037;370;81.0
3187;75 tot 80 jaar;Drie kinderen of meer;2038;371;83.0
3188;75 tot 80 jaar;Drie kinderen of meer;2039;375;84.0
3189;75 tot 80 jaar;Drie kinderen of meer;2040;376;85.0
3190;75 tot 80 jaar;Drie kinderen of meer;2041;374;86.0
3191;75 tot 80 jaar;Drie kinderen of meer;2042;380;86.0
3192;75 tot 80 jaar;Drie kinderen of meer;2043;392;86.0
3193;75 tot 80 jaar;Drie kinderen of meer;2044;392;85.0
3194;75 tot 80 jaar;Drie kinderen of meer;2045;382;85.0
3195;75 tot 80 jaar;Drie kinderen of meer;2046;371;86.0
3196;75 tot 80 jaar;Drie kinderen of meer;2047;369;85.0
3197;75 tot 80 jaar;Drie kinderen of meer;2048;360;84.0
3198;75 tot 80 jaar;Drie kinderen of meer;2049;352;82.0
3199;75 tot 80 jaar;Drie kinderen of meer;2050;343;79.0
3200;75 tot 80 jaar;Drie kinderen of meer;2051;337;76.0
3201;75 tot 80 jaar;Drie kinderen of meer;2052;340;73.0
3202;75 tot 80 jaar;Drie kinderen of meer;2053;342;71.0
3203;75 tot 80 jaar;Drie kinderen of meer;2054;348;71.0
3204;75 tot 80 jaar;Drie kinderen of meer;2055;348;70.0
3205;75 tot 80 jaar;Drie kinderen of meer;2056;352;71.0
3206;75 tot 80 jaar;Drie kinderen of meer;2057;356;71.0
3207;75 tot 80 jaar;Drie kinderen of meer;2058;359;71.0
3208;75 tot 80 jaar;Drie kinderen of meer;2059;360;71.0
3209;75 tot 80 jaar;Drie kinderen of meer;2060;362;71.0
3210;75 tot 80 jaar;Drie kinderen of meer;2061;365;71.0
3211;75 tot 80 jaar;Drie kinderen of meer;2062;367;72.0
3212;75 tot 80 jaar;Drie kinderen of meer;2063;368;73.0
3213;75 tot 80 jaar;Drie kinderen of meer;2064;372;74.0
3214;75 tot 80 jaar;Drie kinderen of meer;2065;373;76.0
3215;75 tot 80 jaar;Drie kinderen of meer;2066;377;77.0
3216;75 tot 80 jaar;Drie kinderen of meer;2067;381;79.0
3217;75 tot 80 jaar;Drie kinderen of meer;2068;386;80.0
3218;75 tot 80 jaar;Drie kinderen of meer;2069;389;81.0
3219;75 tot 80 jaar;Drie kinderen of meer;2070;393;81.0
3220;80 tot 85 jaar;Totaal;2025;157621;7792.0
3221;80 tot 85 jaar;Totaal;2026;161013;7851.0
3222;80 tot 85 jaar;Totaal;2027;180943;8505.0
3223;80 tot 85 jaar;Totaal;2028;196216;9016.0
3224;80 tot 85 jaar;Totaal;2029;206050;9430.0
3225;80 tot 85 jaar;Totaal;2030;212058;9735.0
3226;80 tot 85 jaar;Totaal;2031;217964;10162.0
3227;80 tot 85 jaar;Totaal;2032;212967;10010.0
3228;80 tot 85 jaar;Totaal;2033;211237;10049.0
3229;80 tot 85 jaar;Totaal;2034;211098;10189.0
3230;80 tot 85 jaar;Totaal;2035;213131;10401.0
3231;80 tot 85 jaar;Totaal;2036;216043;10656.0
3232;80 tot 85 jaar;Totaal;2037;220409;11000.0
3233;80 tot 85 jaar;Totaal;2038;224355;11317.0
3234;80 tot 85 jaar;Totaal;2039;229562;11665.0
3235;80 tot 85 jaar;Totaal;2040;235131;12008.0
3236;80 tot 85 jaar;Totaal;2041;240814;12344.0
3237;80 tot 85 jaar;Totaal;2042;246756;12649.0
3238;80 tot 85 jaar;Totaal;2043;252383;12915.0
3239;80 tot 85 jaar;Totaal;2044;258141;13167.0
3240;80 tot 85 jaar;Totaal;2045;263718;13422.0
3241;80 tot 85 jaar;Totaal;2046;267478;13567.0
3242;80 tot 85 jaar;Totaal;2047;268984;13629.0
3243;80 tot 85 jaar;Totaal;2048;269792;13625.0
3244;80 tot 85 jaar;Totaal;2049;269972;13616.0
3245;80 tot 85 jaar;Totaal;2050;272229;13678.0
3246;80 tot 85 jaar;Totaal;2051;273665;13734.0
3247;80 tot 85 jaar;Totaal;2052;273352;13696.0
3248;80 tot 85 jaar;Totaal;2053;270150;13577.0
3249;80 tot 85 jaar;Totaal;2054;262887;13241.0
3250;80 tot 85 jaar;Totaal;2055;252361;12742.0
3251;80 tot 85 jaar;Totaal;2056;241720;12231.0
3252;80 tot 85 jaar;Totaal;2057;233623;11805.0
3253;80 tot 85 jaar;Totaal;2058;227847;11488.0
3254;80 tot 85 jaar;Totaal;2059;226381;11373.0
3255;80 tot 85 jaar;Totaal;2060;226476;11322.0
3256;80 tot 85 jaar;Totaal;2061;230182;11418.0
3257;80 tot 85 jaar;Totaal;2062;233006;11506.0
3258;80 tot 85 jaar;Totaal;2063;235459;11534.0
3259;80 tot 85 jaar;Totaal;2064;237026;11527.0
3260;80 tot 85 jaar;Totaal;2065;240278;11564.0
3261;80 tot 85 jaar;Totaal;2066;242755;11577.0
3262;80 tot 85 jaar;Totaal;2067;247212;11693.0
3263;80 tot 85 jaar;Totaal;2068;253106;11878.0
3264;80 tot 85 jaar;Totaal;2069;258970;12091.0
3265;80 tot 85 jaar;Totaal;2070;263991;12291.0
3266;80 tot 85 jaar;Geen kinderen;2025;151700;
3267;80 tot 85 jaar;Geen kinderen;2026;154861;
3268;80 tot 85 jaar;Geen kinderen;2027;174503;
3269;80 tot 85 jaar;Geen kinderen;2028;189500;
3270;80 tot 85 jaar;Geen kinderen;2029;199112;
3271;80 tot 85 jaar;Geen kinderen;2030;204902;
3272;80 tot 85 jaar;Geen kinderen;2031;210590;
3273;80 tot 85 jaar;Geen kinderen;2032;205428;
3274;80 tot 85 jaar;Geen kinderen;2033;203505;
3275;80 tot 85 jaar;Geen kinderen;2034;203169;
3276;80 tot 85 jaar;Geen kinderen;2035;204998;
3277;80 tot 85 jaar;Geen kinderen;2036;207683;
3278;80 tot 85 jaar;Geen kinderen;2037;211853;
3279;80 tot 85 jaar;Geen kinderen;2038;215622;
3280;80 tot 85 jaar;Geen kinderen;2039;220640;
3281;80 tot 85 jaar;Geen kinderen;2040;226021;
3282;80 tot 85 jaar;Geen kinderen;2041;231547;
3283;80 tot 85 jaar;Geen kinderen;2042;237334;
3284;80 tot 85 jaar;Geen kinderen;2043;242839;
3285;80 tot 85 jaar;Geen kinderen;2044;248489;
3286;80 tot 85 jaar;Geen kinderen;2045;253934;
3287;80 tot 85 jaar;Geen kinderen;2046;257565;
3288;80 tot 85 jaar;Geen kinderen;2047;258998;
3289;80 tot 85 jaar;Geen kinderen;2048;259762;
3290;80 tot 85 jaar;Geen kinderen;2049;259939;
3291;80 tot 85 jaar;Geen kinderen;2050;262181;
3292;80 tot 85 jaar;Geen kinderen;2051;263606;
3293;80 tot 85 jaar;Geen kinderen;2052;263294;
3294;80 tot 85 jaar;Geen kinderen;2053;260096;
3295;80 tot 85 jaar;Geen kinderen;2054;252865;
3296;80 tot 85 jaar;Geen kinderen;2055;242369;
3297;80 tot 85 jaar;Geen kinderen;2056;231724;
3298;80 tot 85 jaar;Geen kinderen;2057;223604;
3299;80 tot 85 jaar;Geen kinderen;2058;217806;
3300;80 tot 85 jaar;Geen kinderen;2059;216287;
3301;80 tot 85 jaar;Geen kinderen;2060;216305;
3302;80 tot 85 jaar;Geen kinderen;2061;219896;
3303;80 tot 85 jaar;Geen kinderen;2062;222592;
3304;80 tot 85 jaar;Geen kinderen;2063;224921;
3305;80 tot 85 jaar;Geen kinderen;2064;226364;
3306;80 tot 85 jaar;Geen kinderen;2065;229474;
3307;80 tot 85 jaar;Geen kinderen;2066;231797;
3308;80 tot 85 jaar;Geen kinderen;2067;236096;
3309;80 tot 85 jaar;Geen kinderen;2068;241833;
3310;80 tot 85 jaar;Geen kinderen;2069;247535;
3311;80 tot 85 jaar;Geen kinderen;2070;252401;
3312;80 tot 85 jaar;Één kind;2025;5230;7295.0
3313;80 tot 85 jaar;Één kind;2026;5445;7351.0
3314;80 tot 85 jaar;Één kind;2027;5703;7965.0
3315;80 tot 85 jaar;Één kind;2028;5947;8445.0
3316;80 tot 85 jaar;Één kind;2029;6137;8835.0
3317;80 tot 85 jaar;Één kind;2030;6326;9122.0
3318;80 tot 85 jaar;Één kind;2031;6502;9524.0
3319;80 tot 85 jaar;Één kind;2032;6640;9383.0
3320;80 tot 85 jaar;Één kind;2033;6809;9422.0
3321;80 tot 85 jaar;Één kind;2034;6981;9555.0
3322;80 tot 85 jaar;Één kind;2035;7164;9755.0
3323;80 tot 85 jaar;Één kind;2036;7371;9996.0
3324;80 tot 85 jaar;Één kind;2037;7546;10320.0
3325;80 tot 85 jaar;Één kind;2038;7707;10619.0
3326;80 tot 85 jaar;Één kind;2039;7884;10946.0
3327;80 tot 85 jaar;Één kind;2040;8053;11270.0
3328;80 tot 85 jaar;Één kind;2041;8198;11586.0
3329;80 tot 85 jaar;Één kind;2042;8334;11873.0
3330;80 tot 85 jaar;Één kind;2043;8441;12123.0
3331;80 tot 85 jaar;Één kind;2044;8535;12360.0
3332;80 tot 85 jaar;Één kind;2045;8656;12600.0
3333;80 tot 85 jaar;Één kind;2046;8770;12735.0
3334;80 tot 85 jaar;Één kind;2047;8819;12793.0
3335;80 tot 85 jaar;Één kind;2048;8854;12788.0
3336;80 tot 85 jaar;Één kind;2049;8848;12779.0
3337;80 tot 85 jaar;Één kind;2050;8857;12837.0
3338;80 tot 85 jaar;Één kind;2051;8862;12889.0
3339;80 tot 85 jaar;Één kind;2052;8851;12853.0
3340;80 tot 85 jaar;Één kind;2053;8835;12741.0
3341;80 tot 85 jaar;Één kind;2054;8790;12425.0
3342;80 tot 85 jaar;Één kind;2055;8757;11958.0
3343;80 tot 85 jaar;Één kind;2056;8751;11478.0
3344;80 tot 85 jaar;Één kind;2057;8767;11078.0
3345;80 tot 85 jaar;Één kind;2058;8786;10781.0
3346;80 tot 85 jaar;Één kind;2059;8837;10673.0
3347;80 tot 85 jaar;Één kind;2060;8912;10625.0
3348;80 tot 85 jaar;Één kind;2061;9020;10715.0
3349;80 tot 85 jaar;Één kind;2062;9138;10798.0
3350;80 tot 85 jaar;Één kind;2063;9251;10825.0
3351;80 tot 85 jaar;Één kind;2064;9365;10818.0
3352;80 tot 85 jaar;Één kind;2065;9495;10853.0
3353;80 tot 85 jaar;Één kind;2066;9635;10865.0
3354;80 tot 85 jaar;Één kind;2067;9778;10974.0
3355;80 tot 85 jaar;Één kind;2068;9922;11147.0
3356;80 tot 85 jaar;Één kind;2069;10070;11347.0
3357;80 tot 85 jaar;Één kind;2070;10209;11535.0
3358;80 tot 85 jaar;Twee kinderen;2025;564;458.0
3359;80 tot 85 jaar;Twee kinderen;2026;579;461.0
3360;80 tot 85 jaar;Twee kinderen;2027;604;498.0
3361;80 tot 85 jaar;Twee kinderen;2028;633;527.0
3362;80 tot 85 jaar;Twee kinderen;2029;660;549.0
3363;80 tot 85 jaar;Twee kinderen;2030;687;566.0
3364;80 tot 85 jaar;Twee kinderen;2031;724;589.0
3365;80 tot 85 jaar;Twee kinderen;2032;747;579.0
3366;80 tot 85 jaar;Twee kinderen;2033;770;579.0
3367;80 tot 85 jaar;Twee kinderen;2034;792;586.0
3368;80 tot 85 jaar;Twee kinderen;2035;814;597.0
3369;80 tot 85 jaar;Twee kinderen;2036;835;610.0
3370;80 tot 85 jaar;Twee kinderen;2037;855;629.0
3371;80 tot 85 jaar;Twee kinderen;2038;871;646.0
3372;80 tot 85 jaar;Twee kinderen;2039;882;665.0
3373;80 tot 85 jaar;Twee kinderen;2040;899;683.0
3374;80 tot 85 jaar;Twee kinderen;2041;913;702.0
3375;80 tot 85 jaar;Twee kinderen;2042;932;719.0
3376;80 tot 85 jaar;Twee kinderen;2043;943;734.0
3377;80 tot 85 jaar;Twee kinderen;2044;953;748.0
3378;80 tot 85 jaar;Twee kinderen;2045;968;762.0
3379;80 tot 85 jaar;Twee kinderen;2046;985;771.0
3380;80 tot 85 jaar;Twee kinderen;2047;1001;775.0
3381;80 tot 85 jaar;Twee kinderen;2048;1014;776.0
3382;80 tot 85 jaar;Twee kinderen;2049;1025;776.0
3383;80 tot 85 jaar;Twee kinderen;2050;1038;780.0
3384;80 tot 85 jaar;Twee kinderen;2051;1050;784.0
3385;80 tot 85 jaar;Twee kinderen;2052;1060;782.0
3386;80 tot 85 jaar;Twee kinderen;2053;1072;776.0
3387;80 tot 85 jaar;Twee kinderen;2054;1081;757.0
3388;80 tot 85 jaar;Twee kinderen;2055;1085;728.0
3389;80 tot 85 jaar;Twee kinderen;2056;1093;699.0
3390;80 tot 85 jaar;Twee kinderen;2057;1098;675.0
3391;80 tot 85 jaar;Twee kinderen;2058;1100;656.0
3392;80 tot 85 jaar;Twee kinderen;2059;1103;650.0
3393;80 tot 85 jaar;Twee kinderen;2060;1104;647.0
3394;80 tot 85 jaar;Twee kinderen;2061;1110;652.0
3395;80 tot 85 jaar;Twee kinderen;2062;1119;657.0
3396;80 tot 85 jaar;Twee kinderen;2063;1128;658.0
3397;80 tot 85 jaar;Twee kinderen;2064;1135;658.0
3398;80 tot 85 jaar;Twee kinderen;2065;1147;660.0
3399;80 tot 85 jaar;Twee kinderen;2066;1158;661.0
3400;80 tot 85 jaar;Twee kinderen;2067;1170;667.0
3401;80 tot 85 jaar;Twee kinderen;2068;1180;678.0
3402;80 tot 85 jaar;Twee kinderen;2069;1192;690.0
3403;80 tot 85 jaar;Twee kinderen;2070;1206;701.0
3404;80 tot 85 jaar;Drie kinderen of meer;2025;127;39.0
3405;80 tot 85 jaar;Drie kinderen of meer;2026;128;39.0
3406;80 tot 85 jaar;Drie kinderen of meer;2027;133;42.0
3407;80 tot 85 jaar;Drie kinderen of meer;2028;136;44.0
3408;80 tot 85 jaar;Drie kinderen of meer;2029;141;46.0
3409;80 tot 85 jaar;Drie kinderen of meer;2030;143;47.0
3410;80 tot 85 jaar;Drie kinderen of meer;2031;148;49.0
3411;80 tot 85 jaar;Drie kinderen of meer;2032;152;48.0
3412;80 tot 85 jaar;Drie kinderen of meer;2033;153;48.0
3413;80 tot 85 jaar;Drie kinderen of meer;2034;156;48.0
3414;80 tot 85 jaar;Drie kinderen of meer;2035;155;49.0
3415;80 tot 85 jaar;Drie kinderen of meer;2036;154;50.0
3416;80 tot 85 jaar;Drie kinderen of meer;2037;155;51.0
3417;80 tot 85 jaar;Drie kinderen of meer;2038;155;52.0
3418;80 tot 85 jaar;Drie kinderen of meer;2039;156;54.0
3419;80 tot 85 jaar;Drie kinderen of meer;2040;158;55.0
3420;80 tot 85 jaar;Drie kinderen of meer;2041;156;56.0
3421;80 tot 85 jaar;Drie kinderen of meer;2042;156;57.0
3422;80 tot 85 jaar;Drie kinderen of meer;2043;160;58.0
3423;80 tot 85 jaar;Drie kinderen of meer;2044;164;59.0
3424;80 tot 85 jaar;Drie kinderen of meer;2045;160;60.0
3425;80 tot 85 jaar;Drie kinderen of meer;2046;158;61.0
3426;80 tot 85 jaar;Drie kinderen of meer;2047;166;61.0
3427;80 tot 85 jaar;Drie kinderen of meer;2048;162;61.0
3428;80 tot 85 jaar;Drie kinderen of meer;2049;160;61.0
3429;80 tot 85 jaar;Drie kinderen of meer;2050;153;61.0
3430;80 tot 85 jaar;Drie kinderen of meer;2051;147;61.0
3431;80 tot 85 jaar;Drie kinderen of meer;2052;147;61.0
3432;80 tot 85 jaar;Drie kinderen of meer;2053;147;60.0
3433;80 tot 85 jaar;Drie kinderen of meer;2054;151;59.0
3434;80 tot 85 jaar;Drie kinderen of meer;2055;150;56.0
3435;80 tot 85 jaar;Drie kinderen of meer;2056;152;54.0
3436;80 tot 85 jaar;Drie kinderen of meer;2057;154;52.0
3437;80 tot 85 jaar;Drie kinderen of meer;2058;155;51.0
3438;80 tot 85 jaar;Drie kinderen of meer;2059;154;50.0
3439;80 tot 85 jaar;Drie kinderen of meer;2060;155;50.0
3440;80 tot 85 jaar;Drie kinderen of meer;2061;156;51.0
3441;80 tot 85 jaar;Drie kinderen of meer;2062;157;51.0
3442;80 tot 85 jaar;Drie kinderen of meer;2063;159;51.0
3443;80 tot 85 jaar;Drie kinderen of meer;2064;162;51.0
3444;80 tot 85 jaar;Drie kinderen of meer;2065;162;51.0
3445;80 tot 85 jaar;Drie kinderen of meer;2066;165;51.0
3446;80 tot 85 jaar;Drie kinderen of meer;2067;168;52.0
3447;80 tot 85 jaar;Drie kinderen of meer;2068;171;53.0
3448;80 tot 85 jaar;Drie kinderen of meer;2069;173;54.0
3449;80 tot 85 jaar;Drie kinderen of meer;2070;175;55.0
3450;85 tot 90 jaar;Totaal;2025;65956;5378.0
3451;85 tot 90 jaar;Totaal;2026;68694;5424.0
3452;85 tot 90 jaar;Totaal;2027;70709;5503.0
3453;85 tot 90 jaar;Totaal;2028;73709;5681.0
3454;85 tot 90 jaar;Totaal;2029;77862;5845.0
3455;85 tot 90 jaar;Totaal;2030;82660;6103.0
3456;85 tot 90 jaar;Totaal;2031;85583;6254.0
3457;85 tot 90 jaar;Totaal;2032;98412;6920.0
3458;85 tot 90 jaar;Totaal;2033;108038;7459.0
3459;85 tot 90 jaar;Totaal;2034;114182;7853.0
3460;85 tot 90 jaar;Totaal;2035;117841;8144.0
3461;85 tot 90 jaar;Totaal;2036;120985;8469.0
3462;85 tot 90 jaar;Totaal;2037;119515;8377.0
3463;85 tot 90 jaar;Totaal;2038;120000;8436.0
3464;85 tot 90 jaar;Totaal;2039;121194;8565.0
3465;85 tot 90 jaar;Totaal;2040;123492;8758.0
3466;85 tot 90 jaar;Totaal;2041;126203;8983.0
3467;85 tot 90 jaar;Totaal;2042;129784;9280.0
3468;85 tot 90 jaar;Totaal;2043;133222;9553.0
3469;85 tot 90 jaar;Totaal;2044;137359;9858.0
3470;85 tot 90 jaar;Totaal;2045;141744;10152.0
3471;85 tot 90 jaar;Totaal;2046;146122;10432.0
3472;85 tot 90 jaar;Totaal;2047;150811;10706.0
3473;85 tot 90 jaar;Totaal;2048;155244;10951.0
3474;85 tot 90 jaar;Totaal;2049;159861;11185.0
3475;85 tot 90 jaar;Totaal;2050;164377;11407.0
3476;85 tot 90 jaar;Totaal;2051;167603;11558.0
3477;85 tot 90 jaar;Totaal;2052;169402;11623.0
3478;85 tot 90 jaar;Totaal;2053;170804;11650.0
3479;85 tot 90 jaar;Totaal;2054;171973;11669.0
3480;85 tot 90 jaar;Totaal;2055;174839;11763.0
3481;85 tot 90 jaar;Totaal;2056;176899;11841.0
3482;85 tot 90 jaar;Totaal;2057;177528;11826.0
3483;85 tot 90 jaar;Totaal;2058;176032;11725.0
3484;85 tot 90 jaar;Totaal;2059;171726;11442.0
3485;85 tot 90 jaar;Totaal;2060;165685;11029.0
3486;85 tot 90 jaar;Totaal;2061;159653;10603.0
3487;85 tot 90 jaar;Totaal;2062;155468;10261.0
3488;85 tot 90 jaar;Totaal;2063;152766;10016.0
3489;85 tot 90 jaar;Totaal;2064;152844;9944.0
3490;85 tot 90 jaar;Totaal;2065;153887;9931.0
3491;85 tot 90 jaar;Totaal;2066;157375;10045.0
3492;85 tot 90 jaar;Totaal;2067;160117;10144.0
3493;85 tot 90 jaar;Totaal;2068;162419;10194.0
3494;85 tot 90 jaar;Totaal;2069;164124;10212.0
3495;85 tot 90 jaar;Totaal;2070;167121;10281.0
3496;85 tot 90 jaar;Geen kinderen;2025;63763;
3497;85 tot 90 jaar;Geen kinderen;2026;66403;
3498;85 tot 90 jaar;Geen kinderen;2027;68268;
3499;85 tot 90 jaar;Geen kinderen;2028;71132;
3500;85 tot 90 jaar;Geen kinderen;2029;75164;
3501;85 tot 90 jaar;Geen kinderen;2030;79844;
3502;85 tot 90 jaar;Geen kinderen;2031;82666;
3503;85 tot 90 jaar;Geen kinderen;2032;95364;
3504;85 tot 90 jaar;Geen kinderen;2033;104867;
3505;85 tot 90 jaar;Geen kinderen;2034;110909;
3506;85 tot 90 jaar;Geen kinderen;2035;114475;
3507;85 tot 90 jaar;Geen kinderen;2036;117521;
3508;85 tot 90 jaar;Geen kinderen;2037;115973;
3509;85 tot 90 jaar;Geen kinderen;2038;116369;
3510;85 tot 90 jaar;Geen kinderen;2039;117469;
3511;85 tot 90 jaar;Geen kinderen;2040;119669;
3512;85 tot 90 jaar;Geen kinderen;2041;122284;
3513;85 tot 90 jaar;Geen kinderen;2042;125768;
3514;85 tot 90 jaar;Geen kinderen;2043;129110;
3515;85 tot 90 jaar;Geen kinderen;2044;133151;
3516;85 tot 90 jaar;Geen kinderen;2045;137438;
3517;85 tot 90 jaar;Geen kinderen;2046;141728;
3518;85 tot 90 jaar;Geen kinderen;2047;146341;
3519;85 tot 90 jaar;Geen kinderen;2048;150711;
3520;85 tot 90 jaar;Geen kinderen;2049;155268;
3521;85 tot 90 jaar;Geen kinderen;2050;159713;
3522;85 tot 90 jaar;Geen kinderen;2051;162884;
3523;85 tot 90 jaar;Geen kinderen;2052;164646;
3524;85 tot 90 jaar;Geen kinderen;2053;166024;
3525;85 tot 90 jaar;Geen kinderen;2054;167191;
3526;85 tot 90 jaar;Geen kinderen;2055;170047;
3527;85 tot 90 jaar;Geen kinderen;2056;172105;
3528;85 tot 90 jaar;Geen kinderen;2057;172739;
3529;85 tot 90 jaar;Geen kinderen;2058;171250;
3530;85 tot 90 jaar;Geen kinderen;2059;166952;
3531;85 tot 90 jaar;Geen kinderen;2060;160916;
3532;85 tot 90 jaar;Geen kinderen;2061;154869;
3533;85 tot 90 jaar;Geen kinderen;2062;150662;
3534;85 tot 90 jaar;Geen kinderen;2063;147935;
3535;85 tot 90 jaar;Geen kinderen;2064;147973;
3536;85 tot 90 jaar;Geen kinderen;2065;148963;
3537;85 tot 90 jaar;Geen kinderen;2066;152379;
3538;85 tot 90 jaar;Geen kinderen;2067;155042;
3539;85 tot 90 jaar;Geen kinderen;2068;157265;
3540;85 tot 90 jaar;Geen kinderen;2069;158889;
3541;85 tot 90 jaar;Geen kinderen;2070;161794;
3542;85 tot 90 jaar;Één kind;2025;1959;5029.0
3543;85 tot 90 jaar;Één kind;2026;2060;5072.0
3544;85 tot 90 jaar;Één kind;2027;2199;5147.0
3545;85 tot 90 jaar;Één kind;2028;2326;5315.0
3546;85 tot 90 jaar;Één kind;2029;2438;5469.0
3547;85 tot 90 jaar;Één kind;2030;2546;5712.0
3548;85 tot 90 jaar;Één kind;2031;2641;5854.0
3549;85 tot 90 jaar;Één kind;2032;2759;6479.0
3550;85 tot 90 jaar;Één kind;2033;2868;6984.0
3551;85 tot 90 jaar;Één kind;2034;2955;7355.0
3552;85 tot 90 jaar;Één kind;2035;3035;7629.0
3553;85 tot 90 jaar;Één kind;2036;3123;7934.0
3554;85 tot 90 jaar;Één kind;2037;3190;7849.0
3555;85 tot 90 jaar;Één kind;2038;3266;7905.0
3556;85 tot 90 jaar;Één kind;2039;3352;8027.0
3557;85 tot 90 jaar;Één kind;2040;3437;8209.0
3558;85 tot 90 jaar;Één kind;2041;3524;8420.0
