ID;SoortMisdrijf;RegioS;Perioden;TotaalGeregistreerdeMisdrijven_1;GeregistreerdeMisdrijvenRelatief_2;GeregistreerdeMisdrijvenPer1000Inw_3;TotaalOpgehelderdeMisdrijven_4;OpgehelderdeMisdrijvenRelatief_5;RegistratiesVanVerdachten_6
6135;Misdrijven, totaal;Veenendaal;2010;3805.0;100.0;61.3;915.0;24.1;1125.0
6136;Misdrijven, totaal;Veenendaal;2011;3845.0;100.0;61.7;980.0;25.5;1175.0
6137;Misdrijven, totaal;Veenendaal;2012;3325.0;100.0;52.9;900.0;27.1;1115.0
6138;Misdrijven, totaal;Veenendaal;2013;3555.0;100.0;56.4;890.0;25.0;1100.0
6139;Misdrijven, totaal;Veenendaal;2014;3050.0;100.0;48.2;715.0;23.5;845.0
6140;Misdrijven, totaal;Veenendaal;2015;2980.0;100.0;47.0;655.0;21.9;780.0
6141;Misdrijven, totaal;Veenendaal;2016;2825.0;100.0;44.3;575.0;20.3;700.0
6142;Misdrijven, totaal;Veenendaal;2017;2795.0;100.0;43.5;655.0;23.4;760.0
6143;Misdrijven, totaal;Veenendaal;2018;2745.0;100.0;42.3;665.0;24.2;790.0
6144;Misdrijven, totaal;Veenendaal;2019;2655.0;100.0;40.5;700.0;26.3;800.0
6145;Misdrijven, totaal;Veenendaal;2020;2615.0;100.0;39.3;660.0;25.2;750.0
6146;Misdrijven, totaal;Veenendaal;2021;2620.0;100.0;39.2;535.0;20.5;620.0
6147;Misdrijven, totaal;Veenendaal;2022;2255.0;100.0;33.3;545.0;24.3;615.0
6148;Misdrijven, totaal;Veenendaal;2023;2350.0;100.0;34.3;585.0;24.8;675.0
6149;Misdrijven, totaal;Veenendaal;2024;2195.0;100.0;31.6;500.0;22.7;640.0
6150;Misdrijven, totaal;Veere;2010;1360.0;100.0;62.2;325.0;23.7;430.0
6151;Misdrijven, totaal;Veere;2011;1250.0;100.0;57.1;235.0;18.9;280.0
6152;Misdrijven, totaal;Veere;2012;1035.0;100.0;47.2;245.0;23.7;280.0
6153;Misdrijven, totaal;Veere;2013;1055.0;100.0;48.1;220.0;20.7;275.0
6154;Misdrijven, totaal;Veere;2014;815.0;100.0;37.3;190.0;23.2;215.0
6155;Misdrijven, totaal;Veere;2015;890.0;100.0;40.6;200.0;22.3;255.0
6156;Misdrijven, totaal;Veere;2016;785.0;100.0;35.8;160.0;20.5;200.0
6157;Misdrijven, totaal;Veere;2017;585.0;100.0;26.8;130.0;21.8;155.0
6158;Misdrijven, totaal;Veere;2018;605.0;100.0;27.7;205.0;33.5;305.0
6159;Misdrijven, totaal;Veere;2019;535.0;100.0;24.5;115.0;21.1;140.0
6160;Misdrijven, totaal;Veere;2020;645.0;100.0;29.6;145.0;22.1;185.0
6161;Misdrijven, totaal;Veere;2021;565.0;100.0;25.7;110.0;19.1;140.0
6162;Misdrijven, totaal;Veere;2022;640.0;100.0;29.2;125.0;19.9;185.0
6163;Misdrijven, totaal;Veere;2023;640.0;100.0;29.1;145.0;22.6;165.0
6164;Misdrijven, totaal;Veere;2024;790.0;100.0;35.7;135.0;17.4;180.0
6165;Misdrijven, totaal;Veghel;2010;2205.0;100.0;59.1;630.0;28.5;780.0
6166;Misdrijven, totaal;Veghel;2011;2225.0;100.0;59.4;550.0;24.7;650.0
6167;Misdrijven, totaal;Veghel;2012;2305.0;100.0;61.4;585.0;25.4;690.0
6168;Misdrijven, totaal;Veghel;2013;1965.0;100.0;52.5;490.0;24.9;570.0
6169;Misdrijven, totaal;Veghel;2014;1880.0;100.0;50.2;455.0;24.2;520.0
6170;Misdrijven, totaal;Veghel;2015;1650.0;100.0;43.7;370.0;22.3;445.0
6171;Misdrijven, totaal;Veghel;2016;1555.0;100.0;40.8;360.0;23.3;415.0
6172;Misdrijven, totaal;Veghel;2017;;;;;;
6173;Misdrijven, totaal;Veghel;2018;;;;;;
6174;Misdrijven, totaal;Veghel;2019;;;;;;
6175;Misdrijven, totaal;Veghel;2020;;;;;;
6176;Misdrijven, totaal;Veghel;2021;;;;;;
6177;Misdrijven, totaal;Veghel;2022;;;;;;
6178;Misdrijven, totaal;Veghel;2023;;;;;;
6179;Misdrijven, totaal;Veghel;2024;;;;;;
6180;Misdrijven, totaal;Veldhoven;2010;2370.0;100.0;54.8;560.0;23.6;765.0
6181;Misdrijven, totaal;Veldhoven;2011;2275.0;100.0;52.1;590.0;26.0;715.0
6182;Misdrijven, totaal;Veldhoven;2012;2180.0;100.0;49.7;510.0;23.5;645.0
6183;Misdrijven, totaal;Veldhoven;2013;2315.0;100.0;52.5;590.0;25.5;725.0
6184;Misdrijven, totaal;Veldhoven;2014;2265.0;100.0;51.3;485.0;21.5;565.0
6185;Misdrijven, totaal;Veldhoven;2015;1895.0;100.0;42.9;425.0;22.4;485.0
6186;Misdrijven, totaal;Veldhoven;2016;1815.0;100.0;40.9;425.0;23.4;510.0
6187;Misdrijven, totaal;Veldhoven;2017;1375.0;100.0;30.7;310.0;22.6;370.0
6188;Misdrijven, totaal;Veldhoven;2018;1345.0;100.0;29.9;315.0;23.6;385.0
6189;Misdrijven, totaal;Veldhoven;2019;1505.0;100.0;33.2;380.0;25.3;445.0
6190;Misdrijven, totaal;Veldhoven;2020;1680.0;100.0;37.0;340.0;20.3;425.0
6191;Misdrijven, totaal;Veldhoven;2021;1520.0;100.0;33.4;330.0;21.6;415.0
6192;Misdrijven, totaal;Veldhoven;2022;1595.0;100.0;34.8;335.0;21.1;415.0
6193;Misdrijven, totaal;Veldhoven;2023;1560.0;100.0;33.6;365.0;23.5;450.0
6194;Misdrijven, totaal;Veldhoven;2024;1590.0;100.0;34.0;315.0;19.7;390.0
6195;Misdrijven, totaal;Velsen;2010;4390.0;100.0;65.3;1290.0;29.4;1545.0
6196;Misdrijven, totaal;Velsen;2011;4310.0;100.0;64.0;1390.0;32.2;1660.0
6197;Misdrijven, totaal;Velsen;2012;4060.0;100.0;60.3;1445.0;35.6;1680.0
6198;Misdrijven, totaal;Velsen;2013;3790.0;100.0;56.4;1210.0;32.0;1490.0
6199;Misdrijven, totaal;Velsen;2014;3905.0;100.0;58.1;1090.0;27.9;1305.0
6200;Misdrijven, totaal;Velsen;2015;3385.0;100.0;50.4;925.0;27.4;1095.0
6201;Misdrijven, totaal;Velsen;2016;3105.0;100.0;46.1;850.0;27.3;985.0
6202;Misdrijven, totaal;Velsen;2017;2660.0;100.0;39.3;700.0;26.3;935.0
6203;Misdrijven, totaal;Velsen;2018;2525.0;100.0;37.2;630.0;25.0;720.0
6204;Misdrijven, totaal;Velsen;2019;2660.0;100.0;38.9;590.0;22.1;710.0
6205;Misdrijven, totaal;Velsen;2020;2835.0;100.0;41.3;595.0;21.1;685.0
6206;Misdrijven, totaal;Velsen;2021;2845.0;100.0;41.5;710.0;24.9;830.0
6207;Misdrijven, totaal;Velsen;2022;2850.0;100.0;41.6;795.0;27.9;905.0
6208;Misdrijven, totaal;Velsen;2023;2820.0;100.0;41.0;720.0;25.5;785.0
6209;Misdrijven, totaal;Velsen;2024;2925.0;100.0;42.2;645.0;22.1;855.0
6210;Misdrijven, totaal;Venlo;2010;9265.0;100.0;92.4;2875.0;31.0;3420.0
6211;Misdrijven, totaal;Venlo;2011;8715.0;100.0;87.3;2575.0;29.6;3140.0
6212;Misdrijven, totaal;Venlo;2012;9005.0;100.0;90.0;2420.0;26.8;2985.0
6213;Misdrijven, totaal;Venlo;2013;8180.0;100.0;81.7;2185.0;26.7;2660.0
6214;Misdrijven, totaal;Venlo;2014;7335.0;100.0;73.0;1970.0;26.9;2335.0
6215;Misdrijven, totaal;Venlo;2015;7440.0;100.0;74.0;1990.0;26.8;2430.0
6216;Misdrijven, totaal;Venlo;2016;6920.0;100.0;69.0;1980.0;28.6;2395.0
6217;Misdrijven, totaal;Venlo;2017;6220.0;100.0;61.6;1800.0;28.9;2165.0
6218;Misdrijven, totaal;Venlo;2018;5910.0;100.0;58.4;1810.0;30.7;2135.0
6219;Misdrijven, totaal;Venlo;2019;5905.0;100.0;58.1;1835.0;31.1;2205.0
6220;Misdrijven, totaal;Venlo;2020;6100.0;100.0;59.9;2070.0;34.0;2530.0
6221;Misdrijven, totaal;Venlo;2021;5790.0;100.0;56.8;2020.0;34.9;2380.0
6222;Misdrijven, totaal;Venlo;2022;6075.0;100.0;59.5;2190.0;36.0;2520.0
6223;Misdrijven, totaal;Venlo;2023;6620.0;100.0;64.1;2310.0;34.9;2690.0
6224;Misdrijven, totaal;Venlo;2024;6195.0;100.0;59.7;1685.0;27.2;2245.0
6225;Misdrijven, totaal;Venray;2010;3275.0;100.0;76.7;770.0;23.6;950.0
6226;Misdrijven, totaal;Venray;2011;3095.0;100.0;72.4;780.0;25.2;910.0
6227;Misdrijven, totaal;Venray;2012;2785.0;100.0;64.9;615.0;22.1;705.0
6228;Misdrijven, totaal;Venray;2013;2730.0;100.0;63.4;590.0;21.5;690.0
6229;Misdrijven, totaal;Venray;2014;2465.0;100.0;57.2;520.0;21.1;655.0
6230;Misdrijven, totaal;Venray;2015;2355.0;100.0;54.5;510.0;21.6;590.0
6231;Misdrijven, totaal;Venray;2016;2080.0;100.0;48.1;505.0;24.3;590.0
6232;Misdrijven, totaal;Venray;2017;1980.0;100.0;45.4;495.0;24.9;550.0
6233;Misdrijven, totaal;Venray;2018;1680.0;100.0;38.8;380.0;22.5;435.0
6234;Misdrijven, totaal;Venray;2019;1715.0;100.0;39.6;430.0;25.0;480.0
6235;Misdrijven, totaal;Venray;2020;1785.0;100.0;41.0;465.0;26.0;520.0
6236;Misdrijven, totaal;Venray;2021;1710.0;100.0;39.1;460.0;27.0;540.0
6237;Misdrijven, totaal;Venray;2022;2020.0;100.0;46.0;680.0;33.6;850.0
6238;Misdrijven, totaal;Venray;2023;1825.0;100.0;40.8;650.0;35.7;765.0
6239;Misdrijven, totaal;Venray;2024;1765.0;100.0;39.5;590.0;33.4;720.0
6240;Misdrijven, totaal;Vianen;2010;1000.0;100.0;50.9;230.0;22.9;270.0
6241;Misdrijven, totaal;Vianen;2011;1140.0;100.0;57.9;235.0;20.4;270.0
6242;Misdrijven, totaal;Vianen;2012;1120.0;100.0;56.9;245.0;21.7;295.0
6243;Misdrijven, totaal;Vianen;2013;1010.0;100.0;51.3;200.0;19.7;255.0
6244;Misdrijven, totaal;Vianen;2014;900.0;100.0;45.9;190.0;20.9;225.0
6245;Misdrijven, totaal;Vianen;2015;820.0;100.0;41.7;180.0;22.2;235.0
6246;Misdrijven, totaal;Vianen;2016;775.0;100.0;39.6;175.0;22.6;210.0
6247;Misdrijven, totaal;Vianen;2017;730.0;100.0;37.1;135.0;18.6;160.0
6248;Misdrijven, totaal;Vianen;2018;760.0;100.0;38.0;160.0;21.2;195.0
6249;Misdrijven, totaal;Vianen;2019;;;;;;
6250;Misdrijven, totaal;Vianen;2020;;;;;;
6251;Misdrijven, totaal;Vianen;2021;;;;;;
6252;Misdrijven, totaal;Vianen;2022;;;;;;
6253;Misdrijven, totaal;Vianen;2023;;;;;;
6254;Misdrijven, totaal;Vianen;2024;;;;;;
6255;Misdrijven, totaal;Vijfheerenlanden;2010;;;;;;
6256;Misdrijven, totaal;Vijfheerenlanden;2011;;;;;;
6257;Misdrijven, totaal;Vijfheerenlanden;2012;;;;;;
6258;Misdrijven, totaal;Vijfheerenlanden;2013;;;;;;
6259;Misdrijven, totaal;Vijfheerenlanden;2014;;;;;;
6260;Misdrijven, totaal;Vijfheerenlanden;2015;;;;;;
6261;Misdrijven, totaal;Vijfheerenlanden;2016;;;;;;
6262;Misdrijven, totaal;Vijfheerenlanden;2017;;;;;;
6263;Misdrijven, totaal;Vijfheerenlanden;2018;;;;;;
6264;Misdrijven, totaal;Vijfheerenlanden;2019;1740.0;100.0;31.2;405.0;23.4;490.0
6265;Misdrijven, totaal;Vijfheerenlanden;2020;1910.0;100.0;33.6;465.0;24.3;570.0
6266;Misdrijven, totaal;Vijfheerenlanden;2021;1880.0;100.0;32.5;430.0;22.8;485.0
6267;Misdrijven, totaal;Vijfheerenlanden;2022;1695.0;100.0;28.8;450.0;26.6;510.0
6268;Misdrijven, totaal;Vijfheerenlanden;2023;1830.0;100.0;30.5;480.0;26.1;535.0
6269;Misdrijven, totaal;Vijfheerenlanden;2024;1835.0;100.0;29.8;365.0;19.9;475.0
6270;Misdrijven, totaal;Vlaardingen;2010;5330.0;100.0;75.6;1685.0;31.6;2060.0
6271;Misdrijven, totaal;Vlaardingen;2011;5980.0;100.0;83.9;1815.0;30.4;2195.0
6272;Misdrijven, totaal;Vlaardingen;2012;5245.0;100.0;73.8;1575.0;30.1;1870.0
6273;Misdrijven, totaal;Vlaardingen;2013;4915.0;100.0;69.3;1230.0;25.1;1480.0
6274;Misdrijven, totaal;Vlaardingen;2014;4765.0;100.0;67.2;1015.0;21.3;1235.0
6275;Misdrijven, totaal;Vlaardingen;2015;4710.0;100.0;65.7;975.0;20.8;1175.0
6276;Misdrijven, totaal;Vlaardingen;2016;4975.0;100.0;69.3;990.0;19.9;1160.0
6277;Misdrijven, totaal;Vlaardingen;2017;4120.0;100.0;57.2;915.0;22.2;1095.0
6278;Misdrijven, totaal;Vlaardingen;2018;3785.0;100.0;52.5;885.0;23.3;1025.0
6279;Misdrijven, totaal;Vlaardingen;2019;3885.0;100.0;53.7;945.0;24.3;1105.0
6280;Misdrijven, totaal;Vlaardingen;2020;4285.0;100.0;58.4;885.0;20.7;1040.0
6281;Misdrijven, totaal;Vlaardingen;2021;3945.0;100.0;53.3;920.0;23.4;1060.0
6282;Misdrijven, totaal;Vlaardingen;2022;3890.0;100.0;52.5;885.0;22.7;990.0
6283;Misdrijven, totaal;Vlaardingen;2023;3635.0;100.0;48.4;845.0;23.2;970.0
6284;Misdrijven, totaal;Vlaardingen;2024;3595.0;100.0;47.1;690.0;19.2;950.0
6285;Misdrijven, totaal;Vlagtwedde;2010;930.0;100.0;57.2;340.0;36.5;435.0
6286;Misdrijven, totaal;Vlagtwedde;2011;885.0;100.0;54.4;315.0;35.8;415.0
6287;Misdrijven, totaal;Vlagtwedde;2012;825.0;100.0;50.7;330.0;39.8;410.0
6288;Misdrijven, totaal;Vlagtwedde;2013;725.0;100.0;44.9;295.0;40.6;380.0
6289;Misdrijven, totaal;Vlagtwedde;2014;690.0;100.0;43.3;265.0;38.8;340.0
6290;Misdrijven, totaal;Vlagtwedde;2015;990.0;100.0;61.2;345.0;34.6;440.0
6291;Misdrijven, totaal;Vlagtwedde;2016;1110.0;100.0;67.5;345.0;31.1;440.0
6292;Misdrijven, totaal;Vlagtwedde;2017;720.0;100.0;45.1;305.0;42.5;365.0
6293;Misdrijven, totaal;Vlagtwedde;2018;;;;;;
6294;Misdrijven, totaal;Vlagtwedde;2019;;;;;;
6295;Misdrijven, totaal;Vlagtwedde;2020;;;;;;
6296;Misdrijven, totaal;Vlagtwedde;2021;;;;;;
6297;Misdrijven, totaal;Vlagtwedde;2022;;;;;;
6298;Misdrijven, totaal;Vlagtwedde;2023;;;;;;
6299;Misdrijven, totaal;Vlagtwedde;2024;;;;;;
6300;Misdrijven, totaal;Vlieland;2010;120.0;100.0;103.4;25.0;21.7;25.0
6301;Misdrijven, totaal;Vlieland;2011;115.0;100.0;99.9;20.0;15.7;20.0
6302;Misdrijven, totaal;Vlieland;2012;95.0;100.0;86.0;25.0;27.4;35.0
6303;Misdrijven, totaal;Vlieland;2013;95.0;100.0;86.2;15.0;16.7;25.0
6304;Misdrijven, totaal;Vlieland;2014;105.0;100.0;94.6;10.0;11.4;10.0
6305;Misdrijven, totaal;Vlieland;2015;80.0;100.0;;20.0;27.8;25.0
6306;Misdrijven, totaal;Vlieland;2016;50.0;100.0;;10.0;18.4;10.0
6307;Misdrijven, totaal;Vlieland;2017;70.0;100.0;;10.0;12.5;10.0
6308;Misdrijven, totaal;Vlieland;2018;55.0;100.0;;15.0;24.1;15.0
6309;Misdrijven, totaal;Vlieland;2019;50.0;100.0;;15.0;27.1;15.0
6310;Misdrijven, totaal;Vlieland;2020;50.0;100.0;;10.0;20.0;15.0
6311;Misdrijven, totaal;Vlieland;2021;85.0;100.0;;15.0;18.1;20.0
6312;Misdrijven, totaal;Vlieland;2022;80.0;100.0;;15.0;17.9;15.0
6313;Misdrijven, totaal;Vlieland;2023;95.0;100.0;73.6;25.0;26.3;30.0
6314;Misdrijven, totaal;Vlieland;2024;50.0;100.0;;10.0;16.3;15.0
6315;Misdrijven, totaal;Vlissingen;2010;3305.0;100.0;74.0;1070.0;32.3;1305.0
6316;Misdrijven, totaal;Vlissingen;2011;3315.0;100.0;74.4;1060.0;32.0;1345.0
6317;Misdrijven, totaal;Vlissingen;2012;3100.0;100.0;69.7;1055.0;34.1;1220.0
6318;Misdrijven, totaal;Vlissingen;2013;2905.0;100.0;65.4;885.0;30.5;1050.0
6319;Misdrijven, totaal;Vlissingen;2014;2905.0;100.0;65.4;935.0;32.2;1075.0
6320;Misdrijven, totaal;Vlissingen;2015;2685.0;100.0;60.4;875.0;32.5;1105.0
6321;Misdrijven, totaal;Vlissingen;2016;2255.0;100.0;50.7;705.0;31.4;815.0
6322;Misdrijven, totaal;Vlissingen;2017;2100.0;100.0;47.3;795.0;37.8;945.0
6323;Misdrijven, totaal;Vlissingen;2018;1915.0;100.0;43.1;780.0;40.7;900.0
6324;Misdrijven, totaal;Vlissingen;2019;1970.0;100.0;44.4;790.0;40.1;930.0
6325;Misdrijven, totaal;Vlissingen;2020;2315.0;100.0;52.2;850.0;36.7;965.0
6326;Misdrijven, totaal;Vlissingen;2021;2015.0;100.0;45.4;730.0;36.3;840.0
6327;Misdrijven, totaal;Vlissingen;2022;2080.0;100.0;46.6;680.0;32.7;810.0
6328;Misdrijven, totaal;Vlissingen;2023;2235.0;100.0;49.5;780.0;34.9;885.0
6329;Misdrijven, totaal;Vlissingen;2024;2330.0;100.0;51.3;655.0;28.2;865.0
6330;Misdrijven, totaal;Vlist;2010;330.0;100.0;33.8;55.0;16.4;45.0
6331;Misdrijven, totaal;Vlist;2011;375.0;100.0;38.2;60.0;15.5;65.0
6332;Misdrijven, totaal;Vlist;2012;310.0;100.0;31.5;45.0;15.3;45.0
6333;Misdrijven, totaal;Vlist;2013;270.0;100.0;27.6;75.0;28.6;75.0
6334;Misdrijven, totaal;Vlist;2014;270.0;100.0;27.9;80.0;29.6;85.0
6335;Misdrijven, totaal;Vlist;2015;;;;;;
6336;Misdrijven, totaal;Vlist;2016;;;;;;
6337;Misdrijven, totaal;Vlist;2017;;;;;;
6338;Misdrijven, totaal;Vlist;2018;;;;;;
6339;Misdrijven, totaal;Vlist;2019;;;;;;
6340;Misdrijven, totaal;Vlist;2020;;;;;;
6341;Misdrijven, totaal;Vlist;2021;;;;;;
6342;Misdrijven, totaal;Vlist;2022;;;;;;
6343;Misdrijven, totaal;Vlist;2023;;;;;;
6344;Misdrijven, totaal;Vlist;2024;;;;;;
6345;Misdrijven, totaal;Voerendaal;2010;465.0;100.0;36.8;65.0;13.5;80.0
6346;Misdrijven, totaal;Voerendaal;2011;565.0;100.0;44.5;95.0;17.1;125.0
6347;Misdrijven, totaal;Voerendaal;2012;515.0;100.0;40.5;75.0;14.8;85.0
6348;Misdrijven, totaal;Voerendaal;2013;480.0;100.0;38.1;95.0;19.8;110.0
6349;Misdrijven, totaal;Voerendaal;2014;430.0;100.0;34.4;75.0;17.3;90.0
6350;Misdrijven, totaal;Voerendaal;2015;355.0;100.0;28.8;40.0;11.5;55.0
6351;Misdrijven, totaal;Voerendaal;2016;410.0;100.0;33.0;50.0;12.4;65.0
6352;Misdrijven, totaal;Voerendaal;2017;370.0;100.0;29.8;70.0;18.9;80.0
6353;Misdrijven, totaal;Voerendaal;2018;350.0;100.0;28.2;75.0;21.5;100.0
6354;Misdrijven, totaal;Voerendaal;2019;330.0;100.0;26.6;75.0;23.0;90.0
6355;Misdrijven, totaal;Voerendaal;2020;295.0;100.0;23.5;45.0;16.0;55.0
6356;Misdrijven, totaal;Voerendaal;2021;310.0;100.0;24.9;45.0;14.5;55.0
6357;Misdrijven, totaal;Voerendaal;2022;305.0;100.0;24.5;65.0;22.0;75.0
6358;Misdrijven, totaal;Voerendaal;2023;260.0;100.0;21.1;50.0;19.8;70.0
6359;Misdrijven, totaal;Voerendaal;2024;290.0;100.0;23.6;35.0;12.3;55.0
6360;Misdrijven, totaal;Voorne aan Zee;2010;;;;;;
6361;Misdrijven, totaal;Voorne aan Zee;2011;;;;;;
6362;Misdrijven, totaal;Voorne aan Zee;2012;;;;;;
6363;Misdrijven, totaal;Voorne aan Zee;2013;;;;;;
6364;Misdrijven, totaal;Voorne aan Zee;2014;;;;;;
6365;Misdrijven, totaal;Voorne aan Zee;2015;;;;;;
6366;Misdrijven, totaal;Voorne aan Zee;2016;;;;;;
6367;Misdrijven, totaal;Voorne aan Zee;2017;;;;;;
6368;Misdrijven, totaal;Voorne aan Zee;2018;;;;;;
6369;Misdrijven, totaal;Voorne aan Zee;2019;;;;;;
6370;Misdrijven, totaal;Voorne aan Zee;2020;;;;;;
6371;Misdrijven, totaal;Voorne aan Zee;2021;;;;;;
6372;Misdrijven, totaal;Voorne aan Zee;2022;;;;;;
6373;Misdrijven, totaal;Voorne aan Zee;2023;2385.0;100.0;32.3;615.0;25.7;705.0
6374;Misdrijven, totaal;Voorne aan Zee;2024;2375.0;100.0;32.0;505.0;21.2;630.0
6375;Misdrijven, totaal;Voorschoten;2010;1145.0;100.0;48.9;230.0;20.0;255.0
6376;Misdrijven, totaal;Voorschoten;2011;1185.0;100.0;49.6;215.0;18.3;270.0
6377;Misdrijven, totaal;Voorschoten;2012;1225.0;100.0;50.5;215.0;17.5;240.0
6378;Misdrijven, totaal;Voorschoten;2013;1025.0;100.0;41.6;215.0;21.2;230.0
6379;Misdrijven, totaal;Voorschoten;2014;865.0;100.0;34.7;200.0;23.1;225.0
6380;Misdrijven, totaal;Voorschoten;2015;850.0;100.0;33.9;220.0;25.9;250.0
6381;Misdrijven, totaal;Voorschoten;2016;840.0;100.0;33.2;175.0;20.9;210.0
6382;Misdrijven, totaal;Voorschoten;2017;870.0;100.0;34.4;175.0;20.2;205.0
6383;Misdrijven, totaal;Voorschoten;2018;745.0;100.0;29.2;175.0;23.7;195.0
6384;Misdrijven, totaal;Voorschoten;2019;720.0;100.0;28.3;160.0;22.2;185.0
6385;Misdrijven, totaal;Voorschoten;2020;800.0;100.0;31.3;155.0;19.4;200.0
6386;Misdrijven, totaal;Voorschoten;2021;780.0;100.0;30.3;150.0;19.5;185.0
6387;Misdrijven, totaal;Voorschoten;2022;740.0;100.0;28.8;125.0;16.9;155.0
6388;Misdrijven, totaal;Voorschoten;2023;820.0;100.0;32.0;150.0;18.5;170.0
6389;Misdrijven, totaal;Voorschoten;2024;825.0;100.0;32.1;120.0;14.7;145.0
6390;Misdrijven, totaal;Voorst;2010;1290.0;100.0;54.3;420.0;32.7;495.0
6391;Misdrijven, totaal;Voorst;2011;1060.0;100.0;44.8;270.0;25.4;320.0
6392;Misdrijven, totaal;Voorst;2012;1110.0;100.0;46.9;290.0;26.2;355.0
6393;Misdrijven, totaal;Voorst;2013;985.0;100.0;41.6;270.0;27.2;315.0
6394;Misdrijven, totaal;Voorst;2014;1130.0;100.0;47.5;325.0;28.8;385.0
6395;Misdrijven, totaal;Voorst;2015;855.0;100.0;35.8;230.0;26.8;275.0
6396;Misdrijven, totaal;Voorst;2016;860.0;100.0;35.8;215.0;25.3;250.0
6397;Misdrijven, totaal;Voorst;2017;740.0;100.0;30.6;220.0;29.5;255.0
6398;Misdrijven, totaal;Voorst;2018;620.0;100.0;25.5;180.0;28.8;230.0
6399;Misdrijven, totaal;Voorst;2019;730.0;100.0;29.9;190.0;26.3;245.0
6400;Misdrijven, totaal;Voorst;2020;825.0;100.0;33.5;180.0;21.9;215.0
6401;Misdrijven, totaal;Voorst;2021;710.0;100.0;28.6;180.0;25.3;215.0
6402;Misdrijven, totaal;Voorst;2022;865.0;100.0;34.6;235.0;27.0;275.0
6403;Misdrijven, totaal;Voorst;2023;730.0;100.0;28.9;220.0;30.2;250.0
6404;Misdrijven, totaal;Voorst;2024;715.0;100.0;28.1;185.0;26.2;225.0
6405;Misdrijven, totaal;Vught;2010;1555.0;100.0;61.3;310.0;20.1;365.0
6406;Misdrijven, totaal;Vught;2011;1420.0;100.0;55.3;325.0;22.8;400.0
6407;Misdrijven, totaal;Vught;2012;1330.0;100.0;51.6;285.0;21.5;335.0
6408;Misdrijven, totaal;Vught;2013;1205.0;100.0;47.1;310.0;25.7;350.0
6409;Misdrijven, totaal;Vught;2014;1200.0;100.0;46.9;295.0;24.5;340.0
6410;Misdrijven, totaal;Vught;2015;1130.0;100.0;43.8;235.0;20.8;295.0
6411;Misdrijven, totaal;Vught;2016;1010.0;100.0;39.0;195.0;19.1;230.0
6412;Misdrijven, totaal;Vught;2017;965.0;100.0;36.9;200.0;20.8;220.0
6413;Misdrijven, totaal;Vught;2018;980.0;100.0;37.1;210.0;21.4;225.0
6414;Misdrijven, totaal;Vught;2019;870.0;100.0;33.0;200.0;23.2;240.0
6415;Misdrijven, totaal;Vught;2020;1020.0;100.0;38.4;200.0;19.4;240.0
6416;Misdrijven, totaal;Vught;2021;1050.0;100.0;33.2;245.0;23.5;285.0
6417;Misdrijven, totaal;Vught;2022;1010.0;100.0;31.8;175.0;17.3;195.0
6418;Misdrijven, totaal;Vught;2023;1080.0;100.0;33.6;240.0;22.1;260.0
6419;Misdrijven, totaal;Vught;2024;1000.0;100.0;30.9;200.0;20.0;275.0
6420;Misdrijven, totaal;Waadhoeke;2010;;;;;;
6421;Misdrijven, totaal;Waadhoeke;2011;;;;;;
6422;Misdrijven, totaal;Waadhoeke;2012;;;;;;
6423;Misdrijven, totaal;Waadhoeke;2013;;;;;;
6424;Misdrijven, totaal;Waadhoeke;2014;;;;;;
6425;Misdrijven, totaal;Waadhoeke;2015;;;;;;
6426;Misdrijven, totaal;Waadhoeke;2016;;;;;;
6427;Misdrijven, totaal;Waadhoeke;2017;;;;;;
6428;Misdrijven, totaal;Waadhoeke;2018;1105.0;100.0;23.9;390.0;35.5;490.0
6429;Misdrijven, totaal;Waadhoeke;2019;1285.0;100.0;27.9;425.0;33.0;490.0
6430;Misdrijven, totaal;Waadhoeke;2020;1205.0;100.0;26.2;365.0;30.1;460.0
6431;Misdrijven, totaal;Waadhoeke;2021;1090.0;100.0;23.7;335.0;30.7;435.0
6432;Misdrijven, totaal;Waadhoeke;2022;1065.0;100.0;23.0;305.0;28.7;355.0
6433;Misdrijven, totaal;Waadhoeke;2023;1045.0;100.0;22.4;360.0;34.5;420.0
6434;Misdrijven, totaal;Waadhoeke;2024;1140.0;100.0;24.3;345.0;30.1;490.0
6435;Misdrijven, totaal;Waalre;2010;685.0;100.0;41.6;165.0;24.3;185.0
6436;Misdrijven, totaal;Waalre;2011;630.0;100.0;38.3;140.0;22.0;170.0
6437;Misdrijven, totaal;Waalre;2012;710.0;100.0;43.1;180.0;25.3;215.0
6438;Misdrijven, totaal;Waalre;2013;735.0;100.0;43.8;160.0;22.0;205.0
6439;Misdrijven, totaal;Waalre;2014;590.0;100.0;35.1;140.0;23.8;165.0
6440;Misdrijven, totaal;Waalre;2015;625.0;100.0;37.0;115.0;18.1;140.0
6441;Misdrijven, totaal;Waalre;2016;580.0;100.0;34.0;110.0;18.7;130.0
6442;Misdrijven, totaal;Waalre;2017;475.0;100.0;28.1;95.0;20.5;125.0
6443;Misdrijven, totaal;Waalre;2018;525.0;100.0;30.9;120.0;23.1;150.0
6444;Misdrijven, totaal;Waalre;2019;530.0;100.0;30.6;90.0;17.2;105.0
6445;Misdrijven, totaal;Waalre;2020;600.0;100.0;34.3;100.0;16.7;115.0
