ID;Energiedragers;NederlandseEconomie;Perioden;Winning_1;IntermediairEnHuishoudelijkVerbruik_2;Invoer_3;Productie_4;NettoEnergieverbruik_5;Uitvoer_6
297;Totaal energiedragers;45 Autohandel en -reparatie;2014;0.1;12.1;;0.1;12.2;
298;Totaal energiedragers;45 Autohandel en -reparatie;2015;0.1;12.7;;0.1;12.8;
299;Totaal energiedragers;45 Autohandel en -reparatie;2016;0.2;12.0;;0.1;12.1;
300;Totaal energiedragers;45 Autohandel en -reparatie;2017;0.2;11.9;;0.1;12.0;
301;Totaal energiedragers;45 Autohandel en -reparatie;2018;0.2;11.7;;0.1;11.8;
302;Totaal energiedragers;45 Autohandel en -reparatie;2019;0.3;11.5;;0.2;11.6;
303;Totaal energiedragers;45 Autohandel en -reparatie;2020;0.4;10.0;;0.3;10.1;
304;Totaal energiedragers;45 Autohandel en -reparatie;2021;0.5;9.8;;0.3;10.0;
305;Totaal energiedragers;45 Autohandel en -reparatie;2022;0.6;8.8;;0.5;9.0;
306;Totaal energiedragers;46 Groothandel en handelsbemiddeling;2014;0.4;55.8;;0.2;56.0;
307;Totaal energiedragers;46 Groothandel en handelsbemiddeling;2015;0.6;52.5;;0.2;52.8;
308;Totaal energiedragers;46 Groothandel en handelsbemiddeling;2016;0.6;51.0;;0.2;51.3;
309;Totaal energiedragers;46 Groothandel en handelsbemiddeling;2017;0.7;53.9;;0.3;54.3;
310;Totaal energiedragers;46 Groothandel en handelsbemiddeling;2018;0.9;51.4;;0.5;51.9;
311;Totaal energiedragers;46 Groothandel en handelsbemiddeling;2019;1.1;49.4;;0.7;49.9;
312;Totaal energiedragers;46 Groothandel en handelsbemiddeling;2020;1.5;44.7;;1.0;45.2;
313;Totaal energiedragers;46 Groothandel en handelsbemiddeling;2021;1.8;45.4;;1.3;46.0;
314;Totaal energiedragers;46 Groothandel en handelsbemiddeling;2022;2.4;43.6;;1.7;44.3;
315;Totaal energiedragers;47 Detailhandel (niet in auto's);2014;0.5;30.1;;0.2;30.4;
316;Totaal energiedragers;47 Detailhandel (niet in auto's);2015;0.6;33.9;;0.3;34.2;
317;Totaal energiedragers;47 Detailhandel (niet in auto's);2016;0.7;34.7;;0.3;35.1;
318;Totaal energiedragers;47 Detailhandel (niet in auto's);2017;0.8;36.4;;0.3;36.8;
319;Totaal energiedragers;47 Detailhandel (niet in auto's);2018;1.0;34.3;;0.5;34.8;
320;Totaal energiedragers;47 Detailhandel (niet in auto's);2019;1.3;31.9;;0.8;32.4;
321;Totaal energiedragers;47 Detailhandel (niet in auto's);2020;1.7;29.4;;1.1;30.0;
322;Totaal energiedragers;47 Detailhandel (niet in auto's);2021;2.2;31.0;;1.5;31.6;
323;Totaal energiedragers;47 Detailhandel (niet in auto's);2022;2.9;27.9;;2.1;28.7;
324;Totaal energiedragers;H Vervoer en opslag;2014;0.0;387.4;;0.0;387.4;
325;Totaal energiedragers;H Vervoer en opslag;2015;0.0;413.1;;0.0;413.1;
326;Totaal energiedragers;H Vervoer en opslag;2016;0.1;386.9;;0.1;386.9;
327;Totaal energiedragers;H Vervoer en opslag;2017;0.1;394.1;;0.1;394.1;
328;Totaal energiedragers;H Vervoer en opslag;2018;0.3;402.4;;0.3;402.4;
329;Totaal energiedragers;H Vervoer en opslag;2019;0.5;423.0;;0.5;423.0;
330;Totaal energiedragers;H Vervoer en opslag;2020;0.9;329.7;;0.9;329.7;
331;Totaal energiedragers;H Vervoer en opslag;2021;0.5;345.6;;0.5;345.6;
332;Totaal energiedragers;H Vervoer en opslag;2022;0.9;369.3;;0.9;369.3;
333;Totaal energiedragers;49 Vervoer over land;2014;0.0;99.6;;0.0;99.6;
334;Totaal energiedragers;49 Vervoer over land;2015;0.0;102.3;;0.0;102.3;
335;Totaal energiedragers;49 Vervoer over land;2016;0.0;94.8;;0.0;94.8;
336;Totaal energiedragers;49 Vervoer over land;2017;0.1;100.9;;0.1;100.9;
337;Totaal energiedragers;49 Vervoer over land;2018;0.1;104.1;;0.1;104.1;
338;Totaal energiedragers;49 Vervoer over land;2019;0.2;102.8;;0.2;102.8;
339;Totaal energiedragers;49 Vervoer over land;2020;0.4;95.7;;0.4;95.7;
340;Totaal energiedragers;49 Vervoer over land;2021;0.2;98.1;;0.2;98.1;
341;Totaal energiedragers;49 Vervoer over land;2022;0.3;92.6;;0.3;92.6;
342;Totaal energiedragers;50 Vervoer over water;2014;0.0;102.9;;0.0;102.9;
343;Totaal energiedragers;50 Vervoer over water;2015;0.0;108.7;;0.0;108.7;
344;Totaal energiedragers;50 Vervoer over water;2016;0.0;103.9;;0.0;103.9;
345;Totaal energiedragers;50 Vervoer over water;2017;0.0;105.9;;0.0;105.9;
346;Totaal energiedragers;50 Vervoer over water;2018;0.0;108.9;;0.0;108.9;
347;Totaal energiedragers;50 Vervoer over water;2019;0.0;105.2;;0.0;105.2;
348;Totaal energiedragers;50 Vervoer over water;2020;0.0;106.1;;0.0;106.1;
349;Totaal energiedragers;50 Vervoer over water;2021;0.0;116.1;;0.0;116.1;
350;Totaal energiedragers;50 Vervoer over water;2022;0.0;124.5;;0.0;124.5;
351;Totaal energiedragers;51 Vervoer door de lucht;2014;0.0;167.1;;0.0;167.1;
352;Totaal energiedragers;51 Vervoer door de lucht;2015;0.0;184.1;;0.0;184.1;
353;Totaal energiedragers;51 Vervoer door de lucht;2016;0.0;171.1;;0.0;171.1;
354;Totaal energiedragers;51 Vervoer door de lucht;2017;0.0;169.3;;0.0;169.3;
355;Totaal energiedragers;51 Vervoer door de lucht;2018;0.0;169.5;;0.0;169.5;
356;Totaal energiedragers;51 Vervoer door de lucht;2019;0.0;195.3;;0.0;195.3;
357;Totaal energiedragers;51 Vervoer door de lucht;2020;0.0;109.7;;0.0;109.7;
358;Totaal energiedragers;51 Vervoer door de lucht;2021;0.0;112.4;;0.0;112.4;
359;Totaal energiedragers;51 Vervoer door de lucht;2022;0.0;133.7;;0.0;133.7;
360;Totaal energiedragers;52 Opslag, dienstverlening voor vervoer;2014;0.0;15.6;;0.0;15.6;
361;Totaal energiedragers;52 Opslag, dienstverlening voor vervoer;2015;0.0;15.5;;0.0;15.5;
362;Totaal energiedragers;52 Opslag, dienstverlening voor vervoer;2016;0.0;14.9;;0.0;14.9;
363;Totaal energiedragers;52 Opslag, dienstverlening voor vervoer;2017;0.0;15.6;;0.0;15.6;
364;Totaal energiedragers;52 Opslag, dienstverlening voor vervoer;2018;0.1;17.3;;0.1;17.3;
365;Totaal energiedragers;52 Opslag, dienstverlening voor vervoer;2019;0.2;17.0;;0.2;17.0;
366;Totaal energiedragers;52 Opslag, dienstverlening voor vervoer;2020;0.4;15.7;;0.4;15.7;
367;Totaal energiedragers;52 Opslag, dienstverlening voor vervoer;2021;0.2;16.4;;0.2;16.4;
368;Totaal energiedragers;52 Opslag, dienstverlening voor vervoer;2022;0.5;12.2;;0.5;12.2;
369;Totaal energiedragers;53 Post en koeriers;2014;0.0;2.2;;0.0;2.2;
370;Totaal energiedragers;53 Post en koeriers;2015;0.0;2.4;;0.0;2.4;
371;Totaal energiedragers;53 Post en koeriers;2016;0.0;2.3;;0.0;2.3;
372;Totaal energiedragers;53 Post en koeriers;2017;0.0;2.4;;0.0;2.4;
373;Totaal energiedragers;53 Post en koeriers;2018;0.0;2.7;;0.0;2.7;
374;Totaal energiedragers;53 Post en koeriers;2019;0.0;2.6;;0.0;2.6;
375;Totaal energiedragers;53 Post en koeriers;2020;0.0;2.5;;0.0;2.5;
376;Totaal energiedragers;53 Post en koeriers;2021;0.0;2.5;;0.0;2.5;
377;Totaal energiedragers;53 Post en koeriers;2022;0.0;6.3;;0.0;6.3;
378;Totaal energiedragers;I Horeca;2014;0.2;29.8;;0.1;29.9;
379;Totaal energiedragers;I Horeca;2015;0.3;29.2;;0.1;29.4;
380;Totaal energiedragers;I Horeca;2016;0.3;30.1;;0.1;30.3;
381;Totaal energiedragers;I Horeca;2017;0.4;29.9;;0.2;30.1;
382;Totaal energiedragers;I Horeca;2018;0.5;30.7;;0.2;31.0;
383;Totaal energiedragers;I Horeca;2019;0.6;30.7;;0.3;31.0;
384;Totaal energiedragers;I Horeca;2020;0.7;27.4;;0.4;27.8;
385;Totaal energiedragers;I Horeca;2021;0.8;28.0;;0.4;28.3;
386;Totaal energiedragers;I Horeca;2022;1.1;27.5;;0.6;28.0;
387;Totaal energiedragers;J Informatie en communicatie;2014;0.2;14.5;;0.1;14.6;
388;Totaal energiedragers;J Informatie en communicatie;2015;0.3;14.8;;0.1;15.0;
389;Totaal energiedragers;J Informatie en communicatie;2016;0.3;14.8;;0.1;15.0;
390;Totaal energiedragers;J Informatie en communicatie;2017;0.4;14.4;;0.1;14.6;
391;Totaal energiedragers;J Informatie en communicatie;2018;0.4;17.2;;0.1;17.5;
392;Totaal energiedragers;J Informatie en communicatie;2019;0.5;18.6;;0.1;18.9;
393;Totaal energiedragers;J Informatie en communicatie;2020;0.6;19.4;;0.2;19.7;
394;Totaal energiedragers;J Informatie en communicatie;2021;0.7;21.0;;0.3;21.4;
395;Totaal energiedragers;J Informatie en communicatie;2022;0.9;22.0;;0.4;22.5;
396;Totaal energiedragers;58 Uitgeverijen;2014;0.0;0.8;;0.0;0.8;
397;Totaal energiedragers;58 Uitgeverijen;2015;0.0;0.5;;0.0;0.6;
398;Totaal energiedragers;58 Uitgeverijen;2016;0.0;0.4;;0.0;0.5;
399;Totaal energiedragers;58 Uitgeverijen;2017;0.0;0.4;;0.0;0.4;
400;Totaal energiedragers;58 Uitgeverijen;2018;0.0;0.5;;0.0;0.5;
401;Totaal energiedragers;58 Uitgeverijen;2019;0.0;0.6;;0.0;0.6;
402;Totaal energiedragers;58 Uitgeverijen;2020;0.0;0.7;;0.0;0.7;
403;Totaal energiedragers;58 Uitgeverijen;2021;0.0;0.7;;0.0;0.7;
404;Totaal energiedragers;58 Uitgeverijen;2022;0.1;1.8;;0.0;1.8;
405;Totaal energiedragers;59-60 Film, TV en radio;2014;0.0;0.7;;0.0;0.7;
406;Totaal energiedragers;59-60 Film, TV en radio;2015;0.0;1.0;;0.0;1.1;
407;Totaal energiedragers;59-60 Film, TV en radio;2016;0.0;1.3;;0.0;1.3;
408;Totaal energiedragers;59-60 Film, TV en radio;2017;0.0;1.0;;0.0;1.0;
409;Totaal energiedragers;59-60 Film, TV en radio;2018;0.0;1.2;;0.0;1.2;
410;Totaal energiedragers;59-60 Film, TV en radio;2019;0.1;1.3;;0.0;1.3;
411;Totaal energiedragers;59-60 Film, TV en radio;2020;0.1;1.3;;0.0;1.3;
412;Totaal energiedragers;59-60 Film, TV en radio;2021;0.1;1.5;;0.0;1.6;
413;Totaal energiedragers;59-60 Film, TV en radio;2022;0.1;1.0;;0.0;1.0;
414;Totaal energiedragers;61 Telecommunicatie;2014;0.0;6.3;;0.0;6.4;
415;Totaal energiedragers;61 Telecommunicatie;2015;0.0;6.6;;0.0;6.6;
416;Totaal energiedragers;61 Telecommunicatie;2016;0.0;6.5;;0.0;6.5;
417;Totaal energiedragers;61 Telecommunicatie;2017;0.0;6.5;;0.0;6.5;
418;Totaal energiedragers;61 Telecommunicatie;2018;0.0;6.5;;0.0;6.5;
419;Totaal energiedragers;61 Telecommunicatie;2019;0.0;6.0;;0.0;6.0;
420;Totaal energiedragers;61 Telecommunicatie;2020;0.0;6.5;;0.0;6.5;
421;Totaal energiedragers;61 Telecommunicatie;2021;0.1;6.4;;0.0;6.4;
422;Totaal energiedragers;61 Telecommunicatie;2022;0.1;5.5;;0.0;5.6;
423;Totaal energiedragers;62-63 IT- en informatiedienstverlening;2014;0.2;6.6;;0.1;6.7;
424;Totaal energiedragers;62-63 IT- en informatiedienstverlening;2015;0.2;6.7;;0.1;6.8;
425;Totaal energiedragers;62-63 IT- en informatiedienstverlening;2016;0.2;6.6;;0.1;6.8;
426;Totaal energiedragers;62-63 IT- en informatiedienstverlening;2017;0.3;6.5;;0.1;6.7;
427;Totaal energiedragers;62-63 IT- en informatiedienstverlening;2018;0.3;9.0;;0.1;9.2;
428;Totaal energiedragers;62-63 IT- en informatiedienstverlening;2019;0.4;10.7;;0.1;10.9;
429;Totaal energiedragers;62-63 IT- en informatiedienstverlening;2020;0.5;10.9;;0.2;11.2;
430;Totaal energiedragers;62-63 IT- en informatiedienstverlening;2021;0.5;12.4;;0.2;12.7;
431;Totaal energiedragers;62-63 IT- en informatiedienstverlening;2022;0.7;13.7;;0.3;14.1;
432;Totaal energiedragers;K Financiële dienstverlening;2014;0.2;13.1;;0.4;12.9;
433;Totaal energiedragers;K Financiële dienstverlening;2015;0.3;13.1;;0.5;13.0;
434;Totaal energiedragers;K Financiële dienstverlening;2016;0.3;13.3;;0.5;13.2;
435;Totaal energiedragers;K Financiële dienstverlening;2017;0.4;13.8;;0.5;13.7;
436;Totaal energiedragers;K Financiële dienstverlening;2018;0.4;12.9;;0.6;12.8;
437;Totaal energiedragers;K Financiële dienstverlening;2019;0.6;12.1;;0.6;12.1;
438;Totaal energiedragers;K Financiële dienstverlening;2020;0.8;10.7;;0.9;10.6;
439;Totaal energiedragers;K Financiële dienstverlening;2021;1.4;11.0;;1.4;11.1;
440;Totaal energiedragers;K Financiële dienstverlening;2022;1.8;10.7;;1.7;10.8;
441;Totaal energiedragers;64 Bankwezen;2014;0.1;4.5;;0.3;4.3;
442;Totaal energiedragers;64 Bankwezen;2015;0.2;5.4;;0.3;5.3;
443;Totaal energiedragers;64 Bankwezen;2016;0.2;5.2;;0.3;5.1;
444;Totaal energiedragers;64 Bankwezen;2017;0.2;5.3;;0.3;5.2;
445;Totaal energiedragers;64 Bankwezen;2018;0.2;4.9;;0.3;4.8;
446;Totaal energiedragers;64 Bankwezen;2019;0.3;4.4;;0.4;4.4;
447;Totaal energiedragers;64 Bankwezen;2020;0.5;3.4;;0.5;3.4;
448;Totaal energiedragers;64 Bankwezen;2021;0.8;3.5;;0.8;3.5;
449;Totaal energiedragers;64 Bankwezen;2022;1.1;3.8;;1.0;3.8;
450;Totaal energiedragers;65 Verzekeraars en pensioenfondsen;2014;0.1;5.2;;0.1;5.2;
451;Totaal energiedragers;65 Verzekeraars en pensioenfondsen;2015;0.1;4.6;;0.1;4.6;
452;Totaal energiedragers;65 Verzekeraars en pensioenfondsen;2016;0.1;4.7;;0.1;4.7;
453;Totaal energiedragers;65 Verzekeraars en pensioenfondsen;2017;0.1;4.8;;0.1;4.8;
454;Totaal energiedragers;65 Verzekeraars en pensioenfondsen;2018;0.1;4.4;;0.1;4.3;
455;Totaal energiedragers;65 Verzekeraars en pensioenfondsen;2019;0.1;4.3;;0.1;4.3;
456;Totaal energiedragers;65 Verzekeraars en pensioenfondsen;2020;0.1;4.0;;0.1;4.0;
457;Totaal energiedragers;65 Verzekeraars en pensioenfondsen;2021;0.2;4.1;;0.2;4.1;
458;Totaal energiedragers;65 Verzekeraars en pensioenfondsen;2022;0.3;3.7;;0.3;3.7;
459;Totaal energiedragers;66 Overige financiële dienstverlening;2014;0.0;3.4;;0.1;3.4;
460;Totaal energiedragers;66 Overige financiële dienstverlening;2015;0.1;3.1;;0.1;3.0;
461;Totaal energiedragers;66 Overige financiële dienstverlening;2016;0.1;3.4;;0.1;3.3;
462;Totaal energiedragers;66 Overige financiële dienstverlening;2017;0.1;3.7;;0.1;3.7;
463;Totaal energiedragers;66 Overige financiële dienstverlening;2018;0.1;3.7;;0.1;3.6;
464;Totaal energiedragers;66 Overige financiële dienstverlening;2019;0.1;3.4;;0.2;3.4;
465;Totaal energiedragers;66 Overige financiële dienstverlening;2020;0.2;3.3;;0.2;3.2;
466;Totaal energiedragers;66 Overige financiële dienstverlening;2021;0.3;3.5;;0.3;3.5;
467;Totaal energiedragers;66 Overige financiële dienstverlening;2022;0.5;3.2;;0.4;3.2;
468;Totaal energiedragers;L Verhuur en handel van onroerend goed;2014;0.1;9.5;;0.0;9.5;
469;Totaal energiedragers;L Verhuur en handel van onroerend goed;2015;0.1;9.4;;0.0;9.5;
470;Totaal energiedragers;L Verhuur en handel van onroerend goed;2016;0.1;10.0;;0.1;10.1;
471;Totaal energiedragers;L Verhuur en handel van onroerend goed;2017;0.2;10.9;;0.1;11.0;
472;Totaal energiedragers;L Verhuur en handel van onroerend goed;2018;0.2;9.1;;0.2;9.1;
473;Totaal energiedragers;L Verhuur en handel van onroerend goed;2019;0.3;8.4;;0.2;8.5;
474;Totaal energiedragers;L Verhuur en handel van onroerend goed;2020;0.5;7.9;;0.4;8.0;
475;Totaal energiedragers;L Verhuur en handel van onroerend goed;2021;1.0;8.5;;0.9;8.6;
476;Totaal energiedragers;L Verhuur en handel van onroerend goed;2022;1.4;8.2;;1.3;8.3;
477;Totaal energiedragers;M Specialistische zakelijke diensten;2014;0.5;17.6;;0.2;17.9;
478;Totaal energiedragers;M Specialistische zakelijke diensten;2015;0.7;17.9;;0.3;18.3;
479;Totaal energiedragers;M Specialistische zakelijke diensten;2016;0.7;18.0;;0.2;18.5;
480;Totaal energiedragers;M Specialistische zakelijke diensten;2017;0.8;19.8;;0.3;20.4;
481;Totaal energiedragers;M Specialistische zakelijke diensten;2018;1.0;20.5;;0.4;21.1;
482;Totaal energiedragers;M Specialistische zakelijke diensten;2019;1.3;20.8;;0.6;21.5;
483;Totaal energiedragers;M Specialistische zakelijke diensten;2020;1.7;19.0;;0.9;19.8;
484;Totaal energiedragers;M Specialistische zakelijke diensten;2021;3.0;20.6;;2.7;20.9;
485;Totaal energiedragers;M Specialistische zakelijke diensten;2022;3.8;19.3;;3.3;19.8;
486;Totaal energiedragers;69-70 Juridisch en managementadvies;2014;0.3;10.2;;0.1;10.4;
487;Totaal energiedragers;69-70 Juridisch en managementadvies;2015;0.4;10.3;;0.1;10.5;
488;Totaal energiedragers;69-70 Juridisch en managementadvies;2016;0.4;10.3;;0.1;10.6;
489;Totaal energiedragers;69-70 Juridisch en managementadvies;2017;0.4;11.4;;0.1;11.7;
490;Totaal energiedragers;69-70 Juridisch en managementadvies;2018;0.5;11.9;;0.2;12.2;
491;Totaal energiedragers;69-70 Juridisch en managementadvies;2019;0.7;12.3;;0.3;12.7;
492;Totaal energiedragers;69-70 Juridisch en managementadvies;2020;0.9;11.2;;0.5;11.6;
493;Totaal energiedragers;69-70 Juridisch en managementadvies;2021;1.6;12.0;;1.4;12.2;
494;Totaal energiedragers;69-70 Juridisch en managementadvies;2022;2.0;11.0;;1.7;11.2;
495;Totaal energiedragers;71 Architecten-, ingenieursbureaus e.d.;2014;0.1;2.7;;0.0;2.8;
496;Totaal energiedragers;71 Architecten-, ingenieursbureaus e.d.;2015;0.1;2.8;;0.0;2.9;
497;Totaal energiedragers;71 Architecten-, ingenieursbureaus e.d.;2016;0.1;3.0;;0.0;3.0;
498;Totaal energiedragers;71 Architecten-, ingenieursbureaus e.d.;2017;0.2;3.5;;0.1;3.6;
499;Totaal energiedragers;71 Architecten-, ingenieursbureaus e.d.;2018;0.2;3.7;;0.1;3.8;
500;Totaal energiedragers;71 Architecten-, ingenieursbureaus e.d.;2019;0.2;3.7;;0.1;3.8;
501;Totaal energiedragers;71 Architecten-, ingenieursbureaus e.d.;2020;0.3;3.3;;0.2;3.5;
502;Totaal energiedragers;71 Architecten-, ingenieursbureaus e.d.;2021;0.6;3.5;;0.5;3.5;
503;Totaal energiedragers;71 Architecten-, ingenieursbureaus e.d.;2022;0.7;3.4;;0.6;3.5;
504;Totaal energiedragers;72 Research;2014;0.0;1.3;;0.0;1.3;
505;Totaal energiedragers;72 Research;2015;0.0;1.5;;0.0;1.6;
506;Totaal energiedragers;72 Research;2016;0.0;1.4;;0.0;1.5;
507;Totaal energiedragers;72 Research;2017;0.0;1.5;;0.0;1.5;
508;Totaal energiedragers;72 Research;2018;0.1;1.5;;0.0;1.5;
509;Totaal energiedragers;72 Research;2019;0.1;1.4;;0.0;1.5;
510;Totaal energiedragers;72 Research;2020;0.1;1.4;;0.1;1.4;
511;Totaal energiedragers;72 Research;2021;0.2;1.9;;0.2;2.0;
512;Totaal energiedragers;72 Research;2022;0.2;1.7;;0.2;1.7;
513;Totaal energiedragers;73 Reclamewezen en marktonderzoek;2014;0.1;1.8;;0.0;1.8;
514;Totaal energiedragers;73 Reclamewezen en marktonderzoek;2015;0.1;2.0;;0.0;2.0;
515;Totaal energiedragers;73 Reclamewezen en marktonderzoek;2016;0.1;2.0;;0.0;2.0;
516;Totaal energiedragers;73 Reclamewezen en marktonderzoek;2017;0.1;2.0;;0.0;2.1;
517;Totaal energiedragers;73 Reclamewezen en marktonderzoek;2018;0.1;2.0;;0.0;2.1;
518;Totaal energiedragers;73 Reclamewezen en marktonderzoek;2019;0.1;2.0;;0.1;2.0;
519;Totaal energiedragers;73 Reclamewezen en marktonderzoek;2020;0.2;1.7;;0.1;1.8;
520;Totaal energiedragers;73 Reclamewezen en marktonderzoek;2021;0.3;1.9;;0.2;1.9;
521;Totaal energiedragers;73 Reclamewezen en marktonderzoek;2022;0.3;1.8;;0.3;1.8;
522;Totaal energiedragers;74-75 Overige professionele diensten;2014;0.1;1.6;;0.0;1.7;
523;Totaal energiedragers;74-75 Overige professionele diensten;2015;0.1;1.3;;0.0;1.3;
524;Totaal energiedragers;74-75 Overige professionele diensten;2016;0.1;1.3;;0.0;1.4;
525;Totaal energiedragers;74-75 Overige professionele diensten;2017;0.1;1.4;;0.0;1.5;
526;Totaal energiedragers;74-75 Overige professionele diensten;2018;0.1;1.4;;0.1;1.5;
527;Totaal energiedragers;74-75 Overige professionele diensten;2019;0.2;1.5;;0.1;1.6;
528;Totaal energiedragers;74-75 Overige professionele diensten;2020;0.2;1.3;;0.1;1.4;
529;Totaal energiedragers;74-75 Overige professionele diensten;2021;0.4;1.3;;0.4;1.3;
530;Totaal energiedragers;74-75 Overige professionele diensten;2022;0.6;1.5;;0.5;1.6;
531;Totaal energiedragers;N Verhuur en overige zakelijke diensten;2014;0.6;40.3;;0.4;40.5;
532;Totaal energiedragers;N Verhuur en overige zakelijke diensten;2015;0.7;42.8;;0.4;43.2;
533;Totaal energiedragers;N Verhuur en overige zakelijke diensten;2016;0.9;45.3;;0.4;45.8;
534;Totaal energiedragers;N Verhuur en overige zakelijke diensten;2017;1.0;47.5;;0.4;48.1;
535;Totaal energiedragers;N Verhuur en overige zakelijke diensten;2018;1.2;49.6;;0.5;50.2;
536;Totaal energiedragers;N Verhuur en overige zakelijke diensten;2019;1.3;51.8;;0.5;52.5;
537;Totaal energiedragers;N Verhuur en overige zakelijke diensten;2020;1.4;41.1;;0.7;41.9;
538;Totaal energiedragers;N Verhuur en overige zakelijke diensten;2021;1.7;41.1;;0.8;42.0;
539;Totaal energiedragers;N Verhuur en overige zakelijke diensten;2022;2.1;38.2;;1.0;39.2;
540;Totaal energiedragers;77 Verhuur van roerende goederen;2014;0.0;9.9;;0.0;9.9;
541;Totaal energiedragers;77 Verhuur van roerende goederen;2015;0.0;10.5;;0.0;10.5;
542;Totaal energiedragers;77 Verhuur van roerende goederen;2016;0.0;11.2;;0.0;11.2;
543;Totaal energiedragers;77 Verhuur van roerende goederen;2017;0.0;12.0;;0.0;12.0;
544;Totaal energiedragers;77 Verhuur van roerende goederen;2018;0.0;12.6;;0.0;12.7;
545;Totaal energiedragers;77 Verhuur van roerende goederen;2019;0.1;13.3;;0.0;13.4;
546;Totaal energiedragers;77 Verhuur van roerende goederen;2020;0.1;10.9;;0.0;11.0;
547;Totaal energiedragers;77 Verhuur van roerende goederen;2021;0.1;11.5;;0.0;11.6;
548;Totaal energiedragers;77 Verhuur van roerende goederen;2022;0.1;10.2;;0.0;10.2;
549;Totaal energiedragers;78 Uitzendbureaus en arbeidsbemiddeling;2014;0.4;15.3;;0.2;15.4;
550;Totaal energiedragers;78 Uitzendbureaus en arbeidsbemiddeling;2015;0.5;16.0;;0.2;16.2;
551;Totaal energiedragers;78 Uitzendbureaus en arbeidsbemiddeling;2016;0.6;16.9;;0.3;17.2;
552;Totaal energiedragers;78 Uitzendbureaus en arbeidsbemiddeling;2017;0.7;17.4;;0.3;17.8;
553;Totaal energiedragers;78 Uitzendbureaus en arbeidsbemiddeling;2018;0.8;18.2;;0.3;18.6;
554;Totaal energiedragers;78 Uitzendbureaus en arbeidsbemiddeling;2019;0.9;18.9;;0.4;19.4;
555;Totaal energiedragers;78 Uitzendbureaus en arbeidsbemiddeling;2020;0.9;14.9;;0.4;15.3;
556;Totaal energiedragers;78 Uitzendbureaus en arbeidsbemiddeling;2021;1.1;14.4;;0.5;15.0;
557;Totaal energiedragers;78 Uitzendbureaus en arbeidsbemiddeling;2022;1.4;14.3;;0.7;15.0;
558;Totaal energiedragers;79 Reisbureaus, reisorganisatie en -info;2014;0.0;2.9;;0.0;2.9;
559;Totaal energiedragers;79 Reisbureaus, reisorganisatie en -info;2015;0.0;3.1;;0.0;3.1;
560;Totaal energiedragers;79 Reisbureaus, reisorganisatie en -info;2016;0.0;3.3;;0.0;3.3;
561;Totaal energiedragers;79 Reisbureaus, reisorganisatie en -info;2017;0.0;3.4;;0.0;3.4;
562;Totaal energiedragers;79 Reisbureaus, reisorganisatie en -info;2018;0.0;3.6;;0.0;3.6;
563;Totaal energiedragers;79 Reisbureaus, reisorganisatie en -info;2019;0.0;3.8;;0.0;3.8;
564;Totaal energiedragers;79 Reisbureaus, reisorganisatie en -info;2020;0.0;2.9;;0.0;2.9;
565;Totaal energiedragers;79 Reisbureaus, reisorganisatie en -info;2021;0.0;2.8;;0.0;2.9;
566;Totaal energiedragers;79 Reisbureaus, reisorganisatie en -info;2022;0.0;3.7;;0.0;3.7;
567;Totaal energiedragers;80-82 Overige zakelijke dienstverlening;2014;0.2;12.2;;0.1;12.2;
568;Totaal energiedragers;80-82 Overige zakelijke dienstverlening;2015;0.2;13.3;;0.1;13.4;
569;Totaal energiedragers;80-82 Overige zakelijke dienstverlening;2016;0.2;13.9;;0.1;14.0;
