ID;Geslacht;LeeftijdOp31December;Perioden;Overledenen_1
7762;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 7;814
7763;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 8;861
7764;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 9;864
7765;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 10;819
7766;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 11;853
7767;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 12;860
7768;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 13;830
7769;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 14;831
7770;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 15;834
7771;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 16;834
7772;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 17;778
7773;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 18;806
7774;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 19;818
7775;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 20;721
7776;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 21;730
7777;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 22;767
7778;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 23;748
7779;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 24;798
7780;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 25;797
7781;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 26;750
7782;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 27;822
7783;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 28;778
7784;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 29;796
7785;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 30;889
7786;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 31;687
7787;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 32;753
7788;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 33;706
7789;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 34;782
7790;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 35;767
7791;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 36;775
7792;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 37;826
7793;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 38;741
7794;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 39;701
7795;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 40;731
7796;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 41;734
7797;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 42;792
7798;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 43;768
7799;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 44;742
7800;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 45;865
7801;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 46;796
7802;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 47;800
7803;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 48;844
7804;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 49;832
7805;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 50;833
7806;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 51;843
7807;Totaal mannen en vrouwen;65 tot 80 jaar;2006 week 52;842
7808;Totaal mannen en vrouwen;65 tot 80 jaar;2006;41630
7809;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 1;819
7810;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 2;869
7811;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 3;796
7812;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 4;796
7813;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 5;796
7814;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 6;833
7815;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 7;829
7816;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 8;794
7817;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 9;890
7818;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 10;855
7819;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 11;768
7820;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 12;806
7821;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 13;815
7822;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 14;745
7823;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 15;864
7824;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 16;747
7825;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 17;805
7826;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 18;715
7827;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 19;783
7828;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 20;724
7829;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 21;761
7830;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 22;709
7831;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 23;807
7832;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 24;744
7833;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 25;735
7834;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 26;732
7835;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 27;817
7836;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 28;737
7837;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 29;700
7838;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 30;757
7839;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 31;740
7840;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 32;761
7841;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 33;708
7842;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 34;712
7843;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 35;687
7844;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 36;697
7845;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 37;745
7846;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 38;733
7847;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 39;701
7848;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 40;761
7849;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 41;823
7850;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 42;840
7851;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 43;765
7852;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 44;807
7853;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 45;806
7854;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 46;781
7855;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 47;841
7856;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 48;891
7857;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 49;799
7858;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 50;826
7859;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 51;862
7860;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 52;873
7861;Totaal mannen en vrouwen;65 tot 80 jaar;2007 week 53 (1 dag);120
7862;Totaal mannen en vrouwen;65 tot 80 jaar;2007;40827
7863;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 1 (6 dagen);708
7864;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 2;820
7865;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 3;802
7866;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 4;802
7867;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 5;758
7868;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 6;750
7869;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 7;811
7870;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 8;804
7871;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 9;772
7872;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 10;779
7873;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 11;759
7874;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 12;801
7875;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 13;771
7876;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 14;766
7877;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 15;793
7878;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 16;784
7879;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 17;723
7880;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 18;770
7881;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 19;796
7882;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 20;754
7883;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 21;722
7884;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 22;734
7885;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 23;713
7886;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 24;717
7887;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 25;718
7888;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 26;760
7889;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 27;793
7890;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 28;713
7891;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 29;709
7892;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 30;725
7893;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 31;776
7894;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 32;690
7895;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 33;698
7896;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 34;710
7897;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 35;749
7898;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 36;743
7899;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 37;768
7900;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 38;725
7901;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 39;743
7902;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 40;825
7903;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 41;732
7904;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 42;723
7905;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 43;740
7906;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 44;817
7907;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 45;784
7908;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 46;766
7909;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 47;761
7910;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 48;827
7911;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 49;811
7912;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 50;842
7913;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 51;862
7914;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 52;906
7915;Totaal mannen en vrouwen;65 tot 80 jaar;2008 week 53 (3 dagen);363
7916;Totaal mannen en vrouwen;65 tot 80 jaar;2008;40188
7917;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 1 (4 dagen);507
7918;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 2;935
7919;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 3;956
7920;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 4;904
7921;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 5;857
7922;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 6;877
7923;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 7;858
7924;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 8;791
7925;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 9;795
7926;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 10;767
7927;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 11;731
7928;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 12;781
7929;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 13;728
7930;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 14;794
7931;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 15;773
7932;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 16;751
7933;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 17;707
7934;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 18;688
7935;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 19;690
7936;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 20;738
7937;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 21;729
7938;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 22;758
7939;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 23;701
7940;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 24;762
7941;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 25;718
7942;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 26;695
7943;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 27;734
7944;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 28;690
7945;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 29;716
7946;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 30;674
7947;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 31;722
7948;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 32;723
7949;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 33;680
7950;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 34;698
7951;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 35;681
7952;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 36;691
7953;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 37;778
7954;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 38;742
7955;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 39;756
7956;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 40;716
7957;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 41;793
7958;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 42;780
7959;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 43;794
7960;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 44;840
7961;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 45;764
7962;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 46;798
7963;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 47;739
7964;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 48;765
7965;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 49;755
7966;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 50;790
7967;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 51;859
7968;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 52;850
7969;Totaal mannen en vrouwen;65 tot 80 jaar;2009 week 53 (4 dagen);478
7970;Totaal mannen en vrouwen;65 tot 80 jaar;2009;39997
7971;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 0 (3 dagen);333
7972;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 1;763
7973;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 2;792
7974;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 3;803
7975;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 4;769
7976;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 5;827
7977;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 6;814
7978;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 7;805
7979;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 8;836
7980;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 9;792
7981;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 10;812
7982;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 11;767
7983;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 12;815
7984;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 13;755
7985;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 14;716
7986;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 15;775
7987;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 16;792
7988;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 17;772
7989;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 18;755
7990;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 19;752
7991;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 20;750
7992;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 21;741
7993;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 22;818
7994;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 23;774
7995;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 24;737
7996;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 25;769
7997;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 26;735
7998;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 27;768
7999;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 28;734
8000;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 29;719
8001;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 30;724
8002;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 31;696
8003;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 32;749
8004;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 33;756
8005;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 34;733
8006;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 35;764
8007;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 36;725
8008;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 37;754
8009;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 38;789
8010;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 39;786
8011;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 40;797
8012;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 41;759
8013;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 42;762
8014;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 43;797
8015;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 44;775
8016;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 45;759
8017;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 46;771
8018;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 47;765
8019;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 48;814
8020;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 49;840
8021;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 50;880
8022;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 51;833
8023;Totaal mannen en vrouwen;65 tot 80 jaar;2010 week 52 (5 dagen);631
8024;Totaal mannen en vrouwen;65 tot 80 jaar;2010;40449
8025;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 0 (2 dagen);223
8026;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 1;813
8027;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 2;781
8028;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 3;764
8029;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 4;749
8030;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 5;801
8031;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 6;789
8032;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 7;767
8033;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 8;794
8034;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 9;785
8035;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 10;782
8036;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 11;777
8037;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 12;806
8038;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 13;783
8039;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 14;767
8040;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 15;769
8041;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 16;814
8042;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 17;740
8043;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 18;723
8044;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 19;767
8045;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 20;770
8046;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 21;773
8047;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 22;725
8048;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 23;754
8049;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 24;778
8050;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 25;714
8051;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 26;757
8052;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 27;772
8053;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 28;729
8054;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 29;695
8055;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 30;747
8056;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 31;802
8057;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 32;693
8058;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 33;757
8059;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 34;703
8060;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 35;746
8061;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 36;707
8062;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 37;725
8063;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 38;723
8064;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 39;789
8065;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 40;750
8066;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 41;790
8067;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 42;796
8068;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 43;797
8069;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 44;746
8070;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 45;786
8071;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 46;812
8072;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 47;790
8073;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 48;817
8074;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 49;865
8075;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 50;808
8076;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 51;837
8077;Totaal mannen en vrouwen;65 tot 80 jaar;2011 week 52 (6 dagen);684
8078;Totaal mannen en vrouwen;65 tot 80 jaar;2011;40131
8079;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 0 (1 dag);109
8080;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 1;852
8081;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 2;770
8082;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 3;766
8083;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 4;766
8084;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 5;801
8085;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 6;833
8086;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 7;834
8087;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 8;849
8088;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 9;825
8089;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 10;802
8090;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 11;859
8091;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 12;828
8092;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 13;828
8093;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 14;800
8094;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 15;799
8095;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 16;796
8096;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 17;782
8097;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 18;771
8098;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 19;778
8099;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 20;759
8100;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 21;774
8101;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 22;764
8102;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 23;750
8103;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 24;775
8104;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 25;765
8105;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 26;797
8106;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 27;750
8107;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 28;712
8108;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 29;721
8109;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 30;770
8110;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 31;683
8111;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 32;727
8112;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 33;750
8113;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 34;721
8114;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 35;724
8115;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 36;754
8116;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 37;721
8117;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 38;715
8118;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 39;828
8119;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 40;767
8120;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 41;812
8121;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 42;841
8122;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 43;778
8123;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 44;819
8124;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 45;790
8125;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 46;841
8126;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 47;839
8127;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 48;840
8128;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 49;864
8129;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 50;898
8130;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 51;869
8131;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 52;906
8132;Totaal mannen en vrouwen;65 tot 80 jaar;2012 week 53 (1 dag);100
8133;Totaal mannen en vrouwen;65 tot 80 jaar;2012;41372
8134;Totaal mannen en vrouwen;65 tot 80 jaar;2013 week 1 (6 dagen);732
8135;Totaal mannen en vrouwen;65 tot 80 jaar;2013 week 2;865
8136;Totaal mannen en vrouwen;65 tot 80 jaar;2013 week 3;851
