ID;SoortGezin;Gezinsgrootte;AantalKinderen;Regio;Gezinnen_1
8763;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Drenthe;4903.0
8764;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Overijssel;10136.0
8765;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Gelderland;15911.0
8766;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Utrecht (provincie);8191.0
8767;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Noord-Holland;31400.0
8768;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Zuid-Holland;41751.0
8769;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Zeeland;5454.0
8770;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Noord-Brabant;15610.0
8771;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Limburg;10734.0
8772;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Gemeenten met meer dan 100000 inwoners;45628.0
8773;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Gemeenten met 50001 - 100000 inwoners;16126.0
8774;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Gemeenten met 20001 - 50000 inwoners;19406.0
8775;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Gemeenten met 10001 - 20000 inwoners;23929.0
8776;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Gemeenten met 5001 - 10000 inwoners;23827.0
8777;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Gemeenten met 2001 - 5000 inwoners;23901.0
8778;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Gemeenten met 1001 - 2000 inwoners;6647.0
8779;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Gemeenten met 501 - 1000 inwoners;2108.0
8780;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Gemeenten met 500 of minder inwoners;198.0
8781;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Groningen, gem. 100001 en meer inw.;2133.0
8782;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Groningen;2133.0
8783;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Groningen, gem. 10001 - 20000 inw.;2059.0
8784;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Groningen, gem. 5001 - 10000 inw.;2043.0
8785;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Groningen, gem. 2001 - 5000 inw.;2119.0
8786;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Groningen, gem. 1001 - 2000 inw.;317.0
8787;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Friesland, gem. 20001 - 50000 inw.;1066.0
8788;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Leeuwarden;1066.0
8789;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Friesland, gem. 10001 - 20000 inw.;4669.0
8790;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Friesland, gem. 5001 - 10000 inw.;2507.0
8791;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Friesland, gem. 2001 - 5000 inw.;626.0
8792;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Friesland, gem. 1001 - 2000 inw.;72.0
8793;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Friesland, gem. 501 - 1000 inw.;69.0
8794;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Drenthe, gem. 20001 - 50000 inw.;870.0
8795;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Emmen;870.0
8796;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Drenthe, gem. 10001 - 20000 inw.;1308.0
8797;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Drenthe, gem. 5001 - 10000 inw.;1324.0
8798;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Drenthe, gem. 2001 - 5000 inw.;1316.0
8799;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Drenthe, gem. 1001 - 2000 inw.;85.0
8800;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Overijssel, gem. 50001 - 100000 inw.;981.0
8801;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Enschede;981.0
8802;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Overijssel, gem. 20001 - 50000 inw.;3597.0
8803;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Almelo;636.0
8804;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Deventer;806.0
8805;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Hengelo (O.);637.0
8806;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Lonneker;586.0
8807;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Zwolle;932.0
8808;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Overijssel, gem. 10001 - 20000 inw.;1650.0
8809;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Overijssel, gem. 5001 - 10000 inw.;2645.0
8810;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Overijssel, gem. 2001 - 5000 inw.;1003.0
8811;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Overijssel, gem. 1001 - 2000 inw.;146.0
8812;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Overijssel, gem. 501 - 1000 inw.;114.0
8813;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Gelderland, gem. 50001 - 100000 inw.;4499.0
8814;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Apeldoorn;1296.0
8815;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Arnhem;1610.0
8816;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Nijmegen;1593.0
8817;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Gelderland, gem. 20001 - 50000 inw.;1157.0
8818;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Ede;657.0
8819;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Rheden;500.0
8820;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Gelderland, gem. 10001 - 20000 inw.;3752.0
8821;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Gelderland, gem. 5001 - 10000 inw.;3475.0
8822;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Gelderland, gem. 2001 - 5000 inw.;2364.0
8823;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Gelderland, gem. 1001 - 2000 inw.;594.0
8824;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Gelderland, gem. 501 - 1000 inw.;61.0
8825;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Gelderland, gem. 500 en minder inw.;9.0
8826;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Utrecht, gem. 100001 en meer inw.;3257.0
8827;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Utrecht;3257.0
8828;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Utrecht, gem. 20001 - 50000 inw.;1330.0
8829;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Amersfoort;869.0
8830;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Zeist;461.0
8831;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Utrecht, gem. 10001 - 20000 inw.;935.0
8832;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Utrecht, gem. 5001 - 10000 inw.;468.0
8833;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Utrecht, gem. 2001 - 5000 inw.;1493.0
8834;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Utrecht, gem. 1001 - 2000 inw.;470.0
8835;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Utrecht, gem. 501 - 1000 inw.;213.0
8836;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Utrecht, gem. 500 en minder inw.;25.0
8837;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Noord-Holland, gem. 100001 en meer inw.;18224.0
8838;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Amsterdam;15810.0
8839;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Haarlem;2414.0
8840;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Noord-Holland, gem. 50001 - 100000 inw.;1158.0
8841;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Hilversum;1158.0
8842;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Noord-Holland, gem. 20001 - 50000 inw.;3977.0
8843;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Alkmaar;567.0
8844;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Bussum;464.0
8845;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Haarlemmermeer;537.0
8846;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Helder (Den);614.0
8847;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Velsen;1016.0
8848;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Zaandam;779.0
8849;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Noord-Holland, gem. 10001 - 20000 inw.;956.0
8850;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Noord-Holland, gem. 5001 - 10000 inw.;2905.0
8851;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Noord-Holland, gem. 2001 - 5000 inw.;2936.0
8852;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Noord-Holland, gem. 1001 - 2000 inw.;938.0
8853;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Noord-Holland, gem. 501 - 1000 inw.;255.0
8854;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Noord-Holland, gem. 500 en minder inw.;51.0
8855;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Zuid-Holland, gem. 100001 en meer inw.;22014.0
8856;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;'s-Gravenhage;8752.0
8857;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Rotterdam;13262.0
8858;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Zuid-Holland, gem. 50001 - 100000 inw.;5150.0
8859;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Delft;1102.0
8860;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Dordrecht;1230.0
8861;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Leiden;1566.0
8862;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Schiedam;1252.0
8863;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Zuid-Holland, gem. 20001 - 50000 inw.;1362.0
8864;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Gouda;661.0
8865;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Vlaardingen;701.0
8866;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Zuid-Holland, gem. 10001 - 20000 inw.;3920.0
8867;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Zuid-Holland, gem. 5001 - 10000 inw.;3200.0
8868;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Zuid-Holland, gem. 2001 - 5000 inw.;4337.0
8869;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Zuid-Holland, gem. 1001 - 2000 inw.;1235.0
8870;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Zuid-Holland, gem. 501 - 1000 inw.;489.0
8871;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Zuid-Holland, gem. 500 en minder inw.;44.0
8872;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Zeeland, gem. 20001 - 50000 inw.;499.0
8873;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Vlissingen;499.0
8874;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Zeeland, gem. 10001 - 20000 inw.;564.0
8875;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Zeeland, gem. 5001 - 10000 inw.;602.0
8876;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Zeeland, gem. 2001 - 5000 inw.;2212.0
8877;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Zeeland, gem. 1001 - 2000 inw.;1008.0
8878;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Zeeland, gem. 501 - 1000 inw.;526.0
8879;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Zeeland, gem. 500 en minder inw.;43.0
8880;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Noord-Brabant, gem. 50001 - 100000 inw.;3025.0
8881;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Eindhoven;1316.0
8882;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Tilburg;1709.0
8883;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Noord-Brabant, gem. 20001 - 50000 inw.;3154.0
8884;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Bergen op Zoom;481.0
8885;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Breda;915.0
8886;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Helmond;475.0
8887;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;'s-Hertogenbosch;815.0
8888;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Roosendaal en Nispen;468.0
8889;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Noord-Brabant, gem. 10001 - 20000 inw.;1691.0
8890;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Noord-Brabant, gem. 5001 - 10000 inw.;3284.0
8891;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Noord-Brabant, gem. 2001 - 5000 inw.;3466.0
8892;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Noord-Brabant, gem. 1001 - 2000 inw.;820.0
8893;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Noord-Brabant, gem. 501 - 1000 inw.;170.0
8894;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Limburg, gem. 50001 - 100000 inw.;1313.0
8895;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Maastricht;1313.0
8896;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Limburg, gem. 20001 - 50000 inw.;2394.0
8897;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Heerlen;1042.0
8898;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Kerkrade;881.0
8899;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Venlo;471.0
8900;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Limburg, gem. 10001 - 20000 inw.;2425.0
8901;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Limburg, gem. 5001 - 10000 inw.;1374.0
8902;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Limburg, gem. 2001 - 5000 inw.;2029.0
8903;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Limburg, gem. 1001 - 2000 inw.;962.0
8904;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Limburg, gem. 501 - 1000 inw.;211.0
8905;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 3 kinderen;Limburg, gem. 500 en minder inw.;26.0
8906;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Nederland;11156.0
8907;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Groningen (provincie);470.0
8908;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Friesland;459.0
8909;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Drenthe;334.0
8910;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Overijssel;778.0
8911;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Gelderland;1223.0
8912;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Utrecht (provincie);512.0
8913;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Noord-Holland;1948.0
8914;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Zuid-Holland;2795.0
8915;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Zeeland;318.0
8916;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Noord-Brabant;1456.0
8917;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Limburg;863.0
8918;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Gemeenten met meer dan 100000 inwoners;2914.0
8919;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Gemeenten met 50001 - 100000 inwoners;1062.0
8920;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Gemeenten met 20001 - 50000 inwoners;1166.0
8921;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Gemeenten met 10001 - 20000 inwoners;1600.0
8922;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Gemeenten met 5001 - 10000 inwoners;1703.0
8923;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Gemeenten met 2001 - 5000 inwoners;1923.0
8924;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Gemeenten met 1001 - 2000 inwoners;605.0
8925;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Gemeenten met 501 - 1000 inwoners;168.0
8926;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Gemeenten met 500 of minder inwoners;15.0
8927;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Groningen, gem. 100001 en meer inw.;116.0
8928;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Groningen;116.0
8929;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Groningen, gem. 10001 - 20000 inw.;142.0
8930;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Groningen, gem. 5001 - 10000 inw.;107.0
8931;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Groningen, gem. 2001 - 5000 inw.;94.0
8932;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Groningen, gem. 1001 - 2000 inw.;11.0
8933;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Friesland, gem. 20001 - 50000 inw.;49.0
8934;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Leeuwarden;49.0
8935;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Friesland, gem. 10001 - 20000 inw.;251.0
8936;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Friesland, gem. 5001 - 10000 inw.;126.0
8937;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Friesland, gem. 2001 - 5000 inw.;24.0
8938;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Friesland, gem. 1001 - 2000 inw.;7.0
8939;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Friesland, gem. 501 - 1000 inw.;2.0
8940;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Drenthe, gem. 20001 - 50000 inw.;64.0
8941;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Emmen;64.0
8942;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Drenthe, gem. 10001 - 20000 inw.;84.0
8943;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Drenthe, gem. 5001 - 10000 inw.;91.0
8944;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Drenthe, gem. 2001 - 5000 inw.;91.0
8945;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Drenthe, gem. 1001 - 2000 inw.;4.0
8946;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Overijssel, gem. 50001 - 100000 inw.;65.0
8947;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Enschede;65.0
8948;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Overijssel, gem. 20001 - 50000 inw.;228.0
8949;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Almelo;53.0
8950;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Deventer;38.0
8951;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Hengelo (O.);43.0
8952;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Lonneker;47.0
8953;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Zwolle;47.0
8954;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Overijssel, gem. 10001 - 20000 inw.;146.0
8955;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Overijssel, gem. 5001 - 10000 inw.;221.0
8956;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Overijssel, gem. 2001 - 5000 inw.;91.0
8957;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Overijssel, gem. 1001 - 2000 inw.;19.0
8958;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Overijssel, gem. 501 - 1000 inw.;8.0
8959;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Gelderland, gem. 50001 - 100000 inw.;269.0
8960;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Apeldoorn;74.0
8961;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Arnhem;91.0
8962;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Nijmegen;104.0
8963;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Gelderland, gem. 20001 - 50000 inw.;75.0
8964;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Ede;51.0
8965;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Rheden;24.0
8966;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Gelderland, gem. 10001 - 20000 inw.;271.0
8967;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Gelderland, gem. 5001 - 10000 inw.;289.0
8968;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Gelderland, gem. 2001 - 5000 inw.;242.0
8969;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Gelderland, gem. 1001 - 2000 inw.;73.0
8970;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Gelderland, gem. 501 - 1000 inw.;4.0
8971;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Gelderland, gem. 500 en minder inw.;0.0
8972;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Utrecht, gem. 100001 en meer inw.;201.0
8973;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Utrecht;201.0
8974;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Utrecht, gem. 20001 - 50000 inw.;62.0
8975;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Amersfoort;38.0
8976;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Zeist;24.0
8977;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Utrecht, gem. 10001 - 20000 inw.;54.0
8978;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Utrecht, gem. 5001 - 10000 inw.;31.0
8979;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Utrecht, gem. 2001 - 5000 inw.;107.0
