ID;Aardoliegrondstoffen;Bestemming;Perioden;TotaalAanbod_1;Winning_2;ProductieUitAndereBronnen_3;Invoer_4;Uitvoer_5;Voorraadmutatie_6;TotaalVerbruik_7;Verwerking_8;FinaalVerbruik_9;Beginvoorraad_10;Eindvoorraad_11;Voorraadmutatie_12
155;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2017 december;5136.0;136.0;119.0;8683.0;3891.0;90.0;5136.0;4968.0;168.0;8173.0;8083.0;90.0
156;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2017 4e kwartaal;14545.0;410.0;264.0;25827.0;11276.0;-682.0;14545.0;14054.0;490.0;7401.0;8083.0;-682.0
157;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2018 januari;5485.0;154.0;81.0;9176.0;3758.0;-169.0;5485.0;5371.0;113.0;8083.0;8252.0;-169.0
158;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2018 februari;5218.0;154.0;88.0;8662.0;3462.0;-225.0;5218.0;5097.0;121.0;8252.0;8477.0;-225.0
159;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2018 maart;5190.0;171.0;63.0;8317.0;3295.0;-66.0;5190.0;5022.0;169.0;8477.0;8543.0;-66.0
160;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2018 1e kwartaal;15893.0;480.0;233.0;26155.0;10515.0;-460.0;15893.0;15490.0;403.0;8083.0;8543.0;-460.0
161;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2018 april;5170.0;120.0;1.0;8589.0;2918.0;-624.0;5170.0;5045.0;125.0;8543.0;9167.0;-624.0
162;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2018 mei;5269.0;124.0;42.0;9035.0;3092.0;-841.0;5269.0;5099.0;170.0;9167.0;10008.0;-841.0
163;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2018 juni;5120.0;103.0;13.0;8085.0;3552.0;471.0;5120.0;5001.0;119.0;10008.0;9537.0;471.0
164;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2018 2e kwartaal;15559.0;348.0;56.0;25710.0;9562.0;-994.0;15559.0;15145.0;414.0;8543.0;9537.0;-994.0
165;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2018 juli;5239.0;102.0;209.0;7956.0;3720.0;692.0;5239.0;5090.0;149.0;9537.0;8845.0;692.0
166;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2018 augustus;5613.0;95.0;55.0;9410.0;3826.0;-122.0;5613.0;5436.0;177.0;8845.0;8967.0;-122.0
167;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2018 september;4690.0;93.0;71.0;7518.0;3366.0;373.0;4690.0;4530.0;160.0;8967.0;8594.0;373.0
168;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2018 3e kwartaal;15542.0;292.0;334.0;24885.0;10912.0;943.0;15542.0;15056.0;486.0;9537.0;8594.0;943.0
169;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2018 oktober;5000.0;138.0;105.0;8309.0;3534.0;-18.0;5000.0;4869.0;131.0;8594.0;8612.0;-18.0
170;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2018 november;4751.0;104.0;129.0;8313.0;3510.0;-286.0;4751.0;4656.0;95.0;8612.0;8899.0;-286.0
171;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2018 december;5846.0;115.0;91.0;8854.0;3239.0;27.0;5846.0;5724.0;122.0;8899.0;8872.0;27.0
172;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2018 4e kwartaal;15597.0;357.0;325.0;25476.0;10283.0;-278.0;15597.0;15250.0;347.0;8594.0;8872.0;-278.0
173;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2019 januari;5768.0;97.0;164.0;10487.0;4731.0;-250.0;5768.0;5646.0;123.0;8872.0;9122.0;-250.0
174;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2019 februari;4864.0;88.0;9.0;9179.0;4005.0;-409.0;4864.0;4701.0;164.0;9122.0;9531.0;-409.0
175;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2019 maart;5629.0;128.0;19.0;9510.0;3572.0;-455.0;5629.0;5502.0;127.0;9531.0;9986.0;-455.0
176;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2019 1e kwartaal;16261.0;315.0;192.0;29177.0;12307.0;-1114.0;16261.0;15849.0;413.0;8872.0;9986.0;-1114.0
177;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2019 april;5138.0;93.0;89.0;7801.0;3367.0;522.0;5138.0;5031.0;108.0;9986.0;9464.0;522.0
178;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2019 mei;5179.0;83.0;154.0;8810.0;3900.0;31.0;5179.0;5052.0;127.0;9464.0;9433.0;31.0
179;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2019 juni;4433.0;86.0;120.0;7896.0;3688.0;16.0;4433.0;4340.0;93.0;9433.0;9417.0;16.0
180;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2019 2e kwartaal;14749.0;267.0;363.0;24506.0;10955.0;569.0;14749.0;14422.0;327.0;9986.0;9417.0;569.0
181;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2019 juli;5324.0;75.0;17.0;8503.0;2891.0;-380.0;5324.0;5236.0;88.0;9417.0;9798.0;-380.0
182;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2019 augustus;5539.0;88.0;105.0;9452.0;4272.0;167.0;5539.0;5442.0;97.0;9798.0;9630.0;167.0
183;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2019 september;5417.0;88.0;-60.0;8780.0;3526.0;134.0;5417.0;5285.0;131.0;9630.0;9497.0;134.0
184;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2019 3e kwartaal;16279.0;252.0;62.0;26735.0;10689.0;-80.0;16279.0;15963.0;316.0;9417.0;9497.0;-80.0
185;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2019 oktober;5604.0;95.0;140.0;8148.0;3662.0;885.0;5604.0;5470.0;134.0;9497.0;8612.0;885.0
186;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2019 november;5215.0;98.0;70.0;9573.0;3521.0;-1004.0;5215.0;5132.0;83.0;8612.0;9615.0;-1004.0
187;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2019 december;5579.0;88.0;108.0;8969.0;3951.0;365.0;5579.0;5465.0;114.0;9615.0;9250.0;365.0
188;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2019 4e kwartaal;16399.0;279.0;317.0;26691.0;11135.0;247.0;16399.0;16068.0;330.0;9497.0;9250.0;247.0
189;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2020 januari;5899.0;100.0;143.0;9134.0;3826.0;348.0;5899.0;5809.0;90.0;9250.0;8902.0;348.0
190;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2020 februari;5352.0;87.0;252.0;8676.0;3798.0;134.0;5352.0;5261.0;92.0;8902.0;8769.0;134.0
191;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2020 maart;5258.0;96.0;135.0;9118.0;4004.0;-87.0;5258.0;5166.0;92.0;8769.0;8855.0;-87.0
192;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2020 1e kwartaal;16510.0;285.0;530.0;26928.0;11627.0;395.0;16510.0;16236.0;274.0;9250.0;8855.0;395.0
193;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2020 april;4994.0;90.0;174.0;8417.0;3180.0;-506.0;4994.0;4833.0;161.0;8855.0;9362.0;-506.0
194;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2020 mei;4502.0;68.0;91.0;9026.0;2631.0;-2053.0;4502.0;4373.0;129.0;9362.0;11415.0;-2053.0
195;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2020 juni;4062.0;82.0;-54.0;6702.0;4212.0;1545.0;4062.0;3890.0;172.0;11415.0;9869.0;1545.0
196;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2020 2e kwartaal;13558.0;240.0;211.0;24145.0;10023.0;-1014.0;13558.0;13097.0;461.0;8855.0;9869.0;-1014.0
197;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2020 juli;4255.0;79.0;74.0;6694.0;3210.0;619.0;4255.0;4109.0;146.0;9869.0;9251.0;619.0
198;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2020 augustus;4457.0;94.0;94.0;7772.0;3369.0;-132.0;4457.0;4380.0;77.0;9251.0;9382.0;-132.0
199;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2020 september;4681.0;72.0;127.0;7987.0;3170.0;-335.0;4681.0;4526.0;155.0;9382.0;9717.0;-335.0
200;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2020 3e kwartaal;13394.0;246.0;295.0;22454.0;9748.0;153.0;13394.0;13015.0;378.0;9869.0;9717.0;153.0
201;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2020 oktober;5005.0;80.0;173.0;6604.0;2214.0;364.0;5005.0;4913.0;91.0;9717.0;9353.0;364.0
202;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2020 november;5102.0;92.0;84.0;7588.0;3034.0;373.0;5102.0;4929.0;173.0;9353.0;8980.0;373.0
203;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2020 december;5001.0;96.0;54.0;8904.0;3735.0;-318.0;5001.0;4818.0;183.0;8980.0;9298.0;-318.0
204;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2020 4e kwartaal;15108.0;267.0;311.0;23095.0;8983.0;419.0;15108.0;14660.0;448.0;9717.0;9298.0;419.0
205;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2021 januari;4723.0;130.0;215.0;8205.0;3724.0;-101.0;4723.0;4648.0;75.0;9298.0;9400.0;-101.0
206;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2021 februari;5045.0;104.0;11.0;8458.0;3275.0;-251.0;5045.0;4992.0;53.0;9400.0;9651.0;-251.0
207;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2021 maart;5263.0;97.0;122.0;8700.0;3832.0;175.0;5263.0;5144.0;119.0;9651.0;9476.0;175.0
208;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2021 1e kwartaal;15031.0;327.0;348.0;25364.0;10831.0;-177.0;15031.0;14783.0;248.0;9298.0;9476.0;-177.0
209;Aardoliegrondstoffen, totaal;Totaal voor verwerking en doorvoer;2021 april;4972.0;105.0;150.0;8325.0;3416.0;-192.0;4972.0;4857.0;114.0;9474.0;9666.0;-192.0
210;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1944;;2.0;;;;;;;;;;
211;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1945;;6.0;;;;;;;;;;
212;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1946;;63.0;;;;;437.0;437.0;;;;
213;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1947;;213.0;;;;;1198.0;1198.0;;;;
214;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1948;;496.0;;;;;1663.0;1663.0;;;;
215;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1949;;621.0;;;;;3093.0;3093.0;;;;
216;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1950;;705.0;;5132.0;;;5778.0;5778.0;;;;
217;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1951;;714.0;;6419.0;;;7174.0;7174.0;;;;
218;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1952;;715.0;;7468.0;;;8039.0;8039.0;;;;
219;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1953;;820.0;;8690.0;;;9364.0;9364.0;;;;
220;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1954;;939.0;;10321.0;;;11378.0;11378.0;;;;
221;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1955;;1024.0;;11779.0;;;12884.0;12884.0;;;;
222;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1956;;1097.0;;13672.0;;;14562.0;14562.0;;;;
223;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1957;;1523.0;;14007.0;;;15334.0;15334.0;;;;
224;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1958;;1621.0;;14272.0;;;16107.0;16107.0;;;;
225;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1959;;1773.0;;14874.0;;;16621.0;16621.0;;;;
226;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1960;;1918.0;;18873.0;54.0;;20499.0;20499.0;;;;
227;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1961;;2047.0;;19162.0;18.0;;21492.0;21492.0;;;;
228;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1962;;2157.0;;22256.0;;;24237.0;24237.0;;;;
229;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1963;;2215.0;;22986.0;336.0;;24955.0;24955.0;;;;
230;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1964;;2269.0;;26471.0;12.0;;28489.0;28489.0;;;;
231;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1965;;2395.0;;28723.0;148.0;;31210.0;31210.0;;;;
232;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1966;;2366.0;;31760.0;1.0;;33962.0;33962.0;;;;
233;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1967;;2265.0;;33787.0;18.0;;35225.0;35225.0;;;;
234;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1968;;2147.0;;38188.0;58.0;;39647.0;39647.0;;;;
235;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1969;;2020.0;;50775.0;495.0;;51918.0;51918.0;;;;
236;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1970;;1919.0;;60130.0;14.0;;62205.0;62205.0;;;;
237;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1971;;1714.0;;60732.0;1.0;;61278.0;61278.0;;;;
238;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1972;;1637.0;;67788.0;;;69947.0;69947.0;;;;
239;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1973;;1556.0;;72161.0;;;73385.0;73385.0;;;;
240;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1974;;1575.0;;64585.0;9.0;;64561.0;64561.0;;;;
241;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1975;;1573.0;;55225.0;6.0;;57034.0;57034.0;;;;
242;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1976;;1546.0;;63882.0;1.0;;65085.0;65085.0;;;;
243;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1977;;1598.0;;58929.0;2.0;;60850.0;60850.0;;;;
244;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1978;;1520.0;;55334.0;3.0;;57437.0;57437.0;;;;
245;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1979;;1581.0;;59406.0;26.0;;60488.0;60488.0;;;;
246;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1980;50530.0;1568.0;;49914.0;24.0;-929.0;50530.0;50530.0;;5077.0;6006.0;-929.0
247;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1981;40744.0;1606.0;;38416.0;46.0;768.0;40744.0;40744.0;;5081.0;4313.0;768.0
248;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1982;39581.0;1894.0;;37228.0;42.0;501.0;39581.0;39581.0;;4313.0;3812.0;501.0
249;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1983;43670.0;2900.0;;40210.0;221.0;781.0;43670.0;43670.0;;3812.0;3031.0;781.0
250;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1984;47882.0;3432.0;;44593.0;462.0;319.0;47882.0;47882.0;;3031.0;2711.0;319.0
251;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1985;42669.0;4069.0;;39806.0;1450.0;243.0;42669.0;42669.0;;2711.0;2468.0;243.0
252;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1986;50155.0;4995.0;;46973.0;1269.0;-545.0;50155.0;50155.0;;2468.0;3013.0;-545.0
253;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1987;51765.0;4663.0;;48133.0;928.0;-104.0;51765.0;51765.0;;3013.0;3117.0;-104.0
254;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1988;54363.0;4271.0;;51276.0;889.0;-295.0;54363.0;54363.0;;3043.0;3338.0;-295.0
255;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1989;54243.0;3814.0;;51107.0;1018.0;340.0;54243.0;54243.0;;3338.0;2998.0;340.0
256;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1990;51919.0;4076.0;;52872.0;5255.0;203.0;51919.0;49693.0;2226.0;2746.0;2543.0;203.0
257;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1991;55833.0;3908.0;;58421.0;6651.0;151.0;55833.0;53576.0;2257.0;2543.0;2392.0;151.0
258;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1992;57547.0;3564.0;;58835.0;3804.0;-1014.0;57547.0;55374.0;2173.0;2392.0;3406.0;-1014.0
259;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1993;58804.0;3536.0;;57202.0;2746.0;864.0;58804.0;56048.0;2755.0;3406.0;2542.0;864.0
260;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1994;59050.0;4618.0;;57892.0;2878.0;-570.0;59050.0;56081.0;2969.0;2542.0;3112.0;-570.0
261;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1995;62698.0;3638.0;0.0;60830.0;1955.0;172.0;62698.0;59774.0;2923.0;3112.0;2904.0;172.0
262;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1996;63730.0;3233.0;0.0;61969.0;1468.0;-23.0;63730.0;61098.0;2633.0;2904.0;2927.0;-23.0
263;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1997;63480.0;3124.0;0.0;61134.0;993.0;198.0;63480.0;60858.0;2622.0;2927.0;2730.0;198.0
264;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1998;64749.0;2846.0;0.0;62313.0;666.0;246.0;64749.0;62116.0;2633.0;2730.0;2484.0;246.0
265;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;1999;61360.0;2745.0;0.0;59306.0;712.0;7.0;61360.0;58492.0;2869.0;2484.0;2477.0;7.0
266;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2000;61949.0;2545.0;0.0;60346.0;599.0;-370.0;61949.0;58797.0;3152.0;2477.0;2847.0;-370.0
267;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2001;62250.0;2413.0;0.0;61110.0;734.0;-557.0;62250.0;58933.0;3317.0;2847.0;3404.0;-557.0
268;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2002;57706.0;3205.0;0.0;55550.0;1151.0;94.0;57706.0;53741.0;3964.0;3404.0;3310.0;94.0
269;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2003;60335.0;3275.0;0.0;58170.0;1661.0;536.0;60335.0;56903.0;3433.0;3310.0;2774.0;536.0
270;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2004;62643.0;2977.0;0.0;61170.0;1368.0;-153.0;62643.0;59024.0;3618.0;2774.0;2926.0;-153.0
271;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2005;63258.0;2459.0;0.0;62297.0;1292.0;-219.0;63258.0;59295.0;3963.0;2926.0;3145.0;-219.0
272;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2006;61789.0;2213.0;62.0;60670.0;986.0;-144.0;61789.0;57590.0;4199.0;3145.0;3289.0;-144.0
273;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2007;60863.0;2770.0;522.0;59219.0;1548.0;-45.0;60863.0;57171.0;3693.0;3289.0;3334.0;-45.0
274;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2008;60394.0;2304.0;656.0;58951.0;1377.0;-61.0;60394.0;56871.0;3523.0;3334.0;3395.0;-61.0
275;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2009;59144.0;1899.0;562.0;58693.0;1203.0;-757.0;59144.0;55745.0;3399.0;3395.0;4152.0;-757.0
276;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2010;61447.0;1590.0;211.0;60861.0;1383.0;173.0;61447.0;58115.0;3332.0;4152.0;3978.0;173.0
277;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2011;59315.0;1627.0;283.0;57902.0;924.0;464.0;59315.0;56100.0;3215.0;3978.0;3515.0;464.0
278;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2012;59165.0;1650.0;500.0;58349.0;870.0;-456.0;59165.0;56144.0;3020.0;3515.0;3971.0;-456.0
279;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2013;56898.0;1729.0;534.0;55443.0;811.0;35.0;56898.0;53966.0;2932.0;3971.0;3936.0;35.0
280;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2014;57920.0;2089.0;481.0;55014.0;1040.0;1376.0;57920.0;55280.0;2640.0;3936.0;2560.0;1376.0
281;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2015;60950.0;2004.0;473.0;59769.0;632.0;-665.0;60950.0;58630.0;2320.0;2560.0;3225.0;-665.0
282;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2016;61617.0;1558.0;337.0;61001.0;795.0;-481.0;61617.0;59426.0;2191.0;3225.0;3705.0;-481.0
283;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2017;61689.0;1464.0;680.0;60321.0;933.0;158.0;61689.0;59640.0;2048.0;3705.0;3547.0;158.0
284;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2018;62590.0;1478.0;948.0;61529.0;900.0;-465.0;62590.0;60940.0;1651.0;3547.0;4012.0;-465.0
285;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2019;63689.0;1111.0;935.0;63285.0;905.0;-736.0;63689.0;62303.0;1386.0;4012.0;4748.0;-736.0
286;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2020;58569.0;1035.0;1346.0;56895.0;966.0;264.0;58569.0;57008.0;1561.0;4748.0;4484.0;264.0
287;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2013 januari;5164.0;147.0;45.0;4879.0;23.0;118.0;5164.0;4911.0;254.0;3971.0;3853.0;118.0
288;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2013 februari;4796.0;151.0;20.0;4843.0;100.0;-118.0;4796.0;4435.0;361.0;3853.0;3971.0;-118.0
289;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2013 maart;4753.0;163.0;84.0;4595.0;58.0;-31.0;4753.0;4518.0;235.0;3971.0;4002.0;-31.0
290;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2013 1e kwartaal;14714.0;461.0;150.0;14317.0;180.0;-31.0;14714.0;13864.0;849.0;3971.0;4002.0;-31.0
291;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2013 april;4907.0;137.0;10.0;4795.0;62.0;27.0;4907.0;4656.0;251.0;4002.0;3975.0;27.0
292;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2013 mei;4813.0;140.0;19.0;4762.0;70.0;-37.0;4813.0;4573.0;239.0;3975.0;4012.0;-37.0
293;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2013 juni;4933.0;133.0;-20.0;4966.0;77.0;-68.0;4933.0;4687.0;246.0;4012.0;4080.0;-68.0
294;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2013 2e kwartaal;14652.0;410.0;9.0;14524.0;209.0;-78.0;14652.0;13916.0;736.0;4002.0;4080.0;-78.0
295;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2013 juli;5004.0;168.0;72.0;4836.0;81.0;10.0;5004.0;4805.0;199.0;4080.0;4070.0;10.0
296;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2013 augustus;5018.0;137.0;53.0;4282.0;67.0;614.0;5018.0;4775.0;243.0;4070.0;3456.0;614.0
297;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2013 september;4326.0;123.0;56.0;4482.0;56.0;-281.0;4326.0;4193.0;132.0;3456.0;3738.0;-281.0
298;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2013 3e kwartaal;14348.0;427.0;181.0;13600.0;204.0;343.0;14348.0;13773.0;575.0;4080.0;3738.0;343.0
299;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2013 oktober;3938.0;136.0;37.0;4294.0;97.0;-432.0;3938.0;3765.0;173.0;3738.0;4169.0;-432.0
300;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2013 november;4414.0;150.0;73.0;4339.0;72.0;-75.0;4414.0;4115.0;299.0;4169.0;4245.0;-75.0
301;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2013 december;4831.0;144.0;84.0;4370.0;48.0;309.0;4831.0;4533.0;299.0;4245.0;3936.0;309.0
302;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2013 4e kwartaal;13184.0;432.0;194.0;13003.0;217.0;-198.0;13184.0;12412.0;772.0;3738.0;3936.0;-198.0
303;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2014 januari;4960.0;146.0;5.0;4816.0;54.0;45.0;4960.0;4738.0;221.0;3936.0;3890.0;45.0
304;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2014 februari;4539.0;133.0;36.0;3259.0;71.0;1182.0;4539.0;4349.0;190.0;3890.0;2708.0;1182.0
305;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2014 maart;5013.0;165.0;52.0;5276.0;95.0;-385.0;5013.0;4762.0;251.0;2708.0;3092.0;-385.0
306;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2014 1e kwartaal;14512.0;444.0;93.0;13350.0;220.0;843.0;14512.0;13850.0;662.0;3936.0;3092.0;843.0
