ID;Populatie;KenmerkenVanDeSchenking;KenmerkenVanDeSchenker;KenmerkenVanDeOntvanger;Perioden;AantalSchenkingen_1;TotaalBrutoSchenking_2;GemiddeldBrutoSchenking_3;MediaanBrutoSchenking_4;TotaalVerschuldigdeBelasting_5;GemiddeldVerschuldigdeBelasting_6;MediaanVerschuldigdeBelasting_7;TotaalNettoSchenking_8;GemiddeldNettoSchenking_9;MediaanNettoSchenking_10
1751;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: eigen woning;2014;1.6;99.9;61.8;50.0;1.7;1.1;0.0;98.2;60.8;50.0
1752;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: eigen woning;2015;0.3;22.6;65.0;27.2;2.0;5.8;1.4;20.6;59.1;25.3
1753;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: eigen woning;2016;0.3;25.4;89.7;33.3;3.3;11.5;2.0;22.1;78.2;31.0
1754;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: eigen woning;2017;1.3;130.4;103.3;44.7;23.1;18.3;0.0;107.4;85.0;41.4
1755;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: eigen woning;2018;0.4;29.9;75.9;30.0;2.6;6.7;0.4;27.3;69.2;27.1
1756;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: eigen woning;2019;0.4;27.6;72.1;35.0;3.6;9.5;0.7;24.0;62.7;31.0
1757;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: eigen woning;2020;0.4;29.7;70.3;31.4;3.4;8.1;0.8;26.3;62.1;27.1
1758;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: eigen woning;2021;0.4;34.6;80.1;41.5;4.1;9.5;1.0;30.5;70.7;37.0
1759;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: eigen woning;2022;0.5;38.4;73.4;50.0;2.9;5.6;0.0;35.5;67.8;45.3
1760;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: huurwoning;2007;0.6;24.9;44.7;22.0;2.6;4.7;1.1;22.3;40.0;22.0
1761;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: huurwoning;2008;0.5;25.1;48.6;22.4;3.3;6.4;1.1;21.8;42.2;22.4
1762;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: huurwoning;2009;0.5;22.2;46.7;24.4;5.7;12.0;1.1;16.5;34.7;22.8
1763;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: huurwoning;2010;0.3;10.4;35.2;24.0;1.0;3.3;1.5;9.4;31.9;23.0
1764;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: huurwoning;2011 ;0.1;11.0;79.4;24.1;0.4;2.8;0.1;10.6;76.6;24.1
1765;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: huurwoning;2012;0.1;14.1;104.3;24.1;0.9;6.3;0.0;13.2;97.9;24.1
1766;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: huurwoning;2013;0.2;7.0;38.1;24.7;0.4;1.9;0.0;6.7;36.1;24.7
1767;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: huurwoning;2014;0.4;21.3;57.8;50.0;0.5;1.3;0.0;20.8;56.6;50.0
1768;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: huurwoning;2015;0.1;8.4;58.4;22.8;0.8;5.3;0.9;7.6;53.1;21.3
1769;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: huurwoning;2016;0.2;16.1;103.2;25.4;1.4;9.0;0.3;14.7;94.2;25.4
1770;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: huurwoning;2017;0.6;56.1;94.6;30.0;0.7;1.1;0.0;55.4;93.5;30.0
1771;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: huurwoning;2018;0.2;15.4;66.2;25.7;1.9;8.0;0.0;13.6;58.3;25.7
1772;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: huurwoning;2019;0.2;11.4;46.0;25.0;0.7;2.8;0.0;10.7;43.2;22.5
1773;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: huurwoning;2020;0.3;14.5;45.0;26.5;0.6;2.0;0.0;13.8;43.0;25.0
1774;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: huurwoning;2021;0.3;16.1;50.1;28.6;0.6;1.8;0.0;15.5;48.3;26.9
1775;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: huurwoning;2022;0.5;29.6;60.9;33.9;0.6;1.2;0.0;29.1;59.8;30.0
1776;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: institutioneel;2007;0.0;;;;;;;;;
1777;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: institutioneel;2008;0.0;;;;;;;;;
1778;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: institutioneel;2009;0.0;;;;;;;;;
1779;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: institutioneel;2010;0.0;;;;;;;;;
1780;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: institutioneel;2011 ;0.0;;;;;;;;;
1781;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: institutioneel;2012;0.0;;;;;;;;;
1782;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: institutioneel;2013;0.0;;;;;;;;;
1783;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: institutioneel;2014;0.0;;;;;;;;;
1784;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: institutioneel;2015;0.0;;;;;;;;;
1785;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: institutioneel;2016;0.0;;;;;;;;;
1786;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: institutioneel;2017;0.0;;;;;;;;;
1787;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: institutioneel;2018;0.0;;;;;;;;;
1788;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: institutioneel;2019;0.0;;;;;;;;;
1789;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: institutioneel;2020;0.0;;;;;;;;;
1790;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: institutioneel;2021;0.0;;;;;;;;;
1791;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: institutioneel;2022;0.0;;;;;;;;;
1792;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: onbekend;2007;0.7;36.7;52.0;26.0;4.4;6.2;1.1;32.3;45.7;24.0
1793;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: onbekend;2008;0.5;84.8;170.4;26.5;2.6;5.3;1.5;82.2;165.1;25.2
1794;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: onbekend;2009;0.5;50.3;105.5;25.0;9.7;20.3;1.2;40.6;85.2;24.0
1795;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: onbekend;2010;0.3;24.0;84.3;26.6;3.6;12.6;2.0;20.4;71.7;24.0
1796;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: onbekend;2011 ;0.1;;;;;;;;;
1797;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: onbekend;2012;0.1;;;;;;;;;
1798;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: onbekend;2013;0.1;;;;;;;;;
1799;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: onbekend;2014;0.1;9.7;69.6;50.0;0.7;4.7;0.1;9.1;64.9;49.6
1800;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: onbekend;2015;0.1;21.8;161.3;30.0;2.0;15.1;2.6;19.7;146.3;25.0
1801;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: onbekend;2016;0.1;11.7;91.9;25.4;1.9;15.0;2.4;9.8;76.9;23.3
1802;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: onbekend;2017;0.2;119.2;611.3;23.4;15.8;81.1;0.0;103.4;530.2;20.0
1803;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: onbekend;2018;0.2;7.6;50.5;20.0;1.0;6.5;0.3;6.6;44.0;14.6
1804;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: onbekend;2019;0.2;10.1;59.4;13.6;1.7;9.8;0.0;8.4;49.6;12.0
1805;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: onbekend;2020;0.2;12.5;83.1;13.5;1.7;11.6;0.0;10.7;71.5;10.8
1806;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: onbekend;2021;0.2;89.3;551.2;22.5;1.0;6.1;0.0;88.3;545.1;20.0
1807;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Woningbezit: onbekend;2022;0.1;9.0;69.0;21.9;1.0;7.4;0.0;8.1;61.6;20.0
1808;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 1e 20%-groep;2007;0.1;4.0;31.5;22.0;0.2;1.8;0.9;3.8;29.7;22.0
1809;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 1e 20%-groep;2008;0.2;4.8;31.1;22.4;0.4;2.9;0.8;4.4;28.2;22.4
1810;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 1e 20%-groep;2009;0.2;10.7;54.8;22.8;0.7;3.8;0.8;10.0;51.0;22.8
1811;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 1e 20%-groep;2010;0.2;6.4;40.5;22.0;0.3;1.7;0.3;6.1;38.8;21.0
1812;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 1e 20%-groep;2011 ;0.1;;;;;;;;;
1813;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 1e 20%-groep;2012;0.1;;;;;;;;;
1814;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 1e 20%-groep;2013;0.1;6.6;47.9;40.0;0.2;1.7;0.0;6.4;46.2;37.8
1815;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 1e 20%-groep;2014;0.3;20.3;59.2;50.0;0.2;0.6;0.0;20.1;58.6;50.0
1816;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 1e 20%-groep;2015;0.1;;;;;;;;;
1817;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 1e 20%-groep;2016;0.1;;;;;;;;;
1818;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 1e 20%-groep;2017;0.3;42.3;133.6;27.0;8.8;27.7;0.0;33.6;105.9;26.9
1819;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 1e 20%-groep;2018;0.1;5.4;48.2;25.0;0.3;2.9;0.0;5.0;45.4;23.0
1820;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 1e 20%-groep;2019;0.1;;;;;;;;;
1821;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 1e 20%-groep;2020;0.1;3.7;31.2;19.4;0.1;1.0;0.0;3.6;30.2;16.5
1822;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 1e 20%-groep;2021;0.1;6.1;45.9;26.8;0.2;1.2;0.0;5.9;44.7;26.8
1823;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 1e 20%-groep;2022;0.2;11.2;51.9;27.2;0.2;0.9;0.0;11.0;51.0;27.2
1824;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 2e 20%-groep;2007;0.1;3.2;22.5;22.0;0.2;1.4;0.3;3.0;21.0;22.0
1825;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 2e 20%-groep;2008;0.1;2.8;23.1;22.0;0.2;1.4;0.6;2.6;21.7;22.0
1826;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 2e 20%-groep;2009;0.1;2.5;22.5;22.7;0.2;1.6;0.7;2.3;20.8;21.9
1827;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 2e 20%-groep;2010;0.1;;;;;;;;;
1828;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 2e 20%-groep;2011 ;0.0;;;;;;;;;
1829;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 2e 20%-groep;2012;0.0;;;;;;;;;
1830;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 2e 20%-groep;2013;0.0;;;;;;;;;
1831;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 2e 20%-groep;2014;0.1;;;;;;;;;
1832;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 2e 20%-groep;2015;0.0;;;;;;;;;
1833;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 2e 20%-groep;2016;0.0;;;;;;;;;
1834;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 2e 20%-groep;2017;0.2;37.0;204.2;25.5;0.1;0.8;0.0;36.8;203.4;25.4
1835;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 2e 20%-groep;2018;0.1;;;;;;;;;
1836;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 2e 20%-groep;2019;0.1;;;;;;;;;
1837;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 2e 20%-groep;2020;0.1;3.6;35.0;24.7;0.1;1.5;0.0;3.4;33.5;23.4
1838;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 2e 20%-groep;2021;0.1;6.3;54.2;26.5;0.3;2.2;0.0;6.1;52.0;25.0
1839;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 2e 20%-groep;2022;0.2;10.7;54.7;30.0;0.3;1.7;0.0;10.3;53.0;28.5
1840;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 3e 20%-groep;2007;0.4;11.0;28.7;22.0;0.9;2.2;0.8;10.2;26.5;22.0
1841;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 3e 20%-groep;2008;0.4;14.1;37.0;22.4;1.6;4.1;0.9;12.5;32.9;22.4
1842;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 3e 20%-groep;2009;0.3;8.6;27.7;22.8;0.6;1.9;1.0;8.0;25.9;22.8
1843;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 3e 20%-groep;2010;0.2;7.7;36.8;24.0;0.6;3.0;0.5;7.0;33.8;23.0
1844;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 3e 20%-groep;2011 ;0.1;;;;;;;;;
1845;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 3e 20%-groep;2012;0.1;;;;;;;;;
1846;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 3e 20%-groep;2013;0.1;5.2;45.2;32.2;0.2;1.4;0.0;5.1;43.9;30.2
1847;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 3e 20%-groep;2014;0.2;12.6;53.9;50.0;0.2;0.8;0.0;12.4;53.1;50.0
1848;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 3e 20%-groep;2015;0.1;;;;;;;;;
1849;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 3e 20%-groep;2016;0.1;;;;;;;;;
1850;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 3e 20%-groep;2017;0.4;18.4;44.5;35.0;0.2;0.5;0.0;18.2;44.0;34.5
1851;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 3e 20%-groep;2018;0.1;9.7;77.8;25.7;1.6;12.6;0.0;8.2;65.3;25.3
1852;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 3e 20%-groep;2019;0.1;6.2;48.1;26.3;0.2;1.6;0.0;6.0;46.4;26.0
1853;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 3e 20%-groep;2020;0.2;8.5;49.5;34.8;0.4;2.2;0.0;8.1;47.3;30.0
1854;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 3e 20%-groep;2021;0.1;9.5;64.5;50.0;0.6;3.7;0.0;9.0;60.8;45.9
1855;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 3e 20%-groep;2022;0.2;16.8;92.6;40.0;0.2;1.4;0.0;16.5;91.2;37.5
1856;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 4e 20%-groep;2007;0.6;17.5;29.6;22.6;1.4;2.4;1.0;16.1;27.2;22.0
1857;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 4e 20%-groep;2008;0.6;19.5;33.3;25.5;1.8;3.1;1.1;17.7;30.2;24.0
1858;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 4e 20%-groep;2009;0.6;17.4;29.9;25.0;1.3;2.2;1.1;16.1;27.7;23.1
1859;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 4e 20%-groep;2010;0.3;14.5;42.8;24.0;1.3;4.0;1.6;13.1;38.8;23.0
1860;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 4e 20%-groep;2011 ;0.1;4.7;39.6;25.0;0.4;3.6;1.1;4.3;36.0;24.2
1861;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 4e 20%-groep;2012;0.1;9.1;76.9;25.0;0.3;2.9;0.8;8.7;74.0;24.6
1862;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 4e 20%-groep;2013;0.2;12.7;70.4;40.0;0.5;2.9;0.0;12.2;67.5;38.0
1863;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 4e 20%-groep;2014;0.5;24.6;54.8;49.7;0.3;0.7;0.0;24.3;54.1;49.1
1864;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 4e 20%-groep;2015;0.1;;;;;;;;;
1865;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 4e 20%-groep;2016;0.1;;;;;;;;;
1866;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 4e 20%-groep;2017;0.4;21.4;50.3;39.8;0.8;2.0;0.0;20.6;48.3;36.5
1867;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 4e 20%-groep;2018;0.1;5.5;47.8;30.0;0.3;2.2;0.0;5.2;45.6;29.4
1868;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 4e 20%-groep;2019;0.1;5.9;48.0;25.0;0.4;3.7;0.1;5.4;44.3;22.7
1869;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 4e 20%-groep;2020;0.1;6.8;50.4;26.4;0.7;5.1;0.0;6.1;45.4;25.0
1870;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 4e 20%-groep;2021;0.1;6.7;50.0;36.3;0.5;3.9;0.5;6.2;46.1;32.0
1871;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 4e 20%-groep;2022;0.2;9.4;58.2;37.3;0.6;3.4;0.0;8.9;54.7;35.0
1872;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 5e 20%-groep;2007;1.9;109.6;58.6;26.5;13.0;6.9;1.1;96.6;51.6;25.4
1873;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 5e 20%-groep;2008;1.7;106.2;61.0;26.9;15.2;8.7;1.4;91.1;52.3;25.7
1874;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 5e 20%-groep;2009;1.6;89.8;55.2;27.5;14.9;9.2;1.5;74.9;46.0;26.2
1875;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 5e 20%-groep;2010;1.0;72.4;71.7;49.4;8.2;8.2;4.5;64.1;63.6;42.9
1876;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 5e 20%-groep;2011 ;0.3;23.9;82.0;40.0;2.5;8.6;3.2;21.4;73.4;35.6
1877;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 5e 20%-groep;2012;0.2;23.0;98.9;37.7;2.8;12.0;3.0;20.2;86.9;33.9
1878;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 5e 20%-groep;2013;0.4;39.9;111.9;50.0;1.5;4.3;0.1;38.4;107.6;44.9
1879;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 5e 20%-groep;2014;0.9;59.2;67.3;50.0;1.4;1.6;0.0;57.8;65.7;50.0
1880;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 5e 20%-groep;2015;0.2;17.9;86.6;38.6;1.8;8.9;2.4;16.1;77.7;32.7
1881;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 5e 20%-groep;2016;0.2;26.2;157.6;55.0;4.0;23.9;5.0;22.2;133.7;53.0
1882;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 5e 20%-groep;2017;0.5;66.9;131.5;50.0;13.8;27.0;0.0;53.2;104.5;48.2
1883;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 5e 20%-groep;2018;0.2;21.7;105.9;48.2;2.2;11.0;2.3;19.5;95.0;45.4
1884;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 5e 20%-groep;2019;0.2;19.2;99.6;50.0;3.1;16.2;3.0;16.1;83.4;50.0
1885;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 5e 20%-groep;2020;0.2;21.4;100.7;50.0;2.7;12.9;2.5;18.7;87.8;50.0
1886;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 5e 20%-groep;2021;0.2;21.6;101.0;50.0;3.2;14.8;2.5;18.5;86.2;45.7
1887;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: 5e 20%-groep;2022;0.3;20.0;79.5;74.3;2.2;8.6;0.9;17.8;70.9;63.8
1888;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: inkomen onbekend;2007;0.0;;;;;;;;;
1889;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: inkomen onbekend;2008;0.0;;;;;;;;;
1890;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: inkomen onbekend;2009;0.0;;;;;;;;;
1891;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: inkomen onbekend;2010;0.0;;;;;;;;;
1892;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: inkomen onbekend;2011 ;0.0;;;;;;;;;
1893;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: inkomen onbekend;2012;0.0;;;;;;;;;
1894;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: inkomen onbekend;2013;0.0;;;;;;;;;
1895;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: inkomen onbekend;2014;0.0;;;;;;;;;
1896;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: inkomen onbekend;2015;0.0;;;;;;;;;
1897;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: inkomen onbekend;2016;0.0;;;;;;;;;
1898;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: inkomen onbekend;2017;0.0;;;;;;;;;
1899;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: inkomen onbekend;2018;0.0;;;;;;;;;
1900;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: inkomen onbekend;2019;0.0;;;;;;;;;
1901;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: inkomen onbekend;2020;0.0;;;;;;;;;
1902;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: inkomen onbekend;2021;0.0;;;;;;;;;
1903;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: inkomen onbekend;2022;0.0;;;;;;;;;
1904;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: onbekend;2007;0.7;36.7;52.0;26.0;4.4;6.2;1.1;32.3;45.7;24.0
1905;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: onbekend;2008;0.5;84.8;170.4;26.5;2.6;5.3;1.5;82.2;165.1;25.2
1906;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: onbekend;2009;0.5;50.3;105.5;25.0;9.7;20.3;1.2;40.6;85.2;24.0
1907;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: onbekend;2010;0.3;24.0;84.3;26.6;3.6;12.6;2.0;20.4;71.7;24.0
1908;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: onbekend;2011 ;0.1;;;;;;;;;
1909;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: onbekend;2012;0.1;;;;;;;;;
1910;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: onbekend;2013;0.1;;;;;;;;;
1911;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: onbekend;2014;0.1;9.7;69.6;50.0;0.7;4.7;0.1;9.1;64.9;49.6
1912;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: onbekend;2015;0.1;21.8;161.3;30.0;2.0;15.1;2.6;19.7;146.3;25.0
1913;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: onbekend;2016;0.1;11.7;91.9;25.4;1.9;15.0;2.4;9.8;76.9;23.3
1914;Alle schenkingen;Totaal alle schenkingen;Leeftijd: onbekend;Vermogen: onbekend;2017;0.2;119.2;611.3;23.4;15.8;81.1;0.0;103.4;530.2;20.0
