ID;Marges;EigenaarOfHuurder;KenmerkenWoningen;RegioS;Perioden;TotaalWoonlasten_1;NettoWoonuitgaven_2;BijkomendeWoonlasten_3;Woonquote_4;GeenScheefhuur_5;GoedkopeScheefhuur_6;DureScheefhuur_7
3210;Waarde;Totaal;Garage/carport aanwezig: Nee;Maastricht;2009;619.8;427.7;192.1;34.6;77.6;17.8;4.6
3211;Waarde;Totaal;Garage/carport aanwezig: Nee;Maastricht;2012;643.9;455.1;188.8;36.3;79.2;14.2;6.6
3212;Waarde;Totaal;Garage/carport aanwezig: Nee;Maastricht;2015;717.6;540.1;177.5;38.6;77.1;10.8;12.1
3213;Waarde;Totaal;Garage/carport aanwezig: Nee;Nijmegen;2009;641.7;472.2;169.5;34.4;80.0;15.8;4.2
3214;Waarde;Totaal;Garage/carport aanwezig: Nee;Nijmegen;2012;703.0;532.0;171.0;34.5;78.5;14.8;6.7
3215;Waarde;Totaal;Garage/carport aanwezig: Nee;Nijmegen;2015;710.4;551.6;158.8;37.1;82.2;9.3;8.6
3216;Waarde;Totaal;Garage/carport aanwezig: Nee;Rotterdam;2009;635.6;462.0;173.6;33.1;75.9;17.2;6.9
3217;Waarde;Totaal;Garage/carport aanwezig: Nee;Rotterdam;2012;697.1;511.6;185.6;37.1;75.6;13.6;10.9
3218;Waarde;Totaal;Garage/carport aanwezig: Nee;Rotterdam;2015;707.8;527.8;180.0;35.2;78.6;10.2;11.2
3219;Waarde;Totaal;Garage/carport aanwezig: Nee;Tilburg;2009;688.1;502.9;185.2;32.8;83.8;11.8;4.4
3220;Waarde;Totaal;Garage/carport aanwezig: Nee;Tilburg;2012;717.3;534.6;182.8;36.6;78.9;12.4;8.7
3221;Waarde;Totaal;Garage/carport aanwezig: Nee;Tilburg;2015;717.1;548.5;168.6;36.9;77.1;7.3;15.5
3222;Waarde;Totaal;Garage/carport aanwezig: Nee;Utrecht (gemeente);2009;736.5;549.1;187.5;33.0;78.6;17.5;3.9
3223;Waarde;Totaal;Garage/carport aanwezig: Nee;Utrecht (gemeente);2012;783.7;599.3;184.4;34.4;82.6;12.2;5.2
3224;Waarde;Totaal;Garage/carport aanwezig: Nee;Utrecht (gemeente);2015;791.7;618.7;173.1;35.0;81.0;9.6;9.4
3225;Waarde;Totaal;Garage/carport aanwezig: Nee;Westland;2009;781.0;564.1;216.9;30.9;81.3;13.9;4.8
3226;Waarde;Totaal;Garage/carport aanwezig: Nee;Westland;2012;831.8;616.0;215.9;33.7;76.2;12.6;11.2
3227;Waarde;Totaal;Garage/carport aanwezig: Nee;Westland;2015;800.3;604.7;195.5;32.1;81.0;6.1;12.9
3228;Waarde;Totaal;Garage/carport aanwezig: Nee;Zaanstad;2009;712.0;499.5;212.4;33.6;78.5;17.8;3.8
3229;Waarde;Totaal;Garage/carport aanwezig: Nee;Zaanstad;2012;758.1;543.2;214.9;33.3;79.3;12.6;8.0
3230;Waarde;Totaal;Garage/carport aanwezig: Nee;Zaanstad;2015;780.3;575.1;205.2;33.4;74.4;14.9;10.6
3231;Waarde;Totaal;Garage/carport aanwezig: Nee;Zoetermeer;2009;767.2;576.3;190.8;31.5;75.4;17.0;7.6
3232;Waarde;Totaal;Garage/carport aanwezig: Nee;Zoetermeer;2012;827.5;631.2;196.3;32.7;78.9;12.4;8.7
3233;Waarde;Totaal;Garage/carport aanwezig: Nee;Zoetermeer;2015;802.1;624.5;177.5;31.9;77.6;12.4;10.0
3234;Waarde;Totaal;Garage/carport aanwezig: Nee;Zwolle;2009;684.0;506.6;177.3;32.3;81.0;14.9;4.1
3235;Waarde;Totaal;Garage/carport aanwezig: Nee;Zwolle;2012;731.3;548.5;182.8;33.6;78.7;15.1;6.2
3236;Waarde;Totaal;Garage/carport aanwezig: Nee;Zwolle;2015;724.6;556.3;168.3;35.7;82.0;7.0;11.1
3237;Waarde;Totaal;Kamers per woning: 2 of minder;Nederland;2009;524.4;372.6;151.8;39.2;81.3;13.8;4.9
3238;Waarde;Totaal;Kamers per woning: 2 of minder;Nederland;2012;562.0;411.2;150.8;40.4;81.3;12.0;6.7
3239;Waarde;Totaal;Kamers per woning: 2 of minder;Nederland;2015;584.8;443.5;141.3;41.8;80.1;10.1;9.8
3240;Waarde;Totaal;Kamers per woning: 2 of minder;Noord-Nederland (LD);2009;469.1;312.8;156.3;40.9;82.8;11.7;5.5
3241;Waarde;Totaal;Kamers per woning: 2 of minder;Noord-Nederland (LD);2012;522.9;364.9;158.0;38.2;87.6;8.5;3.8
3242;Waarde;Totaal;Kamers per woning: 2 of minder;Noord-Nederland (LD);2015;551.3;407.2;144.1;43.6;78.7;8.6;12.7
3243;Waarde;Totaal;Kamers per woning: 2 of minder;Oost-Nederland (LD);2009;495.9;344.2;151.6;38.4;85.7;10.0;4.4
3244;Waarde;Totaal;Kamers per woning: 2 of minder;Oost-Nederland (LD);2012;561.5;411.4;150.2;40.2;78.8;13.1;8.0
3245;Waarde;Totaal;Kamers per woning: 2 of minder;Oost-Nederland (LD);2015;538.1;403.9;134.1;42.6;82.2;8.4;9.3
3246;Waarde;Totaal;Kamers per woning: 2 of minder;West-Nederland (LD);2009;538.2;388.2;150.0;39.5;80.1;15.3;4.6
3247;Waarde;Totaal;Kamers per woning: 2 of minder;West-Nederland (LD);2012;570.1;421.1;149.1;40.7;80.1;13.1;6.7
3248;Waarde;Totaal;Kamers per woning: 2 of minder;West-Nederland (LD);2015;601.4;458.5;142.8;41.3;79.9;11.1;9.0
3249;Waarde;Totaal;Kamers per woning: 2 of minder;Zuid-Nederland (LD);2009;524.0;367.0;157.1;37.9;81.4;12.3;6.3
3250;Waarde;Totaal;Kamers per woning: 2 of minder;Zuid-Nederland (LD);2012;550.1;395.7;154.4;40.2;84.9;8.2;7.0
3251;Waarde;Totaal;Kamers per woning: 2 of minder;Zuid-Nederland (LD);2015;574.3;434.6;139.7;42.2;80.0;7.8;12.2
3252;Waarde;Totaal;Kamers per woning: 2 of minder;Groningen (PV);2009;456.9;305.6;151.3;42.1;83.3;10.6;6.1
3253;Waarde;Totaal;Kamers per woning: 2 of minder;Groningen (PV);2012;525.1;364.8;160.2;40.3;86.8;11.3;1.9
3254;Waarde;Totaal;Kamers per woning: 2 of minder;Groningen (PV);2015;546.3;405.4;140.9;48.0;77.2;4.8;18.0
3255;Waarde;Totaal;Kamers per woning: 2 of minder;Friesland (PV);2009;453.6;306.0;147.6;39.8;84.7;12.5;2.8
3256;Waarde;Totaal;Kamers per woning: 2 of minder;Friesland (PV);2012;526.5;376.4;150.2;36.5;88.2;6.1;5.7
3257;Waarde;Totaal;Kamers per woning: 2 of minder;Friesland (PV);2015;534.2;390.2;144.1;39.5;83.6;7.2;9.2
3258;Waarde;Totaal;Kamers per woning: 2 of minder;Drenthe (PV);2009;515.9;336.1;179.8;41.0;78.6;11.9;9.4
3259;Waarde;Totaal;Kamers per woning: 2 of minder;Drenthe (PV);2012;511.4;346.1;165.3;35.6;88.8;5.5;5.8
3260;Waarde;Totaal;Kamers per woning: 2 of minder;Drenthe (PV);2015;589.2;437.1;152.1;38.2;75.6;20.1;4.3
3261;Waarde;Totaal;Kamers per woning: 2 of minder;Overijssel (PV);2009;508.2;341.3;166.9;42.6;87.8;6.0;6.2
3262;Waarde;Totaal;Kamers per woning: 2 of minder;Overijssel (PV);2012;539.2;376.0;163.2;42.8;72.2;13.4;14.4
3263;Waarde;Totaal;Kamers per woning: 2 of minder;Overijssel (PV);2015;504.3;366.6;137.7;44.9;83.3;6.5;10.2
3264;Waarde;Totaal;Kamers per woning: 2 of minder;Flevoland (PV);2009;488.3;340.2;148.1;34.1;81.4;14.7;4.0
3265;Waarde;Totaal;Kamers per woning: 2 of minder;Flevoland (PV);2012;508.4;358.1;150.2;40.1;70.5;20.4;9.1
3266;Waarde;Totaal;Kamers per woning: 2 of minder;Flevoland (PV);2015;547.7;409.4;138.3;43.2;87.0;3.0;10.0
3267;Waarde;Totaal;Kamers per woning: 2 of minder;Gelderland (PV);2009;490.2;346.3;143.8;36.7;85.1;11.5;3.4
3268;Waarde;Totaal;Kamers per woning: 2 of minder;Gelderland (PV);2012;577.7;433.2;144.5;39.1;82.8;12.1;5.1
3269;Waarde;Totaal;Kamers per woning: 2 of minder;Gelderland (PV);2015;553.2;421.5;131.7;41.4;80.9;10.3;8.8
3270;Waarde;Totaal;Kamers per woning: 2 of minder;Utrecht (PV);2009;541.3;391.7;149.6;37.1;80.7;17.2;2.2
3271;Waarde;Totaal;Kamers per woning: 2 of minder;Utrecht (PV);2012;568.9;425.0;143.9;37.5;81.5;14.5;4.0
3272;Waarde;Totaal;Kamers per woning: 2 of minder;Utrecht (PV);2015;610.8;475.5;135.3;40.8;80.7;9.4;9.9
3273;Waarde;Totaal;Kamers per woning: 2 of minder;Noord-Holland (PV);2009;542.7;396.8;145.9;40.0;79.3;16.5;4.1
3274;Waarde;Totaal;Kamers per woning: 2 of minder;Noord-Holland (PV);2012;578.1;428.3;149.8;39.7;81.7;12.3;6.0
3275;Waarde;Totaal;Kamers per woning: 2 of minder;Noord-Holland (PV);2015;617.8;477.2;140.6;41.0;79.6;11.9;8.4
3276;Waarde;Totaal;Kamers per woning: 2 of minder;Zuid-Holland (PV);2009;533.6;379.9;153.7;39.4;80.3;13.8;5.9
3277;Waarde;Totaal;Kamers per woning: 2 of minder;Zuid-Holland (PV);2012;565.3;415.6;149.8;42.7;78.0;13.6;8.4
3278;Waarde;Totaal;Kamers per woning: 2 of minder;Zuid-Holland (PV);2015;583.2;435.8;147.5;41.9;79.6;11.1;9.3
3279;Waarde;Totaal;Kamers per woning: 2 of minder;Zeeland (PV);2009;521.4;359.8;161.6;44.7;88.0;11.1;0.9
3280;Waarde;Totaal;Kamers per woning: 2 of minder;Zeeland (PV);2012;531.4;379.4;152.0;39.5;85.7;10.5;3.8
3281;Waarde;Totaal;Kamers per woning: 2 of minder;Zeeland (PV);2015;564.6;422.5;142.1;41.0;84.9;4.0;11.1
3282;Waarde;Totaal;Kamers per woning: 2 of minder;Noord-Brabant (PV);2009;539.8;382.2;157.6;37.4;79.9;12.7;7.4
3283;Waarde;Totaal;Kamers per woning: 2 of minder;Noord-Brabant (PV);2012;563.2;409.5;153.8;39.5;84.4;9.3;6.4
3284;Waarde;Totaal;Kamers per woning: 2 of minder;Noord-Brabant (PV);2015;585.8;447.0;138.8;41.2;80.9;8.0;11.1
3285;Waarde;Totaal;Kamers per woning: 2 of minder;Limburg (PV);2009;485.7;329.9;155.8;39.1;85.2;11.1;3.7
3286;Waarde;Totaal;Kamers per woning: 2 of minder;Limburg (PV);2012;525.5;369.8;155.7;41.6;85.9;6.1;8.1
3287;Waarde;Totaal;Kamers per woning: 2 of minder;Limburg (PV);2015;543.2;400.9;142.3;44.7;77.4;7.4;15.2
3288;Waarde;Totaal;Kamers per woning: 2 of minder;Oost-Groningen (CR);2009;;;;;;;
3289;Waarde;Totaal;Kamers per woning: 2 of minder;Oost-Groningen (CR);2012;;;;;;;
3290;Waarde;Totaal;Kamers per woning: 2 of minder;Oost-Groningen (CR);2015;;;;;;;
3291;Waarde;Totaal;Kamers per woning: 2 of minder;Delfzijl en omgeving (CR);2009;;;;;;;
3292;Waarde;Totaal;Kamers per woning: 2 of minder;Delfzijl en omgeving (CR);2012;;;;;;;
3293;Waarde;Totaal;Kamers per woning: 2 of minder;Delfzijl en omgeving (CR);2015;;;;;;;
3294;Waarde;Totaal;Kamers per woning: 2 of minder;Overig Groningen (CR);2009;455.7;306.8;148.9;45.5;84.3;7.6;8.2
3295;Waarde;Totaal;Kamers per woning: 2 of minder;Overig Groningen (CR);2012;534.0;377.1;156.9;41.4;86.0;11.5;2.4
3296;Waarde;Totaal;Kamers per woning: 2 of minder;Overig Groningen (CR);2015;543.4;405.1;138.3;48.4;77.2;5.5;17.4
3297;Waarde;Totaal;Kamers per woning: 2 of minder;Noord-Friesland (CR);2009;453.1;304.0;149.0;40.9;84.4;15.6;0.0
3298;Waarde;Totaal;Kamers per woning: 2 of minder;Noord-Friesland (CR);2012;507.0;364.8;142.2;36.8;82.0;9.2;8.7
3299;Waarde;Totaal;Kamers per woning: 2 of minder;Noord-Friesland (CR);2015;540.9;394.5;146.4;39.9;86.0;7.9;6.1
3300;Waarde;Totaal;Kamers per woning: 2 of minder;Zuidwest-Friesland (CR);2009;;;;;;;
3301;Waarde;Totaal;Kamers per woning: 2 of minder;Zuidwest-Friesland (CR);2012;;;;;;;
3302;Waarde;Totaal;Kamers per woning: 2 of minder;Zuidwest-Friesland (CR);2015;;;;;;;
3303;Waarde;Totaal;Kamers per woning: 2 of minder;Zuidoost-Friesland (CR);2009;;;;;;;
3304;Waarde;Totaal;Kamers per woning: 2 of minder;Zuidoost-Friesland (CR);2012;;;;;;;
3305;Waarde;Totaal;Kamers per woning: 2 of minder;Zuidoost-Friesland (CR);2015;;;;;;;
3306;Waarde;Totaal;Kamers per woning: 2 of minder;Noord-Drenthe (CR);2009;;;;;;;
3307;Waarde;Totaal;Kamers per woning: 2 of minder;Noord-Drenthe (CR);2012;;;;;;;
3308;Waarde;Totaal;Kamers per woning: 2 of minder;Noord-Drenthe (CR);2015;;;;;;;
3309;Waarde;Totaal;Kamers per woning: 2 of minder;Zuidoost-Drenthe (CR);2009;;;;;;;
3310;Waarde;Totaal;Kamers per woning: 2 of minder;Zuidoost-Drenthe (CR);2012;;;;;;;
3311;Waarde;Totaal;Kamers per woning: 2 of minder;Zuidoost-Drenthe (CR);2015;;;;;;;
3312;Waarde;Totaal;Kamers per woning: 2 of minder;Zuidwest-Drenthe (CR);2009;;;;;;;
3313;Waarde;Totaal;Kamers per woning: 2 of minder;Zuidwest-Drenthe (CR);2012;;;;;;;
3314;Waarde;Totaal;Kamers per woning: 2 of minder;Zuidwest-Drenthe (CR);2015;;;;;;;
3315;Waarde;Totaal;Kamers per woning: 2 of minder;Noord-Overijssel (CR);2009;500.2;349.1;151.1;40.8;84.2;7.0;8.8
3316;Waarde;Totaal;Kamers per woning: 2 of minder;Noord-Overijssel (CR);2012;534.1;378.1;156.0;39.6;70.2;19.7;10.1
3317;Waarde;Totaal;Kamers per woning: 2 of minder;Noord-Overijssel (CR);2015;499.7;361.0;138.7;43.2;83.6;7.8;8.6
3318;Waarde;Totaal;Kamers per woning: 2 of minder;Zuidwest-Overijssel (CR);2009;;;;;;;
3319;Waarde;Totaal;Kamers per woning: 2 of minder;Zuidwest-Overijssel (CR);2012;;;;;;;
3320;Waarde;Totaal;Kamers per woning: 2 of minder;Zuidwest-Overijssel (CR);2015;;;;;;;
3321;Waarde;Totaal;Kamers per woning: 2 of minder;Twente (CR);2009;501.1;326.4;174.7;45.1;90.8;2.5;6.7
3322;Waarde;Totaal;Kamers per woning: 2 of minder;Twente (CR);2012;509.5;343.8;165.7;45.9;73.8;7.1;19.1
3323;Waarde;Totaal;Kamers per woning: 2 of minder;Twente (CR);2015;477.5;343.8;133.7;44.7;84.5;7.4;8.0
3324;Waarde;Totaal;Kamers per woning: 2 of minder;Veluwe (CR);2009;517.8;365.0;152.8;32.6;85.1;14.1;0.8
3325;Waarde;Totaal;Kamers per woning: 2 of minder;Veluwe (CR);2012;664.9;505.9;159.0;42.0;79.8;15.6;4.6
3326;Waarde;Totaal;Kamers per woning: 2 of minder;Veluwe (CR);2015;555.0;423.5;131.5;39.8;82.2;11.9;5.8
3327;Waarde;Totaal;Kamers per woning: 2 of minder;Achterhoek (CR);2009;496.8;341.9;155.0;34.2;87.1;6.2;6.7
3328;Waarde;Totaal;Kamers per woning: 2 of minder;Achterhoek (CR);2012;525.2;392.3;132.9;35.2;83.4;9.9;6.7
3329;Waarde;Totaal;Kamers per woning: 2 of minder;Achterhoek (CR);2015;577.6;430.5;147.1;37.7;85.7;2.7;11.7
3330;Waarde;Totaal;Kamers per woning: 2 of minder;Arnhem/Nijmegen (CR);2009;470.9;341.0;129.9;38.4;86.3;11.4;2.3
3331;Waarde;Totaal;Kamers per woning: 2 of minder;Arnhem/Nijmegen (CR);2012;530.4;394.3;136.0;39.0;83.0;11.0;5.9
3332;Waarde;Totaal;Kamers per woning: 2 of minder;Arnhem/Nijmegen (CR);2015;546.2;420.3;125.9;43.6;79.0;11.3;9.6
3333;Waarde;Totaal;Kamers per woning: 2 of minder;Zuidwest-Gelderland (CR);2009;511.3;334.7;176.6;42.0;75.4;13.5;11.1
3334;Waarde;Totaal;Kamers per woning: 2 of minder;Zuidwest-Gelderland (CR);2012;;;;;;;
3335;Waarde;Totaal;Kamers per woning: 2 of minder;Zuidwest-Gelderland (CR);2015;;;;;;;
3336;Waarde;Totaal;Kamers per woning: 2 of minder;Utrecht (CR);2009;541.3;391.7;149.6;37.1;80.7;17.2;2.2
3337;Waarde;Totaal;Kamers per woning: 2 of minder;Utrecht (CR);2012;568.9;425.0;143.9;37.5;81.5;14.5;4.0
3338;Waarde;Totaal;Kamers per woning: 2 of minder;Utrecht (CR);2015;610.8;475.5;135.3;40.8;80.7;9.4;9.9
3339;Waarde;Totaal;Kamers per woning: 2 of minder;Kop van Noord-Holland (CR);2009;;;;;;;
3340;Waarde;Totaal;Kamers per woning: 2 of minder;Kop van Noord-Holland (CR);2012;;;;;;;
3341;Waarde;Totaal;Kamers per woning: 2 of minder;Kop van Noord-Holland (CR);2015;521.7;388.5;133.2;39.5;87.3;5.6;7.1
3342;Waarde;Totaal;Kamers per woning: 2 of minder;Alkmaar en omgeving (CR);2009;;;;;;;
3343;Waarde;Totaal;Kamers per woning: 2 of minder;Alkmaar en omgeving (CR);2012;578.3;420.3;158.0;39.4;81.9;5.3;12.8
3344;Waarde;Totaal;Kamers per woning: 2 of minder;Alkmaar en omgeving (CR);2015;555.2;430.2;125.0;34.6;85.1;11.7;3.2
3345;Waarde;Totaal;Kamers per woning: 2 of minder;IJmond (CR);2009;;;;;;;
3346;Waarde;Totaal;Kamers per woning: 2 of minder;IJmond (CR);2012;;;;;;;
3347;Waarde;Totaal;Kamers per woning: 2 of minder;IJmond (CR);2015;;;;;;;
3348;Waarde;Totaal;Kamers per woning: 2 of minder;Agglomeratie Haarlem (CR);2009;589.9;437.3;152.7;35.0;75.3;22.7;2.0
3349;Waarde;Totaal;Kamers per woning: 2 of minder;Agglomeratie Haarlem (CR);2012;628.7;475.0;153.7;42.0;71.1;10.2;18.6
3350;Waarde;Totaal;Kamers per woning: 2 of minder;Agglomeratie Haarlem (CR);2015;709.1;546.2;162.9;41.2;78.9;5.5;15.6
3351;Waarde;Totaal;Kamers per woning: 2 of minder;Zaanstreek (CR);2009;606.9;432.0;174.9;42.4;92.9;1.1;6.0
3352;Waarde;Totaal;Kamers per woning: 2 of minder;Zaanstreek (CR);2012;653.3;482.6;170.7;44.7;80.1;8.6;11.3
3353;Waarde;Totaal;Kamers per woning: 2 of minder;Zaanstreek (CR);2015;;;;;;;
3354;Waarde;Totaal;Kamers per woning: 2 of minder;Groot-Amsterdam (CR);2009;541.3;397.2;144.1;40.9;78.5;16.9;4.7
3355;Waarde;Totaal;Kamers per woning: 2 of minder;Groot-Amsterdam (CR);2012;567.7;421.5;146.3;39.8;83.1;13.1;3.9
3356;Waarde;Totaal;Kamers per woning: 2 of minder;Groot-Amsterdam (CR);2015;618.0;480.0;138.0;42.0;78.5;13.4;8.2
3357;Waarde;Totaal;Kamers per woning: 2 of minder;Het Gooi en Vechtstreek (CR);2009;;;;;;;
3358;Waarde;Totaal;Kamers per woning: 2 of minder;Het Gooi en Vechtstreek (CR);2012;;;;;;;
3359;Waarde;Totaal;Kamers per woning: 2 of minder;Het Gooi en Vechtstreek (CR);2015;725.1;572.0;153.1;43.3;78.6;6.5;14.9
3360;Waarde;Totaal;Kamers per woning: 2 of minder;Agglomeratie Leiden en Bollenstreek (CR);2009;555.7;404.6;151.1;39.6;81.1;12.9;5.9
3361;Waarde;Totaal;Kamers per woning: 2 of minder;Agglomeratie Leiden en Bollenstreek (CR);2012;618.4;474.3;144.2;43.7;80.3;16.6;3.1
3362;Waarde;Totaal;Kamers per woning: 2 of minder;Agglomeratie Leiden en Bollenstreek (CR);2015;579.0;444.2;134.8;42.9;76.4;13.6;10.0
3363;Waarde;Totaal;Kamers per woning: 2 of minder;Agglomeratie 's-Gravenhage (CR);2009;562.6;407.2;155.4;41.6;76.9;16.3;6.8
3364;Waarde;Totaal;Kamers per woning: 2 of minder;Agglomeratie 's-Gravenhage (CR);2012;562.0;411.3;150.8;40.2;76.4;15.7;7.9
3365;Waarde;Totaal;Kamers per woning: 2 of minder;Agglomeratie 's-Gravenhage (CR);2015;602.5;453.1;149.4;42.8;78.2;12.0;9.8
3366;Waarde;Totaal;Kamers per woning: 2 of minder;Delft en Westland (CR);2009;454.8;309.8;145.0;46.5;83.1;11.6;5.3
3367;Waarde;Totaal;Kamers per woning: 2 of minder;Delft en Westland (CR);2012;518.3;369.4;148.9;48.0;81.5;10.4;8.1
3368;Waarde;Totaal;Kamers per woning: 2 of minder;Delft en Westland (CR);2015;536.2;393.3;142.9;52.3;86.3;8.1;5.6
3369;Waarde;Totaal;Kamers per woning: 2 of minder;Oost-Zuid-Holland (CR);2009;577.8;396.3;181.4;39.1;86.0;11.4;2.6
3370;Waarde;Totaal;Kamers per woning: 2 of minder;Oost-Zuid-Holland (CR);2012;576.6;433.0;143.6;39.9;63.5;14.1;22.4
3371;Waarde;Totaal;Kamers per woning: 2 of minder;Oost-Zuid-Holland (CR);2015;547.7;387.2;160.6;38.5;90.4;7.5;2.1
3372;Waarde;Totaal;Kamers per woning: 2 of minder;Groot-Rijnmond (CR);2009;515.2;365.0;150.3;36.8;80.7;13.0;6.3
3373;Waarde;Totaal;Kamers per woning: 2 of minder;Groot-Rijnmond (CR);2012;561.7;411.2;150.5;44.8;81.9;11.1;7.0
3374;Waarde;Totaal;Kamers per woning: 2 of minder;Groot-Rijnmond (CR);2015;586.3;436.2;150.2;40.0;79.4;10.6;9.9
3375;Waarde;Totaal;Kamers per woning: 2 of minder;Zuidoost-Zuid-Holland (CR);2009;522.1;369.0;153.1;36.4;82.8;13.5;3.7
3376;Waarde;Totaal;Kamers per woning: 2 of minder;Zuidoost-Zuid-Holland (CR);2012;571.3;416.9;154.5;35.6;64.9;18.9;16.2
3377;Waarde;Totaal;Kamers per woning: 2 of minder;Zuidoost-Zuid-Holland (CR);2015;579.8;438.4;141.4;37.7;75.0;13.0;11.9
3378;Waarde;Totaal;Kamers per woning: 2 of minder;Zeeuwsch-Vlaanderen (CR);2009;507.8;331.5;176.3;40.3;90.5;7.4;2.2
3379;Waarde;Totaal;Kamers per woning: 2 of minder;Zeeuwsch-Vlaanderen (CR);2012;525.6;358.4;167.3;36.5;79.1;11.4;9.6
3380;Waarde;Totaal;Kamers per woning: 2 of minder;Zeeuwsch-Vlaanderen (CR);2015;;;;;;;
3381;Waarde;Totaal;Kamers per woning: 2 of minder;Overig Zeeland (CR);2009;524.4;366.1;158.3;45.7;87.5;11.9;0.7
3382;Waarde;Totaal;Kamers per woning: 2 of minder;Overig Zeeland (CR);2012;533.3;386.2;147.1;40.5;87.8;10.2;1.9
3383;Waarde;Totaal;Kamers per woning: 2 of minder;Overig Zeeland (CR);2015;573.6;429.8;143.8;42.9;83.9;3.4;12.7
3384;Waarde;Totaal;Kamers per woning: 2 of minder;West-Noord-Brabant (CR);2009;534.3;373.9;160.4;36.4;84.0;10.9;5.2
3385;Waarde;Totaal;Kamers per woning: 2 of minder;West-Noord-Brabant (CR);2012;563.2;400.8;162.4;40.1;79.7;9.8;10.5
3386;Waarde;Totaal;Kamers per woning: 2 of minder;West-Noord-Brabant (CR);2015;555.4;411.2;144.2;38.3;84.2;8.5;7.3
3387;Waarde;Totaal;Kamers per woning: 2 of minder;Midden-Noord-Brabant (CR);2009;590.5;433.6;156.8;41.3;77.9;15.8;6.3
3388;Waarde;Totaal;Kamers per woning: 2 of minder;Midden-Noord-Brabant (CR);2012;562.6;414.4;148.2;43.1;86.0;11.3;2.7
3389;Waarde;Totaal;Kamers per woning: 2 of minder;Midden-Noord-Brabant (CR);2015;537.4;407.2;130.2;48.0;79.2;0.0;20.8
3390;Waarde;Totaal;Kamers per woning: 2 of minder;Noordoost-Noord-Brabant (CR);2009;499.1;334.6;164.5;36.9;72.8;19.6;7.6
3391;Waarde;Totaal;Kamers per woning: 2 of minder;Noordoost-Noord-Brabant (CR);2012;564.5;411.3;153.2;37.2;85.0;8.6;6.5
3392;Waarde;Totaal;Kamers per woning: 2 of minder;Noordoost-Noord-Brabant (CR);2015;619.1;472.1;147.0;38.5;75.9;15.7;8.4
3393;Waarde;Totaal;Kamers per woning: 2 of minder;Zuidoost-Noord-Brabant (CR);2009;541.7;391.3;150.4;35.9;83.1;6.9;9.9
3394;Waarde;Totaal;Kamers per woning: 2 of minder;Zuidoost-Noord-Brabant (CR);2012;562.8;413.6;149.1;37.9;87.7;7.7;4.7
3395;Waarde;Totaal;Kamers per woning: 2 of minder;Zuidoost-Noord-Brabant (CR);2015;618.6;486.7;131.9;42.2;82.7;6.1;11.2
3396;Waarde;Totaal;Kamers per woning: 2 of minder;Noord-Limburg (CR);2009;;;;;;;
3397;Waarde;Totaal;Kamers per woning: 2 of minder;Noord-Limburg (CR);2012;;;;;;;
3398;Waarde;Totaal;Kamers per woning: 2 of minder;Noord-Limburg (CR);2015;;;;;;;
3399;Waarde;Totaal;Kamers per woning: 2 of minder;Midden-Limburg (CR);2009;;;;;;;
3400;Waarde;Totaal;Kamers per woning: 2 of minder;Midden-Limburg (CR);2012;;;;;;;
3401;Waarde;Totaal;Kamers per woning: 2 of minder;Midden-Limburg (CR);2015;;;;;;;
3402;Waarde;Totaal;Kamers per woning: 2 of minder;Zuid-Limburg (CR);2009;477.5;325.0;152.4;40.3;84.4;12.5;3.0
3403;Waarde;Totaal;Kamers per woning: 2 of minder;Zuid-Limburg (CR);2012;513.4;363.6;149.8;43.4;86.6;5.9;7.5
3404;Waarde;Totaal;Kamers per woning: 2 of minder;Zuid-Limburg (CR);2015;522.5;384.1;138.4;45.7;81.8;8.4;9.8
3405;Waarde;Totaal;Kamers per woning: 2 of minder;Flevoland (CR);2009;488.3;340.2;148.1;34.1;81.4;14.7;4.0
3406;Waarde;Totaal;Kamers per woning: 2 of minder;Flevoland (CR);2012;508.4;358.1;150.2;40.1;70.5;20.4;9.1
3407;Waarde;Totaal;Kamers per woning: 2 of minder;Flevoland (CR);2015;547.7;409.4;138.3;43.2;87.0;3.0;10.0
3408;Waarde;Totaal;Kamers per woning: 2 of minder;Almere;2009;;;;;;;
3409;Waarde;Totaal;Kamers per woning: 2 of minder;Almere;2012;;;;;;;
3410;Waarde;Totaal;Kamers per woning: 2 of minder;Almere;2015;;;;;;;
3411;Waarde;Totaal;Kamers per woning: 2 of minder;Amersfoort;2009;;;;;;;
3412;Waarde;Totaal;Kamers per woning: 2 of minder;Amersfoort;2012;;;;;;;
3413;Waarde;Totaal;Kamers per woning: 2 of minder;Amersfoort;2015;;;;;;;
3414;Waarde;Totaal;Kamers per woning: 2 of minder;Amsterdam;2009;542.3;399.1;143.2;40.2;78.5;16.7;4.8
3415;Waarde;Totaal;Kamers per woning: 2 of minder;Amsterdam;2012;563.2;418.5;144.8;39.2;83.2;13.2;3.6
3416;Waarde;Totaal;Kamers per woning: 2 of minder;Amsterdam;2015;620.4;485.6;134.8;41.5;79.5;13.0;7.5
3417;Waarde;Totaal;Kamers per woning: 2 of minder;Apeldoorn;2009;;;;;;;
3418;Waarde;Totaal;Kamers per woning: 2 of minder;Apeldoorn;2012;;;;;;;
3419;Waarde;Totaal;Kamers per woning: 2 of minder;Apeldoorn;2015;;;;;;;
3420;Waarde;Totaal;Kamers per woning: 2 of minder;Arnhem;2009;453.5;329.4;124.1;34.3;82.5;14.5;3.0
