ID;Bedrijfstakken;Bedrijfskenmerken;Perioden;Bedrijven_1
5189;67 Financiële beurzen, effectenmakelaa..;1 werkzame persoon;2007, 1 januari;4445
5190;67 Financiële beurzen, effectenmakelaa..;1 werkzame persoon;2008, 1 januari;5385
5191;67 Financiële beurzen, effectenmakelaa..;1 werkzame persoon;2009, 1 januari;6295
5192;67 Financiële beurzen, effectenmakelaa..;2 werkzame personen;2006, 1 januari;3110
5193;67 Financiële beurzen, effectenmakelaa..;2 werkzame personen;2007, 1 januari;2850
5194;67 Financiële beurzen, effectenmakelaa..;2 werkzame personen;2008, 1 januari;2640
5195;67 Financiële beurzen, effectenmakelaa..;2 werkzame personen;2009, 1 januari;2910
5196;67 Financiële beurzen, effectenmakelaa..;3 tot 5 werkzame personen;2006, 1 januari;1615
5197;67 Financiële beurzen, effectenmakelaa..;3 tot 5 werkzame personen;2007, 1 januari;2125
5198;67 Financiële beurzen, effectenmakelaa..;3 tot 5 werkzame personen;2008, 1 januari;1715
5199;67 Financiële beurzen, effectenmakelaa..;3 tot 5 werkzame personen;2009, 1 januari;1545
5200;67 Financiële beurzen, effectenmakelaa..;5 tot 10 werkzame personen;2006, 1 januari;1070
5201;67 Financiële beurzen, effectenmakelaa..;5 tot 10 werkzame personen;2007, 1 januari;1375
5202;67 Financiële beurzen, effectenmakelaa..;5 tot 10 werkzame personen;2008, 1 januari;1105
5203;67 Financiële beurzen, effectenmakelaa..;5 tot 10 werkzame personen;2009, 1 januari;1160
5204;67 Financiële beurzen, effectenmakelaa..;10 tot 20 werkzame personen;2006, 1 januari;460
5205;67 Financiële beurzen, effectenmakelaa..;10 tot 20 werkzame personen;2007, 1 januari;590
5206;67 Financiële beurzen, effectenmakelaa..;10 tot 20 werkzame personen;2008, 1 januari;470
5207;67 Financiële beurzen, effectenmakelaa..;10 tot 20 werkzame personen;2009, 1 januari;510
5208;67 Financiële beurzen, effectenmakelaa..;20 tot 50 werkzame personen;2006, 1 januari;240
5209;67 Financiële beurzen, effectenmakelaa..;20 tot 50 werkzame personen;2007, 1 januari;275
5210;67 Financiële beurzen, effectenmakelaa..;20 tot 50 werkzame personen;2008, 1 januari;240
5211;67 Financiële beurzen, effectenmakelaa..;20 tot 50 werkzame personen;2009, 1 januari;245
5212;67 Financiële beurzen, effectenmakelaa..;50 tot 100 werkzame personen;2006, 1 januari;65
5213;67 Financiële beurzen, effectenmakelaa..;50 tot 100 werkzame personen;2007, 1 januari;65
5214;67 Financiële beurzen, effectenmakelaa..;50 tot 100 werkzame personen;2008, 1 januari;70
5215;67 Financiële beurzen, effectenmakelaa..;50 tot 100 werkzame personen;2009, 1 januari;65
5216;67 Financiële beurzen, effectenmakelaa..;100 tot 150 werkzame personen;2006, 1 januari;30
5217;67 Financiële beurzen, effectenmakelaa..;100 tot 150 werkzame personen;2007, 1 januari;20
5218;67 Financiële beurzen, effectenmakelaa..;100 tot 150 werkzame personen;2008, 1 januari;25
5219;67 Financiële beurzen, effectenmakelaa..;100 tot 150 werkzame personen;2009, 1 januari;20
5220;67 Financiële beurzen, effectenmakelaa..;150 tot 200 werkzame personen;2006, 1 januari;10
5221;67 Financiële beurzen, effectenmakelaa..;150 tot 200 werkzame personen;2007, 1 januari;10
5222;67 Financiële beurzen, effectenmakelaa..;150 tot 200 werkzame personen;2008, 1 januari;10
5223;67 Financiële beurzen, effectenmakelaa..;150 tot 200 werkzame personen;2009, 1 januari;5
5224;67 Financiële beurzen, effectenmakelaa..;200 tot 250 werkzame personen;2006, 1 januari;5
5225;67 Financiële beurzen, effectenmakelaa..;200 tot 250 werkzame personen;2007, 1 januari;10
5226;67 Financiële beurzen, effectenmakelaa..;200 tot 250 werkzame personen;2008, 1 januari;5
5227;67 Financiële beurzen, effectenmakelaa..;200 tot 250 werkzame personen;2009, 1 januari;5
5228;67 Financiële beurzen, effectenmakelaa..;250 tot 500 werkzame personen;2006, 1 januari;5
5229;67 Financiële beurzen, effectenmakelaa..;250 tot 500 werkzame personen;2007, 1 januari;5
5230;67 Financiële beurzen, effectenmakelaa..;250 tot 500 werkzame personen;2008, 1 januari;10
5231;67 Financiële beurzen, effectenmakelaa..;250 tot 500 werkzame personen;2009, 1 januari;15
5232;67 Financiële beurzen, effectenmakelaa..;500 tot 1000 werkzame personen;2006, 1 januari;10
5233;67 Financiële beurzen, effectenmakelaa..;500 tot 1000 werkzame personen;2007, 1 januari;5
5234;67 Financiële beurzen, effectenmakelaa..;500 tot 1000 werkzame personen;2008, 1 januari;5
5235;67 Financiële beurzen, effectenmakelaa..;500 tot 1000 werkzame personen;2009, 1 januari;5
5236;67 Financiële beurzen, effectenmakelaa..;1000 tot 2000 werkzame personen;2006, 1 januari;0
5237;67 Financiële beurzen, effectenmakelaa..;1000 tot 2000 werkzame personen;2007, 1 januari;5
5238;67 Financiële beurzen, effectenmakelaa..;1000 tot 2000 werkzame personen;2008, 1 januari;0
5239;67 Financiële beurzen, effectenmakelaa..;1000 tot 2000 werkzame personen;2009, 1 januari;0
5240;67 Financiële beurzen, effectenmakelaa..;2000 werkzame personen of meer;2006, 1 januari;0
5241;67 Financiële beurzen, effectenmakelaa..;2000 werkzame personen of meer;2007, 1 januari;0
5242;67 Financiële beurzen, effectenmakelaa..;2000 werkzame personen of meer;2008, 1 januari;0
5243;67 Financiële beurzen, effectenmakelaa..;2000 werkzame personen of meer;2009, 1 januari;0
5244;67 Financiële beurzen, effectenmakelaa..;Eenmanszaak;2006, 1 januari;2660
5245;67 Financiële beurzen, effectenmakelaa..;Eenmanszaak;2007, 1 januari;2605
5246;67 Financiële beurzen, effectenmakelaa..;Eenmanszaak;2008, 1 januari;2440
5247;67 Financiële beurzen, effectenmakelaa..;Eenmanszaak;2009, 1 januari;2380
5248;67 Financiële beurzen, effectenmakelaa..;Maatschap;2006, 1 januari;115
5249;67 Financiële beurzen, effectenmakelaa..;Maatschap;2007, 1 januari;110
5250;67 Financiële beurzen, effectenmakelaa..;Maatschap;2008, 1 januari;105
5251;67 Financiële beurzen, effectenmakelaa..;Maatschap;2009, 1 januari;110
5252;67 Financiële beurzen, effectenmakelaa..;Vennootschap onder firma;2006, 1 januari;2205
5253;67 Financiële beurzen, effectenmakelaa..;Vennootschap onder firma;2007, 1 januari;2140
5254;67 Financiële beurzen, effectenmakelaa..;Vennootschap onder firma;2008, 1 januari;2035
5255;67 Financiële beurzen, effectenmakelaa..;Vennootschap onder firma;2009, 1 januari;2020
5256;67 Financiële beurzen, effectenmakelaa..;Besloten vennootschap;2006, 1 januari;5860
5257;67 Financiële beurzen, effectenmakelaa..;Besloten vennootschap;2007, 1 januari;6670
5258;67 Financiële beurzen, effectenmakelaa..;Besloten vennootschap;2008, 1 januari;6865
5259;67 Financiële beurzen, effectenmakelaa..;Besloten vennootschap;2009, 1 januari;8010
5260;67 Financiële beurzen, effectenmakelaa..;Naamloze vennootschap;2006, 1 januari;45
5261;67 Financiële beurzen, effectenmakelaa..;Naamloze vennootschap;2007, 1 januari;50
5262;67 Financiële beurzen, effectenmakelaa..;Naamloze vennootschap;2008, 1 januari;45
5263;67 Financiële beurzen, effectenmakelaa..;Naamloze vennootschap;2009, 1 januari;50
5264;67 Financiële beurzen, effectenmakelaa..;Coöperatieve vereniging;2006, 1 januari;15
5265;67 Financiële beurzen, effectenmakelaa..;Coöperatieve vereniging;2007, 1 januari;15
5266;67 Financiële beurzen, effectenmakelaa..;Coöperatieve vereniging;2008, 1 januari;20
5267;67 Financiële beurzen, effectenmakelaa..;Coöperatieve vereniging;2009, 1 januari;20
5268;67 Financiële beurzen, effectenmakelaa..;Vereniging of stichting;2006, 1 januari;115
5269;67 Financiële beurzen, effectenmakelaa..;Vereniging of stichting;2007, 1 januari;125
5270;67 Financiële beurzen, effectenmakelaa..;Vereniging of stichting;2008, 1 januari;120
5271;67 Financiële beurzen, effectenmakelaa..;Vereniging of stichting;2009, 1 januari;140
5272;67 Financiële beurzen, effectenmakelaa..;Overheid;2006, 1 januari;0
5273;67 Financiële beurzen, effectenmakelaa..;Overheid;2007, 1 januari;0
5274;67 Financiële beurzen, effectenmakelaa..;Overheid;2008, 1 januari;0
5275;67 Financiële beurzen, effectenmakelaa..;Overheid;2009, 1 januari;0
5276;67 Financiële beurzen, effectenmakelaa..;Overige rechtsvormen;2006, 1 januari;55
5277;67 Financiële beurzen, effectenmakelaa..;Overige rechtsvormen;2007, 1 januari;60
5278;67 Financiële beurzen, effectenmakelaa..;Overige rechtsvormen;2008, 1 januari;50
5279;67 Financiële beurzen, effectenmakelaa..;Overige rechtsvormen;2009, 1 januari;55
5280;K Verhuur van en handel in onroerend..;Totaal aantal bedrijven;2006, 1 januari;166285
5281;K Verhuur van en handel in onroerend..;Totaal aantal bedrijven;2007, 1 januari;182225
5282;K Verhuur van en handel in onroerend..;Totaal aantal bedrijven;2008, 1 januari;197725
5283;K Verhuur van en handel in onroerend..;Totaal aantal bedrijven;2009, 1 januari;215635
5284;K Verhuur van en handel in onroerend..;1 werkzame persoon;2006, 1 januari;99545
5285;K Verhuur van en handel in onroerend..;1 werkzame persoon;2007, 1 januari;108635
5286;K Verhuur van en handel in onroerend..;1 werkzame persoon;2008, 1 januari;126410
5287;K Verhuur van en handel in onroerend..;1 werkzame persoon;2009, 1 januari;140990
5288;K Verhuur van en handel in onroerend..;2 werkzame personen;2006, 1 januari;31880
5289;K Verhuur van en handel in onroerend..;2 werkzame personen;2007, 1 januari;29950
5290;K Verhuur van en handel in onroerend..;2 werkzame personen;2008, 1 januari;30245
5291;K Verhuur van en handel in onroerend..;2 werkzame personen;2009, 1 januari;31760
5292;K Verhuur van en handel in onroerend..;3 tot 5 werkzame personen;2006, 1 januari;12870
5293;K Verhuur van en handel in onroerend..;3 tot 5 werkzame personen;2007, 1 januari;17695
5294;K Verhuur van en handel in onroerend..;3 tot 5 werkzame personen;2008, 1 januari;16070
5295;K Verhuur van en handel in onroerend..;3 tot 5 werkzame personen;2009, 1 januari;15625
5296;K Verhuur van en handel in onroerend..;5 tot 10 werkzame personen;2006, 1 januari;9795
5297;K Verhuur van en handel in onroerend..;5 tot 10 werkzame personen;2007, 1 januari;12035
5298;K Verhuur van en handel in onroerend..;5 tot 10 werkzame personen;2008, 1 januari;11070
5299;K Verhuur van en handel in onroerend..;5 tot 10 werkzame personen;2009, 1 januari;11620
5300;K Verhuur van en handel in onroerend..;10 tot 20 werkzame personen;2006, 1 januari;5715
5301;K Verhuur van en handel in onroerend..;10 tot 20 werkzame personen;2007, 1 januari;6720
5302;K Verhuur van en handel in onroerend..;10 tot 20 werkzame personen;2008, 1 januari;6790
5303;K Verhuur van en handel in onroerend..;10 tot 20 werkzame personen;2009, 1 januari;7390
5304;K Verhuur van en handel in onroerend..;20 tot 50 werkzame personen;2006, 1 januari;4025
5305;K Verhuur van en handel in onroerend..;20 tot 50 werkzame personen;2007, 1 januari;4565
5306;K Verhuur van en handel in onroerend..;20 tot 50 werkzame personen;2008, 1 januari;4560
5307;K Verhuur van en handel in onroerend..;20 tot 50 werkzame personen;2009, 1 januari;5165
5308;K Verhuur van en handel in onroerend..;50 tot 100 werkzame personen;2006, 1 januari;1325
5309;K Verhuur van en handel in onroerend..;50 tot 100 werkzame personen;2007, 1 januari;1425
5310;K Verhuur van en handel in onroerend..;50 tot 100 werkzame personen;2008, 1 januari;1475
5311;K Verhuur van en handel in onroerend..;50 tot 100 werkzame personen;2009, 1 januari;1720
5312;K Verhuur van en handel in onroerend..;100 tot 150 werkzame personen;2006, 1 januari;355
5313;K Verhuur van en handel in onroerend..;100 tot 150 werkzame personen;2007, 1 januari;475
5314;K Verhuur van en handel in onroerend..;100 tot 150 werkzame personen;2008, 1 januari;370
5315;K Verhuur van en handel in onroerend..;100 tot 150 werkzame personen;2009, 1 januari;505
5316;K Verhuur van en handel in onroerend..;150 tot 200 werkzame personen;2006, 1 januari;225
5317;K Verhuur van en handel in onroerend..;150 tot 200 werkzame personen;2007, 1 januari;200
5318;K Verhuur van en handel in onroerend..;150 tot 200 werkzame personen;2008, 1 januari;220
5319;K Verhuur van en handel in onroerend..;150 tot 200 werkzame personen;2009, 1 januari;260
5320;K Verhuur van en handel in onroerend..;200 tot 250 werkzame personen;2006, 1 januari;110
5321;K Verhuur van en handel in onroerend..;200 tot 250 werkzame personen;2007, 1 januari;110
5322;K Verhuur van en handel in onroerend..;200 tot 250 werkzame personen;2008, 1 januari;110
5323;K Verhuur van en handel in onroerend..;200 tot 250 werkzame personen;2009, 1 januari;130
5324;K Verhuur van en handel in onroerend..;250 tot 500 werkzame personen;2006, 1 januari;250
5325;K Verhuur van en handel in onroerend..;250 tot 500 werkzame personen;2007, 1 januari;245
5326;K Verhuur van en handel in onroerend..;250 tot 500 werkzame personen;2008, 1 januari;235
5327;K Verhuur van en handel in onroerend..;250 tot 500 werkzame personen;2009, 1 januari;280
5328;K Verhuur van en handel in onroerend..;500 tot 1000 werkzame personen;2006, 1 januari;110
5329;K Verhuur van en handel in onroerend..;500 tot 1000 werkzame personen;2007, 1 januari;95
5330;K Verhuur van en handel in onroerend..;500 tot 1000 werkzame personen;2008, 1 januari;90
5331;K Verhuur van en handel in onroerend..;500 tot 1000 werkzame personen;2009, 1 januari;110
5332;K Verhuur van en handel in onroerend..;1000 tot 2000 werkzame personen;2006, 1 januari;35
5333;K Verhuur van en handel in onroerend..;1000 tot 2000 werkzame personen;2007, 1 januari;35
5334;K Verhuur van en handel in onroerend..;1000 tot 2000 werkzame personen;2008, 1 januari;30
5335;K Verhuur van en handel in onroerend..;1000 tot 2000 werkzame personen;2009, 1 januari;40
5336;K Verhuur van en handel in onroerend..;2000 werkzame personen of meer;2006, 1 januari;40
5337;K Verhuur van en handel in onroerend..;2000 werkzame personen of meer;2007, 1 januari;40
5338;K Verhuur van en handel in onroerend..;2000 werkzame personen of meer;2008, 1 januari;45
5339;K Verhuur van en handel in onroerend..;2000 werkzame personen of meer;2009, 1 januari;40
5340;K Verhuur van en handel in onroerend..;Eenmanszaak;2006, 1 januari;78285
5341;K Verhuur van en handel in onroerend..;Eenmanszaak;2007, 1 januari;86490
5342;K Verhuur van en handel in onroerend..;Eenmanszaak;2008, 1 januari;95480
5343;K Verhuur van en handel in onroerend..;Eenmanszaak;2009, 1 januari;106545
5344;K Verhuur van en handel in onroerend..;Maatschap;2006, 1 januari;6585
5345;K Verhuur van en handel in onroerend..;Maatschap;2007, 1 januari;6485
5346;K Verhuur van en handel in onroerend..;Maatschap;2008, 1 januari;6130
5347;K Verhuur van en handel in onroerend..;Maatschap;2009, 1 januari;7005
5348;K Verhuur van en handel in onroerend..;Vennootschap onder firma;2006, 1 januari;18570
5349;K Verhuur van en handel in onroerend..;Vennootschap onder firma;2007, 1 januari;19650
5350;K Verhuur van en handel in onroerend..;Vennootschap onder firma;2008, 1 januari;20740
5351;K Verhuur van en handel in onroerend..;Vennootschap onder firma;2009, 1 januari;21405
5352;K Verhuur van en handel in onroerend..;Besloten vennootschap;2006, 1 januari;58795
5353;K Verhuur van en handel in onroerend..;Besloten vennootschap;2007, 1 januari;65300
5354;K Verhuur van en handel in onroerend..;Besloten vennootschap;2008, 1 januari;70980
5355;K Verhuur van en handel in onroerend..;Besloten vennootschap;2009, 1 januari;75975
5356;K Verhuur van en handel in onroerend..;Naamloze vennootschap;2006, 1 januari;150
5357;K Verhuur van en handel in onroerend..;Naamloze vennootschap;2007, 1 januari;160
5358;K Verhuur van en handel in onroerend..;Naamloze vennootschap;2008, 1 januari;195
5359;K Verhuur van en handel in onroerend..;Naamloze vennootschap;2009, 1 januari;225
5360;K Verhuur van en handel in onroerend..;Coöperatieve vereniging;2006, 1 januari;285
5361;K Verhuur van en handel in onroerend..;Coöperatieve vereniging;2007, 1 januari;295
5362;K Verhuur van en handel in onroerend..;Coöperatieve vereniging;2008, 1 januari;315
5363;K Verhuur van en handel in onroerend..;Coöperatieve vereniging;2009, 1 januari;315
5364;K Verhuur van en handel in onroerend..;Vereniging of stichting;2006, 1 januari;2725
5365;K Verhuur van en handel in onroerend..;Vereniging of stichting;2007, 1 januari;2850
5366;K Verhuur van en handel in onroerend..;Vereniging of stichting;2008, 1 januari;2750
5367;K Verhuur van en handel in onroerend..;Vereniging of stichting;2009, 1 januari;2840
5368;K Verhuur van en handel in onroerend..;Overheid;2006, 1 januari;30
5369;K Verhuur van en handel in onroerend..;Overheid;2007, 1 januari;20
5370;K Verhuur van en handel in onroerend..;Overheid;2008, 1 januari;15
5371;K Verhuur van en handel in onroerend..;Overheid;2009, 1 januari;30
5372;K Verhuur van en handel in onroerend..;Overige rechtsvormen;2006, 1 januari;865
5373;K Verhuur van en handel in onroerend..;Overige rechtsvormen;2007, 1 januari;980
5374;K Verhuur van en handel in onroerend..;Overige rechtsvormen;2008, 1 januari;1120
5375;K Verhuur van en handel in onroerend..;Overige rechtsvormen;2009, 1 januari;1300
5376;70 Verhuur van en handel in onroerend ..;Totaal aantal bedrijven;2006, 1 januari;19735
5377;70 Verhuur van en handel in onroerend ..;Totaal aantal bedrijven;2007, 1 januari;21335
5378;70 Verhuur van en handel in onroerend ..;Totaal aantal bedrijven;2008, 1 januari;21625
5379;70 Verhuur van en handel in onroerend ..;Totaal aantal bedrijven;2009, 1 januari;22355
5380;70 Verhuur van en handel in onroerend ..;1 werkzame persoon;2006, 1 januari;9035
