ID;EigenaarBewoner;KenmerkenVanHuishoudens;Perioden;ParticuliereHuishoudens_1;GemiddeldeHypotheekschuldEigenWoning_2;GemiddeldeWaardeEigenWoning_3;GemiddeldBrutoInkomen_4;GemiddeldBesteedbaarInkomen_5;HypotheekschuldWoningwaarde_6;HypotheekschuldBrutoInkomen_7;HypotheekschuldBesteedbaarInkomen_8;GeenSchuld_9;k_0Tot07_10;k_07Tot08_11;k_08Tot09_12;k_09Tot10_13;k_1OfHoger_14;GeenSchuld_15;k_0Tot2_16;k_2Tot4_17;k_4OfHoger_18;GeenSchuld_19;k_0Tot35_20;k_35Tot7_21;k_7OfHoger_22
2594;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitkering bijstand;2008;0.5;0.0;209.5;;;0.0;;;0.5;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2595;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitkering bijstand;2009;1.0;0.0;178.6;;;0.0;;;1.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2596;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitkering bijstand;2010;1.4;0.0;173.0;;;0.0;;;1.4;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2597;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitkering bijstand;2011;1.2;0.0;178.0;20.2;15.5;0.0;0.0;0.0;1.2;0.0;0.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;1.2;0.0;0.0;0.0
2598;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitkering bijstand;2012;0.9;0.0;173.9;18.4;14.4;0.0;0.0;0.0;0.9;0.0;0.0;0.0;0.0;0.0;0.9;0.0;0.0;0.0;0.9;0.0;0.0;0.0
2599;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitkering bijstand;2013;0.9;0.0;154.6;20.2;13.6;0.0;0.0;0.0;0.9;0.0;0.0;0.0;0.0;0.0;0.9;0.0;0.0;0.0;0.9;0.0;0.0;0.0
2600;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitkering bijstand;2014;1.1;0.0;154.1;21.4;17.0;0.0;0.0;0.0;1.1;0.0;0.0;0.0;0.0;0.0;1.1;0.0;0.0;0.0;1.1;0.0;0.0;0.0
2601;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitkering bijstand;2015;1.1;0.0;152.1;20.6;16.6;0.0;0.0;0.0;1.1;0.0;0.0;0.0;0.0;0.0;1.1;0.0;0.0;0.0;1.1;0.0;0.0;0.0
2602;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitkering bijstand;2016;0.9;0.0;156.1;21.6;17.5;0.0;0.0;0.0;0.9;0.0;0.0;0.0;0.0;0.0;0.9;0.0;0.0;0.0;0.9;0.0;0.0;0.0
2603;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitkering bijstand;2017;0.8;0.0;163.7;22.6;18.3;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0
2604;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitkering bijstand;2018;0.7;0.0;172.4;22.3;18.1;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.7;0.0;0.0;0.0
2605;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitkering bijstand;2019;0.6;0.0;185.5;23.5;19.1;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.6;0.0;0.0;0.0
2606;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitkering bijstand;2020;0.5;0.0;200.5;23.5;19.3;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0
2607;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitkering bijstand;2021;0.5;0.0;218.0;25.1;20.7;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0
2608;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitkering bijstand;2022;0.5;0.0;259.0;27.2;22.8;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0
2609;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitkering bijstand;2023;0.4;0.0;285.6;28.8;24.2;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.4;0.0;0.0;0.0
2610;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitk. sociale voorziening, overig;2006;2.5;0.0;262.6;;;0.0;;;2.5;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2611;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitk. sociale voorziening, overig;2007;2.4;0.0;284.6;;;0.0;;;2.4;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2612;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitk. sociale voorziening, overig;2008;2.2;0.0;295.6;;;0.0;;;2.2;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2613;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitk. sociale voorziening, overig;2009;2.3;0.0;285.7;;;0.0;;;2.3;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2614;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitk. sociale voorziening, overig;2010;2.4;0.0;260.7;;;0.0;;;2.4;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2615;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitk. sociale voorziening, overig;2011;2.3;0.0;237.5;33.3;25.0;0.0;0.0;0.0;2.3;0.0;0.0;0.0;0.0;0.0;2.3;0.0;0.0;0.0;2.3;0.0;0.0;0.0
2616;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitk. sociale voorziening, overig;2012;2.2;0.0;227.7;34.0;25.9;0.0;0.0;0.0;2.2;0.0;0.0;0.0;0.0;0.0;2.2;0.0;0.0;0.0;2.2;0.0;0.0;0.0
2617;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitk. sociale voorziening, overig;2013;2.3;0.0;199.9;33.4;24.9;0.0;0.0;0.0;2.3;0.0;0.0;0.0;0.0;0.0;2.3;0.0;0.0;0.0;2.3;0.0;0.0;0.0
2618;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitk. sociale voorziening, overig;2014;2.6;0.0;197.7;33.2;25.0;0.0;0.0;0.0;2.6;0.0;0.0;0.0;0.0;0.0;2.6;0.0;0.0;0.0;2.6;0.0;0.0;0.0
2619;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitk. sociale voorziening, overig;2015;3.0;0.0;194.3;31.8;24.2;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
2620;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitk. sociale voorziening, overig;2016;3.0;0.0;203.2;31.3;23.7;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
2621;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitk. sociale voorziening, overig;2017;3.3;0.0;212.4;31.2;23.6;0.0;0.0;0.0;3.3;0.0;0.0;0.0;0.0;0.0;3.3;0.0;0.0;0.0;3.3;0.0;0.0;0.0
2622;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitk. sociale voorziening, overig;2018;3.2;0.0;228.1;30.6;23.2;0.0;0.0;0.0;3.2;0.0;0.0;0.0;0.0;0.0;3.2;0.0;0.0;0.0;3.2;0.0;0.0;0.0
2623;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitk. sociale voorziening, overig;2019;3.3;0.0;244.9;31.5;23.9;0.0;0.0;0.0;3.3;0.0;0.0;0.0;0.0;0.0;3.3;0.0;0.0;0.0;3.3;0.0;0.0;0.0
2624;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitk. sociale voorziening, overig;2020;4.4;0.0;279.2;30.5;23.7;0.0;0.0;0.0;4.4;0.0;0.0;0.0;0.0;0.0;4.4;0.0;0.0;0.0;4.4;0.0;0.0;0.0
2625;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitk. sociale voorziening, overig;2021;3.9;0.0;299.2;31.5;24.8;0.0;0.0;0.0;3.9;0.0;0.0;0.0;0.0;0.0;3.9;0.0;0.0;0.0;3.9;0.0;0.0;0.0
2626;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitk. sociale voorziening, overig;2022;3.5;0.0;352.2;32.5;25.5;0.0;0.0;0.0;3.5;0.0;0.0;0.0;0.0;0.0;3.5;0.0;0.0;0.0;3.5;0.0;0.0;0.0
2627;Eigenaar-bewoner zonder hypotheekschuld;Bron: Uitk. sociale voorziening, overig;2023;3.2;0.0;352.7;36.1;28.1;0.0;0.0;0.0;3.2;0.0;0.0;0.0;0.0;0.0;3.2;0.0;0.0;0.0;3.2;0.0;0.0;0.0
2628;Eigenaar-bewoner zonder hypotheekschuld;Bron: Studiefinanciering;2006;0.2;0.0;190.1;;;0.0;;;0.2;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2629;Eigenaar-bewoner zonder hypotheekschuld;Bron: Studiefinanciering;2007;0.2;0.0;203.5;;;0.0;;;0.2;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2630;Eigenaar-bewoner zonder hypotheekschuld;Bron: Studiefinanciering;2008;0.2;0.0;212.3;;;0.0;;;0.2;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2631;Eigenaar-bewoner zonder hypotheekschuld;Bron: Studiefinanciering;2009;0.6;0.0;197.5;;;0.0;;;0.6;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2632;Eigenaar-bewoner zonder hypotheekschuld;Bron: Studiefinanciering;2010;0.7;0.0;190.4;;;0.0;;;0.7;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2633;Eigenaar-bewoner zonder hypotheekschuld;Bron: Studiefinanciering;2011;0.3;0.0;196.8;8.9;7.6;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.3;0.0;0.0;0.0
2634;Eigenaar-bewoner zonder hypotheekschuld;Bron: Studiefinanciering;2012;0.3;0.0;185.6;12.8;10.3;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.3;0.0;0.0;0.0
2635;Eigenaar-bewoner zonder hypotheekschuld;Bron: Studiefinanciering;2013;0.2;0.0;170.2;;;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.0
2636;Eigenaar-bewoner zonder hypotheekschuld;Bron: Studiefinanciering;2014;0.3;0.0;186.3;11.0;9.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.3;0.0;0.0;0.0
2637;Eigenaar-bewoner zonder hypotheekschuld;Bron: Studiefinanciering;2015;0.3;0.0;190.2;14.4;12.1;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.3;0.0;0.0;0.0
2638;Eigenaar-bewoner zonder hypotheekschuld;Bron: Studiefinanciering;2016;0.3;0.0;240.0;19.0;13.7;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.3;0.0;0.0;0.0
2639;Eigenaar-bewoner zonder hypotheekschuld;Bron: Studiefinanciering;2017;0.2;0.0;239.7;23.6;18.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.0
2640;Eigenaar-bewoner zonder hypotheekschuld;Bron: Studiefinanciering;2018;0.3;0.0;281.4;21.2;14.5;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.3;0.0;0.0;0.0
2641;Eigenaar-bewoner zonder hypotheekschuld;Bron: Studiefinanciering;2019;0.3;0.0;365.0;22.2;16.6;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.3;0.0;0.0;0.0
2642;Eigenaar-bewoner zonder hypotheekschuld;Bron: Studiefinanciering;2020;0.3;0.0;375.5;;;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.3;0.0;0.0;0.0
2643;Eigenaar-bewoner zonder hypotheekschuld;Bron: Studiefinanciering;2021;0.3;0.0;487.6;;;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.3;0.0;0.0;0.0
2644;Eigenaar-bewoner zonder hypotheekschuld;Bron: Studiefinanciering;2022;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2645;Eigenaar-bewoner zonder hypotheekschuld;Bron: Studiefinanciering;2023;0.2;0.0;471.0;13.2;10.8;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.0
2646;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 1e 10%-groep;2006;25.4;0.0;261.3;;;0.0;;;25.4;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2647;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 1e 10%-groep;2007;24.6;0.0;290.6;;;0.0;;;24.6;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2648;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 1e 10%-groep;2008;25.0;0.0;304.4;;;0.0;;;25.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2649;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 1e 10%-groep;2009;37.2;0.0;310.9;;;0.0;;;37.2;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2650;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 1e 10%-groep;2010;41.3;0.0;296.4;;;0.0;;;41.3;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2651;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 1e 10%-groep;2011;25.9;0.0;285.5;8.4;-0.2;0.0;0.0;0.0;25.9;0.0;0.0;0.0;0.0;0.0;25.9;0.0;0.0;0.0;25.9;0.0;0.0;0.0
2652;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 1e 10%-groep;2012;23.6;0.0;272.4;9.1;1.3;0.0;0.0;0.0;23.6;0.0;0.0;0.0;0.0;0.0;23.6;0.0;0.0;0.0;23.6;0.0;0.0;0.0
2653;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 1e 10%-groep;2013;21.7;0.0;249.8;9.7;1.4;0.0;0.0;0.0;21.7;0.0;0.0;0.0;0.0;0.0;21.7;0.0;0.0;0.0;21.7;0.0;0.0;0.0
2654;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 1e 10%-groep;2014;23.0;0.0;244.7;10.6;2.9;0.0;0.0;0.0;23.0;0.0;0.0;0.0;0.0;0.0;23.0;0.0;0.0;0.0;23.0;0.0;0.0;0.0
2655;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 1e 10%-groep;2015;26.3;0.0;260.6;15.2;1.0;0.0;0.0;0.0;26.3;0.0;0.0;0.0;0.0;0.0;26.3;0.0;0.0;0.0;26.3;0.0;0.0;0.0
2656;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 1e 10%-groep;2016;25.6;0.0;268.5;14.4;5.0;0.0;0.0;0.0;25.6;0.0;0.0;0.0;0.0;0.0;25.6;0.0;0.0;0.0;25.6;0.0;0.0;0.0
2657;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 1e 10%-groep;2017;28.0;0.0;298.2;18.3;4.8;0.0;0.0;0.0;28.0;0.0;0.0;0.0;0.0;0.0;28.0;0.0;0.0;0.0;28.0;0.0;0.0;0.0
2658;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 1e 10%-groep;2018;29.8;0.0;323.2;18.8;5.2;0.0;0.0;0.0;29.8;0.0;0.0;0.0;0.0;0.0;29.8;0.0;0.0;0.0;29.8;0.0;0.0;0.0
2659;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 1e 10%-groep;2019;30.3;0.0;344.3;19.9;6.8;0.0;0.0;0.0;30.3;0.0;0.0;0.0;0.0;0.0;30.3;0.0;0.0;0.0;30.3;0.0;0.0;0.0
2660;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 1e 10%-groep;2020;33.9;0.0;373.3;20.7;6.8;0.0;0.0;0.0;33.9;0.0;0.0;0.0;0.0;0.0;33.9;0.0;0.0;0.0;33.9;0.0;0.0;0.0
2661;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 1e 10%-groep;2021;30.0;0.0;409.7;21.1;6.7;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0
2662;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 1e 10%-groep;2022;32.9;0.0;493.0;23.3;7.2;0.0;0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;32.9;0.0;0.0;0.0;32.9;0.0;0.0;0.0
2663;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 1e 10%-groep;2023;35.7;0.0;505.0;28.5;8.2;0.0;0.0;0.0;35.7;0.0;0.0;0.0;0.0;0.0;35.7;0.0;0.0;0.0;35.7;0.0;0.0;0.0
2664;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2006;29.5;0.0;221.6;;;0.0;;;29.5;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2665;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2007;32.2;0.0;241.6;;;0.0;;;32.2;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2666;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2008;33.4;0.0;256.4;;;0.0;;;33.4;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2667;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2009;43.3;0.0;253.4;;;0.0;;;43.3;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2668;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2010;40.3;0.0;237.7;;;0.0;;;40.3;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2669;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2011;14.5;0.0;246.4;26.3;19.1;0.0;0.0;0.0;14.5;0.0;0.0;0.0;0.0;0.0;14.5;0.0;0.0;0.0;14.5;0.0;0.0;0.0
2670;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2012;12.2;0.0;243.2;25.8;18.9;0.0;0.0;0.0;12.2;0.0;0.0;0.0;0.0;0.0;12.2;0.0;0.0;0.0;12.2;0.0;0.0;0.0
2671;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2013;11.9;0.0;222.7;25.8;18.8;0.0;0.0;0.0;11.9;0.0;0.0;0.0;0.0;0.0;11.9;0.0;0.0;0.0;11.9;0.0;0.0;0.0
2672;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2014;12.6;0.0;220.8;26.5;19.4;0.0;0.0;0.0;12.6;0.0;0.0;0.0;0.0;0.0;12.6;0.0;0.0;0.0;12.6;0.0;0.0;0.0
2673;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2015;14.7;0.0;226.7;27.2;19.6;0.0;0.0;0.0;14.7;0.0;0.0;0.0;0.0;0.0;14.7;0.0;0.0;0.0;14.7;0.0;0.0;0.0
2674;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2016;16.0;0.0;237.7;27.3;20.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0
2675;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2017;18.4;0.0;255.8;28.5;20.2;0.0;0.0;0.0;18.4;0.0;0.0;0.0;0.0;0.0;18.4;0.0;0.0;0.0;18.4;0.0;0.0;0.0
2676;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2018;20.9;0.0;274.8;29.1;21.0;0.0;0.0;0.0;20.9;0.0;0.0;0.0;0.0;0.0;20.9;0.0;0.0;0.0;20.9;0.0;0.0;0.0
2677;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2019;23.1;0.0;294.4;29.6;21.9;0.0;0.0;0.0;23.1;0.0;0.0;0.0;0.0;0.0;23.1;0.0;0.0;0.0;23.1;0.0;0.0;0.0
2678;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2020;25.5;0.0;315.0;30.5;22.8;0.0;0.0;0.0;25.5;0.0;0.0;0.0;0.0;0.0;25.5;0.0;0.0;0.0;25.5;0.0;0.0;0.0
2679;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2021;25.2;0.0;341.3;30.6;23.6;0.0;0.0;0.0;25.2;0.0;0.0;0.0;0.0;0.0;25.2;0.0;0.0;0.0;25.2;0.0;0.0;0.0
2680;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2022;24.4;0.0;415.9;33.1;25.6;0.0;0.0;0.0;24.4;0.0;0.0;0.0;0.0;0.0;24.4;0.0;0.0;0.0;24.4;0.0;0.0;0.0
2681;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2023;26.9;0.0;423.4;35.9;27.5;0.0;0.0;0.0;26.9;0.0;0.0;0.0;0.0;0.0;26.9;0.0;0.0;0.0;26.9;0.0;0.0;0.0
2682;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2006;45.9;0.0;243.7;;;0.0;;;45.9;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2683;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2007;46.1;0.0;261.9;;;0.0;;;46.1;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2684;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2008;46.5;0.0;273.6;;;0.0;;;46.5;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2685;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2009;56.3;0.0;269.3;;;0.0;;;56.3;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2686;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2010;56.9;0.0;251.3;;;0.0;;;56.9;0.0;0.0;0.0;0.0;0.0;;;;;;;;
2687;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2011;31.9;0.0;235.1;28.3;22.2;0.0;0.0;0.0;31.9;0.0;0.0;0.0;0.0;0.0;31.9;0.0;0.0;0.0;31.9;0.0;0.0;0.0
2688;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2012;26.4;0.0;228.0;28.3;22.3;0.0;0.0;0.0;26.4;0.0;0.0;0.0;0.0;0.0;26.4;0.0;0.0;0.0;26.4;0.0;0.0;0.0
2689;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2013;22.4;0.0;210.1;29.2;22.4;0.0;0.0;0.0;22.4;0.0;0.0;0.0;0.0;0.0;22.4;0.0;0.0;0.0;22.4;0.0;0.0;0.0
2690;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2014;24.3;0.0;209.3;30.1;23.2;0.0;0.0;0.0;24.3;0.0;0.0;0.0;0.0;0.0;24.3;0.0;0.0;0.0;24.3;0.0;0.0;0.0
2691;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2015;28.1;0.0;215.0;30.1;23.3;0.0;0.0;0.0;28.1;0.0;0.0;0.0;0.0;0.0;28.1;0.0;0.0;0.0;28.1;0.0;0.0;0.0
2692;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2016;34.9;0.0;226.7;30.1;23.5;0.0;0.0;0.0;34.9;0.0;0.0;0.0;0.0;0.0;34.9;0.0;0.0;0.0;34.9;0.0;0.0;0.0
2693;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2017;38.1;0.0;244.1;30.8;23.8;0.0;0.0;0.0;38.1;0.0;0.0;0.0;0.0;0.0;38.1;0.0;0.0;0.0;38.1;0.0;0.0;0.0
2694;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2018;41.2;0.0;261.5;31.6;24.6;0.0;0.0;0.0;41.2;0.0;0.0;0.0;0.0;0.0;41.2;0.0;0.0;0.0;41.2;0.0;0.0;0.0
2695;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2019;44.2;0.0;278.8;32.1;25.5;0.0;0.0;0.0;44.2;0.0;0.0;0.0;0.0;0.0;44.2;0.0;0.0;0.0;44.2;0.0;0.0;0.0
2696;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2020;48.8;0.0;297.8;33.3;26.6;0.0;0.0;0.0;48.8;0.0;0.0;0.0;0.0;0.0;48.8;0.0;0.0;0.0;48.8;0.0;0.0;0.0
2697;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2021;51.4;0.0;322.1;33.2;27.2;0.0;0.0;0.0;51.4;0.0;0.0;0.0;0.0;0.0;51.4;0.0;0.0;0.0;51.4;0.0;0.0;0.0
2698;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2022;52.4;0.0;390.8;36.0;29.5;0.0;0.0;0.0;52.4;0.0;0.0;0.0;0.0;0.0;52.4;0.0;0.0;0.0;52.4;0.0;0.0;0.0
2699;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2023;57.9;0.0;396.1;38.6;31.5;0.0;0.0;0.0;57.9;0.0;0.0;0.0;0.0;0.0;57.9;0.0;0.0;0.0;57.9;0.0;0.0;0.0
2700;Eigenaar-bewoner zonder hypotheekschuld;Gestandaardiseerd inkomen: 4e 10%-groep;2006;49.8;0.0;251.2;;;0.0;;;49.8;0.0;0.0;0.0;0.0;0.0;;;;;;;;
