ID;HerkomstBestemming;ResiduProduct;GevaarlijkNietGevaarlijk;Perioden;TotaalAfval_1;ChemischAfval_2;MetaalAfval_3;NietMetaalAfval_4;AfgedanktMateriaal_5;DierlijkEnPlantaardigAfval_6;GemengdAfval_7;Slib_8;MineraalAfval_9
1887;16 Houtindustrie;2;2;2008;13.0;0.0;1.0;12.0;0.0;0.0;0.0;0.0;0.0
1888;16 Houtindustrie;2;2;2009;;;;;;;;;
1889;16 Houtindustrie;2;2;2010;;;;;;;;;
1890;17 Papierindustrie;3;3;1990;;;;;;;;;
1891;17 Papierindustrie;3;3;1991;;;;;;;;;
1892;17 Papierindustrie;3;3;1992;;;;;;;;;
1893;17 Papierindustrie;3;3;1993;;;;;;;;;
1894;17 Papierindustrie;3;3;1994;;;;;;;;;
1895;17 Papierindustrie;3;3;1995;;;;;;;;;
1896;17 Papierindustrie;3;3;1996;;;;;;;;;
1897;17 Papierindustrie;3;3;1997;;;;;;;;;
1898;17 Papierindustrie;3;3;1998;;;;;;;;;
1899;17 Papierindustrie;3;3;1999;;;;;;;;;
1900;17 Papierindustrie;3;3;2000;;;;;;;;;
1901;17 Papierindustrie;3;3;2001;;;;;;;;;
1902;17 Papierindustrie;3;3;2002;631.0;37.0;8.0;400.0;0.0;20.0;148.0;17.0;1.0
1903;17 Papierindustrie;3;3;2003;639.0;42.0;8.0;401.0;0.0;20.0;150.0;17.0;1.0
1904;17 Papierindustrie;3;3;2004;604.0;49.0;8.0;357.0;0.0;1.0;165.0;25.0;0.0
1905;17 Papierindustrie;3;3;2005;564.0;46.0;8.0;357.0;0.0;1.0;127.0;20.0;5.0
1906;17 Papierindustrie;3;3;2006;576.0;45.0;6.0;337.0;0.0;0.0;173.0;15.0;0.0
1907;17 Papierindustrie;3;3;2007;556.0;45.0;4.0;335.0;0.0;0.0;156.0;15.0;0.0
1908;17 Papierindustrie;3;3;2008;528.0;37.0;3.0;331.0;1.0;0.0;143.0;13.0;0.0
1909;17 Papierindustrie;3;3;2009;488.0;40.0;3.0;301.0;1.0;0.0;133.0;9.0;0.0
1910;17 Papierindustrie;3;3;2010;545.0;36.0;3.0;372.0;0.0;2.0;118.0;10.0;5.0
1911;17 Papierindustrie;3;1;1990;;;;;;;;;
1912;17 Papierindustrie;3;1;1991;;;;;;;;;
1913;17 Papierindustrie;3;1;1992;;;;;;;;;
1914;17 Papierindustrie;3;1;1993;;;;;;;;;
1915;17 Papierindustrie;3;1;1994;;;;;;;;;
1916;17 Papierindustrie;3;1;1995;;;;;;;;;
1917;17 Papierindustrie;3;1;1996;;;;;;;;;
1918;17 Papierindustrie;3;1;1997;;;;;;;;;
1919;17 Papierindustrie;3;1;1998;;;;;;;;;
1920;17 Papierindustrie;3;1;1999;;;;;;;;;
1921;17 Papierindustrie;3;1;2000;;;;;;;;;
1922;17 Papierindustrie;3;1;2001;;;;;;;;;
1923;17 Papierindustrie;3;1;2002;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1924;17 Papierindustrie;3;1;2003;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1925;17 Papierindustrie;3;1;2004;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1926;17 Papierindustrie;3;1;2005;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1927;17 Papierindustrie;3;1;2006;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1928;17 Papierindustrie;3;1;2007;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1929;17 Papierindustrie;3;1;2008;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1930;17 Papierindustrie;3;1;2009;;;;;;;;;
1931;17 Papierindustrie;3;1;2010;;;;;;;;;
1932;17 Papierindustrie;3;2;1990;;;;;;;;;
1933;17 Papierindustrie;3;2;1991;;;;;;;;;
1934;17 Papierindustrie;3;2;1992;;;;;;;;;
1935;17 Papierindustrie;3;2;1993;;;;;;;;;
1936;17 Papierindustrie;3;2;1994;;;;;;;;;
1937;17 Papierindustrie;3;2;1995;;;;;;;;;
1938;17 Papierindustrie;3;2;1996;;;;;;;;;
1939;17 Papierindustrie;3;2;1997;;;;;;;;;
1940;17 Papierindustrie;3;2;1998;;;;;;;;;
1941;17 Papierindustrie;3;2;1999;;;;;;;;;
1942;17 Papierindustrie;3;2;2000;;;;;;;;;
1943;17 Papierindustrie;3;2;2001;;;;;;;;;
1944;17 Papierindustrie;3;2;2002;625.0;31.0;8.0;400.0;0.0;20.0;148.0;17.0;1.0
1945;17 Papierindustrie;3;2;2003;634.0;37.0;8.0;401.0;0.0;20.0;150.0;17.0;1.0
1946;17 Papierindustrie;3;2;2004;599.0;43.0;8.0;357.0;0.0;1.0;165.0;25.0;0.0
1947;17 Papierindustrie;3;2;2005;559.0;41.0;8.0;357.0;0.0;1.0;127.0;20.0;5.0
1948;17 Papierindustrie;3;2;2006;571.0;40.0;6.0;337.0;0.0;0.0;173.0;15.0;0.0
1949;17 Papierindustrie;3;2;2007;551.0;40.0;4.0;335.0;0.0;0.0;156.0;15.0;0.0
1950;17 Papierindustrie;3;2;2008;523.0;31.0;3.0;331.0;1.0;0.0;143.0;13.0;0.0
1951;17 Papierindustrie;3;2;2009;;;;;;;;;
1952;17 Papierindustrie;3;2;2010;;;;;;;;;
1953;17 Papierindustrie;1;3;1990;;;;;;;;;
1954;17 Papierindustrie;1;3;1991;;;;;;;;;
1955;17 Papierindustrie;1;3;1992;;;;;;;;;
1956;17 Papierindustrie;1;3;1993;;;;;;;;;
1957;17 Papierindustrie;1;3;1994;;;;;;;;;
1958;17 Papierindustrie;1;3;1995;;;;;;;;;
1959;17 Papierindustrie;1;3;1996;;;;;;;;;
1960;17 Papierindustrie;1;3;1997;;;;;;;;;
1961;17 Papierindustrie;1;3;1998;;;;;;;;;
1962;17 Papierindustrie;1;3;1999;;;;;;;;;
1963;17 Papierindustrie;1;3;2000;;;;;;;;;
1964;17 Papierindustrie;1;3;2001;;;;;;;;;
1965;17 Papierindustrie;1;3;2002;473.0;36.0;3.0;248.0;0.0;20.0;148.0;17.0;1.0
1966;17 Papierindustrie;1;3;2003;535.0;42.0;1.0;304.0;0.0;20.0;150.0;17.0;1.0
1967;17 Papierindustrie;1;3;2004;462.0;48.0;1.0;222.0;0.0;1.0;165.0;25.0;0.0
1968;17 Papierindustrie;1;3;2005;452.0;45.0;1.0;253.0;0.0;1.0;127.0;20.0;5.0
1969;17 Papierindustrie;1;3;2006;416.0;45.0;1.0;182.0;0.0;0.0;173.0;15.0;0.0
1970;17 Papierindustrie;1;3;2007;402.0;45.0;1.0;184.0;0.0;0.0;156.0;15.0;0.0
1971;17 Papierindustrie;1;3;2008;379.0;36.0;1.0;184.0;1.0;0.0;143.0;13.0;0.0
1972;17 Papierindustrie;1;3;2009;;;;;;;;;
1973;17 Papierindustrie;1;3;2010;;;;;;;;;
1974;17 Papierindustrie;1;1;1990;;;;;;;;;
1975;17 Papierindustrie;1;1;1991;;;;;;;;;
1976;17 Papierindustrie;1;1;1992;;;;;;;;;
1977;17 Papierindustrie;1;1;1993;;;;;;;;;
1978;17 Papierindustrie;1;1;1994;;;;;;;;;
1979;17 Papierindustrie;1;1;1995;;;;;;;;;
1980;17 Papierindustrie;1;1;1996;;;;;;;;;
1981;17 Papierindustrie;1;1;1997;;;;;;;;;
1982;17 Papierindustrie;1;1;1998;;;;;;;;;
1983;17 Papierindustrie;1;1;1999;;;;;;;;;
1984;17 Papierindustrie;1;1;2000;;;;;;;;;
1985;17 Papierindustrie;1;1;2001;;;;;;;;;
1986;17 Papierindustrie;1;1;2002;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1987;17 Papierindustrie;1;1;2003;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1988;17 Papierindustrie;1;1;2004;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1989;17 Papierindustrie;1;1;2005;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1990;17 Papierindustrie;1;1;2006;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1991;17 Papierindustrie;1;1;2007;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1992;17 Papierindustrie;1;1;2008;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1993;17 Papierindustrie;1;1;2009;;;;;;;;;
1994;17 Papierindustrie;1;1;2010;;;;;;;;;
1995;17 Papierindustrie;1;2;1990;;;;;;;;;
1996;17 Papierindustrie;1;2;1991;;;;;;;;;
1997;17 Papierindustrie;1;2;1992;;;;;;;;;
1998;17 Papierindustrie;1;2;1993;;;;;;;;;
1999;17 Papierindustrie;1;2;1994;;;;;;;;;
2000;17 Papierindustrie;1;2;1995;;;;;;;;;
2001;17 Papierindustrie;1;2;1996;;;;;;;;;
2002;17 Papierindustrie;1;2;1997;;;;;;;;;
2003;17 Papierindustrie;1;2;1998;;;;;;;;;
2004;17 Papierindustrie;1;2;1999;;;;;;;;;
2005;17 Papierindustrie;1;2;2000;;;;;;;;;
2006;17 Papierindustrie;1;2;2001;;;;;;;;;
2007;17 Papierindustrie;1;2;2002;468.0;30.0;3.0;248.0;0.0;20.0;148.0;17.0;1.0
2008;17 Papierindustrie;1;2;2003;530.0;37.0;1.0;304.0;0.0;20.0;150.0;17.0;1.0
2009;17 Papierindustrie;1;2;2004;456.0;43.0;1.0;222.0;0.0;1.0;165.0;25.0;0.0
2010;17 Papierindustrie;1;2;2005;447.0;40.0;1.0;253.0;0.0;1.0;127.0;20.0;5.0
2011;17 Papierindustrie;1;2;2006;411.0;40.0;1.0;182.0;0.0;0.0;173.0;15.0;0.0
2012;17 Papierindustrie;1;2;2007;397.0;40.0;1.0;184.0;0.0;0.0;156.0;15.0;0.0
2013;17 Papierindustrie;1;2;2008;374.0;31.0;1.0;184.0;1.0;0.0;143.0;13.0;0.0
2014;17 Papierindustrie;1;2;2009;;;;;;;;;
2015;17 Papierindustrie;1;2;2010;;;;;;;;;
2016;17 Papierindustrie;2;3;1990;;;;;;;;;
2017;17 Papierindustrie;2;3;1991;;;;;;;;;
2018;17 Papierindustrie;2;3;1992;;;;;;;;;
2019;17 Papierindustrie;2;3;1993;;;;;;;;;
2020;17 Papierindustrie;2;3;1994;;;;;;;;;
2021;17 Papierindustrie;2;3;1995;;;;;;;;;
2022;17 Papierindustrie;2;3;1996;;;;;;;;;
2023;17 Papierindustrie;2;3;1997;;;;;;;;;
2024;17 Papierindustrie;2;3;1998;;;;;;;;;
2025;17 Papierindustrie;2;3;1999;;;;;;;;;
2026;17 Papierindustrie;2;3;2000;;;;;;;;;
2027;17 Papierindustrie;2;3;2001;;;;;;;;;
2028;17 Papierindustrie;2;3;2002;158.0;1.0;5.0;152.0;0.0;0.0;0.0;0.0;0.0
2029;17 Papierindustrie;2;3;2003;104.0;1.0;7.0;97.0;0.0;0.0;0.0;0.0;0.0
2030;17 Papierindustrie;2;3;2004;142.0;0.0;7.0;135.0;0.0;0.0;0.0;0.0;0.0
2031;17 Papierindustrie;2;3;2005;112.0;1.0;7.0;104.0;0.0;0.0;0.0;0.0;0.0
2032;17 Papierindustrie;2;3;2006;160.0;0.0;5.0;155.0;0.0;0.0;0.0;0.0;0.0
2033;17 Papierindustrie;2;3;2007;154.0;0.0;3.0;151.0;0.0;0.0;0.0;0.0;0.0
2034;17 Papierindustrie;2;3;2008;149.0;0.0;3.0;146.0;0.0;0.0;0.0;0.0;0.0
2035;17 Papierindustrie;2;3;2009;;;;;;;;;
2036;17 Papierindustrie;2;3;2010;;;;;;;;;
2037;17 Papierindustrie;2;1;1990;;;;;;;;;
2038;17 Papierindustrie;2;1;1991;;;;;;;;;
2039;17 Papierindustrie;2;1;1992;;;;;;;;;
2040;17 Papierindustrie;2;1;1993;;;;;;;;;
2041;17 Papierindustrie;2;1;1994;;;;;;;;;
2042;17 Papierindustrie;2;1;1995;;;;;;;;;
2043;17 Papierindustrie;2;1;1996;;;;;;;;;
2044;17 Papierindustrie;2;1;1997;;;;;;;;;
2045;17 Papierindustrie;2;1;1998;;;;;;;;;
2046;17 Papierindustrie;2;1;1999;;;;;;;;;
2047;17 Papierindustrie;2;1;2000;;;;;;;;;
2048;17 Papierindustrie;2;1;2001;;;;;;;;;
2049;17 Papierindustrie;2;1;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2050;17 Papierindustrie;2;1;2003;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2051;17 Papierindustrie;2;1;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2052;17 Papierindustrie;2;1;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2053;17 Papierindustrie;2;1;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2054;17 Papierindustrie;2;1;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2055;17 Papierindustrie;2;1;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2056;17 Papierindustrie;2;1;2009;;;;;;;;;
2057;17 Papierindustrie;2;1;2010;;;;;;;;;
2058;17 Papierindustrie;2;2;1990;;;;;;;;;
2059;17 Papierindustrie;2;2;1991;;;;;;;;;
2060;17 Papierindustrie;2;2;1992;;;;;;;;;
2061;17 Papierindustrie;2;2;1993;;;;;;;;;
2062;17 Papierindustrie;2;2;1994;;;;;;;;;
2063;17 Papierindustrie;2;2;1995;;;;;;;;;
2064;17 Papierindustrie;2;2;1996;;;;;;;;;
2065;17 Papierindustrie;2;2;1997;;;;;;;;;
2066;17 Papierindustrie;2;2;1998;;;;;;;;;
2067;17 Papierindustrie;2;2;1999;;;;;;;;;
2068;17 Papierindustrie;2;2;2000;;;;;;;;;
2069;17 Papierindustrie;2;2;2001;;;;;;;;;
2070;17 Papierindustrie;2;2;2002;158.0;0.0;5.0;152.0;0.0;0.0;0.0;0.0;0.0
2071;17 Papierindustrie;2;2;2003;104.0;0.0;7.0;97.0;0.0;0.0;0.0;0.0;0.0
2072;17 Papierindustrie;2;2;2004;142.0;0.0;7.0;135.0;0.0;0.0;0.0;0.0;0.0
2073;17 Papierindustrie;2;2;2005;111.0;1.0;7.0;104.0;0.0;0.0;0.0;0.0;0.0
2074;17 Papierindustrie;2;2;2006;160.0;0.0;5.0;155.0;0.0;0.0;0.0;0.0;0.0
2075;17 Papierindustrie;2;2;2007;154.0;0.0;3.0;151.0;0.0;0.0;0.0;0.0;0.0
2076;17 Papierindustrie;2;2;2008;149.0;0.0;3.0;146.0;0.0;0.0;0.0;0.0;0.0
2077;17 Papierindustrie;2;2;2009;;;;;;;;;
2078;17 Papierindustrie;2;2;2010;;;;;;;;;
2079;18 Grafische industrie;3;3;1990;;;;;;;;;
2080;18 Grafische industrie;3;3;1991;;;;;;;;;
2081;18 Grafische industrie;3;3;1992;;;;;;;;;
2082;18 Grafische industrie;3;3;1993;;;;;;;;;
2083;18 Grafische industrie;3;3;1994;;;;;;;;;
2084;18 Grafische industrie;3;3;1995;;;;;;;;;
2085;18 Grafische industrie;3;3;1996;;;;;;;;;
2086;18 Grafische industrie;3;3;1997;;;;;;;;;
2087;18 Grafische industrie;3;3;1998;;;;;;;;;
2088;18 Grafische industrie;3;3;1999;;;;;;;;;
2089;18 Grafische industrie;3;3;2000;;;;;;;;;
2090;18 Grafische industrie;3;3;2001;;;;;;;;;
2091;18 Grafische industrie;3;3;2002;320.0;9.0;3.0;283.0;0.0;0.0;25.0;0.0;0.0
2092;18 Grafische industrie;3;3;2003;313.0;9.0;3.0;276.0;0.0;0.0;25.0;0.0;0.0
2093;18 Grafische industrie;3;3;2004;276.0;7.0;3.0;247.0;0.0;0.0;20.0;0.0;0.0
2094;18 Grafische industrie;3;3;2005;274.0;6.0;3.0;245.0;0.0;0.0;19.0;0.0;0.0
2095;18 Grafische industrie;3;3;2006;308.0;6.0;3.0;280.0;0.0;0.0;18.0;0.0;0.0
2096;18 Grafische industrie;3;3;2007;302.0;5.0;3.0;277.0;0.0;0.0;17.0;0.0;0.0
2097;18 Grafische industrie;3;3;2008;289.0;4.0;8.0;253.0;0.0;0.0;24.0;0.0;0.0
2098;18 Grafische industrie;3;3;2009;277.0;4.0;7.0;245.0;0.0;0.0;20.0;0.0;0.0
2099;18 Grafische industrie;3;3;2010;250.0;4.0;4.0;211.0;0.0;0.0;32.0;0.0;0.0
2100;18 Grafische industrie;3;1;1990;;;;;;;;;
2101;18 Grafische industrie;3;1;1991;;;;;;;;;
2102;18 Grafische industrie;3;1;1992;;;;;;;;;
2103;18 Grafische industrie;3;1;1993;;;;;;;;;
2104;18 Grafische industrie;3;1;1994;;;;;;;;;
2105;18 Grafische industrie;3;1;1995;;;;;;;;;
2106;18 Grafische industrie;3;1;1996;;;;;;;;;
2107;18 Grafische industrie;3;1;1997;;;;;;;;;
2108;18 Grafische industrie;3;1;1998;;;;;;;;;
2109;18 Grafische industrie;3;1;1999;;;;;;;;;
2110;18 Grafische industrie;3;1;2000;;;;;;;;;
2111;18 Grafische industrie;3;1;2001;;;;;;;;;
2112;18 Grafische industrie;3;1;2002;8.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2113;18 Grafische industrie;3;1;2003;8.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2114;18 Grafische industrie;3;1;2004;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2115;18 Grafische industrie;3;1;2005;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2116;18 Grafische industrie;3;1;2006;7.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2117;18 Grafische industrie;3;1;2007;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2118;18 Grafische industrie;3;1;2008;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2119;18 Grafische industrie;3;1;2009;;;;;;;;;
2120;18 Grafische industrie;3;1;2010;;;;;;;;;
2121;18 Grafische industrie;3;2;1990;;;;;;;;;
2122;18 Grafische industrie;3;2;1991;;;;;;;;;
2123;18 Grafische industrie;3;2;1992;;;;;;;;;
2124;18 Grafische industrie;3;2;1993;;;;;;;;;
2125;18 Grafische industrie;3;2;1994;;;;;;;;;
2126;18 Grafische industrie;3;2;1995;;;;;;;;;
2127;18 Grafische industrie;3;2;1996;;;;;;;;;
2128;18 Grafische industrie;3;2;1997;;;;;;;;;
2129;18 Grafische industrie;3;2;1998;;;;;;;;;
2130;18 Grafische industrie;3;2;1999;;;;;;;;;
2131;18 Grafische industrie;3;2;2000;;;;;;;;;
2132;18 Grafische industrie;3;2;2001;;;;;;;;;
2133;18 Grafische industrie;3;2;2002;312.0;1.0;3.0;283.0;0.0;0.0;25.0;0.0;0.0
2134;18 Grafische industrie;3;2;2003;305.0;1.0;3.0;276.0;0.0;0.0;25.0;0.0;0.0
2135;18 Grafische industrie;3;2;2004;270.0;0.0;3.0;247.0;0.0;0.0;20.0;0.0;0.0
2136;18 Grafische industrie;3;2;2005;268.0;0.0;3.0;245.0;0.0;0.0;19.0;0.0;0.0
2137;18 Grafische industrie;3;2;2006;301.0;0.0;3.0;280.0;0.0;0.0;18.0;0.0;0.0
2138;18 Grafische industrie;3;2;2007;297.0;0.0;3.0;277.0;0.0;0.0;17.0;0.0;0.0
2139;18 Grafische industrie;3;2;2008;284.0;0.0;8.0;253.0;0.0;0.0;24.0;0.0;0.0
2140;18 Grafische industrie;3;2;2009;;;;;;;;;
2141;18 Grafische industrie;3;2;2010;;;;;;;;;
2142;18 Grafische industrie;1;3;1990;;;;;;;;;
2143;18 Grafische industrie;1;3;1991;;;;;;;;;
2144;18 Grafische industrie;1;3;1992;;;;;;;;;
2145;18 Grafische industrie;1;3;1993;;;;;;;;;
2146;18 Grafische industrie;1;3;1994;;;;;;;;;
2147;18 Grafische industrie;1;3;1995;;;;;;;;;
2148;18 Grafische industrie;1;3;1996;;;;;;;;;
2149;18 Grafische industrie;1;3;1997;;;;;;;;;
2150;18 Grafische industrie;1;3;1998;;;;;;;;;
2151;18 Grafische industrie;1;3;1999;;;;;;;;;
2152;18 Grafische industrie;1;3;2000;;;;;;;;;
2153;18 Grafische industrie;1;3;2001;;;;;;;;;
2154;18 Grafische industrie;1;3;2002;208.0;9.0;1.0;172.0;0.0;0.0;25.0;0.0;0.0
2155;18 Grafische industrie;1;3;2003;241.0;8.0;1.0;208.0;0.0;0.0;25.0;0.0;0.0
2156;18 Grafische industrie;1;3;2004;167.0;6.0;0.0;140.0;0.0;0.0;20.0;0.0;0.0
2157;18 Grafische industrie;1;3;2005;194.0;6.0;1.0;168.0;0.0;0.0;19.0;0.0;0.0
2158;18 Grafische industrie;1;3;2006;173.0;6.0;1.0;148.0;0.0;0.0;18.0;0.0;0.0
2159;18 Grafische industrie;1;3;2007;172.0;5.0;1.0;149.0;0.0;0.0;17.0;0.0;0.0
2160;18 Grafische industrie;1;3;2008;178.0;4.0;2.0;149.0;0.0;0.0;24.0;0.0;0.0
2161;18 Grafische industrie;1;3;2009;;;;;;;;;
2162;18 Grafische industrie;1;3;2010;;;;;;;;;
2163;18 Grafische industrie;1;1;1990;;;;;;;;;
2164;18 Grafische industrie;1;1;1991;;;;;;;;;
2165;18 Grafische industrie;1;1;1992;;;;;;;;;
2166;18 Grafische industrie;1;1;1993;;;;;;;;;
2167;18 Grafische industrie;1;1;1994;;;;;;;;;
2168;18 Grafische industrie;1;1;1995;;;;;;;;;
2169;18 Grafische industrie;1;1;1996;;;;;;;;;
2170;18 Grafische industrie;1;1;1997;;;;;;;;;
2171;18 Grafische industrie;1;1;1998;;;;;;;;;
2172;18 Grafische industrie;1;1;1999;;;;;;;;;
2173;18 Grafische industrie;1;1;2000;;;;;;;;;
2174;18 Grafische industrie;1;1;2001;;;;;;;;;
2175;18 Grafische industrie;1;1;2002;8.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2176;18 Grafische industrie;1;1;2003;7.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2177;18 Grafische industrie;1;1;2004;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2178;18 Grafische industrie;1;1;2005;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2179;18 Grafische industrie;1;1;2006;7.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2180;18 Grafische industrie;1;1;2007;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2181;18 Grafische industrie;1;1;2008;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2182;18 Grafische industrie;1;1;2009;;;;;;;;;
2183;18 Grafische industrie;1;1;2010;;;;;;;;;
2184;18 Grafische industrie;1;2;1990;;;;;;;;;
2185;18 Grafische industrie;1;2;1991;;;;;;;;;
2186;18 Grafische industrie;1;2;1992;;;;;;;;;
2187;18 Grafische industrie;1;2;1993;;;;;;;;;
2188;18 Grafische industrie;1;2;1994;;;;;;;;;
2189;18 Grafische industrie;1;2;1995;;;;;;;;;
2190;18 Grafische industrie;1;2;1996;;;;;;;;;
2191;18 Grafische industrie;1;2;1997;;;;;;;;;
2192;18 Grafische industrie;1;2;1998;;;;;;;;;
2193;18 Grafische industrie;1;2;1999;;;;;;;;;
2194;18 Grafische industrie;1;2;2000;;;;;;;;;
2195;18 Grafische industrie;1;2;2001;;;;;;;;;
2196;18 Grafische industrie;1;2;2002;200.0;1.0;1.0;172.0;0.0;0.0;25.0;0.0;0.0
2197;18 Grafische industrie;1;2;2003;234.0;1.0;1.0;208.0;0.0;0.0;25.0;0.0;0.0
2198;18 Grafische industrie;1;2;2004;160.0;0.0;0.0;140.0;0.0;0.0;20.0;0.0;0.0
2199;18 Grafische industrie;1;2;2005;188.0;0.0;1.0;168.0;0.0;0.0;19.0;0.0;0.0
2200;18 Grafische industrie;1;2;2006;167.0;0.0;1.0;148.0;0.0;0.0;18.0;0.0;0.0
2201;18 Grafische industrie;1;2;2007;167.0;0.0;1.0;149.0;0.0;0.0;17.0;0.0;0.0
2202;18 Grafische industrie;1;2;2008;174.0;0.0;2.0;149.0;0.0;0.0;24.0;0.0;0.0
2203;18 Grafische industrie;1;2;2009;;;;;;;;;
2204;18 Grafische industrie;1;2;2010;;;;;;;;;
2205;18 Grafische industrie;2;3;1990;;;;;;;;;
2206;18 Grafische industrie;2;3;1991;;;;;;;;;
2207;18 Grafische industrie;2;3;1992;;;;;;;;;
2208;18 Grafische industrie;2;3;1993;;;;;;;;;
2209;18 Grafische industrie;2;3;1994;;;;;;;;;
2210;18 Grafische industrie;2;3;1995;;;;;;;;;
2211;18 Grafische industrie;2;3;1996;;;;;;;;;
2212;18 Grafische industrie;2;3;1997;;;;;;;;;
2213;18 Grafische industrie;2;3;1998;;;;;;;;;
2214;18 Grafische industrie;2;3;1999;;;;;;;;;
2215;18 Grafische industrie;2;3;2000;;;;;;;;;
2216;18 Grafische industrie;2;3;2001;;;;;;;;;
2217;18 Grafische industrie;2;3;2002;113.0;1.0;2.0;111.0;0.0;0.0;0.0;0.0;0.0
2218;18 Grafische industrie;2;3;2003;72.0;1.0;2.0;69.0;0.0;0.0;0.0;0.0;0.0
2219;18 Grafische industrie;2;3;2004;110.0;0.0;3.0;107.0;0.0;0.0;0.0;0.0;0.0
2220;18 Grafische industrie;2;3;2005;80.0;0.0;3.0;77.0;0.0;0.0;0.0;0.0;0.0
2221;18 Grafische industrie;2;3;2006;134.0;0.0;2.0;132.0;0.0;0.0;0.0;0.0;0.0
2222;18 Grafische industrie;2;3;2007;130.0;0.0;2.0;128.0;0.0;0.0;0.0;0.0;0.0
2223;18 Grafische industrie;2;3;2008;110.0;0.0;6.0;104.0;0.0;0.0;0.0;0.0;0.0
2224;18 Grafische industrie;2;3;2009;;;;;;;;;
2225;18 Grafische industrie;2;3;2010;;;;;;;;;
2226;18 Grafische industrie;2;1;1990;;;;;;;;;
2227;18 Grafische industrie;2;1;1991;;;;;;;;;
2228;18 Grafische industrie;2;1;1992;;;;;;;;;
2229;18 Grafische industrie;2;1;1993;;;;;;;;;
2230;18 Grafische industrie;2;1;1994;;;;;;;;;
2231;18 Grafische industrie;2;1;1995;;;;;;;;;
2232;18 Grafische industrie;2;1;1996;;;;;;;;;
2233;18 Grafische industrie;2;1;1997;;;;;;;;;
2234;18 Grafische industrie;2;1;1998;;;;;;;;;
2235;18 Grafische industrie;2;1;1999;;;;;;;;;
2236;18 Grafische industrie;2;1;2000;;;;;;;;;
2237;18 Grafische industrie;2;1;2001;;;;;;;;;
2238;18 Grafische industrie;2;1;2002;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2239;18 Grafische industrie;2;1;2003;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2240;18 Grafische industrie;2;1;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2241;18 Grafische industrie;2;1;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2242;18 Grafische industrie;2;1;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2243;18 Grafische industrie;2;1;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2244;18 Grafische industrie;2;1;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2245;18 Grafische industrie;2;1;2009;;;;;;;;;
2246;18 Grafische industrie;2;1;2010;;;;;;;;;
2247;18 Grafische industrie;2;2;1990;;;;;;;;;
2248;18 Grafische industrie;2;2;1991;;;;;;;;;
