ID;Energiedragers;Sectoren;Perioden;TotaalAanbod_1;Winning_2;EnergieAanvoer_3;EnergieAflevering_4;Voorraadmutatie_5;StatistischeVerschillen_6;TotaalVerbruik_7;SaldoInzetProductieEnergie_8;SaldoElektriciteitWKKOmzetting_9;SaldoAndereOmzetting_10;TotaalInzetEnergieVoorOmzetting_11;InzetElektriciteitWKKOmzetting_12;InzetAndereOmzetting_13;TotaalProductieEnergieUitOmzetting_14;ProductieElektriciteitWKKOmzetting_15;ProductieAndereOmzetting_16;EigenVerbruik_17;VerliezenBijDistributie_18;FinaalEnergieverbruik_19;NietEnergetischGebruik_20
521;Totaal energiedragers;102 Visverwerkende industrie;2001;;;;;;;;;;;;;;;;;;;;
522;Totaal energiedragers;102 Visverwerkende industrie;2002;;;;;;;;;;;;;;;;;;;;
523;Totaal energiedragers;102 Visverwerkende industrie;2003;;;;;;;;;;;;;;;;;;;;
524;Totaal energiedragers;102 Visverwerkende industrie;2004;;;;;;;;;;;;;;;;;;;;
525;Totaal energiedragers;102 Visverwerkende industrie;2005;;;;;;;;;;;;;;;;;;;;
526;Totaal energiedragers;102 Visverwerkende industrie;2006;;;;;;;;;;;;;;;;;;;;
527;Totaal energiedragers;102 Visverwerkende industrie;2007;;;;;;;;;;;;;;;;;;;;
528;Totaal energiedragers;102 Visverwerkende industrie;2008;;;;;;;;;;;;;;;;;;;;
529;Totaal energiedragers;102 Visverwerkende industrie;2009;;;;;;;;;;;;;;;;;;;;
530;Totaal energiedragers;102 Visverwerkende industrie;2010;;;;;;;;;;;;;;;;;;;;
531;Totaal energiedragers;102 Visverwerkende industrie;2011;;;;;;;;;;;;;;;;;;;;
532;Totaal energiedragers;102 Visverwerkende industrie;2012;;;;;;;;;;;;;;;;;;;;
533;Totaal energiedragers;102 Visverwerkende industrie;2013;;;;;;;;;;;;;;;;;;;;
534;Totaal energiedragers;102 Visverwerkende industrie;2014;;;;;;;;;;;;;;;;;;;;
535;Totaal energiedragers;102 Visverwerkende industrie;2015;;;;;;;;;;;;;;;;;;;;
536;Totaal energiedragers;102 Visverwerkende industrie;2016;;;;;;;;;;;;;;;;;;;;
537;Totaal energiedragers;102 Visverwerkende industrie;2017;;;;;;;;;;;;;;;;;;;;
538;Totaal energiedragers;102 Visverwerkende industrie;2018;;;;;;;;;;;;;;;;;;;;
539;Totaal energiedragers;102 Visverwerkende industrie;2019;;;;;;;;;;;;;;;;;;;;
540;Totaal energiedragers;102 Visverwerkende industrie;2020;;;;;;;;;;;;;;;;;;;;
541;Totaal energiedragers;102 Visverwerkende industrie;2021;;;;;;;;;;;;;;;;;;;;
542;Totaal energiedragers;102 Visverwerkende industrie;2022;;;;;;;;;;;;;;;;;;;;
543;Totaal energiedragers;102 Visverwerkende industrie;2023;;;;;;;;;;;;;;;;;;;;
544;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;1990;;;;;;;;;;;;;;;;;;;;
545;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;1991;;;;;;;;;;;;;;;;;;;;
546;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;1992;;;;;;;;;;;;;;;;;;;;
547;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;1993;;;;;;;;;;;;;;;;;;;;
548;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;1994;;;;;;;;;;;;;;;;;;;;
549;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;1995;;;;;;;;;;;;;;;;;;;;
550;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;1996;;;;;;;;;;;;;;;;;;;;
551;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;1997;;;;;;;;;;;;;;;;;;;;
552;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;1998;;;;;;;;;;;;;;;;;;;;
553;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;1999;;;;;;;;;;;;;;;;;;;;
554;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;2000;;;;;;;;;;;;;;;;;;;;
555;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;2001;;;;;;;;;;;;;;;;;;;;
556;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;2002;;;;;;;;;;;;;;;;;;;;
557;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;2003;;;;;;;;;;;;;;;;;;;;
558;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;2004;;;;;;;;;;;;;;;;;;;;
559;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;2005;;;;;;;;;;;;;;;;;;;;
560;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;2006;;;;;;;;;;;;;;;;;;;;
561;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;2007;;;;;;;;;;;;;;;;;;;;
562;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;2008;;;;;;;;;;;;;;;;;;;;
563;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;2009;;;;;;;;;;;;;;;;;;;;
564;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;2010;;;;;;;;;;;;;;;;;;;;
565;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;2011;11.2;;12.0;;;;11.2;0.2;0.2;;1.2;1.2;;1.1;1.1;;0.0;;11.0;
566;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;2012;10.5;;11.3;;;;10.5;0.1;0.1;;1.3;1.3;;1.2;1.2;;0.0;;10.3;
567;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;2013;10.2;;10.7;;;;10.2;0.2;0.2;;1.4;1.4;;1.2;1.2;;0.0;;9.9;
568;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;2014;9.6;;9.9;;;;9.6;0.1;0.1;;1.1;1.1;;1.0;1.0;;0.0;;9.5;
569;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;2015;9.4;;10.2;;;;9.4;0.1;0.1;;1.3;1.3;;1.1;1.1;;0.0;;9.2;
570;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;2016;9.9;;10.7;;;;9.9;0.2;0.2;0.0;1.6;1.5;0.1;1.3;1.3;0.0;0.0;;9.7;
571;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;2017;9.8;;10.6;;;;9.8;0.2;0.2;0.0;1.2;1.1;0.2;1.1;0.9;0.1;0.0;;9.6;
572;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;2018;11.1;;11.0;;;;11.1;0.1;0.1;;1.1;1.1;0.0;1.0;1.0;0.0;0.0;;11.0;
573;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;2019;10.8;;10.6;;;;10.8;0.1;0.1;;1.2;1.2;0.0;1.1;1.1;0.0;0.0;;10.7;
574;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;2020;10.3;;10.1;;;;10.3;0.1;0.1;;1.1;1.1;;1.0;1.0;;0.0;;10.2;
575;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;2021;11.3;;11.0;;;;11.3;0.1;0.1;;1.2;1.2;;1.1;1.1;;0.0;;11.2;
576;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;2022;11.1;;10.8;;;;11.1;0.1;0.1;;1.1;1.1;;1.0;1.0;;0.0;;11.0;
577;Totaal energiedragers;103 Groente-, fruitverwerkende industrie;2023;10.8;;10.6;;;;10.8;0.1;0.1;;1.0;1.0;;1.0;1.0;;0.0;;10.7;
578;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;1990;;;;;;;;;;;;;;;;;;;;
579;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;1991;;;;;;;;;;;;;;;;;;;;
580;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;1992;;;;;;;;;;;;;;;;;;;;
581;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;1993;;;;;;;;;;;;;;;;;;;;
582;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;1994;;;;;;;;;;;;;;;;;;;;
583;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;1995;;;;;;;;;;;;;;;;;;;;
584;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;1996;;;;;;;;;;;;;;;;;;;;
585;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;1997;;;;;;;;;;;;;;;;;;;;
586;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;1998;;;;;;;;;;;;;;;;;;;;
587;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;1999;;;;;;;;;;;;;;;;;;;;
588;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;2000;;;;;;;;;;;;;;;;;;;;
589;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;2001;;;;;;;;;;;;;;;;;;;;
590;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;2002;;;;;;;;;;;;;;;;;;;;
591;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;2003;;;;;;;;;;;;;;;;;;;;
592;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;2004;;;;;;;;;;;;;;;;;;;;
593;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;2005;;;;;;;;;;;;;;;;;;;;
594;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;2006;;;;;;;;;;;;;;;;;;;;
595;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;2007;;;;;;;;;;;;;;;;;;;;
596;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;2008;;;;;;;;;;;;;;;;;;;;
597;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;2009;;;;;;;;;;;;;;;;;;;;
598;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;2010;;;;;;;;;;;;;;;;;;;;
599;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;2011;8.6;;8.7;;;;8.6;0.5;0.5;;4.9;4.9;;4.4;4.4;;0.0;;8.1;
600;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;2012;8.2;;8.3;;;;8.2;0.5;0.5;;4.7;4.7;;4.2;4.2;;0.0;;7.7;
601;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;2013;8.1;;8.2;;;;8.1;0.7;0.7;;5.0;5.0;;4.3;4.3;;0.0;;7.4;
602;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;2014;8.0;;8.1;;;;8.0;0.4;0.4;;4.0;4.0;;3.6;3.6;;0.0;;7.6;
603;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;2015;8.1;;8.4;;;;8.1;0.4;0.4;;4.5;4.5;;4.2;4.2;;0.0;;7.7;
604;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;2016;7.7;;8.1;;;;7.7;0.3;0.3;;4.7;4.7;;4.4;4.4;;0.0;;7.3;
605;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;2017;8.4;;8.8;;;;8.4;0.4;0.4;;4.7;4.7;;4.3;4.3;;0.0;;8.0;
606;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;2018;7.8;;8.2;;;;7.8;0.5;0.5;;3.1;3.1;;2.6;2.6;;0.0;;7.3;
607;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;2019;7.7;;8.1;;;;7.7;0.5;0.5;;4.1;4.1;;3.6;3.6;;0.0;;7.2;
608;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;2020;7.4;;7.8;;;;7.4;0.4;0.4;;4.7;4.7;;4.4;4.4;;0.0;;7.0;
609;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;2021;6.9;;7.3;;;;6.9;0.6;0.6;;4.5;4.5;;3.9;3.9;;0.0;;6.3;
610;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;2022;7.0;;7.4;;;;7.0;0.8;0.8;;4.4;4.4;;3.5;3.5;;0.0;;6.1;
611;Totaal energiedragers;104 Spijsoliën- en -vettenindustrie e.d.;2023;6.8;;7.1;;;;6.8;1.5;1.5;;3.9;3.9;;2.4;2.4;;0.0;;5.3;
612;Totaal energiedragers;105 Zuivelindustrie;1990;;;;;;;;;;;;;;;;;;;;
613;Totaal energiedragers;105 Zuivelindustrie;1991;;;;;;;;;;;;;;;;;;;;
614;Totaal energiedragers;105 Zuivelindustrie;1992;;;;;;;;;;;;;;;;;;;;
615;Totaal energiedragers;105 Zuivelindustrie;1993;;;;;;;;;;;;;;;;;;;;
616;Totaal energiedragers;105 Zuivelindustrie;1994;;;;;;;;;;;;;;;;;;;;
617;Totaal energiedragers;105 Zuivelindustrie;1995;;;;;;;;;;;;;;;;;;;;
618;Totaal energiedragers;105 Zuivelindustrie;1996;;;;;;;;;;;;;;;;;;;;
619;Totaal energiedragers;105 Zuivelindustrie;1997;;;;;;;;;;;;;;;;;;;;
620;Totaal energiedragers;105 Zuivelindustrie;1998;;;;;;;;;;;;;;;;;;;;
621;Totaal energiedragers;105 Zuivelindustrie;1999;;;;;;;;;;;;;;;;;;;;
622;Totaal energiedragers;105 Zuivelindustrie;2000;;;;;;;;;;;;;;;;;;;;
623;Totaal energiedragers;105 Zuivelindustrie;2001;;;;;;;;;;;;;;;;;;;;
624;Totaal energiedragers;105 Zuivelindustrie;2002;;;;;;;;;;;;;;;;;;;;
625;Totaal energiedragers;105 Zuivelindustrie;2003;;;;;;;;;;;;;;;;;;;;
626;Totaal energiedragers;105 Zuivelindustrie;2004;;;;;;;;;;;;;;;;;;;;
627;Totaal energiedragers;105 Zuivelindustrie;2005;;;;;;;;;;;;;;;;;;;;
628;Totaal energiedragers;105 Zuivelindustrie;2006;;;;;;;;;;;;;;;;;;;;
629;Totaal energiedragers;105 Zuivelindustrie;2007;;;;;;;;;;;;;;;;;;;;
630;Totaal energiedragers;105 Zuivelindustrie;2008;;;;;;;;;;;;;;;;;;;;
631;Totaal energiedragers;105 Zuivelindustrie;2009;;;;;;;;;;;;;;;;;;;;
632;Totaal energiedragers;105 Zuivelindustrie;2010;;;;;;;;;;;;;;;;;;;;
633;Totaal energiedragers;105 Zuivelindustrie;2011;15.1;;15.3;;;;15.1;0.8;0.8;;5.2;5.2;;4.5;4.5;;0.0;;14.3;
634;Totaal energiedragers;105 Zuivelindustrie;2012;14.1;;14.3;;;;14.1;0.7;0.7;;4.6;4.6;;3.9;3.9;;0.0;;13.3;
635;Totaal energiedragers;105 Zuivelindustrie;2013;14.3;;14.4;;;;14.3;0.8;0.8;;4.4;4.4;;3.6;3.6;;0.0;;13.5;
636;Totaal energiedragers;105 Zuivelindustrie;2014;15.4;;15.5;;;;15.4;0.7;0.7;;3.7;3.7;;3.0;3.0;;0.0;;14.7;
637;Totaal energiedragers;105 Zuivelindustrie;2015;16.0;;16.0;;;;16.0;0.3;0.3;;3.0;3.0;;2.6;2.6;;0.0;;15.6;
638;Totaal energiedragers;105 Zuivelindustrie;2016;16.6;;16.5;;;;16.6;0.3;0.3;;2.4;2.4;;2.1;2.1;;0.0;;16.2;
639;Totaal energiedragers;105 Zuivelindustrie;2017;16.8;;16.7;;;;16.8;0.4;0.4;;2.7;2.7;;2.3;2.3;;0.0;;16.5;
640;Totaal energiedragers;105 Zuivelindustrie;2018;15.8;;15.3;;;;15.8;0.2;0.2;;2.1;2.1;;1.9;1.9;;0.0;;15.5;
641;Totaal energiedragers;105 Zuivelindustrie;2019;15.6;;15.4;;;;15.6;0.1;0.1;;1.0;1.0;;1.0;1.0;;0.0;;15.6;
642;Totaal energiedragers;105 Zuivelindustrie;2020;16.2;;15.6;;;;16.2;0.2;0.2;;2.1;2.1;;1.9;1.9;;0.0;;16.0;
643;Totaal energiedragers;105 Zuivelindustrie;2021;15.4;;15.2;;;;15.4;0.3;0.3;;2.2;2.2;;1.9;1.9;;0.0;;15.1;
644;Totaal energiedragers;105 Zuivelindustrie;2022;15.1;;14.9;;;;15.1;0.4;0.4;;1.9;1.9;;1.6;1.6;;0.0;;14.7;
645;Totaal energiedragers;105 Zuivelindustrie;2023;14.5;;14.6;;;;14.5;0.3;0.3;;1.7;1.7;;1.4;1.4;;0.0;;14.2;
646;Totaal energiedragers;106 Meelindustrie;1990;;;;;;;;;;;;;;;;;;;;
647;Totaal energiedragers;106 Meelindustrie;1991;;;;;;;;;;;;;;;;;;;;
648;Totaal energiedragers;106 Meelindustrie;1992;;;;;;;;;;;;;;;;;;;;
649;Totaal energiedragers;106 Meelindustrie;1993;;;;;;;;;;;;;;;;;;;;
650;Totaal energiedragers;106 Meelindustrie;1994;;;;;;;;;;;;;;;;;;;;
651;Totaal energiedragers;106 Meelindustrie;1995;;;;;;;;;;;;;;;;;;;;
652;Totaal energiedragers;106 Meelindustrie;1996;;;;;;;;;;;;;;;;;;;;
653;Totaal energiedragers;106 Meelindustrie;1997;;;;;;;;;;;;;;;;;;;;
654;Totaal energiedragers;106 Meelindustrie;1998;;;;;;;;;;;;;;;;;;;;
655;Totaal energiedragers;106 Meelindustrie;1999;;;;;;;;;;;;;;;;;;;;
656;Totaal energiedragers;106 Meelindustrie;2000;;;;;;;;;;;;;;;;;;;;
657;Totaal energiedragers;106 Meelindustrie;2001;;;;;;;;;;;;;;;;;;;;
658;Totaal energiedragers;106 Meelindustrie;2002;;;;;;;;;;;;;;;;;;;;
659;Totaal energiedragers;106 Meelindustrie;2003;;;;;;;;;;;;;;;;;;;;
660;Totaal energiedragers;106 Meelindustrie;2004;;;;;;;;;;;;;;;;;;;;
661;Totaal energiedragers;106 Meelindustrie;2005;;;;;;;;;;;;;;;;;;;;
662;Totaal energiedragers;106 Meelindustrie;2006;;;;;;;;;;;;;;;;;;;;
663;Totaal energiedragers;106 Meelindustrie;2007;;;;;;;;;;;;;;;;;;;;
664;Totaal energiedragers;106 Meelindustrie;2008;;;;;;;;;;;;;;;;;;;;
665;Totaal energiedragers;106 Meelindustrie;2009;;;;;;;;;;;;;;;;;;;;
666;Totaal energiedragers;106 Meelindustrie;2010;;;;;;;;;;;;;;;;;;;;
667;Totaal energiedragers;106 Meelindustrie;2011;10.4;;10.4;;;;10.4;1.6;1.6;0.0;5.6;5.6;0.0;4.0;3.9;0.0;0.0;;8.8;
668;Totaal energiedragers;106 Meelindustrie;2012;10.5;;10.6;;;;10.5;1.1;1.1;0.0;5.7;5.7;0.0;4.6;4.5;0.0;0.1;;9.3;
669;Totaal energiedragers;106 Meelindustrie;2013;10.9;;11.0;;;;10.9;0.7;0.6;0.0;4.8;4.5;0.3;4.1;3.9;0.2;0.0;;10.2;
670;Totaal energiedragers;106 Meelindustrie;2014;10.9;;11.3;;;;10.9;0.7;0.7;0.0;4.9;4.5;0.4;4.2;3.7;0.4;0.0;;10.2;
671;Totaal energiedragers;106 Meelindustrie;2015;11.6;;12.4;;;;11.6;0.7;0.6;0.0;4.6;4.6;0.0;4.0;4.0;0.0;0.0;;11.0;
672;Totaal energiedragers;106 Meelindustrie;2016;11.5;;12.3;;;;11.5;0.8;0.8;0.0;4.6;4.6;0.0;3.9;3.8;0.0;0.1;;10.7;
673;Totaal energiedragers;106 Meelindustrie;2017;12.7;;13.4;;;;12.7;1.5;1.5;;4.5;4.5;;2.9;2.9;;0.1;;11.2;
674;Totaal energiedragers;106 Meelindustrie;2018;12.4;;13.0;;;;12.4;1.3;1.3;;4.1;4.1;;2.8;2.8;;0.0;;11.1;
675;Totaal energiedragers;106 Meelindustrie;2019;11.0;;12.4;;;;11.0;0.9;0.9;0.0;7.0;6.8;0.2;6.1;5.9;0.2;0.1;;10.1;
676;Totaal energiedragers;106 Meelindustrie;2020;11.8;;13.3;;;;11.8;0.9;0.9;0.0;7.3;7.1;0.2;6.4;6.2;0.2;0.1;;10.8;
677;Totaal energiedragers;106 Meelindustrie;2021;12.0;;13.6;;;;12.0;1.4;1.4;0.0;7.0;6.8;0.2;5.7;5.5;0.2;0.1;;10.5;
678;Totaal energiedragers;106 Meelindustrie;2022;11.0;;12.6;;;;11.0;1.3;1.2;0.0;6.6;6.4;0.2;5.4;5.2;0.2;0.1;;9.6;
679;Totaal energiedragers;106 Meelindustrie;2023;10.3;;11.7;;;;10.3;1.2;1.1;0.0;6.2;6.1;0.2;5.0;4.9;0.1;0.0;;9.1;
680;Totaal energiedragers;107 Brood- en deegwarenindustrie;1990;;;;;;;;;;;;;;;;;;;;
681;Totaal energiedragers;107 Brood- en deegwarenindustrie;1991;;;;;;;;;;;;;;;;;;;;
682;Totaal energiedragers;107 Brood- en deegwarenindustrie;1992;;;;;;;;;;;;;;;;;;;;
683;Totaal energiedragers;107 Brood- en deegwarenindustrie;1993;;;;;;;;;;;;;;;;;;;;
684;Totaal energiedragers;107 Brood- en deegwarenindustrie;1994;;;;;;;;;;;;;;;;;;;;
685;Totaal energiedragers;107 Brood- en deegwarenindustrie;1995;;;;;;;;;;;;;;;;;;;;
686;Totaal energiedragers;107 Brood- en deegwarenindustrie;1996;;;;;;;;;;;;;;;;;;;;
687;Totaal energiedragers;107 Brood- en deegwarenindustrie;1997;;;;;;;;;;;;;;;;;;;;
688;Totaal energiedragers;107 Brood- en deegwarenindustrie;1998;;;;;;;;;;;;;;;;;;;;
689;Totaal energiedragers;107 Brood- en deegwarenindustrie;1999;;;;;;;;;;;;;;;;;;;;
690;Totaal energiedragers;107 Brood- en deegwarenindustrie;2000;;;;;;;;;;;;;;;;;;;;
691;Totaal energiedragers;107 Brood- en deegwarenindustrie;2001;;;;;;;;;;;;;;;;;;;;
692;Totaal energiedragers;107 Brood- en deegwarenindustrie;2002;;;;;;;;;;;;;;;;;;;;
693;Totaal energiedragers;107 Brood- en deegwarenindustrie;2003;;;;;;;;;;;;;;;;;;;;
694;Totaal energiedragers;107 Brood- en deegwarenindustrie;2004;;;;;;;;;;;;;;;;;;;;
695;Totaal energiedragers;107 Brood- en deegwarenindustrie;2005;;;;;;;;;;;;;;;;;;;;
696;Totaal energiedragers;107 Brood- en deegwarenindustrie;2006;;;;;;;;;;;;;;;;;;;;
697;Totaal energiedragers;107 Brood- en deegwarenindustrie;2007;;;;;;;;;;;;;;;;;;;;
698;Totaal energiedragers;107 Brood- en deegwarenindustrie;2008;;;;;;;;;;;;;;;;;;;;
699;Totaal energiedragers;107 Brood- en deegwarenindustrie;2009;;;;;;;;;;;;;;;;;;;;
700;Totaal energiedragers;107 Brood- en deegwarenindustrie;2010;;;;;;;;;;;;;;;;;;;;
701;Totaal energiedragers;107 Brood- en deegwarenindustrie;2011;;;;;;;;;;;;;;;;;;;;
702;Totaal energiedragers;107 Brood- en deegwarenindustrie;2012;;;;;;;;;;;;;;;;;;;;
703;Totaal energiedragers;107 Brood- en deegwarenindustrie;2013;;;;;;;;;;;;;;;;;;;;
704;Totaal energiedragers;107 Brood- en deegwarenindustrie;2014;;;;;;;;;;;;;;;;;;;;
705;Totaal energiedragers;107 Brood- en deegwarenindustrie;2015;;;;;;;;;;;;;;;;;;;;
706;Totaal energiedragers;107 Brood- en deegwarenindustrie;2016;;;;;;;;;;;;;;;;;;;;
707;Totaal energiedragers;107 Brood- en deegwarenindustrie;2017;;;;;;;;;;;;;;;;;;;;
708;Totaal energiedragers;107 Brood- en deegwarenindustrie;2018;;;;;;;;;;;;;;;;;;;;
709;Totaal energiedragers;107 Brood- en deegwarenindustrie;2019;;;;;;;;;;;;;;;;;;;;
710;Totaal energiedragers;107 Brood- en deegwarenindustrie;2020;;;;;;;;;;;;;;;;;;;;
711;Totaal energiedragers;107 Brood- en deegwarenindustrie;2021;;;;;;;;;;;;;;;;;;;;
712;Totaal energiedragers;107 Brood- en deegwarenindustrie;2022;;;;;;;;;;;;;;;;;;;;
713;Totaal energiedragers;107 Brood- en deegwarenindustrie;2023;;;;;;;;;;;;;;;;;;;;
714;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;1990;;;;;;;;;;;;;;;;;;;;
715;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;1991;;;;;;;;;;;;;;;;;;;;
716;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;1992;;;;;;;;;;;;;;;;;;;;
717;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;1993;;;;;;;;;;;;;;;;;;;;
718;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;1994;;;;;;;;;;;;;;;;;;;;
719;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;1995;;;;;;;;;;;;;;;;;;;;
720;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;1996;;;;;;;;;;;;;;;;;;;;
721;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;1997;;;;;;;;;;;;;;;;;;;;
722;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;1998;;;;;;;;;;;;;;;;;;;;
723;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;1999;;;;;;;;;;;;;;;;;;;;
724;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;2000;;;;;;;;;;;;;;;;;;;;
725;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;2001;;;;;;;;;;;;;;;;;;;;
726;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;2002;;;;;;;;;;;;;;;;;;;;
727;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;2003;;;;;;;;;;;;;;;;;;;;
728;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;2004;;;;;;;;;;;;;;;;;;;;
729;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;2005;;;;;;;;;;;;;;;;;;;;
730;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;2006;;;;;;;;;;;;;;;;;;;;
731;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;2007;;;;;;;;;;;;;;;;;;;;
732;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;2008;;;;;;;;;;;;;;;;;;;;
733;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;2009;;;;;;;;;;;;;;;;;;;;
734;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;2010;;;;;;;;;;;;;;;;;;;;
735;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;2011;;;;;;;;;;;;;;;;;;;;
736;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;2012;;;;;;;;;;;;;;;;;;;;
737;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;2013;;;;;;;;;;;;;;;;;;;;
738;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;2014;;;;;;;;;;;;;;;;;;;;
739;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;2015;;;;;;;;;;;;;;;;;;;;
740;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;2016;;;;;;;;;;;;;;;;;;;;
741;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;2017;;;;;;;;;;;;;;;;;;;;
742;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;2018;;;;;;;;;;;;;;;;;;;;
743;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;2019;;;;;;;;;;;;;;;;;;;;
744;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;2020;;;;;;;;;;;;;;;;;;;;
745;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;2021;;;;;;;;;;;;;;;;;;;;
746;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;2022;;;;;;;;;;;;;;;;;;;;
747;Totaal energiedragers;108 Overige voedingsmiddelenindustrie;2023;;;;;;;;;;;;;;;;;;;;
748;Totaal energiedragers;109 Diervoederindustrie;1990;;;;;;;;;;;;;;;;;;;;
749;Totaal energiedragers;109 Diervoederindustrie;1991;;;;;;;;;;;;;;;;;;;;
750;Totaal energiedragers;109 Diervoederindustrie;1992;;;;;;;;;;;;;;;;;;;;
