ID;BronTechniek;Energietoepassing;Perioden;EindverbruikInTerajoule_1;InTotaalEindverbruikEnergie_2;VermedenPrimaireEnergieInTerajoule_3;InTotaalBinnenlandsEnergieverbruik_4;VermedenEmissieCO2InKton_5;InVanTotaleCO2Emissie_6
1501;Bodemenergie, diep;Warmte;2003;0.0;0.0;0.0;0.0;0.0;0.0
1502;Bodemenergie, diep;Warmte;2004;0.0;0.0;0.0;0.0;0.0;0.0
1503;Bodemenergie, diep;Warmte;2005;0.0;0.0;0.0;0.0;0.0;0.0
1504;Bodemenergie, diep;Warmte;2006;0.0;0.0;0.0;0.0;0.0;0.0
1505;Bodemenergie, diep;Warmte;2007;0.0;0.0;0.0;0.0;0.0;0.0
1506;Bodemenergie, diep;Warmte;2008;96.0;0.0;95.0;0.0;5.0;0.0
1507;Bodemenergie, diep;Warmte;2009;142.0;0.01;141.0;0.0;8.0;0.0
1508;Bodemenergie, diep;Warmte;2010;318.0;0.01;315.0;0.01;17.0;0.01
1509;Bodemenergie, diep;Warmte;2011;316.0;0.01;315.0;0.01;17.0;0.01
1510;Bodemenergie, diep;Warmte;2012;495.0;0.02;491.0;0.02;27.0;0.02
1511;Bodemenergie, diep;Warmte;2013;993.0;0.05;985.0;0.03;54.0;0.03
1512;Bodemenergie, diep;Vervoer;1990;;;;;;
1513;Bodemenergie, diep;Vervoer;1991;;;;;;
1514;Bodemenergie, diep;Vervoer;1992;;;;;;
1515;Bodemenergie, diep;Vervoer;1993;;;;;;
1516;Bodemenergie, diep;Vervoer;1994;;;;;;
1517;Bodemenergie, diep;Vervoer;1995;;;;;;
1518;Bodemenergie, diep;Vervoer;1996;;;;;;
1519;Bodemenergie, diep;Vervoer;1997;;;;;;
1520;Bodemenergie, diep;Vervoer;1998;;;;;;
1521;Bodemenergie, diep;Vervoer;1999;;;;;;
1522;Bodemenergie, diep;Vervoer;2000;;;;;;
1523;Bodemenergie, diep;Vervoer;2001;;;;;;
1524;Bodemenergie, diep;Vervoer;2002;;;;;;
1525;Bodemenergie, diep;Vervoer;2003;;;;;;
1526;Bodemenergie, diep;Vervoer;2004;;;;;;
1527;Bodemenergie, diep;Vervoer;2005;;;;;;
1528;Bodemenergie, diep;Vervoer;2006;;;;;;
1529;Bodemenergie, diep;Vervoer;2007;;;;;;
1530;Bodemenergie, diep;Vervoer;2008;;;;;;
1531;Bodemenergie, diep;Vervoer;2009;;;;;;
1532;Bodemenergie, diep;Vervoer;2010;;;;;;
1533;Bodemenergie, diep;Vervoer;2011;;;;;;
1534;Bodemenergie, diep;Vervoer;2012;;;;;;
1535;Bodemenergie, diep;Vervoer;2013;;;;;;
1536;Totaal bodemenergie, ondiep;Totaal energietoepassingen;1990;0.0;0.0;7.0;0.0;0.0;0.0
1537;Totaal bodemenergie, ondiep;Totaal energietoepassingen;1991;0.0;0.0;8.0;0.0;1.0;0.0
1538;Totaal bodemenergie, ondiep;Totaal energietoepassingen;1992;0.0;0.0;9.0;0.0;1.0;0.0
1539;Totaal bodemenergie, ondiep;Totaal energietoepassingen;1993;0.0;0.0;13.0;0.0;1.0;0.0
1540;Totaal bodemenergie, ondiep;Totaal energietoepassingen;1994;31.0;0.0;52.0;0.0;3.0;0.0
1541;Totaal bodemenergie, ondiep;Totaal energietoepassingen;1995;33.0;0.0;68.0;0.0;4.0;0.0
1542;Totaal bodemenergie, ondiep;Totaal energietoepassingen;1996;39.0;0.0;91.0;0.0;5.0;0.0
1543;Totaal bodemenergie, ondiep;Totaal energietoepassingen;1997;59.0;0.0;134.0;0.0;8.0;0.0
1544;Totaal bodemenergie, ondiep;Totaal energietoepassingen;1998;92.0;0.0;194.0;0.01;11.0;0.01
1545;Totaal bodemenergie, ondiep;Totaal energietoepassingen;1999;118.0;0.01;249.0;0.01;15.0;0.01
1546;Totaal bodemenergie, ondiep;Totaal energietoepassingen;2000;157.0;0.01;309.0;0.01;18.0;0.01
1547;Totaal bodemenergie, ondiep;Totaal energietoepassingen;2001;188.0;0.01;378.0;0.01;22.0;0.01
1548;Totaal bodemenergie, ondiep;Totaal energietoepassingen;2002;244.0;0.01;485.0;0.02;28.0;0.02
1549;Totaal bodemenergie, ondiep;Totaal energietoepassingen;2003;309.0;0.01;579.0;0.02;33.0;0.02
1550;Totaal bodemenergie, ondiep;Totaal energietoepassingen;2004;447.0;0.02;694.0;0.02;39.0;0.02
1551;Totaal bodemenergie, ondiep;Totaal energietoepassingen;2005;622.0;0.03;853.0;0.03;46.0;0.03
1552;Totaal bodemenergie, ondiep;Totaal energietoepassingen;2006;835.0;0.04;1088.0;0.03;58.0;0.03
1553;Totaal bodemenergie, ondiep;Totaal energietoepassingen;2007;1123.0;0.05;1280.0;0.04;65.0;0.04
1554;Totaal bodemenergie, ondiep;Totaal energietoepassingen;2008;1459.0;0.06;1550.0;0.05;77.0;0.04
1555;Totaal bodemenergie, ondiep;Totaal energietoepassingen;2009;1804.0;0.08;1857.0;0.06;92.0;0.05
1556;Totaal bodemenergie, ondiep;Totaal energietoepassingen;2010;2142.0;0.09;2238.0;0.06;113.0;0.06
1557;Totaal bodemenergie, ondiep;Totaal energietoepassingen;2011;2516.0;0.12;2576.0;0.08;129.0;0.08
1558;Totaal bodemenergie, ondiep;Totaal energietoepassingen;2012;2851.0;0.13;2774.0;0.09;130.0;0.08
1559;Totaal bodemenergie, ondiep;Totaal energietoepassingen;2013;3157.0;0.14;3085.0;0.1;139.0;0.08
1560;Totaal bodemenergie, ondiep;Elektriciteit;1990;;;;;;
1561;Totaal bodemenergie, ondiep;Elektriciteit;1991;;;;;;
1562;Totaal bodemenergie, ondiep;Elektriciteit;1992;;;;;;
1563;Totaal bodemenergie, ondiep;Elektriciteit;1993;;;;;;
1564;Totaal bodemenergie, ondiep;Elektriciteit;1994;;;;;;
1565;Totaal bodemenergie, ondiep;Elektriciteit;1995;;;;;;
1566;Totaal bodemenergie, ondiep;Elektriciteit;1996;;;;;;
1567;Totaal bodemenergie, ondiep;Elektriciteit;1997;;;;;;
1568;Totaal bodemenergie, ondiep;Elektriciteit;1998;;;;;;
1569;Totaal bodemenergie, ondiep;Elektriciteit;1999;;;;;;
1570;Totaal bodemenergie, ondiep;Elektriciteit;2000;;;;;;
1571;Totaal bodemenergie, ondiep;Elektriciteit;2001;;;;;;
1572;Totaal bodemenergie, ondiep;Elektriciteit;2002;;;;;;
1573;Totaal bodemenergie, ondiep;Elektriciteit;2003;;;;;;
1574;Totaal bodemenergie, ondiep;Elektriciteit;2004;;;;;;
1575;Totaal bodemenergie, ondiep;Elektriciteit;2005;;;;;;
1576;Totaal bodemenergie, ondiep;Elektriciteit;2006;;;;;;
1577;Totaal bodemenergie, ondiep;Elektriciteit;2007;;;;;;
1578;Totaal bodemenergie, ondiep;Elektriciteit;2008;;;;;;
1579;Totaal bodemenergie, ondiep;Elektriciteit;2009;;;;;;
1580;Totaal bodemenergie, ondiep;Elektriciteit;2010;;;;;;
1581;Totaal bodemenergie, ondiep;Elektriciteit;2011;;;;;;
1582;Totaal bodemenergie, ondiep;Elektriciteit;2012;;;;;;
1583;Totaal bodemenergie, ondiep;Elektriciteit;2013;;;;;;
1584;Totaal bodemenergie, ondiep;Warmte;1990;0.0;0.0;7.0;0.0;0.0;0.0
1585;Totaal bodemenergie, ondiep;Warmte;1991;0.0;0.0;8.0;0.0;1.0;0.0
1586;Totaal bodemenergie, ondiep;Warmte;1992;0.0;0.0;9.0;0.0;1.0;0.0
1587;Totaal bodemenergie, ondiep;Warmte;1993;0.0;0.0;13.0;0.0;1.0;0.0
1588;Totaal bodemenergie, ondiep;Warmte;1994;31.0;0.0;52.0;0.0;3.0;0.0
1589;Totaal bodemenergie, ondiep;Warmte;1995;33.0;0.0;68.0;0.0;4.0;0.0
1590;Totaal bodemenergie, ondiep;Warmte;1996;39.0;0.0;91.0;0.0;5.0;0.0
1591;Totaal bodemenergie, ondiep;Warmte;1997;59.0;0.0;134.0;0.0;8.0;0.0
1592;Totaal bodemenergie, ondiep;Warmte;1998;92.0;0.0;194.0;0.01;11.0;0.01
1593;Totaal bodemenergie, ondiep;Warmte;1999;118.0;0.01;249.0;0.01;15.0;0.01
1594;Totaal bodemenergie, ondiep;Warmte;2000;157.0;0.01;309.0;0.01;18.0;0.01
1595;Totaal bodemenergie, ondiep;Warmte;2001;188.0;0.01;378.0;0.01;22.0;0.01
1596;Totaal bodemenergie, ondiep;Warmte;2002;244.0;0.01;485.0;0.02;28.0;0.02
1597;Totaal bodemenergie, ondiep;Warmte;2003;309.0;0.01;579.0;0.02;33.0;0.02
1598;Totaal bodemenergie, ondiep;Warmte;2004;447.0;0.02;694.0;0.02;39.0;0.02
1599;Totaal bodemenergie, ondiep;Warmte;2005;622.0;0.03;853.0;0.03;46.0;0.03
1600;Totaal bodemenergie, ondiep;Warmte;2006;835.0;0.04;1088.0;0.03;58.0;0.03
1601;Totaal bodemenergie, ondiep;Warmte;2007;1123.0;0.05;1280.0;0.04;65.0;0.04
1602;Totaal bodemenergie, ondiep;Warmte;2008;1459.0;0.06;1550.0;0.05;77.0;0.04
1603;Totaal bodemenergie, ondiep;Warmte;2009;1804.0;0.08;1857.0;0.06;92.0;0.05
1604;Totaal bodemenergie, ondiep;Warmte;2010;2142.0;0.09;2238.0;0.06;113.0;0.06
1605;Totaal bodemenergie, ondiep;Warmte;2011;2516.0;0.12;2576.0;0.08;129.0;0.08
1606;Totaal bodemenergie, ondiep;Warmte;2012;2851.0;0.13;2774.0;0.09;130.0;0.08
1607;Totaal bodemenergie, ondiep;Warmte;2013;3157.0;0.14;3085.0;0.1;139.0;0.08
1608;Totaal bodemenergie, ondiep;Vervoer;1990;;;;;;
1609;Totaal bodemenergie, ondiep;Vervoer;1991;;;;;;
1610;Totaal bodemenergie, ondiep;Vervoer;1992;;;;;;
1611;Totaal bodemenergie, ondiep;Vervoer;1993;;;;;;
1612;Totaal bodemenergie, ondiep;Vervoer;1994;;;;;;
1613;Totaal bodemenergie, ondiep;Vervoer;1995;;;;;;
1614;Totaal bodemenergie, ondiep;Vervoer;1996;;;;;;
1615;Totaal bodemenergie, ondiep;Vervoer;1997;;;;;;
1616;Totaal bodemenergie, ondiep;Vervoer;1998;;;;;;
1617;Totaal bodemenergie, ondiep;Vervoer;1999;;;;;;
1618;Totaal bodemenergie, ondiep;Vervoer;2000;;;;;;
1619;Totaal bodemenergie, ondiep;Vervoer;2001;;;;;;
1620;Totaal bodemenergie, ondiep;Vervoer;2002;;;;;;
1621;Totaal bodemenergie, ondiep;Vervoer;2003;;;;;;
1622;Totaal bodemenergie, ondiep;Vervoer;2004;;;;;;
1623;Totaal bodemenergie, ondiep;Vervoer;2005;;;;;;
1624;Totaal bodemenergie, ondiep;Vervoer;2006;;;;;;
1625;Totaal bodemenergie, ondiep;Vervoer;2007;;;;;;
1626;Totaal bodemenergie, ondiep;Vervoer;2008;;;;;;
1627;Totaal bodemenergie, ondiep;Vervoer;2009;;;;;;
1628;Totaal bodemenergie, ondiep;Vervoer;2010;;;;;;
1629;Totaal bodemenergie, ondiep;Vervoer;2011;;;;;;
1630;Totaal bodemenergie, ondiep;Vervoer;2012;;;;;;
1631;Totaal bodemenergie, ondiep;Vervoer;2013;;;;;;
1632;Totaal bodem, ondiep, warmte;Totaal energietoepassingen;1990;0.0;0.0;2.0;0.0;0.0;0.0
1633;Totaal bodem, ondiep, warmte;Totaal energietoepassingen;1991;0.0;0.0;2.0;0.0;0.0;0.0
1634;Totaal bodem, ondiep, warmte;Totaal energietoepassingen;1992;0.0;0.0;2.0;0.0;0.0;0.0
1635;Totaal bodem, ondiep, warmte;Totaal energietoepassingen;1993;0.0;0.0;4.0;0.0;0.0;0.0
1636;Totaal bodem, ondiep, warmte;Totaal energietoepassingen;1994;31.0;0.0;40.0;0.0;2.0;0.0
1637;Totaal bodem, ondiep, warmte;Totaal energietoepassingen;1995;33.0;0.0;43.0;0.0;2.0;0.0
1638;Totaal bodem, ondiep, warmte;Totaal energietoepassingen;1996;39.0;0.0;50.0;0.0;3.0;0.0
1639;Totaal bodem, ondiep, warmte;Totaal energietoepassingen;1997;59.0;0.0;69.0;0.0;3.0;0.0
1640;Totaal bodem, ondiep, warmte;Totaal energietoepassingen;1998;92.0;0.0;97.0;0.0;4.0;0.0
1641;Totaal bodem, ondiep, warmte;Totaal energietoepassingen;1999;118.0;0.01;120.0;0.0;6.0;0.0
1642;Totaal bodem, ondiep, warmte;Totaal energietoepassingen;2000;157.0;0.01;148.0;0.0;6.0;0.0
1643;Totaal bodem, ondiep, warmte;Totaal energietoepassingen;2001;188.0;0.01;172.0;0.01;7.0;0.0
1644;Totaal bodem, ondiep, warmte;Totaal energietoepassingen;2002;244.0;0.01;211.0;0.01;9.0;0.01
1645;Totaal bodem, ondiep, warmte;Totaal energietoepassingen;2003;309.0;0.01;255.0;0.01;10.0;0.01
1646;Totaal bodem, ondiep, warmte;Totaal energietoepassingen;2004;447.0;0.02;335.0;0.01;13.0;0.01
1647;Totaal bodem, ondiep, warmte;Totaal energietoepassingen;2005;622.0;0.03;440.0;0.01;18.0;0.01
1648;Totaal bodem, ondiep, warmte;Totaal energietoepassingen;2006;835.0;0.04;580.0;0.02;22.0;0.01
1649;Totaal bodem, ondiep, warmte;Totaal energietoepassingen;2007;1123.0;0.05;741.0;0.02;28.0;0.02
1650;Totaal bodem, ondiep, warmte;Totaal energietoepassingen;2008;1459.0;0.06;913.0;0.03;33.0;0.02
1651;Totaal bodem, ondiep, warmte;Totaal energietoepassingen;2009;1804.0;0.08;1130.0;0.03;42.0;0.02
1652;Totaal bodem, ondiep, warmte;Totaal energietoepassingen;2010;2142.0;0.09;1387.0;0.04;56.0;0.03
1653;Totaal bodem, ondiep, warmte;Totaal energietoepassingen;2011;2516.0;0.12;1688.0;0.05;69.0;0.04
1654;Totaal bodem, ondiep, warmte;Totaal energietoepassingen;2012;2851.0;0.13;1830.0;0.06;63.0;0.04
1655;Totaal bodem, ondiep, warmte;Totaal energietoepassingen;2013;3157.0;0.14;2087.0;0.06;67.0;0.04
1656;Totaal bodem, ondiep, warmte;Elektriciteit;1990;;;;;;
1657;Totaal bodem, ondiep, warmte;Elektriciteit;1991;;;;;;
1658;Totaal bodem, ondiep, warmte;Elektriciteit;1992;;;;;;
1659;Totaal bodem, ondiep, warmte;Elektriciteit;1993;;;;;;
1660;Totaal bodem, ondiep, warmte;Elektriciteit;1994;;;;;;
1661;Totaal bodem, ondiep, warmte;Elektriciteit;1995;;;;;;
1662;Totaal bodem, ondiep, warmte;Elektriciteit;1996;;;;;;
1663;Totaal bodem, ondiep, warmte;Elektriciteit;1997;;;;;;
1664;Totaal bodem, ondiep, warmte;Elektriciteit;1998;;;;;;
1665;Totaal bodem, ondiep, warmte;Elektriciteit;1999;;;;;;
1666;Totaal bodem, ondiep, warmte;Elektriciteit;2000;;;;;;
1667;Totaal bodem, ondiep, warmte;Elektriciteit;2001;;;;;;
1668;Totaal bodem, ondiep, warmte;Elektriciteit;2002;;;;;;
1669;Totaal bodem, ondiep, warmte;Elektriciteit;2003;;;;;;
1670;Totaal bodem, ondiep, warmte;Elektriciteit;2004;;;;;;
1671;Totaal bodem, ondiep, warmte;Elektriciteit;2005;;;;;;
1672;Totaal bodem, ondiep, warmte;Elektriciteit;2006;;;;;;
1673;Totaal bodem, ondiep, warmte;Elektriciteit;2007;;;;;;
1674;Totaal bodem, ondiep, warmte;Elektriciteit;2008;;;;;;
1675;Totaal bodem, ondiep, warmte;Elektriciteit;2009;;;;;;
1676;Totaal bodem, ondiep, warmte;Elektriciteit;2010;;;;;;
1677;Totaal bodem, ondiep, warmte;Elektriciteit;2011;;;;;;
1678;Totaal bodem, ondiep, warmte;Elektriciteit;2012;;;;;;
1679;Totaal bodem, ondiep, warmte;Elektriciteit;2013;;;;;;
1680;Totaal bodem, ondiep, warmte;Warmte;1990;0.0;0.0;2.0;0.0;0.0;0.0
1681;Totaal bodem, ondiep, warmte;Warmte;1991;0.0;0.0;2.0;0.0;0.0;0.0
1682;Totaal bodem, ondiep, warmte;Warmte;1992;0.0;0.0;2.0;0.0;0.0;0.0
1683;Totaal bodem, ondiep, warmte;Warmte;1993;0.0;0.0;4.0;0.0;0.0;0.0
1684;Totaal bodem, ondiep, warmte;Warmte;1994;31.0;0.0;40.0;0.0;2.0;0.0
1685;Totaal bodem, ondiep, warmte;Warmte;1995;33.0;0.0;43.0;0.0;2.0;0.0
1686;Totaal bodem, ondiep, warmte;Warmte;1996;39.0;0.0;50.0;0.0;3.0;0.0
1687;Totaal bodem, ondiep, warmte;Warmte;1997;59.0;0.0;69.0;0.0;3.0;0.0
1688;Totaal bodem, ondiep, warmte;Warmte;1998;92.0;0.0;97.0;0.0;4.0;0.0
1689;Totaal bodem, ondiep, warmte;Warmte;1999;118.0;0.01;120.0;0.0;6.0;0.0
1690;Totaal bodem, ondiep, warmte;Warmte;2000;157.0;0.01;148.0;0.0;6.0;0.0
1691;Totaal bodem, ondiep, warmte;Warmte;2001;188.0;0.01;172.0;0.01;7.0;0.0
1692;Totaal bodem, ondiep, warmte;Warmte;2002;244.0;0.01;211.0;0.01;9.0;0.01
1693;Totaal bodem, ondiep, warmte;Warmte;2003;309.0;0.01;255.0;0.01;10.0;0.01
1694;Totaal bodem, ondiep, warmte;Warmte;2004;447.0;0.02;335.0;0.01;13.0;0.01
1695;Totaal bodem, ondiep, warmte;Warmte;2005;622.0;0.03;440.0;0.01;18.0;0.01
1696;Totaal bodem, ondiep, warmte;Warmte;2006;835.0;0.04;580.0;0.02;22.0;0.01
1697;Totaal bodem, ondiep, warmte;Warmte;2007;1123.0;0.05;741.0;0.02;28.0;0.02
1698;Totaal bodem, ondiep, warmte;Warmte;2008;1459.0;0.06;913.0;0.03;33.0;0.02
1699;Totaal bodem, ondiep, warmte;Warmte;2009;1804.0;0.08;1130.0;0.03;42.0;0.02
1700;Totaal bodem, ondiep, warmte;Warmte;2010;2142.0;0.09;1387.0;0.04;56.0;0.03
1701;Totaal bodem, ondiep, warmte;Warmte;2011;2516.0;0.12;1688.0;0.05;69.0;0.04
1702;Totaal bodem, ondiep, warmte;Warmte;2012;2851.0;0.13;1830.0;0.06;63.0;0.04
1703;Totaal bodem, ondiep, warmte;Warmte;2013;3157.0;0.14;2087.0;0.06;67.0;0.04
1704;Totaal bodem, ondiep, warmte;Vervoer;1990;;;;;;
1705;Totaal bodem, ondiep, warmte;Vervoer;1991;;;;;;
1706;Totaal bodem, ondiep, warmte;Vervoer;1992;;;;;;
1707;Totaal bodem, ondiep, warmte;Vervoer;1993;;;;;;
1708;Totaal bodem, ondiep, warmte;Vervoer;1994;;;;;;
1709;Totaal bodem, ondiep, warmte;Vervoer;1995;;;;;;
1710;Totaal bodem, ondiep, warmte;Vervoer;1996;;;;;;
1711;Totaal bodem, ondiep, warmte;Vervoer;1997;;;;;;
1712;Totaal bodem, ondiep, warmte;Vervoer;1998;;;;;;
1713;Totaal bodem, ondiep, warmte;Vervoer;1999;;;;;;
1714;Totaal bodem, ondiep, warmte;Vervoer;2000;;;;;;
1715;Totaal bodem, ondiep, warmte;Vervoer;2001;;;;;;
1716;Totaal bodem, ondiep, warmte;Vervoer;2002;;;;;;
1717;Totaal bodem, ondiep, warmte;Vervoer;2003;;;;;;
1718;Totaal bodem, ondiep, warmte;Vervoer;2004;;;;;;
1719;Totaal bodem, ondiep, warmte;Vervoer;2005;;;;;;
1720;Totaal bodem, ondiep, warmte;Vervoer;2006;;;;;;
1721;Totaal bodem, ondiep, warmte;Vervoer;2007;;;;;;
1722;Totaal bodem, ondiep, warmte;Vervoer;2008;;;;;;
1723;Totaal bodem, ondiep, warmte;Vervoer;2009;;;;;;
1724;Totaal bodem, ondiep, warmte;Vervoer;2010;;;;;;
1725;Totaal bodem, ondiep, warmte;Vervoer;2011;;;;;;
1726;Totaal bodem, ondiep, warmte;Vervoer;2012;;;;;;
1727;Totaal bodem, ondiep, warmte;Vervoer;2013;;;;;;
1728;Bodem, ondiep, warmtepompen, woningen;Totaal energietoepassingen;1990;;;;;;
1729;Bodem, ondiep, warmtepompen, woningen;Totaal energietoepassingen;1991;;;;;;
1730;Bodem, ondiep, warmtepompen, woningen;Totaal energietoepassingen;1992;;;;;;
1731;Bodem, ondiep, warmtepompen, woningen;Totaal energietoepassingen;1993;;;;;;
1732;Bodem, ondiep, warmtepompen, woningen;Totaal energietoepassingen;1994;7.0;0.0;9.0;0.0;0.0;0.0
1733;Bodem, ondiep, warmtepompen, woningen;Totaal energietoepassingen;1995;7.0;0.0;9.0;0.0;0.0;0.0
1734;Bodem, ondiep, warmtepompen, woningen;Totaal energietoepassingen;1996;8.0;0.0;10.0;0.0;1.0;0.0
1735;Bodem, ondiep, warmtepompen, woningen;Totaal energietoepassingen;1997;18.0;0.0;16.0;0.0;1.0;0.0
1736;Bodem, ondiep, warmtepompen, woningen;Totaal energietoepassingen;1998;35.0;0.0;25.0;0.0;1.0;0.0
1737;Bodem, ondiep, warmtepompen, woningen;Totaal energietoepassingen;1999;42.0;0.0;29.0;0.0;1.0;0.0
1738;Bodem, ondiep, warmtepompen, woningen;Totaal energietoepassingen;2000;54.0;0.0;35.0;0.0;1.0;0.0
1739;Bodem, ondiep, warmtepompen, woningen;Totaal energietoepassingen;2001;59.0;0.0;37.0;0.0;1.0;0.0
1740;Bodem, ondiep, warmtepompen, woningen;Totaal energietoepassingen;2002;73.0;0.0;46.0;0.0;2.0;0.0
1741;Bodem, ondiep, warmtepompen, woningen;Totaal energietoepassingen;2003;95.0;0.0;58.0;0.0;2.0;0.0
1742;Bodem, ondiep, warmtepompen, woningen;Totaal energietoepassingen;2004;117.0;0.01;71.0;0.0;3.0;0.0
1743;Bodem, ondiep, warmtepompen, woningen;Totaal energietoepassingen;2005;147.0;0.01;87.0;0.0;3.0;0.0
1744;Bodem, ondiep, warmtepompen, woningen;Totaal energietoepassingen;2006;217.0;0.01;129.0;0.0;5.0;0.0
1745;Bodem, ondiep, warmtepompen, woningen;Totaal energietoepassingen;2007;288.0;0.01;171.0;0.01;6.0;0.0
1746;Bodem, ondiep, warmtepompen, woningen;Totaal energietoepassingen;2008;413.0;0.02;235.0;0.01;8.0;0.0
1747;Bodem, ondiep, warmtepompen, woningen;Totaal energietoepassingen;2009;587.0;0.03;340.0;0.01;13.0;0.01
1748;Bodem, ondiep, warmtepompen, woningen;Totaal energietoepassingen;2010;733.0;0.03;444.0;0.01;18.0;0.01
1749;Bodem, ondiep, warmtepompen, woningen;Totaal energietoepassingen;2011;879.0;0.04;560.0;0.02;23.0;0.01
1750;Bodem, ondiep, warmtepompen, woningen;Totaal energietoepassingen;2012;1001.0;0.05;611.0;0.02;21.0;0.01
1751;Bodem, ondiep, warmtepompen, woningen;Totaal energietoepassingen;2013;1048.0;0.05;654.0;0.02;20.0;0.01
1752;Bodem, ondiep, warmtepompen, woningen;Elektriciteit;1990;;;;;;
1753;Bodem, ondiep, warmtepompen, woningen;Elektriciteit;1991;;;;;;
1754;Bodem, ondiep, warmtepompen, woningen;Elektriciteit;1992;;;;;;
1755;Bodem, ondiep, warmtepompen, woningen;Elektriciteit;1993;;;;;;
1756;Bodem, ondiep, warmtepompen, woningen;Elektriciteit;1994;;;;;;
1757;Bodem, ondiep, warmtepompen, woningen;Elektriciteit;1995;;;;;;
1758;Bodem, ondiep, warmtepompen, woningen;Elektriciteit;1996;;;;;;
1759;Bodem, ondiep, warmtepompen, woningen;Elektriciteit;1997;;;;;;
1760;Bodem, ondiep, warmtepompen, woningen;Elektriciteit;1998;;;;;;
1761;Bodem, ondiep, warmtepompen, woningen;Elektriciteit;1999;;;;;;
1762;Bodem, ondiep, warmtepompen, woningen;Elektriciteit;2000;;;;;;
1763;Bodem, ondiep, warmtepompen, woningen;Elektriciteit;2001;;;;;;
1764;Bodem, ondiep, warmtepompen, woningen;Elektriciteit;2002;;;;;;
1765;Bodem, ondiep, warmtepompen, woningen;Elektriciteit;2003;;;;;;
1766;Bodem, ondiep, warmtepompen, woningen;Elektriciteit;2004;;;;;;
1767;Bodem, ondiep, warmtepompen, woningen;Elektriciteit;2005;;;;;;
1768;Bodem, ondiep, warmtepompen, woningen;Elektriciteit;2006;;;;;;
1769;Bodem, ondiep, warmtepompen, woningen;Elektriciteit;2007;;;;;;
1770;Bodem, ondiep, warmtepompen, woningen;Elektriciteit;2008;;;;;;
1771;Bodem, ondiep, warmtepompen, woningen;Elektriciteit;2009;;;;;;
1772;Bodem, ondiep, warmtepompen, woningen;Elektriciteit;2010;;;;;;
1773;Bodem, ondiep, warmtepompen, woningen;Elektriciteit;2011;;;;;;
1774;Bodem, ondiep, warmtepompen, woningen;Elektriciteit;2012;;;;;;
1775;Bodem, ondiep, warmtepompen, woningen;Elektriciteit;2013;;;;;;
1776;Bodem, ondiep, warmtepompen, woningen;Warmte;1990;;;;;;
1777;Bodem, ondiep, warmtepompen, woningen;Warmte;1991;;;;;;
1778;Bodem, ondiep, warmtepompen, woningen;Warmte;1992;;;;;;
1779;Bodem, ondiep, warmtepompen, woningen;Warmte;1993;;;;;;
1780;Bodem, ondiep, warmtepompen, woningen;Warmte;1994;7.0;0.0;9.0;0.0;0.0;0.0
1781;Bodem, ondiep, warmtepompen, woningen;Warmte;1995;7.0;0.0;9.0;0.0;0.0;0.0
1782;Bodem, ondiep, warmtepompen, woningen;Warmte;1996;8.0;0.0;10.0;0.0;1.0;0.0
1783;Bodem, ondiep, warmtepompen, woningen;Warmte;1997;18.0;0.0;16.0;0.0;1.0;0.0
1784;Bodem, ondiep, warmtepompen, woningen;Warmte;1998;35.0;0.0;25.0;0.0;1.0;0.0
1785;Bodem, ondiep, warmtepompen, woningen;Warmte;1999;42.0;0.0;29.0;0.0;1.0;0.0
1786;Bodem, ondiep, warmtepompen, woningen;Warmte;2000;54.0;0.0;35.0;0.0;1.0;0.0
1787;Bodem, ondiep, warmtepompen, woningen;Warmte;2001;59.0;0.0;37.0;0.0;1.0;0.0
1788;Bodem, ondiep, warmtepompen, woningen;Warmte;2002;73.0;0.0;46.0;0.0;2.0;0.0
1789;Bodem, ondiep, warmtepompen, woningen;Warmte;2003;95.0;0.0;58.0;0.0;2.0;0.0
1790;Bodem, ondiep, warmtepompen, woningen;Warmte;2004;117.0;0.01;71.0;0.0;3.0;0.0
1791;Bodem, ondiep, warmtepompen, woningen;Warmte;2005;147.0;0.01;87.0;0.0;3.0;0.0
1792;Bodem, ondiep, warmtepompen, woningen;Warmte;2006;217.0;0.01;129.0;0.0;5.0;0.0
1793;Bodem, ondiep, warmtepompen, woningen;Warmte;2007;288.0;0.01;171.0;0.01;6.0;0.0
1794;Bodem, ondiep, warmtepompen, woningen;Warmte;2008;413.0;0.02;235.0;0.01;8.0;0.0
1795;Bodem, ondiep, warmtepompen, woningen;Warmte;2009;587.0;0.03;340.0;0.01;13.0;0.01
1796;Bodem, ondiep, warmtepompen, woningen;Warmte;2010;733.0;0.03;444.0;0.01;18.0;0.01
1797;Bodem, ondiep, warmtepompen, woningen;Warmte;2011;879.0;0.04;560.0;0.02;23.0;0.01
1798;Bodem, ondiep, warmtepompen, woningen;Warmte;2012;1001.0;0.05;611.0;0.02;21.0;0.01
1799;Bodem, ondiep, warmtepompen, woningen;Warmte;2013;1048.0;0.05;654.0;0.02;20.0;0.01
1800;Bodem, ondiep, warmtepompen, woningen;Vervoer;1990;;;;;;
1801;Bodem, ondiep, warmtepompen, woningen;Vervoer;1991;;;;;;
1802;Bodem, ondiep, warmtepompen, woningen;Vervoer;1992;;;;;;
1803;Bodem, ondiep, warmtepompen, woningen;Vervoer;1993;;;;;;
1804;Bodem, ondiep, warmtepompen, woningen;Vervoer;1994;;;;;;
