ID;Vervoerstromen;SoortLading;Perioden;VervoerdLadinggewicht_1;Vervoersprestatie_2;VervoerdeContainereenheden_3
487;Totaal;Natte bulk;2013 januari;8734;1138;
488;Totaal;Natte bulk;2013 februari;8426;1095;
489;Totaal;Natte bulk;2013 maart;9206;1202;
490;Totaal;Natte bulk;2013 1e kwartaal;26366;3435;
491;Totaal;Natte bulk;2013 april;9193;1233;
492;Totaal;Natte bulk;2013 mei;9349;1243;
493;Totaal;Natte bulk;2013 juni;9272;1225;
494;Totaal;Natte bulk;2013 2e kwartaal;27814;3701;
495;Totaal;Natte bulk;2013 juli;9063;1180;
496;Totaal;Natte bulk;2013 augustus;8783;1153;
497;Totaal;Natte bulk;2013 september;8705;1145;
498;Totaal;Natte bulk;2013 3e kwartaal;26551;3478;
499;Totaal;Natte bulk;2013 oktober;8972;1210;
500;Totaal;Natte bulk;2013 november;9021;1228;
501;Totaal;Natte bulk;2013 december;8953;1160;
502;Totaal;Natte bulk;2013 4e kwartaal;26946;3598;
503;Totaal;Natte bulk;2013;107677;14212;
504;Totaal;Natte bulk;2014 januari;8796;1155;
505;Totaal;Natte bulk;2014 februari;8157;1054;
506;Totaal;Natte bulk;2014 maart;9044;1185;
507;Totaal;Natte bulk;2014 1e kwartaal;25997;3394;
508;Totaal;Natte bulk;2014 april;8566;1115;
509;Totaal;Natte bulk;2014 mei;9189;1194;
510;Totaal;Natte bulk;2014 juni;8451;1079;
511;Totaal;Natte bulk;2014 2e kwartaal;26206;3388;
512;Totaal;Natte bulk;2014 juli;8945;1165;
513;Totaal;Natte bulk;2014 augustus;8978;1171;
514;Totaal;Natte bulk;2014 september;9203;1197;
515;Totaal;Natte bulk;2014 3e kwartaal;27126;3533;
516;Totaal;Natte bulk;2014 oktober;9165;1228;
517;Totaal;Natte bulk;2014 november;8694;1159;
518;Totaal;Natte bulk;2014 december;8953;1161;
519;Totaal;Natte bulk;2014 4e kwartaal;26812;3548;
520;Totaal;Natte bulk;2014;106141;13863;
521;Totaal;Natte bulk;2015 januari;9588;1264;
522;Totaal;Natte bulk;2015 februari;8718;1142;
523;Totaal;Natte bulk;2015 maart;9348;1223;
524;Totaal;Natte bulk;2015 1e kwartaal;27654;3629;
525;Totaal;Natte bulk;2015 april;9173;1188;
526;Totaal;Natte bulk;2015 mei;9130;1172;
527;Totaal;Natte bulk;2015 juni;8912;1151;
528;Totaal;Natte bulk;2015 2e kwartaal;27215;3511;
529;Totaal;Natte bulk;2015 juli;8980;1162;
530;Totaal;Natte bulk;2015 augustus;8974;1156;
531;Totaal;Natte bulk;2015 september;8746;1121;
532;Totaal;Natte bulk;2015 3e kwartaal;26699;3439;
533;Totaal;Natte bulk;2015 oktober;8467;1111;
534;Totaal;Natte bulk;2015 november;8454;1078;
535;Totaal;Natte bulk;2015 december;8914;1161;
536;Totaal;Natte bulk;2015 4e kwartaal;25835;3350;
537;Totaal;Natte bulk;2015;107403;13929;
538;Totaal;Natte bulk;2016 januari;9275;1221;
539;Totaal;Natte bulk;2016 februari;9424;1223;
540;Totaal;Natte bulk;2016 maart;9700;1267;
541;Totaal;Natte bulk;2016 1e kwartaal;28399;3711;
542;Totaal;Natte bulk;2016 april;9630;1248;
543;Totaal;Natte bulk;2016 mei;9903;1275;
544;Totaal;Natte bulk;2016 juni;9064;1174;
545;Totaal;Natte bulk;2016 2e kwartaal;28597;3697;
546;Totaal;Natte bulk;2016 juli;9580;1233;
547;Totaal;Natte bulk;2016 augustus;8815;1128;
548;Totaal;Natte bulk;2016 september;8880;1121;
549;Totaal;Natte bulk;2016 3e kwartaal;27276;3482;
550;Totaal;Natte bulk;2016 oktober;9152;1176;
551;Totaal;Natte bulk;2016 november;9241;1191;
552;Totaal;Natte bulk;2016 december;8740;1111;
553;Totaal;Natte bulk;2016 4e kwartaal;27132;3478;
554;Totaal;Natte bulk;2016;111404;14369;
555;Totaal;Natte bulk;2017 januari;8824;1099;
556;Totaal;Natte bulk;2017 februari;8753;1103;
557;Totaal;Natte bulk;2017 maart;9831;1267;
558;Totaal;Natte bulk;2017 1e kwartaal;27408;3468;
559;Totaal;Natte bulk;2017 april;9372;1202;
560;Totaal;Natte bulk;2017 mei;9891;1261;
561;Totaal;Natte bulk;2017 juni;9485;1200;
562;Totaal;Natte bulk;2017 2e kwartaal;28748;3663;
563;Totaal;Natte bulk;2017 juli;9802;1263;
564;Totaal;Natte bulk;2017 augustus;9470;1204;
565;Totaal;Natte bulk;2017 september;8836;1129;
566;Totaal;Natte bulk;2017 3e kwartaal;28108;3596;
567;Totaal;Natte bulk;2017 oktober;9350;1189;
568;Totaal;Natte bulk;2017 november;9166;1187;
569;Totaal;Natte bulk;2017 december;9367;1213;
570;Totaal;Natte bulk;2017 4e kwartaal;27883;3589;
571;Totaal;Natte bulk;2017;112147;14316;
572;Totaal;Natte bulk;2018 januari;9259;1203;
573;Totaal;Natte bulk;2018 februari;9086;1178;
574;Totaal;Natte bulk;2018 maart;10164;1338;
575;Totaal;Natte bulk;2018 1e kwartaal;28510;3718;
576;Totaal;Natte bulk;2018 april;9400;1248;
577;Totaal;Natte bulk;2018 mei;9531;1240;
578;Totaal;Natte bulk;2018 juni;9184;1201;
579;Totaal;Natte bulk;2018 2e kwartaal;28116;3690;
580;Totaal;Natte bulk;2018 juli;9607;1230;
581;Totaal;Natte bulk;2018 augustus;8808;1093;
582;Totaal;Natte bulk;2018 september;8550;1084;
583;Totaal;Natte bulk;2018 3e kwartaal;26965;3407;
584;Totaal;Natte bulk;2018 oktober;8456;1041;
585;Totaal;Natte bulk;2018 november;8159;989;
586;Totaal;Natte bulk;2018 december;10118;1240;
587;Totaal;Natte bulk;2018 4e kwartaal;26733;3270;
588;Totaal;Natte bulk;2018;110324;14085;
589;Totaal;Natte bulk;2019 januari;10125;1259;
590;Totaal;Natte bulk;2019 februari;9526;1195;
591;Totaal;Natte bulk;2019 maart;11009;1383;
592;Totaal;Natte bulk;2019 1e kwartaal;30660;3836;
593;Totaal;Natte bulk;2019 april;9304;1176;
594;Totaal;Natte bulk;2019 mei;9966;1254;
595;Totaal;Natte bulk;2019 juni;10314;1300;
596;Totaal;Natte bulk;2019 2e kwartaal;29584;3731;
597;Totaal;Natte bulk;2019 juli;10308;1280;
598;Totaal;Natte bulk;2019 augustus;10049;1255;
599;Totaal;Natte bulk;2019 september;9833;1231;
600;Totaal;Natte bulk;2019 3e kwartaal;30190;3765;
601;Totaal;Natte bulk;2019 oktober;10292;1273;
602;Totaal;Natte bulk;2019 november;10023;1260;
603;Totaal;Natte bulk;2019 december;10381;1316;
604;Totaal;Natte bulk;2019 4e kwartaal;30696;3849;
605;Totaal;Natte bulk;2019;121130;15182;
606;Totaal;Natte bulk;2020 januari;10063;1241;
607;Totaal;Natte bulk;2020 februari;9991;1241;
608;Totaal;Natte bulk;2020 maart;10782;1348;
609;Totaal;Natte bulk;2020 1e kwartaal;30836;3829;
610;Totaal;Natte bulk;2020 april;9399;1154;
611;Totaal;Natte bulk;2020 mei;10188;1251;
612;Totaal;Natte bulk;2020 juni;9748;1191;
613;Totaal;Natte bulk;2020 2e kwartaal;29336;3596;
614;Totaal;Natte bulk;2020 juli;9431;1175;
615;Totaal;Natte bulk;2020 augustus;9370;1154;
616;Totaal;Natte bulk;2020 september;9484;1175;
617;Totaal;Natte bulk;2020 3e kwartaal;28286;3504;
618;Totaal;Natte bulk;2020 oktober;10135;1255;
619;Totaal;Natte bulk;2020 november;9767;1223;
620;Totaal;Natte bulk;2020 december;10460;1290;
621;Totaal;Natte bulk;2020 4e kwartaal;30362;3768;
622;Totaal;Natte bulk;2020;118819;14697;
623;Totaal;Natte bulk;2021 januari;10472;1281;
624;Totaal;Natte bulk;2021 februari;9335;1125;
625;Totaal;Natte bulk;2021 maart;10717;1316;
626;Totaal;Natte bulk;2021 1e kwartaal;30524;3722;
627;Totaal;Natte bulk;2021 april;10503;1277;
628;Totaal;Natte bulk;2021 mei;11217;1379;
629;Totaal;Natte bulk;2021 juni;10214;1247;
630;Totaal;Natte bulk;2021 2e kwartaal;31934;3903;
631;Totaal;Natte bulk;2021 juli;10594;1291;
632;Totaal;Natte bulk;2021 augustus;10631;1290;
633;Totaal;Natte bulk;2021 september;10091;1233;
634;Totaal;Natte bulk;2021 3e kwartaal;31316;3814;
635;Totaal;Natte bulk;2021 oktober;10334;1247;
636;Totaal;Natte bulk;2021 november;10133;1242;
637;Totaal;Natte bulk;2021 december;9819;1238;
638;Totaal;Natte bulk;2021 4e kwartaal;30286;3727;
639;Totaal;Natte bulk;2021;124060;15166;
640;Totaal;Natte bulk;2022 januari;10494;1321;
641;Totaal;Natte bulk;2022 februari;9613;1175;
642;Totaal;Natte bulk;2022 maart;10524;1280;
643;Totaal;Natte bulk;2022 1e kwartaal;30631;3776;
644;Totaal;Natte bulk;2022 april;10108;1242;
645;Totaal;Natte bulk;2022 mei;10542;1274;
646;Totaal;Natte bulk;2022 juni;10381;1246;
647;Totaal;Natte bulk;2022 2e kwartaal;31031;3763;
648;Totaal;Natte bulk;2022 juli;10286;1218;
649;Totaal;Natte bulk;2022 augustus;9199;1096;
650;Totaal;Natte bulk;2022 september;10055;1222;
651;Totaal;Natte bulk;2022 3e kwartaal;29540;3536;
652;Totaal;Natte bulk;2022 oktober;10653;1289;
653;Totaal;Natte bulk;2022 november;9961;1198;
654;Totaal;Container;2010 januari;3123;407;341.0
655;Totaal;Container;2010 februari;3255;417;334.0
656;Totaal;Container;2010 maart;3504;443;374.0
657;Totaal;Container;2010 1e kwartaal;9882;1267;1049.0
658;Totaal;Container;2010 april;3349;454;369.0
659;Totaal;Container;2010 mei;3309;438;374.0
660;Totaal;Container;2010 juni;3223;410;352.0
661;Totaal;Container;2010 2e kwartaal;9881;1302;1095.0
662;Totaal;Container;2010 juli;3607;501;400.0
663;Totaal;Container;2010 augustus;3413;466;374.0
664;Totaal;Container;2010 september;3069;393;328.0
665;Totaal;Container;2010 3e kwartaal;10089;1360;1102.0
666;Totaal;Container;2010 oktober;3417;462;381.0
667;Totaal;Container;2010 november;3239;442;343.0
668;Totaal;Container;2010 december;3340;453;355.0
669;Totaal;Container;2010 4e kwartaal;9996;1357;1079.0
670;Totaal;Container;2010;39848;5286;4321.0
671;Totaal;Container;2011 januari;2979;394;329.0
672;Totaal;Container;2011 februari;3282;441;359.0
673;Totaal;Container;2011 maart;3724;502;410.0
674;Totaal;Container;2011 1e kwartaal;9985;1337;1098.0
675;Totaal;Container;2011 april;3527;472;374.0
676;Totaal;Container;2011 mei;3570;479;390.0
677;Totaal;Container;2011 juni;3342;456;357.0
678;Totaal;Container;2011 2e kwartaal;10439;1407;1121.0
679;Totaal;Container;2011 juli;3770;516;399.0
680;Totaal;Container;2011 augustus;3786;536;399.0
681;Totaal;Container;2011 september;3626;503;390.0
682;Totaal;Container;2011 3e kwartaal;11182;1555;1188.0
683;Totaal;Container;2011 oktober;3687;513;395.0
684;Totaal;Container;2011 november;3306;457;362.0
685;Totaal;Container;2011 december;3441;481;361.0
686;Totaal;Container;2011 4e kwartaal;10434;1451;1118.0
687;Totaal;Container;2011;42040;5750;4527.0
688;Totaal;Container;2012 januari;3679;503;393.0
689;Totaal;Container;2012 februari;3719;514;396.0
690;Totaal;Container;2012 maart;3807;531;414.0
691;Totaal;Container;2012 1e kwartaal;11205;1548;1203.0
692;Totaal;Container;2012 april;3609;501;382.0
693;Totaal;Container;2012 mei;3589;505;401.0
694;Totaal;Container;2012 juni;3765;528;414.0
695;Totaal;Container;2012 2e kwartaal;10963;1534;1197.0
696;Totaal;Container;2012 juli;3764;533;420.0
697;Totaal;Container;2012 augustus;3705;521;417.0
698;Totaal;Container;2012 september;3574;507;389.0
699;Totaal;Container;2012 3e kwartaal;11043;1561;1226.0
700;Totaal;Container;2012 oktober;3558;500;382.0
701;Totaal;Container;2012 november;3528;497;383.0
702;Totaal;Container;2012 december;3283;467;354.0
703;Totaal;Container;2012 4e kwartaal;10369;1464;1119.0
704;Totaal;Container;2012;43580;6107;4745.0
705;Totaal;Container;2013 januari;3506;496;383.0
706;Totaal;Container;2013 februari;3640;518;393.0
707;Totaal;Container;2013 maart;3903;555;423.0
708;Totaal;Container;2013 1e kwartaal;11049;1569;1199.0
709;Totaal;Container;2013 april;3750;526;408.0
710;Totaal;Container;2013 mei;3818;537;418.0
711;Totaal;Container;2013 juni;3678;525;407.0
712;Totaal;Container;2013 2e kwartaal;11246;1588;1233.0
713;Totaal;Container;2013 juli;3845;554;425.0
714;Totaal;Container;2013 augustus;3741;535;424.0
715;Totaal;Container;2013 september;3640;515;414.0
716;Totaal;Container;2013 3e kwartaal;11226;1604;1263.0
717;Totaal;Container;2013 oktober;3671;525;407.0
718;Totaal;Container;2013 november;3793;534;421.0
719;Totaal;Container;2013 december;3592;517;390.0
720;Totaal;Container;2013 4e kwartaal;11056;1576;1218.0
721;Totaal;Container;2013;44577;6337;4914.0
722;Totaal;Container;2014 januari;4013;577;446.0
723;Totaal;Container;2014 februari;3717;537;413.0
724;Totaal;Container;2014 maart;4142;593;470.0
725;Totaal;Container;2014 1e kwartaal;11872;1708;1329.0
726;Totaal;Container;2014 april;3888;557;434.0
727;Totaal;Container;2014 mei;4087;588;457.0
728;Totaal;Container;2014 juni;3899;559;438.0
729;Totaal;Container;2014 2e kwartaal;11874;1704;1329.0
730;Totaal;Container;2014 juli;4038;575;451.0
731;Totaal;Container;2014 augustus;3867;564;442.0
732;Totaal;Container;2014 september;3872;555;443.0
733;Totaal;Container;2014 3e kwartaal;11777;1694;1336.0
734;Totaal;Container;2014 oktober;3995;573;452.0
735;Totaal;Container;2014 november;3867;550;438.0
736;Totaal;Container;2014 december;3685;527;410.0
737;Totaal;Container;2014 4e kwartaal;11547;1651;1300.0
738;Totaal;Container;2014;47070;6756;5295.0
739;Totaal;Container;2015 januari;3961;561;446.0
740;Totaal;Container;2015 februari;3885;555;445.0
741;Totaal;Container;2015 maart;4356;621;495.0
742;Totaal;Container;2015 1e kwartaal;12202;1737;1386.0
743;Totaal;Container;2015 april;3971;573;441.0
744;Totaal;Container;2015 mei;4025;578;447.0
745;Totaal;Container;2015 juni;4013;573;458.0
746;Totaal;Container;2015 2e kwartaal;12009;1724;1346.0
747;Totaal;Container;2015 juli;3938;572;455.0
748;Totaal;Container;2015 augustus;3757;542;432.0
749;Totaal;Container;2015 september;3597;521;419.0
750;Totaal;Container;2015 3e kwartaal;11292;1634;1306.0
751;Totaal;Container;2015 oktober;3721;539;426.0
752;Totaal;Container;2015 november;3454;503;389.0
753;Totaal;Container;2015 december;3684;533;407.0
754;Totaal;Container;2015 4e kwartaal;10859;1575;1222.0
755;Totaal;Container;2015;46362;6671;5260.0
756;Totaal;Container;2016 januari;3800;555;429.0
757;Totaal;Container;2016 februari;3824;558;423.0
758;Totaal;Container;2016 maart;4317;619;467.0
759;Totaal;Container;2016 1e kwartaal;11942;1732;1318.0
760;Totaal;Container;2016 april;4176;613;444.0
761;Totaal;Container;2016 mei;4160;611;444.0
762;Totaal;Container;2016 juni;4121;594;445.0
763;Totaal;Container;2016 2e kwartaal;12457;1818;1333.0
764;Totaal;Container;2016 juli;4180;612;453.0
765;Totaal;Container;2016 augustus;4022;585;439.0
766;Totaal;Container;2016 september;4025;573;435.0
767;Totaal;Container;2016 3e kwartaal;12227;1770;1327.0
768;Totaal;Container;2016 oktober;4040;586;439.0
769;Totaal;Container;2016 november;4052;591;436.0
770;Totaal;Container;2016 december;3877;564;413.0
771;Totaal;Container;2016 4e kwartaal;11969;1740;1288.0
772;Totaal;Container;2016;48595;7060;5267.0
773;Totaal;Container;2017 januari;3915;563;420.0
774;Totaal;Container;2017 februari;3872;565;416.0
775;Totaal;Container;2017 maart;4568;653;477.0
776;Totaal;Container;2017 1e kwartaal;12355;1781;1312.0
777;Totaal;Container;2017 april;4249;610;445.0
778;Totaal;Container;2017 mei;4499;649;475.0
779;Totaal;Container;2017 juni;4305;623;453.0
780;Totaal;Container;2017 2e kwartaal;13053;1883;1374.0
781;Totaal;Container;2017 juli;4509;655;473.0
782;Totaal;Container;2017 augustus;4373;627;480.0
783;Totaal;Container;2017 september;4365;621;471.0
784;Totaal;Container;2017 3e kwartaal;13246;1903;1424.0
785;Totaal;Container;2017 oktober;4577;654;492.0
786;Totaal;Container;2017 november;4388;617;471.0
787;Totaal;Container;2017 december;4101;589;424.0
788;Totaal;Container;2017 4e kwartaal;13065;1860;1387.0
789;Totaal;Container;2017;51719;7427;5497.0
790;Totaal;Container;2018 januari;4339;607;456.0
791;Totaal;Container;2018 februari;4326;612;461.0
792;Totaal;Container;2018 maart;4642;656;492.0
793;Totaal;Container;2018 1e kwartaal;13307;1875;1409.0
794;Totaal;Container;2018 april;4322;612;444.0
795;Totaal;Container;2018 mei;4481;635;
796;Totaal;Container;2018 juni;4518;640;474.0
797;Totaal;Container;2018 2e kwartaal;13321;1886;1383.0
798;Totaal;Container;2018 juli;4325;609;460.0
799;Totaal;Container;2018 augustus;4054;557;447.0
800;Totaal;Container;2018 september;3882;535;431.0
801;Totaal;Container;2018 3e kwartaal;12262;1700;1337.0
802;Totaal;Container;2018 oktober;3741;502;418.0
803;Totaal;Container;2018 november;3368;442;385.0
804;Totaal;Container;2018 december;3424;466;367.0
805;Totaal;Container;2018 4e kwartaal;10534;1410;1169.0
806;Totaal;Container;2018;49424;6872;5299.0
807;Totaal;Container;2019 januari;4077;569;437.0
808;Totaal;Container;2019 februari;4131;575;439.0
809;Totaal;Container;2019 maart;4560;628;464.0
810;Totaal;Container;2019 1e kwartaal;12769;1772;1340.0
811;Totaal;Container;2019 april;4061;530;415.0
812;Totaal;Container;2019 mei;4446;576;461.0
813;Totaal;Container;2019 juni;4051;510;420.0
814;Totaal;Container;2019 2e kwartaal;12557;1616;1296.0
815;Totaal;Container;2019 juli;4210;536;453.0
816;Totaal;Container;2019 augustus;4095;513;439.0
817;Totaal;Container;2019 september;4185;532;439.0
818;Totaal;Container;2019 3e kwartaal;12490;1581;1332.0
819;Totaal;Container;2019 oktober;4424;545;460.0
820;Totaal;Container;2019 november;4335;543;449.0
821;Totaal;Container;2019 december;3985;505;407.0
822;Totaal;Container;2019 4e kwartaal;12743;1593;1316.0
823;Totaal;Container;2019;50560;6561;5284.0
824;Totaal;Container;2020 januari;4517;552;467.0
825;Totaal;Container;2020 februari;4298;544;433.0
826;Totaal;Container;2020 maart;4473;559;466.0
827;Totaal;Container;2020 1e kwartaal;13287;1654;1366.0
828;Totaal;Container;2020 april;4062;501;420.0
829;Totaal;Container;2020 mei;4113;508;421.0
830;Totaal;Container;2020 juni;4007;496;413.0
831;Totaal;Container;2020 2e kwartaal;12183;1505;1255.0
832;Totaal;Container;2020 juli;4465;547;466.0
833;Totaal;Container;2020 augustus;4368;543;457.0
834;Totaal;Container;2020 september;4585;568;481.0
835;Totaal;Container;2020 3e kwartaal;13418;1658;1405.0
836;Totaal;Container;2020 oktober;4555;568;472.0
837;Totaal;Container;2020 november;4357;549;437.0
838;Totaal;Container;2020 december;4103;519;422.0
839;Totaal;Container;2020 4e kwartaal;13015;1636;1331.0
840;Totaal;Container;2020;51903;6453;5357.0
841;Totaal;Container;2021 januari;4817;596;512.0
842;Totaal;Container;2021 februari;3951;494;412.0
843;Totaal;Container;2021 maart;4632;572;485.0
844;Totaal;Container;2021 1e kwartaal;13400;1662;1409.0
845;Totaal;Container;2021 april;4420;533;460.0
846;Totaal;Container;2021 mei;4876;595;504.0
847;Totaal;Container;2021 juni;4448;530;472.0
848;Totaal;Container;2021 2e kwartaal;13744;1658;1436.0
849;Totaal;Container;2021 juli;4362;536;448.0
850;Totaal;Container;2021 augustus;4468;535;480.0
851;Totaal;Container;2021 september;4385;515;469.0
852;Totaal;Container;2021 3e kwartaal;13215;1586;1398.0
853;Totaal;Container;2021 oktober;4513;540;479.0
854;Totaal;Container;2021 november;4269;515;465.0
855;Totaal;Container;2021 december;3926;472;428.0
856;Totaal;Container;2021 4e kwartaal;12708;1527;1372.0
857;Totaal;Container;2021;53067;6433;5616.0
858;Totaal;Container;2022 januari;4125;491;458.0
859;Totaal;Container;2022 februari;3754;458;409.0
860;Totaal;Container;2022 maart;4492;534;497.0
861;Totaal;Container;2022 1e kwartaal;12370;1483;1364.0
862;Totaal;Container;2022 april;4203;500;463.0
863;Totaal;Container;2022 mei;4494;533;495.0
864;Totaal;Container;2022 juni;4227;498;473.0
865;Totaal;Container;2022 2e kwartaal;12924;1532;1431.0
866;Totaal;Container;2022 juli;3902;475;440.0
867;Totaal;Container;2022 augustus;3446;414;398.0
868;Totaal;Container;2022 september;3472;419;409.0
869;Totaal;Container;2022 3e kwartaal;10820;1309;1246.0
870;Totaal;Container;2022 oktober;3903;476;447.0
871;Totaal;Container;2022 november;3623;435;407.0
872;Binnenlands vervoer;Totaal;2010 januari;6459;758;121.0
873;Binnenlands vervoer;Totaal;2010 februari;7313;822;129.0
874;Binnenlands vervoer;Totaal;2010 maart;9653;1101;143.0
875;Binnenlands vervoer;Totaal;2010 1e kwartaal;23425;2681;393.0
876;Binnenlands vervoer;Totaal;2010 april;9984;1139;148.0
877;Binnenlands vervoer;Totaal;2010 mei;10157;1152;147.0
878;Binnenlands vervoer;Totaal;2010 juni;10119;1136;136.0
879;Binnenlands vervoer;Totaal;2010 2e kwartaal;30260;3427;431.0
880;Binnenlands vervoer;Totaal;2010 juli;8916;1022;123.0
881;Binnenlands vervoer;Totaal;2010 augustus;7817;887;112.0
882;Binnenlands vervoer;Totaal;2010 september;8968;1014;117.0
883;Binnenlands vervoer;Totaal;2010 3e kwartaal;25701;2923;352.0
884;Binnenlands vervoer;Totaal;2010 oktober;8917;984;121.0
885;Binnenlands vervoer;Totaal;2010 november;8236;962;113.0
886;Binnenlands vervoer;Totaal;2010 december;6789;813;111.0
887;Binnenlands vervoer;Totaal;2010 4e kwartaal;23942;2759;345.0
888;Binnenlands vervoer;Totaal;2010;103328;11791;1520.0
889;Binnenlands vervoer;Totaal;2011 januari;7436;891;117.0
890;Binnenlands vervoer;Totaal;2011 februari;8177;959;127.0
891;Binnenlands vervoer;Totaal;2011 maart;9157;1072;137.0
892;Binnenlands vervoer;Totaal;2011 1e kwartaal;24770;2922;381.0
893;Binnenlands vervoer;Totaal;2011 april;8880;1039;122.0
894;Binnenlands vervoer;Totaal;2011 mei;9554;1084;132.0
895;Binnenlands vervoer;Totaal;2011 juni;9719;1038;125.0
896;Binnenlands vervoer;Totaal;2011 2e kwartaal;28153;3161;379.0
897;Binnenlands vervoer;Totaal;2011 juli;8537;980;136.0
898;Binnenlands vervoer;Totaal;2011 augustus;7584;887;136.0
899;Binnenlands vervoer;Totaal;2011 september;9495;1086;142.0
900;Binnenlands vervoer;Totaal;2011 3e kwartaal;25616;2953;414.0
901;Binnenlands vervoer;Totaal;2011 oktober;9412;1097;135.0
902;Binnenlands vervoer;Totaal;2011 november;9269;1096;136.0
903;Binnenlands vervoer;Totaal;2011 december;8383;996;138.0
904;Binnenlands vervoer;Totaal;2011 4e kwartaal;27064;3189;409.0
905;Binnenlands vervoer;Totaal;2011;105603;12225;1583.0
906;Binnenlands vervoer;Totaal;2012 januari;7591;879;138.0
907;Binnenlands vervoer;Totaal;2012 februari;6649;779;132.0
908;Binnenlands vervoer;Totaal;2012 maart;9121;1044;146.0
909;Binnenlands vervoer;Totaal;2012 1e kwartaal;23361;2702;416.0
910;Binnenlands vervoer;Totaal;2012 april;8474;991;131.0
911;Binnenlands vervoer;Totaal;2012 mei;8623;996;142.0
912;Binnenlands vervoer;Totaal;2012 juni;9118;1077;145.0
913;Binnenlands vervoer;Totaal;2012 2e kwartaal;26215;3064;418.0
914;Binnenlands vervoer;Totaal;2012 juli;8175;979;144.0
915;Binnenlands vervoer;Totaal;2012 augustus;8349;1025;152.0
916;Binnenlands vervoer;Totaal;2012 september;8732;1023;133.0
917;Binnenlands vervoer;Totaal;2012 3e kwartaal;25256;3027;429.0
918;Binnenlands vervoer;Totaal;2012 oktober;9452;1097;141.0
919;Binnenlands vervoer;Totaal;2012 november;9529;1146;138.0
920;Binnenlands vervoer;Totaal;2012 december;7858;933;121.0
921;Binnenlands vervoer;Totaal;2012 4e kwartaal;26839;3176;400.0
922;Binnenlands vervoer;Totaal;2012;101670;11970;1664.0
923;Binnenlands vervoer;Totaal;2013 januari;7439;903;140.0
