ID;Sectoren;Perioden;TotaalOverheidssaldo_1;Inkomsten_2;Uitgaven_3;RentevoordeelNadeelUitSwapcontracten_4;OverheidsschuldEMU_5;TotaalMutatieOverheidsschuld_6;OverheidstekortEMU_7;TransactiesInFinancieleActiva_8;TransactiesInTransitorischeSchulden_9;Waarderingsverschillen_10;AandeelOverheidsschuld_11;OverheidssaldoEMUInBbp_12;OverheidsschuldEMUInBbp_13;AandeelOverheidsschuldInBbp_14
338;Wettelijke sociale verzekeringsinst.;2009 4e kwartaal;-2365.0;24553.0;-26918.0;0.0;15420.0;1498.0;2365.0;-3742.0;2875.0;0.0;3565.0;-1.5;2.7;0.6
339;Wettelijke sociale verzekeringsinst.;2009;-8518.0;97357.0;-105875.0;0.0;15420.0;6686.0;8518.0;-624.0;-1208.0;0.0;3565.0;-1.5;2.7;0.6
340;Wettelijke sociale verzekeringsinst.;2010 1e kwartaal;782.0;27328.0;-26546.0;0.0;19172.0;3752.0;-782.0;2562.0;1972.0;0.0;5491.0;-1.6;3.3;1.0
341;Wettelijke sociale verzekeringsinst.;2010 2e kwartaal;-4999.0;24409.0;-29408.0;0.0;24571.0;5399.0;4999.0;1113.0;-713.0;0.0;12664.0;-1.5;4.3;2.2
342;Wettelijke sociale verzekeringsinst.;2010 3e kwartaal;-1988.0;24538.0;-26526.0;0.0;17192.0;-7379.0;1988.0;-6909.0;-2458.0;0.0;4921.0;-1.5;3.0;0.8
343;Wettelijke sociale verzekeringsinst.;2010 4e kwartaal;4597.0;31985.0;-27388.0;0.0;12769.0;-4423.0;-4597.0;1701.0;-1527.0;0.0;3336.0;-0.3;2.2;0.6
344;Wettelijke sociale verzekeringsinst.;2010;-1608.0;108260.0;-109868.0;0.0;12769.0;-2651.0;1608.0;-1533.0;-2726.0;0.0;3336.0;-0.3;2.2;0.6
345;Wettelijke sociale verzekeringsinst.;2011 1e kwartaal;-18.0;27140.0;-27158.0;0.0;15277.0;2508.0;18.0;2842.0;-352.0;0.0;5083.0;-0.4;2.6;0.9
346;Wettelijke sociale verzekeringsinst.;2011 2e kwartaal;-6306.0;23800.0;-30106.0;0.0;21758.0;6481.0;6306.0;883.0;-708.0;0.0;12957.0;-0.6;3.7;2.2
347;Wettelijke sociale verzekeringsinst.;2011 3e kwartaal;-1739.0;25210.0;-26949.0;0.0;16447.0;-5311.0;1739.0;-5858.0;-1192.0;0.0;8186.0;-0.6;2.7;1.4
348;Wettelijke sociale verzekeringsinst.;2011 4e kwartaal;1730.0;29569.0;-27839.0;0.0;15878.0;-569.0;-1730.0;-1919.0;3080.0;0.0;10608.0;-1.1;2.7;1.8
349;Wettelijke sociale verzekeringsinst.;2011;-6333.0;105719.0;-112052.0;0.0;15878.0;3109.0;6333.0;-4052.0;828.0;0.0;10608.0;-1.1;2.7;1.8
350;Wettelijke sociale verzekeringsinst.;2012 1e kwartaal;322.0;28657.0;-28335.0;0.0;21703.0;5825.0;-322.0;6552.0;-405.0;0.0;12957.0;-1.0;3.6;2.2
351;Wettelijke sociale verzekeringsinst.;2012 2e kwartaal;-5629.0;25969.0;-31598.0;0.0;31993.0;10290.0;5629.0;2422.0;2239.0;0.0;23774.0;-0.9;5.3;4.0
352;Wettelijke sociale verzekeringsinst.;2012 3e kwartaal;-2686.0;25993.0;-28679.0;0.0;24878.0;-7115.0;2686.0;-6031.0;-3770.0;0.0;15440.0;-1.0;4.2;2.6
353;Wettelijke sociale verzekeringsinst.;2012 4e kwartaal;4946.0;34613.0;-29667.0;0.0;23500.0;-1378.0;-4946.0;120.0;3448.0;0.0;15369.0;-0.5;3.9;2.6
354;Wettelijke sociale verzekeringsinst.;2012;-3047.0;115232.0;-118279.0;0.0;23500.0;7622.0;3047.0;3063.0;1512.0;0.0;15369.0;-0.5;3.9;2.6
355;Wettelijke sociale verzekeringsinst.;2013 1e kwartaal;-703.0;28596.0;-29299.0;0.0;29058.0;5558.0;703.0;4243.0;612.0;0.0;18840.0;-0.7;4.8;3.1
356;Wettelijke sociale verzekeringsinst.;2013 2e kwartaal;-6160.0;26247.0;-32407.0;0.0;34973.0;5915.0;6160.0;524.0;-769.0;0.0;25949.0;-0.8;5.8;4.3
357;Wettelijke sociale verzekeringsinst.;2013 3e kwartaal;-3349.0;26142.0;-29491.0;0.0;32488.0;-2485.0;3349.0;-4205.0;-1629.0;0.0;22322.0;-0.9;5.4;3.7
358;Wettelijke sociale verzekeringsinst.;2013 4e kwartaal;2254.0;32202.0;-29948.0;0.0;28822.0;-3666.0;-2254.0;-1713.0;301.0;0.0;21823.0;-1.3;4.8;3.6
359;Wettelijke sociale verzekeringsinst.;2013;-7958.0;113187.0;-121145.0;0.0;28822.0;5322.0;7958.0;-1151.0;-1485.0;0.0;21823.0;-1.3;4.8;3.6
