ID;Funds;Periods;ShareIndex_1;TotalReturnIndex_2
1436;Money market funds;2003 August;115.2;129.4
1437;Money market funds;2003 September;115.7;129.9
1438;Money market funds;2003 October;115.2;129.3
1439;Money market funds;2003 November;115.3;129.4
1440;Mixed funds;1993 December;100.0;100.0
1441;Mixed funds;1994 January;102.0;102.0
1442;Mixed funds;1994 February;99.3;99.3
1443;Mixed funds;1994 March;96.5;97.3
1444;Mixed funds;1994 April;96.2;97.1
1445;Mixed funds;1994 May;95.7;96.5
1446;Mixed funds;1994 June;93.1;93.9
1447;Mixed funds;1994 July;92.5;95.5
1448;Mixed funds;1994 August;92.6;95.6
1449;Mixed funds;1994 September;90.6;93.5
1450;Mixed funds;1994 October;90.7;93.6
1451;Mixed funds;1994 November;90.9;93.8
1452;Mixed funds;1994 December;90.9;93.8
1453;Mixed funds;1995 January;90.3;93.3
1454;Mixed funds;1995 February;89.9;92.8
1455;Mixed funds;1995 March;89.7;93.2
1456;Mixed funds;1995 April;91.2;94.9
1457;Mixed funds;1995 May;93.8;97.6
1458;Mixed funds;1995 June;93.8;97.6
1459;Mixed funds;1995 July;94.0;99.5
1460;Mixed funds;1995 August;95.4;101.3
1461;Mixed funds;1995 September;95.1;101.0
1462;Mixed funds;1995 October;94.8;100.7
1463;Mixed funds;1995 November;97.3;103.5
1464;Mixed funds;1995 December;98.8;105.1
1465;Mixed funds;1996 January;101.1;107.5
1466;Mixed funds;1996 February;100.0;106.4
1467;Mixed funds;1996 March;100.5;107.7
1468;Mixed funds;1996 April;102.3;109.8
1469;Mixed funds;1996 May;103.7;111.3
1470;Mixed funds;1996 June;103.8;111.5
1471;Mixed funds;1996 July;101.1;110.2
1472;Mixed funds;1996 August;102.9;112.6
1473;Mixed funds;1996 September;105.4;115.3
1474;Mixed funds;1996 October;106.3;116.3
1475;Mixed funds;1996 November;109.0;119.5
1476;Mixed funds;1996 December;110.5;121.1
1477;Mixed funds;1997 January;113.8;124.7
1478;Mixed funds;1997 February;118.0;129.3
1479;Mixed funds;1997 March;116.2;127.9
1480;Mixed funds;1997 April;117.0;129.0
1481;Mixed funds;1997 May;120.2;133.5
1482;Mixed funds;1997 June;124.0;137.8
1483;Mixed funds;1997 July;130.1;144.5
1484;Mixed funds;1997 August;123.7;139.0
1485;Mixed funds;1997 September;126.1;141.6
1486;Mixed funds;1997 October;121.7;136.7
1487;Mixed funds;1997 November;122.9;138.2
1488;Mixed funds;1997 December;125.3;140.9
1489;Mixed funds;1998 January;127.6;143.5
1490;Mixed funds;1998 February;131.0;147.3
1491;Mixed funds;1998 March;133.0;151.1
1492;Mixed funds;1998 April;131.1;149.4
1493;Mixed funds;1998 May;132.8;151.4
1494;Mixed funds;1998 June;133.5;152.3
1495;Mixed funds;1998 July;133.0;153.1
1496;Mixed funds;1998 August;127.7;147.1
1497;Mixed funds;1998 September;124.2;143.0
1498;Mixed funds;1998 October;126.0;145.1
1499;Mixed funds;1998 November;130.8;150.9
1500;Mixed funds;1998 December;132.9;153.3
1501;Mixed funds;1999 January;133.4;153.8
1502;Mixed funds;1999 February;134.3;154.9
1503;Mixed funds;1999 March;136.2;157.4
1504;Mixed funds;1999 April;139.6;163.0
1505;Mixed funds;1999 May;136.6;159.6
1506;Mixed funds;1999 June;137.6;160.8
1507;Mixed funds;1999 July;134.1;158.1
1508;Mixed funds;1999 August;136.3;160.7
1509;Mixed funds;1999 September;134.2;158.3
1510;Mixed funds;1999 October;135.7;160.0
1511;Mixed funds;1999 November;141.9;167.7
1512;Mixed funds;1999 December;148.9;176.0
1513;Mixed funds;2000 January;146.0;172.6
1514;Mixed funds;2000 February;151.0;178.4
1515;Mixed funds;2000 March;156.1;184.4
1516;Mixed funds;2000 April;155.4;185.7
1517;Mixed funds;2000 May;;184.3
1518;Mixed funds;2000 June;;185.6
1519;Mixed funds;2000 July;155.6;187.6
1520;Mixed funds;2000 August;159.5;192.3
1521;Mixed funds;2000 September;157.3;189.6
1522;Mixed funds;2000 October;157.9;190.3
1523;Mixed funds;2000 November;156.2;188.7
1524;Mixed funds;2000 December;154.4;186.5
1525;Mixed funds;2001 January;155.7;188.1
1526;Mixed funds;2001 February;151.4;182.9
1527;Mixed funds;2001 March;148.6;179.5
1528;Mixed funds;2001 April;149.4;182.8
1529;Mixed funds;2001 May;151.4;185.5
1530;Mixed funds;2001 June;148.9;182.9
1531;Mixed funds;2001 July;145.7;179.0
1532;Mixed funds;2001 August;141.7;175.1
1533;Mixed funds;2001 September;133.5;165.0
1534;Mixed funds;2001 October;138.1;170.6
1535;Mixed funds;2001 November;141.1;175.1
1536;Mixed funds;2001 December;141.9;176.1
1537;Mixed funds;2002 January;141.4;175.4
1538;Mixed funds;2002 February;140.6;174.5
1539;Mixed funds;2002 March;142.7;177.0
1540;Mixed funds;2002 April;138.1;173.1
1541;Mixed funds;2002 May;135.9;171.3
1542;Mixed funds;2002 June;129.0;163.0
1543;Mixed funds;2002 July;124.1;156.8
1544;Mixed funds;2002 August;124.4;159.0
1545;Mixed funds;2002 September;119.9;153.3
1546;Mixed funds;2002 October;121.9;155.9
1547;Mixed funds;2002 November;124.8;160.1
1548;Mixed funds;2002 December;121.8;156.3
1549;Mixed funds;2003 January;119.4;153.2
1550;Mixed funds;2003 February;117.2;150.4
1551;Mixed funds;2003 March;117.5;150.8
1552;Mixed funds;2003 April;119.6;155.3
1553;Mixed funds;2003 May;120.5;156.7
1554;Mixed funds;2003 June;122.9;160.5
1555;Mixed funds;2003 July;122.8;160.4
1556;Mixed funds;2003 August;123.9;163.2
1557;Mixed funds;2003 September;122.7;161.6
1558;Mixed funds;2003 October;123.9;163.2
1559;Mixed funds;2003 November;124.1;164.0
1560;Property investment funds total;1993 December;100.0;100.0
1561;Property investment funds total;1994 January;103.7;103.7
1562;Property investment funds total;1994 February;100.0;100.1
1563;Property investment funds total;1994 March;97.2;98.0
1564;Property investment funds total;1994 April;93.1;94.8
1565;Property investment funds total;1994 May;92.2;94.4
1566;Property investment funds total;1994 June;90.6;92.7
1567;Property investment funds total;1994 July;87.3;92.2
1568;Property investment funds total;1994 August;85.6;90.4
1569;Property investment funds total;1994 September;82.4;87.0
1570;Property investment funds total;1994 October;81.0;85.6
1571;Property investment funds total;1994 November;78.6;83.1
1572;Property investment funds total;1994 December;77.9;82.3
1573;Property investment funds total;1995 January;78.6;83.1
1574;Property investment funds total;1995 February;75.5;79.9
1575;Property investment funds total;1995 March;73.3;78.2
1576;Property investment funds total;1995 April;74.0;79.5
1577;Property investment funds total;1995 May;78.3;84.3
1578;Property investment funds total;1995 June;76.3;84.9
1579;Property investment funds total;1995 July;75.2;84.7
1580;Property investment funds total;1995 August;73.2;82.4
1581;Property investment funds total;1995 September;72.2;81.3
1582;Property investment funds total;1995 October;71.6;80.6
1583;Property investment funds total;1995 November;71.4;80.4
1584;Property investment funds total;1995 December;71.3;80.4
1585;Property investment funds total;1996 January;75.7;85.3
1586;Property investment funds total;1996 February;75.2;84.8
1587;Property investment funds total;1996 March;74.7;84.8
1588;Property investment funds total;1996 April;74.9;86.4
1589;Property investment funds total;1996 May;75.6;87.5
1590;Property investment funds total;1996 June;77.1;89.3
1591;Property investment funds total;1996 July;74.7;89.4
1592;Property investment funds total;1996 August;76.4;91.4
1593;Property investment funds total;1996 September;77.9;93.2
1594;Property investment funds total;1996 October;78.2;93.8
1595;Property investment funds total;1996 November;79.8;95.6
1596;Property investment funds total;1996 December;83.7;100.4
1597;Property investment funds total;1997 January;91.5;109.7
1598;Property investment funds total;1997 February;97.5;116.9
1599;Property investment funds total;1997 March;96.1;115.9
1600;Property investment funds total;1997 April;95.2;116.5
1601;Property investment funds total;1997 May;95.2;116.6
1602;Property investment funds total;1997 June;100.5;123.2
1603;Property investment funds total;1997 July;103.5;130.0
1604;Property investment funds total;1997 August;97.8;122.8
1605;Property investment funds total;1997 September;98.5;123.7
1606;Property investment funds total;1997 October;93.0;117.1
1607;Property investment funds total;1997 November;92.1;116.0
1608;Property investment funds total;1997 December;94.3;118.7
1609;Property investment funds total;1998 January;95.8;120.6
1610;Property investment funds total;1998 February;96.9;121.9
1611;Property investment funds total;1998 March;97.5;123.4
1612;Property investment funds total;1998 April;96.3;124.1
1613;Property investment funds total;1998 May;94.6;122.3
1614;Property investment funds total;1998 June;95.3;123.2
1615;Property investment funds total;1998 July;92.4;123.1
1616;Property investment funds total;1998 August;86.6;115.5
1617;Property investment funds total;1998 September;82.2;109.6
1618;Property investment funds total;1998 October;82.2;109.9
1619;Property investment funds total;1998 November;85.2;113.8
1620;Property investment funds total;1998 December;86.9;116.2
1621;Property investment funds total;1999 January;88.0;117.6
1622;Property investment funds total;1999 February;90.0;120.3
1623;Property investment funds total;1999 March;90.8;122.2
1624;Property investment funds total;1999 April;95.0;129.8
1625;Property investment funds total;1999 May;93.1;128.5
1626;Property investment funds total;1999 June;95.0;131.2
1627;Property investment funds total;1999 July;91.1;129.3
1628;Property investment funds total;1999 August;89.3;126.9
1629;Property investment funds total;1999 September;83.6;118.8
1630;Property investment funds total;1999 October;83.3;118.5
1631;Property investment funds total;1999 November;83.5;119.0
1632;Property investment funds total;1999 December;86.3;123.1
1633;Property investment funds total;2000 January;87.1;124.2
1634;Property investment funds total;2000 February;85.0;121.2
1635;Property investment funds total;2000 March;85.2;122.2
1636;Property investment funds total;2000 April;87.9;128.5
1637;Property investment funds total;2000 May;89.8;132.5
1638;Property investment funds total;2000 June;92.6;141.1
1639;Property investment funds total;2000 July;98.1;149.5
1640;Property investment funds total;2000 August;97.6;149.1
1641;Property investment funds total;2000 September;93.2;142.3
1642;Property investment funds total;2000 October;94.3;144.2
1643;Property investment funds total;2000 November;94.6;145.0
1644;Property investment funds total;2000 December;92.7;142.2
1645;Property investment funds total;2001 January;99.0;152.6
1646;Property investment funds total;2001 February;100.3;154.5
1647;Property investment funds total;2001 March;96.3;148.8
1648;Property investment funds total;2001 April;94.7;151.7
1649;Property investment funds total;2001 May;98.4;157.7
1650;Property investment funds total;2001 June;98.3;157.7
1651;Property investment funds total;2001 July;95.5;155.6
1652;Property investment funds total;2001 August;94.3;154.4
1653;Property investment funds total;2001 September;88.8;146.5
1654;Property investment funds total;2001 October;90.0;148.5
1655;Property investment funds total;2001 November;91.6;151.5
1656;Property investment funds total;2001 December;94.9;156.9
1657;Property investment funds total;2002 January;99.0;163.8
1658;Property investment funds total;2002 February;101.2;167.4
1659;Property investment funds total;2002 March;104.2;172.4
1660;Property investment funds total;2002 April;102.8;176.1
1661;Property investment funds total;2002 May;103.8;183.5
1662;Property investment funds total;2002 June;97.7;172.8
1663;Property investment funds total;2002 July;95.8;170.7
1664;Property investment funds total;2002 August;95.3;170.7
1665;Property investment funds total;2002 September;90.3;161.7
1666;Property investment funds total;2002 October;94.8;174.9
1667;Property investment funds total;2002 November;94.7;181.7
1668;Property investment funds total;2002 December;88.5;177.8
1669;Property investment funds total;2003 January;88.6;178.1
1670;Property investment funds total;2003 February;88.1;177.0
1671;Property investment funds total;2003 March;85.8;174.1
1672;Property investment funds total;2003 April;87.2;183.7
1673;Property investment funds total;2003 May;91.0;191.8
1674;Property investment funds total;2003 June;91.6;193.3
1675;Property investment funds total;2003 July;91.7;193.5
1676;Property investment funds total;2003 August;91.7;195.0
1677;Property investment funds total;2003 September;92.3;196.3
1678;Property investment funds total;2003 October;92.3;198.0
1679;Property investment funds total;2003 November;95.0;204.4
1680;Property investment funds direct;1993 December;100.0;100.0
1681;Property investment funds direct;1994 January;103.7;103.7
1682;Property investment funds direct;1994 February;100.0;100.1
1683;Property investment funds direct;1994 March;97.3;98.1
1684;Property investment funds direct;1994 April;93.2;95.0
1685;Property investment funds direct;1994 May;92.4;94.6
1686;Property investment funds direct;1994 June;90.8;93.0
1687;Property investment funds direct;1994 July;87.5;92.5
1688;Property investment funds direct;1994 August;85.6;90.4
1689;Property investment funds direct;1994 September;82.3;87.0
1690;Property investment funds direct;1994 October;80.9;85.5
1691;Property investment funds direct;1994 November;79.4;84.0
1692;Property investment funds direct;1994 December;78.6;83.1
1693;Property investment funds direct;1995 January;79.5;84.0
1694;Property investment funds direct;1995 February;76.3;80.7
1695;Property investment funds direct;1995 March;74.1;79.1
1696;Property investment funds direct;1995 April;74.8;80.5
1697;Property investment funds direct;1995 May;79.2;85.3
1698;Property investment funds direct;1995 June;77.1;85.9
1699;Property investment funds direct;1995 July;76.0;85.7
1700;Property investment funds direct;1995 August;73.9;83.3
1701;Property investment funds direct;1995 September;72.9;82.1
1702;Property investment funds direct;1995 October;72.3;81.5
1703;Property investment funds direct;1995 November;72.0;81.2
1704;Property investment funds direct;1995 December;71.9;81.1
1705;Property investment funds direct;1996 January;76.3;86.1
1706;Property investment funds direct;1996 February;75.8;85.5
1707;Property investment funds direct;1996 March;75.2;85.5
1708;Property investment funds direct;1996 April;75.3;87.0
1709;Property investment funds direct;1996 May;76.1;88.1
1710;Property investment funds direct;1996 June;77.7;90.0
1711;Property investment funds direct;1996 July;75.2;90.2
1712;Property investment funds direct;1996 August;76.9;92.3
1713;Property investment funds direct;1996 September;78.4;94.0
1714;Property investment funds direct;1996 October;78.7;94.6
1715;Property investment funds direct;1996 November;80.1;96.3
1716;Property investment funds direct;1996 December;84.1;101.1
1717;Property investment funds direct;1997 January;92.0;110.6
1718;Property investment funds direct;1997 February;98.2;118.0
1719;Property investment funds direct;1997 March;96.7;117.0
1720;Property investment funds direct;1997 April;95.9;117.9
1721;Property investment funds direct;1997 May;95.7;117.6
1722;Property investment funds direct;1997 June;101.2;124.4
1723;Property investment funds direct;1997 July;103.9;131.2
1724;Property investment funds direct;1997 August;98.1;123.8
1725;Property investment funds direct;1997 September;98.5;124.3
1726;Property investment funds direct;1997 October;93.2;117.9
1727;Property investment funds direct;1997 November;91.9;116.3
1728;Property investment funds direct;1997 December;94.3;119.4
1729;Property investment funds direct;1998 January;95.6;121.0
1730;Property investment funds direct;1998 February;96.6;122.2
1731;Property investment funds direct;1998 March;96.9;123.4
1732;Property investment funds direct;1998 April;96.0;124.8
1733;Property investment funds direct;1998 May;94.7;123.1
1734;Property investment funds direct;1998 June;95.7;124.5
1735;Property investment funds direct;1998 July;93.2;125.2
1736;Property investment funds direct;1998 August;87.6;117.9
1737;Property investment funds direct;1998 September;82.8;111.4
1738;Property investment funds direct;1998 October;82.7;111.6
1739;Property investment funds direct;1998 November;85.4;115.2
1740;Property investment funds direct;1998 December;87.7;118.3
1741;Property investment funds direct;1999 January;88.8;119.8
1742;Property investment funds direct;1999 February;90.8;122.4
1743;Property investment funds direct;1999 March;91.4;124.2
1744;Property investment funds direct;1999 April;95.1;131.5
1745;Property investment funds direct;1999 May;92.9;129.6
1746;Property investment funds direct;1999 June;94.9;132.4
1747;Property investment funds direct;1999 July;90.8;131.0
1748;Property investment funds direct;1999 August;88.8;128.2
1749;Property investment funds direct;1999 September;82.8;119.5
1750;Property investment funds direct;1999 October;82.8;119.5
1751;Property investment funds direct;1999 November;82.5;119.4
1752;Property investment funds direct;1999 December;85.5;123.7
1753;Property investment funds direct;2000 January;86.3;124.9
1754;Property investment funds direct;2000 February;84.4;122.1
1755;Property investment funds direct;2000 March;83.9;122.3
1756;Property investment funds direct;2000 April;86.2;128.2
1757;Property investment funds direct;2000 May;88.8;133.3
1758;Property investment funds direct;2000 June;91.3;142.2
1759;Property investment funds direct;2000 July;96.9;150.8
1760;Property investment funds direct;2000 August;95.8;149.5
1761;Property investment funds direct;2000 September;90.6;141.3
1762;Property investment funds direct;2000 October;92.0;143.7
1763;Property investment funds direct;2000 November;92.3;144.7
1764;Property investment funds direct;2000 December;90.2;141.3
1765;Property investment funds direct;2001 January;97.2;153.1
1766;Property investment funds direct;2001 February;98.2;154.8
1767;Property investment funds direct;2001 March;94.2;148.9
1768;Property investment funds direct;2001 April;92.3;152.0
1769;Property investment funds direct;2001 May;95.8;157.8
1770;Property investment funds direct;2001 June;95.7;157.7
1771;Property investment funds direct;2001 July;92.9;155.8
1772;Property investment funds direct;2001 August;92.1;154.6
1773;Property investment funds direct;2001 September;86.8;147.1
1774;Property investment funds direct;2001 October;88.2;149.4
1775;Property investment funds direct;2001 November;89.5;152.2
1776;Property investment funds direct;2001 December;92.8;157.7
1777;Property investment funds direct;2002 January;97.4;165.5
1778;Property investment funds direct;2002 February;99.4;169.0
1779;Property investment funds direct;2002 March;102.3;173.9
1780;Property investment funds direct;2002 April;100.6;177.7
1781;Property investment funds direct;2002 May;101.7;186.1
1782;Property investment funds direct;2002 June;95.7;175.2
1783;Property investment funds direct;2002 July;93.9;173.4
1784;Property investment funds direct;2002 August;93.9;173.7
1785;Property investment funds direct;2002 September;88.8;164.3
1786;Property investment funds direct;2002 October;93.9;179.9
1787;Property investment funds direct;2002 November;93.5;187.3
1788;Property investment funds direct;2002 December;86.5;182.9
1789;Property investment funds direct;2003 January;87.4;184.9
1790;Property investment funds direct;2003 February;86.6;183.1
1791;Property investment funds direct;2003 March;84.5;180.6
1792;Property investment funds direct;2003 April;85.8;191.9
1793;Property investment funds direct;2003 May;90.0;201.3
1794;Property investment funds direct;2003 June;90.1;201.7
1795;Property investment funds direct;2003 July;89.4;200.2
1796;Property investment funds direct;2003 August;89.4;200.7
1797;Property investment funds direct;2003 September;90.3;202.6
1798;Property investment funds direct;2003 October;89.9;203.6
1799;Property investment funds direct;2003 November;92.6;210.7
1800;Property investment funds Netherlands;1993 December;100.0;100.0
1801;Property investment funds Netherlands;1994 January;102.6;102.6
1802;Property investment funds Netherlands;1994 February;100.2;100.2
1803;Property investment funds Netherlands;1994 March;97.7;98.7
1804;Property investment funds Netherlands;1994 April;97.0;98.3
1805;Property investment funds Netherlands;1994 May;95.5;100.7
1806;Property investment funds Netherlands;1994 June;94.5;99.6
1807;Property investment funds Netherlands;1994 July;93.0;98.0
1808;Property investment funds Netherlands;1994 August;93.4;98.5
1809;Property investment funds Netherlands;1994 September;91.2;96.2
1810;Property investment funds Netherlands;1994 October;90.5;95.5
1811;Property investment funds Netherlands;1994 November;90.6;95.5
1812;Property investment funds Netherlands;1994 December;92.3;97.3
1813;Property investment funds Netherlands;1995 January;93.8;98.9
1814;Property investment funds Netherlands;1995 February;92.8;97.8
1815;Property investment funds Netherlands;1995 March;91.0;96.0
1816;Property investment funds Netherlands;1995 April;86.2;94.9
1817;Property investment funds Netherlands;1995 May;86.3;95.0
1818;Property investment funds Netherlands;1995 June;87.5;97.5
1819;Property investment funds Netherlands;1995 July;88.7;98.8
1820;Property investment funds Netherlands;1995 August;87.4;97.4
1821;Property investment funds Netherlands;1995 September;87.3;97.2
1822;Property investment funds Netherlands;1995 October;84.3;93.9
1823;Property investment funds Netherlands;1995 November;85.4;95.2
1824;Property investment funds Netherlands;1995 December;84.1;93.7
1825;Property investment funds Netherlands;1996 January;86.7;96.6
1826;Property investment funds Netherlands;1996 February;86.9;96.9
1827;Property investment funds Netherlands;1996 March;86.9;96.9
1828;Property investment funds Netherlands;1996 April;84.5;97.1
1829;Property investment funds Netherlands;1996 May;84.3;98.2
1830;Property investment funds Netherlands;1996 June;86.7;101.0
1831;Property investment funds Netherlands;1996 July;86.1;102.1
1832;Property investment funds Netherlands;1996 August;88.1;104.5
1833;Property investment funds Netherlands;1996 September;91.2;108.1
1834;Property investment funds Netherlands;1996 October;95.1;112.7
1835;Property investment funds Netherlands;1996 November;97.9;116.0
1836;Property investment funds Netherlands;1996 December;103.3;122.5
1837;Property investment funds Netherlands;1997 January;109.0;129.3
1838;Property investment funds Netherlands;1997 February;113.4;134.5
1839;Property investment funds Netherlands;1997 March;111.9;132.7
1840;Property investment funds Netherlands;1997 April;109.2;134.4
1841;Property investment funds Netherlands;1997 May;108.7;133.7
1842;Property investment funds Netherlands;1997 June;110.5;136.0
1843;Property investment funds Netherlands;1997 July;116.2;145.0
1844;Property investment funds Netherlands;1997 August;113.5;141.6
1845;Property investment funds Netherlands;1997 September;113.9;142.1
1846;Property investment funds Netherlands;1997 October;110.2;137.4
1847;Property investment funds Netherlands;1997 November;109.1;136.1
1848;Property investment funds Netherlands;1997 December;111.5;139.2
1849;Property investment funds Netherlands;1998 January;117.2;146.2
1850;Property investment funds Netherlands;1998 February;119.6;149.2
1851;Property investment funds Netherlands;1998 March;120.0;149.8
1852;Property investment funds Netherlands;1998 April;121.6;160.4
1853;Property investment funds Netherlands;1998 May;121.8;160.7
1854;Property investment funds Netherlands;1998 June;121.3;160.0
1855;Property investment funds Netherlands;1998 July;123.0;163.9
1856;Property investment funds Netherlands;1998 August;119.6;159.8
1857;Property investment funds Netherlands;1998 September;115.0;153.8
1858;Property investment funds Netherlands;1998 October;112.8;150.8
1859;Property investment funds Netherlands;1998 November;113.8;152.2
1860;Property investment funds Netherlands;1998 December;115.9;155.0
1861;Property investment funds Netherlands;1999 January;122.3;163.4
1862;Property investment funds Netherlands;1999 February;126.4;169.0
1863;Property investment funds Netherlands;1999 March;126.8;170.0
1864;Property investment funds Netherlands;1999 April;123.3;175.4
1865;Property investment funds Netherlands;1999 May;122.7;174.5
1866;Property investment funds Netherlands;1999 June;121.7;173.1
1867;Property investment funds Netherlands;1999 July;120.6;173.2
1868;Property investment funds Netherlands;1999 August;119.7;172.4
1869;Property investment funds Netherlands;1999 September;115.3;166.1
1870;Property investment funds Netherlands;1999 October;114.9;165.5
1871;Property investment funds Netherlands;1999 November;113.4;163.3
1872;Property investment funds Netherlands;1999 December;118.5;170.7
1873;Property investment funds Netherlands;2000 January;119.0;171.5
1874;Property investment funds Netherlands;2000 February;120.3;173.2
1875;Property investment funds Netherlands;2000 March;126.4;182.9
1876;Property investment funds Netherlands;2000 April;121.0;183.3
1877;Property investment funds Netherlands;2000 May;116.2;176.1
1878;Property investment funds Netherlands;2000 June;124.1;189.7
1879;Property investment funds Netherlands;2000 July;126.5;193.4
1880;Property investment funds Netherlands;2000 August;124.5;191.7
1881;Property investment funds Netherlands;2000 September;118.0;181.7
1882;Property investment funds Netherlands;2000 October;117.6;182.0
1883;Property investment funds Netherlands;2000 November;118.0;182.6
1884;Property investment funds Netherlands;2000 December;118.1;182.8
1885;Property investment funds Netherlands;2001 January;125.4;194.0
1886;Property investment funds Netherlands;2001 February;125.6;194.3
1887;Property investment funds Netherlands;2001 March;120.3;188.2
1888;Property investment funds Netherlands;2001 April;116.6;191.7
1889;Property investment funds Netherlands;2001 May;119.4;196.4
1890;Property investment funds Netherlands;2001 June;117.0;192.4
1891;Property investment funds Netherlands;2001 July;117.8;193.8
1892;Property investment funds Netherlands;2001 August;115.7;191.1
1893;Property investment funds Netherlands;2001 September;110.1;184.0
1894;Property investment funds Netherlands;2001 October;113.3;189.4
1895;Property investment funds Netherlands;2001 November;112.3;187.7
1896;Property investment funds Netherlands;2001 December;116.4;194.5
1897;Property investment funds Netherlands;2002 January;119.4;199.5
1898;Property investment funds Netherlands;2002 February;120.9;202.1
1899;Property investment funds Netherlands;2002 March;124.6;208.3
1900;Property investment funds Netherlands;2002 April;118.0;209.5
1901;Property investment funds Netherlands;2002 May;119.5;212.5
1902;Property investment funds Netherlands;2002 June;114.3;203.3
1903;Property investment funds Netherlands;2002 July;117.5;209.0
1904;Property investment funds Netherlands;2002 August;118.6;212.3
1905;Property investment funds Netherlands;2002 September;116.5;208.5
1906;Property investment funds Netherlands;2002 October;120.3;219.3
1907;Property investment funds Netherlands;2002 November;121.1;220.8
1908;Property investment funds Netherlands;2002 December;117.5;214.2
1909;Property investment funds Netherlands;2003 January;116.7;212.8
1910;Property investment funds Netherlands;2003 February;115.0;209.6
1911;Property investment funds Netherlands;2003 March;112.1;207.4
1912;Property investment funds Netherlands;2003 April;111.3;216.6
1913;Property investment funds Netherlands;2003 May;117.3;228.4
1914;Property investment funds Netherlands;2003 June;118.9;231.6
1915;Property investment funds Netherlands;2003 July;116.8;227.5
1916;Property investment funds Netherlands;2003 August;116.1;229.4
1917;Property investment funds Netherlands;2003 September;116.3;229.8
1918;Property investment funds Netherlands;2003 October;117.4;231.9
1919;Property investment funds Netherlands;2003 November;123.4;243.8
1920;Property investment funds worldwide;1993 December;100.0;100.0
1921;Property investment funds worldwide;1994 January;103.9;103.9
1922;Property investment funds worldwide;1994 February;100.0;100.0
1923;Property investment funds worldwide;1994 March;97.2;98.0
1924;Property investment funds worldwide;1994 April;92.8;94.6
1925;Property investment funds worldwide;1994 May;92.0;94.0
1926;Property investment funds worldwide;1994 June;90.4;92.3
1927;Property investment funds worldwide;1994 July;86.8;91.9
1928;Property investment funds worldwide;1994 August;84.5;89.5
1929;Property investment funds worldwide;1994 September;81.1;85.9
1930;Property investment funds worldwide;1994 October;79.5;84.3
1931;Property investment funds worldwide;1994 November;77.8;82.4
1932;Property investment funds worldwide;1994 December;76.6;81.1
1933;Property investment funds worldwide;1995 January;77.3;81.9
1934;Property investment funds worldwide;1995 February;73.7;78.2
1935;Property investment funds worldwide;1995 March;71.4;76.6
1936;Property investment funds worldwide;1995 April;73.1;78.4
1937;Property investment funds worldwide;1995 May;78.4;84.1
1938;Property investment funds worldwide;1995 June;75.6;84.5
1939;Property investment funds worldwide;1995 July;74.2;83.9
1940;Property investment funds worldwide;1995 August;71.9;81.3
1941;Property investment funds worldwide;1995 September;70.7;80.0
1942;Property investment funds worldwide;1995 October;70.6;79.9
1943;Property investment funds worldwide;1995 November;70.0;79.3
1944;Property investment funds worldwide;1995 December;70.1;79.4
1945;Property investment funds worldwide;1996 January;74.9;84.9
1946;Property investment funds worldwide;1996 February;74.3;84.1
1947;Property investment funds worldwide;1996 March;73.5;84.1
1948;Property investment funds worldwide;1996 April;74.2;85.9
1949;Property investment funds worldwide;1996 May;75.1;87.0
1950;Property investment funds worldwide;1996 June;76.6;88.8
1951;Property investment funds worldwide;1996 July;73.7;88.8
1952;Property investment funds worldwide;1996 August;75.3;90.8
1953;Property investment funds worldwide;1996 September;76.5;92.1
1954;Property investment funds worldwide;1996 October;76.1;91.9
1955;Property investment funds worldwide;1996 November;77.2;93.3
1956;Property investment funds worldwide;1996 December;80.9;97.8
1957;Property investment funds worldwide;1997 January;89.4;108.0
1958;Property investment funds worldwide;1997 February;96.0;116.0
1959;Property investment funds worldwide;1997 March;94.5;115.1
1960;Property investment funds worldwide;1997 April;94.2;115.9
1961;Property investment funds worldwide;1997 May;93.9;115.6
1962;Property investment funds worldwide;1997 June;100.4;123.5
1963;Property investment funds worldwide;1997 July;102.4;129.8
1964;Property investment funds worldwide;1997 August;95.8;121.5
1965;Property investment funds worldwide;1997 September;96.3;122.0
1966;Property investment funds worldwide;1997 October;90.5;115.1
1967;Property investment funds worldwide;1997 November;89.2;113.4
1968;Property investment funds worldwide;1997 December;91.7;116.5
1969;Property investment funds worldwide;1998 January;92.0;117.0
1970;Property investment funds worldwide;1998 February;92.7;117.9
1971;Property investment funds worldwide;1998 March;93.0;119.1
1972;Property investment funds worldwide;1998 April;91.6;118.5
1973;Property investment funds worldwide;1998 May;89.9;116.4
1974;Property investment funds worldwide;1998 June;91.4;118.3
1975;Property investment funds worldwide;1998 July;87.7;118.3
1976;Property investment funds worldwide;1998 August;81.5;110.0
1977;Property investment funds worldwide;1998 September;76.5;103.2
1978;Property investment funds worldwide;1998 October;76.9;104.2
1979;Property investment funds worldwide;1998 November;80.1;108.5
1980;Property investment funds worldwide;1998 December;82.5;111.7
1981;Property investment funds worldwide;1999 January;82.2;111.4
1982;Property investment funds worldwide;1999 February;83.6;113.3
1983;Property investment funds worldwide;1999 March;84.3;115.3
1984;Property investment funds worldwide;1999 April;90.3;123.4
1985;Property investment funds worldwide;1999 May;87.5;121.2
1986;Property investment funds worldwide;1999 June;90.5;125.4
1987;Property investment funds worldwide;1999 July;84.6;122.3
1988;Property investment funds worldwide;1999 August;83.0;119.9
