ID;Activiteiten;SoortUitgaven;Perioden;TotaalAanbiedersVeiligheidszorg_1;DienstJustitieleInrichtingen_2;Politie_3;OpenbaarMinisterieEnRechtspraak_4;OverigeAanbiedersMinisterieVJ_5;BijzondereOpsporingsdiensten_6;Douane_7;OverigeAanbiedersOverigeMinisteries_8;Jeugdzorg_9;ProvinciesEnGemeenten_10;Verzekeraars_11;RechtskundigeDienstverleners_12;BeveiligingsEnOpsporingsbedrijven_13;VerkoopBeveiligingsmaterialen_14;TotaalAanbiedersVeiligheidszorg_15;DienstJustitieleInrichtingen_16;Politie_17;OpenbaarMinisterieEnRechtspraak_18;OverigeAanbiedersMinisterieVJ_19;BijzondereOpsporingsdiensten_20;Douane_21;OverigeAanbiedersOverigeMinisteries_22;Jeugdzorg_23;ProvinciesEnGemeenten_24;Verzekeraars_25;RechtskundigeDienstverleners_26;BeveiligingsEnOpsporingsbedrijven_27;VerkoopBeveiligingsmaterialen_28;TotaalAanbiedersVeiligheidszorg_29;DienstJustitieleInrichtingen_30;Politie_31;OpenbaarMinisterieEnRechtspraak_32;OverigeAanbiedersMinisterieVJ_33;BijzondereOpsporingsdiensten_34;Douane_35;OverigeAanbiedersOverigeMinisteries_36;Jeugdzorg_37;ProvinciesEnGemeenten_38;Verzekeraars_39;RechtskundigeDienstverleners_40;BeveiligingsEnOpsporingsbedrijven_41;VerkoopBeveiligingsmaterialen_42;TotaalAanbiedersVeiligheidszorg_43;DienstJustitieleInrichtingen_44;Politie_45;OpenbaarMinisterieEnRechtspraak_46;OverigeAanbiedersMinisterieVJ_47;BijzondereOpsporingsdiensten_48;Douane_49;OverigeAanbiedersOverigeMinisteries_50;Jeugdzorg_51;ProvinciesEnGemeenten_52;Verzekeraars_53;RechtskundigeDienstverleners_54;BeveiligingsEnOpsporingsbedrijven_55;VerkoopBeveiligingsmaterialen_56
246;Tenuitvoerlegging;Materiële uitgaven;2010;1241.8;1163.2;;;78.6;;;;;;;;;;1130.7;1059.1;;;71.6;;;;;;;;;;133.4;134.9;;;114.6;;;;;;;;;;-0.6;-0.2;;;-6.8;;;;;;;;;
247;Tenuitvoerlegging;Materiële uitgaven;2011;1284.8;1213.8;;;71.0;;;;;;;;;;1159.4;1095.3;;;64.0;;;;;;;;;;136.8;139.5;;;102.5;;;;;;;;;;2.5;3.4;;;-10.5;;;;;;;;;
248;Tenuitvoerlegging;Materiële uitgaven;2012;1275.6;1213.3;;;62.3;;;;;;;;;;1127.4;1072.4;;;55.0;;;;;;;;;;133.0;136.6;;;88.1;;;;;;;;;;-2.8;-2.1;;;-14.0;;;;;;;;;
249;Tenuitvoerlegging;Materiële uitgaven;2013;1412.3;1343.8;;;68.5;;;;;;;;;;1247.0;1186.5;;;60.5;;;;;;;;;;147.1;151.1;;;96.8;;;;;;;;;;10.6;10.6;;;9.9;;;;;;;;;
250;Tenuitvoerlegging;Materiële uitgaven;2014;1325.2;1262.8;;;62.4;;;;;;;;;;1159.7;1105.0;;;54.6;;;;;;;;;;136.8;140.8;;;87.5;;;;;;;;;;-7.0;-6.9;;;-9.6;;;;;;;;;
251;Tenuitvoerlegging;Materiële uitgaven;2015;1279.6;1209.0;;;70.6;;;;;;;;;;1106.4;1045.4;;;61.0;;;;;;;;;;130.6;133.2;;;97.7;;;;;;;;;;-4.6;-5.4;;;11.7;;;;;;;;;
252;Ondersteuning van slachtoffers;Totaal uitgaven;2002;26.0;;;;26.0;;;;;;;;;;27.7;;;;27.7;;;;;;;;;;81.2;;;;81.2;;;;;;;;;;;;;;;;;;;;;;;
253;Ondersteuning van slachtoffers;Totaal uitgaven;2003;28.0;;;;28.0;;;;;;;;;;28.7;;;;28.7;;;;;;;;;;84.4;;;;84.4;;;;;;;;;;3.9;;;;3.9;;;;;;;;;
254;Ondersteuning van slachtoffers;Totaal uitgaven;2004;32.0;;;;32.0;;;;;;;;;;32.6;;;;32.6;;;;;;;;;;95.8;;;;95.8;;;;;;;;;;13.4;;;;13.4;;;;;;;;;
255;Ondersteuning van slachtoffers;Totaal uitgaven;2005;34.0;;;;34.0;;;;;;;;;;34.0;;;;34.0;;;;;;;;;;100.0;;;;100.0;;;;;;;;;;4.4;;;;4.4;;;;;;;;;
256;Ondersteuning van slachtoffers;Totaal uitgaven;2006;35.7;;;;35.7;;;;;;;;;;35.4;;;;35.4;;;;;;;;;;103.9;;;;103.9;;;;;;;;;;3.9;;;;3.9;;;;;;;;;
257;Ondersteuning van slachtoffers;Totaal uitgaven;2007;41.8;;;;41.8;;;;;;;;;;40.4;;;;40.4;;;;;;;;;;118.5;;;;118.5;;;;;;;;;;14.1;;;;14.1;;;;;;;;;
258;Ondersteuning van slachtoffers;Totaal uitgaven;2008;44.2;;;;44.2;;;;;;;;;;41.2;;;;41.2;;;;;;;;;;120.9;;;;120.9;;;;;;;;;;2.0;;;;2.0;;;;;;;;;
259;Ondersteuning van slachtoffers;Totaal uitgaven;2009;45.1;;;;45.1;;;;;;;;;;41.4;;;;41.4;;;;;;;;;;121.6;;;;121.6;;;;;;;;;;0.5;;;;0.5;;;;;;;;;
260;Ondersteuning van slachtoffers;Totaal uitgaven;2010;43.4;;;;43.4;;;;;;;;;;38.6;;;;38.6;;;;;;;;;;113.2;;;;113.2;;;;;;;;;;-6.9;;;;-6.9;;;;;;;;;
261;Ondersteuning van slachtoffers;Totaal uitgaven;2011;46.4;;;;46.4;;;;;;;;;;40.9;;;;40.9;;;;;;;;;;120.0;;;;120.0;;;;;;;;;;6.0;;;;6.0;;;;;;;;;
262;Ondersteuning van slachtoffers;Totaal uitgaven;2012;50.1;;;;50.1;;;;;;;;;;43.5;;;;43.5;;;;;;;;;;127.6;;;;127.6;;;;;;;;;;6.3;;;;6.3;;;;;;;;;
263;Ondersteuning van slachtoffers;Totaal uitgaven;2013;53.5;;;;53.5;;;;;;;;;;46.1;;;;46.1;;;;;;;;;;135.3;;;;135.3;;;;;;;;;;6.0;;;;6.0;;;;;;;;;
264;Ondersteuning van slachtoffers;Totaal uitgaven;2014;59.0;;;;59.0;;;;;;;;;;50.7;;;;50.7;;;;;;;;;;148.9;;;;148.9;;;;;;;;;;10.1;;;;10.1;;;;;;;;;
265;Ondersteuning van slachtoffers;Totaal uitgaven;2015;64.1;;;;64.1;;;;;;;;;;54.7;;;;54.7;;;;;;;;;;160.6;;;;160.6;;;;;;;;;;7.9;;;;7.9;;;;;;;;;
266;Ondersteuning van slachtoffers;Personele uitgaven;2002;10.4;;;;10.4;;;;;;;;;;11.3;;;;11.3;;;;;;;;;;81.3;;;;81.3;;;;;;;;;;;;;;;;;;;;;;;
267;Ondersteuning van slachtoffers;Personele uitgaven;2003;11.0;;;;11.0;;;;;;;;;;11.5;;;;11.5;;;;;;;;;;82.9;;;;82.9;;;;;;;;;;2.1;;;;2.1;;;;;;;;;
268;Ondersteuning van slachtoffers;Personele uitgaven;2004;12.3;;;;12.3;;;;;;;;;;12.5;;;;12.5;;;;;;;;;;90.4;;;;90.4;;;;;;;;;;9.0;;;;9.0;;;;;;;;;
269;Ondersteuning van slachtoffers;Personele uitgaven;2005;13.8;;;;13.8;;;;;;;;;;13.8;;;;13.8;;;;;;;;;;100.0;;;;100.0;;;;;;;;;;10.6;;;;10.6;;;;;;;;;
270;Ondersteuning van slachtoffers;Personele uitgaven;2006;15.6;;;;15.6;;;;;;;;;;15.5;;;;15.5;;;;;;;;;;111.6;;;;111.6;;;;;;;;;;11.6;;;;11.6;;;;;;;;;
271;Ondersteuning van slachtoffers;Personele uitgaven;2007;16.1;;;;16.1;;;;;;;;;;15.4;;;;15.4;;;;;;;;;;111.0;;;;111.0;;;;;;;;;;-0.6;;;;-0.6;;;;;;;;;
272;Ondersteuning van slachtoffers;Personele uitgaven;2008;18.8;;;;18.8;;;;;;;;;;17.3;;;;17.3;;;;;;;;;;124.9;;;;124.9;;;;;;;;;;12.6;;;;12.6;;;;;;;;;
273;Ondersteuning van slachtoffers;Personele uitgaven;2009;19.7;;;;19.7;;;;;;;;;;17.6;;;;17.6;;;;;;;;;;126.9;;;;126.9;;;;;;;;;;1.6;;;;1.6;;;;;;;;;
274;Ondersteuning van slachtoffers;Personele uitgaven;2010;21.3;;;;21.3;;;;;;;;;;18.4;;;;18.4;;;;;;;;;;132.8;;;;132.8;;;;;;;;;;4.7;;;;4.7;;;;;;;;;
275;Ondersteuning van slachtoffers;Personele uitgaven;2011;23.3;;;;23.3;;;;;;;;;;20.1;;;;20.1;;;;;;;;;;144.8;;;;144.8;;;;;;;;;;9.1;;;;9.1;;;;;;;;;
276;Ondersteuning van slachtoffers;Personele uitgaven;2012;23.6;;;;23.6;;;;;;;;;;20.0;;;;20.0;;;;;;;;;;144.7;;;;144.7;;;;;;;;;;-0.1;;;;-0.1;;;;;;;;;
277;Ondersteuning van slachtoffers;Personele uitgaven;2013;26.9;;;;26.9;;;;;;;;;;22.6;;;;22.6;;;;;;;;;;163.3;;;;163.3;;;;;;;;;;12.8;;;;12.8;;;;;;;;;
278;Ondersteuning van slachtoffers;Personele uitgaven;2014;27.7;;;;27.7;;;;;;;;;;23.3;;;;23.3;;;;;;;;;;168.5;;;;168.5;;;;;;;;;;3.2;;;;3.2;;;;;;;;;
279;Ondersteuning van slachtoffers;Personele uitgaven;2015;32.2;;;;32.2;;;;;;;;;;27.1;;;;27.1;;;;;;;;;;195.7;;;;195.7;;;;;;;;;;16.2;;;;16.2;;;;;;;;;
280;Ondersteuning van slachtoffers;Materiële uitgaven;2002;15.6;;;;15.6;;;;;;;;;;16.4;;;;16.4;;;;;;;;;;81.2;;;;81.2;;;;;;;;;;;;;;;;;;;;;;;
281;Ondersteuning van slachtoffers;Materiële uitgaven;2003;17.0;;;;17.0;;;;;;;;;;17.3;;;;17.3;;;;;;;;;;85.4;;;;85.4;;;;;;;;;;5.2;;;;5.2;;;;;;;;;
282;Ondersteuning van slachtoffers;Materiële uitgaven;2004;19.8;;;;19.8;;;;;;;;;;20.1;;;;20.1;;;;;;;;;;99.4;;;;99.4;;;;;;;;;;16.4;;;;16.4;;;;;;;;;
283;Ondersteuning van slachtoffers;Materiële uitgaven;2005;20.2;;;;20.2;;;;;;;;;;20.2;;;;20.2;;;;;;;;;;100.0;;;;100.0;;;;;;;;;;0.6;;;;0.6;;;;;;;;;
284;Ondersteuning van slachtoffers;Materiële uitgaven;2006;20.1;;;;20.1;;;;;;;;;;19.9;;;;19.9;;;;;;;;;;98.5;;;;98.5;;;;;;;;;;-1.5;;;;-1.5;;;;;;;;;
285;Ondersteuning van slachtoffers;Materiële uitgaven;2007;25.7;;;;25.7;;;;;;;;;;25.0;;;;25.0;;;;;;;;;;123.7;;;;123.7;;;;;;;;;;25.5;;;;25.5;;;;;;;;;
286;Ondersteuning van slachtoffers;Materiële uitgaven;2008;25.4;;;;25.4;;;;;;;;;;23.9;;;;23.9;;;;;;;;;;118.2;;;;118.2;;;;;;;;;;-4.4;;;;-4.4;;;;;;;;;
287;Ondersteuning van slachtoffers;Materiële uitgaven;2009;25.4;;;;25.4;;;;;;;;;;23.8;;;;23.8;;;;;;;;;;117.9;;;;117.9;;;;;;;;;;-0.3;;;;-0.3;;;;;;;;;
288;Ondersteuning van slachtoffers;Materiële uitgaven;2010;22.2;;;;22.2;;;;;;;;;;20.2;;;;20.2;;;;;;;;;;99.8;;;;99.8;;;;;;;;;;-15.3;;;;-15.3;;;;;;;;;
289;Ondersteuning van slachtoffers;Materiële uitgaven;2011;23.1;;;;23.1;;;;;;;;;;20.8;;;;20.8;;;;;;;;;;103.0;;;;103.0;;;;;;;;;;3.2;;;;3.2;;;;;;;;;
290;Ondersteuning van slachtoffers;Materiële uitgaven;2012;26.5;;;;26.5;;;;;;;;;;23.4;;;;23.4;;;;;;;;;;115.9;;;;115.9;;;;;;;;;;12.5;;;;12.5;;;;;;;;;
291;Ondersteuning van slachtoffers;Materiële uitgaven;2013;26.6;;;;26.6;;;;;;;;;;23.5;;;;23.5;;;;;;;;;;116.2;;;;116.2;;;;;;;;;;0.2;;;;0.2;;;;;;;;;
292;Ondersteuning van slachtoffers;Materiële uitgaven;2014;31.3;;;;31.3;;;;;;;;;;27.4;;;;27.4;;;;;;;;;;135.5;;;;135.5;;;;;;;;;;16.7;;;;16.7;;;;;;;;;
293;Ondersteuning van slachtoffers;Materiële uitgaven;2015;31.9;;;;31.9;;;;;;;;;;27.6;;;;27.6;;;;;;;;;;136.6;;;;136.6;;;;;;;;;;0.8;;;;0.8;;;;;;;;;
294;Ondersteuning van verdachten en daders;Totaal uitgaven;2002;348.8;;;;86.5;;;;25.8;;;236.5;;;369.5;;;;93.0;;;;27.9;;;248.6;;;92.3;;;;112.5;;;;74.1;;;88.8;;;;;;;;;;;;;;;;
295;Ondersteuning van verdachten en daders;Totaal uitgaven;2003;366.1;;;;79.5;;;;28.8;;;257.8;;;377.3;;;;82.2;;;;29.7;;;265.3;;;94.2;;;;99.5;;;;79.0;;;94.8;;;2.1;;;;-11.6;;;;6.6;;;6.7;;
296;Ondersteuning van verdachten en daders;Totaal uitgaven;2004;376.8;;;;81.7;;;;34.8;;;260.4;;;383.4;;;;83.1;;;;35.5;;;264.7;;;95.8;;;;100.6;;;;94.2;;;94.5;;;1.6;;;;1.1;;;;19.3;;;-0.2;;
297;Ondersteuning van verdachten en daders;Totaal uitgaven;2005;400.3;;;;82.6;;;;37.7;;;280.0;;;400.3;;;;82.6;;;;37.7;;;280.0;;;100.0;;;;100.0;;;;100.0;;;100.0;;;4.4;;;;-0.6;;;;6.1;;;5.8;;
298;Ondersteuning van verdachten en daders;Totaal uitgaven;2006;493.7;;;;93.4;;;;49.7;;;350.6;;;488.0;;;;92.5;;;;48.9;;;346.6;;;121.9;;;;111.9;;;;129.8;;;123.8;;;21.9;;;;11.9;;;;29.8;;;23.8;;
299;Ondersteuning van verdachten en daders;Totaal uitgaven;2007;526.4;;;;109.1;;;;47.6;;;369.7;;;509.9;;;;104.9;;;;45.4;;;359.7;;;127.4;;;;126.9;;;;120.5;;;128.4;;;4.5;;;;13.4;;;;-7.2;;;3.8;;
300;Ondersteuning van verdachten en daders;Totaal uitgaven;2008;569.7;;;;130.4;;;;53.4;;;386.0;;;536.0;;;;120.8;;;;48.9;;;366.4;;;133.9;;;;146.1;;;;129.7;;;130.8;;;5.1;;;;15.2;;;;7.6;;;1.9;;
301;Ondersteuning van verdachten en daders;Totaal uitgaven;2009;650.6;;;;151.3;;;;57.9;;;441.3;;;601.4;;;;136.8;;;;50.6;;;414.0;;;150.2;;;;165.6;;;;134.4;;;147.8;;;12.2;;;;13.3;;;;3.7;;;13.0;;
302;Ondersteuning van verdachten en daders;Totaal uitgaven;2010;655.9;;;;152.1;;;;60.2;;;443.5;;;595.1;;;;133.5;;;;50.8;;;410.8;;;148.7;;;;161.6;;;;134.9;;;146.7;;;-1.0;;;;-2.4;;;;0.3;;;-0.8;;
303;Ondersteuning van verdachten en daders;Totaal uitgaven;2011;676.6;;;;159.9;;;;62.9;;;453.7;;;602.0;;;;139.2;;;;52.2;;;410.7;;;150.4;;;;168.4;;;;138.6;;;146.7;;;1.2;;;;4.2;;;;2.7;;;0.0;;
304;Ondersteuning van verdachten en daders;Totaal uitgaven;2012;704.0;;;;174.0;;;;66.7;;;463.3;;;612.3;;;;148.6;;;;54.4;;;409.2;;;152.9;;;;179.8;;;;144.5;;;146.2;;;1.7;;;;6.8;;;;4.3;;;-0.3;;
305;Ondersteuning van verdachten en daders;Totaal uitgaven;2013;707.7;;;;174.7;;;;65.1;;;467.9;;;604.7;;;;148.3;;;;53.2;;;403.2;;;151.0;;;;179.4;;;;141.2;;;144.0;;;-1.2;;;;-0.2;;;;-2.3;;;-1.5;;
306;Ondersteuning van verdachten en daders;Totaal uitgaven;2014;709.3;;;;174.6;;;;62.2;;;472.6;;;601.3;;;;147.9;;;;50.1;;;403.3;;;150.2;;;;178.9;;;;133.0;;;144.0;;;-0.6;;;;-0.3;;;;-5.8;;;0.0;;
307;Ondersteuning van verdachten en daders;Totaal uitgaven;2015;707.2;;;;174.6;;;;60.1;;;472.6;;;595.7;;;;147.2;;;;47.8;;;400.7;;;148.8;;;;178.1;;;;127.0;;;143.1;;;-0.9;;;;-0.5;;;;-4.5;;;-0.6;;
308;Ondersteuning van verdachten en daders;Personele uitgaven;2002;238.7;;;;67.5;;;;20.6;;;150.6;;;253.7;;;;73.0;;;;22.5;;;158.3;;;92.6;;;;110.6;;;;74.6;;;89.0;;;;;;;;;;;;;;;;
309;Ondersteuning van verdachten en daders;Personele uitgaven;2003;248.6;;;;61.5;;;;23.0;;;164.0;;;256.6;;;;64.0;;;;23.9;;;168.8;;;93.7;;;;97.0;;;;79.3;;;94.9;;;1.1;;;;-12.3;;;;6.2;;;6.6;;
310;Ondersteuning van verdachten en daders;Personele uitgaven;2004;254.6;;;;61.4;;;;27.8;;;165.5;;;259.1;;;;62.5;;;;28.4;;;168.2;;;94.6;;;;94.7;;;;94.3;;;94.5;;;1.0;;;;-2.3;;;;19.0;;;-0.3;;
311;Ondersteuning van verdachten en daders;Personele uitgaven;2005;274.0;;;;66.0;;;;30.1;;;178.0;;;274.0;;;;66.0;;;;30.1;;;178.0;;;100.0;;;;100.0;;;;100.0;;;100.0;;;5.8;;;;5.6;;;;6.0;;;5.8;;
312;Ondersteuning van verdachten en daders;Personele uitgaven;2006;338.2;;;;75.8;;;;39.3;;;223.2;;;334.3;;;;75.0;;;;38.6;;;220.6;;;122.0;;;;113.7;;;;128.2;;;124.0;;;22.0;;;;13.7;;;;28.2;;;24.0;;
313;Ondersteuning van verdachten en daders;Personele uitgaven;2007;359.0;;;;83.0;;;;38.6;;;237.4;;;347.1;;;;79.4;;;;36.7;;;230.9;;;126.6;;;;120.4;;;;121.9;;;129.8;;;3.8;;;;5.9;;;;-4.9;;;4.7;;
314;Ondersteuning van verdachten en daders;Personele uitgaven;2008;398.0;;;;108.3;;;;42.5;;;247.2;;;373.2;;;;100.0;;;;38.6;;;234.6;;;136.2;;;;151.6;;;;128.2;;;131.8;;;7.5;;;;25.9;;;;5.2;;;1.6;;
315;Ondersteuning van verdachten en daders;Personele uitgaven;2009;456.1;;;;127.2;;;;46.2;;;282.7;;;419.1;;;;114.1;;;;39.7;;;265.2;;;152.9;;;;173.0;;;;132.0;;;149.0;;;12.3;;;;14.1;;;;2.9;;;13.0;;
316;Ondersteuning van verdachten en daders;Personele uitgaven;2010;458.6;;;;126.4;;;;48.1;;;284.1;;;413.1;;;;110.1;;;;39.8;;;263.2;;;150.7;;;;166.8;;;;132.2;;;147.9;;;-1.4;;;;-3.5;;;;0.2;;;-0.8;;
317;Ondersteuning van verdachten en daders;Personele uitgaven;2011;473.5;;;;132.6;;;;50.3;;;290.6;;;418.3;;;;114.5;;;;40.8;;;263.0;;;152.6;;;;173.5;;;;135.5;;;147.8;;;1.3;;;;4.0;;;;2.5;;;0.0;;
318;Ondersteuning van verdachten en daders;Personele uitgaven;2012;494.2;;;;144.2;;;;53.3;;;296.7;;;426.9;;;;122.2;;;;42.6;;;262.1;;;155.8;;;;185.2;;;;141.5;;;147.3;;;2.0;;;;6.7;;;;4.4;;;-0.4;;
319;Ondersteuning van verdachten en daders;Personele uitgaven;2013;498.6;;;;146.9;;;;52.0;;;299.7;;;423.6;;;;123.7;;;;41.6;;;258.2;;;154.6;;;;187.5;;;;138.3;;;145.1;;;-0.8;;;;1.3;;;;-2.2;;;-1.5;;
320;Ondersteuning van verdachten en daders;Personele uitgaven;2014;498.6;;;;146.1;;;;49.7;;;302.8;;;420.5;;;;123.0;;;;39.2;;;258.4;;;153.5;;;;186.3;;;;130.1;;;145.2;;;-0.7;;;;-0.6;;;;-5.9;;;0.1;;
321;Ondersteuning van verdachten en daders;Personele uitgaven;2015;497.7;;;;146.9;;;;48.0;;;302.8;;;417.4;;;;123.3;;;;37.4;;;256.7;;;152.3;;;;186.8;;;;124.2;;;144.3;;;-0.7;;;;0.2;;;;-4.5;;;-0.6;;
322;Ondersteuning van verdachten en daders;Materiële uitgaven;2002;110.1;;;;19.0;;;;5.2;;;85.9;;;115.8;;;;20.0;;;;5.4;;;90.3;;;91.7;;;;120.2;;;;71.9;;;88.5;;;;;;;;;;;;;;;;
323;Ondersteuning van verdachten en daders;Materiële uitgaven;2003;117.5;;;;17.9;;;;5.8;;;93.8;;;120.6;;;;18.2;;;;5.9;;;96.5;;;95.5;;;;109.4;;;;77.8;;;94.6;;;4.2;;;;-9.0;;;;8.1;;;6.9;;
324;Ondersteuning van verdachten en daders;Materiële uitgaven;2004;122.2;;;;20.3;;;;7.0;;;94.9;;;124.3;;;;20.6;;;;7.1;;;96.5;;;98.4;;;;124.0;;;;93.8;;;94.6;;;3.0;;;;13.4;;;;20.7;;;0.0;;
325;Ondersteuning van verdachten en daders;Materiële uitgaven;2005;126.3;;;;16.6;;;;7.6;;;102.1;;;126.3;;;;16.6;;;;7.6;;;102.1;;;100.0;;;;100.0;;;;100.0;;;100.0;;;1.6;;;;-19.4;;;;6.6;;;5.8;;
326;Ondersteuning van verdachten en daders;Materiële uitgaven;2006;155.5;;;;17.6;;;;10.4;;;127.4;;;153.7;;;;17.4;;;;10.3;;;126.0;;;121.7;;;;104.7;;;;136.4;;;123.4;;;21.7;;;;4.7;;;;36.4;;;23.4;;
327;Ondersteuning van verdachten en daders;Materiële uitgaven;2007;167.4;;;;26.1;;;;9.0;;;132.3;;;162.9;;;;25.4;;;;8.7;;;128.7;;;129.0;;;;152.8;;;;115.0;;;126.1;;;5.9;;;;45.9;;;;-15.7;;;2.2;;
328;Ondersteuning van verdachten en daders;Materiële uitgaven;2008;171.8;;;;22.0;;;;10.9;;;138.8;;;162.8;;;;20.7;;;;10.3;;;131.8;;;128.9;;;;124.5;;;;135.4;;;129.1;;;-0.1;;;;-18.5;;;;17.7;;;2.4;;
329;Ondersteuning van verdachten en daders;Materiële uitgaven;2009;194.4;;;;24.2;;;;11.6;;;158.6;;;182.4;;;;22.7;;;;10.9;;;148.8;;;144.4;;;;136.2;;;;144.1;;;145.8;;;12.1;;;;9.4;;;;6.4;;;12.9;;
330;Ondersteuning van verdachten en daders;Materiële uitgaven;2010;197.2;;;;25.7;;;;12.1;;;159.4;;;182.1;;;;23.4;;;;11.0;;;147.7;;;144.2;;;;140.6;;;;145.5;;;144.7;;;-0.2;;;;3.2;;;;1.0;;;-0.8;;
331;Ondersteuning van verdachten en daders;Materiële uitgaven;2011;203.1;;;;27.4;;;;12.7;;;163.1;;;183.7;;;;24.7;;;;11.4;;;147.6;;;145.5;;;;148.4;;;;150.7;;;144.6;;;0.9;;;;5.5;;;;3.6;;;0.0;;
332;Ondersteuning van verdachten en daders;Materiële uitgaven;2012;209.8;;;;29.9;;;;13.4;;;166.6;;;185.4;;;;26.4;;;;11.9;;;147.1;;;146.8;;;;158.5;;;;156.5;;;144.2;;;0.9;;;;6.9;;;;3.8;;;-0.3;;
333;Ondersteuning van verdachten en daders;Materiële uitgaven;2013;209.1;;;;27.8;;;;13.1;;;168.3;;;181.1;;;;24.5;;;;11.6;;;145.0;;;143.4;;;;147.4;;;;152.7;;;142.1;;;-2.3;;;;-7.0;;;;-2.5;;;-1.5;;
334;Ondersteuning van verdachten en daders;Materiële uitgaven;2014;210.8;;;;28.5;;;;12.5;;;169.8;;;180.7;;;;24.9;;;;10.9;;;144.9;;;143.1;;;;149.6;;;;144.5;;;142.0;;;-0.2;;;;1.5;;;;-5.3;;;-0.1;;
335;Ondersteuning van verdachten en daders;Materiële uitgaven;2015;209.5;;;;27.6;;;;12.1;;;169.8;;;178.3;;;;23.9;;;;10.4;;;144.0;;;141.2;;;;143.6;;;;137.9;;;141.1;;;-1.3;;;;-4.0;;;;-4.6;;;-0.6;;
336;Rechtskundige Dienstverlening;Totaal uitgaven;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
337;Rechtskundige Dienstverlening;Totaal uitgaven;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
338;Rechtskundige Dienstverlening;Totaal uitgaven;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
339;Rechtskundige Dienstverlening;Totaal uitgaven;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
340;Rechtskundige Dienstverlening;Totaal uitgaven;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
341;Rechtskundige Dienstverlening;Totaal uitgaven;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
342;Rechtskundige Dienstverlening;Totaal uitgaven;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
343;Rechtskundige Dienstverlening;Totaal uitgaven;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
344;Rechtskundige Dienstverlening;Totaal uitgaven;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
345;Rechtskundige Dienstverlening;Totaal uitgaven;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
346;Rechtskundige Dienstverlening;Totaal uitgaven;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
347;Rechtskundige Dienstverlening;Totaal uitgaven;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
348;Rechtskundige Dienstverlening;Totaal uitgaven;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
349;Rechtskundige Dienstverlening;Totaal uitgaven;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
350;Rechtskundige Dienstverlening;Personele uitgaven;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
351;Rechtskundige Dienstverlening;Personele uitgaven;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
352;Rechtskundige Dienstverlening;Personele uitgaven;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
353;Rechtskundige Dienstverlening;Personele uitgaven;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
354;Rechtskundige Dienstverlening;Personele uitgaven;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
355;Rechtskundige Dienstverlening;Personele uitgaven;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
356;Rechtskundige Dienstverlening;Personele uitgaven;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
357;Rechtskundige Dienstverlening;Personele uitgaven;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
358;Rechtskundige Dienstverlening;Personele uitgaven;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
