ID;Emissiebronnen;EmissiesNaarLucht;Perioden;EmissiesNaarLucht_1
9171;"Binnenvaart; personenvervoer";Distikstofoxide (N20);2017;0.0
9172;"Binnenvaart; personenvervoer";Distikstofoxide (N20);2018;0.0
9173;"Binnenvaart; personenvervoer";Distikstofoxide (N20);2019;0.0
9174;"Binnenvaart; personenvervoer";Distikstofoxide (N20);2020;0.0
9175;"Binnenvaart; personenvervoer";Distikstofoxide (N20);2021;0.0
9176;"Binnenvaart; personenvervoer";Distikstofoxide (N20);2022;0.0
9177;"Binnenvaart; personenvervoer";Distikstofoxide (N20);2023;0.0
9178;"Binnenvaart; personenvervoer";Ammoniak (NH3);1990;0.0
9179;"Binnenvaart; personenvervoer";Ammoniak (NH3);1995;0.0
9180;"Binnenvaart; personenvervoer";Ammoniak (NH3);2000;0.0
9181;"Binnenvaart; personenvervoer";Ammoniak (NH3);2001;0.0
9182;"Binnenvaart; personenvervoer";Ammoniak (NH3);2002;0.0
9183;"Binnenvaart; personenvervoer";Ammoniak (NH3);2003;0.0
9184;"Binnenvaart; personenvervoer";Ammoniak (NH3);2004;0.0
9185;"Binnenvaart; personenvervoer";Ammoniak (NH3);2005;0.0
9186;"Binnenvaart; personenvervoer";Ammoniak (NH3);2006;0.0
9187;"Binnenvaart; personenvervoer";Ammoniak (NH3);2007;0.0
9188;"Binnenvaart; personenvervoer";Ammoniak (NH3);2008;0.0
9189;"Binnenvaart; personenvervoer";Ammoniak (NH3);2009;0.0
9190;"Binnenvaart; personenvervoer";Ammoniak (NH3);2010;0.0
9191;"Binnenvaart; personenvervoer";Ammoniak (NH3);2011;0.0
9192;"Binnenvaart; personenvervoer";Ammoniak (NH3);2012;0.0
9193;"Binnenvaart; personenvervoer";Ammoniak (NH3);2013;0.0
9194;"Binnenvaart; personenvervoer";Ammoniak (NH3);2014;0.0
9195;"Binnenvaart; personenvervoer";Ammoniak (NH3);2015;0.0
9196;"Binnenvaart; personenvervoer";Ammoniak (NH3);2016;0.0
9197;"Binnenvaart; personenvervoer";Ammoniak (NH3);2017;0.0
9198;"Binnenvaart; personenvervoer";Ammoniak (NH3);2018;0.0
9199;"Binnenvaart; personenvervoer";Ammoniak (NH3);2019;0.0
9200;"Binnenvaart; personenvervoer";Ammoniak (NH3);2020;0.0
9201;"Binnenvaart; personenvervoer";Ammoniak (NH3);2021;0.0
9202;"Binnenvaart; personenvervoer";Ammoniak (NH3);2022;0.0
9203;"Binnenvaart; personenvervoer";Ammoniak (NH3);2023;0.0
9204;"Binnenvaart; personenvervoer";Stikstofoxiden (NOx);1990;1.6
9205;"Binnenvaart; personenvervoer";Stikstofoxiden (NOx);1995;1.8
9206;"Binnenvaart; personenvervoer";Stikstofoxiden (NOx);2000;1.8
9207;"Binnenvaart; personenvervoer";Stikstofoxiden (NOx);2001;1.8
9208;"Binnenvaart; personenvervoer";Stikstofoxiden (NOx);2002;1.8
9209;"Binnenvaart; personenvervoer";Stikstofoxiden (NOx);2003;1.8
9210;"Binnenvaart; personenvervoer";Stikstofoxiden (NOx);2004;1.8
9211;"Binnenvaart; personenvervoer";Stikstofoxiden (NOx);2005;1.8
9212;"Binnenvaart; personenvervoer";Stikstofoxiden (NOx);2006;1.8
9213;"Binnenvaart; personenvervoer";Stikstofoxiden (NOx);2007;1.8
9214;"Binnenvaart; personenvervoer";Stikstofoxiden (NOx);2008;1.8
9215;"Binnenvaart; personenvervoer";Stikstofoxiden (NOx);2009;1.8
9216;"Binnenvaart; personenvervoer";Stikstofoxiden (NOx);2010;1.8
9217;"Binnenvaart; personenvervoer";Stikstofoxiden (NOx);2011;1.8
9218;"Binnenvaart; personenvervoer";Stikstofoxiden (NOx);2012;1.8
9219;"Binnenvaart; personenvervoer";Stikstofoxiden (NOx);2013;1.8
9220;"Binnenvaart; personenvervoer";Stikstofoxiden (NOx);2014;1.8
9221;"Binnenvaart; personenvervoer";Stikstofoxiden (NOx);2015;1.8
9222;"Binnenvaart; personenvervoer";Stikstofoxiden (NOx);2016;1.8
9223;"Binnenvaart; personenvervoer";Stikstofoxiden (NOx);2017;1.8
9224;"Binnenvaart; personenvervoer";Stikstofoxiden (NOx);2018;1.8
9225;"Binnenvaart; personenvervoer";Stikstofoxiden (NOx);2019;1.8
9226;"Binnenvaart; personenvervoer";Stikstofoxiden (NOx);2020;1.8
9227;"Binnenvaart; personenvervoer";Stikstofoxiden (NOx);2021;1.8
9228;"Binnenvaart; personenvervoer";Stikstofoxiden (NOx);2022;1.7
9229;"Binnenvaart; personenvervoer";Stikstofoxiden (NOx);2023;1.6
9230;"Binnenvaart; personenvervoer";Zwaveldioxide (SO2);1990;0.1
9231;"Binnenvaart; personenvervoer";Zwaveldioxide (SO2);1995;0.1
9232;"Binnenvaart; personenvervoer";Zwaveldioxide (SO2);2000;0.1
9233;"Binnenvaart; personenvervoer";Zwaveldioxide (SO2);2001;0.1
9234;"Binnenvaart; personenvervoer";Zwaveldioxide (SO2);2002;0.1
9235;"Binnenvaart; personenvervoer";Zwaveldioxide (SO2);2003;0.1
9236;"Binnenvaart; personenvervoer";Zwaveldioxide (SO2);2004;0.1
9237;"Binnenvaart; personenvervoer";Zwaveldioxide (SO2);2005;0.1
9238;"Binnenvaart; personenvervoer";Zwaveldioxide (SO2);2006;0.1
9239;"Binnenvaart; personenvervoer";Zwaveldioxide (SO2);2007;0.1
9240;"Binnenvaart; personenvervoer";Zwaveldioxide (SO2);2008;0.1
9241;"Binnenvaart; personenvervoer";Zwaveldioxide (SO2);2009;0.1
9242;"Binnenvaart; personenvervoer";Zwaveldioxide (SO2);2010;0.0
9243;"Binnenvaart; personenvervoer";Zwaveldioxide (SO2);2011;0.0
9244;"Binnenvaart; personenvervoer";Zwaveldioxide (SO2);2012;0.0
9245;"Binnenvaart; personenvervoer";Zwaveldioxide (SO2);2013;0.0
9246;"Binnenvaart; personenvervoer";Zwaveldioxide (SO2);2014;0.0
9247;"Binnenvaart; personenvervoer";Zwaveldioxide (SO2);2015;0.0
9248;"Binnenvaart; personenvervoer";Zwaveldioxide (SO2);2016;0.0
9249;"Binnenvaart; personenvervoer";Zwaveldioxide (SO2);2017;0.0
9250;"Binnenvaart; personenvervoer";Zwaveldioxide (SO2);2018;0.0
9251;"Binnenvaart; personenvervoer";Zwaveldioxide (SO2);2019;0.0
9252;"Binnenvaart; personenvervoer";Zwaveldioxide (SO2);2020;0.0
9253;"Binnenvaart; personenvervoer";Zwaveldioxide (SO2);2021;0.0
9254;"Binnenvaart; personenvervoer";Zwaveldioxide (SO2);2022;0.0
9255;"Binnenvaart; personenvervoer";Zwaveldioxide (SO2);2023;0.0
9256;"Binnenvaart; personenvervoer";NMVOS;1990;0.2
9257;"Binnenvaart; personenvervoer";NMVOS;1995;0.2
9258;"Binnenvaart; personenvervoer";NMVOS;2000;0.2
9259;"Binnenvaart; personenvervoer";NMVOS;2001;0.2
9260;"Binnenvaart; personenvervoer";NMVOS;2002;0.2
9261;"Binnenvaart; personenvervoer";NMVOS;2003;0.2
9262;"Binnenvaart; personenvervoer";NMVOS;2004;0.2
9263;"Binnenvaart; personenvervoer";NMVOS;2005;0.2
9264;"Binnenvaart; personenvervoer";NMVOS;2006;0.2
9265;"Binnenvaart; personenvervoer";NMVOS;2007;0.2
9266;"Binnenvaart; personenvervoer";NMVOS;2008;0.2
9267;"Binnenvaart; personenvervoer";NMVOS;2009;0.2
9268;"Binnenvaart; personenvervoer";NMVOS;2010;0.2
9269;"Binnenvaart; personenvervoer";NMVOS;2011;0.2
9270;"Binnenvaart; personenvervoer";NMVOS;2012;0.2
9271;"Binnenvaart; personenvervoer";NMVOS;2013;0.2
9272;"Binnenvaart; personenvervoer";NMVOS;2014;0.2
9273;"Binnenvaart; personenvervoer";NMVOS;2015;0.2
9274;"Binnenvaart; personenvervoer";NMVOS;2016;0.2
9275;"Binnenvaart; personenvervoer";NMVOS;2017;0.2
9276;"Binnenvaart; personenvervoer";NMVOS;2018;0.2
9277;"Binnenvaart; personenvervoer";NMVOS;2019;0.2
9278;"Binnenvaart; personenvervoer";NMVOS;2020;0.2
9279;"Binnenvaart; personenvervoer";NMVOS;2021;0.2
9280;"Binnenvaart; personenvervoer";NMVOS;2022;0.2
9281;"Binnenvaart; personenvervoer";NMVOS;2023;0.2
9282;"Binnenvaart; personenvervoer";PM10 (fijn stof);1990;0.1
9283;"Binnenvaart; personenvervoer";PM10 (fijn stof);1995;0.1
9284;"Binnenvaart; personenvervoer";PM10 (fijn stof);2000;0.1
9285;"Binnenvaart; personenvervoer";PM10 (fijn stof);2001;0.1
9286;"Binnenvaart; personenvervoer";PM10 (fijn stof);2002;0.1
9287;"Binnenvaart; personenvervoer";PM10 (fijn stof);2003;0.1
9288;"Binnenvaart; personenvervoer";PM10 (fijn stof);2004;0.1
9289;"Binnenvaart; personenvervoer";PM10 (fijn stof);2005;0.1
9290;"Binnenvaart; personenvervoer";PM10 (fijn stof);2006;0.1
9291;"Binnenvaart; personenvervoer";PM10 (fijn stof);2007;0.1
9292;"Binnenvaart; personenvervoer";PM10 (fijn stof);2008;0.1
9293;"Binnenvaart; personenvervoer";PM10 (fijn stof);2009;0.1
9294;"Binnenvaart; personenvervoer";PM10 (fijn stof);2010;0.1
9295;"Binnenvaart; personenvervoer";PM10 (fijn stof);2011;0.1
9296;"Binnenvaart; personenvervoer";PM10 (fijn stof);2012;0.1
9297;"Binnenvaart; personenvervoer";PM10 (fijn stof);2013;0.1
9298;"Binnenvaart; personenvervoer";PM10 (fijn stof);2014;0.1
9299;"Binnenvaart; personenvervoer";PM10 (fijn stof);2015;0.1
9300;"Binnenvaart; personenvervoer";PM10 (fijn stof);2016;0.1
9301;"Binnenvaart; personenvervoer";PM10 (fijn stof);2017;0.1
9302;"Binnenvaart; personenvervoer";PM10 (fijn stof);2018;0.1
9303;"Binnenvaart; personenvervoer";PM10 (fijn stof);2019;0.1
9304;"Binnenvaart; personenvervoer";PM10 (fijn stof);2020;0.1
9305;"Binnenvaart; personenvervoer";PM10 (fijn stof);2021;0.1
9306;"Binnenvaart; personenvervoer";PM10 (fijn stof);2022;0.1
9307;"Binnenvaart; personenvervoer";PM10 (fijn stof);2023;0.1
9308;"Binnenvaart; personenvervoer";PM2.5 (fijn stof);1990;0.1
9309;"Binnenvaart; personenvervoer";PM2.5 (fijn stof);1995;0.1
9310;"Binnenvaart; personenvervoer";PM2.5 (fijn stof);2000;0.1
9311;"Binnenvaart; personenvervoer";PM2.5 (fijn stof);2001;0.1
9312;"Binnenvaart; personenvervoer";PM2.5 (fijn stof);2002;0.1
9313;"Binnenvaart; personenvervoer";PM2.5 (fijn stof);2003;0.1
9314;"Binnenvaart; personenvervoer";PM2.5 (fijn stof);2004;0.1
9315;"Binnenvaart; personenvervoer";PM2.5 (fijn stof);2005;0.1
9316;"Binnenvaart; personenvervoer";PM2.5 (fijn stof);2006;0.1
9317;"Binnenvaart; personenvervoer";PM2.5 (fijn stof);2007;0.1
9318;"Binnenvaart; personenvervoer";PM2.5 (fijn stof);2008;0.1
9319;"Binnenvaart; personenvervoer";PM2.5 (fijn stof);2009;0.1
9320;"Binnenvaart; personenvervoer";PM2.5 (fijn stof);2010;0.1
9321;"Binnenvaart; personenvervoer";PM2.5 (fijn stof);2011;0.1
9322;"Binnenvaart; personenvervoer";PM2.5 (fijn stof);2012;0.1
9323;"Binnenvaart; personenvervoer";PM2.5 (fijn stof);2013;0.1
9324;"Binnenvaart; personenvervoer";PM2.5 (fijn stof);2014;0.1
9325;"Binnenvaart; personenvervoer";PM2.5 (fijn stof);2015;0.1
9326;"Binnenvaart; personenvervoer";PM2.5 (fijn stof);2016;0.1
9327;"Binnenvaart; personenvervoer";PM2.5 (fijn stof);2017;0.1
9328;"Binnenvaart; personenvervoer";PM2.5 (fijn stof);2018;0.1
9329;"Binnenvaart; personenvervoer";PM2.5 (fijn stof);2019;0.1
9330;"Binnenvaart; personenvervoer";PM2.5 (fijn stof);2020;0.1
9331;"Binnenvaart; personenvervoer";PM2.5 (fijn stof);2021;0.1
9332;"Binnenvaart; personenvervoer";PM2.5 (fijn stof);2022;0.1
9333;"Binnenvaart; personenvervoer";PM2.5 (fijn stof);2023;0.1
9334;"Binnenvaart; personenvervoer";Koolmonoxide (CO);1990;0.3
9335;"Binnenvaart; personenvervoer";Koolmonoxide (CO);1995;0.4
9336;"Binnenvaart; personenvervoer";Koolmonoxide (CO);2000;0.4
9337;"Binnenvaart; personenvervoer";Koolmonoxide (CO);2001;0.4
9338;"Binnenvaart; personenvervoer";Koolmonoxide (CO);2002;0.4
9339;"Binnenvaart; personenvervoer";Koolmonoxide (CO);2003;0.4
9340;"Binnenvaart; personenvervoer";Koolmonoxide (CO);2004;0.4
9341;"Binnenvaart; personenvervoer";Koolmonoxide (CO);2005;0.4
9342;"Binnenvaart; personenvervoer";Koolmonoxide (CO);2006;0.4
9343;"Binnenvaart; personenvervoer";Koolmonoxide (CO);2007;0.4
9344;"Binnenvaart; personenvervoer";Koolmonoxide (CO);2008;0.4
9345;"Binnenvaart; personenvervoer";Koolmonoxide (CO);2009;0.4
9346;"Binnenvaart; personenvervoer";Koolmonoxide (CO);2010;0.4
9347;"Binnenvaart; personenvervoer";Koolmonoxide (CO);2011;0.4
9348;"Binnenvaart; personenvervoer";Koolmonoxide (CO);2012;0.4
9349;"Binnenvaart; personenvervoer";Koolmonoxide (CO);2013;0.4
9350;"Binnenvaart; personenvervoer";Koolmonoxide (CO);2014;0.4
9351;"Binnenvaart; personenvervoer";Koolmonoxide (CO);2015;0.4
9352;"Binnenvaart; personenvervoer";Koolmonoxide (CO);2016;0.4
9353;"Binnenvaart; personenvervoer";Koolmonoxide (CO);2017;0.4
9354;"Binnenvaart; personenvervoer";Koolmonoxide (CO);2018;0.4
9355;"Binnenvaart; personenvervoer";Koolmonoxide (CO);2019;0.4
9356;"Binnenvaart; personenvervoer";Koolmonoxide (CO);2020;0.4
9357;"Binnenvaart; personenvervoer";Koolmonoxide (CO);2021;0.4
9358;"Binnenvaart; personenvervoer";Koolmonoxide (CO);2022;0.3
9359;"Binnenvaart; personenvervoer";Koolmonoxide (CO);2023;0.3
9360;"Binnenvaart; vrachtvervoer";Kooldioxide (CO2);1990;1600.0
9361;"Binnenvaart; vrachtvervoer";Kooldioxide (CO2);1995;1500.0
9362;"Binnenvaart; vrachtvervoer";Kooldioxide (CO2);2000;1600.0
9363;"Binnenvaart; vrachtvervoer";Kooldioxide (CO2);2001;1600.0
9364;"Binnenvaart; vrachtvervoer";Kooldioxide (CO2);2002;1500.0
9365;"Binnenvaart; vrachtvervoer";Kooldioxide (CO2);2003;1500.0
9366;"Binnenvaart; vrachtvervoer";Kooldioxide (CO2);2004;1500.0
9367;"Binnenvaart; vrachtvervoer";Kooldioxide (CO2);2005;1500.0
9368;"Binnenvaart; vrachtvervoer";Kooldioxide (CO2);2006;1500.0
9369;"Binnenvaart; vrachtvervoer";Kooldioxide (CO2);2007;1500.0
9370;"Binnenvaart; vrachtvervoer";Kooldioxide (CO2);2008;1500.0
9371;"Binnenvaart; vrachtvervoer";Kooldioxide (CO2);2009;1200.0
9372;"Binnenvaart; vrachtvervoer";Kooldioxide (CO2);2010;1300.0
9373;"Binnenvaart; vrachtvervoer";Kooldioxide (CO2);2011;1400.0
9374;"Binnenvaart; vrachtvervoer";Kooldioxide (CO2);2012;1400.0
9375;"Binnenvaart; vrachtvervoer";Kooldioxide (CO2);2013;1300.0
9376;"Binnenvaart; vrachtvervoer";Kooldioxide (CO2);2014;1400.0
9377;"Binnenvaart; vrachtvervoer";Kooldioxide (CO2);2015;1400.0
9378;"Binnenvaart; vrachtvervoer";Kooldioxide (CO2);2016;1500.0
9379;"Binnenvaart; vrachtvervoer";Kooldioxide (CO2);2017;1500.0
9380;"Binnenvaart; vrachtvervoer";Kooldioxide (CO2);2018;1500.0
9381;"Binnenvaart; vrachtvervoer";Kooldioxide (CO2);2019;1500.0
9382;"Binnenvaart; vrachtvervoer";Kooldioxide (CO2);2020;1400.0
9383;"Binnenvaart; vrachtvervoer";Kooldioxide (CO2);2021;1400.0
9384;"Binnenvaart; vrachtvervoer";Kooldioxide (CO2);2022;1400.0
9385;"Binnenvaart; vrachtvervoer";Kooldioxide (CO2);2023;1300.0
9386;"Binnenvaart; vrachtvervoer";Methaan (CH4);1990;0.1
9387;"Binnenvaart; vrachtvervoer";Methaan (CH4);1995;0.1
9388;"Binnenvaart; vrachtvervoer";Methaan (CH4);2000;0.1
9389;"Binnenvaart; vrachtvervoer";Methaan (CH4);2001;0.1
9390;"Binnenvaart; vrachtvervoer";Methaan (CH4);2002;0.1
9391;"Binnenvaart; vrachtvervoer";Methaan (CH4);2003;0.0
9392;"Binnenvaart; vrachtvervoer";Methaan (CH4);2004;0.0
9393;"Binnenvaart; vrachtvervoer";Methaan (CH4);2005;0.0
9394;"Binnenvaart; vrachtvervoer";Methaan (CH4);2006;0.0
9395;"Binnenvaart; vrachtvervoer";Methaan (CH4);2007;0.0
9396;"Binnenvaart; vrachtvervoer";Methaan (CH4);2008;0.0
9397;"Binnenvaart; vrachtvervoer";Methaan (CH4);2009;0.0
9398;"Binnenvaart; vrachtvervoer";Methaan (CH4);2010;0.0
9399;"Binnenvaart; vrachtvervoer";Methaan (CH4);2011;0.0
9400;"Binnenvaart; vrachtvervoer";Methaan (CH4);2012;0.0
9401;"Binnenvaart; vrachtvervoer";Methaan (CH4);2013;0.0
9402;"Binnenvaart; vrachtvervoer";Methaan (CH4);2014;0.0
9403;"Binnenvaart; vrachtvervoer";Methaan (CH4);2015;0.0
9404;"Binnenvaart; vrachtvervoer";Methaan (CH4);2016;0.0
9405;"Binnenvaart; vrachtvervoer";Methaan (CH4);2017;0.0
9406;"Binnenvaart; vrachtvervoer";Methaan (CH4);2018;0.0
9407;"Binnenvaart; vrachtvervoer";Methaan (CH4);2019;0.0
9408;"Binnenvaart; vrachtvervoer";Methaan (CH4);2020;0.1
9409;"Binnenvaart; vrachtvervoer";Methaan (CH4);2021;0.1
9410;"Binnenvaart; vrachtvervoer";Methaan (CH4);2022;0.1
9411;"Binnenvaart; vrachtvervoer";Methaan (CH4);2023;0.1
9412;"Binnenvaart; vrachtvervoer";Distikstofoxide (N20);1990;0.0
9413;"Binnenvaart; vrachtvervoer";Distikstofoxide (N20);1995;0.0
9414;"Binnenvaart; vrachtvervoer";Distikstofoxide (N20);2000;0.0
9415;"Binnenvaart; vrachtvervoer";Distikstofoxide (N20);2001;0.0
9416;"Binnenvaart; vrachtvervoer";Distikstofoxide (N20);2002;0.0
9417;"Binnenvaart; vrachtvervoer";Distikstofoxide (N20);2003;0.0
9418;"Binnenvaart; vrachtvervoer";Distikstofoxide (N20);2004;0.0
9419;"Binnenvaart; vrachtvervoer";Distikstofoxide (N20);2005;0.0
9420;"Binnenvaart; vrachtvervoer";Distikstofoxide (N20);2006;0.0
9421;"Binnenvaart; vrachtvervoer";Distikstofoxide (N20);2007;0.0
9422;"Binnenvaart; vrachtvervoer";Distikstofoxide (N20);2008;0.0
9423;"Binnenvaart; vrachtvervoer";Distikstofoxide (N20);2009;0.0
9424;"Binnenvaart; vrachtvervoer";Distikstofoxide (N20);2010;0.0
9425;"Binnenvaart; vrachtvervoer";Distikstofoxide (N20);2011;0.0
9426;"Binnenvaart; vrachtvervoer";Distikstofoxide (N20);2012;0.0
9427;"Binnenvaart; vrachtvervoer";Distikstofoxide (N20);2013;0.0
9428;"Binnenvaart; vrachtvervoer";Distikstofoxide (N20);2014;0.0
9429;"Binnenvaart; vrachtvervoer";Distikstofoxide (N20);2015;0.0
9430;"Binnenvaart; vrachtvervoer";Distikstofoxide (N20);2016;0.0
9431;"Binnenvaart; vrachtvervoer";Distikstofoxide (N20);2017;0.0
9432;"Binnenvaart; vrachtvervoer";Distikstofoxide (N20);2018;0.0
9433;"Binnenvaart; vrachtvervoer";Distikstofoxide (N20);2019;0.0
9434;"Binnenvaart; vrachtvervoer";Distikstofoxide (N20);2020;0.0
9435;"Binnenvaart; vrachtvervoer";Distikstofoxide (N20);2021;0.0
9436;"Binnenvaart; vrachtvervoer";Distikstofoxide (N20);2022;0.0
9437;"Binnenvaart; vrachtvervoer";Distikstofoxide (N20);2023;0.0
9438;"Binnenvaart; vrachtvervoer";Ammoniak (NH3);1990;0.0
9439;"Binnenvaart; vrachtvervoer";Ammoniak (NH3);1995;0.0
9440;"Binnenvaart; vrachtvervoer";Ammoniak (NH3);2000;0.0
9441;"Binnenvaart; vrachtvervoer";Ammoniak (NH3);2001;0.0
9442;"Binnenvaart; vrachtvervoer";Ammoniak (NH3);2002;0.0
9443;"Binnenvaart; vrachtvervoer";Ammoniak (NH3);2003;0.0
9444;"Binnenvaart; vrachtvervoer";Ammoniak (NH3);2004;0.0
9445;"Binnenvaart; vrachtvervoer";Ammoniak (NH3);2005;0.0
9446;"Binnenvaart; vrachtvervoer";Ammoniak (NH3);2006;0.0
9447;"Binnenvaart; vrachtvervoer";Ammoniak (NH3);2007;0.0
9448;"Binnenvaart; vrachtvervoer";Ammoniak (NH3);2008;0.0
9449;"Binnenvaart; vrachtvervoer";Ammoniak (NH3);2009;0.0
9450;"Binnenvaart; vrachtvervoer";Ammoniak (NH3);2010;0.0
9451;"Binnenvaart; vrachtvervoer";Ammoniak (NH3);2011;0.0
9452;"Binnenvaart; vrachtvervoer";Ammoniak (NH3);2012;0.0
9453;"Binnenvaart; vrachtvervoer";Ammoniak (NH3);2013;0.0
9454;"Binnenvaart; vrachtvervoer";Ammoniak (NH3);2014;0.0
9455;"Binnenvaart; vrachtvervoer";Ammoniak (NH3);2015;0.0
9456;"Binnenvaart; vrachtvervoer";Ammoniak (NH3);2016;0.0
9457;"Binnenvaart; vrachtvervoer";Ammoniak (NH3);2017;0.0
9458;"Binnenvaart; vrachtvervoer";Ammoniak (NH3);2018;0.0
9459;"Binnenvaart; vrachtvervoer";Ammoniak (NH3);2019;0.0
9460;"Binnenvaart; vrachtvervoer";Ammoniak (NH3);2020;0.0
9461;"Binnenvaart; vrachtvervoer";Ammoniak (NH3);2021;0.0
9462;"Binnenvaart; vrachtvervoer";Ammoniak (NH3);2022;0.0
9463;"Binnenvaart; vrachtvervoer";Ammoniak (NH3);2023;0.0
9464;"Binnenvaart; vrachtvervoer";Stikstofoxiden (NOx);1990;27.2
9465;"Binnenvaart; vrachtvervoer";Stikstofoxiden (NOx);1995;21.4
9466;"Binnenvaart; vrachtvervoer";Stikstofoxiden (NOx);2000;22.8
9467;"Binnenvaart; vrachtvervoer";Stikstofoxiden (NOx);2001;22.8
9468;"Binnenvaart; vrachtvervoer";Stikstofoxiden (NOx);2002;21.8
9469;"Binnenvaart; vrachtvervoer";Stikstofoxiden (NOx);2003;21.4
9470;"Binnenvaart; vrachtvervoer";Stikstofoxiden (NOx);2004;22.4
9471;"Binnenvaart; vrachtvervoer";Stikstofoxiden (NOx);2005;21.8
9472;"Binnenvaart; vrachtvervoer";Stikstofoxiden (NOx);2006;21.6
9473;"Binnenvaart; vrachtvervoer";Stikstofoxiden (NOx);2007;22.0
9474;"Binnenvaart; vrachtvervoer";Stikstofoxiden (NOx);2008;21.3
9475;"Binnenvaart; vrachtvervoer";Stikstofoxiden (NOx);2009;16.2
9476;"Binnenvaart; vrachtvervoer";Stikstofoxiden (NOx);2010;17.7
9477;"Binnenvaart; vrachtvervoer";Stikstofoxiden (NOx);2011;19.5
9478;"Binnenvaart; vrachtvervoer";Stikstofoxiden (NOx);2012;19.7
9479;"Binnenvaart; vrachtvervoer";Stikstofoxiden (NOx);2013;18.1
9480;"Binnenvaart; vrachtvervoer";Stikstofoxiden (NOx);2014;18.7
9481;"Binnenvaart; vrachtvervoer";Stikstofoxiden (NOx);2015;19.4
9482;"Binnenvaart; vrachtvervoer";Stikstofoxiden (NOx);2016;19.7
9483;"Binnenvaart; vrachtvervoer";Stikstofoxiden (NOx);2017;19.9
9484;"Binnenvaart; vrachtvervoer";Stikstofoxiden (NOx);2018;20.3
9485;"Binnenvaart; vrachtvervoer";Stikstofoxiden (NOx);2019;19.5
9486;"Binnenvaart; vrachtvervoer";Stikstofoxiden (NOx);2020;17.2
9487;"Binnenvaart; vrachtvervoer";Stikstofoxiden (NOx);2021;17.7
9488;"Binnenvaart; vrachtvervoer";Stikstofoxiden (NOx);2022;17.0
9489;"Binnenvaart; vrachtvervoer";Stikstofoxiden (NOx);2023;15.9
9490;"Binnenvaart; vrachtvervoer";Zwaveldioxide (SO2);1990;1.7
9491;"Binnenvaart; vrachtvervoer";Zwaveldioxide (SO2);1995;1.6
9492;"Binnenvaart; vrachtvervoer";Zwaveldioxide (SO2);2000;1.7
9493;"Binnenvaart; vrachtvervoer";Zwaveldioxide (SO2);2001;1.7
9494;"Binnenvaart; vrachtvervoer";Zwaveldioxide (SO2);2002;1.6
9495;"Binnenvaart; vrachtvervoer";Zwaveldioxide (SO2);2003;1.6
9496;"Binnenvaart; vrachtvervoer";Zwaveldioxide (SO2);2004;1.7
9497;"Binnenvaart; vrachtvervoer";Zwaveldioxide (SO2);2005;1.6
9498;"Binnenvaart; vrachtvervoer";Zwaveldioxide (SO2);2006;1.6
9499;"Binnenvaart; vrachtvervoer";Zwaveldioxide (SO2);2007;1.6
9500;"Binnenvaart; vrachtvervoer";Zwaveldioxide (SO2);2008;0.9
9501;"Binnenvaart; vrachtvervoer";Zwaveldioxide (SO2);2009;0.7
9502;"Binnenvaart; vrachtvervoer";Zwaveldioxide (SO2);2010;0.4
9503;"Binnenvaart; vrachtvervoer";Zwaveldioxide (SO2);2011;0.0
9504;"Binnenvaart; vrachtvervoer";Zwaveldioxide (SO2);2012;0.0
9505;"Binnenvaart; vrachtvervoer";Zwaveldioxide (SO2);2013;0.0
9506;"Binnenvaart; vrachtvervoer";Zwaveldioxide (SO2);2014;0.0
9507;"Binnenvaart; vrachtvervoer";Zwaveldioxide (SO2);2015;0.0
9508;"Binnenvaart; vrachtvervoer";Zwaveldioxide (SO2);2016;0.0
9509;"Binnenvaart; vrachtvervoer";Zwaveldioxide (SO2);2017;0.0
9510;"Binnenvaart; vrachtvervoer";Zwaveldioxide (SO2);2018;0.0
9511;"Binnenvaart; vrachtvervoer";Zwaveldioxide (SO2);2019;0.0
9512;"Binnenvaart; vrachtvervoer";Zwaveldioxide (SO2);2020;0.0
9513;"Binnenvaart; vrachtvervoer";Zwaveldioxide (SO2);2021;0.0
9514;"Binnenvaart; vrachtvervoer";Zwaveldioxide (SO2);2022;0.0
9515;"Binnenvaart; vrachtvervoer";Zwaveldioxide (SO2);2023;0.0
9516;"Binnenvaart; vrachtvervoer";NMVOS;1990;4.7
9517;"Binnenvaart; vrachtvervoer";NMVOS;1995;5.5
9518;"Binnenvaart; vrachtvervoer";NMVOS;2000;3.5
9519;"Binnenvaart; vrachtvervoer";NMVOS;2001;3.9
9520;"Binnenvaart; vrachtvervoer";NMVOS;2002;3.2
9521;"Binnenvaart; vrachtvervoer";NMVOS;2003;3.2
9522;"Binnenvaart; vrachtvervoer";NMVOS;2004;3.1
9523;"Binnenvaart; vrachtvervoer";NMVOS;2005;2.7
9524;"Binnenvaart; vrachtvervoer";NMVOS;2006;3.1
9525;"Binnenvaart; vrachtvervoer";NMVOS;2007;3.0
9526;"Binnenvaart; vrachtvervoer";NMVOS;2008;2.9
9527;"Binnenvaart; vrachtvervoer";NMVOS;2009;2.8
9528;"Binnenvaart; vrachtvervoer";NMVOS;2010;3.0
9529;"Binnenvaart; vrachtvervoer";NMVOS;2011;2.9
9530;"Binnenvaart; vrachtvervoer";NMVOS;2012;3.0
9531;"Binnenvaart; vrachtvervoer";NMVOS;2013;2.9
9532;"Binnenvaart; vrachtvervoer";NMVOS;2014;2.2
