ID;LeeftijdOp31December;VolgordeVanGeboorteUitDeMoeder;GeboortegeneratieVrouw;Vruchtbaarheidcijfers_1
8766;32 jaar;Eerste kind;1965;0.05019
8767;32 jaar;Eerste kind;1966;0.05417
8768;32 jaar;Eerste kind;1967;0.05431
8769;32 jaar;Eerste kind;1968;0.05611
8770;32 jaar;Eerste kind;1969;0.05655
8771;32 jaar;Eerste kind;1970;0.05566
8772;32 jaar;Eerste kind;1971;0.05637
8773;32 jaar;Eerste kind;1972;0.05811
8774;32 jaar;Eerste kind;1973;0.05643
8775;32 jaar;Eerste kind;1974;0.05489
8776;32 jaar;Eerste kind;1975;0.05554
8777;32 jaar;Eerste kind;1976;0.05742
8778;32 jaar;Eerste kind;1977;0.05899
8779;32 jaar;Eerste kind;1978;0.05809
8780;32 jaar;Eerste kind;1979;0.05845
8781;32 jaar;Eerste kind;1980;0.05688
8782;32 jaar;Eerste kind;1981;0.05565
8783;32 jaar;Eerste kind;1982;0.05866
8784;32 jaar;Eerste kind;1983;0.05472
8785;32 jaar;Eerste kind;1984;0.0552
8786;32 jaar;Eerste kind;1985;0.05438
8787;32 jaar;Eerste kind;1986;0.05648
8788;32 jaar;Eerste kind;1987;0.05809
8789;32 jaar;Eerste kind;1988;0.05458
8790;32 jaar;Eerste kind;1989;0.05222
8791;32 jaar;Eerste kind;1990;0.05443
8792;32 jaar;Eerste kind;1991;0.0572
8793;32 jaar;Eerste kind;1992;0.06028
8794;32 jaar;Eerste kind;1993;0.06137
8795;32 jaar;Eerste kind;1994;0.06126
8796;32 jaar;Eerste kind;1995;0.06245
8797;32 jaar;Eerste kind;1996;0.06363
8798;32 jaar;Eerste kind;1997;0.06468
8799;32 jaar;Eerste kind;1998;0.06479
8800;32 jaar;Eerste kind;1999;0.06446
8801;32 jaar;Eerste kind;2000;0.06437
8802;32 jaar;Eerste kind;2001;0.06458
8803;32 jaar;Eerste kind;2002;0.06465
8804;32 jaar;Eerste kind;2003;0.06463
8805;32 jaar;Eerste kind;2004;0.06458
8806;32 jaar;Eerste kind;2005;0.06459
8807;32 jaar;Eerste kind;2006;0.06464
8808;32 jaar;Eerste kind;2007;0.06464
8809;32 jaar;Eerste kind;2008;0.06464
8810;32 jaar;Eerste kind;2009;0.06463
8811;32 jaar;Eerste kind;2010;0.06463
8812;32 jaar;Eerste kind;2011;0.06464
8813;32 jaar;Eerste kind;2012;0.06464
8814;32 jaar;Eerste kind;2013;0.06463
8815;32 jaar;Eerste kind;2014;0.06463
8816;32 jaar;Eerste kind;2015;0.06464
8817;32 jaar;Eerste kind;2016;0.06464
8818;32 jaar;Eerste kind;2017;0.06464
8819;32 jaar;Eerste kind;2018;0.06464
8820;32 jaar;Eerste kind;2019;0.06464
8821;32 jaar;Eerste kind;2020;0.06464
8822;32 jaar;Eerste kind;2021;0.06464
8823;32 jaar;Eerste kind;2022;0.06464
8824;32 jaar;Eerste kind;2023;0.06464
8825;32 jaar;Eerste kind;2024;0.06464
8826;32 jaar;Eerste kind;2025;0.06464
8827;32 jaar;Eerste kind;2026;0.06464
8828;32 jaar;Eerste kind;2027;0.06464
8829;32 jaar;Eerste kind;2028;0.06464
8830;32 jaar;Eerste kind;2029;0.06464
8831;32 jaar;Eerste kind;2030;0.06464
8832;32 jaar;Tweede kind;1935;0.03945
8833;32 jaar;Tweede kind;1936;0.03737
8834;32 jaar;Tweede kind;1937;0.03808
8835;32 jaar;Tweede kind;1938;0.03634
8836;32 jaar;Tweede kind;1939;0.03427
8837;32 jaar;Tweede kind;1940;0.03186
8838;32 jaar;Tweede kind;1941;0.02823
8839;32 jaar;Tweede kind;1942;0.02752
8840;32 jaar;Tweede kind;1943;0.02568
8841;32 jaar;Tweede kind;1944;0.02663
8842;32 jaar;Tweede kind;1945;0.02608
8843;32 jaar;Tweede kind;1946;0.02846
8844;32 jaar;Tweede kind;1947;0.02805
8845;32 jaar;Tweede kind;1948;0.02986
8846;32 jaar;Tweede kind;1949;0.02994
8847;32 jaar;Tweede kind;1950;0.02912
8848;32 jaar;Tweede kind;1951;0.03075
8849;32 jaar;Tweede kind;1952;0.03187
8850;32 jaar;Tweede kind;1953;0.03574
8851;32 jaar;Tweede kind;1954;0.03771
8852;32 jaar;Tweede kind;1955;0.04112
8853;32 jaar;Tweede kind;1956;0.04221
8854;32 jaar;Tweede kind;1957;0.04446
8855;32 jaar;Tweede kind;1958;0.04685
8856;32 jaar;Tweede kind;1959;0.04796
8857;32 jaar;Tweede kind;1960;0.05033
8858;32 jaar;Tweede kind;1961;0.0514
8859;32 jaar;Tweede kind;1962;0.05186
8860;32 jaar;Tweede kind;1963;0.05346
8861;32 jaar;Tweede kind;1964;0.05192
8862;32 jaar;Tweede kind;1965;0.05365
8863;32 jaar;Tweede kind;1966;0.05579
8864;32 jaar;Tweede kind;1967;0.05815
8865;32 jaar;Tweede kind;1968;0.06108
8866;32 jaar;Tweede kind;1969;0.05951
8867;32 jaar;Tweede kind;1970;0.062
8868;32 jaar;Tweede kind;1971;0.06123
8869;32 jaar;Tweede kind;1972;0.05954
8870;32 jaar;Tweede kind;1973;0.0587
8871;32 jaar;Tweede kind;1974;0.06042
8872;32 jaar;Tweede kind;1975;0.05793
8873;32 jaar;Tweede kind;1976;0.06071
8874;32 jaar;Tweede kind;1977;0.06037
8875;32 jaar;Tweede kind;1978;0.05948
8876;32 jaar;Tweede kind;1979;0.06035
8877;32 jaar;Tweede kind;1980;0.06028
8878;32 jaar;Tweede kind;1981;0.05878
8879;32 jaar;Tweede kind;1982;0.05897
8880;32 jaar;Tweede kind;1983;0.05761
8881;32 jaar;Tweede kind;1984;0.05704
8882;32 jaar;Tweede kind;1985;0.05683
8883;32 jaar;Tweede kind;1986;0.05535
8884;32 jaar;Tweede kind;1987;0.05299
8885;32 jaar;Tweede kind;1988;0.05214
8886;32 jaar;Tweede kind;1989;0.0506
8887;32 jaar;Tweede kind;1990;0.05179
8888;32 jaar;Tweede kind;1991;0.05297
8889;32 jaar;Tweede kind;1992;0.05321
8890;32 jaar;Tweede kind;1993;0.05337
8891;32 jaar;Tweede kind;1994;0.05393
8892;32 jaar;Tweede kind;1995;0.05388
8893;32 jaar;Tweede kind;1996;0.05427
8894;32 jaar;Tweede kind;1997;0.05464
8895;32 jaar;Tweede kind;1998;0.05441
8896;32 jaar;Tweede kind;1999;0.05443
8897;32 jaar;Tweede kind;2000;0.05435
8898;32 jaar;Tweede kind;2001;0.05441
8899;32 jaar;Tweede kind;2002;0.05443
8900;32 jaar;Tweede kind;2003;0.0544
8901;32 jaar;Tweede kind;2004;0.0544
8902;32 jaar;Tweede kind;2005;0.0544
8903;32 jaar;Tweede kind;2006;0.05441
8904;32 jaar;Tweede kind;2007;0.05441
8905;32 jaar;Tweede kind;2008;0.0544
8906;32 jaar;Tweede kind;2009;0.0544
8907;32 jaar;Tweede kind;2010;0.0544
8908;32 jaar;Tweede kind;2011;0.0544
8909;32 jaar;Tweede kind;2012;0.0544
8910;32 jaar;Tweede kind;2013;0.0544
8911;32 jaar;Tweede kind;2014;0.0544
8912;32 jaar;Tweede kind;2015;0.0544
8913;32 jaar;Tweede kind;2016;0.0544
8914;32 jaar;Tweede kind;2017;0.0544
8915;32 jaar;Tweede kind;2018;0.0544
8916;32 jaar;Tweede kind;2019;0.0544
8917;32 jaar;Tweede kind;2020;0.0544
8918;32 jaar;Tweede kind;2021;0.0544
8919;32 jaar;Tweede kind;2022;0.0544
8920;32 jaar;Tweede kind;2023;0.0544
8921;32 jaar;Tweede kind;2024;0.0544
8922;32 jaar;Tweede kind;2025;0.0544
8923;32 jaar;Tweede kind;2026;0.0544
8924;32 jaar;Tweede kind;2027;0.0544
8925;32 jaar;Tweede kind;2028;0.0544
8926;32 jaar;Tweede kind;2029;0.0544
8927;32 jaar;Tweede kind;2030;0.0544
8928;32 jaar;Derde kind;1935;0.03686
8929;32 jaar;Derde kind;1936;0.03524
8930;32 jaar;Derde kind;1937;0.03715
8931;32 jaar;Derde kind;1938;0.03668
8932;32 jaar;Derde kind;1939;0.03188
8933;32 jaar;Derde kind;1940;0.02641
8934;32 jaar;Derde kind;1941;0.02074
8935;32 jaar;Derde kind;1942;0.01824
8936;32 jaar;Derde kind;1943;0.01586
8937;32 jaar;Derde kind;1944;0.0166
8938;32 jaar;Derde kind;1945;0.01587
8939;32 jaar;Derde kind;1946;0.01692
8940;32 jaar;Derde kind;1947;0.01766
8941;32 jaar;Derde kind;1948;0.02021
8942;32 jaar;Derde kind;1949;0.0202
8943;32 jaar;Derde kind;1950;0.02041
8944;32 jaar;Derde kind;1951;0.019
8945;32 jaar;Derde kind;1952;0.0195
8946;32 jaar;Derde kind;1953;0.02045
8947;32 jaar;Derde kind;1954;0.02151
8948;32 jaar;Derde kind;1955;0.02191
8949;32 jaar;Derde kind;1956;0.02219
8950;32 jaar;Derde kind;1957;0.02329
8951;32 jaar;Derde kind;1958;0.02431
8952;32 jaar;Derde kind;1959;0.02288
8953;32 jaar;Derde kind;1960;0.02321
8954;32 jaar;Derde kind;1961;0.02182
8955;32 jaar;Derde kind;1962;0.02206
8956;32 jaar;Derde kind;1963;0.01961
8957;32 jaar;Derde kind;1964;0.01897
8958;32 jaar;Derde kind;1965;0.01811
8959;32 jaar;Derde kind;1966;0.01881
8960;32 jaar;Derde kind;1967;0.01886
8961;32 jaar;Derde kind;1968;0.01836
8962;32 jaar;Derde kind;1969;0.01747
8963;32 jaar;Derde kind;1970;0.01824
8964;32 jaar;Derde kind;1971;0.01815
8965;32 jaar;Derde kind;1972;0.01856
8966;32 jaar;Derde kind;1973;0.01785
8967;32 jaar;Derde kind;1974;0.01857
8968;32 jaar;Derde kind;1975;0.01866
8969;32 jaar;Derde kind;1976;0.01906
8970;32 jaar;Derde kind;1977;0.02017
8971;32 jaar;Derde kind;1978;0.01981
8972;32 jaar;Derde kind;1979;0.01889
8973;32 jaar;Derde kind;1980;0.01845
8974;32 jaar;Derde kind;1981;0.0176
8975;32 jaar;Derde kind;1982;0.01919
8976;32 jaar;Derde kind;1983;0.01839
8977;32 jaar;Derde kind;1984;0.01931
8978;32 jaar;Derde kind;1985;0.0186
8979;32 jaar;Derde kind;1986;0.0179
8980;32 jaar;Derde kind;1987;0.01792
8981;32 jaar;Derde kind;1988;0.01739
8982;32 jaar;Derde kind;1989;0.01666
8983;32 jaar;Derde kind;1990;0.0162
8984;32 jaar;Derde kind;1991;0.01654
8985;32 jaar;Derde kind;1992;0.01642
8986;32 jaar;Derde kind;1993;0.01653
8987;32 jaar;Derde kind;1994;0.01671
8988;32 jaar;Derde kind;1995;0.01675
8989;32 jaar;Derde kind;1996;0.0168
8990;32 jaar;Derde kind;1997;0.0168
8991;32 jaar;Derde kind;1998;0.01679
8992;32 jaar;Derde kind;1999;0.01678
8993;32 jaar;Derde kind;2000;0.01675
8994;32 jaar;Derde kind;2001;0.01675
8995;32 jaar;Derde kind;2002;0.01674
8996;32 jaar;Derde kind;2003;0.01674
8997;32 jaar;Derde kind;2004;0.01674
8998;32 jaar;Derde kind;2005;0.01674
8999;32 jaar;Derde kind;2006;0.01674
9000;32 jaar;Derde kind;2007;0.01674
9001;32 jaar;Derde kind;2008;0.01674
9002;32 jaar;Derde kind;2009;0.01674
9003;32 jaar;Derde kind;2010;0.01674
9004;32 jaar;Derde kind;2011;0.01674
9005;32 jaar;Derde kind;2012;0.01674
9006;32 jaar;Derde kind;2013;0.01674
9007;32 jaar;Derde kind;2014;0.01674
9008;32 jaar;Derde kind;2015;0.01674
9009;32 jaar;Derde kind;2016;0.01674
9010;32 jaar;Derde kind;2017;0.01674
9011;32 jaar;Derde kind;2018;0.01674
9012;32 jaar;Derde kind;2019;0.01674
9013;32 jaar;Derde kind;2020;0.01674
9014;32 jaar;Derde kind;2021;0.01674
9015;32 jaar;Derde kind;2022;0.01674
9016;32 jaar;Derde kind;2023;0.01674
9017;32 jaar;Derde kind;2024;0.01674
9018;32 jaar;Derde kind;2025;0.01674
9019;32 jaar;Derde kind;2026;0.01674
9020;32 jaar;Derde kind;2027;0.01674
9021;32 jaar;Derde kind;2028;0.01674
9022;32 jaar;Derde kind;2029;0.01674
9023;32 jaar;Derde kind;2030;0.01674
9024;32 jaar;Vierde of volgende kind;1935;0.03279
9025;32 jaar;Vierde of volgende kind;1936;0.02895
9026;32 jaar;Vierde of volgende kind;1937;0.02928
9027;32 jaar;Vierde of volgende kind;1938;0.02536
9028;32 jaar;Vierde of volgende kind;1939;0.0214
9029;32 jaar;Vierde of volgende kind;1940;0.01534
9030;32 jaar;Vierde of volgende kind;1941;0.01154
9031;32 jaar;Vierde of volgende kind;1942;0.00973
9032;32 jaar;Vierde of volgende kind;1943;0.00795
9033;32 jaar;Vierde of volgende kind;1944;0.00781
9034;32 jaar;Vierde of volgende kind;1945;0.00798
9035;32 jaar;Vierde of volgende kind;1946;0.00682
9036;32 jaar;Vierde of volgende kind;1947;0.00719
9037;32 jaar;Vierde of volgende kind;1948;0.00786
9038;32 jaar;Vierde of volgende kind;1949;0.00863
9039;32 jaar;Vierde of volgende kind;1950;0.00924
9040;32 jaar;Vierde of volgende kind;1951;0.00878
9041;32 jaar;Vierde of volgende kind;1952;0.00903
9042;32 jaar;Vierde of volgende kind;1953;0.00958
9043;32 jaar;Vierde of volgende kind;1954;0.00938
9044;32 jaar;Vierde of volgende kind;1955;0.00934
9045;32 jaar;Vierde of volgende kind;1956;0.00961
9046;32 jaar;Vierde of volgende kind;1957;0.00893
9047;32 jaar;Vierde of volgende kind;1958;0.00987
9048;32 jaar;Vierde of volgende kind;1959;0.00899
9049;32 jaar;Vierde of volgende kind;1960;0.00944
9050;32 jaar;Vierde of volgende kind;1961;0.0081
9051;32 jaar;Vierde of volgende kind;1962;0.00777
9052;32 jaar;Vierde of volgende kind;1963;0.0071
9053;32 jaar;Vierde of volgende kind;1964;0.00683
9054;32 jaar;Vierde of volgende kind;1965;0.00672
9055;32 jaar;Vierde of volgende kind;1966;0.00649
9056;32 jaar;Vierde of volgende kind;1967;0.00655
9057;32 jaar;Vierde of volgende kind;1968;0.00625
9058;32 jaar;Vierde of volgende kind;1969;0.00598
9059;32 jaar;Vierde of volgende kind;1970;0.00612
9060;32 jaar;Vierde of volgende kind;1971;0.00545
9061;32 jaar;Vierde of volgende kind;1972;0.00549
9062;32 jaar;Vierde of volgende kind;1973;0.00601
9063;32 jaar;Vierde of volgende kind;1974;0.00578
9064;32 jaar;Vierde of volgende kind;1975;0.00608
9065;32 jaar;Vierde of volgende kind;1976;0.00626
9066;32 jaar;Vierde of volgende kind;1977;0.00583
9067;32 jaar;Vierde of volgende kind;1978;0.00585
9068;32 jaar;Vierde of volgende kind;1979;0.00604
9069;32 jaar;Vierde of volgende kind;1980;0.00599
9070;32 jaar;Vierde of volgende kind;1981;0.00552
9071;32 jaar;Vierde of volgende kind;1982;0.00637
9072;32 jaar;Vierde of volgende kind;1983;0.00662
9073;32 jaar;Vierde of volgende kind;1984;0.00605
9074;32 jaar;Vierde of volgende kind;1985;0.006
9075;32 jaar;Vierde of volgende kind;1986;0.00584
9076;32 jaar;Vierde of volgende kind;1987;0.00606
9077;32 jaar;Vierde of volgende kind;1988;0.00589
9078;32 jaar;Vierde of volgende kind;1989;0.00526
9079;32 jaar;Vierde of volgende kind;1990;0.00545
9080;32 jaar;Vierde of volgende kind;1991;0.0055
9081;32 jaar;Vierde of volgende kind;1992;0.00564
9082;32 jaar;Vierde of volgende kind;1993;0.00578
9083;32 jaar;Vierde of volgende kind;1994;0.00565
9084;32 jaar;Vierde of volgende kind;1995;0.00569
9085;32 jaar;Vierde of volgende kind;1996;0.00571
9086;32 jaar;Vierde of volgende kind;1997;0.00575
9087;32 jaar;Vierde of volgende kind;1998;0.00574
9088;32 jaar;Vierde of volgende kind;1999;0.00571
9089;32 jaar;Vierde of volgende kind;2000;0.00572
9090;32 jaar;Vierde of volgende kind;2001;0.00573
9091;32 jaar;Vierde of volgende kind;2002;0.00573
9092;32 jaar;Vierde of volgende kind;2003;0.00572
9093;32 jaar;Vierde of volgende kind;2004;0.00572
9094;32 jaar;Vierde of volgende kind;2005;0.00572
9095;32 jaar;Vierde of volgende kind;2006;0.00572
9096;32 jaar;Vierde of volgende kind;2007;0.00572
9097;32 jaar;Vierde of volgende kind;2008;0.00572
9098;32 jaar;Vierde of volgende kind;2009;0.00572
9099;32 jaar;Vierde of volgende kind;2010;0.00572
9100;32 jaar;Vierde of volgende kind;2011;0.00572
9101;32 jaar;Vierde of volgende kind;2012;0.00572
9102;32 jaar;Vierde of volgende kind;2013;0.00572
9103;32 jaar;Vierde of volgende kind;2014;0.00572
9104;32 jaar;Vierde of volgende kind;2015;0.00572
9105;32 jaar;Vierde of volgende kind;2016;0.00572
9106;32 jaar;Vierde of volgende kind;2017;0.00572
9107;32 jaar;Vierde of volgende kind;2018;0.00572
9108;32 jaar;Vierde of volgende kind;2019;0.00572
9109;32 jaar;Vierde of volgende kind;2020;0.00572
9110;32 jaar;Vierde of volgende kind;2021;0.00572
9111;32 jaar;Vierde of volgende kind;2022;0.00572
9112;32 jaar;Vierde of volgende kind;2023;0.00572
9113;32 jaar;Vierde of volgende kind;2024;0.00572
9114;32 jaar;Vierde of volgende kind;2025;0.00572
9115;32 jaar;Vierde of volgende kind;2026;0.00572
9116;32 jaar;Vierde of volgende kind;2027;0.00572
9117;32 jaar;Vierde of volgende kind;2028;0.00572
9118;32 jaar;Vierde of volgende kind;2029;0.00572
9119;32 jaar;Vierde of volgende kind;2030;0.00572
9120;33 jaar;Totaal;1935;0.1056
9121;33 jaar;Totaal;1936;0.10558
9122;33 jaar;Totaal;1937;0.09874
9123;33 jaar;Totaal;1938;0.08669
9124;33 jaar;Totaal;1939;0.07338
9125;33 jaar;Totaal;1940;0.06169
9126;33 jaar;Totaal;1941;0.05528
9127;33 jaar;Totaal;1942;0.05069
9128;33 jaar;Totaal;1943;0.05017
9129;33 jaar;Totaal;1944;0.04908
9130;33 jaar;Totaal;1945;0.04961
9131;33 jaar;Totaal;1946;0.05072
9132;33 jaar;Totaal;1947;0.05545
9133;33 jaar;Totaal;1948;0.05795
9134;33 jaar;Totaal;1949;0.05719
9135;33 jaar;Totaal;1950;0.06163
9136;33 jaar;Totaal;1951;0.06327
9137;33 jaar;Totaal;1952;0.07031
9138;33 jaar;Totaal;1953;0.07666
9139;33 jaar;Totaal;1954;0.08098
9140;33 jaar;Totaal;1955;0.08445
9141;33 jaar;Totaal;1956;0.09043
9142;33 jaar;Totaal;1957;0.09739
9143;33 jaar;Totaal;1958;0.09968
9144;33 jaar;Totaal;1959;0.10338
9145;33 jaar;Totaal;1960;0.10692
9146;33 jaar;Totaal;1961;0.10699
9147;33 jaar;Totaal;1962;0.10682
9148;33 jaar;Totaal;1963;0.11133
9149;33 jaar;Totaal;1964;0.11431
9150;33 jaar;Totaal;1965;0.12066
9151;33 jaar;Totaal;1966;0.1228
9152;33 jaar;Totaal;1967;0.12746
9153;33 jaar;Totaal;1968;0.12685
9154;33 jaar;Totaal;1969;0.12857
9155;33 jaar;Totaal;1970;0.13047
9156;33 jaar;Totaal;1971;0.13044
9157;33 jaar;Totaal;1972;0.12726
9158;33 jaar;Totaal;1973;0.12732
9159;33 jaar;Totaal;1974;0.12857
9160;33 jaar;Totaal;1975;0.13366
9161;33 jaar;Totaal;1976;0.13485
9162;33 jaar;Totaal;1977;0.13465
9163;33 jaar;Totaal;1978;0.13262
9164;33 jaar;Totaal;1979;0.12773
9165;33 jaar;Totaal;1980;0.12639
9166;33 jaar;Totaal;1981;0.13145
9167;33 jaar;Totaal;1982;0.12724
9168;33 jaar;Totaal;1983;0.12772
9169;33 jaar;Totaal;1984;0.12686
9170;33 jaar;Totaal;1985;0.12629
9171;33 jaar;Totaal;1986;0.12759
9172;33 jaar;Totaal;1987;0.12175
9173;33 jaar;Totaal;1988;0.11712
9174;33 jaar;Totaal;1989;0.1214
9175;33 jaar;Totaal;1990;0.12634
9176;33 jaar;Totaal;1991;0.13125
9177;33 jaar;Totaal;1992;0.13388
9178;33 jaar;Totaal;1993;0.13523
9179;33 jaar;Totaal;1994;0.13791
9180;33 jaar;Totaal;1995;0.13895
9181;33 jaar;Totaal;1996;0.14077
9182;33 jaar;Totaal;1997;0.14214
9183;33 jaar;Totaal;1998;0.14119
9184;33 jaar;Totaal;1999;0.1412
9185;33 jaar;Totaal;2000;0.1411
9186;33 jaar;Totaal;2001;0.14139
9187;33 jaar;Totaal;2002;0.14144
9188;33 jaar;Totaal;2003;0.14129
9189;33 jaar;Totaal;2004;0.14131
9190;33 jaar;Totaal;2005;0.14133
9191;33 jaar;Totaal;2006;0.14138
9192;33 jaar;Totaal;2007;0.14137
9193;33 jaar;Totaal;2008;0.14135
9194;33 jaar;Totaal;2009;0.14135
9195;33 jaar;Totaal;2010;0.14136
9196;33 jaar;Totaal;2011;0.14136
9197;33 jaar;Totaal;2012;0.14136
9198;33 jaar;Totaal;2013;0.14136
9199;33 jaar;Totaal;2014;0.14136
9200;33 jaar;Totaal;2015;0.14136
9201;33 jaar;Totaal;2016;0.14136
9202;33 jaar;Totaal;2017;0.14136
9203;33 jaar;Totaal;2018;0.14136
9204;33 jaar;Totaal;2019;0.14136
9205;33 jaar;Totaal;2020;0.14136
9206;33 jaar;Totaal;2021;0.14136
9207;33 jaar;Totaal;2022;0.14136
9208;33 jaar;Totaal;2023;0.14136
9209;33 jaar;Totaal;2024;0.14136
9210;33 jaar;Totaal;2025;0.14136
9211;33 jaar;Totaal;2026;0.14136
9212;33 jaar;Totaal;2027;0.14136
9213;33 jaar;Totaal;2028;0.14136
9214;33 jaar;Totaal;2029;0.14136
9215;33 jaar;Totaal;2030;0.14136
9216;33 jaar;Eerste kind;1935;0.01316
9217;33 jaar;Eerste kind;1936;0.01227
9218;33 jaar;Eerste kind;1937;0.01138
9219;33 jaar;Eerste kind;1938;0.01059
9220;33 jaar;Eerste kind;1939;0.00996
9221;33 jaar;Eerste kind;1940;0.01049
9222;33 jaar;Eerste kind;1941;0.00914
9223;33 jaar;Eerste kind;1942;0.00906
9224;33 jaar;Eerste kind;1943;0.00908
9225;33 jaar;Eerste kind;1944;0.00884
9226;33 jaar;Eerste kind;1945;0.00858
9227;33 jaar;Eerste kind;1946;0.00989
9228;33 jaar;Eerste kind;1947;0.01051
9229;33 jaar;Eerste kind;1948;0.01065
9230;33 jaar;Eerste kind;1949;0.01123
9231;33 jaar;Eerste kind;1950;0.01306
9232;33 jaar;Eerste kind;1951;0.01425
9233;33 jaar;Eerste kind;1952;0.01662
9234;33 jaar;Eerste kind;1953;0.01824
9235;33 jaar;Eerste kind;1954;0.02046
9236;33 jaar;Eerste kind;1955;0.02252
9237;33 jaar;Eerste kind;1956;0.02383
9238;33 jaar;Eerste kind;1957;0.02725
9239;33 jaar;Eerste kind;1958;0.02761
9240;33 jaar;Eerste kind;1959;0.03
9241;33 jaar;Eerste kind;1960;0.0311
9242;33 jaar;Eerste kind;1961;0.03176
9243;33 jaar;Eerste kind;1962;0.03218
9244;33 jaar;Eerste kind;1963;0.03531
9245;33 jaar;Eerste kind;1964;0.03865
9246;33 jaar;Eerste kind;1965;0.04119
9247;33 jaar;Eerste kind;1966;0.04268
9248;33 jaar;Eerste kind;1967;0.04438
9249;33 jaar;Eerste kind;1968;0.04429
9250;33 jaar;Eerste kind;1969;0.04498
9251;33 jaar;Eerste kind;1970;0.04536
9252;33 jaar;Eerste kind;1971;0.04591
9253;33 jaar;Eerste kind;1972;0.0446
9254;33 jaar;Eerste kind;1973;0.04457
9255;33 jaar;Eerste kind;1974;0.04551
9256;33 jaar;Eerste kind;1975;0.04676
9257;33 jaar;Eerste kind;1976;0.04886
9258;33 jaar;Eerste kind;1977;0.04854
9259;33 jaar;Eerste kind;1978;0.0474
9260;33 jaar;Eerste kind;1979;0.04513
9261;33 jaar;Eerste kind;1980;0.04464
9262;33 jaar;Eerste kind;1981;0.04622
9263;33 jaar;Eerste kind;1982;0.04525
9264;33 jaar;Eerste kind;1983;0.0455
9265;33 jaar;Eerste kind;1984;0.04528
9266;33 jaar;Eerste kind;1985;0.0454
9267;33 jaar;Eerste kind;1986;0.04689
9268;33 jaar;Eerste kind;1987;0.04591
9269;33 jaar;Eerste kind;1988;0.04263
9270;33 jaar;Eerste kind;1989;0.04492
9271;33 jaar;Eerste kind;1990;0.04754
9272;33 jaar;Eerste kind;1991;0.05134
9273;33 jaar;Eerste kind;1992;0.05322
9274;33 jaar;Eerste kind;1993;0.05427
9275;33 jaar;Eerste kind;1994;0.05554
9276;33 jaar;Eerste kind;1995;0.05678
9277;33 jaar;Eerste kind;1996;0.05812
9278;33 jaar;Eerste kind;1997;0.05909
9279;33 jaar;Eerste kind;1998;0.05856
9280;33 jaar;Eerste kind;1999;0.05854
9281;33 jaar;Eerste kind;2000;0.05853
9282;33 jaar;Eerste kind;2001;0.05874
9283;33 jaar;Eerste kind;2002;0.05877
9284;33 jaar;Eerste kind;2003;0.05869
9285;33 jaar;Eerste kind;2004;0.05869
9286;33 jaar;Eerste kind;2005;0.05872
9287;33 jaar;Eerste kind;2006;0.05875
9288;33 jaar;Eerste kind;2007;0.05875
9289;33 jaar;Eerste kind;2008;0.05873
9290;33 jaar;Eerste kind;2009;0.05874
9291;33 jaar;Eerste kind;2010;0.05874
9292;33 jaar;Eerste kind;2011;0.05874
9293;33 jaar;Eerste kind;2012;0.05874
9294;33 jaar;Eerste kind;2013;0.05874
9295;33 jaar;Eerste kind;2014;0.05874
9296;33 jaar;Eerste kind;2015;0.05874
9297;33 jaar;Eerste kind;2016;0.05874
9298;33 jaar;Eerste kind;2017;0.05874
9299;33 jaar;Eerste kind;2018;0.05874
9300;33 jaar;Eerste kind;2019;0.05874
9301;33 jaar;Eerste kind;2020;0.05874
9302;33 jaar;Eerste kind;2021;0.05874
9303;33 jaar;Eerste kind;2022;0.05874
9304;33 jaar;Eerste kind;2023;0.05874
9305;33 jaar;Eerste kind;2024;0.05874
9306;33 jaar;Eerste kind;2025;0.05874
9307;33 jaar;Eerste kind;2026;0.05874
9308;33 jaar;Eerste kind;2027;0.05874
9309;33 jaar;Eerste kind;2028;0.05874
9310;33 jaar;Eerste kind;2029;0.05874
9311;33 jaar;Eerste kind;2030;0.05874
9312;33 jaar;Tweede kind;1935;0.0294
9313;33 jaar;Tweede kind;1936;0.02953
9314;33 jaar;Tweede kind;1937;0.02893
9315;33 jaar;Tweede kind;1938;0.02592
9316;33 jaar;Tweede kind;1939;0.02366
9317;33 jaar;Tweede kind;1940;0.02108
9318;33 jaar;Tweede kind;1941;0.02088
9319;33 jaar;Tweede kind;1942;0.01893
9320;33 jaar;Tweede kind;1943;0.01947
9321;33 jaar;Tweede kind;1944;0.01902
9322;33 jaar;Tweede kind;1945;0.01984
9323;33 jaar;Tweede kind;1946;0.0204
9324;33 jaar;Tweede kind;1947;0.02105
9325;33 jaar;Tweede kind;1948;0.02158
9326;33 jaar;Tweede kind;1949;0.0217
9327;33 jaar;Tweede kind;1950;0.02247
9328;33 jaar;Tweede kind;1951;0.02331
9329;33 jaar;Tweede kind;1952;0.02646
9330;33 jaar;Tweede kind;1953;0.02929
9331;33 jaar;Tweede kind;1954;0.03148
9332;33 jaar;Tweede kind;1955;0.03321
9333;33 jaar;Tweede kind;1956;0.03584
9334;33 jaar;Tweede kind;1957;0.03772
9335;33 jaar;Tweede kind;1958;0.04041
9336;33 jaar;Tweede kind;1959;0.04174
9337;33 jaar;Tweede kind;1960;0.04405
9338;33 jaar;Tweede kind;1961;0.04515
9339;33 jaar;Tweede kind;1962;0.04663
9340;33 jaar;Tweede kind;1963;0.048
9341;33 jaar;Tweede kind;1964;0.04862
