ID;EconomischeRisicoS;Persoonskenmerken;Perioden;NietZoGelukkig_1;Gelukkig_2;NietZoTevredenMetHetLeven_3;TevredenMetHetLeven_4
769;3456;Leeftijd: 65 jaar of ouder;2012;;;;
770;3456;Herkomst: autochtoon;2003;10.0;90.0;12.0;88.0
771;3456;Herkomst: autochtoon;2004;9.0;91.0;11.0;89.0
772;3456;Herkomst: autochtoon;2005;8.0;92.0;10.0;90.0
773;3456;Herkomst: autochtoon;2006;6.0;94.0;9.0;91.0
774;3456;Herkomst: autochtoon;2007;8.0;92.0;14.0;86.0
775;3456;Herkomst: autochtoon;2008;6.0;94.0;10.0;90.0
776;3456;Herkomst: autochtoon;2009;;;;
777;3456;Herkomst: autochtoon;2010 oude methode;3.0;97.0;7.0;93.0
778;3456;Herkomst: autochtoon;2010 nieuwe methode;18.0;82.0;16.0;84.0
779;3456;Herkomst: autochtoon;2012;;;;
780;3456;Herkomst: westerse allochtoon;2003;;;;
781;3456;Herkomst: westerse allochtoon;2004;;;;
782;3456;Herkomst: westerse allochtoon;2005;;;;
783;3456;Herkomst: westerse allochtoon;2006;;;;
784;3456;Herkomst: westerse allochtoon;2007;;;;
785;3456;Herkomst: westerse allochtoon;2008;;;;
786;3456;Herkomst: westerse allochtoon;2009;;;;
787;3456;Herkomst: westerse allochtoon;2010 oude methode;;;;
788;3456;Herkomst: westerse allochtoon;2010 nieuwe methode;;;;
789;3456;Herkomst: westerse allochtoon;2012;;;;
790;3456;Herkomst: niet-westerse allochtoon;2003;31.0;69.0;21.0;79.0
791;3456;Herkomst: niet-westerse allochtoon;2004;;;;
792;3456;Herkomst: niet-westerse allochtoon;2005;;;;
793;3456;Herkomst: niet-westerse allochtoon;2006;;;;
794;3456;Herkomst: niet-westerse allochtoon;2007;;;;
795;3456;Herkomst: niet-westerse allochtoon;2008;;;;
796;3456;Herkomst: niet-westerse allochtoon;2009;;;;
797;3456;Herkomst: niet-westerse allochtoon;2010 oude methode;;;;
798;3456;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;;;;
799;3456;Herkomst: niet-westerse allochtoon;2012;;;;
