ID;RegioS;Perioden;TotaalJongerenMetJeugdzorg_1;TotaalJeugdhulp_2;AlleenJeugdhulp_3;JHEnJeugdbeschermingJB_4;JHEnJeugdreclasseringJR_5;JHEnJBEnJR_6;TotaalJeugdbescherming_7;AlleenJeugdbescherming_8;JBEnJeugdhulp_9;JBEnJeugdreclasseringJR_10;JBEnJeugdhulpEnJR_11;TotaalJeugdreclassering_12;AlleenJeugdreclassering_13;JREnJeugdhulp_14;JREnJeugdbeschermingJB_15;JREnJeugdhulpEnJB_16
3750;Texel;1e kwartaal 2015;165.0;165.0;155.0;10.0;;;15.0;;10.0;;;;;;;
3751;Texel;1e halfjaar 2015;195.0;190.0;180.0;10.0;;;15.0;;10.0;;;;;;;
3752;Texel;2e halfjaar 2015;210.0;205.0;190.0;15.0;;;15.0;;15.0;;;;;;;
3753;Texel;2015;245.0;245.0;230.0;15.0;;;15.0;;15.0;;;;;;;
3754;Texel;1e halfjaar 2016;190.0;185.0;165.0;15.0;;;25.0;;15.0;;;;;;;
3755;Texel;2e halfjaar 2016;210.0;205.0;185.0;15.0;;;25.0;;15.0;;;;;;;
3756;Texel;2016;230.0;220.0;195.0;20.0;;;30.0;10.0;20.0;;;;;;;
3757;Texel;1e halfjaar 2017;210.0;200.0;180.0;20.0;;;25.0;10.0;20.0;;;;;;;
3758;Texel;2e halfjaar 2017;215.0;205.0;180.0;30.0;;;35.0;;30.0;;;;;;;
3759;Texel;2017;245.0;235.0;210.0;30.0;;;35.0;;30.0;;;;;;;
3760;Teylingen;1e kwartaal 2015;785.0;770.0;725.0;30.0;;;50.0;10.0;30.0;;;15.0;;;;
3761;Teylingen;1e halfjaar 2015;880.0;870.0;825.0;35.0;;;50.0;10.0;35.0;;;15.0;;;;
3762;Teylingen;2e halfjaar 2015;1005.0;995.0;950.0;35.0;;;45.0;;35.0;;;15.0;;;;
3763;Teylingen;2015;1120.0;1105.0;1050.0;40.0;;10.0;60.0;10.0;40.0;;10.0;20.0;;;;10.0
3764;Teylingen;1e halfjaar 2016;980.0;970.0;925.0;35.0;;;50.0;10.0;35.0;;;15.0;;;;
3765;Teylingen;2e halfjaar 2016;985.0;970.0;925.0;35.0;;;50.0;10.0;35.0;;;15.0;;;;
3766;Teylingen;2016;1160.0;1140.0;1085.0;40.0;;;60.0;10.0;40.0;;;20.0;;;;
3767;Teylingen;1e halfjaar 2017;985.0;965.0;930.0;30.0;;;40.0;10.0;30.0;;;15.0;10.0;;;
3768;Teylingen;2e halfjaar 2017;1005.0;985.0;960.0;20.0;;;30.0;10.0;20.0;;;20.0;10.0;;;
3769;Teylingen;2017;1160.0;1145.0;1105.0;30.0;;;40.0;10.0;30.0;;;20.0;10.0;;;
3770;Tholen;1e kwartaal 2015;430.0;415.0;380.0;35.0;;;45.0;10.0;35.0;;;;;;;
3771;Tholen;1e halfjaar 2015;490.0;480.0;440.0;35.0;;;45.0;10.0;35.0;;;10.0;;;;
3772;Tholen;2e halfjaar 2015;545.0;535.0;500.0;30.0;;;40.0;10.0;30.0;;;;;;;
3773;Tholen;2015;600.0;585.0;545.0;35.0;;;45.0;10.0;35.0;;;10.0;;;;
3774;Tholen;1e halfjaar 2016;580.0;565.0;520.0;40.0;;;50.0;10.0;40.0;;;10.0;;;;
3775;Tholen;2e halfjaar 2016;645.0;630.0;580.0;45.0;;;60.0;10.0;45.0;;;;;;;
3776;Tholen;2016;715.0;700.0;645.0;50.0;;;65.0;15.0;50.0;;;10.0;;;;
3777;Tholen;1e halfjaar 2017;605.0;585.0;530.0;50.0;;;65.0;15.0;50.0;;;10.0;;;;
3778;Tholen;2e halfjaar 2017;655.0;630.0;565.0;60.0;;;80.0;20.0;60.0;;;15.0;;;;
3779;Tholen;2017;745.0;730.0;650.0;65.0;;;80.0;15.0;65.0;;;15.0;;;;
3780;Tiel;1e kwartaal 2015;750.0;695.0;635.0;55.0;10.0;;90.0;35.0;55.0;;;30.0;20.0;10.0;;
3781;Tiel;1e halfjaar 2015;945.0;890.0;820.0;55.0;10.0;;95.0;35.0;55.0;;;30.0;20.0;10.0;;
3782;Tiel;2e halfjaar 2015;1125.0;1075.0;1000.0;65.0;;;95.0;30.0;65.0;;;30.0;20.0;;;
3783;Tiel;2015;1255.0;1195.0;1115.0;70.0;10.0;;110.0;35.0;70.0;;;40.0;25.0;10.0;;
3784;Tiel;1e halfjaar 2016;1255.0;1200.0;1115.0;80.0;;;110.0;30.0;80.0;;;35.0;25.0;;;
3785;Tiel;2e halfjaar 2016;1310.0;1260.0;1170.0;80.0;10.0;;105.0;25.0;80.0;;;35.0;20.0;10.0;;
3786;Tiel;2016;1550.0;1490.0;1380.0;95.0;10.0;;125.0;30.0;95.0;;;45.0;30.0;10.0;;
3787;Tiel;1e halfjaar 2017;1185.0;1140.0;1065.0;65.0;10.0;;85.0;20.0;65.0;;;35.0;25.0;10.0;;
3788;Tiel;2e halfjaar 2017;1245.0;1190.0;1110.0;70.0;15.0;;100.0;30.0;70.0;;;40.0;25.0;15.0;;
3789;Tiel;2017;1450.0;1400.0;1300.0;85.0;15.0;;110.0;25.0;85.0;;;45.0;25.0;15.0;;
3790;Tilburg;1e kwartaal 2015;2995.0;2735.0;2285.0;385.0;50.0;15.0;550.0;145.0;385.0;;15.0;180.0;110.0;50.0;;15.0
3791;Tilburg;1e halfjaar 2015;3355.0;3110.0;2615.0;415.0;55.0;20.0;565.0;125.0;415.0;;20.0;195.0;110.0;55.0;;20.0
3792;Tilburg;2e halfjaar 2015;3450.0;3240.0;2755.0;415.0;50.0;15.0;560.0;120.0;415.0;;15.0;160.0;85.0;50.0;;15.0
3793;Tilburg;2015;3955.0;3705.0;3145.0;465.0;70.0;25.0;625.0;130.0;465.0;10.0;25.0;220.0;115.0;70.0;10.0;25.0
3794;Tilburg;1e halfjaar 2016;3690.0;3460.0;3000.0;405.0;40.0;20.0;545.0;120.0;405.0;;20.0;165.0;105.0;40.0;;20.0
3795;Tilburg;2e halfjaar 2016;3870.0;3665.0;3205.0;400.0;40.0;20.0;540.0;115.0;400.0;;20.0;150.0;80.0;40.0;;20.0
3796;Tilburg;2016;4595.0;4360.0;3825.0;460.0;50.0;25.0;615.0;125.0;460.0;10.0;25.0;190.0;105.0;50.0;10.0;25.0
3797;Tilburg;1e halfjaar 2017;3725.0;3510.0;3065.0;385.0;40.0;20.0;545.0;135.0;385.0;10.0;20.0;140.0;75.0;40.0;10.0;20.0
3798;Tilburg;2e halfjaar 2017;4065.0;3860.0;3395.0;400.0;45.0;15.0;550.0;125.0;400.0;;15.0;140.0;75.0;45.0;;15.0
3799;Tilburg;2017;4640.0;4410.0;3880.0;445.0;55.0;25.0;610.0;130.0;445.0;10.0;25.0;180.0;90.0;55.0;10.0;25.0
3800;Tubbergen;1e kwartaal 2015;195.0;185.0;175.0;10.0;;;15.0;;10.0;;;;;;;
3801;Tubbergen;1e halfjaar 2015;230.0;225.0;210.0;15.0;;;15.0;;15.0;;;;;;;
3802;Tubbergen;2e halfjaar 2015;255.0;250.0;235.0;15.0;;;20.0;;15.0;;;;;;;
3803;Tubbergen;2015;285.0;275.0;260.0;15.0;;;20.0;;15.0;;;;;;;
3804;Tubbergen;1e halfjaar 2016;245.0;245.0;220.0;20.0;;;25.0;;20.0;;;;;;;
3805;Tubbergen;2e halfjaar 2016;265.0;260.0;225.0;25.0;;;35.0;10.0;25.0;;;;;;;
3806;Tubbergen;2016;310.0;305.0;265.0;35.0;;;40.0;;35.0;;;;;;;
3807;Tubbergen;1e halfjaar 2017;285.0;275.0;235.0;40.0;;;45.0;10.0;40.0;;;;;;;
3808;Tubbergen;2e halfjaar 2017;290.0;280.0;245.0;35.0;;;45.0;10.0;35.0;;;;;;;
3809;Tubbergen;2017;340.0;335.0;295.0;40.0;;;45.0;;40.0;;;;;;;
3810;Twenterand;1e kwartaal 2015;550.0;510.0;425.0;75.0;;;110.0;30.0;75.0;;;20.0;10.0;;;
3811;Twenterand;1e halfjaar 2015;625.0;580.0;490.0;80.0;;;120.0;35.0;80.0;;;20.0;10.0;;;
3812;Twenterand;2e halfjaar 2015;680.0;630.0;545.0;80.0;;;120.0;35.0;80.0;;;20.0;10.0;;;
3813;Twenterand;2015;725.0;680.0;585.0;90.0;;;125.0;30.0;90.0;;;20.0;10.0;;;
3814;Twenterand;1e halfjaar 2016;700.0;655.0;565.0;85.0;;;120.0;35.0;85.0;;;15.0;10.0;;;
3815;Twenterand;2e halfjaar 2016;730.0;695.0;600.0;85.0;10.0;;115.0;30.0;85.0;;;15.0;;10.0;;
3816;Twenterand;2016;795.0;750.0;640.0;100.0;10.0;;135.0;30.0;100.0;;;20.0;10.0;10.0;;
3817;Twenterand;1e halfjaar 2017;735.0;710.0;605.0;105.0;;;120.0;15.0;105.0;;;10.0;;;;
3818;Twenterand;2e halfjaar 2017;750.0;725.0;625.0;100.0;;;115.0;15.0;100.0;;;10.0;;;;
3819;Twenterand;2017;840.0;820.0;700.0;110.0;;;130.0;15.0;110.0;;;10.0;;;;
3820;Tynaarlo;1e kwartaal 2015;565.0;550.0;520.0;25.0;;;35.0;10.0;25.0;;;10.0;;;;
3821;Tynaarlo;1e halfjaar 2015;620.0;610.0;575.0;30.0;;;35.0;10.0;30.0;;;10.0;;;;
3822;Tynaarlo;2e halfjaar 2015;650.0;640.0;615.0;25.0;;;30.0;;25.0;;;10.0;;;;
3823;Tynaarlo;2015;705.0;690.0;655.0;30.0;;;40.0;;30.0;;;10.0;;;;
3824;Tynaarlo;1e halfjaar 2016;625.0;610.0;580.0;25.0;;;30.0;;25.0;;;10.0;;;;
3825;Tynaarlo;2e halfjaar 2016;655.0;640.0;610.0;25.0;;;35.0;;25.0;;;10.0;;;;
3826;Tynaarlo;2016;710.0;700.0;665.0;30.0;;;35.0;;30.0;;;10.0;;;;
3827;Tynaarlo;1e halfjaar 2017;675.0;665.0;630.0;30.0;;;35.0;;30.0;;;10.0;;;;
3828;Tynaarlo;2e halfjaar 2017;730.0;715.0;675.0;30.0;;;40.0;10.0;30.0;;;10.0;;;;
3829;Tynaarlo;2017;795.0;780.0;735.0;35.0;;;45.0;10.0;35.0;;;10.0;;;;
3830;Tytsjerksteradiel;1e kwartaal 2015;510.0;485.0;425.0;65.0;;;85.0;25.0;65.0;;;;;;;
3831;Tytsjerksteradiel;1e halfjaar 2015;620.0;600.0;530.0;70.0;;;90.0;20.0;70.0;;;;;;;
3832;Tytsjerksteradiel;2e halfjaar 2015;710.0;680.0;600.0;80.0;;;105.0;25.0;80.0;;;;;;;
3833;Tytsjerksteradiel;2015;770.0;750.0;655.0;90.0;;;110.0;20.0;90.0;;;;;;;
3834;Tytsjerksteradiel;1e halfjaar 2016;645.0;635.0;555.0;75.0;;;85.0;10.0;75.0;;;;;;;
3835;Tytsjerksteradiel;2e halfjaar 2016;680.0;665.0;595.0;70.0;;;80.0;10.0;70.0;;;;;;;
3836;Tytsjerksteradiel;2016;790.0;780.0;700.0;75.0;;;85.0;10.0;75.0;;;;;;;
3837;Tytsjerksteradiel;1e halfjaar 2017;755.0;745.0;665.0;80.0;;;90.0;;80.0;;;;;;;
3838;Tytsjerksteradiel;2e halfjaar 2017;640.0;625.0;545.0;75.0;;;85.0;10.0;75.0;;;10.0;;;;
3839;Tytsjerksteradiel;2017;830.0;820.0;730.0;85.0;;;95.0;;85.0;;;10.0;;;;
3840;Uden;1e kwartaal 2015;850.0;805.0;715.0;85.0;;;120.0;35.0;85.0;;;15.0;10.0;;;
3841;Uden;1e halfjaar 2015;1005.0;960.0;865.0;90.0;;;125.0;35.0;90.0;;;15.0;10.0;;;
3842;Uden;2e halfjaar 2015;1035.0;995.0;895.0;95.0;;;125.0;30.0;95.0;;;15.0;10.0;;;
3843;Uden;2015;1340.0;1295.0;1170.0;115.0;;;150.0;30.0;115.0;;;20.0;15.0;;;
3844;Uden;1e halfjaar 2016;840.0;805.0;725.0;75.0;;;110.0;30.0;75.0;;;10.0;;;;
3845;Uden;2e halfjaar 2016;905.0;875.0;795.0;70.0;;;100.0;25.0;70.0;;;15.0;;;;
3846;Uden;2016;1085.0;1055.0;965.0;85.0;;;115.0;25.0;85.0;;;15.0;;;;
3847;Uden;1e halfjaar 2017;875.0;840.0;760.0;80.0;;;105.0;25.0;80.0;;;10.0;10.0;;;
3848;Uden;2e halfjaar 2017;955.0;920.0;840.0;75.0;;;100.0;25.0;75.0;;;15.0;10.0;;;
3849;Uden;2017;1085.0;1050.0;955.0;90.0;;;120.0;25.0;90.0;;;15.0;10.0;;;
3850;Uitgeest;1e kwartaal 2015;200.0;195.0;185.0;10.0;;;15.0;;10.0;;;;;;;
3851;Uitgeest;1e halfjaar 2015;225.0;220.0;210.0;10.0;;;15.0;;10.0;;;;;;;
3852;Uitgeest;2e halfjaar 2015;230.0;220.0;210.0;10.0;;;15.0;;10.0;;;;;;;
3853;Uitgeest;2015;260.0;255.0;240.0;10.0;;;15.0;;10.0;;;;;;;
3854;Uitgeest;1e halfjaar 2016;240.0;235.0;220.0;10.0;;;15.0;;10.0;;;;;;;
3855;Uitgeest;2e halfjaar 2016;240.0;235.0;225.0;10.0;;;10.0;;10.0;;;;;;;
3856;Uitgeest;2016;280.0;275.0;260.0;15.0;;;20.0;;15.0;;;;;;;
3857;Uitgeest;1e halfjaar 2017;190.0;185.0;180.0;;;;10.0;;;;;;;;;
3858;Uitgeest;2e halfjaar 2017;190.0;185.0;170.0;10.0;;;15.0;;10.0;;;;;;;
3859;Uitgeest;2017;215.0;210.0;195.0;10.0;;;15.0;;10.0;;;;;;;
3860;Uithoorn;1e kwartaal 2015;385.0;350.0;325.0;20.0;;;50.0;25.0;20.0;;;15.0;;;;
3861;Uithoorn;1e halfjaar 2015;440.0;410.0;380.0;25.0;;;50.0;20.0;25.0;;;15.0;;;;
3862;Uithoorn;2e halfjaar 2015;460.0;435.0;395.0;30.0;;;50.0;15.0;30.0;;;15.0;10.0;;;
3863;Uithoorn;2015;520.0;495.0;455.0;35.0;;;55.0;20.0;35.0;;;15.0;;;;
3864;Uithoorn;1e halfjaar 2016;465.0;440.0;400.0;40.0;;;55.0;15.0;40.0;;;15.0;10.0;;;
3865;Uithoorn;2e halfjaar 2016;475.0;465.0;415.0;40.0;;;50.0;10.0;40.0;;;10.0;;;;
3866;Uithoorn;2016;550.0;530.0;475.0;45.0;;;60.0;10.0;45.0;;;15.0;10.0;;;
3867;Uithoorn;1e halfjaar 2017;485.0;465.0;425.0;40.0;;;55.0;15.0;40.0;;;;;;;
3868;Uithoorn;2e halfjaar 2017;510.0;495.0;450.0;45.0;;;55.0;10.0;45.0;;;;;;;
3869;Uithoorn;2017;605.0;585.0;535.0;45.0;;;65.0;15.0;45.0;;;;;;;
3870;Urk;1e kwartaal 2015;260.0;240.0;160.0;80.0;;;95.0;15.0;80.0;;;;;;;
3871;Urk;1e halfjaar 2015;285.0;265.0;180.0;85.0;;;100.0;15.0;85.0;;;;;;;
3872;Urk;2e halfjaar 2015;285.0;260.0;180.0;80.0;;;100.0;20.0;80.0;;;;;;;
3873;Urk;2015;320.0;300.0;215.0;85.0;;;105.0;15.0;85.0;;;;;;;
3874;Urk;1e halfjaar 2016;295.0;285.0;200.0;85.0;;;95.0;10.0;85.0;;;;;;;
3875;Urk;2e halfjaar 2016;355.0;345.0;260.0;85.0;;;95.0;10.0;85.0;;;;;;;
3876;Urk;2016;400.0;390.0;300.0;90.0;;;100.0;10.0;90.0;;;;;;;
3877;Urk;1e halfjaar 2017;440.0;425.0;330.0;100.0;;;115.0;15.0;100.0;;;;;;;
3878;Urk;2e halfjaar 2017;445.0;435.0;335.0;100.0;;;110.0;10.0;100.0;;;;;;;
3879;Urk;2017;505.0;490.0;390.0;105.0;;;115.0;15.0;105.0;;;;;;;
3880;Utrecht (gemeente);1e kwartaal 2015;3945.0;3495.0;3100.0;355.0;25.0;15.0;670.0;285.0;355.0;10.0;15.0;205.0;155.0;25.0;10.0;15.0
3881;Utrecht (gemeente);1e halfjaar 2015;4540.0;4075.0;3650.0;375.0;30.0;25.0;700.0;290.0;375.0;15.0;25.0;225.0;160.0;30.0;15.0;25.0
3882;Utrecht (gemeente);2e halfjaar 2015;4540.0;4140.0;3740.0;345.0;35.0;20.0;615.0;240.0;345.0;10.0;20.0;210.0;145.0;35.0;10.0;20.0
3883;Utrecht (gemeente);2015;5430.0;4935.0;4455.0;410.0;40.0;25.0;750.0;295.0;410.0;15.0;25.0;265.0;185.0;40.0;15.0;25.0
3884;Utrecht (gemeente);1e halfjaar 2016;7795.0;7495.0;6970.0;440.0;55.0;25.0;620.0;145.0;440.0;;25.0;240.0;150.0;55.0;;25.0
3885;Utrecht (gemeente);2e halfjaar 2016;9160.0;8920.0;8380.0;455.0;60.0;25.0;605.0;120.0;455.0;;25.0;205.0;115.0;60.0;;25.0
3886;Utrecht (gemeente);2016;9825.0;9520.0;8890.0;520.0;80.0;30.0;700.0;145.0;520.0;;30.0;275.0;155.0;80.0;;30.0
3887;Utrecht (gemeente);1e halfjaar 2017;9310.0;9085.0;8530.0;465.0;70.0;20.0;600.0;115.0;465.0;;20.0;200.0;105.0;70.0;;20.0
3888;Utrecht (gemeente);2e halfjaar 2017;9530.0;9290.0;8745.0;465.0;65.0;15.0;615.0;125.0;465.0;;15.0;190.0;105.0;65.0;;15.0
3889;Utrecht (gemeente);2017;11320.0;11060.0;10375.0;565.0;95.0;25.0;720.0;130.0;565.0;;25.0;250.0;125.0;95.0;;25.0
3890;Utrechtse Heuvelrug;1e kwartaal 2015;600.0;545.0;480.0;60.0;;;105.0;45.0;60.0;;;15.0;10.0;;;
3891;Utrechtse Heuvelrug;1e halfjaar 2015;700.0;640.0;565.0;70.0;;;115.0;45.0;70.0;;;20.0;10.0;;;
3892;Utrechtse Heuvelrug;2e halfjaar 2015;760.0;710.0;620.0;80.0;10.0;;120.0;35.0;80.0;;;20.0;10.0;10.0;;
3893;Utrechtse Heuvelrug;2015;870.0;815.0;715.0;90.0;10.0;;130.0;40.0;90.0;;;25.0;15.0;10.0;;
3894;Utrechtse Heuvelrug;1e halfjaar 2016;805.0;760.0;675.0;80.0;;;115.0;35.0;80.0;;;15.0;10.0;;;
3895;Utrechtse Heuvelrug;2e halfjaar 2016;830.0;790.0;710.0;80.0;;;105.0;25.0;80.0;;;15.0;10.0;;;
3896;Utrechtse Heuvelrug;2016;965.0;920.0;825.0;85.0;;;120.0;30.0;85.0;;;20.0;15.0;;;
3897;Utrechtse Heuvelrug;1e halfjaar 2017;885.0;830.0;740.0;85.0;;;125.0;40.0;85.0;;;20.0;15.0;;;
3898;Utrechtse Heuvelrug;2e halfjaar 2017;885.0;840.0;750.0;85.0;;;125.0;35.0;85.0;;;20.0;10.0;;;
3899;Utrechtse Heuvelrug;2017;1025.0;975.0;870.0;95.0;;;135.0;35.0;95.0;;;25.0;15.0;;;
3900;Vaals;1e kwartaal 2015;105.0;100.0;100.0;;;;;;;;;;;;;
3901;Vaals;1e halfjaar 2015;120.0;115.0;110.0;;;;;;;;;;;;;
3902;Vaals;2e halfjaar 2015;125.0;115.0;110.0;;;;10.0;;;;;;;;;
3903;Vaals;2015;140.0;135.0;125.0;;;;10.0;;;;;;;;;
3904;Vaals;1e halfjaar 2016;115.0;115.0;105.0;10.0;;;10.0;;10.0;;;;;;;
3905;Vaals;2e halfjaar 2016;125.0;120.0;110.0;10.0;;;10.0;;10.0;;;;;;;
3906;Vaals;2016;140.0;135.0;125.0;10.0;;;15.0;;10.0;;;;;;;
3907;Vaals;1e halfjaar 2017;125.0;120.0;115.0;;;;10.0;;;;;;;;;
3908;Vaals;2e halfjaar 2017;125.0;120.0;115.0;;;;10.0;;;;;;;;;
3909;Vaals;2017;140.0;135.0;125.0;;;;10.0;;;;;;;;;
3910;Valkenburg aan de Geul;1e kwartaal 2015;225.0;210.0;190.0;20.0;;;35.0;10.0;20.0;;;;;;;
3911;Valkenburg aan de Geul;1e halfjaar 2015;250.0;240.0;215.0;25.0;;;35.0;10.0;25.0;;;;;;;
3912;Valkenburg aan de Geul;2e halfjaar 2015;270.0;260.0;235.0;25.0;;;35.0;;25.0;;;10.0;;;;
3913;Valkenburg aan de Geul;2015;305.0;295.0;265.0;25.0;;;35.0;;25.0;;;10.0;;;;
3914;Valkenburg aan de Geul;1e halfjaar 2016;260.0;250.0;225.0;20.0;;;30.0;;20.0;;;10.0;;;;
3915;Valkenburg aan de Geul;2e halfjaar 2016;275.0;270.0;250.0;15.0;;;20.0;;15.0;;;;;;;
3916;Valkenburg aan de Geul;2016;315.0;305.0;275.0;20.0;;;30.0;;20.0;;;10.0;;;;
3917;Valkenburg aan de Geul;1e halfjaar 2017;245.0;240.0;215.0;20.0;;;25.0;;20.0;;;;;;;
3918;Valkenburg aan de Geul;2e halfjaar 2017;260.0;255.0;235.0;20.0;;;20.0;;20.0;;;;;;;
3919;Valkenburg aan de Geul;2017;290.0;285.0;260.0;20.0;;;25.0;;20.0;;;;;;;
3920;Valkenswaard;1e kwartaal 2015;395.0;390.0;370.0;15.0;;;20.0;;15.0;;;;;;;
3921;Valkenswaard;1e halfjaar 2015;455.0;445.0;420.0;20.0;;;25.0;;20.0;;;;;;;
3922;Valkenswaard;2e halfjaar 2015;475.0;465.0;445.0;20.0;;;25.0;;20.0;;;;;;;
3923;Valkenswaard;2015;540.0;535.0;510.0;25.0;;;30.0;;25.0;;;;;;;
3924;Valkenswaard;1e halfjaar 2016;435.0;425.0;395.0;25.0;;;30.0;;25.0;;;;;;;
3925;Valkenswaard;2e halfjaar 2016;410.0;400.0;370.0;25.0;;;35.0;;25.0;;;;;;;
3926;Valkenswaard;2016;495.0;490.0;455.0;30.0;;;35.0;;30.0;;;;;;;
3927;Valkenswaard;1e halfjaar 2017;480.0;465.0;430.0;35.0;;;45.0;15.0;35.0;;;;;;;
3928;Valkenswaard;2e halfjaar 2017;500.0;485.0;455.0;35.0;;;45.0;15.0;35.0;;;;;;;
3929;Valkenswaard;2017;565.0;555.0;515.0;40.0;;;50.0;10.0;40.0;;;;;;;
3930;Veendam;1e kwartaal 2015;700.0;670.0;595.0;70.0;;;95.0;25.0;70.0;;;10.0;;;;
3931;Veendam;1e halfjaar 2015;760.0;730.0;645.0;80.0;;;105.0;25.0;80.0;;;15.0;;;;
3932;Veendam;2e halfjaar 2015;795.0;775.0;680.0;80.0;10.0;;105.0;20.0;80.0;;;20.0;;10.0;;
3933;Veendam;2015;870.0;845.0;740.0;90.0;10.0;;110.0;20.0;90.0;;;20.0;;10.0;;
3934;Veendam;1e halfjaar 2016;730.0;695.0;605.0;80.0;10.0;;105.0;20.0;80.0;;;25.0;10.0;10.0;;
3935;Veendam;2e halfjaar 2016;755.0;720.0;625.0;85.0;10.0;;115.0;25.0;85.0;;;20.0;10.0;10.0;;
3936;Veendam;2016;830.0;790.0;690.0;90.0;10.0;;115.0;25.0;90.0;;;25.0;15.0;10.0;;
3937;Veendam;1e halfjaar 2017;815.0;790.0;685.0;90.0;15.0;;105.0;15.0;90.0;;;25.0;10.0;15.0;;
3938;Veendam;2e halfjaar 2017;860.0;840.0;745.0;85.0;10.0;;100.0;15.0;85.0;;;20.0;10.0;10.0;;
3939;Veendam;2017;935.0;910.0;800.0;90.0;15.0;;110.0;15.0;90.0;;;25.0;10.0;15.0;;
3940;Veenendaal;1e kwartaal 2015;935.0;875.0;780.0;90.0;;;145.0;55.0;90.0;;;15.0;10.0;;;
3941;Veenendaal;1e halfjaar 2015;1055.0;995.0;890.0;95.0;;;150.0;50.0;95.0;;;15.0;10.0;;;
3942;Veenendaal;2e halfjaar 2015;1355.0;1310.0;1205.0;100.0;10.0;;135.0;35.0;100.0;;;15.0;10.0;10.0;;
3943;Veenendaal;2015;1500.0;1450.0;1325.0;115.0;10.0;;155.0;45.0;115.0;;;20.0;10.0;10.0;;
3944;Veenendaal;1e halfjaar 2016;1415.0;1380.0;1265.0;105.0;;;130.0;25.0;105.0;;;15.0;10.0;;;
3945;Veenendaal;2e halfjaar 2016;1635.0;1600.0;1470.0;120.0;10.0;;145.0;25.0;120.0;;;20.0;10.0;10.0;;
3946;Veenendaal;2016;1820.0;1780.0;1630.0;140.0;10.0;;165.0;30.0;140.0;;;25.0;15.0;10.0;;
3947;Veenendaal;1e halfjaar 2017;1535.0;1485.0;1355.0;125.0;;;155.0;30.0;125.0;;;20.0;15.0;;;
3948;Veenendaal;2e halfjaar 2017;1660.0;1615.0;1480.0;125.0;;;160.0;30.0;125.0;;;25.0;15.0;;;
3949;Veenendaal;2017;1900.0;1855.0;1700.0;140.0;10.0;;170.0;30.0;140.0;;;30.0;20.0;10.0;;
3950;Veere;1e kwartaal 2015;250.0;245.0;225.0;20.0;;;20.0;;20.0;;;;;;;
3951;Veere;1e halfjaar 2015;280.0;275.0;250.0;20.0;;;25.0;;20.0;;;;;;;
3952;Veere;2e halfjaar 2015;305.0;300.0;275.0;20.0;;;20.0;;20.0;;;10.0;;;;
3953;Veere;2015;335.0;330.0;305.0;20.0;;;25.0;;20.0;;;10.0;;;;
3954;Veere;1e halfjaar 2016;295.0;285.0;255.0;25.0;;;35.0;;25.0;;;;;;;
3955;Veere;2e halfjaar 2016;295.0;285.0;260.0;30.0;;;30.0;;30.0;;;;;;;
3956;Veere;2016;340.0;335.0;300.0;30.0;;;40.0;;30.0;;;;;;;
3957;Veere;1e halfjaar 2017;290.0;285.0;255.0;25.0;;;30.0;;25.0;;;;;;;
3958;Veere;2e halfjaar 2017;300.0;290.0;265.0;25.0;;;30.0;;25.0;;;;;;;
3959;Veere;2017;350.0;345.0;315.0;30.0;;;30.0;;30.0;;;;;;;
3960;Veghel;1e kwartaal 2015;690.0;650.0;575.0;70.0;;;100.0;30.0;70.0;;;10.0;10.0;;;
3961;Veghel;1e halfjaar 2015;810.0;770.0;685.0;80.0;;;110.0;30.0;80.0;;;15.0;10.0;;;
3962;Veghel;2e halfjaar 2015;885.0;850.0;765.0;80.0;;;105.0;20.0;80.0;;;20.0;10.0;;;
3963;Veghel;2015;1080.0;1035.0;940.0;85.0;;;120.0;30.0;85.0;;;20.0;15.0;;;
3964;Veghel;1e halfjaar 2016;760.0;725.0;655.0;65.0;;;90.0;20.0;65.0;;;20.0;10.0;;;
3965;Veghel;2e halfjaar 2016;835.0;810.0;740.0;60.0;;;80.0;15.0;60.0;;;15.0;10.0;;;
3966;Veghel;2016;975.0;945.0;860.0;70.0;;;95.0;20.0;70.0;;;25.0;10.0;;;
3967;Veghel;1e halfjaar 2017;;;;;;;;;;;;;;;;
3968;Veghel;2e halfjaar 2017;;;;;;;;;;;;;;;;
3969;Veghel;2017;;;;;;;;;;;;;;;;
3970;Veldhoven;1e kwartaal 2015;725.0;705.0;665.0;40.0;;;55.0;15.0;40.0;;;;;;;
3971;Veldhoven;1e halfjaar 2015;825.0;805.0;760.0;40.0;;;60.0;20.0;40.0;;;;;;;
3972;Veldhoven;2e halfjaar 2015;835.0;815.0;765.0;45.0;;;65.0;20.0;45.0;;;;;;;
3973;Veldhoven;2015;955.0;930.0;875.0;50.0;;;75.0;20.0;50.0;;;10.0;;;;
3974;Veldhoven;1e halfjaar 2016;885.0;860.0;810.0;45.0;;;70.0;20.0;45.0;;;;;;;
3975;Veldhoven;2e halfjaar 2016;895.0;870.0;820.0;45.0;;;70.0;20.0;45.0;;;10.0;;;;
3976;Veldhoven;2016;1000.0;970.0;915.0;50.0;;;80.0;25.0;50.0;;;10.0;;;;
3977;Veldhoven;1e halfjaar 2017;815.0;795.0;750.0;45.0;;;60.0;15.0;45.0;;;10.0;;;;
3978;Veldhoven;2e halfjaar 2017;865.0;840.0;785.0;50.0;;;70.0;20.0;50.0;;;10.0;;;;
