ID;Populatie;Reismotieven;KenmerkenVerplaatsing;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
241;Totaal;Totaal;Afstand: 0 tot 1 km;Overijssel (PV);2011;0.44;0.19;2.42;151.0;67.0;14.0
242;Totaal;Totaal;Afstand: 0 tot 1 km;Overijssel (PV);2012;0.4;0.19;2.7;139.0;65.0;15.7
243;Totaal;Totaal;Afstand: 0 tot 1 km;Overijssel (PV);2013;0.41;0.19;2.67;144.0;66.0;15.5
244;Totaal;Totaal;Afstand: 0 tot 1 km;Overijssel (PV);2014;0.41;0.19;2.63;141.0;65.0;15.3
245;Totaal;Totaal;Afstand: 0 tot 1 km;Overijssel (PV);2015;0.4;0.18;2.08;139.0;61.0;12.1
246;Totaal;Totaal;Afstand: 0 tot 1 km;Overijssel (PV);2016;0.34;0.15;2.14;120.0;54.0;12.4
247;Totaal;Totaal;Afstand: 0 tot 1 km;Overijssel (PV);2017;0.36;0.17;2.33;124.0;58.0;13.5
248;Totaal;Totaal;Afstand: 0 tot 1 km;Flevoland (PV);2010;0.41;0.17;3.06;143.0;60.0;17.8
249;Totaal;Totaal;Afstand: 0 tot 1 km;Flevoland (PV);2011;0.42;0.18;2.59;146.0;63.0;15.0
250;Totaal;Totaal;Afstand: 0 tot 1 km;Flevoland (PV);2012;0.39;0.18;2.91;135.0;62.0;16.9
251;Totaal;Totaal;Afstand: 0 tot 1 km;Flevoland (PV);2013;0.38;0.16;2.19;131.0;54.0;12.7
252;Totaal;Totaal;Afstand: 0 tot 1 km;Flevoland (PV);2014;0.41;0.17;3.09;142.0;59.0;17.9
253;Totaal;Totaal;Afstand: 0 tot 1 km;Flevoland (PV);2015;0.43;0.19;3.85;151.0;66.0;22.3
254;Totaal;Totaal;Afstand: 0 tot 1 km;Flevoland (PV);2016;0.34;0.14;1.95;119.0;49.0;11.4
255;Totaal;Totaal;Afstand: 0 tot 1 km;Flevoland (PV);2017;0.37;0.17;2.56;129.0;60.0;14.8
256;Totaal;Totaal;Afstand: 0 tot 1 km;Gelderland (PV);2010;0.47;0.21;3.02;162.0;72.0;17.5
257;Totaal;Totaal;Afstand: 0 tot 1 km;Gelderland (PV);2011;0.43;0.19;2.53;150.0;66.0;14.7
258;Totaal;Totaal;Afstand: 0 tot 1 km;Gelderland (PV);2012;0.42;0.19;2.81;148.0;68.0;16.4
259;Totaal;Totaal;Afstand: 0 tot 1 km;Gelderland (PV);2013;0.45;0.2;2.63;155.0;70.0;15.3
260;Totaal;Totaal;Afstand: 0 tot 1 km;Gelderland (PV);2014;0.4;0.18;2.49;138.0;63.0;14.4
261;Totaal;Totaal;Afstand: 0 tot 1 km;Gelderland (PV);2015;0.43;0.19;2.73;150.0;67.0;15.8
262;Totaal;Totaal;Afstand: 0 tot 1 km;Gelderland (PV);2016;0.39;0.18;2.28;135.0;62.0;13.3
263;Totaal;Totaal;Afstand: 0 tot 1 km;Gelderland (PV);2017;0.36;0.16;2.54;123.0;56.0;14.7
264;Totaal;Totaal;Afstand: 0 tot 1 km;Utrecht (PV);2010;0.48;0.22;2.84;168.0;76.0;16.4
265;Totaal;Totaal;Afstand: 0 tot 1 km;Utrecht (PV);2011;0.44;0.19;2.72;152.0;66.0;15.8
266;Totaal;Totaal;Afstand: 0 tot 1 km;Utrecht (PV);2012;0.48;0.22;3.65;169.0;77.0;21.3
267;Totaal;Totaal;Afstand: 0 tot 1 km;Utrecht (PV);2013;0.46;0.2;3.33;160.0;71.0;19.4
268;Totaal;Totaal;Afstand: 0 tot 1 km;Utrecht (PV);2014;0.45;0.2;3.55;156.0;71.0;20.6
269;Totaal;Totaal;Afstand: 0 tot 1 km;Utrecht (PV);2015;0.41;0.18;2.41;142.0;64.0;14.0
270;Totaal;Totaal;Afstand: 0 tot 1 km;Utrecht (PV);2016;0.4;0.18;2.46;141.0;61.0;14.3
271;Totaal;Totaal;Afstand: 0 tot 1 km;Utrecht (PV);2017;0.43;0.19;2.75;148.0;67.0;15.9
272;Totaal;Totaal;Afstand: 0 tot 1 km;Noord-Holland (PV);2010;0.46;0.21;3.1;162.0;72.0;18.0
273;Totaal;Totaal;Afstand: 0 tot 1 km;Noord-Holland (PV);2011;0.44;0.19;3.25;151.0;67.0;18.9
274;Totaal;Totaal;Afstand: 0 tot 1 km;Noord-Holland (PV);2012;0.45;0.2;3.39;159.0;70.0;19.8
275;Totaal;Totaal;Afstand: 0 tot 1 km;Noord-Holland (PV);2013;0.46;0.2;3.34;160.0;71.0;19.3
276;Totaal;Totaal;Afstand: 0 tot 1 km;Noord-Holland (PV);2014;0.46;0.21;3.16;161.0;72.0;18.3
277;Totaal;Totaal;Afstand: 0 tot 1 km;Noord-Holland (PV);2015;0.44;0.2;2.91;154.0;69.0;16.9
278;Totaal;Totaal;Afstand: 0 tot 1 km;Noord-Holland (PV);2016;0.45;0.2;3.09;158.0;69.0;18.0
279;Totaal;Totaal;Afstand: 0 tot 1 km;Noord-Holland (PV);2017;0.39;0.17;2.59;135.0;58.0;15.0
280;Totaal;Totaal;Afstand: 0 tot 1 km;Zuid-Holland (PV);2010;0.46;0.21;3.46;160.0;71.0;20.1
281;Totaal;Totaal;Afstand: 0 tot 1 km;Zuid-Holland (PV);2011;0.42;0.19;3.07;147.0;65.0;17.8
282;Totaal;Totaal;Afstand: 0 tot 1 km;Zuid-Holland (PV);2012;0.41;0.18;3.13;143.0;63.0;18.2
283;Totaal;Totaal;Afstand: 0 tot 1 km;Zuid-Holland (PV);2013;0.44;0.19;2.94;152.0;67.0;17.1
284;Totaal;Totaal;Afstand: 0 tot 1 km;Zuid-Holland (PV);2014;0.43;0.19;3.08;150.0;67.0;17.8
285;Totaal;Totaal;Afstand: 0 tot 1 km;Zuid-Holland (PV);2015;0.41;0.19;2.9;143.0;66.0;16.9
286;Totaal;Totaal;Afstand: 0 tot 1 km;Zuid-Holland (PV);2016;0.41;0.18;2.72;143.0;63.0;15.9
287;Totaal;Totaal;Afstand: 0 tot 1 km;Zuid-Holland (PV);2017;0.37;0.17;2.46;128.0;59.0;14.2
288;Totaal;Totaal;Afstand: 0 tot 1 km;Zeeland (PV);2010;0.45;0.19;2.74;155.0;66.0;15.9
289;Totaal;Totaal;Afstand: 0 tot 1 km;Zeeland (PV);2011;0.36;0.17;3.06;127.0;61.0;17.7
290;Totaal;Totaal;Afstand: 0 tot 1 km;Zeeland (PV);2012;0.42;0.18;2.59;145.0;62.0;15.0
291;Totaal;Totaal;Afstand: 0 tot 1 km;Zeeland (PV);2013;0.4;0.18;2.23;139.0;61.0;12.9
292;Totaal;Totaal;Afstand: 0 tot 1 km;Zeeland (PV);2014;0.44;0.2;2.67;151.0;71.0;15.5
293;Totaal;Totaal;Afstand: 0 tot 1 km;Zeeland (PV);2015;0.41;0.18;2.59;141.0;62.0;15.0
294;Totaal;Totaal;Afstand: 0 tot 1 km;Zeeland (PV);2016;0.37;0.17;2.08;131.0;60.0;12.1
295;Totaal;Totaal;Afstand: 0 tot 1 km;Zeeland (PV);2017;0.41;0.19;2.45;144.0;65.0;14.2
296;Totaal;Totaal;Afstand: 0 tot 1 km;Noord-Brabant (PV);2010;0.46;0.2;2.81;162.0;71.0;16.3
297;Totaal;Totaal;Afstand: 0 tot 1 km;Noord-Brabant (PV);2011;0.42;0.19;2.59;147.0;67.0;15.0
298;Totaal;Totaal;Afstand: 0 tot 1 km;Noord-Brabant (PV);2012;0.41;0.18;2.7;143.0;63.0;15.7
299;Totaal;Totaal;Afstand: 0 tot 1 km;Noord-Brabant (PV);2013;0.41;0.19;2.76;141.0;65.0;16.0
300;Totaal;Totaal;Afstand: 0 tot 1 km;Noord-Brabant (PV);2014;0.44;0.2;2.57;152.0;70.0;14.9
301;Totaal;Totaal;Afstand: 0 tot 1 km;Noord-Brabant (PV);2015;0.41;0.19;2.73;143.0;65.0;15.8
302;Totaal;Totaal;Afstand: 0 tot 1 km;Noord-Brabant (PV);2016;0.41;0.19;2.64;143.0;66.0;15.4
303;Totaal;Totaal;Afstand: 0 tot 1 km;Noord-Brabant (PV);2017;0.38;0.18;2.31;131.0;62.0;13.4
304;Totaal;Totaal;Afstand: 0 tot 1 km;Limburg (PV);2010;0.44;0.19;2.91;152.0;66.0;16.8
305;Totaal;Totaal;Afstand: 0 tot 1 km;Limburg (PV);2011;0.4;0.19;2.7;141.0;67.0;15.7
306;Totaal;Totaal;Afstand: 0 tot 1 km;Limburg (PV);2012;0.44;0.21;2.6;152.0;72.0;15.1
307;Totaal;Totaal;Afstand: 0 tot 1 km;Limburg (PV);2013;0.43;0.2;2.64;148.0;70.0;15.3
308;Totaal;Totaal;Afstand: 0 tot 1 km;Limburg (PV);2014;0.44;0.19;2.79;151.0;68.0;16.2
309;Totaal;Totaal;Afstand: 0 tot 1 km;Limburg (PV);2015;0.41;0.19;2.76;143.0;65.0;16.0
310;Totaal;Totaal;Afstand: 0 tot 1 km;Limburg (PV);2016;0.38;0.17;2.43;132.0;60.0;14.1
311;Totaal;Totaal;Afstand: 0 tot 1 km;Limburg (PV);2017;0.38;0.17;2.51;133.0;59.0;14.5
312;Totaal;Totaal;Afstand: 0 tot 1 km;Zeer sterk stedelijk;2010;0.51;0.22;3.74;178.0;77.0;21.7
313;Totaal;Totaal;Afstand: 0 tot 1 km;Zeer sterk stedelijk;2011;0.46;0.2;3.34;160.0;69.0;19.4
314;Totaal;Totaal;Afstand: 0 tot 1 km;Zeer sterk stedelijk;2012;0.47;0.2;3.39;163.0;71.0;19.7
315;Totaal;Totaal;Afstand: 0 tot 1 km;Zeer sterk stedelijk;2013;0.48;0.21;3.5;168.0;71.0;20.4
316;Totaal;Totaal;Afstand: 0 tot 1 km;Zeer sterk stedelijk;2014;0.49;0.22;3.67;171.0;75.0;21.3
317;Totaal;Totaal;Afstand: 0 tot 1 km;Zeer sterk stedelijk;2015;0.47;0.21;3.26;165.0;73.0;19.0
318;Totaal;Totaal;Afstand: 0 tot 1 km;Zeer sterk stedelijk;2016;0.49;0.21;3.5;172.0;74.0;20.4
319;Totaal;Totaal;Afstand: 0 tot 1 km;Zeer sterk stedelijk;2017;0.43;0.19;2.95;148.0;65.0;17.0
320;Totaal;Totaal;Afstand: 0 tot 1 km;Sterk stedelijk;2010;0.45;0.2;2.98;156.0;69.0;17.2
321;Totaal;Totaal;Afstand: 0 tot 1 km;Sterk stedelijk;2011;0.41;0.19;2.97;144.0;66.0;17.2
322;Totaal;Totaal;Afstand: 0 tot 1 km;Sterk stedelijk;2012;0.42;0.19;3.3;146.0;65.0;19.2
323;Totaal;Totaal;Afstand: 0 tot 1 km;Sterk stedelijk;2013;0.43;0.2;2.99;151.0;68.0;17.4
324;Totaal;Totaal;Afstand: 0 tot 1 km;Sterk stedelijk;2014;0.4;0.18;2.69;139.0;63.0;15.6
325;Totaal;Totaal;Afstand: 0 tot 1 km;Sterk stedelijk;2015;0.4;0.18;2.7;139.0;64.0;15.7
326;Totaal;Totaal;Afstand: 0 tot 1 km;Sterk stedelijk;2016;0.39;0.17;2.51;135.0;59.0;14.6
327;Totaal;Totaal;Afstand: 0 tot 1 km;Sterk stedelijk;2017;0.36;0.17;2.44;126.0;58.0;14.1
328;Totaal;Totaal;Afstand: 0 tot 1 km;Matig stedelijk;2010;0.46;0.21;2.94;160.0;72.0;17.0
329;Totaal;Totaal;Afstand: 0 tot 1 km;Matig stedelijk;2011;0.41;0.19;2.76;144.0;64.0;16.0
330;Totaal;Totaal;Afstand: 0 tot 1 km;Matig stedelijk;2012;0.44;0.2;2.85;153.0;69.0;16.6
331;Totaal;Totaal;Afstand: 0 tot 1 km;Matig stedelijk;2013;0.43;0.19;2.85;149.0;68.0;16.5
332;Totaal;Totaal;Afstand: 0 tot 1 km;Matig stedelijk;2014;0.42;0.19;2.8;146.0;68.0;16.3
333;Totaal;Totaal;Afstand: 0 tot 1 km;Matig stedelijk;2015;0.4;0.19;2.43;138.0;65.0;14.1
334;Totaal;Totaal;Afstand: 0 tot 1 km;Matig stedelijk;2016;0.38;0.18;2.35;133.0;61.0;13.7
335;Totaal;Totaal;Afstand: 0 tot 1 km;Matig stedelijk;2017;0.38;0.17;2.52;131.0;59.0;14.6
336;Totaal;Totaal;Afstand: 0 tot 1 km;Weinig stedelijk;2010;0.44;0.2;2.74;153.0;69.0;15.9
337;Totaal;Totaal;Afstand: 0 tot 1 km;Weinig stedelijk;2011;0.41;0.19;2.35;144.0;65.0;13.6
338;Totaal;Totaal;Afstand: 0 tot 1 km;Weinig stedelijk;2012;0.42;0.19;2.79;146.0;68.0;16.2
339;Totaal;Totaal;Afstand: 0 tot 1 km;Weinig stedelijk;2013;0.41;0.19;2.47;143.0;66.0;14.3
340;Totaal;Totaal;Afstand: 0 tot 1 km;Weinig stedelijk;2014;0.43;0.19;2.78;150.0;67.0;16.1
341;Totaal;Totaal;Afstand: 0 tot 1 km;Weinig stedelijk;2015;0.41;0.18;2.61;143.0;64.0;15.2
342;Totaal;Totaal;Afstand: 0 tot 1 km;Weinig stedelijk;2016;0.37;0.17;2.14;128.0;59.0;12.4
343;Totaal;Totaal;Afstand: 0 tot 1 km;Weinig stedelijk;2017;0.35;0.16;2.13;121.0;56.0;12.3
344;Totaal;Totaal;Afstand: 0 tot 1 km;Niet stedelijk;2010;0.43;0.19;2.67;149.0;67.0;15.4
345;Totaal;Totaal;Afstand: 0 tot 1 km;Niet stedelijk;2011;0.41;0.18;2.36;141.0;63.0;13.7
346;Totaal;Totaal;Afstand: 0 tot 1 km;Niet stedelijk;2012;0.37;0.17;2.02;129.0;58.0;11.8
347;Totaal;Totaal;Afstand: 0 tot 1 km;Niet stedelijk;2013;0.4;0.18;2.16;138.0;64.0;12.5
348;Totaal;Totaal;Afstand: 0 tot 1 km;Niet stedelijk;2014;0.44;0.2;2.52;152.0;70.0;14.6
349;Totaal;Totaal;Afstand: 0 tot 1 km;Niet stedelijk;2015;0.4;0.17;2.34;138.0;60.0;13.6
350;Totaal;Totaal;Afstand: 0 tot 1 km;Niet stedelijk;2016;0.36;0.17;2.04;127.0;59.0;11.8
351;Totaal;Totaal;Afstand: 0 tot 1 km;Niet stedelijk;2017;0.35;0.17;2.05;122.0;59.0;11.9
352;Totaal;Totaal;Afstand: 1 tot 3,7 km;Nederland;2010;1.01;1.94;12.7;350.0;673.0;73.6
353;Totaal;Totaal;Afstand: 1 tot 3,7 km;Nederland;2011;0.96;1.86;11.98;335.0;645.0;69.4
354;Totaal;Totaal;Afstand: 1 tot 3,7 km;Nederland;2012;0.97;1.88;12.1;339.0;655.0;70.3
355;Totaal;Totaal;Afstand: 1 tot 3,7 km;Nederland;2013;0.95;1.83;12.02;330.0;637.0;69.7
356;Totaal;Totaal;Afstand: 1 tot 3,7 km;Nederland;2014;0.96;1.87;11.89;336.0;650.0;69.0
357;Totaal;Totaal;Afstand: 1 tot 3,7 km;Nederland;2015;0.92;1.79;11.77;322.0;625.0;68.3
358;Totaal;Totaal;Afstand: 1 tot 3,7 km;Nederland;2016;0.9;1.76;11.55;315.0;616.0;67.2
359;Totaal;Totaal;Afstand: 1 tot 3,7 km;Nederland;2017;0.88;1.71;11.38;305.0;593.0;65.7
360;Totaal;Totaal;Afstand: 1 tot 3,7 km;Noord-Nederland (LD);2010;0.99;1.91;12.35;345.0;665.0;71.5
361;Totaal;Totaal;Afstand: 1 tot 3,7 km;Noord-Nederland (LD);2011;0.94;1.81;10.95;325.0;630.0;63.5
362;Totaal;Totaal;Afstand: 1 tot 3,7 km;Noord-Nederland (LD);2012;0.96;1.82;11.93;335.0;634.0;69.3
363;Totaal;Totaal;Afstand: 1 tot 3,7 km;Noord-Nederland (LD);2013;0.93;1.76;11.21;322.0;612.0;65.0
364;Totaal;Totaal;Afstand: 1 tot 3,7 km;Noord-Nederland (LD);2014;0.89;1.7;10.93;311.0;592.0;63.4
365;Totaal;Totaal;Afstand: 1 tot 3,7 km;Noord-Nederland (LD);2015;0.88;1.7;10.95;305.0;593.0;63.6
366;Totaal;Totaal;Afstand: 1 tot 3,7 km;Noord-Nederland (LD);2016;0.84;1.64;10.1;294.0;573.0;58.8
367;Totaal;Totaal;Afstand: 1 tot 3,7 km;Noord-Nederland (LD);2017;0.87;1.68;10.88;301.0;581.0;62.8
368;Totaal;Totaal;Afstand: 1 tot 3,7 km;Oost-Nederland (LD);2010;1.06;2.04;12.88;369.0;710.0;74.6
369;Totaal;Totaal;Afstand: 1 tot 3,7 km;Oost-Nederland (LD);2011;1.01;1.96;11.83;351.0;681.0;68.5
370;Totaal;Totaal;Afstand: 1 tot 3,7 km;Oost-Nederland (LD);2012;1.02;1.98;12.13;354.0;690.0;70.5
371;Totaal;Totaal;Afstand: 1 tot 3,7 km;Oost-Nederland (LD);2013;1.01;1.95;12.69;353.0;678.0;73.6
372;Totaal;Totaal;Afstand: 1 tot 3,7 km;Oost-Nederland (LD);2014;0.99;1.95;11.59;343.0;678.0;67.2
373;Totaal;Totaal;Afstand: 1 tot 3,7 km;Oost-Nederland (LD);2015;0.96;1.88;11.26;336.0;656.0;65.4
374;Totaal;Totaal;Afstand: 1 tot 3,7 km;Oost-Nederland (LD);2016;0.95;1.84;11.53;332.0;641.0;67.1
375;Totaal;Totaal;Afstand: 1 tot 3,7 km;Oost-Nederland (LD);2017;0.92;1.79;10.82;317.0;621.0;62.5
376;Totaal;Totaal;Afstand: 1 tot 3,7 km;West-Nederland (LD);2010;0.99;1.9;13.0;343.0;659.0;75.3
377;Totaal;Totaal;Afstand: 1 tot 3,7 km;West-Nederland (LD);2011;0.95;1.82;12.59;330.0;633.0;73.0
378;Totaal;Totaal;Afstand: 1 tot 3,7 km;West-Nederland (LD);2012;0.96;1.84;12.12;335.0;642.0;70.5
379;Totaal;Totaal;Afstand: 1 tot 3,7 km;West-Nederland (LD);2013;0.92;1.78;12.0;321.0;621.0;69.6
380;Totaal;Totaal;Afstand: 1 tot 3,7 km;West-Nederland (LD);2014;0.96;1.84;12.46;334.0;642.0;72.3
381;Totaal;Totaal;Afstand: 1 tot 3,7 km;West-Nederland (LD);2015;0.91;1.75;12.19;317.0;611.0;70.8
382;Totaal;Totaal;Afstand: 1 tot 3,7 km;West-Nederland (LD);2016;0.89;1.75;11.95;312.0;610.0;69.6
383;Totaal;Totaal;Afstand: 1 tot 3,7 km;West-Nederland (LD);2017;0.86;1.67;11.86;299.0;580.0;68.5
384;Totaal;Totaal;Afstand: 1 tot 3,7 km;Zuid-Nederland (LD);2010;1.0;1.93;12.03;346.0;671.0;69.7
385;Totaal;Totaal;Afstand: 1 tot 3,7 km;Zuid-Nederland (LD);2011;0.96;1.85;11.28;334.0;644.0;65.4
386;Totaal;Totaal;Afstand: 1 tot 3,7 km;Zuid-Nederland (LD);2012;0.96;1.9;12.1;336.0;661.0;70.3
387;Totaal;Totaal;Afstand: 1 tot 3,7 km;Zuid-Nederland (LD);2013;0.95;1.86;11.81;331.0;647.0;68.5
388;Totaal;Totaal;Afstand: 1 tot 3,7 km;Zuid-Nederland (LD);2014;0.99;1.92;11.4;344.0;668.0;66.1
389;Totaal;Totaal;Afstand: 1 tot 3,7 km;Zuid-Nederland (LD);2015;0.94;1.84;11.72;329.0;641.0;68.0
390;Totaal;Totaal;Afstand: 1 tot 3,7 km;Zuid-Nederland (LD);2016;0.9;1.79;11.36;315.0;625.0;66.2
391;Totaal;Totaal;Afstand: 1 tot 3,7 km;Zuid-Nederland (LD);2017;0.88;1.72;11.08;306.0;598.0;64.0
392;Totaal;Totaal;Afstand: 1 tot 3,7 km;Groningen (PV);2010;0.96;1.84;12.32;333.0;640.0;71.4
393;Totaal;Totaal;Afstand: 1 tot 3,7 km;Groningen (PV);2011;0.95;1.86;11.75;332.0;646.0;68.2
394;Totaal;Totaal;Afstand: 1 tot 3,7 km;Groningen (PV);2012;0.95;1.88;12.52;333.0;655.0;72.8
395;Totaal;Totaal;Afstand: 1 tot 3,7 km;Groningen (PV);2013;0.91;1.74;11.06;316.0;605.0;64.1
396;Totaal;Totaal;Afstand: 1 tot 3,7 km;Groningen (PV);2014;0.93;1.77;11.25;323.0;616.0;65.3
397;Totaal;Totaal;Afstand: 1 tot 3,7 km;Groningen (PV);2015;0.89;1.76;10.94;310.0;615.0;63.6
398;Totaal;Totaal;Afstand: 1 tot 3,7 km;Groningen (PV);2016;0.82;1.64;10.29;288.0;572.0;60.0
399;Totaal;Totaal;Afstand: 1 tot 3,7 km;Groningen (PV);2017;0.92;1.77;11.92;319.0;615.0;68.9
400;Totaal;Totaal;Afstand: 1 tot 3,7 km;Friesland (PV);2010;1.01;1.92;13.21;351.0;668.0;76.5
401;Totaal;Totaal;Afstand: 1 tot 3,7 km;Friesland (PV);2011;0.92;1.75;10.87;321.0;610.0;63.0
402;Totaal;Totaal;Afstand: 1 tot 3,7 km;Friesland (PV);2012;0.97;1.8;12.02;340.0;627.0;69.9
403;Totaal;Totaal;Afstand: 1 tot 3,7 km;Friesland (PV);2013;0.96;1.8;12.0;335.0;626.0;69.6
404;Totaal;Totaal;Afstand: 1 tot 3,7 km;Friesland (PV);2014;0.89;1.68;10.96;309.0;585.0;63.6
405;Totaal;Totaal;Afstand: 1 tot 3,7 km;Friesland (PV);2015;0.93;1.8;11.6;326.0;626.0;67.3
406;Totaal;Totaal;Afstand: 1 tot 3,7 km;Friesland (PV);2016;0.86;1.64;10.55;302.0;573.0;61.4
407;Totaal;Totaal;Afstand: 1 tot 3,7 km;Friesland (PV);2017;0.9;1.74;11.27;312.0;604.0;65.1
408;Totaal;Totaal;Afstand: 1 tot 3,7 km;Drenthe (PV);2010;1.01;1.99;11.25;352.0;691.0;65.1
409;Totaal;Totaal;Afstand: 1 tot 3,7 km;Drenthe (PV);2011;0.93;1.83;10.13;323.0;635.0;58.7
410;Totaal;Totaal;Afstand: 1 tot 3,7 km;Drenthe (PV);2012;0.95;1.77;11.1;331.0;618.0;64.5
411;Totaal;Totaal;Afstand: 1 tot 3,7 km;Drenthe (PV);2013;0.9;1.73;10.35;314.0;602.0;60.0
412;Totaal;Totaal;Afstand: 1 tot 3,7 km;Drenthe (PV);2014;0.85;1.64;10.5;297.0;572.0;60.9
413;Totaal;Totaal;Afstand: 1 tot 3,7 km;Drenthe (PV);2015;0.78;1.5;10.1;273.0;521.0;58.7
414;Totaal;Totaal;Afstand: 1 tot 3,7 km;Drenthe (PV);2016;0.84;1.65;9.26;292.0;576.0;53.9
415;Totaal;Totaal;Afstand: 1 tot 3,7 km;Drenthe (PV);2017;0.76;1.47;9.12;265.0;509.0;52.6
416;Totaal;Totaal;Afstand: 1 tot 3,7 km;Overijssel (PV);2010;1.12;2.17;13.16;391.0;756.0;76.3
417;Totaal;Totaal;Afstand: 1 tot 3,7 km;Overijssel (PV);2011;1.09;2.13;12.43;379.0;742.0;72.0
418;Totaal;Totaal;Afstand: 1 tot 3,7 km;Overijssel (PV);2012;1.03;2.01;12.17;360.0;699.0;70.7
419;Totaal;Totaal;Afstand: 1 tot 3,7 km;Overijssel (PV);2013;1.07;2.14;13.65;374.0;745.0;79.2
420;Totaal;Totaal;Afstand: 1 tot 3,7 km;Overijssel (PV);2014;1.01;1.99;12.08;351.0;693.0;70.1
421;Totaal;Totaal;Afstand: 1 tot 3,7 km;Overijssel (PV);2015;1.01;1.99;11.85;353.0;694.0;68.8
422;Totaal;Totaal;Afstand: 1 tot 3,7 km;Overijssel (PV);2016;0.96;1.86;11.59;336.0;648.0;67.4
423;Totaal;Totaal;Afstand: 1 tot 3,7 km;Overijssel (PV);2017;0.92;1.8;10.29;317.0;625.0;59.4
424;Totaal;Totaal;Afstand: 1 tot 3,7 km;Flevoland (PV);2010;0.99;1.91;12.15;344.0;664.0;70.4
425;Totaal;Totaal;Afstand: 1 tot 3,7 km;Flevoland (PV);2011;0.98;1.91;11.85;340.0;664.0;68.7
426;Totaal;Totaal;Afstand: 1 tot 3,7 km;Flevoland (PV);2012;0.97;1.9;11.61;340.0;662.0;67.5
427;Totaal;Totaal;Afstand: 1 tot 3,7 km;Flevoland (PV);2013;0.91;1.77;13.03;317.0;616.0;75.7
428;Totaal;Totaal;Afstand: 1 tot 3,7 km;Flevoland (PV);2014;0.94;1.9;12.36;326.0;663.0;71.8
429;Totaal;Totaal;Afstand: 1 tot 3,7 km;Flevoland (PV);2015;0.84;1.69;10.04;293.0;587.0;58.3
430;Totaal;Totaal;Afstand: 1 tot 3,7 km;Flevoland (PV);2016;0.84;1.63;11.8;293.0;569.0;68.7
431;Totaal;Totaal;Afstand: 1 tot 3,7 km;Flevoland (PV);2017;0.8;1.61;10.54;278.0;557.0;60.9
432;Totaal;Totaal;Afstand: 1 tot 3,7 km;Gelderland (PV);2010;1.04;2.0;12.87;362.0;694.0;74.5
433;Totaal;Totaal;Afstand: 1 tot 3,7 km;Gelderland (PV);2011;0.97;1.87;11.49;337.0;650.0;66.5
434;Totaal;Totaal;Afstand: 1 tot 3,7 km;Gelderland (PV);2012;1.02;1.98;12.21;354.0;690.0;71.0
435;Totaal;Totaal;Afstand: 1 tot 3,7 km;Gelderland (PV);2013;1.0;1.87;12.07;348.0;652.0;70.0
436;Totaal;Totaal;Afstand: 1 tot 3,7 km;Gelderland (PV);2014;0.98;1.93;11.16;342.0;672.0;64.7
437;Totaal;Totaal;Afstand: 1 tot 3,7 km;Gelderland (PV);2015;0.96;1.86;11.16;335.0;648.0;64.8
438;Totaal;Totaal;Afstand: 1 tot 3,7 km;Gelderland (PV);2016;0.96;1.87;11.44;337.0;652.0;66.6
439;Totaal;Totaal;Afstand: 1 tot 3,7 km;Gelderland (PV);2017;0.94;1.83;11.18;325.0;632.0;64.5
440;Totaal;Totaal;Afstand: 1 tot 3,7 km;Utrecht (PV);2010;1.06;2.04;13.09;367.0;709.0;75.8
441;Totaal;Totaal;Afstand: 1 tot 3,7 km;Utrecht (PV);2011;0.99;1.86;12.12;345.0;649.0;70.3
442;Totaal;Totaal;Afstand: 1 tot 3,7 km;Utrecht (PV);2012;1.02;1.96;11.89;357.0;685.0;69.2
443;Totaal;Totaal;Afstand: 1 tot 3,7 km;Utrecht (PV);2013;1.0;1.93;12.49;347.0;673.0;72.5
444;Totaal;Totaal;Afstand: 1 tot 3,7 km;Utrecht (PV);2014;1.0;1.96;12.43;349.0;683.0;72.1
445;Totaal;Totaal;Afstand: 1 tot 3,7 km;Utrecht (PV);2015;0.98;1.86;11.36;340.0;648.0;66.0
446;Totaal;Totaal;Afstand: 1 tot 3,7 km;Utrecht (PV);2016;0.92;1.81;12.15;323.0;632.0;70.8
447;Totaal;Totaal;Afstand: 1 tot 3,7 km;Utrecht (PV);2017;0.89;1.75;11.2;311.0;607.0;64.8
448;Totaal;Totaal;Afstand: 1 tot 3,7 km;Noord-Holland (PV);2010;0.97;1.86;13.05;336.0;645.0;75.6
449;Totaal;Totaal;Afstand: 1 tot 3,7 km;Noord-Holland (PV);2011;0.97;1.87;13.39;338.0;652.0;77.7
450;Totaal;Totaal;Afstand: 1 tot 3,7 km;Noord-Holland (PV);2012;0.98;1.88;13.19;342.0;656.0;76.8
451;Totaal;Totaal;Afstand: 1 tot 3,7 km;Noord-Holland (PV);2013;0.92;1.79;12.3;321.0;624.0;71.3
452;Totaal;Totaal;Afstand: 1 tot 3,7 km;Noord-Holland (PV);2014;0.99;1.92;12.43;345.0;667.0;72.1
453;Totaal;Totaal;Afstand: 1 tot 3,7 km;Noord-Holland (PV);2015;0.92;1.78;12.43;319.0;622.0;72.2
454;Totaal;Totaal;Afstand: 1 tot 3,7 km;Noord-Holland (PV);2016;0.92;1.8;12.6;320.0;629.0;73.4
