ID;Geslacht;Leeftijd;BurgerlijkeStaat;RegioS;Perioden;BevolkingOp1Januari_1;GemiddeldeBevolking_2
8529;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Druten;2007;18114.0;18098.0
8530;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Druten;2008;18082.0;18092.0
8531;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Druten;2009;18102.0;18093.0
8532;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Druten;2010;18084.0;18090.5
8533;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Druten;2011;18097.0;18145.0
8534;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Druten;2012;18193.0;18198.0
8535;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Druten;2013;18203.0;18206.5
8536;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Druten;2014;18210.0;18252.0
8537;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Druten;2015;18294.0;18350.5
8538;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Druten;2016;18407.0;18485.0
8539;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Druten;2017;18563.0;18632.0
8540;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Druten;2018;18701.0;18749.0
8541;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Druten;2019;18797.0;18861.5
8542;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Druten;2020;18926.0;18958.5
8543;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Druten;2021;18991.0;19084.5
8544;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Druten;2022;19178.0;19341.5
8545;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Druten;2023;19505.0;19547.5
8546;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Druten;2024;19590.0;
8547;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;1988;5432.0;
8548;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;1989;5435.0;
8549;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;1990;5485.0;
8550;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;1991;5488.0;
8551;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;1992;5549.0;
8552;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;1993;5586.0;
8553;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;1994;5736.0;
8554;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;1995;5787.0;5794.5
8555;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;1996;5802.0;5806.5
8556;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;1997;;
8557;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;1998;;
8558;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;1999;;
8559;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;2000;;
8560;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;2001;;
8561;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;2002;;
8562;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;2003;;
8563;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;2004;;
8564;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;2005;;
8565;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;2006;;
8566;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;2007;;
8567;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;2008;;
8568;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;2009;;
8569;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;2010;;
8570;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;2011;;
8571;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;2012;;
8572;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;2013;;
8573;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;2014;;
8574;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;2015;;
8575;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;2016;;
8576;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;2017;;
8577;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;2018;;
8578;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;2019;;
8579;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;2020;;
8580;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;2021;;
8581;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;2022;;
8582;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;2023;;
8583;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiveland;2024;;
8584;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;1988;13181.0;
8585;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;1989;13971.0;
8586;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;1990;14801.0;
8587;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;1991;15882.0;
8588;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;1992;17436.0;
8589;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;1993;19583.0;
8590;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;1994;22395.0;
8591;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;1995;23505.0;23729.5
8592;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;1996;23954.0;24122.0
8593;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;1997;24290.0;24397.0
8594;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;1998;24504.0;24556.5
8595;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;1999;24609.0;24895.5
8596;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;2000;25182.0;25466.5
8597;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;2001;25751.0;25901.0
8598;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;2002;26051.0;26107.0
8599;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;2003;26163.0;25987.5
8600;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;2004;25812.0;25763.0
8601;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;2005;25714.0;25645.5
8602;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;2006;25577.0;25591.0
8603;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;2007;25605.0;25582.5
8604;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;2008;25560.0;25535.0
8605;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;2009;25510.0;25551.5
8606;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;2010;25593.0;25571.5
8607;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;2011;25550.0;25537.5
8608;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;2012;25525.0;25539.5
8609;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;2013;25554.0;25581.5
8610;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;2014;25609.0;25578.5
8611;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;2015;25548.0;25490.5
8612;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;2016;25433.0;25415.5
8613;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;2017;25398.0;25418.0
8614;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;2018;25438.0;25385.0
8615;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;2019;25332.0;25229.0
8616;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;2020;25126.0;25096.0
8617;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;2021;25066.0;25006.0
8618;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;2022;24946.0;24941.5
8619;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;2023;24937.0;24904.5
8620;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duiven;2024;24872.0;
8621;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;1988;4165.0;
8622;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;1989;4189.0;
8623;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;1990;4244.0;
8624;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;1991;4297.0;
8625;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;1992;4305.0;
8626;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;1993;4278.0;
8627;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;1994;4240.0;
8628;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;1995;4263.0;4272.0
8629;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;1996;;
8630;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;1997;;
8631;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;1998;;
8632;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;1999;;
8633;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;2000;;
8634;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;2001;;
8635;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;2002;;
8636;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;2003;;
8637;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;2004;;
8638;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;2005;;
8639;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;2006;;
8640;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;2007;;
8641;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;2008;;
8642;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;2009;;
8643;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;2010;;
8644;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;2011;;
8645;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;2012;;
8646;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;2013;;
8647;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;2014;;
8648;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;2015;;
8649;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;2016;;
8650;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;2017;;
8651;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;2018;;
8652;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;2019;;
8653;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;2020;;
8654;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;2021;;
8655;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;2022;;
8656;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;2023;;
8657;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Den Dungen;2024;;
8658;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;1988;6038.0;
8659;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;1989;6043.0;
8660;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;1990;6091.0;
8661;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;1991;6127.0;
8662;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;1992;6116.0;
8663;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;1993;6169.0;
8664;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;1994;6205.0;
8665;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;1995;6217.0;6189.0
8666;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;1996;6161.0;6169.5
8667;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;1997;;
8668;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;1998;;
8669;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;1999;;
8670;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;2000;;
8671;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;2001;;
8672;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;2002;;
8673;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;2003;;
8674;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;2004;;
8675;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;2005;;
8676;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;2006;;
8677;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;2007;;
8678;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;2008;;
8679;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;2009;;
8680;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;2010;;
8681;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;2011;;
8682;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;2012;;
8683;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;2013;;
8684;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;2014;;
8685;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;2015;;
8686;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;2016;;
8687;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;2017;;
8688;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;2018;;
8689;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;2019;;
8690;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;2020;;
8691;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;2021;;
8692;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;2022;;
8693;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;2023;;
8694;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dussen;2024;;
8695;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;1988;3712.0;
8696;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;1989;3726.0;
8697;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;1990;3748.0;
8698;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;1991;3792.0;
8699;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;1992;3780.0;
8700;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;1993;3826.0;
8701;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;1994;3856.0;
8702;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;1995;3900.0;3938.0
8703;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;1996;3976.0;3988.0
8704;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;1997;4000.0;4021.0
8705;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;1998;;
8706;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;1999;;
8707;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;2000;;
8708;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;2001;;
8709;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;2002;;
8710;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;2003;;
8711;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;2004;;
8712;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;2005;;
8713;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;2006;;
8714;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;2007;;
8715;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;2008;;
8716;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;2009;;
8717;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;2010;;
8718;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;2011;;
8719;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;2012;;
8720;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;2013;;
8721;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;2014;;
8722;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;2015;;
8723;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;2016;;
8724;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;2017;;
8725;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;2018;;
8726;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;2019;;
8727;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;2020;;
8728;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;2021;;
8729;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;2022;;
8730;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;2023;;
8731;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dwingeloo;2024;;
8732;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;1988;16852.0;
8733;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;1989;16927.0;
8734;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;1990;17007.0;
8735;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;1991;18064.0;
8736;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;1992;18215.0;
8737;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;1993;18388.0;
8738;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;1994;18608.0;
8739;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;1995;18708.0;18755.5
8740;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;1996;18803.0;18820.0
8741;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;1997;18837.0;18921.0
8742;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;1998;19039.0;19023.5
8743;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;1999;19008.0;19017.0
8744;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;2000;19026.0;19131.5
8745;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;2001;19237.0;19194.5
8746;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;2002;19152.0;19149.5
8747;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;2003;;
8748;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;2004;;
8749;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;2005;;
8750;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;2006;;
8751;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;2007;;
8752;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;2008;;
8753;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;2009;;
8754;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;2010;;
8755;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;2011;;
8756;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;2012;;
8757;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;2013;;
8758;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;2014;;
8759;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;2015;;
8760;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;2016;;
8761;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;2017;;
8762;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;2018;;
8763;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;2019;;
8764;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;2020;;
8765;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;2021;;
8766;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;2022;;
8767;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;2023;;
8768;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt;2024;;
8769;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;1988;6442.0;
8770;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;1989;6496.0;
8771;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;1990;6521.0;
8772;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;1991;6557.0;
8773;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;1992;6610.0;
8774;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;1993;6685.0;
8775;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;1994;6770.0;
8776;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;1995;6788.0;6738.0
8777;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;1996;6688.0;6692.5
8778;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;1997;6697.0;6693.0
8779;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;1998;6689.0;6710.0
8780;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;1999;6731.0;6718.0
8781;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;2000;6705.0;6726.0
8782;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;2001;6747.0;6749.5
8783;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;2002;;
8784;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;2003;;
8785;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;2004;;
8786;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;2005;;
8787;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;2006;;
8788;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;2007;;
8789;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;2008;;
8790;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;2009;;
8791;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;2010;;
8792;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;2011;;
8793;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;2012;;
8794;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;2013;;
8795;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;2014;;
8796;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;2015;;
8797;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;2016;;
8798;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;2017;;
8799;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;2018;;
8800;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;2019;;
8801;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;2020;;
8802;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;2021;;
8803;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;2022;;
8804;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;2023;;
8805;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echteld;2024;;
8806;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;1988;;
8807;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;1989;;
8808;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;1990;;
8809;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;1991;;
8810;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;1992;;
8811;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;1993;;
8812;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;1994;;
8813;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;1995;;
8814;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;1996;;
8815;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;1997;;
8816;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;1998;;
