ID;Leeftijd;Perioden;TotaalParen_1;GeenKinderen_2;k_1Kind_3;k_2Kinderen_4;k_3OfMeerKinderen_5;TotaalEenouders_6;k_1Kind_7;k_2Kinderen_8;k_3OfMeerKinderen_9
831;8;2018;456948;122211;155627;141834;37276;71281;49077;18282;3922
832;8;2019;453342;114930;156183;144631;37598;71790;49453;18392;3945
833;8;2020;452332;108022;157991;148196;38123;72856;50164;18679;4013
834;8;2021;451044;102706;159470;150471;38397;73677;50752;18874;4051
835;8;2022;447393;98739;159242;151104;38308;74061;51110;18907;4044
836;8;2023;441258;96274;157134;150108;37742;73652;50939;18722;3991
837;8;2024;428511;94036;152280;145859;36336;72027;49951;18209;3867
838;8;2025;409713;90285;144884;139872;34672;69338;48140;17489;3709
839;8;2026;390197;86850;136959;133413;32975;66542;46213;16770;3559
840;8;2027;373682;84207;129791;128048;31636;64283;44615;16221;3447
841;8;2028;360428;81622;124176;123919;30711;62554;43363;15822;3369
842;8;2029;353981;80441;121035;122167;30338;61963;42924;15693;3346
843;8;2030;350326;79681;119240;121219;30186;61799;42799;15659;3341
844;8;2031;351675;79387;119818;122044;30426;62429;43235;15817;3377
845;8;2032;353505;79453;120647;122794;30611;63024;43678;15944;3402
846;8;2033;353688;79776;120696;122683;30533;63382;43990;15990;3402
847;8;2034;352593;79873;120169;122176;30375;63554;44172;15985;3397
848;8;2035;353012;80408;119848;122340;30416;64049;44556;16073;3420
849;8;2036;353082;80717;119100;122711;30554;64504;44877;16179;3448
850;8;2037;355636;81296;119325;124068;30947;65443;45533;16409;3501
851;8;2038;360279;82708;120427;125768;31376;66682;46454;16672;3556
852;8;2039;365554;84539;121857;127401;31757;67937;47419;16916;3602
853;8;2040;370525;86316;123158;128927;32124;69084;48318;17120;3646
854;8;2041;376314;88069;124682;130929;32634;70463;49360;17393;3710
855;8;2042;380414;89312;125704;132394;33004;71520;50173;17590;3757
856;8;2043;383486;90479;126531;133277;33199;72306;50820;17707;3779
857;8;2044;386153;91692;127280;133868;33313;72980;51397;17791;3792
858;8;2045;388170;92750;127784;134249;33387;73526;51871;17850;3805
859;8;2046;386665;92912;127102;133470;33181;73358;51823;17751;3784
860;8;2047;384485;92837;126174;132525;32949;73100;51689;17648;3763
861;8;2048;384257;92967;125931;132422;32937;73129;51739;17627;3763
862;8;2049;386057;93328;126350;133212;33167;73599;52073;17734;3792
863;8;2050;388021;93596;126917;134098;33410;74085;52412;17852;3821
864;9;2003;395521;314949;66278;12667;1627;29861;23446;5425;990
865;9;2004;412472;328402;68638;13636;1796;31736;24943;5745;1048
866;9;2005;422046;335786;69801;14515;1944;33260;26173;5989;1098
867;9;2006;433169;343688;71604;15710;2167;34848;27442;6255;1151
868;9;2007;417848;327615;70882;16960;2391;34700;27311;6241;1148
869;9;2008;408249;314556;72241;18714;2738;34950;27485;6307;1158
870;9;2009;403240;304741;74544;20832;3123;35489;27895;6415;1179
871;9;2010;401967;297287;77985;23165;3530;36283;28502;6571;1210
872;9;2011;403169;291736;81984;25542;3907;37269;29268;6761;1240
873;9;2012;406315;287017;86782;28189;4327;38502;30229;6990;1283
874;9;2013;408327;281142;91577;30849;4759;39579;31070;7190;1319
875;9;2014;411827;277282;96016;33385;5144;40991;32178;7449;1364
876;9;2015;416938;274822;100917;35726;5473;42432;33316;7708;1408
877;9;2016;420688;272193;104871;37795;5829;43961;34523;7980;1458
878;9;2017;425804;271071;108444;40055;6234;45524;35767;8251;1506
879;9;2018;429923;269719;111381;42214;6609;47188;37083;8546;1559
880;9;2019;433981;267712;114555;44639;7075;48887;38422;8852;1613
881;9;2020;436968;264673;117659;47156;7480;50653;39821;9165;1667
882;9;2021;438316;260577;120541;49428;7770;52033;40929;9399;1705
883;9;2022;436076;254286;122880;50969;7941;52901;41652;9520;1729
884;9;2023;432878;247677;125041;52081;8079;53696;42312;9633;1751
885;9;2024;429611;241126;127256;53023;8206;54245;42773;9707;1765
886;9;2025;428835;236007;130035;54356;8437;55176;43518;9864;1794
887;9;2026;427817;232614;131660;54996;8547;55910;44117;9980;1813
888;9;2027;424581;229853;131463;54768;8497;56336;44491;10026;1819
889;9;2028;418955;227018;129743;53888;8306;56126;44362;9958;1806
890;9;2029;407067;222022;125301;51781;7963;55014;43522;9729;1763
891;9;2030;389403;212796;119517;49488;7602;53046;41989;9362;1695
892;9;2031;371023;203121;113411;47193;7298;50992;40375;8991;1626
893;9;2032;355442;194701;108163;45478;7100;49345;39073;8701;1571
894;9;2033;342920;187349;104229;44339;7003;48086;38080;8477;1529
895;9;2034;336823;183582;102277;43960;7004;47706;37790;8401;1515
896;9;2035;333349;181262;101232;43821;7034;47653;37762;8380;1511
897;9;2036;334581;181401;101772;44264;7144;48198;38210;8463;1525
898;9;2037;336227;182212;102242;44555;7218;48703;38636;8531;1536
899;9;2038;336326;182816;101906;44403;7201;49023;38934;8550;1539
900;9;2039;335188;182666;101202;44148;7172;49207;39124;8544;1539
901;9;2040;335474;183028;101005;44231;7210;49633;39502;8584;1547
902;9;2041;335423;182658;100962;44514;7289;50008;39834;8620;1554
903;9;2042;337748;183353;101789;45175;7431;50727;40440;8714;1573
904;9;2043;342061;185722;102989;45797;7553;51651;41221;8835;1595
905;9;2044;346997;188817;104221;46312;7647;52547;41983;8947;1617
906;9;2045;351652;191694;105394;46819;7745;53342;42662;9045;1635
907;9;2046;357092;194671;106944;47584;7893;54308;43463;9183;1662
908;9;2047;360935;196706;108088;48139;8002;55006;44046;9280;1680
909;9;2048;363812;198566;108810;48390;8046;55498;44469;9338;1691
910;9;2049;366321;200421;109327;48507;8066;55901;44818;9384;1699
911;9;2050;368220;201888;109666;48582;8084;56223;45090;9426;1707
912;10;2003;282105;261571;20033;485;16;16364;13908;2106;350
913;10;2004;290398;270483;19406;492;17;17054;14526;2162;366
914;10;2005;300947;281285;19137;510;15;17896;15258;2249;389
915;10;2006;306499;287438;18526;507;28;18444;15733;2307;404
916;10;2007;338477;317300;20500;659;18;20802;17726;2620;456
917;10;2008;364300;342021;21543;701;35;22975;19574;2892;509
918;10;2009;379966;356916;22196;810;44;24564;20918;3092;554
919;10;2010;388845;365415;22421;963;46;25908;22096;3227;585
920;10;2011;398971;374714;23007;1181;69;27348;23387;3351;610
921;10;2012;385258;360612;23149;1414;83;27423;23392;3413;618
922;10;2013;376833;350938;24094;1694;107;27784;23638;3520;626
923;10;2014;372610;345038;25449;2007;116;28390;24106;3642;642
924;10;2015;371788;342216;27153;2285;134;29206;24741;3801;664
925;10;2016;373267;341700;28893;2531;143;30162;25518;3963;681
926;10;2017;376512;342685;30822;2844;161;31328;26475;4142;711
927;10;2018;378740;342400;32910;3232;198;32330;27308;4292;730
928;10;2019;382324;343818;34696;3588;222;33618;28380;4478;760
929;10;2020;387369;346477;36707;3932;253;34906;29463;4658;785
930;10;2021;391104;348223;38325;4272;284;36310;30617;4875;818
931;10;2022;396137;351041;40074;4706;316;37716;31779;5088;849
932;10;2023;400235;353183;41588;5116;348;39189;33019;5287;883
933;10;2024;404286;355106;43294;5506;380;40703;34269;5515;919
934;10;2025;407391;356166;44942;5880;403;42247;35569;5726;952
935;10;2026;408939;356097;46325;6108;409;43487;36607;5902;978
936;10;2027;407173;353456;47109;6199;409;44248;37259;5997;992
937;10;2028;404519;350207;47652;6246;414;44930;37844;6084;1002
938;10;2029;401808;346782;48271;6332;423;45368;38227;6136;1005
939;10;2030;401501;345245;49279;6533;444;46089;38834;6237;1018
940;10;2031;400886;344201;49667;6574;444;46681;39338;6315;1028
941;10;2032;398124;342070;49166;6458;430;47036;39666;6341;1029
942;10;2033;393037;338291;48114;6226;406;46884;39562;6307;1015
943;10;2034;381997;329756;45976;5882;383;45968;38832;6150;986
944;10;2035;365553;315886;43705;5596;366;44290;37440;5908;942
945;10;2036;348447;301257;41466;5363;361;42518;35960;5660;898
946;10;2037;333958;288613;39737;5243;365;41060;34744;5453;863
947;10;2038;322339;278212;38567;5192;368;39947;33801;5306;840
948;10;2039;316739;273060;38078;5225;376;39554;33483;5240;831
949;10;2040;313550;270072;37844;5254;380;39439;33394;5215;830
950;10;2041;314726;270783;38192;5358;393;39800;33716;5247;837
951;10;2042;316232;271978;38448;5407;399;40126;34007;5277;842
952;10;2043;316253;272225;38273;5360;395;40295;34167;5283;845
953;10;2044;315118;271420;37996;5309;393;40343;34224;5277;842
954;10;2045;315326;271578;38008;5339;401;40567;34428;5294;845
955;10;2046;315248;271203;38214;5421;410;40728;34571;5309;848
956;10;2047;317424;272682;38765;5553;424;41167;34949;5360;858
957;10;2048;321451;276077;39307;5634;433;41779;35477;5431;871
958;10;2049;326039;280151;39771;5679;438;42399;36012;5504;883
959;10;2050;330379;283949;40243;5740;447;42941;36481;5568;892
960;11;2003;220842;214000;6842;0;0;12215;11355;722;138
961;11;2004;225762;219572;6190;0;0;12652;11777;727;148
962;11;2005;230781;225250;5531;0;0;13103;12219;725;159
963;11;2006;237048;232279;4769;0;0;13639;12739;729;171
964;11;2007;240642;236658;3984;0;0;14044;13138;724;182
965;11;2008;246041;242766;3275;0;0;14568;13644;730;194
966;11;2009;253659;250896;2763;0;0;15187;14234;749;204
967;11;2010;263247;260850;2397;0;0;15908;14913;777;218
968;11;2011;268360;266354;2006;0;0;16385;15359;794;232
969;11;2012;296983;294887;2096;0;0;18415;17247;907;261
970;11;2013;319993;318161;1832;0;0;20326;19026;1001;299
971;11;2014;333896;332271;1625;0;0;21739;20331;1078;330
972;11;2015;341785;340303;1482;0;0;22943;21440;1146;357
973;11;2016;350518;349054;1464;0;0;24247;22644;1217;386
974;11;2017;339060;337496;1564;0;0;24236;22598;1250;388
975;11;2018;332293;330636;1657;0;0;24533;22837;1301;395
976;11;2019;329131;327255;1876;0;0;25017;23266;1348;403
977;11;2020;328876;326773;2103;0;0;25707;23880;1413;414
978;11;2021;330612;328350;2262;0;0;26525;24632;1469;424
979;11;2022;333853;331366;2487;0;0;27537;25546;1553;438
980;11;2023;336258;333438;2820;0;0;28430;26343;1637;450
981;11;2024;339863;336820;3043;0;0;29551;27353;1732;466
982;11;2025;344784;341422;3362;0;0;30675;28359;1832;484
983;11;2026;348556;345130;3426;0;0;31881;29450;1928;503
984;11;2027;353531;349915;3616;0;0;33050;30511;2021;518
985;11;2028;357666;354026;3640;0;0;34280;31640;2106;534
986;11;2029;361754;358047;3707;0;0;35514;32775;2190;549
987;11;2030;365034;361307;3727;0;0;36754;33929;2263;562
988;11;2031;366799;363087;3712;0;0;37720;34843;2307;570
989;11;2032;365593;361869;3724;0;0;38251;35362;2317;572
990;11;2033;363570;359882;3688;0;0;38717;35826;2322;569
991;11;2034;361528;357794;3734;0;0;38990;36112;2319;559
992;11;2035;361759;358006;3753;0;0;39542;36648;2343;551
993;11;2036;361621;357930;3691;0;0;39932;37051;2339;542
994;11;2037;359471;356043;3428;0;0;40084;37244;2307;533
995;11;2038;355104;351886;3218;0;0;39773;37007;2249;517
996;11;2039;345278;342294;2984;0;0;38751;36098;2157;496
997;11;2040;330652;327839;2813;0;0;37157;34640;2050;467
998;11;2041;315484;312851;2633;0;0;35514;33119;1955;440
999;11;2042;302685;300194;2491;0;0;34203;31898;1886;419
1000;11;2043;292492;290032;2460;0;0;33186;30943;1840;403
1001;11;2044;287722;285215;2507;0;0;32750;30529;1825;396
1002;11;2045;285066;282538;2528;0;0;32534;30321;1820;393
1003;11;2046;286270;283670;2600;0;0;32740;30506;1839;395
1004;11;2047;287665;285037;2628;0;0;32948;30701;1850;397
1005;11;2048;287643;285090;2553;0;0;33020;30777;1845;398
1006;11;2049;286560;284075;2485;0;0;32980;30747;1836;397
1007;11;2050;286704;284206;2498;0;0;33098;30855;1845;398
1008;12;2003;167650;167071;579;0;0;10168;9930;186;52
1009;12;2004;168697;168103;594;0;0;10246;10003;188;55
1010;12;2005;170505;169938;567;0;0;10330;10079;192;59
1011;12;2006;171173;170691;482;0;0;10457;10198;196;63
1012;12;2007;173035;172731;304;0;0;10616;10352;198;66
1013;12;2008;174725;174622;103;0;0;10808;10541;197;70
1014;12;2009;179019;179019;0;0;0;11126;10846;201;79
1015;12;2010;183427;183427;0;0;0;11438;11154;200;84
1016;12;2011;188805;188805;0;0;0;11764;11472;201;91
1017;12;2012;191961;191961;0;0;0;11924;11630;197;97
1018;12;2013;196602;196602;0;0;0;12138;11835;198;105
1019;12;2014;203244;203244;0;0;0;12444;12126;204;114
1020;12;2015;211515;211515;0;0;0;12845;12512;212;121
1021;12;2016;216031;216031;0;0;0;12995;12658;212;125
1022;12;2017;240084;240084;0;0;0;14486;14069;260;157
1023;12;2018;259230;259230;0;0;0;15705;15258;283;164
1024;12;2019;270691;270691;0;0;0;16557;16096;287;174
1025;12;2020;277157;277157;0;0;0;17202;16720;292;190
1026;12;2021;283896;283896;0;0;0;17927;17404;310;213
1027;12;2022;275278;275278;0;0;0;17832;17302;315;215
1028;12;2023;270554;270554;0;0;0;18048;17501;328;219
1029;12;2024;268634;268634;0;0;0;18396;17839;337;220
1030;12;2025;269014;269014;0;0;0;18918;18342;350;226
1031;12;2026;270998;270998;0;0;0;19517;18923;362;232
1032;12;2027;274176;274176;0;0;0;20284;19658;383;243
1033;12;2028;276764;276764;0;0;0;20984;20342;397;245
1034;12;2029;280331;280331;0;0;0;21805;21132;417;256
1035;12;2030;284971;284971;0;0;0;22652;21954;435;263
1036;12;2031;288619;288619;0;0;0;23444;22719;453;272
1037;12;2032;293273;293273;0;0;0;24168;23423;467;278
1038;12;2033;297187;297187;0;0;0;24858;24088;483;287
1039;12;2034;301045;301045;0;0;0;25535;24740;500;295
1040;12;2035;304284;304284;0;0;0;26151;25338;513;300
1041;12;2036;306118;306118;0;0;0;26575;25756;517;302
1042;12;2037;305524;305524;0;0;0;26711;25898;511;302
1043;12;2038;304275;304275;0;0;0;26744;25930;510;304
1044;12;2039;303164;303164;0;0;0;26660;25853;508;299
1045;12;2040;304300;304300;0;0;0;26775;25962;516;297
1046;12;2041;305031;305031;0;0;0;26755;25955;513;287
1047;12;2042;303895;303895;0;0;0;26516;25739;499;278
1048;12;2043;300714;300714;0;0;0;26039;25285;482;272
1049;12;2044;292740;292740;0;0;0;25150;24426;460;264
1050;12;2045;280821;280821;0;0;0;23960;23271;438;251
1051;12;2046;268460;268460;0;0;0;22759;22103;419;237
1052;12;2047;258107;258107;0;0;0;21807;21175;406;226
1053;12;2048;249974;249974;0;0;0;21083;20472;396;215
1054;12;2049;246367;246367;0;0;0;20771;20166;394;211
1055;12;2050;244436;244436;0;0;0;20606;20007;392;207
1056;13;2003;101464;101464;0;0;0;6070;5917;141;12
1057;13;2004;102580;102580;0;0;0;6149;5987;150;12
1058;13;2005;103898;103898;0;0;0;6231;6060;158;13
1059;13;2006;106516;106516;0;0;0;6322;6141;166;15
1060;13;2007;108542;108542;0;0;0;6397;6206;176;15
1061;13;2008;111077;111077;0;0;0;6489;6287;186;16
1062;13;2009;112146;112146;0;0;0;6567;6355;195;17
1063;13;2010;113744;113744;0;0;0;6662;6440;204;18
1064;13;2011;114663;114663;0;0;0;6754;6521;213;20
1065;13;2012;116389;116389;0;0;0;6835;6589;224;22
1066;13;2013;118028;118028;0;0;0;6871;6612;236;23
1067;13;2014;121446;121446;0;0;0;6977;6699;252;26
1068;13;2015;124983;124983;0;0;0;7050;6752;270;28
1069;13;2016;129163;129163;0;0;0;7118;6799;288;31
1070;13;2017;131688;131688;0;0;0;7109;6770;307;32
1071;13;2018;135305;135305;0;0;0;7160;6801;325;34
1072;13;2019;140520;140520;0;0;0;7299;6919;343;37
1073;13;2020;146886;146886;0;0;0;7520;7114;365;41
1074;13;2021;150391;150391;0;0;0;7615;7186;387;42
1075;13;2022;168253;168253;0;0;0;8577;8090;431;56
1076;13;2023;182167;182167;0;0;0;9394;8839;492;63
1077;13;2024;190358;190358;0;0;0;9995;9384;548;63
1078;13;2025;194870;194870;0;0;0;10493;9823;607;63
1079;13;2026;199254;199254;0;0;0;11036;10332;641;63
1080;13;2027;193945;193945;0;0;0;11053;10347;642;64
1081;13;2028;191489;191489;0;0;0;11264;10544;652;68
1082;13;2029;190845;190845;0;0;0;11537;10801;667;69
1083;13;2030;191725;191725;0;0;0;11919;11162;686;71
1084;13;2031;193694;193694;0;0;0;12350;11570;708;72
1085;13;2032;196432;196432;0;0;0;12894;12089;729;76
1086;13;2033;198838;198838;0;0;0;13379;12549;752;78
1087;13;2034;201906;201906;0;0;0;13951;13091;779;81
1088;13;2035;205742;205742;0;0;0;14529;13637;808;84
1089;13;2036;208854;208854;0;0;0;15073;14152;835;86
1090;13;2037;212742;212742;0;0;0;15548;14601;860;87
1091;13;2038;216108;216108;0;0;0;16020;15047;884;89
1092;13;2039;219462;219462;0;0;0;16485;15487;906;92
1093;13;2040;222471;222471;0;0;0;16910;15888;928;94
1094;13;2041;224332;224332;0;0;0;17215;16175;947;93
1095;13;2042;224598;224598;0;0;0;17334;16290;955;89
1096;13;2043;224451;224451;0;0;0;17383;16346;950;87
1097;13;2044;224549;224549;0;0;0;17325;16308;932;85
1098;13;2045;226535;226535;0;0;0;17391;16391;914;86
1099;13;2046;228023;228023;0;0;0;17369;16380;904;85
1100;13;2047;227954;227954;0;0;0;17213;16240;893;80
1101;13;2048;226124;226124;0;0;0;16901;15949;876;76
1102;13;2049;220505;220505;0;0;0;16327;15415;842;70
1103;13;2050;212097;212097;0;0;0;15544;14683;795;66
1104;14;2003;45056;45056;0;0;0;2738;2678;59;1
1105;14;2004;47332;47332;0;0;0;2915;2841;72;2
1106;14;2005;48954;48954;0;0;0;3077;2991;84;2
1107;14;2006;49445;49445;0;0;0;3197;3101;93;3
1108;14;2007;50029;50029;0;0;0;3305;3200;102;3
1109;14;2008;50525;50525;0;0;0;3389;3278;108;3
1110;14;2009;51464;51464;0;0;0;3457;3341;113;3
1111;14;2010;52476;52476;0;0;0;3535;3413;119;3
1112;14;2011;54170;54170;0;0;0;3629;3501;124;4
1113;14;2012;55489;55489;0;0;0;3709;3575;130;4
1114;14;2013;57048;57048;0;0;0;3798;3657;137;4
1115;14;2014;57863;57863;0;0;0;3879;3732;143;4
1116;14;2015;58988;58988;0;0;0;3970;3815;150;5
1117;14;2016;59825;59825;0;0;0;4053;3893;155;5
1118;14;2017;61089;61089;0;0;0;4130;3964;161;5
1119;14;2018;62323;62323;0;0;0;4179;4007;167;5
1120;14;2019;64504;64504;0;0;0;4284;4102;177;5
1121;14;2020;66764;66764;0;0;0;4369;4177;187;5
1122;14;2021;69363;69363;0;0;0;4465;4261;198;6
1123;14;2022;70932;70932;0;0;0;4516;4300;210;6
1124;14;2023;73155;73155;0;0;0;4622;4393;223;6
1125;14;2024;76444;76444;0;0;0;4773;4531;235;7
1126;14;2025;80372;80372;0;0;0;4983;4729;247;7
1127;14;2026;82508;82508;0;0;0;5116;4850;259;7
1128;14;2027;93250;93250;0;0;0;5817;5518;291;8
1129;14;2028;101339;101339;0;0;0;6432;6107;317;8
1130;14;2029;105864;105864;0;0;0;6913;6557;347;9
1131;14;2030;108183;108183;0;0;0;7315;6919;387;9
1132;14;2031;110153;110153;0;0;0;7731;7303;415;13
1133;14;2032;107702;107702;0;0;0;7756;7330;413;13
1134;14;2033;106940;106940;0;0;0;7903;7477;414;12
1135;14;2034;107025;107025;0;0;0;8090;7661;417;12
1136;14;2035;107868;107868;0;0;0;8352;7913;427;12
1137;14;2036;109305;109305;0;0;0;8645;8195;438;12
1138;14;2037;111153;111153;0;0;0;9014;8550;451;13
1139;14;2038;112938;112938;0;0;0;9329;8856;460;13
1140;14;2039;115113;115113;0;0;0;9716;9228;475;13
1141;14;2040;117781;117781;0;0;0;10103;9599;490;14
1142;14;2041;120054;120054;0;0;0;10475;9956;505;14
1143;14;2042;122842;122842;0;0;0;10805;10271;519;15
1144;14;2043;125343;125343;0;0;0;11139;10590;534;15
1145;14;2044;127874;127874;0;0;0;11485;10922;547;16
1146;14;2045;130316;130316;0;0;0;11805;11230;559;16
1147;14;2046;131951;131951;0;0;0;12044;11459;569;16
1148;14;2047;132712;132712;0;0;0;12145;11552;576;17
1149;14;2048;133288;133288;0;0;0;12185;11590;578;17
1150;14;2049;134185;134185;0;0;0;12144;11557;570;17
1151;14;2050;136536;136536;0;0;0;12192;11612;563;17
1152;15;2003;11676;11676;0;0;0;999;917;72;10
1153;15;2004;11682;11682;0;0;0;1056;965;80;11
1154;15;2005;11992;11992;0;0;0;1123;1021;90;12
1155;15;2006;13087;13087;0;0;0;1230;1112;104;14
1156;15;2007;13989;13989;0;0;0;1347;1208;122;17
1157;15;2008;14708;14708;0;0;0;1465;1304;141;20
1158;15;2009;15533;15533;0;0;0;1596;1415;159;22
1159;15;2010;16125;16125;0;0;0;1704;1507;173;24
1160;15;2011;16403;16403;0;0;0;1779;1570;184;25
1161;15;2012;16723;16723;0;0;0;1853;1633;194;26
1162;15;2013;16999;16999;0;0;0;1916;1687;202;27
1163;15;2014;17460;17460;0;0;0;1973;1734;211;28
1164;15;2015;17939;17939;0;0;0;2039;1789;220;30
1165;15;2016;18659;18659;0;0;0;2121;1859;231;31
1166;15;2017;19215;19215;0;0;0;2190;1915;242;33
1167;15;2018;19847;19847;0;0;0;2264;1977;253;34
1168;15;2019;20222;20222;0;0;0;2322;2027;260;35
1169;15;2020;20742;20742;0;0;0;2387;2082;269;36
1170;15;2021;21181;21181;0;0;0;2450;2135;278;37
1171;15;2022;21780;21780;0;0;0;2516;2188;289;39
1172;15;2023;22373;22373;0;0;0;2564;2223;300;41
1173;15;2024;23322;23322;0;0;0;2663;2303;317;43
1174;15;2025;24299;24299;0;0;0;2751;2371;334;46
1175;15;2026;25390;25390;0;0;0;2861;2458;355;48
1176;15;2027;26032;26032;0;0;0;2940;2518;371;51
1177;15;2028;26951;26951;0;0;0;3048;2609;387;52
1178;15;2029;28364;28364;0;0;0;3201;2737;408;56
1179;15;2030;29997;29997;0;0;0;3378;2886;433;59
1180;15;2031;30803;30803;0;0;0;3498;2981;455;62
1181;15;2032;35271;35271;0;0;0;4008;3424;513;71
1182;15;2033;38396;38396;0;0;0;4430;3781;568;81
1183;15;2034;39915;39915;0;0;0;4735;4023;625;87
1184;15;2035;40583;40583;0;0;0;4968;4227;653;88
1185;15;2036;41048;41048;0;0;0;5179;4435;657;87
1186;15;2037;40338;40338;0;0;0;5167;4428;652;87
1187;15;2038;40337;40337;0;0;0;5240;4495;657;88
1188;15;2039;40588;40588;0;0;0;5332;4576;666;90
1189;15;2040;41111;41111;0;0;0;5473;4700;681;92
1190;15;2041;41889;41889;0;0;0;5623;4836;693;94
1191;15;2042;42822;42822;0;0;0;5824;5017;711;96
1192;15;2043;43815;43815;0;0;0;5991;5164;728;99
1193;15;2044;44991;44991;0;0;0;6204;5353;750;101
1194;15;2045;46378;46378;0;0;0;6418;5542;771;105
1195;15;2046;47635;47635;0;0;0;6624;5725;792;107
1196;15;2047;49114;49114;0;0;0;6816;5894;812;110
1197;15;2048;50497;50497;0;0;0;7010;6068;830;112
1198;15;2049;51929;51929;0;0;0;7221;6256;850;115
1199;15;2050;53406;53406;0;0;0;7414;6428;869;117
1200;16;2003;2170;2170;0;0;0;280;280;0;0
1201;16;2004;2288;2288;0;0;0;303;303;0;0
1202;16;2005;2359;2359;0;0;0;328;328;0;0
1203;16;2006;2373;2373;0;0;0;353;353;0;0
1204;16;2007;2407;2407;0;0;0;378;378;0;0
1205;16;2008;2455;2455;0;0;0;405;405;0;0
1206;16;2009;2477;2477;0;0;0;429;429;0;0
1207;16;2010;2564;2564;0;0;0;462;462;0;0
1208;16;2011;2830;2830;0;0;0;522;522;0;0
1209;16;2012;3041;3041;0;0;0;579;579;0;0
1210;16;2013;3212;3212;0;0;0;636;636;0;0
1211;16;2014;3411;3411;0;0;0;696;696;0;0
1212;16;2015;3552;3552;0;0;0;746;746;0;0
1213;16;2016;3626;3626;0;0;0;776;776;0;0
1214;16;2017;3704;3704;0;0;0;811;811;0;0
1215;16;2018;3775;3775;0;0;0;836;836;0;0
1216;16;2019;3882;3882;0;0;0;864;864;0;0
1217;16;2020;3993;3993;0;0;0;892;892;0;0
1218;16;2021;4170;4170;0;0;0;936;936;0;0
1219;16;2022;4306;4306;0;0;0;967;967;0;0
1220;16;2023;4459;4459;0;0;0;1001;1001;0;0
1221;16;2024;4555;4555;0;0;0;1025;1025;0;0
1222;16;2025;4690;4690;0;0;0;1056;1056;0;0
1223;16;2026;4815;4815;0;0;0;1084;1084;0;0
1224;16;2027;4976;4976;0;0;0;1118;1118;0;0
1225;16;2028;5128;5128;0;0;0;1144;1144;0;0
1226;16;2029;5368;5368;0;0;0;1201;1201;0;0
1227;16;2030;5618;5618;0;0;0;1252;1252;0;0
1228;16;2031;5890;5890;0;0;0;1315;1315;0;0
1229;16;2032;6037;6037;0;0;0;1359;1359;0;0
1230;16;2033;6257;6257;0;0;0;1416;1416;0;0
1231;16;2034;6608;6608;0;0;0;1495;1495;0;0
1232;16;2035;6988;6988;0;0;0;1582;1582;0;0
1233;16;2036;7148;7148;0;0;0;1636;1636;0;0
1234;16;2037;8273;8273;0;0;0;1887;1887;0;0
1235;16;2038;9001;9001;0;0;0;2075;2075;0;0
1236;16;2039;9315;9315;0;0;0;2194;2194;0;0
1237;16;2040;9465;9465;0;0;0;2266;2266;0;0
1238;16;2041;9569;9569;0;0;0;2326;2326;0;0
1239;16;2042;9482;9482;0;0;0;2313;2313;0;0
1240;16;2043;9579;9579;0;0;0;2339;2339;0;0
1241;16;2044;9718;9718;0;0;0;2369;2369;0;0
1242;16;2045;9931;9931;0;0;0;2417;2417;0;0
1243;16;2046;10216;10216;0;0;0;2469;2469;0;0
1244;16;2047;10544;10544;0;0;0;2541;2541;0;0
1245;16;2048;10915;10915;0;0;0;2601;2601;0;0
1246;16;2049;11358;11358;0;0;0;2678;2678;0;0
1247;16;2050;11857;11857;0;0;0;2762;2762;0;0
1248;17;2003;326;326;0;0;0;62;62;0;0
1249;17;2004;354;354;0;0;0;68;68;0;0
1250;17;2005;385;385;0;0;0;72;72;0;0
1251;17;2006;408;408;0;0;0;78;78;0;0
1252;17;2007;432;432;0;0;0;83;83;0;0
1253;17;2008;461;461;0;0;0;92;92;0;0
1254;17;2009;488;488;0;0;0;102;102;0;0
1255;17;2010;512;512;0;0;0;112;112;0;0
1256;17;2011;527;527;0;0;0;121;121;0;0
1257;17;2012;541;541;0;0;0;129;129;0;0
1258;17;2013;558;558;0;0;0;138;138;0;0
1259;17;2014;564;564;0;0;0;147;147;0;0
1260;17;2015;583;583;0;0;0;156;156;0;0
1261;17;2016;637;637;0;0;0;181;181;0;0
1262;17;2017;678;678;0;0;0;197;197;0;0
1263;17;2018;709;709;0;0;0;212;212;0;0
1264;17;2019;743;743;0;0;0;228;228;0;0
1265;17;2020;767;767;0;0;0;239;239;0;0
1266;17;2021;777;777;0;0;0;249;249;0;0
1267;17;2022;790;790;0;0;0;258;258;0;0
1268;17;2023;803;803;0;0;0;266;266;0;0
1269;17;2024;823;823;0;0;0;277;277;0;0
1270;17;2025;840;840;0;0;0;286;286;0;0
1271;17;2026;875;875;0;0;0;300;300;0;0
1272;17;2027;900;900;0;0;0;311;311;0;0
1273;17;2028;928;928;0;0;0;321;321;0;0
1274;17;2029;944;944;0;0;0;328;328;0;0
1275;17;2030;960;960;0;0;0;340;340;0;0
1276;17;2031;979;979;0;0;0;351;351;0;0
1277;17;2032;997;997;0;0;0;362;362;0;0
1278;17;2033;1026;1026;0;0;0;372;372;0;0
1279;17;2034;1069;1069;0;0;0;389;389;0;0
1280;17;2035;1113;1113;0;0;0;406;406;0;0
1281;17;2036;1157;1157;0;0;0;426;426;0;0
1282;17;2037;1182;1182;0;0;0;438;438;0;0
1283;17;2038;1224;1224;0;0;0;457;457;0;0
