ID;Inkomensbestanddelen;Kenmerken;Perioden;AantalHuishoudens_1;PercentageHuishoudens_2;TotaalBedrag_3;GemiddeldBedrag_4;AandeelVanBrutoInkomen_5
7402;4 PRIMAIR INKOMEN;81;2011;362;95.2;5127.0;14.2;74.7
7403;4 PRIMAIR INKOMEN;81;2012;359;94.9;4914.0;13.7;77.2
7404;4 PRIMAIR INKOMEN;81;2013;358;95.2;4809.0;13.4;75.8
7405;4 PRIMAIR INKOMEN;81;2014;360;94.0;4591.0;12.8;74.5
7406;4 PRIMAIR INKOMEN;82;2001;2656;96.7;121022.0;45.6;92.6
7407;4 PRIMAIR INKOMEN;82;2002;2634;96.6;123537.0;46.9;92.4
7408;4 PRIMAIR INKOMEN;82;2003;2581;96.1;123138.0;47.7;91.7
7409;4 PRIMAIR INKOMEN;82;2004;2533;95.7;125321.0;49.5;91.5
7410;4 PRIMAIR INKOMEN;82;2005;2517;95.8;127831.0;50.8;91.8
7411;4 PRIMAIR INKOMEN;82;2006;2501;96.4;132746.0;53.1;92.7
7412;4 PRIMAIR INKOMEN;82;2007;2497;97.3;138278.0;55.4;93.5
7413;4 PRIMAIR INKOMEN;82;2008;2487;97.6;140690.0;56.6;93.4
7414;4 PRIMAIR INKOMEN;82;2009;2461;97.7;137771.0;56.0;92.5
7415;4 PRIMAIR INKOMEN;82;2010;2411;97.6;136362.0;56.6;92.1
7416;4 PRIMAIR INKOMEN;82;2011;2390;97.6;136252.0;57.0;91.9
7417;4 PRIMAIR INKOMEN;82;2012;2358;97.3;136281.0;57.8;91.9
7418;4 PRIMAIR INKOMEN;82;2013;2318;97.0;133397.0;57.5;91.0
7419;4 PRIMAIR INKOMEN;82;2014;2283;96.7;134160.0;58.8;91.0
7420;4 PRIMAIR INKOMEN;83;2001;2248;95.5;108976.0;48.5;82.1
7421;4 PRIMAIR INKOMEN;83;2002;2302;95.7;115450.0;50.2;82.1
7422;4 PRIMAIR INKOMEN;83;2003;2341;95.7;118519.0;50.6;81.5
7423;4 PRIMAIR INKOMEN;83;2004;2382;95.5;125654.0;52.8;81.5
7424;4 PRIMAIR INKOMEN;83;2005;2426;95.1;129877.0;53.5;81.4
7425;4 PRIMAIR INKOMEN;83;2006;2476;95.2;137219.0;55.4;81.8
7426;4 PRIMAIR INKOMEN;83;2007;2526;95.2;149714.0;59.3;83.1
7427;4 PRIMAIR INKOMEN;83;2008;2577;95.6;155568.0;60.4;83.4
7428;4 PRIMAIR INKOMEN;83;2009;2630;95.8;158701.0;60.3;83.3
7429;4 PRIMAIR INKOMEN;83;2010;2676;96.0;162219.0;60.6;83.1
7430;4 PRIMAIR INKOMEN;83;2011;2677;95.7;167497.0;62.6;84.0
7431;4 PRIMAIR INKOMEN;83;2012;2695;95.8;171896.0;63.8;84.6
7432;4 PRIMAIR INKOMEN;83;2013;2702;95.7;176215.0;65.2;84.3
7433;4 PRIMAIR INKOMEN;83;2014;2723;95.5;185953.0;68.3;84.8
7434;4 PRIMAIR INKOMEN;84;2001;1313;90.6;7748.0;5.9;19.7
7435;4 PRIMAIR INKOMEN;84;2002;1331;90.7;8071.0;6.1;19.4
7436;4 PRIMAIR INKOMEN;84;2003;1340;90.3;8141.0;6.1;18.7
7437;4 PRIMAIR INKOMEN;84;2004;1362;90.1;8459.0;6.2;18.6
7438;4 PRIMAIR INKOMEN;84;2005;1380;89.6;8804.0;6.4;18.6
7439;4 PRIMAIR INKOMEN;84;2006;1383;88.3;9189.0;6.6;18.5
7440;4 PRIMAIR INKOMEN;84;2007;1414;88.6;10813.0;7.6;20.2
7441;4 PRIMAIR INKOMEN;84;2008;1457;89.1;11225.0;7.7;19.8
7442;4 PRIMAIR INKOMEN;84;2009;1503;89.7;11209.0;7.5;18.9
7443;4 PRIMAIR INKOMEN;84;2010;1537;89.8;11301.0;7.4;18.3
7444;4 PRIMAIR INKOMEN;84;2011;1598;89.4;11796.0;7.4;17.9
7445;4 PRIMAIR INKOMEN;84;2012;1694;91.2;12502.0;7.4;18.0
7446;4 PRIMAIR INKOMEN;84;2013;1741;91.7;12706.0;7.3;17.6
7447;4 PRIMAIR INKOMEN;84;2014;1797;91.6;14649.0;8.2;18.9
7448;4 PRIMAIR INKOMEN;101;2001;298;95.2;4781.0;16.1;83.6
7449;4 PRIMAIR INKOMEN;101;2002;303;94.8;4997.0;16.5;84.2
7450;4 PRIMAIR INKOMEN;101;2003;311;93.4;4717.0;15.2;80.8
7451;4 PRIMAIR INKOMEN;101;2004;313;93.2;4463.0;14.3;78.3
7452;4 PRIMAIR INKOMEN;101;2005;318;92.7;4654.0;14.6;78.2
7453;4 PRIMAIR INKOMEN;101;2006;326;93.9;5058.0;15.5;78.9
7454;4 PRIMAIR INKOMEN;101;2007;335;95.0;5199.0;15.5;78.6
7455;4 PRIMAIR INKOMEN;101;2008;347;95.7;5460.0;15.7;80.2
7456;4 PRIMAIR INKOMEN;101;2009;348;95.5;5496.0;15.8;78.2
7457;4 PRIMAIR INKOMEN;101;2010;352;95.2;4957.0;14.1;75.4
7458;4 PRIMAIR INKOMEN;101;2011;362;95.2;5127.0;14.2;74.7
7459;4 PRIMAIR INKOMEN;101;2012;359;94.9;4914.0;13.7;77.2
7460;4 PRIMAIR INKOMEN;101;2013;358;95.2;4809.0;13.4;75.8
7461;4 PRIMAIR INKOMEN;101;2014;360;94.0;4591.0;12.8;74.5
7462;4 PRIMAIR INKOMEN;102;2001;519;96.7;19187.0;37.0;94.1
7463;4 PRIMAIR INKOMEN;102;2002;501;96.3;18936.0;37.8;93.8
7464;4 PRIMAIR INKOMEN;102;2003;480;95.4;18166.0;37.8;92.9
7465;4 PRIMAIR INKOMEN;102;2004;472;95.2;18157.0;38.4;92.1
7466;4 PRIMAIR INKOMEN;102;2005;474;95.6;18313.0;38.7;92.2
7467;4 PRIMAIR INKOMEN;102;2006;480;96.5;19280.0;40.2;93.1
7468;4 PRIMAIR INKOMEN;102;2007;490;97.2;20480.0;41.8;93.6
7469;4 PRIMAIR INKOMEN;102;2008;496;97.6;21427.0;43.2;93.9
7470;4 PRIMAIR INKOMEN;102;2009;504;97.9;21263.0;42.1;92.4
7471;4 PRIMAIR INKOMEN;102;2010;505;97.4;20702.0;41.0;91.9
7472;4 PRIMAIR INKOMEN;102;2011;503;97.1;20569.0;40.9;91.2
7473;4 PRIMAIR INKOMEN;102;2012;507;97.2;20792.0;41.0;91.7
7474;4 PRIMAIR INKOMEN;102;2013;504;96.6;20281.0;40.3;90.5
7475;4 PRIMAIR INKOMEN;102;2014;508;96.3;20791.0;40.9;90.6
7476;4 PRIMAIR INKOMEN;103;2001;711;96.4;32131.0;45.2;93.9
7477;4 PRIMAIR INKOMEN;103;2002;704;96.6;32616.0;46.4;93.7
7478;4 PRIMAIR INKOMEN;103;2003;670;96.2;31755.0;47.4;92.9
7479;4 PRIMAIR INKOMEN;103;2004;631;95.7;30460.0;48.3;92.8
7480;4 PRIMAIR INKOMEN;103;2005;602;95.5;30130.0;50.0;93.2
7481;4 PRIMAIR INKOMEN;103;2006;579;96.4;29868.0;51.6;93.9
7482;4 PRIMAIR INKOMEN;103;2007;564;97.3;29950.0;53.1;94.6
7483;4 PRIMAIR INKOMEN;103;2008;563;97.7;30929.0;55.0;94.7
7484;4 PRIMAIR INKOMEN;103;2009;554;97.7;30105.0;54.3;93.6
7485;4 PRIMAIR INKOMEN;103;2010;549;97.6;30011.0;54.7;93.2
7486;4 PRIMAIR INKOMEN;103;2011;555;97.3;30490.0;55.0;93.2
7487;4 PRIMAIR INKOMEN;103;2012;558;97.1;31084.0;55.7;92.8
7488;4 PRIMAIR INKOMEN;103;2013;553;97.1;30807.0;55.7;92.0
7489;4 PRIMAIR INKOMEN;103;2014;555;96.8;31446.0;56.6;92.0
7490;4 PRIMAIR INKOMEN;104;2001;727;96.7;34542.0;47.5;92.3
7491;4 PRIMAIR INKOMEN;104;2002;722;96.5;35249.0;48.8;91.9
7492;4 PRIMAIR INKOMEN;104;2003;716;96.1;35314.0;49.3;91.3
7493;4 PRIMAIR INKOMEN;104;2004;711;95.6;36808.0;51.7;91.4
7494;4 PRIMAIR INKOMEN;104;2005;716;96.0;38350.0;53.5;91.9
7495;4 PRIMAIR INKOMEN;104;2006;714;96.6;40588.0;56.9;93.0
7496;4 PRIMAIR INKOMEN;104;2007;706;97.1;42005.0;59.5;93.8
7497;4 PRIMAIR INKOMEN;104;2008;691;97.5;41819.0;60.5;93.5
7498;4 PRIMAIR INKOMEN;104;2009;660;97.6;39723.0;60.1;92.6
7499;4 PRIMAIR INKOMEN;104;2010;621;97.5;38260.0;61.6;92.2
7500;4 PRIMAIR INKOMEN;104;2011;597;97.6;36945.0;61.9;92.0
7501;4 PRIMAIR INKOMEN;104;2012;570;97.5;35466.0;62.2;91.8
7502;4 PRIMAIR INKOMEN;104;2013;562;97.1;35136.0;62.6;91.1
7503;4 PRIMAIR INKOMEN;104;2014;554;96.7;35504.0;64.1;91.0
7504;4 PRIMAIR INKOMEN;105;2001;699;97.1;35161.0;50.3;91.0
7505;4 PRIMAIR INKOMEN;105;2002;708;97.1;36735.0;51.9;90.9
7506;4 PRIMAIR INKOMEN;105;2003;715;96.7;37903.0;53.0;90.6
7507;4 PRIMAIR INKOMEN;105;2004;718;96.0;39896.0;55.6;90.5
7508;4 PRIMAIR INKOMEN;105;2005;725;95.8;41038.0;56.6;90.6
7509;4 PRIMAIR INKOMEN;105;2006;728;96.2;43011.0;59.0;91.4
7510;4 PRIMAIR INKOMEN;105;2007;736;97.4;45842.0;62.3;92.5
7511;4 PRIMAIR INKOMEN;105;2008;737;97.5;46514.0;63.1;92.1
7512;4 PRIMAIR INKOMEN;105;2009;742;97.8;46679.0;62.9;91.7
7513;4 PRIMAIR INKOMEN;105;2010;736;97.9;47390.0;64.4;91.3
7514;4 PRIMAIR INKOMEN;105;2011;736;98.1;48249.0;65.5;91.4
7515;4 PRIMAIR INKOMEN;105;2012;723;97.3;48938.0;67.7;91.4
7516;4 PRIMAIR INKOMEN;105;2013;700;97.2;47172.0;67.4;90.5
7517;4 PRIMAIR INKOMEN;105;2014;665;96.8;46420.0;69.8;90.5
7518;4 PRIMAIR INKOMEN;106;2001;647;96.7;36085.0;55.8;90.6
7519;4 PRIMAIR INKOMEN;106;2002;656;96.8;37866.0;57.7;90.4
7520;4 PRIMAIR INKOMEN;106;2003;664;96.9;38567.0;58.1;90.0
7521;4 PRIMAIR INKOMEN;106;2004;674;96.6;40942.0;60.7;90.2
7522;4 PRIMAIR INKOMEN;106;2005;683;95.9;42153.0;61.7;90.4
7523;4 PRIMAIR INKOMEN;106;2006;699;96.4;44258.0;63.4;90.8
7524;4 PRIMAIR INKOMEN;106;2007;710;96.6;47496.0;66.9;91.6
7525;4 PRIMAIR INKOMEN;106;2008;726;97.0;48762.0;67.2;91.5
7526;4 PRIMAIR INKOMEN;106;2009;737;96.9;48948.0;66.5;90.9
7527;4 PRIMAIR INKOMEN;106;2010;745;97.1;49557.0;66.6;90.5
7528;4 PRIMAIR INKOMEN;106;2011;746;96.9;50928.0;68.2;90.7
7529;4 PRIMAIR INKOMEN;106;2012;749;96.9;51887.0;69.3;90.5
7530;4 PRIMAIR INKOMEN;106;2013;742;96.8;51967.0;70.1;89.8
7531;4 PRIMAIR INKOMEN;106;2014;745;96.7;54177.0;72.7;89.8
7532;4 PRIMAIR INKOMEN;107;2001;643;96.4;36978.0;57.5;89.7
7533;4 PRIMAIR INKOMEN;107;2002;632;96.4;37334.0;59.0;89.5
7534;4 PRIMAIR INKOMEN;107;2003;625;96.2;37620.0;60.2;89.0
7535;4 PRIMAIR INKOMEN;107;2004;624;95.7;38595.0;61.9;88.8
7536;4 PRIMAIR INKOMEN;107;2005;625;95.4;39859.0;63.8;89.0
7537;4 PRIMAIR INKOMEN;107;2006;635;95.4;42576.0;67.0;89.7
7538;4 PRIMAIR INKOMEN;107;2007;646;96.0;45415.0;70.3;90.4
7539;4 PRIMAIR INKOMEN;107;2008;660;96.5;47313.0;71.7;90.6
7540;4 PRIMAIR INKOMEN;107;2009;677;96.9;48337.0;71.4;90.6
7541;4 PRIMAIR INKOMEN;107;2010;688;96.7;48628.0;70.7;89.9
7542;4 PRIMAIR INKOMEN;107;2011;700;96.7;49875.0;71.3;89.9
7543;4 PRIMAIR INKOMEN;107;2012;713;96.6;50598.0;71.0;89.6
7544;4 PRIMAIR INKOMEN;107;2013;725;96.3;51755.0;71.4;88.6
7545;4 PRIMAIR INKOMEN;107;2014;728;96.1;53223.0;73.1;88.3
7546;4 PRIMAIR INKOMEN;108;2001;543;95.3;26864.0;49.5;82.6
7547;4 PRIMAIR INKOMEN;108;2002;583;95.7;29986.0;51.4;83.1
7548;4 PRIMAIR INKOMEN;108;2003;606;95.4;31697.0;52.3;82.5
7549;4 PRIMAIR INKOMEN;108;2004;623;95.3;33891.0;54.4;82.5
7550;4 PRIMAIR INKOMEN;108;2005;648;95.3;34981.0;54.0;82.0
7551;4 PRIMAIR INKOMEN;108;2006;624;95.1;35181.0;56.4;82.9
7552;4 PRIMAIR INKOMEN;108;2007;615;95.1;37236.0;60.5;84.7
7553;4 PRIMAIR INKOMEN;108;2008;609;95.2;38425.0;63.1;85.8
7554;4 PRIMAIR INKOMEN;108;2009;617;95.4;39197.0;63.5;85.8
7555;4 PRIMAIR INKOMEN;108;2010;620;95.7;40328.0;65.0;86.1
7556;4 PRIMAIR INKOMEN;108;2011;630;95.1;41875.0;66.5;86.3
7557;4 PRIMAIR INKOMEN;108;2012;639;95.2;43113.0;67.5;86.7
7558;4 PRIMAIR INKOMEN;108;2013;644;95.0;44094.0;68.5;85.7
7559;4 PRIMAIR INKOMEN;108;2014;659;94.9;47250.0;71.7;85.6
7560;4 PRIMAIR INKOMEN;109;2001;417;92.5;9050.0;21.7;47.1
7561;4 PRIMAIR INKOMEN;109;2002;430;93.0;10264.0;23.9;48.9
7562;4 PRIMAIR INKOMEN;109;2003;446;93.9;10635.0;23.8;48.5
7563;4 PRIMAIR INKOMEN;109;2004;461;93.6;12226.0;26.5;50.5
7564;4 PRIMAIR INKOMEN;109;2005;470;93.5;12884.0;27.4;50.6
7565;4 PRIMAIR INKOMEN;109;2006;518;93.5;15204.0;29.3;52.1
7566;4 PRIMAIR INKOMEN;109;2007;555;92.9;19566.0;35.3;57.2
7567;4 PRIMAIR INKOMEN;109;2008;582;93.2;21068.0;36.2;58.1
7568;4 PRIMAIR INKOMEN;109;2009;600;93.8;22220.0;37.0;59.2
7569;4 PRIMAIR INKOMEN;109;2010;624;94.3;23706.0;38.0;60.0
7570;4 PRIMAIR INKOMEN;109;2011;601;93.7;24819.0;41.3;63.2
7571;4 PRIMAIR INKOMEN;109;2012;594;94.2;26298.0;44.3;66.3
7572;4 PRIMAIR INKOMEN;109;2013;591;94.2;28398.0;48.1;68.9
7573;4 PRIMAIR INKOMEN;109;2014;591;93.8;31302.0;53.0;72.0
7574;4 PRIMAIR INKOMEN;110;2001;367;92.1;2750.0;7.5;22.3
7575;4 PRIMAIR INKOMEN;110;2002;367;91.5;2753.0;7.5;21.3
7576;4 PRIMAIR INKOMEN;110;2003;371;90.9;2913.0;7.9;21.3
7577;4 PRIMAIR INKOMEN;110;2004;379;91.0;3306.0;8.7;22.5
7578;4 PRIMAIR INKOMEN;110;2005;389;90.6;3402.0;8.8;22.0
7579;4 PRIMAIR INKOMEN;110;2006;392;89.5;3694.0;9.4;22.3
7580;4 PRIMAIR INKOMEN;110;2007;405;90.7;4766.0;11.8;25.8
7581;4 PRIMAIR INKOMEN;110;2008;424;91.9;5004.0;11.8;25.5
7582;4 PRIMAIR INKOMEN;110;2009;441;92.2;5145.0;11.7;24.7
7583;4 PRIMAIR INKOMEN;110;2010;452;93.0;5084.0;11.2;23.5
7584;4 PRIMAIR INKOMEN;110;2011;496;92.4;6024.0;12.2;24.3
7585;4 PRIMAIR INKOMEN;110;2012;534;92.4;6252.0;11.7;23.6
7586;4 PRIMAIR INKOMEN;110;2013;556;92.3;6496.0;11.7;23.4
7587;4 PRIMAIR INKOMEN;110;2014;572;92.5;7774.0;13.6;26.0
7588;4 PRIMAIR INKOMEN;111;2001;340;91.2;1914.0;5.6;18.6
7589;4 PRIMAIR INKOMEN;111;2002;342;90.9;2018.0;5.9;18.6
7590;4 PRIMAIR INKOMEN;111;2003;343;90.9;1898.0;5.5;17.2
7591;4 PRIMAIR INKOMEN;111;2004;339;89.9;1783.0;5.3;15.9
7592;4 PRIMAIR INKOMEN;111;2005;338;89.7;1898.0;5.6;16.6
7593;4 PRIMAIR INKOMEN;111;2006;337;89.0;2054.0;6.1;17.2
7594;4 PRIMAIR INKOMEN;111;2007;339;88.9;2305.0;6.8;18.2
7595;4 PRIMAIR INKOMEN;111;2008;345;88.6;2377.0;6.9;17.7
7596;4 PRIMAIR INKOMEN;111;2009;357;89.6;2291.0;6.4;16.4
7597;4 PRIMAIR INKOMEN;111;2010;367;89.4;2391.0;6.5;16.1
7598;4 PRIMAIR INKOMEN;111;2011;374;89.3;2306.0;6.2;15.1
7599;4 PRIMAIR INKOMEN;111;2012;392;91.6;2465.0;6.3;15.2
7600;4 PRIMAIR INKOMEN;111;2013;405;92.1;2550.0;6.3;15.0
7601;4 PRIMAIR INKOMEN;111;2014;418;91.6;3019.0;7.2;16.3
7602;4 PRIMAIR INKOMEN;112;2001;606;89.5;3084.0;5.1;18.6
7603;4 PRIMAIR INKOMEN;112;2002;622;90.1;3300.0;5.3;18.4
7604;4 PRIMAIR INKOMEN;112;2003;626;89.6;3329.0;5.3;17.7
7605;4 PRIMAIR INKOMEN;112;2004;643;89.7;3369.0;5.2;17.3
7606;4 PRIMAIR INKOMEN;112;2005;654;89.0;3504.0;5.4;17.2
7607;4 PRIMAIR INKOMEN;112;2006;654;87.2;3441.0;5.3;16.3
7608;4 PRIMAIR INKOMEN;112;2007;670;87.3;3742.0;5.6;16.7
7609;4 PRIMAIR INKOMEN;112;2008;688;87.7;3845.0;5.6;16.2
7610;4 PRIMAIR INKOMEN;112;2009;705;88.2;3772.0;5.3;15.3
7611;4 PRIMAIR INKOMEN;112;2010;718;88.1;3825.0;5.3;15.1
7612;4 PRIMAIR INKOMEN;112;2011;728;87.4;3467.0;4.8;13.4
7613;4 PRIMAIR INKOMEN;112;2012;768;90.3;3786.0;4.9;14.0
7614;4 PRIMAIR INKOMEN;112;2013;780;91.0;3660.0;4.7;13.3
7615;4 PRIMAIR INKOMEN;112;2014;806;91.1;3855.0;4.8;13.3
7616;4 PRIMAIR INKOMEN;122;2001;5465;95.9;207763.0;38.0;79.1
7617;4 PRIMAIR INKOMEN;122;2002;5486;95.9;215853.0;39.3;78.8
7618;4 PRIMAIR INKOMEN;122;2003;5490;95.8;218210.0;39.7;77.9
7619;4 PRIMAIR INKOMEN;122;2004;5504;95.6;226838.0;41.2;77.8
7620;4 PRIMAIR INKOMEN;122;2005;5548;95.4;232774.0;42.0;77.7
7621;4 PRIMAIR INKOMEN;122;2006;5566;95.3;242608.0;43.6;77.9
7622;4 PRIMAIR INKOMEN;122;2007;5619;95.5;259783.0;46.2;78.7
7623;4 PRIMAIR INKOMEN;122;2008;5669;95.8;266055.0;46.9;78.4
7624;4 PRIMAIR INKOMEN;122;2009;5689;96.1;264183.0;46.4;77.5
7625;4 PRIMAIR INKOMEN;122;2010;5689;96.1;265015.0;46.6;76.8
7626;4 PRIMAIR INKOMEN;122;2011;5708;95.9;269417.0;47.2;76.6
7627;4 PRIMAIR INKOMEN;122;2012;5763;96.4;272820.0;47.3;76.5
7628;4 PRIMAIR INKOMEN;122;2013;5772;96.4;273851.0;47.4;75.7
7629;4 PRIMAIR INKOMEN;122;2014;5799;96.2;283450.0;48.9;75.7
7630;4 PRIMAIR INKOMEN;123;2001;595;93.4;22148.0;37.2;77.2
7631;4 PRIMAIR INKOMEN;123;2002;600;93.6;22572.0;37.6;76.5
7632;4 PRIMAIR INKOMEN;123;2003;597;93.0;22600.0;37.9;75.3
7633;4 PRIMAIR INKOMEN;123;2004;600;92.5;23072.0;38.5;74.9
7634;4 PRIMAIR INKOMEN;123;2005;606;92.4;23833.0;39.3;75.1
7635;4 PRIMAIR INKOMEN;123;2006;612;92.1;25312.0;41.4;75.7
7636;4 PRIMAIR INKOMEN;123;2007;621;92.7;26481.0;42.6;76.6
7637;4 PRIMAIR INKOMEN;123;2008;636;93.0;27577.0;43.4;76.8
7638;4 PRIMAIR INKOMEN;123;2009;659;93.3;28697.0;43.5;76.5
7639;4 PRIMAIR INKOMEN;123;2010;675;93.7;29076.0;43.1;75.7
7640;4 PRIMAIR INKOMEN;123;2011;694;93.6;29695.0;42.8;75.5
7641;4 PRIMAIR INKOMEN;123;2012;713;94.0;30571.0;42.9;75.4
7642;4 PRIMAIR INKOMEN;123;2013;713;93.9;30950.0;43.4;75.0
7643;4 PRIMAIR INKOMEN;123;2014;728;93.6;32664.0;44.9;75.0
7644;4 PRIMAIR INKOMEN;124;2001;196;94.1;7723.0;39.3;79.1
7645;4 PRIMAIR INKOMEN;124;2002;197;94.3;8035.0;40.8;79.2
7646;4 PRIMAIR INKOMEN;124;2003;195;94.2;8213.0;42.2;78.6
7647;4 PRIMAIR INKOMEN;124;2004;198;94.7;8282.0;41.7;78.0
7648;4 PRIMAIR INKOMEN;124;2005;198;94.2;8661.0;43.8;78.6
7649;4 PRIMAIR INKOMEN;124;2006;203;94.0;9333.0;46.1;79.4
7650;4 PRIMAIR INKOMEN;124;2007;204;95.0;9793.0;47.9;80.7
7651;4 PRIMAIR INKOMEN;124;2008;204;95.3;10049.0;49.4;81.2
7652;4 PRIMAIR INKOMEN;124;2009;205;95.6;10356.0;50.6;80.6
7653;4 PRIMAIR INKOMEN;124;2010;204;95.8;10238.0;50.1;79.4
7654;4 PRIMAIR INKOMEN;124;2011;203;95.1;10275.0;50.6;78.9
7655;4 PRIMAIR INKOMEN;124;2012;203;94.6;10412.0;51.4;78.9
7656;4 PRIMAIR INKOMEN;124;2013;203;95.2;10208.0;50.3;77.4
7657;4 PRIMAIR INKOMEN;124;2014;202;94.6;10423.0;51.6;76.3
7658;4 PRIMAIR INKOMEN;125;2001;191;93.7;6037.0;31.7;70.0
7659;4 PRIMAIR INKOMEN;125;2002;188;93.5;6100.0;32.5;68.9
7660;4 PRIMAIR INKOMEN;125;2003;186;93.4;5891.0;31.7;66.8
7661;4 PRIMAIR INKOMEN;125;2004;184;92.2;6035.0;32.8;66.4
7662;4 PRIMAIR INKOMEN;125;2005;181;91.8;5774.0;31.8;64.6
7663;4 PRIMAIR INKOMEN;125;2006;181;91.4;6038.0;33.4;64.7
7664;4 PRIMAIR INKOMEN;125;2007;180;91.8;6084.0;33.7;64.6
7665;4 PRIMAIR INKOMEN;125;2008;178;91.4;6049.0;34.0;64.2
7666;4 PRIMAIR INKOMEN;125;2009;179;91.5;6159.0;34.5;64.4
7667;4 PRIMAIR INKOMEN;125;2010;178;92.5;5976.0;33.5;63.0
7668;4 PRIMAIR INKOMEN;125;2011;176;91.9;5978.0;33.9;62.6
7669;4 PRIMAIR INKOMEN;125;2012;182;93.4;6051.0;33.2;62.1
7670;4 PRIMAIR INKOMEN;125;2013;176;92.8;5960.0;33.9;62.0
7671;4 PRIMAIR INKOMEN;125;2014;173;93.1;6024.0;34.7;61.7
7672;4 PRIMAIR INKOMEN;126;2001;47;94.4;1731.0;37.0;76.1
7673;4 PRIMAIR INKOMEN;126;2002;46;93.4;1729.0;37.3;74.2
7674;4 PRIMAIR INKOMEN;126;2003;48;93.0;1730.0;36.0;72.3
7675;4 PRIMAIR INKOMEN;126;2004;46;90.3;1727.0;37.5;72.4
7676;4 PRIMAIR INKOMEN;126;2005;48;91.9;1844.0;38.3;72.9
7677;4 PRIMAIR INKOMEN;126;2006;46;91.8;1862.0;40.1;73.7
7678;4 PRIMAIR INKOMEN;126;2007;46;91.4;1983.0;43.5;75.5
7679;4 PRIMAIR INKOMEN;126;2008;45;92.6;1945.0;43.0;74.3
7680;4 PRIMAIR INKOMEN;126;2009;45;91.8;1953.0;43.6;73.9
7681;4 PRIMAIR INKOMEN;126;2010;46;92.8;2007.0;44.0;74.2
7682;4 PRIMAIR INKOMEN;126;2011;46;93.1;2058.0;44.5;74.4
7683;4 PRIMAIR INKOMEN;126;2012;47;95.1;2091.0;44.8;74.4
7684;4 PRIMAIR INKOMEN;126;2013;45;94.4;2123.0;46.8;74.1
7685;4 PRIMAIR INKOMEN;126;2014;48;95.2;2245.0;46.4;74.7
7686;4 PRIMAIR INKOMEN;127;2001;161;91.7;6656.0;41.3;83.2
7687;4 PRIMAIR INKOMEN;127;2002;169;92.9;6709.0;39.8;82.3
7688;4 PRIMAIR INKOMEN;127;2003;169;91.2;6765.0;40.1;81.2
7689;4 PRIMAIR INKOMEN;127;2004;171;90.9;7028.0;41.1;80.8
7690;4 PRIMAIR INKOMEN;127;2005;179;91.0;7554.0;42.3;81.5
7691;4 PRIMAIR INKOMEN;127;2006;182;91.0;8080.0;44.4;82.1
7692;4 PRIMAIR INKOMEN;127;2007;191;91.6;8621.0;45.2;82.8
7693;4 PRIMAIR INKOMEN;127;2008;209;92.3;9534.0;45.6;82.8
7694;4 PRIMAIR INKOMEN;127;2009;231;93.2;10228.0;44.3;82.0
7695;4 PRIMAIR INKOMEN;127;2010;246;92.9;10856.0;44.1;81.6
7696;4 PRIMAIR INKOMEN;127;2011;269;93.8;11383.0;42.4;81.4
7697;4 PRIMAIR INKOMEN;127;2012;281;93.8;12016.0;42.7;81.4
7698;4 PRIMAIR INKOMEN;127;2013;288;93.5;12659.0;43.9;81.1
7699;4 PRIMAIR INKOMEN;127;2014;304;93.0;13973.0;46.0;81.6
7700;4 PRIMAIR INKOMEN;128;2001;455;86.4;12617.0;27.7;74.0
7701;4 PRIMAIR INKOMEN;128;2002;484;86.7;13631.0;28.2;73.5
7702;4 PRIMAIR INKOMEN;128;2003;487;84.5;13705.0;28.1;71.6
7703;4 PRIMAIR INKOMEN;128;2004;486;83.6;13986.0;28.8;70.8
7704;4 PRIMAIR INKOMEN;128;2005;488;82.9;14559.0;29.8;71.0
7705;4 PRIMAIR INKOMEN;128;2006;508;84.4;16291.0;32.1;73.5
7706;4 PRIMAIR INKOMEN;128;2007;531;86.5;17739.0;33.4;75.4
7707;4 PRIMAIR INKOMEN;128;2008;563;87.5;19312.0;34.3;75.5
7708;4 PRIMAIR INKOMEN;128;2009;594;87.8;20296.0;34.2;74.4
7709;4 PRIMAIR INKOMEN;128;2010;612;87.7;20749.0;33.9;73.7
7710;4 PRIMAIR INKOMEN;128;2011;626;86.5;21561.0;34.5;73.3
7711;4 PRIMAIR INKOMEN;128;2012;630;85.9;22202.0;35.3;73.2
7712;4 PRIMAIR INKOMEN;128;2013;633;85.3;22325.0;35.3;71.9
7713;4 PRIMAIR INKOMEN;128;2014;636;84.2;23238.0;36.5;71.4
7714;4 PRIMAIR INKOMEN;129;2001;118;87.8;3807.0;32.4;79.3
7715;4 PRIMAIR INKOMEN;129;2002;122;89.5;3917.0;32.1;78.4
7716;4 PRIMAIR INKOMEN;129;2003;122;87.9;3973.0;32.5;77.3
7717;4 PRIMAIR INKOMEN;129;2004;121;87.5;4018.0;33.2;76.9
7718;4 PRIMAIR INKOMEN;129;2005;120;86.3;4065.0;34.0;76.2
7719;4 PRIMAIR INKOMEN;129;2006;124;87.7;4783.0;38.5;79.0
7720;4 PRIMAIR INKOMEN;129;2007;127;88.3;4931.0;38.7;79.6
7721;4 PRIMAIR INKOMEN;129;2008;132;89.3;5166.0;39.1;79.4
7722;4 PRIMAIR INKOMEN;129;2009;136;89.8;5316.0;39.1;78.4
7723;4 PRIMAIR INKOMEN;129;2010;136;89.4;5376.0;39.4;77.9
