ID;Overheidsinstellingen;Toepassingssectoren;Methoden;Perioden;Oppervlakte_1;Oppervlakte_2;OverheidsinstellingenMetToepassing_3;OverheidsinstellingenMetToepassing_4
1084;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Met heet water en stoom;2018;;;;
1085;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Heet water sensor gestuurd;1992;;;;
1086;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Heet water sensor gestuurd;1995;;;;
1087;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Heet water sensor gestuurd;2001;;;;
1088;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Heet water sensor gestuurd;2005;;;;
1089;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Heet water sensor gestuurd;2009;;;;
1090;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Heet water sensor gestuurd;2013;;;;
1091;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Heet water sensor gestuurd;2018;51.0;0.3;2.0;
1092;Overige overheidsinstellingen;Bosplantsoen;Bodembedekkend met (half)heesters;1992;0.0;0.0;;
1093;Overige overheidsinstellingen;Bosplantsoen;Bodembedekkend met (half)heesters;1995;0.0;0.0;;
1094;Overige overheidsinstellingen;Bosplantsoen;Bodembedekkend met (half)heesters;2001;20.0;6.0;;
1095;Overige overheidsinstellingen;Bosplantsoen;Bodembedekkend met (half)heesters;2005;41.0;7.0;;
1096;Overige overheidsinstellingen;Bosplantsoen;Bodembedekkend met (half)heesters;2009;10.0;3.0;;
1097;Overige overheidsinstellingen;Bosplantsoen;Bodembedekkend met (half)heesters;2013;32.0;3.0;4.0;
1098;Overige overheidsinstellingen;Bosplantsoen;Bodembedekkend met (half)heesters;2018;14.0;0.7;5.0;
1099;Overige overheidsinstellingen;Bosplantsoen;Bodembedekkend met vaste planten;1992;19.0;7.0;;
1100;Overige overheidsinstellingen;Bosplantsoen;Bodembedekkend met vaste planten;1995;19.0;8.0;;
1101;Overige overheidsinstellingen;Bosplantsoen;Bodembedekkend met vaste planten;2001;19.0;6.0;;
1102;Overige overheidsinstellingen;Bosplantsoen;Bodembedekkend met vaste planten;2005;0.0;0.0;;
1103;Overige overheidsinstellingen;Bosplantsoen;Bodembedekkend met vaste planten;2009;1.0;0.0;;
1104;Overige overheidsinstellingen;Bosplantsoen;Bodembedekkend met vaste planten;2013;1.0;0.0;1.0;
1105;Overige overheidsinstellingen;Bosplantsoen;Bodembedekkend met vaste planten;2018;7.0;0.4;4.0;
1106;Overige overheidsinstellingen;Bosplantsoen;Bodembedekkend met schors, houtsnippers;1992;0.0;0.0;;
1107;Overige overheidsinstellingen;Bosplantsoen;Bodembedekkend met schors, houtsnippers;1995;0.0;0.0;;
1108;Overige overheidsinstellingen;Bosplantsoen;Bodembedekkend met schors, houtsnippers;2001;0.0;0.0;;
1109;Overige overheidsinstellingen;Bosplantsoen;Bodembedekkend met schors, houtsnippers;2005;0.0;0.0;;
1110;Overige overheidsinstellingen;Bosplantsoen;Bodembedekkend met schors, houtsnippers;2009;;;;
1111;Overige overheidsinstellingen;Bosplantsoen;Bodembedekkend met schors, houtsnippers;2013;1.0;0.0;1.0;
1112;Overige overheidsinstellingen;Bosplantsoen;Bodembedekkend met schors, houtsnippers;2018;;;;
1113;Overige overheidsinstellingen;Bosplantsoen;Ecologisch beheer;1992;2.0;1.0;;
1114;Overige overheidsinstellingen;Bosplantsoen;Ecologisch beheer;1995;;;;
1115;Overige overheidsinstellingen;Bosplantsoen;Ecologisch beheer;2001;137.0;41.0;;
1116;Overige overheidsinstellingen;Bosplantsoen;Ecologisch beheer;2005;213.0;35.0;;
1117;Overige overheidsinstellingen;Bosplantsoen;Ecologisch beheer;2009;15.0;4.0;;
1118;Overige overheidsinstellingen;Bosplantsoen;Ecologisch beheer;2013;372.0;40.0;3.0;
1119;Overige overheidsinstellingen;Bosplantsoen;Ecologisch beheer;2018;;;;
1120;Overige overheidsinstellingen;Bosplantsoen;Niets doen (laten verwilderen);1992;107.0;38.0;;
1121;Overige overheidsinstellingen;Bosplantsoen;Niets doen (laten verwilderen);1995;41.0;18.0;;
1122;Overige overheidsinstellingen;Bosplantsoen;Niets doen (laten verwilderen);2001;73.0;22.0;;
1123;Overige overheidsinstellingen;Bosplantsoen;Niets doen (laten verwilderen);2005;163.0;27.0;;
1124;Overige overheidsinstellingen;Bosplantsoen;Niets doen (laten verwilderen);2009;5.0;1.0;;
1125;Overige overheidsinstellingen;Bosplantsoen;Niets doen (laten verwilderen);2013;158.0;17.0;5.0;
1126;Overige overheidsinstellingen;Bosplantsoen;Niets doen (laten verwilderen);2018;1780.0;90.4;6.0;
1127;Overige overheidsinstellingen;Bosplantsoen;Handmatig schoffelen en wieden;1992;7.0;3.0;;
1128;Overige overheidsinstellingen;Bosplantsoen;Handmatig schoffelen en wieden;1995;22.0;10.0;;
1129;Overige overheidsinstellingen;Bosplantsoen;Handmatig schoffelen en wieden;2001;25.0;7.0;;
1130;Overige overheidsinstellingen;Bosplantsoen;Handmatig schoffelen en wieden;2005;21.0;3.0;;
1131;Overige overheidsinstellingen;Bosplantsoen;Handmatig schoffelen en wieden;2009;6.0;2.0;;
1132;Overige overheidsinstellingen;Bosplantsoen;Handmatig schoffelen en wieden;2013;9.0;1.0;4.0;
1133;Overige overheidsinstellingen;Bosplantsoen;Handmatig schoffelen en wieden;2018;33.0;1.7;9.0;
1134;Overige overheidsinstellingen;Bosplantsoen;Machinaal schoffelen en frezen;1992;5.0;2.0;;
1135;Overige overheidsinstellingen;Bosplantsoen;Machinaal schoffelen en frezen;1995;0.0;0.0;;
1136;Overige overheidsinstellingen;Bosplantsoen;Machinaal schoffelen en frezen;2001;0.0;0.0;;
1137;Overige overheidsinstellingen;Bosplantsoen;Machinaal schoffelen en frezen;2005;30.0;5.0;;
1138;Overige overheidsinstellingen;Bosplantsoen;Machinaal schoffelen en frezen;2009;;;;
1139;Overige overheidsinstellingen;Bosplantsoen;Machinaal schoffelen en frezen;2013;;;;
1140;Overige overheidsinstellingen;Bosplantsoen;Machinaal schoffelen en frezen;2018;10.0;0.5;1.0;
1141;Overige overheidsinstellingen;Bosplantsoen;(Uit)maaien;1992;142.0;50.0;;
1142;Overige overheidsinstellingen;Bosplantsoen;(Uit)maaien;1995;147.0;64.0;;
1143;Overige overheidsinstellingen;Bosplantsoen;(Uit)maaien;2001;61.0;18.0;;
1144;Overige overheidsinstellingen;Bosplantsoen;(Uit)maaien;2005;140.0;23.0;;
1145;Overige overheidsinstellingen;Bosplantsoen;(Uit)maaien;2009;313.0;90.0;;
1146;Overige overheidsinstellingen;Bosplantsoen;(Uit)maaien;2013;365.0;39.0;7.0;
1147;Overige overheidsinstellingen;Bosplantsoen;(Uit)maaien;2018;118.0;6.0;5.0;
1148;Overige overheidsinstellingen;Bosplantsoen;Borstelen;1992;;;;
1149;Overige overheidsinstellingen;Bosplantsoen;Borstelen;1995;;;;
1150;Overige overheidsinstellingen;Bosplantsoen;Borstelen;2001;;;;
1151;Overige overheidsinstellingen;Bosplantsoen;Borstelen;2005;;;;
1152;Overige overheidsinstellingen;Bosplantsoen;Borstelen;2009;;;;
1153;Overige overheidsinstellingen;Bosplantsoen;Borstelen;2013;;;;
1154;Overige overheidsinstellingen;Bosplantsoen;Borstelen;2018;;;;
1155;Overige overheidsinstellingen;Bosplantsoen;Onkruidbranden en met hete lucht;1992;0.0;0.0;;
1156;Overige overheidsinstellingen;Bosplantsoen;Onkruidbranden en met hete lucht;1995;0.0;0.0;;
1157;Overige overheidsinstellingen;Bosplantsoen;Onkruidbranden en met hete lucht;2001;0.0;0.0;;
1158;Overige overheidsinstellingen;Bosplantsoen;Onkruidbranden en met hete lucht;2005;0.0;0.0;;
1159;Overige overheidsinstellingen;Bosplantsoen;Onkruidbranden en met hete lucht;2009;0.0;0.0;;
1160;Overige overheidsinstellingen;Bosplantsoen;Onkruidbranden en met hete lucht;2013;;;;
1161;Overige overheidsinstellingen;Bosplantsoen;Onkruidbranden en met hete lucht;2018;;;;
1162;Overige overheidsinstellingen;Bosplantsoen;Met heet water en stoom;1992;;;;
1163;Overige overheidsinstellingen;Bosplantsoen;Met heet water en stoom;1995;;;;
1164;Overige overheidsinstellingen;Bosplantsoen;Met heet water en stoom;2001;0.0;0.0;;
1165;Overige overheidsinstellingen;Bosplantsoen;Met heet water en stoom;2005;0.0;0.0;;
1166;Overige overheidsinstellingen;Bosplantsoen;Met heet water en stoom;2009;0.0;0.0;;
1167;Overige overheidsinstellingen;Bosplantsoen;Met heet water en stoom;2013;;;;
1168;Overige overheidsinstellingen;Bosplantsoen;Met heet water en stoom;2018;6.0;0.3;2.0;
1169;Overige overheidsinstellingen;Bosplantsoen;Heet water sensor gestuurd;1992;;;;
1170;Overige overheidsinstellingen;Bosplantsoen;Heet water sensor gestuurd;1995;;;;
1171;Overige overheidsinstellingen;Bosplantsoen;Heet water sensor gestuurd;2001;;;;
1172;Overige overheidsinstellingen;Bosplantsoen;Heet water sensor gestuurd;2005;;;;
1173;Overige overheidsinstellingen;Bosplantsoen;Heet water sensor gestuurd;2009;;;;
1174;Overige overheidsinstellingen;Bosplantsoen;Heet water sensor gestuurd;2013;;;;
1175;Overige overheidsinstellingen;Bosplantsoen;Heet water sensor gestuurd;2018;1.0;0.1;1.0;
1176;Overige overheidsinstellingen;Sierplantsoen;Bodembedekkend met (half)heesters;1992;59.0;29.0;;
1177;Overige overheidsinstellingen;Sierplantsoen;Bodembedekkend met (half)heesters;1995;21.0;12.0;;
1178;Overige overheidsinstellingen;Sierplantsoen;Bodembedekkend met (half)heesters;2001;43.0;12.0;;
1179;Overige overheidsinstellingen;Sierplantsoen;Bodembedekkend met (half)heesters;2005;24.0;8.0;;
1180;Overige overheidsinstellingen;Sierplantsoen;Bodembedekkend met (half)heesters;2009;29.0;3.0;;
1181;Overige overheidsinstellingen;Sierplantsoen;Bodembedekkend met (half)heesters;2013;25.0;2.0;9.0;
1182;Overige overheidsinstellingen;Sierplantsoen;Bodembedekkend met (half)heesters;2018;32.0;19.6;4.0;
1183;Overige overheidsinstellingen;Sierplantsoen;Bodembedekkend met vaste planten;1992;4.0;2.0;;
1184;Overige overheidsinstellingen;Sierplantsoen;Bodembedekkend met vaste planten;1995;2.0;1.0;;
1185;Overige overheidsinstellingen;Sierplantsoen;Bodembedekkend met vaste planten;2001;2.0;1.0;;
1186;Overige overheidsinstellingen;Sierplantsoen;Bodembedekkend met vaste planten;2005;2.0;1.0;;
1187;Overige overheidsinstellingen;Sierplantsoen;Bodembedekkend met vaste planten;2009;10.0;1.0;;
1188;Overige overheidsinstellingen;Sierplantsoen;Bodembedekkend met vaste planten;2013;31.0;3.0;6.0;
1189;Overige overheidsinstellingen;Sierplantsoen;Bodembedekkend met vaste planten;2018;3.0;1.8;3.0;
1190;Overige overheidsinstellingen;Sierplantsoen;Bodembedekkend met schors, houtsnippers;1992;6.0;3.0;;
1191;Overige overheidsinstellingen;Sierplantsoen;Bodembedekkend met schors, houtsnippers;1995;4.0;2.0;;
1192;Overige overheidsinstellingen;Sierplantsoen;Bodembedekkend met schors, houtsnippers;2001;1.0;0.0;;
1193;Overige overheidsinstellingen;Sierplantsoen;Bodembedekkend met schors, houtsnippers;2005;2.0;1.0;;
1194;Overige overheidsinstellingen;Sierplantsoen;Bodembedekkend met schors, houtsnippers;2009;1.0;0.0;;
1195;Overige overheidsinstellingen;Sierplantsoen;Bodembedekkend met schors, houtsnippers;2013;3.0;0.0;3.0;
1196;Overige overheidsinstellingen;Sierplantsoen;Bodembedekkend met schors, houtsnippers;2018;;;;
1197;Overige overheidsinstellingen;Sierplantsoen;Ecologisch beheer;1992;0.0;0.0;;
1198;Overige overheidsinstellingen;Sierplantsoen;Ecologisch beheer;1995;;;;
1199;Overige overheidsinstellingen;Sierplantsoen;Ecologisch beheer;2001;0.0;0.0;;
1200;Overige overheidsinstellingen;Sierplantsoen;Ecologisch beheer;2005;0.0;0.0;;
1201;Overige overheidsinstellingen;Sierplantsoen;Ecologisch beheer;2009;;;;
1202;Overige overheidsinstellingen;Sierplantsoen;Ecologisch beheer;2013;20.0;2.0;1.0;
1203;Overige overheidsinstellingen;Sierplantsoen;Ecologisch beheer;2018;;;;
1204;Overige overheidsinstellingen;Sierplantsoen;Niets doen (laten verwilderen);1992;0.0;0.0;;
1205;Overige overheidsinstellingen;Sierplantsoen;Niets doen (laten verwilderen);1995;1.0;1.0;;
1206;Overige overheidsinstellingen;Sierplantsoen;Niets doen (laten verwilderen);2001;0.0;0.0;;
1207;Overige overheidsinstellingen;Sierplantsoen;Niets doen (laten verwilderen);2005;0.0;0.0;;
1208;Overige overheidsinstellingen;Sierplantsoen;Niets doen (laten verwilderen);2009;;;;
1209;Overige overheidsinstellingen;Sierplantsoen;Niets doen (laten verwilderen);2013;;;;
1210;Overige overheidsinstellingen;Sierplantsoen;Niets doen (laten verwilderen);2018;;;;
1211;Overige overheidsinstellingen;Sierplantsoen;Handmatig schoffelen en wieden;1992;136.0;66.0;;
1212;Overige overheidsinstellingen;Sierplantsoen;Handmatig schoffelen en wieden;1995;131.0;75.0;;
1213;Overige overheidsinstellingen;Sierplantsoen;Handmatig schoffelen en wieden;2001;292.0;83.0;;
1214;Overige overheidsinstellingen;Sierplantsoen;Handmatig schoffelen en wieden;2005;271.0;90.0;;
1215;Overige overheidsinstellingen;Sierplantsoen;Handmatig schoffelen en wieden;2009;1087.0;96.0;;
1216;Overige overheidsinstellingen;Sierplantsoen;Handmatig schoffelen en wieden;2013;1035.0;93.0;12.0;
1217;Overige overheidsinstellingen;Sierplantsoen;Handmatig schoffelen en wieden;2018;17.0;10.4;7.0;
1218;Overige overheidsinstellingen;Sierplantsoen;Machinaal schoffelen en frezen;1992;0.0;0.0;;
1219;Overige overheidsinstellingen;Sierplantsoen;Machinaal schoffelen en frezen;1995;13.0;7.0;;
1220;Overige overheidsinstellingen;Sierplantsoen;Machinaal schoffelen en frezen;2001;13.0;4.0;;
1221;Overige overheidsinstellingen;Sierplantsoen;Machinaal schoffelen en frezen;2005;1.0;0.0;;
1222;Overige overheidsinstellingen;Sierplantsoen;Machinaal schoffelen en frezen;2009;2.0;0.0;;
1223;Overige overheidsinstellingen;Sierplantsoen;Machinaal schoffelen en frezen;2013;2.0;0.0;1.0;
1224;Overige overheidsinstellingen;Sierplantsoen;Machinaal schoffelen en frezen;2018;101.0;62.0;3.0;
1225;Overige overheidsinstellingen;Sierplantsoen;(Uit)maaien;1992;1.0;1.0;;
1226;Overige overheidsinstellingen;Sierplantsoen;(Uit)maaien;1995;2.0;1.0;;
1227;Overige overheidsinstellingen;Sierplantsoen;(Uit)maaien;2001;2.0;1.0;;
1228;Overige overheidsinstellingen;Sierplantsoen;(Uit)maaien;2005;1.0;0.0;;
1229;Overige overheidsinstellingen;Sierplantsoen;(Uit)maaien;2009;0.0;0.0;;
1230;Overige overheidsinstellingen;Sierplantsoen;(Uit)maaien;2013;0.0;0.0;1.0;
1231;Overige overheidsinstellingen;Sierplantsoen;(Uit)maaien;2018;9.0;5.5;2.0;
1232;Overige overheidsinstellingen;Sierplantsoen;Borstelen;1992;;;;
1233;Overige overheidsinstellingen;Sierplantsoen;Borstelen;1995;;;;
1234;Overige overheidsinstellingen;Sierplantsoen;Borstelen;2001;;;;
1235;Overige overheidsinstellingen;Sierplantsoen;Borstelen;2005;;;;
1236;Overige overheidsinstellingen;Sierplantsoen;Borstelen;2009;;;;
1237;Overige overheidsinstellingen;Sierplantsoen;Borstelen;2013;;;;
1238;Overige overheidsinstellingen;Sierplantsoen;Borstelen;2018;;;;
1239;Overige overheidsinstellingen;Sierplantsoen;Onkruidbranden en met hete lucht;1992;0.0;0.0;;
1240;Overige overheidsinstellingen;Sierplantsoen;Onkruidbranden en met hete lucht;1995;0.0;0.0;;
1241;Overige overheidsinstellingen;Sierplantsoen;Onkruidbranden en met hete lucht;2001;0.0;0.0;;
1242;Overige overheidsinstellingen;Sierplantsoen;Onkruidbranden en met hete lucht;2005;0.0;0.0;;
1243;Overige overheidsinstellingen;Sierplantsoen;Onkruidbranden en met hete lucht;2009;0.0;0.0;;
1244;Overige overheidsinstellingen;Sierplantsoen;Onkruidbranden en met hete lucht;2013;;;;
1245;Overige overheidsinstellingen;Sierplantsoen;Onkruidbranden en met hete lucht;2018;;;;
1246;Overige overheidsinstellingen;Sierplantsoen;Met heet water en stoom;1992;;;;
1247;Overige overheidsinstellingen;Sierplantsoen;Met heet water en stoom;1995;;;;
1248;Overige overheidsinstellingen;Sierplantsoen;Met heet water en stoom;2001;0.0;0.0;;
1249;Overige overheidsinstellingen;Sierplantsoen;Met heet water en stoom;2005;0.0;0.0;;
1250;Overige overheidsinstellingen;Sierplantsoen;Met heet water en stoom;2009;0.0;0.0;;
1251;Overige overheidsinstellingen;Sierplantsoen;Met heet water en stoom;2013;;;;
1252;Overige overheidsinstellingen;Sierplantsoen;Met heet water en stoom;2018;;;;
1253;Overige overheidsinstellingen;Sierplantsoen;Heet water sensor gestuurd;1992;;;;
1254;Overige overheidsinstellingen;Sierplantsoen;Heet water sensor gestuurd;1995;;;;
1255;Overige overheidsinstellingen;Sierplantsoen;Heet water sensor gestuurd;2001;;;;
1256;Overige overheidsinstellingen;Sierplantsoen;Heet water sensor gestuurd;2005;;;;
1257;Overige overheidsinstellingen;Sierplantsoen;Heet water sensor gestuurd;2009;;;;
1258;Overige overheidsinstellingen;Sierplantsoen;Heet water sensor gestuurd;2013;;;;
1259;Overige overheidsinstellingen;Sierplantsoen;Heet water sensor gestuurd;2018;1.0;0.6;1.0;
1260;Overige overheidsinstellingen;Verhardingen;Bodembedekkend met (half)heesters;1992;;;;
1261;Overige overheidsinstellingen;Verhardingen;Bodembedekkend met (half)heesters;1995;;;;
1262;Overige overheidsinstellingen;Verhardingen;Bodembedekkend met (half)heesters;2001;;;;
1263;Overige overheidsinstellingen;Verhardingen;Bodembedekkend met (half)heesters;2005;;;;
1264;Overige overheidsinstellingen;Verhardingen;Bodembedekkend met (half)heesters;2009;;;;
1265;Overige overheidsinstellingen;Verhardingen;Bodembedekkend met (half)heesters;2013;;;;
1266;Overige overheidsinstellingen;Verhardingen;Bodembedekkend met (half)heesters;2018;;;;
1267;Overige overheidsinstellingen;Verhardingen;Bodembedekkend met vaste planten;1992;;;;
1268;Overige overheidsinstellingen;Verhardingen;Bodembedekkend met vaste planten;1995;;;;
1269;Overige overheidsinstellingen;Verhardingen;Bodembedekkend met vaste planten;2001;;;;
1270;Overige overheidsinstellingen;Verhardingen;Bodembedekkend met vaste planten;2005;;;;
1271;Overige overheidsinstellingen;Verhardingen;Bodembedekkend met vaste planten;2009;;;;
1272;Overige overheidsinstellingen;Verhardingen;Bodembedekkend met vaste planten;2013;;;;
1273;Overige overheidsinstellingen;Verhardingen;Bodembedekkend met vaste planten;2018;;;;
1274;Overige overheidsinstellingen;Verhardingen;Bodembedekkend met schors, houtsnippers;1992;;;;
1275;Overige overheidsinstellingen;Verhardingen;Bodembedekkend met schors, houtsnippers;1995;;;;
1276;Overige overheidsinstellingen;Verhardingen;Bodembedekkend met schors, houtsnippers;2001;;;;
1277;Overige overheidsinstellingen;Verhardingen;Bodembedekkend met schors, houtsnippers;2005;;;;
1278;Overige overheidsinstellingen;Verhardingen;Bodembedekkend met schors, houtsnippers;2009;;;;
1279;Overige overheidsinstellingen;Verhardingen;Bodembedekkend met schors, houtsnippers;2013;;;;
1280;Overige overheidsinstellingen;Verhardingen;Bodembedekkend met schors, houtsnippers;2018;;;;
1281;Overige overheidsinstellingen;Verhardingen;Ecologisch beheer;1992;;;;
1282;Overige overheidsinstellingen;Verhardingen;Ecologisch beheer;1995;;;;
1283;Overige overheidsinstellingen;Verhardingen;Ecologisch beheer;2001;;;;
1284;Overige overheidsinstellingen;Verhardingen;Ecologisch beheer;2005;;;;
1285;Overige overheidsinstellingen;Verhardingen;Ecologisch beheer;2009;;;;
1286;Overige overheidsinstellingen;Verhardingen;Ecologisch beheer;2013;;;;
1287;Overige overheidsinstellingen;Verhardingen;Ecologisch beheer;2018;;;;
1288;Overige overheidsinstellingen;Verhardingen;Niets doen (laten verwilderen);1992;10.0;2.0;;
1289;Overige overheidsinstellingen;Verhardingen;Niets doen (laten verwilderen);1995;1.0;0.0;;
1290;Overige overheidsinstellingen;Verhardingen;Niets doen (laten verwilderen);2001;0.0;0.0;;
1291;Overige overheidsinstellingen;Verhardingen;Niets doen (laten verwilderen);2005;30.0;1.0;;
1292;Overige overheidsinstellingen;Verhardingen;Niets doen (laten verwilderen);2009;;;;
1293;Overige overheidsinstellingen;Verhardingen;Niets doen (laten verwilderen);2013;5.0;1.0;1.0;
1294;Overige overheidsinstellingen;Verhardingen;Niets doen (laten verwilderen);2018;1.0;0.0;1.0;
1295;Overige overheidsinstellingen;Verhardingen;Handmatig schoffelen en wieden;1992;6.0;1.0;;
1296;Overige overheidsinstellingen;Verhardingen;Handmatig schoffelen en wieden;1995;85.0;11.0;;
1297;Overige overheidsinstellingen;Verhardingen;Handmatig schoffelen en wieden;2001;16.0;1.0;;
1298;Overige overheidsinstellingen;Verhardingen;Handmatig schoffelen en wieden;2005;13.0;1.0;;
1299;Overige overheidsinstellingen;Verhardingen;Handmatig schoffelen en wieden;2009;;;;
1300;Overige overheidsinstellingen;Verhardingen;Handmatig schoffelen en wieden;2013;13.0;1.0;5.0;
1301;Overige overheidsinstellingen;Verhardingen;Handmatig schoffelen en wieden;2018;33.0;1.3;5.0;
1302;Overige overheidsinstellingen;Verhardingen;Machinaal schoffelen en frezen;1992;;;;
1303;Overige overheidsinstellingen;Verhardingen;Machinaal schoffelen en frezen;1995;;;;
1304;Overige overheidsinstellingen;Verhardingen;Machinaal schoffelen en frezen;2001;22.0;2.0;;
1305;Overige overheidsinstellingen;Verhardingen;Machinaal schoffelen en frezen;2005;8.0;0.0;;
1306;Overige overheidsinstellingen;Verhardingen;Machinaal schoffelen en frezen;2009;;;;
1307;Overige overheidsinstellingen;Verhardingen;Machinaal schoffelen en frezen;2013;;;;
1308;Overige overheidsinstellingen;Verhardingen;Machinaal schoffelen en frezen;2018;105.0;4.1;4.0;
1309;Overige overheidsinstellingen;Verhardingen;(Uit)maaien;1992;3.0;0.0;;
1310;Overige overheidsinstellingen;Verhardingen;(Uit)maaien;1995;4.0;1.0;;
1311;Overige overheidsinstellingen;Verhardingen;(Uit)maaien;2001;15.0;1.0;;
1312;Overige overheidsinstellingen;Verhardingen;(Uit)maaien;2005;3.0;0.0;;
1313;Overige overheidsinstellingen;Verhardingen;(Uit)maaien;2009;;;;
1314;Overige overheidsinstellingen;Verhardingen;(Uit)maaien;2013;12.0;1.0;5.0;
1315;Overige overheidsinstellingen;Verhardingen;(Uit)maaien;2018;182.0;7.0;18.0;
1316;Overige overheidsinstellingen;Verhardingen;Borstelen;1992;509.0;82.0;;
1317;Overige overheidsinstellingen;Verhardingen;Borstelen;1995;604.0;83.0;;
1318;Overige overheidsinstellingen;Verhardingen;Borstelen;2001;1080.0;89.0;;
1319;Overige overheidsinstellingen;Verhardingen;Borstelen;2005;2079.0;91.0;;
1320;Overige overheidsinstellingen;Verhardingen;Borstelen;2009;612.0;51.0;;
1321;Overige overheidsinstellingen;Verhardingen;Borstelen;2013;277.0;29.0;23.0;
1322;Overige overheidsinstellingen;Verhardingen;Borstelen;2018;2031.0;78.6;25.0;
1323;Overige overheidsinstellingen;Verhardingen;Onkruidbranden en met hete lucht;1992;93.0;15.0;;
1324;Overige overheidsinstellingen;Verhardingen;Onkruidbranden en met hete lucht;1995;36.0;5.0;;
1325;Overige overheidsinstellingen;Verhardingen;Onkruidbranden en met hete lucht;2001;29.0;2.0;;
1326;Overige overheidsinstellingen;Verhardingen;Onkruidbranden en met hete lucht;2005;116.0;5.0;;
1327;Overige overheidsinstellingen;Verhardingen;Onkruidbranden en met hete lucht;2009;328.0;27.0;;
1328;Overige overheidsinstellingen;Verhardingen;Onkruidbranden en met hete lucht;2013;295.0;31.0;9.0;
1329;Overige overheidsinstellingen;Verhardingen;Onkruidbranden en met hete lucht;2018;202.0;7.8;11.0;
1330;Overige overheidsinstellingen;Verhardingen;Met heet water en stoom;1992;;;;
1331;Overige overheidsinstellingen;Verhardingen;Met heet water en stoom;1995;;;;
1332;Overige overheidsinstellingen;Verhardingen;Met heet water en stoom;2001;41.0;3.0;;
1333;Overige overheidsinstellingen;Verhardingen;Met heet water en stoom;2005;42.0;2.0;;
1334;Overige overheidsinstellingen;Verhardingen;Met heet water en stoom;2009;266.0;22.0;;
1335;Overige overheidsinstellingen;Verhardingen;Met heet water en stoom;2013;357.0;37.0;8.0;
1336;Overige overheidsinstellingen;Verhardingen;Met heet water en stoom;2018;15.0;0.6;4.0;
1337;Overige overheidsinstellingen;Verhardingen;Heet water sensor gestuurd;1992;;;;
1338;Overige overheidsinstellingen;Verhardingen;Heet water sensor gestuurd;1995;;;;
1339;Overige overheidsinstellingen;Verhardingen;Heet water sensor gestuurd;2001;;;;
1340;Overige overheidsinstellingen;Verhardingen;Heet water sensor gestuurd;2005;;;;
1341;Overige overheidsinstellingen;Verhardingen;Heet water sensor gestuurd;2009;;;;
1342;Overige overheidsinstellingen;Verhardingen;Heet water sensor gestuurd;2013;;;;
1343;Overige overheidsinstellingen;Verhardingen;Heet water sensor gestuurd;2018;15.0;0.6;4.0;
1344;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met (half)heesters;1992;;;;
1345;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met (half)heesters;1995;;;;
1346;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met (half)heesters;2001;;;;
1347;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met (half)heesters;2005;;;;
1348;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met (half)heesters;2009;;;;
1349;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met (half)heesters;2013;;;;
1350;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met (half)heesters;2018;;;;
1351;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met vaste planten;1992;;;;
1352;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met vaste planten;1995;;;;
1353;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met vaste planten;2001;;;;
1354;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met vaste planten;2005;;;;
1355;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met vaste planten;2009;;;;
1356;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met vaste planten;2013;;;;
1357;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met vaste planten;2018;;;;
1358;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met schors, houtsnippers;1992;;;;
1359;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met schors, houtsnippers;1995;;;;
1360;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met schors, houtsnippers;2001;;;;
1361;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met schors, houtsnippers;2005;;;;
1362;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met schors, houtsnippers;2009;;;;
