ID;BedrijfstakkenBranches;Landen;Perioden;HRSTKern_1
6543;Vervoer, opslag en communicatie;Spanje;2003;9.7
6544;Vervoer, opslag en communicatie;Spanje;2004;10.8
6545;Vervoer, opslag en communicatie;Spanje;2005;11.0
6546;Vervoer, opslag en communicatie;Spanje;2006;12.2
6547;Vervoer, opslag en communicatie;Spanje;2007;11.8
6548;Vervoer, opslag en communicatie;Spanje;2008;11.3
6549;Vervoer, opslag en communicatie;Spanje;2009;
6550;Vervoer, opslag en communicatie;Spanje;2010;
6551;Vervoer, opslag en communicatie;Spanje;2011;
6552;Vervoer, opslag en communicatie;Tsjechië;1994;
6553;Vervoer, opslag en communicatie;Tsjechië;1995;
6554;Vervoer, opslag en communicatie;Tsjechië;1996;
6555;Vervoer, opslag en communicatie;Tsjechië;1997;
6556;Vervoer, opslag en communicatie;Tsjechië;1998;3.3
6557;Vervoer, opslag en communicatie;Tsjechië;1999;2.2
6558;Vervoer, opslag en communicatie;Tsjechië;2000;3.0
6559;Vervoer, opslag en communicatie;Tsjechië;2001;4.1
6560;Vervoer, opslag en communicatie;Tsjechië;2002;3.8
6561;Vervoer, opslag en communicatie;Tsjechië;2003;4.0
6562;Vervoer, opslag en communicatie;Tsjechië;2004;3.7
6563;Vervoer, opslag en communicatie;Tsjechië;2005;4.0
6564;Vervoer, opslag en communicatie;Tsjechië;2006;4.4
6565;Vervoer, opslag en communicatie;Tsjechië;2007;3.9
6566;Vervoer, opslag en communicatie;Tsjechië;2008;4.4
6567;Vervoer, opslag en communicatie;Tsjechië;2009;
6568;Vervoer, opslag en communicatie;Tsjechië;2010;
6569;Vervoer, opslag en communicatie;Tsjechië;2011;
6570;Vervoer, opslag en communicatie;Verenigd Koninkrijk;1994;3.8
6571;Vervoer, opslag en communicatie;Verenigd Koninkrijk;1995;3.7
6572;Vervoer, opslag en communicatie;Verenigd Koninkrijk;1996;3.9
6573;Vervoer, opslag en communicatie;Verenigd Koninkrijk;1997;3.6
6574;Vervoer, opslag en communicatie;Verenigd Koninkrijk;1998;
6575;Vervoer, opslag en communicatie;Verenigd Koninkrijk;1999;4.5
6576;Vervoer, opslag en communicatie;Verenigd Koninkrijk;2000;4.3
6577;Vervoer, opslag en communicatie;Verenigd Koninkrijk;2001;4.6
6578;Vervoer, opslag en communicatie;Verenigd Koninkrijk;2002;4.5
6579;Vervoer, opslag en communicatie;Verenigd Koninkrijk;2003;4.4
6580;Vervoer, opslag en communicatie;Verenigd Koninkrijk;2004;5.1
6581;Vervoer, opslag en communicatie;Verenigd Koninkrijk;2005;5.0
6582;Vervoer, opslag en communicatie;Verenigd Koninkrijk;2006;5.1
6583;Vervoer, opslag en communicatie;Verenigd Koninkrijk;2007;5.7
6584;Vervoer, opslag en communicatie;Verenigd Koninkrijk;2008;5.1
6585;Vervoer, opslag en communicatie;Verenigd Koninkrijk;2009;
6586;Vervoer, opslag en communicatie;Verenigd Koninkrijk;2010;
6587;Vervoer, opslag en communicatie;Verenigd Koninkrijk;2011;
6588;Vervoer, opslag en communicatie;Zweden;1994;
6589;Vervoer, opslag en communicatie;Zweden;1995;
6590;Vervoer, opslag en communicatie;Zweden;1996;
6591;Vervoer, opslag en communicatie;Zweden;1997;5.5
6592;Vervoer, opslag en communicatie;Zweden;1998;6.3
6593;Vervoer, opslag en communicatie;Zweden;1999;6.9
6594;Vervoer, opslag en communicatie;Zweden;2000;6.7
6595;Vervoer, opslag en communicatie;Zweden;2001;5.0
6596;Vervoer, opslag en communicatie;Zweden;2002;5.4
6597;Vervoer, opslag en communicatie;Zweden;2003;5.9
6598;Vervoer, opslag en communicatie;Zweden;2004;6.7
6599;Vervoer, opslag en communicatie;Zweden;2005;7.2
6600;Vervoer, opslag en communicatie;Zweden;2006;7.7
6601;Vervoer, opslag en communicatie;Zweden;2007;7.5
6602;Vervoer, opslag en communicatie;Zweden;2008;
6603;Vervoer, opslag en communicatie;Zweden;2009;
6604;Vervoer, opslag en communicatie;Zweden;2010;
6605;Vervoer, opslag en communicatie;Zweden;2011;
6606;Vervoer, opslag en communicatie;EU-27;1994;
6607;Vervoer, opslag en communicatie;EU-27;1995;
6608;Vervoer, opslag en communicatie;EU-27;1996;
6609;Vervoer, opslag en communicatie;EU-27;1997;
6610;Vervoer, opslag en communicatie;EU-27;1998;
6611;Vervoer, opslag en communicatie;EU-27;1999;
6612;Vervoer, opslag en communicatie;EU-27;2000;
6613;Vervoer, opslag en communicatie;EU-27;2001;
6614;Vervoer, opslag en communicatie;EU-27;2002;
6615;Vervoer, opslag en communicatie;EU-27;2003;
6616;Vervoer, opslag en communicatie;EU-27;2004;7.1
6617;Vervoer, opslag en communicatie;EU-27;2005;7.2
6618;Vervoer, opslag en communicatie;EU-27;2006;7.7
6619;Vervoer, opslag en communicatie;EU-27;2007;7.4
6620;Vervoer, opslag en communicatie;EU-27;2008;
6621;Vervoer, opslag en communicatie;EU-27;2009;
6622;Vervoer, opslag en communicatie;EU-27;2010;
6623;Vervoer, opslag en communicatie;EU-27;2011;
6624;Verhuur van en handel in onroerend goed;België;1994;36.6
6625;Verhuur van en handel in onroerend goed;België;1995;37.4
6626;Verhuur van en handel in onroerend goed;België;1996;35.7
6627;Verhuur van en handel in onroerend goed;België;1997;39.4
6628;Verhuur van en handel in onroerend goed;België;1998;39.0
6629;Verhuur van en handel in onroerend goed;België;1999;38.8
6630;Verhuur van en handel in onroerend goed;België;2000;39.7
6631;Verhuur van en handel in onroerend goed;België;2001;38.2
6632;Verhuur van en handel in onroerend goed;België;2002;38.7
6633;Verhuur van en handel in onroerend goed;België;2003;38.6
6634;Verhuur van en handel in onroerend goed;België;2004;41.2
6635;Verhuur van en handel in onroerend goed;België;2005;41.3
6636;Verhuur van en handel in onroerend goed;België;2006;40.9
6637;Verhuur van en handel in onroerend goed;België;2007;40.7
6638;Verhuur van en handel in onroerend goed;België;2008;39.2
6639;Verhuur van en handel in onroerend goed;België;2009;
6640;Verhuur van en handel in onroerend goed;België;2010;
6641;Verhuur van en handel in onroerend goed;België;2011;
6642;Verhuur van en handel in onroerend goed;Denemarken;1994;34.0
6643;Verhuur van en handel in onroerend goed;Denemarken;1995;38.9
6644;Verhuur van en handel in onroerend goed;Denemarken;1996;40.9
6645;Verhuur van en handel in onroerend goed;Denemarken;1997;36.4
6646;Verhuur van en handel in onroerend goed;Denemarken;1998;30.8
6647;Verhuur van en handel in onroerend goed;Denemarken;1999;34.6
6648;Verhuur van en handel in onroerend goed;Denemarken;2000;34.1
6649;Verhuur van en handel in onroerend goed;Denemarken;2001;38.3
6650;Verhuur van en handel in onroerend goed;Denemarken;2002;36.9
6651;Verhuur van en handel in onroerend goed;Denemarken;2003;41.7
6652;Verhuur van en handel in onroerend goed;Denemarken;2004;40.8
6653;Verhuur van en handel in onroerend goed;Denemarken;2005;41.1
6654;Verhuur van en handel in onroerend goed;Denemarken;2006;42.8
6655;Verhuur van en handel in onroerend goed;Denemarken;2007;37.9
6656;Verhuur van en handel in onroerend goed;Denemarken;2008;41.4
6657;Verhuur van en handel in onroerend goed;Denemarken;2009;
6658;Verhuur van en handel in onroerend goed;Denemarken;2010;
6659;Verhuur van en handel in onroerend goed;Denemarken;2011;
6660;Verhuur van en handel in onroerend goed;Duitsland;1994;42.2
6661;Verhuur van en handel in onroerend goed;Duitsland;1995;28.5
6662;Verhuur van en handel in onroerend goed;Duitsland;1996;29.2
6663;Verhuur van en handel in onroerend goed;Duitsland;1997;29.8
6664;Verhuur van en handel in onroerend goed;Duitsland;1998;
6665;Verhuur van en handel in onroerend goed;Duitsland;1999;30.1
6666;Verhuur van en handel in onroerend goed;Duitsland;2000;29.1
6667;Verhuur van en handel in onroerend goed;Duitsland;2001;29.8
6668;Verhuur van en handel in onroerend goed;Duitsland;2002;28.1
6669;Verhuur van en handel in onroerend goed;Duitsland;2003;29.9
6670;Verhuur van en handel in onroerend goed;Duitsland;2004;30.7
6671;Verhuur van en handel in onroerend goed;Duitsland;2005;32.0
6672;Verhuur van en handel in onroerend goed;Duitsland;2006;30.9
6673;Verhuur van en handel in onroerend goed;Duitsland;2007;29.7
6674;Verhuur van en handel in onroerend goed;Duitsland;2008;29.7
6675;Verhuur van en handel in onroerend goed;Duitsland;2009;
6676;Verhuur van en handel in onroerend goed;Duitsland;2010;
6677;Verhuur van en handel in onroerend goed;Duitsland;2011;
6678;Verhuur van en handel in onroerend goed;Finland;1994;
6679;Verhuur van en handel in onroerend goed;Finland;1995;
6680;Verhuur van en handel in onroerend goed;Finland;1996;
6681;Verhuur van en handel in onroerend goed;Finland;1997;28.1
6682;Verhuur van en handel in onroerend goed;Finland;1998;32.5
6683;Verhuur van en handel in onroerend goed;Finland;1999;35.1
6684;Verhuur van en handel in onroerend goed;Finland;2000;38.1
6685;Verhuur van en handel in onroerend goed;Finland;2001;37.2
6686;Verhuur van en handel in onroerend goed;Finland;2002;36.9
6687;Verhuur van en handel in onroerend goed;Finland;2003;38.4
6688;Verhuur van en handel in onroerend goed;Finland;2004;36.8
6689;Verhuur van en handel in onroerend goed;Finland;2005;36.7
6690;Verhuur van en handel in onroerend goed;Finland;2006;36.2
6691;Verhuur van en handel in onroerend goed;Finland;2007;38.1
6692;Verhuur van en handel in onroerend goed;Finland;2008;40.3
6693;Verhuur van en handel in onroerend goed;Finland;2009;
6694;Verhuur van en handel in onroerend goed;Finland;2010;
6695;Verhuur van en handel in onroerend goed;Finland;2011;
6696;Verhuur van en handel in onroerend goed;Frankrijk;1994;30.7
6697;Verhuur van en handel in onroerend goed;Frankrijk;1995;26.1
6698;Verhuur van en handel in onroerend goed;Frankrijk;1996;25.2
6699;Verhuur van en handel in onroerend goed;Frankrijk;1997;25.2
6700;Verhuur van en handel in onroerend goed;Frankrijk;1998;25.8
6701;Verhuur van en handel in onroerend goed;Frankrijk;1999;28.4
6702;Verhuur van en handel in onroerend goed;Frankrijk;2000;28.4
6703;Verhuur van en handel in onroerend goed;Frankrijk;2001;28.6
6704;Verhuur van en handel in onroerend goed;Frankrijk;2002;29.1
6705;Verhuur van en handel in onroerend goed;Frankrijk;2003;29.6
6706;Verhuur van en handel in onroerend goed;Frankrijk;2004;29.9
6707;Verhuur van en handel in onroerend goed;Frankrijk;2005;30.4
6708;Verhuur van en handel in onroerend goed;Frankrijk;2006;32.4
6709;Verhuur van en handel in onroerend goed;Frankrijk;2007;30.5
6710;Verhuur van en handel in onroerend goed;Frankrijk;2008;30.7
6711;Verhuur van en handel in onroerend goed;Frankrijk;2009;
6712;Verhuur van en handel in onroerend goed;Frankrijk;2010;
6713;Verhuur van en handel in onroerend goed;Frankrijk;2011;
6714;Verhuur van en handel in onroerend goed;Hongarije;1994;
6715;Verhuur van en handel in onroerend goed;Hongarije;1995;
6716;Verhuur van en handel in onroerend goed;Hongarije;1996;
6717;Verhuur van en handel in onroerend goed;Hongarije;1997;23.0
6718;Verhuur van en handel in onroerend goed;Hongarije;1998;28.5
6719;Verhuur van en handel in onroerend goed;Hongarije;1999;30.2
6720;Verhuur van en handel in onroerend goed;Hongarije;2000;26.3
6721;Verhuur van en handel in onroerend goed;Hongarije;2001;26.7
6722;Verhuur van en handel in onroerend goed;Hongarije;2002;27.1
6723;Verhuur van en handel in onroerend goed;Hongarije;2003;30.6
6724;Verhuur van en handel in onroerend goed;Hongarije;2004;30.9
6725;Verhuur van en handel in onroerend goed;Hongarije;2005;30.3
6726;Verhuur van en handel in onroerend goed;Hongarije;2006;31.7
6727;Verhuur van en handel in onroerend goed;Hongarije;2007;32.8
6728;Verhuur van en handel in onroerend goed;Hongarije;2008;32.7
6729;Verhuur van en handel in onroerend goed;Hongarije;2009;
6730;Verhuur van en handel in onroerend goed;Hongarije;2010;
6731;Verhuur van en handel in onroerend goed;Hongarije;2011;
6732;Verhuur van en handel in onroerend goed;Ierland;1994;30.0
6733;Verhuur van en handel in onroerend goed;Ierland;1995;30.8
6734;Verhuur van en handel in onroerend goed;Ierland;1996;41.2
6735;Verhuur van en handel in onroerend goed;Ierland;1997;40.6
6736;Verhuur van en handel in onroerend goed;Ierland;1998;
6737;Verhuur van en handel in onroerend goed;Ierland;1999;32.5
6738;Verhuur van en handel in onroerend goed;Ierland;2000;34.5
6739;Verhuur van en handel in onroerend goed;Ierland;2001;34.6
6740;Verhuur van en handel in onroerend goed;Ierland;2002;34.2
6741;Verhuur van en handel in onroerend goed;Ierland;2003;38.9
6742;Verhuur van en handel in onroerend goed;Ierland;2004;37.9
6743;Verhuur van en handel in onroerend goed;Ierland;2005;35.5
6744;Verhuur van en handel in onroerend goed;Ierland;2006;36.4
6745;Verhuur van en handel in onroerend goed;Ierland;2007;35.4
6746;Verhuur van en handel in onroerend goed;Ierland;2008;35.9
6747;Verhuur van en handel in onroerend goed;Ierland;2009;
6748;Verhuur van en handel in onroerend goed;Ierland;2010;
6749;Verhuur van en handel in onroerend goed;Ierland;2011;
6750;Verhuur van en handel in onroerend goed;Italië;1994;25.3
6751;Verhuur van en handel in onroerend goed;Italië;1995;24.2
6752;Verhuur van en handel in onroerend goed;Italië;1996;25.1
6753;Verhuur van en handel in onroerend goed;Italië;1997;25.8
6754;Verhuur van en handel in onroerend goed;Italië;1998;26.8
6755;Verhuur van en handel in onroerend goed;Italië;1999;28.4
6756;Verhuur van en handel in onroerend goed;Italië;2000;27.0
6757;Verhuur van en handel in onroerend goed;Italië;2001;28.9
6758;Verhuur van en handel in onroerend goed;Italië;2002;28.8
6759;Verhuur van en handel in onroerend goed;Italië;2003;28.7
6760;Verhuur van en handel in onroerend goed;Italië;2004;27.6
6761;Verhuur van en handel in onroerend goed;Italië;2005;27.5
6762;Verhuur van en handel in onroerend goed;Italië;2006;27.9
6763;Verhuur van en handel in onroerend goed;Italië;2007;29.0
6764;Verhuur van en handel in onroerend goed;Italië;2008;29.7
6765;Verhuur van en handel in onroerend goed;Italië;2009;
6766;Verhuur van en handel in onroerend goed;Italië;2010;
6767;Verhuur van en handel in onroerend goed;Italië;2011;
6768;Verhuur van en handel in onroerend goed;Nederland;1994;
6769;Verhuur van en handel in onroerend goed;Nederland;1995;
6770;Verhuur van en handel in onroerend goed;Nederland;1996;30.7
6771;Verhuur van en handel in onroerend goed;Nederland;1997;32.5
6772;Verhuur van en handel in onroerend goed;Nederland;1998;29.5
6773;Verhuur van en handel in onroerend goed;Nederland;1999;31.6
6774;Verhuur van en handel in onroerend goed;Nederland;2000;31.6
6775;Verhuur van en handel in onroerend goed;Nederland;2001;30.8
6776;Verhuur van en handel in onroerend goed;Nederland;2002;32.0
6777;Verhuur van en handel in onroerend goed;Nederland;2003;33.2
6778;Verhuur van en handel in onroerend goed;Nederland;2004;36.9
6779;Verhuur van en handel in onroerend goed;Nederland;2005;37.7
6780;Verhuur van en handel in onroerend goed;Nederland;2006;36.7
6781;Verhuur van en handel in onroerend goed;Nederland;2007;39.0
6782;Verhuur van en handel in onroerend goed;Nederland;2008;39.5
6783;Verhuur van en handel in onroerend goed;Nederland;2009;
6784;Verhuur van en handel in onroerend goed;Nederland;2010;
6785;Verhuur van en handel in onroerend goed;Nederland;2011;
6786;Verhuur van en handel in onroerend goed;Oostenrijk;1994;
6787;Verhuur van en handel in onroerend goed;Oostenrijk;1995;17.0
6788;Verhuur van en handel in onroerend goed;Oostenrijk;1996;17.5
6789;Verhuur van en handel in onroerend goed;Oostenrijk;1997;18.9
6790;Verhuur van en handel in onroerend goed;Oostenrijk;1998;17.8
6791;Verhuur van en handel in onroerend goed;Oostenrijk;1999;20.5
6792;Verhuur van en handel in onroerend goed;Oostenrijk;2000;21.2
6793;Verhuur van en handel in onroerend goed;Oostenrijk;2001;19.4
6794;Verhuur van en handel in onroerend goed;Oostenrijk;2002;19.6
6795;Verhuur van en handel in onroerend goed;Oostenrijk;2003;20.8
6796;Verhuur van en handel in onroerend goed;Oostenrijk;2004;23.5
6797;Verhuur van en handel in onroerend goed;Oostenrijk;2005;23.5
6798;Verhuur van en handel in onroerend goed;Oostenrijk;2006;22.2
6799;Verhuur van en handel in onroerend goed;Oostenrijk;2007;23.7
6800;Verhuur van en handel in onroerend goed;Oostenrijk;2008;24.4
6801;Verhuur van en handel in onroerend goed;Oostenrijk;2009;
6802;Verhuur van en handel in onroerend goed;Oostenrijk;2010;
6803;Verhuur van en handel in onroerend goed;Oostenrijk;2011;
6804;Verhuur van en handel in onroerend goed;Polen;1994;
6805;Verhuur van en handel in onroerend goed;Polen;1995;
6806;Verhuur van en handel in onroerend goed;Polen;1996;
6807;Verhuur van en handel in onroerend goed;Polen;1997;
6808;Verhuur van en handel in onroerend goed;Polen;1998;
6809;Verhuur van en handel in onroerend goed;Polen;1999;
6810;Verhuur van en handel in onroerend goed;Polen;2000;
6811;Verhuur van en handel in onroerend goed;Polen;2001;
6812;Verhuur van en handel in onroerend goed;Polen;2002;
6813;Verhuur van en handel in onroerend goed;Polen;2003;
6814;Verhuur van en handel in onroerend goed;Polen;2004;29.6
6815;Verhuur van en handel in onroerend goed;Polen;2005;30.6
6816;Verhuur van en handel in onroerend goed;Polen;2006;33.7
6817;Verhuur van en handel in onroerend goed;Polen;2007;35.8
6818;Verhuur van en handel in onroerend goed;Polen;2008;
6819;Verhuur van en handel in onroerend goed;Polen;2009;
6820;Verhuur van en handel in onroerend goed;Polen;2010;
6821;Verhuur van en handel in onroerend goed;Polen;2011;
6822;Verhuur van en handel in onroerend goed;Spanje;1994;29.2
6823;Verhuur van en handel in onroerend goed;Spanje;1995;32.6
6824;Verhuur van en handel in onroerend goed;Spanje;1996;31.9
6825;Verhuur van en handel in onroerend goed;Spanje;1997;33.3
6826;Verhuur van en handel in onroerend goed;Spanje;1998;34.9
6827;Verhuur van en handel in onroerend goed;Spanje;1999;34.3
6828;Verhuur van en handel in onroerend goed;Spanje;2000;35.6
6829;Verhuur van en handel in onroerend goed;Spanje;2001;37.5
6830;Verhuur van en handel in onroerend goed;Spanje;2002;38.3
6831;Verhuur van en handel in onroerend goed;Spanje;2003;36.8
6832;Verhuur van en handel in onroerend goed;Spanje;2004;38.8
6833;Verhuur van en handel in onroerend goed;Spanje;2005;36.6
6834;Verhuur van en handel in onroerend goed;Spanje;2006;38.4
6835;Verhuur van en handel in onroerend goed;Spanje;2007;36.6
6836;Verhuur van en handel in onroerend goed;Spanje;2008;37.3
6837;Verhuur van en handel in onroerend goed;Spanje;2009;
6838;Verhuur van en handel in onroerend goed;Spanje;2010;
6839;Verhuur van en handel in onroerend goed;Spanje;2011;
6840;Verhuur van en handel in onroerend goed;Tsjechië;1994;
6841;Verhuur van en handel in onroerend goed;Tsjechië;1995;
6842;Verhuur van en handel in onroerend goed;Tsjechië;1996;
6843;Verhuur van en handel in onroerend goed;Tsjechië;1997;
6844;Verhuur van en handel in onroerend goed;Tsjechië;1998;26.5
6845;Verhuur van en handel in onroerend goed;Tsjechië;1999;28.0
6846;Verhuur van en handel in onroerend goed;Tsjechië;2000;29.9
6847;Verhuur van en handel in onroerend goed;Tsjechië;2001;30.7
6848;Verhuur van en handel in onroerend goed;Tsjechië;2002;28.9
6849;Verhuur van en handel in onroerend goed;Tsjechië;2003;30.3
6850;Verhuur van en handel in onroerend goed;Tsjechië;2004;30.5
6851;Verhuur van en handel in onroerend goed;Tsjechië;2005;32.2
6852;Verhuur van en handel in onroerend goed;Tsjechië;2006;32.1
6853;Verhuur van en handel in onroerend goed;Tsjechië;2007;32.6
6854;Verhuur van en handel in onroerend goed;Tsjechië;2008;32.1
6855;Verhuur van en handel in onroerend goed;Tsjechië;2009;
6856;Verhuur van en handel in onroerend goed;Tsjechië;2010;
6857;Verhuur van en handel in onroerend goed;Tsjechië;2011;
6858;Verhuur van en handel in onroerend goed;Verenigd Koninkrijk;1994;26.5
6859;Verhuur van en handel in onroerend goed;Verenigd Koninkrijk;1995;26.1
6860;Verhuur van en handel in onroerend goed;Verenigd Koninkrijk;1996;27.5
6861;Verhuur van en handel in onroerend goed;Verenigd Koninkrijk;1997;28.2
6862;Verhuur van en handel in onroerend goed;Verenigd Koninkrijk;1998;
6863;Verhuur van en handel in onroerend goed;Verenigd Koninkrijk;1999;29.2
6864;Verhuur van en handel in onroerend goed;Verenigd Koninkrijk;2000;28.9
6865;Verhuur van en handel in onroerend goed;Verenigd Koninkrijk;2001;28.8
6866;Verhuur van en handel in onroerend goed;Verenigd Koninkrijk;2002;28.0
6867;Verhuur van en handel in onroerend goed;Verenigd Koninkrijk;2003;29.0
6868;Verhuur van en handel in onroerend goed;Verenigd Koninkrijk;2004;30.2
6869;Verhuur van en handel in onroerend goed;Verenigd Koninkrijk;2005;29.4
6870;Verhuur van en handel in onroerend goed;Verenigd Koninkrijk;2006;30.1
6871;Verhuur van en handel in onroerend goed;Verenigd Koninkrijk;2007;29.5
6872;Verhuur van en handel in onroerend goed;Verenigd Koninkrijk;2008;29.7
6873;Verhuur van en handel in onroerend goed;Verenigd Koninkrijk;2009;
6874;Verhuur van en handel in onroerend goed;Verenigd Koninkrijk;2010;
6875;Verhuur van en handel in onroerend goed;Verenigd Koninkrijk;2011;
6876;Verhuur van en handel in onroerend goed;Zweden;1994;
6877;Verhuur van en handel in onroerend goed;Zweden;1995;
6878;Verhuur van en handel in onroerend goed;Zweden;1996;
6879;Verhuur van en handel in onroerend goed;Zweden;1997;37.0
6880;Verhuur van en handel in onroerend goed;Zweden;1998;36.4
6881;Verhuur van en handel in onroerend goed;Zweden;1999;37.9
6882;Verhuur van en handel in onroerend goed;Zweden;2000;38.9
6883;Verhuur van en handel in onroerend goed;Zweden;2001;31.3
6884;Verhuur van en handel in onroerend goed;Zweden;2002;31.5
6885;Verhuur van en handel in onroerend goed;Zweden;2003;31.5
6886;Verhuur van en handel in onroerend goed;Zweden;2004;31.1
6887;Verhuur van en handel in onroerend goed;Zweden;2005;35.2
6888;Verhuur van en handel in onroerend goed;Zweden;2006;35.4
6889;Verhuur van en handel in onroerend goed;Zweden;2007;35.2
6890;Verhuur van en handel in onroerend goed;Zweden;2008;
6891;Verhuur van en handel in onroerend goed;Zweden;2009;
6892;Verhuur van en handel in onroerend goed;Zweden;2010;
6893;Verhuur van en handel in onroerend goed;Zweden;2011;
6894;Verhuur van en handel in onroerend goed;EU-27;1994;
6895;Verhuur van en handel in onroerend goed;EU-27;1995;
6896;Verhuur van en handel in onroerend goed;EU-27;1996;
6897;Verhuur van en handel in onroerend goed;EU-27;1997;
6898;Verhuur van en handel in onroerend goed;EU-27;1998;
6899;Verhuur van en handel in onroerend goed;EU-27;1999;
6900;Verhuur van en handel in onroerend goed;EU-27;2000;
6901;Verhuur van en handel in onroerend goed;EU-27;2001;
6902;Verhuur van en handel in onroerend goed;EU-27;2002;
6903;Verhuur van en handel in onroerend goed;EU-27;2003;
6904;Verhuur van en handel in onroerend goed;EU-27;2004;31.7
6905;Verhuur van en handel in onroerend goed;EU-27;2005;32.2
6906;Verhuur van en handel in onroerend goed;EU-27;2006;32.7
6907;Verhuur van en handel in onroerend goed;EU-27;2007;32.3
6908;Verhuur van en handel in onroerend goed;EU-27;2008;
6909;Verhuur van en handel in onroerend goed;EU-27;2009;
6910;Verhuur van en handel in onroerend goed;EU-27;2010;
6911;Verhuur van en handel in onroerend goed;EU-27;2011;
6912;Openbaar bestuur;België;1994;9.9
6913;Openbaar bestuur;België;1995;10.2
6914;Openbaar bestuur;België;1996;10.3
6915;Openbaar bestuur;België;1997;10.3
6916;Openbaar bestuur;België;1998;9.2
6917;Openbaar bestuur;België;1999;11.6
6918;Openbaar bestuur;België;2000;11.3
6919;Openbaar bestuur;België;2001;10.7
6920;Openbaar bestuur;België;2002;11.2
6921;Openbaar bestuur;België;2003;11.9
6922;Openbaar bestuur;België;2004;13.5
6923;Openbaar bestuur;België;2005;13.5
6924;Openbaar bestuur;België;2006;14.7
6925;Openbaar bestuur;België;2007;15.6
6926;Openbaar bestuur;België;2008;15.4
6927;Openbaar bestuur;België;2009;
6928;Openbaar bestuur;België;2010;
6929;Openbaar bestuur;België;2011;
6930;Openbaar bestuur;Denemarken;1994;26.5
6931;Openbaar bestuur;Denemarken;1995;27.5
6932;Openbaar bestuur;Denemarken;1996;26.9
6933;Openbaar bestuur;Denemarken;1997;25.8
6934;Openbaar bestuur;Denemarken;1998;23.6
6935;Openbaar bestuur;Denemarken;1999;25.2
6936;Openbaar bestuur;Denemarken;2000;25.7
6937;Openbaar bestuur;Denemarken;2001;31.1
6938;Openbaar bestuur;Denemarken;2002;29.6
6939;Openbaar bestuur;Denemarken;2003;35.5
6940;Openbaar bestuur;Denemarken;2004;30.7
6941;Openbaar bestuur;Denemarken;2005;30.8
6942;Openbaar bestuur;Denemarken;2006;32.6
6943;Openbaar bestuur;Denemarken;2007;31.9
6944;Openbaar bestuur;Denemarken;2008;37.1
6945;Openbaar bestuur;Denemarken;2009;
6946;Openbaar bestuur;Denemarken;2010;
6947;Openbaar bestuur;Denemarken;2011;
6948;Openbaar bestuur;Duitsland;1994;23.2
6949;Openbaar bestuur;Duitsland;1995;25.1
6950;Openbaar bestuur;Duitsland;1996;24.2
6951;Openbaar bestuur;Duitsland;1997;25.9
6952;Openbaar bestuur;Duitsland;1998;
6953;Openbaar bestuur;Duitsland;1999;26.5
6954;Openbaar bestuur;Duitsland;2000;27.6
6955;Openbaar bestuur;Duitsland;2001;27.1
6956;Openbaar bestuur;Duitsland;2002;26.8
6957;Openbaar bestuur;Duitsland;2003;27.8
6958;Openbaar bestuur;Duitsland;2004;28.3
6959;Openbaar bestuur;Duitsland;2005;28.8
6960;Openbaar bestuur;Duitsland;2006;27.0
6961;Openbaar bestuur;Duitsland;2007;29.6
6962;Openbaar bestuur;Duitsland;2008;31.3
6963;Openbaar bestuur;Duitsland;2009;
6964;Openbaar bestuur;Duitsland;2010;
6965;Openbaar bestuur;Duitsland;2011;
6966;Openbaar bestuur;Finland;1994;
6967;Openbaar bestuur;Finland;1995;
6968;Openbaar bestuur;Finland;1996;
6969;Openbaar bestuur;Finland;1997;18.7
6970;Openbaar bestuur;Finland;1998;29.3
6971;Openbaar bestuur;Finland;1999;28.3
6972;Openbaar bestuur;Finland;2000;31.5
6973;Openbaar bestuur;Finland;2001;33.6
6974;Openbaar bestuur;Finland;2002;35.6
6975;Openbaar bestuur;Finland;2003;36.1
6976;Openbaar bestuur;Finland;2004;35.7
6977;Openbaar bestuur;Finland;2005;35.0
6978;Openbaar bestuur;Finland;2006;36.1
6979;Openbaar bestuur;Finland;2007;36.6
6980;Openbaar bestuur;Finland;2008;39.4
6981;Openbaar bestuur;Finland;2009;
6982;Openbaar bestuur;Finland;2010;
6983;Openbaar bestuur;Finland;2011;
6984;Openbaar bestuur;Frankrijk;1994;13.6
6985;Openbaar bestuur;Frankrijk;1995;13.1
6986;Openbaar bestuur;Frankrijk;1996;12.4
6987;Openbaar bestuur;Frankrijk;1997;12.6
6988;Openbaar bestuur;Frankrijk;1998;13.2
6989;Openbaar bestuur;Frankrijk;1999;13.7
6990;Openbaar bestuur;Frankrijk;2000;14.9
6991;Openbaar bestuur;Frankrijk;2001;16.0
6992;Openbaar bestuur;Frankrijk;2002;17.2
6993;Openbaar bestuur;Frankrijk;2003;17.2
6994;Openbaar bestuur;Frankrijk;2004;16.1
6995;Openbaar bestuur;Frankrijk;2005;17.5
6996;Openbaar bestuur;Frankrijk;2006;17.3
6997;Openbaar bestuur;Frankrijk;2007;17.4
6998;Openbaar bestuur;Frankrijk;2008;18.9
6999;Openbaar bestuur;Frankrijk;2009;
7000;Openbaar bestuur;Frankrijk;2010;
7001;Openbaar bestuur;Frankrijk;2011;
7002;Openbaar bestuur;Hongarije;1994;
7003;Openbaar bestuur;Hongarije;1995;
7004;Openbaar bestuur;Hongarije;1996;
7005;Openbaar bestuur;Hongarije;1997;10.8
